game,2014,6,20141012,201410120phi,nyg,"New York Giants",0,phi,"Philadelphia Eagles",27
player,201410120phi,nyg,NassRy00,pass_sacked,2,,,,,
player,201410120phi,nyg,NassRy00,pass_sacked_yds,11,,,,,
player,201410120phi,nyg,NassRy00,pass_long,29,,,,,
player,201410120phi,nyg,NassRy00,pass_rating,116.7,,,,,
player,201410120phi,nyg,NassRy00,rush_att,0,,,,,
player,201410120phi,nyg,NassRy00,rush_yds,0,,,,,
player,201410120phi,nyg,NassRy00,rush_td,0,,,,,
player,201410120phi,nyg,NassRy00,rush_long,0,,,,,
player,201410120phi,nyg,NassRy00,targets,0,,,,,
player,201410120phi,nyg,NassRy00,rec,0,,,,,
player,201410120phi,nyg,NassRy00,rec_yds,0,,,,,
player,201410120phi,nyg,NassRy00,rec_td,0,,,,,
player,201410120phi,nyg,NassRy00,rec_long,0,,,,,
player,201410120phi,nyg,NassRy00,fumbles,1,,,,,
player,201410120phi,nyg,NassRy00,fumbles_lost,0,,,,,
player,201410120phi,nyg,WillAn00,pass_cmp,0,,,,,
player,201410120phi,nyg,WillAn00,pass_att,0,,,,,
player,201410120phi,nyg,WillAn00,pass_yds,0,,,,,
player,201410120phi,nyg,WillAn00,pass_td,0,,,,,
player,201410120phi,nyg,WillAn00,pass_int,0,,,,,
player,201410120phi,nyg,WillAn00,pass_sacked,0,,,,,
player,201410120phi,nyg,WillAn00,pass_sacked_yds,0,,,,,
player,201410120phi,nyg,WillAn00,pass_long,0,,,,,
player,201410120phi,nyg,WillAn00,pass_rating,,,,,,
player,201410120phi,nyg,WillAn00,rush_att,17,,,,,
player,201410120phi,nyg,WillAn00,rush_yds,59,,,,,
player,201410120phi,nyg,WillAn00,rush_td,0,,,,,
player,201410120phi,nyg,WillAn00,rush_long,17,,,,,
player,201410120phi,nyg,WillAn00,targets,0,,,,,
player,201410120phi,nyg,WillAn00,rec,0,,,,,
player,201410120phi,nyg,WillAn00,rec_yds,0,,,,,
player,201410120phi,nyg,WillAn00,rec_td,0,,,,,
player,201410120phi,nyg,WillAn00,rec_long,0,,,,,
player,201410120phi,nyg,WillAn00,fumbles,0,,,,,
player,201410120phi,nyg,WillAn00,fumbles_lost,0,,,,,
player,201410120phi,nyg,HillPe00,pass_cmp,0,,,,,
player,201410120phi,nyg,HillPe00,pass_att,0,,,,,
player,201410120phi,nyg,HillPe00,pass_yds,0,,,,,
player,201410120phi,nyg,HillPe00,pass_td,0,,,,,
player,201410120phi,nyg,HillPe00,pass_int,0,,,,,
player,201410120phi,nyg,HillPe00,pass_sacked,0,,,,,
player,201410120phi,nyg,HillPe00,pass_sacked_yds,0,,,,,
player,201410120phi,nyg,HillPe00,pass_long,0,,,,,
player,201410120phi,nyg,HillPe00,pass_rating,,,,,,
player,201410120phi,nyg,HillPe00,rush_att,5,,,,,
player,201410120phi,nyg,HillPe00,rush_yds,24,,,,,
player,201410120phi,nyg,HillPe00,rush_td,0,,,,,
player,201410120phi,nyg,HillPe00,rush_long,12,,,,,
player,201410120phi,nyg,HillPe00,targets,5,,,,,
player,201410120phi,nyg,HillPe00,rec,3,,,,,
player,201410120phi,nyg,HillPe00,rec_yds,28,,,,,
player,201410120phi,nyg,HillPe00,rec_td,0,,,,,
player,201410120phi,nyg,HillPe00,rec_long,15,,,,,
player,201410120phi,nyg,HillPe00,fumbles,0,,,,,
player,201410120phi,nyg,HillPe00,fumbles_lost,0,,,,,
player,201410120phi,nyg,RandRu00,pass_cmp,0,,,,,
player,201410120phi,nyg,RandRu00,pass_att,0,,,,,
player,201410120phi,nyg,RandRu00,pass_yds,0,,,,,
player,201410120phi,nyg,RandRu00,pass_td,0,,,,,
player,201410120phi,nyg,RandRu00,pass_int,0,,,,,
player,201410120phi,nyg,RandRu00,pass_sacked,0,,,,,
player,201410120phi,nyg,RandRu00,pass_sacked_yds,0,,,,,
player,201410120phi,nyg,RandRu00,pass_long,0,,,,,
player,201410120phi,nyg,RandRu00,pass_rating,,,,,,
player,201410120phi,nyg,RandRu00,rush_att,0,,,,,
player,201410120phi,nyg,RandRu00,rush_yds,0,,,,,
player,201410120phi,nyg,RandRu00,rush_td,0,,,,,
player,201410120phi,nyg,RandRu00,rush_long,0,,,,,
player,201410120phi,nyg,RandRu00,targets,9,,,,,
player,201410120phi,nyg,RandRu00,rec,5,,,,,
player,201410120phi,nyg,RandRu00,rec_yds,58,,,,,
player,201410120phi,nyg,RandRu00,rec_td,0,,,,,
player,201410120phi,nyg,RandRu00,rec_long,17,,,,,
player,201410120phi,nyg,RandRu00,fumbles,0,,,,,
player,201410120phi,nyg,RandRu00,fumbles_lost,0,,,,,
player,201410120phi,nyg,FellDa00,pass_cmp,0,,,,,
player,201410120phi,nyg,FellDa00,pass_att,0,,,,,
player,201410120phi,nyg,FellDa00,pass_yds,0,,,,,
player,201410120phi,nyg,FellDa00,pass_td,0,,,,,
player,201410120phi,nyg,FellDa00,pass_int,0,,,,,
player,201410120phi,nyg,FellDa00,pass_sacked,0,,,,,
player,201410120phi,nyg,FellDa00,pass_sacked_yds,0,,,,,
player,201410120phi,nyg,FellDa00,pass_long,0,,,,,
player,201410120phi,nyg,FellDa00,pass_rating,,,,,,
player,201410120phi,nyg,FellDa00,rush_att,0,,,,,
player,201410120phi,nyg,FellDa00,rush_yds,0,,,,,
player,201410120phi,nyg,FellDa00,rush_td,0,,,,,
player,201410120phi,nyg,FellDa00,rush_long,0,,,,,
player,201410120phi,nyg,FellDa00,targets,2,,,,,
player,201410120phi,nyg,FellDa00,rec,2,,,,,
player,201410120phi,nyg,FellDa00,rec_yds,40,,,,,
player,201410120phi,nyg,FellDa00,rec_td,0,,,,,
player,201410120phi,nyg,FellDa00,rec_long,20,,,,,
player,201410120phi,nyg,FellDa00,fumbles,1,,,,,
player,201410120phi,nyg,FellDa00,fumbles_lost,1,,,,,
player,201410120phi,nyg,RobiAd00,pass_cmp,0,,,,,
player,201410120phi,nyg,RobiAd00,pass_att,0,,,,,
player,201410120phi,nyg,RobiAd00,pass_yds,0,,,,,
player,201410120phi,nyg,RobiAd00,pass_td,0,,,,,
player,201410120phi,nyg,RobiAd00,pass_int,0,,,,,
player,201410120phi,nyg,RobiAd00,pass_sacked,0,,,,,
player,201410120phi,nyg,RobiAd00,pass_sacked_yds,0,,,,,
player,201410120phi,nyg,RobiAd00,pass_long,0,,,,,
player,201410120phi,nyg,RobiAd00,pass_rating,,,,,,
player,201410120phi,nyg,RobiAd00,rush_att,0,,,,,
player,201410120phi,nyg,RobiAd00,rush_yds,0,,,,,
player,201410120phi,nyg,RobiAd00,rush_td,0,,,,,
player,201410120phi,nyg,RobiAd00,rush_long,0,,,,,
player,201410120phi,nyg,RobiAd00,targets,2,,,,,
player,201410120phi,nyg,RobiAd00,rec,1,,,,,
player,201410120phi,nyg,RobiAd00,rec_yds,29,,,,,
player,201410120phi,nyg,RobiAd00,rec_td,0,,,,,
player,201410120phi,nyg,RobiAd00,rec_long,29,,,,,
player,201410120phi,nyg,RobiAd00,fumbles,0,,,,,
player,201410120phi,nyg,RobiAd00,fumbles_lost,0,,,,,
player,201410120phi,nyg,BeckOd00,pass_cmp,0,,,,,
player,201410120phi,nyg,BeckOd00,pass_att,0,,,,,
player,201410120phi,nyg,BeckOd00,pass_yds,0,,,,,
player,201410120phi,nyg,BeckOd00,pass_td,0,,,,,
player,201410120phi,nyg,BeckOd00,pass_int,0,,,,,
player,201410120phi,nyg,BeckOd00,pass_sacked,0,,,,,
player,201410120phi,nyg,BeckOd00,pass_sacked_yds,0,,,,,
player,201410120phi,nyg,BeckOd00,pass_long,0,,,,,
player,201410120phi,nyg,BeckOd00,pass_rating,,,,,,
player,201410120phi,nyg,BeckOd00,rush_att,0,,,,,
player,201410120phi,nyg,BeckOd00,rush_yds,0,,,,,
player,201410120phi,nyg,BeckOd00,rush_td,0,,,,,
player,201410120phi,nyg,BeckOd00,rush_long,0,,,,,
player,201410120phi,nyg,BeckOd00,targets,4,,,,,
player,201410120phi,nyg,BeckOd00,rec,2,,,,,
player,201410120phi,nyg,BeckOd00,rec_yds,28,,,,,
player,201410120phi,nyg,BeckOd00,rec_td,0,,,,,
player,201410120phi,nyg,BeckOd00,rec_long,18,,,,,
player,201410120phi,nyg,BeckOd00,fumbles,0,,,,,
player,201410120phi,nyg,BeckOd00,fumbles_lost,0,,,,,
player,201410120phi,nyg,CruzVi00,pass_cmp,0,,,,,
player,201410120phi,nyg,CruzVi00,pass_att,0,,,,,
player,201410120phi,nyg,CruzVi00,pass_yds,0,,,,,
player,201410120phi,nyg,CruzVi00,pass_td,0,,,,,
player,201410120phi,nyg,CruzVi00,pass_int,0,,,,,
player,201410120phi,nyg,CruzVi00,pass_sacked,0,,,,,
player,201410120phi,nyg,CruzVi00,pass_sacked_yds,0,,,,,
player,201410120phi,nyg,CruzVi00,pass_long,0,,,,,
player,201410120phi,nyg,CruzVi00,pass_rating,,,,,,
player,201410120phi,nyg,CruzVi00,rush_att,0,,,,,
player,201410120phi,nyg,CruzVi00,rush_yds,0,,,,,
player,201410120phi,nyg,CruzVi00,rush_td,0,,,,,
player,201410120phi,nyg,CruzVi00,rush_long,0,,,,,
player,201410120phi,nyg,CruzVi00,targets,3,,,,,
player,201410120phi,nyg,CruzVi00,rec,2,,,,,
player,201410120phi,nyg,CruzVi00,rec_yds,16,,,,,
player,201410120phi,nyg,CruzVi00,rec_td,0,,,,,
player,201410120phi,nyg,CruzVi00,rec_long,13,,,,,
player,201410120phi,nyg,CruzVi00,fumbles,0,,,,,
player,201410120phi,nyg,CruzVi00,fumbles_lost,0,,,,,
player,201410120phi,nyg,DonnLa00,pass_cmp,0,,,,,
player,201410120phi,nyg,DonnLa00,pass_att,0,,,,,
player,201410120phi,nyg,DonnLa00,pass_yds,0,,,,,
player,201410120phi,nyg,DonnLa00,pass_td,0,,,,,
player,201410120phi,nyg,DonnLa00,pass_int,0,,,,,
player,201410120phi,nyg,DonnLa00,pass_sacked,0,,,,,
player,201410120phi,nyg,DonnLa00,pass_sacked_yds,0,,,,,
player,201410120phi,nyg,DonnLa00,pass_long,0,,,,,
player,201410120phi,nyg,DonnLa00,pass_rating,,,,,,
player,201410120phi,nyg,DonnLa00,rush_att,0,,,,,
player,201410120phi,nyg,DonnLa00,rush_yds,0,,,,,
player,201410120phi,nyg,DonnLa00,rush_td,0,,,,,
player,201410120phi,nyg,DonnLa00,rush_long,0,,,,,
player,201410120phi,nyg,DonnLa00,targets,2,,,,,
player,201410120phi,nyg,DonnLa00,rec,1,,,,,
player,201410120phi,nyg,DonnLa00,rec_yds,6,,,,,
player,201410120phi,nyg,DonnLa00,rec_td,0,,,,,
player,201410120phi,nyg,DonnLa00,rec_long,6,,,,,
player,201410120phi,nyg,DonnLa00,fumbles,0,,,,,
player,201410120phi,nyg,DonnLa00,fumbles_lost,0,,,,,
player,201410120phi,nyg,ParkPr00,pass_cmp,0,,,,,
player,201410120phi,nyg,ParkPr00,pass_att,0,,,,,
player,201410120phi,nyg,ParkPr00,pass_yds,0,,,,,
player,201410120phi,nyg,ParkPr00,pass_td,0,,,,,
player,201410120phi,nyg,ParkPr00,pass_int,0,,,,,
player,201410120phi,nyg,ParkPr00,pass_sacked,0,,,,,
player,201410120phi,nyg,ParkPr00,pass_sacked_yds,0,,,,,
player,201410120phi,nyg,ParkPr00,pass_long,0,,,,,
player,201410120phi,nyg,ParkPr00,pass_rating,,,,,,
player,201410120phi,nyg,ParkPr00,rush_att,0,,,,,
player,201410120phi,nyg,ParkPr00,rush_yds,0,,,,,
player,201410120phi,nyg,ParkPr00,rush_td,0,,,,,
player,201410120phi,nyg,ParkPr00,rush_long,0,,,,,
player,201410120phi,nyg,ParkPr00,targets,1,,,,,
player,201410120phi,nyg,ParkPr00,rec,1,,,,,
player,201410120phi,nyg,ParkPr00,rec_yds,6,,,,,
player,201410120phi,nyg,ParkPr00,rec_td,0,,,,,
player,201410120phi,nyg,ParkPr00,rec_long,6,,,,,
player,201410120phi,nyg,ParkPr00,fumbles,0,,,,,
player,201410120phi,nyg,ParkPr00,fumbles_lost,0,,,,,
player,201410120phi,phi,FoleNi00,pass_cmp,21,,,,,
player,201410120phi,phi,FoleNi00,pass_att,34,,,,,
player,201410120phi,phi,FoleNi00,pass_yds,248,,,,,
player,201410120phi,phi,FoleNi00,pass_td,2,,,,,
player,201410120phi,phi,FoleNi00,pass_int,2,,,,,
player,201410120phi,phi,FoleNi00,pass_sacked,1,,,,,
player,201410120phi,phi,FoleNi00,pass_sacked_yds,3,,,,,
player,201410120phi,phi,FoleNi00,pass_long,26,,,,,
player,201410120phi,phi,FoleNi00,pass_rating,79.0,,,,,
player,201410120phi,phi,FoleNi00,rush_att,2,,,,,
player,201410120phi,phi,FoleNi00,rush_yds,5,,,,,
player,201410120phi,phi,FoleNi00,rush_td,0,,,,,
player,201410120phi,phi,FoleNi00,rush_long,4,,,,,
player,201410120phi,phi,FoleNi00,targets,0,,,,,
player,201410120phi,phi,FoleNi00,rec,0,,,,,
player,201410120phi,phi,FoleNi00,rec_yds,0,,,,,
player,201410120phi,phi,FoleNi00,rec_td,0,,,,,
player,201410120phi,phi,FoleNi00,rec_long,0,,,,,
player,201410120phi,phi,FoleNi00,fumbles,0,,,,,
player,201410120phi,phi,FoleNi00,fumbles_lost,0,,,,,
player,201410120phi,phi,McCoLe01,pass_cmp,0,,,,,
player,201410120phi,phi,McCoLe01,pass_att,0,,,,,
player,201410120phi,phi,McCoLe01,pass_yds,0,,,,,
player,201410120phi,phi,McCoLe01,pass_td,0,,,,,
player,201410120phi,phi,McCoLe01,pass_int,0,,,,,
player,201410120phi,phi,McCoLe01,pass_sacked,0,,,,,
player,201410120phi,phi,McCoLe01,pass_sacked_yds,0,,,,,
player,201410120phi,phi,McCoLe01,pass_long,0,,,,,
player,201410120phi,phi,McCoLe01,pass_rating,,,,,,
player,201410120phi,phi,McCoLe01,rush_att,22,,,,,
player,201410120phi,phi,McCoLe01,rush_yds,149,,,,,
player,201410120phi,phi,McCoLe01,rush_td,0,,,,,
player,201410120phi,phi,McCoLe01,rush_long,28,,,,,
player,201410120phi,phi,McCoLe01,targets,2,,,,,
player,201410120phi,phi,McCoLe01,rec,2,,,,,
player,201410120phi,phi,McCoLe01,rec_yds,5,,,,,
player,201410120phi,phi,McCoLe01,rec_td,0,,,,,
player,201410120phi,phi,McCoLe01,rec_long,3,,,,,
player,201410120phi,phi,McCoLe01,fumbles,0,,,,,
player,201410120phi,phi,McCoLe01,fumbles_lost,0,,,,,
player,201410120phi,phi,SproDa00,pass_cmp,0,,,,,
player,201410120phi,phi,SproDa00,pass_att,0,,,,,
player,201410120phi,phi,SproDa00,pass_yds,0,,,,,
player,201410120phi,phi,SproDa00,pass_td,0,,,,,
player,201410120phi,phi,SproDa00,pass_int,0,,,,,
player,201410120phi,phi,SproDa00,pass_sacked,0,,,,,
player,201410120phi,phi,SproDa00,pass_sacked_yds,0,,,,,
player,201410120phi,phi,SproDa00,pass_long,0,,,,,
player,201410120phi,phi,SproDa00,pass_rating,,,,,,
player,201410120phi,phi,SproDa00,rush_att,7,,,,,
player,201410120phi,phi,SproDa00,rush_yds,39,,,,,
player,201410120phi,phi,SproDa00,rush_td,1,,,,,
player,201410120phi,phi,SproDa00,rush_long,15,,,,,
player,201410120phi,phi,SproDa00,targets,4,,,,,
player,201410120phi,phi,SproDa00,rec,0,,,,,
player,201410120phi,phi,SproDa00,rec_yds,0,,,,,
player,201410120phi,phi,SproDa00,rec_td,0,,,,,
player,201410120phi,phi,SproDa00,rec_long,0,,,,,
player,201410120phi,phi,SproDa00,fumbles,1,,,,,
player,201410120phi,phi,SproDa00,fumbles_lost,0,,,,,
player,201410120phi,phi,BurtTr01,pass_cmp,0,,,,,
player,201410120phi,phi,BurtTr01,pass_att,0,,,,,
player,201410120phi,phi,BurtTr01,pass_yds,0,,,,,
player,201410120phi,phi,BurtTr01,pass_td,0,,,,,
player,201410120phi,phi,BurtTr01,pass_int,0,,,,,
player,201410120phi,phi,BurtTr01,pass_sacked,0,,,,,
player,201410120phi,phi,BurtTr01,pass_sacked_yds,0,,,,,
player,201410120phi,phi,BurtTr01,pass_long,0,,,,,
player,201410120phi,phi,BurtTr01,pass_rating,,,,,,
player,201410120phi,phi,BurtTr01,rush_att,5,,,,,
player,201410120phi,phi,BurtTr01,rush_yds,10,,,,,
player,201410120phi,phi,BurtTr01,rush_td,0,,,,,
player,201410120phi,phi,BurtTr01,rush_long,4,,,,,
player,201410120phi,phi,BurtTr01,targets,0,,,,,
player,201410120phi,phi,BurtTr01,rec,0,,,,,
player,201410120phi,phi,BurtTr01,rec_yds,0,,,,,
player,201410120phi,phi,BurtTr01,rec_td,0,,,,,
player,201410120phi,phi,BurtTr01,rec_long,0,,,,,
player,201410120phi,phi,BurtTr01,fumbles,0,,,,,
player,201410120phi,phi,BurtTr01,fumbles_lost,0,,,,,
player,201410120phi,phi,CoopRi00,pass_cmp,0,,,,,
player,201410120phi,phi,CoopRi00,pass_att,0,,,,,
player,201410120phi,phi,CoopRi00,pass_yds,0,,,,,
player,201410120phi,phi,CoopRi00,pass_td,0,,,,,
player,201410120phi,phi,CoopRi00,pass_int,0,,,,,
player,201410120phi,phi,CoopRi00,pass_sacked,0,,,,,
player,201410120phi,phi,CoopRi00,pass_sacked_yds,0,,,,,
player,201410120phi,phi,CoopRi00,pass_long,0,,,,,
player,201410120phi,phi,CoopRi00,pass_rating,,,,,,
player,201410120phi,phi,CoopRi00,rush_att,0,,,,,
player,201410120phi,phi,CoopRi00,rush_yds,0,,,,,
player,201410120phi,phi,CoopRi00,rush_td,0,,,,,
player,201410120phi,phi,CoopRi00,rush_long,0,,,,,
player,201410120phi,phi,CoopRi00,targets,7,,,,,
player,201410120phi,phi,CoopRi00,rec,5,,,,,
player,201410120phi,phi,CoopRi00,rec_yds,59,,,,,
player,201410120phi,phi,CoopRi00,rec_td,0,,,,,
player,201410120phi,phi,CoopRi00,rec_long,15,,,,,
player,201410120phi,phi,CoopRi00,fumbles,0,,,,,
player,201410120phi,phi,CoopRi00,fumbles_lost,0,,,,,
player,201410120phi,phi,MattJo00,pass_cmp,0,,,,,
player,201410120phi,phi,MattJo00,pass_att,0,,,,,
player,201410120phi,phi,MattJo00,pass_yds,0,,,,,
player,201410120phi,phi,MattJo00,pass_td,0,,,,,
player,201410120phi,phi,MattJo00,pass_int,0,,,,,
player,201410120phi,phi,MattJo00,pass_sacked,0,,,,,
player,201410120phi,phi,MattJo00,pass_sacked_yds,0,,,,,
player,201410120phi,phi,MattJo00,pass_long,0,,,,,
player,201410120phi,phi,MattJo00,pass_rating,,,,,,
player,201410120phi,phi,MattJo00,rush_att,0,,,,,
player,201410120phi,phi,MattJo00,rush_yds,0,,,,,
player,201410120phi,phi,MattJo00,rush_td,0,,,,,
player,201410120phi,phi,MattJo00,rush_long,0,,,,,
player,201410120phi,phi,MattJo00,targets,6,,,,,
player,201410120phi,phi,MattJo00,rec,4,,,,,
player,201410120phi,phi,MattJo00,rec_yds,50,,,,,
player,201410120phi,phi,MattJo00,rec_td,0,,,,,
player,201410120phi,phi,MattJo00,rec_long,26,,,,,
player,201410120phi,phi,MattJo00,fumbles,0,,,,,
player,201410120phi,phi,MattJo00,fumbles_lost,0,,,,,
player,201410120phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201410120phi,phi,ErtzZa00,pass_att,0,,,,,
player,201410120phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201410120phi,phi,ErtzZa00,pass_td,0,,,,,
player,201410120phi,phi,ErtzZa00,pass_int,0,,,,,
player,201410120phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201410120phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201410120phi,phi,ErtzZa00,pass_long,0,,,,,
player,201410120phi,phi,ErtzZa00,pass_rating,,,,,,
player,201410120phi,phi,ErtzZa00,rush_att,0,,,,,
player,201410120phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201410120phi,phi,ErtzZa00,rush_td,0,,,,,
player,201410120phi,phi,ErtzZa00,rush_long,0,,,,,
player,201410120phi,phi,ErtzZa00,targets,5,,,,,
player,201410120phi,phi,ErtzZa00,rec,3,,,,,
player,201410120phi,phi,ErtzZa00,rec_yds,47,,,,,
player,201410120phi,phi,ErtzZa00,rec_td,1,,,,,
player,201410120phi,phi,ErtzZa00,rec_long,23,,,,,
player,201410120phi,phi,ErtzZa00,fumbles,0,,,,,
player,201410120phi,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201410120phi,phi,CeleBr00,pass_cmp,0,,,,,
player,201410120phi,phi,CeleBr00,pass_att,0,,,,,
player,201410120phi,phi,CeleBr00,pass_yds,0,,,,,
player,201410120phi,phi,CeleBr00,pass_td,0,,,,,
player,201410120phi,phi,CeleBr00,pass_int,0,,,,,
player,201410120phi,phi,CeleBr00,pass_sacked,0,,,,,
player,201410120phi,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201410120phi,phi,CeleBr00,pass_long,0,,,,,
player,201410120phi,phi,CeleBr00,pass_rating,,,,,,
player,201410120phi,phi,CeleBr00,rush_att,0,,,,,
player,201410120phi,phi,CeleBr00,rush_yds,0,,,,,
player,201410120phi,phi,CeleBr00,rush_td,0,,,,,
player,201410120phi,phi,CeleBr00,rush_long,0,,,,,
player,201410120phi,phi,CeleBr00,targets,5,,,,,
player,201410120phi,phi,CeleBr00,rec,4,,,,,
player,201410120phi,phi,CeleBr00,rec_yds,45,,,,,
player,201410120phi,phi,CeleBr00,rec_td,0,,,,,
player,201410120phi,phi,CeleBr00,rec_long,24,,,,,
player,201410120phi,phi,CeleBr00,fumbles,0,,,,,
player,201410120phi,phi,CeleBr00,fumbles_lost,0,,,,,
player,201410120phi,phi,CaseJa00,pass_cmp,0,,,,,
player,201410120phi,phi,CaseJa00,pass_att,0,,,,,
player,201410120phi,phi,CaseJa00,pass_yds,0,,,,,
player,201410120phi,phi,CaseJa00,pass_td,0,,,,,
player,201410120phi,phi,CaseJa00,pass_int,0,,,,,
player,201410120phi,phi,CaseJa00,pass_sacked,0,,,,,
player,201410120phi,phi,CaseJa00,pass_sacked_yds,0,,,,,
player,201410120phi,phi,CaseJa00,pass_long,0,,,,,
player,201410120phi,phi,CaseJa00,pass_rating,,,,,,
player,201410120phi,phi,CaseJa00,rush_att,0,,,,,
player,201410120phi,phi,CaseJa00,rush_yds,0,,,,,
player,201410120phi,phi,CaseJa00,rush_td,0,,,,,
player,201410120phi,phi,CaseJa00,rush_long,0,,,,,
player,201410120phi,phi,CaseJa00,targets,1,,,,,
player,201410120phi,phi,CaseJa00,rec,1,,,,,
player,201410120phi,phi,CaseJa00,rec_yds,26,,,,,
player,201410120phi,phi,CaseJa00,rec_td,1,,,,,
player,201410120phi,phi,CaseJa00,rec_long,26,,,,,
player,201410120phi,phi,CaseJa00,fumbles,0,,,,,
player,201410120phi,phi,CaseJa00,fumbles_lost,0,,,,,
player,201410120phi,phi,MaclJe00,pass_cmp,0,,,,,
player,201410120phi,phi,MaclJe00,pass_att,0,,,,,
player,201410120phi,phi,MaclJe00,pass_yds,0,,,,,
player,201410120phi,phi,MaclJe00,pass_td,0,,,,,
player,201410120phi,phi,MaclJe00,pass_int,0,,,,,
player,201410120phi,phi,MaclJe00,pass_sacked,0,,,,,
player,201410120phi,phi,MaclJe00,pass_sacked_yds,0,,,,,
player,201410120phi,phi,MaclJe00,pass_long,0,,,,,
player,201410120phi,phi,MaclJe00,pass_rating,,,,,,
player,201410120phi,phi,MaclJe00,rush_att,0,,,,,
player,201410120phi,phi,MaclJe00,rush_yds,0,,,,,
player,201410120phi,phi,MaclJe00,rush_td,0,,,,,
player,201410120phi,phi,MaclJe00,rush_long,0,,,,,
player,201410120phi,phi,MaclJe00,targets,3,,,,,
player,201410120phi,phi,MaclJe00,rec,2,,,,,
player,201410120phi,phi,MaclJe00,rec_yds,16,,,,,
player,201410120phi,phi,MaclJe00,rec_td,0,,,,,
player,201410120phi,phi,MaclJe00,rec_long,9,,,,,
player,201410120phi,phi,MaclJe00,fumbles,0,,,,,
player,201410120phi,phi,MaclJe00,fumbles_lost,0,,,,,
player,201410120phi,phi,HuffJo00,pass_cmp,0,,,,,
player,201410120phi,phi,HuffJo00,pass_att,0,,,,,
player,201410120phi,phi,HuffJo00,pass_yds,0,,,,,
player,201410120phi,phi,HuffJo00,pass_td,0,,,,,
player,201410120phi,phi,HuffJo00,pass_int,0,,,,,
player,201410120phi,phi,HuffJo00,pass_sacked,0,,,,,
player,201410120phi,phi,HuffJo00,pass_sacked_yds,0,,,,,
