game,2014,3,20140921,201409210crd,sfo,"San Francisco 49ers",14,crd,"Arizona Cardinals",23
player,201409210crd,sfo,ElliBr00,rec,0,,,,,
player,201409210crd,sfo,ElliBr00,rec_yds,0,,,,,
player,201409210crd,sfo,ElliBr00,rec_td,0,,,,,
player,201409210crd,sfo,ElliBr00,rec_long,0,,,,,
player,201409210crd,sfo,ElliBr00,fumbles,0,,,,,
player,201409210crd,sfo,ElliBr00,fumbles_lost,0,,,,,
player,201409210crd,sfo,JohnSt00,pass_cmp,0,,,,,
player,201409210crd,sfo,JohnSt00,pass_att,0,,,,,
player,201409210crd,sfo,JohnSt00,pass_yds,0,,,,,
player,201409210crd,sfo,JohnSt00,pass_td,0,,,,,
player,201409210crd,sfo,JohnSt00,pass_int,0,,,,,
player,201409210crd,sfo,JohnSt00,pass_sacked,0,,,,,
player,201409210crd,sfo,JohnSt00,pass_sacked_yds,0,,,,,
player,201409210crd,sfo,JohnSt00,pass_long,0,,,,,
player,201409210crd,sfo,JohnSt00,pass_rating,,,,,,
player,201409210crd,sfo,JohnSt00,rush_att,0,,,,,
player,201409210crd,sfo,JohnSt00,rush_yds,0,,,,,
player,201409210crd,sfo,JohnSt00,rush_td,0,,,,,
player,201409210crd,sfo,JohnSt00,rush_long,0,,,,,
player,201409210crd,sfo,JohnSt00,targets,9,,,,,
player,201409210crd,sfo,JohnSt00,rec,9,,,,,
player,201409210crd,sfo,JohnSt00,rec_yds,103,,,,,
player,201409210crd,sfo,JohnSt00,rec_td,0,,,,,
player,201409210crd,sfo,JohnSt00,rec_long,32,,,,,
player,201409210crd,sfo,JohnSt00,fumbles,0,,,,,
player,201409210crd,sfo,JohnSt00,fumbles_lost,0,,,,,
player,201409210crd,sfo,BoldAn00,pass_cmp,0,,,,,
player,201409210crd,sfo,BoldAn00,pass_att,0,,,,,
player,201409210crd,sfo,BoldAn00,pass_yds,0,,,,,
player,201409210crd,sfo,BoldAn00,pass_td,0,,,,,
player,201409210crd,sfo,BoldAn00,pass_int,0,,,,,
player,201409210crd,sfo,BoldAn00,pass_sacked,0,,,,,
player,201409210crd,sfo,BoldAn00,pass_sacked_yds,0,,,,,
player,201409210crd,sfo,BoldAn00,pass_long,0,,,,,
player,201409210crd,sfo,BoldAn00,pass_rating,,,,,,
player,201409210crd,sfo,BoldAn00,rush_att,0,,,,,
player,201409210crd,sfo,BoldAn00,rush_yds,0,,,,,
player,201409210crd,sfo,BoldAn00,rush_td,0,,,,,
player,201409210crd,sfo,BoldAn00,rush_long,0,,,,,
player,201409210crd,sfo,BoldAn00,targets,6,,,,,
player,201409210crd,sfo,BoldAn00,rec,6,,,,,
player,201409210crd,sfo,BoldAn00,rec_yds,36,,,,,
player,201409210crd,sfo,BoldAn00,rec_td,0,,,,,
player,201409210crd,sfo,BoldAn00,rec_long,7,,,,,
player,201409210crd,sfo,BoldAn00,fumbles,0,,,,,
player,201409210crd,sfo,BoldAn00,fumbles_lost,0,,,,,
player,201409210crd,sfo,CarrDe00,pass_cmp,0,,,,,
player,201409210crd,sfo,CarrDe00,pass_att,0,,,,,
player,201409210crd,sfo,CarrDe00,pass_yds,0,,,,,
player,201409210crd,sfo,CarrDe00,pass_td,0,,,,,
player,201409210crd,sfo,CarrDe00,pass_int,0,,,,,
player,201409210crd,sfo,CarrDe00,pass_sacked,0,,,,,
player,201409210crd,sfo,CarrDe00,pass_sacked_yds,0,,,,,
player,201409210crd,sfo,CarrDe00,pass_long,0,,,,,
player,201409210crd,sfo,CarrDe00,pass_rating,,,,,,
player,201409210crd,sfo,CarrDe00,rush_att,0,,,,,
player,201409210crd,sfo,CarrDe00,rush_yds,0,,,,,
player,201409210crd,sfo,CarrDe00,rush_td,0,,,,,
player,201409210crd,sfo,CarrDe00,rush_long,0,,,,,
player,201409210crd,sfo,CarrDe00,targets,2,,,,,
player,201409210crd,sfo,CarrDe00,rec,1,,,,,
player,201409210crd,sfo,CarrDe00,rec_yds,23,,,,,
player,201409210crd,sfo,CarrDe00,rec_td,0,,,,,
player,201409210crd,sfo,CarrDe00,rec_long,23,,,,,
player,201409210crd,sfo,CarrDe00,fumbles,0,,,,,
player,201409210crd,sfo,CarrDe00,fumbles_lost,0,,,,,
player,201409210crd,sfo,LloyBr00,pass_cmp,0,,,,,
player,201409210crd,sfo,LloyBr00,pass_att,0,,,,,
player,201409210crd,sfo,LloyBr00,pass_yds,0,,,,,
player,201409210crd,sfo,LloyBr00,pass_td,0,,,,,
player,201409210crd,sfo,LloyBr00,pass_int,0,,,,,
player,201409210crd,sfo,LloyBr00,pass_sacked,0,,,,,
player,201409210crd,sfo,LloyBr00,pass_sacked_yds,0,,,,,
player,201409210crd,sfo,LloyBr00,pass_long,0,,,,,
player,201409210crd,sfo,LloyBr00,pass_rating,,,,,,
player,201409210crd,sfo,LloyBr00,rush_att,0,,,,,
player,201409210crd,sfo,LloyBr00,rush_yds,0,,,,,
player,201409210crd,sfo,LloyBr00,rush_td,0,,,,,
player,201409210crd,sfo,LloyBr00,rush_long,0,,,,,
player,201409210crd,sfo,LloyBr00,targets,4,,,,,
player,201409210crd,sfo,LloyBr00,rec,1,,,,,
player,201409210crd,sfo,LloyBr00,rec_yds,5,,,,,
player,201409210crd,sfo,LloyBr00,rec_td,0,,,,,
player,201409210crd,sfo,LloyBr00,rec_long,5,,,,,
player,201409210crd,sfo,LloyBr00,fumbles,0,,,,,
player,201409210crd,sfo,LloyBr00,fumbles_lost,0,,,,,
player,201409210crd,crd,StanDr00,pass_cmp,18,,,,,
player,201409210crd,crd,StanDr00,pass_att,33,,,,,
player,201409210crd,crd,StanDr00,pass_yds,244,,,,,
player,201409210crd,crd,StanDr00,pass_td,2,,,,,
player,201409210crd,crd,StanDr00,pass_int,0,,,,,
player,201409210crd,crd,StanDr00,pass_sacked,0,,,,,
player,201409210crd,crd,StanDr00,pass_sacked_yds,0,,,,,
player,201409210crd,crd,StanDr00,pass_long,45,,,,,
player,201409210crd,crd,StanDr00,pass_rating,98.5,,,,,
player,201409210crd,crd,StanDr00,rush_att,6,,,,,
player,201409210crd,crd,StanDr00,rush_yds,16,,,,,
player,201409210crd,crd,StanDr00,rush_td,0,,,,,
player,201409210crd,crd,StanDr00,rush_long,13,,,,,
player,201409210crd,crd,StanDr00,targets,0,,,,,
player,201409210crd,crd,StanDr00,rec,0,,,,,
player,201409210crd,crd,StanDr00,rec_yds,0,,,,,
player,201409210crd,crd,StanDr00,rec_td,0,,,,,
player,201409210crd,crd,StanDr00,rec_long,0,,,,,
player,201409210crd,crd,StanDr00,fumbles,0,,,,,
player,201409210crd,crd,StanDr00,fumbles_lost,0,,,,,
player,201409210crd,crd,GinnTe00,pass_cmp,1,,,,,
player,201409210crd,crd,GinnTe00,pass_att,1,,,,,
player,201409210crd,crd,GinnTe00,pass_yds,10,,,,,
player,201409210crd,crd,GinnTe00,pass_td,0,,,,,
player,201409210crd,crd,GinnTe00,pass_int,0,,,,,
player,201409210crd,crd,GinnTe00,pass_sacked,0,,,,,
player,201409210crd,crd,GinnTe00,pass_sacked_yds,0,,,,,
player,201409210crd,crd,GinnTe00,pass_long,10,,,,,
player,201409210crd,crd,GinnTe00,pass_rating,108.3,,,,,
player,201409210crd,crd,GinnTe00,rush_att,1,,,,,
player,201409210crd,crd,GinnTe00,rush_yds,4,,,,,
player,201409210crd,crd,GinnTe00,rush_td,0,,,,,
player,201409210crd,crd,GinnTe00,rush_long,4,,,,,
player,201409210crd,crd,GinnTe00,targets,3,,,,,
player,201409210crd,crd,GinnTe00,rec,1,,,,,
player,201409210crd,crd,GinnTe00,rec_yds,8,,,,,
player,201409210crd,crd,GinnTe00,rec_td,0,,,,,
player,201409210crd,crd,GinnTe00,rec_long,8,,,,,
player,201409210crd,crd,GinnTe00,fumbles,0,,,,,
player,201409210crd,crd,GinnTe00,fumbles_lost,0,,,,,
player,201409210crd,crd,ElliAn00,pass_cmp,0,,,,,
player,201409210crd,crd,ElliAn00,pass_att,0,,,,,
player,201409210crd,crd,ElliAn00,pass_yds,0,,,,,
player,201409210crd,crd,ElliAn00,pass_td,0,,,,,
player,201409210crd,crd,ElliAn00,pass_int,0,,,,,
player,201409210crd,crd,ElliAn00,pass_sacked,0,,,,,
player,201409210crd,crd,ElliAn00,pass_sacked_yds,0,,,,,
player,201409210crd,crd,ElliAn00,pass_long,0,,,,,
player,201409210crd,crd,ElliAn00,pass_rating,,,,,,
player,201409210crd,crd,ElliAn00,rush_att,18,,,,,
player,201409210crd,crd,ElliAn00,rush_yds,62,,,,,
player,201409210crd,crd,ElliAn00,rush_td,0,,,,,
player,201409210crd,crd,ElliAn00,rush_long,20,,,,,
player,201409210crd,crd,ElliAn00,targets,4,,,,,
player,201409210crd,crd,ElliAn00,rec,3,,,,,
player,201409210crd,crd,ElliAn00,rec_yds,13,,,,,
player,201409210crd,crd,ElliAn00,rec_td,0,,,,,
player,201409210crd,crd,ElliAn00,rec_long,7,,,,,
player,201409210crd,crd,ElliAn00,fumbles,0,,,,,
player,201409210crd,crd,ElliAn00,fumbles_lost,0,,,,,
player,201409210crd,crd,TaylSt00,pass_cmp,0,,,,,
player,201409210crd,crd,TaylSt00,pass_att,0,,,,,
player,201409210crd,crd,TaylSt00,pass_yds,0,,,,,
player,201409210crd,crd,TaylSt00,pass_td,0,,,,,
player,201409210crd,crd,TaylSt00,pass_int,0,,,,,
player,201409210crd,crd,TaylSt00,pass_sacked,0,,,,,
player,201409210crd,crd,TaylSt00,pass_sacked_yds,0,,,,,
player,201409210crd,crd,TaylSt00,pass_long,0,,,,,
player,201409210crd,crd,TaylSt00,pass_rating,,,,,,
player,201409210crd,crd,TaylSt00,rush_att,1,,,,,
player,201409210crd,crd,TaylSt00,rush_yds,2,,,,,
player,201409210crd,crd,TaylSt00,rush_td,0,,,,,
player,201409210crd,crd,TaylSt00,rush_long,2,,,,,
player,201409210crd,crd,TaylSt00,targets,0,,,,,
player,201409210crd,crd,TaylSt00,rec,0,,,,,
player,201409210crd,crd,TaylSt00,rec_yds,0,,,,,
player,201409210crd,crd,TaylSt00,rec_td,0,,,,,
player,201409210crd,crd,TaylSt00,rec_long,0,,,,,
player,201409210crd,crd,TaylSt00,fumbles,0,,,,,
player,201409210crd,crd,TaylSt00,fumbles_lost,0,,,,,
player,201409210crd,crd,FloyMi00,pass_cmp,0,,,,,
player,201409210crd,crd,FloyMi00,pass_att,0,,,,,
player,201409210crd,crd,FloyMi00,pass_yds,0,,,,,
player,201409210crd,crd,FloyMi00,pass_td,0,,,,,
player,201409210crd,crd,FloyMi00,pass_int,0,,,,,
player,201409210crd,crd,FloyMi00,pass_sacked,0,,,,,
player,201409210crd,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201409210crd,crd,FloyMi00,pass_long,0,,,,,
player,201409210crd,crd,FloyMi00,pass_rating,,,,,,
player,201409210crd,crd,FloyMi00,rush_att,0,,,,,
player,201409210crd,crd,FloyMi00,rush_yds,0,,,,,
player,201409210crd,crd,FloyMi00,rush_td,0,,,,,
player,201409210crd,crd,FloyMi00,rush_long,0,,,,,
player,201409210crd,crd,FloyMi00,targets,9,,,,,
player,201409210crd,crd,FloyMi00,rec,5,,,,,
player,201409210crd,crd,FloyMi00,rec_yds,114,,,,,
player,201409210crd,crd,FloyMi00,rec_td,0,,,,,
player,201409210crd,crd,FloyMi00,rec_long,45,,,,,
player,201409210crd,crd,FloyMi00,fumbles,0,,,,,
player,201409210crd,crd,FloyMi00,fumbles_lost,0,,,,,
player,201409210crd,crd,BrowJo02,pass_cmp,0,,,,,
player,201409210crd,crd,BrowJo02,pass_att,0,,,,,
player,201409210crd,crd,BrowJo02,pass_yds,0,,,,,
player,201409210crd,crd,BrowJo02,pass_td,0,,,,,
player,201409210crd,crd,BrowJo02,pass_int,0,,,,,
player,201409210crd,crd,BrowJo02,pass_sacked,0,,,,,
player,201409210crd,crd,BrowJo02,pass_sacked_yds,0,,,,,
player,201409210crd,crd,BrowJo02,pass_long,0,,,,,
player,201409210crd,crd,BrowJo02,pass_rating,,,,,,
player,201409210crd,crd,BrowJo02,rush_att,0,,,,,
player,201409210crd,crd,BrowJo02,rush_yds,0,,,,,
player,201409210crd,crd,BrowJo02,rush_td,0,,,,,
player,201409210crd,crd,BrowJo02,rush_long,0,,,,,
player,201409210crd,crd,BrowJo02,targets,6,,,,,
player,201409210crd,crd,BrowJo02,rec,4,,,,,
player,201409210crd,crd,BrowJo02,rec_yds,52,,,,,
player,201409210crd,crd,BrowJo02,rec_td,2,,,,,
player,201409210crd,crd,BrowJo02,rec_long,24,,,,,
player,201409210crd,crd,BrowJo02,fumbles,0,,,,,
player,201409210crd,crd,BrowJo02,fumbles_lost,0,,,,,
player,201409210crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201409210crd,crd,FitzLa00,pass_att,0,,,,,
player,201409210crd,crd,FitzLa00,pass_yds,0,,,,,
player,201409210crd,crd,FitzLa00,pass_td,0,,,,,
player,201409210crd,crd,FitzLa00,pass_int,0,,,,,
player,201409210crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201409210crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201409210crd,crd,FitzLa00,pass_long,0,,,,,
player,201409210crd,crd,FitzLa00,pass_rating,,,,,,
player,201409210crd,crd,FitzLa00,rush_att,0,,,,,
player,201409210crd,crd,FitzLa00,rush_yds,0,,,,,
player,201409210crd,crd,FitzLa00,rush_td,0,,,,,
player,201409210crd,crd,FitzLa00,rush_long,0,,,,,
player,201409210crd,crd,FitzLa00,targets,7,,,,,
player,201409210crd,crd,FitzLa00,rec,3,,,,,
player,201409210crd,crd,FitzLa00,rec_yds,34,,,,,
player,201409210crd,crd,FitzLa00,rec_td,0,,,,,
player,201409210crd,crd,FitzLa00,rec_long,24,,,,,
player,201409210crd,crd,FitzLa00,fumbles,1,,,,,
player,201409210crd,crd,FitzLa00,fumbles_lost,1,,,,,
player,201409210crd,crd,CarlJo00,pass_cmp,0,,,,,
player,201409210crd,crd,CarlJo00,pass_att,0,,,,,
player,201409210crd,crd,CarlJo00,pass_yds,0,,,,,
player,201409210crd,crd,CarlJo00,pass_td,0,,,,,
player,201409210crd,crd,CarlJo00,pass_int,0,,,,,
player,201409210crd,crd,CarlJo00,pass_sacked,0,,,,,
player,201409210crd,crd,CarlJo00,pass_sacked_yds,0,,,,,
player,201409210crd,crd,CarlJo00,pass_long,0,,,,,
player,201409210crd,crd,CarlJo00,pass_rating,,,,,,
player,201409210crd,crd,CarlJo00,rush_att,0,,,,,
player,201409210crd,crd,CarlJo00,rush_yds,0,,,,,
player,201409210crd,crd,CarlJo00,rush_td,0,,,,,
player,201409210crd,crd,CarlJo00,rush_long,0,,,,,
player,201409210crd,crd,CarlJo00,targets,3,,,,,
player,201409210crd,crd,CarlJo00,rec,3,,,,,
player,201409210crd,crd,CarlJo00,rec_yds,33,,,,,
player,201409210crd,crd,CarlJo00,rec_td,0,,,,,
player,201409210crd,crd,CarlJo00,rec_long,15,,,,,
player,201409210crd,crd,CarlJo00,fumbles,0,,,,,
player,201409210crd,crd,CarlJo00,fumbles_lost,0,,,,,
player,201409210crd,crd,FellDa01,pass_cmp,0,,,,,
player,201409210crd,crd,FellDa01,pass_att,0,,,,,
player,201409210crd,crd,FellDa01,pass_yds,0,,,,,
player,201409210crd,crd,FellDa01,pass_td,0,,,,,
player,201409210crd,crd,FellDa01,pass_int,0,,,,,
player,201409210crd,crd,FellDa01,pass_sacked,0,,,,,
player,201409210crd,crd,FellDa01,pass_sacked_yds,0,,,,,
player,201409210crd,crd,FellDa01,pass_long,0,,,,,
player,201409210crd,crd,FellDa01,pass_rating,,,,,,
player,201409210crd,crd,FellDa01,rush_att,0,,,,,
player,201409210crd,crd,FellDa01,rush_yds,0,,,,,
player,201409210crd,crd,FellDa01,rush_td,0,,,,,
player,201409210crd,crd,FellDa01,rush_long,0,,,,,
player,201409210crd,crd,FellDa01,targets,1,,,,,
player,201409210crd,crd,FellDa01,rec,0,,,,,
player,201409210crd,crd,FellDa01,rec_yds,0,,,,,
player,201409210crd,crd,FellDa01,rec_td,0,,,,,
player,201409210crd,crd,FellDa01,rec_long,0,,,,,
player,201409210crd,crd,FellDa01,fumbles,0,,,,,
player,201409210crd,crd,FellDa01,fumbles_lost,0,,,,,
player,201409210crd,crd,ParmJa00,pass_cmp,0,,,,,
player,201409210crd,crd,ParmJa00,pass_att,0,,,,,
player,201409210crd,crd,ParmJa00,pass_yds,0,,,,,
player,201409210crd,crd,ParmJa00,pass_td,0,,,,,
player,201409210crd,crd,ParmJa00,pass_int,0,,,,,
player,201409210crd,crd,ParmJa00,pass_sacked,0,,,,,
player,201409210crd,crd,ParmJa00,pass_sacked_yds,0,,,,,
player,201409210crd,crd,ParmJa00,pass_long,0,,,,,
player,201409210crd,crd,ParmJa00,pass_rating,,,,,,
player,201409210crd,crd,ParmJa00,rush_att,1,,,,,
player,201409210crd,crd,ParmJa00,rush_yds,0,,,,,
player,201409210crd,crd,ParmJa00,rush_td,0,,,,,
player,201409210crd,crd,ParmJa00,rush_long,0,,,,,
player,201409210crd,crd,ParmJa00,targets,0,,,,,
player,201409210crd,crd,ParmJa00,rec,0,,,,,
player,201409210crd,crd,ParmJa00,rec_yds,0,,,,,
player,201409210crd,crd,ParmJa00,rec_td,0,,,,,
player,201409210crd,crd,ParmJa00,rec_long,0,,,,,
player,201409210crd,crd,ParmJa00,fumbles,0,,,,,
player,201409210crd,crd,ParmJa00,fumbles_lost,0,,,,,
player,201409210crd,crd,BrowJa03,pass_cmp,0,,,,,
player,201409210crd,crd,BrowJa03,pass_att,0,,,,,
player,201409210crd,crd,BrowJa03,pass_yds,0,,,,,
player,201409210crd,crd,BrowJa03,pass_td,0,,,,,
player,201409210crd,crd,BrowJa03,pass_int,0,,,,,
player,201409210crd,crd,BrowJa03,pass_sacked,0,,,,,
player,201409210crd,crd,BrowJa03,pass_sacked_yds,0,,,,,
player,201409210crd,crd,BrowJa03,pass_long,0,,,,,
player,201409210crd,crd,BrowJa03,pass_rating,,,,,,
player,201409210crd,crd,BrowJa03,rush_att,0,,,,,
player,201409210crd,crd,BrowJa03,rush_yds,0,,,,,
player,201409210crd,crd,BrowJa03,rush_td,0,,,,,
player,201409210crd,crd,BrowJa03,rush_long,0,,,,,
player,201409210crd,crd,BrowJa03,targets,1,,,,,
player,201409210crd,crd,BrowJa03,rec,0,,,,,
player,201409210crd,crd,BrowJa03,rec_yds,0,,,,,
player,201409210crd,crd,BrowJa03,rec_td,0,,,,,
player,201409210crd,crd,BrowJa03,rec_long,0,,,,,
player,201409210crd,crd,BrowJa03,fumbles,0,,,,,
player,201409210crd,crd,BrowJa03,fumbles_lost,0,,,,,
player,201409210crd,sfo,WilhMi00,def_int,0,,,,,
player,201409210crd,sfo,WilhMi00,def_int_yds,0,,,,,
player,201409210crd,sfo,WilhMi00,def_int_td,0,,,,,
player,201409210crd,sfo,WilhMi00,def_int_long,0,,,,,
player,201409210crd,sfo,WilhMi00,pass_defended,1,,,,,
player,201409210crd,sfo,WilhMi00,sacks,0.0,,,,,
player,201409210crd,sfo,WilhMi00,tackles_combined,6,,,,,
player,201409210crd,sfo,WilhMi00,tackles_solo,5,,,,,
player,201409210crd,sfo,WilhMi00,tackles_assists,1,,,,,
player,201409210crd,sfo,WilhMi00,tackles_loss,0,,,,,
player,201409210crd,sfo,WilhMi00,qb_hits,0,,,,,
player,201409210crd,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201409210crd,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201409210crd,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201409210crd,sfo,WilhMi00,fumbles_forced,1,,,,,
player,201409210crd,sfo,WillPa98,def_int,0,,,,,
player,201409210crd,sfo,WillPa98,def_int_yds,0,,,,,
player,201409210crd,sfo,WillPa98,def_int_td,0,,,,,
player,201409210crd,sfo,WillPa98,def_int_long,0,,,,,
player,201409210crd,sfo,WillPa98,pass_defended,0,,,,,
player,201409210crd,sfo,WillPa98,sacks,0.0,,,,,
player,201409210crd,sfo,WillPa98,tackles_combined,6,,,,,
player,201409210crd,sfo,WillPa98,tackles_solo,5,,,,,
player,201409210crd,sfo,WillPa98,tackles_assists,1,,,,,
