game,2014,2,20140914,201409140rai,htx,"Houston Texans",30,rai,"Oakland Raiders",14
player,201409140rai,htx,JackKa99,tackles_combined,2,,,,,
player,201409140rai,htx,JackKa99,tackles_solo,2,,,,,
player,201409140rai,htx,JackKa99,tackles_assists,0,,,,,
player,201409140rai,htx,JackKa99,tackles_loss,0,,,,,
player,201409140rai,htx,JackKa99,qb_hits,0,,,,,
player,201409140rai,htx,JackKa99,fumbles_rec,0,,,,,
player,201409140rai,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201409140rai,htx,JackKa99,fumbles_forced,0,,,,,
player,201409140rai,htx,ReedBr00,def_int,1,,,,,
player,201409140rai,htx,ReedBr00,def_int_yds,5,,,,,
player,201409140rai,htx,ReedBr00,def_int_td,0,,,,,
player,201409140rai,htx,ReedBr00,def_int_long,5,,,,,
player,201409140rai,htx,ReedBr00,pass_defended,1,,,,,
player,201409140rai,htx,ReedBr00,sacks,0.0,,,,,
player,201409140rai,htx,ReedBr00,tackles_combined,0,,,,,
player,201409140rai,htx,ReedBr00,tackles_solo,0,,,,,
player,201409140rai,htx,ReedBr00,tackles_assists,0,,,,,
player,201409140rai,htx,ReedBr00,tackles_loss,0,,,,,
player,201409140rai,htx,ReedBr00,qb_hits,0,,,,,
player,201409140rai,htx,ReedBr00,fumbles_rec,0,,,,,
player,201409140rai,htx,ReedBr00,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,ReedBr00,fumbles_rec_td,0,,,,,
player,201409140rai,htx,ReedBr00,fumbles_forced,0,,,,,
player,201409140rai,htx,BouyA.00,def_int,0,,,,,
player,201409140rai,htx,BouyA.00,def_int_yds,0,,,,,
player,201409140rai,htx,BouyA.00,def_int_td,0,,,,,
player,201409140rai,htx,BouyA.00,def_int_long,0,,,,,
player,201409140rai,htx,BouyA.00,pass_defended,0,,,,,
player,201409140rai,htx,BouyA.00,sacks,0.0,,,,,
player,201409140rai,htx,BouyA.00,tackles_combined,8,,,,,
player,201409140rai,htx,BouyA.00,tackles_solo,7,,,,,
player,201409140rai,htx,BouyA.00,tackles_assists,1,,,,,
player,201409140rai,htx,BouyA.00,tackles_loss,0,,,,,
player,201409140rai,htx,BouyA.00,qb_hits,0,,,,,
player,201409140rai,htx,BouyA.00,fumbles_rec,0,,,,,
player,201409140rai,htx,BouyA.00,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,BouyA.00,fumbles_rec_td,0,,,,,
player,201409140rai,htx,BouyA.00,fumbles_forced,0,,,,,
player,201409140rai,htx,CushBr99,def_int,0,,,,,
player,201409140rai,htx,CushBr99,def_int_yds,0,,,,,
player,201409140rai,htx,CushBr99,def_int_td,0,,,,,
player,201409140rai,htx,CushBr99,def_int_long,0,,,,,
player,201409140rai,htx,CushBr99,pass_defended,0,,,,,
player,201409140rai,htx,CushBr99,sacks,0.0,,,,,
player,201409140rai,htx,CushBr99,tackles_combined,6,,,,,
player,201409140rai,htx,CushBr99,tackles_solo,5,,,,,
player,201409140rai,htx,CushBr99,tackles_assists,1,,,,,
player,201409140rai,htx,CushBr99,tackles_loss,0,,,,,
player,201409140rai,htx,CushBr99,qb_hits,0,,,,,
player,201409140rai,htx,CushBr99,fumbles_rec,0,,,,,
player,201409140rai,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201409140rai,htx,CushBr99,fumbles_forced,0,,,,,
player,201409140rai,htx,MorrDa01,def_int,0,,,,,
player,201409140rai,htx,MorrDa01,def_int_yds,0,,,,,
player,201409140rai,htx,MorrDa01,def_int_td,0,,,,,
player,201409140rai,htx,MorrDa01,def_int_long,0,,,,,
player,201409140rai,htx,MorrDa01,pass_defended,0,,,,,
player,201409140rai,htx,MorrDa01,sacks,0.0,,,,,
player,201409140rai,htx,MorrDa01,tackles_combined,6,,,,,
player,201409140rai,htx,MorrDa01,tackles_solo,5,,,,,
player,201409140rai,htx,MorrDa01,tackles_assists,1,,,,,
player,201409140rai,htx,MorrDa01,tackles_loss,0,,,,,
player,201409140rai,htx,MorrDa01,qb_hits,0,,,,,
player,201409140rai,htx,MorrDa01,fumbles_rec,0,,,,,
player,201409140rai,htx,MorrDa01,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,MorrDa01,fumbles_rec_td,0,,,,,
player,201409140rai,htx,MorrDa01,fumbles_forced,0,,,,,
player,201409140rai,htx,JoseJo20,def_int,0,,,,,
player,201409140rai,htx,JoseJo20,def_int_yds,0,,,,,
player,201409140rai,htx,JoseJo20,def_int_td,0,,,,,
player,201409140rai,htx,JoseJo20,def_int_long,0,,,,,
player,201409140rai,htx,JoseJo20,pass_defended,0,,,,,
player,201409140rai,htx,JoseJo20,sacks,0.0,,,,,
player,201409140rai,htx,JoseJo20,tackles_combined,5,,,,,
player,201409140rai,htx,JoseJo20,tackles_solo,4,,,,,
player,201409140rai,htx,JoseJo20,tackles_assists,1,,,,,
player,201409140rai,htx,JoseJo20,tackles_loss,0,,,,,
player,201409140rai,htx,JoseJo20,qb_hits,0,,,,,
player,201409140rai,htx,JoseJo20,fumbles_rec,1,,,,,
player,201409140rai,htx,JoseJo20,fumbles_rec_yds,49,,,,,
player,201409140rai,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201409140rai,htx,JoseJo20,fumbles_forced,2,,,,,
player,201409140rai,htx,LewiKe00,def_int,0,,,,,
player,201409140rai,htx,LewiKe00,def_int_yds,0,,,,,
player,201409140rai,htx,LewiKe00,def_int_td,0,,,,,
player,201409140rai,htx,LewiKe00,def_int_long,0,,,,,
player,201409140rai,htx,LewiKe00,pass_defended,0,,,,,
player,201409140rai,htx,LewiKe00,sacks,0.0,,,,,
player,201409140rai,htx,LewiKe00,tackles_combined,4,,,,,
player,201409140rai,htx,LewiKe00,tackles_solo,3,,,,,
player,201409140rai,htx,LewiKe00,tackles_assists,1,,,,,
player,201409140rai,htx,LewiKe00,tackles_loss,1,,,,,
player,201409140rai,htx,LewiKe00,qb_hits,0,,,,,
player,201409140rai,htx,LewiKe00,fumbles_rec,0,,,,,
player,201409140rai,htx,LewiKe00,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,LewiKe00,fumbles_rec_td,0,,,,,
player,201409140rai,htx,LewiKe00,fumbles_forced,1,,,,,
player,201409140rai,htx,TuggJu00,def_int,0,,,,,
player,201409140rai,htx,TuggJu00,def_int_yds,0,,,,,
player,201409140rai,htx,TuggJu00,def_int_td,0,,,,,
player,201409140rai,htx,TuggJu00,def_int_long,0,,,,,
player,201409140rai,htx,TuggJu00,pass_defended,0,,,,,
player,201409140rai,htx,TuggJu00,sacks,0.0,,,,,
player,201409140rai,htx,TuggJu00,tackles_combined,4,,,,,
player,201409140rai,htx,TuggJu00,tackles_solo,3,,,,,
player,201409140rai,htx,TuggJu00,tackles_assists,1,,,,,
player,201409140rai,htx,TuggJu00,tackles_loss,1,,,,,
player,201409140rai,htx,TuggJu00,qb_hits,1,,,,,
player,201409140rai,htx,TuggJu00,fumbles_rec,0,,,,,
player,201409140rai,htx,TuggJu00,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,TuggJu00,fumbles_rec_td,0,,,,,
player,201409140rai,htx,TuggJu00,fumbles_forced,0,,,,,
player,201409140rai,htx,MannDa21,def_int,0,,,,,
player,201409140rai,htx,MannDa21,def_int_yds,0,,,,,
player,201409140rai,htx,MannDa21,def_int_td,0,,,,,
player,201409140rai,htx,MannDa21,def_int_long,0,,,,,
player,201409140rai,htx,MannDa21,pass_defended,0,,,,,
player,201409140rai,htx,MannDa21,sacks,0.0,,,,,
player,201409140rai,htx,MannDa21,tackles_combined,3,,,,,
player,201409140rai,htx,MannDa21,tackles_solo,3,,,,,
player,201409140rai,htx,MannDa21,tackles_assists,0,,,,,
player,201409140rai,htx,MannDa21,tackles_loss,1,,,,,
player,201409140rai,htx,MannDa21,qb_hits,0,,,,,
player,201409140rai,htx,MannDa21,fumbles_rec,0,,,,,
player,201409140rai,htx,MannDa21,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,MannDa21,fumbles_rec_td,0,,,,,
player,201409140rai,htx,MannDa21,fumbles_forced,0,,,,,
player,201409140rai,htx,MohaMi00,def_int,0,,,,,
player,201409140rai,htx,MohaMi00,def_int_yds,0,,,,,
player,201409140rai,htx,MohaMi00,def_int_td,0,,,,,
player,201409140rai,htx,MohaMi00,def_int_long,0,,,,,
player,201409140rai,htx,MohaMi00,pass_defended,0,,,,,
player,201409140rai,htx,MohaMi00,sacks,0.0,,,,,
player,201409140rai,htx,MohaMi00,tackles_combined,3,,,,,
player,201409140rai,htx,MohaMi00,tackles_solo,3,,,,,
player,201409140rai,htx,MohaMi00,tackles_assists,0,,,,,
player,201409140rai,htx,MohaMi00,tackles_loss,0,,,,,
player,201409140rai,htx,MohaMi00,qb_hits,0,,,,,
player,201409140rai,htx,MohaMi00,fumbles_rec,0,,,,,
player,201409140rai,htx,MohaMi00,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,MohaMi00,fumbles_rec_td,0,,,,,
player,201409140rai,htx,MohaMi00,fumbles_forced,0,,,,,
player,201409140rai,htx,SweaDJ00,def_int,0,,,,,
player,201409140rai,htx,SweaDJ00,def_int_yds,0,,,,,
player,201409140rai,htx,SweaDJ00,def_int_td,0,,,,,
player,201409140rai,htx,SweaDJ00,def_int_long,0,,,,,
player,201409140rai,htx,SweaDJ00,pass_defended,0,,,,,
player,201409140rai,htx,SweaDJ00,sacks,0.0,,,,,
player,201409140rai,htx,SweaDJ00,tackles_combined,3,,,,,
player,201409140rai,htx,SweaDJ00,tackles_solo,3,,,,,
player,201409140rai,htx,SweaDJ00,tackles_assists,0,,,,,
player,201409140rai,htx,SweaDJ00,tackles_loss,0,,,,,
player,201409140rai,htx,SweaDJ00,qb_hits,0,,,,,
player,201409140rai,htx,SweaDJ00,fumbles_rec,1,,,,,
player,201409140rai,htx,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,SweaDJ00,fumbles_rec_td,0,,,,,
player,201409140rai,htx,SweaDJ00,fumbles_forced,1,,,,,
player,201409140rai,htx,AnkrJa00,def_int,0,,,,,
player,201409140rai,htx,AnkrJa00,def_int_yds,0,,,,,
player,201409140rai,htx,AnkrJa00,def_int_td,0,,,,,
player,201409140rai,htx,AnkrJa00,def_int_long,0,,,,,
player,201409140rai,htx,AnkrJa00,pass_defended,0,,,,,
player,201409140rai,htx,AnkrJa00,sacks,0.0,,,,,
player,201409140rai,htx,AnkrJa00,tackles_combined,1,,,,,
player,201409140rai,htx,AnkrJa00,tackles_solo,1,,,,,
player,201409140rai,htx,AnkrJa00,tackles_assists,0,,,,,
player,201409140rai,htx,AnkrJa00,tackles_loss,0,,,,,
player,201409140rai,htx,AnkrJa00,qb_hits,0,,,,,
player,201409140rai,htx,AnkrJa00,fumbles_rec,0,,,,,
player,201409140rai,htx,AnkrJa00,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,AnkrJa00,fumbles_rec_td,0,,,,,
player,201409140rai,htx,AnkrJa00,fumbles_forced,0,,,,,
player,201409140rai,htx,CricJa00,def_int,0,,,,,
player,201409140rai,htx,CricJa00,def_int_yds,0,,,,,
player,201409140rai,htx,CricJa00,def_int_td,0,,,,,
player,201409140rai,htx,CricJa00,def_int_long,0,,,,,
player,201409140rai,htx,CricJa00,pass_defended,1,,,,,
player,201409140rai,htx,CricJa00,sacks,0.0,,,,,
player,201409140rai,htx,CricJa00,tackles_combined,1,,,,,
player,201409140rai,htx,CricJa00,tackles_solo,1,,,,,
player,201409140rai,htx,CricJa00,tackles_assists,0,,,,,
player,201409140rai,htx,CricJa00,tackles_loss,0,,,,,
player,201409140rai,htx,CricJa00,qb_hits,1,,,,,
player,201409140rai,htx,CricJa00,fumbles_rec,0,,,,,
player,201409140rai,htx,CricJa00,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,CricJa00,fumbles_rec_td,0,,,,,
player,201409140rai,htx,CricJa00,fumbles_forced,0,,,,,
player,201409140rai,htx,DentAk00,def_int,0,,,,,
player,201409140rai,htx,DentAk00,def_int_yds,0,,,,,
player,201409140rai,htx,DentAk00,def_int_td,0,,,,,
player,201409140rai,htx,DentAk00,def_int_long,0,,,,,
player,201409140rai,htx,DentAk00,pass_defended,0,,,,,
player,201409140rai,htx,DentAk00,sacks,0.0,,,,,
player,201409140rai,htx,DentAk00,tackles_combined,1,,,,,
player,201409140rai,htx,DentAk00,tackles_solo,0,,,,,
player,201409140rai,htx,DentAk00,tackles_assists,1,,,,,
player,201409140rai,htx,DentAk00,tackles_loss,0,,,,,
player,201409140rai,htx,DentAk00,qb_hits,0,,,,,
player,201409140rai,htx,DentAk00,fumbles_rec,0,,,,,
player,201409140rai,htx,DentAk00,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,DentAk00,fumbles_rec_td,0,,,,,
player,201409140rai,htx,DentAk00,fumbles_forced,0,,,,,
player,201409140rai,htx,MackEl20,def_int,0,,,,,
player,201409140rai,htx,MackEl20,def_int_yds,0,,,,,
player,201409140rai,htx,MackEl20,def_int_td,0,,,,,
player,201409140rai,htx,MackEl20,def_int_long,0,,,,,
player,201409140rai,htx,MackEl20,pass_defended,0,,,,,
player,201409140rai,htx,MackEl20,sacks,0.0,,,,,
player,201409140rai,htx,MackEl20,tackles_combined,1,,,,,
player,201409140rai,htx,MackEl20,tackles_solo,1,,,,,
player,201409140rai,htx,MackEl20,tackles_assists,0,,,,,
player,201409140rai,htx,MackEl20,tackles_loss,0,,,,,
player,201409140rai,htx,MackEl20,qb_hits,0,,,,,
player,201409140rai,htx,MackEl20,fumbles_rec,0,,,,,
player,201409140rai,htx,MackEl20,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,MackEl20,fumbles_rec_td,0,,,,,
player,201409140rai,htx,MackEl20,fumbles_forced,0,,,,,
player,201409140rai,htx,MercWh00,def_int,0,,,,,
player,201409140rai,htx,MercWh00,def_int_yds,0,,,,,
player,201409140rai,htx,MercWh00,def_int_td,0,,,,,
player,201409140rai,htx,MercWh00,def_int_long,0,,,,,
player,201409140rai,htx,MercWh00,pass_defended,0,,,,,
player,201409140rai,htx,MercWh00,sacks,0.0,,,,,
player,201409140rai,htx,MercWh00,tackles_combined,1,,,,,
player,201409140rai,htx,MercWh00,tackles_solo,1,,,,,
player,201409140rai,htx,MercWh00,tackles_assists,0,,,,,
player,201409140rai,htx,MercWh00,tackles_loss,0,,,,,
player,201409140rai,htx,MercWh00,qb_hits,0,,,,,
player,201409140rai,htx,MercWh00,fumbles_rec,0,,,,,
player,201409140rai,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201409140rai,htx,MercWh00,fumbles_forced,0,,,,,
player,201409140rai,htx,MyerCh20,def_int,0,,,,,
player,201409140rai,htx,MyerCh20,def_int_yds,0,,,,,
player,201409140rai,htx,MyerCh20,def_int_td,0,,,,,
player,201409140rai,htx,MyerCh20,def_int_long,0,,,,,
player,201409140rai,htx,MyerCh20,pass_defended,0,,,,,
player,201409140rai,htx,MyerCh20,sacks,0.0,,,,,
player,201409140rai,htx,MyerCh20,tackles_combined,1,,,,,
player,201409140rai,htx,MyerCh20,tackles_solo,0,,,,,
player,201409140rai,htx,MyerCh20,tackles_assists,1,,,,,
player,201409140rai,htx,MyerCh20,tackles_loss,,,,,,
player,201409140rai,htx,MyerCh20,qb_hits,,,,,,
player,201409140rai,htx,MyerCh20,fumbles_rec,0,,,,,
player,201409140rai,htx,MyerCh20,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,MyerCh20,fumbles_rec_td,0,,,,,
player,201409140rai,htx,MyerCh20,fumbles_forced,0,,,,,
player,201409140rai,htx,Sua-Xa00,def_int,0,,,,,
player,201409140rai,htx,Sua-Xa00,def_int_yds,0,,,,,
player,201409140rai,htx,Sua-Xa00,def_int_td,0,,,,,
player,201409140rai,htx,Sua-Xa00,def_int_long,0,,,,,
player,201409140rai,htx,Sua-Xa00,pass_defended,0,,,,,
player,201409140rai,htx,Sua-Xa00,sacks,0.0,,,,,
player,201409140rai,htx,Sua-Xa00,tackles_combined,1,,,,,
player,201409140rai,htx,Sua-Xa00,tackles_solo,0,,,,,
player,201409140rai,htx,Sua-Xa00,tackles_assists,1,,,,,
player,201409140rai,htx,Sua-Xa00,tackles_loss,,,,,,
player,201409140rai,htx,Sua-Xa00,qb_hits,,,,,,
player,201409140rai,htx,Sua-Xa00,fumbles_rec,0,,,,,
player,201409140rai,htx,Sua-Xa00,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,Sua-Xa00,fumbles_rec_td,0,,,,,
player,201409140rai,htx,Sua-Xa00,fumbles_forced,0,,,,,
player,201409140rai,htx,HalxAn00,def_int,0,,,,,
player,201409140rai,htx,HalxAn00,def_int_yds,0,,,,,
player,201409140rai,htx,HalxAn00,def_int_td,0,,,,,
player,201409140rai,htx,HalxAn00,def_int_long,0,,,,,
player,201409140rai,htx,HalxAn00,pass_defended,1,,,,,
player,201409140rai,htx,HalxAn00,sacks,0.0,,,,,
player,201409140rai,htx,HalxAn00,tackles_combined,0,,,,,
player,201409140rai,htx,HalxAn00,tackles_solo,0,,,,,
player,201409140rai,htx,HalxAn00,tackles_assists,0,,,,,
player,201409140rai,htx,HalxAn00,tackles_loss,0,,,,,
player,201409140rai,htx,HalxAn00,qb_hits,0,,,,,
player,201409140rai,htx,HalxAn00,fumbles_rec,0,,,,,
player,201409140rai,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201409140rai,htx,HalxAn00,fumbles_forced,0,,,,,
player,201409140rai,htx,JohnDa04,def_int,0,,,,,
player,201409140rai,htx,JohnDa04,def_int_yds,0,,,,,
player,201409140rai,htx,JohnDa04,def_int_td,0,,,,,
player,201409140rai,htx,JohnDa04,def_int_long,0,,,,,
player,201409140rai,htx,JohnDa04,pass_defended,0,,,,,
player,201409140rai,htx,JohnDa04,sacks,0.0,,,,,
player,201409140rai,htx,JohnDa04,tackles_combined,0,,,,,
player,201409140rai,htx,JohnDa04,tackles_solo,0,,,,,
player,201409140rai,htx,JohnDa04,tackles_assists,0,,,,,
player,201409140rai,htx,JohnDa04,tackles_loss,0,,,,,
player,201409140rai,htx,JohnDa04,qb_hits,0,,,,,
player,201409140rai,htx,JohnDa04,fumbles_rec,1,,,,,
player,201409140rai,htx,JohnDa04,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,JohnDa04,fumbles_rec_td,0,,,,,
player,201409140rai,htx,JohnDa04,fumbles_forced,0,,,,,
player,201409140rai,htx,WattJ.00,def_int,0,,,,,
player,201409140rai,htx,WattJ.00,def_int_yds,0,,,,,
player,201409140rai,htx,WattJ.00,def_int_td,0,,,,,
player,201409140rai,htx,WattJ.00,def_int_long,0,,,,,
player,201409140rai,htx,WattJ.00,pass_defended,0,,,,,
player,201409140rai,htx,WattJ.00,sacks,0.0,,,,,
player,201409140rai,htx,WattJ.00,tackles_combined,0,,,,,
player,201409140rai,htx,WattJ.00,tackles_solo,0,,,,,
player,201409140rai,htx,WattJ.00,tackles_assists,0,,,,,
player,201409140rai,htx,WattJ.00,tackles_loss,0,,,,,
player,201409140rai,htx,WattJ.00,qb_hits,1,,,,,
player,201409140rai,htx,WattJ.00,fumbles_rec,0,,,,,
player,201409140rai,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201409140rai,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201409140rai,htx,WattJ.00,fumbles_forced,0,,,,,
player,201409140rai,htx,TarpJe00,def_int,,,,,,
player,201409140rai,htx,TarpJe00,def_int_yds,,,,,,
player,201409140rai,htx,TarpJe00,def_int_td,,,,,,
player,201409140rai,htx,TarpJe00,def_int_long,,,,,,
player,201409140rai,htx,TarpJe00,pass_defended,0,,,,,
player,201409140rai,htx,TarpJe00,sacks,0.0,,,,,
player,201409140rai,htx,TarpJe00,tackles_combined,1,,,,,
player,201409140rai,htx,TarpJe00,tackles_solo,0,,,,,
player,201409140rai,htx,TarpJe00,tackles_assists,1,,,,,
player,201409140rai,htx,TarpJe00,tackles_loss,0,,,,,
player,201409140rai,htx,TarpJe00,qb_hits,0,,,,,
player,201409140rai,htx,TarpJe00,fumbles_rec,0,,,,,
player,201409140rai,htx,TarpJe00,fumbles_rec_yds,,,,,,
player,201409140rai,htx,TarpJe00,fumbles_rec_td,,,,,,
player,201409140rai,htx,TarpJe00,fumbles_forced,0,,,,,
player,201409140rai,rai,BranTy99,def_int,0,,,,,
player,201409140rai,rai,BranTy99,def_int_yds,0,,,,,
player,201409140rai,rai,BranTy99,def_int_td,0,,,,,
player,201409140rai,rai,BranTy99,def_int_long,0,,,,,
player,201409140rai,rai,BranTy99,pass_defended,0,,,,,
player,201409140rai,rai,BranTy99,sacks,0.0,,,,,
player,201409140rai,rai,BranTy99,tackles_combined,13,,,,,
player,201409140rai,rai,BranTy99,tackles_solo,10,,,,,
player,201409140rai,rai,BranTy99,tackles_assists,3,,,,,
player,201409140rai,rai,BranTy99,tackles_loss,0,,,,,
player,201409140rai,rai,BranTy99,qb_hits,0,,,,,
player,201409140rai,rai,BranTy99,fumbles_rec,0,,,,,
player,201409140rai,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201409140rai,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201409140rai,rai,BranTy99,fumbles_forced,0,,,,,
player,201409140rai,rai,WoodCh00,def_int,0,,,,,
player,201409140rai,rai,WoodCh00,def_int_yds,0,,,,,
player,201409140rai,rai,WoodCh00,def_int_td,0,,,,,
player,201409140rai,rai,WoodCh00,def_int_long,0,,,,,
player,201409140rai,rai,WoodCh00,pass_defended,0,,,,,
player,201409140rai,rai,WoodCh00,sacks,0.0,,,,,
player,201409140rai,rai,WoodCh00,tackles_combined,9,,,,,
player,201409140rai,rai,WoodCh00,tackles_solo,8,,,,,
player,201409140rai,rai,WoodCh00,tackles_assists,1,,,,,
player,201409140rai,rai,WoodCh00,tackles_loss,0,,,,,
player,201409140rai,rai,WoodCh00,qb_hits,0,,,,,
player,201409140rai,rai,WoodCh00,fumbles_rec,0,,,,,
player,201409140rai,rai,WoodCh00,fumbles_rec_yds,0,,,,,
player,201409140rai,rai,WoodCh00,fumbles_rec_td,0,,,,,
player,201409140rai,rai,WoodCh00,fumbles_forced,0,,,,,
player,201409140rai,rai,MoorSi00,def_int,0,,,,,
player,201409140rai,rai,MoorSi00,def_int_yds,0,,,,,
player,201409140rai,rai,MoorSi00,def_int_td,0,,,,,
player,201409140rai,rai,MoorSi00,def_int_long,0,,,,,
player,201409140rai,rai,MoorSi00,pass_defended,0,,,,,
player,201409140rai,rai,MoorSi00,sacks,0.0,,,,,
player,201409140rai,rai,MoorSi00,tackles_combined,7,,,,,
player,201409140rai,rai,MoorSi00,tackles_solo,4,,,,,
player,201409140rai,rai,MoorSi00,tackles_assists,3,,,,,
player,201409140rai,rai,MoorSi00,tackles_loss,1,,,,,
player,201409140rai,rai,MoorSi00,qb_hits,0,,,,,
player,201409140rai,rai,MoorSi00,fumbles_rec,0,,,,,
player,201409140rai,rai,MoorSi00,fumbles_rec_yds,0,,,,,
player,201409140rai,rai,MoorSi00,fumbles_rec_td,0,,,,,
player,201409140rai,rai,MoorSi00,fumbles_forced,0,,,,,
player,201409140rai,rai,MackKh00,def_int,0,,,,,
player,201409140rai,rai,MackKh00,def_int_yds,0,,,,,
player,201409140rai,rai,MackKh00,def_int_td,0,,,,,
player,201409140rai,rai,MackKh00,def_int_long,0,,,,,
player,201409140rai,rai,MackKh00,pass_defended,1,,,,,
player,201409140rai,rai,MackKh00,sacks,0.0,,,,,
player,201409140rai,rai,MackKh00,tackles_combined,6,,,,,
player,201409140rai,rai,MackKh00,tackles_solo,6,,,,,
player,201409140rai,rai,MackKh00,tackles_assists,0,,,,,
player,201409140rai,rai,MackKh00,tackles_loss,1,,,,,
player,201409140rai,rai,MackKh00,qb_hits,1,,,,,
player,201409140rai,rai,MackKh00,fumbles_rec,0,,,,,
player,201409140rai,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201409140rai,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201409140rai,rai,MackKh00,fumbles_forced,0,,,,,
player,201409140rai,rai,BrowTa99,def_int,0,,,,,
player,201409140rai,rai,BrowTa99,def_int_yds,0,,,,,
player,201409140rai,rai,BrowTa99,def_int_td,0,,,,,
player,201409140rai,rai,BrowTa99,def_int_long,0,,,,,
player,201409140rai,rai,BrowTa99,pass_defended,0,,,,,
player,201409140rai,rai,BrowTa99,sacks,0.0,,,,,
player,201409140rai,rai,BrowTa99,tackles_combined,5,,,,,
player,201409140rai,rai,BrowTa99,tackles_solo,4,,,,,
player,201409140rai,rai,BrowTa99,tackles_assists,1,,,,,
player,201409140rai,rai,BrowTa99,tackles_loss,0,,,,,
player,201409140rai,rai,BrowTa99,qb_hits,0,,,,,
player,201409140rai,rai,BrowTa99,fumbles_rec,0,,,,,
player,201409140rai,rai,BrowTa99,fumbles_rec_yds,0,,,,,
player,201409140rai,rai,BrowTa99,fumbles_rec_td,0,,,,,
player,201409140rai,rai,BrowTa99,fumbles_forced,0,,,,,
player,201409140rai,rai,SimsPa99,def_int,0,,,,,
player,201409140rai,rai,SimsPa99,def_int_yds,0,,,,,
player,201409140rai,rai,SimsPa99,def_int_td,0,,,,,
player,201409140rai,rai,SimsPa99,def_int_long,0,,,,,
player,201409140rai,rai,SimsPa99,pass_defended,0,,,,,
player,201409140rai,rai,SimsPa99,sacks,0.0,,,,,
player,201409140rai,rai,SimsPa99,tackles_combined,5,,,,,
player,201409140rai,rai,SimsPa99,tackles_solo,5,,,,,
player,201409140rai,rai,SimsPa99,tackles_assists,0,,,,,
player,201409140rai,rai,SimsPa99,tackles_loss,0,,,,,
player,201409140rai,rai,SimsPa99,qb_hits,0,,,,,
player,201409140rai,rai,SimsPa99,fumbles_rec,0,,,,,
player,201409140rai,rai,SimsPa99,fumbles_rec_yds,0,,,,,
player,201409140rai,rai,SimsPa99,fumbles_rec_td,0,,,,,
player,201409140rai,rai,SimsPa99,fumbles_forced,0,,,,,
player,201409140rai,rai,ChekCh00,def_int,0,,,,,
player,201409140rai,rai,ChekCh00,def_int_yds,0,,,,,
player,201409140rai,rai,ChekCh00,def_int_td,0,,,,,
player,201409140rai,rai,ChekCh00,def_int_long,0,,,,,
player,201409140rai,rai,ChekCh00,pass_defended,1,,,,,
player,201409140rai,rai,ChekCh00,sacks,0.0,,,,,
player,201409140rai,rai,ChekCh00,tackles_combined,4,,,,,
player,201409140rai,rai,ChekCh00,tackles_solo,3,,,,,
player,201409140rai,rai,ChekCh00,tackles_assists,1,,,,,
player,201409140rai,rai,ChekCh00,tackles_loss,0,,,,,
player,201409140rai,rai,ChekCh00,qb_hits,0,,,,,
player,201409140rai,rai,ChekCh00,fumbles_rec,0,,,,,
player,201409140rai,rai,ChekCh00,fumbles_rec_yds,0,,,,,
player,201409140rai,rai,ChekCh00,fumbles_rec_td,0,,,,,
player,201409140rai,rai,ChekCh00,fumbles_forced,0,,,,,
player,201409140rai,rai,MaiaKa99,def_int,0,,,,,
player,201409140rai,rai,MaiaKa99,def_int_yds,0,,,,,
player,201409140rai,rai,MaiaKa99,def_int_td,0,,,,,
player,201409140rai,rai,MaiaKa99,def_int_long,0,,,,,
player,201409140rai,rai,MaiaKa99,pass_defended,0,,,,,
player,201409140rai,rai,MaiaKa99,sacks,0.0,,,,,
player,201409140rai,rai,MaiaKa99,tackles_combined,4,,,,,
player,201409140rai,rai,MaiaKa99,tackles_solo,3,,,,,
