game,2014,8,20141026,201410260oti,htx,"Houston Texans",30,oti,"Tennessee Titans",16
team,201410260oti,htx,First Downs,24,,,,,,
team,201410260oti,oti,First Downs,13,,,,,,
team,201410260oti,htx,Rush-Yds-TDs,40-212-2,,,,,,
team,201410260oti,oti,Rush-Yds-TDs,13-36-0,,,,,,
team,201410260oti,htx,Cmp-Att-Yd-TD-INT,19-35-227-1-0,,,,,,
team,201410260oti,oti,Cmp-Att-Yd-TD-INT,27-41-299-2-1,,,,,,
team,201410260oti,htx,Sacked-Yards,5-34,,,,,,
team,201410260oti,oti,Sacked-Yards,2-9,,,,,,
team,201410260oti,htx,Net Pass Yards,193,,,,,,
team,201410260oti,oti,Net Pass Yards,290,,,,,,
team,201410260oti,htx,Total Yards,405,,,,,,
team,201410260oti,oti,Total Yards,326,,,,,,
team,201410260oti,htx,Fumbles-Lost,0-0,,,,,,
team,201410260oti,oti,Fumbles-Lost,1-1,,,,,,
team,201410260oti,htx,Turnovers,0,,,,,,
team,201410260oti,oti,Turnovers,2,,,,,,
team,201410260oti,htx,Penalties-Yards,4-35,,,,,,
team,201410260oti,oti,Penalties-Yards,6-61,,,,,,
team,201410260oti,htx,Third Down Conv.,7-16,,,,,,
team,201410260oti,oti,Third Down Conv.,2-12,,,,,,
team,201410260oti,htx,Fourth Down Conv.,0-0,,,,,,
team,201410260oti,oti,Fourth Down Conv.,1-2,,,,,,
team,201410260oti,htx,Time of Possession,35:22,,,,,,
team,201410260oti,oti,Time of Possession,24:38,,,,,,
player,201410260oti,htx,FitzRy00,pass_cmp,19,,,,,
player,201410260oti,htx,FitzRy00,pass_att,35,,,,,
player,201410260oti,htx,FitzRy00,pass_yds,227,,,,,
player,201410260oti,htx,FitzRy00,pass_td,1,,,,,
player,201410260oti,htx,FitzRy00,pass_int,0,,,,,
player,201410260oti,htx,FitzRy00,pass_sacked,5,,,,,
player,201410260oti,htx,FitzRy00,pass_sacked_yds,34,,,,,
player,201410260oti,htx,FitzRy00,pass_long,23,,,,,
player,201410260oti,htx,FitzRy00,pass_rating,83.9,,,,,
player,201410260oti,htx,FitzRy00,rush_att,4,,,,,
