game,2013,12,20131124,201311240nwe,den,"Denver Broncos",31,nwe,"New England Patriots",34
player,201311240nwe,den,AndeC.00,rush_yds,16,,,,,
player,201311240nwe,den,AndeC.00,rush_td,0,,,,,
player,201311240nwe,den,AndeC.00,rush_long,6,,,,,
player,201311240nwe,den,AndeC.00,targets,1,,,,,
player,201311240nwe,den,AndeC.00,rec,0,,,,,
player,201311240nwe,den,AndeC.00,rec_yds,0,,,,,
player,201311240nwe,den,AndeC.00,rec_td,0,,,,,
player,201311240nwe,den,AndeC.00,rec_long,0,,,,,
player,201311240nwe,den,AndeC.00,fumbles,0,,,,,
player,201311240nwe,den,AndeC.00,fumbles_lost,0,,,,,
player,201311240nwe,den,TammJa00,pass_cmp,0,,,,,
player,201311240nwe,den,TammJa00,pass_att,0,,,,,
player,201311240nwe,den,TammJa00,pass_yds,0,,,,,
player,201311240nwe,den,TammJa00,pass_td,0,,,,,
player,201311240nwe,den,TammJa00,pass_int,0,,,,,
player,201311240nwe,den,TammJa00,pass_sacked,0,,,,,
player,201311240nwe,den,TammJa00,pass_sacked_yds,0,,,,,
player,201311240nwe,den,TammJa00,pass_long,0,,,,,
player,201311240nwe,den,TammJa00,pass_rating,,,,,,
player,201311240nwe,den,TammJa00,rush_att,0,,,,,
player,201311240nwe,den,TammJa00,rush_yds,0,,,,,
player,201311240nwe,den,TammJa00,rush_td,0,,,,,
player,201311240nwe,den,TammJa00,rush_long,0,,,,,
player,201311240nwe,den,TammJa00,targets,5,,,,,
player,201311240nwe,den,TammJa00,rec,5,,,,,
player,201311240nwe,den,TammJa00,rec_yds,47,,,,,
player,201311240nwe,den,TammJa00,rec_td,1,,,,,
player,201311240nwe,den,TammJa00,rec_long,12,,,,,
player,201311240nwe,den,TammJa00,fumbles,0,,,,,
player,201311240nwe,den,TammJa00,fumbles_lost,0,,,,,
player,201311240nwe,den,ThomDe03,pass_cmp,0,,,,,
player,201311240nwe,den,ThomDe03,pass_att,0,,,,,
player,201311240nwe,den,ThomDe03,pass_yds,0,,,,,
player,201311240nwe,den,ThomDe03,pass_td,0,,,,,
player,201311240nwe,den,ThomDe03,pass_int,0,,,,,
player,201311240nwe,den,ThomDe03,pass_sacked,0,,,,,
player,201311240nwe,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201311240nwe,den,ThomDe03,pass_long,0,,,,,
player,201311240nwe,den,ThomDe03,pass_rating,,,,,,
player,201311240nwe,den,ThomDe03,rush_att,0,,,,,
player,201311240nwe,den,ThomDe03,rush_yds,0,,,,,
player,201311240nwe,den,ThomDe03,rush_td,0,,,,,
player,201311240nwe,den,ThomDe03,rush_long,0,,,,,
player,201311240nwe,den,ThomDe03,targets,9,,,,,
player,201311240nwe,den,ThomDe03,rec,4,,,,,
player,201311240nwe,den,ThomDe03,rec_yds,41,,,,,
player,201311240nwe,den,ThomDe03,rec_td,1,,,,,
player,201311240nwe,den,ThomDe03,rec_long,15,,,,,
player,201311240nwe,den,ThomDe03,fumbles,0,,,,,
player,201311240nwe,den,ThomDe03,fumbles_lost,0,,,,,
player,201311240nwe,den,WelkWe00,pass_cmp,0,,,,,
player,201311240nwe,den,WelkWe00,pass_att,0,,,,,
player,201311240nwe,den,WelkWe00,pass_yds,0,,,,,
player,201311240nwe,den,WelkWe00,pass_td,0,,,,,
player,201311240nwe,den,WelkWe00,pass_int,0,,,,,
player,201311240nwe,den,WelkWe00,pass_sacked,0,,,,,
player,201311240nwe,den,WelkWe00,pass_sacked_yds,0,,,,,
player,201311240nwe,den,WelkWe00,pass_long,0,,,,,
player,201311240nwe,den,WelkWe00,pass_rating,,,,,,
player,201311240nwe,den,WelkWe00,rush_att,0,,,,,
player,201311240nwe,den,WelkWe00,rush_yds,0,,,,,
player,201311240nwe,den,WelkWe00,rush_td,0,,,,,
player,201311240nwe,den,WelkWe00,rush_long,0,,,,,
player,201311240nwe,den,WelkWe00,targets,8,,,,,
player,201311240nwe,den,WelkWe00,rec,4,,,,,
player,201311240nwe,den,WelkWe00,rec_yds,31,,,,,
player,201311240nwe,den,WelkWe00,rec_td,0,,,,,
player,201311240nwe,den,WelkWe00,rec_long,17,,,,,
player,201311240nwe,den,WelkWe00,fumbles,0,,,,,
player,201311240nwe,den,WelkWe00,fumbles_lost,0,,,,,
player,201311240nwe,den,DeckEr00,pass_cmp,0,,,,,
player,201311240nwe,den,DeckEr00,pass_att,0,,,,,
player,201311240nwe,den,DeckEr00,pass_yds,0,,,,,
player,201311240nwe,den,DeckEr00,pass_td,0,,,,,
player,201311240nwe,den,DeckEr00,pass_int,0,,,,,
player,201311240nwe,den,DeckEr00,pass_sacked,0,,,,,
player,201311240nwe,den,DeckEr00,pass_sacked_yds,0,,,,,
player,201311240nwe,den,DeckEr00,pass_long,0,,,,,
player,201311240nwe,den,DeckEr00,pass_rating,,,,,,
player,201311240nwe,den,DeckEr00,rush_att,0,,,,,
player,201311240nwe,den,DeckEr00,rush_yds,0,,,,,
player,201311240nwe,den,DeckEr00,rush_td,0,,,,,
player,201311240nwe,den,DeckEr00,rush_long,0,,,,,
player,201311240nwe,den,DeckEr00,targets,4,,,,,
player,201311240nwe,den,DeckEr00,rec,1,,,,,
player,201311240nwe,den,DeckEr00,rec_yds,5,,,,,
player,201311240nwe,den,DeckEr00,rec_td,0,,,,,
player,201311240nwe,den,DeckEr00,rec_long,5,,,,,
player,201311240nwe,den,DeckEr00,fumbles,0,,,,,
player,201311240nwe,den,DeckEr00,fumbles_lost,0,,,,,
player,201311240nwe,den,GreeVi00,pass_cmp,0,,,,,
player,201311240nwe,den,GreeVi00,pass_att,0,,,,,
player,201311240nwe,den,GreeVi00,pass_yds,0,,,,,
player,201311240nwe,den,GreeVi00,pass_td,0,,,,,
player,201311240nwe,den,GreeVi00,pass_int,0,,,,,
player,201311240nwe,den,GreeVi00,pass_sacked,0,,,,,
player,201311240nwe,den,GreeVi00,pass_sacked_yds,0,,,,,
player,201311240nwe,den,GreeVi00,pass_long,0,,,,,
player,201311240nwe,den,GreeVi00,pass_rating,,,,,,
player,201311240nwe,den,GreeVi00,rush_att,0,,,,,
player,201311240nwe,den,GreeVi00,rush_yds,0,,,,,
player,201311240nwe,den,GreeVi00,rush_td,0,,,,,
player,201311240nwe,den,GreeVi00,rush_long,0,,,,,
player,201311240nwe,den,GreeVi00,targets,2,,,,,
player,201311240nwe,den,GreeVi00,rec,1,,,,,
player,201311240nwe,den,GreeVi00,rec_yds,3,,,,,
player,201311240nwe,den,GreeVi00,rec_td,0,,,,,
player,201311240nwe,den,GreeVi00,rec_long,3,,,,,
player,201311240nwe,den,GreeVi00,fumbles,0,,,,,
player,201311240nwe,den,GreeVi00,fumbles_lost,0,,,,,
player,201311240nwe,den,DreeJo00,pass_cmp,0,,,,,
player,201311240nwe,den,DreeJo00,pass_att,0,,,,,
player,201311240nwe,den,DreeJo00,pass_yds,0,,,,,
player,201311240nwe,den,DreeJo00,pass_td,0,,,,,
player,201311240nwe,den,DreeJo00,pass_int,0,,,,,
player,201311240nwe,den,DreeJo00,pass_sacked,0,,,,,
player,201311240nwe,den,DreeJo00,pass_sacked_yds,0,,,,,
player,201311240nwe,den,DreeJo00,pass_long,0,,,,,
player,201311240nwe,den,DreeJo00,pass_rating,,,,,,
player,201311240nwe,den,DreeJo00,rush_att,0,,,,,
player,201311240nwe,den,DreeJo00,rush_yds,0,,,,,
player,201311240nwe,den,DreeJo00,rush_td,0,,,,,
player,201311240nwe,den,DreeJo00,rush_long,0,,,,,
player,201311240nwe,den,DreeJo00,targets,1,,,,,
player,201311240nwe,den,DreeJo00,rec,0,,,,,
player,201311240nwe,den,DreeJo00,rec_yds,0,,,,,
player,201311240nwe,den,DreeJo00,rec_td,0,,,,,
player,201311240nwe,den,DreeJo00,rec_long,0,,,,,
player,201311240nwe,den,DreeJo00,fumbles,0,,,,,
player,201311240nwe,den,DreeJo00,fumbles_lost,0,,,,,
player,201311240nwe,nwe,BradTo00,pass_cmp,34,,,,,
player,201311240nwe,nwe,BradTo00,pass_att,50,,,,,
player,201311240nwe,nwe,BradTo00,pass_yds,344,,,,,
player,201311240nwe,nwe,BradTo00,pass_td,3,,,,,
player,201311240nwe,nwe,BradTo00,pass_int,0,,,,,
player,201311240nwe,nwe,BradTo00,pass_sacked,3,,,,,
player,201311240nwe,nwe,BradTo00,pass_sacked_yds,20,,,,,
player,201311240nwe,nwe,BradTo00,pass_long,43,,,,,
player,201311240nwe,nwe,BradTo00,pass_rating,107.4,,,,,
player,201311240nwe,nwe,BradTo00,rush_att,2,,,,,
player,201311240nwe,nwe,BradTo00,rush_yds,0,,,,,
player,201311240nwe,nwe,BradTo00,rush_td,0,,,,,
player,201311240nwe,nwe,BradTo00,rush_long,1,,,,,
player,201311240nwe,nwe,BradTo00,targets,0,,,,,
player,201311240nwe,nwe,BradTo00,rec,0,,,,,
player,201311240nwe,nwe,BradTo00,rec_yds,0,,,,,
player,201311240nwe,nwe,BradTo00,rec_td,0,,,,,
player,201311240nwe,nwe,BradTo00,rec_long,0,,,,,
player,201311240nwe,nwe,BradTo00,fumbles,2,,,,,
player,201311240nwe,nwe,BradTo00,fumbles_lost,1,,,,,
player,201311240nwe,nwe,BoldBr00,pass_cmp,0,,,,,
player,201311240nwe,nwe,BoldBr00,pass_att,0,,,,,
player,201311240nwe,nwe,BoldBr00,pass_yds,0,,,,,
player,201311240nwe,nwe,BoldBr00,pass_td,0,,,,,
player,201311240nwe,nwe,BoldBr00,pass_int,0,,,,,
player,201311240nwe,nwe,BoldBr00,pass_sacked,0,,,,,
player,201311240nwe,nwe,BoldBr00,pass_sacked_yds,0,,,,,
player,201311240nwe,nwe,BoldBr00,pass_long,0,,,,,
player,201311240nwe,nwe,BoldBr00,pass_rating,,,,,,
player,201311240nwe,nwe,BoldBr00,rush_att,13,,,,,
player,201311240nwe,nwe,BoldBr00,rush_yds,58,,,,,
player,201311240nwe,nwe,BoldBr00,rush_td,1,,,,,
player,201311240nwe,nwe,BoldBr00,rush_long,33,,,,,
player,201311240nwe,nwe,BoldBr00,targets,1,,,,,
player,201311240nwe,nwe,BoldBr00,rec,1,,,,,
player,201311240nwe,nwe,BoldBr00,rec_yds,11,,,,,
player,201311240nwe,nwe,BoldBr00,rec_td,0,,,,,
player,201311240nwe,nwe,BoldBr00,rec_long,11,,,,,
player,201311240nwe,nwe,BoldBr00,fumbles,0,,,,,
player,201311240nwe,nwe,BoldBr00,fumbles_lost,0,,,,,
player,201311240nwe,nwe,VereSh00,pass_cmp,0,,,,,
player,201311240nwe,nwe,VereSh00,pass_att,0,,,,,
player,201311240nwe,nwe,VereSh00,pass_yds,0,,,,,
player,201311240nwe,nwe,VereSh00,pass_td,0,,,,,
player,201311240nwe,nwe,VereSh00,pass_int,0,,,,,
player,201311240nwe,nwe,VereSh00,pass_sacked,0,,,,,
player,201311240nwe,nwe,VereSh00,pass_sacked_yds,0,,,,,
player,201311240nwe,nwe,VereSh00,pass_long,0,,,,,
player,201311240nwe,nwe,VereSh00,pass_rating,,,,,,
player,201311240nwe,nwe,VereSh00,rush_att,10,,,,,
player,201311240nwe,nwe,VereSh00,rush_yds,31,,,,,
player,201311240nwe,nwe,VereSh00,rush_td,0,,,,,
player,201311240nwe,nwe,VereSh00,rush_long,8,,,,,
player,201311240nwe,nwe,VereSh00,targets,11,,,,,
player,201311240nwe,nwe,VereSh00,rec,8,,,,,
player,201311240nwe,nwe,VereSh00,rec_yds,60,,,,,
player,201311240nwe,nwe,VereSh00,rec_td,0,,,,,
player,201311240nwe,nwe,VereSh00,rec_long,14,,,,,
player,201311240nwe,nwe,VereSh00,fumbles,0,,,,,
player,201311240nwe,nwe,VereSh00,fumbles_lost,0,,,,,
player,201311240nwe,nwe,RidlSt00,pass_cmp,0,,,,,
player,201311240nwe,nwe,RidlSt00,pass_att,0,,,,,
player,201311240nwe,nwe,RidlSt00,pass_yds,0,,,,,
player,201311240nwe,nwe,RidlSt00,pass_td,0,,,,,
player,201311240nwe,nwe,RidlSt00,pass_int,0,,,,,
player,201311240nwe,nwe,RidlSt00,pass_sacked,0,,,,,
player,201311240nwe,nwe,RidlSt00,pass_sacked_yds,0,,,,,
player,201311240nwe,nwe,RidlSt00,pass_long,0,,,,,
player,201311240nwe,nwe,RidlSt00,pass_rating,,,,,,
player,201311240nwe,nwe,RidlSt00,rush_att,4,,,,,
player,201311240nwe,nwe,RidlSt00,rush_yds,14,,,,,
player,201311240nwe,nwe,RidlSt00,rush_td,0,,,,,
player,201311240nwe,nwe,RidlSt00,rush_long,7,,,,,
player,201311240nwe,nwe,RidlSt00,targets,0,,,,,
player,201311240nwe,nwe,RidlSt00,rec,0,,,,,
player,201311240nwe,nwe,RidlSt00,rec_yds,0,,,,,
player,201311240nwe,nwe,RidlSt00,rec_td,0,,,,,
player,201311240nwe,nwe,RidlSt00,rec_long,0,,,,,
player,201311240nwe,nwe,RidlSt00,fumbles,1,,,,,
player,201311240nwe,nwe,RidlSt00,fumbles_lost,1,,,,,
player,201311240nwe,nwe,BlouLe00,pass_cmp,0,,,,,
player,201311240nwe,nwe,BlouLe00,pass_att,0,,,,,
player,201311240nwe,nwe,BlouLe00,pass_yds,0,,,,,
player,201311240nwe,nwe,BlouLe00,pass_td,0,,,,,
player,201311240nwe,nwe,BlouLe00,pass_int,0,,,,,
player,201311240nwe,nwe,BlouLe00,pass_sacked,0,,,,,
player,201311240nwe,nwe,BlouLe00,pass_sacked_yds,0,,,,,
player,201311240nwe,nwe,BlouLe00,pass_long,0,,,,,
player,201311240nwe,nwe,BlouLe00,pass_rating,,,,,,
player,201311240nwe,nwe,BlouLe00,rush_att,2,,,,,
player,201311240nwe,nwe,BlouLe00,rush_yds,13,,,,,
player,201311240nwe,nwe,BlouLe00,rush_td,0,,,,,
player,201311240nwe,nwe,BlouLe00,rush_long,9,,,,,
player,201311240nwe,nwe,BlouLe00,targets,0,,,,,
player,201311240nwe,nwe,BlouLe00,rec,0,,,,,
player,201311240nwe,nwe,BlouLe00,rec_yds,0,,,,,
player,201311240nwe,nwe,BlouLe00,rec_td,0,,,,,
player,201311240nwe,nwe,BlouLe00,rec_long,0,,,,,
player,201311240nwe,nwe,BlouLe00,fumbles,1,,,,,
player,201311240nwe,nwe,BlouLe00,fumbles_lost,1,,,,,
player,201311240nwe,nwe,EdelJu00,pass_cmp,0,,,,,
player,201311240nwe,nwe,EdelJu00,pass_att,0,,,,,
player,201311240nwe,nwe,EdelJu00,pass_yds,0,,,,,
player,201311240nwe,nwe,EdelJu00,pass_td,0,,,,,
player,201311240nwe,nwe,EdelJu00,pass_int,0,,,,,
player,201311240nwe,nwe,EdelJu00,pass_sacked,0,,,,,
player,201311240nwe,nwe,EdelJu00,pass_sacked_yds,0,,,,,
player,201311240nwe,nwe,EdelJu00,pass_long,0,,,,,
player,201311240nwe,nwe,EdelJu00,pass_rating,,,,,,
player,201311240nwe,nwe,EdelJu00,rush_att,0,,,,,
player,201311240nwe,nwe,EdelJu00,rush_yds,0,,,,,
player,201311240nwe,nwe,EdelJu00,rush_td,0,,,,,
player,201311240nwe,nwe,EdelJu00,rush_long,0,,,,,
player,201311240nwe,nwe,EdelJu00,targets,11,,,,,
player,201311240nwe,nwe,EdelJu00,rec,9,,,,,
player,201311240nwe,nwe,EdelJu00,rec_yds,110,,,,,
player,201311240nwe,nwe,EdelJu00,rec_td,2,,,,,
player,201311240nwe,nwe,EdelJu00,rec_long,43,,,,,
player,201311240nwe,nwe,EdelJu00,fumbles,2,,,,,
player,201311240nwe,nwe,EdelJu00,fumbles_lost,0,,,,,
player,201311240nwe,nwe,GronRo00,pass_cmp,0,,,,,
player,201311240nwe,nwe,GronRo00,pass_att,0,,,,,
player,201311240nwe,nwe,GronRo00,pass_yds,0,,,,,
player,201311240nwe,nwe,GronRo00,pass_td,0,,,,,
player,201311240nwe,nwe,GronRo00,pass_int,0,,,,,
player,201311240nwe,nwe,GronRo00,pass_sacked,0,,,,,
player,201311240nwe,nwe,GronRo00,pass_sacked_yds,0,,,,,
player,201311240nwe,nwe,GronRo00,pass_long,0,,,,,
player,201311240nwe,nwe,GronRo00,pass_rating,,,,,,
player,201311240nwe,nwe,GronRo00,rush_att,0,,,,,
player,201311240nwe,nwe,GronRo00,rush_yds,0,,,,,
player,201311240nwe,nwe,GronRo00,rush_td,0,,,,,
player,201311240nwe,nwe,GronRo00,rush_long,0,,,,,
player,201311240nwe,nwe,GronRo00,targets,10,,,,,
player,201311240nwe,nwe,GronRo00,rec,7,,,,,
player,201311240nwe,nwe,GronRo00,rec_yds,90,,,,,
player,201311240nwe,nwe,GronRo00,rec_td,1,,,,,
player,201311240nwe,nwe,GronRo00,rec_long,33,,,,,
player,201311240nwe,nwe,GronRo00,fumbles,0,,,,,
player,201311240nwe,nwe,GronRo00,fumbles_lost,0,,,,,
player,201311240nwe,nwe,ThomKe02,pass_cmp,0,,,,,
player,201311240nwe,nwe,ThomKe02,pass_att,0,,,,,
player,201311240nwe,nwe,ThomKe02,pass_yds,0,,,,,
player,201311240nwe,nwe,ThomKe02,pass_td,0,,,,,
player,201311240nwe,nwe,ThomKe02,pass_int,0,,,,,
player,201311240nwe,nwe,ThomKe02,pass_sacked,0,,,,,
player,201311240nwe,nwe,ThomKe02,pass_sacked_yds,0,,,,,
player,201311240nwe,nwe,ThomKe02,pass_long,0,,,,,
player,201311240nwe,nwe,ThomKe02,pass_rating,,,,,,
player,201311240nwe,nwe,ThomKe02,rush_att,0,,,,,
player,201311240nwe,nwe,ThomKe02,rush_yds,0,,,,,
player,201311240nwe,nwe,ThomKe02,rush_td,0,,,,,
player,201311240nwe,nwe,ThomKe02,rush_long,0,,,,,
player,201311240nwe,nwe,ThomKe02,targets,9,,,,,
player,201311240nwe,nwe,ThomKe02,rec,6,,,,,
player,201311240nwe,nwe,ThomKe02,rec_yds,56,,,,,
player,201311240nwe,nwe,ThomKe02,rec_td,0,,,,,
player,201311240nwe,nwe,ThomKe02,rec_long,14,,,,,
player,201311240nwe,nwe,ThomKe02,fumbles,0,,,,,
player,201311240nwe,nwe,ThomKe02,fumbles_lost,0,,,,,
player,201311240nwe,nwe,AmenDa00,pass_cmp,0,,,,,
player,201311240nwe,nwe,AmenDa00,pass_att,0,,,,,
player,201311240nwe,nwe,AmenDa00,pass_yds,0,,,,,
player,201311240nwe,nwe,AmenDa00,pass_td,0,,,,,
player,201311240nwe,nwe,AmenDa00,pass_int,0,,,,,
player,201311240nwe,nwe,AmenDa00,pass_sacked,0,,,,,
player,201311240nwe,nwe,AmenDa00,pass_sacked_yds,0,,,,,
player,201311240nwe,nwe,AmenDa00,pass_long,0,,,,,
player,201311240nwe,nwe,AmenDa00,pass_rating,,,,,,
player,201311240nwe,nwe,AmenDa00,rush_att,0,,,,,
player,201311240nwe,nwe,AmenDa00,rush_yds,0,,,,,
player,201311240nwe,nwe,AmenDa00,rush_td,0,,,,,
player,201311240nwe,nwe,AmenDa00,rush_long,0,,,,,
player,201311240nwe,nwe,AmenDa00,targets,6,,,,,
player,201311240nwe,nwe,AmenDa00,rec,3,,,,,
player,201311240nwe,nwe,AmenDa00,rec_yds,17,,,,,
player,201311240nwe,nwe,AmenDa00,rec_td,0,,,,,
player,201311240nwe,nwe,AmenDa00,rec_long,8,,,,,
player,201311240nwe,nwe,AmenDa00,fumbles,0,,,,,
player,201311240nwe,nwe,AmenDa00,fumbles_lost,0,,,,,
player,201311240nwe,den,MillVo00,def_int,0,,,,,
player,201311240nwe,den,MillVo00,def_int_yds,0,,,,,
player,201311240nwe,den,MillVo00,def_int_td,0,,,,,
player,201311240nwe,den,MillVo00,def_int_long,0,,,,,
player,201311240nwe,den,MillVo00,pass_defended,0,,,,,
player,201311240nwe,den,MillVo00,sacks,2.0,,,,,
player,201311240nwe,den,MillVo00,tackles_combined,8,,,,,
player,201311240nwe,den,MillVo00,tackles_solo,6,,,,,
player,201311240nwe,den,MillVo00,tackles_assists,2,,,,,
player,201311240nwe,den,MillVo00,tackles_loss,2,,,,,
player,201311240nwe,den,MillVo00,qb_hits,4,,,,,
player,201311240nwe,den,MillVo00,fumbles_rec,1,,,,,
player,201311240nwe,den,MillVo00,fumbles_rec_yds,60,,,,,
player,201311240nwe,den,MillVo00,fumbles_rec_td,1,,,,,
player,201311240nwe,den,MillVo00,fumbles_forced,1,,,,,
player,201311240nwe,den,VickKe99,def_int,0,,,,,
player,201311240nwe,den,VickKe99,def_int_yds,0,,,,,
player,201311240nwe,den,VickKe99,def_int_td,0,,,,,
player,201311240nwe,den,VickKe99,def_int_long,0,,,,,
player,201311240nwe,den,VickKe99,pass_defended,0,,,,,
player,201311240nwe,den,VickKe99,sacks,1.0,,,,,
player,201311240nwe,den,VickKe99,tackles_combined,2,,,,,
player,201311240nwe,den,VickKe99,tackles_solo,2,,,,,
player,201311240nwe,den,VickKe99,tackles_assists,0,,,,,
player,201311240nwe,den,VickKe99,tackles_loss,1,,,,,
player,201311240nwe,den,VickKe99,qb_hits,2,,,,,
player,201311240nwe,den,VickKe99,fumbles_rec,0,,,,,
player,201311240nwe,den,VickKe99,fumbles_rec_yds,0,,,,,
player,201311240nwe,den,VickKe99,fumbles_rec_td,0,,,,,
player,201311240nwe,den,VickKe99,fumbles_forced,0,,,,,
player,201311240nwe,den,WoodWe20,def_int,0,,,,,
player,201311240nwe,den,WoodWe20,def_int_yds,0,,,,,
player,201311240nwe,den,WoodWe20,def_int_td,0,,,,,
player,201311240nwe,den,WoodWe20,def_int_long,0,,,,,
player,201311240nwe,den,WoodWe20,pass_defended,0,,,,,
player,201311240nwe,den,WoodWe20,sacks,0.0,,,,,
player,201311240nwe,den,WoodWe20,tackles_combined,15,,,,,
player,201311240nwe,den,WoodWe20,tackles_solo,7,,,,,
player,201311240nwe,den,WoodWe20,tackles_assists,8,,,,,
player,201311240nwe,den,WoodWe20,tackles_loss,0,,,,,
player,201311240nwe,den,WoodWe20,qb_hits,0,,,,,
