game,2013,10,20131110,201311100nor,dal,"Dallas Cowboys",17,nor,"New Orleans Saints",49
player,201311100nor,dal,HeatJe00,tackles_solo,6,,,,,
player,201311100nor,dal,HeatJe00,tackles_assists,3,,,,,
player,201311100nor,dal,HeatJe00,tackles_loss,0,,,,,
player,201311100nor,dal,HeatJe00,qb_hits,0,,,,,
player,201311100nor,dal,HeatJe00,fumbles_rec,0,,,,,
player,201311100nor,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201311100nor,dal,HeatJe00,fumbles_forced,0,,,,,
player,201311100nor,dal,ScanOr99,def_int,0,,,,,
player,201311100nor,dal,ScanOr99,def_int_yds,0,,,,,
player,201311100nor,dal,ScanOr99,def_int_td,0,,,,,
player,201311100nor,dal,ScanOr99,def_int_long,0,,,,,
player,201311100nor,dal,ScanOr99,pass_defended,0,,,,,
player,201311100nor,dal,ScanOr99,sacks,0.0,,,,,
player,201311100nor,dal,ScanOr99,tackles_combined,7,,,,,
player,201311100nor,dal,ScanOr99,tackles_solo,6,,,,,
player,201311100nor,dal,ScanOr99,tackles_assists,1,,,,,
player,201311100nor,dal,ScanOr99,tackles_loss,0,,,,,
player,201311100nor,dal,ScanOr99,qb_hits,0,,,,,
player,201311100nor,dal,ScanOr99,fumbles_rec,0,,,,,
player,201311100nor,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201311100nor,dal,ScanOr99,fumbles_forced,0,,,,,
player,201311100nor,dal,CarrBr99,def_int,0,,,,,
player,201311100nor,dal,CarrBr99,def_int_yds,0,,,,,
player,201311100nor,dal,CarrBr99,def_int_td,0,,,,,
player,201311100nor,dal,CarrBr99,def_int_long,0,,,,,
player,201311100nor,dal,CarrBr99,pass_defended,0,,,,,
player,201311100nor,dal,CarrBr99,sacks,0.0,,,,,
player,201311100nor,dal,CarrBr99,tackles_combined,5,,,,,
player,201311100nor,dal,CarrBr99,tackles_solo,4,,,,,
player,201311100nor,dal,CarrBr99,tackles_assists,1,,,,,
player,201311100nor,dal,CarrBr99,tackles_loss,0,,,,,
player,201311100nor,dal,CarrBr99,qb_hits,0,,,,,
player,201311100nor,dal,CarrBr99,fumbles_rec,0,,,,,
player,201311100nor,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201311100nor,dal,CarrBr99,fumbles_forced,0,,,,,
player,201311100nor,dal,SimsEr20,def_int,0,,,,,
player,201311100nor,dal,SimsEr20,def_int_yds,0,,,,,
player,201311100nor,dal,SimsEr20,def_int_td,0,,,,,
player,201311100nor,dal,SimsEr20,def_int_long,0,,,,,
player,201311100nor,dal,SimsEr20,pass_defended,0,,,,,
player,201311100nor,dal,SimsEr20,sacks,0.0,,,,,
player,201311100nor,dal,SimsEr20,tackles_combined,5,,,,,
player,201311100nor,dal,SimsEr20,tackles_solo,4,,,,,
player,201311100nor,dal,SimsEr20,tackles_assists,1,,,,,
player,201311100nor,dal,SimsEr20,tackles_loss,0,,,,,
player,201311100nor,dal,SimsEr20,qb_hits,0,,,,,
player,201311100nor,dal,SimsEr20,fumbles_rec,0,,,,,
player,201311100nor,dal,SimsEr20,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,SimsEr20,fumbles_rec_td,0,,,,,
player,201311100nor,dal,SimsEr20,fumbles_forced,0,,,,,
player,201311100nor,dal,DuraJu99,def_int,0,,,,,
player,201311100nor,dal,DuraJu99,def_int_yds,0,,,,,
player,201311100nor,dal,DuraJu99,def_int_td,0,,,,,
player,201311100nor,dal,DuraJu99,def_int_long,0,,,,,
player,201311100nor,dal,DuraJu99,pass_defended,1,,,,,
player,201311100nor,dal,DuraJu99,sacks,0.0,,,,,
player,201311100nor,dal,DuraJu99,tackles_combined,4,,,,,
player,201311100nor,dal,DuraJu99,tackles_solo,1,,,,,
player,201311100nor,dal,DuraJu99,tackles_assists,3,,,,,
player,201311100nor,dal,DuraJu99,tackles_loss,1,,,,,
player,201311100nor,dal,DuraJu99,qb_hits,0,,,,,
player,201311100nor,dal,DuraJu99,fumbles_rec,0,,,,,
player,201311100nor,dal,DuraJu99,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,DuraJu99,fumbles_rec_td,0,,,,,
player,201311100nor,dal,DuraJu99,fumbles_forced,0,,,,,
player,201311100nor,dal,BrowEv99,def_int,0,,,,,
player,201311100nor,dal,BrowEv99,def_int_yds,0,,,,,
player,201311100nor,dal,BrowEv99,def_int_td,0,,,,,
player,201311100nor,dal,BrowEv99,def_int_long,0,,,,,
player,201311100nor,dal,BrowEv99,pass_defended,0,,,,,
player,201311100nor,dal,BrowEv99,sacks,0.0,,,,,
player,201311100nor,dal,BrowEv99,tackles_combined,3,,,,,
player,201311100nor,dal,BrowEv99,tackles_solo,1,,,,,
player,201311100nor,dal,BrowEv99,tackles_assists,2,,,,,
player,201311100nor,dal,BrowEv99,tackles_loss,1,,,,,
player,201311100nor,dal,BrowEv99,qb_hits,0,,,,,
player,201311100nor,dal,BrowEv99,fumbles_rec,0,,,,,
player,201311100nor,dal,BrowEv99,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,BrowEv99,fumbles_rec_td,0,,,,,
player,201311100nor,dal,BrowEv99,fumbles_forced,0,,,,,
player,201311100nor,dal,LeexSe99,def_int,0,,,,,
player,201311100nor,dal,LeexSe99,def_int_yds,0,,,,,
player,201311100nor,dal,LeexSe99,def_int_td,0,,,,,
player,201311100nor,dal,LeexSe99,def_int_long,0,,,,,
player,201311100nor,dal,LeexSe99,pass_defended,0,,,,,
player,201311100nor,dal,LeexSe99,sacks,0.0,,,,,
player,201311100nor,dal,LeexSe99,tackles_combined,3,,,,,
player,201311100nor,dal,LeexSe99,tackles_solo,1,,,,,
player,201311100nor,dal,LeexSe99,tackles_assists,2,,,,,
player,201311100nor,dal,LeexSe99,tackles_loss,0,,,,,
player,201311100nor,dal,LeexSe99,qb_hits,0,,,,,
player,201311100nor,dal,LeexSe99,fumbles_rec,0,,,,,
player,201311100nor,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201311100nor,dal,LeexSe99,fumbles_forced,0,,,,,
player,201311100nor,dal,WebbBW00,def_int,0,,,,,
player,201311100nor,dal,WebbBW00,def_int_yds,0,,,,,
player,201311100nor,dal,WebbBW00,def_int_td,0,,,,,
player,201311100nor,dal,WebbBW00,def_int_long,0,,,,,
player,201311100nor,dal,WebbBW00,pass_defended,0,,,,,
player,201311100nor,dal,WebbBW00,sacks,0.0,,,,,
player,201311100nor,dal,WebbBW00,tackles_combined,3,,,,,
player,201311100nor,dal,WebbBW00,tackles_solo,2,,,,,
player,201311100nor,dal,WebbBW00,tackles_assists,1,,,,,
player,201311100nor,dal,WebbBW00,tackles_loss,0,,,,,
player,201311100nor,dal,WebbBW00,qb_hits,0,,,,,
player,201311100nor,dal,WebbBW00,fumbles_rec,0,,,,,
player,201311100nor,dal,WebbBW00,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,WebbBW00,fumbles_rec_td,0,,,,,
player,201311100nor,dal,WebbBW00,fumbles_forced,0,,,,,
player,201311100nor,dal,NeviDr00,def_int,0,,,,,
player,201311100nor,dal,NeviDr00,def_int_yds,0,,,,,
player,201311100nor,dal,NeviDr00,def_int_td,0,,,,,
player,201311100nor,dal,NeviDr00,def_int_long,0,,,,,
player,201311100nor,dal,NeviDr00,pass_defended,0,,,,,
player,201311100nor,dal,NeviDr00,sacks,0.0,,,,,
player,201311100nor,dal,NeviDr00,tackles_combined,2,,,,,
player,201311100nor,dal,NeviDr00,tackles_solo,1,,,,,
player,201311100nor,dal,NeviDr00,tackles_assists,1,,,,,
player,201311100nor,dal,NeviDr00,tackles_loss,1,,,,,
player,201311100nor,dal,NeviDr00,qb_hits,0,,,,,
player,201311100nor,dal,NeviDr00,fumbles_rec,0,,,,,
player,201311100nor,dal,NeviDr00,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,NeviDr00,fumbles_rec_td,0,,,,,
player,201311100nor,dal,NeviDr00,fumbles_forced,0,,,,,
player,201311100nor,dal,SelvGe99,def_int,0,,,,,
player,201311100nor,dal,SelvGe99,def_int_yds,0,,,,,
player,201311100nor,dal,SelvGe99,def_int_td,0,,,,,
player,201311100nor,dal,SelvGe99,def_int_long,0,,,,,
player,201311100nor,dal,SelvGe99,pass_defended,0,,,,,
player,201311100nor,dal,SelvGe99,sacks,0.0,,,,,
player,201311100nor,dal,SelvGe99,tackles_combined,2,,,,,
player,201311100nor,dal,SelvGe99,tackles_solo,2,,,,,
player,201311100nor,dal,SelvGe99,tackles_assists,0,,,,,
player,201311100nor,dal,SelvGe99,tackles_loss,0,,,,,
player,201311100nor,dal,SelvGe99,qb_hits,1,,,,,
player,201311100nor,dal,SelvGe99,fumbles_rec,0,,,,,
player,201311100nor,dal,SelvGe99,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,SelvGe99,fumbles_rec_td,0,,,,,
player,201311100nor,dal,SelvGe99,fumbles_forced,0,,,,,
player,201311100nor,dal,HarrDw00,def_int,0,,,,,
player,201311100nor,dal,HarrDw00,def_int_yds,0,,,,,
player,201311100nor,dal,HarrDw00,def_int_td,0,,,,,
player,201311100nor,dal,HarrDw00,def_int_long,0,,,,,
player,201311100nor,dal,HarrDw00,pass_defended,0,,,,,
player,201311100nor,dal,HarrDw00,sacks,0.0,,,,,
player,201311100nor,dal,HarrDw00,tackles_combined,1,,,,,
player,201311100nor,dal,HarrDw00,tackles_solo,1,,,,,
player,201311100nor,dal,HarrDw00,tackles_assists,0,,,,,
player,201311100nor,dal,HarrDw00,tackles_loss,0,,,,,
player,201311100nor,dal,HarrDw00,qb_hits,0,,,,,
player,201311100nor,dal,HarrDw00,fumbles_rec,1,,,,,
player,201311100nor,dal,HarrDw00,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,HarrDw00,fumbles_rec_td,0,,,,,
player,201311100nor,dal,HarrDw00,fumbles_forced,0,,,,,
player,201311100nor,dal,HaydNi99,def_int,0,,,,,
player,201311100nor,dal,HaydNi99,def_int_yds,0,,,,,
player,201311100nor,dal,HaydNi99,def_int_td,0,,,,,
player,201311100nor,dal,HaydNi99,def_int_long,0,,,,,
player,201311100nor,dal,HaydNi99,pass_defended,0,,,,,
player,201311100nor,dal,HaydNi99,sacks,0.0,,,,,
player,201311100nor,dal,HaydNi99,tackles_combined,1,,,,,
player,201311100nor,dal,HaydNi99,tackles_solo,1,,,,,
player,201311100nor,dal,HaydNi99,tackles_assists,0,,,,,
player,201311100nor,dal,HaydNi99,tackles_loss,0,,,,,
player,201311100nor,dal,HaydNi99,qb_hits,0,,,,,
player,201311100nor,dal,HaydNi99,fumbles_rec,0,,,,,
player,201311100nor,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,HaydNi99,fumbles_rec_td,0,,,,,
player,201311100nor,dal,HaydNi99,fumbles_forced,0,,,,,
player,201311100nor,dal,LadoL.20,def_int,0,,,,,
player,201311100nor,dal,LadoL.20,def_int_yds,0,,,,,
player,201311100nor,dal,LadoL.20,def_int_td,0,,,,,
player,201311100nor,dal,LadoL.20,def_int_long,0,,,,,
player,201311100nor,dal,LadoL.20,pass_defended,0,,,,,
player,201311100nor,dal,LadoL.20,sacks,0.0,,,,,
player,201311100nor,dal,LadoL.20,tackles_combined,1,,,,,
player,201311100nor,dal,LadoL.20,tackles_solo,1,,,,,
player,201311100nor,dal,LadoL.20,tackles_assists,0,,,,,
player,201311100nor,dal,LadoL.20,tackles_loss,0,,,,,
player,201311100nor,dal,LadoL.20,qb_hits,0,,,,,
player,201311100nor,dal,LadoL.20,fumbles_rec,0,,,,,
player,201311100nor,dal,LadoL.20,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,LadoL.20,fumbles_rec_td,0,,,,,
player,201311100nor,dal,LadoL.20,fumbles_forced,0,,,,,
player,201311100nor,dal,PellMi00,def_int,0,,,,,
player,201311100nor,dal,PellMi00,def_int_yds,0,,,,,
player,201311100nor,dal,PellMi00,def_int_td,0,,,,,
player,201311100nor,dal,PellMi00,def_int_long,0,,,,,
player,201311100nor,dal,PellMi00,pass_defended,0,,,,,
player,201311100nor,dal,PellMi00,sacks,0.0,,,,,
player,201311100nor,dal,PellMi00,tackles_combined,1,,,,,
player,201311100nor,dal,PellMi00,tackles_solo,1,,,,,
player,201311100nor,dal,PellMi00,tackles_assists,0,,,,,
player,201311100nor,dal,PellMi00,tackles_loss,0,,,,,
player,201311100nor,dal,PellMi00,qb_hits,0,,,,,
player,201311100nor,dal,PellMi00,fumbles_rec,0,,,,,
player,201311100nor,dal,PellMi00,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,PellMi00,fumbles_rec_td,0,,,,,
player,201311100nor,dal,PellMi00,fumbles_forced,0,,,,,
player,201311100nor,dal,TannPh00,def_int,0,,,,,
player,201311100nor,dal,TannPh00,def_int_yds,0,,,,,
player,201311100nor,dal,TannPh00,def_int_td,0,,,,,
player,201311100nor,dal,TannPh00,def_int_long,0,,,,,
player,201311100nor,dal,TannPh00,pass_defended,0,,,,,
player,201311100nor,dal,TannPh00,sacks,0.0,,,,,
player,201311100nor,dal,TannPh00,tackles_combined,1,,,,,
player,201311100nor,dal,TannPh00,tackles_solo,1,,,,,
player,201311100nor,dal,TannPh00,tackles_assists,0,,,,,
player,201311100nor,dal,TannPh00,tackles_loss,0,,,,,
player,201311100nor,dal,TannPh00,qb_hits,0,,,,,
player,201311100nor,dal,TannPh00,fumbles_rec,0,,,,,
player,201311100nor,dal,TannPh00,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,TannPh00,fumbles_rec_td,0,,,,,
player,201311100nor,dal,TannPh00,fumbles_forced,0,,,,,
player,201311100nor,dal,WilbKy00,def_int,0,,,,,
player,201311100nor,dal,WilbKy00,def_int_yds,0,,,,,
player,201311100nor,dal,WilbKy00,def_int_td,0,,,,,
player,201311100nor,dal,WilbKy00,def_int_long,0,,,,,
player,201311100nor,dal,WilbKy00,pass_defended,0,,,,,
player,201311100nor,dal,WilbKy00,sacks,0.0,,,,,
player,201311100nor,dal,WilbKy00,tackles_combined,1,,,,,
player,201311100nor,dal,WilbKy00,tackles_solo,1,,,,,
player,201311100nor,dal,WilbKy00,tackles_assists,0,,,,,
player,201311100nor,dal,WilbKy00,tackles_loss,0,,,,,
player,201311100nor,dal,WilbKy00,qb_hits,0,,,,,
player,201311100nor,dal,WilbKy00,fumbles_rec,0,,,,,
player,201311100nor,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201311100nor,dal,WilbKy00,fumbles_forced,0,,,,,
player,201311100nor,dal,WynnJa99,def_int,0,,,,,
player,201311100nor,dal,WynnJa99,def_int_yds,0,,,,,
player,201311100nor,dal,WynnJa99,def_int_td,0,,,,,
player,201311100nor,dal,WynnJa99,def_int_long,0,,,,,
player,201311100nor,dal,WynnJa99,pass_defended,1,,,,,
player,201311100nor,dal,WynnJa99,sacks,0.0,,,,,
player,201311100nor,dal,WynnJa99,tackles_combined,0,,,,,
player,201311100nor,dal,WynnJa99,tackles_solo,0,,,,,
player,201311100nor,dal,WynnJa99,tackles_assists,0,,,,,
player,201311100nor,dal,WynnJa99,tackles_loss,0,,,,,
player,201311100nor,dal,WynnJa99,qb_hits,0,,,,,
player,201311100nor,dal,WynnJa99,fumbles_rec,0,,,,,
player,201311100nor,dal,WynnJa99,fumbles_rec_yds,0,,,,,
player,201311100nor,dal,WynnJa99,fumbles_rec_td,0,,,,,
player,201311100nor,dal,WynnJa99,fumbles_forced,0,,,,,
player,201311100nor,nor,FostGl00,def_int,0,,,,,
player,201311100nor,nor,FostGl00,def_int_yds,0,,,,,
player,201311100nor,nor,FostGl00,def_int_td,0,,,,,
player,201311100nor,nor,FostGl00,def_int_long,0,,,,,
player,201311100nor,nor,FostGl00,pass_defended,1,,,,,
player,201311100nor,nor,FostGl00,sacks,1.0,,,,,
player,201311100nor,nor,FostGl00,tackles_combined,1,,,,,
player,201311100nor,nor,FostGl00,tackles_solo,1,,,,,
player,201311100nor,nor,FostGl00,tackles_assists,0,,,,,
player,201311100nor,nor,FostGl00,tackles_loss,1,,,,,
player,201311100nor,nor,FostGl00,qb_hits,1,,,,,
player,201311100nor,nor,FostGl00,fumbles_rec,0,,,,,
player,201311100nor,nor,FostGl00,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,FostGl00,fumbles_rec_td,0,,,,,
player,201311100nor,nor,FostGl00,fumbles_forced,0,,,,,
player,201311100nor,nor,HaraPa20,def_int,0,,,,,
player,201311100nor,nor,HaraPa20,def_int_yds,0,,,,,
player,201311100nor,nor,HaraPa20,def_int_td,0,,,,,
player,201311100nor,nor,HaraPa20,def_int_long,0,,,,,
player,201311100nor,nor,HaraPa20,pass_defended,0,,,,,
player,201311100nor,nor,HaraPa20,sacks,1.0,,,,,
player,201311100nor,nor,HaraPa20,tackles_combined,1,,,,,
player,201311100nor,nor,HaraPa20,tackles_solo,1,,,,,
player,201311100nor,nor,HaraPa20,tackles_assists,0,,,,,
player,201311100nor,nor,HaraPa20,tackles_loss,1,,,,,
player,201311100nor,nor,HaraPa20,qb_hits,1,,,,,
player,201311100nor,nor,HaraPa20,fumbles_rec,0,,,,,
player,201311100nor,nor,HaraPa20,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,HaraPa20,fumbles_rec_td,0,,,,,
player,201311100nor,nor,HaraPa20,fumbles_forced,0,,,,,
player,201311100nor,nor,JohnTo01,def_int,0,,,,,
player,201311100nor,nor,JohnTo01,def_int_yds,0,,,,,
player,201311100nor,nor,JohnTo01,def_int_td,0,,,,,
player,201311100nor,nor,JohnTo01,def_int_long,0,,,,,
player,201311100nor,nor,JohnTo01,pass_defended,0,,,,,
player,201311100nor,nor,JohnTo01,sacks,1.0,,,,,
player,201311100nor,nor,JohnTo01,tackles_combined,1,,,,,
player,201311100nor,nor,JohnTo01,tackles_solo,1,,,,,
player,201311100nor,nor,JohnTo01,tackles_assists,0,,,,,
player,201311100nor,nor,JohnTo01,tackles_loss,1,,,,,
player,201311100nor,nor,JohnTo01,qb_hits,1,,,,,
player,201311100nor,nor,JohnTo01,fumbles_rec,0,,,,,
player,201311100nor,nor,JohnTo01,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,JohnTo01,fumbles_rec_td,0,,,,,
player,201311100nor,nor,JohnTo01,fumbles_forced,0,,,,,
player,201311100nor,nor,HerrWi99,def_int,0,,,,,
player,201311100nor,nor,HerrWi99,def_int_yds,0,,,,,
player,201311100nor,nor,HerrWi99,def_int_td,0,,,,,
player,201311100nor,nor,HerrWi99,def_int_long,0,,,,,
player,201311100nor,nor,HerrWi99,pass_defended,0,,,,,
player,201311100nor,nor,HerrWi99,sacks,0.0,,,,,
player,201311100nor,nor,HerrWi99,tackles_combined,5,,,,,
player,201311100nor,nor,HerrWi99,tackles_solo,3,,,,,
player,201311100nor,nor,HerrWi99,tackles_assists,2,,,,,
player,201311100nor,nor,HerrWi99,tackles_loss,0,,,,,
player,201311100nor,nor,HerrWi99,qb_hits,0,,,,,
player,201311100nor,nor,HerrWi99,fumbles_rec,0,,,,,
player,201311100nor,nor,HerrWi99,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,HerrWi99,fumbles_rec_td,0,,,,,
player,201311100nor,nor,HerrWi99,fumbles_forced,0,,,,,
player,201311100nor,nor,HumbRa00,def_int,0,,,,,
player,201311100nor,nor,HumbRa00,def_int_yds,0,,,,,
player,201311100nor,nor,HumbRa00,def_int_td,0,,,,,
player,201311100nor,nor,HumbRa00,def_int_long,0,,,,,
player,201311100nor,nor,HumbRa00,pass_defended,0,,,,,
player,201311100nor,nor,HumbRa00,sacks,0.0,,,,,
player,201311100nor,nor,HumbRa00,tackles_combined,5,,,,,
player,201311100nor,nor,HumbRa00,tackles_solo,5,,,,,
player,201311100nor,nor,HumbRa00,tackles_assists,0,,,,,
player,201311100nor,nor,HumbRa00,tackles_loss,2,,,,,
player,201311100nor,nor,HumbRa00,qb_hits,0,,,,,
player,201311100nor,nor,HumbRa00,fumbles_rec,0,,,,,
player,201311100nor,nor,HumbRa00,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,HumbRa00,fumbles_rec_td,0,,,,,
player,201311100nor,nor,HumbRa00,fumbles_forced,0,,,,,
player,201311100nor,nor,LoftCu99,def_int,0,,,,,
player,201311100nor,nor,LoftCu99,def_int_yds,0,,,,,
player,201311100nor,nor,LoftCu99,def_int_td,0,,,,,
player,201311100nor,nor,LoftCu99,def_int_long,0,,,,,
player,201311100nor,nor,LoftCu99,pass_defended,0,,,,,
player,201311100nor,nor,LoftCu99,sacks,0.0,,,,,
player,201311100nor,nor,LoftCu99,tackles_combined,4,,,,,
player,201311100nor,nor,LoftCu99,tackles_solo,4,,,,,
player,201311100nor,nor,LoftCu99,tackles_assists,0,,,,,
player,201311100nor,nor,LoftCu99,tackles_loss,0,,,,,
player,201311100nor,nor,LoftCu99,qb_hits,0,,,,,
player,201311100nor,nor,LoftCu99,fumbles_rec,0,,,,,
player,201311100nor,nor,LoftCu99,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,LoftCu99,fumbles_rec_td,0,,,,,
player,201311100nor,nor,LoftCu99,fumbles_forced,0,,,,,
player,201311100nor,nor,VaccKe00,def_int,0,,,,,
player,201311100nor,nor,VaccKe00,def_int_yds,0,,,,,
player,201311100nor,nor,VaccKe00,def_int_td,0,,,,,
player,201311100nor,nor,VaccKe00,def_int_long,0,,,,,
player,201311100nor,nor,VaccKe00,pass_defended,1,,,,,
player,201311100nor,nor,VaccKe00,sacks,0.0,,,,,
player,201311100nor,nor,VaccKe00,tackles_combined,3,,,,,
player,201311100nor,nor,VaccKe00,tackles_solo,3,,,,,
player,201311100nor,nor,VaccKe00,tackles_assists,0,,,,,
player,201311100nor,nor,VaccKe00,tackles_loss,0,,,,,
player,201311100nor,nor,VaccKe00,qb_hits,0,,,,,
player,201311100nor,nor,VaccKe00,fumbles_rec,0,,,,,
player,201311100nor,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201311100nor,nor,VaccKe00,fumbles_forced,0,,,,,
player,201311100nor,nor,BunkBr20,def_int,0,,,,,
player,201311100nor,nor,BunkBr20,def_int_yds,0,,,,,
player,201311100nor,nor,BunkBr20,def_int_td,0,,,,,
player,201311100nor,nor,BunkBr20,def_int_long,0,,,,,
player,201311100nor,nor,BunkBr20,pass_defended,0,,,,,
player,201311100nor,nor,BunkBr20,sacks,0.0,,,,,
player,201311100nor,nor,BunkBr20,tackles_combined,2,,,,,
player,201311100nor,nor,BunkBr20,tackles_solo,2,,,,,
player,201311100nor,nor,BunkBr20,tackles_assists,0,,,,,
player,201311100nor,nor,BunkBr20,tackles_loss,1,,,,,
player,201311100nor,nor,BunkBr20,qb_hits,0,,,,,
player,201311100nor,nor,BunkBr20,fumbles_rec,0,,,,,
player,201311100nor,nor,BunkBr20,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,BunkBr20,fumbles_rec_td,0,,,,,
player,201311100nor,nor,BunkBr20,fumbles_forced,0,,,,,
player,201311100nor,nor,CarrCh22,def_int,0,,,,,
player,201311100nor,nor,CarrCh22,def_int_yds,0,,,,,
player,201311100nor,nor,CarrCh22,def_int_td,0,,,,,
player,201311100nor,nor,CarrCh22,def_int_long,0,,,,,
player,201311100nor,nor,CarrCh22,pass_defended,1,,,,,
player,201311100nor,nor,CarrCh22,sacks,0.0,,,,,
player,201311100nor,nor,CarrCh22,tackles_combined,2,,,,,
player,201311100nor,nor,CarrCh22,tackles_solo,1,,,,,
player,201311100nor,nor,CarrCh22,tackles_assists,1,,,,,
player,201311100nor,nor,CarrCh22,tackles_loss,0,,,,,
player,201311100nor,nor,CarrCh22,qb_hits,0,,,,,
player,201311100nor,nor,CarrCh22,fumbles_rec,0,,,,,
player,201311100nor,nor,CarrCh22,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,CarrCh22,fumbles_rec_td,0,,,,,
player,201311100nor,nor,CarrCh22,fumbles_forced,0,,,,,
player,201311100nor,nor,GreeJa22,def_int,0,,,,,
player,201311100nor,nor,GreeJa22,def_int_yds,0,,,,,
player,201311100nor,nor,GreeJa22,def_int_td,0,,,,,
player,201311100nor,nor,GreeJa22,def_int_long,0,,,,,
player,201311100nor,nor,GreeJa22,pass_defended,3,,,,,
player,201311100nor,nor,GreeJa22,sacks,0.0,,,,,
player,201311100nor,nor,GreeJa22,tackles_combined,2,,,,,
player,201311100nor,nor,GreeJa22,tackles_solo,1,,,,,
player,201311100nor,nor,GreeJa22,tackles_assists,1,,,,,
player,201311100nor,nor,GreeJa22,tackles_loss,0,,,,,
player,201311100nor,nor,GreeJa22,qb_hits,0,,,,,
player,201311100nor,nor,GreeJa22,fumbles_rec,0,,,,,
player,201311100nor,nor,GreeJa22,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,GreeJa22,fumbles_rec_td,0,,,,,
player,201311100nor,nor,GreeJa22,fumbles_forced,0,,,,,
player,201311100nor,nor,ReddKe00,def_int,0,,,,,
player,201311100nor,nor,ReddKe00,def_int_yds,0,,,,,
player,201311100nor,nor,ReddKe00,def_int_td,0,,,,,
player,201311100nor,nor,ReddKe00,def_int_long,0,,,,,
player,201311100nor,nor,ReddKe00,pass_defended,0,,,,,
player,201311100nor,nor,ReddKe00,sacks,0.0,,,,,
player,201311100nor,nor,ReddKe00,tackles_combined,2,,,,,
player,201311100nor,nor,ReddKe00,tackles_solo,2,,,,,
player,201311100nor,nor,ReddKe00,tackles_assists,0,,,,,
player,201311100nor,nor,ReddKe00,tackles_loss,0,,,,,
player,201311100nor,nor,ReddKe00,qb_hits,0,,,,,
player,201311100nor,nor,ReddKe00,fumbles_rec,0,,,,,
player,201311100nor,nor,ReddKe00,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,ReddKe00,fumbles_rec_td,0,,,,,
player,201311100nor,nor,ReddKe00,fumbles_forced,0,,,,,
player,201311100nor,nor,BushRa00,def_int,0,,,,,
player,201311100nor,nor,BushRa00,def_int_yds,0,,,,,
player,201311100nor,nor,BushRa00,def_int_td,0,,,,,
player,201311100nor,nor,BushRa00,def_int_long,0,,,,,
player,201311100nor,nor,BushRa00,pass_defended,0,,,,,
player,201311100nor,nor,BushRa00,sacks,0.0,,,,,
player,201311100nor,nor,BushRa00,tackles_combined,1,,,,,
player,201311100nor,nor,BushRa00,tackles_solo,1,,,,,
player,201311100nor,nor,BushRa00,tackles_assists,0,,,,,
player,201311100nor,nor,BushRa00,tackles_loss,0,,,,,
player,201311100nor,nor,BushRa00,qb_hits,0,,,,,
player,201311100nor,nor,BushRa00,fumbles_rec,0,,,,,
player,201311100nor,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201311100nor,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201311100nor,nor,BushRa00,fumbles_forced,0,,,,,
player,201311100nor,nor,DawsKe99,def_int,0,,,,,
player,201311100nor,nor,DawsKe99,def_int_yds,0,,,,,
player,201311100nor,nor,DawsKe99,def_int_td,0,,,,,
player,201311100nor,nor,DawsKe99,def_int_long,0,,,,,
player,201311100nor,nor,DawsKe99,pass_defended,0,,,,,
player,201311100nor,nor,DawsKe99,sacks,0.0,,,,,
player,201311100nor,nor,DawsKe99,tackles_combined,1,,,,,
player,201311100nor,nor,DawsKe99,tackles_solo,1,,,,,
