game,2013,13,20131201,201312010car,tam,"Tampa Bay Buccaneers",6,car,"Carolina Panthers",27
player,201312010car,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201312010car,tam,JackVi00,pass_long,0,,,,,
player,201312010car,tam,JackVi00,pass_rating,,,,,,
player,201312010car,tam,JackVi00,rush_att,1,,,,,
player,201312010car,tam,JackVi00,rush_yds,0,,,,,
player,201312010car,tam,JackVi00,rush_td,0,,,,,
player,201312010car,tam,JackVi00,rush_long,0,,,,,
player,201312010car,tam,JackVi00,targets,5,,,,,
player,201312010car,tam,JackVi00,rec,3,,,,,
player,201312010car,tam,JackVi00,rec_yds,75,,,,,
player,201312010car,tam,JackVi00,rec_td,0,,,,,
player,201312010car,tam,JackVi00,rec_long,60,,,,,
player,201312010car,tam,JackVi00,fumbles,0,,,,,
player,201312010car,tam,JackVi00,fumbles_lost,0,,,,,
player,201312010car,tam,UndeTi00,pass_cmp,0,,,,,
player,201312010car,tam,UndeTi00,pass_att,0,,,,,
player,201312010car,tam,UndeTi00,pass_yds,0,,,,,
player,201312010car,tam,UndeTi00,pass_td,0,,,,,
player,201312010car,tam,UndeTi00,pass_int,0,,,,,
player,201312010car,tam,UndeTi00,pass_sacked,0,,,,,
player,201312010car,tam,UndeTi00,pass_sacked_yds,0,,,,,
player,201312010car,tam,UndeTi00,pass_long,0,,,,,
player,201312010car,tam,UndeTi00,pass_rating,,,,,,
player,201312010car,tam,UndeTi00,rush_att,0,,,,,
player,201312010car,tam,UndeTi00,rush_yds,0,,,,,
player,201312010car,tam,UndeTi00,rush_td,0,,,,,
player,201312010car,tam,UndeTi00,rush_long,0,,,,,
player,201312010car,tam,UndeTi00,targets,4,,,,,
player,201312010car,tam,UndeTi00,rec,3,,,,,
player,201312010car,tam,UndeTi00,rec_yds,51,,,,,
player,201312010car,tam,UndeTi00,rec_td,0,,,,,
player,201312010car,tam,UndeTi00,rec_long,23,,,,,
player,201312010car,tam,UndeTi00,fumbles,0,,,,,
player,201312010car,tam,UndeTi00,fumbles_lost,0,,,,,
player,201312010car,tam,OwusCh00,pass_cmp,0,,,,,
player,201312010car,tam,OwusCh00,pass_att,0,,,,,
player,201312010car,tam,OwusCh00,pass_yds,0,,,,,
player,201312010car,tam,OwusCh00,pass_td,0,,,,,
player,201312010car,tam,OwusCh00,pass_int,0,,,,,
player,201312010car,tam,OwusCh00,pass_sacked,0,,,,,
player,201312010car,tam,OwusCh00,pass_sacked_yds,0,,,,,
player,201312010car,tam,OwusCh00,pass_long,0,,,,,
player,201312010car,tam,OwusCh00,pass_rating,,,,,,
player,201312010car,tam,OwusCh00,rush_att,0,,,,,
player,201312010car,tam,OwusCh00,rush_yds,0,,,,,
player,201312010car,tam,OwusCh00,rush_td,0,,,,,
player,201312010car,tam,OwusCh00,rush_long,0,,,,,
player,201312010car,tam,OwusCh00,targets,3,,,,,
player,201312010car,tam,OwusCh00,rec,1,,,,,
player,201312010car,tam,OwusCh00,rec_yds,20,,,,,
player,201312010car,tam,OwusCh00,rec_td,0,,,,,
player,201312010car,tam,OwusCh00,rec_long,20,,,,,
player,201312010car,tam,OwusCh00,fumbles,0,,,,,
player,201312010car,tam,OwusCh00,fumbles_lost,0,,,,,
player,201312010car,tam,WrigTi01,pass_cmp,0,,,,,
player,201312010car,tam,WrigTi01,pass_att,0,,,,,
player,201312010car,tam,WrigTi01,pass_yds,0,,,,,
player,201312010car,tam,WrigTi01,pass_td,0,,,,,
player,201312010car,tam,WrigTi01,pass_int,0,,,,,
player,201312010car,tam,WrigTi01,pass_sacked,0,,,,,
player,201312010car,tam,WrigTi01,pass_sacked_yds,0,,,,,
player,201312010car,tam,WrigTi01,pass_long,0,,,,,
player,201312010car,tam,WrigTi01,pass_rating,,,,,,
player,201312010car,tam,WrigTi01,rush_att,0,,,,,
player,201312010car,tam,WrigTi01,rush_yds,0,,,,,
player,201312010car,tam,WrigTi01,rush_td,0,,,,,
player,201312010car,tam,WrigTi01,rush_long,0,,,,,
player,201312010car,tam,WrigTi01,targets,3,,,,,
player,201312010car,tam,WrigTi01,rec,2,,,,,
player,201312010car,tam,WrigTi01,rec_yds,17,,,,,
player,201312010car,tam,WrigTi01,rec_td,0,,,,,
player,201312010car,tam,WrigTi01,rec_long,10,,,,,
player,201312010car,tam,WrigTi01,fumbles,0,,,,,
player,201312010car,tam,WrigTi01,fumbles_lost,0,,,,,
player,201312010car,tam,LeonBr00,pass_cmp,0,,,,,
player,201312010car,tam,LeonBr00,pass_att,0,,,,,
player,201312010car,tam,LeonBr00,pass_yds,0,,,,,
player,201312010car,tam,LeonBr00,pass_td,0,,,,,
player,201312010car,tam,LeonBr00,pass_int,0,,,,,
player,201312010car,tam,LeonBr00,pass_sacked,0,,,,,
player,201312010car,tam,LeonBr00,pass_sacked_yds,0,,,,,
player,201312010car,tam,LeonBr00,pass_long,0,,,,,
player,201312010car,tam,LeonBr00,pass_rating,,,,,,
player,201312010car,tam,LeonBr00,rush_att,0,,,,,
player,201312010car,tam,LeonBr00,rush_yds,0,,,,,
player,201312010car,tam,LeonBr00,rush_td,0,,,,,
player,201312010car,tam,LeonBr00,rush_long,0,,,,,
player,201312010car,tam,LeonBr00,targets,2,,,,,
player,201312010car,tam,LeonBr00,rec,2,,,,,
player,201312010car,tam,LeonBr00,rec_yds,10,,,,,
player,201312010car,tam,LeonBr00,rec_td,0,,,,,
player,201312010car,tam,LeonBr00,rec_long,8,,,,,
player,201312010car,tam,LeonBr00,fumbles,0,,,,,
player,201312010car,tam,LeonBr00,fumbles_lost,0,,,,,
player,201312010car,tam,LoriEr99,pass_cmp,0,,,,,
player,201312010car,tam,LoriEr99,pass_att,0,,,,,
player,201312010car,tam,LoriEr99,pass_yds,0,,,,,
player,201312010car,tam,LoriEr99,pass_td,0,,,,,
player,201312010car,tam,LoriEr99,pass_int,0,,,,,
player,201312010car,tam,LoriEr99,pass_sacked,0,,,,,
player,201312010car,tam,LoriEr99,pass_sacked_yds,0,,,,,
player,201312010car,tam,LoriEr99,pass_long,0,,,,,
player,201312010car,tam,LoriEr99,pass_rating,,,,,,
player,201312010car,tam,LoriEr99,rush_att,0,,,,,
player,201312010car,tam,LoriEr99,rush_yds,0,,,,,
player,201312010car,tam,LoriEr99,rush_td,0,,,,,
player,201312010car,tam,LoriEr99,rush_long,0,,,,,
player,201312010car,tam,LoriEr99,targets,1,,,,,
player,201312010car,tam,LoriEr99,rec,1,,,,,
player,201312010car,tam,LoriEr99,rec_yds,-1,,,,,
player,201312010car,tam,LoriEr99,rec_td,0,,,,,
player,201312010car,tam,LoriEr99,rec_long,-1,,,,,
player,201312010car,tam,LoriEr99,fumbles,0,,,,,
player,201312010car,tam,LoriEr99,fumbles_lost,0,,,,,
player,201312010car,car,NewtCa00,pass_cmp,18,,,,,
player,201312010car,car,NewtCa00,pass_att,29,,,,,
player,201312010car,car,NewtCa00,pass_yds,263,,,,,
player,201312010car,car,NewtCa00,pass_td,2,,,,,
player,201312010car,car,NewtCa00,pass_int,2,,,,,
player,201312010car,car,NewtCa00,pass_sacked,0,,,,,
player,201312010car,car,NewtCa00,pass_sacked_yds,0,,,,,
player,201312010car,car,NewtCa00,pass_long,36,,,,,
player,201312010car,car,NewtCa00,pass_rating,85.8,,,,,
player,201312010car,car,NewtCa00,rush_att,5,,,,,
player,201312010car,car,NewtCa00,rush_yds,68,,,,,
player,201312010car,car,NewtCa00,rush_td,1,,,,,
player,201312010car,car,NewtCa00,rush_long,56,,,,,
player,201312010car,car,NewtCa00,targets,0,,,,,
player,201312010car,car,NewtCa00,rec,0,,,,,
player,201312010car,car,NewtCa00,rec_yds,0,,,,,
player,201312010car,car,NewtCa00,rec_td,0,,,,,
player,201312010car,car,NewtCa00,rec_long,0,,,,,
player,201312010car,car,NewtCa00,fumbles,0,,,,,
player,201312010car,car,NewtCa00,fumbles_lost,0,,,,,
player,201312010car,car,TolbMi00,pass_cmp,0,,,,,
player,201312010car,car,TolbMi00,pass_att,0,,,,,
player,201312010car,car,TolbMi00,pass_yds,0,,,,,
player,201312010car,car,TolbMi00,pass_td,0,,,,,
player,201312010car,car,TolbMi00,pass_int,0,,,,,
player,201312010car,car,TolbMi00,pass_sacked,0,,,,,
player,201312010car,car,TolbMi00,pass_sacked_yds,0,,,,,
player,201312010car,car,TolbMi00,pass_long,0,,,,,
player,201312010car,car,TolbMi00,pass_rating,,,,,,
player,201312010car,car,TolbMi00,rush_att,9,,,,,
player,201312010car,car,TolbMi00,rush_yds,48,,,,,
player,201312010car,car,TolbMi00,rush_td,0,,,,,
player,201312010car,car,TolbMi00,rush_long,17,,,,,
player,201312010car,car,TolbMi00,targets,4,,,,,
player,201312010car,car,TolbMi00,rec,3,,,,,
player,201312010car,car,TolbMi00,rec_yds,41,,,,,
player,201312010car,car,TolbMi00,rec_td,0,,,,,
player,201312010car,car,TolbMi00,rec_long,15,,,,,
player,201312010car,car,TolbMi00,fumbles,0,,,,,
player,201312010car,car,TolbMi00,fumbles_lost,0,,,,,
player,201312010car,car,StewJo00,pass_cmp,0,,,,,
player,201312010car,car,StewJo00,pass_att,0,,,,,
player,201312010car,car,StewJo00,pass_yds,0,,,,,
player,201312010car,car,StewJo00,pass_td,0,,,,,
player,201312010car,car,StewJo00,pass_int,0,,,,,
player,201312010car,car,StewJo00,pass_sacked,0,,,,,
player,201312010car,car,StewJo00,pass_sacked_yds,0,,,,,
player,201312010car,car,StewJo00,pass_long,0,,,,,
player,201312010car,car,StewJo00,pass_rating,,,,,,
player,201312010car,car,StewJo00,rush_att,14,,,,,
player,201312010car,car,StewJo00,rush_yds,39,,,,,
player,201312010car,car,StewJo00,rush_td,0,,,,,
player,201312010car,car,StewJo00,rush_long,6,,,,,
player,201312010car,car,StewJo00,targets,2,,,,,
player,201312010car,car,StewJo00,rec,2,,,,,
player,201312010car,car,StewJo00,rec_yds,3,,,,,
player,201312010car,car,StewJo00,rec_td,0,,,,,
player,201312010car,car,StewJo00,rec_long,2,,,,,
player,201312010car,car,StewJo00,fumbles,0,,,,,
player,201312010car,car,StewJo00,fumbles_lost,0,,,,,
player,201312010car,car,BarnKe00,pass_cmp,0,,,,,
player,201312010car,car,BarnKe00,pass_att,0,,,,,
player,201312010car,car,BarnKe00,pass_yds,0,,,,,
player,201312010car,car,BarnKe00,pass_td,0,,,,,
player,201312010car,car,BarnKe00,pass_int,0,,,,,
player,201312010car,car,BarnKe00,pass_sacked,0,,,,,
player,201312010car,car,BarnKe00,pass_sacked_yds,0,,,,,
player,201312010car,car,BarnKe00,pass_long,0,,,,,
player,201312010car,car,BarnKe00,pass_rating,,,,,,
player,201312010car,car,BarnKe00,rush_att,5,,,,,
player,201312010car,car,BarnKe00,rush_yds,6,,,,,
player,201312010car,car,BarnKe00,rush_td,0,,,,,
player,201312010car,car,BarnKe00,rush_long,2,,,,,
player,201312010car,car,BarnKe00,targets,0,,,,,
player,201312010car,car,BarnKe00,rec,0,,,,,
player,201312010car,car,BarnKe00,rec_yds,0,,,,,
player,201312010car,car,BarnKe00,rec_td,0,,,,,
player,201312010car,car,BarnKe00,rec_long,0,,,,,
player,201312010car,car,BarnKe00,fumbles,0,,,,,
player,201312010car,car,BarnKe00,fumbles_lost,0,,,,,
player,201312010car,car,AndeDe00,pass_cmp,0,,,,,
player,201312010car,car,AndeDe00,pass_att,0,,,,,
player,201312010car,car,AndeDe00,pass_yds,0,,,,,
player,201312010car,car,AndeDe00,pass_td,0,,,,,
player,201312010car,car,AndeDe00,pass_int,0,,,,,
player,201312010car,car,AndeDe00,pass_sacked,0,,,,,
player,201312010car,car,AndeDe00,pass_sacked_yds,0,,,,,
player,201312010car,car,AndeDe00,pass_long,0,,,,,
player,201312010car,car,AndeDe00,pass_rating,,,,,,
player,201312010car,car,AndeDe00,rush_att,1,,,,,
player,201312010car,car,AndeDe00,rush_yds,2,,,,,
player,201312010car,car,AndeDe00,rush_td,0,,,,,
player,201312010car,car,AndeDe00,rush_long,2,,,,,
player,201312010car,car,AndeDe00,targets,0,,,,,
player,201312010car,car,AndeDe00,rec,0,,,,,
player,201312010car,car,AndeDe00,rec_yds,0,,,,,
player,201312010car,car,AndeDe00,rec_td,0,,,,,
player,201312010car,car,AndeDe00,rec_long,0,,,,,
player,201312010car,car,AndeDe00,fumbles,0,,,,,
player,201312010car,car,AndeDe00,fumbles_lost,0,,,,,
player,201312010car,car,OlseGr00,pass_cmp,0,,,,,
player,201312010car,car,OlseGr00,pass_att,0,,,,,
player,201312010car,car,OlseGr00,pass_yds,0,,,,,
player,201312010car,car,OlseGr00,pass_td,0,,,,,
player,201312010car,car,OlseGr00,pass_int,0,,,,,
player,201312010car,car,OlseGr00,pass_sacked,0,,,,,
player,201312010car,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201312010car,car,OlseGr00,pass_long,0,,,,,
player,201312010car,car,OlseGr00,pass_rating,,,,,,
player,201312010car,car,OlseGr00,rush_att,0,,,,,
player,201312010car,car,OlseGr00,rush_yds,0,,,,,
player,201312010car,car,OlseGr00,rush_td,0,,,,,
player,201312010car,car,OlseGr00,rush_long,0,,,,,
player,201312010car,car,OlseGr00,targets,7,,,,,
player,201312010car,car,OlseGr00,rec,5,,,,,
player,201312010car,car,OlseGr00,rec_yds,85,,,,,
player,201312010car,car,OlseGr00,rec_td,0,,,,,
player,201312010car,car,OlseGr00,rec_long,30,,,,,
player,201312010car,car,OlseGr00,fumbles,0,,,,,
player,201312010car,car,OlseGr00,fumbles_lost,0,,,,,
player,201312010car,car,SmitSt01,pass_cmp,0,,,,,
player,201312010car,car,SmitSt01,pass_att,0,,,,,
player,201312010car,car,SmitSt01,pass_yds,0,,,,,
player,201312010car,car,SmitSt01,pass_td,0,,,,,
player,201312010car,car,SmitSt01,pass_int,0,,,,,
player,201312010car,car,SmitSt01,pass_sacked,0,,,,,
player,201312010car,car,SmitSt01,pass_sacked_yds,0,,,,,
player,201312010car,car,SmitSt01,pass_long,0,,,,,
player,201312010car,car,SmitSt01,pass_rating,,,,,,
player,201312010car,car,SmitSt01,rush_att,0,,,,,
player,201312010car,car,SmitSt01,rush_yds,0,,,,,
player,201312010car,car,SmitSt01,rush_td,0,,,,,
player,201312010car,car,SmitSt01,rush_long,0,,,,,
player,201312010car,car,SmitSt01,targets,4,,,,,
player,201312010car,car,SmitSt01,rec,3,,,,,
player,201312010car,car,SmitSt01,rec_yds,51,,,,,
player,201312010car,car,SmitSt01,rec_td,0,,,,,
player,201312010car,car,SmitSt01,rec_long,18,,,,,
player,201312010car,car,SmitSt01,fumbles,0,,,,,
player,201312010car,car,SmitSt01,fumbles_lost,0,,,,,
player,201312010car,car,GinnTe00,pass_cmp,0,,,,,
player,201312010car,car,GinnTe00,pass_att,0,,,,,
player,201312010car,car,GinnTe00,pass_yds,0,,,,,
player,201312010car,car,GinnTe00,pass_td,0,,,,,
player,201312010car,car,GinnTe00,pass_int,0,,,,,
player,201312010car,car,GinnTe00,pass_sacked,0,,,,,
player,201312010car,car,GinnTe00,pass_sacked_yds,0,,,,,
player,201312010car,car,GinnTe00,pass_long,0,,,,,
player,201312010car,car,GinnTe00,pass_rating,,,,,,
player,201312010car,car,GinnTe00,rush_att,0,,,,,
player,201312010car,car,GinnTe00,rush_yds,0,,,,,
player,201312010car,car,GinnTe00,rush_td,0,,,,,
player,201312010car,car,GinnTe00,rush_long,0,,,,,
player,201312010car,car,GinnTe00,targets,4,,,,,
player,201312010car,car,GinnTe00,rec,2,,,,,
player,201312010car,car,GinnTe00,rec_yds,47,,,,,
player,201312010car,car,GinnTe00,rec_td,1,,,,,
player,201312010car,car,GinnTe00,rec_long,36,,,,,
player,201312010car,car,GinnTe00,fumbles,0,,,,,
player,201312010car,car,GinnTe00,fumbles_lost,0,,,,,
player,201312010car,car,LaFeBr00,pass_cmp,0,,,,,
player,201312010car,car,LaFeBr00,pass_att,0,,,,,
player,201312010car,car,LaFeBr00,pass_yds,0,,,,,
player,201312010car,car,LaFeBr00,pass_td,0,,,,,
player,201312010car,car,LaFeBr00,pass_int,0,,,,,
player,201312010car,car,LaFeBr00,pass_sacked,0,,,,,
player,201312010car,car,LaFeBr00,pass_sacked_yds,0,,,,,
player,201312010car,car,LaFeBr00,pass_long,0,,,,,
player,201312010car,car,LaFeBr00,pass_rating,,,,,,
player,201312010car,car,LaFeBr00,rush_att,0,,,,,
player,201312010car,car,LaFeBr00,rush_yds,0,,,,,
player,201312010car,car,LaFeBr00,rush_td,0,,,,,
player,201312010car,car,LaFeBr00,rush_long,0,,,,,
player,201312010car,car,LaFeBr00,targets,7,,,,,
player,201312010car,car,LaFeBr00,rec,3,,,,,
player,201312010car,car,LaFeBr00,rec_yds,36,,,,,
player,201312010car,car,LaFeBr00,rec_td,1,,,,,
player,201312010car,car,LaFeBr00,rec_long,16,,,,,
player,201312010car,car,LaFeBr00,fumbles,0,,,,,
player,201312010car,car,LaFeBr00,fumbles_lost,0,,,,,
player,201312010car,tam,DaviLa00,def_int,1,,,,,
player,201312010car,tam,DaviLa00,def_int_yds,16,,,,,
player,201312010car,tam,DaviLa00,def_int_td,0,,,,,
player,201312010car,tam,DaviLa00,def_int_long,16,,,,,
player,201312010car,tam,DaviLa00,pass_defended,1,,,,,
player,201312010car,tam,DaviLa00,sacks,0.0,,,,,
player,201312010car,tam,DaviLa00,tackles_combined,8,,,,,
player,201312010car,tam,DaviLa00,tackles_solo,4,,,,,
player,201312010car,tam,DaviLa00,tackles_assists,4,,,,,
player,201312010car,tam,DaviLa00,tackles_loss,1,,,,,
player,201312010car,tam,DaviLa00,qb_hits,0,,,,,
player,201312010car,tam,DaviLa00,fumbles_rec,0,,,,,
player,201312010car,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201312010car,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201312010car,tam,DaviLa00,fumbles_forced,0,,,,,
player,201312010car,tam,TandKe00,def_int,1,,,,,
player,201312010car,tam,TandKe00,def_int_yds,20,,,,,
player,201312010car,tam,TandKe00,def_int_td,0,,,,,
player,201312010car,tam,TandKe00,def_int_long,20,,,,,
player,201312010car,tam,TandKe00,pass_defended,1,,,,,
player,201312010car,tam,TandKe00,sacks,0.0,,,,,
player,201312010car,tam,TandKe00,tackles_combined,1,,,,,
player,201312010car,tam,TandKe00,tackles_solo,0,,,,,
player,201312010car,tam,TandKe00,tackles_assists,1,,,,,
player,201312010car,tam,TandKe00,tackles_loss,0,,,,,
player,201312010car,tam,TandKe00,qb_hits,0,,,,,
player,201312010car,tam,TandKe00,fumbles_rec,0,,,,,
player,201312010car,tam,TandKe00,fumbles_rec_yds,0,,,,,
player,201312010car,tam,TandKe00,fumbles_rec_td,0,,,,,
player,201312010car,tam,TandKe00,fumbles_forced,0,,,,,
player,201312010car,tam,FostMa00,def_int,0,,,,,
player,201312010car,tam,FostMa00,def_int_yds,0,,,,,
player,201312010car,tam,FostMa00,def_int_td,0,,,,,
player,201312010car,tam,FostMa00,def_int_long,0,,,,,
player,201312010car,tam,FostMa00,pass_defended,0,,,,,
player,201312010car,tam,FostMa00,sacks,0.0,,,,,
player,201312010car,tam,FostMa00,tackles_combined,11,,,,,
player,201312010car,tam,FostMa00,tackles_solo,5,,,,,
player,201312010car,tam,FostMa00,tackles_assists,6,,,,,
player,201312010car,tam,FostMa00,tackles_loss,0,,,,,
player,201312010car,tam,FostMa00,qb_hits,0,,,,,
player,201312010car,tam,FostMa00,fumbles_rec,0,,,,,
player,201312010car,tam,FostMa00,fumbles_rec_yds,0,,,,,
player,201312010car,tam,FostMa00,fumbles_rec_td,0,,,,,
player,201312010car,tam,FostMa00,fumbles_forced,0,,,,,
player,201312010car,tam,BarrMa00,def_int,0,,,,,
player,201312010car,tam,BarrMa00,def_int_yds,0,,,,,
player,201312010car,tam,BarrMa00,def_int_td,0,,,,,
player,201312010car,tam,BarrMa00,def_int_long,0,,,,,
player,201312010car,tam,BarrMa00,pass_defended,0,,,,,
player,201312010car,tam,BarrMa00,sacks,0.0,,,,,
player,201312010car,tam,BarrMa00,tackles_combined,10,,,,,
player,201312010car,tam,BarrMa00,tackles_solo,5,,,,,
player,201312010car,tam,BarrMa00,tackles_assists,5,,,,,
player,201312010car,tam,BarrMa00,tackles_loss,0,,,,,
player,201312010car,tam,BarrMa00,qb_hits,0,,,,,
player,201312010car,tam,BarrMa00,fumbles_rec,0,,,,,
player,201312010car,tam,BarrMa00,fumbles_rec_yds,0,,,,,
player,201312010car,tam,BarrMa00,fumbles_rec_td,0,,,,,
player,201312010car,tam,BarrMa00,fumbles_forced,0,,,,,
player,201312010car,tam,CasiJo99,def_int,0,,,,,
player,201312010car,tam,CasiJo99,def_int_yds,0,,,,,
player,201312010car,tam,CasiJo99,def_int_td,0,,,,,
player,201312010car,tam,CasiJo99,def_int_long,0,,,,,
player,201312010car,tam,CasiJo99,pass_defended,0,,,,,
player,201312010car,tam,CasiJo99,sacks,0.0,,,,,
player,201312010car,tam,CasiJo99,tackles_combined,8,,,,,
player,201312010car,tam,CasiJo99,tackles_solo,3,,,,,
player,201312010car,tam,CasiJo99,tackles_assists,5,,,,,
player,201312010car,tam,CasiJo99,tackles_loss,0,,,,,
player,201312010car,tam,CasiJo99,qb_hits,0,,,,,
player,201312010car,tam,CasiJo99,fumbles_rec,0,,,,,
player,201312010car,tam,CasiJo99,fumbles_rec_yds,0,,,,,
player,201312010car,tam,CasiJo99,fumbles_rec_td,0,,,,,
player,201312010car,tam,CasiJo99,fumbles_forced,0,,,,,
player,201312010car,tam,GoldDa99,def_int,0,,,,,
player,201312010car,tam,GoldDa99,def_int_yds,0,,,,,
player,201312010car,tam,GoldDa99,def_int_td,0,,,,,
player,201312010car,tam,GoldDa99,def_int_long,0,,,,,
player,201312010car,tam,GoldDa99,pass_defended,0,,,,,
player,201312010car,tam,GoldDa99,sacks,0.0,,,,,
player,201312010car,tam,GoldDa99,tackles_combined,5,,,,,
player,201312010car,tam,GoldDa99,tackles_solo,1,,,,,
player,201312010car,tam,GoldDa99,tackles_assists,4,,,,,
player,201312010car,tam,GoldDa99,tackles_loss,0,,,,,
player,201312010car,tam,GoldDa99,qb_hits,0,,,,,
player,201312010car,tam,GoldDa99,fumbles_rec,0,,,,,
player,201312010car,tam,GoldDa99,fumbles_rec_yds,0,,,,,
player,201312010car,tam,GoldDa99,fumbles_rec_td,0,,,,,
player,201312010car,tam,GoldDa99,fumbles_forced,0,,,,,
player,201312010car,tam,ClayAd00,def_int,0,,,,,
player,201312010car,tam,ClayAd00,def_int_yds,0,,,,,
player,201312010car,tam,ClayAd00,def_int_td,0,,,,,
player,201312010car,tam,ClayAd00,def_int_long,0,,,,,
player,201312010car,tam,ClayAd00,pass_defended,0,,,,,
player,201312010car,tam,ClayAd00,sacks,0.0,,,,,
player,201312010car,tam,ClayAd00,tackles_combined,4,,,,,
player,201312010car,tam,ClayAd00,tackles_solo,1,,,,,
player,201312010car,tam,ClayAd00,tackles_assists,3,,,,,
player,201312010car,tam,ClayAd00,tackles_loss,0,,,,,
player,201312010car,tam,ClayAd00,qb_hits,0,,,,,
player,201312010car,tam,ClayAd00,fumbles_rec,0,,,,,
player,201312010car,tam,ClayAd00,fumbles_rec_yds,0,,,,,
player,201312010car,tam,ClayAd00,fumbles_rec_td,0,,,,,
player,201312010car,tam,ClayAd00,fumbles_forced,0,,,,,
player,201312010car,tam,GorrDa00,def_int,0,,,,,
player,201312010car,tam,GorrDa00,def_int_yds,0,,,,,
player,201312010car,tam,GorrDa00,def_int_td,0,,,,,
player,201312010car,tam,GorrDa00,def_int_long,0,,,,,
