game,2013,14,20131208,201312080rav,min,"Minnesota Vikings",26,rav,"Baltimore Ravens",29
player,201312080rav,min,SendAn00,tackles_loss,0,,,,,
player,201312080rav,min,SendAn00,qb_hits,0,,,,,
player,201312080rav,min,SendAn00,fumbles_rec,0,,,,,
player,201312080rav,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201312080rav,min,SendAn00,fumbles_rec_td,0,,,,,
player,201312080rav,min,SendAn00,fumbles_forced,0,,,,,
player,201312080rav,min,SherMa20,def_int,1,,,,,
player,201312080rav,min,SherMa20,def_int_yds,0,,,,,
player,201312080rav,min,SherMa20,def_int_td,0,,,,,
player,201312080rav,min,SherMa20,def_int_long,0,,,,,
player,201312080rav,min,SherMa20,pass_defended,1,,,,,
player,201312080rav,min,SherMa20,sacks,0.0,,,,,
player,201312080rav,min,SherMa20,tackles_combined,2,,,,,
player,201312080rav,min,SherMa20,tackles_solo,2,,,,,
player,201312080rav,min,SherMa20,tackles_assists,0,,,,,
player,201312080rav,min,SherMa20,tackles_loss,0,,,,,
player,201312080rav,min,SherMa20,qb_hits,0,,,,,
player,201312080rav,min,SherMa20,fumbles_rec,0,,,,,
player,201312080rav,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201312080rav,min,SherMa20,fumbles_rec_td,0,,,,,
player,201312080rav,min,SherMa20,fumbles_forced,0,,,,,
player,201312080rav,min,RobiBr98,def_int,0,,,,,
player,201312080rav,min,RobiBr98,def_int_yds,0,,,,,
player,201312080rav,min,RobiBr98,def_int_td,0,,,,,
player,201312080rav,min,RobiBr98,def_int_long,0,,,,,
player,201312080rav,min,RobiBr98,pass_defended,0,,,,,
player,201312080rav,min,RobiBr98,sacks,1.0,,,,,
player,201312080rav,min,RobiBr98,tackles_combined,3,,,,,
player,201312080rav,min,RobiBr98,tackles_solo,2,,,,,
player,201312080rav,min,RobiBr98,tackles_assists,1,,,,,
player,201312080rav,min,RobiBr98,tackles_loss,1,,,,,
player,201312080rav,min,RobiBr98,qb_hits,1,,,,,
player,201312080rav,min,RobiBr98,fumbles_rec,0,,,,,
player,201312080rav,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201312080rav,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201312080rav,min,RobiBr98,fumbles_forced,0,,,,,
player,201312080rav,min,AlleJa22,def_int,0,,,,,
player,201312080rav,min,AlleJa22,def_int_yds,0,,,,,
player,201312080rav,min,AlleJa22,def_int_td,0,,,,,
player,201312080rav,min,AlleJa22,def_int_long,0,,,,,
player,201312080rav,min,AlleJa22,pass_defended,0,,,,,
player,201312080rav,min,AlleJa22,sacks,1.0,,,,,
player,201312080rav,min,AlleJa22,tackles_combined,2,,,,,
player,201312080rav,min,AlleJa22,tackles_solo,2,,,,,
player,201312080rav,min,AlleJa22,tackles_assists,0,,,,,
player,201312080rav,min,AlleJa22,tackles_loss,1,,,,,
player,201312080rav,min,AlleJa22,qb_hits,2,,,,,
player,201312080rav,min,AlleJa22,fumbles_rec,0,,,,,
player,201312080rav,min,AlleJa22,fumbles_rec_yds,0,,,,,
player,201312080rav,min,AlleJa22,fumbles_rec_td,0,,,,,
player,201312080rav,min,AlleJa22,fumbles_forced,0,,,,,
player,201312080rav,min,ColeAu00,def_int,0,,,,,
player,201312080rav,min,ColeAu00,def_int_yds,0,,,,,
player,201312080rav,min,ColeAu00,def_int_td,0,,,,,
player,201312080rav,min,ColeAu00,def_int_long,0,,,,,
player,201312080rav,min,ColeAu00,pass_defended,0,,,,,
player,201312080rav,min,ColeAu00,sacks,0.0,,,,,
player,201312080rav,min,ColeAu00,tackles_combined,13,,,,,
player,201312080rav,min,ColeAu00,tackles_solo,7,,,,,
player,201312080rav,min,ColeAu00,tackles_assists,6,,,,,
player,201312080rav,min,ColeAu00,tackles_loss,0,,,,,
player,201312080rav,min,ColeAu00,qb_hits,0,,,,,
player,201312080rav,min,ColeAu00,fumbles_rec,0,,,,,
player,201312080rav,min,ColeAu00,fumbles_rec_yds,0,,,,,
player,201312080rav,min,ColeAu00,fumbles_rec_td,0,,,,,
player,201312080rav,min,ColeAu00,fumbles_forced,0,,,,,
player,201312080rav,min,SanfJa99,def_int,0,,,,,
player,201312080rav,min,SanfJa99,def_int_yds,0,,,,,
player,201312080rav,min,SanfJa99,def_int_td,0,,,,,
player,201312080rav,min,SanfJa99,def_int_long,0,,,,,
player,201312080rav,min,SanfJa99,pass_defended,0,,,,,
player,201312080rav,min,SanfJa99,sacks,0.0,,,,,
player,201312080rav,min,SanfJa99,tackles_combined,9,,,,,
player,201312080rav,min,SanfJa99,tackles_solo,8,,,,,
player,201312080rav,min,SanfJa99,tackles_assists,1,,,,,
player,201312080rav,min,SanfJa99,tackles_loss,1,,,,,
player,201312080rav,min,SanfJa99,qb_hits,0,,,,,
player,201312080rav,min,SanfJa99,fumbles_rec,0,,,,,
player,201312080rav,min,SanfJa99,fumbles_rec_yds,0,,,,,
player,201312080rav,min,SanfJa99,fumbles_rec_td,0,,,,,
player,201312080rav,min,SanfJa99,fumbles_forced,0,,,,,
player,201312080rav,min,BlanRo00,def_int,0,,,,,
player,201312080rav,min,BlanRo00,def_int_yds,0,,,,,
player,201312080rav,min,BlanRo00,def_int_td,0,,,,,
player,201312080rav,min,BlanRo00,def_int_long,0,,,,,
player,201312080rav,min,BlanRo00,pass_defended,0,,,,,
player,201312080rav,min,BlanRo00,sacks,0.0,,,,,
player,201312080rav,min,BlanRo00,tackles_combined,6,,,,,
player,201312080rav,min,BlanRo00,tackles_solo,1,,,,,
player,201312080rav,min,BlanRo00,tackles_assists,5,,,,,
player,201312080rav,min,BlanRo00,tackles_loss,0,,,,,
player,201312080rav,min,BlanRo00,qb_hits,0,,,,,
player,201312080rav,min,BlanRo00,fumbles_rec,0,,,,,
player,201312080rav,min,BlanRo00,fumbles_rec_yds,0,,,,,
player,201312080rav,min,BlanRo00,fumbles_rec_td,0,,,,,
player,201312080rav,min,BlanRo00,fumbles_forced,0,,,,,
player,201312080rav,min,CookCh99,def_int,0,,,,,
player,201312080rav,min,CookCh99,def_int_yds,0,,,,,
player,201312080rav,min,CookCh99,def_int_td,0,,,,,
player,201312080rav,min,CookCh99,def_int_long,0,,,,,
player,201312080rav,min,CookCh99,pass_defended,0,,,,,
player,201312080rav,min,CookCh99,sacks,0.0,,,,,
player,201312080rav,min,CookCh99,tackles_combined,6,,,,,
player,201312080rav,min,CookCh99,tackles_solo,5,,,,,
player,201312080rav,min,CookCh99,tackles_assists,1,,,,,
player,201312080rav,min,CookCh99,tackles_loss,0,,,,,
player,201312080rav,min,CookCh99,qb_hits,0,,,,,
player,201312080rav,min,CookCh99,fumbles_rec,0,,,,,
player,201312080rav,min,CookCh99,fumbles_rec_yds,0,,,,,
player,201312080rav,min,CookCh99,fumbles_rec_td,0,,,,,
player,201312080rav,min,CookCh99,fumbles_forced,0,,,,,
player,201312080rav,min,DeanLa00,def_int,0,,,,,
player,201312080rav,min,DeanLa00,def_int_yds,0,,,,,
player,201312080rav,min,DeanLa00,def_int_td,0,,,,,
player,201312080rav,min,DeanLa00,def_int_long,0,,,,,
player,201312080rav,min,DeanLa00,pass_defended,0,,,,,
player,201312080rav,min,DeanLa00,sacks,0.0,,,,,
player,201312080rav,min,DeanLa00,tackles_combined,4,,,,,
player,201312080rav,min,DeanLa00,tackles_solo,4,,,,,
player,201312080rav,min,DeanLa00,tackles_assists,0,,,,,
player,201312080rav,min,DeanLa00,tackles_loss,0,,,,,
player,201312080rav,min,DeanLa00,qb_hits,0,,,,,
player,201312080rav,min,DeanLa00,fumbles_rec,0,,,,,
player,201312080rav,min,DeanLa00,fumbles_rec_yds,0,,,,,
player,201312080rav,min,DeanLa00,fumbles_rec_td,0,,,,,
player,201312080rav,min,DeanLa00,fumbles_forced,0,,,,,
player,201312080rav,min,GrifEv99,def_int,0,,,,,
player,201312080rav,min,GrifEv99,def_int_yds,0,,,,,
player,201312080rav,min,GrifEv99,def_int_td,0,,,,,
player,201312080rav,min,GrifEv99,def_int_long,0,,,,,
player,201312080rav,min,GrifEv99,pass_defended,0,,,,,
player,201312080rav,min,GrifEv99,sacks,0.0,,,,,
player,201312080rav,min,GrifEv99,tackles_combined,3,,,,,
player,201312080rav,min,GrifEv99,tackles_solo,2,,,,,
player,201312080rav,min,GrifEv99,tackles_assists,1,,,,,
player,201312080rav,min,GrifEv99,tackles_loss,0,,,,,
player,201312080rav,min,GrifEv99,qb_hits,0,,,,,
player,201312080rav,min,GrifEv99,fumbles_rec,0,,,,,
player,201312080rav,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201312080rav,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201312080rav,min,GrifEv99,fumbles_forced,0,,,,,
player,201312080rav,min,RhodXa00,def_int,0,,,,,
player,201312080rav,min,RhodXa00,def_int_yds,0,,,,,
player,201312080rav,min,RhodXa00,def_int_td,0,,,,,
player,201312080rav,min,RhodXa00,def_int_long,0,,,,,
player,201312080rav,min,RhodXa00,pass_defended,3,,,,,
player,201312080rav,min,RhodXa00,sacks,0.0,,,,,
player,201312080rav,min,RhodXa00,tackles_combined,3,,,,,
player,201312080rav,min,RhodXa00,tackles_solo,3,,,,,
player,201312080rav,min,RhodXa00,tackles_assists,0,,,,,
player,201312080rav,min,RhodXa00,tackles_loss,0,,,,,
player,201312080rav,min,RhodXa00,qb_hits,0,,,,,
player,201312080rav,min,RhodXa00,fumbles_rec,0,,,,,
player,201312080rav,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201312080rav,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201312080rav,min,RhodXa00,fumbles_forced,1,,,,,
player,201312080rav,min,EvanFr21,def_int,0,,,,,
player,201312080rav,min,EvanFr21,def_int_yds,0,,,,,
player,201312080rav,min,EvanFr21,def_int_td,0,,,,,
player,201312080rav,min,EvanFr21,def_int_long,0,,,,,
player,201312080rav,min,EvanFr21,pass_defended,0,,,,,
player,201312080rav,min,EvanFr21,sacks,0.0,,,,,
player,201312080rav,min,EvanFr21,tackles_combined,2,,,,,
player,201312080rav,min,EvanFr21,tackles_solo,0,,,,,
player,201312080rav,min,EvanFr21,tackles_assists,2,,,,,
player,201312080rav,min,EvanFr21,tackles_loss,0,,,,,
player,201312080rav,min,EvanFr21,qb_hits,1,,,,,
player,201312080rav,min,EvanFr21,fumbles_rec,0,,,,,
player,201312080rav,min,EvanFr21,fumbles_rec_yds,0,,,,,
player,201312080rav,min,EvanFr21,fumbles_rec_td,0,,,,,
player,201312080rav,min,EvanFr21,fumbles_forced,0,,,,,
player,201312080rav,min,FloySh00,def_int,0,,,,,
player,201312080rav,min,FloySh00,def_int_yds,0,,,,,
player,201312080rav,min,FloySh00,def_int_td,0,,,,,
player,201312080rav,min,FloySh00,def_int_long,0,,,,,
player,201312080rav,min,FloySh00,pass_defended,0,,,,,
player,201312080rav,min,FloySh00,sacks,0.0,,,,,
player,201312080rav,min,FloySh00,tackles_combined,2,,,,,
player,201312080rav,min,FloySh00,tackles_solo,1,,,,,
player,201312080rav,min,FloySh00,tackles_assists,1,,,,,
player,201312080rav,min,FloySh00,tackles_loss,1,,,,,
player,201312080rav,min,FloySh00,qb_hits,1,,,,,
player,201312080rav,min,FloySh00,fumbles_rec,0,,,,,
player,201312080rav,min,FloySh00,fumbles_rec_yds,0,,,,,
player,201312080rav,min,FloySh00,fumbles_rec_td,0,,,,,
player,201312080rav,min,FloySh00,fumbles_forced,0,,,,,
player,201312080rav,min,GuioLe99,def_int,0,,,,,
player,201312080rav,min,GuioLe99,def_int_yds,0,,,,,
player,201312080rav,min,GuioLe99,def_int_td,0,,,,,
player,201312080rav,min,GuioLe99,def_int_long,0,,,,,
player,201312080rav,min,GuioLe99,pass_defended,0,,,,,
player,201312080rav,min,GuioLe99,sacks,0.0,,,,,
player,201312080rav,min,GuioLe99,tackles_combined,2,,,,,
player,201312080rav,min,GuioLe99,tackles_solo,0,,,,,
player,201312080rav,min,GuioLe99,tackles_assists,2,,,,,
player,201312080rav,min,GuioLe99,tackles_loss,0,,,,,
player,201312080rav,min,GuioLe99,qb_hits,0,,,,,
player,201312080rav,min,GuioLe99,fumbles_rec,0,,,,,
player,201312080rav,min,GuioLe99,fumbles_rec_yds,0,,,,,
player,201312080rav,min,GuioLe99,fumbles_rec_td,0,,,,,
player,201312080rav,min,GuioLe99,fumbles_forced,0,,,,,
player,201312080rav,min,WillKe98,def_int,0,,,,,
player,201312080rav,min,WillKe98,def_int_yds,0,,,,,
player,201312080rav,min,WillKe98,def_int_td,0,,,,,
player,201312080rav,min,WillKe98,def_int_long,0,,,,,
player,201312080rav,min,WillKe98,pass_defended,0,,,,,
player,201312080rav,min,WillKe98,sacks,0.0,,,,,
player,201312080rav,min,WillKe98,tackles_combined,2,,,,,
player,201312080rav,min,WillKe98,tackles_solo,1,,,,,
player,201312080rav,min,WillKe98,tackles_assists,1,,,,,
player,201312080rav,min,WillKe98,tackles_loss,0,,,,,
player,201312080rav,min,WillKe98,qb_hits,0,,,,,
player,201312080rav,min,WillKe98,fumbles_rec,0,,,,,
player,201312080rav,min,WillKe98,fumbles_rec_yds,0,,,,,
player,201312080rav,min,WillKe98,fumbles_rec_td,0,,,,,
player,201312080rav,min,WillKe98,fumbles_forced,0,,,,,
player,201312080rav,min,AsiaMa00,def_int,0,,,,,
player,201312080rav,min,AsiaMa00,def_int_yds,0,,,,,
player,201312080rav,min,AsiaMa00,def_int_td,0,,,,,
player,201312080rav,min,AsiaMa00,def_int_long,0,,,,,
player,201312080rav,min,AsiaMa00,pass_defended,0,,,,,
player,201312080rav,min,AsiaMa00,sacks,0.0,,,,,
player,201312080rav,min,AsiaMa00,tackles_combined,1,,,,,
player,201312080rav,min,AsiaMa00,tackles_solo,1,,,,,
player,201312080rav,min,AsiaMa00,tackles_assists,0,,,,,
player,201312080rav,min,AsiaMa00,tackles_loss,0,,,,,
player,201312080rav,min,AsiaMa00,qb_hits,0,,,,,
player,201312080rav,min,AsiaMa00,fumbles_rec,0,,,,,
player,201312080rav,min,AsiaMa00,fumbles_rec_yds,0,,,,,
player,201312080rav,min,AsiaMa00,fumbles_rec_td,0,,,,,
player,201312080rav,min,AsiaMa00,fumbles_forced,0,,,,,
player,201312080rav,min,HendEr99,def_int,0,,,,,
player,201312080rav,min,HendEr99,def_int_yds,0,,,,,
player,201312080rav,min,HendEr99,def_int_td,0,,,,,
player,201312080rav,min,HendEr99,def_int_long,0,,,,,
player,201312080rav,min,HendEr99,pass_defended,0,,,,,
player,201312080rav,min,HendEr99,sacks,0.0,,,,,
player,201312080rav,min,HendEr99,tackles_combined,1,,,,,
player,201312080rav,min,HendEr99,tackles_solo,1,,,,,
player,201312080rav,min,HendEr99,tackles_assists,0,,,,,
player,201312080rav,min,HendEr99,tackles_loss,,,,,,
player,201312080rav,min,HendEr99,qb_hits,,,,,,
player,201312080rav,min,HendEr99,fumbles_rec,0,,,,,
player,201312080rav,min,HendEr99,fumbles_rec_yds,0,,,,,
player,201312080rav,min,HendEr99,fumbles_rec_td,0,,,,,
player,201312080rav,min,HendEr99,fumbles_forced,0,,,,,
player,201312080rav,min,MautMi00,def_int,0,,,,,
player,201312080rav,min,MautMi00,def_int_yds,0,,,,,
player,201312080rav,min,MautMi00,def_int_td,0,,,,,
player,201312080rav,min,MautMi00,def_int_long,0,,,,,
player,201312080rav,min,MautMi00,pass_defended,0,,,,,
player,201312080rav,min,MautMi00,sacks,0.0,,,,,
player,201312080rav,min,MautMi00,tackles_combined,1,,,,,
player,201312080rav,min,MautMi00,tackles_solo,1,,,,,
player,201312080rav,min,MautMi00,tackles_assists,0,,,,,
player,201312080rav,min,MautMi00,tackles_loss,0,,,,,
player,201312080rav,min,MautMi00,qb_hits,0,,,,,
player,201312080rav,min,MautMi00,fumbles_rec,0,,,,,
player,201312080rav,min,MautMi00,fumbles_rec_yds,0,,,,,
player,201312080rav,min,MautMi00,fumbles_rec_td,0,,,,,
player,201312080rav,min,MautMi00,fumbles_forced,0,,,,,
player,201312080rav,rav,IhedJa00,def_int,0,,,,,
player,201312080rav,rav,IhedJa00,def_int_yds,0,,,,,
player,201312080rav,rav,IhedJa00,def_int_td,0,,,,,
player,201312080rav,rav,IhedJa00,def_int_long,0,,,,,
player,201312080rav,rav,IhedJa00,pass_defended,1,,,,,
player,201312080rav,rav,IhedJa00,sacks,0.0,,,,,
player,201312080rav,rav,IhedJa00,tackles_combined,12,,,,,
player,201312080rav,rav,IhedJa00,tackles_solo,7,,,,,
player,201312080rav,rav,IhedJa00,tackles_assists,5,,,,,
player,201312080rav,rav,IhedJa00,tackles_loss,1,,,,,
player,201312080rav,rav,IhedJa00,qb_hits,1,,,,,
player,201312080rav,rav,IhedJa00,fumbles_rec,0,,,,,
player,201312080rav,rav,IhedJa00,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,IhedJa00,fumbles_rec_td,0,,,,,
player,201312080rav,rav,IhedJa00,fumbles_forced,1,,,,,
player,201312080rav,rav,SmitDa24,def_int,0,,,,,
player,201312080rav,rav,SmitDa24,def_int_yds,0,,,,,
player,201312080rav,rav,SmitDa24,def_int_td,0,,,,,
player,201312080rav,rav,SmitDa24,def_int_long,0,,,,,
player,201312080rav,rav,SmitDa24,pass_defended,2,,,,,
player,201312080rav,rav,SmitDa24,sacks,0.0,,,,,
player,201312080rav,rav,SmitDa24,tackles_combined,7,,,,,
player,201312080rav,rav,SmitDa24,tackles_solo,1,,,,,
player,201312080rav,rav,SmitDa24,tackles_assists,6,,,,,
player,201312080rav,rav,SmitDa24,tackles_loss,0,,,,,
player,201312080rav,rav,SmitDa24,qb_hits,0,,,,,
player,201312080rav,rav,SmitDa24,fumbles_rec,0,,,,,
player,201312080rav,rav,SmitDa24,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,SmitDa24,fumbles_rec_td,0,,,,,
player,201312080rav,rav,SmitDa24,fumbles_forced,0,,,,,
player,201312080rav,rav,SuggTe99,def_int,0,,,,,
player,201312080rav,rav,SuggTe99,def_int_yds,0,,,,,
player,201312080rav,rav,SuggTe99,def_int_td,0,,,,,
player,201312080rav,rav,SuggTe99,def_int_long,0,,,,,
player,201312080rav,rav,SuggTe99,pass_defended,0,,,,,
player,201312080rav,rav,SuggTe99,sacks,0.0,,,,,
player,201312080rav,rav,SuggTe99,tackles_combined,6,,,,,
player,201312080rav,rav,SuggTe99,tackles_solo,5,,,,,
player,201312080rav,rav,SuggTe99,tackles_assists,1,,,,,
player,201312080rav,rav,SuggTe99,tackles_loss,1,,,,,
player,201312080rav,rav,SuggTe99,qb_hits,0,,,,,
player,201312080rav,rav,SuggTe99,fumbles_rec,0,,,,,
player,201312080rav,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201312080rav,rav,SuggTe99,fumbles_forced,0,,,,,
player,201312080rav,rav,JoneAr22,def_int,0,,,,,
player,201312080rav,rav,JoneAr22,def_int_yds,0,,,,,
player,201312080rav,rav,JoneAr22,def_int_td,0,,,,,
player,201312080rav,rav,JoneAr22,def_int_long,0,,,,,
player,201312080rav,rav,JoneAr22,pass_defended,0,,,,,
player,201312080rav,rav,JoneAr22,sacks,0.0,,,,,
player,201312080rav,rav,JoneAr22,tackles_combined,5,,,,,
player,201312080rav,rav,JoneAr22,tackles_solo,2,,,,,
player,201312080rav,rav,JoneAr22,tackles_assists,3,,,,,
player,201312080rav,rav,JoneAr22,tackles_loss,1,,,,,
player,201312080rav,rav,JoneAr22,qb_hits,0,,,,,
player,201312080rav,rav,JoneAr22,fumbles_rec,0,,,,,
player,201312080rav,rav,JoneAr22,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,JoneAr22,fumbles_rec_td,0,,,,,
player,201312080rav,rav,JoneAr22,fumbles_forced,0,,,,,
player,201312080rav,rav,WebbLa99,def_int,0,,,,,
player,201312080rav,rav,WebbLa99,def_int_yds,0,,,,,
player,201312080rav,rav,WebbLa99,def_int_td,0,,,,,
player,201312080rav,rav,WebbLa99,def_int_long,0,,,,,
player,201312080rav,rav,WebbLa99,pass_defended,4,,,,,
player,201312080rav,rav,WebbLa99,sacks,0.0,,,,,
player,201312080rav,rav,WebbLa99,tackles_combined,5,,,,,
player,201312080rav,rav,WebbLa99,tackles_solo,5,,,,,
player,201312080rav,rav,WebbLa99,tackles_assists,0,,,,,
player,201312080rav,rav,WebbLa99,tackles_loss,0,,,,,
player,201312080rav,rav,WebbLa99,qb_hits,0,,,,,
player,201312080rav,rav,WebbLa99,fumbles_rec,0,,,,,
player,201312080rav,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201312080rav,rav,WebbLa99,fumbles_forced,0,,,,,
player,201312080rav,rav,BrowAr00,def_int,0,,,,,
player,201312080rav,rav,BrowAr00,def_int_yds,0,,,,,
player,201312080rav,rav,BrowAr00,def_int_td,0,,,,,
player,201312080rav,rav,BrowAr00,def_int_long,0,,,,,
player,201312080rav,rav,BrowAr00,pass_defended,0,,,,,
player,201312080rav,rav,BrowAr00,sacks,0.0,,,,,
player,201312080rav,rav,BrowAr00,tackles_combined,3,,,,,
player,201312080rav,rav,BrowAr00,tackles_solo,3,,,,,
player,201312080rav,rav,BrowAr00,tackles_assists,0,,,,,
player,201312080rav,rav,BrowAr00,tackles_loss,0,,,,,
player,201312080rav,rav,BrowAr00,qb_hits,0,,,,,
player,201312080rav,rav,BrowAr00,fumbles_rec,0,,,,,
player,201312080rav,rav,BrowAr00,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,BrowAr00,fumbles_rec_td,0,,,,,
player,201312080rav,rav,BrowAr00,fumbles_forced,1,,,,,
player,201312080rav,rav,ElamMa00,def_int,0,,,,,
player,201312080rav,rav,ElamMa00,def_int_yds,0,,,,,
player,201312080rav,rav,ElamMa00,def_int_td,0,,,,,
player,201312080rav,rav,ElamMa00,def_int_long,0,,,,,
player,201312080rav,rav,ElamMa00,pass_defended,0,,,,,
player,201312080rav,rav,ElamMa00,sacks,0.0,,,,,
player,201312080rav,rav,ElamMa00,tackles_combined,3,,,,,
player,201312080rav,rav,ElamMa00,tackles_solo,2,,,,,
player,201312080rav,rav,ElamMa00,tackles_assists,1,,,,,
player,201312080rav,rav,ElamMa00,tackles_loss,0,,,,,
player,201312080rav,rav,ElamMa00,qb_hits,0,,,,,
player,201312080rav,rav,ElamMa00,fumbles_rec,1,,,,,
player,201312080rav,rav,ElamMa00,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,ElamMa00,fumbles_rec_td,0,,,,,
player,201312080rav,rav,ElamMa00,fumbles_forced,0,,,,,
player,201312080rav,rav,CantCh21,def_int,0,,,,,
player,201312080rav,rav,CantCh21,def_int_yds,0,,,,,
player,201312080rav,rav,CantCh21,def_int_td,0,,,,,
player,201312080rav,rav,CantCh21,def_int_long,0,,,,,
player,201312080rav,rav,CantCh21,pass_defended,2,,,,,
player,201312080rav,rav,CantCh21,sacks,0.0,,,,,
player,201312080rav,rav,CantCh21,tackles_combined,2,,,,,
player,201312080rav,rav,CantCh21,tackles_solo,0,,,,,
player,201312080rav,rav,CantCh21,tackles_assists,2,,,,,
player,201312080rav,rav,CantCh21,tackles_loss,0,,,,,
player,201312080rav,rav,CantCh21,qb_hits,0,,,,,
player,201312080rav,rav,CantCh21,fumbles_rec,0,,,,,
player,201312080rav,rav,CantCh21,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,CantCh21,fumbles_rec_td,0,,,,,
player,201312080rav,rav,CantCh21,fumbles_forced,0,,,,,
player,201312080rav,rav,GrahCo99,def_int,0,,,,,
player,201312080rav,rav,GrahCo99,def_int_yds,0,,,,,
player,201312080rav,rav,GrahCo99,def_int_td,0,,,,,
player,201312080rav,rav,GrahCo99,def_int_long,0,,,,,
player,201312080rav,rav,GrahCo99,pass_defended,2,,,,,
player,201312080rav,rav,GrahCo99,sacks,0.0,,,,,
player,201312080rav,rav,GrahCo99,tackles_combined,2,,,,,
player,201312080rav,rav,GrahCo99,tackles_solo,1,,,,,
player,201312080rav,rav,GrahCo99,tackles_assists,1,,,,,
player,201312080rav,rav,GrahCo99,tackles_loss,0,,,,,
player,201312080rav,rav,GrahCo99,qb_hits,0,,,,,
player,201312080rav,rav,GrahCo99,fumbles_rec,0,,,,,
player,201312080rav,rav,GrahCo99,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,GrahCo99,fumbles_rec_td,0,,,,,
player,201312080rav,rav,GrahCo99,fumbles_forced,0,,,,,
player,201312080rav,rav,McClJa01,def_int,0,,,,,
player,201312080rav,rav,McClJa01,def_int_yds,0,,,,,
player,201312080rav,rav,McClJa01,def_int_td,0,,,,,
player,201312080rav,rav,McClJa01,def_int_long,0,,,,,
player,201312080rav,rav,McClJa01,pass_defended,0,,,,,
player,201312080rav,rav,McClJa01,sacks,0.0,,,,,
player,201312080rav,rav,McClJa01,tackles_combined,2,,,,,
player,201312080rav,rav,McClJa01,tackles_solo,1,,,,,
player,201312080rav,rav,McClJa01,tackles_assists,1,,,,,
player,201312080rav,rav,McClJa01,tackles_loss,0,,,,,
player,201312080rav,rav,McClJa01,qb_hits,0,,,,,
player,201312080rav,rav,McClJa01,fumbles_rec,0,,,,,
player,201312080rav,rav,McClJa01,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,McClJa01,fumbles_rec_td,0,,,,,
player,201312080rav,rav,McClJa01,fumbles_forced,0,,,,,
player,201312080rav,rav,McClAl00,def_int,0,,,,,
player,201312080rav,rav,McClAl00,def_int_yds,0,,,,,
player,201312080rav,rav,McClAl00,def_int_td,0,,,,,
player,201312080rav,rav,McClAl00,def_int_long,0,,,,,
player,201312080rav,rav,McClAl00,pass_defended,0,,,,,
player,201312080rav,rav,McClAl00,sacks,0.0,,,,,
player,201312080rav,rav,McClAl00,tackles_combined,2,,,,,
player,201312080rav,rav,McClAl00,tackles_solo,2,,,,,
player,201312080rav,rav,McClAl00,tackles_assists,0,,,,,
player,201312080rav,rav,McClAl00,tackles_loss,0,,,,,
player,201312080rav,rav,McClAl00,qb_hits,0,,,,,
player,201312080rav,rav,McClAl00,fumbles_rec,0,,,,,
player,201312080rav,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201312080rav,rav,McClAl00,fumbles_forced,0,,,,,
player,201312080rav,rav,MileJe00,def_int,0,,,,,
player,201312080rav,rav,MileJe00,def_int_yds,0,,,,,
player,201312080rav,rav,MileJe00,def_int_td,0,,,,,
player,201312080rav,rav,MileJe00,def_int_long,0,,,,,
player,201312080rav,rav,MileJe00,pass_defended,0,,,,,
player,201312080rav,rav,MileJe00,sacks,0.0,,,,,
player,201312080rav,rav,MileJe00,tackles_combined,2,,,,,
player,201312080rav,rav,MileJe00,tackles_solo,2,,,,,
player,201312080rav,rav,MileJe00,tackles_assists,0,,,,,
player,201312080rav,rav,MileJe00,tackles_loss,0,,,,,
player,201312080rav,rav,MileJe00,qb_hits,0,,,,,
player,201312080rav,rav,MileJe00,fumbles_rec,0,,,,,
player,201312080rav,rav,MileJe00,fumbles_rec_yds,0,,,,,
player,201312080rav,rav,MileJe00,fumbles_rec_td,0,,,,,
player,201312080rav,rav,MileJe00,fumbles_forced,0,,,,,
player,201312080rav,rav,ByneJo00,def_int,0,,,,,
player,201312080rav,rav,ByneJo00,def_int_yds,0,,,,,
player,201312080rav,rav,ByneJo00,def_int_td,0,,,,,
player,201312080rav,rav,ByneJo00,def_int_long,0,,,,,
player,201312080rav,rav,ByneJo00,pass_defended,0,,,,,
player,201312080rav,rav,ByneJo00,sacks,0.0,,,,,
