game,2013,10,20131110,201311100gnb,phi,"Philadelphia Eagles",27,gnb,"Green Bay Packers",13
player,201311100gnb,phi,FoleNi00,targets,0,,,,,
player,201311100gnb,phi,FoleNi00,rec,0,,,,,
player,201311100gnb,phi,FoleNi00,rec_yds,0,,,,,
player,201311100gnb,phi,FoleNi00,rec_td,0,,,,,
player,201311100gnb,phi,FoleNi00,rec_long,0,,,,,
player,201311100gnb,phi,FoleNi00,fumbles,1,,,,,
player,201311100gnb,phi,FoleNi00,fumbles_lost,1,,,,,
player,201311100gnb,phi,McCoLe01,pass_cmp,0,,,,,
player,201311100gnb,phi,McCoLe01,pass_att,0,,,,,
player,201311100gnb,phi,McCoLe01,pass_yds,0,,,,,
player,201311100gnb,phi,McCoLe01,pass_td,0,,,,,
player,201311100gnb,phi,McCoLe01,pass_int,0,,,,,
player,201311100gnb,phi,McCoLe01,pass_sacked,0,,,,,
player,201311100gnb,phi,McCoLe01,pass_sacked_yds,0,,,,,
player,201311100gnb,phi,McCoLe01,pass_long,0,,,,,
player,201311100gnb,phi,McCoLe01,pass_rating,,,,,,
player,201311100gnb,phi,McCoLe01,rush_att,25,,,,,
player,201311100gnb,phi,McCoLe01,rush_yds,155,,,,,
player,201311100gnb,phi,McCoLe01,rush_td,0,,,,,
player,201311100gnb,phi,McCoLe01,rush_long,30,,,,,
player,201311100gnb,phi,McCoLe01,targets,1,,,,,
player,201311100gnb,phi,McCoLe01,rec,1,,,,,
player,201311100gnb,phi,McCoLe01,rec_yds,6,,,,,
player,201311100gnb,phi,McCoLe01,rec_td,0,,,,,
player,201311100gnb,phi,McCoLe01,rec_long,6,,,,,
player,201311100gnb,phi,McCoLe01,fumbles,0,,,,,
player,201311100gnb,phi,McCoLe01,fumbles_lost,0,,,,,
player,201311100gnb,phi,BrowBr02,pass_cmp,0,,,,,
player,201311100gnb,phi,BrowBr02,pass_att,0,,,,,
player,201311100gnb,phi,BrowBr02,pass_yds,0,,,,,
player,201311100gnb,phi,BrowBr02,pass_td,0,,,,,
player,201311100gnb,phi,BrowBr02,pass_int,0,,,,,
player,201311100gnb,phi,BrowBr02,pass_sacked,0,,,,,
player,201311100gnb,phi,BrowBr02,pass_sacked_yds,0,,,,,
player,201311100gnb,phi,BrowBr02,pass_long,0,,,,,
player,201311100gnb,phi,BrowBr02,pass_rating,,,,,,
player,201311100gnb,phi,BrowBr02,rush_att,4,,,,,
player,201311100gnb,phi,BrowBr02,rush_yds,11,,,,,
player,201311100gnb,phi,BrowBr02,rush_td,0,,,,,
player,201311100gnb,phi,BrowBr02,rush_long,8,,,,,
player,201311100gnb,phi,BrowBr02,targets,0,,,,,
player,201311100gnb,phi,BrowBr02,rec,0,,,,,
player,201311100gnb,phi,BrowBr02,rec_yds,0,,,,,
player,201311100gnb,phi,BrowBr02,rec_td,0,,,,,
player,201311100gnb,phi,BrowBr02,rec_long,0,,,,,
player,201311100gnb,phi,BrowBr02,fumbles,0,,,,,
player,201311100gnb,phi,BrowBr02,fumbles_lost,0,,,,,
player,201311100gnb,phi,CoopRi00,pass_cmp,0,,,,,
player,201311100gnb,phi,CoopRi00,pass_att,0,,,,,
player,201311100gnb,phi,CoopRi00,pass_yds,0,,,,,
player,201311100gnb,phi,CoopRi00,pass_td,0,,,,,
player,201311100gnb,phi,CoopRi00,pass_int,0,,,,,
player,201311100gnb,phi,CoopRi00,pass_sacked,0,,,,,
player,201311100gnb,phi,CoopRi00,pass_sacked_yds,0,,,,,
player,201311100gnb,phi,CoopRi00,pass_long,0,,,,,
player,201311100gnb,phi,CoopRi00,pass_rating,,,,,,
player,201311100gnb,phi,CoopRi00,rush_att,0,,,,,
player,201311100gnb,phi,CoopRi00,rush_yds,0,,,,,
player,201311100gnb,phi,CoopRi00,rush_td,0,,,,,
player,201311100gnb,phi,CoopRi00,rush_long,0,,,,,
player,201311100gnb,phi,CoopRi00,targets,5,,,,,
player,201311100gnb,phi,CoopRi00,rec,3,,,,,
player,201311100gnb,phi,CoopRi00,rec_yds,102,,,,,
player,201311100gnb,phi,CoopRi00,rec_td,2,,,,,
player,201311100gnb,phi,CoopRi00,rec_long,45,,,,,
player,201311100gnb,phi,CoopRi00,fumbles,0,,,,,
player,201311100gnb,phi,CoopRi00,fumbles_lost,0,,,,,
player,201311100gnb,phi,JackDe00,pass_cmp,0,,,,,
player,201311100gnb,phi,JackDe00,pass_att,0,,,,,
player,201311100gnb,phi,JackDe00,pass_yds,0,,,,,
player,201311100gnb,phi,JackDe00,pass_td,0,,,,,
player,201311100gnb,phi,JackDe00,pass_int,0,,,,,
player,201311100gnb,phi,JackDe00,pass_sacked,0,,,,,
player,201311100gnb,phi,JackDe00,pass_sacked_yds,0,,,,,
player,201311100gnb,phi,JackDe00,pass_long,0,,,,,
player,201311100gnb,phi,JackDe00,pass_rating,,,,,,
player,201311100gnb,phi,JackDe00,rush_att,0,,,,,
player,201311100gnb,phi,JackDe00,rush_yds,0,,,,,
player,201311100gnb,phi,JackDe00,rush_td,0,,,,,
player,201311100gnb,phi,JackDe00,rush_long,0,,,,,
player,201311100gnb,phi,JackDe00,targets,5,,,,,
player,201311100gnb,phi,JackDe00,rec,4,,,,,
player,201311100gnb,phi,JackDe00,rec_yds,80,,,,,
player,201311100gnb,phi,JackDe00,rec_td,1,,,,,
player,201311100gnb,phi,JackDe00,rec_long,55,,,,,
player,201311100gnb,phi,JackDe00,fumbles,0,,,,,
player,201311100gnb,phi,JackDe00,fumbles_lost,0,,,,,
player,201311100gnb,phi,AvanJa00,pass_cmp,0,,,,,
player,201311100gnb,phi,AvanJa00,pass_att,0,,,,,
player,201311100gnb,phi,AvanJa00,pass_yds,0,,,,,
player,201311100gnb,phi,AvanJa00,pass_td,0,,,,,
player,201311100gnb,phi,AvanJa00,pass_int,0,,,,,
player,201311100gnb,phi,AvanJa00,pass_sacked,0,,,,,
player,201311100gnb,phi,AvanJa00,pass_sacked_yds,0,,,,,
player,201311100gnb,phi,AvanJa00,pass_long,0,,,,,
player,201311100gnb,phi,AvanJa00,pass_rating,,,,,,
player,201311100gnb,phi,AvanJa00,rush_att,0,,,,,
player,201311100gnb,phi,AvanJa00,rush_yds,0,,,,,
player,201311100gnb,phi,AvanJa00,rush_td,0,,,,,
player,201311100gnb,phi,AvanJa00,rush_long,0,,,,,
player,201311100gnb,phi,AvanJa00,targets,4,,,,,
player,201311100gnb,phi,AvanJa00,rec,2,,,,,
player,201311100gnb,phi,AvanJa00,rec_yds,25,,,,,
player,201311100gnb,phi,AvanJa00,rec_td,0,,,,,
player,201311100gnb,phi,AvanJa00,rec_long,23,,,,,
player,201311100gnb,phi,AvanJa00,fumbles,0,,,,,
player,201311100gnb,phi,AvanJa00,fumbles_lost,0,,,,,
player,201311100gnb,phi,CaseJa00,pass_cmp,0,,,,,
player,201311100gnb,phi,CaseJa00,pass_att,0,,,,,
player,201311100gnb,phi,CaseJa00,pass_yds,0,,,,,
player,201311100gnb,phi,CaseJa00,pass_td,0,,,,,
player,201311100gnb,phi,CaseJa00,pass_int,0,,,,,
player,201311100gnb,phi,CaseJa00,pass_sacked,0,,,,,
player,201311100gnb,phi,CaseJa00,pass_sacked_yds,0,,,,,
player,201311100gnb,phi,CaseJa00,pass_long,0,,,,,
player,201311100gnb,phi,CaseJa00,pass_rating,,,,,,
player,201311100gnb,phi,CaseJa00,rush_att,0,,,,,
player,201311100gnb,phi,CaseJa00,rush_yds,0,,,,,
player,201311100gnb,phi,CaseJa00,rush_td,0,,,,,
player,201311100gnb,phi,CaseJa00,rush_long,0,,,,,
player,201311100gnb,phi,CaseJa00,targets,2,,,,,
player,201311100gnb,phi,CaseJa00,rec,1,,,,,
player,201311100gnb,phi,CaseJa00,rec_yds,8,,,,,
player,201311100gnb,phi,CaseJa00,rec_td,0,,,,,
player,201311100gnb,phi,CaseJa00,rec_long,8,,,,,
player,201311100gnb,phi,CaseJa00,fumbles,0,,,,,
player,201311100gnb,phi,CaseJa00,fumbles_lost,0,,,,,
player,201311100gnb,phi,CeleBr00,pass_cmp,0,,,,,
player,201311100gnb,phi,CeleBr00,pass_att,0,,,,,
player,201311100gnb,phi,CeleBr00,pass_yds,0,,,,,
player,201311100gnb,phi,CeleBr00,pass_td,0,,,,,
player,201311100gnb,phi,CeleBr00,pass_int,0,,,,,
player,201311100gnb,phi,CeleBr00,pass_sacked,0,,,,,
player,201311100gnb,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201311100gnb,phi,CeleBr00,pass_long,0,,,,,
player,201311100gnb,phi,CeleBr00,pass_rating,,,,,,
player,201311100gnb,phi,CeleBr00,rush_att,0,,,,,
player,201311100gnb,phi,CeleBr00,rush_yds,0,,,,,
player,201311100gnb,phi,CeleBr00,rush_td,0,,,,,
player,201311100gnb,phi,CeleBr00,rush_long,0,,,,,
player,201311100gnb,phi,CeleBr00,targets,1,,,,,
player,201311100gnb,phi,CeleBr00,rec,1,,,,,
player,201311100gnb,phi,CeleBr00,rec_yds,7,,,,,
player,201311100gnb,phi,CeleBr00,rec_td,0,,,,,
player,201311100gnb,phi,CeleBr00,rec_long,7,,,,,
player,201311100gnb,phi,CeleBr00,fumbles,0,,,,,
player,201311100gnb,phi,CeleBr00,fumbles_lost,0,,,,,
player,201311100gnb,gnb,TolzSc00,pass_cmp,24,,,,,
player,201311100gnb,gnb,TolzSc00,pass_att,39,,,,,
player,201311100gnb,gnb,TolzSc00,pass_yds,280,,,,,
player,201311100gnb,gnb,TolzSc00,pass_td,1,,,,,
player,201311100gnb,gnb,TolzSc00,pass_int,2,,,,,
player,201311100gnb,gnb,TolzSc00,pass_sacked,1,,,,,
player,201311100gnb,gnb,TolzSc00,pass_sacked_yds,8,,,,,
player,201311100gnb,gnb,TolzSc00,pass_long,36,,,,,
player,201311100gnb,gnb,TolzSc00,pass_rating,70.5,,,,,
player,201311100gnb,gnb,TolzSc00,rush_att,1,,,,,
player,201311100gnb,gnb,TolzSc00,rush_yds,19,,,,,
player,201311100gnb,gnb,TolzSc00,rush_td,0,,,,,
player,201311100gnb,gnb,TolzSc00,rush_long,19,,,,,
player,201311100gnb,gnb,TolzSc00,targets,0,,,,,
player,201311100gnb,gnb,TolzSc00,rec,0,,,,,
player,201311100gnb,gnb,TolzSc00,rec_yds,0,,,,,
player,201311100gnb,gnb,TolzSc00,rec_td,0,,,,,
player,201311100gnb,gnb,TolzSc00,rec_long,0,,,,,
player,201311100gnb,gnb,TolzSc00,fumbles,0,,,,,
player,201311100gnb,gnb,TolzSc00,fumbles_lost,0,,,,,
player,201311100gnb,gnb,WallSe00,pass_cmp,5,,,,,
player,201311100gnb,gnb,WallSe00,pass_att,5,,,,,
player,201311100gnb,gnb,WallSe00,pass_yds,25,,,,,
player,201311100gnb,gnb,WallSe00,pass_td,0,,,,,
player,201311100gnb,gnb,WallSe00,pass_int,0,,,,,
player,201311100gnb,gnb,WallSe00,pass_sacked,0,,,,,
player,201311100gnb,gnb,WallSe00,pass_sacked_yds,0,,,,,
player,201311100gnb,gnb,WallSe00,pass_long,13,,,,,
player,201311100gnb,gnb,WallSe00,pass_rating,87.5,,,,,
player,201311100gnb,gnb,WallSe00,rush_att,0,,,,,
player,201311100gnb,gnb,WallSe00,rush_yds,0,,,,,
player,201311100gnb,gnb,WallSe00,rush_td,0,,,,,
player,201311100gnb,gnb,WallSe00,rush_long,0,,,,,
player,201311100gnb,gnb,WallSe00,targets,0,,,,,
player,201311100gnb,gnb,WallSe00,rec,0,,,,,
player,201311100gnb,gnb,WallSe00,rec_yds,0,,,,,
player,201311100gnb,gnb,WallSe00,rec_td,0,,,,,
player,201311100gnb,gnb,WallSe00,rec_long,0,,,,,
player,201311100gnb,gnb,WallSe00,fumbles,0,,,,,
player,201311100gnb,gnb,WallSe00,fumbles_lost,0,,,,,
player,201311100gnb,gnb,LacyEd00,pass_cmp,0,,,,,
player,201311100gnb,gnb,LacyEd00,pass_att,0,,,,,
player,201311100gnb,gnb,LacyEd00,pass_yds,0,,,,,
player,201311100gnb,gnb,LacyEd00,pass_td,0,,,,,
player,201311100gnb,gnb,LacyEd00,pass_int,0,,,,,
player,201311100gnb,gnb,LacyEd00,pass_sacked,0,,,,,
player,201311100gnb,gnb,LacyEd00,pass_sacked_yds,0,,,,,
player,201311100gnb,gnb,LacyEd00,pass_long,0,,,,,
player,201311100gnb,gnb,LacyEd00,pass_rating,,,,,,
player,201311100gnb,gnb,LacyEd00,rush_att,24,,,,,
player,201311100gnb,gnb,LacyEd00,rush_yds,73,,,,,
player,201311100gnb,gnb,LacyEd00,rush_td,0,,,,,
player,201311100gnb,gnb,LacyEd00,rush_long,11,,,,,
player,201311100gnb,gnb,LacyEd00,targets,2,,,,,
player,201311100gnb,gnb,LacyEd00,rec,2,,,,,
player,201311100gnb,gnb,LacyEd00,rec_yds,11,,,,,
player,201311100gnb,gnb,LacyEd00,rec_td,0,,,,,
player,201311100gnb,gnb,LacyEd00,rec_long,13,,,,,
player,201311100gnb,gnb,LacyEd00,fumbles,0,,,,,
player,201311100gnb,gnb,LacyEd00,fumbles_lost,0,,,,,
player,201311100gnb,gnb,StarJa00,pass_cmp,0,,,,,
player,201311100gnb,gnb,StarJa00,pass_att,0,,,,,
player,201311100gnb,gnb,StarJa00,pass_yds,0,,,,,
player,201311100gnb,gnb,StarJa00,pass_td,0,,,,,
player,201311100gnb,gnb,StarJa00,pass_int,0,,,,,
player,201311100gnb,gnb,StarJa00,pass_sacked,0,,,,,
player,201311100gnb,gnb,StarJa00,pass_sacked_yds,0,,,,,
player,201311100gnb,gnb,StarJa00,pass_long,0,,,,,
player,201311100gnb,gnb,StarJa00,pass_rating,,,,,,
player,201311100gnb,gnb,StarJa00,rush_att,4,,,,,
player,201311100gnb,gnb,StarJa00,rush_yds,5,,,,,
player,201311100gnb,gnb,StarJa00,rush_td,0,,,,,
player,201311100gnb,gnb,StarJa00,rush_long,3,,,,,
player,201311100gnb,gnb,StarJa00,targets,1,,,,,
player,201311100gnb,gnb,StarJa00,rec,1,,,,,
player,201311100gnb,gnb,StarJa00,rec_yds,9,,,,,
player,201311100gnb,gnb,StarJa00,rec_td,0,,,,,
player,201311100gnb,gnb,StarJa00,rec_long,9,,,,,
player,201311100gnb,gnb,StarJa00,fumbles,0,,,,,
player,201311100gnb,gnb,StarJa00,fumbles_lost,0,,,,,
player,201311100gnb,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201311100gnb,gnb,KuhnJo00,pass_att,0,,,,,
player,201311100gnb,gnb,KuhnJo00,pass_yds,0,,,,,
player,201311100gnb,gnb,KuhnJo00,pass_td,0,,,,,
player,201311100gnb,gnb,KuhnJo00,pass_int,0,,,,,
player,201311100gnb,gnb,KuhnJo00,pass_sacked,0,,,,,
player,201311100gnb,gnb,KuhnJo00,pass_sacked_yds,0,,,,,
player,201311100gnb,gnb,KuhnJo00,pass_long,0,,,,,
player,201311100gnb,gnb,KuhnJo00,pass_rating,,,,,,
player,201311100gnb,gnb,KuhnJo00,rush_att,1,,,,,
player,201311100gnb,gnb,KuhnJo00,rush_yds,2,,,,,
player,201311100gnb,gnb,KuhnJo00,rush_td,0,,,,,
player,201311100gnb,gnb,KuhnJo00,rush_long,2,,,,,
player,201311100gnb,gnb,KuhnJo00,targets,2,,,,,
player,201311100gnb,gnb,KuhnJo00,rec,2,,,,,
player,201311100gnb,gnb,KuhnJo00,rec_yds,10,,,,,
player,201311100gnb,gnb,KuhnJo00,rec_td,0,,,,,
player,201311100gnb,gnb,KuhnJo00,rec_long,6,,,,,
player,201311100gnb,gnb,KuhnJo00,fumbles,0,,,,,
player,201311100gnb,gnb,KuhnJo00,fumbles_lost,0,,,,,
player,201311100gnb,gnb,BoykJa00,pass_cmp,0,,,,,
player,201311100gnb,gnb,BoykJa00,pass_att,0,,,,,
player,201311100gnb,gnb,BoykJa00,pass_yds,0,,,,,
player,201311100gnb,gnb,BoykJa00,pass_td,0,,,,,
player,201311100gnb,gnb,BoykJa00,pass_int,0,,,,,
player,201311100gnb,gnb,BoykJa00,pass_sacked,0,,,,,
player,201311100gnb,gnb,BoykJa00,pass_sacked_yds,0,,,,,
player,201311100gnb,gnb,BoykJa00,pass_long,0,,,,,
player,201311100gnb,gnb,BoykJa00,pass_rating,,,,,,
player,201311100gnb,gnb,BoykJa00,rush_att,0,,,,,
player,201311100gnb,gnb,BoykJa00,rush_yds,0,,,,,
player,201311100gnb,gnb,BoykJa00,rush_td,0,,,,,
player,201311100gnb,gnb,BoykJa00,rush_long,0,,,,,
player,201311100gnb,gnb,BoykJa00,targets,13,,,,,
player,201311100gnb,gnb,BoykJa00,rec,8,,,,,
player,201311100gnb,gnb,BoykJa00,rec_yds,112,,,,,
player,201311100gnb,gnb,BoykJa00,rec_td,0,,,,,
player,201311100gnb,gnb,BoykJa00,rec_long,36,,,,,
player,201311100gnb,gnb,BoykJa00,fumbles,0,,,,,
player,201311100gnb,gnb,BoykJa00,fumbles_lost,0,,,,,
player,201311100gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201311100gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201311100gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201311100gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201311100gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201311100gnb,gnb,NelsJo00,pass_sacked,0,,,,,
player,201311100gnb,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201311100gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201311100gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201311100gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201311100gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201311100gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201311100gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201311100gnb,gnb,NelsJo00,targets,10,,,,,
player,201311100gnb,gnb,NelsJo00,rec,6,,,,,
player,201311100gnb,gnb,NelsJo00,rec_yds,56,,,,,
player,201311100gnb,gnb,NelsJo00,rec_td,0,,,,,
player,201311100gnb,gnb,NelsJo00,rec_long,30,,,,,
player,201311100gnb,gnb,NelsJo00,fumbles,0,,,,,
player,201311100gnb,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201311100gnb,gnb,JoneJa04,pass_cmp,0,,,,,
player,201311100gnb,gnb,JoneJa04,pass_att,0,,,,,
player,201311100gnb,gnb,JoneJa04,pass_yds,0,,,,,
player,201311100gnb,gnb,JoneJa04,pass_td,0,,,,,
player,201311100gnb,gnb,JoneJa04,pass_int,0,,,,,
player,201311100gnb,gnb,JoneJa04,pass_sacked,0,,,,,
player,201311100gnb,gnb,JoneJa04,pass_sacked_yds,0,,,,,
player,201311100gnb,gnb,JoneJa04,pass_long,0,,,,,
player,201311100gnb,gnb,JoneJa04,pass_rating,,,,,,
player,201311100gnb,gnb,JoneJa04,rush_att,0,,,,,
player,201311100gnb,gnb,JoneJa04,rush_yds,0,,,,,
player,201311100gnb,gnb,JoneJa04,rush_td,0,,,,,
player,201311100gnb,gnb,JoneJa04,rush_long,0,,,,,
player,201311100gnb,gnb,JoneJa04,targets,7,,,,,
player,201311100gnb,gnb,JoneJa04,rec,4,,,,,
player,201311100gnb,gnb,JoneJa04,rec_yds,44,,,,,
player,201311100gnb,gnb,JoneJa04,rec_td,0,,,,,
player,201311100gnb,gnb,JoneJa04,rec_long,13,,,,,
player,201311100gnb,gnb,JoneJa04,fumbles,0,,,,,
player,201311100gnb,gnb,JoneJa04,fumbles_lost,0,,,,,
player,201311100gnb,gnb,BostBr00,pass_cmp,0,,,,,
player,201311100gnb,gnb,BostBr00,pass_att,0,,,,,
player,201311100gnb,gnb,BostBr00,pass_yds,0,,,,,
player,201311100gnb,gnb,BostBr00,pass_td,0,,,,,
player,201311100gnb,gnb,BostBr00,pass_int,0,,,,,
player,201311100gnb,gnb,BostBr00,pass_sacked,0,,,,,
player,201311100gnb,gnb,BostBr00,pass_sacked_yds,0,,,,,
player,201311100gnb,gnb,BostBr00,pass_long,0,,,,,
player,201311100gnb,gnb,BostBr00,pass_rating,,,,,,
player,201311100gnb,gnb,BostBr00,rush_att,0,,,,,
player,201311100gnb,gnb,BostBr00,rush_yds,0,,,,,
player,201311100gnb,gnb,BostBr00,rush_td,0,,,,,
player,201311100gnb,gnb,BostBr00,rush_long,0,,,,,
player,201311100gnb,gnb,BostBr00,targets,3,,,,,
player,201311100gnb,gnb,BostBr00,rec,3,,,,,
player,201311100gnb,gnb,BostBr00,rec_yds,42,,,,,
player,201311100gnb,gnb,BostBr00,rec_td,1,,,,,
player,201311100gnb,gnb,BostBr00,rec_long,22,,,,,
player,201311100gnb,gnb,BostBr00,fumbles,0,,,,,
player,201311100gnb,gnb,BostBr00,fumbles_lost,0,,,,,
player,201311100gnb,gnb,WhitMy00,pass_cmp,0,,,,,
player,201311100gnb,gnb,WhitMy00,pass_att,0,,,,,
player,201311100gnb,gnb,WhitMy00,pass_yds,0,,,,,
player,201311100gnb,gnb,WhitMy00,pass_td,0,,,,,
player,201311100gnb,gnb,WhitMy00,pass_int,0,,,,,
player,201311100gnb,gnb,WhitMy00,pass_sacked,0,,,,,
player,201311100gnb,gnb,WhitMy00,pass_sacked_yds,0,,,,,
player,201311100gnb,gnb,WhitMy00,pass_long,0,,,,,
player,201311100gnb,gnb,WhitMy00,pass_rating,,,,,,
player,201311100gnb,gnb,WhitMy00,rush_att,0,,,,,
player,201311100gnb,gnb,WhitMy00,rush_yds,0,,,,,
player,201311100gnb,gnb,WhitMy00,rush_td,0,,,,,
player,201311100gnb,gnb,WhitMy00,rush_long,0,,,,,
player,201311100gnb,gnb,WhitMy00,targets,1,,,,,
player,201311100gnb,gnb,WhitMy00,rec,1,,,,,
player,201311100gnb,gnb,WhitMy00,rec_yds,9,,,,,
player,201311100gnb,gnb,WhitMy00,rec_td,0,,,,,
player,201311100gnb,gnb,WhitMy00,rec_long,9,,,,,
player,201311100gnb,gnb,WhitMy00,fumbles,0,,,,,
player,201311100gnb,gnb,WhitMy00,fumbles_lost,0,,,,,
player,201311100gnb,gnb,QuarAn00,pass_cmp,0,,,,,
player,201311100gnb,gnb,QuarAn00,pass_att,0,,,,,
player,201311100gnb,gnb,QuarAn00,pass_yds,0,,,,,
player,201311100gnb,gnb,QuarAn00,pass_td,0,,,,,
player,201311100gnb,gnb,QuarAn00,pass_int,0,,,,,
player,201311100gnb,gnb,QuarAn00,pass_sacked,0,,,,,
player,201311100gnb,gnb,QuarAn00,pass_sacked_yds,0,,,,,
player,201311100gnb,gnb,QuarAn00,pass_long,0,,,,,
player,201311100gnb,gnb,QuarAn00,pass_rating,,,,,,
player,201311100gnb,gnb,QuarAn00,rush_att,0,,,,,
player,201311100gnb,gnb,QuarAn00,rush_yds,0,,,,,
player,201311100gnb,gnb,QuarAn00,rush_td,0,,,,,
player,201311100gnb,gnb,QuarAn00,rush_long,0,,,,,
player,201311100gnb,gnb,QuarAn00,targets,4,,,,,
player,201311100gnb,gnb,QuarAn00,rec,1,,,,,
player,201311100gnb,gnb,QuarAn00,rec_yds,8,,,,,
player,201311100gnb,gnb,QuarAn00,rec_td,0,,,,,
player,201311100gnb,gnb,QuarAn00,rec_long,8,,,,,
player,201311100gnb,gnb,QuarAn00,fumbles,0,,,,,
player,201311100gnb,gnb,QuarAn00,fumbles_lost,0,,,,,
player,201311100gnb,gnb,TaylRy00,pass_cmp,0,,,,,
player,201311100gnb,gnb,TaylRy00,pass_att,0,,,,,
player,201311100gnb,gnb,TaylRy00,pass_yds,0,,,,,
player,201311100gnb,gnb,TaylRy00,pass_td,0,,,,,
player,201311100gnb,gnb,TaylRy00,pass_int,0,,,,,
player,201311100gnb,gnb,TaylRy00,pass_sacked,0,,,,,
player,201311100gnb,gnb,TaylRy00,pass_sacked_yds,0,,,,,
player,201311100gnb,gnb,TaylRy00,pass_long,0,,,,,
player,201311100gnb,gnb,TaylRy00,pass_rating,,,,,,
player,201311100gnb,gnb,TaylRy00,rush_att,0,,,,,
player,201311100gnb,gnb,TaylRy00,rush_yds,0,,,,,
player,201311100gnb,gnb,TaylRy00,rush_td,0,,,,,
player,201311100gnb,gnb,TaylRy00,rush_long,0,,,,,
player,201311100gnb,gnb,TaylRy00,targets,1,,,,,
player,201311100gnb,gnb,TaylRy00,rec,1,,,,,
player,201311100gnb,gnb,TaylRy00,rec_yds,4,,,,,
player,201311100gnb,gnb,TaylRy00,rec_td,0,,,,,
player,201311100gnb,gnb,TaylRy00,rec_long,4,,,,,
player,201311100gnb,gnb,TaylRy00,fumbles,1,,,,,
player,201311100gnb,gnb,TaylRy00,fumbles_lost,0,,,,,
player,201311100gnb,phi,RyanDe20,def_int,1,,,,,
player,201311100gnb,phi,RyanDe20,def_int_yds,10,,,,,
player,201311100gnb,phi,RyanDe20,def_int_td,0,,,,,
player,201311100gnb,phi,RyanDe20,def_int_long,10,,,,,
player,201311100gnb,phi,RyanDe20,pass_defended,1,,,,,
player,201311100gnb,phi,RyanDe20,sacks,0.0,,,,,
player,201311100gnb,phi,RyanDe20,tackles_combined,13,,,,,
player,201311100gnb,phi,RyanDe20,tackles_solo,11,,,,,
player,201311100gnb,phi,RyanDe20,tackles_assists,2,,,,,
player,201311100gnb,phi,RyanDe20,tackles_loss,2,,,,,
