game,2013,10,20131107,201311070min,was,"Washington Redskins",27,min,"Minnesota Vikings",34
player,201311070min,was,WilsJo99,tackles_combined,5,,,,,
player,201311070min,was,WilsJo99,tackles_solo,3,,,,,
player,201311070min,was,WilsJo99,tackles_assists,2,,,,,
player,201311070min,was,WilsJo99,tackles_loss,0,,,,,
player,201311070min,was,WilsJo99,qb_hits,0,,,,,
player,201311070min,was,WilsJo99,fumbles_rec,0,,,,,
player,201311070min,was,WilsJo99,fumbles_rec_yds,0,,,,,
player,201311070min,was,WilsJo99,fumbles_rec_td,0,,,,,
player,201311070min,was,WilsJo99,fumbles_forced,0,,,,,
player,201311070min,was,KerrRy00,def_int,0,,,,,
player,201311070min,was,KerrRy00,def_int_yds,0,,,,,
player,201311070min,was,KerrRy00,def_int_td,0,,,,,
player,201311070min,was,KerrRy00,def_int_long,0,,,,,
player,201311070min,was,KerrRy00,pass_defended,1,,,,,
player,201311070min,was,KerrRy00,sacks,0.0,,,,,
player,201311070min,was,KerrRy00,tackles_combined,4,,,,,
player,201311070min,was,KerrRy00,tackles_solo,3,,,,,
player,201311070min,was,KerrRy00,tackles_assists,1,,,,,
player,201311070min,was,KerrRy00,tackles_loss,0,,,,,
player,201311070min,was,KerrRy00,qb_hits,0,,,,,
player,201311070min,was,KerrRy00,fumbles_rec,0,,,,,
player,201311070min,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201311070min,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201311070min,was,KerrRy00,fumbles_forced,0,,,,,
player,201311070min,was,RilePe00,def_int,0,,,,,
player,201311070min,was,RilePe00,def_int_yds,0,,,,,
player,201311070min,was,RilePe00,def_int_td,0,,,,,
player,201311070min,was,RilePe00,def_int_long,0,,,,,
player,201311070min,was,RilePe00,pass_defended,0,,,,,
player,201311070min,was,RilePe00,sacks,0.0,,,,,
player,201311070min,was,RilePe00,tackles_combined,4,,,,,
player,201311070min,was,RilePe00,tackles_solo,2,,,,,
player,201311070min,was,RilePe00,tackles_assists,2,,,,,
player,201311070min,was,RilePe00,tackles_loss,0,,,,,
player,201311070min,was,RilePe00,qb_hits,0,,,,,
player,201311070min,was,RilePe00,fumbles_rec,0,,,,,
player,201311070min,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201311070min,was,RilePe00,fumbles_rec_td,0,,,,,
player,201311070min,was,RilePe00,fumbles_forced,0,,,,,
player,201311070min,was,BiggE.99,def_int,0,,,,,
player,201311070min,was,BiggE.99,def_int_yds,0,,,,,
player,201311070min,was,BiggE.99,def_int_td,0,,,,,
player,201311070min,was,BiggE.99,def_int_long,0,,,,,
player,201311070min,was,BiggE.99,pass_defended,0,,,,,
player,201311070min,was,BiggE.99,sacks,0.0,,,,,
player,201311070min,was,BiggE.99,tackles_combined,2,,,,,
player,201311070min,was,BiggE.99,tackles_solo,1,,,,,
player,201311070min,was,BiggE.99,tackles_assists,1,,,,,
player,201311070min,was,BiggE.99,tackles_loss,0,,,,,
player,201311070min,was,BiggE.99,qb_hits,0,,,,,
player,201311070min,was,BiggE.99,fumbles_rec,0,,,,,
player,201311070min,was,BiggE.99,fumbles_rec_yds,0,,,,,
player,201311070min,was,BiggE.99,fumbles_rec_td,0,,,,,
player,201311070min,was,BiggE.99,fumbles_forced,0,,,,,
player,201311070min,was,FletLo20,def_int,0,,,,,
player,201311070min,was,FletLo20,def_int_yds,0,,,,,
player,201311070min,was,FletLo20,def_int_td,0,,,,,
player,201311070min,was,FletLo20,def_int_long,0,,,,,
player,201311070min,was,FletLo20,pass_defended,0,,,,,
player,201311070min,was,FletLo20,sacks,0.0,,,,,
player,201311070min,was,FletLo20,tackles_combined,2,,,,,
player,201311070min,was,FletLo20,tackles_solo,1,,,,,
player,201311070min,was,FletLo20,tackles_assists,1,,,,,
player,201311070min,was,FletLo20,tackles_loss,1,,,,,
player,201311070min,was,FletLo20,qb_hits,0,,,,,
player,201311070min,was,FletLo20,fumbles_rec,0,,,,,
player,201311070min,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201311070min,was,FletLo20,fumbles_rec_td,0,,,,,
player,201311070min,was,FletLo20,fumbles_forced,0,,,,,
player,201311070min,was,JenkJa01,def_int,0,,,,,
player,201311070min,was,JenkJa01,def_int_yds,0,,,,,
player,201311070min,was,JenkJa01,def_int_td,0,,,,,
player,201311070min,was,JenkJa01,def_int_long,0,,,,,
player,201311070min,was,JenkJa01,pass_defended,0,,,,,
player,201311070min,was,JenkJa01,sacks,0.0,,,,,
player,201311070min,was,JenkJa01,tackles_combined,2,,,,,
player,201311070min,was,JenkJa01,tackles_solo,1,,,,,
player,201311070min,was,JenkJa01,tackles_assists,1,,,,,
player,201311070min,was,JenkJa01,tackles_loss,0,,,,,
player,201311070min,was,JenkJa01,qb_hits,0,,,,,
player,201311070min,was,JenkJa01,fumbles_rec,0,,,,,
player,201311070min,was,JenkJa01,fumbles_rec_yds,0,,,,,
player,201311070min,was,JenkJa01,fumbles_rec_td,0,,,,,
player,201311070min,was,JenkJa01,fumbles_forced,0,,,,,
player,201311070min,was,RambBa00,def_int,0,,,,,
player,201311070min,was,RambBa00,def_int_yds,0,,,,,
player,201311070min,was,RambBa00,def_int_td,0,,,,,
player,201311070min,was,RambBa00,def_int_long,0,,,,,
player,201311070min,was,RambBa00,pass_defended,0,,,,,
player,201311070min,was,RambBa00,sacks,0.0,,,,,
player,201311070min,was,RambBa00,tackles_combined,2,,,,,
player,201311070min,was,RambBa00,tackles_solo,2,,,,,
player,201311070min,was,RambBa00,tackles_assists,0,,,,,
player,201311070min,was,RambBa00,tackles_loss,0,,,,,
player,201311070min,was,RambBa00,qb_hits,0,,,,,
player,201311070min,was,RambBa00,fumbles_rec,0,,,,,
player,201311070min,was,RambBa00,fumbles_rec_yds,0,,,,,
player,201311070min,was,RambBa00,fumbles_rec_td,0,,,,,
player,201311070min,was,RambBa00,fumbles_forced,0,,,,,
player,201311070min,was,BakeCh99,def_int,0,,,,,
player,201311070min,was,BakeCh99,def_int_yds,0,,,,,
player,201311070min,was,BakeCh99,def_int_td,0,,,,,
player,201311070min,was,BakeCh99,def_int_long,0,,,,,
player,201311070min,was,BakeCh99,pass_defended,0,,,,,
player,201311070min,was,BakeCh99,sacks,0.0,,,,,
player,201311070min,was,BakeCh99,tackles_combined,1,,,,,
player,201311070min,was,BakeCh99,tackles_solo,0,,,,,
player,201311070min,was,BakeCh99,tackles_assists,1,,,,,
player,201311070min,was,BakeCh99,tackles_loss,0,,,,,
player,201311070min,was,BakeCh99,qb_hits,1,,,,,
player,201311070min,was,BakeCh99,fumbles_rec,0,,,,,
player,201311070min,was,BakeCh99,fumbles_rec_yds,0,,,,,
player,201311070min,was,BakeCh99,fumbles_rec_td,0,,,,,
player,201311070min,was,BakeCh99,fumbles_forced,0,,,,,
player,201311070min,was,BarnNi20,def_int,0,,,,,
player,201311070min,was,BarnNi20,def_int_yds,0,,,,,
player,201311070min,was,BarnNi20,def_int_td,0,,,,,
player,201311070min,was,BarnNi20,def_int_long,0,,,,,
player,201311070min,was,BarnNi20,pass_defended,0,,,,,
player,201311070min,was,BarnNi20,sacks,0.0,,,,,
player,201311070min,was,BarnNi20,tackles_combined,1,,,,,
player,201311070min,was,BarnNi20,tackles_solo,0,,,,,
player,201311070min,was,BarnNi20,tackles_assists,1,,,,,
player,201311070min,was,BarnNi20,tackles_loss,0,,,,,
player,201311070min,was,BarnNi20,qb_hits,0,,,,,
player,201311070min,was,BarnNi20,fumbles_rec,0,,,,,
player,201311070min,was,BarnNi20,fumbles_rec_yds,0,,,,,
player,201311070min,was,BarnNi20,fumbles_rec_td,0,,,,,
player,201311070min,was,BarnNi20,fumbles_forced,0,,,,,
player,201311070min,was,BoweSt20,def_int,0,,,,,
player,201311070min,was,BoweSt20,def_int_yds,0,,,,,
player,201311070min,was,BoweSt20,def_int_td,0,,,,,
player,201311070min,was,BoweSt20,def_int_long,0,,,,,
player,201311070min,was,BoweSt20,pass_defended,0,,,,,
player,201311070min,was,BoweSt20,sacks,0.0,,,,,
player,201311070min,was,BoweSt20,tackles_combined,1,,,,,
player,201311070min,was,BoweSt20,tackles_solo,1,,,,,
player,201311070min,was,BoweSt20,tackles_assists,0,,,,,
player,201311070min,was,BoweSt20,tackles_loss,1,,,,,
player,201311070min,was,BoweSt20,qb_hits,0,,,,,
player,201311070min,was,BoweSt20,fumbles_rec,0,,,,,
player,201311070min,was,BoweSt20,fumbles_rec_yds,0,,,,,
player,201311070min,was,BoweSt20,fumbles_rec_td,0,,,,,
player,201311070min,was,BoweSt20,fumbles_forced,0,,,,,
player,201311070min,was,HullJo99,def_int,0,,,,,
player,201311070min,was,HullJo99,def_int_yds,0,,,,,
player,201311070min,was,HullJo99,def_int_td,0,,,,,
player,201311070min,was,HullJo99,def_int_long,0,,,,,
player,201311070min,was,HullJo99,pass_defended,0,,,,,
player,201311070min,was,HullJo99,sacks,0.0,,,,,
player,201311070min,was,HullJo99,tackles_combined,1,,,,,
player,201311070min,was,HullJo99,tackles_solo,1,,,,,
player,201311070min,was,HullJo99,tackles_assists,0,,,,,
player,201311070min,was,HullJo99,tackles_loss,0,,,,,
player,201311070min,was,HullJo99,qb_hits,0,,,,,
player,201311070min,was,HullJo99,fumbles_rec,0,,,,,
player,201311070min,was,HullJo99,fumbles_rec_yds,0,,,,,
player,201311070min,was,HullJo99,fumbles_rec_td,0,,,,,
player,201311070min,was,HullJo99,fumbles_forced,0,,,,,
player,201311070min,was,MurpJe99,def_int,0,,,,,
player,201311070min,was,MurpJe99,def_int_yds,0,,,,,
player,201311070min,was,MurpJe99,def_int_td,0,,,,,
player,201311070min,was,MurpJe99,def_int_long,0,,,,,
player,201311070min,was,MurpJe99,pass_defended,0,,,,,
player,201311070min,was,MurpJe99,sacks,0.0,,,,,
player,201311070min,was,MurpJe99,tackles_combined,1,,,,,
player,201311070min,was,MurpJe99,tackles_solo,1,,,,,
player,201311070min,was,MurpJe99,tackles_assists,0,,,,,
player,201311070min,was,MurpJe99,tackles_loss,0,,,,,
player,201311070min,was,MurpJe99,qb_hits,0,,,,,
player,201311070min,was,MurpJe99,fumbles_rec,0,,,,,
player,201311070min,was,MurpJe99,fumbles_rec_yds,0,,,,,
player,201311070min,was,MurpJe99,fumbles_rec_td,0,,,,,
player,201311070min,was,MurpJe99,fumbles_forced,0,,,,,
player,201311070min,was,RobiTr02,def_int,0,,,,,
player,201311070min,was,RobiTr02,def_int_yds,0,,,,,
player,201311070min,was,RobiTr02,def_int_td,0,,,,,
player,201311070min,was,RobiTr02,def_int_long,0,,,,,
player,201311070min,was,RobiTr02,pass_defended,0,,,,,
player,201311070min,was,RobiTr02,sacks,0.0,,,,,
player,201311070min,was,RobiTr02,tackles_combined,1,,,,,
player,201311070min,was,RobiTr02,tackles_solo,1,,,,,
player,201311070min,was,RobiTr02,tackles_assists,0,,,,,
player,201311070min,was,RobiTr02,tackles_loss,0,,,,,
player,201311070min,was,RobiTr02,qb_hits,0,,,,,
player,201311070min,was,RobiTr02,fumbles_rec,0,,,,,
player,201311070min,was,RobiTr02,fumbles_rec_yds,0,,,,,
player,201311070min,was,RobiTr02,fumbles_rec_td,0,,,,,
player,201311070min,was,RobiTr02,fumbles_forced,0,,,,,
player,201311070min,was,YounDa01,def_int,0,,,,,
player,201311070min,was,YounDa01,def_int_yds,0,,,,,
player,201311070min,was,YounDa01,def_int_td,0,,,,,
player,201311070min,was,YounDa01,def_int_long,0,,,,,
player,201311070min,was,YounDa01,pass_defended,0,,,,,
player,201311070min,was,YounDa01,sacks,0.0,,,,,
player,201311070min,was,YounDa01,tackles_combined,1,,,,,
player,201311070min,was,YounDa01,tackles_solo,1,,,,,
player,201311070min,was,YounDa01,tackles_assists,0,,,,,
player,201311070min,was,YounDa01,tackles_loss,0,,,,,
player,201311070min,was,YounDa01,qb_hits,0,,,,,
player,201311070min,was,YounDa01,fumbles_rec,0,,,,,
player,201311070min,was,YounDa01,fumbles_rec_yds,0,,,,,
player,201311070min,was,YounDa01,fumbles_rec_td,0,,,,,
player,201311070min,was,YounDa01,fumbles_forced,0,,,,,
player,201311070min,was,MorgJo00,def_int,0,,,,,
player,201311070min,was,MorgJo00,def_int_yds,0,,,,,
player,201311070min,was,MorgJo00,def_int_td,0,,,,,
player,201311070min,was,MorgJo00,def_int_long,0,,,,,
player,201311070min,was,MorgJo00,pass_defended,0,,,,,
player,201311070min,was,MorgJo00,sacks,0.0,,,,,
player,201311070min,was,MorgJo00,tackles_combined,0,,,,,
player,201311070min,was,MorgJo00,tackles_solo,0,,,,,
player,201311070min,was,MorgJo00,tackles_assists,0,,,,,
player,201311070min,was,MorgJo00,tackles_loss,,,,,,
player,201311070min,was,MorgJo00,qb_hits,,,,,,
player,201311070min,was,MorgJo00,fumbles_rec,1,,,,,
player,201311070min,was,MorgJo00,fumbles_rec_yds,0,,,,,
player,201311070min,was,MorgJo00,fumbles_rec_td,0,,,,,
player,201311070min,was,MorgJo00,fumbles_forced,0,,,,,
player,201311070min,min,WillKe98,def_int,0,,,,,
player,201311070min,min,WillKe98,def_int_yds,0,,,,,
player,201311070min,min,WillKe98,def_int_td,0,,,,,
player,201311070min,min,WillKe98,def_int_long,0,,,,,
player,201311070min,min,WillKe98,pass_defended,0,,,,,
player,201311070min,min,WillKe98,sacks,2.5,,,,,
player,201311070min,min,WillKe98,tackles_combined,7,,,,,
player,201311070min,min,WillKe98,tackles_solo,2,,,,,
player,201311070min,min,WillKe98,tackles_assists,5,,,,,
player,201311070min,min,WillKe98,tackles_loss,2,,,,,
player,201311070min,min,WillKe98,qb_hits,4,,,,,
player,201311070min,min,WillKe98,fumbles_rec,0,,,,,
player,201311070min,min,WillKe98,fumbles_rec_yds,0,,,,,
player,201311070min,min,WillKe98,fumbles_rec_td,0,,,,,
player,201311070min,min,WillKe98,fumbles_forced,0,,,,,
player,201311070min,min,GrifEv99,def_int,0,,,,,
player,201311070min,min,GrifEv99,def_int_yds,0,,,,,
player,201311070min,min,GrifEv99,def_int_td,0,,,,,
player,201311070min,min,GrifEv99,def_int_long,0,,,,,
player,201311070min,min,GrifEv99,pass_defended,0,,,,,
player,201311070min,min,GrifEv99,sacks,1.0,,,,,
player,201311070min,min,GrifEv99,tackles_combined,2,,,,,
player,201311070min,min,GrifEv99,tackles_solo,1,,,,,
player,201311070min,min,GrifEv99,tackles_assists,1,,,,,
player,201311070min,min,GrifEv99,tackles_loss,1,,,,,
player,201311070min,min,GrifEv99,qb_hits,2,,,,,
player,201311070min,min,GrifEv99,fumbles_rec,0,,,,,
player,201311070min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201311070min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201311070min,min,GrifEv99,fumbles_forced,0,,,,,
player,201311070min,min,AlleJa22,def_int,0,,,,,
player,201311070min,min,AlleJa22,def_int_yds,0,,,,,
player,201311070min,min,AlleJa22,def_int_td,0,,,,,
player,201311070min,min,AlleJa22,def_int_long,0,,,,,
player,201311070min,min,AlleJa22,pass_defended,0,,,,,
player,201311070min,min,AlleJa22,sacks,0.5,,,,,
player,201311070min,min,AlleJa22,tackles_combined,3,,,,,
player,201311070min,min,AlleJa22,tackles_solo,1,,,,,
player,201311070min,min,AlleJa22,tackles_assists,2,,,,,
player,201311070min,min,AlleJa22,tackles_loss,0,,,,,
player,201311070min,min,AlleJa22,qb_hits,2,,,,,
player,201311070min,min,AlleJa22,fumbles_rec,0,,,,,
player,201311070min,min,AlleJa22,fumbles_rec_yds,0,,,,,
player,201311070min,min,AlleJa22,fumbles_rec_td,0,,,,,
player,201311070min,min,AlleJa22,fumbles_forced,0,,,,,
player,201311070min,min,GreeCh99,def_int,0,,,,,
player,201311070min,min,GreeCh99,def_int_yds,0,,,,,
player,201311070min,min,GreeCh99,def_int_td,0,,,,,
player,201311070min,min,GreeCh99,def_int_long,0,,,,,
player,201311070min,min,GreeCh99,pass_defended,0,,,,,
player,201311070min,min,GreeCh99,sacks,0.0,,,,,
player,201311070min,min,GreeCh99,tackles_combined,16,,,,,
player,201311070min,min,GreeCh99,tackles_solo,5,,,,,
player,201311070min,min,GreeCh99,tackles_assists,11,,,,,
player,201311070min,min,GreeCh99,tackles_loss,0,,,,,
player,201311070min,min,GreeCh99,qb_hits,1,,,,,
player,201311070min,min,GreeCh99,fumbles_rec,0,,,,,
player,201311070min,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201311070min,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201311070min,min,GreeCh99,fumbles_forced,0,,,,,
player,201311070min,min,SendAn00,def_int,0,,,,,
player,201311070min,min,SendAn00,def_int_yds,0,,,,,
player,201311070min,min,SendAn00,def_int_td,0,,,,,
player,201311070min,min,SendAn00,def_int_long,0,,,,,
player,201311070min,min,SendAn00,pass_defended,0,,,,,
player,201311070min,min,SendAn00,sacks,0.0,,,,,
player,201311070min,min,SendAn00,tackles_combined,16,,,,,
player,201311070min,min,SendAn00,tackles_solo,8,,,,,
player,201311070min,min,SendAn00,tackles_assists,8,,,,,
player,201311070min,min,SendAn00,tackles_loss,0,,,,,
player,201311070min,min,SendAn00,qb_hits,0,,,,,
player,201311070min,min,SendAn00,fumbles_rec,0,,,,,
player,201311070min,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201311070min,min,SendAn00,fumbles_rec_td,0,,,,,
player,201311070min,min,SendAn00,fumbles_forced,0,,,,,
player,201311070min,min,HendEr99,def_int,0,,,,,
player,201311070min,min,HendEr99,def_int_yds,0,,,,,
player,201311070min,min,HendEr99,def_int_td,0,,,,,
player,201311070min,min,HendEr99,def_int_long,0,,,,,
player,201311070min,min,HendEr99,pass_defended,1,,,,,
player,201311070min,min,HendEr99,sacks,0.0,,,,,
player,201311070min,min,HendEr99,tackles_combined,14,,,,,
player,201311070min,min,HendEr99,tackles_solo,4,,,,,
player,201311070min,min,HendEr99,tackles_assists,10,,,,,
player,201311070min,min,HendEr99,tackles_loss,0,,,,,
player,201311070min,min,HendEr99,qb_hits,0,,,,,
player,201311070min,min,HendEr99,fumbles_rec,0,,,,,
player,201311070min,min,HendEr99,fumbles_rec_yds,0,,,,,
player,201311070min,min,HendEr99,fumbles_rec_td,0,,,,,
player,201311070min,min,HendEr99,fumbles_forced,0,,,,,
player,201311070min,min,BlanRo00,def_int,0,,,,,
player,201311070min,min,BlanRo00,def_int_yds,0,,,,,
player,201311070min,min,BlanRo00,def_int_td,0,,,,,
player,201311070min,min,BlanRo00,def_int_long,0,,,,,
player,201311070min,min,BlanRo00,pass_defended,0,,,,,
player,201311070min,min,BlanRo00,sacks,0.0,,,,,
player,201311070min,min,BlanRo00,tackles_combined,7,,,,,
player,201311070min,min,BlanRo00,tackles_solo,0,,,,,
player,201311070min,min,BlanRo00,tackles_assists,7,,,,,
player,201311070min,min,BlanRo00,tackles_loss,0,,,,,
player,201311070min,min,BlanRo00,qb_hits,0,,,,,
player,201311070min,min,BlanRo00,fumbles_rec,0,,,,,
player,201311070min,min,BlanRo00,fumbles_rec_yds,0,,,,,
player,201311070min,min,BlanRo00,fumbles_rec_td,0,,,,,
player,201311070min,min,BlanRo00,fumbles_forced,0,,,,,
player,201311070min,min,RobiJo01,def_int,0,,,,,
player,201311070min,min,RobiJo01,def_int_yds,0,,,,,
player,201311070min,min,RobiJo01,def_int_td,0,,,,,
player,201311070min,min,RobiJo01,def_int_long,0,,,,,
player,201311070min,min,RobiJo01,pass_defended,0,,,,,
player,201311070min,min,RobiJo01,sacks,0.0,,,,,
player,201311070min,min,RobiJo01,tackles_combined,7,,,,,
player,201311070min,min,RobiJo01,tackles_solo,3,,,,,
player,201311070min,min,RobiJo01,tackles_assists,4,,,,,
player,201311070min,min,RobiJo01,tackles_loss,0,,,,,
player,201311070min,min,RobiJo01,qb_hits,0,,,,,
player,201311070min,min,RobiJo01,fumbles_rec,0,,,,,
player,201311070min,min,RobiJo01,fumbles_rec_yds,0,,,,,
player,201311070min,min,RobiJo01,fumbles_rec_td,0,,,,,
player,201311070min,min,RobiJo01,fumbles_forced,0,,,,,
player,201311070min,min,RhodXa00,def_int,0,,,,,
player,201311070min,min,RhodXa00,def_int_yds,0,,,,,
player,201311070min,min,RhodXa00,def_int_td,0,,,,,
player,201311070min,min,RhodXa00,def_int_long,0,,,,,
player,201311070min,min,RhodXa00,pass_defended,0,,,,,
player,201311070min,min,RhodXa00,sacks,0.0,,,,,
player,201311070min,min,RhodXa00,tackles_combined,5,,,,,
player,201311070min,min,RhodXa00,tackles_solo,3,,,,,
player,201311070min,min,RhodXa00,tackles_assists,2,,,,,
player,201311070min,min,RhodXa00,tackles_loss,0,,,,,
player,201311070min,min,RhodXa00,qb_hits,0,,,,,
player,201311070min,min,RhodXa00,fumbles_rec,0,,,,,
player,201311070min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201311070min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201311070min,min,RhodXa00,fumbles_forced,0,,,,,
player,201311070min,min,MitcMa99,def_int,0,,,,,
player,201311070min,min,MitcMa99,def_int_yds,0,,,,,
player,201311070min,min,MitcMa99,def_int_td,0,,,,,
player,201311070min,min,MitcMa99,def_int_long,0,,,,,
player,201311070min,min,MitcMa99,pass_defended,0,,,,,
player,201311070min,min,MitcMa99,sacks,0.0,,,,,
player,201311070min,min,MitcMa99,tackles_combined,4,,,,,
player,201311070min,min,MitcMa99,tackles_solo,0,,,,,
player,201311070min,min,MitcMa99,tackles_assists,4,,,,,
player,201311070min,min,MitcMa99,tackles_loss,0,,,,,
player,201311070min,min,MitcMa99,qb_hits,0,,,,,
player,201311070min,min,MitcMa99,fumbles_rec,0,,,,,
player,201311070min,min,MitcMa99,fumbles_rec_yds,0,,,,,
player,201311070min,min,MitcMa99,fumbles_rec_td,0,,,,,
player,201311070min,min,MitcMa99,fumbles_forced,0,,,,,
player,201311070min,min,RaymMi00,def_int,0,,,,,
player,201311070min,min,RaymMi00,def_int_yds,0,,,,,
player,201311070min,min,RaymMi00,def_int_td,0,,,,,
player,201311070min,min,RaymMi00,def_int_long,0,,,,,
player,201311070min,min,RaymMi00,pass_defended,1,,,,,
player,201311070min,min,RaymMi00,sacks,0.0,,,,,
player,201311070min,min,RaymMi00,tackles_combined,3,,,,,
player,201311070min,min,RaymMi00,tackles_solo,1,,,,,
player,201311070min,min,RaymMi00,tackles_assists,2,,,,,
player,201311070min,min,RaymMi00,tackles_loss,0,,,,,
player,201311070min,min,RaymMi00,qb_hits,0,,,,,
player,201311070min,min,RaymMi00,fumbles_rec,0,,,,,
player,201311070min,min,RaymMi00,fumbles_rec_yds,0,,,,,
player,201311070min,min,RaymMi00,fumbles_rec_td,0,,,,,
player,201311070min,min,RaymMi00,fumbles_forced,0,,,,,
player,201311070min,min,FloySh00,def_int,0,,,,,
player,201311070min,min,FloySh00,def_int_yds,0,,,,,
player,201311070min,min,FloySh00,def_int_td,0,,,,,
player,201311070min,min,FloySh00,def_int_long,0,,,,,
player,201311070min,min,FloySh00,pass_defended,0,,,,,
player,201311070min,min,FloySh00,sacks,0.0,,,,,
player,201311070min,min,FloySh00,tackles_combined,2,,,,,
player,201311070min,min,FloySh00,tackles_solo,0,,,,,
player,201311070min,min,FloySh00,tackles_assists,2,,,,,
player,201311070min,min,FloySh00,tackles_loss,0,,,,,
player,201311070min,min,FloySh00,qb_hits,0,,,,,
player,201311070min,min,FloySh00,fumbles_rec,0,,,,,
player,201311070min,min,FloySh00,fumbles_rec_yds,0,,,,,
player,201311070min,min,FloySh00,fumbles_rec_td,0,,,,,
player,201311070min,min,FloySh00,fumbles_forced,0,,,,,
player,201311070min,min,SherMa20,def_int,0,,,,,
player,201311070min,min,SherMa20,def_int_yds,0,,,,,
player,201311070min,min,SherMa20,def_int_td,0,,,,,
player,201311070min,min,SherMa20,def_int_long,0,,,,,
player,201311070min,min,SherMa20,pass_defended,0,,,,,
player,201311070min,min,SherMa20,sacks,0.0,,,,,
player,201311070min,min,SherMa20,tackles_combined,2,,,,,
player,201311070min,min,SherMa20,tackles_solo,2,,,,,
player,201311070min,min,SherMa20,tackles_assists,0,,,,,
player,201311070min,min,SherMa20,tackles_loss,0,,,,,
player,201311070min,min,SherMa20,qb_hits,0,,,,,
player,201311070min,min,SherMa20,fumbles_rec,0,,,,,
player,201311070min,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201311070min,min,SherMa20,fumbles_rec_td,0,,,,,
player,201311070min,min,SherMa20,fumbles_forced,0,,,,,
player,201311070min,min,BakeCh01,def_int,0,,,,,
player,201311070min,min,BakeCh01,def_int_yds,0,,,,,
player,201311070min,min,BakeCh01,def_int_td,0,,,,,
player,201311070min,min,BakeCh01,def_int_long,0,,,,,
player,201311070min,min,BakeCh01,pass_defended,0,,,,,
player,201311070min,min,BakeCh01,sacks,0.0,,,,,
player,201311070min,min,BakeCh01,tackles_combined,1,,,,,
player,201311070min,min,BakeCh01,tackles_solo,0,,,,,
player,201311070min,min,BakeCh01,tackles_assists,1,,,,,
player,201311070min,min,BakeCh01,tackles_loss,0,,,,,
player,201311070min,min,BakeCh01,qb_hits,0,,,,,
player,201311070min,min,BakeCh01,fumbles_rec,0,,,,,
player,201311070min,min,BakeCh01,fumbles_rec_yds,0,,,,,
player,201311070min,min,BakeCh01,fumbles_rec_td,0,,,,,
player,201311070min,min,BakeCh01,fumbles_forced,0,,,,,
player,201311070min,min,DeanLa00,def_int,0,,,,,
player,201311070min,min,DeanLa00,def_int_yds,0,,,,,
player,201311070min,min,DeanLa00,def_int_td,0,,,,,
player,201311070min,min,DeanLa00,def_int_long,0,,,,,
player,201311070min,min,DeanLa00,pass_defended,0,,,,,
player,201311070min,min,DeanLa00,sacks,0.0,,,,,
player,201311070min,min,DeanLa00,tackles_combined,1,,,,,
player,201311070min,min,DeanLa00,tackles_solo,1,,,,,
player,201311070min,min,DeanLa00,tackles_assists,0,,,,,
player,201311070min,min,DeanLa00,tackles_loss,0,,,,,
player,201311070min,min,DeanLa00,qb_hits,0,,,,,
player,201311070min,min,DeanLa00,fumbles_rec,0,,,,,
player,201311070min,min,DeanLa00,fumbles_rec_yds,0,,,,,
player,201311070min,min,DeanLa00,fumbles_rec_td,0,,,,,
player,201311070min,min,DeanLa00,fumbles_forced,0,,,,,
player,201311070min,min,MautMi00,def_int,0,,,,,
player,201311070min,min,MautMi00,def_int_yds,0,,,,,
player,201311070min,min,MautMi00,def_int_td,0,,,,,
player,201311070min,min,MautMi00,def_int_long,0,,,,,
player,201311070min,min,MautMi00,pass_defended,0,,,,,
player,201311070min,min,MautMi00,sacks,0.0,,,,,
player,201311070min,min,MautMi00,tackles_combined,1,,,,,
player,201311070min,min,MautMi00,tackles_solo,1,,,,,
player,201311070min,min,MautMi00,tackles_assists,0,,,,,
player,201311070min,min,MautMi00,tackles_loss,0,,,,,
player,201311070min,min,MautMi00,qb_hits,0,,,,,
player,201311070min,min,MautMi00,fumbles_rec,0,,,,,
player,201311070min,min,MautMi00,fumbles_rec_yds,0,,,,,
player,201311070min,min,MautMi00,fumbles_rec_td,0,,,,,
player,201311070min,min,MautMi00,fumbles_forced,0,,,,,
player,201311070min,min,PratSh00,def_int,0,,,,,
player,201311070min,min,PratSh00,def_int_yds,0,,,,,
player,201311070min,min,PratSh00,def_int_td,0,,,,,
player,201311070min,min,PratSh00,def_int_long,0,,,,,
player,201311070min,min,PratSh00,pass_defended,0,,,,,
player,201311070min,min,PratSh00,sacks,0.0,,,,,
player,201311070min,min,PratSh00,tackles_combined,1,,,,,
player,201311070min,min,PratSh00,tackles_solo,0,,,,,
player,201311070min,min,PratSh00,tackles_assists,1,,,,,
player,201311070min,min,PratSh00,tackles_loss,0,,,,,
player,201311070min,min,PratSh00,qb_hits,0,,,,,
