game,2013,7,20131017,201310170crd,sea,"Seattle Seahawks",34,crd,"Arizona Cardinals",22
team,201310170crd,sea,First Downs,21,,,,,,
team,201310170crd,crd,First Downs,22,,,,,,
team,201310170crd,sea,Rush-Yds-TDs,32-135-1,,,,,,
team,201310170crd,crd,Rush-Yds-TDs,18-30-1,,,,,,
team,201310170crd,sea,Cmp-Att-Yd-TD-INT,18-29-235-3-0,,,,,,
team,201310170crd,crd,Cmp-Att-Yd-TD-INT,30-45-258-1-2,,,,,,
team,201310170crd,sea,Sacked-Yards,3-26,,,,,,
team,201310170crd,crd,Sacked-Yards,7-54,,,,,,
team,201310170crd,sea,Net Pass Yards,209,,,,,,
team,201310170crd,crd,Net Pass Yards,204,,,,,,
team,201310170crd,sea,Total Yards,344,,,,,,
team,201310170crd,crd,Total Yards,234,,,,,,
team,201310170crd,sea,Fumbles-Lost,4-2,,,,,,
team,201310170crd,crd,Fumbles-Lost,2-0,,,,,,
team,201310170crd,sea,Turnovers,2,,,,,,
team,201310170crd,crd,Turnovers,2,,,,,,
team,201310170crd,sea,Penalties-Yards,10-70,,,,,,
team,201310170crd,crd,Penalties-Yards,3-22,,,,,,
team,201310170crd,sea,Third Down Conv.,7-12,,,,,,
team,201310170crd,crd,Third Down Conv.,5-15,,,,,,
team,201310170crd,sea,Fourth Down Conv.,0-1,,,,,,
team,201310170crd,crd,Fourth Down Conv.,1-2,,,,,,
team,201310170crd,sea,Time of Possession,27:40,,,,,,
team,201310170crd,crd,Time of Possession,32:20,,,,,,
player,201310170crd,sea,WilsRu00,pass_cmp,18,,,,,
player,201310170crd,sea,WilsRu00,pass_att,29,,,,,
player,201310170crd,sea,WilsRu00,pass_yds,235,,,,,
player,201310170crd,sea,WilsRu00,pass_td,3,,,,,
player,201310170crd,sea,WilsRu00,pass_int,0,,,,,
player,201310170crd,sea,WilsRu00,pass_sacked,3,,,,,
player,201310170crd,sea,WilsRu00,pass_sacked_yds,26,,,,,
player,201310170crd,sea,WilsRu00,pass_long,32,,,,,
player,201310170crd,sea,WilsRu00,pass_rating,122.1,,,,,
player,201310170crd,sea,WilsRu00,rush_att,8,,,,,
player,201310170crd,sea,WilsRu00,rush_yds,29,,,,,
player,201310170crd,sea,WilsRu00,rush_td,0,,,,,
player,201310170crd,sea,WilsRu00,rush_long,11,,,,,
player,201310170crd,sea,WilsRu00,targets,0,,,,,
player,201310170crd,sea,WilsRu00,rec,0,,,,,
player,201310170crd,sea,WilsRu00,rec_yds,0,,,,,
player,201310170crd,sea,WilsRu00,rec_td,0,,,,,
player,201310170crd,sea,WilsRu00,rec_long,0,,,,,
player,201310170crd,sea,WilsRu00,fumbles,3,,,,,
player,201310170crd,sea,WilsRu00,fumbles_lost,2,,,,,
player,201310170crd,sea,LyncMa00,pass_cmp,0,,,,,
player,201310170crd,sea,LyncMa00,pass_att,0,,,,,
player,201310170crd,sea,LyncMa00,pass_yds,0,,,,,
player,201310170crd,sea,LyncMa00,pass_td,0,,,,,
player,201310170crd,sea,LyncMa00,pass_int,0,,,,,
player,201310170crd,sea,LyncMa00,pass_sacked,0,,,,,
player,201310170crd,sea,LyncMa00,pass_sacked_yds,0,,,,,
player,201310170crd,sea,LyncMa00,pass_long,0,,,,,
player,201310170crd,sea,LyncMa00,pass_rating,,,,,,
player,201310170crd,sea,LyncMa00,rush_att,21,,,,,
player,201310170crd,sea,LyncMa00,rush_yds,91,,,,,
player,201310170crd,sea,LyncMa00,rush_td,1,,,,,
player,201310170crd,sea,LyncMa00,rush_long,17,,,,,
player,201310170crd,sea,LyncMa00,targets,3,,,,,
player,201310170crd,sea,LyncMa00,rec,1,,,,,
player,201310170crd,sea,LyncMa00,rec_yds,3,,,,,
player,201310170crd,sea,LyncMa00,rec_td,0,,,,,
player,201310170crd,sea,LyncMa00,rec_long,3,,,,,
player,201310170crd,sea,LyncMa00,fumbles,0,,,,,
player,201310170crd,sea,LyncMa00,fumbles_lost,0,,,,,
player,201310170crd,sea,TurbRo00,pass_cmp,0,,,,,
player,201310170crd,sea,TurbRo00,pass_att,0,,,,,
player,201310170crd,sea,TurbRo00,pass_yds,0,,,,,
player,201310170crd,sea,TurbRo00,pass_td,0,,,,,
player,201310170crd,sea,TurbRo00,pass_int,0,,,,,
player,201310170crd,sea,TurbRo00,pass_sacked,0,,,,,
player,201310170crd,sea,TurbRo00,pass_sacked_yds,0,,,,,
player,201310170crd,sea,TurbRo00,pass_long,0,,,,,
player,201310170crd,sea,TurbRo00,pass_rating,,,,,,
player,201310170crd,sea,TurbRo00,rush_att,3,,,,,
player,201310170crd,sea,TurbRo00,rush_yds,15,,,,,
player,201310170crd,sea,TurbRo00,rush_td,0,,,,,
player,201310170crd,sea,TurbRo00,rush_long,7,,,,,
player,201310170crd,sea,TurbRo00,targets,0,,,,,
player,201310170crd,sea,TurbRo00,rec,0,,,,,
player,201310170crd,sea,TurbRo00,rec_yds,0,,,,,
player,201310170crd,sea,TurbRo00,rec_td,0,,,,,
player,201310170crd,sea,TurbRo00,rec_long,0,,,,,
player,201310170crd,sea,TurbRo00,fumbles,0,,,,,
player,201310170crd,sea,TurbRo00,fumbles_lost,0,,,,,
player,201310170crd,sea,TateGo00,pass_cmp,0,,,,,
player,201310170crd,sea,TateGo00,pass_att,0,,,,,
player,201310170crd,sea,TateGo00,pass_yds,0,,,,,
player,201310170crd,sea,TateGo00,pass_td,0,,,,,
player,201310170crd,sea,TateGo00,pass_int,0,,,,,
player,201310170crd,sea,TateGo00,pass_sacked,0,,,,,
player,201310170crd,sea,TateGo00,pass_sacked_yds,0,,,,,
player,201310170crd,sea,TateGo00,pass_long,0,,,,,
player,201310170crd,sea,TateGo00,pass_rating,,,,,,
player,201310170crd,sea,TateGo00,rush_att,0,,,,,
player,201310170crd,sea,TateGo00,rush_yds,0,,,,,
player,201310170crd,sea,TateGo00,rush_td,0,,,,,
player,201310170crd,sea,TateGo00,rush_long,0,,,,,
player,201310170crd,sea,TateGo00,targets,7,,,,,
player,201310170crd,sea,TateGo00,rec,4,,,,,
player,201310170crd,sea,TateGo00,rec_yds,77,,,,,
player,201310170crd,sea,TateGo00,rec_td,0,,,,,
player,201310170crd,sea,TateGo00,rec_long,32,,,,,
player,201310170crd,sea,TateGo00,fumbles,0,,,,,
player,201310170crd,sea,TateGo00,fumbles_lost,0,,,,,
player,201310170crd,sea,RiceSi01,pass_cmp,0,,,,,
player,201310170crd,sea,RiceSi01,pass_att,0,,,,,
player,201310170crd,sea,RiceSi01,pass_yds,0,,,,,
player,201310170crd,sea,RiceSi01,pass_td,0,,,,,
player,201310170crd,sea,RiceSi01,pass_int,0,,,,,
player,201310170crd,sea,RiceSi01,pass_sacked,0,,,,,
player,201310170crd,sea,RiceSi01,pass_sacked_yds,0,,,,,
player,201310170crd,sea,RiceSi01,pass_long,0,,,,,
player,201310170crd,sea,RiceSi01,pass_rating,,,,,,
player,201310170crd,sea,RiceSi01,rush_att,0,,,,,
player,201310170crd,sea,RiceSi01,rush_yds,0,,,,,
player,201310170crd,sea,RiceSi01,rush_td,0,,,,,
player,201310170crd,sea,RiceSi01,rush_long,0,,,,,
player,201310170crd,sea,RiceSi01,targets,4,,,,,
player,201310170crd,sea,RiceSi01,rec,3,,,,,
player,201310170crd,sea,RiceSi01,rec_yds,50,,,,,
player,201310170crd,sea,RiceSi01,rec_td,1,,,,,
player,201310170crd,sea,RiceSi01,rec_long,31,,,,,
player,201310170crd,sea,RiceSi01,fumbles,0,,,,,
player,201310170crd,sea,RiceSi01,fumbles_lost,0,,,,,
player,201310170crd,sea,MillZa01,pass_cmp,0,,,,,
player,201310170crd,sea,MillZa01,pass_att,0,,,,,
player,201310170crd,sea,MillZa01,pass_yds,0,,,,,
player,201310170crd,sea,MillZa01,pass_td,0,,,,,
player,201310170crd,sea,MillZa01,pass_int,0,,,,,
player,201310170crd,sea,MillZa01,pass_sacked,0,,,,,
player,201310170crd,sea,MillZa01,pass_sacked_yds,0,,,,,
player,201310170crd,sea,MillZa01,pass_long,0,,,,,
player,201310170crd,sea,MillZa01,pass_rating,,,,,,
player,201310170crd,sea,MillZa01,rush_att,0,,,,,
player,201310170crd,sea,MillZa01,rush_yds,0,,,,,
player,201310170crd,sea,MillZa01,rush_td,0,,,,,
player,201310170crd,sea,MillZa01,rush_long,0,,,,,
player,201310170crd,sea,MillZa01,targets,7,,,,,
player,201310170crd,sea,MillZa01,rec,5,,,,,
player,201310170crd,sea,MillZa01,rec_yds,40,,,,,
player,201310170crd,sea,MillZa01,rec_td,1,,,,,
player,201310170crd,sea,MillZa01,rec_long,15,,,,,
player,201310170crd,sea,MillZa01,fumbles,0,,,,,
player,201310170crd,sea,MillZa01,fumbles_lost,0,,,,,
player,201310170crd,sea,WillLu00,pass_cmp,0,,,,,
player,201310170crd,sea,WillLu00,pass_att,0,,,,,
player,201310170crd,sea,WillLu00,pass_yds,0,,,,,
player,201310170crd,sea,WillLu00,pass_td,0,,,,,
player,201310170crd,sea,WillLu00,pass_int,0,,,,,
player,201310170crd,sea,WillLu00,pass_sacked,0,,,,,
player,201310170crd,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201310170crd,sea,WillLu00,pass_long,0,,,,,
player,201310170crd,sea,WillLu00,pass_rating,,,,,,
player,201310170crd,sea,WillLu00,rush_att,0,,,,,
player,201310170crd,sea,WillLu00,rush_yds,0,,,,,
player,201310170crd,sea,WillLu00,rush_td,0,,,,,
player,201310170crd,sea,WillLu00,rush_long,0,,,,,
player,201310170crd,sea,WillLu00,targets,2,,,,,
player,201310170crd,sea,WillLu00,rec,1,,,,,
player,201310170crd,sea,WillLu00,rec_yds,23,,,,,
player,201310170crd,sea,WillLu00,rec_td,0,,,,,
player,201310170crd,sea,WillLu00,rec_long,23,,,,,
player,201310170crd,sea,WillLu00,fumbles,0,,,,,
player,201310170crd,sea,WillLu00,fumbles_lost,0,,,,,
player,201310170crd,sea,KearJe01,pass_cmp,0,,,,,
player,201310170crd,sea,KearJe01,pass_att,0,,,,,
player,201310170crd,sea,KearJe01,pass_yds,0,,,,,
player,201310170crd,sea,KearJe01,pass_td,0,,,,,
player,201310170crd,sea,KearJe01,pass_int,0,,,,,
player,201310170crd,sea,KearJe01,pass_sacked,0,,,,,
player,201310170crd,sea,KearJe01,pass_sacked_yds,0,,,,,
player,201310170crd,sea,KearJe01,pass_long,0,,,,,
player,201310170crd,sea,KearJe01,pass_rating,,,,,,
player,201310170crd,sea,KearJe01,rush_att,0,,,,,
player,201310170crd,sea,KearJe01,rush_yds,0,,,,,
player,201310170crd,sea,KearJe01,rush_td,0,,,,,
player,201310170crd,sea,KearJe01,rush_long,0,,,,,
player,201310170crd,sea,KearJe01,targets,3,,,,,
player,201310170crd,sea,KearJe01,rec,1,,,,,
player,201310170crd,sea,KearJe01,rec_yds,17,,,,,
player,201310170crd,sea,KearJe01,rec_td,0,,,,,
player,201310170crd,sea,KearJe01,rec_long,17,,,,,
player,201310170crd,sea,KearJe01,fumbles,0,,,,,
player,201310170crd,sea,KearJe01,fumbles_lost,0,,,,,
player,201310170crd,sea,BaldDo00,pass_cmp,0,,,,,
player,201310170crd,sea,BaldDo00,pass_att,0,,,,,
player,201310170crd,sea,BaldDo00,pass_yds,0,,,,,
player,201310170crd,sea,BaldDo00,pass_td,0,,,,,
player,201310170crd,sea,BaldDo00,pass_int,0,,,,,
player,201310170crd,sea,BaldDo00,pass_sacked,0,,,,,
player,201310170crd,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201310170crd,sea,BaldDo00,pass_long,0,,,,,
player,201310170crd,sea,BaldDo00,pass_rating,,,,,,
player,201310170crd,sea,BaldDo00,rush_att,0,,,,,
player,201310170crd,sea,BaldDo00,rush_yds,0,,,,,
player,201310170crd,sea,BaldDo00,rush_td,0,,,,,
player,201310170crd,sea,BaldDo00,rush_long,0,,,,,
player,201310170crd,sea,BaldDo00,targets,1,,,,,
player,201310170crd,sea,BaldDo00,rec,1,,,,,
player,201310170crd,sea,BaldDo00,rec_yds,16,,,,,
player,201310170crd,sea,BaldDo00,rec_td,0,,,,,
player,201310170crd,sea,BaldDo00,rec_long,16,,,,,
player,201310170crd,sea,BaldDo00,fumbles,0,,,,,
player,201310170crd,sea,BaldDo00,fumbles_lost,0,,,,,
player,201310170crd,sea,ColeDe00,pass_cmp,0,,,,,
player,201310170crd,sea,ColeDe00,pass_att,0,,,,,
player,201310170crd,sea,ColeDe00,pass_yds,0,,,,,
player,201310170crd,sea,ColeDe00,pass_td,0,,,,,
player,201310170crd,sea,ColeDe00,pass_int,0,,,,,
player,201310170crd,sea,ColeDe00,pass_sacked,0,,,,,
player,201310170crd,sea,ColeDe00,pass_sacked_yds,0,,,,,
player,201310170crd,sea,ColeDe00,pass_long,0,,,,,
player,201310170crd,sea,ColeDe00,pass_rating,,,,,,
player,201310170crd,sea,ColeDe00,rush_att,0,,,,,
player,201310170crd,sea,ColeDe00,rush_yds,0,,,,,
player,201310170crd,sea,ColeDe00,rush_td,0,,,,,
player,201310170crd,sea,ColeDe00,rush_long,0,,,,,
player,201310170crd,sea,ColeDe00,targets,1,,,,,
player,201310170crd,sea,ColeDe00,rec,1,,,,,
player,201310170crd,sea,ColeDe00,rec_yds,8,,,,,
player,201310170crd,sea,ColeDe00,rec_td,0,,,,,
player,201310170crd,sea,ColeDe00,rec_long,8,,,,,
player,201310170crd,sea,ColeDe00,fumbles,0,,,,,
player,201310170crd,sea,ColeDe00,fumbles_lost,0,,,,,
player,201310170crd,sea,DaviKe01,pass_cmp,0,,,,,
player,201310170crd,sea,DaviKe01,pass_att,0,,,,,
player,201310170crd,sea,DaviKe01,pass_yds,0,,,,,
player,201310170crd,sea,DaviKe01,pass_td,0,,,,,
player,201310170crd,sea,DaviKe01,pass_int,0,,,,,
player,201310170crd,sea,DaviKe01,pass_sacked,0,,,,,
player,201310170crd,sea,DaviKe01,pass_sacked_yds,0,,,,,
player,201310170crd,sea,DaviKe01,pass_long,0,,,,,
player,201310170crd,sea,DaviKe01,pass_rating,,,,,,
player,201310170crd,sea,DaviKe01,rush_att,0,,,,,
player,201310170crd,sea,DaviKe01,rush_yds,0,,,,,
player,201310170crd,sea,DaviKe01,rush_td,0,,,,,
player,201310170crd,sea,DaviKe01,rush_long,0,,,,,
player,201310170crd,sea,DaviKe01,targets,1,,,,,
player,201310170crd,sea,DaviKe01,rec,1,,,,,
player,201310170crd,sea,DaviKe01,rec_yds,1,,,,,
player,201310170crd,sea,DaviKe01,rec_td,1,,,,,
player,201310170crd,sea,DaviKe01,rec_long,1,,,,,
player,201310170crd,sea,DaviKe01,fumbles,0,,,,,
player,201310170crd,sea,DaviKe01,fumbles_lost,0,,,,,
player,201310170crd,crd,PalmCa00,pass_cmp,30,,,,,
player,201310170crd,crd,PalmCa00,pass_att,45,,,,,
player,201310170crd,crd,PalmCa00,pass_yds,258,,,,,
player,201310170crd,crd,PalmCa00,pass_td,1,,,,,
player,201310170crd,crd,PalmCa00,pass_int,2,,,,,
player,201310170crd,crd,PalmCa00,pass_sacked,7,,,,,
player,201310170crd,crd,PalmCa00,pass_sacked_yds,54,,,,,
player,201310170crd,crd,PalmCa00,pass_long,19,,,,,
player,201310170crd,crd,PalmCa00,pass_rating,70.4,,,,,
player,201310170crd,crd,PalmCa00,rush_att,2,,,,,
player,201310170crd,crd,PalmCa00,rush_yds,5,,,,,
player,201310170crd,crd,PalmCa00,rush_td,0,,,,,
player,201310170crd,crd,PalmCa00,rush_long,3,,,,,
player,201310170crd,crd,PalmCa00,targets,0,,,,,
player,201310170crd,crd,PalmCa00,rec,0,,,,,
player,201310170crd,crd,PalmCa00,rec_yds,0,,,,,
player,201310170crd,crd,PalmCa00,rec_td,0,,,,,
player,201310170crd,crd,PalmCa00,rec_long,0,,,,,
player,201310170crd,crd,PalmCa00,fumbles,1,,,,,
player,201310170crd,crd,PalmCa00,fumbles_lost,0,,,,,
player,201310170crd,crd,MendRa00,pass_cmp,0,,,,,
player,201310170crd,crd,MendRa00,pass_att,0,,,,,
player,201310170crd,crd,MendRa00,pass_yds,0,,,,,
player,201310170crd,crd,MendRa00,pass_td,0,,,,,
player,201310170crd,crd,MendRa00,pass_int,0,,,,,
player,201310170crd,crd,MendRa00,pass_sacked,0,,,,,
player,201310170crd,crd,MendRa00,pass_sacked_yds,0,,,,,
player,201310170crd,crd,MendRa00,pass_long,0,,,,,
player,201310170crd,crd,MendRa00,pass_rating,,,,,,
player,201310170crd,crd,MendRa00,rush_att,13,,,,,
player,201310170crd,crd,MendRa00,rush_yds,22,,,,,
player,201310170crd,crd,MendRa00,rush_td,1,,,,,
player,201310170crd,crd,MendRa00,rush_long,6,,,,,
player,201310170crd,crd,MendRa00,targets,0,,,,,
player,201310170crd,crd,MendRa00,rec,0,,,,,
player,201310170crd,crd,MendRa00,rec_yds,0,,,,,
player,201310170crd,crd,MendRa00,rec_td,0,,,,,
player,201310170crd,crd,MendRa00,rec_long,0,,,,,
player,201310170crd,crd,MendRa00,fumbles,0,,,,,
player,201310170crd,crd,MendRa00,fumbles_lost,0,,,,,
player,201310170crd,crd,ElliAn00,pass_cmp,0,,,,,
player,201310170crd,crd,ElliAn00,pass_att,0,,,,,
player,201310170crd,crd,ElliAn00,pass_yds,0,,,,,
player,201310170crd,crd,ElliAn00,pass_td,0,,,,,
player,201310170crd,crd,ElliAn00,pass_int,0,,,,,
player,201310170crd,crd,ElliAn00,pass_sacked,0,,,,,
