game,2013,17,20131229,201312290sdg,kan,"Kansas City Chiefs",24,sdg,"San Diego Chargers",27
player,201312290sdg,kan,JohnJa04,fumbles_rec,0,,,,,
player,201312290sdg,kan,JohnJa04,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,JohnJa04,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,JohnJa04,fumbles_forced,0,,,,,
player,201312290sdg,kan,ZombFr00,def_int,0,,,,,
player,201312290sdg,kan,ZombFr00,def_int_yds,0,,,,,
player,201312290sdg,kan,ZombFr00,def_int_td,0,,,,,
player,201312290sdg,kan,ZombFr00,def_int_long,0,,,,,
player,201312290sdg,kan,ZombFr00,pass_defended,0,,,,,
player,201312290sdg,kan,ZombFr00,sacks,1.0,,,,,
player,201312290sdg,kan,ZombFr00,tackles_combined,4,,,,,
player,201312290sdg,kan,ZombFr00,tackles_solo,3,,,,,
player,201312290sdg,kan,ZombFr00,tackles_assists,1,,,,,
player,201312290sdg,kan,ZombFr00,tackles_loss,0,,,,,
player,201312290sdg,kan,ZombFr00,qb_hits,3,,,,,
player,201312290sdg,kan,ZombFr00,fumbles_rec,0,,,,,
player,201312290sdg,kan,ZombFr00,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,ZombFr00,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,ZombFr00,fumbles_forced,0,,,,,
player,201312290sdg,kan,PoweJe00,def_int,0,,,,,
player,201312290sdg,kan,PoweJe00,def_int_yds,0,,,,,
player,201312290sdg,kan,PoweJe00,def_int_td,0,,,,,
player,201312290sdg,kan,PoweJe00,def_int_long,0,,,,,
player,201312290sdg,kan,PoweJe00,pass_defended,1,,,,,
player,201312290sdg,kan,PoweJe00,sacks,1.0,,,,,
player,201312290sdg,kan,PoweJe00,tackles_combined,2,,,,,
player,201312290sdg,kan,PoweJe00,tackles_solo,1,,,,,
player,201312290sdg,kan,PoweJe00,tackles_assists,1,,,,,
player,201312290sdg,kan,PoweJe00,tackles_loss,1,,,,,
player,201312290sdg,kan,PoweJe00,qb_hits,1,,,,,
player,201312290sdg,kan,PoweJe00,fumbles_rec,0,,,,,
player,201312290sdg,kan,PoweJe00,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,PoweJe00,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,PoweJe00,fumbles_forced,0,,,,,
player,201312290sdg,kan,BailAl00,def_int,0,,,,,
player,201312290sdg,kan,BailAl00,def_int_yds,0,,,,,
player,201312290sdg,kan,BailAl00,def_int_td,0,,,,,
player,201312290sdg,kan,BailAl00,def_int_long,0,,,,,
player,201312290sdg,kan,BailAl00,pass_defended,0,,,,,
player,201312290sdg,kan,BailAl00,sacks,0.0,,,,,
player,201312290sdg,kan,BailAl00,tackles_combined,9,,,,,
player,201312290sdg,kan,BailAl00,tackles_solo,7,,,,,
player,201312290sdg,kan,BailAl00,tackles_assists,2,,,,,
player,201312290sdg,kan,BailAl00,tackles_loss,0,,,,,
player,201312290sdg,kan,BailAl00,qb_hits,0,,,,,
player,201312290sdg,kan,BailAl00,fumbles_rec,0,,,,,
player,201312290sdg,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,BailAl00,fumbles_forced,0,,,,,
player,201312290sdg,kan,AbduHu99,def_int,0,,,,,
player,201312290sdg,kan,AbduHu99,def_int_yds,0,,,,,
player,201312290sdg,kan,AbduHu99,def_int_td,0,,,,,
player,201312290sdg,kan,AbduHu99,def_int_long,0,,,,,
player,201312290sdg,kan,AbduHu99,pass_defended,0,,,,,
player,201312290sdg,kan,AbduHu99,sacks,0.0,,,,,
player,201312290sdg,kan,AbduHu99,tackles_combined,8,,,,,
player,201312290sdg,kan,AbduHu99,tackles_solo,6,,,,,
player,201312290sdg,kan,AbduHu99,tackles_assists,2,,,,,
player,201312290sdg,kan,AbduHu99,tackles_loss,0,,,,,
player,201312290sdg,kan,AbduHu99,qb_hits,0,,,,,
player,201312290sdg,kan,AbduHu99,fumbles_rec,0,,,,,
player,201312290sdg,kan,AbduHu99,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,AbduHu99,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,AbduHu99,fumbles_forced,0,,,,,
player,201312290sdg,kan,JohnNi00,def_int,0,,,,,
player,201312290sdg,kan,JohnNi00,def_int_yds,0,,,,,
player,201312290sdg,kan,JohnNi00,def_int_td,0,,,,,
player,201312290sdg,kan,JohnNi00,def_int_long,0,,,,,
player,201312290sdg,kan,JohnNi00,pass_defended,0,,,,,
player,201312290sdg,kan,JohnNi00,sacks,0.0,,,,,
player,201312290sdg,kan,JohnNi00,tackles_combined,7,,,,,
player,201312290sdg,kan,JohnNi00,tackles_solo,5,,,,,
player,201312290sdg,kan,JohnNi00,tackles_assists,2,,,,,
player,201312290sdg,kan,JohnNi00,tackles_loss,0,,,,,
player,201312290sdg,kan,JohnNi00,qb_hits,0,,,,,
player,201312290sdg,kan,JohnNi00,fumbles_rec,0,,,,,
player,201312290sdg,kan,JohnNi00,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,JohnNi00,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,JohnNi00,fumbles_forced,0,,,,,
player,201312290sdg,kan,HowaJa00,def_int,0,,,,,
player,201312290sdg,kan,HowaJa00,def_int_yds,0,,,,,
player,201312290sdg,kan,HowaJa00,def_int_td,0,,,,,
player,201312290sdg,kan,HowaJa00,def_int_long,0,,,,,
player,201312290sdg,kan,HowaJa00,pass_defended,0,,,,,
player,201312290sdg,kan,HowaJa00,sacks,0.0,,,,,
player,201312290sdg,kan,HowaJa00,tackles_combined,6,,,,,
player,201312290sdg,kan,HowaJa00,tackles_solo,5,,,,,
player,201312290sdg,kan,HowaJa00,tackles_assists,1,,,,,
player,201312290sdg,kan,HowaJa00,tackles_loss,0,,,,,
player,201312290sdg,kan,HowaJa00,qb_hits,0,,,,,
player,201312290sdg,kan,HowaJa00,fumbles_rec,0,,,,,
player,201312290sdg,kan,HowaJa00,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,HowaJa00,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,HowaJa00,fumbles_forced,0,,,,,
player,201312290sdg,kan,MartJo02,def_int,0,,,,,
player,201312290sdg,kan,MartJo02,def_int_yds,0,,,,,
player,201312290sdg,kan,MartJo02,def_int_td,0,,,,,
player,201312290sdg,kan,MartJo02,def_int_long,0,,,,,
player,201312290sdg,kan,MartJo02,pass_defended,0,,,,,
player,201312290sdg,kan,MartJo02,sacks,0.0,,,,,
player,201312290sdg,kan,MartJo02,tackles_combined,6,,,,,
player,201312290sdg,kan,MartJo02,tackles_solo,5,,,,,
player,201312290sdg,kan,MartJo02,tackles_assists,1,,,,,
player,201312290sdg,kan,MartJo02,tackles_loss,0,,,,,
player,201312290sdg,kan,MartJo02,qb_hits,0,,,,,
player,201312290sdg,kan,MartJo02,fumbles_rec,0,,,,,
player,201312290sdg,kan,MartJo02,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,MartJo02,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,MartJo02,fumbles_forced,0,,,,,
player,201312290sdg,kan,CoopMa00,def_int,0,,,,,
player,201312290sdg,kan,CoopMa00,def_int_yds,0,,,,,
player,201312290sdg,kan,CoopMa00,def_int_td,0,,,,,
player,201312290sdg,kan,CoopMa00,def_int_long,0,,,,,
player,201312290sdg,kan,CoopMa00,pass_defended,2,,,,,
player,201312290sdg,kan,CoopMa00,sacks,0.0,,,,,
player,201312290sdg,kan,CoopMa00,tackles_combined,4,,,,,
player,201312290sdg,kan,CoopMa00,tackles_solo,4,,,,,
player,201312290sdg,kan,CoopMa00,tackles_assists,0,,,,,
player,201312290sdg,kan,CoopMa00,tackles_loss,0,,,,,
player,201312290sdg,kan,CoopMa00,qb_hits,0,,,,,
player,201312290sdg,kan,CoopMa00,fumbles_rec,0,,,,,
player,201312290sdg,kan,CoopMa00,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,CoopMa00,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,CoopMa00,fumbles_forced,0,,,,,
player,201312290sdg,kan,JordAk99,def_int,0,,,,,
player,201312290sdg,kan,JordAk99,def_int_yds,0,,,,,
player,201312290sdg,kan,JordAk99,def_int_td,0,,,,,
player,201312290sdg,kan,JordAk99,def_int_long,0,,,,,
player,201312290sdg,kan,JordAk99,pass_defended,0,,,,,
player,201312290sdg,kan,JordAk99,sacks,0.0,,,,,
player,201312290sdg,kan,JordAk99,tackles_combined,4,,,,,
player,201312290sdg,kan,JordAk99,tackles_solo,3,,,,,
player,201312290sdg,kan,JordAk99,tackles_assists,1,,,,,
player,201312290sdg,kan,JordAk99,tackles_loss,0,,,,,
player,201312290sdg,kan,JordAk99,qb_hits,0,,,,,
player,201312290sdg,kan,JordAk99,fumbles_rec,0,,,,,
player,201312290sdg,kan,JordAk99,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,JordAk99,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,JordAk99,fumbles_forced,0,,,,,
player,201312290sdg,kan,DempQu99,def_int,0,,,,,
player,201312290sdg,kan,DempQu99,def_int_yds,0,,,,,
player,201312290sdg,kan,DempQu99,def_int_td,0,,,,,
player,201312290sdg,kan,DempQu99,def_int_long,0,,,,,
player,201312290sdg,kan,DempQu99,pass_defended,0,,,,,
player,201312290sdg,kan,DempQu99,sacks,0.0,,,,,
player,201312290sdg,kan,DempQu99,tackles_combined,3,,,,,
player,201312290sdg,kan,DempQu99,tackles_solo,2,,,,,
player,201312290sdg,kan,DempQu99,tackles_assists,1,,,,,
player,201312290sdg,kan,DempQu99,tackles_loss,0,,,,,
player,201312290sdg,kan,DempQu99,qb_hits,0,,,,,
player,201312290sdg,kan,DempQu99,fumbles_rec,0,,,,,
player,201312290sdg,kan,DempQu99,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,DempQu99,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,DempQu99,fumbles_forced,0,,,,,
player,201312290sdg,kan,RobiDu20,def_int,0,,,,,
player,201312290sdg,kan,RobiDu20,def_int_yds,0,,,,,
player,201312290sdg,kan,RobiDu20,def_int_td,0,,,,,
player,201312290sdg,kan,RobiDu20,def_int_long,0,,,,,
player,201312290sdg,kan,RobiDu20,pass_defended,0,,,,,
player,201312290sdg,kan,RobiDu20,sacks,0.0,,,,,
player,201312290sdg,kan,RobiDu20,tackles_combined,3,,,,,
player,201312290sdg,kan,RobiDu20,tackles_solo,3,,,,,
player,201312290sdg,kan,RobiDu20,tackles_assists,0,,,,,
player,201312290sdg,kan,RobiDu20,tackles_loss,1,,,,,
player,201312290sdg,kan,RobiDu20,qb_hits,0,,,,,
player,201312290sdg,kan,RobiDu20,fumbles_rec,0,,,,,
player,201312290sdg,kan,RobiDu20,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,RobiDu20,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,RobiDu20,fumbles_forced,0,,,,,
player,201312290sdg,kan,LewiKe00,def_int,0,,,,,
player,201312290sdg,kan,LewiKe00,def_int_yds,0,,,,,
player,201312290sdg,kan,LewiKe00,def_int_td,0,,,,,
player,201312290sdg,kan,LewiKe00,def_int_long,0,,,,,
player,201312290sdg,kan,LewiKe00,pass_defended,0,,,,,
player,201312290sdg,kan,LewiKe00,sacks,0.0,,,,,
player,201312290sdg,kan,LewiKe00,tackles_combined,2,,,,,
player,201312290sdg,kan,LewiKe00,tackles_solo,2,,,,,
player,201312290sdg,kan,LewiKe00,tackles_assists,0,,,,,
player,201312290sdg,kan,LewiKe00,tackles_loss,0,,,,,
player,201312290sdg,kan,LewiKe00,qb_hits,0,,,,,
player,201312290sdg,kan,LewiKe00,fumbles_rec,0,,,,,
player,201312290sdg,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,LewiKe00,fumbles_forced,0,,,,,
player,201312290sdg,kan,CataMi00,def_int,0,,,,,
player,201312290sdg,kan,CataMi00,def_int_yds,0,,,,,
player,201312290sdg,kan,CataMi00,def_int_td,0,,,,,
player,201312290sdg,kan,CataMi00,def_int_long,0,,,,,
player,201312290sdg,kan,CataMi00,pass_defended,0,,,,,
player,201312290sdg,kan,CataMi00,sacks,0.0,,,,,
player,201312290sdg,kan,CataMi00,tackles_combined,1,,,,,
player,201312290sdg,kan,CataMi00,tackles_solo,0,,,,,
player,201312290sdg,kan,CataMi00,tackles_assists,1,,,,,
player,201312290sdg,kan,CataMi00,tackles_loss,0,,,,,
player,201312290sdg,kan,CataMi00,qb_hits,1,,,,,
player,201312290sdg,kan,CataMi00,fumbles_rec,0,,,,,
player,201312290sdg,kan,CataMi00,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,CataMi00,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,CataMi00,fumbles_forced,0,,,,,
player,201312290sdg,kan,GordRi00,def_int,0,,,,,
player,201312290sdg,kan,GordRi00,def_int_yds,0,,,,,
player,201312290sdg,kan,GordRi00,def_int_td,0,,,,,
player,201312290sdg,kan,GordRi00,def_int_long,0,,,,,
player,201312290sdg,kan,GordRi00,pass_defended,0,,,,,
player,201312290sdg,kan,GordRi00,sacks,0.0,,,,,
player,201312290sdg,kan,GordRi00,tackles_combined,1,,,,,
player,201312290sdg,kan,GordRi00,tackles_solo,1,,,,,
player,201312290sdg,kan,GordRi00,tackles_assists,0,,,,,
player,201312290sdg,kan,GordRi00,tackles_loss,0,,,,,
player,201312290sdg,kan,GordRi00,qb_hits,0,,,,,
player,201312290sdg,kan,GordRi00,fumbles_rec,0,,,,,
player,201312290sdg,kan,GordRi00,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,GordRi00,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,GordRi00,fumbles_forced,0,,,,,
player,201312290sdg,kan,GrayCy00,def_int,0,,,,,
player,201312290sdg,kan,GrayCy00,def_int_yds,0,,,,,
player,201312290sdg,kan,GrayCy00,def_int_td,0,,,,,
player,201312290sdg,kan,GrayCy00,def_int_long,0,,,,,
player,201312290sdg,kan,GrayCy00,pass_defended,0,,,,,
player,201312290sdg,kan,GrayCy00,sacks,0.0,,,,,
player,201312290sdg,kan,GrayCy00,tackles_combined,1,,,,,
player,201312290sdg,kan,GrayCy00,tackles_solo,1,,,,,
player,201312290sdg,kan,GrayCy00,tackles_assists,0,,,,,
player,201312290sdg,kan,GrayCy00,tackles_loss,0,,,,,
player,201312290sdg,kan,GrayCy00,qb_hits,0,,,,,
player,201312290sdg,kan,GrayCy00,fumbles_rec,0,,,,,
player,201312290sdg,kan,GrayCy00,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,GrayCy00,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,GrayCy00,fumbles_forced,0,,,,,
player,201312290sdg,kan,MoseDe00,def_int,0,,,,,
player,201312290sdg,kan,MoseDe00,def_int_yds,0,,,,,
player,201312290sdg,kan,MoseDe00,def_int_td,0,,,,,
player,201312290sdg,kan,MoseDe00,def_int_long,0,,,,,
player,201312290sdg,kan,MoseDe00,pass_defended,0,,,,,
player,201312290sdg,kan,MoseDe00,sacks,0.0,,,,,
player,201312290sdg,kan,MoseDe00,tackles_combined,1,,,,,
player,201312290sdg,kan,MoseDe00,tackles_solo,0,,,,,
player,201312290sdg,kan,MoseDe00,tackles_assists,1,,,,,
player,201312290sdg,kan,MoseDe00,tackles_loss,0,,,,,
player,201312290sdg,kan,MoseDe00,qb_hits,0,,,,,
player,201312290sdg,kan,MoseDe00,fumbles_rec,0,,,,,
player,201312290sdg,kan,MoseDe00,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,MoseDe00,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,MoseDe00,fumbles_forced,0,,,,,
player,201312290sdg,kan,SherAn00,def_int,0,,,,,
player,201312290sdg,kan,SherAn00,def_int_yds,0,,,,,
player,201312290sdg,kan,SherAn00,def_int_td,0,,,,,
player,201312290sdg,kan,SherAn00,def_int_long,0,,,,,
player,201312290sdg,kan,SherAn00,pass_defended,0,,,,,
player,201312290sdg,kan,SherAn00,sacks,0.0,,,,,
player,201312290sdg,kan,SherAn00,tackles_combined,1,,,,,
player,201312290sdg,kan,SherAn00,tackles_solo,1,,,,,
player,201312290sdg,kan,SherAn00,tackles_assists,0,,,,,
player,201312290sdg,kan,SherAn00,tackles_loss,0,,,,,
player,201312290sdg,kan,SherAn00,qb_hits,0,,,,,
player,201312290sdg,kan,SherAn00,fumbles_rec,0,,,,,
player,201312290sdg,kan,SherAn00,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,SherAn00,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,SherAn00,fumbles_forced,0,,,,,
player,201312290sdg,kan,SmitSe99,def_int,0,,,,,
player,201312290sdg,kan,SmitSe99,def_int_yds,0,,,,,
player,201312290sdg,kan,SmitSe99,def_int_td,0,,,,,
player,201312290sdg,kan,SmitSe99,def_int_long,0,,,,,
player,201312290sdg,kan,SmitSe99,pass_defended,0,,,,,
player,201312290sdg,kan,SmitSe99,sacks,0.0,,,,,
player,201312290sdg,kan,SmitSe99,tackles_combined,1,,,,,
player,201312290sdg,kan,SmitSe99,tackles_solo,1,,,,,
player,201312290sdg,kan,SmitSe99,tackles_assists,0,,,,,
player,201312290sdg,kan,SmitSe99,tackles_loss,0,,,,,
player,201312290sdg,kan,SmitSe99,qb_hits,0,,,,,
player,201312290sdg,kan,SmitSe99,fumbles_rec,0,,,,,
player,201312290sdg,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201312290sdg,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201312290sdg,kan,SmitSe99,fumbles_forced,0,,,,,
player,201312290sdg,sdg,LiugCo00,def_int,0,,,,,
player,201312290sdg,sdg,LiugCo00,def_int_yds,0,,,,,
player,201312290sdg,sdg,LiugCo00,def_int_td,0,,,,,
player,201312290sdg,sdg,LiugCo00,def_int_long,0,,,,,
player,201312290sdg,sdg,LiugCo00,pass_defended,0,,,,,
player,201312290sdg,sdg,LiugCo00,sacks,1.0,,,,,
player,201312290sdg,sdg,LiugCo00,tackles_combined,4,,,,,
player,201312290sdg,sdg,LiugCo00,tackles_solo,3,,,,,
player,201312290sdg,sdg,LiugCo00,tackles_assists,1,,,,,
player,201312290sdg,sdg,LiugCo00,tackles_loss,1,,,,,
player,201312290sdg,sdg,LiugCo00,qb_hits,3,,,,,
player,201312290sdg,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201312290sdg,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201312290sdg,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201312290sdg,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201312290sdg,sdg,ReyeKe00,def_int,0,,,,,
player,201312290sdg,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201312290sdg,sdg,ReyeKe00,def_int_td,0,,,,,
player,201312290sdg,sdg,ReyeKe00,def_int_long,0,,,,,
player,201312290sdg,sdg,ReyeKe00,pass_defended,0,,,,,
player,201312290sdg,sdg,ReyeKe00,sacks,1.0,,,,,
player,201312290sdg,sdg,ReyeKe00,tackles_combined,3,,,,,
player,201312290sdg,sdg,ReyeKe00,tackles_solo,2,,,,,
player,201312290sdg,sdg,ReyeKe00,tackles_assists,1,,,,,
player,201312290sdg,sdg,ReyeKe00,tackles_loss,1,,,,,
player,201312290sdg,sdg,ReyeKe00,qb_hits,1,,,,,
player,201312290sdg,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201312290sdg,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201312290sdg,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
player,201312290sdg,sdg,ReyeKe00,fumbles_forced,0,,,,,
player,201312290sdg,sdg,WeddEr99,def_int,0,,,,,
player,201312290sdg,sdg,WeddEr99,def_int_yds,0,,,,,
player,201312290sdg,sdg,WeddEr99,def_int_td,0,,,,,
player,201312290sdg,sdg,WeddEr99,def_int_long,0,,,,,
player,201312290sdg,sdg,WeddEr99,pass_defended,0,,,,,
player,201312290sdg,sdg,WeddEr99,sacks,0.0,,,,,
player,201312290sdg,sdg,WeddEr99,tackles_combined,14,,,,,
player,201312290sdg,sdg,WeddEr99,tackles_solo,9,,,,,
player,201312290sdg,sdg,WeddEr99,tackles_assists,5,,,,,
player,201312290sdg,sdg,WeddEr99,tackles_loss,2,,,,,
player,201312290sdg,sdg,WeddEr99,qb_hits,0,,,,,
player,201312290sdg,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201312290sdg,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201312290sdg,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201312290sdg,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201312290sdg,sdg,ButlDo99,def_int,0,,,,,
player,201312290sdg,sdg,ButlDo99,def_int_yds,0,,,,,
player,201312290sdg,sdg,ButlDo99,def_int_td,0,,,,,
player,201312290sdg,sdg,ButlDo99,def_int_long,0,,,,,
player,201312290sdg,sdg,ButlDo99,pass_defended,1,,,,,
player,201312290sdg,sdg,ButlDo99,sacks,0.0,,,,,
player,201312290sdg,sdg,ButlDo99,tackles_combined,10,,,,,
player,201312290sdg,sdg,ButlDo99,tackles_solo,9,,,,,
player,201312290sdg,sdg,ButlDo99,tackles_assists,1,,,,,
player,201312290sdg,sdg,ButlDo99,tackles_loss,3,,,,,
player,201312290sdg,sdg,ButlDo99,qb_hits,0,,,,,
player,201312290sdg,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201312290sdg,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201312290sdg,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201312290sdg,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201312290sdg,sdg,TeoxMa00,def_int,0,,,,,
player,201312290sdg,sdg,TeoxMa00,def_int_yds,0,,,,,
player,201312290sdg,sdg,TeoxMa00,def_int_td,0,,,,,
player,201312290sdg,sdg,TeoxMa00,def_int_long,0,,,,,
player,201312290sdg,sdg,TeoxMa00,pass_defended,0,,,,,
player,201312290sdg,sdg,TeoxMa00,sacks,0.0,,,,,
player,201312290sdg,sdg,TeoxMa00,tackles_combined,10,,,,,
player,201312290sdg,sdg,TeoxMa00,tackles_solo,7,,,,,
player,201312290sdg,sdg,TeoxMa00,tackles_assists,3,,,,,
player,201312290sdg,sdg,TeoxMa00,tackles_loss,1,,,,,
player,201312290sdg,sdg,TeoxMa00,qb_hits,0,,,,,
player,201312290sdg,sdg,TeoxMa00,fumbles_rec,0,,,,,
player,201312290sdg,sdg,TeoxMa00,fumbles_rec_yds,0,,,,,
player,201312290sdg,sdg,TeoxMa00,fumbles_rec_td,0,,,,,
player,201312290sdg,sdg,TeoxMa00,fumbles_forced,0,,,,,
player,201312290sdg,sdg,GilcMa00,def_int,0,,,,,
player,201312290sdg,sdg,GilcMa00,def_int_yds,0,,,,,
player,201312290sdg,sdg,GilcMa00,def_int_td,0,,,,,
player,201312290sdg,sdg,GilcMa00,def_int_long,0,,,,,
player,201312290sdg,sdg,GilcMa00,pass_defended,0,,,,,
player,201312290sdg,sdg,GilcMa00,sacks,0.0,,,,,
player,201312290sdg,sdg,GilcMa00,tackles_combined,6,,,,,
player,201312290sdg,sdg,GilcMa00,tackles_solo,6,,,,,
player,201312290sdg,sdg,GilcMa00,tackles_assists,0,,,,,
player,201312290sdg,sdg,GilcMa00,tackles_loss,1,,,,,
player,201312290sdg,sdg,GilcMa00,qb_hits,0,,,,,
player,201312290sdg,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201312290sdg,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201312290sdg,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201312290sdg,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201312290sdg,sdg,WrigSh00,def_int,0,,,,,
player,201312290sdg,sdg,WrigSh00,def_int_yds,0,,,,,
player,201312290sdg,sdg,WrigSh00,def_int_td,0,,,,,
player,201312290sdg,sdg,WrigSh00,def_int_long,0,,,,,
player,201312290sdg,sdg,WrigSh00,pass_defended,0,,,,,
player,201312290sdg,sdg,WrigSh00,sacks,0.0,,,,,
player,201312290sdg,sdg,WrigSh00,tackles_combined,5,,,,,
player,201312290sdg,sdg,WrigSh00,tackles_solo,5,,,,,
player,201312290sdg,sdg,WrigSh00,tackles_assists,0,,,,,
player,201312290sdg,sdg,WrigSh00,tackles_loss,0,,,,,
player,201312290sdg,sdg,WrigSh00,qb_hits,0,,,,,
player,201312290sdg,sdg,WrigSh00,fumbles_rec,0,,,,,
player,201312290sdg,sdg,WrigSh00,fumbles_rec_yds,0,,,,,
player,201312290sdg,sdg,WrigSh00,fumbles_rec_td,0,,,,,
player,201312290sdg,sdg,WrigSh00,fumbles_forced,0,,,,,
player,201312290sdg,sdg,GuyxLa00,def_int,0,,,,,
player,201312290sdg,sdg,GuyxLa00,def_int_yds,0,,,,,
player,201312290sdg,sdg,GuyxLa00,def_int_td,0,,,,,
player,201312290sdg,sdg,GuyxLa00,def_int_long,0,,,,,
player,201312290sdg,sdg,GuyxLa00,pass_defended,0,,,,,
player,201312290sdg,sdg,GuyxLa00,sacks,0.0,,,,,
player,201312290sdg,sdg,GuyxLa00,tackles_combined,4,,,,,
player,201312290sdg,sdg,GuyxLa00,tackles_solo,2,,,,,
player,201312290sdg,sdg,GuyxLa00,tackles_assists,2,,,,,
player,201312290sdg,sdg,GuyxLa00,tackles_loss,0,,,,,
player,201312290sdg,sdg,GuyxLa00,qb_hits,0,,,,,
player,201312290sdg,sdg,GuyxLa00,fumbles_rec,0,,,,,
player,201312290sdg,sdg,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201312290sdg,sdg,GuyxLa00,fumbles_rec_td,0,,,,,
player,201312290sdg,sdg,GuyxLa00,fumbles_forced,0,,,,,
player,201312290sdg,sdg,IngrMe00,def_int,0,,,,,
player,201312290sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201312290sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201312290sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201312290sdg,sdg,IngrMe00,pass_defended,0,,,,,
player,201312290sdg,sdg,IngrMe00,sacks,0.0,,,,,
player,201312290sdg,sdg,IngrMe00,tackles_combined,4,,,,,
player,201312290sdg,sdg,IngrMe00,tackles_solo,1,,,,,
player,201312290sdg,sdg,IngrMe00,tackles_assists,3,,,,,
player,201312290sdg,sdg,IngrMe00,tackles_loss,1,,,,,
player,201312290sdg,sdg,IngrMe00,qb_hits,1,,,,,
player,201312290sdg,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201312290sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201312290sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201312290sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201312290sdg,sdg,MarsRi20,def_int,0,,,,,
player,201312290sdg,sdg,MarsRi20,def_int_yds,0,,,,,
player,201312290sdg,sdg,MarsRi20,def_int_td,0,,,,,
player,201312290sdg,sdg,MarsRi20,def_int_long,0,,,,,
player,201312290sdg,sdg,MarsRi20,pass_defended,0,,,,,
player,201312290sdg,sdg,MarsRi20,sacks,0.0,,,,,
player,201312290sdg,sdg,MarsRi20,tackles_combined,4,,,,,
player,201312290sdg,sdg,MarsRi20,tackles_solo,2,,,,,
player,201312290sdg,sdg,MarsRi20,tackles_assists,2,,,,,
player,201312290sdg,sdg,MarsRi20,tackles_loss,0,,,,,
