game,2013,11,20131117,201311170nor,sfo,"San Francisco 49ers",20,nor,"New Orleans Saints",23
player,201311170nor,nor,HillJo02,pass_int,0,,,,,
player,201311170nor,nor,HillJo02,pass_sacked,0,,,,,
player,201311170nor,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201311170nor,nor,HillJo02,pass_long,0,,,,,
player,201311170nor,nor,HillJo02,pass_rating,,,,,,
player,201311170nor,nor,HillJo02,rush_att,0,,,,,
player,201311170nor,nor,HillJo02,rush_yds,0,,,,,
player,201311170nor,nor,HillJo02,rush_td,0,,,,,
player,201311170nor,nor,HillJo02,rush_long,0,,,,,
player,201311170nor,nor,HillJo02,targets,2,,,,,
player,201311170nor,nor,HillJo02,rec,1,,,,,
player,201311170nor,nor,HillJo02,rec_yds,3,,,,,
player,201311170nor,nor,HillJo02,rec_td,1,,,,,
player,201311170nor,nor,HillJo02,rec_long,3,,,,,
player,201311170nor,nor,HillJo02,fumbles,0,,,,,
player,201311170nor,nor,HillJo02,fumbles_lost,0,,,,,
player,201311170nor,sfo,BrooAh21,def_int,1,,,,,
player,201311170nor,sfo,BrooAh21,def_int_yds,22,,,,,
player,201311170nor,sfo,BrooAh21,def_int_td,0,,,,,
player,201311170nor,sfo,BrooAh21,def_int_long,22,,,,,
player,201311170nor,sfo,BrooAh21,pass_defended,1,,,,,
player,201311170nor,sfo,BrooAh21,sacks,1.0,,,,,
player,201311170nor,sfo,BrooAh21,tackles_combined,2,,,,,
player,201311170nor,sfo,BrooAh21,tackles_solo,2,,,,,
player,201311170nor,sfo,BrooAh21,tackles_assists,0,,,,,
player,201311170nor,sfo,BrooAh21,tackles_loss,0,,,,,
player,201311170nor,sfo,BrooAh21,qb_hits,1,,,,,
player,201311170nor,sfo,BrooAh21,fumbles_rec,1,,,,,
player,201311170nor,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201311170nor,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201311170nor,sfo,BrooAh21,fumbles_forced,1,,,,,
player,201311170nor,sfo,BowmNa99,def_int,0,,,,,
player,201311170nor,sfo,BowmNa99,def_int_yds,0,,,,,
player,201311170nor,sfo,BowmNa99,def_int_td,0,,,,,
player,201311170nor,sfo,BowmNa99,def_int_long,0,,,,,
player,201311170nor,sfo,BowmNa99,pass_defended,0,,,,,
player,201311170nor,sfo,BowmNa99,sacks,0.0,,,,,
player,201311170nor,sfo,BowmNa99,tackles_combined,15,,,,,
player,201311170nor,sfo,BowmNa99,tackles_solo,13,,,,,
player,201311170nor,sfo,BowmNa99,tackles_assists,2,,,,,
player,201311170nor,sfo,BowmNa99,tackles_loss,1,,,,,
player,201311170nor,sfo,BowmNa99,qb_hits,0,,,,,
player,201311170nor,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201311170nor,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201311170nor,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201311170nor,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201311170nor,sfo,ReidEr00,def_int,0,,,,,
player,201311170nor,sfo,ReidEr00,def_int_yds,0,,,,,
player,201311170nor,sfo,ReidEr00,def_int_td,0,,,,,
player,201311170nor,sfo,ReidEr00,def_int_long,0,,,,,
player,201311170nor,sfo,ReidEr00,pass_defended,1,,,,,
player,201311170nor,sfo,ReidEr00,sacks,0.0,,,,,
player,201311170nor,sfo,ReidEr00,tackles_combined,6,,,,,
player,201311170nor,sfo,ReidEr00,tackles_solo,6,,,,,
player,201311170nor,sfo,ReidEr00,tackles_assists,0,,,,,
player,201311170nor,sfo,ReidEr00,tackles_loss,0,,,,,
player,201311170nor,sfo,ReidEr00,qb_hits,0,,,,,
player,201311170nor,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201311170nor,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201311170nor,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201311170nor,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201311170nor,sfo,WillPa98,def_int,0,,,,,
player,201311170nor,sfo,WillPa98,def_int_yds,0,,,,,
player,201311170nor,sfo,WillPa98,def_int_td,0,,,,,
player,201311170nor,sfo,WillPa98,def_int_long,0,,,,,
player,201311170nor,sfo,WillPa98,pass_defended,0,,,,,
player,201311170nor,sfo,WillPa98,sacks,0.0,,,,,
player,201311170nor,sfo,WillPa98,tackles_combined,6,,,,,
player,201311170nor,sfo,WillPa98,tackles_solo,4,,,,,
player,201311170nor,sfo,WillPa98,tackles_assists,2,,,,,
player,201311170nor,sfo,WillPa98,tackles_loss,0,,,,,
player,201311170nor,sfo,WillPa98,qb_hits,0,,,,,
player,201311170nor,sfo,WillPa98,fumbles_rec,0,,,,,
player,201311170nor,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201311170nor,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201311170nor,sfo,WillPa98,fumbles_forced,0,,,,,
player,201311170nor,sfo,SmitJu20,def_int,0,,,,,
player,201311170nor,sfo,SmitJu20,def_int_yds,0,,,,,
player,201311170nor,sfo,SmitJu20,def_int_td,0,,,,,
player,201311170nor,sfo,SmitJu20,def_int_long,0,,,,,
player,201311170nor,sfo,SmitJu20,pass_defended,0,,,,,
player,201311170nor,sfo,SmitJu20,sacks,0.0,,,,,
player,201311170nor,sfo,SmitJu20,tackles_combined,5,,,,,
player,201311170nor,sfo,SmitJu20,tackles_solo,3,,,,,
player,201311170nor,sfo,SmitJu20,tackles_assists,2,,,,,
player,201311170nor,sfo,SmitJu20,tackles_loss,1,,,,,
player,201311170nor,sfo,SmitJu20,qb_hits,0,,,,,
player,201311170nor,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201311170nor,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201311170nor,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201311170nor,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201311170nor,sfo,RogeCa20,def_int,0,,,,,
player,201311170nor,sfo,RogeCa20,def_int_yds,0,,,,,
player,201311170nor,sfo,RogeCa20,def_int_td,0,,,,,
player,201311170nor,sfo,RogeCa20,def_int_long,0,,,,,
player,201311170nor,sfo,RogeCa20,pass_defended,0,,,,,
player,201311170nor,sfo,RogeCa20,sacks,0.0,,,,,
player,201311170nor,sfo,RogeCa20,tackles_combined,4,,,,,
player,201311170nor,sfo,RogeCa20,tackles_solo,4,,,,,
player,201311170nor,sfo,RogeCa20,tackles_assists,0,,,,,
player,201311170nor,sfo,RogeCa20,tackles_loss,0,,,,,
player,201311170nor,sfo,RogeCa20,qb_hits,0,,,,,
player,201311170nor,sfo,RogeCa20,fumbles_rec,0,,,,,
player,201311170nor,sfo,RogeCa20,fumbles_rec_yds,0,,,,,
player,201311170nor,sfo,RogeCa20,fumbles_rec_td,0,,,,,
player,201311170nor,sfo,RogeCa20,fumbles_forced,0,,,,,
player,201311170nor,sfo,WrigEr99,def_int,0,,,,,
player,201311170nor,sfo,WrigEr99,def_int_yds,0,,,,,
player,201311170nor,sfo,WrigEr99,def_int_td,0,,,,,
player,201311170nor,sfo,WrigEr99,def_int_long,0,,,,,
player,201311170nor,sfo,WrigEr99,pass_defended,0,,,,,
player,201311170nor,sfo,WrigEr99,sacks,0.0,,,,,
player,201311170nor,sfo,WrigEr99,tackles_combined,4,,,,,
player,201311170nor,sfo,WrigEr99,tackles_solo,4,,,,,
player,201311170nor,sfo,WrigEr99,tackles_assists,0,,,,,
player,201311170nor,sfo,WrigEr99,tackles_loss,0,,,,,
player,201311170nor,sfo,WrigEr99,qb_hits,0,,,,,
player,201311170nor,sfo,WrigEr99,fumbles_rec,0,,,,,
player,201311170nor,sfo,WrigEr99,fumbles_rec_yds,0,,,,,
player,201311170nor,sfo,WrigEr99,fumbles_rec_td,0,,,,,
player,201311170nor,sfo,WrigEr99,fumbles_forced,0,,,,,
player,201311170nor,sfo,DorsGl99,def_int,0,,,,,
player,201311170nor,sfo,DorsGl99,def_int_yds,0,,,,,
player,201311170nor,sfo,DorsGl99,def_int_td,0,,,,,
player,201311170nor,sfo,DorsGl99,def_int_long,0,,,,,
player,201311170nor,sfo,DorsGl99,pass_defended,0,,,,,
player,201311170nor,sfo,DorsGl99,sacks,0.0,,,,,
player,201311170nor,sfo,DorsGl99,tackles_combined,3,,,,,
player,201311170nor,sfo,DorsGl99,tackles_solo,2,,,,,
player,201311170nor,sfo,DorsGl99,tackles_assists,1,,,,,
player,201311170nor,sfo,DorsGl99,tackles_loss,0,,,,,
player,201311170nor,sfo,DorsGl99,qb_hits,0,,,,,
player,201311170nor,sfo,DorsGl99,fumbles_rec,0,,,,,
player,201311170nor,sfo,DorsGl99,fumbles_rec_yds,0,,,,,
player,201311170nor,sfo,DorsGl99,fumbles_rec_td,0,,,,,
player,201311170nor,sfo,DorsGl99,fumbles_forced,0,,,,,
player,201311170nor,sfo,SkutDa00,def_int,0,,,,,
player,201311170nor,sfo,SkutDa00,def_int_yds,0,,,,,
player,201311170nor,sfo,SkutDa00,def_int_td,0,,,,,
player,201311170nor,sfo,SkutDa00,def_int_long,0,,,,,
player,201311170nor,sfo,SkutDa00,pass_defended,0,,,,,
player,201311170nor,sfo,SkutDa00,sacks,0.0,,,,,
player,201311170nor,sfo,SkutDa00,tackles_combined,3,,,,,
player,201311170nor,sfo,SkutDa00,tackles_solo,1,,,,,
player,201311170nor,sfo,SkutDa00,tackles_assists,2,,,,,
player,201311170nor,sfo,SkutDa00,tackles_loss,0,,,,,
player,201311170nor,sfo,SkutDa00,qb_hits,1,,,,,
player,201311170nor,sfo,SkutDa00,fumbles_rec,0,,,,,
player,201311170nor,sfo,SkutDa00,fumbles_rec_yds,0,,,,,
player,201311170nor,sfo,SkutDa00,fumbles_rec_td,0,,,,,
player,201311170nor,sfo,SkutDa00,fumbles_forced,0,,,,,
player,201311170nor,sfo,WhitDo20,def_int,0,,,,,
player,201311170nor,sfo,WhitDo20,def_int_yds,0,,,,,
player,201311170nor,sfo,WhitDo20,def_int_td,0,,,,,
player,201311170nor,sfo,WhitDo20,def_int_long,0,,,,,
player,201311170nor,sfo,WhitDo20,pass_defended,2,,,,,
player,201311170nor,sfo,WhitDo20,sacks,0.0,,,,,
player,201311170nor,sfo,WhitDo20,tackles_combined,3,,,,,
player,201311170nor,sfo,WhitDo20,tackles_solo,3,,,,,
player,201311170nor,sfo,WhitDo20,tackles_assists,0,,,,,
player,201311170nor,sfo,WhitDo20,tackles_loss,1,,,,,
player,201311170nor,sfo,WhitDo20,qb_hits,0,,,,,
player,201311170nor,sfo,WhitDo20,fumbles_rec,0,,,,,
player,201311170nor,sfo,WhitDo20,fumbles_rec_yds,0,,,,,
player,201311170nor,sfo,WhitDo20,fumbles_rec_td,0,,,,,
player,201311170nor,sfo,WhitDo20,fumbles_forced,0,,,,,
player,201311170nor,sfo,BrocTr00,def_int,0,,,,,
player,201311170nor,sfo,BrocTr00,def_int_yds,0,,,,,
player,201311170nor,sfo,BrocTr00,def_int_td,0,,,,,
player,201311170nor,sfo,BrocTr00,def_int_long,0,,,,,
player,201311170nor,sfo,BrocTr00,pass_defended,0,,,,,
player,201311170nor,sfo,BrocTr00,sacks,0.0,,,,,
player,201311170nor,sfo,BrocTr00,tackles_combined,2,,,,,
player,201311170nor,sfo,BrocTr00,tackles_solo,2,,,,,
player,201311170nor,sfo,BrocTr00,tackles_assists,0,,,,,
player,201311170nor,sfo,BrocTr00,tackles_loss,0,,,,,
player,201311170nor,sfo,BrocTr00,qb_hits,0,,,,,
player,201311170nor,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201311170nor,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201311170nor,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201311170nor,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201311170nor,sfo,BrowTa99,def_int,0,,,,,
player,201311170nor,sfo,BrowTa99,def_int_yds,0,,,,,
player,201311170nor,sfo,BrowTa99,def_int_td,0,,,,,
player,201311170nor,sfo,BrowTa99,def_int_long,0,,,,,
player,201311170nor,sfo,BrowTa99,pass_defended,0,,,,,
player,201311170nor,sfo,BrowTa99,sacks,0.0,,,,,
player,201311170nor,sfo,BrowTa99,tackles_combined,2,,,,,
player,201311170nor,sfo,BrowTa99,tackles_solo,2,,,,,
player,201311170nor,sfo,BrowTa99,tackles_assists,0,,,,,
player,201311170nor,sfo,BrowTa99,tackles_loss,0,,,,,
player,201311170nor,sfo,BrowTa99,qb_hits,0,,,,,
player,201311170nor,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201311170nor,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201311170nor,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201311170nor,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201311170nor,sfo,JeroTo00,def_int,0,,,,,
player,201311170nor,sfo,JeroTo00,def_int_yds,0,,,,,
player,201311170nor,sfo,JeroTo00,def_int_td,0,,,,,
player,201311170nor,sfo,JeroTo00,def_int_long,0,,,,,
player,201311170nor,sfo,JeroTo00,pass_defended,0,,,,,
player,201311170nor,sfo,JeroTo00,sacks,0.0,,,,,
player,201311170nor,sfo,JeroTo00,tackles_combined,2,,,,,
player,201311170nor,sfo,JeroTo00,tackles_solo,1,,,,,
player,201311170nor,sfo,JeroTo00,tackles_assists,1,,,,,
player,201311170nor,sfo,JeroTo00,tackles_loss,0,,,,,
player,201311170nor,sfo,JeroTo00,qb_hits,0,,,,,
player,201311170nor,sfo,JeroTo00,fumbles_rec,0,,,,,
player,201311170nor,sfo,JeroTo00,fumbles_rec_yds,0,,,,,
player,201311170nor,sfo,JeroTo00,fumbles_rec_td,0,,,,,
player,201311170nor,sfo,JeroTo00,fumbles_forced,0,,,,,
player,201311170nor,sfo,OsgoKa00,def_int,0,,,,,
player,201311170nor,sfo,OsgoKa00,def_int_yds,0,,,,,
player,201311170nor,sfo,OsgoKa00,def_int_td,0,,,,,
player,201311170nor,sfo,OsgoKa00,def_int_long,0,,,,,
player,201311170nor,sfo,OsgoKa00,pass_defended,0,,,,,
player,201311170nor,sfo,OsgoKa00,sacks,0.0,,,,,
player,201311170nor,sfo,OsgoKa00,tackles_combined,1,,,,,
player,201311170nor,sfo,OsgoKa00,tackles_solo,1,,,,,
player,201311170nor,sfo,OsgoKa00,tackles_assists,0,,,,,
player,201311170nor,sfo,OsgoKa00,tackles_loss,0,,,,,
player,201311170nor,sfo,OsgoKa00,qb_hits,0,,,,,
player,201311170nor,sfo,OsgoKa00,fumbles_rec,0,,,,,
player,201311170nor,sfo,OsgoKa00,fumbles_rec_yds,0,,,,,
player,201311170nor,sfo,OsgoKa00,fumbles_rec_td,0,,,,,
player,201311170nor,sfo,OsgoKa00,fumbles_forced,0,,,,,
player,201311170nor,sfo,SmitAl04,def_int,0,,,,,
player,201311170nor,sfo,SmitAl04,def_int_yds,0,,,,,
player,201311170nor,sfo,SmitAl04,def_int_td,0,,,,,
player,201311170nor,sfo,SmitAl04,def_int_long,0,,,,,
player,201311170nor,sfo,SmitAl04,pass_defended,0,,,,,
player,201311170nor,sfo,SmitAl04,sacks,0.0,,,,,
player,201311170nor,sfo,SmitAl04,tackles_combined,1,,,,,
player,201311170nor,sfo,SmitAl04,tackles_solo,1,,,,,
player,201311170nor,sfo,SmitAl04,tackles_assists,0,,,,,
player,201311170nor,sfo,SmitAl04,tackles_loss,0,,,,,
player,201311170nor,sfo,SmitAl04,qb_hits,1,,,,,
player,201311170nor,sfo,SmitAl04,fumbles_rec,0,,,,,
player,201311170nor,sfo,SmitAl04,fumbles_rec_yds,0,,,,,
player,201311170nor,sfo,SmitAl04,fumbles_rec_td,0,,,,,
player,201311170nor,sfo,SmitAl04,fumbles_forced,0,,,,,
player,201311170nor,sfo,VentRa20,def_int,0,,,,,
player,201311170nor,sfo,VentRa20,def_int_yds,0,,,,,
player,201311170nor,sfo,VentRa20,def_int_td,0,,,,,
player,201311170nor,sfo,VentRa20,def_int_long,0,,,,,
player,201311170nor,sfo,VentRa20,pass_defended,0,,,,,
player,201311170nor,sfo,VentRa20,sacks,0.0,,,,,
player,201311170nor,sfo,VentRa20,tackles_combined,0,,,,,
player,201311170nor,sfo,VentRa20,tackles_solo,0,,,,,
player,201311170nor,sfo,VentRa20,tackles_assists,0,,,,,
player,201311170nor,sfo,VentRa20,tackles_loss,0,,,,,
player,201311170nor,sfo,VentRa20,qb_hits,0,,,,,
player,201311170nor,sfo,VentRa20,fumbles_rec,1,,,,,
player,201311170nor,sfo,VentRa20,fumbles_rec_yds,0,,,,,
player,201311170nor,sfo,VentRa20,fumbles_rec_td,0,,,,,
player,201311170nor,sfo,VentRa20,fumbles_forced,0,,,,,
player,201311170nor,nor,WhitCo01,def_int,1,,,,,
player,201311170nor,nor,WhitCo01,def_int_yds,43,,,,,
player,201311170nor,nor,WhitCo01,def_int_td,0,,,,,
player,201311170nor,nor,WhitCo01,def_int_long,43,,,,,
player,201311170nor,nor,WhitCo01,pass_defended,1,,,,,
player,201311170nor,nor,WhitCo01,sacks,0.0,,,,,
player,201311170nor,nor,WhitCo01,tackles_combined,2,,,,,
player,201311170nor,nor,WhitCo01,tackles_solo,1,,,,,
player,201311170nor,nor,WhitCo01,tackles_assists,1,,,,,
player,201311170nor,nor,WhitCo01,tackles_loss,0,,,,,
player,201311170nor,nor,WhitCo01,qb_hits,0,,,,,
player,201311170nor,nor,WhitCo01,fumbles_rec,0,,,,,
player,201311170nor,nor,WhitCo01,fumbles_rec_yds,0,,,,,
player,201311170nor,nor,WhitCo01,fumbles_rec_td,0,,,,,
player,201311170nor,nor,WhitCo01,fumbles_forced,0,,,,,
player,201311170nor,nor,HickAk00,def_int,0,,,,,
player,201311170nor,nor,HickAk00,def_int_yds,0,,,,,
player,201311170nor,nor,HickAk00,def_int_td,0,,,,,
player,201311170nor,nor,HickAk00,def_int_long,0,,,,,
player,201311170nor,nor,HickAk00,pass_defended,0,,,,,
player,201311170nor,nor,HickAk00,sacks,1.0,,,,,
player,201311170nor,nor,HickAk00,tackles_combined,7,,,,,
player,201311170nor,nor,HickAk00,tackles_solo,4,,,,,
player,201311170nor,nor,HickAk00,tackles_assists,3,,,,,
player,201311170nor,nor,HickAk00,tackles_loss,1,,,,,
player,201311170nor,nor,HickAk00,qb_hits,1,,,,,
player,201311170nor,nor,HickAk00,fumbles_rec,0,,,,,
player,201311170nor,nor,HickAk00,fumbles_rec_yds,0,,,,,
player,201311170nor,nor,HickAk00,fumbles_rec_td,0,,,,,
player,201311170nor,nor,HickAk00,fumbles_forced,0,,,,,
player,201311170nor,nor,GaleJu00,def_int,0,,,,,
player,201311170nor,nor,GaleJu00,def_int_yds,0,,,,,
player,201311170nor,nor,GaleJu00,def_int_td,0,,,,,
player,201311170nor,nor,GaleJu00,def_int_long,0,,,,,
player,201311170nor,nor,GaleJu00,pass_defended,0,,,,,
player,201311170nor,nor,GaleJu00,sacks,1.0,,,,,
player,201311170nor,nor,GaleJu00,tackles_combined,2,,,,,
player,201311170nor,nor,GaleJu00,tackles_solo,1,,,,,
player,201311170nor,nor,GaleJu00,tackles_assists,1,,,,,
player,201311170nor,nor,GaleJu00,tackles_loss,1,,,,,
player,201311170nor,nor,GaleJu00,qb_hits,1,,,,,
player,201311170nor,nor,GaleJu00,fumbles_rec,0,,,,,
player,201311170nor,nor,GaleJu00,fumbles_rec_yds,0,,,,,
player,201311170nor,nor,GaleJu00,fumbles_rec_td,0,,,,,
player,201311170nor,nor,GaleJu00,fumbles_forced,0,,,,,
player,201311170nor,nor,JordCa00,def_int,0,,,,,
player,201311170nor,nor,JordCa00,def_int_yds,0,,,,,
player,201311170nor,nor,JordCa00,def_int_td,0,,,,,
player,201311170nor,nor,JordCa00,def_int_long,0,,,,,
player,201311170nor,nor,JordCa00,pass_defended,1,,,,,
player,201311170nor,nor,JordCa00,sacks,1.0,,,,,
player,201311170nor,nor,JordCa00,tackles_combined,2,,,,,
player,201311170nor,nor,JordCa00,tackles_solo,2,,,,,
player,201311170nor,nor,JordCa00,tackles_assists,0,,,,,
player,201311170nor,nor,JordCa00,tackles_loss,1,,,,,
player,201311170nor,nor,JordCa00,qb_hits,4,,,,,
player,201311170nor,nor,JordCa00,fumbles_rec,0,,,,,
player,201311170nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201311170nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201311170nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201311170nor,nor,HawtDa20,def_int,0,,,,,
player,201311170nor,nor,HawtDa20,def_int_yds,0,,,,,
player,201311170nor,nor,HawtDa20,def_int_td,0,,,,,
player,201311170nor,nor,HawtDa20,def_int_long,0,,,,,
player,201311170nor,nor,HawtDa20,pass_defended,0,,,,,
player,201311170nor,nor,HawtDa20,sacks,0.0,,,,,
player,201311170nor,nor,HawtDa20,tackles_combined,8,,,,,
player,201311170nor,nor,HawtDa20,tackles_solo,6,,,,,
player,201311170nor,nor,HawtDa20,tackles_assists,2,,,,,
player,201311170nor,nor,HawtDa20,tackles_loss,1,,,,,
player,201311170nor,nor,HawtDa20,qb_hits,0,,,,,
player,201311170nor,nor,HawtDa20,fumbles_rec,0,,,,,
player,201311170nor,nor,HawtDa20,fumbles_rec_yds,0,,,,,
player,201311170nor,nor,HawtDa20,fumbles_rec_td,0,,,,,
player,201311170nor,nor,HawtDa20,fumbles_forced,0,,,,,
player,201311170nor,nor,LoftCu99,def_int,0,,,,,
player,201311170nor,nor,LoftCu99,def_int_yds,0,,,,,
player,201311170nor,nor,LoftCu99,def_int_td,0,,,,,
player,201311170nor,nor,LoftCu99,def_int_long,0,,,,,
player,201311170nor,nor,LoftCu99,pass_defended,0,,,,,
player,201311170nor,nor,LoftCu99,sacks,0.0,,,,,
player,201311170nor,nor,LoftCu99,tackles_combined,6,,,,,
player,201311170nor,nor,LoftCu99,tackles_solo,3,,,,,
player,201311170nor,nor,LoftCu99,tackles_assists,3,,,,,
player,201311170nor,nor,LoftCu99,tackles_loss,1,,,,,
player,201311170nor,nor,LoftCu99,qb_hits,0,,,,,
player,201311170nor,nor,LoftCu99,fumbles_rec,0,,,,,
player,201311170nor,nor,LoftCu99,fumbles_rec_yds,0,,,,,
player,201311170nor,nor,LoftCu99,fumbles_rec_td,0,,,,,
player,201311170nor,nor,LoftCu99,fumbles_forced,0,,,,,
player,201311170nor,nor,HumbRa00,def_int,0,,,,,
player,201311170nor,nor,HumbRa00,def_int_yds,0,,,,,
player,201311170nor,nor,HumbRa00,def_int_td,0,,,,,
player,201311170nor,nor,HumbRa00,def_int_long,0,,,,,
player,201311170nor,nor,HumbRa00,pass_defended,0,,,,,
player,201311170nor,nor,HumbRa00,sacks,0.0,,,,,
player,201311170nor,nor,HumbRa00,tackles_combined,5,,,,,
player,201311170nor,nor,HumbRa00,tackles_solo,3,,,,,
player,201311170nor,nor,HumbRa00,tackles_assists,2,,,,,
player,201311170nor,nor,HumbRa00,tackles_loss,0,,,,,
player,201311170nor,nor,HumbRa00,qb_hits,0,,,,,
player,201311170nor,nor,HumbRa00,fumbles_rec,0,,,,,
player,201311170nor,nor,HumbRa00,fumbles_rec_yds,0,,,,,
player,201311170nor,nor,HumbRa00,fumbles_rec_td,0,,,,,
player,201311170nor,nor,HumbRa00,fumbles_forced,0,,,,,
player,201311170nor,nor,CarrCh22,def_int,0,,,,,
player,201311170nor,nor,CarrCh22,def_int_yds,0,,,,,
player,201311170nor,nor,CarrCh22,def_int_td,0,,,,,
player,201311170nor,nor,CarrCh22,def_int_long,0,,,,,
player,201311170nor,nor,CarrCh22,pass_defended,1,,,,,
player,201311170nor,nor,CarrCh22,sacks,0.0,,,,,
player,201311170nor,nor,CarrCh22,tackles_combined,4,,,,,
player,201311170nor,nor,CarrCh22,tackles_solo,4,,,,,
player,201311170nor,nor,CarrCh22,tackles_assists,0,,,,,
player,201311170nor,nor,CarrCh22,tackles_loss,0,,,,,
player,201311170nor,nor,CarrCh22,qb_hits,0,,,,,
player,201311170nor,nor,CarrCh22,fumbles_rec,0,,,,,
player,201311170nor,nor,CarrCh22,fumbles_rec_yds,0,,,,,
player,201311170nor,nor,CarrCh22,fumbles_rec_td,0,,,,,
player,201311170nor,nor,CarrCh22,fumbles_forced,0,,,,,
player,201311170nor,nor,LewiKe96,def_int,0,,,,,
player,201311170nor,nor,LewiKe96,def_int_yds,0,,,,,
player,201311170nor,nor,LewiKe96,def_int_td,0,,,,,
player,201311170nor,nor,LewiKe96,def_int_long,0,,,,,
player,201311170nor,nor,LewiKe96,pass_defended,1,,,,,
player,201311170nor,nor,LewiKe96,sacks,0.0,,,,,
player,201311170nor,nor,LewiKe96,tackles_combined,3,,,,,
player,201311170nor,nor,LewiKe96,tackles_solo,3,,,,,
player,201311170nor,nor,LewiKe96,tackles_assists,0,,,,,
player,201311170nor,nor,LewiKe96,tackles_loss,0,,,,,
player,201311170nor,nor,LewiKe96,qb_hits,0,,,,,
player,201311170nor,nor,LewiKe96,fumbles_rec,0,,,,,
player,201311170nor,nor,LewiKe96,fumbles_rec_yds,0,,,,,
player,201311170nor,nor,LewiKe96,fumbles_rec_td,0,,,,,
player,201311170nor,nor,LewiKe96,fumbles_forced,0,,,,,
player,201311170nor,nor,BunkBr20,def_int,0,,,,,
player,201311170nor,nor,BunkBr20,def_int_yds,0,,,,,
player,201311170nor,nor,BunkBr20,def_int_td,0,,,,,
player,201311170nor,nor,BunkBr20,def_int_long,0,,,,,
player,201311170nor,nor,BunkBr20,pass_defended,0,,,,,
player,201311170nor,nor,BunkBr20,sacks,0.0,,,,,
player,201311170nor,nor,BunkBr20,tackles_combined,2,,,,,
player,201311170nor,nor,BunkBr20,tackles_solo,1,,,,,
player,201311170nor,nor,BunkBr20,tackles_assists,1,,,,,
player,201311170nor,nor,BunkBr20,tackles_loss,0,,,,,
player,201311170nor,nor,BunkBr20,qb_hits,0,,,,,
player,201311170nor,nor,BunkBr20,fumbles_rec,0,,,,,
player,201311170nor,nor,BunkBr20,fumbles_rec_yds,0,,,,,
player,201311170nor,nor,BunkBr20,fumbles_rec_td,0,,,,,
player,201311170nor,nor,BunkBr20,fumbles_forced,0,,,,,
player,201311170nor,nor,BushRa00,def_int,0,,,,,
player,201311170nor,nor,BushRa00,def_int_yds,0,,,,,
player,201311170nor,nor,BushRa00,def_int_td,0,,,,,
player,201311170nor,nor,BushRa00,def_int_long,0,,,,,
player,201311170nor,nor,BushRa00,pass_defended,1,,,,,
player,201311170nor,nor,BushRa00,sacks,0.0,,,,,
player,201311170nor,nor,BushRa00,tackles_combined,2,,,,,
player,201311170nor,nor,BushRa00,tackles_solo,2,,,,,
player,201311170nor,nor,BushRa00,tackles_assists,0,,,,,
player,201311170nor,nor,BushRa00,tackles_loss,0,,,,,
player,201311170nor,nor,BushRa00,qb_hits,0,,,,,
player,201311170nor,nor,BushRa00,fumbles_rec,0,,,,,
player,201311170nor,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201311170nor,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201311170nor,nor,BushRa00,fumbles_forced,0,,,,,
player,201311170nor,nor,HarpRo21,def_int,0,,,,,
player,201311170nor,nor,HarpRo21,def_int_yds,0,,,,,
player,201311170nor,nor,HarpRo21,def_int_td,0,,,,,
player,201311170nor,nor,HarpRo21,def_int_long,0,,,,,
player,201311170nor,nor,HarpRo21,pass_defended,0,,,,,
player,201311170nor,nor,HarpRo21,sacks,0.0,,,,,
player,201311170nor,nor,HarpRo21,tackles_combined,2,,,,,
player,201311170nor,nor,HarpRo21,tackles_solo,1,,,,,
player,201311170nor,nor,HarpRo21,tackles_assists,1,,,,,
