game,2013,9,20131103,201311030cle,rav,"Baltimore Ravens",18,cle,"Cleveland Browns",24
player,201311030cle,cle,CampJa00,rec_long,0,,,,,
player,201311030cle,cle,CampJa00,fumbles,0,,,,,
player,201311030cle,cle,CampJa00,fumbles_lost,0,,,,,
player,201311030cle,cle,WeedBr00,pass_cmp,1,,,,,
player,201311030cle,cle,WeedBr00,pass_att,2,,,,,
player,201311030cle,cle,WeedBr00,pass_yds,-2,,,,,
player,201311030cle,cle,WeedBr00,pass_td,0,,,,,
player,201311030cle,cle,WeedBr00,pass_int,0,,,,,
player,201311030cle,cle,WeedBr00,pass_sacked,0,,,,,
player,201311030cle,cle,WeedBr00,pass_sacked_yds,0,,,,,
player,201311030cle,cle,WeedBr00,pass_long,-2,,,,,
player,201311030cle,cle,WeedBr00,pass_rating,56.2,,,,,
player,201311030cle,cle,WeedBr00,rush_att,0,,,,,
player,201311030cle,cle,WeedBr00,rush_yds,0,,,,,
player,201311030cle,cle,WeedBr00,rush_td,0,,,,,
player,201311030cle,cle,WeedBr00,rush_long,0,,,,,
player,201311030cle,cle,WeedBr00,targets,0,,,,,
player,201311030cle,cle,WeedBr00,rec,0,,,,,
player,201311030cle,cle,WeedBr00,rec_yds,0,,,,,
player,201311030cle,cle,WeedBr00,rec_td,0,,,,,
player,201311030cle,cle,WeedBr00,rec_long,0,,,,,
player,201311030cle,cle,WeedBr00,fumbles,0,,,,,
player,201311030cle,cle,WeedBr00,fumbles_lost,0,,,,,
player,201311030cle,cle,McGaWi00,pass_cmp,0,,,,,
player,201311030cle,cle,McGaWi00,pass_att,0,,,,,
player,201311030cle,cle,McGaWi00,pass_yds,0,,,,,
player,201311030cle,cle,McGaWi00,pass_td,0,,,,,
player,201311030cle,cle,McGaWi00,pass_int,0,,,,,
player,201311030cle,cle,McGaWi00,pass_sacked,0,,,,,
player,201311030cle,cle,McGaWi00,pass_sacked_yds,0,,,,,
player,201311030cle,cle,McGaWi00,pass_long,0,,,,,
player,201311030cle,cle,McGaWi00,pass_rating,,,,,,
player,201311030cle,cle,McGaWi00,rush_att,21,,,,,
player,201311030cle,cle,McGaWi00,rush_yds,31,,,,,
player,201311030cle,cle,McGaWi00,rush_td,0,,,,,
player,201311030cle,cle,McGaWi00,rush_long,7,,,,,
player,201311030cle,cle,McGaWi00,targets,0,,,,,
player,201311030cle,cle,McGaWi00,rec,0,,,,,
player,201311030cle,cle,McGaWi00,rec_yds,0,,,,,
player,201311030cle,cle,McGaWi00,rec_td,0,,,,,
player,201311030cle,cle,McGaWi00,rec_long,0,,,,,
player,201311030cle,cle,McGaWi00,fumbles,1,,,,,
player,201311030cle,cle,McGaWi00,fumbles_lost,1,,,,,
player,201311030cle,cle,WhitFo00,pass_cmp,0,,,,,
player,201311030cle,cle,WhitFo00,pass_att,0,,,,,
player,201311030cle,cle,WhitFo00,pass_yds,0,,,,,
player,201311030cle,cle,WhitFo00,pass_td,0,,,,,
player,201311030cle,cle,WhitFo00,pass_int,0,,,,,
player,201311030cle,cle,WhitFo00,pass_sacked,0,,,,,
player,201311030cle,cle,WhitFo00,pass_sacked_yds,0,,,,,
player,201311030cle,cle,WhitFo00,pass_long,0,,,,,
player,201311030cle,cle,WhitFo00,pass_rating,,,,,,
player,201311030cle,cle,WhitFo00,rush_att,2,,,,,
player,201311030cle,cle,WhitFo00,rush_yds,11,,,,,
player,201311030cle,cle,WhitFo00,rush_td,0,,,,,
player,201311030cle,cle,WhitFo00,rush_long,11,,,,,
player,201311030cle,cle,WhitFo00,targets,4,,,,,
player,201311030cle,cle,WhitFo00,rec,3,,,,,
player,201311030cle,cle,WhitFo00,rec_yds,13,,,,,
player,201311030cle,cle,WhitFo00,rec_td,0,,,,,
player,201311030cle,cle,WhitFo00,rec_long,8,,,,,
player,201311030cle,cle,WhitFo00,fumbles,0,,,,,
player,201311030cle,cle,WhitFo00,fumbles_lost,0,,,,,
player,201311030cle,cle,GordJo02,pass_cmp,0,,,,,
player,201311030cle,cle,GordJo02,pass_att,0,,,,,
player,201311030cle,cle,GordJo02,pass_yds,0,,,,,
player,201311030cle,cle,GordJo02,pass_td,0,,,,,
player,201311030cle,cle,GordJo02,pass_int,0,,,,,
player,201311030cle,cle,GordJo02,pass_sacked,0,,,,,
player,201311030cle,cle,GordJo02,pass_sacked_yds,0,,,,,
player,201311030cle,cle,GordJo02,pass_long,0,,,,,
player,201311030cle,cle,GordJo02,pass_rating,,,,,,
player,201311030cle,cle,GordJo02,rush_att,1,,,,,
player,201311030cle,cle,GordJo02,rush_yds,10,,,,,
player,201311030cle,cle,GordJo02,rush_td,0,,,,,
player,201311030cle,cle,GordJo02,rush_long,10,,,,,
player,201311030cle,cle,GordJo02,targets,7,,,,,
player,201311030cle,cle,GordJo02,rec,3,,,,,
player,201311030cle,cle,GordJo02,rec_yds,44,,,,,
player,201311030cle,cle,GordJo02,rec_td,0,,,,,
player,201311030cle,cle,GordJo02,rec_long,27,,,,,
player,201311030cle,cle,GordJo02,fumbles,0,,,,,
player,201311030cle,cle,GordJo02,fumbles_lost,0,,,,,
player,201311030cle,cle,GrayMa00,pass_cmp,0,,,,,
player,201311030cle,cle,GrayMa00,pass_att,0,,,,,
player,201311030cle,cle,GrayMa00,pass_yds,0,,,,,
player,201311030cle,cle,GrayMa00,pass_td,0,,,,,
player,201311030cle,cle,GrayMa00,pass_int,0,,,,,
player,201311030cle,cle,GrayMa00,pass_sacked,0,,,,,
player,201311030cle,cle,GrayMa00,pass_sacked_yds,0,,,,,
player,201311030cle,cle,GrayMa00,pass_long,0,,,,,
player,201311030cle,cle,GrayMa00,pass_rating,,,,,,
player,201311030cle,cle,GrayMa00,rush_att,1,,,,,
player,201311030cle,cle,GrayMa00,rush_yds,1,,,,,
player,201311030cle,cle,GrayMa00,rush_td,0,,,,,
player,201311030cle,cle,GrayMa00,rush_long,1,,,,,
player,201311030cle,cle,GrayMa00,targets,0,,,,,
player,201311030cle,cle,GrayMa00,rec,0,,,,,
player,201311030cle,cle,GrayMa00,rec_yds,0,,,,,
player,201311030cle,cle,GrayMa00,rec_td,0,,,,,
player,201311030cle,cle,GrayMa00,rec_long,0,,,,,
player,201311030cle,cle,GrayMa00,fumbles,0,,,,,
player,201311030cle,cle,GrayMa00,fumbles_lost,0,,,,,
player,201311030cle,cle,LittGr00,pass_cmp,0,,,,,
player,201311030cle,cle,LittGr00,pass_att,0,,,,,
player,201311030cle,cle,LittGr00,pass_yds,0,,,,,
player,201311030cle,cle,LittGr00,pass_td,0,,,,,
player,201311030cle,cle,LittGr00,pass_int,0,,,,,
player,201311030cle,cle,LittGr00,pass_sacked,0,,,,,
player,201311030cle,cle,LittGr00,pass_sacked_yds,0,,,,,
player,201311030cle,cle,LittGr00,pass_long,0,,,,,
player,201311030cle,cle,LittGr00,pass_rating,,,,,,
player,201311030cle,cle,LittGr00,rush_att,0,,,,,
player,201311030cle,cle,LittGr00,rush_yds,0,,,,,
player,201311030cle,cle,LittGr00,rush_td,0,,,,,
player,201311030cle,cle,LittGr00,rush_long,0,,,,,
player,201311030cle,cle,LittGr00,targets,9,,,,,
player,201311030cle,cle,LittGr00,rec,7,,,,,
player,201311030cle,cle,LittGr00,rec_yds,122,,,,,
player,201311030cle,cle,LittGr00,rec_td,0,,,,,
player,201311030cle,cle,LittGr00,rec_long,46,,,,,
player,201311030cle,cle,LittGr00,fumbles,0,,,,,
player,201311030cle,cle,LittGr00,fumbles_lost,0,,,,,
player,201311030cle,cle,OgboCh00,pass_cmp,0,,,,,
player,201311030cle,cle,OgboCh00,pass_att,0,,,,,
player,201311030cle,cle,OgboCh00,pass_yds,0,,,,,
player,201311030cle,cle,OgboCh00,pass_td,0,,,,,
player,201311030cle,cle,OgboCh00,pass_int,0,,,,,
player,201311030cle,cle,OgboCh00,pass_sacked,0,,,,,
player,201311030cle,cle,OgboCh00,pass_sacked_yds,0,,,,,
player,201311030cle,cle,OgboCh00,pass_long,0,,,,,
player,201311030cle,cle,OgboCh00,pass_rating,,,,,,
player,201311030cle,cle,OgboCh00,rush_att,0,,,,,
player,201311030cle,cle,OgboCh00,rush_yds,0,,,,,
player,201311030cle,cle,OgboCh00,rush_td,0,,,,,
player,201311030cle,cle,OgboCh00,rush_long,0,,,,,
player,201311030cle,cle,OgboCh00,targets,6,,,,,
player,201311030cle,cle,OgboCh00,rec,5,,,,,
player,201311030cle,cle,OgboCh00,rec_yds,39,,,,,
player,201311030cle,cle,OgboCh00,rec_td,0,,,,,
player,201311030cle,cle,OgboCh00,rec_long,17,,,,,
player,201311030cle,cle,OgboCh00,fumbles,0,,,,,
player,201311030cle,cle,OgboCh00,fumbles_lost,0,,,,,
player,201311030cle,cle,BessDa00,pass_cmp,0,,,,,
player,201311030cle,cle,BessDa00,pass_att,0,,,,,
player,201311030cle,cle,BessDa00,pass_yds,0,,,,,
player,201311030cle,cle,BessDa00,pass_td,0,,,,,
player,201311030cle,cle,BessDa00,pass_int,0,,,,,
player,201311030cle,cle,BessDa00,pass_sacked,0,,,,,
player,201311030cle,cle,BessDa00,pass_sacked_yds,0,,,,,
player,201311030cle,cle,BessDa00,pass_long,0,,,,,
player,201311030cle,cle,BessDa00,pass_rating,,,,,,
player,201311030cle,cle,BessDa00,rush_att,0,,,,,
player,201311030cle,cle,BessDa00,rush_yds,0,,,,,
player,201311030cle,cle,BessDa00,rush_td,0,,,,,
player,201311030cle,cle,BessDa00,rush_long,0,,,,,
player,201311030cle,cle,BessDa00,targets,4,,,,,
player,201311030cle,cle,BessDa00,rec,3,,,,,
player,201311030cle,cle,BessDa00,rec_yds,24,,,,,
player,201311030cle,cle,BessDa00,rec_td,2,,,,,
player,201311030cle,cle,BessDa00,rec_long,20,,,,,
player,201311030cle,cle,BessDa00,fumbles,0,,,,,
player,201311030cle,cle,BessDa00,fumbles_lost,0,,,,,
player,201311030cle,cle,EdwaAr00,pass_cmp,0,,,,,
player,201311030cle,cle,EdwaAr00,pass_att,0,,,,,
player,201311030cle,cle,EdwaAr00,pass_yds,0,,,,,
player,201311030cle,cle,EdwaAr00,pass_td,0,,,,,
player,201311030cle,cle,EdwaAr00,pass_int,0,,,,,
player,201311030cle,cle,EdwaAr00,pass_sacked,0,,,,,
player,201311030cle,cle,EdwaAr00,pass_sacked_yds,0,,,,,
player,201311030cle,cle,EdwaAr00,pass_long,0,,,,,
player,201311030cle,cle,EdwaAr00,pass_rating,,,,,,
player,201311030cle,cle,EdwaAr00,rush_att,0,,,,,
player,201311030cle,cle,EdwaAr00,rush_yds,0,,,,,
player,201311030cle,cle,EdwaAr00,rush_td,0,,,,,
player,201311030cle,cle,EdwaAr00,rush_long,0,,,,,
player,201311030cle,cle,EdwaAr00,targets,1,,,,,
player,201311030cle,cle,EdwaAr00,rec,1,,,,,
player,201311030cle,cle,EdwaAr00,rec_yds,10,,,,,
player,201311030cle,cle,EdwaAr00,rec_td,0,,,,,
player,201311030cle,cle,EdwaAr00,rec_long,10,,,,,
player,201311030cle,cle,EdwaAr00,fumbles,0,,,,,
player,201311030cle,cle,EdwaAr00,fumbles_lost,0,,,,,
player,201311030cle,cle,CameJo00,pass_cmp,0,,,,,
player,201311030cle,cle,CameJo00,pass_att,0,,,,,
player,201311030cle,cle,CameJo00,pass_yds,0,,,,,
player,201311030cle,cle,CameJo00,pass_td,0,,,,,
player,201311030cle,cle,CameJo00,pass_int,0,,,,,
player,201311030cle,cle,CameJo00,pass_sacked,0,,,,,
player,201311030cle,cle,CameJo00,pass_sacked_yds,0,,,,,
player,201311030cle,cle,CameJo00,pass_long,0,,,,,
player,201311030cle,cle,CameJo00,pass_rating,,,,,,
player,201311030cle,cle,CameJo00,rush_att,0,,,,,
player,201311030cle,cle,CameJo00,rush_yds,0,,,,,
