game,2013,8,20131024,201310240tam,car,"Carolina Panthers",31,tam,"Tampa Bay Buccaneers",13
team,201310240tam,car,First Downs,21,,,,,,
team,201310240tam,tam,First Downs,19,,,,,,
team,201310240tam,car,Rush-Yds-TDs,27-129-2,,,,,,
team,201310240tam,tam,Rush-Yds-TDs,14-48-0,,,,,,
team,201310240tam,car,Cmp-Att-Yd-TD-INT,23-32-221-2-0,,,,,,
team,201310240tam,tam,Cmp-Att-Yd-TD-INT,30-51-275-1-0,,,,,,
team,201310240tam,car,Sacked-Yards,3-26,,,,,,
team,201310240tam,tam,Sacked-Yards,3-26,,,,,,
team,201310240tam,car,Net Pass Yards,195,,,,,,
team,201310240tam,tam,Net Pass Yards,249,,,,,,
team,201310240tam,car,Total Yards,324,,,,,,
team,201310240tam,tam,Total Yards,297,,,,,,
team,201310240tam,car,Fumbles-Lost,0-0,,,,,,
team,201310240tam,tam,Fumbles-Lost,3-1,,,,,,
team,201310240tam,car,Turnovers,0,,,,,,
team,201310240tam,tam,Turnovers,1,,,,,,
team,201310240tam,car,Penalties-Yards,6-59,,,,,,
team,201310240tam,tam,Penalties-Yards,3-21,,,,,,
team,201310240tam,car,Third Down Conv.,5-12,,,,,,
team,201310240tam,tam,Third Down Conv.,4-14,,,,,,
team,201310240tam,car,Fourth Down Conv.,1-1,,,,,,
team,201310240tam,tam,Fourth Down Conv.,0-2,,,,,,
team,201310240tam,car,Time of Possession,34:33,,,,,,
team,201310240tam,tam,Time of Possession,25:27,,,,,,
player,201310240tam,car,NewtCa00,pass_cmp,23,,,,,
player,201310240tam,car,NewtCa00,pass_att,32,,,,,
player,201310240tam,car,NewtCa00,pass_yds,221,,,,,
player,201310240tam,car,NewtCa00,pass_td,2,,,,,
player,201310240tam,car,NewtCa00,pass_int,0,,,,,
player,201310240tam,car,NewtCa00,pass_sacked,3,,,,,
player,201310240tam,car,NewtCa00,pass_sacked_yds,26,,,,,
player,201310240tam,car,NewtCa00,pass_long,35,,,,,
player,201310240tam,car,NewtCa00,pass_rating,111.6,,,,,
player,201310240tam,car,NewtCa00,rush_att,11,,,,,
player,201310240tam,car,NewtCa00,rush_yds,50,,,,,
