game,2013,9,20131103,201311030ram,oti,"Tennessee Titans",28,ram,"St. Louis Rams",21
player,201311030ram,oti,GreeSh00,rec,1,,,,,
player,201311030ram,oti,GreeSh00,rec_yds,28,,,,,
player,201311030ram,oti,GreeSh00,rec_td,0,,,,,
player,201311030ram,oti,GreeSh00,rec_long,28,,,,,
player,201311030ram,oti,GreeSh00,fumbles,0,,,,,
player,201311030ram,oti,GreeSh00,fumbles_lost,0,,,,,
player,201311030ram,oti,WrigKe01,pass_cmp,0,,,,,
player,201311030ram,oti,WrigKe01,pass_att,0,,,,,
player,201311030ram,oti,WrigKe01,pass_yds,0,,,,,
player,201311030ram,oti,WrigKe01,pass_td,0,,,,,
player,201311030ram,oti,WrigKe01,pass_int,0,,,,,
player,201311030ram,oti,WrigKe01,pass_sacked,0,,,,,
player,201311030ram,oti,WrigKe01,pass_sacked_yds,0,,,,,
player,201311030ram,oti,WrigKe01,pass_long,0,,,,,
player,201311030ram,oti,WrigKe01,pass_rating,,,,,,
player,201311030ram,oti,WrigKe01,rush_att,0,,,,,
player,201311030ram,oti,WrigKe01,rush_yds,0,,,,,
player,201311030ram,oti,WrigKe01,rush_td,0,,,,,
player,201311030ram,oti,WrigKe01,rush_long,0,,,,,
player,201311030ram,oti,WrigKe01,targets,5,,,,,
player,201311030ram,oti,WrigKe01,rec,3,,,,,
player,201311030ram,oti,WrigKe01,rec_yds,69,,,,,
player,201311030ram,oti,WrigKe01,rec_td,0,,,,,
player,201311030ram,oti,WrigKe01,rec_long,45,,,,,
player,201311030ram,oti,WrigKe01,fumbles,0,,,,,
player,201311030ram,oti,WrigKe01,fumbles_lost,0,,,,,
player,201311030ram,oti,MoonCo00,pass_cmp,0,,,,,
player,201311030ram,oti,MoonCo00,pass_att,0,,,,,
player,201311030ram,oti,MoonCo00,pass_yds,0,,,,,
player,201311030ram,oti,MoonCo00,pass_td,0,,,,,
player,201311030ram,oti,MoonCo00,pass_int,0,,,,,
player,201311030ram,oti,MoonCo00,pass_sacked,0,,,,,
player,201311030ram,oti,MoonCo00,pass_sacked_yds,0,,,,,
player,201311030ram,oti,MoonCo00,pass_long,0,,,,,
player,201311030ram,oti,MoonCo00,pass_rating,,,,,,
player,201311030ram,oti,MoonCo00,rush_att,0,,,,,
player,201311030ram,oti,MoonCo00,rush_yds,0,,,,,
player,201311030ram,oti,MoonCo00,rush_td,0,,,,,
player,201311030ram,oti,MoonCo00,rush_long,0,,,,,
player,201311030ram,oti,MoonCo00,targets,1,,,,,
player,201311030ram,oti,MoonCo00,rec,1,,,,,
player,201311030ram,oti,MoonCo00,rec_yds,22,,,,,
player,201311030ram,oti,MoonCo00,rec_td,0,,,,,
player,201311030ram,oti,MoonCo00,rec_long,22,,,,,
player,201311030ram,oti,MoonCo00,fumbles,0,,,,,
player,201311030ram,oti,MoonCo00,fumbles_lost,0,,,,,
player,201311030ram,oti,WillDa04,pass_cmp,0,,,,,
player,201311030ram,oti,WillDa04,pass_att,0,,,,,
player,201311030ram,oti,WillDa04,pass_yds,0,,,,,
player,201311030ram,oti,WillDa04,pass_td,0,,,,,
player,201311030ram,oti,WillDa04,pass_int,0,,,,,
player,201311030ram,oti,WillDa04,pass_sacked,0,,,,,
player,201311030ram,oti,WillDa04,pass_sacked_yds,0,,,,,
player,201311030ram,oti,WillDa04,pass_long,0,,,,,
player,201311030ram,oti,WillDa04,pass_rating,,,,,,
player,201311030ram,oti,WillDa04,rush_att,0,,,,,
player,201311030ram,oti,WillDa04,rush_yds,0,,,,,
player,201311030ram,oti,WillDa04,rush_td,0,,,,,
player,201311030ram,oti,WillDa04,rush_long,0,,,,,
player,201311030ram,oti,WillDa04,targets,1,,,,,
player,201311030ram,oti,WillDa04,rec,1,,,,,
player,201311030ram,oti,WillDa04,rec_yds,20,,,,,
player,201311030ram,oti,WillDa04,rec_td,0,,,,,
player,201311030ram,oti,WillDa04,rec_long,20,,,,,
player,201311030ram,oti,WillDa04,fumbles,1,,,,,
player,201311030ram,oti,WillDa04,fumbles_lost,0,,,,,
player,201311030ram,oti,WalkHu00,pass_cmp,0,,,,,
player,201311030ram,oti,WalkHu00,pass_att,0,,,,,
player,201311030ram,oti,WalkHu00,pass_yds,0,,,,,
player,201311030ram,oti,WalkHu00,pass_td,0,,,,,
player,201311030ram,oti,WalkHu00,pass_int,0,,,,,
player,201311030ram,oti,WalkHu00,pass_sacked,0,,,,,
player,201311030ram,oti,WalkHu00,pass_sacked_yds,0,,,,,
player,201311030ram,oti,WalkHu00,pass_long,0,,,,,
player,201311030ram,oti,WalkHu00,pass_rating,,,,,,
player,201311030ram,oti,WalkHu00,rush_att,0,,,,,
player,201311030ram,oti,WalkHu00,rush_yds,0,,,,,
player,201311030ram,oti,WalkHu00,rush_td,0,,,,,
player,201311030ram,oti,WalkHu00,rush_long,0,,,,,
player,201311030ram,oti,WalkHu00,targets,2,,,,,
player,201311030ram,oti,WalkHu00,rec,2,,,,,
player,201311030ram,oti,WalkHu00,rec_yds,13,,,,,
player,201311030ram,oti,WalkHu00,rec_td,0,,,,,
player,201311030ram,oti,WalkHu00,rec_long,8,,,,,
player,201311030ram,oti,WalkHu00,fumbles,0,,,,,
player,201311030ram,oti,WalkHu00,fumbles_lost,0,,,,,
player,201311030ram,oti,HuntJu00,pass_cmp,0,,,,,
player,201311030ram,oti,HuntJu00,pass_att,0,,,,,
player,201311030ram,oti,HuntJu00,pass_yds,0,,,,,
player,201311030ram,oti,HuntJu00,pass_td,0,,,,,
player,201311030ram,oti,HuntJu00,pass_int,0,,,,,
player,201311030ram,oti,HuntJu00,pass_sacked,0,,,,,
player,201311030ram,oti,HuntJu00,pass_sacked_yds,0,,,,,
player,201311030ram,oti,HuntJu00,pass_long,0,,,,,
player,201311030ram,oti,HuntJu00,pass_rating,,,,,,
player,201311030ram,oti,HuntJu00,rush_att,0,,,,,
player,201311030ram,oti,HuntJu00,rush_yds,0,,,,,
player,201311030ram,oti,HuntJu00,rush_td,0,,,,,
player,201311030ram,oti,HuntJu00,rush_long,0,,,,,
player,201311030ram,oti,HuntJu00,targets,2,,,,,
player,201311030ram,oti,HuntJu00,rec,2,,,,,
player,201311030ram,oti,HuntJu00,rec_yds,13,,,,,
player,201311030ram,oti,HuntJu00,rec_td,0,,,,,
player,201311030ram,oti,HuntJu00,rec_long,8,,,,,
player,201311030ram,oti,HuntJu00,fumbles,0,,,,,
player,201311030ram,oti,HuntJu00,fumbles_lost,0,,,,,
player,201311030ram,oti,WashNa00,pass_cmp,0,,,,,
player,201311030ram,oti,WashNa00,pass_att,0,,,,,
player,201311030ram,oti,WashNa00,pass_yds,0,,,,,
player,201311030ram,oti,WashNa00,pass_td,0,,,,,
player,201311030ram,oti,WashNa00,pass_int,0,,,,,
player,201311030ram,oti,WashNa00,pass_sacked,0,,,,,
player,201311030ram,oti,WashNa00,pass_sacked_yds,0,,,,,
player,201311030ram,oti,WashNa00,pass_long,0,,,,,
player,201311030ram,oti,WashNa00,pass_rating,,,,,,
player,201311030ram,oti,WashNa00,rush_att,0,,,,,
player,201311030ram,oti,WashNa00,rush_yds,0,,,,,
player,201311030ram,oti,WashNa00,rush_td,0,,,,,
player,201311030ram,oti,WashNa00,rush_long,0,,,,,
player,201311030ram,oti,WashNa00,targets,4,,,,,
player,201311030ram,oti,WashNa00,rec,0,,,,,
player,201311030ram,oti,WashNa00,rec_yds,0,,,,,
player,201311030ram,oti,WashNa00,rec_td,0,,,,,
player,201311030ram,oti,WashNa00,rec_long,0,,,,,
player,201311030ram,oti,WashNa00,fumbles,0,,,,,
player,201311030ram,oti,WashNa00,fumbles_lost,0,,,,,
player,201311030ram,oti,StevCr00,pass_cmp,0,,,,,
player,201311030ram,oti,StevCr00,pass_att,0,,,,,
player,201311030ram,oti,StevCr00,pass_yds,0,,,,,
player,201311030ram,oti,StevCr00,pass_td,0,,,,,
player,201311030ram,oti,StevCr00,pass_int,0,,,,,
player,201311030ram,oti,StevCr00,pass_sacked,0,,,,,
player,201311030ram,oti,StevCr00,pass_sacked_yds,0,,,,,
player,201311030ram,oti,StevCr00,pass_long,0,,,,,
player,201311030ram,oti,StevCr00,pass_rating,,,,,,
player,201311030ram,oti,StevCr00,rush_att,0,,,,,
player,201311030ram,oti,StevCr00,rush_yds,0,,,,,
player,201311030ram,oti,StevCr00,rush_td,0,,,,,
player,201311030ram,oti,StevCr00,rush_long,0,,,,,
player,201311030ram,oti,StevCr00,targets,1,,,,,
player,201311030ram,oti,StevCr00,rec,0,,,,,
player,201311030ram,oti,StevCr00,rec_yds,0,,,,,
player,201311030ram,oti,StevCr00,rec_td,0,,,,,
player,201311030ram,oti,StevCr00,rec_long,0,,,,,
player,201311030ram,oti,StevCr00,fumbles,0,,,,,
player,201311030ram,oti,StevCr00,fumbles_lost,0,,,,,
player,201311030ram,oti,BritKe00,pass_cmp,0,,,,,
player,201311030ram,oti,BritKe00,pass_att,0,,,,,
player,201311030ram,oti,BritKe00,pass_yds,0,,,,,
player,201311030ram,oti,BritKe00,pass_td,0,,,,,
player,201311030ram,oti,BritKe00,pass_int,0,,,,,
player,201311030ram,oti,BritKe00,pass_sacked,0,,,,,
player,201311030ram,oti,BritKe00,pass_sacked_yds,0,,,,,
player,201311030ram,oti,BritKe00,pass_long,0,,,,,
player,201311030ram,oti,BritKe00,pass_rating,,,,,,
player,201311030ram,oti,BritKe00,rush_att,0,,,,,
player,201311030ram,oti,BritKe00,rush_yds,0,,,,,
player,201311030ram,oti,BritKe00,rush_td,0,,,,,
player,201311030ram,oti,BritKe00,rush_long,0,,,,,
player,201311030ram,oti,BritKe00,targets,1,,,,,
player,201311030ram,oti,BritKe00,rec,0,,,,,
player,201311030ram,oti,BritKe00,rec_yds,0,,,,,
player,201311030ram,oti,BritKe00,rec_td,0,,,,,
player,201311030ram,oti,BritKe00,rec_long,0,,,,,
player,201311030ram,oti,BritKe00,fumbles,0,,,,,
player,201311030ram,oti,BritKe00,fumbles_lost,0,,,,,
player,201311030ram,ram,ClemKe00,pass_cmp,20,,,,,
player,201311030ram,ram,ClemKe00,pass_att,35,,,,,
player,201311030ram,ram,ClemKe00,pass_yds,210,,,,,
player,201311030ram,ram,ClemKe00,pass_td,1,,,,,
player,201311030ram,ram,ClemKe00,pass_int,0,,,,,
player,201311030ram,ram,ClemKe00,pass_sacked,2,,,,,
player,201311030ram,ram,ClemKe00,pass_sacked_yds,7,,,,,
player,201311030ram,ram,ClemKe00,pass_long,25,,,,,
player,201311030ram,ram,ClemKe00,pass_rating,84.2,,,,,
player,201311030ram,ram,ClemKe00,rush_att,1,,,,,
player,201311030ram,ram,ClemKe00,rush_yds,16,,,,,
player,201311030ram,ram,ClemKe00,rush_td,0,,,,,
player,201311030ram,ram,ClemKe00,rush_long,16,,,,,
player,201311030ram,ram,ClemKe00,targets,0,,,,,
player,201311030ram,ram,ClemKe00,rec,0,,,,,
player,201311030ram,ram,ClemKe00,rec_yds,0,,,,,
player,201311030ram,ram,ClemKe00,rec_td,0,,,,,
player,201311030ram,ram,ClemKe00,rec_long,0,,,,,
player,201311030ram,ram,ClemKe00,fumbles,1,,,,,
player,201311030ram,ram,ClemKe00,fumbles_lost,1,,,,,
player,201311030ram,ram,StacZa00,pass_cmp,0,,,,,
player,201311030ram,ram,StacZa00,pass_att,0,,,,,
player,201311030ram,ram,StacZa00,pass_yds,0,,,,,
player,201311030ram,ram,StacZa00,pass_td,0,,,,,
player,201311030ram,ram,StacZa00,pass_int,0,,,,,
player,201311030ram,ram,StacZa00,pass_sacked,0,,,,,
player,201311030ram,ram,StacZa00,pass_sacked_yds,0,,,,,
player,201311030ram,ram,StacZa00,pass_long,0,,,,,
player,201311030ram,ram,StacZa00,pass_rating,,,,,,
player,201311030ram,ram,StacZa00,rush_att,27,,,,,
player,201311030ram,ram,StacZa00,rush_yds,127,,,,,
player,201311030ram,ram,StacZa00,rush_td,2,,,,,
player,201311030ram,ram,StacZa00,rush_long,32,,,,,
player,201311030ram,ram,StacZa00,targets,7,,,,,
player,201311030ram,ram,StacZa00,rec,6,,,,,
player,201311030ram,ram,StacZa00,rec_yds,51,,,,,
player,201311030ram,ram,StacZa00,rec_td,0,,,,,
player,201311030ram,ram,StacZa00,rec_long,13,,,,,
player,201311030ram,ram,StacZa00,fumbles,0,,,,,
player,201311030ram,ram,StacZa00,fumbles_lost,0,,,,,
player,201311030ram,ram,CunnBe01,pass_cmp,0,,,,,
player,201311030ram,ram,CunnBe01,pass_att,0,,,,,
player,201311030ram,ram,CunnBe01,pass_yds,0,,,,,
player,201311030ram,ram,CunnBe01,pass_td,0,,,,,
player,201311030ram,ram,CunnBe01,pass_int,0,,,,,
player,201311030ram,ram,CunnBe01,pass_sacked,0,,,,,
player,201311030ram,ram,CunnBe01,pass_sacked_yds,0,,,,,
player,201311030ram,ram,CunnBe01,pass_long,0,,,,,
player,201311030ram,ram,CunnBe01,pass_rating,,,,,,
player,201311030ram,ram,CunnBe01,rush_att,3,,,,,
player,201311030ram,ram,CunnBe01,rush_yds,11,,,,,
player,201311030ram,ram,CunnBe01,rush_td,0,,,,,
player,201311030ram,ram,CunnBe01,rush_long,6,,,,,
player,201311030ram,ram,CunnBe01,targets,0,,,,,
player,201311030ram,ram,CunnBe01,rec,0,,,,,
player,201311030ram,ram,CunnBe01,rec_yds,0,,,,,
player,201311030ram,ram,CunnBe01,rec_td,0,,,,,
player,201311030ram,ram,CunnBe01,rec_long,0,,,,,
player,201311030ram,ram,CunnBe01,fumbles,1,,,,,
player,201311030ram,ram,CunnBe01,fumbles_lost,1,,,,,
player,201311030ram,ram,AustTa00,pass_cmp,0,,,,,
player,201311030ram,ram,AustTa00,pass_att,0,,,,,
player,201311030ram,ram,AustTa00,pass_yds,0,,,,,
player,201311030ram,ram,AustTa00,pass_td,0,,,,,
player,201311030ram,ram,AustTa00,pass_int,0,,,,,
player,201311030ram,ram,AustTa00,pass_sacked,0,,,,,
player,201311030ram,ram,AustTa00,pass_sacked_yds,0,,,,,
player,201311030ram,ram,AustTa00,pass_long,0,,,,,
player,201311030ram,ram,AustTa00,pass_rating,,,,,,
player,201311030ram,ram,AustTa00,rush_att,1,,,,,
player,201311030ram,ram,AustTa00,rush_yds,6,,,,,
player,201311030ram,ram,AustTa00,rush_td,0,,,,,
player,201311030ram,ram,AustTa00,rush_long,6,,,,,
player,201311030ram,ram,AustTa00,targets,2,,,,,
player,201311030ram,ram,AustTa00,rec,0,,,,,
player,201311030ram,ram,AustTa00,rec_yds,0,,,,,
player,201311030ram,ram,AustTa00,rec_td,0,,,,,
player,201311030ram,ram,AustTa00,rec_long,0,,,,,
player,201311030ram,ram,AustTa00,fumbles,0,,,,,
player,201311030ram,ram,AustTa00,fumbles_lost,0,,,,,
player,201311030ram,ram,GiveCh00,pass_cmp,0,,,,,
player,201311030ram,ram,GiveCh00,pass_att,0,,,,,
player,201311030ram,ram,GiveCh00,pass_yds,0,,,,,
player,201311030ram,ram,GiveCh00,pass_td,0,,,,,
player,201311030ram,ram,GiveCh00,pass_int,0,,,,,
player,201311030ram,ram,GiveCh00,pass_sacked,0,,,,,
player,201311030ram,ram,GiveCh00,pass_sacked_yds,0,,,,,
player,201311030ram,ram,GiveCh00,pass_long,0,,,,,
player,201311030ram,ram,GiveCh00,pass_rating,,,,,,
player,201311030ram,ram,GiveCh00,rush_att,0,,,,,
player,201311030ram,ram,GiveCh00,rush_yds,0,,,,,
player,201311030ram,ram,GiveCh00,rush_td,0,,,,,
player,201311030ram,ram,GiveCh00,rush_long,0,,,,,
player,201311030ram,ram,GiveCh00,targets,8,,,,,
player,201311030ram,ram,GiveCh00,rec,4,,,,,
player,201311030ram,ram,GiveCh00,rec_yds,55,,,,,
player,201311030ram,ram,GiveCh00,rec_td,0,,,,,
player,201311030ram,ram,GiveCh00,rec_long,25,,,,,
player,201311030ram,ram,GiveCh00,fumbles,0,,,,,
player,201311030ram,ram,GiveCh00,fumbles_lost,0,,,,,
player,201311030ram,ram,CookJa02,pass_cmp,0,,,,,
player,201311030ram,ram,CookJa02,pass_att,0,,,,,
player,201311030ram,ram,CookJa02,pass_yds,0,,,,,
player,201311030ram,ram,CookJa02,pass_td,0,,,,,
player,201311030ram,ram,CookJa02,pass_int,0,,,,,
player,201311030ram,ram,CookJa02,pass_sacked,0,,,,,
player,201311030ram,ram,CookJa02,pass_sacked_yds,0,,,,,
player,201311030ram,ram,CookJa02,pass_long,0,,,,,
player,201311030ram,ram,CookJa02,pass_rating,,,,,,
player,201311030ram,ram,CookJa02,rush_att,0,,,,,
player,201311030ram,ram,CookJa02,rush_yds,0,,,,,
player,201311030ram,ram,CookJa02,rush_td,0,,,,,
player,201311030ram,ram,CookJa02,rush_long,0,,,,,
player,201311030ram,ram,CookJa02,targets,6,,,,,
player,201311030ram,ram,CookJa02,rec,3,,,,,
player,201311030ram,ram,CookJa02,rec_yds,36,,,,,
player,201311030ram,ram,CookJa02,rec_td,1,,,,,
player,201311030ram,ram,CookJa02,rec_long,17,,,,,
player,201311030ram,ram,CookJa02,fumbles,0,,,,,
player,201311030ram,ram,CookJa02,fumbles_lost,0,,,,,
player,201311030ram,ram,QuicBr00,pass_cmp,0,,,,,
player,201311030ram,ram,QuicBr00,pass_att,0,,,,,
player,201311030ram,ram,QuicBr00,pass_yds,0,,,,,
player,201311030ram,ram,QuicBr00,pass_td,0,,,,,
player,201311030ram,ram,QuicBr00,pass_int,0,,,,,
player,201311030ram,ram,QuicBr00,pass_sacked,0,,,,,
player,201311030ram,ram,QuicBr00,pass_sacked_yds,0,,,,,
player,201311030ram,ram,QuicBr00,pass_long,0,,,,,
player,201311030ram,ram,QuicBr00,pass_rating,,,,,,
player,201311030ram,ram,QuicBr00,rush_att,0,,,,,
player,201311030ram,ram,QuicBr00,rush_yds,0,,,,,
player,201311030ram,ram,QuicBr00,rush_td,0,,,,,
player,201311030ram,ram,QuicBr00,rush_long,0,,,,,
player,201311030ram,ram,QuicBr00,targets,2,,,,,
player,201311030ram,ram,QuicBr00,rec,2,,,,,
player,201311030ram,ram,QuicBr00,rec_yds,30,,,,,
player,201311030ram,ram,QuicBr00,rec_td,0,,,,,
player,201311030ram,ram,QuicBr00,rec_long,20,,,,,
player,201311030ram,ram,QuicBr00,fumbles,0,,,,,
player,201311030ram,ram,QuicBr00,fumbles_lost,0,,,,,
player,201311030ram,ram,PettAu00,pass_cmp,0,,,,,
player,201311030ram,ram,PettAu00,pass_att,0,,,,,
player,201311030ram,ram,PettAu00,pass_yds,0,,,,,
player,201311030ram,ram,PettAu00,pass_td,0,,,,,
player,201311030ram,ram,PettAu00,pass_int,0,,,,,
player,201311030ram,ram,PettAu00,pass_sacked,0,,,,,
player,201311030ram,ram,PettAu00,pass_sacked_yds,0,,,,,
player,201311030ram,ram,PettAu00,pass_long,0,,,,,
player,201311030ram,ram,PettAu00,pass_rating,,,,,,
player,201311030ram,ram,PettAu00,rush_att,0,,,,,
player,201311030ram,ram,PettAu00,rush_yds,0,,,,,
player,201311030ram,ram,PettAu00,rush_td,0,,,,,
player,201311030ram,ram,PettAu00,rush_long,0,,,,,
player,201311030ram,ram,PettAu00,targets,4,,,,,
player,201311030ram,ram,PettAu00,rec,1,,,,,
player,201311030ram,ram,PettAu00,rec_yds,13,,,,,
player,201311030ram,ram,PettAu00,rec_td,0,,,,,
player,201311030ram,ram,PettAu00,rec_long,13,,,,,
player,201311030ram,ram,PettAu00,fumbles,0,,,,,
player,201311030ram,ram,PettAu00,fumbles_lost,0,,,,,
player,201311030ram,ram,KendLa00,pass_cmp,0,,,,,
player,201311030ram,ram,KendLa00,pass_att,0,,,,,
player,201311030ram,ram,KendLa00,pass_yds,0,,,,,
player,201311030ram,ram,KendLa00,pass_td,0,,,,,
player,201311030ram,ram,KendLa00,pass_int,0,,,,,
player,201311030ram,ram,KendLa00,pass_sacked,0,,,,,
player,201311030ram,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201311030ram,ram,KendLa00,pass_long,0,,,,,
player,201311030ram,ram,KendLa00,pass_rating,,,,,,
player,201311030ram,ram,KendLa00,rush_att,0,,,,,
player,201311030ram,ram,KendLa00,rush_yds,0,,,,,
player,201311030ram,ram,KendLa00,rush_td,0,,,,,
player,201311030ram,ram,KendLa00,rush_long,0,,,,,
player,201311030ram,ram,KendLa00,targets,4,,,,,
player,201311030ram,ram,KendLa00,rec,3,,,,,
player,201311030ram,ram,KendLa00,rec_yds,13,,,,,
player,201311030ram,ram,KendLa00,rec_td,0,,,,,
player,201311030ram,ram,KendLa00,rec_long,11,,,,,
player,201311030ram,ram,KendLa00,fumbles,0,,,,,
player,201311030ram,ram,KendLa00,fumbles_lost,0,,,,,
player,201311030ram,ram,BailSt01,pass_cmp,0,,,,,
player,201311030ram,ram,BailSt01,pass_att,0,,,,,
player,201311030ram,ram,BailSt01,pass_yds,0,,,,,
player,201311030ram,ram,BailSt01,pass_td,0,,,,,
player,201311030ram,ram,BailSt01,pass_int,0,,,,,
player,201311030ram,ram,BailSt01,pass_sacked,0,,,,,
player,201311030ram,ram,BailSt01,pass_sacked_yds,0,,,,,
player,201311030ram,ram,BailSt01,pass_long,0,,,,,
player,201311030ram,ram,BailSt01,pass_rating,,,,,,
player,201311030ram,ram,BailSt01,rush_att,0,,,,,
player,201311030ram,ram,BailSt01,rush_yds,0,,,,,
player,201311030ram,ram,BailSt01,rush_td,0,,,,,
player,201311030ram,ram,BailSt01,rush_long,0,,,,,
player,201311030ram,ram,BailSt01,targets,1,,,,,
player,201311030ram,ram,BailSt01,rec,1,,,,,
player,201311030ram,ram,BailSt01,rec_yds,12,,,,,
player,201311030ram,ram,BailSt01,rec_td,0,,,,,
player,201311030ram,ram,BailSt01,rec_long,12,,,,,
player,201311030ram,ram,BailSt01,fumbles,0,,,,,
player,201311030ram,ram,BailSt01,fumbles_lost,0,,,,,
player,201311030ram,oti,CaseJu00,def_int,0,,,,,
player,201311030ram,oti,CaseJu00,def_int_yds,0,,,,,
player,201311030ram,oti,CaseJu00,def_int_td,0,,,,,
player,201311030ram,oti,CaseJu00,def_int_long,0,,,,,
player,201311030ram,oti,CaseJu00,pass_defended,0,,,,,
player,201311030ram,oti,CaseJu00,sacks,2.0,,,,,
player,201311030ram,oti,CaseJu00,tackles_combined,6,,,,,
player,201311030ram,oti,CaseJu00,tackles_solo,6,,,,,
player,201311030ram,oti,CaseJu00,tackles_assists,0,,,,,
player,201311030ram,oti,CaseJu00,tackles_loss,1,,,,,
player,201311030ram,oti,CaseJu00,qb_hits,1,,,,,
player,201311030ram,oti,CaseJu00,fumbles_rec,0,,,,,
player,201311030ram,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201311030ram,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201311030ram,oti,CaseJu00,fumbles_forced,1,,,,,
player,201311030ram,oti,McCaCo00,def_int,0,,,,,
player,201311030ram,oti,McCaCo00,def_int_yds,0,,,,,
