game,2013,17,20131229,201312290sea,ram,"St. Louis Rams",9,sea,"Seattle Seahawks",27
player,201312290sea,sea,LyncMa00,pass_sacked,0,,,,,
player,201312290sea,sea,LyncMa00,pass_sacked_yds,0,,,,,
player,201312290sea,sea,LyncMa00,pass_long,0,,,,,
player,201312290sea,sea,LyncMa00,pass_rating,,,,,,
player,201312290sea,sea,LyncMa00,rush_att,23,,,,,
player,201312290sea,sea,LyncMa00,rush_yds,97,,,,,
player,201312290sea,sea,LyncMa00,rush_td,1,,,,,
player,201312290sea,sea,LyncMa00,rush_long,14,,,,,
player,201312290sea,sea,LyncMa00,targets,2,,,,,
player,201312290sea,sea,LyncMa00,rec,1,,,,,
player,201312290sea,sea,LyncMa00,rec_yds,4,,,,,
player,201312290sea,sea,LyncMa00,rec_td,0,,,,,
player,201312290sea,sea,LyncMa00,rec_long,4,,,,,
player,201312290sea,sea,LyncMa00,fumbles,0,,,,,
player,201312290sea,sea,LyncMa00,fumbles_lost,0,,,,,
player,201312290sea,sea,TurbRo00,pass_cmp,0,,,,,
player,201312290sea,sea,TurbRo00,pass_att,0,,,,,
player,201312290sea,sea,TurbRo00,pass_yds,0,,,,,
player,201312290sea,sea,TurbRo00,pass_td,0,,,,,
player,201312290sea,sea,TurbRo00,pass_int,0,,,,,
player,201312290sea,sea,TurbRo00,pass_sacked,0,,,,,
player,201312290sea,sea,TurbRo00,pass_sacked_yds,0,,,,,
player,201312290sea,sea,TurbRo00,pass_long,0,,,,,
player,201312290sea,sea,TurbRo00,pass_rating,,,,,,
player,201312290sea,sea,TurbRo00,rush_att,7,,,,,
player,201312290sea,sea,TurbRo00,rush_yds,13,,,,,
player,201312290sea,sea,TurbRo00,rush_td,0,,,,,
player,201312290sea,sea,TurbRo00,rush_long,7,,,,,
player,201312290sea,sea,TurbRo00,targets,0,,,,,
player,201312290sea,sea,TurbRo00,rec,0,,,,,
player,201312290sea,sea,TurbRo00,rec_yds,0,,,,,
player,201312290sea,sea,TurbRo00,rec_td,0,,,,,
player,201312290sea,sea,TurbRo00,rec_long,0,,,,,
player,201312290sea,sea,TurbRo00,fumbles,0,,,,,
player,201312290sea,sea,TurbRo00,fumbles_lost,0,,,,,
player,201312290sea,sea,TateGo00,pass_cmp,0,,,,,
player,201312290sea,sea,TateGo00,pass_att,0,,,,,
player,201312290sea,sea,TateGo00,pass_yds,0,,,,,
player,201312290sea,sea,TateGo00,pass_td,0,,,,,
player,201312290sea,sea,TateGo00,pass_int,0,,,,,
player,201312290sea,sea,TateGo00,pass_sacked,0,,,,,
player,201312290sea,sea,TateGo00,pass_sacked_yds,0,,,,,
player,201312290sea,sea,TateGo00,pass_long,0,,,,,
player,201312290sea,sea,TateGo00,pass_rating,,,,,,
player,201312290sea,sea,TateGo00,rush_att,1,,,,,
player,201312290sea,sea,TateGo00,rush_yds,2,,,,,
player,201312290sea,sea,TateGo00,rush_td,0,,,,,
player,201312290sea,sea,TateGo00,rush_long,2,,,,,
player,201312290sea,sea,TateGo00,targets,9,,,,,
player,201312290sea,sea,TateGo00,rec,8,,,,,
player,201312290sea,sea,TateGo00,rec_yds,129,,,,,
player,201312290sea,sea,TateGo00,rec_td,1,,,,,
player,201312290sea,sea,TateGo00,rec_long,47,,,,,
player,201312290sea,sea,TateGo00,fumbles,0,,,,,
player,201312290sea,sea,TateGo00,fumbles_lost,0,,,,,
player,201312290sea,sea,MillZa01,pass_cmp,0,,,,,
player,201312290sea,sea,MillZa01,pass_att,0,,,,,
player,201312290sea,sea,MillZa01,pass_yds,0,,,,,
player,201312290sea,sea,MillZa01,pass_td,0,,,,,
player,201312290sea,sea,MillZa01,pass_int,0,,,,,
player,201312290sea,sea,MillZa01,pass_sacked,0,,,,,
player,201312290sea,sea,MillZa01,pass_sacked_yds,0,,,,,
player,201312290sea,sea,MillZa01,pass_long,0,,,,,
player,201312290sea,sea,MillZa01,pass_rating,,,,,,
player,201312290sea,sea,MillZa01,rush_att,0,,,,,
player,201312290sea,sea,MillZa01,rush_yds,0,,,,,
player,201312290sea,sea,MillZa01,rush_td,0,,,,,
player,201312290sea,sea,MillZa01,rush_long,0,,,,,
player,201312290sea,sea,MillZa01,targets,5,,,,,
player,201312290sea,sea,MillZa01,rec,3,,,,,
player,201312290sea,sea,MillZa01,rec_yds,21,,,,,
player,201312290sea,sea,MillZa01,rec_td,0,,,,,
player,201312290sea,sea,MillZa01,rec_long,14,,,,,
player,201312290sea,sea,MillZa01,fumbles,0,,,,,
player,201312290sea,sea,MillZa01,fumbles_lost,0,,,,,
player,201312290sea,sea,LockRi00,pass_cmp,0,,,,,
player,201312290sea,sea,LockRi00,pass_att,0,,,,,
player,201312290sea,sea,LockRi00,pass_yds,0,,,,,
player,201312290sea,sea,LockRi00,pass_td,0,,,,,
player,201312290sea,sea,LockRi00,pass_int,0,,,,,
player,201312290sea,sea,LockRi00,pass_sacked,0,,,,,
player,201312290sea,sea,LockRi00,pass_sacked_yds,0,,,,,
player,201312290sea,sea,LockRi00,pass_long,0,,,,,
player,201312290sea,sea,LockRi00,pass_rating,,,,,,
player,201312290sea,sea,LockRi00,rush_att,0,,,,,
player,201312290sea,sea,LockRi00,rush_yds,0,,,,,
player,201312290sea,sea,LockRi00,rush_td,0,,,,,
player,201312290sea,sea,LockRi00,rush_long,0,,,,,
player,201312290sea,sea,LockRi00,targets,1,,,,,
player,201312290sea,sea,LockRi00,rec,1,,,,,
player,201312290sea,sea,LockRi00,rec_yds,8,,,,,
player,201312290sea,sea,LockRi00,rec_td,0,,,,,
player,201312290sea,sea,LockRi00,rec_long,8,,,,,
player,201312290sea,sea,LockRi00,fumbles,0,,,,,
player,201312290sea,sea,LockRi00,fumbles_lost,0,,,,,
player,201312290sea,sea,ColeDe00,pass_cmp,0,,,,,
player,201312290sea,sea,ColeDe00,pass_att,0,,,,,
player,201312290sea,sea,ColeDe00,pass_yds,0,,,,,
player,201312290sea,sea,ColeDe00,pass_td,0,,,,,
player,201312290sea,sea,ColeDe00,pass_int,0,,,,,
player,201312290sea,sea,ColeDe00,pass_sacked,0,,,,,
player,201312290sea,sea,ColeDe00,pass_sacked_yds,0,,,,,
player,201312290sea,sea,ColeDe00,pass_long,0,,,,,
player,201312290sea,sea,ColeDe00,pass_rating,,,,,,
player,201312290sea,sea,ColeDe00,rush_att,0,,,,,
player,201312290sea,sea,ColeDe00,rush_yds,0,,,,,
player,201312290sea,sea,ColeDe00,rush_td,0,,,,,
player,201312290sea,sea,ColeDe00,rush_long,0,,,,,
player,201312290sea,sea,ColeDe00,targets,1,,,,,
player,201312290sea,sea,ColeDe00,rec,1,,,,,
player,201312290sea,sea,ColeDe00,rec_yds,6,,,,,
player,201312290sea,sea,ColeDe00,rec_td,0,,,,,
player,201312290sea,sea,ColeDe00,rec_long,6,,,,,
player,201312290sea,sea,ColeDe00,fumbles,0,,,,,
player,201312290sea,sea,ColeDe00,fumbles_lost,0,,,,,
player,201312290sea,sea,WillLu00,pass_cmp,0,,,,,
player,201312290sea,sea,WillLu00,pass_att,0,,,,,
player,201312290sea,sea,WillLu00,pass_yds,0,,,,,
player,201312290sea,sea,WillLu00,pass_td,0,,,,,
player,201312290sea,sea,WillLu00,pass_int,0,,,,,
player,201312290sea,sea,WillLu00,pass_sacked,0,,,,,
player,201312290sea,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201312290sea,sea,WillLu00,pass_long,0,,,,,
player,201312290sea,sea,WillLu00,pass_rating,,,,,,
player,201312290sea,sea,WillLu00,rush_att,0,,,,,
player,201312290sea,sea,WillLu00,rush_yds,0,,,,,
player,201312290sea,sea,WillLu00,rush_td,0,,,,,
player,201312290sea,sea,WillLu00,rush_long,0,,,,,
player,201312290sea,sea,WillLu00,targets,2,,,,,
player,201312290sea,sea,WillLu00,rec,1,,,,,
player,201312290sea,sea,WillLu00,rec_yds,4,,,,,
player,201312290sea,sea,WillLu00,rec_td,0,,,,,
player,201312290sea,sea,WillLu00,rec_long,4,,,,,
player,201312290sea,sea,WillLu00,fumbles,0,,,,,
player,201312290sea,sea,WillLu00,fumbles_lost,0,,,,,
player,201312290sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201312290sea,sea,BaldDo00,pass_att,0,,,,,
player,201312290sea,sea,BaldDo00,pass_yds,0,,,,,
player,201312290sea,sea,BaldDo00,pass_td,0,,,,,
player,201312290sea,sea,BaldDo00,pass_int,0,,,,,
player,201312290sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201312290sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201312290sea,sea,BaldDo00,pass_long,0,,,,,
player,201312290sea,sea,BaldDo00,pass_rating,,,,,,
player,201312290sea,sea,BaldDo00,rush_att,0,,,,,
player,201312290sea,sea,BaldDo00,rush_yds,0,,,,,
player,201312290sea,sea,BaldDo00,rush_td,0,,,,,
player,201312290sea,sea,BaldDo00,rush_long,0,,,,,
player,201312290sea,sea,BaldDo00,targets,1,,,,,
player,201312290sea,sea,BaldDo00,rec,0,,,,,
player,201312290sea,sea,BaldDo00,rec_yds,0,,,,,
player,201312290sea,sea,BaldDo00,rec_td,0,,,,,
player,201312290sea,sea,BaldDo00,rec_long,0,,,,,
player,201312290sea,sea,BaldDo00,fumbles,0,,,,,
player,201312290sea,sea,BaldDo00,fumbles_lost,0,,,,,
player,201312290sea,ram,QuinRo00,def_int,0,,,,,
player,201312290sea,ram,QuinRo00,def_int_yds,0,,,,,
player,201312290sea,ram,QuinRo00,def_int_td,0,,,,,
player,201312290sea,ram,QuinRo00,def_int_long,0,,,,,
player,201312290sea,ram,QuinRo00,pass_defended,0,,,,,
player,201312290sea,ram,QuinRo00,sacks,1.0,,,,,
player,201312290sea,ram,QuinRo00,tackles_combined,5,,,,,
player,201312290sea,ram,QuinRo00,tackles_solo,2,,,,,
player,201312290sea,ram,QuinRo00,tackles_assists,3,,,,,
player,201312290sea,ram,QuinRo00,tackles_loss,2,,,,,
player,201312290sea,ram,QuinRo00,qb_hits,1,,,,,
player,201312290sea,ram,QuinRo00,fumbles_rec,0,,,,,
player,201312290sea,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201312290sea,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201312290sea,ram,QuinRo00,fumbles_forced,0,,,,,
player,201312290sea,ram,LangKe98,def_int,0,,,,,
player,201312290sea,ram,LangKe98,def_int_yds,0,,,,,
player,201312290sea,ram,LangKe98,def_int_td,0,,,,,
player,201312290sea,ram,LangKe98,def_int_long,0,,,,,
player,201312290sea,ram,LangKe98,pass_defended,0,,,,,
player,201312290sea,ram,LangKe98,sacks,1.0,,,,,
player,201312290sea,ram,LangKe98,tackles_combined,4,,,,,
player,201312290sea,ram,LangKe98,tackles_solo,2,,,,,
player,201312290sea,ram,LangKe98,tackles_assists,2,,,,,
player,201312290sea,ram,LangKe98,tackles_loss,1,,,,,
player,201312290sea,ram,LangKe98,qb_hits,1,,,,,
player,201312290sea,ram,LangKe98,fumbles_rec,0,,,,,
player,201312290sea,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201312290sea,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201312290sea,ram,LangKe98,fumbles_forced,0,,,,,
player,201312290sea,ram,LongCh99,def_int,0,,,,,
player,201312290sea,ram,LongCh99,def_int_yds,0,,,,,
player,201312290sea,ram,LongCh99,def_int_td,0,,,,,
player,201312290sea,ram,LongCh99,def_int_long,0,,,,,
player,201312290sea,ram,LongCh99,pass_defended,0,,,,,
player,201312290sea,ram,LongCh99,sacks,1.0,,,,,
player,201312290sea,ram,LongCh99,tackles_combined,4,,,,,
player,201312290sea,ram,LongCh99,tackles_solo,2,,,,,
player,201312290sea,ram,LongCh99,tackles_assists,2,,,,,
player,201312290sea,ram,LongCh99,tackles_loss,1,,,,,
player,201312290sea,ram,LongCh99,qb_hits,1,,,,,
player,201312290sea,ram,LongCh99,fumbles_rec,0,,,,,
player,201312290sea,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201312290sea,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201312290sea,ram,LongCh99,fumbles_forced,0,,,,,
player,201312290sea,ram,SimsEu99,def_int,0,,,,,
player,201312290sea,ram,SimsEu99,def_int_yds,0,,,,,
player,201312290sea,ram,SimsEu99,def_int_td,0,,,,,
player,201312290sea,ram,SimsEu99,def_int_long,0,,,,,
player,201312290sea,ram,SimsEu99,pass_defended,0,,,,,
player,201312290sea,ram,SimsEu99,sacks,1.0,,,,,
player,201312290sea,ram,SimsEu99,tackles_combined,2,,,,,
player,201312290sea,ram,SimsEu99,tackles_solo,1,,,,,
player,201312290sea,ram,SimsEu99,tackles_assists,1,,,,,
player,201312290sea,ram,SimsEu99,tackles_loss,1,,,,,
player,201312290sea,ram,SimsEu99,qb_hits,1,,,,,
player,201312290sea,ram,SimsEu99,fumbles_rec,0,,,,,
player,201312290sea,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201312290sea,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201312290sea,ram,SimsEu99,fumbles_forced,0,,,,,
player,201312290sea,ram,LaurJa99,def_int,0,,,,,
player,201312290sea,ram,LaurJa99,def_int_yds,0,,,,,
player,201312290sea,ram,LaurJa99,def_int_td,0,,,,,
player,201312290sea,ram,LaurJa99,def_int_long,0,,,,,
player,201312290sea,ram,LaurJa99,pass_defended,0,,,,,
player,201312290sea,ram,LaurJa99,sacks,0.0,,,,,
player,201312290sea,ram,LaurJa99,tackles_combined,10,,,,,
player,201312290sea,ram,LaurJa99,tackles_solo,6,,,,,
player,201312290sea,ram,LaurJa99,tackles_assists,4,,,,,
player,201312290sea,ram,LaurJa99,tackles_loss,0,,,,,
player,201312290sea,ram,LaurJa99,qb_hits,0,,,,,
player,201312290sea,ram,LaurJa99,fumbles_rec,0,,,,,
player,201312290sea,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201312290sea,ram,LaurJa99,fumbles_rec_td,0,,,,,
