game,2013,8,20131027,201310270rai,pit,"Pittsburgh Steelers",18,rai,"Oakland Raiders",21
player,201310270rai,pit,ClarRy20,pass_defended,0,,,,,
player,201310270rai,pit,ClarRy20,sacks,0.0,,,,,
player,201310270rai,pit,ClarRy20,tackles_combined,12,,,,,
player,201310270rai,pit,ClarRy20,tackles_solo,9,,,,,
player,201310270rai,pit,ClarRy20,tackles_assists,3,,,,,
player,201310270rai,pit,ClarRy20,tackles_loss,1,,,,,
player,201310270rai,pit,ClarRy20,qb_hits,0,,,,,
player,201310270rai,pit,ClarRy20,fumbles_rec,0,,,,,
player,201310270rai,pit,ClarRy20,fumbles_rec_yds,0,,,,,
player,201310270rai,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201310270rai,pit,ClarRy20,fumbles_forced,0,,,,,
player,201310270rai,pit,TimmLa99,def_int,0,,,,,
player,201310270rai,pit,TimmLa99,def_int_yds,0,,,,,
player,201310270rai,pit,TimmLa99,def_int_td,0,,,,,
player,201310270rai,pit,TimmLa99,def_int_long,0,,,,,
player,201310270rai,pit,TimmLa99,pass_defended,0,,,,,
player,201310270rai,pit,TimmLa99,sacks,0.0,,,,,
player,201310270rai,pit,TimmLa99,tackles_combined,8,,,,,
player,201310270rai,pit,TimmLa99,tackles_solo,6,,,,,
player,201310270rai,pit,TimmLa99,tackles_assists,2,,,,,
player,201310270rai,pit,TimmLa99,tackles_loss,0,,,,,
player,201310270rai,pit,TimmLa99,qb_hits,0,,,,,
player,201310270rai,pit,TimmLa99,fumbles_rec,0,,,,,
player,201310270rai,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201310270rai,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201310270rai,pit,TimmLa99,fumbles_forced,1,,,,,
player,201310270rai,pit,HeywCa01,def_int,0,,,,,
player,201310270rai,pit,HeywCa01,def_int_yds,0,,,,,
player,201310270rai,pit,HeywCa01,def_int_td,0,,,,,
player,201310270rai,pit,HeywCa01,def_int_long,0,,,,,
player,201310270rai,pit,HeywCa01,pass_defended,1,,,,,
player,201310270rai,pit,HeywCa01,sacks,0.0,,,,,
player,201310270rai,pit,HeywCa01,tackles_combined,6,,,,,
player,201310270rai,pit,HeywCa01,tackles_solo,3,,,,,
player,201310270rai,pit,HeywCa01,tackles_assists,3,,,,,
player,201310270rai,pit,HeywCa01,tackles_loss,0,,,,,
player,201310270rai,pit,HeywCa01,qb_hits,0,,,,,
player,201310270rai,pit,HeywCa01,fumbles_rec,0,,,,,
player,201310270rai,pit,HeywCa01,fumbles_rec_yds,0,,,,,
player,201310270rai,pit,HeywCa01,fumbles_rec_td,0,,,,,
player,201310270rai,pit,HeywCa01,fumbles_forced,0,,,,,
player,201310270rai,pit,GayxWi99,def_int,0,,,,,
player,201310270rai,pit,GayxWi99,def_int_yds,0,,,,,
player,201310270rai,pit,GayxWi99,def_int_td,0,,,,,
player,201310270rai,pit,GayxWi99,def_int_long,0,,,,,
player,201310270rai,pit,GayxWi99,pass_defended,0,,,,,
player,201310270rai,pit,GayxWi99,sacks,0.0,,,,,
player,201310270rai,pit,GayxWi99,tackles_combined,4,,,,,
player,201310270rai,pit,GayxWi99,tackles_solo,4,,,,,
player,201310270rai,pit,GayxWi99,tackles_assists,0,,,,,
player,201310270rai,pit,GayxWi99,tackles_loss,0,,,,,
player,201310270rai,pit,GayxWi99,qb_hits,0,,,,,
player,201310270rai,pit,GayxWi99,fumbles_rec,0,,,,,
player,201310270rai,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201310270rai,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201310270rai,pit,GayxWi99,fumbles_forced,0,,,,,
player,201310270rai,pit,McLeSt00,def_int,0,,,,,
player,201310270rai,pit,McLeSt00,def_int_yds,0,,,,,
player,201310270rai,pit,McLeSt00,def_int_td,0,,,,,
player,201310270rai,pit,McLeSt00,def_int_long,0,,,,,
player,201310270rai,pit,McLeSt00,pass_defended,0,,,,,
player,201310270rai,pit,McLeSt00,sacks,0.0,,,,,
player,201310270rai,pit,McLeSt00,tackles_combined,4,,,,,
player,201310270rai,pit,McLeSt00,tackles_solo,4,,,,,
player,201310270rai,pit,McLeSt00,tackles_assists,0,,,,,
player,201310270rai,pit,McLeSt00,tackles_loss,0,,,,,
player,201310270rai,pit,McLeSt00,qb_hits,0,,,,,
player,201310270rai,pit,McLeSt00,fumbles_rec,0,,,,,
player,201310270rai,pit,McLeSt00,fumbles_rec_yds,0,,,,,
player,201310270rai,pit,McLeSt00,fumbles_rec_td,0,,,,,
player,201310270rai,pit,McLeSt00,fumbles_forced,0,,,,,
player,201310270rai,pit,TaylIk20,def_int,0,,,,,
player,201310270rai,pit,TaylIk20,def_int_yds,0,,,,,
player,201310270rai,pit,TaylIk20,def_int_td,0,,,,,
player,201310270rai,pit,TaylIk20,def_int_long,0,,,,,
player,201310270rai,pit,TaylIk20,pass_defended,0,,,,,
player,201310270rai,pit,TaylIk20,sacks,0.0,,,,,
player,201310270rai,pit,TaylIk20,tackles_combined,3,,,,,
player,201310270rai,pit,TaylIk20,tackles_solo,3,,,,,
player,201310270rai,pit,TaylIk20,tackles_assists,0,,,,,
player,201310270rai,pit,TaylIk20,tackles_loss,1,,,,,
player,201310270rai,pit,TaylIk20,qb_hits,0,,,,,
player,201310270rai,pit,TaylIk20,fumbles_rec,0,,,,,
player,201310270rai,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201310270rai,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201310270rai,pit,TaylIk20,fumbles_forced,0,,,,,
player,201310270rai,pit,WillVi01,def_int,0,,,,,
player,201310270rai,pit,WillVi01,def_int_yds,0,,,,,
player,201310270rai,pit,WillVi01,def_int_td,0,,,,,
player,201310270rai,pit,WillVi01,def_int_long,0,,,,,
player,201310270rai,pit,WillVi01,pass_defended,0,,,,,
player,201310270rai,pit,WillVi01,sacks,0.0,,,,,
player,201310270rai,pit,WillVi01,tackles_combined,3,,,,,
player,201310270rai,pit,WillVi01,tackles_solo,3,,,,,
player,201310270rai,pit,WillVi01,tackles_assists,0,,,,,
player,201310270rai,pit,WillVi01,tackles_loss,2,,,,,
player,201310270rai,pit,WillVi01,qb_hits,0,,,,,
player,201310270rai,pit,WillVi01,fumbles_rec,0,,,,,
player,201310270rai,pit,WillVi01,fumbles_rec_yds,0,,,,,
player,201310270rai,pit,WillVi01,fumbles_rec_td,0,,,,,
player,201310270rai,pit,WillVi01,fumbles_forced,0,,,,,
player,201310270rai,pit,BlakAn00,def_int,0,,,,,
player,201310270rai,pit,BlakAn00,def_int_yds,0,,,,,
player,201310270rai,pit,BlakAn00,def_int_td,0,,,,,
player,201310270rai,pit,BlakAn00,def_int_long,0,,,,,
player,201310270rai,pit,BlakAn00,pass_defended,0,,,,,
player,201310270rai,pit,BlakAn00,sacks,0.0,,,,,
player,201310270rai,pit,BlakAn00,tackles_combined,2,,,,,
player,201310270rai,pit,BlakAn00,tackles_solo,1,,,,,
player,201310270rai,pit,BlakAn00,tackles_assists,1,,,,,
player,201310270rai,pit,BlakAn00,tackles_loss,0,,,,,
player,201310270rai,pit,BlakAn00,qb_hits,0,,,,,
player,201310270rai,pit,BlakAn00,fumbles_rec,0,,,,,
player,201310270rai,pit,BlakAn00,fumbles_rec_yds,0,,,,,
player,201310270rai,pit,BlakAn00,fumbles_rec_td,0,,,,,
player,201310270rai,pit,BlakAn00,fumbles_forced,0,,,,,
player,201310270rai,pit,WoriJa99,def_int,0,,,,,
player,201310270rai,pit,WoriJa99,def_int_yds,0,,,,,
player,201310270rai,pit,WoriJa99,def_int_td,0,,,,,
player,201310270rai,pit,WoriJa99,def_int_long,0,,,,,
player,201310270rai,pit,WoriJa99,pass_defended,0,,,,,
player,201310270rai,pit,WoriJa99,sacks,0.0,,,,,
player,201310270rai,pit,WoriJa99,tackles_combined,2,,,,,
player,201310270rai,pit,WoriJa99,tackles_solo,1,,,,,
player,201310270rai,pit,WoriJa99,tackles_assists,1,,,,,
player,201310270rai,pit,WoriJa99,tackles_loss,1,,,,,
player,201310270rai,pit,WoriJa99,qb_hits,0,,,,,
player,201310270rai,pit,WoriJa99,fumbles_rec,0,,,,,
player,201310270rai,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201310270rai,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201310270rai,pit,WoriJa99,fumbles_forced,0,,,,,
player,201310270rai,pit,AlleWi21,def_int,0,,,,,
player,201310270rai,pit,AlleWi21,def_int_yds,0,,,,,
player,201310270rai,pit,AlleWi21,def_int_td,0,,,,,
player,201310270rai,pit,AlleWi21,def_int_long,0,,,,,
player,201310270rai,pit,AlleWi21,pass_defended,0,,,,,
player,201310270rai,pit,AlleWi21,sacks,0.0,,,,,
player,201310270rai,pit,AlleWi21,tackles_combined,1,,,,,
player,201310270rai,pit,AlleWi21,tackles_solo,1,,,,,
player,201310270rai,pit,AlleWi21,tackles_assists,0,,,,,
player,201310270rai,pit,AlleWi21,tackles_loss,0,,,,,
player,201310270rai,pit,AlleWi21,qb_hits,0,,,,,
player,201310270rai,pit,AlleWi21,fumbles_rec,0,,,,,
player,201310270rai,pit,AlleWi21,fumbles_rec_yds,0,,,,,
player,201310270rai,pit,AlleWi21,fumbles_rec_td,0,,,,,
player,201310270rai,pit,AlleWi21,fumbles_forced,0,,,,,
player,201310270rai,pit,GarvTe00,def_int,0,,,,,
player,201310270rai,pit,GarvTe00,def_int_yds,0,,,,,
player,201310270rai,pit,GarvTe00,def_int_td,0,,,,,
player,201310270rai,pit,GarvTe00,def_int_long,0,,,,,
player,201310270rai,pit,GarvTe00,pass_defended,0,,,,,
player,201310270rai,pit,GarvTe00,sacks,0.0,,,,,
player,201310270rai,pit,GarvTe00,tackles_combined,1,,,,,
player,201310270rai,pit,GarvTe00,tackles_solo,1,,,,,
player,201310270rai,pit,GarvTe00,tackles_assists,0,,,,,
player,201310270rai,pit,GarvTe00,tackles_loss,0,,,,,
player,201310270rai,pit,GarvTe00,qb_hits,0,,,,,
player,201310270rai,pit,GarvTe00,fumbles_rec,0,,,,,
player,201310270rai,pit,GarvTe00,fumbles_rec_yds,0,,,,,
player,201310270rai,pit,GarvTe00,fumbles_rec_td,0,,,,,
player,201310270rai,pit,GarvTe00,fumbles_forced,0,,,,,
player,201310270rai,pit,GoldRo00,def_int,0,,,,,
player,201310270rai,pit,GoldRo00,def_int_yds,0,,,,,
player,201310270rai,pit,GoldRo00,def_int_td,0,,,,,
player,201310270rai,pit,GoldRo00,def_int_long,0,,,,,
player,201310270rai,pit,GoldRo00,pass_defended,0,,,,,
player,201310270rai,pit,GoldRo00,sacks,0.0,,,,,
player,201310270rai,pit,GoldRo00,tackles_combined,1,,,,,
player,201310270rai,pit,GoldRo00,tackles_solo,1,,,,,
player,201310270rai,pit,GoldRo00,tackles_assists,0,,,,,
player,201310270rai,pit,GoldRo00,tackles_loss,0,,,,,
player,201310270rai,pit,GoldRo00,qb_hits,0,,,,,
player,201310270rai,pit,GoldRo00,fumbles_rec,0,,,,,
player,201310270rai,pit,GoldRo00,fumbles_rec_yds,0,,,,,
player,201310270rai,pit,GoldRo00,fumbles_rec_td,0,,,,,
player,201310270rai,pit,GoldRo00,fumbles_forced,1,,,,,
player,201310270rai,pit,JoneJa05,def_int,0,,,,,
player,201310270rai,pit,JoneJa05,def_int_yds,0,,,,,
player,201310270rai,pit,JoneJa05,def_int_td,0,,,,,
player,201310270rai,pit,JoneJa05,def_int_long,0,,,,,
player,201310270rai,pit,JoneJa05,pass_defended,0,,,,,
player,201310270rai,pit,JoneJa05,sacks,0.0,,,,,
player,201310270rai,pit,JoneJa05,tackles_combined,1,,,,,
player,201310270rai,pit,JoneJa05,tackles_solo,0,,,,,
player,201310270rai,pit,JoneJa05,tackles_assists,1,,,,,
player,201310270rai,pit,JoneJa05,tackles_loss,0,,,,,
player,201310270rai,pit,JoneJa05,qb_hits,0,,,,,
player,201310270rai,pit,JoneJa05,fumbles_rec,0,,,,,
player,201310270rai,pit,JoneJa05,fumbles_rec_yds,0,,,,,
player,201310270rai,pit,JoneJa05,fumbles_rec_td,0,,,,,
player,201310270rai,pit,JoneJa05,fumbles_forced,0,,,,,
player,201310270rai,pit,WoodLa99,def_int,0,,,,,
player,201310270rai,pit,WoodLa99,def_int_yds,0,,,,,
player,201310270rai,pit,WoodLa99,def_int_td,0,,,,,
player,201310270rai,pit,WoodLa99,def_int_long,0,,,,,
player,201310270rai,pit,WoodLa99,pass_defended,0,,,,,
player,201310270rai,pit,WoodLa99,sacks,0.0,,,,,
player,201310270rai,pit,WoodLa99,tackles_combined,0,,,,,
player,201310270rai,pit,WoodLa99,tackles_solo,0,,,,,
player,201310270rai,pit,WoodLa99,tackles_assists,0,,,,,
player,201310270rai,pit,WoodLa99,tackles_loss,0,,,,,
player,201310270rai,pit,WoodLa99,qb_hits,1,,,,,
player,201310270rai,pit,WoodLa99,fumbles_rec,0,,,,,
player,201310270rai,pit,WoodLa99,fumbles_rec_yds,0,,,,,
player,201310270rai,pit,WoodLa99,fumbles_rec_td,0,,,,,
player,201310270rai,pit,WoodLa99,fumbles_forced,0,,,,,
player,201310270rai,pit,ThomSh00,def_int,,,,,,
player,201310270rai,pit,ThomSh00,def_int_yds,,,,,,
player,201310270rai,pit,ThomSh00,def_int_td,,,,,,
player,201310270rai,pit,ThomSh00,def_int_long,,,,,,
player,201310270rai,pit,ThomSh00,pass_defended,,,,,,
player,201310270rai,pit,ThomSh00,sacks,0.0,,,,,
player,201310270rai,pit,ThomSh00,tackles_combined,,,,,,
player,201310270rai,pit,ThomSh00,tackles_solo,,,,,,
player,201310270rai,pit,ThomSh00,tackles_assists,,,,,,
player,201310270rai,pit,ThomSh00,tackles_loss,1,,,,,
player,201310270rai,pit,ThomSh00,qb_hits,1,,,,,
player,201310270rai,pit,ThomSh00,fumbles_rec,,,,,,
player,201310270rai,pit,ThomSh00,fumbles_rec_yds,,,,,,
player,201310270rai,pit,ThomSh00,fumbles_rec_td,,,,,,
player,201310270rai,pit,ThomSh00,fumbles_forced,,,,,,
player,201310270rai,rai,JenkMi99,def_int,1,,,,,
player,201310270rai,rai,JenkMi99,def_int_yds,0,,,,,
player,201310270rai,rai,JenkMi99,def_int_td,0,,,,,
player,201310270rai,rai,JenkMi99,def_int_long,0,,,,,
player,201310270rai,rai,JenkMi99,pass_defended,1,,,,,
player,201310270rai,rai,JenkMi99,sacks,0.0,,,,,
player,201310270rai,rai,JenkMi99,tackles_combined,5,,,,,
player,201310270rai,rai,JenkMi99,tackles_solo,4,,,,,
player,201310270rai,rai,JenkMi99,tackles_assists,1,,,,,
player,201310270rai,rai,JenkMi99,tackles_loss,1,,,,,
player,201310270rai,rai,JenkMi99,qb_hits,0,,,,,
player,201310270rai,rai,JenkMi99,fumbles_rec,0,,,,,
player,201310270rai,rai,JenkMi99,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,JenkMi99,fumbles_rec_td,0,,,,,
player,201310270rai,rai,JenkMi99,fumbles_forced,0,,,,,
player,201310270rai,rai,PortTr99,def_int,1,,,,,
player,201310270rai,rai,PortTr99,def_int_yds,1,,,,,
player,201310270rai,rai,PortTr99,def_int_td,0,,,,,
player,201310270rai,rai,PortTr99,def_int_long,1,,,,,
player,201310270rai,rai,PortTr99,pass_defended,2,,,,,
player,201310270rai,rai,PortTr99,sacks,0.0,,,,,
player,201310270rai,rai,PortTr99,tackles_combined,2,,,,,
player,201310270rai,rai,PortTr99,tackles_solo,1,,,,,
player,201310270rai,rai,PortTr99,tackles_assists,1,,,,,
player,201310270rai,rai,PortTr99,tackles_loss,0,,,,,
player,201310270rai,rai,PortTr99,qb_hits,0,,,,,
player,201310270rai,rai,PortTr99,fumbles_rec,0,,,,,
player,201310270rai,rai,PortTr99,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,PortTr99,fumbles_rec_td,0,,,,,
player,201310270rai,rai,PortTr99,fumbles_forced,0,,,,,
player,201310270rai,rai,MoorSi00,def_int,0,,,,,
player,201310270rai,rai,MoorSi00,def_int_yds,0,,,,,
player,201310270rai,rai,MoorSi00,def_int_td,0,,,,,
player,201310270rai,rai,MoorSi00,def_int_long,0,,,,,
player,201310270rai,rai,MoorSi00,pass_defended,0,,,,,
player,201310270rai,rai,MoorSi00,sacks,1.5,,,,,
player,201310270rai,rai,MoorSi00,tackles_combined,6,,,,,
player,201310270rai,rai,MoorSi00,tackles_solo,4,,,,,
player,201310270rai,rai,MoorSi00,tackles_assists,2,,,,,
player,201310270rai,rai,MoorSi00,tackles_loss,1,,,,,
player,201310270rai,rai,MoorSi00,qb_hits,2,,,,,
player,201310270rai,rai,MoorSi00,fumbles_rec,0,,,,,
player,201310270rai,rai,MoorSi00,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,MoorSi00,fumbles_rec_td,0,,,,,
player,201310270rai,rai,MoorSi00,fumbles_forced,0,,,,,
player,201310270rai,rai,HousLa99,def_int,0,,,,,
player,201310270rai,rai,HousLa99,def_int_yds,0,,,,,
player,201310270rai,rai,HousLa99,def_int_td,0,,,,,
player,201310270rai,rai,HousLa99,def_int_long,0,,,,,
player,201310270rai,rai,HousLa99,pass_defended,0,,,,,
player,201310270rai,rai,HousLa99,sacks,1.0,,,,,
player,201310270rai,rai,HousLa99,tackles_combined,5,,,,,
player,201310270rai,rai,HousLa99,tackles_solo,5,,,,,
player,201310270rai,rai,HousLa99,tackles_assists,0,,,,,
player,201310270rai,rai,HousLa99,tackles_loss,2,,,,,
player,201310270rai,rai,HousLa99,qb_hits,1,,,,,
player,201310270rai,rai,HousLa99,fumbles_rec,0,,,,,
player,201310270rai,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201310270rai,rai,HousLa99,fumbles_forced,0,,,,,
player,201310270rai,rai,WalkVa99,def_int,0,,,,,
player,201310270rai,rai,WalkVa99,def_int_yds,0,,,,,
player,201310270rai,rai,WalkVa99,def_int_td,0,,,,,
player,201310270rai,rai,WalkVa99,def_int_long,0,,,,,
player,201310270rai,rai,WalkVa99,pass_defended,0,,,,,
player,201310270rai,rai,WalkVa99,sacks,1.0,,,,,
player,201310270rai,rai,WalkVa99,tackles_combined,4,,,,,
player,201310270rai,rai,WalkVa99,tackles_solo,4,,,,,
player,201310270rai,rai,WalkVa99,tackles_assists,0,,,,,
player,201310270rai,rai,WalkVa99,tackles_loss,2,,,,,
player,201310270rai,rai,WalkVa99,qb_hits,1,,,,,
player,201310270rai,rai,WalkVa99,fumbles_rec,0,,,,,
player,201310270rai,rai,WalkVa99,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,WalkVa99,fumbles_rec_td,0,,,,,
player,201310270rai,rai,WalkVa99,fumbles_forced,0,,,,,
player,201310270rai,rai,MuirDa20,def_int,0,,,,,
player,201310270rai,rai,MuirDa20,def_int_yds,0,,,,,
player,201310270rai,rai,MuirDa20,def_int_td,0,,,,,
player,201310270rai,rai,MuirDa20,def_int_long,0,,,,,
player,201310270rai,rai,MuirDa20,pass_defended,0,,,,,
player,201310270rai,rai,MuirDa20,sacks,1.0,,,,,
player,201310270rai,rai,MuirDa20,tackles_combined,3,,,,,
player,201310270rai,rai,MuirDa20,tackles_solo,3,,,,,
player,201310270rai,rai,MuirDa20,tackles_assists,0,,,,,
player,201310270rai,rai,MuirDa20,tackles_loss,1,,,,,
player,201310270rai,rai,MuirDa20,qb_hits,2,,,,,
player,201310270rai,rai,MuirDa20,fumbles_rec,0,,,,,
player,201310270rai,rai,MuirDa20,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,MuirDa20,fumbles_rec_td,0,,,,,
player,201310270rai,rai,MuirDa20,fumbles_forced,0,,,,,
player,201310270rai,rai,McGeSt01,def_int,0,,,,,
player,201310270rai,rai,McGeSt01,def_int_yds,0,,,,,
player,201310270rai,rai,McGeSt01,def_int_td,0,,,,,
player,201310270rai,rai,McGeSt01,def_int_long,0,,,,,
player,201310270rai,rai,McGeSt01,pass_defended,0,,,,,
player,201310270rai,rai,McGeSt01,sacks,0.5,,,,,
player,201310270rai,rai,McGeSt01,tackles_combined,2,,,,,
player,201310270rai,rai,McGeSt01,tackles_solo,1,,,,,
player,201310270rai,rai,McGeSt01,tackles_assists,1,,,,,
player,201310270rai,rai,McGeSt01,tackles_loss,1,,,,,
player,201310270rai,rai,McGeSt01,qb_hits,1,,,,,
player,201310270rai,rai,McGeSt01,fumbles_rec,0,,,,,
player,201310270rai,rai,McGeSt01,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,McGeSt01,fumbles_rec_td,0,,,,,
player,201310270rai,rai,McGeSt01,fumbles_forced,0,,,,,
player,201310270rai,rai,RoacNi99,def_int,0,,,,,
player,201310270rai,rai,RoacNi99,def_int_yds,0,,,,,
player,201310270rai,rai,RoacNi99,def_int_td,0,,,,,
player,201310270rai,rai,RoacNi99,def_int_long,0,,,,,
player,201310270rai,rai,RoacNi99,pass_defended,1,,,,,
player,201310270rai,rai,RoacNi99,sacks,0.0,,,,,
player,201310270rai,rai,RoacNi99,tackles_combined,6,,,,,
player,201310270rai,rai,RoacNi99,tackles_solo,3,,,,,
player,201310270rai,rai,RoacNi99,tackles_assists,3,,,,,
player,201310270rai,rai,RoacNi99,tackles_loss,0,,,,,
player,201310270rai,rai,RoacNi99,qb_hits,0,,,,,
player,201310270rai,rai,RoacNi99,fumbles_rec,0,,,,,
player,201310270rai,rai,RoacNi99,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,RoacNi99,fumbles_rec_td,0,,,,,
player,201310270rai,rai,RoacNi99,fumbles_forced,0,,,,,
player,201310270rai,rai,RossBr00,def_int,0,,,,,
player,201310270rai,rai,RossBr00,def_int_yds,0,,,,,
player,201310270rai,rai,RossBr00,def_int_td,0,,,,,
player,201310270rai,rai,RossBr00,def_int_long,0,,,,,
player,201310270rai,rai,RossBr00,pass_defended,1,,,,,
player,201310270rai,rai,RossBr00,sacks,0.0,,,,,
player,201310270rai,rai,RossBr00,tackles_combined,6,,,,,
player,201310270rai,rai,RossBr00,tackles_solo,5,,,,,
player,201310270rai,rai,RossBr00,tackles_assists,1,,,,,
player,201310270rai,rai,RossBr00,tackles_loss,0,,,,,
player,201310270rai,rai,RossBr00,qb_hits,0,,,,,
player,201310270rai,rai,RossBr00,fumbles_rec,0,,,,,
player,201310270rai,rai,RossBr00,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,RossBr00,fumbles_rec_td,0,,,,,
player,201310270rai,rai,RossBr00,fumbles_forced,0,,,,,
player,201310270rai,rai,BurnKe20,def_int,0,,,,,
player,201310270rai,rai,BurnKe20,def_int_yds,0,,,,,
player,201310270rai,rai,BurnKe20,def_int_td,0,,,,,
player,201310270rai,rai,BurnKe20,def_int_long,0,,,,,
player,201310270rai,rai,BurnKe20,pass_defended,0,,,,,
player,201310270rai,rai,BurnKe20,sacks,0.0,,,,,
player,201310270rai,rai,BurnKe20,tackles_combined,5,,,,,
player,201310270rai,rai,BurnKe20,tackles_solo,2,,,,,
player,201310270rai,rai,BurnKe20,tackles_assists,3,,,,,
player,201310270rai,rai,BurnKe20,tackles_loss,0,,,,,
player,201310270rai,rai,BurnKe20,qb_hits,0,,,,,
player,201310270rai,rai,BurnKe20,fumbles_rec,0,,,,,
player,201310270rai,rai,BurnKe20,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,BurnKe20,fumbles_rec_td,0,,,,,
player,201310270rai,rai,BurnKe20,fumbles_forced,0,,,,,
player,201310270rai,rai,HaydDJ00,def_int,0,,,,,
player,201310270rai,rai,HaydDJ00,def_int_yds,0,,,,,
player,201310270rai,rai,HaydDJ00,def_int_td,0,,,,,
player,201310270rai,rai,HaydDJ00,def_int_long,0,,,,,
player,201310270rai,rai,HaydDJ00,pass_defended,0,,,,,
player,201310270rai,rai,HaydDJ00,sacks,0.0,,,,,
player,201310270rai,rai,HaydDJ00,tackles_combined,5,,,,,
player,201310270rai,rai,HaydDJ00,tackles_solo,5,,,,,
player,201310270rai,rai,HaydDJ00,tackles_assists,0,,,,,
player,201310270rai,rai,HaydDJ00,tackles_loss,0,,,,,
player,201310270rai,rai,HaydDJ00,qb_hits,0,,,,,
player,201310270rai,rai,HaydDJ00,fumbles_rec,0,,,,,
player,201310270rai,rai,HaydDJ00,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,HaydDJ00,fumbles_rec_td,0,,,,,
player,201310270rai,rai,HaydDJ00,fumbles_forced,0,,,,,
player,201310270rai,rai,WoodCh00,def_int,0,,,,,
player,201310270rai,rai,WoodCh00,def_int_yds,0,,,,,
player,201310270rai,rai,WoodCh00,def_int_td,0,,,,,
player,201310270rai,rai,WoodCh00,def_int_long,0,,,,,
player,201310270rai,rai,WoodCh00,pass_defended,0,,,,,
player,201310270rai,rai,WoodCh00,sacks,0.0,,,,,
player,201310270rai,rai,WoodCh00,tackles_combined,4,,,,,
player,201310270rai,rai,WoodCh00,tackles_solo,2,,,,,
player,201310270rai,rai,WoodCh00,tackles_assists,2,,,,,
player,201310270rai,rai,WoodCh00,tackles_loss,1,,,,,
player,201310270rai,rai,WoodCh00,qb_hits,0,,,,,
player,201310270rai,rai,WoodCh00,fumbles_rec,0,,,,,
player,201310270rai,rai,WoodCh00,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,WoodCh00,fumbles_rec_td,0,,,,,
player,201310270rai,rai,WoodCh00,fumbles_forced,0,,,,,
player,201310270rai,rai,SimsPa99,def_int,0,,,,,
player,201310270rai,rai,SimsPa99,def_int_yds,0,,,,,
player,201310270rai,rai,SimsPa99,def_int_td,0,,,,,
player,201310270rai,rai,SimsPa99,def_int_long,0,,,,,
player,201310270rai,rai,SimsPa99,pass_defended,0,,,,,
player,201310270rai,rai,SimsPa99,sacks,0.0,,,,,
player,201310270rai,rai,SimsPa99,tackles_combined,3,,,,,
player,201310270rai,rai,SimsPa99,tackles_solo,3,,,,,
player,201310270rai,rai,SimsPa99,tackles_assists,0,,,,,
player,201310270rai,rai,SimsPa99,tackles_loss,1,,,,,
player,201310270rai,rai,SimsPa99,qb_hits,0,,,,,
player,201310270rai,rai,SimsPa99,fumbles_rec,0,,,,,
player,201310270rai,rai,SimsPa99,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,SimsPa99,fumbles_rec_td,0,,,,,
player,201310270rai,rai,SimsPa99,fumbles_forced,0,,,,,
player,201310270rai,rai,YounUs99,def_int,0,,,,,
player,201310270rai,rai,YounUs99,def_int_yds,0,,,,,
player,201310270rai,rai,YounUs99,def_int_td,0,,,,,
player,201310270rai,rai,YounUs99,def_int_long,0,,,,,
player,201310270rai,rai,YounUs99,pass_defended,0,,,,,
player,201310270rai,rai,YounUs99,sacks,0.0,,,,,
player,201310270rai,rai,YounUs99,tackles_combined,2,,,,,
player,201310270rai,rai,YounUs99,tackles_solo,2,,,,,
player,201310270rai,rai,YounUs99,tackles_assists,0,,,,,
player,201310270rai,rai,YounUs99,tackles_loss,0,,,,,
player,201310270rai,rai,YounUs99,qb_hits,0,,,,,
player,201310270rai,rai,YounUs99,fumbles_rec,0,,,,,
player,201310270rai,rai,YounUs99,fumbles_rec_yds,0,,,,,
player,201310270rai,rai,YounUs99,fumbles_rec_td,0,,,,,
player,201310270rai,rai,YounUs99,fumbles_forced,0,,,,,
player,201310270rai,rai,AdamPh00,def_int,0,,,,,
player,201310270rai,rai,AdamPh00,def_int_yds,0,,,,,
player,201310270rai,rai,AdamPh00,def_int_td,0,,,,,
player,201310270rai,rai,AdamPh00,def_int_long,0,,,,,
player,201310270rai,rai,AdamPh00,pass_defended,0,,,,,
player,201310270rai,rai,AdamPh00,sacks,0.0,,,,,
