game,2013,4,20130929,201309290det,chi,"Chicago Bears",32,det,"Detroit Lions",40
team,201309290det,chi,First Downs,18,,,,,,
team,201309290det,det,First Downs,23,,,,,,
team,201309290det,chi,Rush-Yds-TDs,16-131-1,,,,,,
team,201309290det,det,Rush-Yds-TDs,30-159-2,,,,,,
team,201309290det,chi,Cmp-Att-Yd-TD-INT,27-47-317-2-3,,,,,,
team,201309290det,det,Cmp-Att-Yd-TD-INT,23-35-242-1-1,,,,,,
team,201309290det,chi,Sacked-Yards,3-31,,,,,,
team,201309290det,det,Sacked-Yards,1-14,,,,,,
team,201309290det,chi,Net Pass Yards,286,,,,,,
team,201309290det,det,Net Pass Yards,228,,,,,,
team,201309290det,chi,Total Yards,417,,,,,,
team,201309290det,det,Total Yards,387,,,,,,
team,201309290det,chi,Fumbles-Lost,2-1,,,,,,
team,201309290det,det,Fumbles-Lost,4-2,,,,,,
team,201309290det,chi,Turnovers,4,,,,,,
team,201309290det,det,Turnovers,3,,,,,,
team,201309290det,chi,Penalties-Yards,4-30,,,,,,
team,201309290det,det,Penalties-Yards,3-25,,,,,,
team,201309290det,chi,Third Down Conv.,1-13,,,,,,
team,201309290det,det,Third Down Conv.,2-10,,,,,,
team,201309290det,chi,Fourth Down Conv.,2-2,,,,,,
team,201309290det,det,Fourth Down Conv.,0-0,,,,,,
team,201309290det,chi,Time of Possession,28:11,,,,,,
team,201309290det,det,Time of Possession,31:49,,,,,,
player,201309290det,chi,CutlJa00,pass_cmp,27,,,,,
player,201309290det,chi,CutlJa00,pass_att,47,,,,,
player,201309290det,chi,CutlJa00,pass_yds,317,,,,,
player,201309290det,chi,CutlJa00,pass_td,2,,,,,
player,201309290det,chi,CutlJa00,pass_int,3,,,,,
player,201309290det,chi,CutlJa00,pass_sacked,3,,,,,
player,201309290det,chi,CutlJa00,pass_sacked_yds,31,,,,,
player,201309290det,chi,CutlJa00,pass_long,44,,,,,
player,201309290det,chi,CutlJa00,pass_rating,65.6,,,,,
player,201309290det,chi,CutlJa00,rush_att,1,,,,,
player,201309290det,chi,CutlJa00,rush_yds,9,,,,,
player,201309290det,chi,CutlJa00,rush_td,0,,,,,
player,201309290det,chi,CutlJa00,rush_long,9,,,,,
player,201309290det,chi,CutlJa00,targets,0,,,,,
player,201309290det,chi,CutlJa00,rec,0,,,,,
player,201309290det,chi,CutlJa00,rec_yds,0,,,,,
player,201309290det,chi,CutlJa00,rec_td,0,,,,,
player,201309290det,chi,CutlJa00,rec_long,0,,,,,
player,201309290det,chi,CutlJa00,fumbles,1,,,,,
player,201309290det,chi,CutlJa00,fumbles_lost,1,,,,,
player,201309290det,chi,FortMa00,pass_cmp,0,,,,,
player,201309290det,chi,FortMa00,pass_att,0,,,,,
player,201309290det,chi,FortMa00,pass_yds,0,,,,,
player,201309290det,chi,FortMa00,pass_td,0,,,,,
player,201309290det,chi,FortMa00,pass_int,0,,,,,
player,201309290det,chi,FortMa00,pass_sacked,0,,,,,
player,201309290det,chi,FortMa00,pass_sacked_yds,0,,,,,
player,201309290det,chi,FortMa00,pass_long,0,,,,,
player,201309290det,chi,FortMa00,pass_rating,,,,,,
player,201309290det,chi,FortMa00,rush_att,14,,,,,
player,201309290det,chi,FortMa00,rush_yds,95,,,,,
player,201309290det,chi,FortMa00,rush_td,1,,,,,
player,201309290det,chi,FortMa00,rush_long,53,,,,,
player,201309290det,chi,FortMa00,targets,6,,,,,
player,201309290det,chi,FortMa00,rec,5,,,,,
player,201309290det,chi,FortMa00,rec_yds,22,,,,,
player,201309290det,chi,FortMa00,rec_td,0,,,,,
player,201309290det,chi,FortMa00,rec_long,8,,,,,
player,201309290det,chi,FortMa00,fumbles,0,,,,,
player,201309290det,chi,FortMa00,fumbles_lost,0,,,,,
player,201309290det,chi,JeffAl00,pass_cmp,0,,,,,
player,201309290det,chi,JeffAl00,pass_att,0,,,,,
player,201309290det,chi,JeffAl00,pass_yds,0,,,,,
player,201309290det,chi,JeffAl00,pass_td,0,,,,,
player,201309290det,chi,JeffAl00,pass_int,0,,,,,
player,201309290det,chi,JeffAl00,pass_sacked,0,,,,,
player,201309290det,chi,JeffAl00,pass_sacked_yds,0,,,,,
player,201309290det,chi,JeffAl00,pass_long,0,,,,,
player,201309290det,chi,JeffAl00,pass_rating,,,,,,
player,201309290det,chi,JeffAl00,rush_att,1,,,,,
player,201309290det,chi,JeffAl00,rush_yds,27,,,,,
player,201309290det,chi,JeffAl00,rush_td,0,,,,,
player,201309290det,chi,JeffAl00,rush_long,27,,,,,
player,201309290det,chi,JeffAl00,targets,11,,,,,
player,201309290det,chi,JeffAl00,rec,5,,,,,
player,201309290det,chi,JeffAl00,rec_yds,107,,,,,
player,201309290det,chi,JeffAl00,rec_td,1,,,,,
player,201309290det,chi,JeffAl00,rec_long,44,,,,,
player,201309290det,chi,JeffAl00,fumbles,0,,,,,
player,201309290det,chi,JeffAl00,fumbles_lost,0,,,,,
player,201309290det,chi,BennMa00,pass_cmp,0,,,,,
player,201309290det,chi,BennMa00,pass_att,0,,,,,
player,201309290det,chi,BennMa00,pass_yds,0,,,,,
player,201309290det,chi,BennMa00,pass_td,0,,,,,
player,201309290det,chi,BennMa00,pass_int,0,,,,,
player,201309290det,chi,BennMa00,pass_sacked,0,,,,,
player,201309290det,chi,BennMa00,pass_sacked_yds,0,,,,,
player,201309290det,chi,BennMa00,pass_long,0,,,,,
player,201309290det,chi,BennMa00,pass_rating,,,,,,
player,201309290det,chi,BennMa00,rush_att,0,,,,,
player,201309290det,chi,BennMa00,rush_yds,0,,,,,
player,201309290det,chi,BennMa00,rush_td,0,,,,,
player,201309290det,chi,BennMa00,rush_long,0,,,,,
player,201309290det,chi,BennMa00,targets,12,,,,,
player,201309290det,chi,BennMa00,rec,8,,,,,
player,201309290det,chi,BennMa00,rec_yds,90,,,,,
player,201309290det,chi,BennMa00,rec_td,0,,,,,
player,201309290det,chi,BennMa00,rec_long,30,,,,,
player,201309290det,chi,BennMa00,fumbles,0,,,,,
player,201309290det,chi,BennMa00,fumbles_lost,0,,,,,
player,201309290det,chi,MarsBr00,pass_cmp,0,,,,,
player,201309290det,chi,MarsBr00,pass_att,0,,,,,
player,201309290det,chi,MarsBr00,pass_yds,0,,,,,
player,201309290det,chi,MarsBr00,pass_td,0,,,,,
player,201309290det,chi,MarsBr00,pass_int,0,,,,,
player,201309290det,chi,MarsBr00,pass_sacked,0,,,,,
player,201309290det,chi,MarsBr00,pass_sacked_yds,0,,,,,
player,201309290det,chi,MarsBr00,pass_long,0,,,,,
player,201309290det,chi,MarsBr00,pass_rating,,,,,,
player,201309290det,chi,MarsBr00,rush_att,0,,,,,
player,201309290det,chi,MarsBr00,rush_yds,0,,,,,
player,201309290det,chi,MarsBr00,rush_td,0,,,,,
player,201309290det,chi,MarsBr00,rush_long,0,,,,,
player,201309290det,chi,MarsBr00,targets,14,,,,,
player,201309290det,chi,MarsBr00,rec,7,,,,,
player,201309290det,chi,MarsBr00,rec_yds,79,,,,,
player,201309290det,chi,MarsBr00,rec_td,0,,,,,
player,201309290det,chi,MarsBr00,rec_long,24,,,,,
player,201309290det,chi,MarsBr00,fumbles,0,,,,,
player,201309290det,chi,MarsBr00,fumbles_lost,0,,,,,
player,201309290det,chi,BennEa00,pass_cmp,0,,,,,
player,201309290det,chi,BennEa00,pass_att,0,,,,,
player,201309290det,chi,BennEa00,pass_yds,0,,,,,
player,201309290det,chi,BennEa00,pass_td,0,,,,,
player,201309290det,chi,BennEa00,pass_int,0,,,,,
player,201309290det,chi,BennEa00,pass_sacked,0,,,,,
player,201309290det,chi,BennEa00,pass_sacked_yds,0,,,,,
player,201309290det,chi,BennEa00,pass_long,0,,,,,
player,201309290det,chi,BennEa00,pass_rating,,,,,,
player,201309290det,chi,BennEa00,rush_att,0,,,,,
player,201309290det,chi,BennEa00,rush_yds,0,,,,,
player,201309290det,chi,BennEa00,rush_td,0,,,,,
player,201309290det,chi,BennEa00,rush_long,0,,,,,
player,201309290det,chi,BennEa00,targets,4,,,,,
player,201309290det,chi,BennEa00,rec,2,,,,,
player,201309290det,chi,BennEa00,rec_yds,19,,,,,
player,201309290det,chi,BennEa00,rec_td,1,,,,,
player,201309290det,chi,BennEa00,rec_long,10,,,,,
player,201309290det,chi,BennEa00,fumbles,0,,,,,
player,201309290det,chi,BennEa00,fumbles_lost,0,,,,,
player,201309290det,det,StafMa00,pass_cmp,23,,,,,
player,201309290det,det,StafMa00,pass_att,35,,,,,
player,201309290det,det,StafMa00,pass_yds,242,,,,,
player,201309290det,det,StafMa00,pass_td,1,,,,,
player,201309290det,det,StafMa00,pass_int,1,,,,,
player,201309290det,det,StafMa00,pass_sacked,1,,,,,
player,201309290det,det,StafMa00,pass_sacked_yds,14,,,,,
player,201309290det,det,StafMa00,pass_long,24,,,,,
player,201309290det,det,StafMa00,pass_rating,83.3,,,,,
player,201309290det,det,StafMa00,rush_att,5,,,,,
player,201309290det,det,StafMa00,rush_yds,8,,,,,
player,201309290det,det,StafMa00,rush_td,1,,,,,
player,201309290det,det,StafMa00,rush_long,9,,,,,
player,201309290det,det,StafMa00,targets,0,,,,,
player,201309290det,det,StafMa00,rec,0,,,,,
player,201309290det,det,StafMa00,rec_yds,0,,,,,
player,201309290det,det,StafMa00,rec_td,0,,,,,
player,201309290det,det,StafMa00,rec_long,0,,,,,
player,201309290det,det,StafMa00,fumbles,2,,,,,
player,201309290det,det,StafMa00,fumbles_lost,1,,,,,
player,201309290det,det,BushRe00,pass_cmp,0,,,,,
player,201309290det,det,BushRe00,pass_att,0,,,,,
player,201309290det,det,BushRe00,pass_yds,0,,,,,
player,201309290det,det,BushRe00,pass_td,0,,,,,
player,201309290det,det,BushRe00,pass_int,0,,,,,
player,201309290det,det,BushRe00,pass_sacked,0,,,,,
player,201309290det,det,BushRe00,pass_sacked_yds,0,,,,,
player,201309290det,det,BushRe00,pass_long,0,,,,,
player,201309290det,det,BushRe00,pass_rating,,,,,,
player,201309290det,det,BushRe00,rush_att,18,,,,,
player,201309290det,det,BushRe00,rush_yds,139,,,,,
player,201309290det,det,BushRe00,rush_td,1,,,,,
player,201309290det,det,BushRe00,rush_long,37,,,,,
player,201309290det,det,BushRe00,targets,6,,,,,
player,201309290det,det,BushRe00,rec,4,,,,,
player,201309290det,det,BushRe00,rec_yds,34,,,,,
player,201309290det,det,BushRe00,rec_td,0,,,,,
player,201309290det,det,BushRe00,rec_long,14,,,,,
player,201309290det,det,BushRe00,fumbles,1,,,,,
player,201309290det,det,BushRe00,fumbles_lost,0,,,,,
player,201309290det,det,BellJo01,pass_cmp,0,,,,,
player,201309290det,det,BellJo01,pass_att,0,,,,,
player,201309290det,det,BellJo01,pass_yds,0,,,,,
player,201309290det,det,BellJo01,pass_td,0,,,,,
player,201309290det,det,BellJo01,pass_int,0,,,,,
player,201309290det,det,BellJo01,pass_sacked,0,,,,,
player,201309290det,det,BellJo01,pass_sacked_yds,0,,,,,
player,201309290det,det,BellJo01,pass_long,0,,,,,
player,201309290det,det,BellJo01,pass_rating,,,,,,
player,201309290det,det,BellJo01,rush_att,7,,,,,
player,201309290det,det,BellJo01,rush_yds,12,,,,,
player,201309290det,det,BellJo01,rush_td,0,,,,,
player,201309290det,det,BellJo01,rush_long,6,,,,,
player,201309290det,det,BellJo01,targets,4,,,,,
player,201309290det,det,BellJo01,rec,4,,,,,
player,201309290det,det,BellJo01,rec_yds,30,,,,,
player,201309290det,det,BellJo01,rec_td,0,,,,,
player,201309290det,det,BellJo01,rec_long,11,,,,,
player,201309290det,det,BellJo01,fumbles,1,,,,,
player,201309290det,det,BellJo01,fumbles_lost,1,,,,,
player,201309290det,det,DurhKr00,pass_cmp,0,,,,,
player,201309290det,det,DurhKr00,pass_att,0,,,,,
player,201309290det,det,DurhKr00,pass_yds,0,,,,,
player,201309290det,det,DurhKr00,pass_td,0,,,,,
player,201309290det,det,DurhKr00,pass_int,0,,,,,
player,201309290det,det,DurhKr00,pass_sacked,0,,,,,
player,201309290det,det,DurhKr00,pass_sacked_yds,0,,,,,
player,201309290det,det,DurhKr00,pass_long,0,,,,,
player,201309290det,det,DurhKr00,pass_rating,,,,,,
player,201309290det,det,DurhKr00,rush_att,0,,,,,
player,201309290det,det,DurhKr00,rush_yds,0,,,,,
player,201309290det,det,DurhKr00,rush_td,0,,,,,
player,201309290det,det,DurhKr00,rush_long,0,,,,,
player,201309290det,det,DurhKr00,targets,4,,,,,
player,201309290det,det,DurhKr00,rec,3,,,,,
player,201309290det,det,DurhKr00,rec_yds,58,,,,,
player,201309290det,det,DurhKr00,rec_td,0,,,,,
player,201309290det,det,DurhKr00,rec_long,24,,,,,
player,201309290det,det,DurhKr00,fumbles,0,,,,,
player,201309290det,det,DurhKr00,fumbles_lost,0,,,,,
player,201309290det,det,PettBr00,pass_cmp,0,,,,,
player,201309290det,det,PettBr00,pass_att,0,,,,,
player,201309290det,det,PettBr00,pass_yds,0,,,,,
player,201309290det,det,PettBr00,pass_td,0,,,,,
player,201309290det,det,PettBr00,pass_int,0,,,,,
player,201309290det,det,PettBr00,pass_sacked,0,,,,,
player,201309290det,det,PettBr00,pass_sacked_yds,0,,,,,
player,201309290det,det,PettBr00,pass_long,0,,,,,
player,201309290det,det,PettBr00,pass_rating,,,,,,
player,201309290det,det,PettBr00,rush_att,0,,,,,
player,201309290det,det,PettBr00,rush_yds,0,,,,,
player,201309290det,det,PettBr00,rush_td,0,,,,,
player,201309290det,det,PettBr00,rush_long,0,,,,,
