game,2013,3,20130923,201309230den,rai,"Oakland Raiders",21,den,"Denver Broncos",37
player,201309230den,rai,MoorDe02,rec_long,73,,,,,
player,201309230den,rai,MoorDe02,fumbles,0,,,,,
player,201309230den,rai,MoorDe02,fumbles_lost,0,,,,,
player,201309230den,rai,ButlBr00,pass_cmp,0,,,,,
player,201309230den,rai,ButlBr00,pass_att,0,,,,,
player,201309230den,rai,ButlBr00,pass_yds,0,,,,,
player,201309230den,rai,ButlBr00,pass_td,0,,,,,
player,201309230den,rai,ButlBr00,pass_int,0,,,,,
player,201309230den,rai,ButlBr00,pass_sacked,,,,,,
player,201309230den,rai,ButlBr00,pass_sacked_yds,0,,,,,
player,201309230den,rai,ButlBr00,pass_long,0,,,,,
player,201309230den,rai,ButlBr00,pass_rating,,,,,,
player,201309230den,rai,ButlBr00,rush_att,0,,,,,
player,201309230den,rai,ButlBr00,rush_yds,0,,,,,
player,201309230den,rai,ButlBr00,rush_td,0,,,,,
player,201309230den,rai,ButlBr00,rush_long,0,,,,,
player,201309230den,rai,ButlBr00,targets,4,,,,,
player,201309230den,rai,ButlBr00,rec,3,,,,,
player,201309230den,rai,ButlBr00,rec_yds,54,,,,,
player,201309230den,rai,ButlBr00,rec_td,0,,,,,
player,201309230den,rai,ButlBr00,rec_long,29,,,,,
player,201309230den,rai,ButlBr00,fumbles,0,,,,,
player,201309230den,rai,ButlBr00,fumbles_lost,0,,,,,
player,201309230den,rai,ReecMa00,pass_cmp,0,,,,,
player,201309230den,rai,ReecMa00,pass_att,0,,,,,
player,201309230den,rai,ReecMa00,pass_yds,0,,,,,
player,201309230den,rai,ReecMa00,pass_td,0,,,,,
player,201309230den,rai,ReecMa00,pass_int,0,,,,,
player,201309230den,rai,ReecMa00,pass_sacked,,,,,,
player,201309230den,rai,ReecMa00,pass_sacked_yds,0,,,,,
player,201309230den,rai,ReecMa00,pass_long,0,,,,,
player,201309230den,rai,ReecMa00,pass_rating,,,,,,
player,201309230den,rai,ReecMa00,rush_att,0,,,,,
player,201309230den,rai,ReecMa00,rush_yds,0,,,,,
player,201309230den,rai,ReecMa00,rush_td,0,,,,,
player,201309230den,rai,ReecMa00,rush_long,0,,,,,
player,201309230den,rai,ReecMa00,targets,5,,,,,
player,201309230den,rai,ReecMa00,rec,4,,,,,
player,201309230den,rai,ReecMa00,rec_yds,45,,,,,
player,201309230den,rai,ReecMa00,rec_td,1,,,,,
player,201309230den,rai,ReecMa00,rec_long,19,,,,,
player,201309230den,rai,ReecMa00,fumbles,0,,,,,
player,201309230den,rai,ReecMa00,fumbles_lost,0,,,,,
player,201309230den,rai,StreRo00,pass_cmp,0,,,,,
player,201309230den,rai,StreRo00,pass_att,0,,,,,
player,201309230den,rai,StreRo00,pass_yds,0,,,,,
player,201309230den,rai,StreRo00,pass_td,0,,,,,
player,201309230den,rai,StreRo00,pass_int,0,,,,,
player,201309230den,rai,StreRo00,pass_sacked,,,,,,
player,201309230den,rai,StreRo00,pass_sacked_yds,0,,,,,
player,201309230den,rai,StreRo00,pass_long,0,,,,,
player,201309230den,rai,StreRo00,pass_rating,,,,,,
player,201309230den,rai,StreRo00,rush_att,0,,,,,
player,201309230den,rai,StreRo00,rush_yds,0,,,,,
player,201309230den,rai,StreRo00,rush_td,0,,,,,
player,201309230den,rai,StreRo00,rush_long,0,,,,,
player,201309230den,rai,StreRo00,targets,4,,,,,
player,201309230den,rai,StreRo00,rec,3,,,,,
player,201309230den,rai,StreRo00,rec_yds,42,,,,,
player,201309230den,rai,StreRo00,rec_td,0,,,,,
player,201309230den,rai,StreRo00,rec_long,28,,,,,
player,201309230den,rai,StreRo00,fumbles,0,,,,,
player,201309230den,rai,StreRo00,fumbles_lost,0,,,,,
player,201309230den,rai,RiveMy00,pass_cmp,0,,,,,
player,201309230den,rai,RiveMy00,pass_att,0,,,,,
player,201309230den,rai,RiveMy00,pass_yds,0,,,,,
player,201309230den,rai,RiveMy00,pass_td,0,,,,,
player,201309230den,rai,RiveMy00,pass_int,0,,,,,
player,201309230den,rai,RiveMy00,pass_sacked,,,,,,
player,201309230den,rai,RiveMy00,pass_sacked_yds,0,,,,,
player,201309230den,rai,RiveMy00,pass_long,0,,,,,
player,201309230den,rai,RiveMy00,pass_rating,,,,,,
player,201309230den,rai,RiveMy00,rush_att,0,,,,,
player,201309230den,rai,RiveMy00,rush_yds,0,,,,,
player,201309230den,rai,RiveMy00,rush_td,0,,,,,
player,201309230den,rai,RiveMy00,rush_long,0,,,,,
player,201309230den,rai,RiveMy00,targets,3,,,,,
player,201309230den,rai,RiveMy00,rec,2,,,,,
player,201309230den,rai,RiveMy00,rec_yds,21,,,,,
player,201309230den,rai,RiveMy00,rec_td,0,,,,,
player,201309230den,rai,RiveMy00,rec_long,20,,,,,
player,201309230den,rai,RiveMy00,fumbles,0,,,,,
player,201309230den,rai,RiveMy00,fumbles_lost,0,,,,,
player,201309230den,rai,JennRa00,pass_cmp,0,,,,,
player,201309230den,rai,JennRa00,pass_att,0,,,,,
player,201309230den,rai,JennRa00,pass_yds,0,,,,,
player,201309230den,rai,JennRa00,pass_td,0,,,,,
player,201309230den,rai,JennRa00,pass_int,0,,,,,
player,201309230den,rai,JennRa00,pass_sacked,,,,,,
player,201309230den,rai,JennRa00,pass_sacked_yds,0,,,,,
player,201309230den,rai,JennRa00,pass_long,0,,,,,
player,201309230den,rai,JennRa00,pass_rating,,,,,,
player,201309230den,rai,JennRa00,rush_att,0,,,,,
player,201309230den,rai,JennRa00,rush_yds,0,,,,,
player,201309230den,rai,JennRa00,rush_td,0,,,,,
player,201309230den,rai,JennRa00,rush_long,0,,,,,
player,201309230den,rai,JennRa00,targets,2,,,,,
player,201309230den,rai,JennRa00,rec,2,,,,,
player,201309230den,rai,JennRa00,rec_yds,15,,,,,
player,201309230den,rai,JennRa00,rec_td,0,,,,,
player,201309230den,rai,JennRa00,rec_long,14,,,,,
player,201309230den,rai,JennRa00,fumbles,0,,,,,
player,201309230den,rai,JennRa00,fumbles_lost,0,,,,,
player,201309230den,den,MannPe00,pass_cmp,32,,,,,
player,201309230den,den,MannPe00,pass_att,37,,,,,
player,201309230den,den,MannPe00,pass_yds,374,,,,,
player,201309230den,den,MannPe00,pass_td,3,,,,,
player,201309230den,den,MannPe00,pass_int,0,,,,,
player,201309230den,den,MannPe00,pass_sacked,1,,,,,
player,201309230den,den,MannPe00,pass_sacked_yds,2,,,,,
player,201309230den,den,MannPe00,pass_long,61,,,,,
player,201309230den,den,MannPe00,pass_rating,135.8,,,,,
player,201309230den,den,MannPe00,rush_att,3,,,,,
player,201309230den,den,MannPe00,rush_yds,-2,,,,,
player,201309230den,den,MannPe00,rush_td,0,,,,,
player,201309230den,den,MannPe00,rush_long,0,,,,,
player,201309230den,den,MannPe00,targets,0,,,,,
player,201309230den,den,MannPe00,rec,0,,,,,
player,201309230den,den,MannPe00,rec_yds,0,,,,,
player,201309230den,den,MannPe00,rec_td,0,,,,,
player,201309230den,den,MannPe00,rec_long,0,,,,,
player,201309230den,den,MannPe00,fumbles,2,,,,,
player,201309230den,den,MannPe00,fumbles_lost,1,,,,,
player,201309230den,den,HillRo00,pass_cmp,0,,,,,
player,201309230den,den,HillRo00,pass_att,0,,,,,
player,201309230den,den,HillRo00,pass_yds,0,,,,,
player,201309230den,den,HillRo00,pass_td,0,,,,,
player,201309230den,den,HillRo00,pass_int,0,,,,,
player,201309230den,den,HillRo00,pass_sacked,0,,,,,
player,201309230den,den,HillRo00,pass_sacked_yds,0,,,,,
player,201309230den,den,HillRo00,pass_long,0,,,,,
player,201309230den,den,HillRo00,pass_rating,,,,,,
player,201309230den,den,HillRo00,rush_att,9,,,,,
player,201309230den,den,HillRo00,rush_yds,66,,,,,
player,201309230den,den,HillRo00,rush_td,1,,,,,
player,201309230den,den,HillRo00,rush_long,19,,,,,
player,201309230den,den,HillRo00,targets,1,,,,,
player,201309230den,den,HillRo00,rec,1,,,,,
player,201309230den,den,HillRo00,rec_yds,12,,,,,
player,201309230den,den,HillRo00,rec_td,0,,,,,
player,201309230den,den,HillRo00,rec_long,12,,,,,
player,201309230den,den,HillRo00,fumbles,0,,,,,
player,201309230den,den,HillRo00,fumbles_lost,0,,,,,
player,201309230den,den,BallMo00,pass_cmp,0,,,,,
player,201309230den,den,BallMo00,pass_att,0,,,,,
player,201309230den,den,BallMo00,pass_yds,0,,,,,
player,201309230den,den,BallMo00,pass_td,0,,,,,
player,201309230den,den,BallMo00,pass_int,0,,,,,
player,201309230den,den,BallMo00,pass_sacked,0,,,,,
player,201309230den,den,BallMo00,pass_sacked_yds,0,,,,,
player,201309230den,den,BallMo00,pass_long,0,,,,,
player,201309230den,den,BallMo00,pass_rating,,,,,,
player,201309230den,den,BallMo00,rush_att,11,,,,,
player,201309230den,den,BallMo00,rush_yds,61,,,,,
player,201309230den,den,BallMo00,rush_td,0,,,,,
player,201309230den,den,BallMo00,rush_long,12,,,,,
player,201309230den,den,BallMo00,targets,0,,,,,
player,201309230den,den,BallMo00,rec,0,,,,,
player,201309230den,den,BallMo00,rec_yds,0,,,,,
player,201309230den,den,BallMo00,rec_td,0,,,,,
player,201309230den,den,BallMo00,rec_long,0,,,,,
player,201309230den,den,BallMo00,fumbles,1,,,,,
player,201309230den,den,BallMo00,fumbles_lost,1,,,,,
player,201309230den,den,MoreKn00,pass_cmp,0,,,,,
player,201309230den,den,MoreKn00,pass_att,0,,,,,
player,201309230den,den,MoreKn00,pass_yds,0,,,,,
player,201309230den,den,MoreKn00,pass_td,0,,,,,
player,201309230den,den,MoreKn00,pass_int,0,,,,,
player,201309230den,den,MoreKn00,pass_sacked,0,,,,,
player,201309230den,den,MoreKn00,pass_sacked_yds,0,,,,,
player,201309230den,den,MoreKn00,pass_long,0,,,,,
player,201309230den,den,MoreKn00,pass_rating,,,,,,
player,201309230den,den,MoreKn00,rush_att,12,,,,,
player,201309230den,den,MoreKn00,rush_yds,39,,,,,
player,201309230den,den,MoreKn00,rush_td,0,,,,,
player,201309230den,den,MoreKn00,rush_long,9,,,,,
player,201309230den,den,MoreKn00,targets,2,,,,,
player,201309230den,den,MoreKn00,rec,1,,,,,
player,201309230den,den,MoreKn00,rec_yds,6,,,,,
player,201309230den,den,MoreKn00,rec_td,0,,,,,
player,201309230den,den,MoreKn00,rec_long,6,,,,,
player,201309230den,den,MoreKn00,fumbles,0,,,,,
player,201309230den,den,MoreKn00,fumbles_lost,0,,,,,
player,201309230den,den,DeckEr00,pass_cmp,0,,,,,
player,201309230den,den,DeckEr00,pass_att,0,,,,,
player,201309230den,den,DeckEr00,pass_yds,0,,,,,
player,201309230den,den,DeckEr00,pass_td,0,,,,,
player,201309230den,den,DeckEr00,pass_int,0,,,,,
player,201309230den,den,DeckEr00,pass_sacked,0,,,,,
player,201309230den,den,DeckEr00,pass_sacked_yds,0,,,,,
player,201309230den,den,DeckEr00,pass_long,0,,,,,
player,201309230den,den,DeckEr00,pass_rating,,,,,,
player,201309230den,den,DeckEr00,rush_att,0,,,,,
player,201309230den,den,DeckEr00,rush_yds,0,,,,,
player,201309230den,den,DeckEr00,rush_td,0,,,,,
player,201309230den,den,DeckEr00,rush_long,0,,,,,
player,201309230den,den,DeckEr00,targets,8,,,,,
player,201309230den,den,DeckEr00,rec,8,,,,,
player,201309230den,den,DeckEr00,rec_yds,133,,,,,
player,201309230den,den,DeckEr00,rec_td,1,,,,,
player,201309230den,den,DeckEr00,rec_long,61,,,,,
player,201309230den,den,DeckEr00,fumbles,0,,,,,
player,201309230den,den,DeckEr00,fumbles_lost,0,,,,,
player,201309230den,den,ThomDe03,pass_cmp,0,,,,,
player,201309230den,den,ThomDe03,pass_att,0,,,,,
player,201309230den,den,ThomDe03,pass_yds,0,,,,,
player,201309230den,den,ThomDe03,pass_td,0,,,,,
player,201309230den,den,ThomDe03,pass_int,0,,,,,
player,201309230den,den,ThomDe03,pass_sacked,0,,,,,
player,201309230den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201309230den,den,ThomDe03,pass_long,0,,,,,
player,201309230den,den,ThomDe03,pass_rating,,,,,,
player,201309230den,den,ThomDe03,rush_att,0,,,,,
player,201309230den,den,ThomDe03,rush_yds,0,,,,,
player,201309230den,den,ThomDe03,rush_td,0,,,,,
player,201309230den,den,ThomDe03,rush_long,0,,,,,
player,201309230den,den,ThomDe03,targets,11,,,,,
player,201309230den,den,ThomDe03,rec,10,,,,,
player,201309230den,den,ThomDe03,rec_yds,94,,,,,
player,201309230den,den,ThomDe03,rec_td,0,,,,,
player,201309230den,den,ThomDe03,rec_long,22,,,,,
player,201309230den,den,ThomDe03,fumbles,0,,,,,
player,201309230den,den,ThomDe03,fumbles_lost,0,,,,,
player,201309230den,den,WelkWe00,pass_cmp,0,,,,,
player,201309230den,den,WelkWe00,pass_att,0,,,,,
player,201309230den,den,WelkWe00,pass_yds,0,,,,,
player,201309230den,den,WelkWe00,pass_td,0,,,,,
player,201309230den,den,WelkWe00,pass_int,0,,,,,
player,201309230den,den,WelkWe00,pass_sacked,0,,,,,
player,201309230den,den,WelkWe00,pass_sacked_yds,0,,,,,
player,201309230den,den,WelkWe00,pass_long,0,,,,,
player,201309230den,den,WelkWe00,pass_rating,,,,,,
player,201309230den,den,WelkWe00,rush_att,0,,,,,
player,201309230den,den,WelkWe00,rush_yds,0,,,,,
player,201309230den,den,WelkWe00,rush_td,0,,,,,
player,201309230den,den,WelkWe00,rush_long,0,,,,,
player,201309230den,den,WelkWe00,targets,8,,,,,
player,201309230den,den,WelkWe00,rec,7,,,,,
player,201309230den,den,WelkWe00,rec_yds,84,,,,,
player,201309230den,den,WelkWe00,rec_td,1,,,,,
player,201309230den,den,WelkWe00,rec_long,32,,,,,
player,201309230den,den,WelkWe00,fumbles,0,,,,,
player,201309230den,den,WelkWe00,fumbles_lost,0,,,,,
player,201309230den,den,ThomJu00,pass_cmp,0,,,,,
player,201309230den,den,ThomJu00,pass_att,0,,,,,
player,201309230den,den,ThomJu00,pass_yds,0,,,,,
player,201309230den,den,ThomJu00,pass_td,0,,,,,
player,201309230den,den,ThomJu00,pass_int,0,,,,,
player,201309230den,den,ThomJu00,pass_sacked,0,,,,,
player,201309230den,den,ThomJu00,pass_sacked_yds,0,,,,,
player,201309230den,den,ThomJu00,pass_long,0,,,,,
player,201309230den,den,ThomJu00,pass_rating,,,,,,
player,201309230den,den,ThomJu00,rush_att,0,,,,,
player,201309230den,den,ThomJu00,rush_yds,0,,,,,
player,201309230den,den,ThomJu00,rush_td,0,,,,,
player,201309230den,den,ThomJu00,rush_long,0,,,,,
player,201309230den,den,ThomJu00,targets,4,,,,,
player,201309230den,den,ThomJu00,rec,3,,,,,
player,201309230den,den,ThomJu00,rec_yds,37,,,,,
player,201309230den,den,ThomJu00,rec_td,1,,,,,
player,201309230den,den,ThomJu00,rec_long,14,,,,,
player,201309230den,den,ThomJu00,fumbles,0,,,,,
player,201309230den,den,ThomJu00,fumbles_lost,0,,,,,
player,201309230den,den,TammJa00,pass_cmp,0,,,,,
player,201309230den,den,TammJa00,pass_att,0,,,,,
player,201309230den,den,TammJa00,pass_yds,0,,,,,
player,201309230den,den,TammJa00,pass_td,0,,,,,
player,201309230den,den,TammJa00,pass_int,0,,,,,
player,201309230den,den,TammJa00,pass_sacked,0,,,,,
player,201309230den,den,TammJa00,pass_sacked_yds,0,,,,,
player,201309230den,den,TammJa00,pass_long,0,,,,,
player,201309230den,den,TammJa00,pass_rating,,,,,,
player,201309230den,den,TammJa00,rush_att,0,,,,,
player,201309230den,den,TammJa00,rush_yds,0,,,,,
player,201309230den,den,TammJa00,rush_td,0,,,,,
player,201309230den,den,TammJa00,rush_long,0,,,,,
player,201309230den,den,TammJa00,targets,1,,,,,
player,201309230den,den,TammJa00,rec,1,,,,,
player,201309230den,den,TammJa00,rec_yds,5,,,,,
player,201309230den,den,TammJa00,rec_td,0,,,,,
player,201309230den,den,TammJa00,rec_long,5,,,,,
player,201309230den,den,TammJa00,fumbles,0,,,,,
player,201309230den,den,TammJa00,fumbles_lost,0,,,,,
player,201309230den,den,GreeVi00,pass_cmp,0,,,,,
player,201309230den,den,GreeVi00,pass_att,0,,,,,
player,201309230den,den,GreeVi00,pass_yds,0,,,,,
player,201309230den,den,GreeVi00,pass_td,0,,,,,
player,201309230den,den,GreeVi00,pass_int,0,,,,,
player,201309230den,den,GreeVi00,pass_sacked,0,,,,,
player,201309230den,den,GreeVi00,pass_sacked_yds,0,,,,,
player,201309230den,den,GreeVi00,pass_long,0,,,,,
player,201309230den,den,GreeVi00,pass_rating,,,,,,
player,201309230den,den,GreeVi00,rush_att,0,,,,,
player,201309230den,den,GreeVi00,rush_yds,0,,,,,
player,201309230den,den,GreeVi00,rush_td,0,,,,,
player,201309230den,den,GreeVi00,rush_long,0,,,,,
player,201309230den,den,GreeVi00,targets,2,,,,,
player,201309230den,den,GreeVi00,rec,1,,,,,
player,201309230den,den,GreeVi00,rec_yds,3,,,,,
player,201309230den,den,GreeVi00,rec_td,0,,,,,
player,201309230den,den,GreeVi00,rec_long,3,,,,,
player,201309230den,den,GreeVi00,fumbles,0,,,,,
player,201309230den,den,GreeVi00,fumbles_lost,0,,,,,
player,201309230den,rai,HousLa99,def_int,0,,,,,
player,201309230den,rai,HousLa99,def_int_yds,0,,,,,
player,201309230den,rai,HousLa99,def_int_td,0,,,,,
player,201309230den,rai,HousLa99,def_int_long,0,,,,,
player,201309230den,rai,HousLa99,pass_defended,0,,,,,
player,201309230den,rai,HousLa99,sacks,1.0,,,,,
player,201309230den,rai,HousLa99,tackles_combined,6,,,,,
player,201309230den,rai,HousLa99,tackles_solo,5,,,,,
player,201309230den,rai,HousLa99,tackles_assists,1,,,,,
player,201309230den,rai,HousLa99,tackles_loss,0,,,,,
player,201309230den,rai,HousLa99,qb_hits,1,,,,,
player,201309230den,rai,HousLa99,fumbles_rec,0,,,,,
player,201309230den,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201309230den,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201309230den,rai,HousLa99,fumbles_forced,1,,,,,
player,201309230den,rai,BurnKe20,def_int,0,,,,,
player,201309230den,rai,BurnKe20,def_int_yds,0,,,,,
player,201309230den,rai,BurnKe20,def_int_td,0,,,,,
player,201309230den,rai,BurnKe20,def_int_long,0,,,,,
player,201309230den,rai,BurnKe20,pass_defended,1,,,,,
player,201309230den,rai,BurnKe20,sacks,0.0,,,,,
player,201309230den,rai,BurnKe20,tackles_combined,10,,,,,
player,201309230den,rai,BurnKe20,tackles_solo,10,,,,,
player,201309230den,rai,BurnKe20,tackles_assists,0,,,,,
player,201309230den,rai,BurnKe20,tackles_loss,0,,,,,
player,201309230den,rai,BurnKe20,qb_hits,0,,,,,
player,201309230den,rai,BurnKe20,fumbles_rec,0,,,,,
player,201309230den,rai,BurnKe20,fumbles_rec_yds,0,,,,,
player,201309230den,rai,BurnKe20,fumbles_rec_td,0,,,,,
player,201309230den,rai,BurnKe20,fumbles_forced,1,,,,,
player,201309230den,rai,WoodCh00,def_int,0,,,,,
player,201309230den,rai,WoodCh00,def_int_yds,0,,,,,
player,201309230den,rai,WoodCh00,def_int_td,0,,,,,
player,201309230den,rai,WoodCh00,def_int_long,0,,,,,
player,201309230den,rai,WoodCh00,pass_defended,0,,,,,
player,201309230den,rai,WoodCh00,sacks,0.0,,,,,
player,201309230den,rai,WoodCh00,tackles_combined,10,,,,,
player,201309230den,rai,WoodCh00,tackles_solo,9,,,,,
player,201309230den,rai,WoodCh00,tackles_assists,1,,,,,
player,201309230den,rai,WoodCh00,tackles_loss,0,,,,,
player,201309230den,rai,WoodCh00,qb_hits,0,,,,,
player,201309230den,rai,WoodCh00,fumbles_rec,0,,,,,
player,201309230den,rai,WoodCh00,fumbles_rec_yds,0,,,,,
player,201309230den,rai,WoodCh00,fumbles_rec_td,0,,,,,
player,201309230den,rai,WoodCh00,fumbles_forced,0,,,,,
player,201309230den,rai,RoacNi99,def_int,0,,,,,
player,201309230den,rai,RoacNi99,def_int_yds,0,,,,,
player,201309230den,rai,RoacNi99,def_int_td,0,,,,,
player,201309230den,rai,RoacNi99,def_int_long,0,,,,,
player,201309230den,rai,RoacNi99,pass_defended,0,,,,,
player,201309230den,rai,RoacNi99,sacks,0.0,,,,,
player,201309230den,rai,RoacNi99,tackles_combined,8,,,,,
player,201309230den,rai,RoacNi99,tackles_solo,7,,,,,
player,201309230den,rai,RoacNi99,tackles_assists,1,,,,,
player,201309230den,rai,RoacNi99,tackles_loss,1,,,,,
player,201309230den,rai,RoacNi99,qb_hits,0,,,,,
