game,2013,7,20131020,201310200car,ram,"St. Louis Rams",15,car,"Carolina Panthers",30
player,201310200car,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201310200car,ram,StewDa00,fumbles_forced,0,,,,,
player,201310200car,ram,DunbJo20,def_int,0,,,,,
player,201310200car,ram,DunbJo20,def_int_yds,0,,,,,
player,201310200car,ram,DunbJo20,def_int_td,0,,,,,
player,201310200car,ram,DunbJo20,def_int_long,0,,,,,
player,201310200car,ram,DunbJo20,pass_defended,0,,,,,
player,201310200car,ram,DunbJo20,sacks,0.0,,,,,
player,201310200car,ram,DunbJo20,tackles_combined,4,,,,,
player,201310200car,ram,DunbJo20,tackles_solo,4,,,,,
player,201310200car,ram,DunbJo20,tackles_assists,0,,,,,
player,201310200car,ram,DunbJo20,tackles_loss,0,,,,,
player,201310200car,ram,DunbJo20,qb_hits,0,,,,,
player,201310200car,ram,DunbJo20,fumbles_rec,0,,,,,
player,201310200car,ram,DunbJo20,fumbles_rec_yds,0,,,,,
player,201310200car,ram,DunbJo20,fumbles_rec_td,0,,,,,
player,201310200car,ram,DunbJo20,fumbles_forced,0,,,,,
player,201310200car,ram,HayeWi99,def_int,0,,,,,
player,201310200car,ram,HayeWi99,def_int_yds,0,,,,,
player,201310200car,ram,HayeWi99,def_int_td,0,,,,,
player,201310200car,ram,HayeWi99,def_int_long,0,,,,,
player,201310200car,ram,HayeWi99,pass_defended,0,,,,,
player,201310200car,ram,HayeWi99,sacks,0.0,,,,,
player,201310200car,ram,HayeWi99,tackles_combined,4,,,,,
player,201310200car,ram,HayeWi99,tackles_solo,2,,,,,
player,201310200car,ram,HayeWi99,tackles_assists,2,,,,,
player,201310200car,ram,HayeWi99,tackles_loss,0,,,,,
player,201310200car,ram,HayeWi99,qb_hits,1,,,,,
player,201310200car,ram,HayeWi99,fumbles_rec,0,,,,,
player,201310200car,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201310200car,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201310200car,ram,HayeWi99,fumbles_forced,0,,,,,
player,201310200car,ram,McLeRo00,def_int,0,,,,,
player,201310200car,ram,McLeRo00,def_int_yds,0,,,,,
player,201310200car,ram,McLeRo00,def_int_td,0,,,,,
player,201310200car,ram,McLeRo00,def_int_long,0,,,,,
player,201310200car,ram,McLeRo00,pass_defended,1,,,,,
player,201310200car,ram,McLeRo00,sacks,0.0,,,,,
player,201310200car,ram,McLeRo00,tackles_combined,3,,,,,
player,201310200car,ram,McLeRo00,tackles_solo,3,,,,,
player,201310200car,ram,McLeRo00,tackles_assists,0,,,,,
player,201310200car,ram,McLeRo00,tackles_loss,0,,,,,
player,201310200car,ram,McLeRo00,qb_hits,0,,,,,
player,201310200car,ram,McLeRo00,fumbles_rec,0,,,,,
player,201310200car,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201310200car,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201310200car,ram,McLeRo00,fumbles_forced,0,,,,,
player,201310200car,ram,JenkJa03,def_int,0,,,,,
player,201310200car,ram,JenkJa03,def_int_yds,0,,,,,
player,201310200car,ram,JenkJa03,def_int_td,0,,,,,
player,201310200car,ram,JenkJa03,def_int_long,0,,,,,
player,201310200car,ram,JenkJa03,pass_defended,0,,,,,
player,201310200car,ram,JenkJa03,sacks,0.0,,,,,
player,201310200car,ram,JenkJa03,tackles_combined,2,,,,,
player,201310200car,ram,JenkJa03,tackles_solo,1,,,,,
player,201310200car,ram,JenkJa03,tackles_assists,1,,,,,
player,201310200car,ram,JenkJa03,tackles_loss,0,,,,,
player,201310200car,ram,JenkJa03,qb_hits,0,,,,,
player,201310200car,ram,JenkJa03,fumbles_rec,0,,,,,
player,201310200car,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201310200car,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201310200car,ram,JenkJa03,fumbles_forced,0,,,,,
player,201310200car,ram,LangKe98,def_int,0,,,,,
player,201310200car,ram,LangKe98,def_int_yds,0,,,,,
player,201310200car,ram,LangKe98,def_int_td,0,,,,,
player,201310200car,ram,LangKe98,def_int_long,0,,,,,
player,201310200car,ram,LangKe98,pass_defended,0,,,,,
player,201310200car,ram,LangKe98,sacks,0.0,,,,,
player,201310200car,ram,LangKe98,tackles_combined,2,,,,,
player,201310200car,ram,LangKe98,tackles_solo,1,,,,,
player,201310200car,ram,LangKe98,tackles_assists,1,,,,,
player,201310200car,ram,LangKe98,tackles_loss,0,,,,,
player,201310200car,ram,LangKe98,qb_hits,0,,,,,
player,201310200car,ram,LangKe98,fumbles_rec,0,,,,,
player,201310200car,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201310200car,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201310200car,ram,LangKe98,fumbles_forced,0,,,,,
player,201310200car,ram,LongCh99,def_int,0,,,,,
player,201310200car,ram,LongCh99,def_int_yds,0,,,,,
player,201310200car,ram,LongCh99,def_int_td,0,,,,,
player,201310200car,ram,LongCh99,def_int_long,0,,,,,
player,201310200car,ram,LongCh99,pass_defended,0,,,,,
player,201310200car,ram,LongCh99,sacks,0.0,,,,,
player,201310200car,ram,LongCh99,tackles_combined,2,,,,,
player,201310200car,ram,LongCh99,tackles_solo,1,,,,,
player,201310200car,ram,LongCh99,tackles_assists,1,,,,,
player,201310200car,ram,LongCh99,tackles_loss,1,,,,,
player,201310200car,ram,LongCh99,qb_hits,0,,,,,
player,201310200car,ram,LongCh99,fumbles_rec,0,,,,,
player,201310200car,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201310200car,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201310200car,ram,LongCh99,fumbles_forced,0,,,,,
player,201310200car,ram,McGeBr00,def_int,0,,,,,
player,201310200car,ram,McGeBr00,def_int_yds,0,,,,,
player,201310200car,ram,McGeBr00,def_int_td,0,,,,,
player,201310200car,ram,McGeBr00,def_int_long,0,,,,,
player,201310200car,ram,McGeBr00,pass_defended,0,,,,,
player,201310200car,ram,McGeBr00,sacks,0.0,,,,,
player,201310200car,ram,McGeBr00,tackles_combined,2,,,,,
player,201310200car,ram,McGeBr00,tackles_solo,1,,,,,
player,201310200car,ram,McGeBr00,tackles_assists,1,,,,,
player,201310200car,ram,McGeBr00,tackles_loss,0,,,,,
player,201310200car,ram,McGeBr00,qb_hits,0,,,,,
player,201310200car,ram,McGeBr00,fumbles_rec,0,,,,,
player,201310200car,ram,McGeBr00,fumbles_rec_yds,0,,,,,
player,201310200car,ram,McGeBr00,fumbles_rec_td,0,,,,,
player,201310200car,ram,McGeBr00,fumbles_forced,0,,,,,
player,201310200car,ram,BailSt01,def_int,0,,,,,
player,201310200car,ram,BailSt01,def_int_yds,0,,,,,
player,201310200car,ram,BailSt01,def_int_td,0,,,,,
player,201310200car,ram,BailSt01,def_int_long,0,,,,,
player,201310200car,ram,BailSt01,pass_defended,0,,,,,
player,201310200car,ram,BailSt01,sacks,0.0,,,,,
player,201310200car,ram,BailSt01,tackles_combined,1,,,,,
player,201310200car,ram,BailSt01,tackles_solo,0,,,,,
player,201310200car,ram,BailSt01,tackles_assists,1,,,,,
player,201310200car,ram,BailSt01,tackles_loss,0,,,,,
player,201310200car,ram,BailSt01,qb_hits,0,,,,,
player,201310200car,ram,BailSt01,fumbles_rec,0,,,,,
player,201310200car,ram,BailSt01,fumbles_rec_yds,0,,,,,
player,201310200car,ram,BailSt01,fumbles_rec_td,0,,,,,
player,201310200car,ram,BailSt01,fumbles_forced,0,,,,,
player,201310200car,ram,CudjJe00,def_int,0,,,,,
player,201310200car,ram,CudjJe00,def_int_yds,0,,,,,
player,201310200car,ram,CudjJe00,def_int_td,0,,,,,
player,201310200car,ram,CudjJe00,def_int_long,0,,,,,
player,201310200car,ram,CudjJe00,pass_defended,0,,,,,
player,201310200car,ram,CudjJe00,sacks,0.0,,,,,
player,201310200car,ram,CudjJe00,tackles_combined,1,,,,,
player,201310200car,ram,CudjJe00,tackles_solo,1,,,,,
player,201310200car,ram,CudjJe00,tackles_assists,0,,,,,
player,201310200car,ram,CudjJe00,tackles_loss,0,,,,,
player,201310200car,ram,CudjJe00,qb_hits,0,,,,,
player,201310200car,ram,CudjJe00,fumbles_rec,0,,,,,
player,201310200car,ram,CudjJe00,fumbles_rec_yds,0,,,,,
player,201310200car,ram,CudjJe00,fumbles_rec_td,0,,,,,
player,201310200car,ram,CudjJe00,fumbles_forced,0,,,,,
player,201310200car,ram,GiorMa20,def_int,0,,,,,
player,201310200car,ram,GiorMa20,def_int_yds,0,,,,,
player,201310200car,ram,GiorMa20,def_int_td,0,,,,,
player,201310200car,ram,GiorMa20,def_int_long,0,,,,,
player,201310200car,ram,GiorMa20,pass_defended,0,,,,,
player,201310200car,ram,GiorMa20,sacks,0.0,,,,,
player,201310200car,ram,GiorMa20,tackles_combined,1,,,,,
player,201310200car,ram,GiorMa20,tackles_solo,1,,,,,
player,201310200car,ram,GiorMa20,tackles_assists,0,,,,,
player,201310200car,ram,GiorMa20,tackles_loss,0,,,,,
player,201310200car,ram,GiorMa20,qb_hits,0,,,,,
player,201310200car,ram,GiorMa20,fumbles_rec,0,,,,,
player,201310200car,ram,GiorMa20,fumbles_rec_yds,0,,,,,
player,201310200car,ram,GiorMa20,fumbles_rec_td,0,,,,,
player,201310200car,ram,GiorMa20,fumbles_forced,0,,,,,
player,201310200car,car,MunnCa99,def_int,1,,,,,
player,201310200car,car,MunnCa99,def_int_yds,45,,,,,
player,201310200car,car,MunnCa99,def_int_td,1,,,,,
player,201310200car,car,MunnCa99,def_int_long,45,,,,,
player,201310200car,car,MunnCa99,pass_defended,2,,,,,
player,201310200car,car,MunnCa99,sacks,0.0,,,,,
player,201310200car,car,MunnCa99,tackles_combined,5,,,,,
player,201310200car,car,MunnCa99,tackles_solo,2,,,,,
player,201310200car,car,MunnCa99,tackles_assists,3,,,,,
player,201310200car,car,MunnCa99,tackles_loss,0,,,,,
player,201310200car,car,MunnCa99,qb_hits,0,,,,,
player,201310200car,car,MunnCa99,fumbles_rec,1,,,,,
player,201310200car,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201310200car,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201310200car,car,MunnCa99,fumbles_forced,0,,,,,
player,201310200car,car,MitcMi99,def_int,0,,,,,
player,201310200car,car,MitcMi99,def_int_yds,0,,,,,
player,201310200car,car,MitcMi99,def_int_td,0,,,,,
player,201310200car,car,MitcMi99,def_int_long,0,,,,,
player,201310200car,car,MitcMi99,pass_defended,0,,,,,
player,201310200car,car,MitcMi99,sacks,1.0,,,,,
player,201310200car,car,MitcMi99,tackles_combined,8,,,,,
player,201310200car,car,MitcMi99,tackles_solo,8,,,,,
player,201310200car,car,MitcMi99,tackles_assists,0,,,,,
player,201310200car,car,MitcMi99,tackles_loss,2,,,,,
player,201310200car,car,MitcMi99,qb_hits,0,,,,,
player,201310200car,car,MitcMi99,fumbles_rec,0,,,,,
player,201310200car,car,MitcMi99,fumbles_rec_yds,0,,,,,
player,201310200car,car,MitcMi99,fumbles_rec_td,0,,,,,
player,201310200car,car,MitcMi99,fumbles_forced,2,,,,,
player,201310200car,car,HardGr99,def_int,0,,,,,
player,201310200car,car,HardGr99,def_int_yds,0,,,,,
player,201310200car,car,HardGr99,def_int_td,0,,,,,
player,201310200car,car,HardGr99,def_int_long,0,,,,,
player,201310200car,car,HardGr99,pass_defended,0,,,,,
player,201310200car,car,HardGr99,sacks,1.0,,,,,
player,201310200car,car,HardGr99,tackles_combined,4,,,,,
player,201310200car,car,HardGr99,tackles_solo,3,,,,,
player,201310200car,car,HardGr99,tackles_assists,1,,,,,
player,201310200car,car,HardGr99,tackles_loss,1,,,,,
player,201310200car,car,HardGr99,qb_hits,1,,,,,
player,201310200car,car,HardGr99,fumbles_rec,0,,,,,
player,201310200car,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201310200car,car,HardGr99,fumbles_rec_td,0,,,,,
player,201310200car,car,HardGr99,fumbles_forced,1,,,,,
player,201310200car,car,ColeCo20,def_int,0,,,,,
player,201310200car,car,ColeCo20,def_int_yds,0,,,,,
player,201310200car,car,ColeCo20,def_int_td,0,,,,,
player,201310200car,car,ColeCo20,def_int_long,0,,,,,
player,201310200car,car,ColeCo20,pass_defended,0,,,,,
player,201310200car,car,ColeCo20,sacks,1.0,,,,,
player,201310200car,car,ColeCo20,tackles_combined,2,,,,,
player,201310200car,car,ColeCo20,tackles_solo,1,,,,,
player,201310200car,car,ColeCo20,tackles_assists,1,,,,,
player,201310200car,car,ColeCo20,tackles_loss,1,,,,,
player,201310200car,car,ColeCo20,qb_hits,1,,,,,
player,201310200car,car,ColeCo20,fumbles_rec,0,,,,,
player,201310200car,car,ColeCo20,fumbles_rec_yds,0,,,,,
player,201310200car,car,ColeCo20,fumbles_rec_td,0,,,,,
player,201310200car,car,ColeCo20,fumbles_forced,0,,,,,
player,201310200car,car,JohnCh98,def_int,0,,,,,
player,201310200car,car,JohnCh98,def_int_yds,0,,,,,
player,201310200car,car,JohnCh98,def_int_td,0,,,,,
player,201310200car,car,JohnCh98,def_int_long,0,,,,,
player,201310200car,car,JohnCh98,pass_defended,0,,,,,
player,201310200car,car,JohnCh98,sacks,1.0,,,,,
player,201310200car,car,JohnCh98,tackles_combined,2,,,,,
player,201310200car,car,JohnCh98,tackles_solo,2,,,,,
player,201310200car,car,JohnCh98,tackles_assists,0,,,,,
player,201310200car,car,JohnCh98,tackles_loss,1,,,,,
player,201310200car,car,JohnCh98,qb_hits,1,,,,,
player,201310200car,car,JohnCh98,fumbles_rec,0,,,,,
player,201310200car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201310200car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201310200car,car,JohnCh98,fumbles_forced,0,,,,,
player,201310200car,car,DaviTh20,def_int,0,,,,,
player,201310200car,car,DaviTh20,def_int_yds,0,,,,,
player,201310200car,car,DaviTh20,def_int_td,0,,,,,
player,201310200car,car,DaviTh20,def_int_long,0,,,,,
player,201310200car,car,DaviTh20,pass_defended,0,,,,,
player,201310200car,car,DaviTh20,sacks,0.0,,,,,
player,201310200car,car,DaviTh20,tackles_combined,9,,,,,
player,201310200car,car,DaviTh20,tackles_solo,3,,,,,
player,201310200car,car,DaviTh20,tackles_assists,6,,,,,
player,201310200car,car,DaviTh20,tackles_loss,0,,,,,
player,201310200car,car,DaviTh20,qb_hits,0,,,,,
player,201310200car,car,DaviTh20,fumbles_rec,0,,,,,
player,201310200car,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201310200car,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201310200car,car,DaviTh20,fumbles_forced,0,,,,,
player,201310200car,car,LotuSt00,def_int,0,,,,,
player,201310200car,car,LotuSt00,def_int_yds,0,,,,,
player,201310200car,car,LotuSt00,def_int_td,0,,,,,
player,201310200car,car,LotuSt00,def_int_long,0,,,,,
player,201310200car,car,LotuSt00,pass_defended,0,,,,,
player,201310200car,car,LotuSt00,sacks,0.0,,,,,
player,201310200car,car,LotuSt00,tackles_combined,6,,,,,
player,201310200car,car,LotuSt00,tackles_solo,4,,,,,
player,201310200car,car,LotuSt00,tackles_assists,2,,,,,
player,201310200car,car,LotuSt00,tackles_loss,2,,,,,
player,201310200car,car,LotuSt00,qb_hits,0,,,,,
player,201310200car,car,LotuSt00,fumbles_rec,0,,,,,
player,201310200car,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201310200car,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201310200car,car,LotuSt00,fumbles_forced,0,,,,,
player,201310200car,car,MikeQu20,def_int,0,,,,,
player,201310200car,car,MikeQu20,def_int_yds,0,,,,,
player,201310200car,car,MikeQu20,def_int_td,0,,,,,
player,201310200car,car,MikeQu20,def_int_long,0,,,,,
player,201310200car,car,MikeQu20,pass_defended,0,,,,,
player,201310200car,car,MikeQu20,sacks,0.0,,,,,
player,201310200car,car,MikeQu20,tackles_combined,4,,,,,
player,201310200car,car,MikeQu20,tackles_solo,4,,,,,
player,201310200car,car,MikeQu20,tackles_assists,0,,,,,
player,201310200car,car,MikeQu20,tackles_loss,0,,,,,
player,201310200car,car,MikeQu20,qb_hits,1,,,,,
player,201310200car,car,MikeQu20,fumbles_rec,0,,,,,
player,201310200car,car,MikeQu20,fumbles_rec_yds,0,,,,,
player,201310200car,car,MikeQu20,fumbles_rec_td,0,,,,,
player,201310200car,car,MikeQu20,fumbles_forced,0,,,,,
player,201310200car,car,FlorDr20,def_int,0,,,,,
player,201310200car,car,FlorDr20,def_int_yds,0,,,,,
player,201310200car,car,FlorDr20,def_int_td,0,,,,,
player,201310200car,car,FlorDr20,def_int_long,0,,,,,
player,201310200car,car,FlorDr20,pass_defended,0,,,,,
player,201310200car,car,FlorDr20,sacks,0.0,,,,,
player,201310200car,car,FlorDr20,tackles_combined,3,,,,,
player,201310200car,car,FlorDr20,tackles_solo,2,,,,,
player,201310200car,car,FlorDr20,tackles_assists,1,,,,,
player,201310200car,car,FlorDr20,tackles_loss,0,,,,,
player,201310200car,car,FlorDr20,qb_hits,0,,,,,
player,201310200car,car,FlorDr20,fumbles_rec,0,,,,,
player,201310200car,car,FlorDr20,fumbles_rec_yds,0,,,,,
player,201310200car,car,FlorDr20,fumbles_rec_td,0,,,,,
player,201310200car,car,FlorDr20,fumbles_forced,0,,,,,
player,201310200car,car,KuecLu00,def_int,0,,,,,
player,201310200car,car,KuecLu00,def_int_yds,0,,,,,
player,201310200car,car,KuecLu00,def_int_td,0,,,,,
player,201310200car,car,KuecLu00,def_int_long,0,,,,,
player,201310200car,car,KuecLu00,pass_defended,1,,,,,
player,201310200car,car,KuecLu00,sacks,0.0,,,,,
player,201310200car,car,KuecLu00,tackles_combined,3,,,,,
player,201310200car,car,KuecLu00,tackles_solo,3,,,,,
player,201310200car,car,KuecLu00,tackles_assists,0,,,,,
player,201310200car,car,KuecLu00,tackles_loss,0,,,,,
player,201310200car,car,KuecLu00,qb_hits,0,,,,,
player,201310200car,car,KuecLu00,fumbles_rec,0,,,,,
player,201310200car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201310200car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201310200car,car,KuecLu00,fumbles_forced,0,,,,,
player,201310200car,car,ShorKa00,def_int,0,,,,,
player,201310200car,car,ShorKa00,def_int_yds,0,,,,,
player,201310200car,car,ShorKa00,def_int_td,0,,,,,
player,201310200car,car,ShorKa00,def_int_long,0,,,,,
player,201310200car,car,ShorKa00,pass_defended,0,,,,,
player,201310200car,car,ShorKa00,sacks,0.0,,,,,
player,201310200car,car,ShorKa00,tackles_combined,3,,,,,
player,201310200car,car,ShorKa00,tackles_solo,3,,,,,
player,201310200car,car,ShorKa00,tackles_assists,0,,,,,
player,201310200car,car,ShorKa00,tackles_loss,2,,,,,
player,201310200car,car,ShorKa00,qb_hits,0,,,,,
player,201310200car,car,ShorKa00,fumbles_rec,1,,,,,
player,201310200car,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201310200car,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201310200car,car,ShorKa00,fumbles_forced,0,,,,,
player,201310200car,car,ThomJo01,def_int,0,,,,,
player,201310200car,car,ThomJo01,def_int_yds,0,,,,,
player,201310200car,car,ThomJo01,def_int_td,0,,,,,
player,201310200car,car,ThomJo01,def_int_long,0,,,,,
player,201310200car,car,ThomJo01,pass_defended,0,,,,,
player,201310200car,car,ThomJo01,sacks,0.0,,,,,
player,201310200car,car,ThomJo01,tackles_combined,3,,,,,
player,201310200car,car,ThomJo01,tackles_solo,1,,,,,
player,201310200car,car,ThomJo01,tackles_assists,2,,,,,
player,201310200car,car,ThomJo01,tackles_loss,0,,,,,
player,201310200car,car,ThomJo01,qb_hits,0,,,,,
player,201310200car,car,ThomJo01,fumbles_rec,0,,,,,
player,201310200car,car,ThomJo01,fumbles_rec_yds,0,,,,,
player,201310200car,car,ThomJo01,fumbles_rec_td,0,,,,,
player,201310200car,car,ThomJo01,fumbles_forced,0,,,,,
player,201310200car,car,AlexFr00,def_int,0,,,,,
player,201310200car,car,AlexFr00,def_int_yds,0,,,,,
player,201310200car,car,AlexFr00,def_int_td,0,,,,,
player,201310200car,car,AlexFr00,def_int_long,0,,,,,
player,201310200car,car,AlexFr00,pass_defended,0,,,,,
player,201310200car,car,AlexFr00,sacks,0.0,,,,,
player,201310200car,car,AlexFr00,tackles_combined,2,,,,,
player,201310200car,car,AlexFr00,tackles_solo,1,,,,,
player,201310200car,car,AlexFr00,tackles_assists,1,,,,,
player,201310200car,car,AlexFr00,tackles_loss,0,,,,,
player,201310200car,car,AlexFr00,qb_hits,0,,,,,
player,201310200car,car,AlexFr00,fumbles_rec,0,,,,,
player,201310200car,car,AlexFr00,fumbles_rec_yds,0,,,,,
player,201310200car,car,AlexFr00,fumbles_rec_td,0,,,,,
player,201310200car,car,AlexFr00,fumbles_forced,0,,,,,
player,201310200car,car,BlacCh21,def_int,0,,,,,
player,201310200car,car,BlacCh21,def_int_yds,0,,,,,
player,201310200car,car,BlacCh21,def_int_td,0,,,,,
player,201310200car,car,BlacCh21,def_int_long,0,,,,,
player,201310200car,car,BlacCh21,pass_defended,0,,,,,
player,201310200car,car,BlacCh21,sacks,0.0,,,,,
player,201310200car,car,BlacCh21,tackles_combined,2,,,,,
player,201310200car,car,BlacCh21,tackles_solo,2,,,,,
player,201310200car,car,BlacCh21,tackles_assists,0,,,,,
player,201310200car,car,BlacCh21,tackles_loss,0,,,,,
player,201310200car,car,BlacCh21,qb_hits,0,,,,,
player,201310200car,car,BlacCh21,fumbles_rec,0,,,,,
player,201310200car,car,BlacCh21,fumbles_rec_yds,0,,,,,
player,201310200car,car,BlacCh21,fumbles_rec_td,0,,,,,
player,201310200car,car,BlacCh21,fumbles_forced,0,,,,,
player,201310200car,car,WhitMe00,def_int,0,,,,,
player,201310200car,car,WhitMe00,def_int_yds,0,,,,,
player,201310200car,car,WhitMe00,def_int_td,0,,,,,
player,201310200car,car,WhitMe00,def_int_long,0,,,,,
player,201310200car,car,WhitMe00,pass_defended,1,,,,,
player,201310200car,car,WhitMe00,sacks,0.0,,,,,
player,201310200car,car,WhitMe00,tackles_combined,2,,,,,
player,201310200car,car,WhitMe00,tackles_solo,1,,,,,
player,201310200car,car,WhitMe00,tackles_assists,1,,,,,
player,201310200car,car,WhitMe00,tackles_loss,0,,,,,
player,201310200car,car,WhitMe00,qb_hits,0,,,,,
player,201310200car,car,WhitMe00,fumbles_rec,0,,,,,
player,201310200car,car,WhitMe00,fumbles_rec_yds,0,,,,,
player,201310200car,car,WhitMe00,fumbles_rec_td,0,,,,,
player,201310200car,car,WhitMe00,fumbles_forced,0,,,,,
player,201310200car,car,AddiMa00,def_int,0,,,,,
player,201310200car,car,AddiMa00,def_int_yds,0,,,,,
player,201310200car,car,AddiMa00,def_int_td,0,,,,,
player,201310200car,car,AddiMa00,def_int_long,0,,,,,
player,201310200car,car,AddiMa00,pass_defended,0,,,,,
player,201310200car,car,AddiMa00,sacks,0.0,,,,,
player,201310200car,car,AddiMa00,tackles_combined,1,,,,,
player,201310200car,car,AddiMa00,tackles_solo,1,,,,,
player,201310200car,car,AddiMa00,tackles_assists,0,,,,,
player,201310200car,car,AddiMa00,tackles_loss,0,,,,,
player,201310200car,car,AddiMa00,qb_hits,0,,,,,
player,201310200car,car,AddiMa00,fumbles_rec,0,,,,,
player,201310200car,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201310200car,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201310200car,car,AddiMa00,fumbles_forced,0,,,,,
player,201310200car,car,DockJa00,def_int,0,,,,,
player,201310200car,car,DockJa00,def_int_yds,0,,,,,
player,201310200car,car,DockJa00,def_int_td,0,,,,,
player,201310200car,car,DockJa00,def_int_long,0,,,,,
player,201310200car,car,DockJa00,pass_defended,0,,,,,
player,201310200car,car,DockJa00,sacks,0.0,,,,,
player,201310200car,car,DockJa00,tackles_combined,1,,,,,
player,201310200car,car,DockJa00,tackles_solo,1,,,,,
player,201310200car,car,DockJa00,tackles_assists,0,,,,,
player,201310200car,car,DockJa00,tackles_loss,0,,,,,
player,201310200car,car,DockJa00,qb_hits,0,,,,,
player,201310200car,car,DockJa00,fumbles_rec,0,,,,,
player,201310200car,car,DockJa00,fumbles_rec_yds,0,,,,,
player,201310200car,car,DockJa00,fumbles_rec_td,0,,,,,
player,201310200car,car,DockJa00,fumbles_forced,0,,,,,
player,201310200car,car,NortBr00,def_int,0,,,,,
player,201310200car,car,NortBr00,def_int_yds,0,,,,,
player,201310200car,car,NortBr00,def_int_td,0,,,,,
player,201310200car,car,NortBr00,def_int_long,0,,,,,
player,201310200car,car,NortBr00,pass_defended,0,,,,,
player,201310200car,car,NortBr00,sacks,0.0,,,,,
player,201310200car,car,NortBr00,tackles_combined,1,,,,,
player,201310200car,car,NortBr00,tackles_solo,1,,,,,
player,201310200car,car,NortBr00,tackles_assists,0,,,,,
player,201310200car,car,NortBr00,tackles_loss,0,,,,,
player,201310200car,car,NortBr00,qb_hits,0,,,,,
player,201310200car,car,NortBr00,fumbles_rec,0,,,,,
player,201310200car,car,NortBr00,fumbles_rec_yds,0,,,,,
player,201310200car,car,NortBr00,fumbles_rec_td,0,,,,,
player,201310200car,car,NortBr00,fumbles_forced,0,,,,,
player,201310200car,car,WillDe02,def_int,0,,,,,
player,201310200car,car,WillDe02,def_int_yds,0,,,,,
player,201310200car,car,WillDe02,def_int_td,0,,,,,
player,201310200car,car,WillDe02,def_int_long,0,,,,,
player,201310200car,car,WillDe02,pass_defended,0,,,,,
player,201310200car,car,WillDe02,sacks,0.0,,,,,
player,201310200car,car,WillDe02,tackles_combined,0,,,,,
player,201310200car,car,WillDe02,tackles_solo,0,,,,,
player,201310200car,car,WillDe02,tackles_assists,0,,,,,
player,201310200car,car,WillDe02,tackles_loss,,,,,,
player,201310200car,car,WillDe02,qb_hits,,,,,,
player,201310200car,car,WillDe02,fumbles_rec,1,,,,,
player,201310200car,car,WillDe02,fumbles_rec_yds,0,,,,,
player,201310200car,car,WillDe02,fumbles_rec_td,0,,,,,
player,201310200car,car,WillDe02,fumbles_forced,0,,,,,
player,201310200car,ram,AustTa00,kick_ret,3,,,,,
player,201310200car,ram,AustTa00,kick_ret_yds,73,,,,,
player,201310200car,ram,AustTa00,kick_ret_yds_per_ret,24.3,,,,,
player,201310200car,ram,AustTa00,kick_ret_td,0,,,,,
player,201310200car,ram,AustTa00,kick_ret_long,32,,,,,
player,201310200car,ram,AustTa00,punt_ret,3,,,,,
player,201310200car,ram,AustTa00,punt_ret_yds,26,,,,,
player,201310200car,ram,AustTa00,punt_ret_yds_per_ret,8.7,,,,,
player,201310200car,ram,AustTa00,punt_ret_td,0,,,,,
player,201310200car,ram,AustTa00,punt_ret_long,20,,,,,
player,201310200car,car,GinnTe00,kick_ret,2,,,,,
player,201310200car,car,GinnTe00,kick_ret_yds,54,,,,,
player,201310200car,car,GinnTe00,kick_ret_yds_per_ret,27.0,,,,,
player,201310200car,car,GinnTe00,kick_ret_td,0,,,,,
player,201310200car,car,GinnTe00,kick_ret_long,28,,,,,
player,201310200car,car,GinnTe00,punt_ret,1,,,,,
player,201310200car,car,GinnTe00,punt_ret_yds,-1,,,,,
player,201310200car,car,GinnTe00,punt_ret_yds_per_ret,-1.0,,,,,
player,201310200car,car,GinnTe00,punt_ret_td,0,,,,,
player,201310200car,car,GinnTe00,punt_ret_long,-1,,,,,
player,201310200car,ram,ZuerGr00,xpm,1,,,,,
player,201310200car,ram,ZuerGr00,xpa,1,,,,,
player,201310200car,ram,ZuerGr00,fgm,2,,,,,
player,201310200car,ram,ZuerGr00,fga,2,,,,,
