game,2013,5,20131006,201310060oti,kan,"Kansas City Chiefs",26,oti,"Tennessee Titans",17
player,201310060oti,kan,CoopMa00,def_int_yds,0,,,,,
player,201310060oti,kan,CoopMa00,def_int_td,0,,,,,
player,201310060oti,kan,CoopMa00,def_int_long,0,,,,,
player,201310060oti,kan,CoopMa00,pass_defended,3,,,,,
player,201310060oti,kan,CoopMa00,sacks,0.0,,,,,
player,201310060oti,kan,CoopMa00,tackles_combined,3,,,,,
player,201310060oti,kan,CoopMa00,tackles_solo,2,,,,,
player,201310060oti,kan,CoopMa00,tackles_assists,1,,,,,
player,201310060oti,kan,CoopMa00,tackles_loss,0,,,,,
player,201310060oti,kan,CoopMa00,qb_hits,0,,,,,
player,201310060oti,kan,CoopMa00,fumbles_rec,1,,,,,
player,201310060oti,kan,CoopMa00,fumbles_rec_yds,0,,,,,
player,201310060oti,kan,CoopMa00,fumbles_rec_td,1,,,,,
player,201310060oti,kan,CoopMa00,fumbles_forced,0,,,,,
player,201310060oti,kan,PoexDo00,def_int,0,,,,,
player,201310060oti,kan,PoexDo00,def_int_yds,0,,,,,
player,201310060oti,kan,PoexDo00,def_int_td,0,,,,,
player,201310060oti,kan,PoexDo00,def_int_long,0,,,,,
player,201310060oti,kan,PoexDo00,pass_defended,0,,,,,
player,201310060oti,kan,PoexDo00,sacks,1.0,,,,,
player,201310060oti,kan,PoexDo00,tackles_combined,7,,,,,
player,201310060oti,kan,PoexDo00,tackles_solo,6,,,,,
player,201310060oti,kan,PoexDo00,tackles_assists,1,,,,,
player,201310060oti,kan,PoexDo00,tackles_loss,1,,,,,
player,201310060oti,kan,PoexDo00,qb_hits,1,,,,,
player,201310060oti,kan,PoexDo00,fumbles_rec,0,,,,,
player,201310060oti,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201310060oti,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201310060oti,kan,PoexDo00,fumbles_forced,0,,,,,
player,201310060oti,kan,HousJu00,def_int,0,,,,,
player,201310060oti,kan,HousJu00,def_int_yds,0,,,,,
player,201310060oti,kan,HousJu00,def_int_td,0,,,,,
player,201310060oti,kan,HousJu00,def_int_long,0,,,,,
player,201310060oti,kan,HousJu00,pass_defended,0,,,,,
player,201310060oti,kan,HousJu00,sacks,1.0,,,,,
player,201310060oti,kan,HousJu00,tackles_combined,4,,,,,
player,201310060oti,kan,HousJu00,tackles_solo,4,,,,,
player,201310060oti,kan,HousJu00,tackles_assists,0,,,,,
player,201310060oti,kan,HousJu00,tackles_loss,1,,,,,
player,201310060oti,kan,HousJu00,qb_hits,1,,,,,
player,201310060oti,kan,HousJu00,fumbles_rec,0,,,,,
player,201310060oti,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201310060oti,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201310060oti,kan,HousJu00,fumbles_forced,0,,,,,
player,201310060oti,kan,HaliTa20,def_int,0,,,,,
player,201310060oti,kan,HaliTa20,def_int_yds,0,,,,,
player,201310060oti,kan,HaliTa20,def_int_td,0,,,,,
player,201310060oti,kan,HaliTa20,def_int_long,0,,,,,
player,201310060oti,kan,HaliTa20,pass_defended,0,,,,,
player,201310060oti,kan,HaliTa20,sacks,1.0,,,,,
player,201310060oti,kan,HaliTa20,tackles_combined,1,,,,,
player,201310060oti,kan,HaliTa20,tackles_solo,1,,,,,
player,201310060oti,kan,HaliTa20,tackles_assists,0,,,,,
player,201310060oti,kan,HaliTa20,tackles_loss,0,,,,,
player,201310060oti,kan,HaliTa20,qb_hits,1,,,,,
player,201310060oti,kan,HaliTa20,fumbles_rec,0,,,,,
player,201310060oti,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201310060oti,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201310060oti,kan,HaliTa20,fumbles_forced,1,,,,,
player,201310060oti,kan,FlowBr99,def_int,0,,,,,
player,201310060oti,kan,FlowBr99,def_int_yds,0,,,,,
player,201310060oti,kan,FlowBr99,def_int_td,0,,,,,
player,201310060oti,kan,FlowBr99,def_int_long,0,,,,,
player,201310060oti,kan,FlowBr99,pass_defended,2,,,,,
player,201310060oti,kan,FlowBr99,sacks,0.0,,,,,
player,201310060oti,kan,FlowBr99,tackles_combined,8,,,,,
player,201310060oti,kan,FlowBr99,tackles_solo,6,,,,,
player,201310060oti,kan,FlowBr99,tackles_assists,2,,,,,
player,201310060oti,kan,FlowBr99,tackles_loss,0,,,,,
player,201310060oti,kan,FlowBr99,qb_hits,0,,,,,
player,201310060oti,kan,FlowBr99,fumbles_rec,0,,,,,
player,201310060oti,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201310060oti,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201310060oti,kan,FlowBr99,fumbles_forced,0,,,,,
player,201310060oti,kan,BerrEr99,def_int,0,,,,,
player,201310060oti,kan,BerrEr99,def_int_yds,0,,,,,
player,201310060oti,kan,BerrEr99,def_int_td,0,,,,,
player,201310060oti,kan,BerrEr99,def_int_long,0,,,,,
player,201310060oti,kan,BerrEr99,pass_defended,1,,,,,
player,201310060oti,kan,BerrEr99,sacks,0.0,,,,,
player,201310060oti,kan,BerrEr99,tackles_combined,5,,,,,
player,201310060oti,kan,BerrEr99,tackles_solo,3,,,,,
player,201310060oti,kan,BerrEr99,tackles_assists,2,,,,,
player,201310060oti,kan,BerrEr99,tackles_loss,0,,,,,
player,201310060oti,kan,BerrEr99,qb_hits,0,,,,,
player,201310060oti,kan,BerrEr99,fumbles_rec,0,,,,,
player,201310060oti,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201310060oti,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201310060oti,kan,BerrEr99,fumbles_forced,0,,,,,
player,201310060oti,kan,JohnDe25,def_int,0,,,,,
player,201310060oti,kan,JohnDe25,def_int_yds,0,,,,,
player,201310060oti,kan,JohnDe25,def_int_td,0,,,,,
player,201310060oti,kan,JohnDe25,def_int_long,0,,,,,
player,201310060oti,kan,JohnDe25,pass_defended,0,,,,,
player,201310060oti,kan,JohnDe25,sacks,0.0,,,,,
player,201310060oti,kan,JohnDe25,tackles_combined,5,,,,,
player,201310060oti,kan,JohnDe25,tackles_solo,4,,,,,
player,201310060oti,kan,JohnDe25,tackles_assists,1,,,,,
player,201310060oti,kan,JohnDe25,tackles_loss,1,,,,,
player,201310060oti,kan,JohnDe25,qb_hits,0,,,,,
player,201310060oti,kan,JohnDe25,fumbles_rec,0,,,,,
player,201310060oti,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201310060oti,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201310060oti,kan,JohnDe25,fumbles_forced,0,,,,,
player,201310060oti,kan,JordAk99,def_int,0,,,,,
player,201310060oti,kan,JordAk99,def_int_yds,0,,,,,
player,201310060oti,kan,JordAk99,def_int_td,0,,,,,
player,201310060oti,kan,JordAk99,def_int_long,0,,,,,
player,201310060oti,kan,JordAk99,pass_defended,0,,,,,
player,201310060oti,kan,JordAk99,sacks,0.0,,,,,
player,201310060oti,kan,JordAk99,tackles_combined,3,,,,,
player,201310060oti,kan,JordAk99,tackles_solo,1,,,,,
player,201310060oti,kan,JordAk99,tackles_assists,2,,,,,
player,201310060oti,kan,JordAk99,tackles_loss,0,,,,,
player,201310060oti,kan,JordAk99,qb_hits,0,,,,,
player,201310060oti,kan,JordAk99,fumbles_rec,0,,,,,
player,201310060oti,kan,JordAk99,fumbles_rec_yds,0,,,,,
player,201310060oti,kan,JordAk99,fumbles_rec_td,0,,,,,
player,201310060oti,kan,JordAk99,fumbles_forced,0,,,,,
player,201310060oti,kan,LewiKe00,def_int,0,,,,,
player,201310060oti,kan,LewiKe00,def_int_yds,0,,,,,
player,201310060oti,kan,LewiKe00,def_int_td,0,,,,,
player,201310060oti,kan,LewiKe00,def_int_long,0,,,,,
player,201310060oti,kan,LewiKe00,pass_defended,0,,,,,
player,201310060oti,kan,LewiKe00,sacks,0.0,,,,,
player,201310060oti,kan,LewiKe00,tackles_combined,3,,,,,
player,201310060oti,kan,LewiKe00,tackles_solo,3,,,,,
player,201310060oti,kan,LewiKe00,tackles_assists,0,,,,,
player,201310060oti,kan,LewiKe00,tackles_loss,0,,,,,
player,201310060oti,kan,LewiKe00,qb_hits,0,,,,,
player,201310060oti,kan,LewiKe00,fumbles_rec,0,,,,,
player,201310060oti,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201310060oti,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201310060oti,kan,LewiKe00,fumbles_forced,0,,,,,
player,201310060oti,kan,SmitSe99,def_int,0,,,,,
player,201310060oti,kan,SmitSe99,def_int_yds,0,,,,,
player,201310060oti,kan,SmitSe99,def_int_td,0,,,,,
player,201310060oti,kan,SmitSe99,def_int_long,0,,,,,
player,201310060oti,kan,SmitSe99,pass_defended,2,,,,,
player,201310060oti,kan,SmitSe99,sacks,0.0,,,,,
player,201310060oti,kan,SmitSe99,tackles_combined,3,,,,,
player,201310060oti,kan,SmitSe99,tackles_solo,3,,,,,
player,201310060oti,kan,SmitSe99,tackles_assists,0,,,,,
player,201310060oti,kan,SmitSe99,tackles_loss,0,,,,,
player,201310060oti,kan,SmitSe99,qb_hits,0,,,,,
player,201310060oti,kan,SmitSe99,fumbles_rec,0,,,,,
player,201310060oti,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201310060oti,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201310060oti,kan,SmitSe99,fumbles_forced,0,,,,,
player,201310060oti,kan,AbduHu99,def_int,0,,,,,
player,201310060oti,kan,AbduHu99,def_int_yds,0,,,,,
player,201310060oti,kan,AbduHu99,def_int_td,0,,,,,
player,201310060oti,kan,AbduHu99,def_int_long,0,,,,,
player,201310060oti,kan,AbduHu99,pass_defended,0,,,,,
player,201310060oti,kan,AbduHu99,sacks,0.0,,,,,
player,201310060oti,kan,AbduHu99,tackles_combined,2,,,,,
player,201310060oti,kan,AbduHu99,tackles_solo,2,,,,,
player,201310060oti,kan,AbduHu99,tackles_assists,0,,,,,
player,201310060oti,kan,AbduHu99,tackles_loss,0,,,,,
player,201310060oti,kan,AbduHu99,qb_hits,0,,,,,
player,201310060oti,kan,AbduHu99,fumbles_rec,0,,,,,
player,201310060oti,kan,AbduHu99,fumbles_rec_yds,0,,,,,
player,201310060oti,kan,AbduHu99,fumbles_rec_td,0,,,,,
player,201310060oti,kan,AbduHu99,fumbles_forced,0,,,,,
player,201310060oti,kan,JackTy98,def_int,0,,,,,
player,201310060oti,kan,JackTy98,def_int_yds,0,,,,,
player,201310060oti,kan,JackTy98,def_int_td,0,,,,,
player,201310060oti,kan,JackTy98,def_int_long,0,,,,,
player,201310060oti,kan,JackTy98,pass_defended,0,,,,,
player,201310060oti,kan,JackTy98,sacks,0.0,,,,,
player,201310060oti,kan,JackTy98,tackles_combined,2,,,,,
player,201310060oti,kan,JackTy98,tackles_solo,0,,,,,
player,201310060oti,kan,JackTy98,tackles_assists,2,,,,,
player,201310060oti,kan,JackTy98,tackles_loss,0,,,,,
player,201310060oti,kan,JackTy98,qb_hits,0,,,,,
player,201310060oti,kan,JackTy98,fumbles_rec,0,,,,,
player,201310060oti,kan,JackTy98,fumbles_rec_yds,0,,,,,
player,201310060oti,kan,JackTy98,fumbles_rec_td,0,,,,,
player,201310060oti,kan,JackTy98,fumbles_forced,0,,,,,
player,201310060oti,kan,ToriAn20,def_int,0,,,,,
player,201310060oti,kan,ToriAn20,def_int_yds,0,,,,,
player,201310060oti,kan,ToriAn20,def_int_td,0,,,,,
player,201310060oti,kan,ToriAn20,def_int_long,0,,,,,
player,201310060oti,kan,ToriAn20,pass_defended,0,,,,,
player,201310060oti,kan,ToriAn20,sacks,0.0,,,,,
player,201310060oti,kan,ToriAn20,tackles_combined,2,,,,,
player,201310060oti,kan,ToriAn20,tackles_solo,0,,,,,
player,201310060oti,kan,ToriAn20,tackles_assists,2,,,,,
player,201310060oti,kan,ToriAn20,tackles_loss,0,,,,,
player,201310060oti,kan,ToriAn20,qb_hits,0,,,,,
player,201310060oti,kan,ToriAn20,fumbles_rec,0,,,,,
player,201310060oti,kan,ToriAn20,fumbles_rec_yds,0,,,,,
player,201310060oti,kan,ToriAn20,fumbles_rec_td,0,,,,,
player,201310060oti,kan,ToriAn20,fumbles_forced,0,,,,,
player,201310060oti,kan,BailAl00,def_int,0,,,,,
player,201310060oti,kan,BailAl00,def_int_yds,0,,,,,
player,201310060oti,kan,BailAl00,def_int_td,0,,,,,
player,201310060oti,kan,BailAl00,def_int_long,0,,,,,
player,201310060oti,kan,BailAl00,pass_defended,0,,,,,
player,201310060oti,kan,BailAl00,sacks,0.0,,,,,
player,201310060oti,kan,BailAl00,tackles_combined,1,,,,,
player,201310060oti,kan,BailAl00,tackles_solo,1,,,,,
player,201310060oti,kan,BailAl00,tackles_assists,0,,,,,
player,201310060oti,kan,BailAl00,tackles_loss,0,,,,,
player,201310060oti,kan,BailAl00,qb_hits,0,,,,,
player,201310060oti,kan,BailAl00,fumbles_rec,0,,,,,
player,201310060oti,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201310060oti,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201310060oti,kan,BailAl00,fumbles_forced,0,,,,,
player,201310060oti,kan,JohnJa04,def_int,0,,,,,
player,201310060oti,kan,JohnJa04,def_int_yds,0,,,,,
player,201310060oti,kan,JohnJa04,def_int_td,0,,,,,
player,201310060oti,kan,JohnJa04,def_int_long,0,,,,,
player,201310060oti,kan,JohnJa04,pass_defended,0,,,,,
player,201310060oti,kan,JohnJa04,sacks,0.0,,,,,
player,201310060oti,kan,JohnJa04,tackles_combined,1,,,,,
player,201310060oti,kan,JohnJa04,tackles_solo,1,,,,,
player,201310060oti,kan,JohnJa04,tackles_assists,0,,,,,
player,201310060oti,kan,JohnJa04,tackles_loss,0,,,,,
player,201310060oti,kan,JohnJa04,qb_hits,0,,,,,
player,201310060oti,kan,JohnJa04,fumbles_rec,0,,,,,
player,201310060oti,kan,JohnJa04,fumbles_rec_yds,0,,,,,
player,201310060oti,kan,JohnJa04,fumbles_rec_td,0,,,,,
player,201310060oti,kan,JohnJa04,fumbles_forced,0,,,,,
player,201310060oti,kan,SherAn00,def_int,0,,,,,
player,201310060oti,kan,SherAn00,def_int_yds,0,,,,,
player,201310060oti,kan,SherAn00,def_int_td,0,,,,,
player,201310060oti,kan,SherAn00,def_int_long,0,,,,,
player,201310060oti,kan,SherAn00,pass_defended,0,,,,,
player,201310060oti,kan,SherAn00,sacks,0.0,,,,,
player,201310060oti,kan,SherAn00,tackles_combined,1,,,,,
player,201310060oti,kan,SherAn00,tackles_solo,1,,,,,
player,201310060oti,kan,SherAn00,tackles_assists,0,,,,,
player,201310060oti,kan,SherAn00,tackles_loss,0,,,,,
player,201310060oti,kan,SherAn00,qb_hits,0,,,,,
player,201310060oti,kan,SherAn00,fumbles_rec,0,,,,,
player,201310060oti,kan,SherAn00,fumbles_rec_yds,0,,,,,
player,201310060oti,kan,SherAn00,fumbles_rec_td,0,,,,,
player,201310060oti,kan,SherAn00,fumbles_forced,0,,,,,
player,201310060oti,oti,PollBe20,def_int,1,,,,,
player,201310060oti,oti,PollBe20,def_int_yds,4,,,,,
player,201310060oti,oti,PollBe20,def_int_td,0,,,,,
player,201310060oti,oti,PollBe20,def_int_long,4,,,,,
player,201310060oti,oti,PollBe20,pass_defended,2,,,,,
player,201310060oti,oti,PollBe20,sacks,0.0,,,,,
player,201310060oti,oti,PollBe20,tackles_combined,7,,,,,
player,201310060oti,oti,PollBe20,tackles_solo,6,,,,,
player,201310060oti,oti,PollBe20,tackles_assists,1,,,,,
player,201310060oti,oti,PollBe20,tackles_loss,0,,,,,
player,201310060oti,oti,PollBe20,qb_hits,1,,,,,
player,201310060oti,oti,PollBe20,fumbles_rec,0,,,,,
player,201310060oti,oti,PollBe20,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,PollBe20,fumbles_rec_td,0,,,,,
player,201310060oti,oti,PollBe20,fumbles_forced,0,,,,,
player,201310060oti,oti,PitoRo00,def_int,0,,,,,
player,201310060oti,oti,PitoRo00,def_int_yds,0,,,,,
player,201310060oti,oti,PitoRo00,def_int_td,0,,,,,
player,201310060oti,oti,PitoRo00,def_int_long,0,,,,,
player,201310060oti,oti,PitoRo00,pass_defended,0,,,,,
player,201310060oti,oti,PitoRo00,sacks,1.0,,,,,
player,201310060oti,oti,PitoRo00,tackles_combined,4,,,,,
player,201310060oti,oti,PitoRo00,tackles_solo,3,,,,,
player,201310060oti,oti,PitoRo00,tackles_assists,1,,,,,
player,201310060oti,oti,PitoRo00,tackles_loss,1,,,,,
player,201310060oti,oti,PitoRo00,qb_hits,1,,,,,
player,201310060oti,oti,PitoRo00,fumbles_rec,0,,,,,
player,201310060oti,oti,PitoRo00,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,PitoRo00,fumbles_rec_td,0,,,,,
player,201310060oti,oti,PitoRo00,fumbles_forced,0,,,,,
player,201310060oti,oti,JohnAn03,def_int,0,,,,,
player,201310060oti,oti,JohnAn03,def_int_yds,0,,,,,
player,201310060oti,oti,JohnAn03,def_int_td,0,,,,,
player,201310060oti,oti,JohnAn03,def_int_long,0,,,,,
player,201310060oti,oti,JohnAn03,pass_defended,0,,,,,
player,201310060oti,oti,JohnAn03,sacks,1.0,,,,,
player,201310060oti,oti,JohnAn03,tackles_combined,1,,,,,
player,201310060oti,oti,JohnAn03,tackles_solo,1,,,,,
player,201310060oti,oti,JohnAn03,tackles_assists,0,,,,,
player,201310060oti,oti,JohnAn03,tackles_loss,1,,,,,
player,201310060oti,oti,JohnAn03,qb_hits,1,,,,,
player,201310060oti,oti,JohnAn03,fumbles_rec,0,,,,,
player,201310060oti,oti,JohnAn03,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,JohnAn03,fumbles_rec_td,0,,,,,
player,201310060oti,oti,JohnAn03,fumbles_forced,0,,,,,
player,201310060oti,oti,FokoMo99,def_int,0,,,,,
player,201310060oti,oti,FokoMo99,def_int_yds,0,,,,,
player,201310060oti,oti,FokoMo99,def_int_td,0,,,,,
player,201310060oti,oti,FokoMo99,def_int_long,0,,,,,
player,201310060oti,oti,FokoMo99,pass_defended,0,,,,,
player,201310060oti,oti,FokoMo99,sacks,0.0,,,,,
player,201310060oti,oti,FokoMo99,tackles_combined,7,,,,,
player,201310060oti,oti,FokoMo99,tackles_solo,5,,,,,
player,201310060oti,oti,FokoMo99,tackles_assists,2,,,,,
player,201310060oti,oti,FokoMo99,tackles_loss,1,,,,,
player,201310060oti,oti,FokoMo99,qb_hits,0,,,,,
player,201310060oti,oti,FokoMo99,fumbles_rec,0,,,,,
player,201310060oti,oti,FokoMo99,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,FokoMo99,fumbles_rec_td,0,,,,,
player,201310060oti,oti,FokoMo99,fumbles_forced,0,,,,,
player,201310060oti,oti,GrifMi99,def_int,0,,,,,
player,201310060oti,oti,GrifMi99,def_int_yds,0,,,,,
player,201310060oti,oti,GrifMi99,def_int_td,0,,,,,
player,201310060oti,oti,GrifMi99,def_int_long,0,,,,,
player,201310060oti,oti,GrifMi99,pass_defended,1,,,,,
player,201310060oti,oti,GrifMi99,sacks,0.0,,,,,
player,201310060oti,oti,GrifMi99,tackles_combined,6,,,,,
player,201310060oti,oti,GrifMi99,tackles_solo,4,,,,,
player,201310060oti,oti,GrifMi99,tackles_assists,2,,,,,
player,201310060oti,oti,GrifMi99,tackles_loss,0,,,,,
player,201310060oti,oti,GrifMi99,qb_hits,1,,,,,
player,201310060oti,oti,GrifMi99,fumbles_rec,0,,,,,
player,201310060oti,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201310060oti,oti,GrifMi99,fumbles_forced,1,,,,,
player,201310060oti,oti,CampTo00,def_int,0,,,,,
player,201310060oti,oti,CampTo00,def_int_yds,0,,,,,
player,201310060oti,oti,CampTo00,def_int_td,0,,,,,
player,201310060oti,oti,CampTo00,def_int_long,0,,,,,
player,201310060oti,oti,CampTo00,pass_defended,0,,,,,
player,201310060oti,oti,CampTo00,sacks,0.0,,,,,
player,201310060oti,oti,CampTo00,tackles_combined,5,,,,,
player,201310060oti,oti,CampTo00,tackles_solo,2,,,,,
player,201310060oti,oti,CampTo00,tackles_assists,3,,,,,
player,201310060oti,oti,CampTo00,tackles_loss,0,,,,,
player,201310060oti,oti,CampTo00,qb_hits,0,,,,,
player,201310060oti,oti,CampTo00,fumbles_rec,0,,,,,
player,201310060oti,oti,CampTo00,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,CampTo00,fumbles_rec_td,0,,,,,
player,201310060oti,oti,CampTo00,fumbles_forced,0,,,,,
player,201310060oti,oti,WilsGe01,def_int,0,,,,,
player,201310060oti,oti,WilsGe01,def_int_yds,0,,,,,
player,201310060oti,oti,WilsGe01,def_int_td,0,,,,,
player,201310060oti,oti,WilsGe01,def_int_long,0,,,,,
player,201310060oti,oti,WilsGe01,pass_defended,0,,,,,
player,201310060oti,oti,WilsGe01,sacks,0.0,,,,,
player,201310060oti,oti,WilsGe01,tackles_combined,5,,,,,
player,201310060oti,oti,WilsGe01,tackles_solo,2,,,,,
player,201310060oti,oti,WilsGe01,tackles_assists,3,,,,,
player,201310060oti,oti,WilsGe01,tackles_loss,0,,,,,
player,201310060oti,oti,WilsGe01,qb_hits,0,,,,,
player,201310060oti,oti,WilsGe01,fumbles_rec,0,,,,,
player,201310060oti,oti,WilsGe01,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,WilsGe01,fumbles_rec_td,0,,,,,
player,201310060oti,oti,WilsGe01,fumbles_forced,0,,,,,
player,201310060oti,oti,McCoJa99,def_int,0,,,,,
player,201310060oti,oti,McCoJa99,def_int_yds,0,,,,,
player,201310060oti,oti,McCoJa99,def_int_td,0,,,,,
player,201310060oti,oti,McCoJa99,def_int_long,0,,,,,
player,201310060oti,oti,McCoJa99,pass_defended,0,,,,,
player,201310060oti,oti,McCoJa99,sacks,0.0,,,,,
player,201310060oti,oti,McCoJa99,tackles_combined,4,,,,,
player,201310060oti,oti,McCoJa99,tackles_solo,3,,,,,
player,201310060oti,oti,McCoJa99,tackles_assists,1,,,,,
player,201310060oti,oti,McCoJa99,tackles_loss,0,,,,,
player,201310060oti,oti,McCoJa99,qb_hits,0,,,,,
player,201310060oti,oti,McCoJa99,fumbles_rec,0,,,,,
player,201310060oti,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201310060oti,oti,McCoJa99,fumbles_forced,0,,,,,
player,201310060oti,oti,VernAl99,def_int,0,,,,,
player,201310060oti,oti,VernAl99,def_int_yds,0,,,,,
player,201310060oti,oti,VernAl99,def_int_td,0,,,,,
player,201310060oti,oti,VernAl99,def_int_long,0,,,,,
player,201310060oti,oti,VernAl99,pass_defended,3,,,,,
player,201310060oti,oti,VernAl99,sacks,0.0,,,,,
player,201310060oti,oti,VernAl99,tackles_combined,4,,,,,
player,201310060oti,oti,VernAl99,tackles_solo,3,,,,,
player,201310060oti,oti,VernAl99,tackles_assists,1,,,,,
player,201310060oti,oti,VernAl99,tackles_loss,0,,,,,
player,201310060oti,oti,VernAl99,qb_hits,0,,,,,
player,201310060oti,oti,VernAl99,fumbles_rec,0,,,,,
player,201310060oti,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201310060oti,oti,VernAl99,fumbles_forced,0,,,,,
player,201310060oti,oti,AyerAk00,def_int,0,,,,,
player,201310060oti,oti,AyerAk00,def_int_yds,0,,,,,
player,201310060oti,oti,AyerAk00,def_int_td,0,,,,,
player,201310060oti,oti,AyerAk00,def_int_long,0,,,,,
player,201310060oti,oti,AyerAk00,pass_defended,0,,,,,
player,201310060oti,oti,AyerAk00,sacks,0.0,,,,,
player,201310060oti,oti,AyerAk00,tackles_combined,3,,,,,
player,201310060oti,oti,AyerAk00,tackles_solo,2,,,,,
player,201310060oti,oti,AyerAk00,tackles_assists,1,,,,,
player,201310060oti,oti,AyerAk00,tackles_loss,0,,,,,
player,201310060oti,oti,AyerAk00,qb_hits,0,,,,,
player,201310060oti,oti,AyerAk00,fumbles_rec,0,,,,,
player,201310060oti,oti,AyerAk00,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,AyerAk00,fumbles_rec_td,0,,,,,
player,201310060oti,oti,AyerAk00,fumbles_forced,0,,,,,
player,201310060oti,oti,EdwaLa00,def_int,0,,,,,
player,201310060oti,oti,EdwaLa00,def_int_yds,0,,,,,
player,201310060oti,oti,EdwaLa00,def_int_td,0,,,,,
player,201310060oti,oti,EdwaLa00,def_int_long,0,,,,,
player,201310060oti,oti,EdwaLa00,pass_defended,1,,,,,
player,201310060oti,oti,EdwaLa00,sacks,0.0,,,,,
player,201310060oti,oti,EdwaLa00,tackles_combined,3,,,,,
player,201310060oti,oti,EdwaLa00,tackles_solo,2,,,,,
player,201310060oti,oti,EdwaLa00,tackles_assists,1,,,,,
player,201310060oti,oti,EdwaLa00,tackles_loss,0,,,,,
player,201310060oti,oti,EdwaLa00,qb_hits,0,,,,,
player,201310060oti,oti,EdwaLa00,fumbles_rec,0,,,,,
player,201310060oti,oti,EdwaLa00,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,EdwaLa00,fumbles_rec_td,0,,,,,
player,201310060oti,oti,EdwaLa00,fumbles_forced,0,,,,,
player,201310060oti,oti,McCaCo00,def_int,0,,,,,
player,201310060oti,oti,McCaCo00,def_int_yds,0,,,,,
player,201310060oti,oti,McCaCo00,def_int_td,0,,,,,
player,201310060oti,oti,McCaCo00,def_int_long,0,,,,,
player,201310060oti,oti,McCaCo00,pass_defended,0,,,,,
player,201310060oti,oti,McCaCo00,sacks,0.0,,,,,
player,201310060oti,oti,McCaCo00,tackles_combined,3,,,,,
player,201310060oti,oti,McCaCo00,tackles_solo,1,,,,,
player,201310060oti,oti,McCaCo00,tackles_assists,2,,,,,
player,201310060oti,oti,McCaCo00,tackles_loss,0,,,,,
player,201310060oti,oti,McCaCo00,qb_hits,0,,,,,
player,201310060oti,oti,McCaCo00,fumbles_rec,0,,,,,
player,201310060oti,oti,McCaCo00,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,McCaCo00,fumbles_rec_td,0,,,,,
player,201310060oti,oti,McCaCo00,fumbles_forced,0,,,,,
player,201310060oti,oti,BattJa00,def_int,0,,,,,
player,201310060oti,oti,BattJa00,def_int_yds,0,,,,,
player,201310060oti,oti,BattJa00,def_int_td,0,,,,,
player,201310060oti,oti,BattJa00,def_int_long,0,,,,,
player,201310060oti,oti,BattJa00,pass_defended,0,,,,,
player,201310060oti,oti,BattJa00,sacks,0.0,,,,,
player,201310060oti,oti,BattJa00,tackles_combined,2,,,,,
player,201310060oti,oti,BattJa00,tackles_solo,2,,,,,
player,201310060oti,oti,BattJa00,tackles_assists,0,,,,,
player,201310060oti,oti,BattJa00,tackles_loss,0,,,,,
player,201310060oti,oti,BattJa00,qb_hits,0,,,,,
player,201310060oti,oti,BattJa00,fumbles_rec,0,,,,,
player,201310060oti,oti,BattJa00,fumbles_rec_yds,0,,,,,
player,201310060oti,oti,BattJa00,fumbles_rec_td,0,,,,,
player,201310060oti,oti,BattJa00,fumbles_forced,0,,,,,
player,201310060oti,oti,BrowZa00,def_int,0,,,,,
player,201310060oti,oti,BrowZa00,def_int_yds,0,,,,,
player,201310060oti,oti,BrowZa00,def_int_td,0,,,,,
player,201310060oti,oti,BrowZa00,def_int_long,0,,,,,
