game,2013,1,20130908,201309080car,sea,"Seattle Seahawks",12,car,"Carolina Panthers",7
player,201309080car,sea,SherRi00,tackles_assists,0,,,,,
player,201309080car,sea,SherRi00,tackles_loss,0,,,,,
player,201309080car,sea,SherRi00,qb_hits,0,,,,,
player,201309080car,sea,SherRi00,fumbles_rec,0,,,,,
player,201309080car,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201309080car,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201309080car,sea,SherRi00,fumbles_forced,0,,,,,
player,201309080car,sea,SmitMa02,def_int,0,,,,,
player,201309080car,sea,SmitMa02,def_int_yds,0,,,,,
player,201309080car,sea,SmitMa02,def_int_td,0,,,,,
player,201309080car,sea,SmitMa02,def_int_long,0,,,,,
player,201309080car,sea,SmitMa02,pass_defended,0,,,,,
player,201309080car,sea,SmitMa02,sacks,0.0,,,,,
player,201309080car,sea,SmitMa02,tackles_combined,2,,,,,
player,201309080car,sea,SmitMa02,tackles_solo,2,,,,,
player,201309080car,sea,SmitMa02,tackles_assists,0,,,,,
player,201309080car,sea,SmitMa02,tackles_loss,0,,,,,
player,201309080car,sea,SmitMa02,qb_hits,0,,,,,
player,201309080car,sea,SmitMa02,fumbles_rec,0,,,,,
player,201309080car,sea,SmitMa02,fumbles_rec_yds,0,,,,,
player,201309080car,sea,SmitMa02,fumbles_rec_td,0,,,,,
player,201309080car,sea,SmitMa02,fumbles_forced,0,,,,,
player,201309080car,sea,ThurWa99,def_int,0,,,,,
player,201309080car,sea,ThurWa99,def_int_yds,0,,,,,
player,201309080car,sea,ThurWa99,def_int_td,0,,,,,
player,201309080car,sea,ThurWa99,def_int_long,0,,,,,
player,201309080car,sea,ThurWa99,pass_defended,0,,,,,
player,201309080car,sea,ThurWa99,sacks,0.0,,,,,
player,201309080car,sea,ThurWa99,tackles_combined,2,,,,,
player,201309080car,sea,ThurWa99,tackles_solo,1,,,,,
player,201309080car,sea,ThurWa99,tackles_assists,1,,,,,
player,201309080car,sea,ThurWa99,tackles_loss,0,,,,,
player,201309080car,sea,ThurWa99,qb_hits,0,,,,,
player,201309080car,sea,ThurWa99,fumbles_rec,0,,,,,
player,201309080car,sea,ThurWa99,fumbles_rec_yds,0,,,,,
player,201309080car,sea,ThurWa99,fumbles_rec_td,0,,,,,
player,201309080car,sea,ThurWa99,fumbles_forced,0,,,,,
player,201309080car,sea,BryaRe99,def_int,0,,,,,
player,201309080car,sea,BryaRe99,def_int_yds,0,,,,,
player,201309080car,sea,BryaRe99,def_int_td,0,,,,,
player,201309080car,sea,BryaRe99,def_int_long,0,,,,,
player,201309080car,sea,BryaRe99,pass_defended,0,,,,,
player,201309080car,sea,BryaRe99,sacks,0.0,,,,,
player,201309080car,sea,BryaRe99,tackles_combined,1,,,,,
player,201309080car,sea,BryaRe99,tackles_solo,1,,,,,
player,201309080car,sea,BryaRe99,tackles_assists,0,,,,,
player,201309080car,sea,BryaRe99,tackles_loss,0,,,,,
player,201309080car,sea,BryaRe99,qb_hits,0,,,,,
player,201309080car,sea,BryaRe99,fumbles_rec,0,,,,,
player,201309080car,sea,BryaRe99,fumbles_rec_yds,0,,,,,
player,201309080car,sea,BryaRe99,fumbles_rec_td,0,,,,,
player,201309080car,sea,BryaRe99,fumbles_forced,0,,,,,
player,201309080car,sea,FarwHe20,def_int,0,,,,,
player,201309080car,sea,FarwHe20,def_int_yds,0,,,,,
player,201309080car,sea,FarwHe20,def_int_td,0,,,,,
player,201309080car,sea,FarwHe20,def_int_long,0,,,,,
player,201309080car,sea,FarwHe20,pass_defended,0,,,,,
player,201309080car,sea,FarwHe20,sacks,0.0,,,,,
player,201309080car,sea,FarwHe20,tackles_combined,1,,,,,
player,201309080car,sea,FarwHe20,tackles_solo,0,,,,,
player,201309080car,sea,FarwHe20,tackles_assists,1,,,,,
player,201309080car,sea,FarwHe20,tackles_loss,0,,,,,
player,201309080car,sea,FarwHe20,qb_hits,0,,,,,
player,201309080car,sea,FarwHe20,fumbles_rec,0,,,,,
player,201309080car,sea,FarwHe20,fumbles_rec_yds,0,,,,,
player,201309080car,sea,FarwHe20,fumbles_rec_td,0,,,,,
player,201309080car,sea,FarwHe20,fumbles_forced,0,,,,,
player,201309080car,sea,MaraCh99,def_int,0,,,,,
player,201309080car,sea,MaraCh99,def_int_yds,0,,,,,
player,201309080car,sea,MaraCh99,def_int_td,0,,,,,
player,201309080car,sea,MaraCh99,def_int_long,0,,,,,
player,201309080car,sea,MaraCh99,pass_defended,0,,,,,
player,201309080car,sea,MaraCh99,sacks,0.0,,,,,
player,201309080car,sea,MaraCh99,tackles_combined,1,,,,,
player,201309080car,sea,MaraCh99,tackles_solo,0,,,,,
player,201309080car,sea,MaraCh99,tackles_assists,1,,,,,
player,201309080car,sea,MaraCh99,tackles_loss,0,,,,,
player,201309080car,sea,MaraCh99,qb_hits,0,,,,,
player,201309080car,sea,MaraCh99,fumbles_rec,1,,,,,
player,201309080car,sea,MaraCh99,fumbles_rec_yds,0,,,,,
player,201309080car,sea,MaraCh99,fumbles_rec_td,0,,,,,
player,201309080car,sea,MaraCh99,fumbles_forced,0,,,,,
player,201309080car,sea,MaxwBy00,def_int,0,,,,,
player,201309080car,sea,MaxwBy00,def_int_yds,0,,,,,
player,201309080car,sea,MaxwBy00,def_int_td,0,,,,,
player,201309080car,sea,MaxwBy00,def_int_long,0,,,,,
player,201309080car,sea,MaxwBy00,pass_defended,1,,,,,
player,201309080car,sea,MaxwBy00,sacks,0.0,,,,,
player,201309080car,sea,MaxwBy00,tackles_combined,1,,,,,
player,201309080car,sea,MaxwBy00,tackles_solo,1,,,,,
player,201309080car,sea,MaxwBy00,tackles_assists,0,,,,,
player,201309080car,sea,MaxwBy00,tackles_loss,0,,,,,
player,201309080car,sea,MaxwBy00,qb_hits,0,,,,,
player,201309080car,sea,MaxwBy00,fumbles_rec,0,,,,,
player,201309080car,sea,MaxwBy00,fumbles_rec_yds,0,,,,,
player,201309080car,sea,MaxwBy00,fumbles_rec_td,0,,,,,
player,201309080car,sea,MaxwBy00,fumbles_forced,1,,,,,
player,201309080car,sea,SmitDA99,def_int,0,,,,,
player,201309080car,sea,SmitDA99,def_int_yds,0,,,,,
player,201309080car,sea,SmitDA99,def_int_td,0,,,,,
player,201309080car,sea,SmitDA99,def_int_long,0,,,,,
player,201309080car,sea,SmitDA99,pass_defended,0,,,,,
player,201309080car,sea,SmitDA99,sacks,0.0,,,,,
player,201309080car,sea,SmitDA99,tackles_combined,1,,,,,
player,201309080car,sea,SmitDA99,tackles_solo,1,,,,,
player,201309080car,sea,SmitDA99,tackles_assists,0,,,,,
player,201309080car,sea,SmitDA99,tackles_loss,0,,,,,
player,201309080car,sea,SmitDA99,qb_hits,0,,,,,
player,201309080car,sea,SmitDA99,fumbles_rec,0,,,,,
player,201309080car,sea,SmitDA99,fumbles_rec_yds,0,,,,,
player,201309080car,sea,SmitDA99,fumbles_rec_td,0,,,,,
player,201309080car,sea,SmitDA99,fumbles_forced,0,,,,,
player,201309080car,car,GodfCh99,def_int,0,,,,,
player,201309080car,car,GodfCh99,def_int_yds,0,,,,,
player,201309080car,car,GodfCh99,def_int_td,0,,,,,
player,201309080car,car,GodfCh99,def_int_long,0,,,,,
player,201309080car,car,GodfCh99,pass_defended,0,,,,,
player,201309080car,car,GodfCh99,sacks,1.0,,,,,
player,201309080car,car,GodfCh99,tackles_combined,9,,,,,
player,201309080car,car,GodfCh99,tackles_solo,7,,,,,
player,201309080car,car,GodfCh99,tackles_assists,2,,,,,
player,201309080car,car,GodfCh99,tackles_loss,0,,,,,
player,201309080car,car,GodfCh99,qb_hits,1,,,,,
player,201309080car,car,GodfCh99,fumbles_rec,0,,,,,
player,201309080car,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201309080car,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201309080car,car,GodfCh99,fumbles_forced,0,,,,,
player,201309080car,car,JohnCh98,def_int,0,,,,,
player,201309080car,car,JohnCh98,def_int_yds,0,,,,,
player,201309080car,car,JohnCh98,def_int_td,0,,,,,
player,201309080car,car,JohnCh98,def_int_long,0,,,,,
player,201309080car,car,JohnCh98,pass_defended,0,,,,,
player,201309080car,car,JohnCh98,sacks,1.0,,,,,
player,201309080car,car,JohnCh98,tackles_combined,1,,,,,
player,201309080car,car,JohnCh98,tackles_solo,1,,,,,
player,201309080car,car,JohnCh98,tackles_assists,0,,,,,
player,201309080car,car,JohnCh98,tackles_loss,0,,,,,
player,201309080car,car,JohnCh98,qb_hits,0,,,,,
player,201309080car,car,JohnCh98,fumbles_rec,1,,,,,
player,201309080car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201309080car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201309080car,car,JohnCh98,fumbles_forced,1,,,,,
player,201309080car,car,DaviTh20,def_int,0,,,,,
player,201309080car,car,DaviTh20,def_int_yds,0,,,,,
player,201309080car,car,DaviTh20,def_int_td,0,,,,,
player,201309080car,car,DaviTh20,def_int_long,0,,,,,
player,201309080car,car,DaviTh20,pass_defended,0,,,,,
player,201309080car,car,DaviTh20,sacks,0.0,,,,,
player,201309080car,car,DaviTh20,tackles_combined,9,,,,,
player,201309080car,car,DaviTh20,tackles_solo,5,,,,,
player,201309080car,car,DaviTh20,tackles_assists,4,,,,,
player,201309080car,car,DaviTh20,tackles_loss,0,,,,,
player,201309080car,car,DaviTh20,qb_hits,0,,,,,
player,201309080car,car,DaviTh20,fumbles_rec,0,,,,,
player,201309080car,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201309080car,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201309080car,car,DaviTh20,fumbles_forced,0,,,,,
player,201309080car,car,KuecLu00,def_int,0,,,,,
player,201309080car,car,KuecLu00,def_int_yds,0,,,,,
player,201309080car,car,KuecLu00,def_int_td,0,,,,,
player,201309080car,car,KuecLu00,def_int_long,0,,,,,
player,201309080car,car,KuecLu00,pass_defended,0,,,,,
player,201309080car,car,KuecLu00,sacks,0.0,,,,,
player,201309080car,car,KuecLu00,tackles_combined,9,,,,,
player,201309080car,car,KuecLu00,tackles_solo,6,,,,,
player,201309080car,car,KuecLu00,tackles_assists,3,,,,,
player,201309080car,car,KuecLu00,tackles_loss,1,,,,,
player,201309080car,car,KuecLu00,qb_hits,0,,,,,
player,201309080car,car,KuecLu00,fumbles_rec,0,,,,,
player,201309080car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201309080car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201309080car,car,KuecLu00,fumbles_forced,0,,,,,
player,201309080car,car,BeasJo99,def_int,0,,,,,
player,201309080car,car,BeasJo99,def_int_yds,0,,,,,
player,201309080car,car,BeasJo99,def_int_td,0,,,,,
player,201309080car,car,BeasJo99,def_int_long,0,,,,,
player,201309080car,car,BeasJo99,pass_defended,0,,,,,
player,201309080car,car,BeasJo99,sacks,0.0,,,,,
player,201309080car,car,BeasJo99,tackles_combined,6,,,,,
player,201309080car,car,BeasJo99,tackles_solo,3,,,,,
player,201309080car,car,BeasJo99,tackles_assists,3,,,,,
player,201309080car,car,BeasJo99,tackles_loss,0,,,,,
player,201309080car,car,BeasJo99,qb_hits,0,,,,,
player,201309080car,car,BeasJo99,fumbles_rec,0,,,,,
player,201309080car,car,BeasJo99,fumbles_rec_yds,0,,,,,
player,201309080car,car,BeasJo99,fumbles_rec_td,0,,,,,
player,201309080car,car,BeasJo99,fumbles_forced,0,,,,,
player,201309080car,car,ThomJo01,def_int,0,,,,,
player,201309080car,car,ThomJo01,def_int_yds,0,,,,,
player,201309080car,car,ThomJo01,def_int_td,0,,,,,
player,201309080car,car,ThomJo01,def_int_long,0,,,,,
player,201309080car,car,ThomJo01,pass_defended,0,,,,,
player,201309080car,car,ThomJo01,sacks,0.0,,,,,
player,201309080car,car,ThomJo01,tackles_combined,5,,,,,
player,201309080car,car,ThomJo01,tackles_solo,5,,,,,
player,201309080car,car,ThomJo01,tackles_assists,0,,,,,
player,201309080car,car,ThomJo01,tackles_loss,0,,,,,
player,201309080car,car,ThomJo01,qb_hits,0,,,,,
player,201309080car,car,ThomJo01,fumbles_rec,0,,,,,
player,201309080car,car,ThomJo01,fumbles_rec_yds,0,,,,,
player,201309080car,car,ThomJo01,fumbles_rec_td,0,,,,,
player,201309080car,car,ThomJo01,fumbles_forced,0,,,,,
player,201309080car,car,LotuSt00,def_int,0,,,,,
player,201309080car,car,LotuSt00,def_int_yds,0,,,,,
player,201309080car,car,LotuSt00,def_int_td,0,,,,,
player,201309080car,car,LotuSt00,def_int_long,0,,,,,
player,201309080car,car,LotuSt00,pass_defended,0,,,,,
player,201309080car,car,LotuSt00,sacks,0.0,,,,,
player,201309080car,car,LotuSt00,tackles_combined,4,,,,,
player,201309080car,car,LotuSt00,tackles_solo,4,,,,,
player,201309080car,car,LotuSt00,tackles_assists,0,,,,,
player,201309080car,car,LotuSt00,tackles_loss,1,,,,,
player,201309080car,car,LotuSt00,qb_hits,0,,,,,
player,201309080car,car,LotuSt00,fumbles_rec,0,,,,,
player,201309080car,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201309080car,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201309080car,car,LotuSt00,fumbles_forced,0,,,,,
player,201309080car,car,MunnCa99,def_int,0,,,,,
player,201309080car,car,MunnCa99,def_int_yds,0,,,,,
player,201309080car,car,MunnCa99,def_int_td,0,,,,,
player,201309080car,car,MunnCa99,def_int_long,0,,,,,
player,201309080car,car,MunnCa99,pass_defended,0,,,,,
player,201309080car,car,MunnCa99,sacks,0.0,,,,,
player,201309080car,car,MunnCa99,tackles_combined,4,,,,,
player,201309080car,car,MunnCa99,tackles_solo,3,,,,,
player,201309080car,car,MunnCa99,tackles_assists,1,,,,,
player,201309080car,car,MunnCa99,tackles_loss,0,,,,,
player,201309080car,car,MunnCa99,qb_hits,0,,,,,
player,201309080car,car,MunnCa99,fumbles_rec,0,,,,,
player,201309080car,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201309080car,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201309080car,car,MunnCa99,fumbles_forced,0,,,,,
player,201309080car,car,HardGr99,def_int,0,,,,,
player,201309080car,car,HardGr99,def_int_yds,0,,,,,
player,201309080car,car,HardGr99,def_int_td,0,,,,,
player,201309080car,car,HardGr99,def_int_long,0,,,,,
player,201309080car,car,HardGr99,pass_defended,1,,,,,
player,201309080car,car,HardGr99,sacks,0.0,,,,,
player,201309080car,car,HardGr99,tackles_combined,3,,,,,
player,201309080car,car,HardGr99,tackles_solo,1,,,,,
player,201309080car,car,HardGr99,tackles_assists,2,,,,,
player,201309080car,car,HardGr99,tackles_loss,0,,,,,
player,201309080car,car,HardGr99,qb_hits,0,,,,,
player,201309080car,car,HardGr99,fumbles_rec,0,,,,,
player,201309080car,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201309080car,car,HardGr99,fumbles_rec_td,0,,,,,
player,201309080car,car,HardGr99,fumbles_forced,0,,,,,
player,201309080car,car,AddiMa00,def_int,0,,,,,
player,201309080car,car,AddiMa00,def_int_yds,0,,,,,
player,201309080car,car,AddiMa00,def_int_td,0,,,,,
player,201309080car,car,AddiMa00,def_int_long,0,,,,,
player,201309080car,car,AddiMa00,pass_defended,0,,,,,
player,201309080car,car,AddiMa00,sacks,0.0,,,,,
player,201309080car,car,AddiMa00,tackles_combined,2,,,,,
player,201309080car,car,AddiMa00,tackles_solo,1,,,,,
player,201309080car,car,AddiMa00,tackles_assists,1,,,,,
player,201309080car,car,AddiMa00,tackles_loss,0,,,,,
player,201309080car,car,AddiMa00,qb_hits,0,,,,,
player,201309080car,car,AddiMa00,fumbles_rec,0,,,,,
player,201309080car,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201309080car,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201309080car,car,AddiMa00,fumbles_forced,0,,,,,
player,201309080car,car,JansJ.00,def_int,0,,,,,
player,201309080car,car,JansJ.00,def_int_yds,0,,,,,
player,201309080car,car,JansJ.00,def_int_td,0,,,,,
player,201309080car,car,JansJ.00,def_int_long,0,,,,,
player,201309080car,car,JansJ.00,pass_defended,0,,,,,
player,201309080car,car,JansJ.00,sacks,0.0,,,,,
player,201309080car,car,JansJ.00,tackles_combined,2,,,,,
player,201309080car,car,JansJ.00,tackles_solo,1,,,,,
player,201309080car,car,JansJ.00,tackles_assists,1,,,,,
player,201309080car,car,JansJ.00,tackles_loss,0,,,,,
player,201309080car,car,JansJ.00,qb_hits,0,,,,,
player,201309080car,car,JansJ.00,fumbles_rec,0,,,,,
player,201309080car,car,JansJ.00,fumbles_rec_yds,0,,,,,
player,201309080car,car,JansJ.00,fumbles_rec_td,0,,,,,
player,201309080car,car,JansJ.00,fumbles_forced,0,,,,,
player,201309080car,car,MoorDJ99,def_int,0,,,,,
player,201309080car,car,MoorDJ99,def_int_yds,0,,,,,
player,201309080car,car,MoorDJ99,def_int_td,0,,,,,
player,201309080car,car,MoorDJ99,def_int_long,0,,,,,
player,201309080car,car,MoorDJ99,pass_defended,0,,,,,
player,201309080car,car,MoorDJ99,sacks,0.0,,,,,
player,201309080car,car,MoorDJ99,tackles_combined,2,,,,,
player,201309080car,car,MoorDJ99,tackles_solo,1,,,,,
player,201309080car,car,MoorDJ99,tackles_assists,1,,,,,
player,201309080car,car,MoorDJ99,tackles_loss,0,,,,,
player,201309080car,car,MoorDJ99,qb_hits,0,,,,,
player,201309080car,car,MoorDJ99,fumbles_rec,0,,,,,
player,201309080car,car,MoorDJ99,fumbles_rec_yds,0,,,,,
player,201309080car,car,MoorDJ99,fumbles_rec_td,0,,,,,
player,201309080car,car,MoorDJ99,fumbles_forced,0,,,,,
player,201309080car,car,EdwaDw20,def_int,0,,,,,
player,201309080car,car,EdwaDw20,def_int_yds,0,,,,,
player,201309080car,car,EdwaDw20,def_int_td,0,,,,,
player,201309080car,car,EdwaDw20,def_int_long,0,,,,,
player,201309080car,car,EdwaDw20,pass_defended,0,,,,,
player,201309080car,car,EdwaDw20,sacks,0.0,,,,,
player,201309080car,car,EdwaDw20,tackles_combined,1,,,,,
player,201309080car,car,EdwaDw20,tackles_solo,1,,,,,
player,201309080car,car,EdwaDw20,tackles_assists,0,,,,,
player,201309080car,car,EdwaDw20,tackles_loss,0,,,,,
player,201309080car,car,EdwaDw20,qb_hits,0,,,,,
player,201309080car,car,EdwaDw20,fumbles_rec,0,,,,,
player,201309080car,car,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201309080car,car,EdwaDw20,fumbles_rec_td,0,,,,,
player,201309080car,car,EdwaDw20,fumbles_forced,0,,,,,
player,201309080car,car,MikeQu20,def_int,0,,,,,
player,201309080car,car,MikeQu20,def_int_yds,0,,,,,
player,201309080car,car,MikeQu20,def_int_td,0,,,,,
player,201309080car,car,MikeQu20,def_int_long,0,,,,,
player,201309080car,car,MikeQu20,pass_defended,1,,,,,
player,201309080car,car,MikeQu20,sacks,0.0,,,,,
player,201309080car,car,MikeQu20,tackles_combined,1,,,,,
player,201309080car,car,MikeQu20,tackles_solo,1,,,,,
player,201309080car,car,MikeQu20,tackles_assists,0,,,,,
player,201309080car,car,MikeQu20,tackles_loss,0,,,,,
player,201309080car,car,MikeQu20,qb_hits,0,,,,,
player,201309080car,car,MikeQu20,fumbles_rec,0,,,,,
player,201309080car,car,MikeQu20,fumbles_rec_yds,0,,,,,
player,201309080car,car,MikeQu20,fumbles_rec_td,0,,,,,
player,201309080car,car,MikeQu20,fumbles_forced,0,,,,,
player,201309080car,car,SennJo00,def_int,0,,,,,
player,201309080car,car,SennJo00,def_int_yds,0,,,,,
player,201309080car,car,SennJo00,def_int_td,0,,,,,
player,201309080car,car,SennJo00,def_int_long,0,,,,,
player,201309080car,car,SennJo00,pass_defended,0,,,,,
player,201309080car,car,SennJo00,sacks,0.0,,,,,
player,201309080car,car,SennJo00,tackles_combined,1,,,,,
player,201309080car,car,SennJo00,tackles_solo,1,,,,,
player,201309080car,car,SennJo00,tackles_assists,0,,,,,
player,201309080car,car,SennJo00,tackles_loss,0,,,,,
player,201309080car,car,SennJo00,qb_hits,0,,,,,
player,201309080car,car,SennJo00,fumbles_rec,0,,,,,
player,201309080car,car,SennJo00,fumbles_rec_yds,0,,,,,
player,201309080car,car,SennJo00,fumbles_rec_td,0,,,,,
player,201309080car,car,SennJo00,fumbles_forced,0,,,,,
player,201309080car,car,WillDe02,def_int,0,,,,,
player,201309080car,car,WillDe02,def_int_yds,0,,,,,
player,201309080car,car,WillDe02,def_int_td,0,,,,,
player,201309080car,car,WillDe02,def_int_long,0,,,,,
player,201309080car,car,WillDe02,pass_defended,0,,,,,
player,201309080car,car,WillDe02,sacks,0.0,,,,,
player,201309080car,car,WillDe02,tackles_combined,1,,,,,
player,201309080car,car,WillDe02,tackles_solo,1,,,,,
player,201309080car,car,WillDe02,tackles_assists,0,,,,,
player,201309080car,car,WillDe02,tackles_loss,,,,,,
player,201309080car,car,WillDe02,qb_hits,,,,,,
player,201309080car,car,WillDe02,fumbles_rec,0,,,,,
player,201309080car,car,WillDe02,fumbles_rec_yds,0,,,,,
player,201309080car,car,WillDe02,fumbles_rec_td,0,,,,,
player,201309080car,car,WillDe02,fumbles_forced,0,,,,,
player,201309080car,sea,TateGo00,kick_ret,0,,,,,
player,201309080car,sea,TateGo00,kick_ret_yds,0,,,,,
player,201309080car,sea,TateGo00,kick_ret_yds_per_ret,,,,,,
player,201309080car,sea,TateGo00,kick_ret_td,0,,,,,
player,201309080car,sea,TateGo00,kick_ret_long,0,,,,,
player,201309080car,sea,TateGo00,punt_ret,4,,,,,
player,201309080car,sea,TateGo00,punt_ret_yds,48,,,,,
player,201309080car,sea,TateGo00,punt_ret_yds_per_ret,12.0,,,,,
player,201309080car,sea,TateGo00,punt_ret_td,0,,,,,
player,201309080car,sea,TateGo00,punt_ret_long,22,,,,,
player,201309080car,car,GinnTe00,kick_ret,0,,,,,
player,201309080car,car,GinnTe00,kick_ret_yds,0,,,,,
player,201309080car,car,GinnTe00,kick_ret_yds_per_ret,,,,,,
player,201309080car,car,GinnTe00,kick_ret_td,0,,,,,
player,201309080car,car,GinnTe00,kick_ret_long,0,,,,,
player,201309080car,car,GinnTe00,punt_ret,1,,,,,
player,201309080car,car,GinnTe00,punt_ret_yds,10,,,,,
player,201309080car,car,GinnTe00,punt_ret_yds_per_ret,10.0,,,,,
player,201309080car,car,GinnTe00,punt_ret_td,0,,,,,
player,201309080car,car,GinnTe00,punt_ret_long,10,,,,,
player,201309080car,car,ThomJo01,kick_ret,0,,,,,
player,201309080car,car,ThomJo01,kick_ret_yds,0,,,,,
player,201309080car,car,ThomJo01,kick_ret_yds_per_ret,,,,,,
player,201309080car,car,ThomJo01,kick_ret_td,0,,,,,
player,201309080car,car,ThomJo01,kick_ret_long,0,,,,,
player,201309080car,car,ThomJo01,punt_ret,1,,,,,
player,201309080car,car,ThomJo01,punt_ret_yds,0,,,,,
player,201309080car,car,ThomJo01,punt_ret_yds_per_ret,0.0,,,,,
player,201309080car,car,ThomJo01,punt_ret_td,0,,,,,
player,201309080car,car,ThomJo01,punt_ret_long,0,,,,,
player,201309080car,sea,RyanJo21,xpm,,,,,,
player,201309080car,sea,RyanJo21,xpa,,,,,,
player,201309080car,sea,RyanJo21,fgm,,,,,,
player,201309080car,sea,RyanJo21,fga,,,,,,
player,201309080car,sea,RyanJo21,punt,4,,,,,
player,201309080car,sea,RyanJo21,punt_yds,198,,,,,
player,201309080car,sea,RyanJo21,punt_yds_per_punt,49.5,,,,,
player,201309080car,sea,RyanJo21,punt_long,69,,,,,
player,201309080car,sea,HausSt00,xpm,,,,,,
player,201309080car,sea,HausSt00,xpa,,,,,,
player,201309080car,sea,HausSt00,fgm,2,,,,,
player,201309080car,sea,HausSt00,fga,2,,,,,
player,201309080car,sea,HausSt00,punt,0,,,,,
player,201309080car,sea,HausSt00,punt_yds,0,,,,,
player,201309080car,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201309080car,sea,HausSt00,punt_long,0,,,,,
player,201309080car,car,GanoGr44,xpm,1,,,,,
player,201309080car,car,GanoGr44,xpa,1,,,,,
player,201309080car,car,GanoGr44,fgm,,,,,,
player,201309080car,car,GanoGr44,fga,,,,,,
player,201309080car,car,GanoGr44,punt,0,,,,,
player,201309080car,car,GanoGr44,punt_yds,0,,,,,
player,201309080car,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201309080car,car,GanoGr44,punt_long,0,,,,,
player,201309080car,car,NortBr00,xpm,,,,,,
player,201309080car,car,NortBr00,xpa,,,,,,
player,201309080car,car,NortBr00,fgm,,,,,,
player,201309080car,car,NortBr00,fga,,,,,,
player,201309080car,car,NortBr00,punt,5,,,,,
player,201309080car,car,NortBr00,punt_yds,239,,,,,
player,201309080car,car,NortBr00,punt_yds_per_punt,47.8,,,,,
player,201309080car,car,NortBr00,punt_long,57,,,,,
player,201309080car,car,BellBy00,pos,T,,,,,
player,201309080car,car,BellBy00,offense,52,,,,,
player,201309080car,car,BellBy00,off_pct,100%,,,,,
player,201309080car,car,BellBy00,defense,0,,,,,
player,201309080car,car,BellBy00,def_pct,0%,,,,,
player,201309080car,car,BellBy00,special_teams,1,,,,,
player,201309080car,car,BellBy00,st_pct,5%,,,,,
player,201309080car,car,GrosJo20,pos,T,,,,,
player,201309080car,car,GrosJo20,offense,52,,,,,
player,201309080car,car,GrosJo20,off_pct,100%,,,,,
player,201309080car,car,GrosJo20,defense,0,,,,,
player,201309080car,car,GrosJo20,def_pct,0%,,,,,
player,201309080car,car,GrosJo20,special_teams,1,,,,,
player,201309080car,car,GrosJo20,st_pct,5%,,,,,
player,201309080car,car,KaliRy20,pos,C,,,,,
player,201309080car,car,KaliRy20,offense,52,,,,,
player,201309080car,car,KaliRy20,off_pct,100%,,,,,
player,201309080car,car,KaliRy20,defense,0,,,,,
player,201309080car,car,KaliRy20,def_pct,0%,,,,,
player,201309080car,car,KaliRy20,special_teams,0,,,,,
player,201309080car,car,KaliRy20,st_pct,0%,,,,,
player,201309080car,car,OlseGr00,pos,TE,,,,,
player,201309080car,car,OlseGr00,offense,52,,,,,
player,201309080car,car,OlseGr00,off_pct,100%,,,,,
player,201309080car,car,OlseGr00,defense,0,,,,,
player,201309080car,car,OlseGr00,def_pct,0%,,,,,
player,201309080car,car,OlseGr00,special_teams,0,,,,,
player,201309080car,car,OlseGr00,st_pct,0%,,,,,
player,201309080car,car,NewtCa00,pos,QB,,,,,
player,201309080car,car,NewtCa00,offense,52,,,,,
player,201309080car,car,NewtCa00,off_pct,100%,,,,,
player,201309080car,car,NewtCa00,defense,0,,,,,
player,201309080car,car,NewtCa00,def_pct,0%,,,,,
player,201309080car,car,NewtCa00,special_teams,0,,,,,
player,201309080car,car,NewtCa00,st_pct,0%,,,,,
player,201309080car,car,LaFeBr00,pos,WR,,,,,
player,201309080car,car,LaFeBr00,offense,49,,,,,
player,201309080car,car,LaFeBr00,off_pct,94%,,,,,
player,201309080car,car,LaFeBr00,defense,0,,,,,
player,201309080car,car,LaFeBr00,def_pct,0%,,,,,
player,201309080car,car,LaFeBr00,special_teams,0,,,,,
player,201309080car,car,LaFeBr00,st_pct,0%,,,,,
player,201309080car,car,ScotCh23,pos,G,,,,,
player,201309080car,car,ScotCh23,offense,48,,,,,
player,201309080car,car,ScotCh23,off_pct,92%,,,,,
player,201309080car,car,ScotCh23,defense,0,,,,,
player,201309080car,car,ScotCh23,def_pct,0%,,,,,
player,201309080car,car,ScotCh23,special_teams,1,,,,,
player,201309080car,car,ScotCh23,st_pct,5%,,,,,
player,201309080car,car,SmitSt01,pos,WR,,,,,
player,201309080car,car,SmitSt01,offense,46,,,,,
