game,2013,14,20131208,201312080phi,det,"Detroit Lions",20,phi,"Philadelphia Eagles",34
player,201312080phi,det,RiddTh00,rush_att,4,,,,,
player,201312080phi,det,RiddTh00,rush_yds,12,,,,,
player,201312080phi,det,RiddTh00,rush_td,0,,,,,
player,201312080phi,det,RiddTh00,rush_long,7,,,,,
player,201312080phi,det,RiddTh00,targets,0,,,,,
player,201312080phi,det,RiddTh00,rec,0,,,,,
player,201312080phi,det,RiddTh00,rec_yds,0,,,,,
player,201312080phi,det,RiddTh00,rec_td,0,,,,,
player,201312080phi,det,RiddTh00,rec_long,0,,,,,
player,201312080phi,det,RiddTh00,fumbles,0,,,,,
player,201312080phi,det,RiddTh00,fumbles_lost,0,,,,,
player,201312080phi,det,JohnCa00,pass_cmp,0,,,,,
player,201312080phi,det,JohnCa00,pass_att,0,,,,,
player,201312080phi,det,JohnCa00,pass_yds,0,,,,,
player,201312080phi,det,JohnCa00,pass_td,0,,,,,
player,201312080phi,det,JohnCa00,pass_int,0,,,,,
player,201312080phi,det,JohnCa00,pass_sacked,0,,,,,
player,201312080phi,det,JohnCa00,pass_sacked_yds,0,,,,,
player,201312080phi,det,JohnCa00,pass_long,0,,,,,
player,201312080phi,det,JohnCa00,pass_rating,,,,,,
player,201312080phi,det,JohnCa00,rush_att,0,,,,,
player,201312080phi,det,JohnCa00,rush_yds,0,,,,,
player,201312080phi,det,JohnCa00,rush_td,0,,,,,
player,201312080phi,det,JohnCa00,rush_long,0,,,,,
player,201312080phi,det,JohnCa00,targets,5,,,,,
player,201312080phi,det,JohnCa00,rec,3,,,,,
player,201312080phi,det,JohnCa00,rec_yds,52,,,,,
player,201312080phi,det,JohnCa00,rec_td,0,,,,,
player,201312080phi,det,JohnCa00,rec_long,33,,,,,
player,201312080phi,det,JohnCa00,fumbles,0,,,,,
player,201312080phi,det,JohnCa00,fumbles_lost,0,,,,,
player,201312080phi,det,PettBr00,pass_cmp,0,,,,,
player,201312080phi,det,PettBr00,pass_att,0,,,,,
player,201312080phi,det,PettBr00,pass_yds,0,,,,,
player,201312080phi,det,PettBr00,pass_td,0,,,,,
player,201312080phi,det,PettBr00,pass_int,0,,,,,
player,201312080phi,det,PettBr00,pass_sacked,0,,,,,
player,201312080phi,det,PettBr00,pass_sacked_yds,0,,,,,
player,201312080phi,det,PettBr00,pass_long,0,,,,,
player,201312080phi,det,PettBr00,pass_rating,,,,,,
player,201312080phi,det,PettBr00,rush_att,0,,,,,
player,201312080phi,det,PettBr00,rush_yds,0,,,,,
player,201312080phi,det,PettBr00,rush_td,0,,,,,
player,201312080phi,det,PettBr00,rush_long,0,,,,,
player,201312080phi,det,PettBr00,targets,3,,,,,
player,201312080phi,det,PettBr00,rec,1,,,,,
player,201312080phi,det,PettBr00,rec_yds,23,,,,,
player,201312080phi,det,PettBr00,rec_td,0,,,,,
player,201312080phi,det,PettBr00,rec_long,23,,,,,
player,201312080phi,det,PettBr00,fumbles,0,,,,,
player,201312080phi,det,PettBr00,fumbles_lost,0,,,,,
player,201312080phi,det,BurlNa00,pass_cmp,0,,,,,
player,201312080phi,det,BurlNa00,pass_att,0,,,,,
player,201312080phi,det,BurlNa00,pass_yds,0,,,,,
player,201312080phi,det,BurlNa00,pass_td,0,,,,,
player,201312080phi,det,BurlNa00,pass_int,0,,,,,
player,201312080phi,det,BurlNa00,pass_sacked,0,,,,,
player,201312080phi,det,BurlNa00,pass_sacked_yds,0,,,,,
player,201312080phi,det,BurlNa00,pass_long,0,,,,,
player,201312080phi,det,BurlNa00,pass_rating,,,,,,
player,201312080phi,det,BurlNa00,rush_att,0,,,,,
player,201312080phi,det,BurlNa00,rush_yds,0,,,,,
player,201312080phi,det,BurlNa00,rush_td,0,,,,,
player,201312080phi,det,BurlNa00,rush_long,0,,,,,
player,201312080phi,det,BurlNa00,targets,5,,,,,
player,201312080phi,det,BurlNa00,rec,2,,,,,
player,201312080phi,det,BurlNa00,rec_yds,18,,,,,
player,201312080phi,det,BurlNa00,rec_td,0,,,,,
player,201312080phi,det,BurlNa00,rec_long,10,,,,,
player,201312080phi,det,BurlNa00,fumbles,0,,,,,
player,201312080phi,det,BurlNa00,fumbles_lost,0,,,,,
player,201312080phi,det,DickDo00,pass_cmp,0,,,,,
player,201312080phi,det,DickDo00,pass_att,0,,,,,
player,201312080phi,det,DickDo00,pass_yds,0,,,,,
player,201312080phi,det,DickDo00,pass_td,0,,,,,
player,201312080phi,det,DickDo00,pass_int,0,,,,,
player,201312080phi,det,DickDo00,pass_sacked,0,,,,,
player,201312080phi,det,DickDo00,pass_sacked_yds,0,,,,,
player,201312080phi,det,DickDo00,pass_long,0,,,,,
player,201312080phi,det,DickDo00,pass_rating,,,,,,
player,201312080phi,det,DickDo00,rush_att,0,,,,,
player,201312080phi,det,DickDo00,rush_yds,0,,,,,
player,201312080phi,det,DickDo00,rush_td,0,,,,,
player,201312080phi,det,DickDo00,rush_long,0,,,,,
player,201312080phi,det,DickDo00,targets,1,,,,,
player,201312080phi,det,DickDo00,rec,0,,,,,
player,201312080phi,det,DickDo00,rec_yds,0,,,,,
player,201312080phi,det,DickDo00,rec_td,0,,,,,
player,201312080phi,det,DickDo00,rec_long,0,,,,,
player,201312080phi,det,DickDo00,fumbles,0,,,,,
player,201312080phi,det,DickDo00,fumbles_lost,0,,,,,
player,201312080phi,det,DurhKr00,pass_cmp,0,,,,,
player,201312080phi,det,DurhKr00,pass_att,0,,,,,
player,201312080phi,det,DurhKr00,pass_yds,0,,,,,
player,201312080phi,det,DurhKr00,pass_td,0,,,,,
player,201312080phi,det,DurhKr00,pass_int,0,,,,,
player,201312080phi,det,DurhKr00,pass_sacked,0,,,,,
player,201312080phi,det,DurhKr00,pass_sacked_yds,0,,,,,
player,201312080phi,det,DurhKr00,pass_long,0,,,,,
player,201312080phi,det,DurhKr00,pass_rating,,,,,,
player,201312080phi,det,DurhKr00,rush_att,0,,,,,
player,201312080phi,det,DurhKr00,rush_yds,0,,,,,
player,201312080phi,det,DurhKr00,rush_td,0,,,,,
player,201312080phi,det,DurhKr00,rush_long,0,,,,,
player,201312080phi,det,DurhKr00,targets,3,,,,,
player,201312080phi,det,DurhKr00,rec,0,,,,,
player,201312080phi,det,DurhKr00,rec_yds,0,,,,,
player,201312080phi,det,DurhKr00,rec_td,0,,,,,
player,201312080phi,det,DurhKr00,rec_long,0,,,,,
player,201312080phi,det,DurhKr00,fumbles,0,,,,,
player,201312080phi,det,DurhKr00,fumbles_lost,0,,,,,
player,201312080phi,phi,FoleNi00,pass_cmp,11,,,,,
player,201312080phi,phi,FoleNi00,pass_att,22,,,,,
player,201312080phi,phi,FoleNi00,pass_yds,179,,,,,
player,201312080phi,phi,FoleNi00,pass_td,1,,,,,
player,201312080phi,phi,FoleNi00,pass_int,1,,,,,
player,201312080phi,phi,FoleNi00,pass_sacked,0,,,,,
player,201312080phi,phi,FoleNi00,pass_sacked_yds,0,,,,,
player,201312080phi,phi,FoleNi00,pass_long,44,,,,,
player,201312080phi,phi,FoleNi00,pass_rating,73.9,,,,,
player,201312080phi,phi,FoleNi00,rush_att,6,,,,,
player,201312080phi,phi,FoleNi00,rush_yds,23,,,,,
player,201312080phi,phi,FoleNi00,rush_td,1,,,,,
player,201312080phi,phi,FoleNi00,rush_long,20,,,,,
player,201312080phi,phi,FoleNi00,targets,0,,,,,
player,201312080phi,phi,FoleNi00,rec,0,,,,,
player,201312080phi,phi,FoleNi00,rec_yds,0,,,,,
player,201312080phi,phi,FoleNi00,rec_td,0,,,,,
player,201312080phi,phi,FoleNi00,rec_long,0,,,,,
player,201312080phi,phi,FoleNi00,fumbles,1,,,,,
player,201312080phi,phi,FoleNi00,fumbles_lost,0,,,,,
player,201312080phi,phi,McCoLe01,pass_cmp,0,,,,,
player,201312080phi,phi,McCoLe01,pass_att,0,,,,,
player,201312080phi,phi,McCoLe01,pass_yds,0,,,,,
player,201312080phi,phi,McCoLe01,pass_td,0,,,,,
player,201312080phi,phi,McCoLe01,pass_int,0,,,,,
player,201312080phi,phi,McCoLe01,pass_sacked,0,,,,,
player,201312080phi,phi,McCoLe01,pass_sacked_yds,0,,,,,
player,201312080phi,phi,McCoLe01,pass_long,0,,,,,
player,201312080phi,phi,McCoLe01,pass_rating,,,,,,
player,201312080phi,phi,McCoLe01,rush_att,29,,,,,
player,201312080phi,phi,McCoLe01,rush_yds,217,,,,,
player,201312080phi,phi,McCoLe01,rush_td,2,,,,,
player,201312080phi,phi,McCoLe01,rush_long,57,,,,,
player,201312080phi,phi,McCoLe01,targets,1,,,,,
player,201312080phi,phi,McCoLe01,rec,1,,,,,
player,201312080phi,phi,McCoLe01,rec_yds,4,,,,,
player,201312080phi,phi,McCoLe01,rec_td,0,,,,,
player,201312080phi,phi,McCoLe01,rec_long,4,,,,,
player,201312080phi,phi,McCoLe01,fumbles,0,,,,,
player,201312080phi,phi,McCoLe01,fumbles_lost,0,,,,,
player,201312080phi,phi,PolkCh00,pass_cmp,0,,,,,
player,201312080phi,phi,PolkCh00,pass_att,0,,,,,
player,201312080phi,phi,PolkCh00,pass_yds,0,,,,,
player,201312080phi,phi,PolkCh00,pass_td,0,,,,,
player,201312080phi,phi,PolkCh00,pass_int,0,,,,,
player,201312080phi,phi,PolkCh00,pass_sacked,0,,,,,
player,201312080phi,phi,PolkCh00,pass_sacked_yds,0,,,,,
player,201312080phi,phi,PolkCh00,pass_long,0,,,,,
player,201312080phi,phi,PolkCh00,pass_rating,,,,,,
player,201312080phi,phi,PolkCh00,rush_att,4,,,,,
player,201312080phi,phi,PolkCh00,rush_yds,50,,,,,
player,201312080phi,phi,PolkCh00,rush_td,1,,,,,
player,201312080phi,phi,PolkCh00,rush_long,38,,,,,
player,201312080phi,phi,PolkCh00,targets,0,,,,,
player,201312080phi,phi,PolkCh00,rec,0,,,,,
player,201312080phi,phi,PolkCh00,rec_yds,0,,,,,
player,201312080phi,phi,PolkCh00,rec_td,0,,,,,
player,201312080phi,phi,PolkCh00,rec_long,0,,,,,
player,201312080phi,phi,PolkCh00,fumbles,0,,,,,
player,201312080phi,phi,PolkCh00,fumbles_lost,0,,,,,
player,201312080phi,phi,BrowBr02,pass_cmp,0,,,,,
player,201312080phi,phi,BrowBr02,pass_att,0,,,,,
player,201312080phi,phi,BrowBr02,pass_yds,0,,,,,
player,201312080phi,phi,BrowBr02,pass_td,0,,,,,
player,201312080phi,phi,BrowBr02,pass_int,0,,,,,
player,201312080phi,phi,BrowBr02,pass_sacked,0,,,,,
player,201312080phi,phi,BrowBr02,pass_sacked_yds,0,,,,,
player,201312080phi,phi,BrowBr02,pass_long,0,,,,,
player,201312080phi,phi,BrowBr02,pass_rating,,,,,,
player,201312080phi,phi,BrowBr02,rush_att,6,,,,,
player,201312080phi,phi,BrowBr02,rush_yds,19,,,,,
player,201312080phi,phi,BrowBr02,rush_td,0,,,,,
player,201312080phi,phi,BrowBr02,rush_long,17,,,,,
player,201312080phi,phi,BrowBr02,targets,0,,,,,
player,201312080phi,phi,BrowBr02,rec,0,,,,,
player,201312080phi,phi,BrowBr02,rec_yds,0,,,,,
player,201312080phi,phi,BrowBr02,rec_td,0,,,,,
player,201312080phi,phi,BrowBr02,rec_long,0,,,,,
player,201312080phi,phi,BrowBr02,fumbles,0,,,,,
player,201312080phi,phi,BrowBr02,fumbles_lost,0,,,,,
player,201312080phi,phi,CoopRi00,pass_cmp,0,,,,,
player,201312080phi,phi,CoopRi00,pass_att,0,,,,,
player,201312080phi,phi,CoopRi00,pass_yds,0,,,,,
player,201312080phi,phi,CoopRi00,pass_td,0,,,,,
player,201312080phi,phi,CoopRi00,pass_int,0,,,,,
player,201312080phi,phi,CoopRi00,pass_sacked,0,,,,,
player,201312080phi,phi,CoopRi00,pass_sacked_yds,0,,,,,
player,201312080phi,phi,CoopRi00,pass_long,0,,,,,
player,201312080phi,phi,CoopRi00,pass_rating,,,,,,
player,201312080phi,phi,CoopRi00,rush_att,0,,,,,
player,201312080phi,phi,CoopRi00,rush_yds,0,,,,,
player,201312080phi,phi,CoopRi00,rush_td,0,,,,,
player,201312080phi,phi,CoopRi00,rush_long,0,,,,,
player,201312080phi,phi,CoopRi00,targets,9,,,,,
player,201312080phi,phi,CoopRi00,rec,3,,,,,
player,201312080phi,phi,CoopRi00,rec_yds,74,,,,,
player,201312080phi,phi,CoopRi00,rec_td,0,,,,,
player,201312080phi,phi,CoopRi00,rec_long,44,,,,,
player,201312080phi,phi,CoopRi00,fumbles,0,,,,,
player,201312080phi,phi,CoopRi00,fumbles_lost,0,,,,,
player,201312080phi,phi,CeleBr00,pass_cmp,0,,,,,
player,201312080phi,phi,CeleBr00,pass_att,0,,,,,
player,201312080phi,phi,CeleBr00,pass_yds,0,,,,,
player,201312080phi,phi,CeleBr00,pass_td,0,,,,,
player,201312080phi,phi,CeleBr00,pass_int,0,,,,,
player,201312080phi,phi,CeleBr00,pass_sacked,0,,,,,
player,201312080phi,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201312080phi,phi,CeleBr00,pass_long,0,,,,,
player,201312080phi,phi,CeleBr00,pass_rating,,,,,,
player,201312080phi,phi,CeleBr00,rush_att,0,,,,,
player,201312080phi,phi,CeleBr00,rush_yds,0,,,,,
player,201312080phi,phi,CeleBr00,rush_td,0,,,,,
player,201312080phi,phi,CeleBr00,rush_long,0,,,,,
player,201312080phi,phi,CeleBr00,targets,3,,,,,
player,201312080phi,phi,CeleBr00,rec,2,,,,,
player,201312080phi,phi,CeleBr00,rec_yds,29,,,,,
player,201312080phi,phi,CeleBr00,rec_td,0,,,,,
player,201312080phi,phi,CeleBr00,rec_long,27,,,,,
player,201312080phi,phi,CeleBr00,fumbles,0,,,,,
player,201312080phi,phi,CeleBr00,fumbles_lost,0,,,,,
player,201312080phi,phi,SmitBr01,pass_cmp,0,,,,,
player,201312080phi,phi,SmitBr01,pass_att,0,,,,,
player,201312080phi,phi,SmitBr01,pass_yds,0,,,,,
player,201312080phi,phi,SmitBr01,pass_td,0,,,,,
player,201312080phi,phi,SmitBr01,pass_int,0,,,,,
player,201312080phi,phi,SmitBr01,pass_sacked,0,,,,,
player,201312080phi,phi,SmitBr01,pass_sacked_yds,0,,,,,
player,201312080phi,phi,SmitBr01,pass_long,0,,,,,
player,201312080phi,phi,SmitBr01,pass_rating,,,,,,
player,201312080phi,phi,SmitBr01,rush_att,0,,,,,
player,201312080phi,phi,SmitBr01,rush_yds,0,,,,,
player,201312080phi,phi,SmitBr01,rush_td,0,,,,,
player,201312080phi,phi,SmitBr01,rush_long,0,,,,,
player,201312080phi,phi,SmitBr01,targets,1,,,,,
player,201312080phi,phi,SmitBr01,rec,1,,,,,
player,201312080phi,phi,SmitBr01,rec_yds,13,,,,,
player,201312080phi,phi,SmitBr01,rec_td,0,,,,,
player,201312080phi,phi,SmitBr01,rec_long,13,,,,,
player,201312080phi,phi,SmitBr01,fumbles,0,,,,,
player,201312080phi,phi,SmitBr01,fumbles_lost,0,,,,,
player,201312080phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201312080phi,phi,ErtzZa00,pass_att,0,,,,,
player,201312080phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201312080phi,phi,ErtzZa00,pass_td,0,,,,,
player,201312080phi,phi,ErtzZa00,pass_int,0,,,,,
player,201312080phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201312080phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201312080phi,phi,ErtzZa00,pass_long,0,,,,,
player,201312080phi,phi,ErtzZa00,pass_rating,,,,,,
player,201312080phi,phi,ErtzZa00,rush_att,0,,,,,
player,201312080phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201312080phi,phi,ErtzZa00,rush_td,0,,,,,
player,201312080phi,phi,ErtzZa00,rush_long,0,,,,,
player,201312080phi,phi,ErtzZa00,targets,1,,,,,
player,201312080phi,phi,ErtzZa00,rec,0,,,,,
player,201312080phi,phi,ErtzZa00,rec_yds,0,,,,,
player,201312080phi,phi,ErtzZa00,rec_td,0,,,,,
player,201312080phi,phi,ErtzZa00,rec_long,0,,,,,
player,201312080phi,phi,ErtzZa00,fumbles,0,,,,,
player,201312080phi,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201312080phi,phi,JackDe00,pass_cmp,0,,,,,
player,201312080phi,phi,JackDe00,pass_att,0,,,,,
player,201312080phi,phi,JackDe00,pass_yds,0,,,,,
player,201312080phi,phi,JackDe00,pass_td,0,,,,,
player,201312080phi,phi,JackDe00,pass_int,0,,,,,
player,201312080phi,phi,JackDe00,pass_sacked,0,,,,,
player,201312080phi,phi,JackDe00,pass_sacked_yds,0,,,,,
player,201312080phi,phi,JackDe00,pass_long,0,,,,,
player,201312080phi,phi,JackDe00,pass_rating,,,,,,
player,201312080phi,phi,JackDe00,rush_att,1,,,,,
player,201312080phi,phi,JackDe00,rush_yds,-10,,,,,
player,201312080phi,phi,JackDe00,rush_td,0,,,,,
player,201312080phi,phi,JackDe00,rush_long,-10,,,,,
player,201312080phi,phi,JackDe00,targets,6,,,,,
player,201312080phi,phi,JackDe00,rec,4,,,,,
player,201312080phi,phi,JackDe00,rec_yds,59,,,,,
player,201312080phi,phi,JackDe00,rec_td,1,,,,,
player,201312080phi,phi,JackDe00,rec_long,19,,,,,
player,201312080phi,phi,JackDe00,fumbles,0,,,,,
player,201312080phi,phi,JackDe00,fumbles_lost,0,,,,,
player,201312080phi,det,HousCh99,def_int,1,,,,,
player,201312080phi,det,HousCh99,def_int_yds,30,,,,,
player,201312080phi,det,HousCh99,def_int_td,0,,,,,
player,201312080phi,det,HousCh99,def_int_long,30,,,,,
player,201312080phi,det,HousCh99,pass_defended,1,,,,,
player,201312080phi,det,HousCh99,sacks,0.0,,,,,
player,201312080phi,det,HousCh99,tackles_combined,3,,,,,
player,201312080phi,det,HousCh99,tackles_solo,3,,,,,
player,201312080phi,det,HousCh99,tackles_assists,0,,,,,
player,201312080phi,det,HousCh99,tackles_loss,0,,,,,
player,201312080phi,det,HousCh99,qb_hits,0,,,,,
player,201312080phi,det,HousCh99,fumbles_rec,0,,,,,
player,201312080phi,det,HousCh99,fumbles_rec_yds,0,,,,,
player,201312080phi,det,HousCh99,fumbles_rec_td,0,,,,,
player,201312080phi,det,HousCh99,fumbles_forced,0,,,,,
player,201312080phi,det,SuhxNd99,def_int,0,,,,,
player,201312080phi,det,SuhxNd99,def_int_yds,0,,,,,
player,201312080phi,det,SuhxNd99,def_int_td,0,,,,,
player,201312080phi,det,SuhxNd99,def_int_long,0,,,,,
player,201312080phi,det,SuhxNd99,pass_defended,0,,,,,
player,201312080phi,det,SuhxNd99,sacks,0.0,,,,,
player,201312080phi,det,SuhxNd99,tackles_combined,10,,,,,
player,201312080phi,det,SuhxNd99,tackles_solo,7,,,,,
player,201312080phi,det,SuhxNd99,tackles_assists,3,,,,,
player,201312080phi,det,SuhxNd99,tackles_loss,0,,,,,
player,201312080phi,det,SuhxNd99,qb_hits,1,,,,,
player,201312080phi,det,SuhxNd99,fumbles_rec,0,,,,,
player,201312080phi,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201312080phi,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201312080phi,det,SuhxNd99,fumbles_forced,0,,,,,
player,201312080phi,det,TullSt20,def_int,0,,,,,
player,201312080phi,det,TullSt20,def_int_yds,0,,,,,
player,201312080phi,det,TullSt20,def_int_td,0,,,,,
player,201312080phi,det,TullSt20,def_int_long,0,,,,,
player,201312080phi,det,TullSt20,pass_defended,0,,,,,
player,201312080phi,det,TullSt20,sacks,0.0,,,,,
player,201312080phi,det,TullSt20,tackles_combined,10,,,,,
player,201312080phi,det,TullSt20,tackles_solo,6,,,,,
player,201312080phi,det,TullSt20,tackles_assists,4,,,,,
player,201312080phi,det,TullSt20,tackles_loss,0,,,,,
player,201312080phi,det,TullSt20,qb_hits,0,,,,,
player,201312080phi,det,TullSt20,fumbles_rec,0,,,,,
player,201312080phi,det,TullSt20,fumbles_rec_yds,0,,,,,
player,201312080phi,det,TullSt20,fumbles_rec_td,0,,,,,
player,201312080phi,det,TullSt20,fumbles_forced,0,,,,,
player,201312080phi,det,FairNi00,def_int,0,,,,,
player,201312080phi,det,FairNi00,def_int_yds,0,,,,,
player,201312080phi,det,FairNi00,def_int_td,0,,,,,
player,201312080phi,det,FairNi00,def_int_long,0,,,,,
player,201312080phi,det,FairNi00,pass_defended,0,,,,,
player,201312080phi,det,FairNi00,sacks,0.0,,,,,
player,201312080phi,det,FairNi00,tackles_combined,5,,,,,
player,201312080phi,det,FairNi00,tackles_solo,4,,,,,
player,201312080phi,det,FairNi00,tackles_assists,1,,,,,
player,201312080phi,det,FairNi00,tackles_loss,1,,,,,
player,201312080phi,det,FairNi00,qb_hits,0,,,,,
player,201312080phi,det,FairNi00,fumbles_rec,0,,,,,
player,201312080phi,det,FairNi00,fumbles_rec_yds,0,,,,,
player,201312080phi,det,FairNi00,fumbles_rec_td,0,,,,,
player,201312080phi,det,FairNi00,fumbles_forced,0,,,,,
player,201312080phi,det,LevyDe99,def_int,0,,,,,
player,201312080phi,det,LevyDe99,def_int_yds,0,,,,,
player,201312080phi,det,LevyDe99,def_int_td,0,,,,,
player,201312080phi,det,LevyDe99,def_int_long,0,,,,,
player,201312080phi,det,LevyDe99,pass_defended,0,,,,,
player,201312080phi,det,LevyDe99,sacks,0.0,,,,,
player,201312080phi,det,LevyDe99,tackles_combined,5,,,,,
player,201312080phi,det,LevyDe99,tackles_solo,3,,,,,
player,201312080phi,det,LevyDe99,tackles_assists,2,,,,,
player,201312080phi,det,LevyDe99,tackles_loss,0,,,,,
player,201312080phi,det,LevyDe99,qb_hits,0,,,,,
player,201312080phi,det,LevyDe99,fumbles_rec,0,,,,,
player,201312080phi,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201312080phi,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201312080phi,det,LevyDe99,fumbles_forced,0,,,,,
player,201312080phi,det,QuinGl99,def_int,0,,,,,
player,201312080phi,det,QuinGl99,def_int_yds,0,,,,,
player,201312080phi,det,QuinGl99,def_int_td,0,,,,,
player,201312080phi,det,QuinGl99,def_int_long,0,,,,,
player,201312080phi,det,QuinGl99,pass_defended,0,,,,,
player,201312080phi,det,QuinGl99,sacks,0.0,,,,,
player,201312080phi,det,QuinGl99,tackles_combined,5,,,,,
player,201312080phi,det,QuinGl99,tackles_solo,3,,,,,
player,201312080phi,det,QuinGl99,tackles_assists,2,,,,,
player,201312080phi,det,QuinGl99,tackles_loss,0,,,,,
player,201312080phi,det,QuinGl99,qb_hits,0,,,,,
player,201312080phi,det,QuinGl99,fumbles_rec,0,,,,,
player,201312080phi,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201312080phi,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201312080phi,det,QuinGl99,fumbles_forced,0,,,,,
player,201312080phi,det,YounWi99,def_int,0,,,,,
player,201312080phi,det,YounWi99,def_int_yds,0,,,,,
player,201312080phi,det,YounWi99,def_int_td,0,,,,,
player,201312080phi,det,YounWi99,def_int_long,0,,,,,
player,201312080phi,det,YounWi99,pass_defended,0,,,,,
player,201312080phi,det,YounWi99,sacks,0.0,,,,,
player,201312080phi,det,YounWi99,tackles_combined,5,,,,,
player,201312080phi,det,YounWi99,tackles_solo,3,,,,,
player,201312080phi,det,YounWi99,tackles_assists,2,,,,,
