game,2013,13,20131201,201312010was,nyg,"New York Giants",24,was,"Washington Redskins",17
team,201312010was,nyg,First Downs,16,,,,,,
team,201312010was,was,First Downs,18,,,,,,
team,201312010was,nyg,Rush-Yds-TDs,23-80-2,,,,,,
team,201312010was,was,Rush-Yds-TDs,31-139-1,,,,,,
team,201312010was,nyg,Cmp-Att-Yd-TD-INT,22-28-235-1-1,,,,,,
team,201312010was,was,Cmp-Att-Yd-TD-INT,24-32-207-1-0,,,,,,
team,201312010was,nyg,Sacked-Yards,3-29,,,,,,
team,201312010was,was,Sacked-Yards,5-23,,,,,,
team,201312010was,nyg,Net Pass Yards,206,,,,,,
team,201312010was,was,Net Pass Yards,184,,,,,,
team,201312010was,nyg,Total Yards,286,,,,,,
team,201312010was,was,Total Yards,323,,,,,,
team,201312010was,nyg,Fumbles-Lost,1-0,,,,,,
team,201312010was,was,Fumbles-Lost,2-1,,,,,,
team,201312010was,nyg,Turnovers,1,,,,,,
team,201312010was,was,Turnovers,1,,,,,,
team,201312010was,nyg,Penalties-Yards,1-1,,,,,,
team,201312010was,was,Penalties-Yards,8-55,,,,,,
team,201312010was,nyg,Third Down Conv.,4-12,,,,,,
team,201312010was,was,Third Down Conv.,5-16,,,,,,
team,201312010was,nyg,Fourth Down Conv.,0-0,,,,,,
team,201312010was,was,Fourth Down Conv.,2-3,,,,,,
team,201312010was,nyg,Time of Possession,28:25,,,,,,
team,201312010was,was,Time of Possession,31:35,,,,,,
player,201312010was,nyg,MannEl00,pass_cmp,22,,,,,
player,201312010was,nyg,MannEl00,pass_att,28,,,,,
player,201312010was,nyg,MannEl00,pass_yds,235,,,,,
player,201312010was,nyg,MannEl00,pass_td,1,,,,,
player,201312010was,nyg,MannEl00,pass_int,1,,,,,
player,201312010was,nyg,MannEl00,pass_sacked,3,,,,,
player,201312010was,nyg,MannEl00,pass_sacked_yds,29,,,,,
player,201312010was,nyg,MannEl00,pass_long,22,,,,,
player,201312010was,nyg,MannEl00,pass_rating,98.7,,,,,
player,201312010was,nyg,MannEl00,rush_att,3,,,,,
player,201312010was,nyg,MannEl00,rush_yds,0,,,,,
player,201312010was,nyg,MannEl00,rush_td,0,,,,,
player,201312010was,nyg,MannEl00,rush_long,2,,,,,
player,201312010was,nyg,MannEl00,targets,0,,,,,
player,201312010was,nyg,MannEl00,rec,0,,,,,
player,201312010was,nyg,MannEl00,rec_yds,0,,,,,
player,201312010was,nyg,MannEl00,rec_td,0,,,,,
player,201312010was,nyg,MannEl00,rec_long,0,,,,,
player,201312010was,nyg,MannEl00,fumbles,0,,,,,
player,201312010was,nyg,MannEl00,fumbles_lost,0,,,,,
player,201312010was,nyg,HillPe00,pass_cmp,0,,,,,
player,201312010was,nyg,HillPe00,pass_att,0,,,,,
player,201312010was,nyg,HillPe00,pass_yds,0,,,,,
player,201312010was,nyg,HillPe00,pass_td,0,,,,,
player,201312010was,nyg,HillPe00,pass_int,0,,,,,
player,201312010was,nyg,HillPe00,pass_sacked,0,,,,,
player,201312010was,nyg,HillPe00,pass_sacked_yds,0,,,,,
player,201312010was,nyg,HillPe00,pass_long,0,,,,,
player,201312010was,nyg,HillPe00,pass_rating,,,,,,
player,201312010was,nyg,HillPe00,rush_att,6,,,,,
player,201312010was,nyg,HillPe00,rush_yds,45,,,,,
player,201312010was,nyg,HillPe00,rush_td,0,,,,,
player,201312010was,nyg,HillPe00,rush_long,27,,,,,
player,201312010was,nyg,HillPe00,targets,1,,,,,
player,201312010was,nyg,HillPe00,rec,1,,,,,
player,201312010was,nyg,HillPe00,rec_yds,6,,,,,
player,201312010was,nyg,HillPe00,rec_td,0,,,,,
player,201312010was,nyg,HillPe00,rec_long,6,,,,,
player,201312010was,nyg,HillPe00,fumbles,0,,,,,
player,201312010was,nyg,HillPe00,fumbles_lost,0,,,,,
player,201312010was,nyg,BrowAn03,pass_cmp,0,,,,,
player,201312010was,nyg,BrowAn03,pass_att,0,,,,,
player,201312010was,nyg,BrowAn03,pass_yds,0,,,,,
player,201312010was,nyg,BrowAn03,pass_td,0,,,,,
player,201312010was,nyg,BrowAn03,pass_int,0,,,,,
player,201312010was,nyg,BrowAn03,pass_sacked,0,,,,,
player,201312010was,nyg,BrowAn03,pass_sacked_yds,0,,,,,
player,201312010was,nyg,BrowAn03,pass_long,0,,,,,
player,201312010was,nyg,BrowAn03,pass_rating,,,,,,
player,201312010was,nyg,BrowAn03,rush_att,14,,,,,
player,201312010was,nyg,BrowAn03,rush_yds,35,,,,,
player,201312010was,nyg,BrowAn03,rush_td,2,,,,,
player,201312010was,nyg,BrowAn03,rush_long,23,,,,,
player,201312010was,nyg,BrowAn03,targets,5,,,,,
player,201312010was,nyg,BrowAn03,rec,3,,,,,
player,201312010was,nyg,BrowAn03,rec_yds,23,,,,,
player,201312010was,nyg,BrowAn03,rec_td,0,,,,,
player,201312010was,nyg,BrowAn03,rec_long,9,,,,,
player,201312010was,nyg,BrowAn03,fumbles,0,,,,,
player,201312010was,nyg,BrowAn03,fumbles_lost,0,,,,,
player,201312010was,nyg,CruzVi00,pass_cmp,0,,,,,
player,201312010was,nyg,CruzVi00,pass_att,0,,,,,
player,201312010was,nyg,CruzVi00,pass_yds,0,,,,,
player,201312010was,nyg,CruzVi00,pass_td,0,,,,,
player,201312010was,nyg,CruzVi00,pass_int,0,,,,,
player,201312010was,nyg,CruzVi00,pass_sacked,0,,,,,
player,201312010was,nyg,CruzVi00,pass_sacked_yds,0,,,,,
player,201312010was,nyg,CruzVi00,pass_long,0,,,,,
player,201312010was,nyg,CruzVi00,pass_rating,,,,,,
player,201312010was,nyg,CruzVi00,rush_att,0,,,,,
player,201312010was,nyg,CruzVi00,rush_yds,0,,,,,
player,201312010was,nyg,CruzVi00,rush_td,0,,,,,
player,201312010was,nyg,CruzVi00,rush_long,0,,,,,
player,201312010was,nyg,CruzVi00,targets,7,,,,,
player,201312010was,nyg,CruzVi00,rec,6,,,,,
player,201312010was,nyg,CruzVi00,rec_yds,80,,,,,
player,201312010was,nyg,CruzVi00,rec_td,0,,,,,
player,201312010was,nyg,CruzVi00,rec_long,22,,,,,
player,201312010was,nyg,CruzVi00,fumbles,0,,,,,
player,201312010was,nyg,CruzVi00,fumbles_lost,0,,,,,
player,201312010was,nyg,MyerBr00,pass_cmp,0,,,,,
player,201312010was,nyg,MyerBr00,pass_att,0,,,,,
player,201312010was,nyg,MyerBr00,pass_yds,0,,,,,
player,201312010was,nyg,MyerBr00,pass_td,0,,,,,
player,201312010was,nyg,MyerBr00,pass_int,0,,,,,
player,201312010was,nyg,MyerBr00,pass_sacked,0,,,,,
player,201312010was,nyg,MyerBr00,pass_sacked_yds,0,,,,,
player,201312010was,nyg,MyerBr00,pass_long,0,,,,,
player,201312010was,nyg,MyerBr00,pass_rating,,,,,,
player,201312010was,nyg,MyerBr00,rush_att,0,,,,,
player,201312010was,nyg,MyerBr00,rush_yds,0,,,,,
player,201312010was,nyg,MyerBr00,rush_td,0,,,,,
player,201312010was,nyg,MyerBr00,rush_long,0,,,,,
player,201312010was,nyg,MyerBr00,targets,6,,,,,
player,201312010was,nyg,MyerBr00,rec,5,,,,,
player,201312010was,nyg,MyerBr00,rec_yds,61,,,,,
player,201312010was,nyg,MyerBr00,rec_td,1,,,,,
player,201312010was,nyg,MyerBr00,rec_long,22,,,,,
player,201312010was,nyg,MyerBr00,fumbles,0,,,,,
player,201312010was,nyg,MyerBr00,fumbles_lost,0,,,,,
player,201312010was,nyg,NickHa01,pass_cmp,0,,,,,
player,201312010was,nyg,NickHa01,pass_att,0,,,,,
player,201312010was,nyg,NickHa01,pass_yds,0,,,,,
player,201312010was,nyg,NickHa01,pass_td,0,,,,,
player,201312010was,nyg,NickHa01,pass_int,0,,,,,
player,201312010was,nyg,NickHa01,pass_sacked,0,,,,,
player,201312010was,nyg,NickHa01,pass_sacked_yds,0,,,,,
player,201312010was,nyg,NickHa01,pass_long,0,,,,,
player,201312010was,nyg,NickHa01,pass_rating,,,,,,
player,201312010was,nyg,NickHa01,rush_att,0,,,,,
player,201312010was,nyg,NickHa01,rush_yds,0,,,,,
player,201312010was,nyg,NickHa01,rush_td,0,,,,,
player,201312010was,nyg,NickHa01,rush_long,0,,,,,
player,201312010was,nyg,NickHa01,targets,2,,,,,
player,201312010was,nyg,NickHa01,rec,2,,,,,
player,201312010was,nyg,NickHa01,rec_yds,34,,,,,
player,201312010was,nyg,NickHa01,rec_td,0,,,,,
player,201312010was,nyg,NickHa01,rec_long,19,,,,,
player,201312010was,nyg,NickHa01,fumbles,0,,,,,
player,201312010was,nyg,NickHa01,fumbles_lost,0,,,,,
player,201312010was,nyg,RandRu00,pass_cmp,0,,,,,
player,201312010was,nyg,RandRu00,pass_att,0,,,,,
player,201312010was,nyg,RandRu00,pass_yds,0,,,,,
player,201312010was,nyg,RandRu00,pass_td,0,,,,,
player,201312010was,nyg,RandRu00,pass_int,0,,,,,
player,201312010was,nyg,RandRu00,pass_sacked,0,,,,,
player,201312010was,nyg,RandRu00,pass_sacked_yds,0,,,,,
player,201312010was,nyg,RandRu00,pass_long,0,,,,,
player,201312010was,nyg,RandRu00,pass_rating,,,,,,
player,201312010was,nyg,RandRu00,rush_att,0,,,,,
player,201312010was,nyg,RandRu00,rush_yds,0,,,,,
player,201312010was,nyg,RandRu00,rush_td,0,,,,,
player,201312010was,nyg,RandRu00,rush_long,0,,,,,
player,201312010was,nyg,RandRu00,targets,4,,,,,
player,201312010was,nyg,RandRu00,rec,3,,,,,
player,201312010was,nyg,RandRu00,rec_yds,20,,,,,
player,201312010was,nyg,RandRu00,rec_td,0,,,,,
player,201312010was,nyg,RandRu00,rec_long,9,,,,,
player,201312010was,nyg,RandRu00,fumbles,1,,,,,
player,201312010was,nyg,RandRu00,fumbles_lost,0,,,,,
player,201312010was,nyg,PascBe00,pass_cmp,0,,,,,
player,201312010was,nyg,PascBe00,pass_att,0,,,,,
player,201312010was,nyg,PascBe00,pass_yds,0,,,,,
player,201312010was,nyg,PascBe00,pass_td,0,,,,,
player,201312010was,nyg,PascBe00,pass_int,0,,,,,
player,201312010was,nyg,PascBe00,pass_sacked,0,,,,,
player,201312010was,nyg,PascBe00,pass_sacked_yds,0,,,,,
player,201312010was,nyg,PascBe00,pass_long,0,,,,,
player,201312010was,nyg,PascBe00,pass_rating,,,,,,
player,201312010was,nyg,PascBe00,rush_att,0,,,,,
player,201312010was,nyg,PascBe00,rush_yds,0,,,,,
player,201312010was,nyg,PascBe00,rush_td,0,,,,,
player,201312010was,nyg,PascBe00,rush_long,0,,,,,
player,201312010was,nyg,PascBe00,targets,3,,,,,
player,201312010was,nyg,PascBe00,rec,2,,,,,
player,201312010was,nyg,PascBe00,rec_yds,11,,,,,
player,201312010was,nyg,PascBe00,rec_td,0,,,,,
player,201312010was,nyg,PascBe00,rec_long,8,,,,,
player,201312010was,nyg,PascBe00,fumbles,0,,,,,
player,201312010was,nyg,PascBe00,fumbles_lost,0,,,,,
player,201312010was,was,GrifRo01,pass_cmp,24,,,,,
player,201312010was,was,GrifRo01,pass_att,32,,,,,
player,201312010was,was,GrifRo01,pass_yds,207,,,,,
player,201312010was,was,GrifRo01,pass_td,1,,,,,
player,201312010was,was,GrifRo01,pass_int,0,,,,,
player,201312010was,was,GrifRo01,pass_sacked,5,,,,,
player,201312010was,was,GrifRo01,pass_sacked_yds,23,,,,,
player,201312010was,was,GrifRo01,pass_long,20,,,,,
player,201312010was,was,GrifRo01,pass_rating,102.0,,,,,
player,201312010was,was,GrifRo01,rush_att,12,,,,,
player,201312010was,was,GrifRo01,rush_yds,88,,,,,
player,201312010was,was,GrifRo01,rush_td,0,,,,,
player,201312010was,was,GrifRo01,rush_long,20,,,,,
player,201312010was,was,GrifRo01,targets,0,,,,,
player,201312010was,was,GrifRo01,rec,0,,,,,
player,201312010was,was,GrifRo01,rec_yds,0,,,,,
player,201312010was,was,GrifRo01,rec_td,0,,,,,
player,201312010was,was,GrifRo01,rec_long,0,,,,,
player,201312010was,was,GrifRo01,fumbles,0,,,,,
player,201312010was,was,GrifRo01,fumbles_lost,0,,,,,
player,201312010was,was,MorrAl00,pass_cmp,0,,,,,
player,201312010was,was,MorrAl00,pass_att,0,,,,,
player,201312010was,was,MorrAl00,pass_yds,0,,,,,
player,201312010was,was,MorrAl00,pass_td,0,,,,,
player,201312010was,was,MorrAl00,pass_int,0,,,,,
player,201312010was,was,MorrAl00,pass_sacked,0,,,,,
player,201312010was,was,MorrAl00,pass_sacked_yds,0,,,,,
player,201312010was,was,MorrAl00,pass_long,0,,,,,
player,201312010was,was,MorrAl00,pass_rating,,,,,,
player,201312010was,was,MorrAl00,rush_att,11,,,,,
player,201312010was,was,MorrAl00,rush_yds,26,,,,,
player,201312010was,was,MorrAl00,rush_td,1,,,,,
player,201312010was,was,MorrAl00,rush_long,11,,,,,
player,201312010was,was,MorrAl00,targets,3,,,,,
player,201312010was,was,MorrAl00,rec,3,,,,,
player,201312010was,was,MorrAl00,rec_yds,27,,,,,
player,201312010was,was,MorrAl00,rec_td,0,,,,,
player,201312010was,was,MorrAl00,rec_long,13,,,,,
player,201312010was,was,MorrAl00,fumbles,0,,,,,
player,201312010was,was,MorrAl00,fumbles_lost,0,,,,,
player,201312010was,was,MossSa00,pass_cmp,0,,,,,
player,201312010was,was,MossSa00,pass_att,0,,,,,
player,201312010was,was,MossSa00,pass_yds,0,,,,,
player,201312010was,was,MossSa00,pass_td,0,,,,,
player,201312010was,was,MossSa00,pass_int,0,,,,,
player,201312010was,was,MossSa00,pass_sacked,0,,,,,
player,201312010was,was,MossSa00,pass_sacked_yds,0,,,,,
player,201312010was,was,MossSa00,pass_long,0,,,,,
player,201312010was,was,MossSa00,pass_rating,,,,,,
player,201312010was,was,MossSa00,rush_att,1,,,,,
player,201312010was,was,MossSa00,rush_yds,10,,,,,
player,201312010was,was,MossSa00,rush_td,0,,,,,
player,201312010was,was,MossSa00,rush_long,10,,,,,
player,201312010was,was,MossSa00,targets,1,,,,,
player,201312010was,was,MossSa00,rec,1,,,,,
player,201312010was,was,MossSa00,rec_yds,15,,,,,
player,201312010was,was,MossSa00,rec_td,0,,,,,
player,201312010was,was,MossSa00,rec_long,15,,,,,
player,201312010was,was,MossSa00,fumbles,0,,,,,
player,201312010was,was,MossSa00,fumbles_lost,0,,,,,
player,201312010was,was,RobiAl00,pass_cmp,0,,,,,
player,201312010was,was,RobiAl00,pass_att,0,,,,,
player,201312010was,was,RobiAl00,pass_yds,0,,,,,
player,201312010was,was,RobiAl00,pass_td,0,,,,,
player,201312010was,was,RobiAl00,pass_int,0,,,,,
player,201312010was,was,RobiAl00,pass_sacked,0,,,,,
player,201312010was,was,RobiAl00,pass_sacked_yds,0,,,,,
player,201312010was,was,RobiAl00,pass_long,0,,,,,
player,201312010was,was,RobiAl00,pass_rating,,,,,,
player,201312010was,was,RobiAl00,rush_att,1,,,,,
player,201312010was,was,RobiAl00,rush_yds,9,,,,,
player,201312010was,was,RobiAl00,rush_td,0,,,,,
player,201312010was,was,RobiAl00,rush_long,9,,,,,
player,201312010was,was,RobiAl00,targets,2,,,,,
player,201312010was,was,RobiAl00,rec,0,,,,,
player,201312010was,was,RobiAl00,rec_yds,0,,,,,
player,201312010was,was,RobiAl00,rec_td,0,,,,,
player,201312010was,was,RobiAl00,rec_long,0,,,,,
player,201312010was,was,RobiAl00,fumbles,0,,,,,
player,201312010was,was,RobiAl00,fumbles_lost,0,,,,,
player,201312010was,was,HeluRo00,pass_cmp,0,,,,,
player,201312010was,was,HeluRo00,pass_att,0,,,,,
player,201312010was,was,HeluRo00,pass_yds,0,,,,,
player,201312010was,was,HeluRo00,pass_td,0,,,,,
player,201312010was,was,HeluRo00,pass_int,0,,,,,
player,201312010was,was,HeluRo00,pass_sacked,0,,,,,
player,201312010was,was,HeluRo00,pass_sacked_yds,0,,,,,
player,201312010was,was,HeluRo00,pass_long,0,,,,,
player,201312010was,was,HeluRo00,pass_rating,,,,,,
player,201312010was,was,HeluRo00,rush_att,4,,,,,
player,201312010was,was,HeluRo00,rush_yds,6,,,,,
player,201312010was,was,HeluRo00,rush_td,0,,,,,
player,201312010was,was,HeluRo00,rush_long,3,,,,,
player,201312010was,was,HeluRo00,targets,4,,,,,
player,201312010was,was,HeluRo00,rec,4,,,,,
player,201312010was,was,HeluRo00,rec_yds,34,,,,,
player,201312010was,was,HeluRo00,rec_td,0,,,,,
player,201312010was,was,HeluRo00,rec_long,20,,,,,
player,201312010was,was,HeluRo00,fumbles,0,,,,,
player,201312010was,was,HeluRo00,fumbles_lost,0,,,,,
player,201312010was,was,GarcPi00,pass_cmp,0,,,,,
player,201312010was,was,GarcPi00,pass_att,0,,,,,
player,201312010was,was,GarcPi00,pass_yds,0,,,,,
player,201312010was,was,GarcPi00,pass_td,0,,,,,
player,201312010was,was,GarcPi00,pass_int,0,,,,,
