game,2013,7,20131020,201310200clt,den,"Denver Broncos",33,clt,"Indianapolis Colts",39
player,201310200clt,den,MoorRa00,tackles_assists,2,,,,,
player,201310200clt,den,MoorRa00,tackles_loss,0,,,,,
player,201310200clt,den,MoorRa00,qb_hits,0,,,,,
player,201310200clt,den,MoorRa00,fumbles_rec,0,,,,,
player,201310200clt,den,MoorRa00,fumbles_rec_yds,0,,,,,
player,201310200clt,den,MoorRa00,fumbles_rec_td,0,,,,,
player,201310200clt,den,MoorRa00,fumbles_forced,0,,,,,
player,201310200clt,den,RodgDo99,def_int,0,,,,,
player,201310200clt,den,RodgDo99,def_int_yds,0,,,,,
player,201310200clt,den,RodgDo99,def_int_td,0,,,,,
player,201310200clt,den,RodgDo99,def_int_long,0,,,,,
player,201310200clt,den,RodgDo99,pass_defended,1,,,,,
player,201310200clt,den,RodgDo99,sacks,0.0,,,,,
player,201310200clt,den,RodgDo99,tackles_combined,4,,,,,
player,201310200clt,den,RodgDo99,tackles_solo,4,,,,,
player,201310200clt,den,RodgDo99,tackles_assists,0,,,,,
player,201310200clt,den,RodgDo99,tackles_loss,1,,,,,
player,201310200clt,den,RodgDo99,qb_hits,0,,,,,
player,201310200clt,den,RodgDo99,fumbles_rec,0,,,,,
player,201310200clt,den,RodgDo99,fumbles_rec_yds,0,,,,,
player,201310200clt,den,RodgDo99,fumbles_rec_td,0,,,,,
player,201310200clt,den,RodgDo99,fumbles_forced,0,,,,,
player,201310200clt,den,WebsKa00,def_int,0,,,,,
player,201310200clt,den,WebsKa00,def_int_yds,0,,,,,
player,201310200clt,den,WebsKa00,def_int_td,0,,,,,
player,201310200clt,den,WebsKa00,def_int_long,0,,,,,
player,201310200clt,den,WebsKa00,pass_defended,1,,,,,
player,201310200clt,den,WebsKa00,sacks,0.0,,,,,
player,201310200clt,den,WebsKa00,tackles_combined,4,,,,,
player,201310200clt,den,WebsKa00,tackles_solo,3,,,,,
player,201310200clt,den,WebsKa00,tackles_assists,1,,,,,
player,201310200clt,den,WebsKa00,tackles_loss,0,,,,,
player,201310200clt,den,WebsKa00,qb_hits,0,,,,,
player,201310200clt,den,WebsKa00,fumbles_rec,0,,,,,
player,201310200clt,den,WebsKa00,fumbles_rec_yds,0,,,,,
player,201310200clt,den,WebsKa00,fumbles_rec_td,0,,,,,
player,201310200clt,den,WebsKa00,fumbles_forced,0,,,,,
player,201310200clt,den,IrviNa00,def_int,0,,,,,
player,201310200clt,den,IrviNa00,def_int_yds,0,,,,,
player,201310200clt,den,IrviNa00,def_int_td,0,,,,,
player,201310200clt,den,IrviNa00,def_int_long,0,,,,,
player,201310200clt,den,IrviNa00,pass_defended,0,,,,,
player,201310200clt,den,IrviNa00,sacks,0.0,,,,,
player,201310200clt,den,IrviNa00,tackles_combined,3,,,,,
player,201310200clt,den,IrviNa00,tackles_solo,2,,,,,
player,201310200clt,den,IrviNa00,tackles_assists,1,,,,,
player,201310200clt,den,IrviNa00,tackles_loss,1,,,,,
player,201310200clt,den,IrviNa00,qb_hits,0,,,,,
player,201310200clt,den,IrviNa00,fumbles_rec,0,,,,,
player,201310200clt,den,IrviNa00,fumbles_rec_yds,0,,,,,
player,201310200clt,den,IrviNa00,fumbles_rec_td,0,,,,,
player,201310200clt,den,IrviNa00,fumbles_forced,0,,,,,
player,201310200clt,den,JackMa02,def_int,0,,,,,
player,201310200clt,den,JackMa02,def_int_yds,0,,,,,
player,201310200clt,den,JackMa02,def_int_td,0,,,,,
player,201310200clt,den,JackMa02,def_int_long,0,,,,,
player,201310200clt,den,JackMa02,pass_defended,1,,,,,
player,201310200clt,den,JackMa02,sacks,0.0,,,,,
player,201310200clt,den,JackMa02,tackles_combined,3,,,,,
player,201310200clt,den,JackMa02,tackles_solo,1,,,,,
player,201310200clt,den,JackMa02,tackles_assists,2,,,,,
player,201310200clt,den,JackMa02,tackles_loss,0,,,,,
player,201310200clt,den,JackMa02,qb_hits,1,,,,,
player,201310200clt,den,JackMa02,fumbles_rec,0,,,,,
player,201310200clt,den,JackMa02,fumbles_rec_yds,0,,,,,
player,201310200clt,den,JackMa02,fumbles_rec_td,0,,,,,
player,201310200clt,den,JackMa02,fumbles_forced,0,,,,,
player,201310200clt,den,VickKe99,def_int,0,,,,,
player,201310200clt,den,VickKe99,def_int_yds,0,,,,,
player,201310200clt,den,VickKe99,def_int_td,0,,,,,
player,201310200clt,den,VickKe99,def_int_long,0,,,,,
player,201310200clt,den,VickKe99,pass_defended,0,,,,,
player,201310200clt,den,VickKe99,sacks,0.0,,,,,
player,201310200clt,den,VickKe99,tackles_combined,3,,,,,
player,201310200clt,den,VickKe99,tackles_solo,2,,,,,
player,201310200clt,den,VickKe99,tackles_assists,1,,,,,
player,201310200clt,den,VickKe99,tackles_loss,2,,,,,
player,201310200clt,den,VickKe99,qb_hits,0,,,,,
player,201310200clt,den,VickKe99,fumbles_rec,0,,,,,
player,201310200clt,den,VickKe99,fumbles_rec_yds,0,,,,,
player,201310200clt,den,VickKe99,fumbles_rec_td,0,,,,,
player,201310200clt,den,VickKe99,fumbles_forced,0,,,,,
player,201310200clt,den,BailCh00,def_int,0,,,,,
player,201310200clt,den,BailCh00,def_int_yds,0,,,,,
player,201310200clt,den,BailCh00,def_int_td,0,,,,,
player,201310200clt,den,BailCh00,def_int_long,0,,,,,
player,201310200clt,den,BailCh00,pass_defended,0,,,,,
player,201310200clt,den,BailCh00,sacks,0.0,,,,,
player,201310200clt,den,BailCh00,tackles_combined,2,,,,,
player,201310200clt,den,BailCh00,tackles_solo,1,,,,,
player,201310200clt,den,BailCh00,tackles_assists,1,,,,,
player,201310200clt,den,BailCh00,tackles_loss,0,,,,,
player,201310200clt,den,BailCh00,qb_hits,0,,,,,
player,201310200clt,den,BailCh00,fumbles_rec,0,,,,,
player,201310200clt,den,BailCh00,fumbles_rec_yds,0,,,,,
player,201310200clt,den,BailCh00,fumbles_rec_td,0,,,,,
player,201310200clt,den,BailCh00,fumbles_forced,0,,,,,
player,201310200clt,den,CaldAn00,def_int,0,,,,,
player,201310200clt,den,CaldAn00,def_int_yds,0,,,,,
player,201310200clt,den,CaldAn00,def_int_td,0,,,,,
player,201310200clt,den,CaldAn00,def_int_long,0,,,,,
player,201310200clt,den,CaldAn00,pass_defended,0,,,,,
player,201310200clt,den,CaldAn00,sacks,0.0,,,,,
player,201310200clt,den,CaldAn00,tackles_combined,2,,,,,
player,201310200clt,den,CaldAn00,tackles_solo,0,,,,,
player,201310200clt,den,CaldAn00,tackles_assists,2,,,,,
player,201310200clt,den,CaldAn00,tackles_loss,0,,,,,
player,201310200clt,den,CaldAn00,qb_hits,0,,,,,
player,201310200clt,den,CaldAn00,fumbles_rec,0,,,,,
player,201310200clt,den,CaldAn00,fumbles_rec_yds,0,,,,,
player,201310200clt,den,CaldAn00,fumbles_rec_td,0,,,,,
player,201310200clt,den,CaldAn00,fumbles_forced,0,,,,,
player,201310200clt,den,DreeJo00,def_int,0,,,,,
player,201310200clt,den,DreeJo00,def_int_yds,0,,,,,
player,201310200clt,den,DreeJo00,def_int_td,0,,,,,
player,201310200clt,den,DreeJo00,def_int_long,0,,,,,
player,201310200clt,den,DreeJo00,pass_defended,0,,,,,
player,201310200clt,den,DreeJo00,sacks,0.0,,,,,
player,201310200clt,den,DreeJo00,tackles_combined,2,,,,,
player,201310200clt,den,DreeJo00,tackles_solo,0,,,,,
player,201310200clt,den,DreeJo00,tackles_assists,2,,,,,
player,201310200clt,den,DreeJo00,tackles_loss,0,,,,,
player,201310200clt,den,DreeJo00,qb_hits,0,,,,,
player,201310200clt,den,DreeJo00,fumbles_rec,0,,,,,
player,201310200clt,den,DreeJo00,fumbles_rec_yds,0,,,,,
player,201310200clt,den,DreeJo00,fumbles_rec_td,0,,,,,
player,201310200clt,den,DreeJo00,fumbles_forced,0,,,,,
player,201310200clt,den,MillVo00,def_int,0,,,,,
player,201310200clt,den,MillVo00,def_int_yds,0,,,,,
player,201310200clt,den,MillVo00,def_int_td,0,,,,,
player,201310200clt,den,MillVo00,def_int_long,0,,,,,
player,201310200clt,den,MillVo00,pass_defended,0,,,,,
player,201310200clt,den,MillVo00,sacks,0.0,,,,,
player,201310200clt,den,MillVo00,tackles_combined,2,,,,,
player,201310200clt,den,MillVo00,tackles_solo,2,,,,,
player,201310200clt,den,MillVo00,tackles_assists,0,,,,,
player,201310200clt,den,MillVo00,tackles_loss,1,,,,,
player,201310200clt,den,MillVo00,qb_hits,2,,,,,
player,201310200clt,den,MillVo00,fumbles_rec,0,,,,,
player,201310200clt,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201310200clt,den,MillVo00,fumbles_rec_td,0,,,,,
player,201310200clt,den,MillVo00,fumbles_forced,0,,,,,
player,201310200clt,den,TammJa00,def_int,0,,,,,
player,201310200clt,den,TammJa00,def_int_yds,0,,,,,
player,201310200clt,den,TammJa00,def_int_td,0,,,,,
player,201310200clt,den,TammJa00,def_int_long,0,,,,,
player,201310200clt,den,TammJa00,pass_defended,0,,,,,
player,201310200clt,den,TammJa00,sacks,0.0,,,,,
player,201310200clt,den,TammJa00,tackles_combined,2,,,,,
player,201310200clt,den,TammJa00,tackles_solo,2,,,,,
player,201310200clt,den,TammJa00,tackles_assists,0,,,,,
player,201310200clt,den,TammJa00,tackles_loss,0,,,,,
player,201310200clt,den,TammJa00,qb_hits,0,,,,,
player,201310200clt,den,TammJa00,fumbles_rec,0,,,,,
player,201310200clt,den,TammJa00,fumbles_rec_yds,0,,,,,
player,201310200clt,den,TammJa00,fumbles_rec_td,0,,,,,
player,201310200clt,den,TammJa00,fumbles_forced,0,,,,,
player,201310200clt,den,WillSy00,def_int,0,,,,,
player,201310200clt,den,WillSy00,def_int_yds,0,,,,,
player,201310200clt,den,WillSy00,def_int_td,0,,,,,
player,201310200clt,den,WillSy00,def_int_long,0,,,,,
player,201310200clt,den,WillSy00,pass_defended,0,,,,,
player,201310200clt,den,WillSy00,sacks,0.0,,,,,
player,201310200clt,den,WillSy00,tackles_combined,2,,,,,
player,201310200clt,den,WillSy00,tackles_solo,0,,,,,
player,201310200clt,den,WillSy00,tackles_assists,2,,,,,
player,201310200clt,den,WillSy00,tackles_loss,0,,,,,
player,201310200clt,den,WillSy00,qb_hits,0,,,,,
player,201310200clt,den,WillSy00,fumbles_rec,0,,,,,
player,201310200clt,den,WillSy00,fumbles_rec_yds,0,,,,,
player,201310200clt,den,WillSy00,fumbles_rec_td,0,,,,,
player,201310200clt,den,WillSy00,fumbles_forced,0,,,,,
player,201310200clt,den,AyerRo99,def_int,0,,,,,
player,201310200clt,den,AyerRo99,def_int_yds,0,,,,,
player,201310200clt,den,AyerRo99,def_int_td,0,,,,,
player,201310200clt,den,AyerRo99,def_int_long,0,,,,,
player,201310200clt,den,AyerRo99,pass_defended,0,,,,,
player,201310200clt,den,AyerRo99,sacks,0.0,,,,,
player,201310200clt,den,AyerRo99,tackles_combined,1,,,,,
player,201310200clt,den,AyerRo99,tackles_solo,0,,,,,
player,201310200clt,den,AyerRo99,tackles_assists,1,,,,,
player,201310200clt,den,AyerRo99,tackles_loss,0,,,,,
player,201310200clt,den,AyerRo99,qb_hits,0,,,,,
player,201310200clt,den,AyerRo99,fumbles_rec,0,,,,,
player,201310200clt,den,AyerRo99,fumbles_rec_yds,0,,,,,
player,201310200clt,den,AyerRo99,fumbles_rec_td,0,,,,,
player,201310200clt,den,AyerRo99,fumbles_forced,0,,,,,
player,201310200clt,den,BallMo00,def_int,0,,,,,
player,201310200clt,den,BallMo00,def_int_yds,0,,,,,
player,201310200clt,den,BallMo00,def_int_td,0,,,,,
player,201310200clt,den,BallMo00,def_int_long,0,,,,,
player,201310200clt,den,BallMo00,pass_defended,0,,,,,
player,201310200clt,den,BallMo00,sacks,0.0,,,,,
player,201310200clt,den,BallMo00,tackles_combined,1,,,,,
player,201310200clt,den,BallMo00,tackles_solo,1,,,,,
player,201310200clt,den,BallMo00,tackles_assists,0,,,,,
player,201310200clt,den,BallMo00,tackles_loss,0,,,,,
player,201310200clt,den,BallMo00,qb_hits,0,,,,,
player,201310200clt,den,BallMo00,fumbles_rec,0,,,,,
player,201310200clt,den,BallMo00,fumbles_rec_yds,0,,,,,
player,201310200clt,den,BallMo00,fumbles_rec_td,0,,,,,
player,201310200clt,den,BallMo00,fumbles_forced,0,,,,,
player,201310200clt,den,UnreMi00,def_int,0,,,,,
player,201310200clt,den,UnreMi00,def_int_yds,0,,,,,
player,201310200clt,den,UnreMi00,def_int_td,0,,,,,
player,201310200clt,den,UnreMi00,def_int_long,0,,,,,
player,201310200clt,den,UnreMi00,pass_defended,0,,,,,
player,201310200clt,den,UnreMi00,sacks,0.0,,,,,
player,201310200clt,den,UnreMi00,tackles_combined,1,,,,,
player,201310200clt,den,UnreMi00,tackles_solo,0,,,,,
player,201310200clt,den,UnreMi00,tackles_assists,1,,,,,
player,201310200clt,den,UnreMi00,tackles_loss,0,,,,,
player,201310200clt,den,UnreMi00,qb_hits,0,,,,,
player,201310200clt,den,UnreMi00,fumbles_rec,0,,,,,
player,201310200clt,den,UnreMi00,fumbles_rec_yds,0,,,,,
player,201310200clt,den,UnreMi00,fumbles_rec_td,0,,,,,
player,201310200clt,den,UnreMi00,fumbles_forced,0,,,,,
player,201310200clt,den,HollTr00,def_int,0,,,,,
player,201310200clt,den,HollTr00,def_int_yds,0,,,,,
player,201310200clt,den,HollTr00,def_int_td,0,,,,,
player,201310200clt,den,HollTr00,def_int_long,0,,,,,
player,201310200clt,den,HollTr00,pass_defended,0,,,,,
player,201310200clt,den,HollTr00,sacks,0.0,,,,,
player,201310200clt,den,HollTr00,tackles_combined,0,,,,,
player,201310200clt,den,HollTr00,tackles_solo,0,,,,,
player,201310200clt,den,HollTr00,tackles_assists,0,,,,,
player,201310200clt,den,HollTr00,tackles_loss,0,,,,,
player,201310200clt,den,HollTr00,qb_hits,0,,,,,
player,201310200clt,den,HollTr00,fumbles_rec,1,,,,,
player,201310200clt,den,HollTr00,fumbles_rec_yds,0,,,,,
player,201310200clt,den,HollTr00,fumbles_rec_td,0,,,,,
player,201310200clt,den,HollTr00,fumbles_forced,0,,,,,
player,201310200clt,den,WolfDe00,def_int,,,,,,
player,201310200clt,den,WolfDe00,def_int_yds,,,,,,
player,201310200clt,den,WolfDe00,def_int_td,,,,,,
player,201310200clt,den,WolfDe00,def_int_long,,,,,,
player,201310200clt,den,WolfDe00,pass_defended,0,,,,,
player,201310200clt,den,WolfDe00,sacks,0.0,,,,,
player,201310200clt,den,WolfDe00,tackles_combined,0,,,,,
player,201310200clt,den,WolfDe00,tackles_solo,0,,,,,
player,201310200clt,den,WolfDe00,tackles_assists,0,,,,,
player,201310200clt,den,WolfDe00,tackles_loss,0,,,,,
player,201310200clt,den,WolfDe00,qb_hits,1,,,,,
player,201310200clt,den,WolfDe00,fumbles_rec,0,,,,,
player,201310200clt,den,WolfDe00,fumbles_rec_yds,,,,,,
player,201310200clt,den,WolfDe00,fumbles_rec_td,,,,,,
player,201310200clt,den,WolfDe00,fumbles_forced,0,,,,,
player,201310200clt,clt,AngePa99,def_int,1,,,,,
player,201310200clt,clt,AngePa99,def_int_yds,4,,,,,
player,201310200clt,clt,AngePa99,def_int_td,0,,,,,
player,201310200clt,clt,AngePa99,def_int_long,4,,,,,
player,201310200clt,clt,AngePa99,pass_defended,1,,,,,
player,201310200clt,clt,AngePa99,sacks,0.0,,,,,
player,201310200clt,clt,AngePa99,tackles_combined,6,,,,,
player,201310200clt,clt,AngePa99,tackles_solo,3,,,,,
player,201310200clt,clt,AngePa99,tackles_assists,3,,,,,
player,201310200clt,clt,AngePa99,tackles_loss,0,,,,,
player,201310200clt,clt,AngePa99,qb_hits,0,,,,,
player,201310200clt,clt,AngePa99,fumbles_rec,0,,,,,
player,201310200clt,clt,AngePa99,fumbles_rec_yds,0,,,,,
player,201310200clt,clt,AngePa99,fumbles_rec_td,0,,,,,
player,201310200clt,clt,AngePa99,fumbles_forced,0,,,,,
player,201310200clt,clt,MathRo20,def_int,0,,,,,
player,201310200clt,clt,MathRo20,def_int_yds,0,,,,,
player,201310200clt,clt,MathRo20,def_int_td,0,,,,,
player,201310200clt,clt,MathRo20,def_int_long,0,,,,,
player,201310200clt,clt,MathRo20,pass_defended,0,,,,,
player,201310200clt,clt,MathRo20,sacks,2.0,,,,,
player,201310200clt,clt,MathRo20,tackles_combined,5,,,,,
player,201310200clt,clt,MathRo20,tackles_solo,3,,,,,
player,201310200clt,clt,MathRo20,tackles_assists,2,,,,,
player,201310200clt,clt,MathRo20,tackles_loss,1,,,,,
player,201310200clt,clt,MathRo20,qb_hits,4,,,,,
player,201310200clt,clt,MathRo20,fumbles_rec,0,,,,,
player,201310200clt,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201310200clt,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201310200clt,clt,MathRo20,fumbles_forced,1,,,,,
player,201310200clt,clt,MoalFi99,def_int,0,,,,,
player,201310200clt,clt,MoalFi99,def_int_yds,0,,,,,
player,201310200clt,clt,MoalFi99,def_int_td,0,,,,,
player,201310200clt,clt,MoalFi99,def_int_long,0,,,,,
player,201310200clt,clt,MoalFi99,pass_defended,0,,,,,
player,201310200clt,clt,MoalFi99,sacks,1.0,,,,,
player,201310200clt,clt,MoalFi99,tackles_combined,2,,,,,
player,201310200clt,clt,MoalFi99,tackles_solo,1,,,,,
player,201310200clt,clt,MoalFi99,tackles_assists,1,,,,,
player,201310200clt,clt,MoalFi99,tackles_loss,0,,,,,
player,201310200clt,clt,MoalFi99,qb_hits,1,,,,,
player,201310200clt,clt,MoalFi99,fumbles_rec,0,,,,,
player,201310200clt,clt,MoalFi99,fumbles_rec_yds,0,,,,,
player,201310200clt,clt,MoalFi99,fumbles_rec_td,0,,,,,
player,201310200clt,clt,MoalFi99,fumbles_forced,0,,,,,
player,201310200clt,clt,FreeJe00,def_int,0,,,,,
player,201310200clt,clt,FreeJe00,def_int_yds,0,,,,,
player,201310200clt,clt,FreeJe00,def_int_td,0,,,,,
player,201310200clt,clt,FreeJe00,def_int_long,0,,,,,
player,201310200clt,clt,FreeJe00,pass_defended,1,,,,,
player,201310200clt,clt,FreeJe00,sacks,0.5,,,,,
player,201310200clt,clt,FreeJe00,tackles_combined,9,,,,,
player,201310200clt,clt,FreeJe00,tackles_solo,5,,,,,
player,201310200clt,clt,FreeJe00,tackles_assists,4,,,,,
player,201310200clt,clt,FreeJe00,tackles_loss,0,,,,,
player,201310200clt,clt,FreeJe00,qb_hits,2,,,,,
player,201310200clt,clt,FreeJe00,fumbles_rec,0,,,,,
player,201310200clt,clt,FreeJe00,fumbles_rec_yds,0,,,,,
player,201310200clt,clt,FreeJe00,fumbles_rec_td,0,,,,,
player,201310200clt,clt,FreeJe00,fumbles_forced,0,,,,,
player,201310200clt,clt,JeanRi99,def_int,0,,,,,
player,201310200clt,clt,JeanRi99,def_int_yds,0,,,,,
player,201310200clt,clt,JeanRi99,def_int_td,0,,,,,
player,201310200clt,clt,JeanRi99,def_int_long,0,,,,,
player,201310200clt,clt,JeanRi99,pass_defended,0,,,,,
player,201310200clt,clt,JeanRi99,sacks,0.5,,,,,
player,201310200clt,clt,JeanRi99,tackles_combined,2,,,,,
player,201310200clt,clt,JeanRi99,tackles_solo,1,,,,,
player,201310200clt,clt,JeanRi99,tackles_assists,1,,,,,
player,201310200clt,clt,JeanRi99,tackles_loss,0,,,,,
player,201310200clt,clt,JeanRi99,qb_hits,1,,,,,
player,201310200clt,clt,JeanRi99,fumbles_rec,0,,,,,
player,201310200clt,clt,JeanRi99,fumbles_rec_yds,0,,,,,
player,201310200clt,clt,JeanRi99,fumbles_rec_td,0,,,,,
player,201310200clt,clt,JeanRi99,fumbles_forced,0,,,,,
player,201310200clt,clt,BethAn20,def_int,0,,,,,
player,201310200clt,clt,BethAn20,def_int_yds,0,,,,,
player,201310200clt,clt,BethAn20,def_int_td,0,,,,,
player,201310200clt,clt,BethAn20,def_int_long,0,,,,,
player,201310200clt,clt,BethAn20,pass_defended,0,,,,,
player,201310200clt,clt,BethAn20,sacks,0.0,,,,,
player,201310200clt,clt,BethAn20,tackles_combined,9,,,,,
player,201310200clt,clt,BethAn20,tackles_solo,6,,,,,
player,201310200clt,clt,BethAn20,tackles_assists,3,,,,,
player,201310200clt,clt,BethAn20,tackles_loss,0,,,,,
player,201310200clt,clt,BethAn20,qb_hits,0,,,,,
player,201310200clt,clt,BethAn20,fumbles_rec,1,,,,,
player,201310200clt,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201310200clt,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201310200clt,clt,BethAn20,fumbles_forced,0,,,,,
player,201310200clt,clt,LandLa99,def_int,0,,,,,
player,201310200clt,clt,LandLa99,def_int_yds,0,,,,,
player,201310200clt,clt,LandLa99,def_int_td,0,,,,,
player,201310200clt,clt,LandLa99,def_int_long,0,,,,,
player,201310200clt,clt,LandLa99,pass_defended,0,,,,,
player,201310200clt,clt,LandLa99,sacks,0.0,,,,,
player,201310200clt,clt,LandLa99,tackles_combined,6,,,,,
player,201310200clt,clt,LandLa99,tackles_solo,3,,,,,
player,201310200clt,clt,LandLa99,tackles_assists,3,,,,,
player,201310200clt,clt,LandLa99,tackles_loss,0,,,,,
player,201310200clt,clt,LandLa99,qb_hits,0,,,,,
player,201310200clt,clt,LandLa99,fumbles_rec,0,,,,,
player,201310200clt,clt,LandLa99,fumbles_rec_yds,0,,,,,
player,201310200clt,clt,LandLa99,fumbles_rec_td,0,,,,,
player,201310200clt,clt,LandLa99,fumbles_forced,0,,,,,
player,201310200clt,clt,ButlDa99,def_int,0,,,,,
player,201310200clt,clt,ButlDa99,def_int_yds,0,,,,,
player,201310200clt,clt,ButlDa99,def_int_td,0,,,,,
player,201310200clt,clt,ButlDa99,def_int_long,0,,,,,
player,201310200clt,clt,ButlDa99,pass_defended,3,,,,,
player,201310200clt,clt,ButlDa99,sacks,0.0,,,,,
player,201310200clt,clt,ButlDa99,tackles_combined,5,,,,,
player,201310200clt,clt,ButlDa99,tackles_solo,4,,,,,
player,201310200clt,clt,ButlDa99,tackles_assists,1,,,,,
player,201310200clt,clt,ButlDa99,tackles_loss,0,,,,,
player,201310200clt,clt,ButlDa99,qb_hits,0,,,,,
player,201310200clt,clt,ButlDa99,fumbles_rec,0,,,,,
player,201310200clt,clt,ButlDa99,fumbles_rec_yds,0,,,,,
player,201310200clt,clt,ButlDa99,fumbles_rec_td,0,,,,,
player,201310200clt,clt,ButlDa99,fumbles_forced,0,,,,,
player,201310200clt,clt,DaviVo99,def_int,0,,,,,
player,201310200clt,clt,DaviVo99,def_int_yds,0,,,,,
player,201310200clt,clt,DaviVo99,def_int_td,0,,,,,
player,201310200clt,clt,DaviVo99,def_int_long,0,,,,,
player,201310200clt,clt,DaviVo99,pass_defended,2,,,,,
player,201310200clt,clt,DaviVo99,sacks,0.0,,,,,
player,201310200clt,clt,DaviVo99,tackles_combined,5,,,,,
player,201310200clt,clt,DaviVo99,tackles_solo,3,,,,,
player,201310200clt,clt,DaviVo99,tackles_assists,2,,,,,
player,201310200clt,clt,DaviVo99,tackles_loss,0,,,,,
player,201310200clt,clt,DaviVo99,qb_hits,0,,,,,
player,201310200clt,clt,DaviVo99,fumbles_rec,0,,,,,
player,201310200clt,clt,DaviVo99,fumbles_rec_yds,0,,,,,
player,201310200clt,clt,DaviVo99,fumbles_rec_td,0,,,,,
player,201310200clt,clt,DaviVo99,fumbles_forced,0,,,,,
player,201310200clt,clt,BrowSe00,def_int,0,,,,,
player,201310200clt,clt,BrowSe00,def_int_yds,0,,,,,
player,201310200clt,clt,BrowSe00,def_int_td,0,,,,,
player,201310200clt,clt,BrowSe00,def_int_long,0,,,,,
player,201310200clt,clt,BrowSe00,pass_defended,0,,,,,
player,201310200clt,clt,BrowSe00,sacks,0.0,,,,,
player,201310200clt,clt,BrowSe00,tackles_combined,3,,,,,
player,201310200clt,clt,BrowSe00,tackles_solo,3,,,,,
player,201310200clt,clt,BrowSe00,tackles_assists,0,,,,,
player,201310200clt,clt,BrowSe00,tackles_loss,0,,,,,
player,201310200clt,clt,BrowSe00,qb_hits,0,,,,,
player,201310200clt,clt,BrowSe00,fumbles_rec,1,,,,,
player,201310200clt,clt,BrowSe00,fumbles_rec_yds,0,,,,,
player,201310200clt,clt,BrowSe00,fumbles_rec_td,0,,,,,
player,201310200clt,clt,BrowSe00,fumbles_forced,0,,,,,
player,201310200clt,clt,VaugCa00,def_int,0,,,,,
player,201310200clt,clt,VaugCa00,def_int_yds,0,,,,,
player,201310200clt,clt,VaugCa00,def_int_td,0,,,,,
player,201310200clt,clt,VaugCa00,def_int_long,0,,,,,
player,201310200clt,clt,VaugCa00,pass_defended,1,,,,,
player,201310200clt,clt,VaugCa00,sacks,0.0,,,,,
player,201310200clt,clt,VaugCa00,tackles_combined,3,,,,,
player,201310200clt,clt,VaugCa00,tackles_solo,2,,,,,
player,201310200clt,clt,VaugCa00,tackles_assists,1,,,,,
player,201310200clt,clt,VaugCa00,tackles_loss,0,,,,,
player,201310200clt,clt,VaugCa00,qb_hits,0,,,,,
player,201310200clt,clt,VaugCa00,fumbles_rec,0,,,,,
player,201310200clt,clt,VaugCa00,fumbles_rec_yds,0,,,,,
player,201310200clt,clt,VaugCa00,fumbles_rec_td,0,,,,,
player,201310200clt,clt,VaugCa00,fumbles_forced,0,,,,,
player,201310200clt,clt,WaldEr99,def_int,0,,,,,
player,201310200clt,clt,WaldEr99,def_int_yds,0,,,,,
player,201310200clt,clt,WaldEr99,def_int_td,0,,,,,
player,201310200clt,clt,WaldEr99,def_int_long,0,,,,,
player,201310200clt,clt,WaldEr99,pass_defended,1,,,,,
player,201310200clt,clt,WaldEr99,sacks,0.0,,,,,
player,201310200clt,clt,WaldEr99,tackles_combined,3,,,,,
player,201310200clt,clt,WaldEr99,tackles_solo,1,,,,,
player,201310200clt,clt,WaldEr99,tackles_assists,2,,,,,
player,201310200clt,clt,WaldEr99,tackles_loss,0,,,,,
player,201310200clt,clt,WaldEr99,qb_hits,0,,,,,
player,201310200clt,clt,WaldEr99,fumbles_rec,0,,,,,
player,201310200clt,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201310200clt,clt,WaldEr99,fumbles_rec_td,0,,,,,
player,201310200clt,clt,WaldEr99,fumbles_forced,1,,,,,
player,201310200clt,clt,HaviSt00,def_int,0,,,,,
player,201310200clt,clt,HaviSt00,def_int_yds,0,,,,,
player,201310200clt,clt,HaviSt00,def_int_td,0,,,,,
player,201310200clt,clt,HaviSt00,def_int_long,0,,,,,
player,201310200clt,clt,HaviSt00,pass_defended,0,,,,,
player,201310200clt,clt,HaviSt00,sacks,0.0,,,,,
player,201310200clt,clt,HaviSt00,tackles_combined,2,,,,,
player,201310200clt,clt,HaviSt00,tackles_solo,2,,,,,
player,201310200clt,clt,HaviSt00,tackles_assists,0,,,,,
player,201310200clt,clt,HaviSt00,tackles_loss,0,,,,,
player,201310200clt,clt,HaviSt00,qb_hits,0,,,,,
player,201310200clt,clt,HaviSt00,fumbles_rec,0,,,,,
player,201310200clt,clt,HaviSt00,fumbles_rec_yds,0,,,,,
player,201310200clt,clt,HaviSt00,fumbles_rec_td,0,,,,,
player,201310200clt,clt,HaviSt00,fumbles_forced,1,,,,,
player,201310200clt,clt,BrazLa00,def_int,0,,,,,
player,201310200clt,clt,BrazLa00,def_int_yds,0,,,,,
player,201310200clt,clt,BrazLa00,def_int_td,0,,,,,
player,201310200clt,clt,BrazLa00,def_int_long,0,,,,,
player,201310200clt,clt,BrazLa00,pass_defended,0,,,,,
player,201310200clt,clt,BrazLa00,sacks,0.0,,,,,
