game,2013,11,20131117,201311170htx,rai,"Oakland Raiders",28,htx,"Houston Texans",23
player,201311170htx,rai,McGlMa01,rush_att,3,,,,,
player,201311170htx,rai,McGlMa01,rush_yds,-3,,,,,
player,201311170htx,rai,McGlMa01,rush_td,0,,,,,
player,201311170htx,rai,McGlMa01,rush_long,-1,,,,,
player,201311170htx,rai,McGlMa01,targets,0,,,,,
player,201311170htx,rai,McGlMa01,rec,0,,,,,
player,201311170htx,rai,McGlMa01,rec_yds,0,,,,,
player,201311170htx,rai,McGlMa01,rec_td,0,,,,,
player,201311170htx,rai,McGlMa01,rec_long,0,,,,,
player,201311170htx,rai,McGlMa01,fumbles,0,,,,,
player,201311170htx,rai,McGlMa01,fumbles_lost,0,,,,,
player,201311170htx,rai,JennRa00,pass_cmp,0,,,,,
player,201311170htx,rai,JennRa00,pass_att,0,,,,,
player,201311170htx,rai,JennRa00,pass_yds,0,,,,,
player,201311170htx,rai,JennRa00,pass_td,0,,,,,
player,201311170htx,rai,JennRa00,pass_int,0,,,,,
player,201311170htx,rai,JennRa00,pass_sacked,,,,,,
player,201311170htx,rai,JennRa00,pass_sacked_yds,0,,,,,
player,201311170htx,rai,JennRa00,pass_long,0,,,,,
player,201311170htx,rai,JennRa00,pass_rating,,,,,,
player,201311170htx,rai,JennRa00,rush_att,22,,,,,
player,201311170htx,rai,JennRa00,rush_yds,150,,,,,
player,201311170htx,rai,JennRa00,rush_td,1,,,,,
player,201311170htx,rai,JennRa00,rush_long,80,,,,,
player,201311170htx,rai,JennRa00,targets,3,,,,,
player,201311170htx,rai,JennRa00,rec,2,,,,,
player,201311170htx,rai,JennRa00,rec_yds,-2,,,,,
player,201311170htx,rai,JennRa00,rec_td,0,,,,,
player,201311170htx,rai,JennRa00,rec_long,0,,,,,
player,201311170htx,rai,JennRa00,fumbles,0,,,,,
player,201311170htx,rai,JennRa00,fumbles_lost,0,,,,,
player,201311170htx,rai,StreRo00,pass_cmp,0,,,,,
player,201311170htx,rai,StreRo00,pass_att,0,,,,,
player,201311170htx,rai,StreRo00,pass_yds,0,,,,,
player,201311170htx,rai,StreRo00,pass_td,0,,,,,
player,201311170htx,rai,StreRo00,pass_int,0,,,,,
player,201311170htx,rai,StreRo00,pass_sacked,,,,,,
player,201311170htx,rai,StreRo00,pass_sacked_yds,0,,,,,
player,201311170htx,rai,StreRo00,pass_long,0,,,,,
player,201311170htx,rai,StreRo00,pass_rating,,,,,,
player,201311170htx,rai,StreRo00,rush_att,1,,,,,
player,201311170htx,rai,StreRo00,rush_yds,8,,,,,
player,201311170htx,rai,StreRo00,rush_td,0,,,,,
player,201311170htx,rai,StreRo00,rush_long,8,,,,,
player,201311170htx,rai,StreRo00,targets,8,,,,,
player,201311170htx,rai,StreRo00,rec,6,,,,,
player,201311170htx,rai,StreRo00,rec_yds,84,,,,,
player,201311170htx,rai,StreRo00,rec_td,1,,,,,
player,201311170htx,rai,StreRo00,rec_long,36,,,,,
player,201311170htx,rai,StreRo00,fumbles,0,,,,,
player,201311170htx,rai,StreRo00,fumbles_lost,0,,,,,
player,201311170htx,rai,ReecMa00,pass_cmp,0,,,,,
player,201311170htx,rai,ReecMa00,pass_att,0,,,,,
player,201311170htx,rai,ReecMa00,pass_yds,0,,,,,
player,201311170htx,rai,ReecMa00,pass_td,0,,,,,
player,201311170htx,rai,ReecMa00,pass_int,0,,,,,
player,201311170htx,rai,ReecMa00,pass_sacked,,,,,,
player,201311170htx,rai,ReecMa00,pass_sacked_yds,0,,,,,
player,201311170htx,rai,ReecMa00,pass_long,0,,,,,
player,201311170htx,rai,ReecMa00,pass_rating,,,,,,
player,201311170htx,rai,ReecMa00,rush_att,4,,,,,
player,201311170htx,rai,ReecMa00,rush_yds,6,,,,,
player,201311170htx,rai,ReecMa00,rush_td,0,,,,,
player,201311170htx,rai,ReecMa00,rush_long,2,,,,,
player,201311170htx,rai,ReecMa00,targets,5,,,,,
player,201311170htx,rai,ReecMa00,rec,2,,,,,
player,201311170htx,rai,ReecMa00,rec_yds,17,,,,,
player,201311170htx,rai,ReecMa00,rec_td,0,,,,,
player,201311170htx,rai,ReecMa00,rec_long,20,,,,,
player,201311170htx,rai,ReecMa00,fumbles,0,,,,,
player,201311170htx,rai,ReecMa00,fumbles_lost,0,,,,,
player,201311170htx,rai,FordJa01,pass_cmp,0,,,,,
player,201311170htx,rai,FordJa01,pass_att,0,,,,,
player,201311170htx,rai,FordJa01,pass_yds,0,,,,,
player,201311170htx,rai,FordJa01,pass_td,0,,,,,
player,201311170htx,rai,FordJa01,pass_int,0,,,,,
player,201311170htx,rai,FordJa01,pass_sacked,,,,,,
player,201311170htx,rai,FordJa01,pass_sacked_yds,0,,,,,
player,201311170htx,rai,FordJa01,pass_long,0,,,,,
player,201311170htx,rai,FordJa01,pass_rating,,,,,,
player,201311170htx,rai,FordJa01,rush_att,1,,,,,
player,201311170htx,rai,FordJa01,rush_yds,4,,,,,
player,201311170htx,rai,FordJa01,rush_td,0,,,,,
player,201311170htx,rai,FordJa01,rush_long,4,,,,,
player,201311170htx,rai,FordJa01,targets,1,,,,,
player,201311170htx,rai,FordJa01,rec,0,,,,,
player,201311170htx,rai,FordJa01,rec_yds,0,,,,,
player,201311170htx,rai,FordJa01,rec_td,0,,,,,
player,201311170htx,rai,FordJa01,rec_long,0,,,,,
player,201311170htx,rai,FordJa01,fumbles,1,,,,,
player,201311170htx,rai,FordJa01,fumbles_lost,0,,,,,
player,201311170htx,rai,RiveMy00,pass_cmp,0,,,,,
player,201311170htx,rai,RiveMy00,pass_att,0,,,,,
player,201311170htx,rai,RiveMy00,pass_yds,0,,,,,
player,201311170htx,rai,RiveMy00,pass_td,0,,,,,
player,201311170htx,rai,RiveMy00,pass_int,0,,,,,
player,201311170htx,rai,RiveMy00,pass_sacked,,,,,,
player,201311170htx,rai,RiveMy00,pass_sacked_yds,0,,,,,
player,201311170htx,rai,RiveMy00,pass_long,0,,,,,
player,201311170htx,rai,RiveMy00,pass_rating,,,,,,
player,201311170htx,rai,RiveMy00,rush_att,0,,,,,
player,201311170htx,rai,RiveMy00,rush_yds,0,,,,,
player,201311170htx,rai,RiveMy00,rush_td,0,,,,,
player,201311170htx,rai,RiveMy00,rush_long,0,,,,,
player,201311170htx,rai,RiveMy00,targets,6,,,,,
player,201311170htx,rai,RiveMy00,rec,5,,,,,
player,201311170htx,rai,RiveMy00,rec_yds,54,,,,,
player,201311170htx,rai,RiveMy00,rec_td,1,,,,,
player,201311170htx,rai,RiveMy00,rec_long,26,,,,,
player,201311170htx,rai,RiveMy00,fumbles,0,,,,,
player,201311170htx,rai,RiveMy00,fumbles_lost,0,,,,,
player,201311170htx,rai,HolmAn00,pass_cmp,0,,,,,
player,201311170htx,rai,HolmAn00,pass_att,0,,,,,
player,201311170htx,rai,HolmAn00,pass_yds,0,,,,,
player,201311170htx,rai,HolmAn00,pass_td,0,,,,,
player,201311170htx,rai,HolmAn00,pass_int,0,,,,,
player,201311170htx,rai,HolmAn00,pass_sacked,,,,,,
player,201311170htx,rai,HolmAn00,pass_sacked_yds,0,,,,,
player,201311170htx,rai,HolmAn00,pass_long,0,,,,,
player,201311170htx,rai,HolmAn00,pass_rating,,,,,,
player,201311170htx,rai,HolmAn00,rush_att,0,,,,,
player,201311170htx,rai,HolmAn00,rush_yds,0,,,,,
player,201311170htx,rai,HolmAn00,rush_td,0,,,,,
player,201311170htx,rai,HolmAn00,rush_long,0,,,,,
player,201311170htx,rai,HolmAn00,targets,3,,,,,
player,201311170htx,rai,HolmAn00,rec,1,,,,,
player,201311170htx,rai,HolmAn00,rec_yds,33,,,,,
player,201311170htx,rai,HolmAn00,rec_td,0,,,,,
player,201311170htx,rai,HolmAn00,rec_long,33,,,,,
player,201311170htx,rai,HolmAn00,fumbles,0,,,,,
player,201311170htx,rai,HolmAn00,fumbles_lost,0,,,,,
player,201311170htx,rai,MoorDe02,pass_cmp,0,,,,,
player,201311170htx,rai,MoorDe02,pass_att,0,,,,,
player,201311170htx,rai,MoorDe02,pass_yds,0,,,,,
player,201311170htx,rai,MoorDe02,pass_td,0,,,,,
player,201311170htx,rai,MoorDe02,pass_int,0,,,,,
player,201311170htx,rai,MoorDe02,pass_sacked,,,,,,
player,201311170htx,rai,MoorDe02,pass_sacked_yds,0,,,,,
player,201311170htx,rai,MoorDe02,pass_long,0,,,,,
player,201311170htx,rai,MoorDe02,pass_rating,,,,,,
player,201311170htx,rai,MoorDe02,rush_att,0,,,,,
player,201311170htx,rai,MoorDe02,rush_yds,0,,,,,
player,201311170htx,rai,MoorDe02,rush_td,0,,,,,
player,201311170htx,rai,MoorDe02,rush_long,0,,,,,
player,201311170htx,rai,MoorDe02,targets,6,,,,,
player,201311170htx,rai,MoorDe02,rec,2,,,,,
player,201311170htx,rai,MoorDe02,rec_yds,11,,,,,
player,201311170htx,rai,MoorDe02,rec_td,1,,,,,
player,201311170htx,rai,MoorDe02,rec_long,6,,,,,
player,201311170htx,rai,MoorDe02,fumbles,0,,,,,
player,201311170htx,rai,MoorDe02,fumbles_lost,0,,,,,
player,201311170htx,htx,SchaMa00,pass_cmp,12,,,,,
player,201311170htx,htx,SchaMa00,pass_att,25,,,,,
player,201311170htx,htx,SchaMa00,pass_yds,155,,,,,
player,201311170htx,htx,SchaMa00,pass_td,0,,,,,
player,201311170htx,htx,SchaMa00,pass_int,0,,,,,
player,201311170htx,htx,SchaMa00,pass_sacked,0,,,,,
player,201311170htx,htx,SchaMa00,pass_sacked_yds,0,,,,,
player,201311170htx,htx,SchaMa00,pass_long,23,,,,,
player,201311170htx,htx,SchaMa00,pass_rating,67.9,,,,,
player,201311170htx,htx,SchaMa00,rush_att,0,,,,,
player,201311170htx,htx,SchaMa00,rush_yds,0,,,,,
player,201311170htx,htx,SchaMa00,rush_td,0,,,,,
player,201311170htx,htx,SchaMa00,rush_long,0,,,,,
player,201311170htx,htx,SchaMa00,targets,0,,,,,
player,201311170htx,htx,SchaMa00,rec,0,,,,,
player,201311170htx,htx,SchaMa00,rec_yds,0,,,,,
player,201311170htx,htx,SchaMa00,rec_td,0,,,,,
player,201311170htx,htx,SchaMa00,rec_long,0,,,,,
player,201311170htx,htx,SchaMa00,fumbles,0,,,,,
player,201311170htx,htx,SchaMa00,fumbles_lost,0,,,,,
player,201311170htx,htx,KeenCa00,pass_cmp,13,,,,,
player,201311170htx,htx,KeenCa00,pass_att,24,,,,,
player,201311170htx,htx,KeenCa00,pass_yds,170,,,,,
player,201311170htx,htx,KeenCa00,pass_td,1,,,,,
player,201311170htx,htx,KeenCa00,pass_int,1,,,,,
player,201311170htx,htx,KeenCa00,pass_sacked,2,,,,,
player,201311170htx,htx,KeenCa00,pass_sacked_yds,21,,,,,
player,201311170htx,htx,KeenCa00,pass_long,42,,,,,
player,201311170htx,htx,KeenCa00,pass_rating,73.3,,,,,
player,201311170htx,htx,KeenCa00,rush_att,0,,,,,
player,201311170htx,htx,KeenCa00,rush_yds,0,,,,,
player,201311170htx,htx,KeenCa00,rush_td,0,,,,,
player,201311170htx,htx,KeenCa00,rush_long,0,,,,,
player,201311170htx,htx,KeenCa00,targets,0,,,,,
player,201311170htx,htx,KeenCa00,rec,0,,,,,
player,201311170htx,htx,KeenCa00,rec_yds,0,,,,,
player,201311170htx,htx,KeenCa00,rec_td,0,,,,,
player,201311170htx,htx,KeenCa00,rec_long,0,,,,,
player,201311170htx,htx,KeenCa00,fumbles,1,,,,,
player,201311170htx,htx,KeenCa00,fumbles_lost,0,,,,,
player,201311170htx,htx,TateBe00,pass_cmp,0,,,,,
player,201311170htx,htx,TateBe00,pass_att,0,,,,,
player,201311170htx,htx,TateBe00,pass_yds,0,,,,,
player,201311170htx,htx,TateBe00,pass_td,0,,,,,
player,201311170htx,htx,TateBe00,pass_int,0,,,,,
player,201311170htx,htx,TateBe00,pass_sacked,0,,,,,
player,201311170htx,htx,TateBe00,pass_sacked_yds,0,,,,,
player,201311170htx,htx,TateBe00,pass_long,0,,,,,
player,201311170htx,htx,TateBe00,pass_rating,,,,,,
player,201311170htx,htx,TateBe00,rush_att,19,,,,,
player,201311170htx,htx,TateBe00,rush_yds,88,,,,,
player,201311170htx,htx,TateBe00,rush_td,0,,,,,
player,201311170htx,htx,TateBe00,rush_long,17,,,,,
player,201311170htx,htx,TateBe00,targets,6,,,,,
player,201311170htx,htx,TateBe00,rec,4,,,,,
player,201311170htx,htx,TateBe00,rec_yds,29,,,,,
player,201311170htx,htx,TateBe00,rec_td,0,,,,,
player,201311170htx,htx,TateBe00,rec_long,9,,,,,
player,201311170htx,htx,TateBe00,fumbles,1,,,,,
player,201311170htx,htx,TateBe00,fumbles_lost,0,,,,,
player,201311170htx,htx,JohnDe02,pass_cmp,0,,,,,
player,201311170htx,htx,JohnDe02,pass_att,0,,,,,
player,201311170htx,htx,JohnDe02,pass_yds,0,,,,,
player,201311170htx,htx,JohnDe02,pass_td,0,,,,,
player,201311170htx,htx,JohnDe02,pass_int,0,,,,,
player,201311170htx,htx,JohnDe02,pass_sacked,0,,,,,
player,201311170htx,htx,JohnDe02,pass_sacked_yds,0,,,,,
player,201311170htx,htx,JohnDe02,pass_long,0,,,,,
player,201311170htx,htx,JohnDe02,pass_rating,,,,,,
player,201311170htx,htx,JohnDe02,rush_att,2,,,,,
player,201311170htx,htx,JohnDe02,rush_yds,2,,,,,
player,201311170htx,htx,JohnDe02,rush_td,0,,,,,
player,201311170htx,htx,JohnDe02,rush_long,2,,,,,
player,201311170htx,htx,JohnDe02,targets,0,,,,,
player,201311170htx,htx,JohnDe02,rec,0,,,,,
player,201311170htx,htx,JohnDe02,rec_yds,0,,,,,
player,201311170htx,htx,JohnDe02,rec_td,0,,,,,
player,201311170htx,htx,JohnDe02,rec_long,0,,,,,
player,201311170htx,htx,JohnDe02,fumbles,0,,,,,
player,201311170htx,htx,JohnDe02,fumbles_lost,0,,,,,
player,201311170htx,htx,GrahGa00,pass_cmp,0,,,,,
player,201311170htx,htx,GrahGa00,pass_att,0,,,,,
player,201311170htx,htx,GrahGa00,pass_yds,0,,,,,
player,201311170htx,htx,GrahGa00,pass_td,0,,,,,
player,201311170htx,htx,GrahGa00,pass_int,0,,,,,
player,201311170htx,htx,GrahGa00,pass_sacked,0,,,,,
player,201311170htx,htx,GrahGa00,pass_sacked_yds,0,,,,,
player,201311170htx,htx,GrahGa00,pass_long,0,,,,,
player,201311170htx,htx,GrahGa00,pass_rating,,,,,,
player,201311170htx,htx,GrahGa00,rush_att,0,,,,,
player,201311170htx,htx,GrahGa00,rush_yds,0,,,,,
player,201311170htx,htx,GrahGa00,rush_td,0,,,,,
player,201311170htx,htx,GrahGa00,rush_long,0,,,,,
player,201311170htx,htx,GrahGa00,targets,13,,,,,
player,201311170htx,htx,GrahGa00,rec,7,,,,,
player,201311170htx,htx,GrahGa00,rec_yds,136,,,,,
player,201311170htx,htx,GrahGa00,rec_td,1,,,,,
player,201311170htx,htx,GrahGa00,rec_long,42,,,,,
player,201311170htx,htx,GrahGa00,fumbles,1,,,,,
player,201311170htx,htx,GrahGa00,fumbles_lost,1,,,,,
player,201311170htx,htx,JohnAn02,pass_cmp,0,,,,,
player,201311170htx,htx,JohnAn02,pass_att,0,,,,,
player,201311170htx,htx,JohnAn02,pass_yds,0,,,,,
player,201311170htx,htx,JohnAn02,pass_td,0,,,,,
player,201311170htx,htx,JohnAn02,pass_int,0,,,,,
player,201311170htx,htx,JohnAn02,pass_sacked,0,,,,,
player,201311170htx,htx,JohnAn02,pass_sacked_yds,0,,,,,
player,201311170htx,htx,JohnAn02,pass_long,0,,,,,
player,201311170htx,htx,JohnAn02,pass_rating,,,,,,
player,201311170htx,htx,JohnAn02,rush_att,0,,,,,
player,201311170htx,htx,JohnAn02,rush_yds,0,,,,,
player,201311170htx,htx,JohnAn02,rush_td,0,,,,,
player,201311170htx,htx,JohnAn02,rush_long,0,,,,,
player,201311170htx,htx,JohnAn02,targets,17,,,,,
player,201311170htx,htx,JohnAn02,rec,10,,,,,
player,201311170htx,htx,JohnAn02,rec_yds,116,,,,,
player,201311170htx,htx,JohnAn02,rec_td,0,,,,,
player,201311170htx,htx,JohnAn02,rec_long,34,,,,,
player,201311170htx,htx,JohnAn02,fumbles,0,,,,,
player,201311170htx,htx,JohnAn02,fumbles_lost,0,,,,,
player,201311170htx,htx,MartKe01,pass_cmp,0,,,,,
player,201311170htx,htx,MartKe01,pass_att,0,,,,,
player,201311170htx,htx,MartKe01,pass_yds,0,,,,,
player,201311170htx,htx,MartKe01,pass_td,0,,,,,
player,201311170htx,htx,MartKe01,pass_int,0,,,,,
player,201311170htx,htx,MartKe01,pass_sacked,0,,,,,
player,201311170htx,htx,MartKe01,pass_sacked_yds,0,,,,,
player,201311170htx,htx,MartKe01,pass_long,0,,,,,
player,201311170htx,htx,MartKe01,pass_rating,,,,,,
player,201311170htx,htx,MartKe01,rush_att,0,,,,,
player,201311170htx,htx,MartKe01,rush_yds,0,,,,,
player,201311170htx,htx,MartKe01,rush_td,0,,,,,
player,201311170htx,htx,MartKe01,rush_long,0,,,,,
player,201311170htx,htx,MartKe01,targets,5,,,,,
player,201311170htx,htx,MartKe01,rec,2,,,,,
player,201311170htx,htx,MartKe01,rec_yds,32,,,,,
player,201311170htx,htx,MartKe01,rec_td,0,,,,,
player,201311170htx,htx,MartKe01,rec_long,23,,,,,
player,201311170htx,htx,MartKe01,fumbles,0,,,,,
player,201311170htx,htx,MartKe01,fumbles_lost,0,,,,,
player,201311170htx,htx,HopkDe00,pass_cmp,0,,,,,
player,201311170htx,htx,HopkDe00,pass_att,0,,,,,
player,201311170htx,htx,HopkDe00,pass_yds,0,,,,,
player,201311170htx,htx,HopkDe00,pass_td,0,,,,,
player,201311170htx,htx,HopkDe00,pass_int,0,,,,,
player,201311170htx,htx,HopkDe00,pass_sacked,0,,,,,
player,201311170htx,htx,HopkDe00,pass_sacked_yds,0,,,,,
player,201311170htx,htx,HopkDe00,pass_long,0,,,,,
player,201311170htx,htx,HopkDe00,pass_rating,,,,,,
player,201311170htx,htx,HopkDe00,rush_att,0,,,,,
player,201311170htx,htx,HopkDe00,rush_yds,0,,,,,
player,201311170htx,htx,HopkDe00,rush_td,0,,,,,
player,201311170htx,htx,HopkDe00,rush_long,0,,,,,
player,201311170htx,htx,HopkDe00,targets,2,,,,,
player,201311170htx,htx,HopkDe00,rec,1,,,,,
player,201311170htx,htx,HopkDe00,rec_yds,7,,,,,
player,201311170htx,htx,HopkDe00,rec_td,0,,,,,
player,201311170htx,htx,HopkDe00,rec_long,7,,,,,
player,201311170htx,htx,HopkDe00,fumbles,0,,,,,
player,201311170htx,htx,HopkDe00,fumbles_lost,0,,,,,
player,201311170htx,htx,PoseDe00,pass_cmp,0,,,,,
player,201311170htx,htx,PoseDe00,pass_att,0,,,,,
player,201311170htx,htx,PoseDe00,pass_yds,0,,,,,
player,201311170htx,htx,PoseDe00,pass_td,0,,,,,
player,201311170htx,htx,PoseDe00,pass_int,0,,,,,
player,201311170htx,htx,PoseDe00,pass_sacked,0,,,,,
player,201311170htx,htx,PoseDe00,pass_sacked_yds,0,,,,,
player,201311170htx,htx,PoseDe00,pass_long,0,,,,,
player,201311170htx,htx,PoseDe00,pass_rating,,,,,,
player,201311170htx,htx,PoseDe00,rush_att,0,,,,,
player,201311170htx,htx,PoseDe00,rush_yds,0,,,,,
player,201311170htx,htx,PoseDe00,rush_td,0,,,,,
player,201311170htx,htx,PoseDe00,rush_long,0,,,,,
player,201311170htx,htx,PoseDe00,targets,4,,,,,
player,201311170htx,htx,PoseDe00,rec,1,,,,,
player,201311170htx,htx,PoseDe00,rec_yds,5,,,,,
player,201311170htx,htx,PoseDe00,rec_td,0,,,,,
player,201311170htx,htx,PoseDe00,rec_long,5,,,,,
player,201311170htx,htx,PoseDe00,fumbles,0,,,,,
player,201311170htx,htx,PoseDe00,fumbles_lost,0,,,,,
player,201311170htx,htx,JoneGr01,pass_cmp,0,,,,,
player,201311170htx,htx,JoneGr01,pass_att,0,,,,,
player,201311170htx,htx,JoneGr01,pass_yds,0,,,,,
player,201311170htx,htx,JoneGr01,pass_td,0,,,,,
player,201311170htx,htx,JoneGr01,pass_int,0,,,,,
player,201311170htx,htx,JoneGr01,pass_sacked,0,,,,,
player,201311170htx,htx,JoneGr01,pass_sacked_yds,0,,,,,
player,201311170htx,htx,JoneGr01,pass_long,0,,,,,
player,201311170htx,htx,JoneGr01,pass_rating,,,,,,
player,201311170htx,htx,JoneGr01,rush_att,0,,,,,
player,201311170htx,htx,JoneGr01,rush_yds,0,,,,,
player,201311170htx,htx,JoneGr01,rush_td,0,,,,,
player,201311170htx,htx,JoneGr01,rush_long,0,,,,,
player,201311170htx,htx,JoneGr01,targets,1,,,,,
player,201311170htx,htx,JoneGr01,rec,0,,,,,
player,201311170htx,htx,JoneGr01,rec_yds,0,,,,,
player,201311170htx,htx,JoneGr01,rec_td,0,,,,,
player,201311170htx,htx,JoneGr01,rec_long,0,,,,,
player,201311170htx,htx,JoneGr01,fumbles,0,,,,,
player,201311170htx,htx,JoneGr01,fumbles_lost,0,,,,,
player,201311170htx,rai,RoacNi99,def_int,1,,,,,
player,201311170htx,rai,RoacNi99,def_int_yds,0,,,,,
player,201311170htx,rai,RoacNi99,def_int_td,0,,,,,
player,201311170htx,rai,RoacNi99,def_int_long,0,,,,,
player,201311170htx,rai,RoacNi99,pass_defended,1,,,,,
player,201311170htx,rai,RoacNi99,sacks,0.0,,,,,
player,201311170htx,rai,RoacNi99,tackles_combined,4,,,,,
player,201311170htx,rai,RoacNi99,tackles_solo,3,,,,,
player,201311170htx,rai,RoacNi99,tackles_assists,1,,,,,
player,201311170htx,rai,RoacNi99,tackles_loss,0,,,,,
player,201311170htx,rai,RoacNi99,qb_hits,0,,,,,
player,201311170htx,rai,RoacNi99,fumbles_rec,0,,,,,
player,201311170htx,rai,RoacNi99,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,RoacNi99,fumbles_rec_td,0,,,,,
player,201311170htx,rai,RoacNi99,fumbles_forced,0,,,,,
player,201311170htx,rai,BurnKe20,def_int,0,,,,,
player,201311170htx,rai,BurnKe20,def_int_yds,0,,,,,
player,201311170htx,rai,BurnKe20,def_int_td,0,,,,,
player,201311170htx,rai,BurnKe20,def_int_long,0,,,,,
player,201311170htx,rai,BurnKe20,pass_defended,0,,,,,
player,201311170htx,rai,BurnKe20,sacks,1.0,,,,,
player,201311170htx,rai,BurnKe20,tackles_combined,7,,,,,
player,201311170htx,rai,BurnKe20,tackles_solo,7,,,,,
player,201311170htx,rai,BurnKe20,tackles_assists,0,,,,,
player,201311170htx,rai,BurnKe20,tackles_loss,1,,,,,
player,201311170htx,rai,BurnKe20,qb_hits,2,,,,,
player,201311170htx,rai,BurnKe20,fumbles_rec,0,,,,,
player,201311170htx,rai,BurnKe20,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,BurnKe20,fumbles_rec_td,0,,,,,
player,201311170htx,rai,BurnKe20,fumbles_forced,1,,,,,
player,201311170htx,rai,HousLa99,def_int,0,,,,,
player,201311170htx,rai,HousLa99,def_int_yds,0,,,,,
player,201311170htx,rai,HousLa99,def_int_td,0,,,,,
player,201311170htx,rai,HousLa99,def_int_long,0,,,,,
player,201311170htx,rai,HousLa99,pass_defended,0,,,,,
player,201311170htx,rai,HousLa99,sacks,1.0,,,,,
player,201311170htx,rai,HousLa99,tackles_combined,3,,,,,
player,201311170htx,rai,HousLa99,tackles_solo,3,,,,,
player,201311170htx,rai,HousLa99,tackles_assists,0,,,,,
player,201311170htx,rai,HousLa99,tackles_loss,1,,,,,
player,201311170htx,rai,HousLa99,qb_hits,3,,,,,
player,201311170htx,rai,HousLa99,fumbles_rec,0,,,,,
player,201311170htx,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201311170htx,rai,HousLa99,fumbles_forced,0,,,,,
player,201311170htx,rai,JenkMi99,def_int,0,,,,,
player,201311170htx,rai,JenkMi99,def_int_yds,0,,,,,
player,201311170htx,rai,JenkMi99,def_int_td,0,,,,,
player,201311170htx,rai,JenkMi99,def_int_long,0,,,,,
player,201311170htx,rai,JenkMi99,pass_defended,0,,,,,
player,201311170htx,rai,JenkMi99,sacks,0.0,,,,,
player,201311170htx,rai,JenkMi99,tackles_combined,12,,,,,
player,201311170htx,rai,JenkMi99,tackles_solo,10,,,,,
player,201311170htx,rai,JenkMi99,tackles_assists,2,,,,,
player,201311170htx,rai,JenkMi99,tackles_loss,2,,,,,
player,201311170htx,rai,JenkMi99,qb_hits,0,,,,,
player,201311170htx,rai,JenkMi99,fumbles_rec,0,,,,,
player,201311170htx,rai,JenkMi99,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,JenkMi99,fumbles_rec_td,0,,,,,
player,201311170htx,rai,JenkMi99,fumbles_forced,0,,,,,
player,201311170htx,rai,WoodCh00,def_int,0,,,,,
player,201311170htx,rai,WoodCh00,def_int_yds,0,,,,,
player,201311170htx,rai,WoodCh00,def_int_td,0,,,,,
player,201311170htx,rai,WoodCh00,def_int_long,0,,,,,
player,201311170htx,rai,WoodCh00,pass_defended,1,,,,,
player,201311170htx,rai,WoodCh00,sacks,0.0,,,,,
player,201311170htx,rai,WoodCh00,tackles_combined,7,,,,,
player,201311170htx,rai,WoodCh00,tackles_solo,5,,,,,
player,201311170htx,rai,WoodCh00,tackles_assists,2,,,,,
player,201311170htx,rai,WoodCh00,tackles_loss,0,,,,,
player,201311170htx,rai,WoodCh00,qb_hits,0,,,,,
