game,2013,12,20131124,201311240gnb,min,"Minnesota Vikings",26,gnb,"Green Bay Packers",26
player,201311240gnb,min,SimpJe00,fumbles,0,,,,,
player,201311240gnb,min,SimpJe00,fumbles_lost,0,,,,,
player,201311240gnb,min,PattCo00,pass_cmp,0,,,,,
player,201311240gnb,min,PattCo00,pass_att,0,,,,,
player,201311240gnb,min,PattCo00,pass_yds,0,,,,,
player,201311240gnb,min,PattCo00,pass_td,0,,,,,
player,201311240gnb,min,PattCo00,pass_int,0,,,,,
player,201311240gnb,min,PattCo00,pass_sacked,0,,,,,
player,201311240gnb,min,PattCo00,pass_sacked_yds,0,,,,,
player,201311240gnb,min,PattCo00,pass_long,0,,,,,
player,201311240gnb,min,PattCo00,pass_rating,,,,,,
player,201311240gnb,min,PattCo00,rush_att,0,,,,,
player,201311240gnb,min,PattCo00,rush_yds,0,,,,,
player,201311240gnb,min,PattCo00,rush_td,0,,,,,
player,201311240gnb,min,PattCo00,rush_long,0,,,,,
player,201311240gnb,min,PattCo00,targets,11,,,,,
player,201311240gnb,min,PattCo00,rec,8,,,,,
player,201311240gnb,min,PattCo00,rec_yds,54,,,,,
player,201311240gnb,min,PattCo00,rec_td,0,,,,,
player,201311240gnb,min,PattCo00,rec_long,21,,,,,
player,201311240gnb,min,PattCo00,fumbles,0,,,,,
player,201311240gnb,min,PattCo00,fumbles_lost,0,,,,,
player,201311240gnb,min,CarlJo00,pass_cmp,0,,,,,
player,201311240gnb,min,CarlJo00,pass_att,0,,,,,
player,201311240gnb,min,CarlJo00,pass_yds,0,,,,,
player,201311240gnb,min,CarlJo00,pass_td,0,,,,,
player,201311240gnb,min,CarlJo00,pass_int,0,,,,,
player,201311240gnb,min,CarlJo00,pass_sacked,0,,,,,
player,201311240gnb,min,CarlJo00,pass_sacked_yds,0,,,,,
player,201311240gnb,min,CarlJo00,pass_long,0,,,,,
player,201311240gnb,min,CarlJo00,pass_rating,,,,,,
player,201311240gnb,min,CarlJo00,rush_att,0,,,,,
player,201311240gnb,min,CarlJo00,rush_yds,0,,,,,
player,201311240gnb,min,CarlJo00,rush_td,0,,,,,
player,201311240gnb,min,CarlJo00,rush_long,0,,,,,
player,201311240gnb,min,CarlJo00,targets,5,,,,,
player,201311240gnb,min,CarlJo00,rec,3,,,,,
player,201311240gnb,min,CarlJo00,rec_yds,36,,,,,
player,201311240gnb,min,CarlJo00,rec_td,0,,,,,
player,201311240gnb,min,CarlJo00,rec_long,15,,,,,
player,201311240gnb,min,CarlJo00,fumbles,0,,,,,
player,201311240gnb,min,CarlJo00,fumbles_lost,0,,,,,
player,201311240gnb,min,JennGr00,pass_cmp,0,,,,,
player,201311240gnb,min,JennGr00,pass_att,0,,,,,
player,201311240gnb,min,JennGr00,pass_yds,0,,,,,
player,201311240gnb,min,JennGr00,pass_td,0,,,,,
player,201311240gnb,min,JennGr00,pass_int,0,,,,,
player,201311240gnb,min,JennGr00,pass_sacked,0,,,,,
player,201311240gnb,min,JennGr00,pass_sacked_yds,0,,,,,
player,201311240gnb,min,JennGr00,pass_long,0,,,,,
player,201311240gnb,min,JennGr00,pass_rating,,,,,,
player,201311240gnb,min,JennGr00,rush_att,0,,,,,
player,201311240gnb,min,JennGr00,rush_yds,0,,,,,
player,201311240gnb,min,JennGr00,rush_td,0,,,,,
player,201311240gnb,min,JennGr00,rush_long,0,,,,,
player,201311240gnb,min,JennGr00,targets,3,,,,,
player,201311240gnb,min,JennGr00,rec,2,,,,,
player,201311240gnb,min,JennGr00,rec_yds,29,,,,,
player,201311240gnb,min,JennGr00,rec_td,0,,,,,
player,201311240gnb,min,JennGr00,rec_long,21,,,,,
player,201311240gnb,min,JennGr00,fumbles,0,,,,,
player,201311240gnb,min,JennGr00,fumbles_lost,0,,,,,
player,201311240gnb,min,ElliRh00,pass_cmp,0,,,,,
player,201311240gnb,min,ElliRh00,pass_att,0,,,,,
player,201311240gnb,min,ElliRh00,pass_yds,0,,,,,
player,201311240gnb,min,ElliRh00,pass_td,0,,,,,
player,201311240gnb,min,ElliRh00,pass_int,0,,,,,
player,201311240gnb,min,ElliRh00,pass_sacked,0,,,,,
player,201311240gnb,min,ElliRh00,pass_sacked_yds,0,,,,,
player,201311240gnb,min,ElliRh00,pass_long,0,,,,,
player,201311240gnb,min,ElliRh00,pass_rating,,,,,,
player,201311240gnb,min,ElliRh00,rush_att,0,,,,,
player,201311240gnb,min,ElliRh00,rush_yds,0,,,,,
player,201311240gnb,min,ElliRh00,rush_td,0,,,,,
player,201311240gnb,min,ElliRh00,rush_long,0,,,,,
player,201311240gnb,min,ElliRh00,targets,2,,,,,
player,201311240gnb,min,ElliRh00,rec,2,,,,,
player,201311240gnb,min,ElliRh00,rec_yds,26,,,,,
player,201311240gnb,min,ElliRh00,rec_td,1,,,,,
player,201311240gnb,min,ElliRh00,rec_long,14,,,,,
player,201311240gnb,min,ElliRh00,fumbles,0,,,,,
player,201311240gnb,min,ElliRh00,fumbles_lost,0,,,,,
player,201311240gnb,min,FordCh00,pass_cmp,0,,,,,
player,201311240gnb,min,FordCh00,pass_att,0,,,,,
player,201311240gnb,min,FordCh00,pass_yds,0,,,,,
player,201311240gnb,min,FordCh00,pass_td,0,,,,,
player,201311240gnb,min,FordCh00,pass_int,0,,,,,
player,201311240gnb,min,FordCh00,pass_sacked,0,,,,,
player,201311240gnb,min,FordCh00,pass_sacked_yds,0,,,,,
player,201311240gnb,min,FordCh00,pass_long,0,,,,,
player,201311240gnb,min,FordCh00,pass_rating,,,,,,
player,201311240gnb,min,FordCh00,rush_att,0,,,,,
player,201311240gnb,min,FordCh00,rush_yds,0,,,,,
player,201311240gnb,min,FordCh00,rush_td,0,,,,,
player,201311240gnb,min,FordCh00,rush_long,0,,,,,
player,201311240gnb,min,FordCh00,targets,1,,,,,
player,201311240gnb,min,FordCh00,rec,1,,,,,
player,201311240gnb,min,FordCh00,rec_yds,20,,,,,
player,201311240gnb,min,FordCh00,rec_td,0,,,,,
player,201311240gnb,min,FordCh00,rec_long,20,,,,,
player,201311240gnb,min,FordCh00,fumbles,0,,,,,
player,201311240gnb,min,FordCh00,fumbles_lost,0,,,,,
player,201311240gnb,min,FeltJe00,pass_cmp,0,,,,,
player,201311240gnb,min,FeltJe00,pass_att,0,,,,,
player,201311240gnb,min,FeltJe00,pass_yds,0,,,,,
player,201311240gnb,min,FeltJe00,pass_td,0,,,,,
player,201311240gnb,min,FeltJe00,pass_int,0,,,,,
player,201311240gnb,min,FeltJe00,pass_sacked,0,,,,,
player,201311240gnb,min,FeltJe00,pass_sacked_yds,0,,,,,
player,201311240gnb,min,FeltJe00,pass_long,0,,,,,
player,201311240gnb,min,FeltJe00,pass_rating,,,,,,
player,201311240gnb,min,FeltJe00,rush_att,0,,,,,
player,201311240gnb,min,FeltJe00,rush_yds,0,,,,,
player,201311240gnb,min,FeltJe00,rush_td,0,,,,,
player,201311240gnb,min,FeltJe00,rush_long,0,,,,,
player,201311240gnb,min,FeltJe00,targets,1,,,,,
player,201311240gnb,min,FeltJe00,rec,1,,,,,
player,201311240gnb,min,FeltJe00,rec_yds,7,,,,,
player,201311240gnb,min,FeltJe00,rec_td,0,,,,,
player,201311240gnb,min,FeltJe00,rec_long,7,,,,,
player,201311240gnb,min,FeltJe00,fumbles,0,,,,,
player,201311240gnb,min,FeltJe00,fumbles_lost,0,,,,,
player,201311240gnb,min,WrigJa02,pass_cmp,0,,,,,
player,201311240gnb,min,WrigJa02,pass_att,0,,,,,
player,201311240gnb,min,WrigJa02,pass_yds,0,,,,,
player,201311240gnb,min,WrigJa02,pass_td,0,,,,,
player,201311240gnb,min,WrigJa02,pass_int,0,,,,,
player,201311240gnb,min,WrigJa02,pass_sacked,0,,,,,
player,201311240gnb,min,WrigJa02,pass_sacked_yds,0,,,,,
player,201311240gnb,min,WrigJa02,pass_long,0,,,,,
player,201311240gnb,min,WrigJa02,pass_rating,,,,,,
player,201311240gnb,min,WrigJa02,rush_att,0,,,,,
player,201311240gnb,min,WrigJa02,rush_yds,0,,,,,
player,201311240gnb,min,WrigJa02,rush_td,0,,,,,
player,201311240gnb,min,WrigJa02,rush_long,0,,,,,
player,201311240gnb,min,WrigJa02,targets,1,,,,,
player,201311240gnb,min,WrigJa02,rec,0,,,,,
player,201311240gnb,min,WrigJa02,rec_yds,0,,,,,
player,201311240gnb,min,WrigJa02,rec_td,0,,,,,
player,201311240gnb,min,WrigJa02,rec_long,0,,,,,
player,201311240gnb,min,WrigJa02,fumbles,0,,,,,
player,201311240gnb,min,WrigJa02,fumbles_lost,0,,,,,
player,201311240gnb,gnb,FlynMa00,pass_cmp,21,,,,,
player,201311240gnb,gnb,FlynMa00,pass_att,36,,,,,
player,201311240gnb,gnb,FlynMa00,pass_yds,218,,,,,
player,201311240gnb,gnb,FlynMa00,pass_td,1,,,,,
player,201311240gnb,gnb,FlynMa00,pass_int,0,,,,,
player,201311240gnb,gnb,FlynMa00,pass_sacked,0,,,,,
player,201311240gnb,gnb,FlynMa00,pass_sacked_yds,0,,,,,
player,201311240gnb,gnb,FlynMa00,pass_long,34,,,,,
player,201311240gnb,gnb,FlynMa00,pass_rating,85.2,,,,,
player,201311240gnb,gnb,FlynMa00,rush_att,4,,,,,
player,201311240gnb,gnb,FlynMa00,rush_yds,24,,,,,
player,201311240gnb,gnb,FlynMa00,rush_td,0,,,,,
player,201311240gnb,gnb,FlynMa00,rush_long,13,,,,,
player,201311240gnb,gnb,FlynMa00,targets,0,,,,,
player,201311240gnb,gnb,FlynMa00,rec,0,,,,,
player,201311240gnb,gnb,FlynMa00,rec_yds,0,,,,,
player,201311240gnb,gnb,FlynMa00,rec_td,0,,,,,
player,201311240gnb,gnb,FlynMa00,rec_long,0,,,,,
player,201311240gnb,gnb,FlynMa00,fumbles,0,,,,,
player,201311240gnb,gnb,FlynMa00,fumbles_lost,0,,,,,
player,201311240gnb,gnb,TolzSc00,pass_cmp,7,,,,,
player,201311240gnb,gnb,TolzSc00,pass_att,17,,,,,
player,201311240gnb,gnb,TolzSc00,pass_yds,98,,,,,
player,201311240gnb,gnb,TolzSc00,pass_td,0,,,,,
player,201311240gnb,gnb,TolzSc00,pass_int,0,,,,,
player,201311240gnb,gnb,TolzSc00,pass_sacked,2,,,,,
player,201311240gnb,gnb,TolzSc00,pass_sacked_yds,18,,,,,
player,201311240gnb,gnb,TolzSc00,pass_long,34,,,,,
player,201311240gnb,gnb,TolzSc00,pass_rating,60.4,,,,,
player,201311240gnb,gnb,TolzSc00,rush_att,2,,,,,
player,201311240gnb,gnb,TolzSc00,rush_yds,25,,,,,
player,201311240gnb,gnb,TolzSc00,rush_td,1,,,,,
player,201311240gnb,gnb,TolzSc00,rush_long,19,,,,,
player,201311240gnb,gnb,TolzSc00,targets,0,,,,,
player,201311240gnb,gnb,TolzSc00,rec,0,,,,,
player,201311240gnb,gnb,TolzSc00,rec_yds,0,,,,,
player,201311240gnb,gnb,TolzSc00,rec_td,0,,,,,
player,201311240gnb,gnb,TolzSc00,rec_long,0,,,,,
player,201311240gnb,gnb,TolzSc00,fumbles,0,,,,,
player,201311240gnb,gnb,TolzSc00,fumbles_lost,0,,,,,
player,201311240gnb,gnb,LacyEd00,pass_cmp,0,,,,,
player,201311240gnb,gnb,LacyEd00,pass_att,0,,,,,
player,201311240gnb,gnb,LacyEd00,pass_yds,0,,,,,
player,201311240gnb,gnb,LacyEd00,pass_td,0,,,,,
player,201311240gnb,gnb,LacyEd00,pass_int,0,,,,,
player,201311240gnb,gnb,LacyEd00,pass_sacked,0,,,,,
player,201311240gnb,gnb,LacyEd00,pass_sacked_yds,0,,,,,
player,201311240gnb,gnb,LacyEd00,pass_long,0,,,,,
player,201311240gnb,gnb,LacyEd00,pass_rating,,,,,,
player,201311240gnb,gnb,LacyEd00,rush_att,25,,,,,
player,201311240gnb,gnb,LacyEd00,rush_yds,110,,,,,
player,201311240gnb,gnb,LacyEd00,rush_td,1,,,,,
player,201311240gnb,gnb,LacyEd00,rush_long,17,,,,,
player,201311240gnb,gnb,LacyEd00,targets,6,,,,,
player,201311240gnb,gnb,LacyEd00,rec,6,,,,,
player,201311240gnb,gnb,LacyEd00,rec_yds,48,,,,,
player,201311240gnb,gnb,LacyEd00,rec_td,0,,,,,
player,201311240gnb,gnb,LacyEd00,rec_long,16,,,,,
player,201311240gnb,gnb,LacyEd00,fumbles,0,,,,,
player,201311240gnb,gnb,LacyEd00,fumbles_lost,0,,,,,
player,201311240gnb,gnb,StarJa00,pass_cmp,0,,,,,
player,201311240gnb,gnb,StarJa00,pass_att,0,,,,,
player,201311240gnb,gnb,StarJa00,pass_yds,0,,,,,
player,201311240gnb,gnb,StarJa00,pass_td,0,,,,,
player,201311240gnb,gnb,StarJa00,pass_int,0,,,,,
player,201311240gnb,gnb,StarJa00,pass_sacked,0,,,,,
player,201311240gnb,gnb,StarJa00,pass_sacked_yds,0,,,,,
player,201311240gnb,gnb,StarJa00,pass_long,0,,,,,
player,201311240gnb,gnb,StarJa00,pass_rating,,,,,,
player,201311240gnb,gnb,StarJa00,rush_att,3,,,,,
player,201311240gnb,gnb,StarJa00,rush_yds,37,,,,,
player,201311240gnb,gnb,StarJa00,rush_td,0,,,,,
player,201311240gnb,gnb,StarJa00,rush_long,34,,,,,
player,201311240gnb,gnb,StarJa00,targets,2,,,,,
player,201311240gnb,gnb,StarJa00,rec,1,,,,,
player,201311240gnb,gnb,StarJa00,rec_yds,-5,,,,,
player,201311240gnb,gnb,StarJa00,rec_td,0,,,,,
player,201311240gnb,gnb,StarJa00,rec_long,-5,,,,,
player,201311240gnb,gnb,StarJa00,fumbles,0,,,,,
player,201311240gnb,gnb,StarJa00,fumbles_lost,0,,,,,
player,201311240gnb,gnb,JoneJa04,pass_cmp,0,,,,,
player,201311240gnb,gnb,JoneJa04,pass_att,0,,,,,
player,201311240gnb,gnb,JoneJa04,pass_yds,0,,,,,
player,201311240gnb,gnb,JoneJa04,pass_td,0,,,,,
player,201311240gnb,gnb,JoneJa04,pass_int,0,,,,,
player,201311240gnb,gnb,JoneJa04,pass_sacked,0,,,,,
player,201311240gnb,gnb,JoneJa04,pass_sacked_yds,0,,,,,
player,201311240gnb,gnb,JoneJa04,pass_long,0,,,,,
player,201311240gnb,gnb,JoneJa04,pass_rating,,,,,,
player,201311240gnb,gnb,JoneJa04,rush_att,0,,,,,
player,201311240gnb,gnb,JoneJa04,rush_yds,0,,,,,
player,201311240gnb,gnb,JoneJa04,rush_td,0,,,,,
player,201311240gnb,gnb,JoneJa04,rush_long,0,,,,,
player,201311240gnb,gnb,JoneJa04,targets,12,,,,,
player,201311240gnb,gnb,JoneJa04,rec,7,,,,,
player,201311240gnb,gnb,JoneJa04,rec_yds,80,,,,,
player,201311240gnb,gnb,JoneJa04,rec_td,0,,,,,
player,201311240gnb,gnb,JoneJa04,rec_long,28,,,,,
player,201311240gnb,gnb,JoneJa04,fumbles,0,,,,,
player,201311240gnb,gnb,JoneJa04,fumbles_lost,0,,,,,
player,201311240gnb,gnb,BoykJa00,pass_cmp,0,,,,,
player,201311240gnb,gnb,BoykJa00,pass_att,0,,,,,
player,201311240gnb,gnb,BoykJa00,pass_yds,0,,,,,
player,201311240gnb,gnb,BoykJa00,pass_td,0,,,,,
player,201311240gnb,gnb,BoykJa00,pass_int,0,,,,,
player,201311240gnb,gnb,BoykJa00,pass_sacked,0,,,,,
player,201311240gnb,gnb,BoykJa00,pass_sacked_yds,0,,,,,
player,201311240gnb,gnb,BoykJa00,pass_long,0,,,,,
player,201311240gnb,gnb,BoykJa00,pass_rating,,,,,,
player,201311240gnb,gnb,BoykJa00,rush_att,0,,,,,
player,201311240gnb,gnb,BoykJa00,rush_yds,0,,,,,
player,201311240gnb,gnb,BoykJa00,rush_td,0,,,,,
player,201311240gnb,gnb,BoykJa00,rush_long,0,,,,,
player,201311240gnb,gnb,BoykJa00,targets,10,,,,,
player,201311240gnb,gnb,BoykJa00,rec,5,,,,,
player,201311240gnb,gnb,BoykJa00,rec_yds,60,,,,,
player,201311240gnb,gnb,BoykJa00,rec_td,1,,,,,
player,201311240gnb,gnb,BoykJa00,rec_long,34,,,,,
player,201311240gnb,gnb,BoykJa00,fumbles,0,,,,,
player,201311240gnb,gnb,BoykJa00,fumbles_lost,0,,,,,
player,201311240gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201311240gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201311240gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201311240gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201311240gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201311240gnb,gnb,NelsJo00,pass_sacked,0,,,,,
player,201311240gnb,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201311240gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201311240gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201311240gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201311240gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201311240gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201311240gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201311240gnb,gnb,NelsJo00,targets,7,,,,,
player,201311240gnb,gnb,NelsJo00,rec,4,,,,,
player,201311240gnb,gnb,NelsJo00,rec_yds,58,,,,,
player,201311240gnb,gnb,NelsJo00,rec_td,0,,,,,
player,201311240gnb,gnb,NelsJo00,rec_long,34,,,,,
player,201311240gnb,gnb,NelsJo00,fumbles,0,,,,,
player,201311240gnb,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201311240gnb,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201311240gnb,gnb,KuhnJo00,pass_att,0,,,,,
player,201311240gnb,gnb,KuhnJo00,pass_yds,0,,,,,
player,201311240gnb,gnb,KuhnJo00,pass_td,0,,,,,
player,201311240gnb,gnb,KuhnJo00,pass_int,0,,,,,
player,201311240gnb,gnb,KuhnJo00,pass_sacked,0,,,,,
player,201311240gnb,gnb,KuhnJo00,pass_sacked_yds,0,,,,,
player,201311240gnb,gnb,KuhnJo00,pass_long,0,,,,,
player,201311240gnb,gnb,KuhnJo00,pass_rating,,,,,,
player,201311240gnb,gnb,KuhnJo00,rush_att,0,,,,,
player,201311240gnb,gnb,KuhnJo00,rush_yds,0,,,,,
player,201311240gnb,gnb,KuhnJo00,rush_td,0,,,,,
player,201311240gnb,gnb,KuhnJo00,rush_long,0,,,,,
player,201311240gnb,gnb,KuhnJo00,targets,4,,,,,
player,201311240gnb,gnb,KuhnJo00,rec,2,,,,,
player,201311240gnb,gnb,KuhnJo00,rec_yds,29,,,,,
player,201311240gnb,gnb,KuhnJo00,rec_td,0,,,,,
player,201311240gnb,gnb,KuhnJo00,rec_long,20,,,,,
player,201311240gnb,gnb,KuhnJo00,fumbles,0,,,,,
player,201311240gnb,gnb,KuhnJo00,fumbles_lost,0,,,,,
player,201311240gnb,gnb,BostBr00,pass_cmp,0,,,,,
player,201311240gnb,gnb,BostBr00,pass_att,0,,,,,
player,201311240gnb,gnb,BostBr00,pass_yds,0,,,,,
player,201311240gnb,gnb,BostBr00,pass_td,0,,,,,
player,201311240gnb,gnb,BostBr00,pass_int,0,,,,,
player,201311240gnb,gnb,BostBr00,pass_sacked,0,,,,,
player,201311240gnb,gnb,BostBr00,pass_sacked_yds,0,,,,,
player,201311240gnb,gnb,BostBr00,pass_long,0,,,,,
player,201311240gnb,gnb,BostBr00,pass_rating,,,,,,
player,201311240gnb,gnb,BostBr00,rush_att,0,,,,,
player,201311240gnb,gnb,BostBr00,rush_yds,0,,,,,
player,201311240gnb,gnb,BostBr00,rush_td,0,,,,,
player,201311240gnb,gnb,BostBr00,rush_long,0,,,,,
player,201311240gnb,gnb,BostBr00,targets,5,,,,,
player,201311240gnb,gnb,BostBr00,rec,1,,,,,
player,201311240gnb,gnb,BostBr00,rec_yds,24,,,,,
player,201311240gnb,gnb,BostBr00,rec_td,0,,,,,
player,201311240gnb,gnb,BostBr00,rec_long,24,,,,,
player,201311240gnb,gnb,BostBr00,fumbles,0,,,,,
player,201311240gnb,gnb,BostBr00,fumbles_lost,0,,,,,
player,201311240gnb,gnb,QuarAn00,pass_cmp,0,,,,,
player,201311240gnb,gnb,QuarAn00,pass_att,0,,,,,
player,201311240gnb,gnb,QuarAn00,pass_yds,0,,,,,
player,201311240gnb,gnb,QuarAn00,pass_td,0,,,,,
player,201311240gnb,gnb,QuarAn00,pass_int,0,,,,,
player,201311240gnb,gnb,QuarAn00,pass_sacked,0,,,,,
player,201311240gnb,gnb,QuarAn00,pass_sacked_yds,0,,,,,
player,201311240gnb,gnb,QuarAn00,pass_long,0,,,,,
player,201311240gnb,gnb,QuarAn00,pass_rating,,,,,,
player,201311240gnb,gnb,QuarAn00,rush_att,0,,,,,
player,201311240gnb,gnb,QuarAn00,rush_yds,0,,,,,
player,201311240gnb,gnb,QuarAn00,rush_td,0,,,,,
player,201311240gnb,gnb,QuarAn00,rush_long,0,,,,,
player,201311240gnb,gnb,QuarAn00,targets,3,,,,,
player,201311240gnb,gnb,QuarAn00,rec,2,,,,,
player,201311240gnb,gnb,QuarAn00,rec_yds,22,,,,,
player,201311240gnb,gnb,QuarAn00,rec_td,0,,,,,
player,201311240gnb,gnb,QuarAn00,rec_long,13,,,,,
player,201311240gnb,gnb,QuarAn00,fumbles,0,,,,,
player,201311240gnb,gnb,QuarAn00,fumbles_lost,0,,,,,
