game,2013,4,20130926,201309260ram,sfo,"San Francisco 49ers",35,ram,"St. Louis Rams",11
player,201309260ram,sfo,GoreFr00,rec_td,0,,,,,
player,201309260ram,sfo,GoreFr00,rec_long,0,,,,,
player,201309260ram,sfo,GoreFr00,fumbles,1,,,,,
player,201309260ram,sfo,GoreFr00,fumbles_lost,1,,,,,
player,201309260ram,sfo,HuntKe00,pass_cmp,0,,,,,
player,201309260ram,sfo,HuntKe00,pass_att,0,,,,,
player,201309260ram,sfo,HuntKe00,pass_yds,0,,,,,
player,201309260ram,sfo,HuntKe00,pass_td,0,,,,,
player,201309260ram,sfo,HuntKe00,pass_int,0,,,,,
player,201309260ram,sfo,HuntKe00,pass_sacked,0,,,,,
player,201309260ram,sfo,HuntKe00,pass_sacked_yds,0,,,,,
player,201309260ram,sfo,HuntKe00,pass_long,0,,,,,
player,201309260ram,sfo,HuntKe00,pass_rating,,,,,,
player,201309260ram,sfo,HuntKe00,rush_att,11,,,,,
player,201309260ram,sfo,HuntKe00,rush_yds,49,,,,,
player,201309260ram,sfo,HuntKe00,rush_td,1,,,,,
player,201309260ram,sfo,HuntKe00,rush_long,29,,,,,
player,201309260ram,sfo,HuntKe00,targets,1,,,,,
player,201309260ram,sfo,HuntKe00,rec,1,,,,,
player,201309260ram,sfo,HuntKe00,rec_yds,9,,,,,
player,201309260ram,sfo,HuntKe00,rec_td,0,,,,,
player,201309260ram,sfo,HuntKe00,rec_long,9,,,,,
player,201309260ram,sfo,HuntKe00,fumbles,0,,,,,
player,201309260ram,sfo,HuntKe00,fumbles_lost,0,,,,,
player,201309260ram,sfo,DixoAn00,pass_cmp,0,,,,,
player,201309260ram,sfo,DixoAn00,pass_att,0,,,,,
player,201309260ram,sfo,DixoAn00,pass_yds,0,,,,,
player,201309260ram,sfo,DixoAn00,pass_td,0,,,,,
player,201309260ram,sfo,DixoAn00,pass_int,0,,,,,
player,201309260ram,sfo,DixoAn00,pass_sacked,0,,,,,
player,201309260ram,sfo,DixoAn00,pass_sacked_yds,0,,,,,
player,201309260ram,sfo,DixoAn00,pass_long,0,,,,,
player,201309260ram,sfo,DixoAn00,pass_rating,,,,,,
player,201309260ram,sfo,DixoAn00,rush_att,3,,,,,
player,201309260ram,sfo,DixoAn00,rush_yds,6,,,,,
player,201309260ram,sfo,DixoAn00,rush_td,1,,,,,
player,201309260ram,sfo,DixoAn00,rush_long,3,,,,,
player,201309260ram,sfo,DixoAn00,targets,0,,,,,
player,201309260ram,sfo,DixoAn00,rec,0,,,,,
player,201309260ram,sfo,DixoAn00,rec_yds,0,,,,,
player,201309260ram,sfo,DixoAn00,rec_td,0,,,,,
player,201309260ram,sfo,DixoAn00,rec_long,0,,,,,
player,201309260ram,sfo,DixoAn00,fumbles,0,,,,,
player,201309260ram,sfo,DixoAn00,fumbles_lost,0,,,,,
player,201309260ram,sfo,BoldAn00,pass_cmp,0,,,,,
player,201309260ram,sfo,BoldAn00,pass_att,0,,,,,
player,201309260ram,sfo,BoldAn00,pass_yds,0,,,,,
player,201309260ram,sfo,BoldAn00,pass_td,0,,,,,
player,201309260ram,sfo,BoldAn00,pass_int,0,,,,,
player,201309260ram,sfo,BoldAn00,pass_sacked,0,,,,,
player,201309260ram,sfo,BoldAn00,pass_sacked_yds,0,,,,,
player,201309260ram,sfo,BoldAn00,pass_long,0,,,,,
player,201309260ram,sfo,BoldAn00,pass_rating,,,,,,
player,201309260ram,sfo,BoldAn00,rush_att,0,,,,,
player,201309260ram,sfo,BoldAn00,rush_yds,0,,,,,
player,201309260ram,sfo,BoldAn00,rush_td,0,,,,,
player,201309260ram,sfo,BoldAn00,rush_long,0,,,,,
player,201309260ram,sfo,BoldAn00,targets,7,,,,,
player,201309260ram,sfo,BoldAn00,rec,5,,,,,
player,201309260ram,sfo,BoldAn00,rec_yds,90,,,,,
player,201309260ram,sfo,BoldAn00,rec_td,1,,,,,
player,201309260ram,sfo,BoldAn00,rec_long,42,,,,,
player,201309260ram,sfo,BoldAn00,fumbles,0,,,,,
player,201309260ram,sfo,BoldAn00,fumbles_lost,0,,,,,
player,201309260ram,sfo,MillBr02,pass_cmp,0,,,,,
player,201309260ram,sfo,MillBr02,pass_att,0,,,,,
player,201309260ram,sfo,MillBr02,pass_yds,0,,,,,
player,201309260ram,sfo,MillBr02,pass_td,0,,,,,
player,201309260ram,sfo,MillBr02,pass_int,0,,,,,
player,201309260ram,sfo,MillBr02,pass_sacked,0,,,,,
player,201309260ram,sfo,MillBr02,pass_sacked_yds,0,,,,,
player,201309260ram,sfo,MillBr02,pass_long,0,,,,,
player,201309260ram,sfo,MillBr02,pass_rating,,,,,,
player,201309260ram,sfo,MillBr02,rush_att,0,,,,,
player,201309260ram,sfo,MillBr02,rush_yds,0,,,,,
player,201309260ram,sfo,MillBr02,rush_td,0,,,,,
player,201309260ram,sfo,MillBr02,rush_long,0,,,,,
player,201309260ram,sfo,MillBr02,targets,3,,,,,
player,201309260ram,sfo,MillBr02,rec,3,,,,,
player,201309260ram,sfo,MillBr02,rec_yds,22,,,,,
player,201309260ram,sfo,MillBr02,rec_td,0,,,,,
player,201309260ram,sfo,MillBr02,rec_long,11,,,,,
player,201309260ram,sfo,MillBr02,fumbles,0,,,,,
player,201309260ram,sfo,MillBr02,fumbles_lost,0,,,,,
player,201309260ram,sfo,BaldJo00,pass_cmp,0,,,,,
player,201309260ram,sfo,BaldJo00,pass_att,0,,,,,
player,201309260ram,sfo,BaldJo00,pass_yds,0,,,,,
player,201309260ram,sfo,BaldJo00,pass_td,0,,,,,
player,201309260ram,sfo,BaldJo00,pass_int,0,,,,,
player,201309260ram,sfo,BaldJo00,pass_sacked,0,,,,,
player,201309260ram,sfo,BaldJo00,pass_sacked_yds,0,,,,,
player,201309260ram,sfo,BaldJo00,pass_long,0,,,,,
player,201309260ram,sfo,BaldJo00,pass_rating,,,,,,
player,201309260ram,sfo,BaldJo00,rush_att,0,,,,,
player,201309260ram,sfo,BaldJo00,rush_yds,0,,,,,
player,201309260ram,sfo,BaldJo00,rush_td,0,,,,,
player,201309260ram,sfo,BaldJo00,rush_long,0,,,,,
player,201309260ram,sfo,BaldJo00,targets,2,,,,,
player,201309260ram,sfo,BaldJo00,rec,2,,,,,
player,201309260ram,sfo,BaldJo00,rec_yds,19,,,,,
player,201309260ram,sfo,BaldJo00,rec_td,0,,,,,
player,201309260ram,sfo,BaldJo00,rec_long,15,,,,,
player,201309260ram,sfo,BaldJo00,fumbles,0,,,,,
player,201309260ram,sfo,BaldJo00,fumbles_lost,0,,,,,
player,201309260ram,sfo,DaviVe00,pass_cmp,0,,,,,
player,201309260ram,sfo,DaviVe00,pass_att,0,,,,,
player,201309260ram,sfo,DaviVe00,pass_yds,0,,,,,
player,201309260ram,sfo,DaviVe00,pass_td,0,,,,,
player,201309260ram,sfo,DaviVe00,pass_int,0,,,,,
player,201309260ram,sfo,DaviVe00,pass_sacked,0,,,,,
player,201309260ram,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201309260ram,sfo,DaviVe00,pass_long,0,,,,,
player,201309260ram,sfo,DaviVe00,pass_rating,,,,,,
player,201309260ram,sfo,DaviVe00,rush_att,0,,,,,
player,201309260ram,sfo,DaviVe00,rush_yds,0,,,,,
player,201309260ram,sfo,DaviVe00,rush_td,0,,,,,
player,201309260ram,sfo,DaviVe00,rush_long,0,,,,,
player,201309260ram,sfo,DaviVe00,targets,4,,,,,
player,201309260ram,sfo,DaviVe00,rec,2,,,,,
player,201309260ram,sfo,DaviVe00,rec_yds,18,,,,,
player,201309260ram,sfo,DaviVe00,rec_td,1,,,,,
player,201309260ram,sfo,DaviVe00,rec_long,12,,,,,
player,201309260ram,sfo,DaviVe00,fumbles,0,,,,,
player,201309260ram,sfo,DaviVe00,fumbles_lost,0,,,,,
player,201309260ram,sfo,McDoVa00,pass_cmp,0,,,,,
player,201309260ram,sfo,McDoVa00,pass_att,0,,,,,
player,201309260ram,sfo,McDoVa00,pass_yds,0,,,,,
player,201309260ram,sfo,McDoVa00,pass_td,0,,,,,
player,201309260ram,sfo,McDoVa00,pass_int,0,,,,,
player,201309260ram,sfo,McDoVa00,pass_sacked,0,,,,,
player,201309260ram,sfo,McDoVa00,pass_sacked_yds,0,,,,,
player,201309260ram,sfo,McDoVa00,pass_long,0,,,,,
player,201309260ram,sfo,McDoVa00,pass_rating,,,,,,
player,201309260ram,sfo,McDoVa00,rush_att,0,,,,,
player,201309260ram,sfo,McDoVa00,rush_yds,0,,,,,
player,201309260ram,sfo,McDoVa00,rush_td,0,,,,,
player,201309260ram,sfo,McDoVa00,rush_long,0,,,,,
player,201309260ram,sfo,McDoVa00,targets,2,,,,,
player,201309260ram,sfo,McDoVa00,rec,1,,,,,
player,201309260ram,sfo,McDoVa00,rec_yds,9,,,,,
player,201309260ram,sfo,McDoVa00,rec_td,0,,,,,
player,201309260ram,sfo,McDoVa00,rec_long,9,,,,,
player,201309260ram,sfo,McDoVa00,fumbles,0,,,,,
player,201309260ram,sfo,McDoVa00,fumbles_lost,0,,,,,
player,201309260ram,sfo,PattQu00,pass_cmp,0,,,,,
player,201309260ram,sfo,PattQu00,pass_att,0,,,,,
player,201309260ram,sfo,PattQu00,pass_yds,0,,,,,
player,201309260ram,sfo,PattQu00,pass_td,0,,,,,
player,201309260ram,sfo,PattQu00,pass_int,0,,,,,
player,201309260ram,sfo,PattQu00,pass_sacked,0,,,,,
player,201309260ram,sfo,PattQu00,pass_sacked_yds,0,,,,,
player,201309260ram,sfo,PattQu00,pass_long,0,,,,,
player,201309260ram,sfo,PattQu00,pass_rating,,,,,,
player,201309260ram,sfo,PattQu00,rush_att,0,,,,,
player,201309260ram,sfo,PattQu00,rush_yds,0,,,,,
player,201309260ram,sfo,PattQu00,rush_td,0,,,,,
player,201309260ram,sfo,PattQu00,rush_long,0,,,,,
player,201309260ram,sfo,PattQu00,targets,1,,,,,
player,201309260ram,sfo,PattQu00,rec,1,,,,,
player,201309260ram,sfo,PattQu00,rec_yds,0,,,,,
player,201309260ram,sfo,PattQu00,rec_td,0,,,,,
player,201309260ram,sfo,PattQu00,rec_long,0,,,,,
player,201309260ram,sfo,PattQu00,fumbles,0,,,,,
player,201309260ram,sfo,PattQu00,fumbles_lost,0,,,,,
player,201309260ram,sfo,JameLa00,pass_cmp,0,,,,,
player,201309260ram,sfo,JameLa00,pass_att,0,,,,,
player,201309260ram,sfo,JameLa00,pass_yds,0,,,,,
player,201309260ram,sfo,JameLa00,pass_td,0,,,,,
player,201309260ram,sfo,JameLa00,pass_int,0,,,,,
player,201309260ram,sfo,JameLa00,pass_sacked,0,,,,,
player,201309260ram,sfo,JameLa00,pass_sacked_yds,0,,,,,
player,201309260ram,sfo,JameLa00,pass_long,0,,,,,
player,201309260ram,sfo,JameLa00,pass_rating,,,,,,
player,201309260ram,sfo,JameLa00,rush_att,3,,,,,
player,201309260ram,sfo,JameLa00,rush_yds,0,,,,,
player,201309260ram,sfo,JameLa00,rush_td,0,,,,,
player,201309260ram,sfo,JameLa00,rush_long,1,,,,,
player,201309260ram,sfo,JameLa00,targets,0,,,,,
player,201309260ram,sfo,JameLa00,rec,0,,,,,
player,201309260ram,sfo,JameLa00,rec_yds,0,,,,,
player,201309260ram,sfo,JameLa00,rec_td,0,,,,,
player,201309260ram,sfo,JameLa00,rec_long,0,,,,,
player,201309260ram,sfo,JameLa00,fumbles,0,,,,,
player,201309260ram,sfo,JameLa00,fumbles_lost,0,,,,,
player,201309260ram,sfo,WillKy01,pass_cmp,0,,,,,
player,201309260ram,sfo,WillKy01,pass_att,0,,,,,
player,201309260ram,sfo,WillKy01,pass_yds,0,,,,,
player,201309260ram,sfo,WillKy01,pass_td,0,,,,,
player,201309260ram,sfo,WillKy01,pass_int,0,,,,,
player,201309260ram,sfo,WillKy01,pass_sacked,0,,,,,
player,201309260ram,sfo,WillKy01,pass_sacked_yds,0,,,,,
player,201309260ram,sfo,WillKy01,pass_long,0,,,,,
player,201309260ram,sfo,WillKy01,pass_rating,,,,,,
player,201309260ram,sfo,WillKy01,rush_att,0,,,,,
player,201309260ram,sfo,WillKy01,rush_yds,0,,,,,
player,201309260ram,sfo,WillKy01,rush_td,0,,,,,
player,201309260ram,sfo,WillKy01,rush_long,0,,,,,
player,201309260ram,sfo,WillKy01,targets,1,,,,,
player,201309260ram,sfo,WillKy01,rec,0,,,,,
player,201309260ram,sfo,WillKy01,rec_yds,0,,,,,
player,201309260ram,sfo,WillKy01,rec_td,0,,,,,
player,201309260ram,sfo,WillKy01,rec_long,0,,,,,
player,201309260ram,sfo,WillKy01,fumbles,0,,,,,
player,201309260ram,sfo,WillKy01,fumbles_lost,0,,,,,
player,201309260ram,ram,BradSa00,pass_cmp,19,,,,,
player,201309260ram,ram,BradSa00,pass_att,41,,,,,
player,201309260ram,ram,BradSa00,pass_yds,202,,,,,
player,201309260ram,ram,BradSa00,pass_td,1,,,,,
player,201309260ram,ram,BradSa00,pass_int,1,,,,,
player,201309260ram,ram,BradSa00,pass_sacked,5,,,,,
player,201309260ram,ram,BradSa00,pass_sacked_yds,32,,,,,
player,201309260ram,ram,BradSa00,pass_long,27,,,,,
player,201309260ram,ram,BradSa00,pass_rating,59.2,,,,,
player,201309260ram,ram,BradSa00,rush_att,3,,,,,
player,201309260ram,ram,BradSa00,rush_yds,-4,,,,,
player,201309260ram,ram,BradSa00,rush_td,0,,,,,
player,201309260ram,ram,BradSa00,rush_long,-1,,,,,
player,201309260ram,ram,BradSa00,targets,0,,,,,
player,201309260ram,ram,BradSa00,rec,0,,,,,
player,201309260ram,ram,BradSa00,rec_yds,0,,,,,
player,201309260ram,ram,BradSa00,rec_td,0,,,,,
player,201309260ram,ram,BradSa00,rec_long,0,,,,,
player,201309260ram,ram,BradSa00,fumbles,1,,,,,
player,201309260ram,ram,BradSa00,fumbles_lost,1,,,,,
player,201309260ram,ram,RichDa00,pass_cmp,0,,,,,
player,201309260ram,ram,RichDa00,pass_att,0,,,,,
player,201309260ram,ram,RichDa00,pass_yds,0,,,,,
player,201309260ram,ram,RichDa00,pass_td,0,,,,,
player,201309260ram,ram,RichDa00,pass_int,0,,,,,
player,201309260ram,ram,RichDa00,pass_sacked,0,,,,,
player,201309260ram,ram,RichDa00,pass_sacked_yds,0,,,,,
player,201309260ram,ram,RichDa00,pass_long,0,,,,,
player,201309260ram,ram,RichDa00,pass_rating,,,,,,
player,201309260ram,ram,RichDa00,rush_att,12,,,,,
player,201309260ram,ram,RichDa00,rush_yds,16,,,,,
player,201309260ram,ram,RichDa00,rush_td,0,,,,,
player,201309260ram,ram,RichDa00,rush_long,4,,,,,
player,201309260ram,ram,RichDa00,targets,2,,,,,
player,201309260ram,ram,RichDa00,rec,1,,,,,
player,201309260ram,ram,RichDa00,rec_yds,8,,,,,
player,201309260ram,ram,RichDa00,rec_td,0,,,,,
player,201309260ram,ram,RichDa00,rec_long,8,,,,,
player,201309260ram,ram,RichDa00,fumbles,0,,,,,
player,201309260ram,ram,RichDa00,fumbles_lost,0,,,,,
player,201309260ram,ram,CunnBe01,pass_cmp,0,,,,,
player,201309260ram,ram,CunnBe01,pass_att,0,,,,,
player,201309260ram,ram,CunnBe01,pass_yds,0,,,,,
player,201309260ram,ram,CunnBe01,pass_td,0,,,,,
player,201309260ram,ram,CunnBe01,pass_int,0,,,,,
player,201309260ram,ram,CunnBe01,pass_sacked,0,,,,,
player,201309260ram,ram,CunnBe01,pass_sacked_yds,0,,,,,
player,201309260ram,ram,CunnBe01,pass_long,0,,,,,
player,201309260ram,ram,CunnBe01,pass_rating,,,,,,
player,201309260ram,ram,CunnBe01,rush_att,4,,,,,
player,201309260ram,ram,CunnBe01,rush_yds,6,,,,,
player,201309260ram,ram,CunnBe01,rush_td,0,,,,,
player,201309260ram,ram,CunnBe01,rush_long,7,,,,,
player,201309260ram,ram,CunnBe01,targets,1,,,,,
player,201309260ram,ram,CunnBe01,rec,1,,,,,
player,201309260ram,ram,CunnBe01,rec_yds,17,,,,,
player,201309260ram,ram,CunnBe01,rec_td,0,,,,,
player,201309260ram,ram,CunnBe01,rec_long,17,,,,,
player,201309260ram,ram,CunnBe01,fumbles,0,,,,,
player,201309260ram,ram,CunnBe01,fumbles_lost,0,,,,,
player,201309260ram,ram,PettAu00,pass_cmp,0,,,,,
player,201309260ram,ram,PettAu00,pass_att,0,,,,,
player,201309260ram,ram,PettAu00,pass_yds,0,,,,,
player,201309260ram,ram,PettAu00,pass_td,0,,,,,
player,201309260ram,ram,PettAu00,pass_int,0,,,,,
player,201309260ram,ram,PettAu00,pass_sacked,0,,,,,
player,201309260ram,ram,PettAu00,pass_sacked_yds,0,,,,,
player,201309260ram,ram,PettAu00,pass_long,0,,,,,
player,201309260ram,ram,PettAu00,pass_rating,,,,,,
player,201309260ram,ram,PettAu00,rush_att,0,,,,,
player,201309260ram,ram,PettAu00,rush_yds,0,,,,,
player,201309260ram,ram,PettAu00,rush_td,0,,,,,
player,201309260ram,ram,PettAu00,rush_long,0,,,,,
player,201309260ram,ram,PettAu00,targets,9,,,,,
player,201309260ram,ram,PettAu00,rec,5,,,,,
player,201309260ram,ram,PettAu00,rec_yds,59,,,,,
player,201309260ram,ram,PettAu00,rec_td,0,,,,,
player,201309260ram,ram,PettAu00,rec_long,27,,,,,
player,201309260ram,ram,PettAu00,fumbles,0,,,,,
player,201309260ram,ram,PettAu00,fumbles_lost,0,,,,,
player,201309260ram,ram,GiveCh00,pass_cmp,0,,,,,
player,201309260ram,ram,GiveCh00,pass_att,0,,,,,
player,201309260ram,ram,GiveCh00,pass_yds,0,,,,,
player,201309260ram,ram,GiveCh00,pass_td,0,,,,,
player,201309260ram,ram,GiveCh00,pass_int,0,,,,,
player,201309260ram,ram,GiveCh00,pass_sacked,0,,,,,
player,201309260ram,ram,GiveCh00,pass_sacked_yds,0,,,,,
player,201309260ram,ram,GiveCh00,pass_long,0,,,,,
player,201309260ram,ram,GiveCh00,pass_rating,,,,,,
player,201309260ram,ram,GiveCh00,rush_att,0,,,,,
player,201309260ram,ram,GiveCh00,rush_yds,0,,,,,
player,201309260ram,ram,GiveCh00,rush_td,0,,,,,
player,201309260ram,ram,GiveCh00,rush_long,0,,,,,
player,201309260ram,ram,GiveCh00,targets,8,,,,,
player,201309260ram,ram,GiveCh00,rec,4,,,,,
player,201309260ram,ram,GiveCh00,rec_yds,49,,,,,
player,201309260ram,ram,GiveCh00,rec_td,0,,,,,
player,201309260ram,ram,GiveCh00,rec_long,20,,,,,
player,201309260ram,ram,GiveCh00,fumbles,0,,,,,
player,201309260ram,ram,GiveCh00,fumbles_lost,0,,,,,
player,201309260ram,ram,CookJa02,pass_cmp,0,,,,,
player,201309260ram,ram,CookJa02,pass_att,0,,,,,
player,201309260ram,ram,CookJa02,pass_yds,0,,,,,
player,201309260ram,ram,CookJa02,pass_td,0,,,,,
player,201309260ram,ram,CookJa02,pass_int,0,,,,,
player,201309260ram,ram,CookJa02,pass_sacked,0,,,,,
player,201309260ram,ram,CookJa02,pass_sacked_yds,0,,,,,
player,201309260ram,ram,CookJa02,pass_long,0,,,,,
player,201309260ram,ram,CookJa02,pass_rating,,,,,,
player,201309260ram,ram,CookJa02,rush_att,0,,,,,
player,201309260ram,ram,CookJa02,rush_yds,0,,,,,
player,201309260ram,ram,CookJa02,rush_td,0,,,,,
player,201309260ram,ram,CookJa02,rush_long,0,,,,,
player,201309260ram,ram,CookJa02,targets,9,,,,,
player,201309260ram,ram,CookJa02,rec,4,,,,,
player,201309260ram,ram,CookJa02,rec_yds,45,,,,,
player,201309260ram,ram,CookJa02,rec_td,0,,,,,
player,201309260ram,ram,CookJa02,rec_long,18,,,,,
player,201309260ram,ram,CookJa02,fumbles,0,,,,,
player,201309260ram,ram,CookJa02,fumbles_lost,0,,,,,
player,201309260ram,ram,QuicBr00,pass_cmp,0,,,,,
player,201309260ram,ram,QuicBr00,pass_att,0,,,,,
player,201309260ram,ram,QuicBr00,pass_yds,0,,,,,
player,201309260ram,ram,QuicBr00,pass_td,0,,,,,
player,201309260ram,ram,QuicBr00,pass_int,0,,,,,
player,201309260ram,ram,QuicBr00,pass_sacked,0,,,,,
player,201309260ram,ram,QuicBr00,pass_sacked_yds,0,,,,,
player,201309260ram,ram,QuicBr00,pass_long,0,,,,,
player,201309260ram,ram,QuicBr00,pass_rating,,,,,,
player,201309260ram,ram,QuicBr00,rush_att,0,,,,,
player,201309260ram,ram,QuicBr00,rush_yds,0,,,,,
player,201309260ram,ram,QuicBr00,rush_td,0,,,,,
player,201309260ram,ram,QuicBr00,rush_long,0,,,,,
player,201309260ram,ram,QuicBr00,targets,3,,,,,
player,201309260ram,ram,QuicBr00,rec,1,,,,,
player,201309260ram,ram,QuicBr00,rec_yds,12,,,,,
player,201309260ram,ram,QuicBr00,rec_td,0,,,,,
player,201309260ram,ram,QuicBr00,rec_long,12,,,,,
player,201309260ram,ram,QuicBr00,fumbles,0,,,,,
player,201309260ram,ram,QuicBr00,fumbles_lost,0,,,,,
player,201309260ram,ram,KendLa00,pass_cmp,0,,,,,
player,201309260ram,ram,KendLa00,pass_att,0,,,,,
player,201309260ram,ram,KendLa00,pass_yds,0,,,,,
player,201309260ram,ram,KendLa00,pass_td,0,,,,,
player,201309260ram,ram,KendLa00,pass_int,0,,,,,
player,201309260ram,ram,KendLa00,pass_sacked,0,,,,,
player,201309260ram,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201309260ram,ram,KendLa00,pass_long,0,,,,,
player,201309260ram,ram,KendLa00,pass_rating,,,,,,
player,201309260ram,ram,KendLa00,rush_att,0,,,,,
player,201309260ram,ram,KendLa00,rush_yds,0,,,,,
player,201309260ram,ram,KendLa00,rush_td,0,,,,,
player,201309260ram,ram,KendLa00,rush_long,0,,,,,
player,201309260ram,ram,KendLa00,targets,1,,,,,
player,201309260ram,ram,KendLa00,rec,1,,,,,
player,201309260ram,ram,KendLa00,rec_yds,6,,,,,
player,201309260ram,ram,KendLa00,rec_td,1,,,,,
player,201309260ram,ram,KendLa00,rec_long,6,,,,,
player,201309260ram,ram,KendLa00,fumbles,0,,,,,
player,201309260ram,ram,KendLa00,fumbles_lost,0,,,,,
player,201309260ram,ram,AustTa00,pass_cmp,0,,,,,
player,201309260ram,ram,AustTa00,pass_att,0,,,,,
player,201309260ram,ram,AustTa00,pass_yds,0,,,,,
player,201309260ram,ram,AustTa00,pass_td,0,,,,,
player,201309260ram,ram,AustTa00,pass_int,0,,,,,
player,201309260ram,ram,AustTa00,pass_sacked,0,,,,,
player,201309260ram,ram,AustTa00,pass_sacked_yds,0,,,,,
player,201309260ram,ram,AustTa00,pass_long,0,,,,,
player,201309260ram,ram,AustTa00,pass_rating,,,,,,
player,201309260ram,ram,AustTa00,rush_att,0,,,,,
player,201309260ram,ram,AustTa00,rush_yds,0,,,,,
player,201309260ram,ram,AustTa00,rush_td,0,,,,,
player,201309260ram,ram,AustTa00,rush_long,0,,,,,
player,201309260ram,ram,AustTa00,targets,8,,,,,
player,201309260ram,ram,AustTa00,rec,2,,,,,
player,201309260ram,ram,AustTa00,rec_yds,6,,,,,
player,201309260ram,ram,AustTa00,rec_td,0,,,,,
player,201309260ram,ram,AustTa00,rec_long,4,,,,,
player,201309260ram,ram,AustTa00,fumbles,1,,,,,
player,201309260ram,ram,AustTa00,fumbles_lost,0,,,,,
player,201309260ram,sfo,WhitDo20,def_int,1,,,,,
player,201309260ram,sfo,WhitDo20,def_int_yds,0,,,,,
player,201309260ram,sfo,WhitDo20,def_int_td,0,,,,,
player,201309260ram,sfo,WhitDo20,def_int_long,0,,,,,
player,201309260ram,sfo,WhitDo20,pass_defended,2,,,,,
player,201309260ram,sfo,WhitDo20,sacks,0.0,,,,,
player,201309260ram,sfo,WhitDo20,tackles_combined,3,,,,,
player,201309260ram,sfo,WhitDo20,tackles_solo,3,,,,,
