game,2013,17,20131229,201312290atl,car,"Carolina Panthers",21,atl,"Atlanta Falcons",20
player,201312290atl,car,WillDe02,pass_yds,0,,,,,
player,201312290atl,car,WillDe02,pass_td,0,,,,,
player,201312290atl,car,WillDe02,pass_int,0,,,,,
player,201312290atl,car,WillDe02,pass_sacked,0,,,,,
player,201312290atl,car,WillDe02,pass_sacked_yds,0,,,,,
player,201312290atl,car,WillDe02,pass_long,0,,,,,
player,201312290atl,car,WillDe02,pass_rating,,,,,,
player,201312290atl,car,WillDe02,rush_att,10,,,,,
player,201312290atl,car,WillDe02,rush_yds,33,,,,,
player,201312290atl,car,WillDe02,rush_td,0,,,,,
player,201312290atl,car,WillDe02,rush_long,24,,,,,
player,201312290atl,car,WillDe02,targets,2,,,,,
player,201312290atl,car,WillDe02,rec,2,,,,,
player,201312290atl,car,WillDe02,rec_yds,75,,,,,
player,201312290atl,car,WillDe02,rec_td,0,,,,,
player,201312290atl,car,WillDe02,rec_long,56,,,,,
player,201312290atl,car,WillDe02,fumbles,1,,,,,
player,201312290atl,car,WillDe02,fumbles_lost,1,,,,,
player,201312290atl,car,TolbMi00,pass_cmp,0,,,,,
player,201312290atl,car,TolbMi00,pass_att,0,,,,,
player,201312290atl,car,TolbMi00,pass_yds,0,,,,,
player,201312290atl,car,TolbMi00,pass_td,0,,,,,
player,201312290atl,car,TolbMi00,pass_int,0,,,,,
player,201312290atl,car,TolbMi00,pass_sacked,0,,,,,
player,201312290atl,car,TolbMi00,pass_sacked_yds,0,,,,,
player,201312290atl,car,TolbMi00,pass_long,0,,,,,
player,201312290atl,car,TolbMi00,pass_rating,,,,,,
player,201312290atl,car,TolbMi00,rush_att,7,,,,,
player,201312290atl,car,TolbMi00,rush_yds,29,,,,,
player,201312290atl,car,TolbMi00,rush_td,0,,,,,
player,201312290atl,car,TolbMi00,rush_long,17,,,,,
player,201312290atl,car,TolbMi00,targets,3,,,,,
player,201312290atl,car,TolbMi00,rec,3,,,,,
player,201312290atl,car,TolbMi00,rec_yds,10,,,,,
player,201312290atl,car,TolbMi00,rec_td,0,,,,,
player,201312290atl,car,TolbMi00,rec_long,8,,,,,
player,201312290atl,car,TolbMi00,fumbles,0,,,,,
player,201312290atl,car,TolbMi00,fumbles_lost,0,,,,,
player,201312290atl,car,OlseGr00,pass_cmp,0,,,,,
player,201312290atl,car,OlseGr00,pass_att,0,,,,,
player,201312290atl,car,OlseGr00,pass_yds,0,,,,,
player,201312290atl,car,OlseGr00,pass_td,0,,,,,
player,201312290atl,car,OlseGr00,pass_int,0,,,,,
player,201312290atl,car,OlseGr00,pass_sacked,0,,,,,
player,201312290atl,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201312290atl,car,OlseGr00,pass_long,0,,,,,
player,201312290atl,car,OlseGr00,pass_rating,,,,,,
player,201312290atl,car,OlseGr00,rush_att,0,,,,,
player,201312290atl,car,OlseGr00,rush_yds,0,,,,,
player,201312290atl,car,OlseGr00,rush_td,0,,,,,
player,201312290atl,car,OlseGr00,rush_long,0,,,,,
player,201312290atl,car,OlseGr00,targets,8,,,,,
player,201312290atl,car,OlseGr00,rec,6,,,,,
player,201312290atl,car,OlseGr00,rec_yds,42,,,,,
player,201312290atl,car,OlseGr00,rec_td,1,,,,,
player,201312290atl,car,OlseGr00,rec_long,8,,,,,
player,201312290atl,car,OlseGr00,fumbles,0,,,,,
player,201312290atl,car,OlseGr00,fumbles_lost,0,,,,,
player,201312290atl,car,HixoDo00,pass_cmp,0,,,,,
player,201312290atl,car,HixoDo00,pass_att,0,,,,,
player,201312290atl,car,HixoDo00,pass_yds,0,,,,,
player,201312290atl,car,HixoDo00,pass_td,0,,,,,
player,201312290atl,car,HixoDo00,pass_int,0,,,,,
player,201312290atl,car,HixoDo00,pass_sacked,0,,,,,
player,201312290atl,car,HixoDo00,pass_sacked_yds,0,,,,,
player,201312290atl,car,HixoDo00,pass_long,0,,,,,
player,201312290atl,car,HixoDo00,pass_rating,,,,,,
player,201312290atl,car,HixoDo00,rush_att,0,,,,,
player,201312290atl,car,HixoDo00,rush_yds,0,,,,,
player,201312290atl,car,HixoDo00,rush_td,0,,,,,
player,201312290atl,car,HixoDo00,rush_long,0,,,,,
player,201312290atl,car,HixoDo00,targets,3,,,,,
player,201312290atl,car,HixoDo00,rec,2,,,,,
player,201312290atl,car,HixoDo00,rec_yds,16,,,,,
player,201312290atl,car,HixoDo00,rec_td,0,,,,,
player,201312290atl,car,HixoDo00,rec_long,12,,,,,
player,201312290atl,car,HixoDo00,fumbles,0,,,,,
player,201312290atl,car,HixoDo00,fumbles_lost,0,,,,,
player,201312290atl,car,GinnTe00,pass_cmp,0,,,,,
player,201312290atl,car,GinnTe00,pass_att,0,,,,,
player,201312290atl,car,GinnTe00,pass_yds,0,,,,,
player,201312290atl,car,GinnTe00,pass_td,0,,,,,
player,201312290atl,car,GinnTe00,pass_int,0,,,,,
player,201312290atl,car,GinnTe00,pass_sacked,0,,,,,
player,201312290atl,car,GinnTe00,pass_sacked_yds,0,,,,,
player,201312290atl,car,GinnTe00,pass_long,0,,,,,
player,201312290atl,car,GinnTe00,pass_rating,,,,,,
player,201312290atl,car,GinnTe00,rush_att,0,,,,,
player,201312290atl,car,GinnTe00,rush_yds,0,,,,,
player,201312290atl,car,GinnTe00,rush_td,0,,,,,
player,201312290atl,car,GinnTe00,rush_long,0,,,,,
player,201312290atl,car,GinnTe00,targets,5,,,,,
player,201312290atl,car,GinnTe00,rec,2,,,,,
player,201312290atl,car,GinnTe00,rec_yds,6,,,,,
player,201312290atl,car,GinnTe00,rec_td,1,,,,,
player,201312290atl,car,GinnTe00,rec_long,3,,,,,
player,201312290atl,car,GinnTe00,fumbles,0,,,,,
player,201312290atl,car,GinnTe00,fumbles_lost,0,,,,,
player,201312290atl,car,McNuMa00,pass_cmp,0,,,,,
player,201312290atl,car,McNuMa00,pass_att,0,,,,,
player,201312290atl,car,McNuMa00,pass_yds,0,,,,,
player,201312290atl,car,McNuMa00,pass_td,0,,,,,
player,201312290atl,car,McNuMa00,pass_int,0,,,,,
player,201312290atl,car,McNuMa00,pass_sacked,0,,,,,
player,201312290atl,car,McNuMa00,pass_sacked_yds,0,,,,,
player,201312290atl,car,McNuMa00,pass_long,0,,,,,
player,201312290atl,car,McNuMa00,pass_rating,,,,,,
player,201312290atl,car,McNuMa00,rush_att,0,,,,,
player,201312290atl,car,McNuMa00,rush_yds,0,,,,,
player,201312290atl,car,McNuMa00,rush_td,0,,,,,
player,201312290atl,car,McNuMa00,rush_long,0,,,,,
player,201312290atl,car,McNuMa00,targets,1,,,,,
player,201312290atl,car,McNuMa00,rec,0,,,,,
player,201312290atl,car,McNuMa00,rec_yds,0,,,,,
player,201312290atl,car,McNuMa00,rec_td,0,,,,,
player,201312290atl,car,McNuMa00,rec_long,0,,,,,
player,201312290atl,car,McNuMa00,fumbles,0,,,,,
player,201312290atl,car,McNuMa00,fumbles_lost,0,,,,,
player,201312290atl,car,LaFeBr00,pass_cmp,0,,,,,
player,201312290atl,car,LaFeBr00,pass_att,0,,,,,
player,201312290atl,car,LaFeBr00,pass_yds,0,,,,,
player,201312290atl,car,LaFeBr00,pass_td,0,,,,,
player,201312290atl,car,LaFeBr00,pass_int,0,,,,,
player,201312290atl,car,LaFeBr00,pass_sacked,0,,,,,
player,201312290atl,car,LaFeBr00,pass_sacked_yds,0,,,,,
player,201312290atl,car,LaFeBr00,pass_long,0,,,,,
player,201312290atl,car,LaFeBr00,pass_rating,,,,,,
player,201312290atl,car,LaFeBr00,rush_att,0,,,,,
player,201312290atl,car,LaFeBr00,rush_yds,0,,,,,
player,201312290atl,car,LaFeBr00,rush_td,0,,,,,
player,201312290atl,car,LaFeBr00,rush_long,0,,,,,
player,201312290atl,car,LaFeBr00,targets,5,,,,,
player,201312290atl,car,LaFeBr00,rec,0,,,,,
player,201312290atl,car,LaFeBr00,rec_yds,0,,,,,
player,201312290atl,car,LaFeBr00,rec_td,0,,,,,
player,201312290atl,car,LaFeBr00,rec_long,0,,,,,
player,201312290atl,car,LaFeBr00,fumbles,0,,,,,
player,201312290atl,car,LaFeBr00,fumbles_lost,0,,,,,
player,201312290atl,atl,RyanMa00,pass_cmp,28,,,,,
player,201312290atl,atl,RyanMa00,pass_att,40,,,,,
player,201312290atl,atl,RyanMa00,pass_yds,280,,,,,
player,201312290atl,atl,RyanMa00,pass_td,2,,,,,
player,201312290atl,atl,RyanMa00,pass_int,1,,,,,
player,201312290atl,atl,RyanMa00,pass_sacked,9,,,,,
player,201312290atl,atl,RyanMa00,pass_sacked_yds,49,,,,,
player,201312290atl,atl,RyanMa00,pass_long,39,,,,,
player,201312290atl,atl,RyanMa00,pass_rating,95.8,,,,,
player,201312290atl,atl,RyanMa00,rush_att,2,,,,,
player,201312290atl,atl,RyanMa00,rush_yds,-1,,,,,
player,201312290atl,atl,RyanMa00,rush_td,0,,,,,
player,201312290atl,atl,RyanMa00,rush_long,0,,,,,
player,201312290atl,atl,RyanMa00,targets,0,,,,,
player,201312290atl,atl,RyanMa00,rec,0,,,,,
player,201312290atl,atl,RyanMa00,rec_yds,0,,,,,
player,201312290atl,atl,RyanMa00,rec_td,0,,,,,
player,201312290atl,atl,RyanMa00,rec_long,0,,,,,
player,201312290atl,atl,RyanMa00,fumbles,0,,,,,
player,201312290atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201312290atl,atl,JackSt00,pass_cmp,0,,,,,
player,201312290atl,atl,JackSt00,pass_att,0,,,,,
player,201312290atl,atl,JackSt00,pass_yds,0,,,,,
player,201312290atl,atl,JackSt00,pass_td,0,,,,,
player,201312290atl,atl,JackSt00,pass_int,0,,,,,
player,201312290atl,atl,JackSt00,pass_sacked,0,,,,,
player,201312290atl,atl,JackSt00,pass_sacked_yds,0,,,,,
player,201312290atl,atl,JackSt00,pass_long,0,,,,,
player,201312290atl,atl,JackSt00,pass_rating,,,,,,
player,201312290atl,atl,JackSt00,rush_att,13,,,,,
player,201312290atl,atl,JackSt00,rush_yds,41,,,,,
player,201312290atl,atl,JackSt00,rush_td,0,,,,,
player,201312290atl,atl,JackSt00,rush_long,17,,,,,
player,201312290atl,atl,JackSt00,targets,7,,,,,
player,201312290atl,atl,JackSt00,rec,5,,,,,
player,201312290atl,atl,JackSt00,rec_yds,53,,,,,
player,201312290atl,atl,JackSt00,rec_td,0,,,,,
player,201312290atl,atl,JackSt00,rec_long,25,,,,,
player,201312290atl,atl,JackSt00,fumbles,0,,,,,
player,201312290atl,atl,JackSt00,fumbles_lost,0,,,,,
player,201312290atl,atl,SnelJa00,pass_cmp,0,,,,,
player,201312290atl,atl,SnelJa00,pass_att,0,,,,,
player,201312290atl,atl,SnelJa00,pass_yds,0,,,,,
player,201312290atl,atl,SnelJa00,pass_td,0,,,,,
player,201312290atl,atl,SnelJa00,pass_int,0,,,,,
player,201312290atl,atl,SnelJa00,pass_sacked,0,,,,,
player,201312290atl,atl,SnelJa00,pass_sacked_yds,0,,,,,
player,201312290atl,atl,SnelJa00,pass_long,0,,,,,
player,201312290atl,atl,SnelJa00,pass_rating,,,,,,
player,201312290atl,atl,SnelJa00,rush_att,5,,,,,
player,201312290atl,atl,SnelJa00,rush_yds,36,,,,,
player,201312290atl,atl,SnelJa00,rush_td,0,,,,,
player,201312290atl,atl,SnelJa00,rush_long,16,,,,,
player,201312290atl,atl,SnelJa00,targets,2,,,,,
player,201312290atl,atl,SnelJa00,rec,2,,,,,
player,201312290atl,atl,SnelJa00,rec_yds,15,,,,,
player,201312290atl,atl,SnelJa00,rec_td,1,,,,,
player,201312290atl,atl,SnelJa00,rec_long,9,,,,,
player,201312290atl,atl,SnelJa00,fumbles,0,,,,,
player,201312290atl,atl,SnelJa00,fumbles_lost,0,,,,,
player,201312290atl,atl,WhitRo00,pass_cmp,0,,,,,
player,201312290atl,atl,WhitRo00,pass_att,0,,,,,
player,201312290atl,atl,WhitRo00,pass_yds,0,,,,,
player,201312290atl,atl,WhitRo00,pass_td,0,,,,,
player,201312290atl,atl,WhitRo00,pass_int,0,,,,,
player,201312290atl,atl,WhitRo00,pass_sacked,0,,,,,
player,201312290atl,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201312290atl,atl,WhitRo00,pass_long,0,,,,,
player,201312290atl,atl,WhitRo00,pass_rating,,,,,,
player,201312290atl,atl,WhitRo00,rush_att,0,,,,,
player,201312290atl,atl,WhitRo00,rush_yds,0,,,,,
player,201312290atl,atl,WhitRo00,rush_td,0,,,,,
player,201312290atl,atl,WhitRo00,rush_long,0,,,,,
player,201312290atl,atl,WhitRo00,targets,14,,,,,
player,201312290atl,atl,WhitRo00,rec,8,,,,,
player,201312290atl,atl,WhitRo00,rec_yds,91,,,,,
player,201312290atl,atl,WhitRo00,rec_td,1,,,,,
player,201312290atl,atl,WhitRo00,rec_long,39,,,,,
player,201312290atl,atl,WhitRo00,fumbles,0,,,,,
player,201312290atl,atl,WhitRo00,fumbles_lost,0,,,,,
player,201312290atl,atl,DougHa00,pass_cmp,0,,,,,
player,201312290atl,atl,DougHa00,pass_att,0,,,,,
player,201312290atl,atl,DougHa00,pass_yds,0,,,,,
player,201312290atl,atl,DougHa00,pass_td,0,,,,,
player,201312290atl,atl,DougHa00,pass_int,0,,,,,
player,201312290atl,atl,DougHa00,pass_sacked,0,,,,,
player,201312290atl,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201312290atl,atl,DougHa00,pass_long,0,,,,,
player,201312290atl,atl,DougHa00,pass_rating,,,,,,
player,201312290atl,atl,DougHa00,rush_att,0,,,,,
player,201312290atl,atl,DougHa00,rush_yds,0,,,,,
player,201312290atl,atl,DougHa00,rush_td,0,,,,,
player,201312290atl,atl,DougHa00,rush_long,0,,,,,
player,201312290atl,atl,DougHa00,targets,9,,,,,
player,201312290atl,atl,DougHa00,rec,7,,,,,
player,201312290atl,atl,DougHa00,rec_yds,58,,,,,
player,201312290atl,atl,DougHa00,rec_td,0,,,,,
player,201312290atl,atl,DougHa00,rec_long,12,,,,,
player,201312290atl,atl,DougHa00,fumbles,0,,,,,
player,201312290atl,atl,DougHa00,fumbles_lost,0,,,,,
player,201312290atl,atl,GonzTo00,pass_cmp,0,,,,,
player,201312290atl,atl,GonzTo00,pass_att,0,,,,,
player,201312290atl,atl,GonzTo00,pass_yds,0,,,,,
player,201312290atl,atl,GonzTo00,pass_td,0,,,,,
player,201312290atl,atl,GonzTo00,pass_int,0,,,,,
player,201312290atl,atl,GonzTo00,pass_sacked,0,,,,,
player,201312290atl,atl,GonzTo00,pass_sacked_yds,0,,,,,
player,201312290atl,atl,GonzTo00,pass_long,0,,,,,
player,201312290atl,atl,GonzTo00,pass_rating,,,,,,
player,201312290atl,atl,GonzTo00,rush_att,0,,,,,
player,201312290atl,atl,GonzTo00,rush_yds,0,,,,,
player,201312290atl,atl,GonzTo00,rush_td,0,,,,,
player,201312290atl,atl,GonzTo00,rush_long,0,,,,,
player,201312290atl,atl,GonzTo00,targets,4,,,,,
player,201312290atl,atl,GonzTo00,rec,4,,,,,
player,201312290atl,atl,GonzTo00,rec_yds,56,,,,,
player,201312290atl,atl,GonzTo00,rec_td,0,,,,,
player,201312290atl,atl,GonzTo00,rec_long,23,,,,,
player,201312290atl,atl,GonzTo00,fumbles,0,,,,,
player,201312290atl,atl,GonzTo00,fumbles_lost,0,,,,,
player,201312290atl,atl,JohnDa06,pass_cmp,0,,,,,
player,201312290atl,atl,JohnDa06,pass_att,0,,,,,
player,201312290atl,atl,JohnDa06,pass_yds,0,,,,,
player,201312290atl,atl,JohnDa06,pass_td,0,,,,,
player,201312290atl,atl,JohnDa06,pass_int,0,,,,,
player,201312290atl,atl,JohnDa06,pass_sacked,0,,,,,
player,201312290atl,atl,JohnDa06,pass_sacked_yds,0,,,,,
player,201312290atl,atl,JohnDa06,pass_long,0,,,,,
player,201312290atl,atl,JohnDa06,pass_rating,,,,,,
player,201312290atl,atl,JohnDa06,rush_att,0,,,,,
player,201312290atl,atl,JohnDa06,rush_yds,0,,,,,
player,201312290atl,atl,JohnDa06,rush_td,0,,,,,
player,201312290atl,atl,JohnDa06,rush_long,0,,,,,
player,201312290atl,atl,JohnDa06,targets,3,,,,,
player,201312290atl,atl,JohnDa06,rec,1,,,,,
player,201312290atl,atl,JohnDa06,rec_yds,4,,,,,
player,201312290atl,atl,JohnDa06,rec_td,0,,,,,
player,201312290atl,atl,JohnDa06,rec_long,4,,,,,
player,201312290atl,atl,JohnDa06,fumbles,0,,,,,
player,201312290atl,atl,JohnDa06,fumbles_lost,0,,,,,
player,201312290atl,atl,DiMaPa00,pass_cmp,0,,,,,
player,201312290atl,atl,DiMaPa00,pass_att,0,,,,,
player,201312290atl,atl,DiMaPa00,pass_yds,0,,,,,
player,201312290atl,atl,DiMaPa00,pass_td,0,,,,,
player,201312290atl,atl,DiMaPa00,pass_int,0,,,,,
player,201312290atl,atl,DiMaPa00,pass_sacked,0,,,,,
player,201312290atl,atl,DiMaPa00,pass_sacked_yds,0,,,,,
player,201312290atl,atl,DiMaPa00,pass_long,0,,,,,
player,201312290atl,atl,DiMaPa00,pass_rating,,,,,,
player,201312290atl,atl,DiMaPa00,rush_att,0,,,,,
player,201312290atl,atl,DiMaPa00,rush_yds,0,,,,,
player,201312290atl,atl,DiMaPa00,rush_td,0,,,,,
player,201312290atl,atl,DiMaPa00,rush_long,0,,,,,
player,201312290atl,atl,DiMaPa00,targets,1,,,,,
player,201312290atl,atl,DiMaPa00,rec,1,,,,,
player,201312290atl,atl,DiMaPa00,rec_yds,3,,,,,
player,201312290atl,atl,DiMaPa00,rec_td,0,,,,,
player,201312290atl,atl,DiMaPa00,rec_long,3,,,,,
player,201312290atl,atl,DiMaPa00,fumbles,0,,,,,
player,201312290atl,atl,DiMaPa00,fumbles_lost,0,,,,,
player,201312290atl,car,WhitMe00,def_int,1,,,,,
player,201312290atl,car,WhitMe00,def_int_yds,8,,,,,
player,201312290atl,car,WhitMe00,def_int_td,1,,,,,
player,201312290atl,car,WhitMe00,def_int_long,8,,,,,
player,201312290atl,car,WhitMe00,pass_defended,1,,,,,
player,201312290atl,car,WhitMe00,sacks,0.0,,,,,
player,201312290atl,car,WhitMe00,tackles_combined,8,,,,,
player,201312290atl,car,WhitMe00,tackles_solo,7,,,,,
player,201312290atl,car,WhitMe00,tackles_assists,1,,,,,
player,201312290atl,car,WhitMe00,tackles_loss,1,,,,,
player,201312290atl,car,WhitMe00,qb_hits,0,,,,,
player,201312290atl,car,WhitMe00,fumbles_rec,0,,,,,
player,201312290atl,car,WhitMe00,fumbles_rec_yds,0,,,,,
player,201312290atl,car,WhitMe00,fumbles_rec_td,0,,,,,
player,201312290atl,car,WhitMe00,fumbles_forced,0,,,,,
player,201312290atl,car,HardGr99,def_int,0,,,,,
player,201312290atl,car,HardGr99,def_int_yds,0,,,,,
player,201312290atl,car,HardGr99,def_int_td,0,,,,,
player,201312290atl,car,HardGr99,def_int_long,0,,,,,
player,201312290atl,car,HardGr99,pass_defended,0,,,,,
player,201312290atl,car,HardGr99,sacks,4.0,,,,,
player,201312290atl,car,HardGr99,tackles_combined,6,,,,,
player,201312290atl,car,HardGr99,tackles_solo,5,,,,,
player,201312290atl,car,HardGr99,tackles_assists,1,,,,,
player,201312290atl,car,HardGr99,tackles_loss,4,,,,,
player,201312290atl,car,HardGr99,qb_hits,8,,,,,
player,201312290atl,car,HardGr99,fumbles_rec,0,,,,,
player,201312290atl,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201312290atl,car,HardGr99,fumbles_rec_td,0,,,,,
player,201312290atl,car,HardGr99,fumbles_forced,0,,,,,
player,201312290atl,car,JohnCh98,def_int,0,,,,,
player,201312290atl,car,JohnCh98,def_int_yds,0,,,,,
player,201312290atl,car,JohnCh98,def_int_td,0,,,,,
player,201312290atl,car,JohnCh98,def_int_long,0,,,,,
player,201312290atl,car,JohnCh98,pass_defended,0,,,,,
player,201312290atl,car,JohnCh98,sacks,2.0,,,,,
player,201312290atl,car,JohnCh98,tackles_combined,2,,,,,
player,201312290atl,car,JohnCh98,tackles_solo,2,,,,,
player,201312290atl,car,JohnCh98,tackles_assists,0,,,,,
player,201312290atl,car,JohnCh98,tackles_loss,2,,,,,
player,201312290atl,car,JohnCh98,qb_hits,2,,,,,
player,201312290atl,car,JohnCh98,fumbles_rec,0,,,,,
player,201312290atl,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201312290atl,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201312290atl,car,JohnCh98,fumbles_forced,0,,,,,
player,201312290atl,car,MitcMi99,def_int,0,,,,,
player,201312290atl,car,MitcMi99,def_int_yds,0,,,,,
player,201312290atl,car,MitcMi99,def_int_td,0,,,,,
player,201312290atl,car,MitcMi99,def_int_long,0,,,,,
player,201312290atl,car,MitcMi99,pass_defended,1,,,,,
player,201312290atl,car,MitcMi99,sacks,1.0,,,,,
player,201312290atl,car,MitcMi99,tackles_combined,4,,,,,
player,201312290atl,car,MitcMi99,tackles_solo,3,,,,,
player,201312290atl,car,MitcMi99,tackles_assists,1,,,,,
player,201312290atl,car,MitcMi99,tackles_loss,1,,,,,
player,201312290atl,car,MitcMi99,qb_hits,1,,,,,
player,201312290atl,car,MitcMi99,fumbles_rec,0,,,,,
player,201312290atl,car,MitcMi99,fumbles_rec_yds,0,,,,,
player,201312290atl,car,MitcMi99,fumbles_rec_td,0,,,,,
player,201312290atl,car,MitcMi99,fumbles_forced,0,,,,,
player,201312290atl,car,AlexFr00,def_int,0,,,,,
player,201312290atl,car,AlexFr00,def_int_yds,0,,,,,
player,201312290atl,car,AlexFr00,def_int_td,0,,,,,
player,201312290atl,car,AlexFr00,def_int_long,0,,,,,
player,201312290atl,car,AlexFr00,pass_defended,0,,,,,
player,201312290atl,car,AlexFr00,sacks,1.0,,,,,
player,201312290atl,car,AlexFr00,tackles_combined,3,,,,,
player,201312290atl,car,AlexFr00,tackles_solo,1,,,,,
player,201312290atl,car,AlexFr00,tackles_assists,2,,,,,
player,201312290atl,car,AlexFr00,tackles_loss,1,,,,,
player,201312290atl,car,AlexFr00,qb_hits,1,,,,,
player,201312290atl,car,AlexFr00,fumbles_rec,0,,,,,
player,201312290atl,car,AlexFr00,fumbles_rec_yds,0,,,,,
player,201312290atl,car,AlexFr00,fumbles_rec_td,0,,,,,
player,201312290atl,car,AlexFr00,fumbles_forced,0,,,,,
player,201312290atl,car,LotuSt00,def_int,0,,,,,
player,201312290atl,car,LotuSt00,def_int_yds,0,,,,,
player,201312290atl,car,LotuSt00,def_int_td,0,,,,,
player,201312290atl,car,LotuSt00,def_int_long,0,,,,,
player,201312290atl,car,LotuSt00,pass_defended,0,,,,,
player,201312290atl,car,LotuSt00,sacks,1.0,,,,,
player,201312290atl,car,LotuSt00,tackles_combined,2,,,,,
player,201312290atl,car,LotuSt00,tackles_solo,1,,,,,
player,201312290atl,car,LotuSt00,tackles_assists,1,,,,,
player,201312290atl,car,LotuSt00,tackles_loss,1,,,,,
player,201312290atl,car,LotuSt00,qb_hits,1,,,,,
player,201312290atl,car,LotuSt00,fumbles_rec,0,,,,,
player,201312290atl,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201312290atl,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201312290atl,car,LotuSt00,fumbles_forced,0,,,,,
player,201312290atl,car,KuecLu00,def_int,0,,,,,
player,201312290atl,car,KuecLu00,def_int_yds,0,,,,,
player,201312290atl,car,KuecLu00,def_int_td,0,,,,,
player,201312290atl,car,KuecLu00,def_int_long,0,,,,,
player,201312290atl,car,KuecLu00,pass_defended,0,,,,,
player,201312290atl,car,KuecLu00,sacks,0.0,,,,,
player,201312290atl,car,KuecLu00,tackles_combined,10,,,,,
player,201312290atl,car,KuecLu00,tackles_solo,5,,,,,
player,201312290atl,car,KuecLu00,tackles_assists,5,,,,,
player,201312290atl,car,KuecLu00,tackles_loss,1,,,,,
player,201312290atl,car,KuecLu00,qb_hits,0,,,,,
player,201312290atl,car,KuecLu00,fumbles_rec,0,,,,,
player,201312290atl,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201312290atl,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201312290atl,car,KuecLu00,fumbles_forced,0,,,,,
player,201312290atl,car,MunnCa99,def_int,0,,,,,
player,201312290atl,car,MunnCa99,def_int_yds,0,,,,,
player,201312290atl,car,MunnCa99,def_int_td,0,,,,,
player,201312290atl,car,MunnCa99,def_int_long,0,,,,,
player,201312290atl,car,MunnCa99,pass_defended,0,,,,,
player,201312290atl,car,MunnCa99,sacks,0.0,,,,,
player,201312290atl,car,MunnCa99,tackles_combined,7,,,,,
player,201312290atl,car,MunnCa99,tackles_solo,4,,,,,
player,201312290atl,car,MunnCa99,tackles_assists,3,,,,,
player,201312290atl,car,MunnCa99,tackles_loss,0,,,,,
player,201312290atl,car,MunnCa99,qb_hits,0,,,,,
