game,2013,2,20130915,201309150gnb,was,"Washington Redskins",20,gnb,"Green Bay Packers",38
player,201309150gnb,was,PaulLo00,pass_sacked,0,,,,,
player,201309150gnb,was,PaulLo00,pass_sacked_yds,0,,,,,
player,201309150gnb,was,PaulLo00,pass_long,0,,,,,
player,201309150gnb,was,PaulLo00,pass_rating,,,,,,
player,201309150gnb,was,PaulLo00,rush_att,0,,,,,
player,201309150gnb,was,PaulLo00,rush_yds,0,,,,,
player,201309150gnb,was,PaulLo00,rush_td,0,,,,,
player,201309150gnb,was,PaulLo00,rush_long,0,,,,,
player,201309150gnb,was,PaulLo00,targets,3,,,,,
player,201309150gnb,was,PaulLo00,rec,2,,,,,
player,201309150gnb,was,PaulLo00,rec_yds,13,,,,,
player,201309150gnb,was,PaulLo00,rec_td,0,,,,,
player,201309150gnb,was,PaulLo00,rec_long,7,,,,,
player,201309150gnb,was,PaulLo00,fumbles,0,,,,,
player,201309150gnb,was,PaulLo00,fumbles_lost,0,,,,,
player,201309150gnb,was,DaviFr01,pass_cmp,0,,,,,
player,201309150gnb,was,DaviFr01,pass_att,0,,,,,
player,201309150gnb,was,DaviFr01,pass_yds,0,,,,,
player,201309150gnb,was,DaviFr01,pass_td,0,,,,,
player,201309150gnb,was,DaviFr01,pass_int,0,,,,,
player,201309150gnb,was,DaviFr01,pass_sacked,0,,,,,
player,201309150gnb,was,DaviFr01,pass_sacked_yds,0,,,,,
player,201309150gnb,was,DaviFr01,pass_long,0,,,,,
player,201309150gnb,was,DaviFr01,pass_rating,,,,,,
player,201309150gnb,was,DaviFr01,rush_att,0,,,,,
player,201309150gnb,was,DaviFr01,rush_yds,0,,,,,
player,201309150gnb,was,DaviFr01,rush_td,0,,,,,
player,201309150gnb,was,DaviFr01,rush_long,0,,,,,
player,201309150gnb,was,DaviFr01,targets,2,,,,,
player,201309150gnb,was,DaviFr01,rec,1,,,,,
player,201309150gnb,was,DaviFr01,rec_yds,3,,,,,
player,201309150gnb,was,DaviFr01,rec_td,0,,,,,
player,201309150gnb,was,DaviFr01,rec_long,3,,,,,
player,201309150gnb,was,DaviFr01,fumbles,0,,,,,
player,201309150gnb,was,DaviFr01,fumbles_lost,0,,,,,
player,201309150gnb,was,HeluRo00,pass_cmp,0,,,,,
player,201309150gnb,was,HeluRo00,pass_att,0,,,,,
player,201309150gnb,was,HeluRo00,pass_yds,0,,,,,
player,201309150gnb,was,HeluRo00,pass_td,0,,,,,
player,201309150gnb,was,HeluRo00,pass_int,0,,,,,
player,201309150gnb,was,HeluRo00,pass_sacked,0,,,,,
player,201309150gnb,was,HeluRo00,pass_sacked_yds,0,,,,,
player,201309150gnb,was,HeluRo00,pass_long,0,,,,,
player,201309150gnb,was,HeluRo00,pass_rating,,,,,,
player,201309150gnb,was,HeluRo00,rush_att,0,,,,,
player,201309150gnb,was,HeluRo00,rush_yds,0,,,,,
player,201309150gnb,was,HeluRo00,rush_td,0,,,,,
player,201309150gnb,was,HeluRo00,rush_long,0,,,,,
player,201309150gnb,was,HeluRo00,targets,1,,,,,
player,201309150gnb,was,HeluRo00,rec,1,,,,,
player,201309150gnb,was,HeluRo00,rec_yds,2,,,,,
player,201309150gnb,was,HeluRo00,rec_td,0,,,,,
player,201309150gnb,was,HeluRo00,rec_long,2,,,,,
player,201309150gnb,was,HeluRo00,fumbles,0,,,,,
player,201309150gnb,was,HeluRo00,fumbles_lost,0,,,,,
player,201309150gnb,gnb,RodgAa00,pass_cmp,34,,,,,
player,201309150gnb,gnb,RodgAa00,pass_att,42,,,,,
player,201309150gnb,gnb,RodgAa00,pass_yds,480,,,,,
player,201309150gnb,gnb,RodgAa00,pass_td,4,,,,,
player,201309150gnb,gnb,RodgAa00,pass_int,0,,,,,
player,201309150gnb,gnb,RodgAa00,pass_sacked,4,,,,,
player,201309150gnb,gnb,RodgAa00,pass_sacked_yds,39,,,,,
player,201309150gnb,gnb,RodgAa00,pass_long,57,,,,,
player,201309150gnb,gnb,RodgAa00,pass_rating,146.0,,,,,
player,201309150gnb,gnb,RodgAa00,rush_att,3,,,,,
player,201309150gnb,gnb,RodgAa00,rush_yds,-3,,,,,
player,201309150gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201309150gnb,gnb,RodgAa00,rush_long,-1,,,,,
player,201309150gnb,gnb,RodgAa00,targets,0,,,,,
player,201309150gnb,gnb,RodgAa00,rec,0,,,,,
player,201309150gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201309150gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201309150gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201309150gnb,gnb,RodgAa00,fumbles,0,,,,,
player,201309150gnb,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201309150gnb,gnb,StarJa00,pass_cmp,0,,,,,
player,201309150gnb,gnb,StarJa00,pass_att,0,,,,,
player,201309150gnb,gnb,StarJa00,pass_yds,0,,,,,
player,201309150gnb,gnb,StarJa00,pass_td,0,,,,,
player,201309150gnb,gnb,StarJa00,pass_int,0,,,,,
player,201309150gnb,gnb,StarJa00,pass_sacked,0,,,,,
player,201309150gnb,gnb,StarJa00,pass_sacked_yds,0,,,,,
player,201309150gnb,gnb,StarJa00,pass_long,0,,,,,
player,201309150gnb,gnb,StarJa00,pass_rating,,,,,,
player,201309150gnb,gnb,StarJa00,rush_att,20,,,,,
player,201309150gnb,gnb,StarJa00,rush_yds,132,,,,,
player,201309150gnb,gnb,StarJa00,rush_td,1,,,,,
player,201309150gnb,gnb,StarJa00,rush_long,32,,,,,
player,201309150gnb,gnb,StarJa00,targets,5,,,,,
player,201309150gnb,gnb,StarJa00,rec,4,,,,,
player,201309150gnb,gnb,StarJa00,rec_yds,36,,,,,
player,201309150gnb,gnb,StarJa00,rec_td,0,,,,,
player,201309150gnb,gnb,StarJa00,rec_long,15,,,,,
player,201309150gnb,gnb,StarJa00,fumbles,0,,,,,
player,201309150gnb,gnb,StarJa00,fumbles_lost,0,,,,,
player,201309150gnb,gnb,LacyEd00,pass_cmp,0,,,,,
player,201309150gnb,gnb,LacyEd00,pass_att,0,,,,,
player,201309150gnb,gnb,LacyEd00,pass_yds,0,,,,,
player,201309150gnb,gnb,LacyEd00,pass_td,0,,,,,
player,201309150gnb,gnb,LacyEd00,pass_int,0,,,,,
player,201309150gnb,gnb,LacyEd00,pass_sacked,0,,,,,
player,201309150gnb,gnb,LacyEd00,pass_sacked_yds,0,,,,,
player,201309150gnb,gnb,LacyEd00,pass_long,0,,,,,
player,201309150gnb,gnb,LacyEd00,pass_rating,,,,,,
player,201309150gnb,gnb,LacyEd00,rush_att,1,,,,,
player,201309150gnb,gnb,LacyEd00,rush_yds,10,,,,,
player,201309150gnb,gnb,LacyEd00,rush_td,0,,,,,
player,201309150gnb,gnb,LacyEd00,rush_long,10,,,,,
player,201309150gnb,gnb,LacyEd00,targets,0,,,,,
player,201309150gnb,gnb,LacyEd00,rec,0,,,,,
player,201309150gnb,gnb,LacyEd00,rec_yds,0,,,,,
player,201309150gnb,gnb,LacyEd00,rec_td,0,,,,,
player,201309150gnb,gnb,LacyEd00,rec_long,0,,,,,
player,201309150gnb,gnb,LacyEd00,fumbles,0,,,,,
player,201309150gnb,gnb,LacyEd00,fumbles_lost,0,,,,,
player,201309150gnb,gnb,JoneJa04,pass_cmp,0,,,,,
player,201309150gnb,gnb,JoneJa04,pass_att,0,,,,,
player,201309150gnb,gnb,JoneJa04,pass_yds,0,,,,,
player,201309150gnb,gnb,JoneJa04,pass_td,0,,,,,
player,201309150gnb,gnb,JoneJa04,pass_int,0,,,,,
player,201309150gnb,gnb,JoneJa04,pass_sacked,0,,,,,
player,201309150gnb,gnb,JoneJa04,pass_sacked_yds,0,,,,,
player,201309150gnb,gnb,JoneJa04,pass_long,0,,,,,
player,201309150gnb,gnb,JoneJa04,pass_rating,,,,,,
player,201309150gnb,gnb,JoneJa04,rush_att,0,,,,,
player,201309150gnb,gnb,JoneJa04,rush_yds,0,,,,,
player,201309150gnb,gnb,JoneJa04,rush_td,0,,,,,
player,201309150gnb,gnb,JoneJa04,rush_long,0,,,,,
player,201309150gnb,gnb,JoneJa04,targets,12,,,,,
player,201309150gnb,gnb,JoneJa04,rec,11,,,,,
player,201309150gnb,gnb,JoneJa04,rec_yds,178,,,,,
player,201309150gnb,gnb,JoneJa04,rec_td,0,,,,,
player,201309150gnb,gnb,JoneJa04,rec_long,57,,,,,
player,201309150gnb,gnb,JoneJa04,fumbles,1,,,,,
player,201309150gnb,gnb,JoneJa04,fumbles_lost,1,,,,,
player,201309150gnb,gnb,CobbRa00,pass_cmp,0,,,,,
player,201309150gnb,gnb,CobbRa00,pass_att,0,,,,,
player,201309150gnb,gnb,CobbRa00,pass_yds,0,,,,,
player,201309150gnb,gnb,CobbRa00,pass_td,0,,,,,
player,201309150gnb,gnb,CobbRa00,pass_int,0,,,,,
player,201309150gnb,gnb,CobbRa00,pass_sacked,0,,,,,
player,201309150gnb,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201309150gnb,gnb,CobbRa00,pass_long,0,,,,,
player,201309150gnb,gnb,CobbRa00,pass_rating,,,,,,
player,201309150gnb,gnb,CobbRa00,rush_att,0,,,,,
player,201309150gnb,gnb,CobbRa00,rush_yds,0,,,,,
player,201309150gnb,gnb,CobbRa00,rush_td,0,,,,,
player,201309150gnb,gnb,CobbRa00,rush_long,0,,,,,
player,201309150gnb,gnb,CobbRa00,targets,10,,,,,
player,201309150gnb,gnb,CobbRa00,rec,9,,,,,
player,201309150gnb,gnb,CobbRa00,rec_yds,128,,,,,
player,201309150gnb,gnb,CobbRa00,rec_td,1,,,,,
player,201309150gnb,gnb,CobbRa00,rec_long,35,,,,,
player,201309150gnb,gnb,CobbRa00,fumbles,0,,,,,
player,201309150gnb,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201309150gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201309150gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201309150gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201309150gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201309150gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201309150gnb,gnb,NelsJo00,pass_sacked,0,,,,,
player,201309150gnb,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201309150gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201309150gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201309150gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201309150gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201309150gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201309150gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201309150gnb,gnb,NelsJo00,targets,4,,,,,
player,201309150gnb,gnb,NelsJo00,rec,3,,,,,
player,201309150gnb,gnb,NelsJo00,rec_yds,66,,,,,
player,201309150gnb,gnb,NelsJo00,rec_td,2,,,,,
player,201309150gnb,gnb,NelsJo00,rec_long,37,,,,,
player,201309150gnb,gnb,NelsJo00,fumbles,0,,,,,
player,201309150gnb,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201309150gnb,gnb,FinlJe00,pass_cmp,0,,,,,
player,201309150gnb,gnb,FinlJe00,pass_att,0,,,,,
player,201309150gnb,gnb,FinlJe00,pass_yds,0,,,,,
player,201309150gnb,gnb,FinlJe00,pass_td,0,,,,,
player,201309150gnb,gnb,FinlJe00,pass_int,0,,,,,
player,201309150gnb,gnb,FinlJe00,pass_sacked,0,,,,,
player,201309150gnb,gnb,FinlJe00,pass_sacked_yds,0,,,,,
player,201309150gnb,gnb,FinlJe00,pass_long,0,,,,,
player,201309150gnb,gnb,FinlJe00,pass_rating,,,,,,
player,201309150gnb,gnb,FinlJe00,rush_att,0,,,,,
player,201309150gnb,gnb,FinlJe00,rush_yds,0,,,,,
player,201309150gnb,gnb,FinlJe00,rush_td,0,,,,,
player,201309150gnb,gnb,FinlJe00,rush_long,0,,,,,
player,201309150gnb,gnb,FinlJe00,targets,7,,,,,
player,201309150gnb,gnb,FinlJe00,rec,6,,,,,
player,201309150gnb,gnb,FinlJe00,rec_yds,65,,,,,
player,201309150gnb,gnb,FinlJe00,rec_td,1,,,,,
player,201309150gnb,gnb,FinlJe00,rec_long,27,,,,,
player,201309150gnb,gnb,FinlJe00,fumbles,0,,,,,
player,201309150gnb,gnb,FinlJe00,fumbles_lost,0,,,,,
player,201309150gnb,gnb,QuarAn00,pass_cmp,0,,,,,
player,201309150gnb,gnb,QuarAn00,pass_att,0,,,,,
player,201309150gnb,gnb,QuarAn00,pass_yds,0,,,,,
player,201309150gnb,gnb,QuarAn00,pass_td,0,,,,,
player,201309150gnb,gnb,QuarAn00,pass_int,0,,,,,
player,201309150gnb,gnb,QuarAn00,pass_sacked,0,,,,,
player,201309150gnb,gnb,QuarAn00,pass_sacked_yds,0,,,,,
player,201309150gnb,gnb,QuarAn00,pass_long,0,,,,,
player,201309150gnb,gnb,QuarAn00,pass_rating,,,,,,
player,201309150gnb,gnb,QuarAn00,rush_att,0,,,,,
player,201309150gnb,gnb,QuarAn00,rush_yds,0,,,,,
player,201309150gnb,gnb,QuarAn00,rush_td,0,,,,,
player,201309150gnb,gnb,QuarAn00,rush_long,0,,,,,
player,201309150gnb,gnb,QuarAn00,targets,3,,,,,
player,201309150gnb,gnb,QuarAn00,rec,1,,,,,
player,201309150gnb,gnb,QuarAn00,rec_yds,7,,,,,
player,201309150gnb,gnb,QuarAn00,rec_td,0,,,,,
player,201309150gnb,gnb,QuarAn00,rec_long,7,,,,,
player,201309150gnb,gnb,QuarAn00,fumbles,0,,,,,
player,201309150gnb,gnb,QuarAn00,fumbles_lost,0,,,,,
player,201309150gnb,was,KerrRy00,def_int,0,,,,,
player,201309150gnb,was,KerrRy00,def_int_yds,0,,,,,
player,201309150gnb,was,KerrRy00,def_int_td,0,,,,,
player,201309150gnb,was,KerrRy00,def_int_long,0,,,,,
player,201309150gnb,was,KerrRy00,pass_defended,0,,,,,
player,201309150gnb,was,KerrRy00,sacks,2.0,,,,,
player,201309150gnb,was,KerrRy00,tackles_combined,5,,,,,
player,201309150gnb,was,KerrRy00,tackles_solo,5,,,,,
player,201309150gnb,was,KerrRy00,tackles_assists,0,,,,,
player,201309150gnb,was,KerrRy00,tackles_loss,2,,,,,
player,201309150gnb,was,KerrRy00,qb_hits,2,,,,,
player,201309150gnb,was,KerrRy00,fumbles_rec,0,,,,,
player,201309150gnb,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201309150gnb,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201309150gnb,was,KerrRy00,fumbles_forced,0,,,,,
player,201309150gnb,was,WilsJo99,def_int,0,,,,,
player,201309150gnb,was,WilsJo99,def_int_yds,0,,,,,
player,201309150gnb,was,WilsJo99,def_int_td,0,,,,,
player,201309150gnb,was,WilsJo99,def_int_long,0,,,,,
player,201309150gnb,was,WilsJo99,pass_defended,0,,,,,
player,201309150gnb,was,WilsJo99,sacks,1.0,,,,,
player,201309150gnb,was,WilsJo99,tackles_combined,6,,,,,
player,201309150gnb,was,WilsJo99,tackles_solo,6,,,,,
player,201309150gnb,was,WilsJo99,tackles_assists,0,,,,,
player,201309150gnb,was,WilsJo99,tackles_loss,1,,,,,
player,201309150gnb,was,WilsJo99,qb_hits,2,,,,,
player,201309150gnb,was,WilsJo99,fumbles_rec,0,,,,,
player,201309150gnb,was,WilsJo99,fumbles_rec_yds,0,,,,,
player,201309150gnb,was,WilsJo99,fumbles_rec_td,0,,,,,
player,201309150gnb,was,WilsJo99,fumbles_forced,0,,,,,
player,201309150gnb,was,OrakBr99,def_int,0,,,,,
player,201309150gnb,was,OrakBr99,def_int_yds,0,,,,,
player,201309150gnb,was,OrakBr99,def_int_td,0,,,,,
player,201309150gnb,was,OrakBr99,def_int_long,0,,,,,
player,201309150gnb,was,OrakBr99,pass_defended,0,,,,,
player,201309150gnb,was,OrakBr99,sacks,1.0,,,,,
player,201309150gnb,was,OrakBr99,tackles_combined,5,,,,,
player,201309150gnb,was,OrakBr99,tackles_solo,5,,,,,
player,201309150gnb,was,OrakBr99,tackles_assists,0,,,,,
player,201309150gnb,was,OrakBr99,tackles_loss,2,,,,,
