game,2013,1,20130908,201309080ram,crd,"Arizona Cardinals",24,ram,"St. Louis Rams",27
player,201309080ram,crd,ElliAn00,pass_td,0,,,,,
player,201309080ram,crd,ElliAn00,pass_int,0,,,,,
player,201309080ram,crd,ElliAn00,pass_sacked,0,,,,,
player,201309080ram,crd,ElliAn00,pass_sacked_yds,0,,,,,
player,201309080ram,crd,ElliAn00,pass_long,0,,,,,
player,201309080ram,crd,ElliAn00,pass_rating,,,,,,
player,201309080ram,crd,ElliAn00,rush_att,0,,,,,
player,201309080ram,crd,ElliAn00,rush_yds,0,,,,,
player,201309080ram,crd,ElliAn00,rush_td,0,,,,,
player,201309080ram,crd,ElliAn00,rush_long,0,,,,,
player,201309080ram,crd,ElliAn00,targets,3,,,,,
player,201309080ram,crd,ElliAn00,rec,1,,,,,
player,201309080ram,crd,ElliAn00,rec_yds,13,,,,,
player,201309080ram,crd,ElliAn00,rec_td,0,,,,,
player,201309080ram,crd,ElliAn00,rec_long,13,,,,,
player,201309080ram,crd,ElliAn00,fumbles,0,,,,,
player,201309080ram,crd,ElliAn00,fumbles_lost,0,,,,,
player,201309080ram,crd,PetePa00,pass_cmp,0,,,,,
player,201309080ram,crd,PetePa00,pass_att,0,,,,,
player,201309080ram,crd,PetePa00,pass_yds,0,,,,,
player,201309080ram,crd,PetePa00,pass_td,0,,,,,
player,201309080ram,crd,PetePa00,pass_int,0,,,,,
player,201309080ram,crd,PetePa00,pass_sacked,0,,,,,
player,201309080ram,crd,PetePa00,pass_sacked_yds,0,,,,,
player,201309080ram,crd,PetePa00,pass_long,0,,,,,
player,201309080ram,crd,PetePa00,pass_rating,,,,,,
player,201309080ram,crd,PetePa00,rush_att,0,,,,,
player,201309080ram,crd,PetePa00,rush_yds,0,,,,,
player,201309080ram,crd,PetePa00,rush_td,0,,,,,
player,201309080ram,crd,PetePa00,rush_long,0,,,,,
player,201309080ram,crd,PetePa00,targets,1,,,,,
player,201309080ram,crd,PetePa00,rec,0,,,,,
player,201309080ram,crd,PetePa00,rec_yds,0,,,,,
player,201309080ram,crd,PetePa00,rec_td,0,,,,,
player,201309080ram,crd,PetePa00,rec_long,0,,,,,
player,201309080ram,crd,PetePa00,fumbles,0,,,,,
player,201309080ram,crd,PetePa00,fumbles_lost,0,,,,,
player,201309080ram,ram,BradSa00,pass_cmp,27,,,,,
player,201309080ram,ram,BradSa00,pass_att,38,,,,,
player,201309080ram,ram,BradSa00,pass_yds,299,,,,,
player,201309080ram,ram,BradSa00,pass_td,2,,,,,
player,201309080ram,ram,BradSa00,pass_int,1,,,,,
player,201309080ram,ram,BradSa00,pass_sacked,0,,,,,
player,201309080ram,ram,BradSa00,pass_sacked_yds,0,,,,,
player,201309080ram,ram,BradSa00,pass_long,47,,,,,
player,201309080ram,ram,BradSa00,pass_rating,100.7,,,,,
player,201309080ram,ram,BradSa00,rush_att,2,,,,,
player,201309080ram,ram,BradSa00,rush_yds,1,,,,,
player,201309080ram,ram,BradSa00,rush_td,0,,,,,
player,201309080ram,ram,BradSa00,rush_long,1,,,,,
player,201309080ram,ram,BradSa00,targets,0,,,,,
player,201309080ram,ram,BradSa00,rec,0,,,,,
player,201309080ram,ram,BradSa00,rec_yds,0,,,,,
player,201309080ram,ram,BradSa00,rec_td,0,,,,,
player,201309080ram,ram,BradSa00,rec_long,0,,,,,
player,201309080ram,ram,BradSa00,fumbles,1,,,,,
player,201309080ram,ram,BradSa00,fumbles_lost,0,,,,,
player,201309080ram,ram,RichDa00,pass_cmp,0,,,,,
player,201309080ram,ram,RichDa00,pass_att,0,,,,,
player,201309080ram,ram,RichDa00,pass_yds,0,,,,,
player,201309080ram,ram,RichDa00,pass_td,0,,,,,
player,201309080ram,ram,RichDa00,pass_int,0,,,,,
player,201309080ram,ram,RichDa00,pass_sacked,0,,,,,
player,201309080ram,ram,RichDa00,pass_sacked_yds,0,,,,,
player,201309080ram,ram,RichDa00,pass_long,0,,,,,
player,201309080ram,ram,RichDa00,pass_rating,,,,,,
player,201309080ram,ram,RichDa00,rush_att,20,,,,,
player,201309080ram,ram,RichDa00,rush_yds,63,,,,,
player,201309080ram,ram,RichDa00,rush_td,0,,,,,
player,201309080ram,ram,RichDa00,rush_long,10,,,,,
player,201309080ram,ram,RichDa00,targets,6,,,,,
player,201309080ram,ram,RichDa00,rec,5,,,,,
player,201309080ram,ram,RichDa00,rec_yds,33,,,,,
player,201309080ram,ram,RichDa00,rec_td,0,,,,,
player,201309080ram,ram,RichDa00,rec_long,15,,,,,
player,201309080ram,ram,RichDa00,fumbles,0,,,,,
player,201309080ram,ram,RichDa00,fumbles_lost,0,,,,,
player,201309080ram,ram,StacZa00,pass_cmp,0,,,,,
player,201309080ram,ram,StacZa00,pass_att,0,,,,,
player,201309080ram,ram,StacZa00,pass_yds,0,,,,,
player,201309080ram,ram,StacZa00,pass_td,0,,,,,
player,201309080ram,ram,StacZa00,pass_int,0,,,,,
player,201309080ram,ram,StacZa00,pass_sacked,0,,,,,
player,201309080ram,ram,StacZa00,pass_sacked_yds,0,,,,,
player,201309080ram,ram,StacZa00,pass_long,0,,,,,
player,201309080ram,ram,StacZa00,pass_rating,,,,,,
player,201309080ram,ram,StacZa00,rush_att,1,,,,,
player,201309080ram,ram,StacZa00,rush_yds,4,,,,,
player,201309080ram,ram,StacZa00,rush_td,0,,,,,
player,201309080ram,ram,StacZa00,rush_long,4,,,,,
player,201309080ram,ram,StacZa00,targets,0,,,,,
player,201309080ram,ram,StacZa00,rec,0,,,,,
player,201309080ram,ram,StacZa00,rec_yds,0,,,,,
player,201309080ram,ram,StacZa00,rec_td,0,,,,,
player,201309080ram,ram,StacZa00,rec_long,0,,,,,
player,201309080ram,ram,StacZa00,fumbles,0,,,,,
player,201309080ram,ram,StacZa00,fumbles_lost,0,,,,,
player,201309080ram,ram,CookJa02,pass_cmp,0,,,,,
player,201309080ram,ram,CookJa02,pass_att,0,,,,,
player,201309080ram,ram,CookJa02,pass_yds,0,,,,,
player,201309080ram,ram,CookJa02,pass_td,0,,,,,
player,201309080ram,ram,CookJa02,pass_int,0,,,,,
player,201309080ram,ram,CookJa02,pass_sacked,0,,,,,
player,201309080ram,ram,CookJa02,pass_sacked_yds,0,,,,,
player,201309080ram,ram,CookJa02,pass_long,0,,,,,
player,201309080ram,ram,CookJa02,pass_rating,,,,,,
player,201309080ram,ram,CookJa02,rush_att,0,,,,,
player,201309080ram,ram,CookJa02,rush_yds,0,,,,,
player,201309080ram,ram,CookJa02,rush_td,0,,,,,
player,201309080ram,ram,CookJa02,rush_long,0,,,,,
player,201309080ram,ram,CookJa02,targets,10,,,,,
player,201309080ram,ram,CookJa02,rec,7,,,,,
player,201309080ram,ram,CookJa02,rec_yds,141,,,,,
player,201309080ram,ram,CookJa02,rec_td,2,,,,,
player,201309080ram,ram,CookJa02,rec_long,47,,,,,
player,201309080ram,ram,CookJa02,fumbles,1,,,,,
player,201309080ram,ram,CookJa02,fumbles_lost,1,,,,,
player,201309080ram,ram,GiveCh00,pass_cmp,0,,,,,
player,201309080ram,ram,GiveCh00,pass_att,0,,,,,
player,201309080ram,ram,GiveCh00,pass_yds,0,,,,,
player,201309080ram,ram,GiveCh00,pass_td,0,,,,,
player,201309080ram,ram,GiveCh00,pass_int,0,,,,,
player,201309080ram,ram,GiveCh00,pass_sacked,0,,,,,
player,201309080ram,ram,GiveCh00,pass_sacked_yds,0,,,,,
player,201309080ram,ram,GiveCh00,pass_long,0,,,,,
player,201309080ram,ram,GiveCh00,pass_rating,,,,,,
player,201309080ram,ram,GiveCh00,rush_att,0,,,,,
player,201309080ram,ram,GiveCh00,rush_yds,0,,,,,
player,201309080ram,ram,GiveCh00,rush_td,0,,,,,
player,201309080ram,ram,GiveCh00,rush_long,0,,,,,
player,201309080ram,ram,GiveCh00,targets,3,,,,,
player,201309080ram,ram,GiveCh00,rec,2,,,,,
player,201309080ram,ram,GiveCh00,rec_yds,27,,,,,
player,201309080ram,ram,GiveCh00,rec_td,0,,,,,
player,201309080ram,ram,GiveCh00,rec_long,15,,,,,
player,201309080ram,ram,GiveCh00,fumbles,0,,,,,
player,201309080ram,ram,GiveCh00,fumbles_lost,0,,,,,
player,201309080ram,ram,KendLa00,pass_cmp,0,,,,,
player,201309080ram,ram,KendLa00,pass_att,0,,,,,
player,201309080ram,ram,KendLa00,pass_yds,0,,,,,
player,201309080ram,ram,KendLa00,pass_td,0,,,,,
player,201309080ram,ram,KendLa00,pass_int,0,,,,,
player,201309080ram,ram,KendLa00,pass_sacked,0,,,,,
player,201309080ram,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201309080ram,ram,KendLa00,pass_long,0,,,,,
player,201309080ram,ram,KendLa00,pass_rating,,,,,,
player,201309080ram,ram,KendLa00,rush_att,0,,,,,
player,201309080ram,ram,KendLa00,rush_yds,0,,,,,
player,201309080ram,ram,KendLa00,rush_td,0,,,,,
player,201309080ram,ram,KendLa00,rush_long,0,,,,,
player,201309080ram,ram,KendLa00,targets,4,,,,,
player,201309080ram,ram,KendLa00,rec,3,,,,,
player,201309080ram,ram,KendLa00,rec_yds,25,,,,,
player,201309080ram,ram,KendLa00,rec_td,0,,,,,
player,201309080ram,ram,KendLa00,rec_long,10,,,,,
player,201309080ram,ram,KendLa00,fumbles,0,,,,,
player,201309080ram,ram,KendLa00,fumbles_lost,0,,,,,
player,201309080ram,ram,PettAu00,pass_cmp,0,,,,,
player,201309080ram,ram,PettAu00,pass_att,0,,,,,
player,201309080ram,ram,PettAu00,pass_yds,0,,,,,
player,201309080ram,ram,PettAu00,pass_td,0,,,,,
player,201309080ram,ram,PettAu00,pass_int,0,,,,,
player,201309080ram,ram,PettAu00,pass_sacked,0,,,,,
player,201309080ram,ram,PettAu00,pass_sacked_yds,0,,,,,
player,201309080ram,ram,PettAu00,pass_long,0,,,,,
player,201309080ram,ram,PettAu00,pass_rating,,,,,,
player,201309080ram,ram,PettAu00,rush_att,0,,,,,
player,201309080ram,ram,PettAu00,rush_yds,0,,,,,
player,201309080ram,ram,PettAu00,rush_td,0,,,,,
player,201309080ram,ram,PettAu00,rush_long,0,,,,,
player,201309080ram,ram,PettAu00,targets,6,,,,,
player,201309080ram,ram,PettAu00,rec,3,,,,,
player,201309080ram,ram,PettAu00,rec_yds,16,,,,,
player,201309080ram,ram,PettAu00,rec_td,0,,,,,
player,201309080ram,ram,PettAu00,rec_long,8,,,,,
player,201309080ram,ram,PettAu00,fumbles,0,,,,,
player,201309080ram,ram,PettAu00,fumbles_lost,0,,,,,
player,201309080ram,ram,QuicBr00,pass_cmp,0,,,,,
player,201309080ram,ram,QuicBr00,pass_att,0,,,,,
player,201309080ram,ram,QuicBr00,pass_yds,0,,,,,
player,201309080ram,ram,QuicBr00,pass_td,0,,,,,
player,201309080ram,ram,QuicBr00,pass_int,0,,,,,
player,201309080ram,ram,QuicBr00,pass_sacked,0,,,,,
player,201309080ram,ram,QuicBr00,pass_sacked_yds,0,,,,,
player,201309080ram,ram,QuicBr00,pass_long,0,,,,,
player,201309080ram,ram,QuicBr00,pass_rating,,,,,,
player,201309080ram,ram,QuicBr00,rush_att,0,,,,,
player,201309080ram,ram,QuicBr00,rush_yds,0,,,,,
player,201309080ram,ram,QuicBr00,rush_td,0,,,,,
player,201309080ram,ram,QuicBr00,rush_long,0,,,,,
player,201309080ram,ram,QuicBr00,targets,2,,,,,
player,201309080ram,ram,QuicBr00,rec,1,,,,,
player,201309080ram,ram,QuicBr00,rec_yds,16,,,,,
player,201309080ram,ram,QuicBr00,rec_td,0,,,,,
player,201309080ram,ram,QuicBr00,rec_long,16,,,,,
player,201309080ram,ram,QuicBr00,fumbles,0,,,,,
player,201309080ram,ram,QuicBr00,fumbles_lost,0,,,,,
player,201309080ram,ram,AustTa00,pass_cmp,0,,,,,
player,201309080ram,ram,AustTa00,pass_att,0,,,,,
player,201309080ram,ram,AustTa00,pass_yds,0,,,,,
player,201309080ram,ram,AustTa00,pass_td,0,,,,,
player,201309080ram,ram,AustTa00,pass_int,0,,,,,
player,201309080ram,ram,AustTa00,pass_sacked,0,,,,,
player,201309080ram,ram,AustTa00,pass_sacked_yds,0,,,,,
player,201309080ram,ram,AustTa00,pass_long,0,,,,,
player,201309080ram,ram,AustTa00,pass_rating,,,,,,
player,201309080ram,ram,AustTa00,rush_att,1,,,,,
player,201309080ram,ram,AustTa00,rush_yds,-1,,,,,
player,201309080ram,ram,AustTa00,rush_td,0,,,,,
player,201309080ram,ram,AustTa00,rush_long,-1,,,,,
player,201309080ram,ram,AustTa00,targets,7,,,,,
player,201309080ram,ram,AustTa00,rec,6,,,,,
player,201309080ram,ram,AustTa00,rec_yds,41,,,,,
player,201309080ram,ram,AustTa00,rec_td,0,,,,,
player,201309080ram,ram,AustTa00,rec_long,14,,,,,
player,201309080ram,ram,AustTa00,fumbles,0,,,,,
player,201309080ram,ram,AustTa00,fumbles_lost,0,,,,,
player,201309080ram,crd,WillDa99,def_int,1,,,,,
player,201309080ram,crd,WillDa99,def_int_yds,2,,,,,
player,201309080ram,crd,WillDa99,def_int_td,1,,,,,
player,201309080ram,crd,WillDa99,def_int_long,2,,,,,
player,201309080ram,crd,WillDa99,pass_defended,1,,,,,
player,201309080ram,crd,WillDa99,sacks,0.0,,,,,
player,201309080ram,crd,WillDa99,tackles_combined,1,,,,,
player,201309080ram,crd,WillDa99,tackles_solo,1,,,,,
player,201309080ram,crd,WillDa99,tackles_assists,0,,,,,
player,201309080ram,crd,WillDa99,tackles_loss,0,,,,,
player,201309080ram,crd,WillDa99,qb_hits,1,,,,,
player,201309080ram,crd,WillDa99,fumbles_rec,0,,,,,
player,201309080ram,crd,WillDa99,fumbles_rec_yds,0,,,,,
player,201309080ram,crd,WillDa99,fumbles_rec_td,0,,,,,
player,201309080ram,crd,WillDa99,fumbles_forced,0,,,,,
player,201309080ram,crd,BrinJa99,def_int,0,,,,,
player,201309080ram,crd,BrinJa99,def_int_yds,0,,,,,
player,201309080ram,crd,BrinJa99,def_int_td,0,,,,,
player,201309080ram,crd,BrinJa99,def_int_long,0,,,,,
player,201309080ram,crd,BrinJa99,pass_defended,1,,,,,
player,201309080ram,crd,BrinJa99,sacks,0.0,,,,,
player,201309080ram,crd,BrinJa99,tackles_combined,8,,,,,
player,201309080ram,crd,BrinJa99,tackles_solo,8,,,,,
player,201309080ram,crd,BrinJa99,tackles_assists,0,,,,,
player,201309080ram,crd,BrinJa99,tackles_loss,1,,,,,
player,201309080ram,crd,BrinJa99,qb_hits,2,,,,,
player,201309080ram,crd,BrinJa99,fumbles_rec,0,,,,,
player,201309080ram,crd,BrinJa99,fumbles_rec_yds,0,,,,,
player,201309080ram,crd,BrinJa99,fumbles_rec_td,0,,,,,
player,201309080ram,crd,BrinJa99,fumbles_forced,0,,,,,
player,201309080ram,crd,DansKa20,def_int,0,,,,,
player,201309080ram,crd,DansKa20,def_int_yds,0,,,,,
player,201309080ram,crd,DansKa20,def_int_td,0,,,,,
player,201309080ram,crd,DansKa20,def_int_long,0,,,,,
player,201309080ram,crd,DansKa20,pass_defended,1,,,,,
