game,2013,13,20131201,201312010kan,den,"Denver Broncos",35,kan,"Kansas City Chiefs",28
player,201312010kan,den,MoreKn00,rush_yds,18,,,,,
player,201312010kan,den,MoreKn00,rush_td,0,,,,,
player,201312010kan,den,MoreKn00,rush_long,13,,,,,
player,201312010kan,den,MoreKn00,targets,5,,,,,
player,201312010kan,den,MoreKn00,rec,4,,,,,
player,201312010kan,den,MoreKn00,rec_yds,72,,,,,
player,201312010kan,den,MoreKn00,rec_td,1,,,,,
player,201312010kan,den,MoreKn00,rec_long,34,,,,,
player,201312010kan,den,MoreKn00,fumbles,0,,,,,
player,201312010kan,den,MoreKn00,fumbles_lost,0,,,,,
player,201312010kan,den,DeckEr00,pass_cmp,0,,,,,
player,201312010kan,den,DeckEr00,pass_att,0,,,,,
player,201312010kan,den,DeckEr00,pass_yds,0,,,,,
player,201312010kan,den,DeckEr00,pass_td,0,,,,,
player,201312010kan,den,DeckEr00,pass_int,0,,,,,
player,201312010kan,den,DeckEr00,pass_sacked,0,,,,,
player,201312010kan,den,DeckEr00,pass_sacked_yds,0,,,,,
player,201312010kan,den,DeckEr00,pass_long,0,,,,,
player,201312010kan,den,DeckEr00,pass_rating,,,,,,
player,201312010kan,den,DeckEr00,rush_att,0,,,,,
player,201312010kan,den,DeckEr00,rush_yds,0,,,,,
player,201312010kan,den,DeckEr00,rush_td,0,,,,,
player,201312010kan,den,DeckEr00,rush_long,0,,,,,
player,201312010kan,den,DeckEr00,targets,12,,,,,
player,201312010kan,den,DeckEr00,rec,8,,,,,
player,201312010kan,den,DeckEr00,rec_yds,174,,,,,
player,201312010kan,den,DeckEr00,rec_td,4,,,,,
player,201312010kan,den,DeckEr00,rec_long,42,,,,,
player,201312010kan,den,DeckEr00,fumbles,0,,,,,
player,201312010kan,den,DeckEr00,fumbles_lost,0,,,,,
player,201312010kan,den,ThomDe03,pass_cmp,0,,,,,
player,201312010kan,den,ThomDe03,pass_att,0,,,,,
player,201312010kan,den,ThomDe03,pass_yds,0,,,,,
player,201312010kan,den,ThomDe03,pass_td,0,,,,,
player,201312010kan,den,ThomDe03,pass_int,0,,,,,
player,201312010kan,den,ThomDe03,pass_sacked,0,,,,,
player,201312010kan,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201312010kan,den,ThomDe03,pass_long,0,,,,,
player,201312010kan,den,ThomDe03,pass_rating,,,,,,
player,201312010kan,den,ThomDe03,rush_att,0,,,,,
player,201312010kan,den,ThomDe03,rush_yds,0,,,,,
player,201312010kan,den,ThomDe03,rush_td,0,,,,,
player,201312010kan,den,ThomDe03,rush_long,0,,,,,
player,201312010kan,den,ThomDe03,targets,6,,,,,
player,201312010kan,den,ThomDe03,rec,3,,,,,
player,201312010kan,den,ThomDe03,rec_yds,106,,,,,
player,201312010kan,den,ThomDe03,rec_td,0,,,,,
player,201312010kan,den,ThomDe03,rec_long,77,,,,,
player,201312010kan,den,ThomDe03,fumbles,0,,,,,
player,201312010kan,den,ThomDe03,fumbles_lost,0,,,,,
player,201312010kan,den,WelkWe00,pass_cmp,0,,,,,
player,201312010kan,den,WelkWe00,pass_att,0,,,,,
player,201312010kan,den,WelkWe00,pass_yds,0,,,,,
player,201312010kan,den,WelkWe00,pass_td,0,,,,,
player,201312010kan,den,WelkWe00,pass_int,0,,,,,
player,201312010kan,den,WelkWe00,pass_sacked,0,,,,,
player,201312010kan,den,WelkWe00,pass_sacked_yds,0,,,,,
player,201312010kan,den,WelkWe00,pass_long,0,,,,,
player,201312010kan,den,WelkWe00,pass_rating,,,,,,
player,201312010kan,den,WelkWe00,rush_att,0,,,,,
player,201312010kan,den,WelkWe00,rush_yds,0,,,,,
player,201312010kan,den,WelkWe00,rush_td,0,,,,,
player,201312010kan,den,WelkWe00,rush_long,0,,,,,
player,201312010kan,den,WelkWe00,targets,5,,,,,
player,201312010kan,den,WelkWe00,rec,3,,,,,
player,201312010kan,den,WelkWe00,rec_yds,38,,,,,
player,201312010kan,den,WelkWe00,rec_td,0,,,,,
player,201312010kan,den,WelkWe00,rec_long,20,,,,,
player,201312010kan,den,WelkWe00,fumbles,0,,,,,
player,201312010kan,den,WelkWe00,fumbles_lost,0,,,,,
player,201312010kan,den,CaldAn00,pass_cmp,0,,,,,
player,201312010kan,den,CaldAn00,pass_att,0,,,,,
player,201312010kan,den,CaldAn00,pass_yds,0,,,,,
player,201312010kan,den,CaldAn00,pass_td,0,,,,,
player,201312010kan,den,CaldAn00,pass_int,0,,,,,
player,201312010kan,den,CaldAn00,pass_sacked,0,,,,,
player,201312010kan,den,CaldAn00,pass_sacked_yds,0,,,,,
player,201312010kan,den,CaldAn00,pass_long,0,,,,,
player,201312010kan,den,CaldAn00,pass_rating,,,,,,
player,201312010kan,den,CaldAn00,rush_att,0,,,,,
player,201312010kan,den,CaldAn00,rush_yds,0,,,,,
player,201312010kan,den,CaldAn00,rush_td,0,,,,,
player,201312010kan,den,CaldAn00,rush_long,0,,,,,
player,201312010kan,den,CaldAn00,targets,1,,,,,
player,201312010kan,den,CaldAn00,rec,1,,,,,
player,201312010kan,den,CaldAn00,rec_yds,4,,,,,
player,201312010kan,den,CaldAn00,rec_td,0,,,,,
player,201312010kan,den,CaldAn00,rec_long,4,,,,,
player,201312010kan,den,CaldAn00,fumbles,0,,,,,
player,201312010kan,den,CaldAn00,fumbles_lost,0,,,,,
player,201312010kan,den,TammJa00,pass_cmp,0,,,,,
player,201312010kan,den,TammJa00,pass_att,0,,,,,
player,201312010kan,den,TammJa00,pass_yds,0,,,,,
player,201312010kan,den,TammJa00,pass_td,0,,,,,
player,201312010kan,den,TammJa00,pass_int,0,,,,,
player,201312010kan,den,TammJa00,pass_sacked,0,,,,,
player,201312010kan,den,TammJa00,pass_sacked_yds,0,,,,,
player,201312010kan,den,TammJa00,pass_long,0,,,,,
player,201312010kan,den,TammJa00,pass_rating,,,,,,
player,201312010kan,den,TammJa00,rush_att,0,,,,,
player,201312010kan,den,TammJa00,rush_yds,0,,,,,
player,201312010kan,den,TammJa00,rush_td,0,,,,,
player,201312010kan,den,TammJa00,rush_long,0,,,,,
player,201312010kan,den,TammJa00,targets,3,,,,,
player,201312010kan,den,TammJa00,rec,1,,,,,
player,201312010kan,den,TammJa00,rec_yds,3,,,,,
player,201312010kan,den,TammJa00,rec_td,0,,,,,
player,201312010kan,den,TammJa00,rec_long,3,,,,,
player,201312010kan,den,TammJa00,fumbles,0,,,,,
player,201312010kan,den,TammJa00,fumbles_lost,0,,,,,
player,201312010kan,den,GreeVi00,pass_cmp,0,,,,,
player,201312010kan,den,GreeVi00,pass_att,0,,,,,
player,201312010kan,den,GreeVi00,pass_yds,0,,,,,
player,201312010kan,den,GreeVi00,pass_td,0,,,,,
player,201312010kan,den,GreeVi00,pass_int,0,,,,,
player,201312010kan,den,GreeVi00,pass_sacked,0,,,,,
player,201312010kan,den,GreeVi00,pass_sacked_yds,0,,,,,
player,201312010kan,den,GreeVi00,pass_long,0,,,,,
player,201312010kan,den,GreeVi00,pass_rating,,,,,,
player,201312010kan,den,GreeVi00,rush_att,0,,,,,
player,201312010kan,den,GreeVi00,rush_yds,0,,,,,
player,201312010kan,den,GreeVi00,rush_td,0,,,,,
player,201312010kan,den,GreeVi00,rush_long,0,,,,,
player,201312010kan,den,GreeVi00,targets,1,,,,,
player,201312010kan,den,GreeVi00,rec,1,,,,,
player,201312010kan,den,GreeVi00,rec_yds,2,,,,,
player,201312010kan,den,GreeVi00,rec_td,0,,,,,
player,201312010kan,den,GreeVi00,rec_long,2,,,,,
player,201312010kan,den,GreeVi00,fumbles,0,,,,,
player,201312010kan,den,GreeVi00,fumbles_lost,0,,,,,
player,201312010kan,kan,SmitAl03,pass_cmp,26,,,,,
player,201312010kan,kan,SmitAl03,pass_att,42,,,,,
player,201312010kan,kan,SmitAl03,pass_yds,293,,,,,
player,201312010kan,kan,SmitAl03,pass_td,2,,,,,
player,201312010kan,kan,SmitAl03,pass_int,1,,,,,
player,201312010kan,kan,SmitAl03,pass_sacked,0,,,,,
player,201312010kan,kan,SmitAl03,pass_sacked_yds,0,,,,,
player,201312010kan,kan,SmitAl03,pass_long,28,,,,,
player,201312010kan,kan,SmitAl03,pass_rating,88.7,,,,,
player,201312010kan,kan,SmitAl03,rush_att,4,,,,,
player,201312010kan,kan,SmitAl03,rush_yds,46,,,,,
player,201312010kan,kan,SmitAl03,rush_td,0,,,,,
player,201312010kan,kan,SmitAl03,rush_long,26,,,,,
player,201312010kan,kan,SmitAl03,targets,0,,,,,
player,201312010kan,kan,SmitAl03,rec,0,,,,,
player,201312010kan,kan,SmitAl03,rec_yds,0,,,,,
player,201312010kan,kan,SmitAl03,rec_td,0,,,,,
player,201312010kan,kan,SmitAl03,rec_long,0,,,,,
player,201312010kan,kan,SmitAl03,fumbles,0,,,,,
player,201312010kan,kan,SmitAl03,fumbles_lost,0,,,,,
player,201312010kan,kan,CharJa00,pass_cmp,0,,,,,
player,201312010kan,kan,CharJa00,pass_att,0,,,,,
player,201312010kan,kan,CharJa00,pass_yds,0,,,,,
player,201312010kan,kan,CharJa00,pass_td,0,,,,,
player,201312010kan,kan,CharJa00,pass_int,0,,,,,
player,201312010kan,kan,CharJa00,pass_sacked,0,,,,,
player,201312010kan,kan,CharJa00,pass_sacked_yds,0,,,,,
player,201312010kan,kan,CharJa00,pass_long,0,,,,,
player,201312010kan,kan,CharJa00,pass_rating,,,,,,
player,201312010kan,kan,CharJa00,rush_att,19,,,,,
player,201312010kan,kan,CharJa00,rush_yds,93,,,,,
player,201312010kan,kan,CharJa00,rush_td,1,,,,,
player,201312010kan,kan,CharJa00,rush_long,15,,,,,
player,201312010kan,kan,CharJa00,targets,2,,,,,
player,201312010kan,kan,CharJa00,rec,2,,,,,
player,201312010kan,kan,CharJa00,rec_yds,27,,,,,
player,201312010kan,kan,CharJa00,rec_td,0,,,,,
player,201312010kan,kan,CharJa00,rec_long,16,,,,,
player,201312010kan,kan,CharJa00,fumbles,1,,,,,
player,201312010kan,kan,CharJa00,fumbles_lost,0,,,,,
player,201312010kan,kan,DaviKn00,pass_cmp,0,,,,,
player,201312010kan,kan,DaviKn00,pass_att,0,,,,,
player,201312010kan,kan,DaviKn00,pass_yds,0,,,,,
player,201312010kan,kan,DaviKn00,pass_td,0,,,,,
player,201312010kan,kan,DaviKn00,pass_int,0,,,,,
player,201312010kan,kan,DaviKn00,pass_sacked,0,,,,,
player,201312010kan,kan,DaviKn00,pass_sacked_yds,0,,,,,
player,201312010kan,kan,DaviKn00,pass_long,0,,,,,
player,201312010kan,kan,DaviKn00,pass_rating,,,,,,
player,201312010kan,kan,DaviKn00,rush_att,1,,,,,
player,201312010kan,kan,DaviKn00,rush_yds,20,,,,,
player,201312010kan,kan,DaviKn00,rush_td,0,,,,,
player,201312010kan,kan,DaviKn00,rush_long,20,,,,,
player,201312010kan,kan,DaviKn00,targets,2,,,,,
player,201312010kan,kan,DaviKn00,rec,2,,,,,
player,201312010kan,kan,DaviKn00,rec_yds,18,,,,,
player,201312010kan,kan,DaviKn00,rec_td,0,,,,,
player,201312010kan,kan,DaviKn00,rec_long,13,,,,,
player,201312010kan,kan,DaviKn00,fumbles,0,,,,,
player,201312010kan,kan,DaviKn00,fumbles_lost,0,,,,,
player,201312010kan,kan,BoweDw00,pass_cmp,0,,,,,
player,201312010kan,kan,BoweDw00,pass_att,0,,,,,
player,201312010kan,kan,BoweDw00,pass_yds,0,,,,,
player,201312010kan,kan,BoweDw00,pass_td,0,,,,,
player,201312010kan,kan,BoweDw00,pass_int,0,,,,,
player,201312010kan,kan,BoweDw00,pass_sacked,0,,,,,
player,201312010kan,kan,BoweDw00,pass_sacked_yds,0,,,,,
player,201312010kan,kan,BoweDw00,pass_long,0,,,,,
player,201312010kan,kan,BoweDw00,pass_rating,,,,,,
player,201312010kan,kan,BoweDw00,rush_att,0,,,,,
player,201312010kan,kan,BoweDw00,rush_yds,0,,,,,
player,201312010kan,kan,BoweDw00,rush_td,0,,,,,
player,201312010kan,kan,BoweDw00,rush_long,0,,,,,
player,201312010kan,kan,BoweDw00,targets,7,,,,,
player,201312010kan,kan,BoweDw00,rec,3,,,,,
player,201312010kan,kan,BoweDw00,rec_yds,56,,,,,
player,201312010kan,kan,BoweDw00,rec_td,0,,,,,
player,201312010kan,kan,BoweDw00,rec_long,24,,,,,
player,201312010kan,kan,BoweDw00,fumbles,0,,,,,
player,201312010kan,kan,BoweDw00,fumbles_lost,0,,,,,
player,201312010kan,kan,McClDe00,pass_cmp,0,,,,,
player,201312010kan,kan,McClDe00,pass_att,0,,,,,
player,201312010kan,kan,McClDe00,pass_yds,0,,,,,
player,201312010kan,kan,McClDe00,pass_td,0,,,,,
player,201312010kan,kan,McClDe00,pass_int,0,,,,,
player,201312010kan,kan,McClDe00,pass_sacked,0,,,,,
player,201312010kan,kan,McClDe00,pass_sacked_yds,0,,,,,
player,201312010kan,kan,McClDe00,pass_long,0,,,,,
player,201312010kan,kan,McClDe00,pass_rating,,,,,,
player,201312010kan,kan,McClDe00,rush_att,1,,,,,
player,201312010kan,kan,McClDe00,rush_yds,0,,,,,
player,201312010kan,kan,McClDe00,rush_td,0,,,,,
player,201312010kan,kan,McClDe00,rush_long,0,,,,,
player,201312010kan,kan,McClDe00,targets,6,,,,,
player,201312010kan,kan,McClDe00,rec,5,,,,,
player,201312010kan,kan,McClDe00,rec_yds,43,,,,,
player,201312010kan,kan,McClDe00,rec_td,0,,,,,
player,201312010kan,kan,McClDe00,rec_long,28,,,,,
player,201312010kan,kan,McClDe00,fumbles,0,,,,,
player,201312010kan,kan,McClDe00,fumbles_lost,0,,,,,
player,201312010kan,kan,HemiJu00,pass_cmp,0,,,,,
player,201312010kan,kan,HemiJu00,pass_att,0,,,,,
player,201312010kan,kan,HemiJu00,pass_yds,0,,,,,
player,201312010kan,kan,HemiJu00,pass_td,0,,,,,
player,201312010kan,kan,HemiJu00,pass_int,0,,,,,
player,201312010kan,kan,HemiJu00,pass_sacked,0,,,,,
player,201312010kan,kan,HemiJu00,pass_sacked_yds,0,,,,,
player,201312010kan,kan,HemiJu00,pass_long,0,,,,,
player,201312010kan,kan,HemiJu00,pass_rating,,,,,,
player,201312010kan,kan,HemiJu00,rush_att,0,,,,,
player,201312010kan,kan,HemiJu00,rush_yds,0,,,,,
player,201312010kan,kan,HemiJu00,rush_td,0,,,,,
player,201312010kan,kan,HemiJu00,rush_long,0,,,,,
player,201312010kan,kan,HemiJu00,targets,3,,,,,
player,201312010kan,kan,HemiJu00,rec,3,,,,,
player,201312010kan,kan,HemiJu00,rec_yds,42,,,,,
player,201312010kan,kan,HemiJu00,rec_td,1,,,,,
player,201312010kan,kan,HemiJu00,rec_long,17,,,,,
player,201312010kan,kan,HemiJu00,fumbles,0,,,,,
player,201312010kan,kan,HemiJu00,fumbles_lost,0,,,,,
player,201312010kan,kan,JenkA.00,pass_cmp,0,,,,,
player,201312010kan,kan,JenkA.00,pass_att,0,,,,,
player,201312010kan,kan,JenkA.00,pass_yds,0,,,,,
player,201312010kan,kan,JenkA.00,pass_td,0,,,,,
player,201312010kan,kan,JenkA.00,pass_int,0,,,,,
player,201312010kan,kan,JenkA.00,pass_sacked,0,,,,,
player,201312010kan,kan,JenkA.00,pass_sacked_yds,0,,,,,
player,201312010kan,kan,JenkA.00,pass_long,0,,,,,
player,201312010kan,kan,JenkA.00,pass_rating,,,,,,
player,201312010kan,kan,JenkA.00,rush_att,0,,,,,
player,201312010kan,kan,JenkA.00,rush_yds,0,,,,,
player,201312010kan,kan,JenkA.00,rush_td,0,,,,,
player,201312010kan,kan,JenkA.00,rush_long,0,,,,,
player,201312010kan,kan,JenkA.00,targets,4,,,,,
player,201312010kan,kan,JenkA.00,rec,3,,,,,
player,201312010kan,kan,JenkA.00,rec_yds,35,,,,,
player,201312010kan,kan,JenkA.00,rec_td,0,,,,,
player,201312010kan,kan,JenkA.00,rec_long,26,,,,,
player,201312010kan,kan,JenkA.00,fumbles,0,,,,,
player,201312010kan,kan,JenkA.00,fumbles_lost,0,,,,,
player,201312010kan,kan,FasaAn00,pass_cmp,0,,,,,
player,201312010kan,kan,FasaAn00,pass_att,0,,,,,
player,201312010kan,kan,FasaAn00,pass_yds,0,,,,,
player,201312010kan,kan,FasaAn00,pass_td,0,,,,,
player,201312010kan,kan,FasaAn00,pass_int,0,,,,,
player,201312010kan,kan,FasaAn00,pass_sacked,0,,,,,
player,201312010kan,kan,FasaAn00,pass_sacked_yds,0,,,,,
player,201312010kan,kan,FasaAn00,pass_long,0,,,,,
player,201312010kan,kan,FasaAn00,pass_rating,,,,,,
player,201312010kan,kan,FasaAn00,rush_att,0,,,,,
player,201312010kan,kan,FasaAn00,rush_yds,0,,,,,
player,201312010kan,kan,FasaAn00,rush_td,0,,,,,
player,201312010kan,kan,FasaAn00,rush_long,0,,,,,
player,201312010kan,kan,FasaAn00,targets,5,,,,,
player,201312010kan,kan,FasaAn00,rec,3,,,,,
player,201312010kan,kan,FasaAn00,rec_yds,28,,,,,
player,201312010kan,kan,FasaAn00,rec_td,1,,,,,
player,201312010kan,kan,FasaAn00,rec_long,12,,,,,
player,201312010kan,kan,FasaAn00,fumbles,0,,,,,
player,201312010kan,kan,FasaAn00,fumbles_lost,0,,,,,
player,201312010kan,kan,AverDo00,pass_cmp,0,,,,,
player,201312010kan,kan,AverDo00,pass_att,0,,,,,
player,201312010kan,kan,AverDo00,pass_yds,0,,,,,
player,201312010kan,kan,AverDo00,pass_td,0,,,,,
player,201312010kan,kan,AverDo00,pass_int,0,,,,,
player,201312010kan,kan,AverDo00,pass_sacked,0,,,,,
player,201312010kan,kan,AverDo00,pass_sacked_yds,0,,,,,
player,201312010kan,kan,AverDo00,pass_long,0,,,,,
player,201312010kan,kan,AverDo00,pass_rating,,,,,,
player,201312010kan,kan,AverDo00,rush_att,0,,,,,
player,201312010kan,kan,AverDo00,rush_yds,0,,,,,
player,201312010kan,kan,AverDo00,rush_td,0,,,,,
player,201312010kan,kan,AverDo00,rush_long,0,,,,,
player,201312010kan,kan,AverDo00,targets,6,,,,,
player,201312010kan,kan,AverDo00,rec,2,,,,,
player,201312010kan,kan,AverDo00,rec_yds,17,,,,,
player,201312010kan,kan,AverDo00,rec_td,0,,,,,
player,201312010kan,kan,AverDo00,rec_long,16,,,,,
player,201312010kan,kan,AverDo00,fumbles,0,,,,,
player,201312010kan,kan,AverDo00,fumbles_lost,0,,,,,
player,201312010kan,kan,McGrSe00,pass_cmp,0,,,,,
player,201312010kan,kan,McGrSe00,pass_att,0,,,,,
player,201312010kan,kan,McGrSe00,pass_yds,0,,,,,
player,201312010kan,kan,McGrSe00,pass_td,0,,,,,
player,201312010kan,kan,McGrSe00,pass_int,0,,,,,
player,201312010kan,kan,McGrSe00,pass_sacked,0,,,,,
player,201312010kan,kan,McGrSe00,pass_sacked_yds,0,,,,,
player,201312010kan,kan,McGrSe00,pass_long,0,,,,,
player,201312010kan,kan,McGrSe00,pass_rating,,,,,,
player,201312010kan,kan,McGrSe00,rush_att,0,,,,,
player,201312010kan,kan,McGrSe00,rush_yds,0,,,,,
player,201312010kan,kan,McGrSe00,rush_td,0,,,,,
player,201312010kan,kan,McGrSe00,rush_long,0,,,,,
player,201312010kan,kan,McGrSe00,targets,3,,,,,
player,201312010kan,kan,McGrSe00,rec,1,,,,,
player,201312010kan,kan,McGrSe00,rec_yds,11,,,,,
player,201312010kan,kan,McGrSe00,rec_td,0,,,,,
player,201312010kan,kan,McGrSe00,rec_long,11,,,,,
player,201312010kan,kan,McGrSe00,fumbles,0,,,,,
player,201312010kan,kan,McGrSe00,fumbles_lost,0,,,,,
player,201312010kan,kan,SherAn00,pass_cmp,0,,,,,
player,201312010kan,kan,SherAn00,pass_att,0,,,,,
player,201312010kan,kan,SherAn00,pass_yds,0,,,,,
player,201312010kan,kan,SherAn00,pass_td,0,,,,,
player,201312010kan,kan,SherAn00,pass_int,0,,,,,
player,201312010kan,kan,SherAn00,pass_sacked,0,,,,,
player,201312010kan,kan,SherAn00,pass_sacked_yds,0,,,,,
player,201312010kan,kan,SherAn00,pass_long,0,,,,,
player,201312010kan,kan,SherAn00,pass_rating,,,,,,
player,201312010kan,kan,SherAn00,rush_att,0,,,,,
player,201312010kan,kan,SherAn00,rush_yds,0,,,,,
player,201312010kan,kan,SherAn00,rush_td,0,,,,,
player,201312010kan,kan,SherAn00,rush_long,0,,,,,
player,201312010kan,kan,SherAn00,targets,2,,,,,
player,201312010kan,kan,SherAn00,rec,1,,,,,
player,201312010kan,kan,SherAn00,rec_yds,8,,,,,
player,201312010kan,kan,SherAn00,rec_td,0,,,,,
player,201312010kan,kan,SherAn00,rec_long,8,,,,,
player,201312010kan,kan,SherAn00,fumbles,0,,,,,
player,201312010kan,kan,SherAn00,fumbles_lost,0,,,,,
player,201312010kan,kan,GrayCy00,pass_cmp,0,,,,,
player,201312010kan,kan,GrayCy00,pass_att,0,,,,,
player,201312010kan,kan,GrayCy00,pass_yds,0,,,,,
player,201312010kan,kan,GrayCy00,pass_td,0,,,,,
player,201312010kan,kan,GrayCy00,pass_int,0,,,,,
player,201312010kan,kan,GrayCy00,pass_sacked,0,,,,,
player,201312010kan,kan,GrayCy00,pass_sacked_yds,0,,,,,
player,201312010kan,kan,GrayCy00,pass_long,0,,,,,
player,201312010kan,kan,GrayCy00,pass_rating,,,,,,
player,201312010kan,kan,GrayCy00,rush_att,0,,,,,
player,201312010kan,kan,GrayCy00,rush_yds,0,,,,,
player,201312010kan,kan,GrayCy00,rush_td,0,,,,,
player,201312010kan,kan,GrayCy00,rush_long,0,,,,,
player,201312010kan,kan,GrayCy00,targets,1,,,,,
player,201312010kan,kan,GrayCy00,rec,1,,,,,
player,201312010kan,kan,GrayCy00,rec_yds,8,,,,,
player,201312010kan,kan,GrayCy00,rec_td,0,,,,,
player,201312010kan,kan,GrayCy00,rec_long,8,,,,,
player,201312010kan,kan,GrayCy00,fumbles,0,,,,,
player,201312010kan,kan,GrayCy00,fumbles_lost,0,,,,,
player,201312010kan,den,WoodWe20,def_int,1,,,,,
player,201312010kan,den,WoodWe20,def_int_yds,0,,,,,
player,201312010kan,den,WoodWe20,def_int_td,0,,,,,
player,201312010kan,den,WoodWe20,def_int_long,0,,,,,
player,201312010kan,den,WoodWe20,pass_defended,1,,,,,
player,201312010kan,den,WoodWe20,sacks,0.0,,,,,
player,201312010kan,den,WoodWe20,tackles_combined,5,,,,,
player,201312010kan,den,WoodWe20,tackles_solo,5,,,,,
player,201312010kan,den,WoodWe20,tackles_assists,0,,,,,
player,201312010kan,den,WoodWe20,tackles_loss,0,,,,,
player,201312010kan,den,WoodWe20,qb_hits,0,,,,,
player,201312010kan,den,WoodWe20,fumbles_rec,0,,,,,
player,201312010kan,den,WoodWe20,fumbles_rec_yds,0,,,,,
player,201312010kan,den,WoodWe20,fumbles_rec_td,0,,,,,
player,201312010kan,den,WoodWe20,fumbles_forced,0,,,,,
player,201312010kan,den,AdamMi21,def_int,0,,,,,
player,201312010kan,den,AdamMi21,def_int_yds,0,,,,,
player,201312010kan,den,AdamMi21,def_int_td,0,,,,,
player,201312010kan,den,AdamMi21,def_int_long,0,,,,,
player,201312010kan,den,AdamMi21,pass_defended,1,,,,,
player,201312010kan,den,AdamMi21,sacks,0.0,,,,,
