game,2013,12,20131125,201311250was,sfo,"San Francisco 49ers",27,was,"Washington Redskins",6
player,201311250was,sfo,JeroTo00,qb_hits,0,,,,,
player,201311250was,sfo,JeroTo00,fumbles_rec,0,,,,,
player,201311250was,sfo,JeroTo00,fumbles_rec_yds,0,,,,,
player,201311250was,sfo,JeroTo00,fumbles_rec_td,0,,,,,
player,201311250was,sfo,JeroTo00,fumbles_forced,0,,,,,
player,201311250was,sfo,ReidEr00,def_int,0,,,,,
player,201311250was,sfo,ReidEr00,def_int_yds,0,,,,,
player,201311250was,sfo,ReidEr00,def_int_td,0,,,,,
player,201311250was,sfo,ReidEr00,def_int_long,0,,,,,
player,201311250was,sfo,ReidEr00,pass_defended,1,,,,,
player,201311250was,sfo,ReidEr00,sacks,0.0,,,,,
player,201311250was,sfo,ReidEr00,tackles_combined,5,,,,,
player,201311250was,sfo,ReidEr00,tackles_solo,2,,,,,
player,201311250was,sfo,ReidEr00,tackles_assists,3,,,,,
player,201311250was,sfo,ReidEr00,tackles_loss,0,,,,,
player,201311250was,sfo,ReidEr00,qb_hits,0,,,,,
player,201311250was,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201311250was,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201311250was,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201311250was,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201311250was,sfo,BrocTr00,def_int,0,,,,,
player,201311250was,sfo,BrocTr00,def_int_yds,0,,,,,
player,201311250was,sfo,BrocTr00,def_int_td,0,,,,,
player,201311250was,sfo,BrocTr00,def_int_long,0,,,,,
player,201311250was,sfo,BrocTr00,pass_defended,0,,,,,
player,201311250was,sfo,BrocTr00,sacks,0.0,,,,,
player,201311250was,sfo,BrocTr00,tackles_combined,4,,,,,
player,201311250was,sfo,BrocTr00,tackles_solo,4,,,,,
player,201311250was,sfo,BrocTr00,tackles_assists,0,,,,,
player,201311250was,sfo,BrocTr00,tackles_loss,0,,,,,
player,201311250was,sfo,BrocTr00,qb_hits,0,,,,,
player,201311250was,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201311250was,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201311250was,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201311250was,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201311250was,sfo,DorsGl99,def_int,0,,,,,
player,201311250was,sfo,DorsGl99,def_int_yds,0,,,,,
player,201311250was,sfo,DorsGl99,def_int_td,0,,,,,
player,201311250was,sfo,DorsGl99,def_int_long,0,,,,,
player,201311250was,sfo,DorsGl99,pass_defended,0,,,,,
player,201311250was,sfo,DorsGl99,sacks,0.0,,,,,
player,201311250was,sfo,DorsGl99,tackles_combined,4,,,,,
player,201311250was,sfo,DorsGl99,tackles_solo,2,,,,,
player,201311250was,sfo,DorsGl99,tackles_assists,2,,,,,
player,201311250was,sfo,DorsGl99,tackles_loss,0,,,,,
player,201311250was,sfo,DorsGl99,qb_hits,0,,,,,
player,201311250was,sfo,DorsGl99,fumbles_rec,0,,,,,
player,201311250was,sfo,DorsGl99,fumbles_rec_yds,0,,,,,
player,201311250was,sfo,DorsGl99,fumbles_rec_td,0,,,,,
player,201311250was,sfo,DorsGl99,fumbles_forced,0,,,,,
player,201311250was,sfo,RogeCa20,def_int,0,,,,,
player,201311250was,sfo,RogeCa20,def_int_yds,0,,,,,
player,201311250was,sfo,RogeCa20,def_int_td,0,,,,,
player,201311250was,sfo,RogeCa20,def_int_long,0,,,,,
player,201311250was,sfo,RogeCa20,pass_defended,1,,,,,
player,201311250was,sfo,RogeCa20,sacks,0.0,,,,,
player,201311250was,sfo,RogeCa20,tackles_combined,4,,,,,
player,201311250was,sfo,RogeCa20,tackles_solo,3,,,,,
player,201311250was,sfo,RogeCa20,tackles_assists,1,,,,,
player,201311250was,sfo,RogeCa20,tackles_loss,0,,,,,
player,201311250was,sfo,RogeCa20,qb_hits,0,,,,,
player,201311250was,sfo,RogeCa20,fumbles_rec,0,,,,,
player,201311250was,sfo,RogeCa20,fumbles_rec_yds,0,,,,,
player,201311250was,sfo,RogeCa20,fumbles_rec_td,0,,,,,
player,201311250was,sfo,RogeCa20,fumbles_forced,0,,,,,
player,201311250was,sfo,DobbDe00,def_int,0,,,,,
player,201311250was,sfo,DobbDe00,def_int_yds,0,,,,,
player,201311250was,sfo,DobbDe00,def_int_td,0,,,,,
player,201311250was,sfo,DobbDe00,def_int_long,0,,,,,
player,201311250was,sfo,DobbDe00,pass_defended,0,,,,,
player,201311250was,sfo,DobbDe00,sacks,0.0,,,,,
player,201311250was,sfo,DobbDe00,tackles_combined,2,,,,,
player,201311250was,sfo,DobbDe00,tackles_solo,0,,,,,
player,201311250was,sfo,DobbDe00,tackles_assists,2,,,,,
player,201311250was,sfo,DobbDe00,tackles_loss,0,,,,,
player,201311250was,sfo,DobbDe00,qb_hits,0,,,,,
player,201311250was,sfo,DobbDe00,fumbles_rec,0,,,,,
player,201311250was,sfo,DobbDe00,fumbles_rec_yds,0,,,,,
player,201311250was,sfo,DobbDe00,fumbles_rec_td,0,,,,,
player,201311250was,sfo,DobbDe00,fumbles_forced,0,,,,,
player,201311250was,sfo,MoodNi00,def_int,0,,,,,
player,201311250was,sfo,MoodNi00,def_int_yds,0,,,,,
player,201311250was,sfo,MoodNi00,def_int_td,0,,,,,
player,201311250was,sfo,MoodNi00,def_int_long,0,,,,,
player,201311250was,sfo,MoodNi00,pass_defended,0,,,,,
player,201311250was,sfo,MoodNi00,sacks,0.0,,,,,
player,201311250was,sfo,MoodNi00,tackles_combined,2,,,,,
player,201311250was,sfo,MoodNi00,tackles_solo,2,,,,,
player,201311250was,sfo,MoodNi00,tackles_assists,0,,,,,
player,201311250was,sfo,MoodNi00,tackles_loss,0,,,,,
player,201311250was,sfo,MoodNi00,qb_hits,0,,,,,
player,201311250was,sfo,MoodNi00,fumbles_rec,0,,,,,
player,201311250was,sfo,MoodNi00,fumbles_rec_yds,0,,,,,
player,201311250was,sfo,MoodNi00,fumbles_rec_td,0,,,,,
player,201311250was,sfo,MoodNi00,fumbles_forced,0,,,,,
player,201311250was,sfo,SkutDa00,def_int,0,,,,,
player,201311250was,sfo,SkutDa00,def_int_yds,0,,,,,
player,201311250was,sfo,SkutDa00,def_int_td,0,,,,,
player,201311250was,sfo,SkutDa00,def_int_long,0,,,,,
player,201311250was,sfo,SkutDa00,pass_defended,0,,,,,
player,201311250was,sfo,SkutDa00,sacks,0.0,,,,,
player,201311250was,sfo,SkutDa00,tackles_combined,2,,,,,
player,201311250was,sfo,SkutDa00,tackles_solo,0,,,,,
player,201311250was,sfo,SkutDa00,tackles_assists,2,,,,,
player,201311250was,sfo,SkutDa00,tackles_loss,0,,,,,
player,201311250was,sfo,SkutDa00,qb_hits,0,,,,,
player,201311250was,sfo,SkutDa00,fumbles_rec,0,,,,,
player,201311250was,sfo,SkutDa00,fumbles_rec_yds,0,,,,,
player,201311250was,sfo,SkutDa00,fumbles_rec_td,0,,,,,
player,201311250was,sfo,SkutDa00,fumbles_forced,0,,,,,
player,201311250was,sfo,SpilCJ99,def_int,0,,,,,
player,201311250was,sfo,SpilCJ99,def_int_yds,0,,,,,
player,201311250was,sfo,SpilCJ99,def_int_td,0,,,,,
player,201311250was,sfo,SpilCJ99,def_int_long,0,,,,,
player,201311250was,sfo,SpilCJ99,pass_defended,0,,,,,
player,201311250was,sfo,SpilCJ99,sacks,0.0,,,,,
player,201311250was,sfo,SpilCJ99,tackles_combined,2,,,,,
player,201311250was,sfo,SpilCJ99,tackles_solo,2,,,,,
player,201311250was,sfo,SpilCJ99,tackles_assists,0,,,,,
player,201311250was,sfo,SpilCJ99,tackles_loss,0,,,,,
player,201311250was,sfo,SpilCJ99,qb_hits,0,,,,,
player,201311250was,sfo,SpilCJ99,fumbles_rec,0,,,,,
player,201311250was,sfo,SpilCJ99,fumbles_rec_yds,0,,,,,
player,201311250was,sfo,SpilCJ99,fumbles_rec_td,0,,,,,
player,201311250was,sfo,SpilCJ99,fumbles_forced,0,,,,,
player,201311250was,sfo,HuntKe00,def_int,0,,,,,
player,201311250was,sfo,HuntKe00,def_int_yds,0,,,,,
player,201311250was,sfo,HuntKe00,def_int_td,0,,,,,
player,201311250was,sfo,HuntKe00,def_int_long,0,,,,,
player,201311250was,sfo,HuntKe00,pass_defended,0,,,,,
player,201311250was,sfo,HuntKe00,sacks,0.0,,,,,
player,201311250was,sfo,HuntKe00,tackles_combined,1,,,,,
player,201311250was,sfo,HuntKe00,tackles_solo,1,,,,,
player,201311250was,sfo,HuntKe00,tackles_assists,0,,,,,
player,201311250was,sfo,HuntKe00,tackles_loss,0,,,,,
player,201311250was,sfo,HuntKe00,qb_hits,0,,,,,
player,201311250was,sfo,HuntKe00,fumbles_rec,0,,,,,
player,201311250was,sfo,HuntKe00,fumbles_rec_yds,0,,,,,
player,201311250was,sfo,HuntKe00,fumbles_rec_td,0,,,,,
player,201311250was,sfo,HuntKe00,fumbles_forced,0,,,,,
player,201311250was,sfo,OsgoKa00,def_int,0,,,,,
player,201311250was,sfo,OsgoKa00,def_int_yds,0,,,,,
player,201311250was,sfo,OsgoKa00,def_int_td,0,,,,,
player,201311250was,sfo,OsgoKa00,def_int_long,0,,,,,
player,201311250was,sfo,OsgoKa00,pass_defended,0,,,,,
player,201311250was,sfo,OsgoKa00,sacks,0.0,,,,,
player,201311250was,sfo,OsgoKa00,tackles_combined,1,,,,,
player,201311250was,sfo,OsgoKa00,tackles_solo,1,,,,,
player,201311250was,sfo,OsgoKa00,tackles_assists,0,,,,,
player,201311250was,sfo,OsgoKa00,tackles_loss,0,,,,,
player,201311250was,sfo,OsgoKa00,qb_hits,0,,,,,
player,201311250was,sfo,OsgoKa00,fumbles_rec,0,,,,,
player,201311250was,sfo,OsgoKa00,fumbles_rec_yds,0,,,,,
player,201311250was,sfo,OsgoKa00,fumbles_rec_td,0,,,,,
player,201311250was,sfo,OsgoKa00,fumbles_forced,0,,,,,
player,201311250was,sfo,WilhMi00,def_int,0,,,,,
player,201311250was,sfo,WilhMi00,def_int_yds,0,,,,,
player,201311250was,sfo,WilhMi00,def_int_td,0,,,,,
player,201311250was,sfo,WilhMi00,def_int_long,0,,,,,
player,201311250was,sfo,WilhMi00,pass_defended,0,,,,,
player,201311250was,sfo,WilhMi00,sacks,0.0,,,,,
player,201311250was,sfo,WilhMi00,tackles_combined,1,,,,,
player,201311250was,sfo,WilhMi00,tackles_solo,1,,,,,
player,201311250was,sfo,WilhMi00,tackles_assists,0,,,,,
player,201311250was,sfo,WilhMi00,tackles_loss,0,,,,,
player,201311250was,sfo,WilhMi00,qb_hits,0,,,,,
player,201311250was,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201311250was,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201311250was,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201311250was,sfo,WilhMi00,fumbles_forced,0,,,,,
player,201311250was,sfo,JameLa00,def_int,0,,,,,
player,201311250was,sfo,JameLa00,def_int_yds,0,,,,,
player,201311250was,sfo,JameLa00,def_int_td,0,,,,,
player,201311250was,sfo,JameLa00,def_int_long,0,,,,,
player,201311250was,sfo,JameLa00,pass_defended,0,,,,,
player,201311250was,sfo,JameLa00,sacks,0.0,,,,,
player,201311250was,sfo,JameLa00,tackles_combined,0,,,,,
player,201311250was,sfo,JameLa00,tackles_solo,0,,,,,
player,201311250was,sfo,JameLa00,tackles_assists,0,,,,,
player,201311250was,sfo,JameLa00,tackles_loss,,,,,,
player,201311250was,sfo,JameLa00,qb_hits,,,,,,
player,201311250was,sfo,JameLa00,fumbles_rec,1,,,,,
player,201311250was,sfo,JameLa00,fumbles_rec_yds,0,,,,,
player,201311250was,sfo,JameLa00,fumbles_rec_td,0,,,,,
player,201311250was,sfo,JameLa00,fumbles_forced,0,,,,,
player,201311250was,was,OrakBr99,def_int,0,,,,,
player,201311250was,was,OrakBr99,def_int_yds,0,,,,,
player,201311250was,was,OrakBr99,def_int_td,0,,,,,
player,201311250was,was,OrakBr99,def_int_long,0,,,,,
player,201311250was,was,OrakBr99,pass_defended,0,,,,,
player,201311250was,was,OrakBr99,sacks,1.0,,,,,
player,201311250was,was,OrakBr99,tackles_combined,3,,,,,
player,201311250was,was,OrakBr99,tackles_solo,2,,,,,
player,201311250was,was,OrakBr99,tackles_assists,1,,,,,
player,201311250was,was,OrakBr99,tackles_loss,1,,,,,
player,201311250was,was,OrakBr99,qb_hits,1,,,,,
player,201311250was,was,OrakBr99,fumbles_rec,0,,,,,
player,201311250was,was,OrakBr99,fumbles_rec_yds,0,,,,,
player,201311250was,was,OrakBr99,fumbles_rec_td,0,,,,,
player,201311250was,was,OrakBr99,fumbles_forced,0,,,,,
player,201311250was,was,JenkJa01,def_int,0,,,,,
player,201311250was,was,JenkJa01,def_int_yds,0,,,,,
player,201311250was,was,JenkJa01,def_int_td,0,,,,,
player,201311250was,was,JenkJa01,def_int_long,0,,,,,
player,201311250was,was,JenkJa01,pass_defended,0,,,,,
player,201311250was,was,JenkJa01,sacks,1.0,,,,,
player,201311250was,was,JenkJa01,tackles_combined,2,,,,,
player,201311250was,was,JenkJa01,tackles_solo,1,,,,,
player,201311250was,was,JenkJa01,tackles_assists,1,,,,,
player,201311250was,was,JenkJa01,tackles_loss,1,,,,,
player,201311250was,was,JenkJa01,qb_hits,1,,,,,
player,201311250was,was,JenkJa01,fumbles_rec,0,,,,,
player,201311250was,was,JenkJa01,fumbles_rec_yds,0,,,,,
player,201311250was,was,JenkJa01,fumbles_rec_td,0,,,,,
player,201311250was,was,JenkJa01,fumbles_forced,0,,,,,
player,201311250was,was,WilsJo99,def_int,0,,,,,
player,201311250was,was,WilsJo99,def_int_yds,0,,,,,
player,201311250was,was,WilsJo99,def_int_td,0,,,,,
player,201311250was,was,WilsJo99,def_int_long,0,,,,,
player,201311250was,was,WilsJo99,pass_defended,1,,,,,
player,201311250was,was,WilsJo99,sacks,0.0,,,,,
player,201311250was,was,WilsJo99,tackles_combined,11,,,,,
player,201311250was,was,WilsJo99,tackles_solo,8,,,,,
player,201311250was,was,WilsJo99,tackles_assists,3,,,,,
player,201311250was,was,WilsJo99,tackles_loss,0,,,,,
player,201311250was,was,WilsJo99,qb_hits,0,,,,,
player,201311250was,was,WilsJo99,fumbles_rec,0,,,,,
player,201311250was,was,WilsJo99,fumbles_rec_yds,0,,,,,
player,201311250was,was,WilsJo99,fumbles_rec_td,0,,,,,
player,201311250was,was,WilsJo99,fumbles_forced,0,,,,,
player,201311250was,was,DougRe20,def_int,0,,,,,
player,201311250was,was,DougRe20,def_int_yds,0,,,,,
player,201311250was,was,DougRe20,def_int_td,0,,,,,
player,201311250was,was,DougRe20,def_int_long,0,,,,,
player,201311250was,was,DougRe20,pass_defended,0,,,,,
player,201311250was,was,DougRe20,sacks,0.0,,,,,
player,201311250was,was,DougRe20,tackles_combined,9,,,,,
player,201311250was,was,DougRe20,tackles_solo,3,,,,,
player,201311250was,was,DougRe20,tackles_assists,6,,,,,
player,201311250was,was,DougRe20,tackles_loss,0,,,,,
player,201311250was,was,DougRe20,qb_hits,0,,,,,
player,201311250was,was,DougRe20,fumbles_rec,0,,,,,
player,201311250was,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201311250was,was,DougRe20,fumbles_rec_td,0,,,,,
player,201311250was,was,DougRe20,fumbles_forced,0,,,,,
player,201311250was,was,FletLo20,def_int,0,,,,,
player,201311250was,was,FletLo20,def_int_yds,0,,,,,
player,201311250was,was,FletLo20,def_int_td,0,,,,,
player,201311250was,was,FletLo20,def_int_long,0,,,,,
player,201311250was,was,FletLo20,pass_defended,0,,,,,
player,201311250was,was,FletLo20,sacks,0.0,,,,,
player,201311250was,was,FletLo20,tackles_combined,8,,,,,
player,201311250was,was,FletLo20,tackles_solo,5,,,,,
player,201311250was,was,FletLo20,tackles_assists,3,,,,,
player,201311250was,was,FletLo20,tackles_loss,0,,,,,
player,201311250was,was,FletLo20,qb_hits,0,,,,,
player,201311250was,was,FletLo20,fumbles_rec,0,,,,,
player,201311250was,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201311250was,was,FletLo20,fumbles_rec_td,0,,,,,
player,201311250was,was,FletLo20,fumbles_forced,0,,,,,
player,201311250was,was,MeriBr99,def_int,0,,,,,
player,201311250was,was,MeriBr99,def_int_yds,0,,,,,
player,201311250was,was,MeriBr99,def_int_td,0,,,,,
player,201311250was,was,MeriBr99,def_int_long,0,,,,,
player,201311250was,was,MeriBr99,pass_defended,0,,,,,
player,201311250was,was,MeriBr99,sacks,0.0,,,,,
player,201311250was,was,MeriBr99,tackles_combined,5,,,,,
player,201311250was,was,MeriBr99,tackles_solo,4,,,,,
player,201311250was,was,MeriBr99,tackles_assists,1,,,,,
player,201311250was,was,MeriBr99,tackles_loss,0,,,,,
player,201311250was,was,MeriBr99,qb_hits,0,,,,,
player,201311250was,was,MeriBr99,fumbles_rec,1,,,,,
player,201311250was,was,MeriBr99,fumbles_rec_yds,0,,,,,
player,201311250was,was,MeriBr99,fumbles_rec_td,0,,,,,
player,201311250was,was,MeriBr99,fumbles_forced,0,,,,,
player,201311250was,was,RilePe00,def_int,0,,,,,
player,201311250was,was,RilePe00,def_int_yds,0,,,,,
player,201311250was,was,RilePe00,def_int_td,0,,,,,
player,201311250was,was,RilePe00,def_int_long,0,,,,,
player,201311250was,was,RilePe00,pass_defended,2,,,,,
player,201311250was,was,RilePe00,sacks,0.0,,,,,
player,201311250was,was,RilePe00,tackles_combined,5,,,,,
player,201311250was,was,RilePe00,tackles_solo,2,,,,,
player,201311250was,was,RilePe00,tackles_assists,3,,,,,
player,201311250was,was,RilePe00,tackles_loss,0,,,,,
player,201311250was,was,RilePe00,qb_hits,0,,,,,
player,201311250was,was,RilePe00,fumbles_rec,0,,,,,
player,201311250was,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201311250was,was,RilePe00,fumbles_rec_td,0,,,,,
player,201311250was,was,RilePe00,fumbles_forced,0,,,,,
player,201311250was,was,BakeCh99,def_int,0,,,,,
player,201311250was,was,BakeCh99,def_int_yds,0,,,,,
player,201311250was,was,BakeCh99,def_int_td,0,,,,,
player,201311250was,was,BakeCh99,def_int_long,0,,,,,
player,201311250was,was,BakeCh99,pass_defended,0,,,,,
player,201311250was,was,BakeCh99,sacks,0.0,,,,,
player,201311250was,was,BakeCh99,tackles_combined,3,,,,,
player,201311250was,was,BakeCh99,tackles_solo,3,,,,,
player,201311250was,was,BakeCh99,tackles_assists,0,,,,,
player,201311250was,was,BakeCh99,tackles_loss,1,,,,,
player,201311250was,was,BakeCh99,qb_hits,0,,,,,
player,201311250was,was,BakeCh99,fumbles_rec,0,,,,,
player,201311250was,was,BakeCh99,fumbles_rec_yds,0,,,,,
player,201311250was,was,BakeCh99,fumbles_rec_td,0,,,,,
player,201311250was,was,BakeCh99,fumbles_forced,0,,,,,
player,201311250was,was,CofiBa20,def_int,0,,,,,
player,201311250was,was,CofiBa20,def_int_yds,0,,,,,
player,201311250was,was,CofiBa20,def_int_td,0,,,,,
player,201311250was,was,CofiBa20,def_int_long,0,,,,,
player,201311250was,was,CofiBa20,pass_defended,0,,,,,
player,201311250was,was,CofiBa20,sacks,0.0,,,,,
player,201311250was,was,CofiBa20,tackles_combined,3,,,,,
player,201311250was,was,CofiBa20,tackles_solo,2,,,,,
player,201311250was,was,CofiBa20,tackles_assists,1,,,,,
player,201311250was,was,CofiBa20,tackles_loss,1,,,,,
player,201311250was,was,CofiBa20,qb_hits,0,,,,,
player,201311250was,was,CofiBa20,fumbles_rec,0,,,,,
player,201311250was,was,CofiBa20,fumbles_rec_yds,0,,,,,
player,201311250was,was,CofiBa20,fumbles_rec_td,0,,,,,
player,201311250was,was,CofiBa20,fumbles_forced,0,,,,,
player,201311250was,was,KerrRy00,def_int,0,,,,,
player,201311250was,was,KerrRy00,def_int_yds,0,,,,,
player,201311250was,was,KerrRy00,def_int_td,0,,,,,
player,201311250was,was,KerrRy00,def_int_long,0,,,,,
player,201311250was,was,KerrRy00,pass_defended,0,,,,,
player,201311250was,was,KerrRy00,sacks,0.0,,,,,
player,201311250was,was,KerrRy00,tackles_combined,3,,,,,
player,201311250was,was,KerrRy00,tackles_solo,2,,,,,
player,201311250was,was,KerrRy00,tackles_assists,1,,,,,
player,201311250was,was,KerrRy00,tackles_loss,2,,,,,
player,201311250was,was,KerrRy00,qb_hits,0,,,,,
player,201311250was,was,KerrRy00,fumbles_rec,0,,,,,
player,201311250was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201311250was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201311250was,was,KerrRy00,fumbles_forced,0,,,,,
player,201311250was,was,BiggE.99,def_int,0,,,,,
player,201311250was,was,BiggE.99,def_int_yds,0,,,,,
player,201311250was,was,BiggE.99,def_int_td,0,,,,,
player,201311250was,was,BiggE.99,def_int_long,0,,,,,
player,201311250was,was,BiggE.99,pass_defended,0,,,,,
player,201311250was,was,BiggE.99,sacks,0.0,,,,,
player,201311250was,was,BiggE.99,tackles_combined,2,,,,,
player,201311250was,was,BiggE.99,tackles_solo,1,,,,,
player,201311250was,was,BiggE.99,tackles_assists,1,,,,,
player,201311250was,was,BiggE.99,tackles_loss,0,,,,,
player,201311250was,was,BiggE.99,qb_hits,0,,,,,
player,201311250was,was,BiggE.99,fumbles_rec,0,,,,,
player,201311250was,was,BiggE.99,fumbles_rec_yds,0,,,,,
player,201311250was,was,BiggE.99,fumbles_rec_td,0,,,,,
player,201311250was,was,BiggE.99,fumbles_forced,0,,,,,
player,201311250was,was,HullJo99,def_int,0,,,,,
player,201311250was,was,HullJo99,def_int_yds,0,,,,,
player,201311250was,was,HullJo99,def_int_td,0,,,,,
player,201311250was,was,HullJo99,def_int_long,0,,,,,
player,201311250was,was,HullJo99,pass_defended,0,,,,,
player,201311250was,was,HullJo99,sacks,0.0,,,,,
player,201311250was,was,HullJo99,tackles_combined,2,,,,,
player,201311250was,was,HullJo99,tackles_solo,1,,,,,
player,201311250was,was,HullJo99,tackles_assists,1,,,,,
player,201311250was,was,HullJo99,tackles_loss,0,,,,,
player,201311250was,was,HullJo99,qb_hits,0,,,,,
player,201311250was,was,HullJo99,fumbles_rec,0,,,,,
player,201311250was,was,HullJo99,fumbles_rec_yds,0,,,,,
player,201311250was,was,HullJo99,fumbles_rec_td,0,,,,,
player,201311250was,was,HullJo99,fumbles_forced,0,,,,,
player,201311250was,was,RoysEv00,def_int,0,,,,,
player,201311250was,was,RoysEv00,def_int_yds,0,,,,,
player,201311250was,was,RoysEv00,def_int_td,0,,,,,
player,201311250was,was,RoysEv00,def_int_long,0,,,,,
player,201311250was,was,RoysEv00,pass_defended,0,,,,,
player,201311250was,was,RoysEv00,sacks,0.0,,,,,
player,201311250was,was,RoysEv00,tackles_combined,2,,,,,
player,201311250was,was,RoysEv00,tackles_solo,1,,,,,
player,201311250was,was,RoysEv00,tackles_assists,1,,,,,
player,201311250was,was,RoysEv00,tackles_loss,0,,,,,
player,201311250was,was,RoysEv00,qb_hits,0,,,,,
player,201311250was,was,RoysEv00,fumbles_rec,0,,,,,
player,201311250was,was,RoysEv00,fumbles_rec_yds,0,,,,,
player,201311250was,was,RoysEv00,fumbles_rec_td,0,,,,,
player,201311250was,was,RoysEv00,fumbles_forced,0,,,,,
player,201311250was,was,TappDa20,def_int,0,,,,,
player,201311250was,was,TappDa20,def_int_yds,0,,,,,
player,201311250was,was,TappDa20,def_int_td,0,,,,,
player,201311250was,was,TappDa20,def_int_long,0,,,,,
player,201311250was,was,TappDa20,pass_defended,0,,,,,
player,201311250was,was,TappDa20,sacks,0.0,,,,,
player,201311250was,was,TappDa20,tackles_combined,2,,,,,
player,201311250was,was,TappDa20,tackles_solo,0,,,,,
player,201311250was,was,TappDa20,tackles_assists,2,,,,,
player,201311250was,was,TappDa20,tackles_loss,0,,,,,
player,201311250was,was,TappDa20,qb_hits,0,,,,,
player,201311250was,was,TappDa20,fumbles_rec,0,,,,,
player,201311250was,was,TappDa20,fumbles_rec_yds,0,,,,,
player,201311250was,was,TappDa20,fumbles_rec_td,0,,,,,
player,201311250was,was,TappDa20,fumbles_forced,0,,,,,
player,201311250was,was,AmerDa00,def_int,0,,,,,
player,201311250was,was,AmerDa00,def_int_yds,0,,,,,
player,201311250was,was,AmerDa00,def_int_td,0,,,,,
player,201311250was,was,AmerDa00,def_int_long,0,,,,,
player,201311250was,was,AmerDa00,pass_defended,0,,,,,
player,201311250was,was,AmerDa00,sacks,0.0,,,,,
player,201311250was,was,AmerDa00,tackles_combined,1,,,,,
player,201311250was,was,AmerDa00,tackles_solo,1,,,,,
player,201311250was,was,AmerDa00,tackles_assists,0,,,,,
player,201311250was,was,AmerDa00,tackles_loss,0,,,,,
player,201311250was,was,AmerDa00,qb_hits,0,,,,,
player,201311250was,was,AmerDa00,fumbles_rec,0,,,,,
player,201311250was,was,AmerDa00,fumbles_rec_yds,0,,,,,
player,201311250was,was,AmerDa00,fumbles_rec_td,0,,,,,
player,201311250was,was,AmerDa00,fumbles_forced,0,,,,,
player,201311250was,was,BarnNi20,def_int,0,,,,,
player,201311250was,was,BarnNi20,def_int_yds,0,,,,,
player,201311250was,was,BarnNi20,def_int_td,0,,,,,
player,201311250was,was,BarnNi20,def_int_long,0,,,,,
player,201311250was,was,BarnNi20,pass_defended,0,,,,,
player,201311250was,was,BarnNi20,sacks,0.0,,,,,
player,201311250was,was,BarnNi20,tackles_combined,1,,,,,
player,201311250was,was,BarnNi20,tackles_solo,0,,,,,
player,201311250was,was,BarnNi20,tackles_assists,1,,,,,
player,201311250was,was,BarnNi20,tackles_loss,0,,,,,
player,201311250was,was,BarnNi20,qb_hits,0,,,,,
player,201311250was,was,BarnNi20,fumbles_rec,0,,,,,
player,201311250was,was,BarnNi20,fumbles_rec_yds,0,,,,,
player,201311250was,was,BarnNi20,fumbles_rec_td,0,,,,,
player,201311250was,was,BarnNi20,fumbles_forced,0,,,,,
player,201311250was,was,GolsKe20,def_int,0,,,,,
player,201311250was,was,GolsKe20,def_int_yds,0,,,,,
player,201311250was,was,GolsKe20,def_int_td,0,,,,,
player,201311250was,was,GolsKe20,def_int_long,0,,,,,
player,201311250was,was,GolsKe20,pass_defended,0,,,,,
player,201311250was,was,GolsKe20,sacks,0.0,,,,,
player,201311250was,was,GolsKe20,tackles_combined,1,,,,,
player,201311250was,was,GolsKe20,tackles_solo,0,,,,,
player,201311250was,was,GolsKe20,tackles_assists,1,,,,,
player,201311250was,was,GolsKe20,tackles_loss,0,,,,,
player,201311250was,was,GolsKe20,qb_hits,0,,,,,
player,201311250was,was,GolsKe20,fumbles_rec,0,,,,,
player,201311250was,was,GolsKe20,fumbles_rec_yds,0,,,,,
player,201311250was,was,GolsKe20,fumbles_rec_td,0,,,,,
player,201311250was,was,GolsKe20,fumbles_forced,0,,,,,
player,201311250was,was,HallDe99,def_int,0,,,,,
player,201311250was,was,HallDe99,def_int_yds,0,,,,,
player,201311250was,was,HallDe99,def_int_td,0,,,,,
player,201311250was,was,HallDe99,def_int_long,0,,,,,
player,201311250was,was,HallDe99,pass_defended,1,,,,,
player,201311250was,was,HallDe99,sacks,0.0,,,,,
player,201311250was,was,HallDe99,tackles_combined,1,,,,,
player,201311250was,was,HallDe99,tackles_solo,1,,,,,
player,201311250was,was,HallDe99,tackles_assists,0,,,,,
player,201311250was,was,HallDe99,tackles_loss,0,,,,,
player,201311250was,was,HallDe99,qb_hits,0,,,,,
player,201311250was,was,HallDe99,fumbles_rec,0,,,,,
player,201311250was,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201311250was,was,HallDe99,fumbles_rec_td,0,,,,,
