game,2013,16,20131223,201312230sfo,atl,"Atlanta Falcons",24,sfo,"San Francisco 49ers",34
player,201312230sfo,atl,RyanMa00,pass_long,59,,,,,
player,201312230sfo,atl,RyanMa00,pass_rating,93.1,,,,,
player,201312230sfo,atl,RyanMa00,rush_att,0,,,,,
player,201312230sfo,atl,RyanMa00,rush_yds,0,,,,,
player,201312230sfo,atl,RyanMa00,rush_td,0,,,,,
player,201312230sfo,atl,RyanMa00,rush_long,0,,,,,
player,201312230sfo,atl,RyanMa00,targets,0,,,,,
player,201312230sfo,atl,RyanMa00,rec,0,,,,,
player,201312230sfo,atl,RyanMa00,rec_yds,0,,,,,
player,201312230sfo,atl,RyanMa00,rec_td,0,,,,,
player,201312230sfo,atl,RyanMa00,rec_long,0,,,,,
player,201312230sfo,atl,RyanMa00,fumbles,0,,,,,
player,201312230sfo,atl,RyanMa00,fumbles_lost,0,,,,,
player,201312230sfo,atl,JackSt00,pass_cmp,0,,,,,
player,201312230sfo,atl,JackSt00,pass_att,0,,,,,
player,201312230sfo,atl,JackSt00,pass_yds,0,,,,,
player,201312230sfo,atl,JackSt00,pass_td,0,,,,,
player,201312230sfo,atl,JackSt00,pass_int,0,,,,,
player,201312230sfo,atl,JackSt00,pass_sacked,0,,,,,
player,201312230sfo,atl,JackSt00,pass_sacked_yds,0,,,,,
player,201312230sfo,atl,JackSt00,pass_long,0,,,,,
player,201312230sfo,atl,JackSt00,pass_rating,,,,,,
player,201312230sfo,atl,JackSt00,rush_att,16,,,,,
player,201312230sfo,atl,JackSt00,rush_yds,53,,,,,
player,201312230sfo,atl,JackSt00,rush_td,1,,,,,
player,201312230sfo,atl,JackSt00,rush_long,9,,,,,
player,201312230sfo,atl,JackSt00,targets,2,,,,,
player,201312230sfo,atl,JackSt00,rec,2,,,,,
player,201312230sfo,atl,JackSt00,rec_yds,-4,,,,,
player,201312230sfo,atl,JackSt00,rec_td,0,,,,,
player,201312230sfo,atl,JackSt00,rec_long,-1,,,,,
player,201312230sfo,atl,JackSt00,fumbles,0,,,,,
player,201312230sfo,atl,JackSt00,fumbles_lost,0,,,,,
player,201312230sfo,atl,RodgJa00,pass_cmp,0,,,,,
player,201312230sfo,atl,RodgJa00,pass_att,0,,,,,
player,201312230sfo,atl,RodgJa00,pass_yds,0,,,,,
player,201312230sfo,atl,RodgJa00,pass_td,0,,,,,
player,201312230sfo,atl,RodgJa00,pass_int,0,,,,,
player,201312230sfo,atl,RodgJa00,pass_sacked,0,,,,,
player,201312230sfo,atl,RodgJa00,pass_sacked_yds,0,,,,,
player,201312230sfo,atl,RodgJa00,pass_long,0,,,,,
player,201312230sfo,atl,RodgJa00,pass_rating,,,,,,
player,201312230sfo,atl,RodgJa00,rush_att,3,,,,,
player,201312230sfo,atl,RodgJa00,rush_yds,10,,,,,
player,201312230sfo,atl,RodgJa00,rush_td,0,,,,,
player,201312230sfo,atl,RodgJa00,rush_long,8,,,,,
player,201312230sfo,atl,RodgJa00,targets,3,,,,,
player,201312230sfo,atl,RodgJa00,rec,3,,,,,
player,201312230sfo,atl,RodgJa00,rec_yds,15,,,,,
player,201312230sfo,atl,RodgJa00,rec_td,0,,,,,
player,201312230sfo,atl,RodgJa00,rec_long,7,,,,,
player,201312230sfo,atl,RodgJa00,fumbles,0,,,,,
player,201312230sfo,atl,RodgJa00,fumbles_lost,0,,,,,
player,201312230sfo,atl,WhitRo00,pass_cmp,0,,,,,
player,201312230sfo,atl,WhitRo00,pass_att,0,,,,,
player,201312230sfo,atl,WhitRo00,pass_yds,0,,,,,
player,201312230sfo,atl,WhitRo00,pass_td,0,,,,,
player,201312230sfo,atl,WhitRo00,pass_int,0,,,,,
player,201312230sfo,atl,WhitRo00,pass_sacked,0,,,,,
player,201312230sfo,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201312230sfo,atl,WhitRo00,pass_long,0,,,,,
player,201312230sfo,atl,WhitRo00,pass_rating,,,,,,
player,201312230sfo,atl,WhitRo00,rush_att,0,,,,,
player,201312230sfo,atl,WhitRo00,rush_yds,0,,,,,
player,201312230sfo,atl,WhitRo00,rush_td,0,,,,,
player,201312230sfo,atl,WhitRo00,rush_long,0,,,,,
player,201312230sfo,atl,WhitRo00,targets,15,,,,,
player,201312230sfo,atl,WhitRo00,rec,12,,,,,
player,201312230sfo,atl,WhitRo00,rec_yds,141,,,,,
player,201312230sfo,atl,WhitRo00,rec_td,1,,,,,
player,201312230sfo,atl,WhitRo00,rec_long,39,,,,,
player,201312230sfo,atl,WhitRo00,fumbles,0,,,,,
player,201312230sfo,atl,WhitRo00,fumbles_lost,0,,,,,
player,201312230sfo,atl,DaviDr00,pass_cmp,0,,,,,
player,201312230sfo,atl,DaviDr00,pass_att,0,,,,,
player,201312230sfo,atl,DaviDr00,pass_yds,0,,,,,
player,201312230sfo,atl,DaviDr00,pass_td,0,,,,,
player,201312230sfo,atl,DaviDr00,pass_int,0,,,,,
player,201312230sfo,atl,DaviDr00,pass_sacked,0,,,,,
player,201312230sfo,atl,DaviDr00,pass_sacked_yds,0,,,,,
player,201312230sfo,atl,DaviDr00,pass_long,0,,,,,
player,201312230sfo,atl,DaviDr00,pass_rating,,,,,,
player,201312230sfo,atl,DaviDr00,rush_att,0,,,,,
player,201312230sfo,atl,DaviDr00,rush_yds,0,,,,,
player,201312230sfo,atl,DaviDr00,rush_td,0,,,,,
player,201312230sfo,atl,DaviDr00,rush_long,0,,,,,
player,201312230sfo,atl,DaviDr00,targets,4,,,,,
player,201312230sfo,atl,DaviDr00,rec,3,,,,,
player,201312230sfo,atl,DaviDr00,rec_yds,70,,,,,
player,201312230sfo,atl,DaviDr00,rec_td,0,,,,,
player,201312230sfo,atl,DaviDr00,rec_long,59,,,,,
player,201312230sfo,atl,DaviDr00,fumbles,0,,,,,
player,201312230sfo,atl,DaviDr00,fumbles_lost,0,,,,,
player,201312230sfo,atl,GonzTo00,pass_cmp,0,,,,,
player,201312230sfo,atl,GonzTo00,pass_att,0,,,,,
player,201312230sfo,atl,GonzTo00,pass_yds,0,,,,,
player,201312230sfo,atl,GonzTo00,pass_td,0,,,,,
player,201312230sfo,atl,GonzTo00,pass_int,0,,,,,
player,201312230sfo,atl,GonzTo00,pass_sacked,0,,,,,
player,201312230sfo,atl,GonzTo00,pass_sacked_yds,0,,,,,
player,201312230sfo,atl,GonzTo00,pass_long,0,,,,,
player,201312230sfo,atl,GonzTo00,pass_rating,,,,,,
player,201312230sfo,atl,GonzTo00,rush_att,0,,,,,
player,201312230sfo,atl,GonzTo00,rush_yds,0,,,,,
player,201312230sfo,atl,GonzTo00,rush_td,0,,,,,
player,201312230sfo,atl,GonzTo00,rush_long,0,,,,,
player,201312230sfo,atl,GonzTo00,targets,11,,,,,
player,201312230sfo,atl,GonzTo00,rec,8,,,,,
player,201312230sfo,atl,GonzTo00,rec_yds,63,,,,,
player,201312230sfo,atl,GonzTo00,rec_td,1,,,,,
player,201312230sfo,atl,GonzTo00,rec_long,15,,,,,
player,201312230sfo,atl,GonzTo00,fumbles,0,,,,,
player,201312230sfo,atl,GonzTo00,fumbles_lost,0,,,,,
player,201312230sfo,atl,DougHa00,pass_cmp,0,,,,,
player,201312230sfo,atl,DougHa00,pass_att,0,,,,,
player,201312230sfo,atl,DougHa00,pass_yds,0,,,,,
player,201312230sfo,atl,DougHa00,pass_td,0,,,,,
player,201312230sfo,atl,DougHa00,pass_int,0,,,,,
player,201312230sfo,atl,DougHa00,pass_sacked,0,,,,,
player,201312230sfo,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201312230sfo,atl,DougHa00,pass_long,0,,,,,
player,201312230sfo,atl,DougHa00,pass_rating,,,,,,
player,201312230sfo,atl,DougHa00,rush_att,0,,,,,
player,201312230sfo,atl,DougHa00,rush_yds,0,,,,,
player,201312230sfo,atl,DougHa00,rush_td,0,,,,,
player,201312230sfo,atl,DougHa00,rush_long,0,,,,,
player,201312230sfo,atl,DougHa00,targets,9,,,,,
player,201312230sfo,atl,DougHa00,rec,5,,,,,
player,201312230sfo,atl,DougHa00,rec_yds,46,,,,,
player,201312230sfo,atl,DougHa00,rec_td,0,,,,,
player,201312230sfo,atl,DougHa00,rec_long,11,,,,,
player,201312230sfo,atl,DougHa00,fumbles,0,,,,,
player,201312230sfo,atl,DougHa00,fumbles_lost,0,,,,,
player,201312230sfo,atl,DiMaPa00,pass_cmp,0,,,,,
player,201312230sfo,atl,DiMaPa00,pass_att,0,,,,,
player,201312230sfo,atl,DiMaPa00,pass_yds,0,,,,,
player,201312230sfo,atl,DiMaPa00,pass_td,0,,,,,
player,201312230sfo,atl,DiMaPa00,pass_int,0,,,,,
player,201312230sfo,atl,DiMaPa00,pass_sacked,0,,,,,
player,201312230sfo,atl,DiMaPa00,pass_sacked_yds,0,,,,,
player,201312230sfo,atl,DiMaPa00,pass_long,0,,,,,
player,201312230sfo,atl,DiMaPa00,pass_rating,,,,,,
player,201312230sfo,atl,DiMaPa00,rush_att,0,,,,,
player,201312230sfo,atl,DiMaPa00,rush_yds,0,,,,,
player,201312230sfo,atl,DiMaPa00,rush_td,0,,,,,
player,201312230sfo,atl,DiMaPa00,rush_long,0,,,,,
player,201312230sfo,atl,DiMaPa00,targets,1,,,,,
player,201312230sfo,atl,DiMaPa00,rec,1,,,,,
player,201312230sfo,atl,DiMaPa00,rec_yds,2,,,,,
player,201312230sfo,atl,DiMaPa00,rec_td,0,,,,,
player,201312230sfo,atl,DiMaPa00,rec_long,2,,,,,
player,201312230sfo,atl,DiMaPa00,fumbles,0,,,,,
player,201312230sfo,atl,DiMaPa00,fumbles_lost,0,,,,,
player,201312230sfo,atl,ToilLe00,pass_cmp,0,,,,,
player,201312230sfo,atl,ToilLe00,pass_att,0,,,,,
player,201312230sfo,atl,ToilLe00,pass_yds,0,,,,,
player,201312230sfo,atl,ToilLe00,pass_td,0,,,,,
player,201312230sfo,atl,ToilLe00,pass_int,0,,,,,
player,201312230sfo,atl,ToilLe00,pass_sacked,0,,,,,
player,201312230sfo,atl,ToilLe00,pass_sacked_yds,0,,,,,
player,201312230sfo,atl,ToilLe00,pass_long,0,,,,,
player,201312230sfo,atl,ToilLe00,pass_rating,,,,,,
player,201312230sfo,atl,ToilLe00,rush_att,0,,,,,
player,201312230sfo,atl,ToilLe00,rush_yds,0,,,,,
player,201312230sfo,atl,ToilLe00,rush_td,0,,,,,
player,201312230sfo,atl,ToilLe00,rush_long,0,,,,,
player,201312230sfo,atl,ToilLe00,targets,1,,,,,
player,201312230sfo,atl,ToilLe00,rec,0,,,,,
player,201312230sfo,atl,ToilLe00,rec_yds,0,,,,,
player,201312230sfo,atl,ToilLe00,rec_td,0,,,,,
player,201312230sfo,atl,ToilLe00,rec_long,0,,,,,
player,201312230sfo,atl,ToilLe00,fumbles,0,,,,,
player,201312230sfo,atl,ToilLe00,fumbles_lost,0,,,,,
player,201312230sfo,atl,SnelJa00,pass_cmp,0,,,,,
player,201312230sfo,atl,SnelJa00,pass_att,0,,,,,
player,201312230sfo,atl,SnelJa00,pass_yds,0,,,,,
player,201312230sfo,atl,SnelJa00,pass_td,0,,,,,
player,201312230sfo,atl,SnelJa00,pass_int,0,,,,,
player,201312230sfo,atl,SnelJa00,pass_sacked,0,,,,,
player,201312230sfo,atl,SnelJa00,pass_sacked_yds,0,,,,,
player,201312230sfo,atl,SnelJa00,pass_long,0,,,,,
player,201312230sfo,atl,SnelJa00,pass_rating,,,,,,
player,201312230sfo,atl,SnelJa00,rush_att,1,,,,,
player,201312230sfo,atl,SnelJa00,rush_yds,-2,,,,,
player,201312230sfo,atl,SnelJa00,rush_td,0,,,,,
player,201312230sfo,atl,SnelJa00,rush_long,-2,,,,,
player,201312230sfo,atl,SnelJa00,targets,3,,,,,
player,201312230sfo,atl,SnelJa00,rec,3,,,,,
player,201312230sfo,atl,SnelJa00,rec_yds,15,,,,,
player,201312230sfo,atl,SnelJa00,rec_td,0,,,,,
player,201312230sfo,atl,SnelJa00,rec_long,6,,,,,
player,201312230sfo,atl,SnelJa00,fumbles,0,,,,,
player,201312230sfo,atl,SnelJa00,fumbles_lost,0,,,,,
player,201312230sfo,sfo,KaepCo00,pass_cmp,13,,,,,
player,201312230sfo,sfo,KaepCo00,pass_att,21,,,,,
player,201312230sfo,sfo,KaepCo00,pass_yds,197,,,,,
player,201312230sfo,sfo,KaepCo00,pass_td,1,,,,,
player,201312230sfo,sfo,KaepCo00,pass_int,0,,,,,
player,201312230sfo,sfo,KaepCo00,pass_sacked,3,,,,,
player,201312230sfo,sfo,KaepCo00,pass_sacked_yds,17,,,,,
player,201312230sfo,sfo,KaepCo00,pass_long,47,,,,,
player,201312230sfo,sfo,KaepCo00,pass_rating,108.6,,,,,
player,201312230sfo,sfo,KaepCo00,rush_att,6,,,,,
player,201312230sfo,sfo,KaepCo00,rush_yds,51,,,,,
player,201312230sfo,sfo,KaepCo00,rush_td,1,,,,,
player,201312230sfo,sfo,KaepCo00,rush_long,22,,,,,
player,201312230sfo,sfo,KaepCo00,targets,0,,,,,
player,201312230sfo,sfo,KaepCo00,rec,0,,,,,
player,201312230sfo,sfo,KaepCo00,rec_yds,0,,,,,
player,201312230sfo,sfo,KaepCo00,rec_td,0,,,,,
player,201312230sfo,sfo,KaepCo00,rec_long,0,,,,,
player,201312230sfo,sfo,KaepCo00,fumbles,0,,,,,
player,201312230sfo,sfo,KaepCo00,fumbles_lost,0,,,,,
player,201312230sfo,sfo,GoreFr00,pass_cmp,0,,,,,
player,201312230sfo,sfo,GoreFr00,pass_att,0,,,,,
player,201312230sfo,sfo,GoreFr00,pass_yds,0,,,,,
player,201312230sfo,sfo,GoreFr00,pass_td,0,,,,,
player,201312230sfo,sfo,GoreFr00,pass_int,0,,,,,
player,201312230sfo,sfo,GoreFr00,pass_sacked,0,,,,,
player,201312230sfo,sfo,GoreFr00,pass_sacked_yds,0,,,,,
player,201312230sfo,sfo,GoreFr00,pass_long,0,,,,,
player,201312230sfo,sfo,GoreFr00,pass_rating,,,,,,
player,201312230sfo,sfo,GoreFr00,rush_att,21,,,,,
player,201312230sfo,sfo,GoreFr00,rush_yds,97,,,,,
player,201312230sfo,sfo,GoreFr00,rush_td,1,,,,,
player,201312230sfo,sfo,GoreFr00,rush_long,17,,,,,
player,201312230sfo,sfo,GoreFr00,targets,1,,,,,
player,201312230sfo,sfo,GoreFr00,rec,1,,,,,
player,201312230sfo,sfo,GoreFr00,rec_yds,6,,,,,
player,201312230sfo,sfo,GoreFr00,rec_td,0,,,,,
player,201312230sfo,sfo,GoreFr00,rec_long,6,,,,,
player,201312230sfo,sfo,GoreFr00,fumbles,0,,,,,
player,201312230sfo,sfo,GoreFr00,fumbles_lost,0,,,,,
player,201312230sfo,sfo,HuntKe00,pass_cmp,0,,,,,
player,201312230sfo,sfo,HuntKe00,pass_att,0,,,,,
player,201312230sfo,sfo,HuntKe00,pass_yds,0,,,,,
player,201312230sfo,sfo,HuntKe00,pass_td,0,,,,,
player,201312230sfo,sfo,HuntKe00,pass_int,0,,,,,
player,201312230sfo,sfo,HuntKe00,pass_sacked,0,,,,,
player,201312230sfo,sfo,HuntKe00,pass_sacked_yds,0,,,,,
player,201312230sfo,sfo,HuntKe00,pass_long,0,,,,,
player,201312230sfo,sfo,HuntKe00,pass_rating,,,,,,
player,201312230sfo,sfo,HuntKe00,rush_att,3,,,,,
player,201312230sfo,sfo,HuntKe00,rush_yds,51,,,,,
player,201312230sfo,sfo,HuntKe00,rush_td,0,,,,,
player,201312230sfo,sfo,HuntKe00,rush_long,45,,,,,
player,201312230sfo,sfo,HuntKe00,targets,0,,,,,
player,201312230sfo,sfo,HuntKe00,rec,0,,,,,
player,201312230sfo,sfo,HuntKe00,rec_yds,0,,,,,
player,201312230sfo,sfo,HuntKe00,rec_td,0,,,,,
player,201312230sfo,sfo,HuntKe00,rec_long,0,,,,,
player,201312230sfo,sfo,HuntKe00,fumbles,0,,,,,
player,201312230sfo,sfo,HuntKe00,fumbles_lost,0,,,,,
player,201312230sfo,sfo,CrabMi00,pass_cmp,0,,,,,
player,201312230sfo,sfo,CrabMi00,pass_att,0,,,,,
player,201312230sfo,sfo,CrabMi00,pass_yds,0,,,,,
player,201312230sfo,sfo,CrabMi00,pass_td,0,,,,,
player,201312230sfo,sfo,CrabMi00,pass_int,0,,,,,
player,201312230sfo,sfo,CrabMi00,pass_sacked,0,,,,,
player,201312230sfo,sfo,CrabMi00,pass_sacked_yds,0,,,,,
player,201312230sfo,sfo,CrabMi00,pass_long,0,,,,,
player,201312230sfo,sfo,CrabMi00,pass_rating,,,,,,
player,201312230sfo,sfo,CrabMi00,rush_att,0,,,,,
player,201312230sfo,sfo,CrabMi00,rush_yds,0,,,,,
player,201312230sfo,sfo,CrabMi00,rush_td,0,,,,,
player,201312230sfo,sfo,CrabMi00,rush_long,0,,,,,
player,201312230sfo,sfo,CrabMi00,targets,7,,,,,
player,201312230sfo,sfo,CrabMi00,rec,5,,,,,
player,201312230sfo,sfo,CrabMi00,rec_yds,102,,,,,
player,201312230sfo,sfo,CrabMi00,rec_td,0,,,,,
player,201312230sfo,sfo,CrabMi00,rec_long,47,,,,,
player,201312230sfo,sfo,CrabMi00,fumbles,0,,,,,
player,201312230sfo,sfo,CrabMi00,fumbles_lost,0,,,,,
player,201312230sfo,sfo,BoldAn00,pass_cmp,0,,,,,
player,201312230sfo,sfo,BoldAn00,pass_att,0,,,,,
player,201312230sfo,sfo,BoldAn00,pass_yds,0,,,,,
player,201312230sfo,sfo,BoldAn00,pass_td,0,,,,,
player,201312230sfo,sfo,BoldAn00,pass_int,0,,,,,
player,201312230sfo,sfo,BoldAn00,pass_sacked,0,,,,,
player,201312230sfo,sfo,BoldAn00,pass_sacked_yds,0,,,,,
player,201312230sfo,sfo,BoldAn00,pass_long,0,,,,,
player,201312230sfo,sfo,BoldAn00,pass_rating,,,,,,
player,201312230sfo,sfo,BoldAn00,rush_att,0,,,,,
player,201312230sfo,sfo,BoldAn00,rush_yds,0,,,,,
player,201312230sfo,sfo,BoldAn00,rush_td,0,,,,,
player,201312230sfo,sfo,BoldAn00,rush_long,0,,,,,
player,201312230sfo,sfo,BoldAn00,targets,7,,,,,
player,201312230sfo,sfo,BoldAn00,rec,6,,,,,
player,201312230sfo,sfo,BoldAn00,rec_yds,72,,,,,
player,201312230sfo,sfo,BoldAn00,rec_td,1,,,,,
player,201312230sfo,sfo,BoldAn00,rec_long,22,,,,,
player,201312230sfo,sfo,BoldAn00,fumbles,0,,,,,
player,201312230sfo,sfo,BoldAn00,fumbles_lost,0,,,,,
player,201312230sfo,sfo,OsgoKa00,pass_cmp,0,,,,,
player,201312230sfo,sfo,OsgoKa00,pass_att,0,,,,,
player,201312230sfo,sfo,OsgoKa00,pass_yds,0,,,,,
player,201312230sfo,sfo,OsgoKa00,pass_td,0,,,,,
player,201312230sfo,sfo,OsgoKa00,pass_int,0,,,,,
player,201312230sfo,sfo,OsgoKa00,pass_sacked,0,,,,,
player,201312230sfo,sfo,OsgoKa00,pass_sacked_yds,0,,,,,
player,201312230sfo,sfo,OsgoKa00,pass_long,0,,,,,
player,201312230sfo,sfo,OsgoKa00,pass_rating,,,,,,
player,201312230sfo,sfo,OsgoKa00,rush_att,0,,,,,
player,201312230sfo,sfo,OsgoKa00,rush_yds,0,,,,,
player,201312230sfo,sfo,OsgoKa00,rush_td,0,,,,,
player,201312230sfo,sfo,OsgoKa00,rush_long,0,,,,,
player,201312230sfo,sfo,OsgoKa00,targets,1,,,,,
player,201312230sfo,sfo,OsgoKa00,rec,1,,,,,
player,201312230sfo,sfo,OsgoKa00,rec_yds,17,,,,,
player,201312230sfo,sfo,OsgoKa00,rec_td,0,,,,,
player,201312230sfo,sfo,OsgoKa00,rec_long,17,,,,,
player,201312230sfo,sfo,OsgoKa00,fumbles,0,,,,,
player,201312230sfo,sfo,OsgoKa00,fumbles_lost,0,,,,,
player,201312230sfo,sfo,DaviVe00,pass_cmp,0,,,,,
player,201312230sfo,sfo,DaviVe00,pass_att,0,,,,,
player,201312230sfo,sfo,DaviVe00,pass_yds,0,,,,,
player,201312230sfo,sfo,DaviVe00,pass_td,0,,,,,
player,201312230sfo,sfo,DaviVe00,pass_int,0,,,,,
player,201312230sfo,sfo,DaviVe00,pass_sacked,0,,,,,
player,201312230sfo,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201312230sfo,sfo,DaviVe00,pass_long,0,,,,,
player,201312230sfo,sfo,DaviVe00,pass_rating,,,,,,
player,201312230sfo,sfo,DaviVe00,rush_att,0,,,,,
player,201312230sfo,sfo,DaviVe00,rush_yds,0,,,,,
player,201312230sfo,sfo,DaviVe00,rush_td,0,,,,,
player,201312230sfo,sfo,DaviVe00,rush_long,0,,,,,
player,201312230sfo,sfo,DaviVe00,targets,3,,,,,
player,201312230sfo,sfo,DaviVe00,rec,0,,,,,
player,201312230sfo,sfo,DaviVe00,rec_yds,0,,,,,
player,201312230sfo,sfo,DaviVe00,rec_td,0,,,,,
player,201312230sfo,sfo,DaviVe00,rec_long,0,,,,,
player,201312230sfo,sfo,DaviVe00,fumbles,0,,,,,
player,201312230sfo,sfo,DaviVe00,fumbles_lost,0,,,,,
player,201312230sfo,sfo,McDoVa00,pass_cmp,0,,,,,
player,201312230sfo,sfo,McDoVa00,pass_att,0,,,,,
player,201312230sfo,sfo,McDoVa00,pass_yds,0,,,,,
player,201312230sfo,sfo,McDoVa00,pass_td,0,,,,,
player,201312230sfo,sfo,McDoVa00,pass_int,0,,,,,
player,201312230sfo,sfo,McDoVa00,pass_sacked,0,,,,,
player,201312230sfo,sfo,McDoVa00,pass_sacked_yds,0,,,,,
player,201312230sfo,sfo,McDoVa00,pass_long,0,,,,,
player,201312230sfo,sfo,McDoVa00,pass_rating,,,,,,
player,201312230sfo,sfo,McDoVa00,rush_att,0,,,,,
player,201312230sfo,sfo,McDoVa00,rush_yds,0,,,,,
player,201312230sfo,sfo,McDoVa00,rush_td,0,,,,,
player,201312230sfo,sfo,McDoVa00,rush_long,0,,,,,
player,201312230sfo,sfo,McDoVa00,targets,2,,,,,
player,201312230sfo,sfo,McDoVa00,rec,0,,,,,
player,201312230sfo,sfo,McDoVa00,rec_yds,0,,,,,
player,201312230sfo,sfo,McDoVa00,rec_td,0,,,,,
player,201312230sfo,sfo,McDoVa00,rec_long,0,,,,,
player,201312230sfo,sfo,McDoVa00,fumbles,0,,,,,
player,201312230sfo,sfo,McDoVa00,fumbles_lost,0,,,,,
player,201312230sfo,atl,NichSt99,def_int,0,,,,,
player,201312230sfo,atl,NichSt99,def_int_yds,0,,,,,
player,201312230sfo,atl,NichSt99,def_int_td,0,,,,,
player,201312230sfo,atl,NichSt99,def_int_long,0,,,,,
player,201312230sfo,atl,NichSt99,pass_defended,1,,,,,
player,201312230sfo,atl,NichSt99,sacks,1.0,,,,,
player,201312230sfo,atl,NichSt99,tackles_combined,11,,,,,
player,201312230sfo,atl,NichSt99,tackles_solo,10,,,,,
player,201312230sfo,atl,NichSt99,tackles_assists,1,,,,,
player,201312230sfo,atl,NichSt99,tackles_loss,2,,,,,
player,201312230sfo,atl,NichSt99,qb_hits,1,,,,,
player,201312230sfo,atl,NichSt99,fumbles_rec,0,,,,,
player,201312230sfo,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201312230sfo,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201312230sfo,atl,NichSt99,fumbles_forced,0,,,,,
player,201312230sfo,atl,MassJo00,def_int,0,,,,,
player,201312230sfo,atl,MassJo00,def_int_yds,0,,,,,
player,201312230sfo,atl,MassJo00,def_int_td,0,,,,,
player,201312230sfo,atl,MassJo00,def_int_long,0,,,,,
player,201312230sfo,atl,MassJo00,pass_defended,0,,,,,
player,201312230sfo,atl,MassJo00,sacks,1.0,,,,,
player,201312230sfo,atl,MassJo00,tackles_combined,1,,,,,
player,201312230sfo,atl,MassJo00,tackles_solo,1,,,,,
player,201312230sfo,atl,MassJo00,tackles_assists,0,,,,,
player,201312230sfo,atl,MassJo00,tackles_loss,1,,,,,
player,201312230sfo,atl,MassJo00,qb_hits,1,,,,,
player,201312230sfo,atl,MassJo00,fumbles_rec,0,,,,,
player,201312230sfo,atl,MassJo00,fumbles_rec_yds,0,,,,,
player,201312230sfo,atl,MassJo00,fumbles_rec_td,0,,,,,
player,201312230sfo,atl,MassJo00,fumbles_forced,0,,,,,
player,201312230sfo,atl,PeteCo00,def_int,0,,,,,
player,201312230sfo,atl,PeteCo00,def_int_yds,0,,,,,
player,201312230sfo,atl,PeteCo00,def_int_td,0,,,,,
player,201312230sfo,atl,PeteCo00,def_int_long,0,,,,,
player,201312230sfo,atl,PeteCo00,pass_defended,0,,,,,
player,201312230sfo,atl,PeteCo00,sacks,1.0,,,,,
player,201312230sfo,atl,PeteCo00,tackles_combined,1,,,,,
player,201312230sfo,atl,PeteCo00,tackles_solo,1,,,,,
player,201312230sfo,atl,PeteCo00,tackles_assists,0,,,,,
player,201312230sfo,atl,PeteCo00,tackles_loss,1,,,,,
player,201312230sfo,atl,PeteCo00,qb_hits,1,,,,,
player,201312230sfo,atl,PeteCo00,fumbles_rec,0,,,,,
player,201312230sfo,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201312230sfo,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201312230sfo,atl,PeteCo00,fumbles_forced,0,,,,,
player,201312230sfo,atl,BartJo01,def_int,0,,,,,
player,201312230sfo,atl,BartJo01,def_int_yds,0,,,,,
player,201312230sfo,atl,BartJo01,def_int_td,0,,,,,
player,201312230sfo,atl,BartJo01,def_int_long,0,,,,,
