game,2013,17,20131229,201312290dal,phi,"Philadelphia Eagles",24,dal,"Dallas Cowboys",22
player,201312290dal,phi,RyanDe20,tackles_loss,1,,,,,
player,201312290dal,phi,RyanDe20,qb_hits,0,,,,,
player,201312290dal,phi,RyanDe20,fumbles_rec,0,,,,,
player,201312290dal,phi,RyanDe20,fumbles_rec_yds,0,,,,,
player,201312290dal,phi,RyanDe20,fumbles_rec_td,0,,,,,
player,201312290dal,phi,RyanDe20,fumbles_forced,0,,,,,
player,201312290dal,phi,AlleNa99,def_int,0,,,,,
player,201312290dal,phi,AlleNa99,def_int_yds,0,,,,,
player,201312290dal,phi,AlleNa99,def_int_td,0,,,,,
player,201312290dal,phi,AlleNa99,def_int_long,0,,,,,
player,201312290dal,phi,AlleNa99,pass_defended,0,,,,,
player,201312290dal,phi,AlleNa99,sacks,0.0,,,,,
player,201312290dal,phi,AlleNa99,tackles_combined,5,,,,,
player,201312290dal,phi,AlleNa99,tackles_solo,2,,,,,
player,201312290dal,phi,AlleNa99,tackles_assists,3,,,,,
player,201312290dal,phi,AlleNa99,tackles_loss,1,,,,,
player,201312290dal,phi,AlleNa99,qb_hits,0,,,,,
player,201312290dal,phi,AlleNa99,fumbles_rec,0,,,,,
player,201312290dal,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201312290dal,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201312290dal,phi,AlleNa99,fumbles_forced,0,,,,,
player,201312290dal,phi,BarwCo99,def_int,0,,,,,
player,201312290dal,phi,BarwCo99,def_int_yds,0,,,,,
player,201312290dal,phi,BarwCo99,def_int_td,0,,,,,
player,201312290dal,phi,BarwCo99,def_int_long,0,,,,,
player,201312290dal,phi,BarwCo99,pass_defended,1,,,,,
player,201312290dal,phi,BarwCo99,sacks,0.0,,,,,
player,201312290dal,phi,BarwCo99,tackles_combined,2,,,,,
player,201312290dal,phi,BarwCo99,tackles_solo,2,,,,,
player,201312290dal,phi,BarwCo99,tackles_assists,0,,,,,
player,201312290dal,phi,BarwCo99,tackles_loss,0,,,,,
player,201312290dal,phi,BarwCo99,qb_hits,0,,,,,
player,201312290dal,phi,BarwCo99,fumbles_rec,0,,,,,
player,201312290dal,phi,BarwCo99,fumbles_rec_yds,0,,,,,
player,201312290dal,phi,BarwCo99,fumbles_rec_td,0,,,,,
player,201312290dal,phi,BarwCo99,fumbles_forced,0,,,,,
player,201312290dal,phi,ColeTr20,def_int,0,,,,,
player,201312290dal,phi,ColeTr20,def_int_yds,0,,,,,
player,201312290dal,phi,ColeTr20,def_int_td,0,,,,,
player,201312290dal,phi,ColeTr20,def_int_long,0,,,,,
player,201312290dal,phi,ColeTr20,pass_defended,0,,,,,
player,201312290dal,phi,ColeTr20,sacks,0.0,,,,,
player,201312290dal,phi,ColeTr20,tackles_combined,2,,,,,
player,201312290dal,phi,ColeTr20,tackles_solo,2,,,,,
player,201312290dal,phi,ColeTr20,tackles_assists,0,,,,,
player,201312290dal,phi,ColeTr20,tackles_loss,0,,,,,
player,201312290dal,phi,ColeTr20,qb_hits,1,,,,,
player,201312290dal,phi,ColeTr20,fumbles_rec,0,,,,,
player,201312290dal,phi,ColeTr20,fumbles_rec_yds,0,,,,,
player,201312290dal,phi,ColeTr20,fumbles_rec_td,0,,,,,
player,201312290dal,phi,ColeTr20,fumbles_forced,0,,,,,
player,201312290dal,phi,GoodNa00,def_int,0,,,,,
player,201312290dal,phi,GoodNa00,def_int_yds,0,,,,,
player,201312290dal,phi,GoodNa00,def_int_td,0,,,,,
player,201312290dal,phi,GoodNa00,def_int_long,0,,,,,
player,201312290dal,phi,GoodNa00,pass_defended,0,,,,,
player,201312290dal,phi,GoodNa00,sacks,0.0,,,,,
player,201312290dal,phi,GoodNa00,tackles_combined,2,,,,,
player,201312290dal,phi,GoodNa00,tackles_solo,2,,,,,
player,201312290dal,phi,GoodNa00,tackles_assists,0,,,,,
player,201312290dal,phi,GoodNa00,tackles_loss,0,,,,,
player,201312290dal,phi,GoodNa00,qb_hits,0,,,,,
player,201312290dal,phi,GoodNa00,fumbles_rec,0,,,,,
player,201312290dal,phi,GoodNa00,fumbles_rec_yds,0,,,,,
player,201312290dal,phi,GoodNa00,fumbles_rec_td,0,,,,,
player,201312290dal,phi,GoodNa00,fumbles_forced,0,,,,,
player,201312290dal,phi,GrahBr99,def_int,0,,,,,
player,201312290dal,phi,GrahBr99,def_int_yds,0,,,,,
player,201312290dal,phi,GrahBr99,def_int_td,0,,,,,
player,201312290dal,phi,GrahBr99,def_int_long,0,,,,,
player,201312290dal,phi,GrahBr99,pass_defended,0,,,,,
player,201312290dal,phi,GrahBr99,sacks,0.0,,,,,
player,201312290dal,phi,GrahBr99,tackles_combined,2,,,,,
player,201312290dal,phi,GrahBr99,tackles_solo,2,,,,,
player,201312290dal,phi,GrahBr99,tackles_assists,0,,,,,
player,201312290dal,phi,GrahBr99,tackles_loss,0,,,,,
player,201312290dal,phi,GrahBr99,qb_hits,0,,,,,
player,201312290dal,phi,GrahBr99,fumbles_rec,0,,,,,
player,201312290dal,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201312290dal,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201312290dal,phi,GrahBr99,fumbles_forced,0,,,,,
player,201312290dal,phi,ThorCe00,def_int,0,,,,,
player,201312290dal,phi,ThorCe00,def_int_yds,0,,,,,
player,201312290dal,phi,ThorCe00,def_int_td,0,,,,,
player,201312290dal,phi,ThorCe00,def_int_long,0,,,,,
player,201312290dal,phi,ThorCe00,pass_defended,0,,,,,
player,201312290dal,phi,ThorCe00,sacks,0.0,,,,,
player,201312290dal,phi,ThorCe00,tackles_combined,2,,,,,
player,201312290dal,phi,ThorCe00,tackles_solo,0,,,,,
player,201312290dal,phi,ThorCe00,tackles_assists,2,,,,,
player,201312290dal,phi,ThorCe00,tackles_loss,0,,,,,
player,201312290dal,phi,ThorCe00,qb_hits,0,,,,,
player,201312290dal,phi,ThorCe00,fumbles_rec,0,,,,,
player,201312290dal,phi,ThorCe00,fumbles_rec_yds,0,,,,,
player,201312290dal,phi,ThorCe00,fumbles_rec_td,0,,,,,
player,201312290dal,phi,ThorCe00,fumbles_forced,0,,,,,
player,201312290dal,phi,WillCa99,def_int,0,,,,,
player,201312290dal,phi,WillCa99,def_int_yds,0,,,,,
player,201312290dal,phi,WillCa99,def_int_td,0,,,,,
player,201312290dal,phi,WillCa99,def_int_long,0,,,,,
player,201312290dal,phi,WillCa99,pass_defended,0,,,,,
player,201312290dal,phi,WillCa99,sacks,0.0,,,,,
player,201312290dal,phi,WillCa99,tackles_combined,2,,,,,
player,201312290dal,phi,WillCa99,tackles_solo,2,,,,,
player,201312290dal,phi,WillCa99,tackles_assists,0,,,,,
player,201312290dal,phi,WillCa99,tackles_loss,0,,,,,
player,201312290dal,phi,WillCa99,qb_hits,0,,,,,
player,201312290dal,phi,WillCa99,fumbles_rec,0,,,,,
player,201312290dal,phi,WillCa99,fumbles_rec_yds,0,,,,,
player,201312290dal,phi,WillCa99,fumbles_rec_td,0,,,,,
player,201312290dal,phi,WillCa99,fumbles_forced,0,,,,,
player,201312290dal,phi,CarmRo00,def_int,0,,,,,
player,201312290dal,phi,CarmRo00,def_int_yds,0,,,,,
player,201312290dal,phi,CarmRo00,def_int_td,0,,,,,
player,201312290dal,phi,CarmRo00,def_int_long,0,,,,,
player,201312290dal,phi,CarmRo00,pass_defended,0,,,,,
player,201312290dal,phi,CarmRo00,sacks,0.0,,,,,
player,201312290dal,phi,CarmRo00,tackles_combined,1,,,,,
player,201312290dal,phi,CarmRo00,tackles_solo,0,,,,,
player,201312290dal,phi,CarmRo00,tackles_assists,1,,,,,
player,201312290dal,phi,CarmRo00,tackles_loss,0,,,,,
player,201312290dal,phi,CarmRo00,qb_hits,0,,,,,
player,201312290dal,phi,CarmRo00,fumbles_rec,0,,,,,
player,201312290dal,phi,CarmRo00,fumbles_rec_yds,0,,,,,
player,201312290dal,phi,CarmRo00,fumbles_rec_td,0,,,,,
player,201312290dal,phi,CarmRo00,fumbles_forced,0,,,,,
player,201312290dal,phi,CoxxFl00,def_int,0,,,,,
player,201312290dal,phi,CoxxFl00,def_int_yds,0,,,,,
player,201312290dal,phi,CoxxFl00,def_int_td,0,,,,,
player,201312290dal,phi,CoxxFl00,def_int_long,0,,,,,
player,201312290dal,phi,CoxxFl00,pass_defended,0,,,,,
player,201312290dal,phi,CoxxFl00,sacks,0.0,,,,,
player,201312290dal,phi,CoxxFl00,tackles_combined,1,,,,,
player,201312290dal,phi,CoxxFl00,tackles_solo,1,,,,,
player,201312290dal,phi,CoxxFl00,tackles_assists,0,,,,,
player,201312290dal,phi,CoxxFl00,tackles_loss,0,,,,,
player,201312290dal,phi,CoxxFl00,qb_hits,0,,,,,
player,201312290dal,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201312290dal,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201312290dal,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201312290dal,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201312290dal,phi,KnotJa00,def_int,0,,,,,
player,201312290dal,phi,KnotJa00,def_int_yds,0,,,,,
player,201312290dal,phi,KnotJa00,def_int_td,0,,,,,
player,201312290dal,phi,KnotJa00,def_int_long,0,,,,,
player,201312290dal,phi,KnotJa00,pass_defended,0,,,,,
player,201312290dal,phi,KnotJa00,sacks,0.0,,,,,
player,201312290dal,phi,KnotJa00,tackles_combined,1,,,,,
player,201312290dal,phi,KnotJa00,tackles_solo,0,,,,,
player,201312290dal,phi,KnotJa00,tackles_assists,1,,,,,
player,201312290dal,phi,KnotJa00,tackles_loss,0,,,,,
player,201312290dal,phi,KnotJa00,qb_hits,0,,,,,
player,201312290dal,phi,KnotJa00,fumbles_rec,0,,,,,
player,201312290dal,phi,KnotJa00,fumbles_rec_yds,0,,,,,
player,201312290dal,phi,KnotJa00,fumbles_rec_td,0,,,,,
player,201312290dal,phi,KnotJa00,fumbles_forced,0,,,,,
player,201312290dal,phi,LogaBe00,def_int,0,,,,,
player,201312290dal,phi,LogaBe00,def_int_yds,0,,,,,
player,201312290dal,phi,LogaBe00,def_int_td,0,,,,,
player,201312290dal,phi,LogaBe00,def_int_long,0,,,,,
player,201312290dal,phi,LogaBe00,pass_defended,0,,,,,
player,201312290dal,phi,LogaBe00,sacks,0.0,,,,,
player,201312290dal,phi,LogaBe00,tackles_combined,1,,,,,
player,201312290dal,phi,LogaBe00,tackles_solo,0,,,,,
player,201312290dal,phi,LogaBe00,tackles_assists,1,,,,,
player,201312290dal,phi,LogaBe00,tackles_loss,0,,,,,
player,201312290dal,phi,LogaBe00,qb_hits,0,,,,,
player,201312290dal,phi,LogaBe00,fumbles_rec,0,,,,,
player,201312290dal,phi,LogaBe00,fumbles_rec_yds,0,,,,,
player,201312290dal,phi,LogaBe00,fumbles_rec_td,0,,,,,
player,201312290dal,phi,LogaBe00,fumbles_forced,0,,,,,
player,201312290dal,phi,MattCa00,def_int,0,,,,,
player,201312290dal,phi,MattCa00,def_int_yds,0,,,,,
player,201312290dal,phi,MattCa00,def_int_td,0,,,,,
player,201312290dal,phi,MattCa00,def_int_long,0,,,,,
player,201312290dal,phi,MattCa00,pass_defended,0,,,,,
player,201312290dal,phi,MattCa00,sacks,0.0,,,,,
player,201312290dal,phi,MattCa00,tackles_combined,1,,,,,
player,201312290dal,phi,MattCa00,tackles_solo,0,,,,,
player,201312290dal,phi,MattCa00,tackles_assists,1,,,,,
player,201312290dal,phi,MattCa00,tackles_loss,0,,,,,
player,201312290dal,phi,MattCa00,qb_hits,0,,,,,
player,201312290dal,phi,MattCa00,fumbles_rec,0,,,,,
player,201312290dal,phi,MattCa00,fumbles_rec_yds,0,,,,,
player,201312290dal,phi,MattCa00,fumbles_rec_td,0,,,,,
player,201312290dal,phi,MattCa00,fumbles_forced,0,,,,,
player,201312290dal,phi,SquaDa00,def_int,0,,,,,
player,201312290dal,phi,SquaDa00,def_int_yds,0,,,,,
player,201312290dal,phi,SquaDa00,def_int_td,0,,,,,
player,201312290dal,phi,SquaDa00,def_int_long,0,,,,,
player,201312290dal,phi,SquaDa00,pass_defended,0,,,,,
player,201312290dal,phi,SquaDa00,sacks,0.0,,,,,
player,201312290dal,phi,SquaDa00,tackles_combined,1,,,,,
player,201312290dal,phi,SquaDa00,tackles_solo,1,,,,,
player,201312290dal,phi,SquaDa00,tackles_assists,0,,,,,
player,201312290dal,phi,SquaDa00,tackles_loss,0,,,,,
player,201312290dal,phi,SquaDa00,qb_hits,0,,,,,
player,201312290dal,phi,SquaDa00,fumbles_rec,0,,,,,
player,201312290dal,phi,SquaDa00,fumbles_rec_yds,0,,,,,
player,201312290dal,phi,SquaDa00,fumbles_rec_td,0,,,,,
player,201312290dal,phi,SquaDa00,fumbles_forced,0,,,,,
player,201312290dal,phi,CurrVi00,def_int,0,,,,,
player,201312290dal,phi,CurrVi00,def_int_yds,0,,,,,
player,201312290dal,phi,CurrVi00,def_int_td,0,,,,,
player,201312290dal,phi,CurrVi00,def_int_long,0,,,,,
player,201312290dal,phi,CurrVi00,pass_defended,0,,,,,
player,201312290dal,phi,CurrVi00,sacks,0.0,,,,,
player,201312290dal,phi,CurrVi00,tackles_combined,0,,,,,
player,201312290dal,phi,CurrVi00,tackles_solo,0,,,,,
player,201312290dal,phi,CurrVi00,tackles_assists,0,,,,,
player,201312290dal,phi,CurrVi00,tackles_loss,0,,,,,
player,201312290dal,phi,CurrVi00,qb_hits,1,,,,,
player,201312290dal,phi,CurrVi00,fumbles_rec,0,,,,,
player,201312290dal,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201312290dal,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201312290dal,phi,CurrVi00,fumbles_forced,0,,,,,
player,201312290dal,dal,HollDe01,def_int,0,,,,,
player,201312290dal,dal,HollDe01,def_int_yds,0,,,,,
player,201312290dal,dal,HollDe01,def_int_td,0,,,,,
player,201312290dal,dal,HollDe01,def_int_long,0,,,,,
player,201312290dal,dal,HollDe01,pass_defended,0,,,,,
player,201312290dal,dal,HollDe01,sacks,2.0,,,,,
player,201312290dal,dal,HollDe01,tackles_combined,11,,,,,
player,201312290dal,dal,HollDe01,tackles_solo,6,,,,,
player,201312290dal,dal,HollDe01,tackles_assists,5,,,,,
player,201312290dal,dal,HollDe01,tackles_loss,2,,,,,
player,201312290dal,dal,HollDe01,qb_hits,2,,,,,
player,201312290dal,dal,HollDe01,fumbles_rec,0,,,,,
player,201312290dal,dal,HollDe01,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,HollDe01,fumbles_rec_td,0,,,,,
player,201312290dal,dal,HollDe01,fumbles_forced,0,,,,,
player,201312290dal,dal,HatcJa20,def_int,0,,,,,
player,201312290dal,dal,HatcJa20,def_int_yds,0,,,,,
player,201312290dal,dal,HatcJa20,def_int_td,0,,,,,
player,201312290dal,dal,HatcJa20,def_int_long,0,,,,,
player,201312290dal,dal,HatcJa20,pass_defended,0,,,,,
player,201312290dal,dal,HatcJa20,sacks,2.0,,,,,
player,201312290dal,dal,HatcJa20,tackles_combined,4,,,,,
player,201312290dal,dal,HatcJa20,tackles_solo,4,,,,,
player,201312290dal,dal,HatcJa20,tackles_assists,0,,,,,
player,201312290dal,dal,HatcJa20,tackles_loss,2,,,,,
player,201312290dal,dal,HatcJa20,qb_hits,2,,,,,
player,201312290dal,dal,HatcJa20,fumbles_rec,0,,,,,
player,201312290dal,dal,HatcJa20,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,HatcJa20,fumbles_rec_td,0,,,,,
player,201312290dal,dal,HatcJa20,fumbles_forced,1,,,,,
player,201312290dal,dal,WynnJa99,def_int,0,,,,,
player,201312290dal,dal,WynnJa99,def_int_yds,0,,,,,
player,201312290dal,dal,WynnJa99,def_int_td,0,,,,,
player,201312290dal,dal,WynnJa99,def_int_long,0,,,,,
player,201312290dal,dal,WynnJa99,pass_defended,0,,,,,
player,201312290dal,dal,WynnJa99,sacks,1.0,,,,,
player,201312290dal,dal,WynnJa99,tackles_combined,3,,,,,
player,201312290dal,dal,WynnJa99,tackles_solo,2,,,,,
player,201312290dal,dal,WynnJa99,tackles_assists,1,,,,,
player,201312290dal,dal,WynnJa99,tackles_loss,1,,,,,
player,201312290dal,dal,WynnJa99,qb_hits,1,,,,,
player,201312290dal,dal,WynnJa99,fumbles_rec,0,,,,,
player,201312290dal,dal,WynnJa99,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,WynnJa99,fumbles_rec_td,0,,,,,
player,201312290dal,dal,WynnJa99,fumbles_forced,0,,,,,
player,201312290dal,dal,ChurBa99,def_int,0,,,,,
player,201312290dal,dal,ChurBa99,def_int_yds,0,,,,,
player,201312290dal,dal,ChurBa99,def_int_td,0,,,,,
player,201312290dal,dal,ChurBa99,def_int_long,0,,,,,
player,201312290dal,dal,ChurBa99,pass_defended,0,,,,,
player,201312290dal,dal,ChurBa99,sacks,0.0,,,,,
player,201312290dal,dal,ChurBa99,tackles_combined,8,,,,,
player,201312290dal,dal,ChurBa99,tackles_solo,7,,,,,
player,201312290dal,dal,ChurBa99,tackles_assists,1,,,,,
player,201312290dal,dal,ChurBa99,tackles_loss,0,,,,,
player,201312290dal,dal,ChurBa99,qb_hits,0,,,,,
player,201312290dal,dal,ChurBa99,fumbles_rec,0,,,,,
player,201312290dal,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201312290dal,dal,ChurBa99,fumbles_forced,0,,,,,
player,201312290dal,dal,CartBr00,def_int,0,,,,,
player,201312290dal,dal,CartBr00,def_int_yds,0,,,,,
player,201312290dal,dal,CartBr00,def_int_td,0,,,,,
player,201312290dal,dal,CartBr00,def_int_long,0,,,,,
player,201312290dal,dal,CartBr00,pass_defended,0,,,,,
player,201312290dal,dal,CartBr00,sacks,0.0,,,,,
player,201312290dal,dal,CartBr00,tackles_combined,6,,,,,
player,201312290dal,dal,CartBr00,tackles_solo,5,,,,,
player,201312290dal,dal,CartBr00,tackles_assists,1,,,,,
player,201312290dal,dal,CartBr00,tackles_loss,0,,,,,
player,201312290dal,dal,CartBr00,qb_hits,0,,,,,
player,201312290dal,dal,CartBr00,fumbles_rec,0,,,,,
player,201312290dal,dal,CartBr00,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,CartBr00,fumbles_rec_td,0,,,,,
player,201312290dal,dal,CartBr00,fumbles_forced,0,,,,,
player,201312290dal,dal,HeatJe00,def_int,0,,,,,
player,201312290dal,dal,HeatJe00,def_int_yds,0,,,,,
player,201312290dal,dal,HeatJe00,def_int_td,0,,,,,
player,201312290dal,dal,HeatJe00,def_int_long,0,,,,,
player,201312290dal,dal,HeatJe00,pass_defended,0,,,,,
player,201312290dal,dal,HeatJe00,sacks,0.0,,,,,
player,201312290dal,dal,HeatJe00,tackles_combined,5,,,,,
player,201312290dal,dal,HeatJe00,tackles_solo,5,,,,,
player,201312290dal,dal,HeatJe00,tackles_assists,0,,,,,
player,201312290dal,dal,HeatJe00,tackles_loss,0,,,,,
player,201312290dal,dal,HeatJe00,qb_hits,0,,,,,
player,201312290dal,dal,HeatJe00,fumbles_rec,0,,,,,
player,201312290dal,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201312290dal,dal,HeatJe00,fumbles_forced,0,,,,,
player,201312290dal,dal,WareDe99,def_int,0,,,,,
player,201312290dal,dal,WareDe99,def_int_yds,0,,,,,
player,201312290dal,dal,WareDe99,def_int_td,0,,,,,
player,201312290dal,dal,WareDe99,def_int_long,0,,,,,
player,201312290dal,dal,WareDe99,pass_defended,0,,,,,
player,201312290dal,dal,WareDe99,sacks,0.0,,,,,
player,201312290dal,dal,WareDe99,tackles_combined,4,,,,,
player,201312290dal,dal,WareDe99,tackles_solo,2,,,,,
player,201312290dal,dal,WareDe99,tackles_assists,2,,,,,
player,201312290dal,dal,WareDe99,tackles_loss,0,,,,,
player,201312290dal,dal,WareDe99,qb_hits,1,,,,,
player,201312290dal,dal,WareDe99,fumbles_rec,1,,,,,
player,201312290dal,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201312290dal,dal,WareDe99,fumbles_forced,0,,,,,
player,201312290dal,dal,ScanOr99,def_int,0,,,,,
player,201312290dal,dal,ScanOr99,def_int_yds,0,,,,,
player,201312290dal,dal,ScanOr99,def_int_td,0,,,,,
player,201312290dal,dal,ScanOr99,def_int_long,0,,,,,
player,201312290dal,dal,ScanOr99,pass_defended,0,,,,,
player,201312290dal,dal,ScanOr99,sacks,0.0,,,,,
player,201312290dal,dal,ScanOr99,tackles_combined,3,,,,,
player,201312290dal,dal,ScanOr99,tackles_solo,3,,,,,
player,201312290dal,dal,ScanOr99,tackles_assists,0,,,,,
player,201312290dal,dal,ScanOr99,tackles_loss,1,,,,,
player,201312290dal,dal,ScanOr99,qb_hits,0,,,,,
player,201312290dal,dal,ScanOr99,fumbles_rec,0,,,,,
player,201312290dal,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201312290dal,dal,ScanOr99,fumbles_forced,0,,,,,
player,201312290dal,dal,SelvGe99,def_int,0,,,,,
player,201312290dal,dal,SelvGe99,def_int_yds,0,,,,,
player,201312290dal,dal,SelvGe99,def_int_td,0,,,,,
player,201312290dal,dal,SelvGe99,def_int_long,0,,,,,
player,201312290dal,dal,SelvGe99,pass_defended,0,,,,,
player,201312290dal,dal,SelvGe99,sacks,0.0,,,,,
player,201312290dal,dal,SelvGe99,tackles_combined,3,,,,,
player,201312290dal,dal,SelvGe99,tackles_solo,1,,,,,
player,201312290dal,dal,SelvGe99,tackles_assists,2,,,,,
player,201312290dal,dal,SelvGe99,tackles_loss,1,,,,,
player,201312290dal,dal,SelvGe99,qb_hits,0,,,,,
player,201312290dal,dal,SelvGe99,fumbles_rec,0,,,,,
player,201312290dal,dal,SelvGe99,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,SelvGe99,fumbles_rec_td,0,,,,,
player,201312290dal,dal,SelvGe99,fumbles_forced,0,,,,,
player,201312290dal,dal,BrowEv99,def_int,0,,,,,
player,201312290dal,dal,BrowEv99,def_int_yds,0,,,,,
player,201312290dal,dal,BrowEv99,def_int_td,0,,,,,
player,201312290dal,dal,BrowEv99,def_int_long,0,,,,,
player,201312290dal,dal,BrowEv99,pass_defended,0,,,,,
player,201312290dal,dal,BrowEv99,sacks,0.0,,,,,
player,201312290dal,dal,BrowEv99,tackles_combined,2,,,,,
player,201312290dal,dal,BrowEv99,tackles_solo,0,,,,,
player,201312290dal,dal,BrowEv99,tackles_assists,2,,,,,
player,201312290dal,dal,BrowEv99,tackles_loss,0,,,,,
player,201312290dal,dal,BrowEv99,qb_hits,0,,,,,
player,201312290dal,dal,BrowEv99,fumbles_rec,0,,,,,
player,201312290dal,dal,BrowEv99,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,BrowEv99,fumbles_rec_td,0,,,,,
player,201312290dal,dal,BrowEv99,fumbles_forced,0,,,,,
player,201312290dal,dal,ClaiMo00,def_int,0,,,,,
player,201312290dal,dal,ClaiMo00,def_int_yds,0,,,,,
player,201312290dal,dal,ClaiMo00,def_int_td,0,,,,,
player,201312290dal,dal,ClaiMo00,def_int_long,0,,,,,
player,201312290dal,dal,ClaiMo00,pass_defended,0,,,,,
player,201312290dal,dal,ClaiMo00,sacks,0.0,,,,,
player,201312290dal,dal,ClaiMo00,tackles_combined,2,,,,,
player,201312290dal,dal,ClaiMo00,tackles_solo,2,,,,,
player,201312290dal,dal,ClaiMo00,tackles_assists,0,,,,,
player,201312290dal,dal,ClaiMo00,tackles_loss,0,,,,,
player,201312290dal,dal,ClaiMo00,qb_hits,0,,,,,
player,201312290dal,dal,ClaiMo00,fumbles_rec,0,,,,,
player,201312290dal,dal,ClaiMo00,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,ClaiMo00,fumbles_rec_td,0,,,,,
player,201312290dal,dal,ClaiMo00,fumbles_forced,0,,,,,
player,201312290dal,dal,HaydNi99,def_int,0,,,,,
player,201312290dal,dal,HaydNi99,def_int_yds,0,,,,,
player,201312290dal,dal,HaydNi99,def_int_td,0,,,,,
player,201312290dal,dal,HaydNi99,def_int_long,0,,,,,
player,201312290dal,dal,HaydNi99,pass_defended,0,,,,,
player,201312290dal,dal,HaydNi99,sacks,0.0,,,,,
player,201312290dal,dal,HaydNi99,tackles_combined,2,,,,,
player,201312290dal,dal,HaydNi99,tackles_solo,2,,,,,
player,201312290dal,dal,HaydNi99,tackles_assists,0,,,,,
player,201312290dal,dal,HaydNi99,tackles_loss,0,,,,,
player,201312290dal,dal,HaydNi99,qb_hits,1,,,,,
player,201312290dal,dal,HaydNi99,fumbles_rec,0,,,,,
player,201312290dal,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,HaydNi99,fumbles_rec_td,0,,,,,
player,201312290dal,dal,HaydNi99,fumbles_forced,0,,,,,
player,201312290dal,dal,IrviCo99,def_int,0,,,,,
player,201312290dal,dal,IrviCo99,def_int_yds,0,,,,,
player,201312290dal,dal,IrviCo99,def_int_td,0,,,,,
player,201312290dal,dal,IrviCo99,def_int_long,0,,,,,
player,201312290dal,dal,IrviCo99,pass_defended,0,,,,,
player,201312290dal,dal,IrviCo99,sacks,0.0,,,,,
player,201312290dal,dal,IrviCo99,tackles_combined,2,,,,,
player,201312290dal,dal,IrviCo99,tackles_solo,1,,,,,
player,201312290dal,dal,IrviCo99,tackles_assists,1,,,,,
player,201312290dal,dal,IrviCo99,tackles_loss,0,,,,,
player,201312290dal,dal,IrviCo99,qb_hits,0,,,,,
player,201312290dal,dal,IrviCo99,fumbles_rec,0,,,,,
player,201312290dal,dal,IrviCo99,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,IrviCo99,fumbles_rec_td,0,,,,,
player,201312290dal,dal,IrviCo99,fumbles_forced,0,,,,,
player,201312290dal,dal,WilbKy00,def_int,0,,,,,
player,201312290dal,dal,WilbKy00,def_int_yds,0,,,,,
player,201312290dal,dal,WilbKy00,def_int_td,0,,,,,
player,201312290dal,dal,WilbKy00,def_int_long,0,,,,,
player,201312290dal,dal,WilbKy00,pass_defended,0,,,,,
player,201312290dal,dal,WilbKy00,sacks,0.0,,,,,
player,201312290dal,dal,WilbKy00,tackles_combined,2,,,,,
player,201312290dal,dal,WilbKy00,tackles_solo,1,,,,,
player,201312290dal,dal,WilbKy00,tackles_assists,1,,,,,
player,201312290dal,dal,WilbKy00,tackles_loss,0,,,,,
player,201312290dal,dal,WilbKy00,qb_hits,0,,,,,
player,201312290dal,dal,WilbKy00,fumbles_rec,0,,,,,
player,201312290dal,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201312290dal,dal,WilbKy00,fumbles_forced,0,,,,,
player,201312290dal,dal,WilcJ.00,def_int,0,,,,,
player,201312290dal,dal,WilcJ.00,def_int_yds,0,,,,,
player,201312290dal,dal,WilcJ.00,def_int_td,0,,,,,
player,201312290dal,dal,WilcJ.00,def_int_long,0,,,,,
player,201312290dal,dal,WilcJ.00,pass_defended,0,,,,,
player,201312290dal,dal,WilcJ.00,sacks,0.0,,,,,
player,201312290dal,dal,WilcJ.00,tackles_combined,2,,,,,
player,201312290dal,dal,WilcJ.00,tackles_solo,2,,,,,
player,201312290dal,dal,WilcJ.00,tackles_assists,0,,,,,
player,201312290dal,dal,WilcJ.00,tackles_loss,0,,,,,
