game,2013,14,20131209,201312090chi,dal,"Dallas Cowboys",28,chi,"Chicago Bears",45
player,201312090chi,dal,EscoGa00,rush_att,0,,,,,
player,201312090chi,dal,EscoGa00,rush_yds,0,,,,,
player,201312090chi,dal,EscoGa00,rush_td,0,,,,,
player,201312090chi,dal,EscoGa00,rush_long,0,,,,,
player,201312090chi,dal,EscoGa00,targets,2,,,,,
player,201312090chi,dal,EscoGa00,rec,2,,,,,
player,201312090chi,dal,EscoGa00,rec_yds,32,,,,,
player,201312090chi,dal,EscoGa00,rec_td,0,,,,,
player,201312090chi,dal,EscoGa00,rec_long,25,,,,,
player,201312090chi,dal,EscoGa00,fumbles,0,,,,,
player,201312090chi,dal,EscoGa00,fumbles_lost,0,,,,,
player,201312090chi,dal,BeasCo00,pass_cmp,0,,,,,
player,201312090chi,dal,BeasCo00,pass_att,0,,,,,
player,201312090chi,dal,BeasCo00,pass_yds,0,,,,,
player,201312090chi,dal,BeasCo00,pass_td,0,,,,,
player,201312090chi,dal,BeasCo00,pass_int,0,,,,,
player,201312090chi,dal,BeasCo00,pass_sacked,0,,,,,
player,201312090chi,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201312090chi,dal,BeasCo00,pass_long,0,,,,,
player,201312090chi,dal,BeasCo00,pass_rating,,,,,,
player,201312090chi,dal,BeasCo00,rush_att,0,,,,,
player,201312090chi,dal,BeasCo00,rush_yds,0,,,,,
player,201312090chi,dal,BeasCo00,rush_td,0,,,,,
player,201312090chi,dal,BeasCo00,rush_long,0,,,,,
player,201312090chi,dal,BeasCo00,targets,3,,,,,
player,201312090chi,dal,BeasCo00,rec,2,,,,,
player,201312090chi,dal,BeasCo00,rec_yds,20,,,,,
player,201312090chi,dal,BeasCo00,rec_td,1,,,,,
player,201312090chi,dal,BeasCo00,rec_long,11,,,,,
player,201312090chi,dal,BeasCo00,fumbles,0,,,,,
player,201312090chi,dal,BeasCo00,fumbles_lost,0,,,,,
player,201312090chi,dal,AustMi00,pass_cmp,0,,,,,
player,201312090chi,dal,AustMi00,pass_att,0,,,,,
player,201312090chi,dal,AustMi00,pass_yds,0,,,,,
player,201312090chi,dal,AustMi00,pass_td,0,,,,,
player,201312090chi,dal,AustMi00,pass_int,0,,,,,
player,201312090chi,dal,AustMi00,pass_sacked,0,,,,,
player,201312090chi,dal,AustMi00,pass_sacked_yds,0,,,,,
player,201312090chi,dal,AustMi00,pass_long,0,,,,,
player,201312090chi,dal,AustMi00,pass_rating,,,,,,
player,201312090chi,dal,AustMi00,rush_att,0,,,,,
player,201312090chi,dal,AustMi00,rush_yds,0,,,,,
player,201312090chi,dal,AustMi00,rush_td,0,,,,,
player,201312090chi,dal,AustMi00,rush_long,0,,,,,
player,201312090chi,dal,AustMi00,targets,4,,,,,
player,201312090chi,dal,AustMi00,rec,2,,,,,
player,201312090chi,dal,AustMi00,rec_yds,19,,,,,
player,201312090chi,dal,AustMi00,rec_td,0,,,,,
player,201312090chi,dal,AustMi00,rec_long,15,,,,,
player,201312090chi,dal,AustMi00,fumbles,0,,,,,
player,201312090chi,dal,AustMi00,fumbles_lost,0,,,,,
player,201312090chi,dal,BryaDe01,pass_cmp,0,,,,,
player,201312090chi,dal,BryaDe01,pass_att,0,,,,,
player,201312090chi,dal,BryaDe01,pass_yds,0,,,,,
player,201312090chi,dal,BryaDe01,pass_td,0,,,,,
player,201312090chi,dal,BryaDe01,pass_int,0,,,,,
player,201312090chi,dal,BryaDe01,pass_sacked,0,,,,,
player,201312090chi,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201312090chi,dal,BryaDe01,pass_long,0,,,,,
player,201312090chi,dal,BryaDe01,pass_rating,,,,,,
player,201312090chi,dal,BryaDe01,rush_att,0,,,,,
player,201312090chi,dal,BryaDe01,rush_yds,0,,,,,
player,201312090chi,dal,BryaDe01,rush_td,0,,,,,
player,201312090chi,dal,BryaDe01,rush_long,0,,,,,
player,201312090chi,dal,BryaDe01,targets,4,,,,,
player,201312090chi,dal,BryaDe01,rec,2,,,,,
player,201312090chi,dal,BryaDe01,rec_yds,12,,,,,
player,201312090chi,dal,BryaDe01,rec_td,1,,,,,
player,201312090chi,dal,BryaDe01,rec_long,10,,,,,
player,201312090chi,dal,BryaDe01,fumbles,0,,,,,
player,201312090chi,dal,BryaDe01,fumbles_lost,0,,,,,
player,201312090chi,dal,WittJa00,pass_cmp,0,,,,,
player,201312090chi,dal,WittJa00,pass_att,0,,,,,
player,201312090chi,dal,WittJa00,pass_yds,0,,,,,
player,201312090chi,dal,WittJa00,pass_td,0,,,,,
player,201312090chi,dal,WittJa00,pass_int,0,,,,,
player,201312090chi,dal,WittJa00,pass_sacked,0,,,,,
player,201312090chi,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201312090chi,dal,WittJa00,pass_long,0,,,,,
player,201312090chi,dal,WittJa00,pass_rating,,,,,,
player,201312090chi,dal,WittJa00,rush_att,0,,,,,
player,201312090chi,dal,WittJa00,rush_yds,0,,,,,
player,201312090chi,dal,WittJa00,rush_td,0,,,,,
player,201312090chi,dal,WittJa00,rush_long,0,,,,,
player,201312090chi,dal,WittJa00,targets,3,,,,,
player,201312090chi,dal,WittJa00,rec,1,,,,,
player,201312090chi,dal,WittJa00,rec_yds,10,,,,,
player,201312090chi,dal,WittJa00,rec_td,1,,,,,
player,201312090chi,dal,WittJa00,rec_long,10,,,,,
player,201312090chi,dal,WittJa00,fumbles,0,,,,,
player,201312090chi,dal,WittJa00,fumbles_lost,0,,,,,
player,201312090chi,dal,HannJa00,pass_cmp,0,,,,,
player,201312090chi,dal,HannJa00,pass_att,0,,,,,
player,201312090chi,dal,HannJa00,pass_yds,0,,,,,
player,201312090chi,dal,HannJa00,pass_td,0,,,,,
player,201312090chi,dal,HannJa00,pass_int,0,,,,,
player,201312090chi,dal,HannJa00,pass_sacked,0,,,,,
player,201312090chi,dal,HannJa00,pass_sacked_yds,0,,,,,
player,201312090chi,dal,HannJa00,pass_long,0,,,,,
player,201312090chi,dal,HannJa00,pass_rating,,,,,,
player,201312090chi,dal,HannJa00,rush_att,0,,,,,
player,201312090chi,dal,HannJa00,rush_yds,0,,,,,
player,201312090chi,dal,HannJa00,rush_td,0,,,,,
player,201312090chi,dal,HannJa00,rush_long,0,,,,,
player,201312090chi,dal,HannJa00,targets,1,,,,,
player,201312090chi,dal,HannJa00,rec,1,,,,,
player,201312090chi,dal,HannJa00,rec_yds,6,,,,,
player,201312090chi,dal,HannJa00,rec_td,0,,,,,
player,201312090chi,dal,HannJa00,rec_long,6,,,,,
player,201312090chi,dal,HannJa00,fumbles,0,,,,,
player,201312090chi,dal,HannJa00,fumbles_lost,0,,,,,
player,201312090chi,chi,McCoJo01,pass_cmp,27,,,,,
player,201312090chi,chi,McCoJo01,pass_att,36,,,,,
player,201312090chi,chi,McCoJo01,pass_yds,348,,,,,
player,201312090chi,chi,McCoJo01,pass_td,4,,,,,
player,201312090chi,chi,McCoJo01,pass_int,0,,,,,
player,201312090chi,chi,McCoJo01,pass_sacked,1,,,,,
player,201312090chi,chi,McCoJo01,pass_sacked_yds,7,,,,,
player,201312090chi,chi,McCoJo01,pass_long,34,,,,,
player,201312090chi,chi,McCoJo01,pass_rating,141.9,,,,,
player,201312090chi,chi,McCoJo01,rush_att,3,,,,,
player,201312090chi,chi,McCoJo01,rush_yds,16,,,,,
player,201312090chi,chi,McCoJo01,rush_td,1,,,,,
player,201312090chi,chi,McCoJo01,rush_long,10,,,,,
player,201312090chi,chi,McCoJo01,targets,0,,,,,
player,201312090chi,chi,McCoJo01,rec,0,,,,,
player,201312090chi,chi,McCoJo01,rec_yds,0,,,,,
player,201312090chi,chi,McCoJo01,rec_td,0,,,,,
player,201312090chi,chi,McCoJo01,rec_long,0,,,,,
player,201312090chi,chi,McCoJo01,fumbles,0,,,,,
player,201312090chi,chi,McCoJo01,fumbles_lost,0,,,,,
player,201312090chi,chi,FortMa00,pass_cmp,0,,,,,
player,201312090chi,chi,FortMa00,pass_att,0,,,,,
player,201312090chi,chi,FortMa00,pass_yds,0,,,,,
player,201312090chi,chi,FortMa00,pass_td,0,,,,,
player,201312090chi,chi,FortMa00,pass_int,0,,,,,
player,201312090chi,chi,FortMa00,pass_sacked,0,,,,,
player,201312090chi,chi,FortMa00,pass_sacked_yds,0,,,,,
player,201312090chi,chi,FortMa00,pass_long,0,,,,,
player,201312090chi,chi,FortMa00,pass_rating,,,,,,
player,201312090chi,chi,FortMa00,rush_att,20,,,,,
player,201312090chi,chi,FortMa00,rush_yds,102,,,,,
player,201312090chi,chi,FortMa00,rush_td,0,,,,,
player,201312090chi,chi,FortMa00,rush_long,18,,,,,
player,201312090chi,chi,FortMa00,targets,9,,,,,
player,201312090chi,chi,FortMa00,rec,7,,,,,
player,201312090chi,chi,FortMa00,rec_yds,73,,,,,
player,201312090chi,chi,FortMa00,rec_td,1,,,,,
player,201312090chi,chi,FortMa00,rec_long,34,,,,,
player,201312090chi,chi,FortMa00,fumbles,0,,,,,
player,201312090chi,chi,FortMa00,fumbles_lost,0,,,,,
player,201312090chi,chi,BushMi00,pass_cmp,0,,,,,
player,201312090chi,chi,BushMi00,pass_att,0,,,,,
player,201312090chi,chi,BushMi00,pass_yds,0,,,,,
player,201312090chi,chi,BushMi00,pass_td,0,,,,,
player,201312090chi,chi,BushMi00,pass_int,0,,,,,
player,201312090chi,chi,BushMi00,pass_sacked,0,,,,,
player,201312090chi,chi,BushMi00,pass_sacked_yds,0,,,,,
player,201312090chi,chi,BushMi00,pass_long,0,,,,,
player,201312090chi,chi,BushMi00,pass_rating,,,,,,
player,201312090chi,chi,BushMi00,rush_att,8,,,,,
player,201312090chi,chi,BushMi00,rush_yds,38,,,,,
player,201312090chi,chi,BushMi00,rush_td,0,,,,,
player,201312090chi,chi,BushMi00,rush_long,9,,,,,
player,201312090chi,chi,BushMi00,targets,1,,,,,
player,201312090chi,chi,BushMi00,rec,1,,,,,
player,201312090chi,chi,BushMi00,rec_yds,17,,,,,
player,201312090chi,chi,BushMi00,rec_td,1,,,,,
player,201312090chi,chi,BushMi00,rec_long,17,,,,,
player,201312090chi,chi,BushMi00,fumbles,0,,,,,
player,201312090chi,chi,BushMi00,fumbles_lost,0,,,,,
player,201312090chi,chi,MarsBr00,pass_cmp,0,,,,,
player,201312090chi,chi,MarsBr00,pass_att,0,,,,,
player,201312090chi,chi,MarsBr00,pass_yds,0,,,,,
player,201312090chi,chi,MarsBr00,pass_td,0,,,,,
player,201312090chi,chi,MarsBr00,pass_int,0,,,,,
player,201312090chi,chi,MarsBr00,pass_sacked,0,,,,,
player,201312090chi,chi,MarsBr00,pass_sacked_yds,0,,,,,
player,201312090chi,chi,MarsBr00,pass_long,0,,,,,
player,201312090chi,chi,MarsBr00,pass_rating,,,,,,
player,201312090chi,chi,MarsBr00,rush_att,0,,,,,
player,201312090chi,chi,MarsBr00,rush_yds,0,,,,,
player,201312090chi,chi,MarsBr00,rush_td,0,,,,,
player,201312090chi,chi,MarsBr00,rush_long,0,,,,,
player,201312090chi,chi,MarsBr00,targets,8,,,,,
player,201312090chi,chi,MarsBr00,rec,6,,,,,
player,201312090chi,chi,MarsBr00,rec_yds,100,,,,,
player,201312090chi,chi,MarsBr00,rec_td,0,,,,,
player,201312090chi,chi,MarsBr00,rec_long,22,,,,,
player,201312090chi,chi,MarsBr00,fumbles,0,,,,,
player,201312090chi,chi,MarsBr00,fumbles_lost,0,,,,,
player,201312090chi,chi,BennMa00,pass_cmp,0,,,,,
player,201312090chi,chi,BennMa00,pass_att,0,,,,,
player,201312090chi,chi,BennMa00,pass_yds,0,,,,,
player,201312090chi,chi,BennMa00,pass_td,0,,,,,
player,201312090chi,chi,BennMa00,pass_int,0,,,,,
player,201312090chi,chi,BennMa00,pass_sacked,0,,,,,
player,201312090chi,chi,BennMa00,pass_sacked_yds,0,,,,,
player,201312090chi,chi,BennMa00,pass_long,0,,,,,
player,201312090chi,chi,BennMa00,pass_rating,,,,,,
player,201312090chi,chi,BennMa00,rush_att,0,,,,,
player,201312090chi,chi,BennMa00,rush_yds,0,,,,,
player,201312090chi,chi,BennMa00,rush_td,0,,,,,
player,201312090chi,chi,BennMa00,rush_long,0,,,,,
player,201312090chi,chi,BennMa00,targets,6,,,,,
player,201312090chi,chi,BennMa00,rec,5,,,,,
player,201312090chi,chi,BennMa00,rec_yds,43,,,,,
player,201312090chi,chi,BennMa00,rec_td,0,,,,,
player,201312090chi,chi,BennMa00,rec_long,15,,,,,
player,201312090chi,chi,BennMa00,fumbles,0,,,,,
player,201312090chi,chi,BennMa00,fumbles_lost,0,,,,,
player,201312090chi,chi,BennEa00,pass_cmp,0,,,,,
player,201312090chi,chi,BennEa00,pass_att,0,,,,,
player,201312090chi,chi,BennEa00,pass_yds,0,,,,,
player,201312090chi,chi,BennEa00,pass_td,0,,,,,
player,201312090chi,chi,BennEa00,pass_int,0,,,,,
player,201312090chi,chi,BennEa00,pass_sacked,0,,,,,
player,201312090chi,chi,BennEa00,pass_sacked_yds,0,,,,,
player,201312090chi,chi,BennEa00,pass_long,0,,,,,
player,201312090chi,chi,BennEa00,pass_rating,,,,,,
player,201312090chi,chi,BennEa00,rush_att,0,,,,,
player,201312090chi,chi,BennEa00,rush_yds,0,,,,,
player,201312090chi,chi,BennEa00,rush_td,0,,,,,
player,201312090chi,chi,BennEa00,rush_long,0,,,,,
player,201312090chi,chi,BennEa00,targets,2,,,,,
player,201312090chi,chi,BennEa00,rec,2,,,,,
player,201312090chi,chi,BennEa00,rec_yds,18,,,,,
player,201312090chi,chi,BennEa00,rec_td,1,,,,,
player,201312090chi,chi,BennEa00,rec_long,14,,,,,
player,201312090chi,chi,BennEa00,fumbles,0,,,,,
player,201312090chi,chi,BennEa00,fumbles_lost,0,,,,,
player,201312090chi,chi,RosaDa00,pass_cmp,0,,,,,
player,201312090chi,chi,RosaDa00,pass_att,0,,,,,
player,201312090chi,chi,RosaDa00,pass_yds,0,,,,,
player,201312090chi,chi,RosaDa00,pass_td,0,,,,,
player,201312090chi,chi,RosaDa00,pass_int,0,,,,,
player,201312090chi,chi,RosaDa00,pass_sacked,0,,,,,
player,201312090chi,chi,RosaDa00,pass_sacked_yds,0,,,,,
player,201312090chi,chi,RosaDa00,pass_long,0,,,,,
player,201312090chi,chi,RosaDa00,pass_rating,,,,,,
player,201312090chi,chi,RosaDa00,rush_att,0,,,,,
player,201312090chi,chi,RosaDa00,rush_yds,0,,,,,
player,201312090chi,chi,RosaDa00,rush_td,0,,,,,
player,201312090chi,chi,RosaDa00,rush_long,0,,,,,
player,201312090chi,chi,RosaDa00,targets,1,,,,,
player,201312090chi,chi,RosaDa00,rec,1,,,,,
player,201312090chi,chi,RosaDa00,rec_yds,13,,,,,
player,201312090chi,chi,RosaDa00,rec_td,0,,,,,
player,201312090chi,chi,RosaDa00,rec_long,13,,,,,
player,201312090chi,chi,RosaDa00,fumbles,0,,,,,
player,201312090chi,chi,RosaDa00,fumbles_lost,0,,,,,
player,201312090chi,chi,JeffAl00,pass_cmp,0,,,,,
player,201312090chi,chi,JeffAl00,pass_att,0,,,,,
player,201312090chi,chi,JeffAl00,pass_yds,0,,,,,
player,201312090chi,chi,JeffAl00,pass_td,0,,,,,
player,201312090chi,chi,JeffAl00,pass_int,0,,,,,
player,201312090chi,chi,JeffAl00,pass_sacked,0,,,,,
player,201312090chi,chi,JeffAl00,pass_sacked_yds,0,,,,,
player,201312090chi,chi,JeffAl00,pass_long,0,,,,,
player,201312090chi,chi,JeffAl00,pass_rating,,,,,,
player,201312090chi,chi,JeffAl00,rush_att,1,,,,,
player,201312090chi,chi,JeffAl00,rush_yds,-7,,,,,
player,201312090chi,chi,JeffAl00,rush_td,0,,,,,
player,201312090chi,chi,JeffAl00,rush_long,-7,,,,,
player,201312090chi,chi,JeffAl00,targets,9,,,,,
player,201312090chi,chi,JeffAl00,rec,5,,,,,
player,201312090chi,chi,JeffAl00,rec_yds,84,,,,,
player,201312090chi,chi,JeffAl00,rec_td,1,,,,,
player,201312090chi,chi,JeffAl00,rec_long,26,,,,,
player,201312090chi,chi,JeffAl00,fumbles,0,,,,,
player,201312090chi,chi,JeffAl00,fumbles_lost,0,,,,,
player,201312090chi,dal,WareDe99,def_int,0,,,,,
player,201312090chi,dal,WareDe99,def_int_yds,0,,,,,
player,201312090chi,dal,WareDe99,def_int_td,0,,,,,
player,201312090chi,dal,WareDe99,def_int_long,0,,,,,
player,201312090chi,dal,WareDe99,pass_defended,0,,,,,
player,201312090chi,dal,WareDe99,sacks,1.0,,,,,
player,201312090chi,dal,WareDe99,tackles_combined,3,,,,,
player,201312090chi,dal,WareDe99,tackles_solo,3,,,,,
player,201312090chi,dal,WareDe99,tackles_assists,0,,,,,
player,201312090chi,dal,WareDe99,tackles_loss,1,,,,,
player,201312090chi,dal,WareDe99,qb_hits,1,,,,,
player,201312090chi,dal,WareDe99,fumbles_rec,0,,,,,
player,201312090chi,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201312090chi,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201312090chi,dal,WareDe99,fumbles_forced,0,,,,,
player,201312090chi,dal,WilbKy00,def_int,0,,,,,
player,201312090chi,dal,WilbKy00,def_int_yds,0,,,,,
player,201312090chi,dal,WilbKy00,def_int_td,0,,,,,
player,201312090chi,dal,WilbKy00,def_int_long,0,,,,,
player,201312090chi,dal,WilbKy00,pass_defended,0,,,,,
player,201312090chi,dal,WilbKy00,sacks,0.0,,,,,
player,201312090chi,dal,WilbKy00,tackles_combined,10,,,,,
player,201312090chi,dal,WilbKy00,tackles_solo,9,,,,,
player,201312090chi,dal,WilbKy00,tackles_assists,1,,,,,
player,201312090chi,dal,WilbKy00,tackles_loss,0,,,,,
player,201312090chi,dal,WilbKy00,qb_hits,0,,,,,
player,201312090chi,dal,WilbKy00,fumbles_rec,0,,,,,
player,201312090chi,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201312090chi,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201312090chi,dal,WilbKy00,fumbles_forced,0,,,,,
player,201312090chi,dal,ChurBa99,def_int,0,,,,,
player,201312090chi,dal,ChurBa99,def_int_yds,0,,,,,
player,201312090chi,dal,ChurBa99,def_int_td,0,,,,,
player,201312090chi,dal,ChurBa99,def_int_long,0,,,,,
player,201312090chi,dal,ChurBa99,pass_defended,0,,,,,
player,201312090chi,dal,ChurBa99,sacks,0.0,,,,,
player,201312090chi,dal,ChurBa99,tackles_combined,8,,,,,
player,201312090chi,dal,ChurBa99,tackles_solo,7,,,,,
player,201312090chi,dal,ChurBa99,tackles_assists,1,,,,,
player,201312090chi,dal,ChurBa99,tackles_loss,0,,,,,
player,201312090chi,dal,ChurBa99,qb_hits,0,,,,,
player,201312090chi,dal,ChurBa99,fumbles_rec,0,,,,,
player,201312090chi,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201312090chi,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201312090chi,dal,ChurBa99,fumbles_forced,0,,,,,
player,201312090chi,dal,CartBr00,def_int,0,,,,,
player,201312090chi,dal,CartBr00,def_int_yds,0,,,,,
player,201312090chi,dal,CartBr00,def_int_td,0,,,,,
player,201312090chi,dal,CartBr00,def_int_long,0,,,,,
player,201312090chi,dal,CartBr00,pass_defended,1,,,,,
player,201312090chi,dal,CartBr00,sacks,0.0,,,,,
player,201312090chi,dal,CartBr00,tackles_combined,6,,,,,
player,201312090chi,dal,CartBr00,tackles_solo,6,,,,,
player,201312090chi,dal,CartBr00,tackles_assists,0,,,,,
