game,2013,2,20130915,201309150crd,det,"Detroit Lions",21,crd,"Arizona Cardinals",25
player,201309150crd,det,StafMa00,rush_att,2,,,,,
player,201309150crd,det,StafMa00,rush_yds,1,,,,,
player,201309150crd,det,StafMa00,rush_td,0,,,,,
player,201309150crd,det,StafMa00,rush_long,1,,,,,
player,201309150crd,det,StafMa00,targets,0,,,,,
player,201309150crd,det,StafMa00,rec,0,,,,,
player,201309150crd,det,StafMa00,rec_yds,0,,,,,
player,201309150crd,det,StafMa00,rec_td,0,,,,,
player,201309150crd,det,StafMa00,rec_long,0,,,,,
player,201309150crd,det,StafMa00,fumbles,1,,,,,
player,201309150crd,det,StafMa00,fumbles_lost,1,,,,,
player,201309150crd,det,BellJo01,pass_cmp,0,,,,,
player,201309150crd,det,BellJo01,pass_att,0,,,,,
player,201309150crd,det,BellJo01,pass_yds,0,,,,,
player,201309150crd,det,BellJo01,pass_td,0,,,,,
player,201309150crd,det,BellJo01,pass_int,0,,,,,
player,201309150crd,det,BellJo01,pass_sacked,0,,,,,
player,201309150crd,det,BellJo01,pass_sacked_yds,0,,,,,
player,201309150crd,det,BellJo01,pass_long,0,,,,,
player,201309150crd,det,BellJo01,pass_rating,,,,,,
player,201309150crd,det,BellJo01,rush_att,8,,,,,
player,201309150crd,det,BellJo01,rush_yds,31,,,,,
player,201309150crd,det,BellJo01,rush_td,0,,,,,
player,201309150crd,det,BellJo01,rush_long,20,,,,,
player,201309150crd,det,BellJo01,targets,8,,,,,
player,201309150crd,det,BellJo01,rec,5,,,,,
player,201309150crd,det,BellJo01,rec_yds,41,,,,,
player,201309150crd,det,BellJo01,rec_td,0,,,,,
player,201309150crd,det,BellJo01,rec_long,10,,,,,
player,201309150crd,det,BellJo01,fumbles,0,,,,,
player,201309150crd,det,BellJo01,fumbles_lost,0,,,,,
player,201309150crd,det,BushRe00,pass_cmp,0,,,,,
player,201309150crd,det,BushRe00,pass_att,0,,,,,
player,201309150crd,det,BushRe00,pass_yds,0,,,,,
player,201309150crd,det,BushRe00,pass_td,0,,,,,
player,201309150crd,det,BushRe00,pass_int,0,,,,,
player,201309150crd,det,BushRe00,pass_sacked,0,,,,,
player,201309150crd,det,BushRe00,pass_sacked_yds,0,,,,,
player,201309150crd,det,BushRe00,pass_long,0,,,,,
player,201309150crd,det,BushRe00,pass_rating,,,,,,
player,201309150crd,det,BushRe00,rush_att,9,,,,,
player,201309150crd,det,BushRe00,rush_yds,25,,,,,
player,201309150crd,det,BushRe00,rush_td,0,,,,,
player,201309150crd,det,BushRe00,rush_long,8,,,,,
player,201309150crd,det,BushRe00,targets,3,,,,,
player,201309150crd,det,BushRe00,rec,3,,,,,
player,201309150crd,det,BushRe00,rec_yds,44,,,,,
player,201309150crd,det,BushRe00,rec_td,0,,,,,
player,201309150crd,det,BushRe00,rec_long,26,,,,,
player,201309150crd,det,BushRe00,fumbles,0,,,,,
player,201309150crd,det,BushRe00,fumbles_lost,0,,,,,
player,201309150crd,det,JohnCa00,pass_cmp,0,,,,,
player,201309150crd,det,JohnCa00,pass_att,0,,,,,
player,201309150crd,det,JohnCa00,pass_yds,0,,,,,
player,201309150crd,det,JohnCa00,pass_td,0,,,,,
player,201309150crd,det,JohnCa00,pass_int,0,,,,,
player,201309150crd,det,JohnCa00,pass_sacked,0,,,,,
player,201309150crd,det,JohnCa00,pass_sacked_yds,0,,,,,
player,201309150crd,det,JohnCa00,pass_long,0,,,,,
player,201309150crd,det,JohnCa00,pass_rating,,,,,,
player,201309150crd,det,JohnCa00,rush_att,0,,,,,
player,201309150crd,det,JohnCa00,rush_yds,0,,,,,
player,201309150crd,det,JohnCa00,rush_td,0,,,,,
player,201309150crd,det,JohnCa00,rush_long,0,,,,,
player,201309150crd,det,JohnCa00,targets,8,,,,,
player,201309150crd,det,JohnCa00,rec,6,,,,,
player,201309150crd,det,JohnCa00,rec_yds,116,,,,,
player,201309150crd,det,JohnCa00,rec_td,2,,,,,
player,201309150crd,det,JohnCa00,rec_long,72,,,,,
player,201309150crd,det,JohnCa00,fumbles,0,,,,,
player,201309150crd,det,JohnCa00,fumbles_lost,0,,,,,
player,201309150crd,det,PettBr00,pass_cmp,0,,,,,
player,201309150crd,det,PettBr00,pass_att,0,,,,,
player,201309150crd,det,PettBr00,pass_yds,0,,,,,
player,201309150crd,det,PettBr00,pass_td,0,,,,,
player,201309150crd,det,PettBr00,pass_int,0,,,,,
player,201309150crd,det,PettBr00,pass_sacked,0,,,,,
player,201309150crd,det,PettBr00,pass_sacked_yds,0,,,,,
player,201309150crd,det,PettBr00,pass_long,0,,,,,
player,201309150crd,det,PettBr00,pass_rating,,,,,,
player,201309150crd,det,PettBr00,rush_att,0,,,,,
player,201309150crd,det,PettBr00,rush_yds,0,,,,,
player,201309150crd,det,PettBr00,rush_td,0,,,,,
player,201309150crd,det,PettBr00,rush_long,0,,,,,
player,201309150crd,det,PettBr00,targets,6,,,,,
player,201309150crd,det,PettBr00,rec,3,,,,,
player,201309150crd,det,PettBr00,rec_yds,32,,,,,
player,201309150crd,det,PettBr00,rec_td,0,,,,,
player,201309150crd,det,PettBr00,rec_long,17,,,,,
player,201309150crd,det,PettBr00,fumbles,0,,,,,
player,201309150crd,det,PettBr00,fumbles_lost,0,,,,,
player,201309150crd,det,RiddTh00,pass_cmp,0,,,,,
player,201309150crd,det,RiddTh00,pass_att,0,,,,,
player,201309150crd,det,RiddTh00,pass_yds,0,,,,,
player,201309150crd,det,RiddTh00,pass_td,0,,,,,
player,201309150crd,det,RiddTh00,pass_int,0,,,,,
player,201309150crd,det,RiddTh00,pass_sacked,0,,,,,
player,201309150crd,det,RiddTh00,pass_sacked_yds,0,,,,,
player,201309150crd,det,RiddTh00,pass_long,0,,,,,
player,201309150crd,det,RiddTh00,pass_rating,,,,,,
player,201309150crd,det,RiddTh00,rush_att,0,,,,,
player,201309150crd,det,RiddTh00,rush_yds,0,,,,,
player,201309150crd,det,RiddTh00,rush_td,0,,,,,
player,201309150crd,det,RiddTh00,rush_long,0,,,,,
player,201309150crd,det,RiddTh00,targets,1,,,,,
player,201309150crd,det,RiddTh00,rec,0,,,,,
player,201309150crd,det,RiddTh00,rec_yds,0,,,,,
player,201309150crd,det,RiddTh00,rec_td,0,,,,,
player,201309150crd,det,RiddTh00,rec_long,0,,,,,
player,201309150crd,det,RiddTh00,fumbles,0,,,,,
player,201309150crd,det,RiddTh00,fumbles_lost,0,,,,,
player,201309150crd,det,DurhKr00,pass_cmp,0,,,,,
player,201309150crd,det,DurhKr00,pass_att,0,,,,,
player,201309150crd,det,DurhKr00,pass_yds,0,,,,,
player,201309150crd,det,DurhKr00,pass_td,0,,,,,
player,201309150crd,det,DurhKr00,pass_int,0,,,,,
player,201309150crd,det,DurhKr00,pass_sacked,0,,,,,
player,201309150crd,det,DurhKr00,pass_sacked_yds,0,,,,,
player,201309150crd,det,DurhKr00,pass_long,0,,,,,
player,201309150crd,det,DurhKr00,pass_rating,,,,,,
player,201309150crd,det,DurhKr00,rush_att,0,,,,,
player,201309150crd,det,DurhKr00,rush_yds,0,,,,,
player,201309150crd,det,DurhKr00,rush_td,0,,,,,
player,201309150crd,det,DurhKr00,rush_long,0,,,,,
player,201309150crd,det,DurhKr00,targets,2,,,,,
player,201309150crd,det,DurhKr00,rec,0,,,,,
player,201309150crd,det,DurhKr00,rec_yds,0,,,,,
player,201309150crd,det,DurhKr00,rec_td,0,,,,,
player,201309150crd,det,DurhKr00,rec_long,0,,,,,
player,201309150crd,det,DurhKr00,fumbles,0,,,,,
player,201309150crd,det,DurhKr00,fumbles_lost,0,,,,,
player,201309150crd,det,BurlNa00,pass_cmp,0,,,,,
player,201309150crd,det,BurlNa00,pass_att,0,,,,,
player,201309150crd,det,BurlNa00,pass_yds,0,,,,,
player,201309150crd,det,BurlNa00,pass_td,0,,,,,
player,201309150crd,det,BurlNa00,pass_int,0,,,,,
player,201309150crd,det,BurlNa00,pass_sacked,0,,,,,
player,201309150crd,det,BurlNa00,pass_sacked_yds,0,,,,,
player,201309150crd,det,BurlNa00,pass_long,0,,,,,
player,201309150crd,det,BurlNa00,pass_rating,,,,,,
player,201309150crd,det,BurlNa00,rush_att,1,,,,,
player,201309150crd,det,BurlNa00,rush_yds,-8,,,,,
player,201309150crd,det,BurlNa00,rush_td,0,,,,,
player,201309150crd,det,BurlNa00,rush_long,-8,,,,,
player,201309150crd,det,BurlNa00,targets,8,,,,,
player,201309150crd,det,BurlNa00,rec,7,,,,,
player,201309150crd,det,BurlNa00,rec_yds,45,,,,,
player,201309150crd,det,BurlNa00,rec_td,0,,,,,
player,201309150crd,det,BurlNa00,rec_long,12,,,,,
player,201309150crd,det,BurlNa00,fumbles,0,,,,,
player,201309150crd,det,BurlNa00,fumbles_lost,0,,,,,
player,201309150crd,crd,PalmCa00,pass_cmp,22,,,,,
player,201309150crd,crd,PalmCa00,pass_att,39,,,,,
player,201309150crd,crd,PalmCa00,pass_yds,248,,,,,
player,201309150crd,crd,PalmCa00,pass_td,1,,,,,
player,201309150crd,crd,PalmCa00,pass_int,1,,,,,
player,201309150crd,crd,PalmCa00,pass_sacked,1,,,,,
player,201309150crd,crd,PalmCa00,pass_sacked_yds,4,,,,,
player,201309150crd,crd,PalmCa00,pass_long,36,,,,,
player,201309150crd,crd,PalmCa00,pass_rating,73.5,,,,,
player,201309150crd,crd,PalmCa00,rush_att,2,,,,,
player,201309150crd,crd,PalmCa00,rush_yds,-2,,,,,
player,201309150crd,crd,PalmCa00,rush_td,0,,,,,
player,201309150crd,crd,PalmCa00,rush_long,-1,,,,,
player,201309150crd,crd,PalmCa00,targets,0,,,,,
player,201309150crd,crd,PalmCa00,rec,0,,,,,
player,201309150crd,crd,PalmCa00,rec_yds,0,,,,,
player,201309150crd,crd,PalmCa00,rec_td,0,,,,,
player,201309150crd,crd,PalmCa00,rec_long,0,,,,,
player,201309150crd,crd,PalmCa00,fumbles,0,,,,,
player,201309150crd,crd,PalmCa00,fumbles_lost,0,,,,,
player,201309150crd,crd,PetePa00,pass_cmp,1,,,,,
player,201309150crd,crd,PetePa00,pass_att,1,,,,,
player,201309150crd,crd,PetePa00,pass_yds,17,,,,,
player,201309150crd,crd,PetePa00,pass_td,0,,,,,
player,201309150crd,crd,PetePa00,pass_int,0,,,,,
player,201309150crd,crd,PetePa00,pass_sacked,0,,,,,
player,201309150crd,crd,PetePa00,pass_sacked_yds,0,,,,,
player,201309150crd,crd,PetePa00,pass_long,17,,,,,
player,201309150crd,crd,PetePa00,pass_rating,118.7,,,,,
player,201309150crd,crd,PetePa00,rush_att,0,,,,,
player,201309150crd,crd,PetePa00,rush_yds,0,,,,,
player,201309150crd,crd,PetePa00,rush_td,0,,,,,
player,201309150crd,crd,PetePa00,rush_long,0,,,,,
player,201309150crd,crd,PetePa00,targets,1,,,,,
player,201309150crd,crd,PetePa00,rec,1,,,,,
player,201309150crd,crd,PetePa00,rec_yds,17,,,,,
player,201309150crd,crd,PetePa00,rec_td,0,,,,,
player,201309150crd,crd,PetePa00,rec_long,17,,,,,
player,201309150crd,crd,PetePa00,fumbles,0,,,,,
player,201309150crd,crd,PetePa00,fumbles_lost,0,,,,,
player,201309150crd,crd,MendRa00,pass_cmp,0,,,,,
player,201309150crd,crd,MendRa00,pass_att,0,,,,,
player,201309150crd,crd,MendRa00,pass_yds,0,,,,,
player,201309150crd,crd,MendRa00,pass_td,0,,,,,
player,201309150crd,crd,MendRa00,pass_int,0,,,,,
player,201309150crd,crd,MendRa00,pass_sacked,0,,,,,
player,201309150crd,crd,MendRa00,pass_sacked_yds,0,,,,,
player,201309150crd,crd,MendRa00,pass_long,0,,,,,
player,201309150crd,crd,MendRa00,pass_rating,,,,,,
player,201309150crd,crd,MendRa00,rush_att,15,,,,,
player,201309150crd,crd,MendRa00,rush_yds,66,,,,,
player,201309150crd,crd,MendRa00,rush_td,1,,,,,
player,201309150crd,crd,MendRa00,rush_long,11,,,,,
player,201309150crd,crd,MendRa00,targets,2,,,,,
player,201309150crd,crd,MendRa00,rec,2,,,,,
player,201309150crd,crd,MendRa00,rec_yds,28,,,,,
player,201309150crd,crd,MendRa00,rec_td,0,,,,,
player,201309150crd,crd,MendRa00,rec_long,20,,,,,
player,201309150crd,crd,MendRa00,fumbles,0,,,,,
player,201309150crd,crd,MendRa00,fumbles_lost,0,,,,,
player,201309150crd,crd,ElliAn00,pass_cmp,0,,,,,
player,201309150crd,crd,ElliAn00,pass_att,0,,,,,
player,201309150crd,crd,ElliAn00,pass_yds,0,,,,,
player,201309150crd,crd,ElliAn00,pass_td,0,,,,,
player,201309150crd,crd,ElliAn00,pass_int,0,,,,,
player,201309150crd,crd,ElliAn00,pass_sacked,0,,,,,
player,201309150crd,crd,ElliAn00,pass_sacked_yds,0,,,,,
player,201309150crd,crd,ElliAn00,pass_long,0,,,,,
player,201309150crd,crd,ElliAn00,pass_rating,,,,,,
player,201309150crd,crd,ElliAn00,rush_att,4,,,,,
player,201309150crd,crd,ElliAn00,rush_yds,20,,,,,
player,201309150crd,crd,ElliAn00,rush_td,0,,,,,
player,201309150crd,crd,ElliAn00,rush_long,16,,,,,
player,201309150crd,crd,ElliAn00,targets,2,,,,,
player,201309150crd,crd,ElliAn00,rec,2,,,,,
player,201309150crd,crd,ElliAn00,rec_yds,42,,,,,
player,201309150crd,crd,ElliAn00,rec_td,1,,,,,
player,201309150crd,crd,ElliAn00,rec_long,36,,,,,
player,201309150crd,crd,ElliAn00,fumbles,0,,,,,
player,201309150crd,crd,ElliAn00,fumbles_lost,0,,,,,
player,201309150crd,crd,TaylSt00,pass_cmp,0,,,,,
player,201309150crd,crd,TaylSt00,pass_att,0,,,,,
player,201309150crd,crd,TaylSt00,pass_yds,0,,,,,
player,201309150crd,crd,TaylSt00,pass_td,0,,,,,
player,201309150crd,crd,TaylSt00,pass_int,0,,,,,
player,201309150crd,crd,TaylSt00,pass_sacked,0,,,,,
player,201309150crd,crd,TaylSt00,pass_sacked_yds,0,,,,,
player,201309150crd,crd,TaylSt00,pass_long,0,,,,,
player,201309150crd,crd,TaylSt00,pass_rating,,,,,,
player,201309150crd,crd,TaylSt00,rush_att,1,,,,,
player,201309150crd,crd,TaylSt00,rush_yds,2,,,,,
player,201309150crd,crd,TaylSt00,rush_td,0,,,,,
player,201309150crd,crd,TaylSt00,rush_long,2,,,,,
player,201309150crd,crd,TaylSt00,targets,0,,,,,
player,201309150crd,crd,TaylSt00,rec,0,,,,,
player,201309150crd,crd,TaylSt00,rec_yds,0,,,,,
player,201309150crd,crd,TaylSt00,rec_td,0,,,,,
player,201309150crd,crd,TaylSt00,rec_long,0,,,,,
player,201309150crd,crd,TaylSt00,fumbles,0,,,,,
player,201309150crd,crd,TaylSt00,fumbles_lost,0,,,,,
player,201309150crd,crd,SmitAl22,pass_cmp,0,,,,,
player,201309150crd,crd,SmitAl22,pass_att,0,,,,,
player,201309150crd,crd,SmitAl22,pass_yds,0,,,,,
player,201309150crd,crd,SmitAl22,pass_td,0,,,,,
player,201309150crd,crd,SmitAl22,pass_int,0,,,,,
player,201309150crd,crd,SmitAl22,pass_sacked,0,,,,,
player,201309150crd,crd,SmitAl22,pass_sacked_yds,0,,,,,
player,201309150crd,crd,SmitAl22,pass_long,0,,,,,
player,201309150crd,crd,SmitAl22,pass_rating,,,,,,
player,201309150crd,crd,SmitAl22,rush_att,3,,,,,
player,201309150crd,crd,SmitAl22,rush_yds,1,,,,,
player,201309150crd,crd,SmitAl22,rush_td,0,,,,,
player,201309150crd,crd,SmitAl22,rush_long,2,,,,,
player,201309150crd,crd,SmitAl22,targets,1,,,,,
player,201309150crd,crd,SmitAl22,rec,1,,,,,
player,201309150crd,crd,SmitAl22,rec_yds,5,,,,,
player,201309150crd,crd,SmitAl22,rec_td,0,,,,,
player,201309150crd,crd,SmitAl22,rec_long,5,,,,,
player,201309150crd,crd,SmitAl22,fumbles,0,,,,,
player,201309150crd,crd,SmitAl22,fumbles_lost,0,,,,,
player,201309150crd,crd,TaylKe00,pass_cmp,0,,,,,
player,201309150crd,crd,TaylKe00,pass_att,0,,,,,
player,201309150crd,crd,TaylKe00,pass_yds,0,,,,,
player,201309150crd,crd,TaylKe00,pass_td,0,,,,,
player,201309150crd,crd,TaylKe00,pass_int,0,,,,,
player,201309150crd,crd,TaylKe00,pass_sacked,0,,,,,
player,201309150crd,crd,TaylKe00,pass_sacked_yds,0,,,,,
player,201309150crd,crd,TaylKe00,pass_long,0,,,,,
player,201309150crd,crd,TaylKe00,pass_rating,,,,,,
player,201309150crd,crd,TaylKe00,rush_att,0,,,,,
player,201309150crd,crd,TaylKe00,rush_yds,0,,,,,
player,201309150crd,crd,TaylKe00,rush_td,0,,,,,
player,201309150crd,crd,TaylKe00,rush_long,0,,,,,
player,201309150crd,crd,TaylKe00,targets,4,,,,,
player,201309150crd,crd,TaylKe00,rec,3,,,,,
player,201309150crd,crd,TaylKe00,rec_yds,40,,,,,
player,201309150crd,crd,TaylKe00,rec_td,0,,,,,
player,201309150crd,crd,TaylKe00,rec_long,17,,,,,
player,201309150crd,crd,TaylKe00,fumbles,0,,,,,
player,201309150crd,crd,TaylKe00,fumbles_lost,0,,,,,
player,201309150crd,crd,RobeAn00,pass_cmp,0,,,,,
player,201309150crd,crd,RobeAn00,pass_att,0,,,,,
player,201309150crd,crd,RobeAn00,pass_yds,0,,,,,
player,201309150crd,crd,RobeAn00,pass_td,0,,,,,
player,201309150crd,crd,RobeAn00,pass_int,0,,,,,
player,201309150crd,crd,RobeAn00,pass_sacked,0,,,,,
player,201309150crd,crd,RobeAn00,pass_sacked_yds,0,,,,,
player,201309150crd,crd,RobeAn00,pass_long,0,,,,,
player,201309150crd,crd,RobeAn00,pass_rating,,,,,,
player,201309150crd,crd,RobeAn00,rush_att,0,,,,,
player,201309150crd,crd,RobeAn00,rush_yds,0,,,,,
player,201309150crd,crd,RobeAn00,rush_td,0,,,,,
player,201309150crd,crd,RobeAn00,rush_long,0,,,,,
player,201309150crd,crd,RobeAn00,targets,8,,,,,
player,201309150crd,crd,RobeAn00,rec,3,,,,,
player,201309150crd,crd,RobeAn00,rec_yds,36,,,,,
player,201309150crd,crd,RobeAn00,rec_td,0,,,,,
player,201309150crd,crd,RobeAn00,rec_long,19,,,,,
player,201309150crd,crd,RobeAn00,fumbles,0,,,,,
player,201309150crd,crd,RobeAn00,fumbles_lost,0,,,,,
player,201309150crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201309150crd,crd,FitzLa00,pass_att,0,,,,,
player,201309150crd,crd,FitzLa00,pass_yds,0,,,,,
player,201309150crd,crd,FitzLa00,pass_td,0,,,,,
player,201309150crd,crd,FitzLa00,pass_int,0,,,,,
player,201309150crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201309150crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201309150crd,crd,FitzLa00,pass_long,0,,,,,
player,201309150crd,crd,FitzLa00,pass_rating,,,,,,
player,201309150crd,crd,FitzLa00,rush_att,0,,,,,
player,201309150crd,crd,FitzLa00,rush_yds,0,,,,,
player,201309150crd,crd,FitzLa00,rush_td,0,,,,,
player,201309150crd,crd,FitzLa00,rush_long,0,,,,,
player,201309150crd,crd,FitzLa00,targets,5,,,,,
player,201309150crd,crd,FitzLa00,rec,2,,,,,
player,201309150crd,crd,FitzLa00,rec_yds,33,,,,,
player,201309150crd,crd,FitzLa00,rec_td,0,,,,,
player,201309150crd,crd,FitzLa00,rec_long,22,,,,,
player,201309150crd,crd,FitzLa00,fumbles,0,,,,,
player,201309150crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201309150crd,crd,DrayJi00,pass_cmp,0,,,,,
player,201309150crd,crd,DrayJi00,pass_att,0,,,,,
player,201309150crd,crd,DrayJi00,pass_yds,0,,,,,
player,201309150crd,crd,DrayJi00,pass_td,0,,,,,
player,201309150crd,crd,DrayJi00,pass_int,0,,,,,
player,201309150crd,crd,DrayJi00,pass_sacked,0,,,,,
player,201309150crd,crd,DrayJi00,pass_sacked_yds,0,,,,,
player,201309150crd,crd,DrayJi00,pass_long,0,,,,,
player,201309150crd,crd,DrayJi00,pass_rating,,,,,,
player,201309150crd,crd,DrayJi00,rush_att,0,,,,,
player,201309150crd,crd,DrayJi00,rush_yds,0,,,,,
player,201309150crd,crd,DrayJi00,rush_td,0,,,,,
player,201309150crd,crd,DrayJi00,rush_long,0,,,,,
player,201309150crd,crd,DrayJi00,targets,7,,,,,
player,201309150crd,crd,DrayJi00,rec,5,,,,,
player,201309150crd,crd,DrayJi00,rec_yds,31,,,,,
player,201309150crd,crd,DrayJi00,rec_td,0,,,,,
player,201309150crd,crd,DrayJi00,rec_long,14,,,,,
player,201309150crd,crd,DrayJi00,fumbles,0,,,,,
player,201309150crd,crd,DrayJi00,fumbles_lost,0,,,,,
player,201309150crd,crd,FloyMi00,pass_cmp,0,,,,,
player,201309150crd,crd,FloyMi00,pass_att,0,,,,,
player,201309150crd,crd,FloyMi00,pass_yds,0,,,,,
player,201309150crd,crd,FloyMi00,pass_td,0,,,,,
player,201309150crd,crd,FloyMi00,pass_int,0,,,,,
player,201309150crd,crd,FloyMi00,pass_sacked,0,,,,,
player,201309150crd,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201309150crd,crd,FloyMi00,pass_long,0,,,,,
player,201309150crd,crd,FloyMi00,pass_rating,,,,,,
player,201309150crd,crd,FloyMi00,rush_att,0,,,,,
player,201309150crd,crd,FloyMi00,rush_yds,0,,,,,
player,201309150crd,crd,FloyMi00,rush_td,0,,,,,
player,201309150crd,crd,FloyMi00,rush_long,0,,,,,
player,201309150crd,crd,FloyMi00,targets,7,,,,,
player,201309150crd,crd,FloyMi00,rec,3,,,,,
player,201309150crd,crd,FloyMi00,rec_yds,22,,,,,
player,201309150crd,crd,FloyMi00,rec_td,0,,,,,
player,201309150crd,crd,FloyMi00,rec_long,11,,,,,
player,201309150crd,crd,FloyMi00,fumbles,0,,,,,
player,201309150crd,crd,FloyMi00,fumbles_lost,0,,,,,
player,201309150crd,crd,BrowJa03,pass_cmp,0,,,,,
player,201309150crd,crd,BrowJa03,pass_att,0,,,,,
player,201309150crd,crd,BrowJa03,pass_yds,0,,,,,
player,201309150crd,crd,BrowJa03,pass_td,0,,,,,
player,201309150crd,crd,BrowJa03,pass_int,0,,,,,
player,201309150crd,crd,BrowJa03,pass_sacked,0,,,,,
player,201309150crd,crd,BrowJa03,pass_sacked_yds,0,,,,,
player,201309150crd,crd,BrowJa03,pass_long,0,,,,,
player,201309150crd,crd,BrowJa03,pass_rating,,,,,,
player,201309150crd,crd,BrowJa03,rush_att,0,,,,,
player,201309150crd,crd,BrowJa03,rush_yds,0,,,,,
player,201309150crd,crd,BrowJa03,rush_td,0,,,,,
player,201309150crd,crd,BrowJa03,rush_long,0,,,,,
player,201309150crd,crd,BrowJa03,targets,2,,,,,
player,201309150crd,crd,BrowJa03,rec,1,,,,,
player,201309150crd,crd,BrowJa03,rec_yds,11,,,,,
player,201309150crd,crd,BrowJa03,rec_td,0,,,,,
player,201309150crd,crd,BrowJa03,rec_long,11,,,,,
player,201309150crd,crd,BrowJa03,fumbles,0,,,,,
player,201309150crd,crd,BrowJa03,fumbles_lost,0,,,,,
player,201309150crd,det,LevyDe99,def_int,1,,,,,
player,201309150crd,det,LevyDe99,def_int_yds,66,,,,,
player,201309150crd,det,LevyDe99,def_int_td,1,,,,,
player,201309150crd,det,LevyDe99,def_int_long,66,,,,,
player,201309150crd,det,LevyDe99,pass_defended,1,,,,,
player,201309150crd,det,LevyDe99,sacks,0.0,,,,,
player,201309150crd,det,LevyDe99,tackles_combined,5,,,,,
player,201309150crd,det,LevyDe99,tackles_solo,5,,,,,
player,201309150crd,det,LevyDe99,tackles_assists,0,,,,,
player,201309150crd,det,LevyDe99,tackles_loss,0,,,,,
player,201309150crd,det,LevyDe99,qb_hits,0,,,,,
player,201309150crd,det,LevyDe99,fumbles_rec,0,,,,,
player,201309150crd,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201309150crd,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201309150crd,det,LevyDe99,fumbles_forced,0,,,,,
player,201309150crd,det,YounWi99,def_int,0,,,,,
player,201309150crd,det,YounWi99,def_int_yds,0,,,,,
player,201309150crd,det,YounWi99,def_int_td,0,,,,,
player,201309150crd,det,YounWi99,def_int_long,0,,,,,
player,201309150crd,det,YounWi99,pass_defended,0,,,,,
player,201309150crd,det,YounWi99,sacks,1.0,,,,,
player,201309150crd,det,YounWi99,tackles_combined,2,,,,,
player,201309150crd,det,YounWi99,tackles_solo,2,,,,,
player,201309150crd,det,YounWi99,tackles_assists,0,,,,,
player,201309150crd,det,YounWi99,tackles_loss,1,,,,,
player,201309150crd,det,YounWi99,qb_hits,2,,,,,
player,201309150crd,det,YounWi99,fumbles_rec,0,,,,,
player,201309150crd,det,YounWi99,fumbles_rec_yds,0,,,,,
player,201309150crd,det,YounWi99,fumbles_rec_td,0,,,,,
player,201309150crd,det,YounWi99,fumbles_forced,0,,,,,
player,201309150crd,det,HousCh99,def_int,0,,,,,
player,201309150crd,det,HousCh99,def_int_yds,0,,,,,
player,201309150crd,det,HousCh99,def_int_td,0,,,,,
player,201309150crd,det,HousCh99,def_int_long,0,,,,,
player,201309150crd,det,HousCh99,pass_defended,2,,,,,
player,201309150crd,det,HousCh99,sacks,0.0,,,,,
player,201309150crd,det,HousCh99,tackles_combined,7,,,,,
player,201309150crd,det,HousCh99,tackles_solo,7,,,,,
player,201309150crd,det,HousCh99,tackles_assists,0,,,,,
player,201309150crd,det,HousCh99,tackles_loss,0,,,,,
player,201309150crd,det,HousCh99,qb_hits,0,,,,,
