game,2013,7,20131020,201310200atl,tam,"Tampa Bay Buccaneers",23,atl,"Atlanta Falcons",31
player,201310200atl,tam,WillMi04,pass_int,0,,,,,
player,201310200atl,tam,WillMi04,pass_sacked,0,,,,,
player,201310200atl,tam,WillMi04,pass_sacked_yds,0,,,,,
player,201310200atl,tam,WillMi04,pass_long,0,,,,,
player,201310200atl,tam,WillMi04,pass_rating,,,,,,
player,201310200atl,tam,WillMi04,rush_att,0,,,,,
player,201310200atl,tam,WillMi04,rush_yds,0,,,,,
player,201310200atl,tam,WillMi04,rush_td,0,,,,,
player,201310200atl,tam,WillMi04,rush_long,0,,,,,
player,201310200atl,tam,WillMi04,targets,5,,,,,
player,201310200atl,tam,WillMi04,rec,4,,,,,
player,201310200atl,tam,WillMi04,rec_yds,32,,,,,
player,201310200atl,tam,WillMi04,rec_td,0,,,,,
player,201310200atl,tam,WillMi04,rec_long,11,,,,,
player,201310200atl,tam,WillMi04,fumbles,0,,,,,
player,201310200atl,tam,WillMi04,fumbles_lost,0,,,,,
player,201310200atl,tam,OwusCh00,pass_cmp,0,,,,,
player,201310200atl,tam,OwusCh00,pass_att,0,,,,,
player,201310200atl,tam,OwusCh00,pass_yds,0,,,,,
player,201310200atl,tam,OwusCh00,pass_td,0,,,,,
player,201310200atl,tam,OwusCh00,pass_int,0,,,,,
player,201310200atl,tam,OwusCh00,pass_sacked,0,,,,,
player,201310200atl,tam,OwusCh00,pass_sacked_yds,0,,,,,
player,201310200atl,tam,OwusCh00,pass_long,0,,,,,
player,201310200atl,tam,OwusCh00,pass_rating,,,,,,
player,201310200atl,tam,OwusCh00,rush_att,0,,,,,
player,201310200atl,tam,OwusCh00,rush_yds,0,,,,,
player,201310200atl,tam,OwusCh00,rush_td,0,,,,,
player,201310200atl,tam,OwusCh00,rush_long,0,,,,,
player,201310200atl,tam,OwusCh00,targets,3,,,,,
player,201310200atl,tam,OwusCh00,rec,3,,,,,
player,201310200atl,tam,OwusCh00,rec_yds,27,,,,,
player,201310200atl,tam,OwusCh00,rec_td,0,,,,,
player,201310200atl,tam,OwusCh00,rec_long,11,,,,,
player,201310200atl,tam,OwusCh00,fumbles,0,,,,,
player,201310200atl,tam,OwusCh00,fumbles_lost,0,,,,,
player,201310200atl,tam,WrigTi01,pass_cmp,0,,,,,
player,201310200atl,tam,WrigTi01,pass_att,0,,,,,
player,201310200atl,tam,WrigTi01,pass_yds,0,,,,,
player,201310200atl,tam,WrigTi01,pass_td,0,,,,,
player,201310200atl,tam,WrigTi01,pass_int,0,,,,,
player,201310200atl,tam,WrigTi01,pass_sacked,0,,,,,
player,201310200atl,tam,WrigTi01,pass_sacked_yds,0,,,,,
player,201310200atl,tam,WrigTi01,pass_long,0,,,,,
player,201310200atl,tam,WrigTi01,pass_rating,,,,,,
player,201310200atl,tam,WrigTi01,rush_att,0,,,,,
player,201310200atl,tam,WrigTi01,rush_yds,0,,,,,
player,201310200atl,tam,WrigTi01,rush_td,0,,,,,
player,201310200atl,tam,WrigTi01,rush_long,0,,,,,
player,201310200atl,tam,WrigTi01,targets,3,,,,,
player,201310200atl,tam,WrigTi01,rec,2,,,,,
player,201310200atl,tam,WrigTi01,rec_yds,15,,,,,
player,201310200atl,tam,WrigTi01,rec_td,0,,,,,
player,201310200atl,tam,WrigTi01,rec_long,9,,,,,
player,201310200atl,tam,WrigTi01,fumbles,0,,,,,
player,201310200atl,tam,WrigTi01,fumbles_lost,0,,,,,
player,201310200atl,tam,CrabTo00,pass_cmp,0,,,,,
player,201310200atl,tam,CrabTo00,pass_att,0,,,,,
player,201310200atl,tam,CrabTo00,pass_yds,0,,,,,
player,201310200atl,tam,CrabTo00,pass_td,0,,,,,
player,201310200atl,tam,CrabTo00,pass_int,0,,,,,
player,201310200atl,tam,CrabTo00,pass_sacked,0,,,,,
player,201310200atl,tam,CrabTo00,pass_sacked_yds,0,,,,,
player,201310200atl,tam,CrabTo00,pass_long,0,,,,,
player,201310200atl,tam,CrabTo00,pass_rating,,,,,,
player,201310200atl,tam,CrabTo00,rush_att,0,,,,,
player,201310200atl,tam,CrabTo00,rush_yds,0,,,,,
player,201310200atl,tam,CrabTo00,rush_td,0,,,,,
player,201310200atl,tam,CrabTo00,rush_long,0,,,,,
player,201310200atl,tam,CrabTo00,targets,2,,,,,
player,201310200atl,tam,CrabTo00,rec,1,,,,,
player,201310200atl,tam,CrabTo00,rec_yds,14,,,,,
player,201310200atl,tam,CrabTo00,rec_td,0,,,,,
player,201310200atl,tam,CrabTo00,rec_long,14,,,,,
player,201310200atl,tam,CrabTo00,fumbles,0,,,,,
player,201310200atl,tam,CrabTo00,fumbles_lost,0,,,,,
player,201310200atl,tam,UndeTi00,pass_cmp,0,,,,,
player,201310200atl,tam,UndeTi00,pass_att,0,,,,,
player,201310200atl,tam,UndeTi00,pass_yds,0,,,,,
player,201310200atl,tam,UndeTi00,pass_td,0,,,,,
player,201310200atl,tam,UndeTi00,pass_int,0,,,,,
player,201310200atl,tam,UndeTi00,pass_sacked,0,,,,,
player,201310200atl,tam,UndeTi00,pass_sacked_yds,0,,,,,
player,201310200atl,tam,UndeTi00,pass_long,0,,,,,
player,201310200atl,tam,UndeTi00,pass_rating,,,,,,
player,201310200atl,tam,UndeTi00,rush_att,0,,,,,
player,201310200atl,tam,UndeTi00,rush_yds,0,,,,,
player,201310200atl,tam,UndeTi00,rush_td,0,,,,,
player,201310200atl,tam,UndeTi00,rush_long,0,,,,,
player,201310200atl,tam,UndeTi00,targets,1,,,,,
player,201310200atl,tam,UndeTi00,rec,1,,,,,
player,201310200atl,tam,UndeTi00,rec_yds,6,,,,,
player,201310200atl,tam,UndeTi00,rec_td,0,,,,,
player,201310200atl,tam,UndeTi00,rec_long,6,,,,,
player,201310200atl,tam,UndeTi00,fumbles,0,,,,,
player,201310200atl,tam,UndeTi00,fumbles_lost,0,,,,,
player,201310200atl,atl,RyanMa00,pass_cmp,20,,,,,
player,201310200atl,atl,RyanMa00,pass_att,26,,,,,
player,201310200atl,atl,RyanMa00,pass_yds,273,,,,,
player,201310200atl,atl,RyanMa00,pass_td,3,,,,,
player,201310200atl,atl,RyanMa00,pass_int,0,,,,,
player,201310200atl,atl,RyanMa00,pass_sacked,0,,,,,
player,201310200atl,atl,RyanMa00,pass_sacked_yds,0,,,,,
player,201310200atl,atl,RyanMa00,pass_long,54,,,,,
player,201310200atl,atl,RyanMa00,pass_rating,148.4,,,,,
player,201310200atl,atl,RyanMa00,rush_att,3,,,,,
player,201310200atl,atl,RyanMa00,rush_yds,-12,,,,,
player,201310200atl,atl,RyanMa00,rush_td,0,,,,,
player,201310200atl,atl,RyanMa00,rush_long,-4,,,,,
player,201310200atl,atl,RyanMa00,targets,0,,,,,
player,201310200atl,atl,RyanMa00,rec,0,,,,,
player,201310200atl,atl,RyanMa00,rec_yds,0,,,,,
player,201310200atl,atl,RyanMa00,rec_td,0,,,,,
player,201310200atl,atl,RyanMa00,rec_long,0,,,,,
player,201310200atl,atl,RyanMa00,fumbles,0,,,,,
player,201310200atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201310200atl,atl,RodgJa00,pass_cmp,0,,,,,
player,201310200atl,atl,RodgJa00,pass_att,0,,,,,
player,201310200atl,atl,RodgJa00,pass_yds,0,,,,,
player,201310200atl,atl,RodgJa00,pass_td,0,,,,,
player,201310200atl,atl,RodgJa00,pass_int,0,,,,,
player,201310200atl,atl,RodgJa00,pass_sacked,0,,,,,
player,201310200atl,atl,RodgJa00,pass_sacked_yds,0,,,,,
player,201310200atl,atl,RodgJa00,pass_long,0,,,,,
player,201310200atl,atl,RodgJa00,pass_rating,,,,,,
player,201310200atl,atl,RodgJa00,rush_att,8,,,,,
player,201310200atl,atl,RodgJa00,rush_yds,16,,,,,
player,201310200atl,atl,RodgJa00,rush_td,0,,,,,
player,201310200atl,atl,RodgJa00,rush_long,7,,,,,
player,201310200atl,atl,RodgJa00,targets,9,,,,,
player,201310200atl,atl,RodgJa00,rec,8,,,,,
player,201310200atl,atl,RodgJa00,rec_yds,46,,,,,
player,201310200atl,atl,RodgJa00,rec_td,2,,,,,
player,201310200atl,atl,RodgJa00,rec_long,19,,,,,
player,201310200atl,atl,RodgJa00,fumbles,0,,,,,
player,201310200atl,atl,RodgJa00,fumbles_lost,0,,,,,
player,201310200atl,atl,SnelJa00,pass_cmp,0,,,,,
player,201310200atl,atl,SnelJa00,pass_att,0,,,,,
player,201310200atl,atl,SnelJa00,pass_yds,0,,,,,
player,201310200atl,atl,SnelJa00,pass_td,0,,,,,
player,201310200atl,atl,SnelJa00,pass_int,0,,,,,
player,201310200atl,atl,SnelJa00,pass_sacked,0,,,,,
player,201310200atl,atl,SnelJa00,pass_sacked_yds,0,,,,,
player,201310200atl,atl,SnelJa00,pass_long,0,,,,,
player,201310200atl,atl,SnelJa00,pass_rating,,,,,,
player,201310200atl,atl,SnelJa00,rush_att,7,,,,,
player,201310200atl,atl,SnelJa00,rush_yds,14,,,,,
player,201310200atl,atl,SnelJa00,rush_td,0,,,,,
player,201310200atl,atl,SnelJa00,rush_long,7,,,,,
player,201310200atl,atl,SnelJa00,targets,0,,,,,
player,201310200atl,atl,SnelJa00,rec,0,,,,,
player,201310200atl,atl,SnelJa00,rec_yds,0,,,,,
player,201310200atl,atl,SnelJa00,rec_td,0,,,,,
player,201310200atl,atl,SnelJa00,rec_long,0,,,,,
player,201310200atl,atl,SnelJa00,fumbles,0,,,,,
player,201310200atl,atl,SnelJa00,fumbles_lost,0,,,,,
player,201310200atl,atl,DougHa00,pass_cmp,0,,,,,
player,201310200atl,atl,DougHa00,pass_att,0,,,,,
player,201310200atl,atl,DougHa00,pass_yds,0,,,,,
player,201310200atl,atl,DougHa00,pass_td,0,,,,,
player,201310200atl,atl,DougHa00,pass_int,0,,,,,
player,201310200atl,atl,DougHa00,pass_sacked,0,,,,,
player,201310200atl,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201310200atl,atl,DougHa00,pass_long,0,,,,,
player,201310200atl,atl,DougHa00,pass_rating,,,,,,
player,201310200atl,atl,DougHa00,rush_att,0,,,,,
player,201310200atl,atl,DougHa00,rush_yds,0,,,,,
player,201310200atl,atl,DougHa00,rush_td,0,,,,,
player,201310200atl,atl,DougHa00,rush_long,0,,,,,
player,201310200atl,atl,DougHa00,targets,7,,,,,
player,201310200atl,atl,DougHa00,rec,7,,,,,
player,201310200atl,atl,DougHa00,rec_yds,149,,,,,
player,201310200atl,atl,DougHa00,rec_td,1,,,,,
player,201310200atl,atl,DougHa00,rec_long,54,,,,,
player,201310200atl,atl,DougHa00,fumbles,0,,,,,
player,201310200atl,atl,DougHa00,fumbles_lost,0,,,,,
player,201310200atl,atl,GonzTo00,pass_cmp,0,,,,,
player,201310200atl,atl,GonzTo00,pass_att,0,,,,,
player,201310200atl,atl,GonzTo00,pass_yds,0,,,,,
player,201310200atl,atl,GonzTo00,pass_td,0,,,,,
player,201310200atl,atl,GonzTo00,pass_int,0,,,,,
player,201310200atl,atl,GonzTo00,pass_sacked,0,,,,,
player,201310200atl,atl,GonzTo00,pass_sacked_yds,0,,,,,
player,201310200atl,atl,GonzTo00,pass_long,0,,,,,
player,201310200atl,atl,GonzTo00,pass_rating,,,,,,
player,201310200atl,atl,GonzTo00,rush_att,0,,,,,
player,201310200atl,atl,GonzTo00,rush_yds,0,,,,,
player,201310200atl,atl,GonzTo00,rush_td,0,,,,,
player,201310200atl,atl,GonzTo00,rush_long,0,,,,,
player,201310200atl,atl,GonzTo00,targets,4,,,,,
player,201310200atl,atl,GonzTo00,rec,2,,,,,
player,201310200atl,atl,GonzTo00,rec_yds,30,,,,,
player,201310200atl,atl,GonzTo00,rec_td,0,,,,,
player,201310200atl,atl,GonzTo00,rec_long,20,,,,,
player,201310200atl,atl,GonzTo00,fumbles,0,,,,,
player,201310200atl,atl,GonzTo00,fumbles_lost,0,,,,,
player,201310200atl,atl,DaviDr00,pass_cmp,0,,,,,
player,201310200atl,atl,DaviDr00,pass_att,0,,,,,
player,201310200atl,atl,DaviDr00,pass_yds,0,,,,,
player,201310200atl,atl,DaviDr00,pass_td,0,,,,,
player,201310200atl,atl,DaviDr00,pass_int,0,,,,,
player,201310200atl,atl,DaviDr00,pass_sacked,0,,,,,
player,201310200atl,atl,DaviDr00,pass_sacked_yds,0,,,,,
player,201310200atl,atl,DaviDr00,pass_long,0,,,,,
player,201310200atl,atl,DaviDr00,pass_rating,,,,,,
player,201310200atl,atl,DaviDr00,rush_att,0,,,,,
player,201310200atl,atl,DaviDr00,rush_yds,0,,,,,
player,201310200atl,atl,DaviDr00,rush_td,0,,,,,
player,201310200atl,atl,DaviDr00,rush_long,0,,,,,
player,201310200atl,atl,DaviDr00,targets,1,,,,,
player,201310200atl,atl,DaviDr00,rec,1,,,,,
player,201310200atl,atl,DaviDr00,rec_yds,24,,,,,
player,201310200atl,atl,DaviDr00,rec_td,0,,,,,
player,201310200atl,atl,DaviDr00,rec_long,24,,,,,
player,201310200atl,atl,DaviDr00,fumbles,0,,,,,
player,201310200atl,atl,DaviDr00,fumbles_lost,0,,,,,
player,201310200atl,atl,JohnDa06,pass_cmp,0,,,,,
player,201310200atl,atl,JohnDa06,pass_att,0,,,,,
player,201310200atl,atl,JohnDa06,pass_yds,0,,,,,
player,201310200atl,atl,JohnDa06,pass_td,0,,,,,
player,201310200atl,atl,JohnDa06,pass_int,0,,,,,
player,201310200atl,atl,JohnDa06,pass_sacked,0,,,,,
player,201310200atl,atl,JohnDa06,pass_sacked_yds,0,,,,,
player,201310200atl,atl,JohnDa06,pass_long,0,,,,,
player,201310200atl,atl,JohnDa06,pass_rating,,,,,,
player,201310200atl,atl,JohnDa06,rush_att,0,,,,,
player,201310200atl,atl,JohnDa06,rush_yds,0,,,,,
player,201310200atl,atl,JohnDa06,rush_td,0,,,,,
player,201310200atl,atl,JohnDa06,rush_long,0,,,,,
player,201310200atl,atl,JohnDa06,targets,3,,,,,
player,201310200atl,atl,JohnDa06,rec,2,,,,,
player,201310200atl,atl,JohnDa06,rec_yds,24,,,,,
player,201310200atl,atl,JohnDa06,rec_td,0,,,,,
player,201310200atl,atl,JohnDa06,rec_long,12,,,,,
player,201310200atl,atl,JohnDa06,fumbles,0,,,,,
player,201310200atl,atl,JohnDa06,fumbles_lost,0,,,,,
player,201310200atl,atl,RobiBr00,pass_cmp,0,,,,,
player,201310200atl,atl,RobiBr00,pass_att,0,,,,,
player,201310200atl,atl,RobiBr00,pass_yds,0,,,,,
player,201310200atl,atl,RobiBr00,pass_td,0,,,,,
player,201310200atl,atl,RobiBr00,pass_int,0,,,,,
player,201310200atl,atl,RobiBr00,pass_sacked,0,,,,,
player,201310200atl,atl,RobiBr00,pass_sacked_yds,0,,,,,
player,201310200atl,atl,RobiBr00,pass_long,0,,,,,
player,201310200atl,atl,RobiBr00,pass_rating,,,,,,
player,201310200atl,atl,RobiBr00,rush_att,0,,,,,
player,201310200atl,atl,RobiBr00,rush_yds,0,,,,,
player,201310200atl,atl,RobiBr00,rush_td,0,,,,,
player,201310200atl,atl,RobiBr00,rush_long,0,,,,,
player,201310200atl,atl,RobiBr00,targets,1,,,,,
player,201310200atl,atl,RobiBr00,rec,0,,,,,
player,201310200atl,atl,RobiBr00,rec_yds,0,,,,,
player,201310200atl,atl,RobiBr00,rec_td,0,,,,,
player,201310200atl,atl,RobiBr00,rec_long,0,,,,,
player,201310200atl,atl,RobiBr00,fumbles,0,,,,,
player,201310200atl,atl,RobiBr00,fumbles_lost,0,,,,,
player,201310200atl,atl,DaviDo02,pass_cmp,,,,,,
player,201310200atl,atl,DaviDo02,pass_att,,,,,,
player,201310200atl,atl,DaviDo02,pass_yds,,,,,,
player,201310200atl,atl,DaviDo02,pass_td,,,,,,
player,201310200atl,atl,DaviDo02,pass_int,,,,,,
player,201310200atl,atl,DaviDo02,pass_sacked,,,,,,
player,201310200atl,atl,DaviDo02,pass_sacked_yds,,,,,,
player,201310200atl,atl,DaviDo02,pass_long,,,,,,
player,201310200atl,atl,DaviDo02,pass_rating,,,,,,
player,201310200atl,atl,DaviDo02,rush_att,,,,,,
player,201310200atl,atl,DaviDo02,rush_yds,,,,,,
player,201310200atl,atl,DaviDo02,rush_td,,,,,,
player,201310200atl,atl,DaviDo02,rush_long,,,,,,
player,201310200atl,atl,DaviDo02,targets,1,,,,,
player,201310200atl,atl,DaviDo02,rec,0,,,,,
player,201310200atl,atl,DaviDo02,rec_yds,0,,,,,
player,201310200atl,atl,DaviDo02,rec_td,0,,,,,
player,201310200atl,atl,DaviDo02,rec_long,,,,,,
player,201310200atl,atl,DaviDo02,fumbles,,,,,,
player,201310200atl,atl,DaviDo02,fumbles_lost,,,,,,
player,201310200atl,tam,DaviLa00,def_int,0,,,,,
player,201310200atl,tam,DaviLa00,def_int_yds,0,,,,,
player,201310200atl,tam,DaviLa00,def_int_td,0,,,,,
player,201310200atl,tam,DaviLa00,def_int_long,0,,,,,
player,201310200atl,tam,DaviLa00,pass_defended,1,,,,,
player,201310200atl,tam,DaviLa00,sacks,0.0,,,,,
player,201310200atl,tam,DaviLa00,tackles_combined,10,,,,,
player,201310200atl,tam,DaviLa00,tackles_solo,10,,,,,
player,201310200atl,tam,DaviLa00,tackles_assists,0,,,,,
player,201310200atl,tam,DaviLa00,tackles_loss,3,,,,,
player,201310200atl,tam,DaviLa00,qb_hits,0,,,,,
player,201310200atl,tam,DaviLa00,fumbles_rec,0,,,,,
player,201310200atl,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201310200atl,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201310200atl,tam,DaviLa00,fumbles_forced,0,,,,,
player,201310200atl,tam,FostMa00,def_int,0,,,,,
player,201310200atl,tam,FostMa00,def_int_yds,0,,,,,
player,201310200atl,tam,FostMa00,def_int_td,0,,,,,
player,201310200atl,tam,FostMa00,def_int_long,0,,,,,
player,201310200atl,tam,FostMa00,pass_defended,0,,,,,
player,201310200atl,tam,FostMa00,sacks,0.0,,,,,
player,201310200atl,tam,FostMa00,tackles_combined,4,,,,,
player,201310200atl,tam,FostMa00,tackles_solo,2,,,,,
player,201310200atl,tam,FostMa00,tackles_assists,2,,,,,
player,201310200atl,tam,FostMa00,tackles_loss,0,,,,,
player,201310200atl,tam,FostMa00,qb_hits,1,,,,,
player,201310200atl,tam,FostMa00,fumbles_rec,0,,,,,
player,201310200atl,tam,FostMa00,fumbles_rec_yds,0,,,,,
player,201310200atl,tam,FostMa00,fumbles_rec_td,0,,,,,
player,201310200atl,tam,FostMa00,fumbles_forced,0,,,,,
player,201310200atl,tam,JohnLe03,def_int,0,,,,,
player,201310200atl,tam,JohnLe03,def_int_yds,0,,,,,
player,201310200atl,tam,JohnLe03,def_int_td,0,,,,,
player,201310200atl,tam,JohnLe03,def_int_long,0,,,,,
player,201310200atl,tam,JohnLe03,pass_defended,0,,,,,
player,201310200atl,tam,JohnLe03,sacks,0.0,,,,,
player,201310200atl,tam,JohnLe03,tackles_combined,4,,,,,
player,201310200atl,tam,JohnLe03,tackles_solo,3,,,,,
player,201310200atl,tam,JohnLe03,tackles_assists,1,,,,,
player,201310200atl,tam,JohnLe03,tackles_loss,0,,,,,
player,201310200atl,tam,JohnLe03,qb_hits,0,,,,,
player,201310200atl,tam,JohnLe03,fumbles_rec,0,,,,,
player,201310200atl,tam,JohnLe03,fumbles_rec_yds,0,,,,,
player,201310200atl,tam,JohnLe03,fumbles_rec_td,0,,,,,
player,201310200atl,tam,JohnLe03,fumbles_forced,0,,,,,
player,201310200atl,tam,BarrMa00,def_int,0,,,,,
player,201310200atl,tam,BarrMa00,def_int_yds,0,,,,,
player,201310200atl,tam,BarrMa00,def_int_td,0,,,,,
player,201310200atl,tam,BarrMa00,def_int_long,0,,,,,
player,201310200atl,tam,BarrMa00,pass_defended,0,,,,,
player,201310200atl,tam,BarrMa00,sacks,0.0,,,,,
player,201310200atl,tam,BarrMa00,tackles_combined,2,,,,,
