game,2013,15,20131215,201312150atl,was,"Washington Redskins",26,atl,"Atlanta Falcons",27
player,201312150atl,was,KerrRy00,qb_hits,0,,,,,
player,201312150atl,was,KerrRy00,fumbles_rec,0,,,,,
player,201312150atl,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201312150atl,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201312150atl,was,KerrRy00,fumbles_forced,1,,,,,
player,201312150atl,was,JenkJa01,def_int,0,,,,,
player,201312150atl,was,JenkJa01,def_int_yds,0,,,,,
player,201312150atl,was,JenkJa01,def_int_td,0,,,,,
player,201312150atl,was,JenkJa01,def_int_long,0,,,,,
player,201312150atl,was,JenkJa01,pass_defended,0,,,,,
player,201312150atl,was,JenkJa01,sacks,0.5,,,,,
player,201312150atl,was,JenkJa01,tackles_combined,3,,,,,
player,201312150atl,was,JenkJa01,tackles_solo,0,,,,,
player,201312150atl,was,JenkJa01,tackles_assists,3,,,,,
player,201312150atl,was,JenkJa01,tackles_loss,0,,,,,
player,201312150atl,was,JenkJa01,qb_hits,1,,,,,
player,201312150atl,was,JenkJa01,fumbles_rec,0,,,,,
player,201312150atl,was,JenkJa01,fumbles_rec_yds,0,,,,,
player,201312150atl,was,JenkJa01,fumbles_rec_td,0,,,,,
player,201312150atl,was,JenkJa01,fumbles_forced,0,,,,,
player,201312150atl,was,RilePe00,def_int,0,,,,,
player,201312150atl,was,RilePe00,def_int_yds,0,,,,,
player,201312150atl,was,RilePe00,def_int_td,0,,,,,
player,201312150atl,was,RilePe00,def_int_long,0,,,,,
player,201312150atl,was,RilePe00,pass_defended,0,,,,,
player,201312150atl,was,RilePe00,sacks,0.0,,,,,
player,201312150atl,was,RilePe00,tackles_combined,10,,,,,
player,201312150atl,was,RilePe00,tackles_solo,7,,,,,
player,201312150atl,was,RilePe00,tackles_assists,3,,,,,
player,201312150atl,was,RilePe00,tackles_loss,0,,,,,
player,201312150atl,was,RilePe00,qb_hits,0,,,,,
player,201312150atl,was,RilePe00,fumbles_rec,0,,,,,
player,201312150atl,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201312150atl,was,RilePe00,fumbles_rec_td,0,,,,,
player,201312150atl,was,RilePe00,fumbles_forced,0,,,,,
player,201312150atl,was,JackRo99,def_int,0,,,,,
player,201312150atl,was,JackRo99,def_int_yds,0,,,,,
player,201312150atl,was,JackRo99,def_int_td,0,,,,,
player,201312150atl,was,JackRo99,def_int_long,0,,,,,
player,201312150atl,was,JackRo99,pass_defended,0,,,,,
player,201312150atl,was,JackRo99,sacks,0.0,,,,,
player,201312150atl,was,JackRo99,tackles_combined,6,,,,,
player,201312150atl,was,JackRo99,tackles_solo,1,,,,,
player,201312150atl,was,JackRo99,tackles_assists,5,,,,,
player,201312150atl,was,JackRo99,tackles_loss,0,,,,,
player,201312150atl,was,JackRo99,qb_hits,0,,,,,
player,201312150atl,was,JackRo99,fumbles_rec,0,,,,,
player,201312150atl,was,JackRo99,fumbles_rec_yds,0,,,,,
player,201312150atl,was,JackRo99,fumbles_rec_td,0,,,,,
player,201312150atl,was,JackRo99,fumbles_forced,0,,,,,
player,201312150atl,was,BiggE.99,def_int,0,,,,,
player,201312150atl,was,BiggE.99,def_int_yds,0,,,,,
player,201312150atl,was,BiggE.99,def_int_td,0,,,,,
player,201312150atl,was,BiggE.99,def_int_long,0,,,,,
player,201312150atl,was,BiggE.99,pass_defended,0,,,,,
player,201312150atl,was,BiggE.99,sacks,0.0,,,,,
player,201312150atl,was,BiggE.99,tackles_combined,5,,,,,
player,201312150atl,was,BiggE.99,tackles_solo,1,,,,,
player,201312150atl,was,BiggE.99,tackles_assists,4,,,,,
player,201312150atl,was,BiggE.99,tackles_loss,0,,,,,
player,201312150atl,was,BiggE.99,qb_hits,0,,,,,
player,201312150atl,was,BiggE.99,fumbles_rec,0,,,,,
player,201312150atl,was,BiggE.99,fumbles_rec_yds,0,,,,,
player,201312150atl,was,BiggE.99,fumbles_rec_td,0,,,,,
player,201312150atl,was,BiggE.99,fumbles_forced,0,,,,,
player,201312150atl,was,FletLo20,def_int,0,,,,,
player,201312150atl,was,FletLo20,def_int_yds,0,,,,,
player,201312150atl,was,FletLo20,def_int_td,0,,,,,
player,201312150atl,was,FletLo20,def_int_long,0,,,,,
player,201312150atl,was,FletLo20,pass_defended,0,,,,,
player,201312150atl,was,FletLo20,sacks,0.0,,,,,
player,201312150atl,was,FletLo20,tackles_combined,5,,,,,
player,201312150atl,was,FletLo20,tackles_solo,3,,,,,
player,201312150atl,was,FletLo20,tackles_assists,2,,,,,
player,201312150atl,was,FletLo20,tackles_loss,0,,,,,
player,201312150atl,was,FletLo20,qb_hits,0,,,,,
player,201312150atl,was,FletLo20,fumbles_rec,0,,,,,
player,201312150atl,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201312150atl,was,FletLo20,fumbles_rec_td,0,,,,,
player,201312150atl,was,FletLo20,fumbles_forced,0,,,,,
player,201312150atl,was,BakeCh99,def_int,0,,,,,
player,201312150atl,was,BakeCh99,def_int_yds,0,,,,,
player,201312150atl,was,BakeCh99,def_int_td,0,,,,,
player,201312150atl,was,BakeCh99,def_int_long,0,,,,,
player,201312150atl,was,BakeCh99,pass_defended,1,,,,,
player,201312150atl,was,BakeCh99,sacks,0.0,,,,,
player,201312150atl,was,BakeCh99,tackles_combined,4,,,,,
player,201312150atl,was,BakeCh99,tackles_solo,1,,,,,
player,201312150atl,was,BakeCh99,tackles_assists,3,,,,,
player,201312150atl,was,BakeCh99,tackles_loss,0,,,,,
player,201312150atl,was,BakeCh99,qb_hits,1,,,,,
player,201312150atl,was,BakeCh99,fumbles_rec,0,,,,,
player,201312150atl,was,BakeCh99,fumbles_rec_yds,0,,,,,
player,201312150atl,was,BakeCh99,fumbles_rec_td,0,,,,,
player,201312150atl,was,BakeCh99,fumbles_forced,0,,,,,
player,201312150atl,was,HallDe99,def_int,0,,,,,
player,201312150atl,was,HallDe99,def_int_yds,0,,,,,
player,201312150atl,was,HallDe99,def_int_td,0,,,,,
player,201312150atl,was,HallDe99,def_int_long,0,,,,,
player,201312150atl,was,HallDe99,pass_defended,1,,,,,
player,201312150atl,was,HallDe99,sacks,0.0,,,,,
player,201312150atl,was,HallDe99,tackles_combined,4,,,,,
player,201312150atl,was,HallDe99,tackles_solo,2,,,,,
player,201312150atl,was,HallDe99,tackles_assists,2,,,,,
player,201312150atl,was,HallDe99,tackles_loss,0,,,,,
player,201312150atl,was,HallDe99,qb_hits,0,,,,,
player,201312150atl,was,HallDe99,fumbles_rec,0,,,,,
player,201312150atl,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201312150atl,was,HallDe99,fumbles_rec_td,0,,,,,
player,201312150atl,was,HallDe99,fumbles_forced,0,,,,,
player,201312150atl,was,MeriBr99,def_int,0,,,,,
player,201312150atl,was,MeriBr99,def_int_yds,0,,,,,
player,201312150atl,was,MeriBr99,def_int_td,0,,,,,
player,201312150atl,was,MeriBr99,def_int_long,0,,,,,
player,201312150atl,was,MeriBr99,pass_defended,0,,,,,
player,201312150atl,was,MeriBr99,sacks,0.0,,,,,
player,201312150atl,was,MeriBr99,tackles_combined,4,,,,,
player,201312150atl,was,MeriBr99,tackles_solo,1,,,,,
player,201312150atl,was,MeriBr99,tackles_assists,3,,,,,
player,201312150atl,was,MeriBr99,tackles_loss,0,,,,,
player,201312150atl,was,MeriBr99,qb_hits,1,,,,,
player,201312150atl,was,MeriBr99,fumbles_rec,0,,,,,
player,201312150atl,was,MeriBr99,fumbles_rec_yds,0,,,,,
player,201312150atl,was,MeriBr99,fumbles_rec_td,0,,,,,
player,201312150atl,was,MeriBr99,fumbles_forced,0,,,,,
player,201312150atl,was,WilsJo99,def_int,0,,,,,
player,201312150atl,was,WilsJo99,def_int_yds,0,,,,,
player,201312150atl,was,WilsJo99,def_int_td,0,,,,,
player,201312150atl,was,WilsJo99,def_int_long,0,,,,,
player,201312150atl,was,WilsJo99,pass_defended,0,,,,,
player,201312150atl,was,WilsJo99,sacks,0.0,,,,,
player,201312150atl,was,WilsJo99,tackles_combined,4,,,,,
player,201312150atl,was,WilsJo99,tackles_solo,4,,,,,
player,201312150atl,was,WilsJo99,tackles_assists,0,,,,,
player,201312150atl,was,WilsJo99,tackles_loss,0,,,,,
player,201312150atl,was,WilsJo99,qb_hits,0,,,,,
player,201312150atl,was,WilsJo99,fumbles_rec,0,,,,,
player,201312150atl,was,WilsJo99,fumbles_rec_yds,0,,,,,
player,201312150atl,was,WilsJo99,fumbles_rec_td,0,,,,,
player,201312150atl,was,WilsJo99,fumbles_forced,0,,,,,
player,201312150atl,was,AmerDa00,def_int,0,,,,,
player,201312150atl,was,AmerDa00,def_int_yds,0,,,,,
player,201312150atl,was,AmerDa00,def_int_td,0,,,,,
player,201312150atl,was,AmerDa00,def_int_long,0,,,,,
player,201312150atl,was,AmerDa00,pass_defended,0,,,,,
player,201312150atl,was,AmerDa00,sacks,0.0,,,,,
player,201312150atl,was,AmerDa00,tackles_combined,3,,,,,
player,201312150atl,was,AmerDa00,tackles_solo,3,,,,,
player,201312150atl,was,AmerDa00,tackles_assists,0,,,,,
player,201312150atl,was,AmerDa00,tackles_loss,0,,,,,
player,201312150atl,was,AmerDa00,qb_hits,0,,,,,
player,201312150atl,was,AmerDa00,fumbles_rec,0,,,,,
player,201312150atl,was,AmerDa00,fumbles_rec_yds,0,,,,,
player,201312150atl,was,AmerDa00,fumbles_rec_td,0,,,,,
player,201312150atl,was,AmerDa00,fumbles_forced,0,,,,,
player,201312150atl,was,BarnNi20,def_int,0,,,,,
player,201312150atl,was,BarnNi20,def_int_yds,0,,,,,
player,201312150atl,was,BarnNi20,def_int_td,0,,,,,
player,201312150atl,was,BarnNi20,def_int_long,0,,,,,
player,201312150atl,was,BarnNi20,pass_defended,0,,,,,
player,201312150atl,was,BarnNi20,sacks,0.0,,,,,
player,201312150atl,was,BarnNi20,tackles_combined,3,,,,,
player,201312150atl,was,BarnNi20,tackles_solo,1,,,,,
player,201312150atl,was,BarnNi20,tackles_assists,2,,,,,
player,201312150atl,was,BarnNi20,tackles_loss,0,,,,,
player,201312150atl,was,BarnNi20,qb_hits,0,,,,,
player,201312150atl,was,BarnNi20,fumbles_rec,0,,,,,
player,201312150atl,was,BarnNi20,fumbles_rec_yds,0,,,,,
player,201312150atl,was,BarnNi20,fumbles_rec_td,0,,,,,
player,201312150atl,was,BarnNi20,fumbles_forced,0,,,,,
player,201312150atl,was,CofiBa20,def_int,0,,,,,
player,201312150atl,was,CofiBa20,def_int_yds,0,,,,,
player,201312150atl,was,CofiBa20,def_int_td,0,,,,,
player,201312150atl,was,CofiBa20,def_int_long,0,,,,,
player,201312150atl,was,CofiBa20,pass_defended,0,,,,,
player,201312150atl,was,CofiBa20,sacks,0.0,,,,,
player,201312150atl,was,CofiBa20,tackles_combined,3,,,,,
player,201312150atl,was,CofiBa20,tackles_solo,1,,,,,
player,201312150atl,was,CofiBa20,tackles_assists,2,,,,,
player,201312150atl,was,CofiBa20,tackles_loss,0,,,,,
player,201312150atl,was,CofiBa20,qb_hits,0,,,,,
player,201312150atl,was,CofiBa20,fumbles_rec,0,,,,,
player,201312150atl,was,CofiBa20,fumbles_rec_yds,0,,,,,
player,201312150atl,was,CofiBa20,fumbles_rec_td,0,,,,,
player,201312150atl,was,CofiBa20,fumbles_forced,0,,,,,
player,201312150atl,was,DougRe20,def_int,0,,,,,
player,201312150atl,was,DougRe20,def_int_yds,0,,,,,
player,201312150atl,was,DougRe20,def_int_td,0,,,,,
player,201312150atl,was,DougRe20,def_int_long,0,,,,,
player,201312150atl,was,DougRe20,pass_defended,0,,,,,
player,201312150atl,was,DougRe20,sacks,0.0,,,,,
player,201312150atl,was,DougRe20,tackles_combined,2,,,,,
player,201312150atl,was,DougRe20,tackles_solo,1,,,,,
player,201312150atl,was,DougRe20,tackles_assists,1,,,,,
player,201312150atl,was,DougRe20,tackles_loss,0,,,,,
player,201312150atl,was,DougRe20,qb_hits,0,,,,,
player,201312150atl,was,DougRe20,fumbles_rec,0,,,,,
player,201312150atl,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201312150atl,was,DougRe20,fumbles_rec_td,0,,,,,
player,201312150atl,was,DougRe20,fumbles_forced,0,,,,,
player,201312150atl,was,PaulNi00,def_int,0,,,,,
player,201312150atl,was,PaulNi00,def_int_yds,0,,,,,
player,201312150atl,was,PaulNi00,def_int_td,0,,,,,
player,201312150atl,was,PaulNi00,def_int_long,0,,,,,
player,201312150atl,was,PaulNi00,pass_defended,0,,,,,
player,201312150atl,was,PaulNi00,sacks,0.0,,,,,
player,201312150atl,was,PaulNi00,tackles_combined,2,,,,,
player,201312150atl,was,PaulNi00,tackles_solo,2,,,,,
player,201312150atl,was,PaulNi00,tackles_assists,0,,,,,
player,201312150atl,was,PaulNi00,tackles_loss,0,,,,,
player,201312150atl,was,PaulNi00,qb_hits,0,,,,,
player,201312150atl,was,PaulNi00,fumbles_rec,0,,,,,
player,201312150atl,was,PaulNi00,fumbles_rec_yds,0,,,,,
player,201312150atl,was,PaulNi00,fumbles_rec_td,0,,,,,
player,201312150atl,was,PaulNi00,fumbles_forced,0,,,,,
player,201312150atl,was,GolsKe20,def_int,0,,,,,
player,201312150atl,was,GolsKe20,def_int_yds,0,,,,,
player,201312150atl,was,GolsKe20,def_int_td,0,,,,,
player,201312150atl,was,GolsKe20,def_int_long,0,,,,,
player,201312150atl,was,GolsKe20,pass_defended,0,,,,,
player,201312150atl,was,GolsKe20,sacks,0.0,,,,,
player,201312150atl,was,GolsKe20,tackles_combined,1,,,,,
player,201312150atl,was,GolsKe20,tackles_solo,1,,,,,
player,201312150atl,was,GolsKe20,tackles_assists,0,,,,,
player,201312150atl,was,GolsKe20,tackles_loss,0,,,,,
player,201312150atl,was,GolsKe20,qb_hits,0,,,,,
player,201312150atl,was,GolsKe20,fumbles_rec,0,,,,,
player,201312150atl,was,GolsKe20,fumbles_rec_yds,0,,,,,
player,201312150atl,was,GolsKe20,fumbles_rec_td,0,,,,,
player,201312150atl,was,GolsKe20,fumbles_forced,0,,,,,
player,201312150atl,was,HullJo99,def_int,0,,,,,
player,201312150atl,was,HullJo99,def_int_yds,0,,,,,
player,201312150atl,was,HullJo99,def_int_td,0,,,,,
player,201312150atl,was,HullJo99,def_int_long,0,,,,,
player,201312150atl,was,HullJo99,pass_defended,0,,,,,
player,201312150atl,was,HullJo99,sacks,0.0,,,,,
player,201312150atl,was,HullJo99,tackles_combined,1,,,,,
player,201312150atl,was,HullJo99,tackles_solo,0,,,,,
player,201312150atl,was,HullJo99,tackles_assists,1,,,,,
player,201312150atl,was,HullJo99,tackles_loss,0,,,,,
player,201312150atl,was,HullJo99,qb_hits,0,,,,,
player,201312150atl,was,HullJo99,fumbles_rec,0,,,,,
player,201312150atl,was,HullJo99,fumbles_rec_yds,0,,,,,
player,201312150atl,was,HullJo99,fumbles_rec_td,0,,,,,
player,201312150atl,was,HullJo99,fumbles_forced,0,,,,,
player,201312150atl,was,NeilCh00,def_int,0,,,,,
player,201312150atl,was,NeilCh00,def_int_yds,0,,,,,
player,201312150atl,was,NeilCh00,def_int_td,0,,,,,
player,201312150atl,was,NeilCh00,def_int_long,0,,,,,
player,201312150atl,was,NeilCh00,pass_defended,0,,,,,
player,201312150atl,was,NeilCh00,sacks,0.0,,,,,
player,201312150atl,was,NeilCh00,tackles_combined,1,,,,,
player,201312150atl,was,NeilCh00,tackles_solo,0,,,,,
player,201312150atl,was,NeilCh00,tackles_assists,1,,,,,
player,201312150atl,was,NeilCh00,tackles_loss,0,,,,,
player,201312150atl,was,NeilCh00,qb_hits,0,,,,,
player,201312150atl,was,NeilCh00,fumbles_rec,0,,,,,
player,201312150atl,was,NeilCh00,fumbles_rec_yds,0,,,,,
player,201312150atl,was,NeilCh00,fumbles_rec_td,0,,,,,
player,201312150atl,was,NeilCh00,fumbles_forced,0,,,,,
player,201312150atl,was,PaulLo00,def_int,0,,,,,
player,201312150atl,was,PaulLo00,def_int_yds,0,,,,,
player,201312150atl,was,PaulLo00,def_int_td,0,,,,,
player,201312150atl,was,PaulLo00,def_int_long,0,,,,,
player,201312150atl,was,PaulLo00,pass_defended,0,,,,,
player,201312150atl,was,PaulLo00,sacks,0.0,,,,,
player,201312150atl,was,PaulLo00,tackles_combined,1,,,,,
player,201312150atl,was,PaulLo00,tackles_solo,1,,,,,
player,201312150atl,was,PaulLo00,tackles_assists,0,,,,,
player,201312150atl,was,PaulLo00,tackles_loss,0,,,,,
player,201312150atl,was,PaulLo00,qb_hits,0,,,,,
player,201312150atl,was,PaulLo00,fumbles_rec,0,,,,,
player,201312150atl,was,PaulLo00,fumbles_rec_yds,0,,,,,
player,201312150atl,was,PaulLo00,fumbles_rec_td,0,,,,,
player,201312150atl,was,PaulLo00,fumbles_forced,0,,,,,
player,201312150atl,atl,TrufDe00,def_int,1,,,,,
player,201312150atl,atl,TrufDe00,def_int_yds,0,,,,,
player,201312150atl,atl,TrufDe00,def_int_td,0,,,,,
player,201312150atl,atl,TrufDe00,def_int_long,0,,,,,
player,201312150atl,atl,TrufDe00,pass_defended,2,,,,,
player,201312150atl,atl,TrufDe00,sacks,0.0,,,,,
player,201312150atl,atl,TrufDe00,tackles_combined,7,,,,,
player,201312150atl,atl,TrufDe00,tackles_solo,3,,,,,
player,201312150atl,atl,TrufDe00,tackles_assists,4,,,,,
player,201312150atl,atl,TrufDe00,tackles_loss,0,,,,,
player,201312150atl,atl,TrufDe00,qb_hits,0,,,,,
player,201312150atl,atl,TrufDe00,fumbles_rec,0,,,,,
player,201312150atl,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201312150atl,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201312150atl,atl,TrufDe00,fumbles_forced,0,,,,,
player,201312150atl,atl,MoorWi99,def_int,1,,,,,
player,201312150atl,atl,MoorWi99,def_int_yds,14,,,,,
player,201312150atl,atl,MoorWi99,def_int_td,0,,,,,
player,201312150atl,atl,MoorWi99,def_int_long,14,,,,,
player,201312150atl,atl,MoorWi99,pass_defended,1,,,,,
player,201312150atl,atl,MoorWi99,sacks,0.0,,,,,
player,201312150atl,atl,MoorWi99,tackles_combined,5,,,,,
player,201312150atl,atl,MoorWi99,tackles_solo,3,,,,,
player,201312150atl,atl,MoorWi99,tackles_assists,2,,,,,
player,201312150atl,atl,MoorWi99,tackles_loss,0,,,,,
player,201312150atl,atl,MoorWi99,qb_hits,0,,,,,
player,201312150atl,atl,MoorWi99,fumbles_rec,1,,,,,
player,201312150atl,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201312150atl,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201312150atl,atl,MoorWi99,fumbles_forced,0,,,,,
player,201312150atl,atl,UmenOs99,def_int,0,,,,,
player,201312150atl,atl,UmenOs99,def_int_yds,0,,,,,
player,201312150atl,atl,UmenOs99,def_int_td,0,,,,,
player,201312150atl,atl,UmenOs99,def_int_long,0,,,,,
player,201312150atl,atl,UmenOs99,pass_defended,0,,,,,
player,201312150atl,atl,UmenOs99,sacks,1.0,,,,,
player,201312150atl,atl,UmenOs99,tackles_combined,2,,,,,
player,201312150atl,atl,UmenOs99,tackles_solo,2,,,,,
player,201312150atl,atl,UmenOs99,tackles_assists,0,,,,,
player,201312150atl,atl,UmenOs99,tackles_loss,1,,,,,
player,201312150atl,atl,UmenOs99,qb_hits,0,,,,,
player,201312150atl,atl,UmenOs99,fumbles_rec,0,,,,,
player,201312150atl,atl,UmenOs99,fumbles_rec_yds,0,,,,,
player,201312150atl,atl,UmenOs99,fumbles_rec_td,0,,,,,
player,201312150atl,atl,UmenOs99,fumbles_forced,1,,,,,
player,201312150atl,atl,AlfoRo00,def_int,0,,,,,
player,201312150atl,atl,AlfoRo00,def_int_yds,0,,,,,
player,201312150atl,atl,AlfoRo00,def_int_td,0,,,,,
player,201312150atl,atl,AlfoRo00,def_int_long,0,,,,,
player,201312150atl,atl,AlfoRo00,pass_defended,0,,,,,
player,201312150atl,atl,AlfoRo00,sacks,0.0,,,,,
player,201312150atl,atl,AlfoRo00,tackles_combined,9,,,,,
player,201312150atl,atl,AlfoRo00,tackles_solo,5,,,,,
player,201312150atl,atl,AlfoRo00,tackles_assists,4,,,,,
player,201312150atl,atl,AlfoRo00,tackles_loss,0,,,,,
player,201312150atl,atl,AlfoRo00,qb_hits,0,,,,,
player,201312150atl,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201312150atl,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201312150atl,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201312150atl,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201312150atl,atl,WorrPa00,def_int,0,,,,,
player,201312150atl,atl,WorrPa00,def_int_yds,0,,,,,
player,201312150atl,atl,WorrPa00,def_int_td,0,,,,,
player,201312150atl,atl,WorrPa00,def_int_long,0,,,,,
player,201312150atl,atl,WorrPa00,pass_defended,0,,,,,
player,201312150atl,atl,WorrPa00,sacks,0.0,,,,,
player,201312150atl,atl,WorrPa00,tackles_combined,9,,,,,
player,201312150atl,atl,WorrPa00,tackles_solo,4,,,,,
player,201312150atl,atl,WorrPa00,tackles_assists,5,,,,,
player,201312150atl,atl,WorrPa00,tackles_loss,0,,,,,
player,201312150atl,atl,WorrPa00,qb_hits,0,,,,,
player,201312150atl,atl,WorrPa00,fumbles_rec,0,,,,,
player,201312150atl,atl,WorrPa00,fumbles_rec_yds,0,,,,,
player,201312150atl,atl,WorrPa00,fumbles_rec_td,0,,,,,
player,201312150atl,atl,WorrPa00,fumbles_forced,0,,,,,
player,201312150atl,atl,BartJo01,def_int,0,,,,,
player,201312150atl,atl,BartJo01,def_int_yds,0,,,,,
player,201312150atl,atl,BartJo01,def_int_td,0,,,,,
player,201312150atl,atl,BartJo01,def_int_long,0,,,,,
player,201312150atl,atl,BartJo01,pass_defended,0,,,,,
player,201312150atl,atl,BartJo01,sacks,0.0,,,,,
player,201312150atl,atl,BartJo01,tackles_combined,6,,,,,
player,201312150atl,atl,BartJo01,tackles_solo,3,,,,,
player,201312150atl,atl,BartJo01,tackles_assists,3,,,,,
player,201312150atl,atl,BartJo01,tackles_loss,0,,,,,
player,201312150atl,atl,BartJo01,qb_hits,1,,,,,
player,201312150atl,atl,BartJo01,fumbles_rec,0,,,,,
player,201312150atl,atl,BartJo01,fumbles_rec_yds,0,,,,,
player,201312150atl,atl,BartJo01,fumbles_rec_td,0,,,,,
player,201312150atl,atl,BartJo01,fumbles_forced,0,,,,,
player,201312150atl,atl,MottZe00,def_int,0,,,,,
player,201312150atl,atl,MottZe00,def_int_yds,0,,,,,
player,201312150atl,atl,MottZe00,def_int_td,0,,,,,
player,201312150atl,atl,MottZe00,def_int_long,0,,,,,
player,201312150atl,atl,MottZe00,pass_defended,1,,,,,
player,201312150atl,atl,MottZe00,sacks,0.0,,,,,
player,201312150atl,atl,MottZe00,tackles_combined,6,,,,,
player,201312150atl,atl,MottZe00,tackles_solo,2,,,,,
player,201312150atl,atl,MottZe00,tackles_assists,4,,,,,
player,201312150atl,atl,MottZe00,tackles_loss,0,,,,,
player,201312150atl,atl,MottZe00,qb_hits,0,,,,,
player,201312150atl,atl,MottZe00,fumbles_rec,0,,,,,
player,201312150atl,atl,MottZe00,fumbles_rec_yds,0,,,,,
player,201312150atl,atl,MottZe00,fumbles_rec_td,0,,,,,
player,201312150atl,atl,MottZe00,fumbles_forced,0,,,,,
player,201312150atl,atl,NichSt99,def_int,0,,,,,
player,201312150atl,atl,NichSt99,def_int_yds,0,,,,,
player,201312150atl,atl,NichSt99,def_int_td,0,,,,,
player,201312150atl,atl,NichSt99,def_int_long,0,,,,,
player,201312150atl,atl,NichSt99,pass_defended,0,,,,,
player,201312150atl,atl,NichSt99,sacks,0.0,,,,,
player,201312150atl,atl,NichSt99,tackles_combined,6,,,,,
player,201312150atl,atl,NichSt99,tackles_solo,1,,,,,
player,201312150atl,atl,NichSt99,tackles_assists,5,,,,,
player,201312150atl,atl,NichSt99,tackles_loss,0,,,,,
player,201312150atl,atl,NichSt99,qb_hits,0,,,,,
player,201312150atl,atl,NichSt99,fumbles_rec,0,,,,,
player,201312150atl,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201312150atl,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201312150atl,atl,NichSt99,fumbles_forced,1,,,,,
player,201312150atl,atl,MassJo00,def_int,0,,,,,
player,201312150atl,atl,MassJo00,def_int_yds,0,,,,,
player,201312150atl,atl,MassJo00,def_int_td,0,,,,,
player,201312150atl,atl,MassJo00,def_int_long,0,,,,,
player,201312150atl,atl,MassJo00,pass_defended,0,,,,,
player,201312150atl,atl,MassJo00,sacks,0.0,,,,,
player,201312150atl,atl,MassJo00,tackles_combined,5,,,,,
player,201312150atl,atl,MassJo00,tackles_solo,1,,,,,
player,201312150atl,atl,MassJo00,tackles_assists,4,,,,,
player,201312150atl,atl,MassJo00,tackles_loss,0,,,,,
player,201312150atl,atl,MassJo00,qb_hits,0,,,,,
player,201312150atl,atl,MassJo00,fumbles_rec,0,,,,,
player,201312150atl,atl,MassJo00,fumbles_rec_yds,0,,,,,
player,201312150atl,atl,MassJo00,fumbles_rec_td,0,,,,,
player,201312150atl,atl,MassJo00,fumbles_forced,0,,,,,
player,201312150atl,atl,McClRo98,def_int,0,,,,,
player,201312150atl,atl,McClRo98,def_int_yds,0,,,,,
player,201312150atl,atl,McClRo98,def_int_td,0,,,,,
player,201312150atl,atl,McClRo98,def_int_long,0,,,,,
player,201312150atl,atl,McClRo98,pass_defended,0,,,,,
player,201312150atl,atl,McClRo98,sacks,0.0,,,,,
player,201312150atl,atl,McClRo98,tackles_combined,5,,,,,
player,201312150atl,atl,McClRo98,tackles_solo,2,,,,,
player,201312150atl,atl,McClRo98,tackles_assists,3,,,,,
player,201312150atl,atl,McClRo98,tackles_loss,0,,,,,
player,201312150atl,atl,McClRo98,qb_hits,0,,,,,
player,201312150atl,atl,McClRo98,fumbles_rec,2,,,,,
player,201312150atl,atl,McClRo98,fumbles_rec_yds,0,,,,,
player,201312150atl,atl,McClRo98,fumbles_rec_td,0,,,,,
player,201312150atl,atl,McClRo98,fumbles_forced,1,,,,,
player,201312150atl,atl,PeteCo00,def_int,0,,,,,
player,201312150atl,atl,PeteCo00,def_int_yds,0,,,,,
player,201312150atl,atl,PeteCo00,def_int_td,0,,,,,
player,201312150atl,atl,PeteCo00,def_int_long,0,,,,,
player,201312150atl,atl,PeteCo00,pass_defended,1,,,,,
player,201312150atl,atl,PeteCo00,sacks,0.0,,,,,
player,201312150atl,atl,PeteCo00,tackles_combined,4,,,,,
player,201312150atl,atl,PeteCo00,tackles_solo,1,,,,,
player,201312150atl,atl,PeteCo00,tackles_assists,3,,,,,
player,201312150atl,atl,PeteCo00,tackles_loss,0,,,,,
player,201312150atl,atl,PeteCo00,qb_hits,0,,,,,
player,201312150atl,atl,PeteCo00,fumbles_rec,0,,,,,
player,201312150atl,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201312150atl,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201312150atl,atl,PeteCo00,fumbles_forced,0,,,,,
player,201312150atl,atl,BabiJo20,def_int,0,,,,,
player,201312150atl,atl,BabiJo20,def_int_yds,0,,,,,
player,201312150atl,atl,BabiJo20,def_int_td,0,,,,,
player,201312150atl,atl,BabiJo20,def_int_long,0,,,,,
player,201312150atl,atl,BabiJo20,pass_defended,0,,,,,
player,201312150atl,atl,BabiJo20,sacks,0.0,,,,,
player,201312150atl,atl,BabiJo20,tackles_combined,1,,,,,
player,201312150atl,atl,BabiJo20,tackles_solo,0,,,,,
