game,2013,1,20130908,201309080sfo,gnb,"Green Bay Packers",28,sfo,"San Francisco 49ers",34
player,201309080sfo,gnb,ShieSa00,def_int_td,0,,,,,
player,201309080sfo,gnb,ShieSa00,def_int_long,0,,,,,
player,201309080sfo,gnb,ShieSa00,pass_defended,2,,,,,
player,201309080sfo,gnb,ShieSa00,sacks,0.0,,,,,
player,201309080sfo,gnb,ShieSa00,tackles_combined,9,,,,,
player,201309080sfo,gnb,ShieSa00,tackles_solo,7,,,,,
player,201309080sfo,gnb,ShieSa00,tackles_assists,2,,,,,
player,201309080sfo,gnb,ShieSa00,tackles_loss,0,,,,,
player,201309080sfo,gnb,ShieSa00,qb_hits,0,,,,,
player,201309080sfo,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201309080sfo,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201309080sfo,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201309080sfo,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201309080sfo,gnb,JennM.00,def_int,0,,,,,
player,201309080sfo,gnb,JennM.00,def_int_yds,0,,,,,
player,201309080sfo,gnb,JennM.00,def_int_td,0,,,,,
player,201309080sfo,gnb,JennM.00,def_int_long,0,,,,,
player,201309080sfo,gnb,JennM.00,pass_defended,0,,,,,
player,201309080sfo,gnb,JennM.00,sacks,0.0,,,,,
player,201309080sfo,gnb,JennM.00,tackles_combined,7,,,,,
player,201309080sfo,gnb,JennM.00,tackles_solo,6,,,,,
player,201309080sfo,gnb,JennM.00,tackles_assists,1,,,,,
player,201309080sfo,gnb,JennM.00,tackles_loss,1,,,,,
player,201309080sfo,gnb,JennM.00,qb_hits,0,,,,,
player,201309080sfo,gnb,JennM.00,fumbles_rec,0,,,,,
player,201309080sfo,gnb,JennM.00,fumbles_rec_yds,0,,,,,
player,201309080sfo,gnb,JennM.00,fumbles_rec_td,0,,,,,
player,201309080sfo,gnb,JennM.00,fumbles_forced,0,,,,,
player,201309080sfo,gnb,McMiJe00,def_int,0,,,,,
player,201309080sfo,gnb,McMiJe00,def_int_yds,0,,,,,
player,201309080sfo,gnb,McMiJe00,def_int_td,0,,,,,
player,201309080sfo,gnb,McMiJe00,def_int_long,0,,,,,
player,201309080sfo,gnb,McMiJe00,pass_defended,0,,,,,
player,201309080sfo,gnb,McMiJe00,sacks,0.0,,,,,
player,201309080sfo,gnb,McMiJe00,tackles_combined,5,,,,,
player,201309080sfo,gnb,McMiJe00,tackles_solo,5,,,,,
player,201309080sfo,gnb,McMiJe00,tackles_assists,0,,,,,
player,201309080sfo,gnb,McMiJe00,tackles_loss,0,,,,,
player,201309080sfo,gnb,McMiJe00,qb_hits,0,,,,,
player,201309080sfo,gnb,McMiJe00,fumbles_rec,0,,,,,
player,201309080sfo,gnb,McMiJe00,fumbles_rec_yds,0,,,,,
player,201309080sfo,gnb,McMiJe00,fumbles_rec_td,0,,,,,
player,201309080sfo,gnb,McMiJe00,fumbles_forced,0,,,,,
player,201309080sfo,gnb,WillTr99,def_int,0,,,,,
player,201309080sfo,gnb,WillTr99,def_int_yds,0,,,,,
player,201309080sfo,gnb,WillTr99,def_int_td,0,,,,,
player,201309080sfo,gnb,WillTr99,def_int_long,0,,,,,
player,201309080sfo,gnb,WillTr99,pass_defended,1,,,,,
player,201309080sfo,gnb,WillTr99,sacks,0.0,,,,,
player,201309080sfo,gnb,WillTr99,tackles_combined,5,,,,,
player,201309080sfo,gnb,WillTr99,tackles_solo,4,,,,,
player,201309080sfo,gnb,WillTr99,tackles_assists,1,,,,,
player,201309080sfo,gnb,WillTr99,tackles_loss,1,,,,,
player,201309080sfo,gnb,WillTr99,qb_hits,0,,,,,
player,201309080sfo,gnb,WillTr99,fumbles_rec,0,,,,,
player,201309080sfo,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201309080sfo,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201309080sfo,gnb,WillTr99,fumbles_forced,0,,,,,
player,201309080sfo,gnb,HydeMi00,def_int,0,,,,,
player,201309080sfo,gnb,HydeMi00,def_int_yds,0,,,,,
player,201309080sfo,gnb,HydeMi00,def_int_td,0,,,,,
player,201309080sfo,gnb,HydeMi00,def_int_long,0,,,,,
player,201309080sfo,gnb,HydeMi00,pass_defended,0,,,,,
player,201309080sfo,gnb,HydeMi00,sacks,0.0,,,,,
player,201309080sfo,gnb,HydeMi00,tackles_combined,4,,,,,
player,201309080sfo,gnb,HydeMi00,tackles_solo,3,,,,,
player,201309080sfo,gnb,HydeMi00,tackles_assists,1,,,,,
player,201309080sfo,gnb,HydeMi00,tackles_loss,0,,,,,
player,201309080sfo,gnb,HydeMi00,qb_hits,0,,,,,
player,201309080sfo,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201309080sfo,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201309080sfo,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201309080sfo,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201309080sfo,gnb,HousDa00,def_int,0,,,,,
player,201309080sfo,gnb,HousDa00,def_int_yds,0,,,,,
player,201309080sfo,gnb,HousDa00,def_int_td,0,,,,,
player,201309080sfo,gnb,HousDa00,def_int_long,0,,,,,
player,201309080sfo,gnb,HousDa00,pass_defended,0,,,,,
player,201309080sfo,gnb,HousDa00,sacks,0.0,,,,,
player,201309080sfo,gnb,HousDa00,tackles_combined,3,,,,,
player,201309080sfo,gnb,HousDa00,tackles_solo,3,,,,,
player,201309080sfo,gnb,HousDa00,tackles_assists,0,,,,,
player,201309080sfo,gnb,HousDa00,tackles_loss,0,,,,,
player,201309080sfo,gnb,HousDa00,qb_hits,0,,,,,
player,201309080sfo,gnb,HousDa00,fumbles_rec,0,,,,,
player,201309080sfo,gnb,HousDa00,fumbles_rec_yds,0,,,,,
player,201309080sfo,gnb,HousDa00,fumbles_rec_td,0,,,,,
player,201309080sfo,gnb,HousDa00,fumbles_forced,0,,,,,
player,201309080sfo,gnb,NealMi99,def_int,0,,,,,
player,201309080sfo,gnb,NealMi99,def_int_yds,0,,,,,
player,201309080sfo,gnb,NealMi99,def_int_td,0,,,,,
player,201309080sfo,gnb,NealMi99,def_int_long,0,,,,,
player,201309080sfo,gnb,NealMi99,pass_defended,0,,,,,
player,201309080sfo,gnb,NealMi99,sacks,0.0,,,,,
player,201309080sfo,gnb,NealMi99,tackles_combined,3,,,,,
player,201309080sfo,gnb,NealMi99,tackles_solo,2,,,,,
player,201309080sfo,gnb,NealMi99,tackles_assists,1,,,,,
player,201309080sfo,gnb,NealMi99,tackles_loss,0,,,,,
player,201309080sfo,gnb,NealMi99,qb_hits,0,,,,,
player,201309080sfo,gnb,NealMi99,fumbles_rec,0,,,,,
player,201309080sfo,gnb,NealMi99,fumbles_rec_yds,0,,,,,
player,201309080sfo,gnb,NealMi99,fumbles_rec_td,0,,,,,
player,201309080sfo,gnb,NealMi99,fumbles_forced,0,,,,,
player,201309080sfo,gnb,PerrNi00,def_int,0,,,,,
player,201309080sfo,gnb,PerrNi00,def_int_yds,0,,,,,
player,201309080sfo,gnb,PerrNi00,def_int_td,0,,,,,
player,201309080sfo,gnb,PerrNi00,def_int_long,0,,,,,
player,201309080sfo,gnb,PerrNi00,pass_defended,0,,,,,
player,201309080sfo,gnb,PerrNi00,sacks,0.0,,,,,
player,201309080sfo,gnb,PerrNi00,tackles_combined,3,,,,,
player,201309080sfo,gnb,PerrNi00,tackles_solo,2,,,,,
player,201309080sfo,gnb,PerrNi00,tackles_assists,1,,,,,
player,201309080sfo,gnb,PerrNi00,tackles_loss,0,,,,,
player,201309080sfo,gnb,PerrNi00,qb_hits,0,,,,,
player,201309080sfo,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201309080sfo,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201309080sfo,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201309080sfo,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201309080sfo,gnb,PickRy20,def_int,0,,,,,
player,201309080sfo,gnb,PickRy20,def_int_yds,0,,,,,
player,201309080sfo,gnb,PickRy20,def_int_td,0,,,,,
player,201309080sfo,gnb,PickRy20,def_int_long,0,,,,,
player,201309080sfo,gnb,PickRy20,pass_defended,0,,,,,
player,201309080sfo,gnb,PickRy20,sacks,0.0,,,,,
player,201309080sfo,gnb,PickRy20,tackles_combined,3,,,,,
player,201309080sfo,gnb,PickRy20,tackles_solo,3,,,,,
player,201309080sfo,gnb,PickRy20,tackles_assists,0,,,,,
player,201309080sfo,gnb,PickRy20,tackles_loss,1,,,,,
player,201309080sfo,gnb,PickRy20,qb_hits,0,,,,,
player,201309080sfo,gnb,PickRy20,fumbles_rec,0,,,,,
player,201309080sfo,gnb,PickRy20,fumbles_rec_yds,0,,,,,
player,201309080sfo,gnb,PickRy20,fumbles_rec_td,0,,,,,
player,201309080sfo,gnb,PickRy20,fumbles_forced,0,,,,,
player,201309080sfo,gnb,RajiBJ99,def_int,0,,,,,
player,201309080sfo,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201309080sfo,gnb,RajiBJ99,def_int_td,0,,,,,
player,201309080sfo,gnb,RajiBJ99,def_int_long,0,,,,,
player,201309080sfo,gnb,RajiBJ99,pass_defended,0,,,,,
player,201309080sfo,gnb,RajiBJ99,sacks,0.0,,,,,
player,201309080sfo,gnb,RajiBJ99,tackles_combined,3,,,,,
player,201309080sfo,gnb,RajiBJ99,tackles_solo,3,,,,,
player,201309080sfo,gnb,RajiBJ99,tackles_assists,0,,,,,
player,201309080sfo,gnb,RajiBJ99,tackles_loss,0,,,,,
player,201309080sfo,gnb,RajiBJ99,qb_hits,0,,,,,
player,201309080sfo,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201309080sfo,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201309080sfo,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201309080sfo,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201309080sfo,gnb,MastTi99,def_int,0,,,,,
player,201309080sfo,gnb,MastTi99,def_int_yds,0,,,,,
player,201309080sfo,gnb,MastTi99,def_int_td,0,,,,,
player,201309080sfo,gnb,MastTi99,def_int_long,0,,,,,
player,201309080sfo,gnb,MastTi99,pass_defended,0,,,,,
player,201309080sfo,gnb,MastTi99,sacks,0.0,,,,,
player,201309080sfo,gnb,MastTi99,tackles_combined,1,,,,,
player,201309080sfo,gnb,MastTi99,tackles_solo,1,,,,,
player,201309080sfo,gnb,MastTi99,tackles_assists,0,,,,,
player,201309080sfo,gnb,MastTi99,tackles_loss,0,,,,,
player,201309080sfo,gnb,MastTi99,qb_hits,0,,,,,
player,201309080sfo,gnb,MastTi99,fumbles_rec,0,,,,,
player,201309080sfo,gnb,MastTi99,fumbles_rec_yds,0,,,,,
player,201309080sfo,gnb,MastTi99,fumbles_rec_td,0,,,,,
player,201309080sfo,gnb,MastTi99,fumbles_forced,0,,,,,
player,201309080sfo,gnb,BanjCh00,def_int,0,,,,,
player,201309080sfo,gnb,BanjCh00,def_int_yds,0,,,,,
player,201309080sfo,gnb,BanjCh00,def_int_td,0,,,,,
player,201309080sfo,gnb,BanjCh00,def_int_long,0,,,,,
player,201309080sfo,gnb,BanjCh00,pass_defended,1,,,,,
player,201309080sfo,gnb,BanjCh00,sacks,0.0,,,,,
player,201309080sfo,gnb,BanjCh00,tackles_combined,0,,,,,
player,201309080sfo,gnb,BanjCh00,tackles_solo,0,,,,,
player,201309080sfo,gnb,BanjCh00,tackles_assists,0,,,,,
player,201309080sfo,gnb,BanjCh00,tackles_loss,0,,,,,
player,201309080sfo,gnb,BanjCh00,qb_hits,0,,,,,
player,201309080sfo,gnb,BanjCh00,fumbles_rec,0,,,,,
player,201309080sfo,gnb,BanjCh00,fumbles_rec_yds,0,,,,,
player,201309080sfo,gnb,BanjCh00,fumbles_rec_td,0,,,,,
player,201309080sfo,gnb,BanjCh00,fumbles_forced,0,,,,,
player,201309080sfo,sfo,ReidEr00,def_int,1,,,,,
player,201309080sfo,sfo,ReidEr00,def_int_yds,0,,,,,
player,201309080sfo,sfo,ReidEr00,def_int_td,0,,,,,
player,201309080sfo,sfo,ReidEr00,def_int_long,0,,,,,
player,201309080sfo,sfo,ReidEr00,pass_defended,1,,,,,
player,201309080sfo,sfo,ReidEr00,sacks,0.0,,,,,
player,201309080sfo,sfo,ReidEr00,tackles_combined,7,,,,,
player,201309080sfo,sfo,ReidEr00,tackles_solo,7,,,,,
player,201309080sfo,sfo,ReidEr00,tackles_assists,0,,,,,
player,201309080sfo,sfo,ReidEr00,tackles_loss,0,,,,,
player,201309080sfo,sfo,ReidEr00,qb_hits,0,,,,,
player,201309080sfo,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201309080sfo,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201309080sfo,sfo,SmitAl04,def_int,0,,,,,
player,201309080sfo,sfo,SmitAl04,def_int_yds,0,,,,,
player,201309080sfo,sfo,SmitAl04,def_int_td,0,,,,,
player,201309080sfo,sfo,SmitAl04,def_int_long,0,,,,,
player,201309080sfo,sfo,SmitAl04,pass_defended,0,,,,,
player,201309080sfo,sfo,SmitAl04,sacks,1.5,,,,,
player,201309080sfo,sfo,SmitAl04,tackles_combined,5,,,,,
player,201309080sfo,sfo,SmitAl04,tackles_solo,2,,,,,
player,201309080sfo,sfo,SmitAl04,tackles_assists,3,,,,,
player,201309080sfo,sfo,SmitAl04,tackles_loss,1,,,,,
player,201309080sfo,sfo,SmitAl04,qb_hits,4,,,,,
player,201309080sfo,sfo,SmitAl04,fumbles_rec,0,,,,,
player,201309080sfo,sfo,SmitAl04,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,SmitAl04,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,SmitAl04,fumbles_forced,0,,,,,
player,201309080sfo,sfo,McDoRa99,def_int,0,,,,,
player,201309080sfo,sfo,McDoRa99,def_int_yds,0,,,,,
player,201309080sfo,sfo,McDoRa99,def_int_td,0,,,,,
player,201309080sfo,sfo,McDoRa99,def_int_long,0,,,,,
player,201309080sfo,sfo,McDoRa99,pass_defended,0,,,,,
player,201309080sfo,sfo,McDoRa99,sacks,0.5,,,,,
player,201309080sfo,sfo,McDoRa99,tackles_combined,4,,,,,
player,201309080sfo,sfo,McDoRa99,tackles_solo,2,,,,,
player,201309080sfo,sfo,McDoRa99,tackles_assists,2,,,,,
player,201309080sfo,sfo,McDoRa99,tackles_loss,1,,,,,
player,201309080sfo,sfo,McDoRa99,qb_hits,1,,,,,
player,201309080sfo,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201309080sfo,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201309080sfo,sfo,BowmNa99,def_int,0,,,,,
player,201309080sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201309080sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201309080sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201309080sfo,sfo,BowmNa99,pass_defended,1,,,,,
player,201309080sfo,sfo,BowmNa99,sacks,0.0,,,,,
player,201309080sfo,sfo,BowmNa99,tackles_combined,8,,,,,
player,201309080sfo,sfo,BowmNa99,tackles_solo,7,,,,,
player,201309080sfo,sfo,BowmNa99,tackles_assists,1,,,,,
player,201309080sfo,sfo,BowmNa99,tackles_loss,0,,,,,
player,201309080sfo,sfo,BowmNa99,qb_hits,0,,,,,
player,201309080sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201309080sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,BowmNa99,fumbles_forced,1,,,,,
player,201309080sfo,sfo,WhitDo20,def_int,0,,,,,
player,201309080sfo,sfo,WhitDo20,def_int_yds,0,,,,,
player,201309080sfo,sfo,WhitDo20,def_int_td,0,,,,,
player,201309080sfo,sfo,WhitDo20,def_int_long,0,,,,,
player,201309080sfo,sfo,WhitDo20,pass_defended,1,,,,,
player,201309080sfo,sfo,WhitDo20,sacks,0.0,,,,,
player,201309080sfo,sfo,WhitDo20,tackles_combined,7,,,,,
player,201309080sfo,sfo,WhitDo20,tackles_solo,7,,,,,
player,201309080sfo,sfo,WhitDo20,tackles_assists,0,,,,,
player,201309080sfo,sfo,WhitDo20,tackles_loss,0,,,,,
player,201309080sfo,sfo,WhitDo20,qb_hits,0,,,,,
player,201309080sfo,sfo,WhitDo20,fumbles_rec,0,,,,,
player,201309080sfo,sfo,WhitDo20,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,WhitDo20,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,WhitDo20,fumbles_forced,0,,,,,
player,201309080sfo,sfo,WillPa98,def_int,0,,,,,
player,201309080sfo,sfo,WillPa98,def_int_yds,0,,,,,
player,201309080sfo,sfo,WillPa98,def_int_td,0,,,,,
player,201309080sfo,sfo,WillPa98,def_int_long,0,,,,,
player,201309080sfo,sfo,WillPa98,pass_defended,0,,,,,
player,201309080sfo,sfo,WillPa98,sacks,0.0,,,,,
player,201309080sfo,sfo,WillPa98,tackles_combined,5,,,,,
player,201309080sfo,sfo,WillPa98,tackles_solo,5,,,,,
player,201309080sfo,sfo,WillPa98,tackles_assists,0,,,,,
player,201309080sfo,sfo,WillPa98,tackles_loss,0,,,,,
player,201309080sfo,sfo,WillPa98,qb_hits,0,,,,,
player,201309080sfo,sfo,WillPa98,fumbles_rec,0,,,,,
player,201309080sfo,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,WillPa98,fumbles_forced,0,,,,,
player,201309080sfo,sfo,SmitJu20,def_int,0,,,,,
player,201309080sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201309080sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201309080sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201309080sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201309080sfo,sfo,SmitJu20,sacks,0.0,,,,,
player,201309080sfo,sfo,SmitJu20,tackles_combined,3,,,,,
player,201309080sfo,sfo,SmitJu20,tackles_solo,1,,,,,
player,201309080sfo,sfo,SmitJu20,tackles_assists,2,,,,,
player,201309080sfo,sfo,SmitJu20,tackles_loss,0,,,,,
player,201309080sfo,sfo,SmitJu20,qb_hits,0,,,,,
player,201309080sfo,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201309080sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201309080sfo,sfo,BrocTr00,def_int,0,,,,,
player,201309080sfo,sfo,BrocTr00,def_int_yds,0,,,,,
player,201309080sfo,sfo,BrocTr00,def_int_td,0,,,,,
player,201309080sfo,sfo,BrocTr00,def_int_long,0,,,,,
player,201309080sfo,sfo,BrocTr00,pass_defended,0,,,,,
player,201309080sfo,sfo,BrocTr00,sacks,0.0,,,,,
player,201309080sfo,sfo,BrocTr00,tackles_combined,1,,,,,
player,201309080sfo,sfo,BrocTr00,tackles_solo,1,,,,,
player,201309080sfo,sfo,BrocTr00,tackles_assists,0,,,,,
player,201309080sfo,sfo,BrocTr00,tackles_loss,0,,,,,
player,201309080sfo,sfo,BrocTr00,qb_hits,0,,,,,
player,201309080sfo,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201309080sfo,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201309080sfo,sfo,BrooAh21,def_int,0,,,,,
player,201309080sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201309080sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201309080sfo,sfo,BrooAh21,def_int_long,0,,,,,
player,201309080sfo,sfo,BrooAh21,pass_defended,1,,,,,
player,201309080sfo,sfo,BrooAh21,sacks,0.0,,,,,
player,201309080sfo,sfo,BrooAh21,tackles_combined,1,,,,,
player,201309080sfo,sfo,BrooAh21,tackles_solo,1,,,,,
player,201309080sfo,sfo,BrooAh21,tackles_assists,0,,,,,
player,201309080sfo,sfo,BrooAh21,tackles_loss,0,,,,,
player,201309080sfo,sfo,BrooAh21,qb_hits,0,,,,,
player,201309080sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201309080sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201309080sfo,sfo,BrowTa99,def_int,0,,,,,
player,201309080sfo,sfo,BrowTa99,def_int_yds,0,,,,,
player,201309080sfo,sfo,BrowTa99,def_int_td,0,,,,,
player,201309080sfo,sfo,BrowTa99,def_int_long,0,,,,,
player,201309080sfo,sfo,BrowTa99,pass_defended,0,,,,,
player,201309080sfo,sfo,BrowTa99,sacks,0.0,,,,,
player,201309080sfo,sfo,BrowTa99,tackles_combined,1,,,,,
player,201309080sfo,sfo,BrowTa99,tackles_solo,1,,,,,
player,201309080sfo,sfo,BrowTa99,tackles_assists,0,,,,,
player,201309080sfo,sfo,BrowTa99,tackles_loss,0,,,,,
player,201309080sfo,sfo,BrowTa99,qb_hits,0,,,,,
player,201309080sfo,sfo,BrowTa99,fumbles_rec,1,,,,,
player,201309080sfo,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201309080sfo,sfo,DahlCr99,def_int,0,,,,,
player,201309080sfo,sfo,DahlCr99,def_int_yds,0,,,,,
player,201309080sfo,sfo,DahlCr99,def_int_td,0,,,,,
player,201309080sfo,sfo,DahlCr99,def_int_long,0,,,,,
player,201309080sfo,sfo,DahlCr99,pass_defended,0,,,,,
player,201309080sfo,sfo,DahlCr99,sacks,0.0,,,,,
player,201309080sfo,sfo,DahlCr99,tackles_combined,1,,,,,
player,201309080sfo,sfo,DahlCr99,tackles_solo,1,,,,,
player,201309080sfo,sfo,DahlCr99,tackles_assists,0,,,,,
player,201309080sfo,sfo,DahlCr99,tackles_loss,0,,,,,
player,201309080sfo,sfo,DahlCr99,qb_hits,0,,,,,
player,201309080sfo,sfo,DahlCr99,fumbles_rec,0,,,,,
player,201309080sfo,sfo,DahlCr99,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,DahlCr99,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,DahlCr99,fumbles_forced,0,,,,,
player,201309080sfo,sfo,DorsGl99,def_int,0,,,,,
player,201309080sfo,sfo,DorsGl99,def_int_yds,0,,,,,
player,201309080sfo,sfo,DorsGl99,def_int_td,0,,,,,
player,201309080sfo,sfo,DorsGl99,def_int_long,0,,,,,
player,201309080sfo,sfo,DorsGl99,pass_defended,0,,,,,
player,201309080sfo,sfo,DorsGl99,sacks,0.0,,,,,
player,201309080sfo,sfo,DorsGl99,tackles_combined,1,,,,,
player,201309080sfo,sfo,DorsGl99,tackles_solo,1,,,,,
player,201309080sfo,sfo,DorsGl99,tackles_assists,0,,,,,
player,201309080sfo,sfo,DorsGl99,tackles_loss,0,,,,,
player,201309080sfo,sfo,DorsGl99,qb_hits,0,,,,,
player,201309080sfo,sfo,DorsGl99,fumbles_rec,0,,,,,
player,201309080sfo,sfo,DorsGl99,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,DorsGl99,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,DorsGl99,fumbles_forced,0,,,,,
player,201309080sfo,sfo,JeroTo00,def_int,0,,,,,
player,201309080sfo,sfo,JeroTo00,def_int_yds,0,,,,,
player,201309080sfo,sfo,JeroTo00,def_int_td,0,,,,,
player,201309080sfo,sfo,JeroTo00,def_int_long,0,,,,,
player,201309080sfo,sfo,JeroTo00,pass_defended,0,,,,,
player,201309080sfo,sfo,JeroTo00,sacks,0.0,,,,,
player,201309080sfo,sfo,JeroTo00,tackles_combined,1,,,,,
player,201309080sfo,sfo,JeroTo00,tackles_solo,0,,,,,
player,201309080sfo,sfo,JeroTo00,tackles_assists,1,,,,,
player,201309080sfo,sfo,JeroTo00,tackles_loss,0,,,,,
player,201309080sfo,sfo,JeroTo00,qb_hits,0,,,,,
player,201309080sfo,sfo,JeroTo00,fumbles_rec,0,,,,,
player,201309080sfo,sfo,JeroTo00,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,JeroTo00,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,JeroTo00,fumbles_forced,0,,,,,
player,201309080sfo,sfo,SkutDa00,def_int,0,,,,,
player,201309080sfo,sfo,SkutDa00,def_int_yds,0,,,,,
player,201309080sfo,sfo,SkutDa00,def_int_td,0,,,,,
player,201309080sfo,sfo,SkutDa00,def_int_long,0,,,,,
player,201309080sfo,sfo,SkutDa00,pass_defended,0,,,,,
player,201309080sfo,sfo,SkutDa00,sacks,0.0,,,,,
player,201309080sfo,sfo,SkutDa00,tackles_combined,1,,,,,
player,201309080sfo,sfo,SkutDa00,tackles_solo,1,,,,,
player,201309080sfo,sfo,SkutDa00,tackles_assists,0,,,,,
player,201309080sfo,sfo,SkutDa00,tackles_loss,0,,,,,
player,201309080sfo,sfo,SkutDa00,qb_hits,0,,,,,
player,201309080sfo,sfo,SkutDa00,fumbles_rec,0,,,,,
player,201309080sfo,sfo,SkutDa00,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,SkutDa00,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,SkutDa00,fumbles_forced,0,,,,,
player,201309080sfo,sfo,SpilCJ99,def_int,0,,,,,
player,201309080sfo,sfo,SpilCJ99,def_int_yds,0,,,,,
player,201309080sfo,sfo,SpilCJ99,def_int_td,0,,,,,
player,201309080sfo,sfo,SpilCJ99,def_int_long,0,,,,,
player,201309080sfo,sfo,SpilCJ99,pass_defended,0,,,,,
player,201309080sfo,sfo,SpilCJ99,sacks,0.0,,,,,
player,201309080sfo,sfo,SpilCJ99,tackles_combined,1,,,,,
player,201309080sfo,sfo,SpilCJ99,tackles_solo,1,,,,,
player,201309080sfo,sfo,SpilCJ99,tackles_assists,0,,,,,
player,201309080sfo,sfo,SpilCJ99,tackles_loss,0,,,,,
player,201309080sfo,sfo,SpilCJ99,qb_hits,0,,,,,
player,201309080sfo,sfo,SpilCJ99,fumbles_rec,0,,,,,
player,201309080sfo,sfo,SpilCJ99,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,SpilCJ99,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,SpilCJ99,fumbles_forced,0,,,,,
player,201309080sfo,sfo,WillIa00,def_int,0,,,,,
player,201309080sfo,sfo,WillIa00,def_int_yds,0,,,,,
player,201309080sfo,sfo,WillIa00,def_int_td,0,,,,,
player,201309080sfo,sfo,WillIa00,def_int_long,0,,,,,
player,201309080sfo,sfo,WillIa00,pass_defended,0,,,,,
player,201309080sfo,sfo,WillIa00,sacks,0.0,,,,,
player,201309080sfo,sfo,WillIa00,tackles_combined,1,,,,,
player,201309080sfo,sfo,WillIa00,tackles_solo,1,,,,,
player,201309080sfo,sfo,WillIa00,tackles_assists,0,,,,,
