game,2013,5,20131006,201310060crd,car,"Carolina Panthers",6,crd,"Arizona Cardinals",22
player,201310060crd,car,NewtCa00,targets,0,,,,,
player,201310060crd,car,NewtCa00,rec,0,,,,,
player,201310060crd,car,NewtCa00,rec_yds,0,,,,,
player,201310060crd,car,NewtCa00,rec_td,0,,,,,
player,201310060crd,car,NewtCa00,rec_long,0,,,,,
player,201310060crd,car,NewtCa00,fumbles,1,,,,,
player,201310060crd,car,NewtCa00,fumbles_lost,1,,,,,
player,201310060crd,car,WillDe02,pass_cmp,0,,,,,
player,201310060crd,car,WillDe02,pass_att,0,,,,,
player,201310060crd,car,WillDe02,pass_yds,0,,,,,
player,201310060crd,car,WillDe02,pass_td,0,,,,,
player,201310060crd,car,WillDe02,pass_int,0,,,,,
player,201310060crd,car,WillDe02,pass_sacked,0,,,,,
player,201310060crd,car,WillDe02,pass_sacked_yds,0,,,,,
player,201310060crd,car,WillDe02,pass_long,0,,,,,
player,201310060crd,car,WillDe02,pass_rating,,,,,,
player,201310060crd,car,WillDe02,rush_att,12,,,,,
player,201310060crd,car,WillDe02,rush_yds,39,,,,,
player,201310060crd,car,WillDe02,rush_td,0,,,,,
player,201310060crd,car,WillDe02,rush_long,9,,,,,
player,201310060crd,car,WillDe02,targets,3,,,,,
player,201310060crd,car,WillDe02,rec,2,,,,,
player,201310060crd,car,WillDe02,rec_yds,30,,,,,
player,201310060crd,car,WillDe02,rec_td,0,,,,,
player,201310060crd,car,WillDe02,rec_long,19,,,,,
player,201310060crd,car,WillDe02,fumbles,0,,,,,
player,201310060crd,car,WillDe02,fumbles_lost,0,,,,,
player,201310060crd,car,TolbMi00,pass_cmp,0,,,,,
player,201310060crd,car,TolbMi00,pass_att,0,,,,,
player,201310060crd,car,TolbMi00,pass_yds,0,,,,,
player,201310060crd,car,TolbMi00,pass_td,0,,,,,
player,201310060crd,car,TolbMi00,pass_int,0,,,,,
player,201310060crd,car,TolbMi00,pass_sacked,0,,,,,
player,201310060crd,car,TolbMi00,pass_sacked_yds,0,,,,,
player,201310060crd,car,TolbMi00,pass_long,0,,,,,
player,201310060crd,car,TolbMi00,pass_rating,,,,,,
player,201310060crd,car,TolbMi00,rush_att,4,,,,,
player,201310060crd,car,TolbMi00,rush_yds,31,,,,,
player,201310060crd,car,TolbMi00,rush_td,0,,,,,
player,201310060crd,car,TolbMi00,rush_long,20,,,,,
player,201310060crd,car,TolbMi00,targets,1,,,,,
player,201310060crd,car,TolbMi00,rec,1,,,,,
player,201310060crd,car,TolbMi00,rec_yds,9,,,,,
player,201310060crd,car,TolbMi00,rec_td,0,,,,,
player,201310060crd,car,TolbMi00,rec_long,9,,,,,
player,201310060crd,car,TolbMi00,fumbles,0,,,,,
player,201310060crd,car,TolbMi00,fumbles_lost,0,,,,,
player,201310060crd,car,OlseGr00,pass_cmp,0,,,,,
player,201310060crd,car,OlseGr00,pass_att,0,,,,,
player,201310060crd,car,OlseGr00,pass_yds,0,,,,,
player,201310060crd,car,OlseGr00,pass_td,0,,,,,
player,201310060crd,car,OlseGr00,pass_int,0,,,,,
player,201310060crd,car,OlseGr00,pass_sacked,0,,,,,
player,201310060crd,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201310060crd,car,OlseGr00,pass_long,0,,,,,
player,201310060crd,car,OlseGr00,pass_rating,,,,,,
player,201310060crd,car,OlseGr00,rush_att,0,,,,,
player,201310060crd,car,OlseGr00,rush_yds,0,,,,,
player,201310060crd,car,OlseGr00,rush_td,0,,,,,
player,201310060crd,car,OlseGr00,rush_long,0,,,,,
player,201310060crd,car,OlseGr00,targets,6,,,,,
player,201310060crd,car,OlseGr00,rec,5,,,,,
player,201310060crd,car,OlseGr00,rec_yds,79,,,,,
player,201310060crd,car,OlseGr00,rec_td,0,,,,,
player,201310060crd,car,OlseGr00,rec_long,25,,,,,
player,201310060crd,car,OlseGr00,fumbles,0,,,,,
player,201310060crd,car,OlseGr00,fumbles_lost,0,,,,,
player,201310060crd,car,GinnTe00,pass_cmp,0,,,,,
player,201310060crd,car,GinnTe00,pass_att,0,,,,,
player,201310060crd,car,GinnTe00,pass_yds,0,,,,,
player,201310060crd,car,GinnTe00,pass_td,0,,,,,
player,201310060crd,car,GinnTe00,pass_int,0,,,,,
player,201310060crd,car,GinnTe00,pass_sacked,0,,,,,
player,201310060crd,car,GinnTe00,pass_sacked_yds,0,,,,,
player,201310060crd,car,GinnTe00,pass_long,0,,,,,
player,201310060crd,car,GinnTe00,pass_rating,,,,,,
player,201310060crd,car,GinnTe00,rush_att,0,,,,,
player,201310060crd,car,GinnTe00,rush_yds,0,,,,,
player,201310060crd,car,GinnTe00,rush_td,0,,,,,
player,201310060crd,car,GinnTe00,rush_long,0,,,,,
player,201310060crd,car,GinnTe00,targets,5,,,,,
player,201310060crd,car,GinnTe00,rec,4,,,,,
player,201310060crd,car,GinnTe00,rec_yds,78,,,,,
player,201310060crd,car,GinnTe00,rec_td,0,,,,,
player,201310060crd,car,GinnTe00,rec_long,32,,,,,
player,201310060crd,car,GinnTe00,fumbles,0,,,,,
player,201310060crd,car,GinnTe00,fumbles_lost,0,,,,,
player,201310060crd,car,SmitSt01,pass_cmp,0,,,,,
player,201310060crd,car,SmitSt01,pass_att,0,,,,,
player,201310060crd,car,SmitSt01,pass_yds,0,,,,,
player,201310060crd,car,SmitSt01,pass_td,0,,,,,
player,201310060crd,car,SmitSt01,pass_int,0,,,,,
player,201310060crd,car,SmitSt01,pass_sacked,0,,,,,
player,201310060crd,car,SmitSt01,pass_sacked_yds,0,,,,,
player,201310060crd,car,SmitSt01,pass_long,0,,,,,
player,201310060crd,car,SmitSt01,pass_rating,,,,,,
player,201310060crd,car,SmitSt01,rush_att,0,,,,,
player,201310060crd,car,SmitSt01,rush_yds,0,,,,,
player,201310060crd,car,SmitSt01,rush_td,0,,,,,
player,201310060crd,car,SmitSt01,rush_long,0,,,,,
player,201310060crd,car,SmitSt01,targets,10,,,,,
player,201310060crd,car,SmitSt01,rec,4,,,,,
player,201310060crd,car,SmitSt01,rec_yds,60,,,,,
player,201310060crd,car,SmitSt01,rec_td,0,,,,,
player,201310060crd,car,SmitSt01,rec_long,19,,,,,
player,201310060crd,car,SmitSt01,fumbles,0,,,,,
player,201310060crd,car,SmitSt01,fumbles_lost,0,,,,,
player,201310060crd,car,LaFeBr00,pass_cmp,0,,,,,
player,201310060crd,car,LaFeBr00,pass_att,0,,,,,
player,201310060crd,car,LaFeBr00,pass_yds,0,,,,,
player,201310060crd,car,LaFeBr00,pass_td,0,,,,,
player,201310060crd,car,LaFeBr00,pass_int,0,,,,,
player,201310060crd,car,LaFeBr00,pass_sacked,0,,,,,
player,201310060crd,car,LaFeBr00,pass_sacked_yds,0,,,,,
player,201310060crd,car,LaFeBr00,pass_long,0,,,,,
player,201310060crd,car,LaFeBr00,pass_rating,,,,,,
player,201310060crd,car,LaFeBr00,rush_att,0,,,,,
player,201310060crd,car,LaFeBr00,rush_yds,0,,,,,
player,201310060crd,car,LaFeBr00,rush_td,0,,,,,
player,201310060crd,car,LaFeBr00,rush_long,0,,,,,
player,201310060crd,car,LaFeBr00,targets,9,,,,,
player,201310060crd,car,LaFeBr00,rec,4,,,,,
player,201310060crd,car,LaFeBr00,rec_yds,47,,,,,
player,201310060crd,car,LaFeBr00,rec_td,0,,,,,
player,201310060crd,car,LaFeBr00,rec_long,16,,,,,
player,201310060crd,car,LaFeBr00,fumbles,0,,,,,
player,201310060crd,car,LaFeBr00,fumbles_lost,0,,,,,
player,201310060crd,car,BarnKe00,pass_cmp,0,,,,,
player,201310060crd,car,BarnKe00,pass_att,0,,,,,
player,201310060crd,car,BarnKe00,pass_yds,0,,,,,
player,201310060crd,car,BarnKe00,pass_td,0,,,,,
player,201310060crd,car,BarnKe00,pass_int,0,,,,,
player,201310060crd,car,BarnKe00,pass_sacked,0,,,,,
player,201310060crd,car,BarnKe00,pass_sacked_yds,0,,,,,
player,201310060crd,car,BarnKe00,pass_long,0,,,,,
player,201310060crd,car,BarnKe00,pass_rating,,,,,,
player,201310060crd,car,BarnKe00,rush_att,0,,,,,
player,201310060crd,car,BarnKe00,rush_yds,0,,,,,
player,201310060crd,car,BarnKe00,rush_td,0,,,,,
player,201310060crd,car,BarnKe00,rush_long,0,,,,,
player,201310060crd,car,BarnKe00,targets,2,,,,,
player,201310060crd,car,BarnKe00,rec,1,,,,,
player,201310060crd,car,BarnKe00,rec_yds,5,,,,,
player,201310060crd,car,BarnKe00,rec_td,0,,,,,
player,201310060crd,car,BarnKe00,rec_long,5,,,,,
player,201310060crd,car,BarnKe00,fumbles,0,,,,,
player,201310060crd,car,BarnKe00,fumbles_lost,0,,,,,
player,201310060crd,car,EdwaAr00,pass_cmp,0,,,,,
player,201310060crd,car,EdwaAr00,pass_att,0,,,,,
player,201310060crd,car,EdwaAr00,pass_yds,0,,,,,
player,201310060crd,car,EdwaAr00,pass_td,0,,,,,
player,201310060crd,car,EdwaAr00,pass_int,0,,,,,
player,201310060crd,car,EdwaAr00,pass_sacked,0,,,,,
player,201310060crd,car,EdwaAr00,pass_sacked_yds,0,,,,,
player,201310060crd,car,EdwaAr00,pass_long,0,,,,,
player,201310060crd,car,EdwaAr00,pass_rating,,,,,,
player,201310060crd,car,EdwaAr00,rush_att,0,,,,,
player,201310060crd,car,EdwaAr00,rush_yds,0,,,,,
player,201310060crd,car,EdwaAr00,rush_td,0,,,,,
player,201310060crd,car,EdwaAr00,rush_long,0,,,,,
player,201310060crd,car,EdwaAr00,targets,2,,,,,
player,201310060crd,car,EdwaAr00,rec,0,,,,,
player,201310060crd,car,EdwaAr00,rec_yds,0,,,,,
player,201310060crd,car,EdwaAr00,rec_td,0,,,,,
player,201310060crd,car,EdwaAr00,rec_long,0,,,,,
player,201310060crd,car,EdwaAr00,fumbles,0,,,,,
player,201310060crd,car,EdwaAr00,fumbles_lost,0,,,,,
player,201310060crd,crd,PalmCa00,pass_cmp,19,,,,,
player,201310060crd,crd,PalmCa00,pass_att,28,,,,,
player,201310060crd,crd,PalmCa00,pass_yds,175,,,,,
player,201310060crd,crd,PalmCa00,pass_td,1,,,,,
player,201310060crd,crd,PalmCa00,pass_int,3,,,,,
player,201310060crd,crd,PalmCa00,pass_sacked,2,,,,,
player,201310060crd,crd,PalmCa00,pass_sacked_yds,15,,,,,
player,201310060crd,crd,PalmCa00,pass_long,22,,,,,
player,201310060crd,crd,PalmCa00,pass_rating,57.0,,,,,
player,201310060crd,crd,PalmCa00,rush_att,3,,,,,
player,201310060crd,crd,PalmCa00,rush_yds,-3,,,,,
player,201310060crd,crd,PalmCa00,rush_td,0,,,,,
player,201310060crd,crd,PalmCa00,rush_long,-1,,,,,
player,201310060crd,crd,PalmCa00,targets,0,,,,,
player,201310060crd,crd,PalmCa00,rec,0,,,,,
player,201310060crd,crd,PalmCa00,rec_yds,0,,,,,
player,201310060crd,crd,PalmCa00,rec_td,0,,,,,
player,201310060crd,crd,PalmCa00,rec_long,0,,,,,
player,201310060crd,crd,PalmCa00,fumbles,0,,,,,
player,201310060crd,crd,PalmCa00,fumbles_lost,0,,,,,
player,201310060crd,crd,ElliAn00,pass_cmp,0,,,,,
player,201310060crd,crd,ElliAn00,pass_att,0,,,,,
player,201310060crd,crd,ElliAn00,pass_yds,0,,,,,
player,201310060crd,crd,ElliAn00,pass_td,0,,,,,
player,201310060crd,crd,ElliAn00,pass_int,0,,,,,
player,201310060crd,crd,ElliAn00,pass_sacked,0,,,,,
player,201310060crd,crd,ElliAn00,pass_sacked_yds,0,,,,,
player,201310060crd,crd,ElliAn00,pass_long,0,,,,,
player,201310060crd,crd,ElliAn00,pass_rating,,,,,,
player,201310060crd,crd,ElliAn00,rush_att,7,,,,,
player,201310060crd,crd,ElliAn00,rush_yds,52,,,,,
player,201310060crd,crd,ElliAn00,rush_td,0,,,,,
player,201310060crd,crd,ElliAn00,rush_long,26,,,,,
player,201310060crd,crd,ElliAn00,targets,4,,,,,
player,201310060crd,crd,ElliAn00,rec,4,,,,,
player,201310060crd,crd,ElliAn00,rec_yds,31,,,,,
player,201310060crd,crd,ElliAn00,rec_td,0,,,,,
player,201310060crd,crd,ElliAn00,rec_long,15,,,,,
player,201310060crd,crd,ElliAn00,fumbles,0,,,,,
player,201310060crd,crd,ElliAn00,fumbles_lost,0,,,,,
player,201310060crd,crd,MendRa00,pass_cmp,0,,,,,
player,201310060crd,crd,MendRa00,pass_att,0,,,,,
player,201310060crd,crd,MendRa00,pass_yds,0,,,,,
player,201310060crd,crd,MendRa00,pass_td,0,,,,,
player,201310060crd,crd,MendRa00,pass_int,0,,,,,
player,201310060crd,crd,MendRa00,pass_sacked,0,,,,,
player,201310060crd,crd,MendRa00,pass_sacked_yds,0,,,,,
player,201310060crd,crd,MendRa00,pass_long,0,,,,,
player,201310060crd,crd,MendRa00,pass_rating,,,,,,
player,201310060crd,crd,MendRa00,rush_att,17,,,,,
player,201310060crd,crd,MendRa00,rush_yds,43,,,,,
player,201310060crd,crd,MendRa00,rush_td,1,,,,,
player,201310060crd,crd,MendRa00,rush_long,7,,,,,
player,201310060crd,crd,MendRa00,targets,2,,,,,
player,201310060crd,crd,MendRa00,rec,2,,,,,
player,201310060crd,crd,MendRa00,rec_yds,7,,,,,
player,201310060crd,crd,MendRa00,rec_td,0,,,,,
player,201310060crd,crd,MendRa00,rec_long,5,,,,,
player,201310060crd,crd,MendRa00,fumbles,0,,,,,
player,201310060crd,crd,MendRa00,fumbles_lost,0,,,,,
player,201310060crd,crd,FloyMi00,pass_cmp,0,,,,,
player,201310060crd,crd,FloyMi00,pass_att,0,,,,,
player,201310060crd,crd,FloyMi00,pass_yds,0,,,,,
player,201310060crd,crd,FloyMi00,pass_td,0,,,,,
player,201310060crd,crd,FloyMi00,pass_int,0,,,,,
player,201310060crd,crd,FloyMi00,pass_sacked,0,,,,,
player,201310060crd,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201310060crd,crd,FloyMi00,pass_long,0,,,,,
player,201310060crd,crd,FloyMi00,pass_rating,,,,,,
player,201310060crd,crd,FloyMi00,rush_att,0,,,,,
player,201310060crd,crd,FloyMi00,rush_yds,0,,,,,
player,201310060crd,crd,FloyMi00,rush_td,0,,,,,
player,201310060crd,crd,FloyMi00,rush_long,0,,,,,
player,201310060crd,crd,FloyMi00,targets,7,,,,,
player,201310060crd,crd,FloyMi00,rec,5,,,,,
player,201310060crd,crd,FloyMi00,rec_yds,61,,,,,
player,201310060crd,crd,FloyMi00,rec_td,0,,,,,
player,201310060crd,crd,FloyMi00,rec_long,22,,,,,
player,201310060crd,crd,FloyMi00,fumbles,0,,,,,
player,201310060crd,crd,FloyMi00,fumbles_lost,0,,,,,
player,201310060crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201310060crd,crd,FitzLa00,pass_att,0,,,,,
player,201310060crd,crd,FitzLa00,pass_yds,0,,,,,
player,201310060crd,crd,FitzLa00,pass_td,0,,,,,
player,201310060crd,crd,FitzLa00,pass_int,0,,,,,
player,201310060crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201310060crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201310060crd,crd,FitzLa00,pass_long,0,,,,,
player,201310060crd,crd,FitzLa00,pass_rating,,,,,,
player,201310060crd,crd,FitzLa00,rush_att,0,,,,,
player,201310060crd,crd,FitzLa00,rush_yds,0,,,,,
player,201310060crd,crd,FitzLa00,rush_td,0,,,,,
player,201310060crd,crd,FitzLa00,rush_long,0,,,,,
player,201310060crd,crd,FitzLa00,targets,6,,,,,
player,201310060crd,crd,FitzLa00,rec,3,,,,,
player,201310060crd,crd,FitzLa00,rec_yds,43,,,,,
player,201310060crd,crd,FitzLa00,rec_td,0,,,,,
player,201310060crd,crd,FitzLa00,rec_long,19,,,,,
player,201310060crd,crd,FitzLa00,fumbles,0,,,,,
player,201310060crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201310060crd,crd,DrayJi00,pass_cmp,0,,,,,
player,201310060crd,crd,DrayJi00,pass_att,0,,,,,
player,201310060crd,crd,DrayJi00,pass_yds,0,,,,,
player,201310060crd,crd,DrayJi00,pass_td,0,,,,,
player,201310060crd,crd,DrayJi00,pass_int,0,,,,,
player,201310060crd,crd,DrayJi00,pass_sacked,0,,,,,
player,201310060crd,crd,DrayJi00,pass_sacked_yds,0,,,,,
player,201310060crd,crd,DrayJi00,pass_long,0,,,,,
player,201310060crd,crd,DrayJi00,pass_rating,,,,,,
player,201310060crd,crd,DrayJi00,rush_att,0,,,,,
player,201310060crd,crd,DrayJi00,rush_yds,0,,,,,
player,201310060crd,crd,DrayJi00,rush_td,0,,,,,
player,201310060crd,crd,DrayJi00,rush_long,0,,,,,
player,201310060crd,crd,DrayJi00,targets,2,,,,,
player,201310060crd,crd,DrayJi00,rec,2,,,,,
player,201310060crd,crd,DrayJi00,rec_yds,13,,,,,
player,201310060crd,crd,DrayJi00,rec_td,1,,,,,
player,201310060crd,crd,DrayJi00,rec_long,7,,,,,
player,201310060crd,crd,DrayJi00,fumbles,0,,,,,
player,201310060crd,crd,DrayJi00,fumbles_lost,0,,,,,
player,201310060crd,crd,RobeAn00,pass_cmp,0,,,,,
player,201310060crd,crd,RobeAn00,pass_att,0,,,,,
player,201310060crd,crd,RobeAn00,pass_yds,0,,,,,
player,201310060crd,crd,RobeAn00,pass_td,0,,,,,
player,201310060crd,crd,RobeAn00,pass_int,0,,,,,
player,201310060crd,crd,RobeAn00,pass_sacked,0,,,,,
player,201310060crd,crd,RobeAn00,pass_sacked_yds,0,,,,,
player,201310060crd,crd,RobeAn00,pass_long,0,,,,,
player,201310060crd,crd,RobeAn00,pass_rating,,,,,,
player,201310060crd,crd,RobeAn00,rush_att,0,,,,,
player,201310060crd,crd,RobeAn00,rush_yds,0,,,,,
player,201310060crd,crd,RobeAn00,rush_td,0,,,,,
player,201310060crd,crd,RobeAn00,rush_long,0,,,,,
player,201310060crd,crd,RobeAn00,targets,1,,,,,
player,201310060crd,crd,RobeAn00,rec,0,,,,,
player,201310060crd,crd,RobeAn00,rec_yds,0,,,,,
player,201310060crd,crd,RobeAn00,rec_td,0,,,,,
player,201310060crd,crd,RobeAn00,rec_long,0,,,,,
player,201310060crd,crd,RobeAn00,fumbles,0,,,,,
player,201310060crd,crd,RobeAn00,fumbles_lost,0,,,,,
player,201310060crd,crd,HousRo01,pass_cmp,0,,,,,
player,201310060crd,crd,HousRo01,pass_att,0,,,,,
player,201310060crd,crd,HousRo01,pass_yds,0,,,,,
player,201310060crd,crd,HousRo01,pass_td,0,,,,,
player,201310060crd,crd,HousRo01,pass_int,0,,,,,
player,201310060crd,crd,HousRo01,pass_sacked,0,,,,,
player,201310060crd,crd,HousRo01,pass_sacked_yds,0,,,,,
player,201310060crd,crd,HousRo01,pass_long,0,,,,,
player,201310060crd,crd,HousRo01,pass_rating,,,,,,
player,201310060crd,crd,HousRo01,rush_att,0,,,,,
player,201310060crd,crd,HousRo01,rush_yds,0,,,,,
player,201310060crd,crd,HousRo01,rush_td,0,,,,,
player,201310060crd,crd,HousRo01,rush_long,0,,,,,
player,201310060crd,crd,HousRo01,targets,2,,,,,
player,201310060crd,crd,HousRo01,rec,0,,,,,
player,201310060crd,crd,HousRo01,rec_yds,0,,,,,
player,201310060crd,crd,HousRo01,rec_td,0,,,,,
player,201310060crd,crd,HousRo01,rec_long,0,,,,,
player,201310060crd,crd,HousRo01,fumbles,0,,,,,
player,201310060crd,crd,HousRo01,fumbles_lost,0,,,,,
player,201310060crd,crd,SmitAl22,pass_cmp,0,,,,,
player,201310060crd,crd,SmitAl22,pass_att,0,,,,,
player,201310060crd,crd,SmitAl22,pass_yds,0,,,,,
player,201310060crd,crd,SmitAl22,pass_td,0,,,,,
player,201310060crd,crd,SmitAl22,pass_int,0,,,,,
player,201310060crd,crd,SmitAl22,pass_sacked,0,,,,,
player,201310060crd,crd,SmitAl22,pass_sacked_yds,0,,,,,
player,201310060crd,crd,SmitAl22,pass_long,0,,,,,
player,201310060crd,crd,SmitAl22,pass_rating,,,,,,
player,201310060crd,crd,SmitAl22,rush_att,1,,,,,
player,201310060crd,crd,SmitAl22,rush_yds,-2,,,,,
player,201310060crd,crd,SmitAl22,rush_td,0,,,,,
player,201310060crd,crd,SmitAl22,rush_long,-2,,,,,
player,201310060crd,crd,SmitAl22,targets,3,,,,,
player,201310060crd,crd,SmitAl22,rec,3,,,,,
player,201310060crd,crd,SmitAl22,rec_yds,20,,,,,
player,201310060crd,crd,SmitAl22,rec_td,0,,,,,
player,201310060crd,crd,SmitAl22,rec_long,9,,,,,
player,201310060crd,crd,SmitAl22,fumbles,0,,,,,
player,201310060crd,crd,SmitAl22,fumbles_lost,0,,,,,
player,201310060crd,car,KuecLu00,def_int,1,,,,,
player,201310060crd,car,KuecLu00,def_int_yds,30,,,,,
player,201310060crd,car,KuecLu00,def_int_td,0,,,,,
player,201310060crd,car,KuecLu00,def_int_long,30,,,,,
player,201310060crd,car,KuecLu00,pass_defended,1,,,,,
player,201310060crd,car,KuecLu00,sacks,0.0,,,,,
player,201310060crd,car,KuecLu00,tackles_combined,9,,,,,
player,201310060crd,car,KuecLu00,tackles_solo,7,,,,,
player,201310060crd,car,KuecLu00,tackles_assists,2,,,,,
player,201310060crd,car,KuecLu00,tackles_loss,1,,,,,
player,201310060crd,car,KuecLu00,qb_hits,0,,,,,
player,201310060crd,car,KuecLu00,fumbles_rec,0,,,,,
player,201310060crd,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201310060crd,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201310060crd,car,KuecLu00,fumbles_forced,0,,,,,
player,201310060crd,car,MitcMi99,def_int,1,,,,,
player,201310060crd,car,MitcMi99,def_int_yds,0,,,,,
player,201310060crd,car,MitcMi99,def_int_td,0,,,,,
player,201310060crd,car,MitcMi99,def_int_long,0,,,,,
player,201310060crd,car,MitcMi99,pass_defended,1,,,,,
player,201310060crd,car,MitcMi99,sacks,0.0,,,,,
player,201310060crd,car,MitcMi99,tackles_combined,5,,,,,
player,201310060crd,car,MitcMi99,tackles_solo,5,,,,,
player,201310060crd,car,MitcMi99,tackles_assists,0,,,,,
player,201310060crd,car,MitcMi99,tackles_loss,0,,,,,
player,201310060crd,car,MitcMi99,qb_hits,0,,,,,
player,201310060crd,car,MitcMi99,fumbles_rec,0,,,,,
player,201310060crd,car,MitcMi99,fumbles_rec_yds,0,,,,,
player,201310060crd,car,MitcMi99,fumbles_rec_td,0,,,,,
player,201310060crd,car,MitcMi99,fumbles_forced,0,,,,,
player,201310060crd,car,LestRo01,def_int,1,,,,,
player,201310060crd,car,LestRo01,def_int_yds,0,,,,,
player,201310060crd,car,LestRo01,def_int_td,0,,,,,
player,201310060crd,car,LestRo01,def_int_long,0,,,,,
player,201310060crd,car,LestRo01,pass_defended,1,,,,,
player,201310060crd,car,LestRo01,sacks,0.0,,,,,
player,201310060crd,car,LestRo01,tackles_combined,3,,,,,
player,201310060crd,car,LestRo01,tackles_solo,3,,,,,
player,201310060crd,car,LestRo01,tackles_assists,0,,,,,
player,201310060crd,car,LestRo01,tackles_loss,0,,,,,
player,201310060crd,car,LestRo01,qb_hits,0,,,,,
player,201310060crd,car,LestRo01,fumbles_rec,0,,,,,
player,201310060crd,car,LestRo01,fumbles_rec_yds,0,,,,,
player,201310060crd,car,LestRo01,fumbles_rec_td,0,,,,,
player,201310060crd,car,LestRo01,fumbles_forced,0,,,,,
player,201310060crd,car,JohnCh98,def_int,0,,,,,
player,201310060crd,car,JohnCh98,def_int_yds,0,,,,,
player,201310060crd,car,JohnCh98,def_int_td,0,,,,,
player,201310060crd,car,JohnCh98,def_int_long,0,,,,,
player,201310060crd,car,JohnCh98,pass_defended,0,,,,,
player,201310060crd,car,JohnCh98,sacks,1.0,,,,,
player,201310060crd,car,JohnCh98,tackles_combined,1,,,,,
player,201310060crd,car,JohnCh98,tackles_solo,1,,,,,
player,201310060crd,car,JohnCh98,tackles_assists,0,,,,,
player,201310060crd,car,JohnCh98,tackles_loss,1,,,,,
player,201310060crd,car,JohnCh98,qb_hits,2,,,,,
player,201310060crd,car,JohnCh98,fumbles_rec,0,,,,,
player,201310060crd,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201310060crd,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201310060crd,car,JohnCh98,fumbles_forced,0,,,,,
player,201310060crd,car,ShorKa00,def_int,0,,,,,
player,201310060crd,car,ShorKa00,def_int_yds,0,,,,,
player,201310060crd,car,ShorKa00,def_int_td,0,,,,,
player,201310060crd,car,ShorKa00,def_int_long,0,,,,,
player,201310060crd,car,ShorKa00,pass_defended,0,,,,,
player,201310060crd,car,ShorKa00,sacks,0.5,,,,,
player,201310060crd,car,ShorKa00,tackles_combined,5,,,,,
player,201310060crd,car,ShorKa00,tackles_solo,3,,,,,
player,201310060crd,car,ShorKa00,tackles_assists,2,,,,,
player,201310060crd,car,ShorKa00,tackles_loss,1,,,,,
player,201310060crd,car,ShorKa00,qb_hits,2,,,,,
player,201310060crd,car,ShorKa00,fumbles_rec,0,,,,,
player,201310060crd,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201310060crd,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201310060crd,car,ShorKa00,fumbles_forced,0,,,,,
player,201310060crd,car,AddiMa00,def_int,0,,,,,
player,201310060crd,car,AddiMa00,def_int_yds,0,,,,,
