game,2013,16,20131222,201312220kan,clt,"Indianapolis Colts",23,kan,"Kansas City Chiefs",7
player,201312220kan,clt,ReddCo20,def_int_td,0,,,,,
player,201312220kan,clt,ReddCo20,def_int_long,0,,,,,
player,201312220kan,clt,ReddCo20,pass_defended,0,,,,,
player,201312220kan,clt,ReddCo20,sacks,1.0,,,,,
player,201312220kan,clt,ReddCo20,tackles_combined,1,,,,,
player,201312220kan,clt,ReddCo20,tackles_solo,1,,,,,
player,201312220kan,clt,ReddCo20,tackles_assists,0,,,,,
player,201312220kan,clt,ReddCo20,tackles_loss,1,,,,,
player,201312220kan,clt,ReddCo20,qb_hits,1,,,,,
player,201312220kan,clt,ReddCo20,fumbles_rec,1,,,,,
player,201312220kan,clt,ReddCo20,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,ReddCo20,fumbles_rec_td,0,,,,,
player,201312220kan,clt,ReddCo20,fumbles_forced,0,,,,,
player,201312220kan,clt,WernBj00,def_int,0,,,,,
player,201312220kan,clt,WernBj00,def_int_yds,0,,,,,
player,201312220kan,clt,WernBj00,def_int_td,0,,,,,
player,201312220kan,clt,WernBj00,def_int_long,0,,,,,
player,201312220kan,clt,WernBj00,pass_defended,0,,,,,
player,201312220kan,clt,WernBj00,sacks,1.0,,,,,
player,201312220kan,clt,WernBj00,tackles_combined,1,,,,,
player,201312220kan,clt,WernBj00,tackles_solo,1,,,,,
player,201312220kan,clt,WernBj00,tackles_assists,0,,,,,
player,201312220kan,clt,WernBj00,tackles_loss,1,,,,,
player,201312220kan,clt,WernBj00,qb_hits,1,,,,,
player,201312220kan,clt,WernBj00,fumbles_rec,0,,,,,
player,201312220kan,clt,WernBj00,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,WernBj00,fumbles_rec_td,0,,,,,
player,201312220kan,clt,WernBj00,fumbles_forced,0,,,,,
player,201312220kan,clt,MoalFi99,def_int,0,,,,,
player,201312220kan,clt,MoalFi99,def_int_yds,0,,,,,
player,201312220kan,clt,MoalFi99,def_int_td,0,,,,,
player,201312220kan,clt,MoalFi99,def_int_long,0,,,,,
player,201312220kan,clt,MoalFi99,pass_defended,0,,,,,
player,201312220kan,clt,MoalFi99,sacks,0.5,,,,,
player,201312220kan,clt,MoalFi99,tackles_combined,3,,,,,
player,201312220kan,clt,MoalFi99,tackles_solo,1,,,,,
player,201312220kan,clt,MoalFi99,tackles_assists,2,,,,,
player,201312220kan,clt,MoalFi99,tackles_loss,0,,,,,
player,201312220kan,clt,MoalFi99,qb_hits,1,,,,,
player,201312220kan,clt,MoalFi99,fumbles_rec,1,,,,,
player,201312220kan,clt,MoalFi99,fumbles_rec_yds,5,,,,,
player,201312220kan,clt,MoalFi99,fumbles_rec_td,0,,,,,
player,201312220kan,clt,MoalFi99,fumbles_forced,0,,,,,
player,201312220kan,clt,MathRi99,def_int,0,,,,,
player,201312220kan,clt,MathRi99,def_int_yds,0,,,,,
player,201312220kan,clt,MathRi99,def_int_td,0,,,,,
player,201312220kan,clt,MathRi99,def_int_long,0,,,,,
player,201312220kan,clt,MathRi99,pass_defended,0,,,,,
player,201312220kan,clt,MathRi99,sacks,0.5,,,,,
player,201312220kan,clt,MathRi99,tackles_combined,2,,,,,
player,201312220kan,clt,MathRi99,tackles_solo,1,,,,,
player,201312220kan,clt,MathRi99,tackles_assists,1,,,,,
player,201312220kan,clt,MathRi99,tackles_loss,0,,,,,
player,201312220kan,clt,MathRi99,qb_hits,1,,,,,
player,201312220kan,clt,MathRi99,fumbles_rec,0,,,,,
player,201312220kan,clt,MathRi99,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,MathRi99,fumbles_rec_td,0,,,,,
player,201312220kan,clt,MathRi99,fumbles_forced,0,,,,,
player,201312220kan,clt,ButlDa99,def_int,0,,,,,
player,201312220kan,clt,ButlDa99,def_int_yds,0,,,,,
player,201312220kan,clt,ButlDa99,def_int_td,0,,,,,
player,201312220kan,clt,ButlDa99,def_int_long,0,,,,,
player,201312220kan,clt,ButlDa99,pass_defended,0,,,,,
player,201312220kan,clt,ButlDa99,sacks,0.0,,,,,
player,201312220kan,clt,ButlDa99,tackles_combined,5,,,,,
player,201312220kan,clt,ButlDa99,tackles_solo,4,,,,,
player,201312220kan,clt,ButlDa99,tackles_assists,1,,,,,
player,201312220kan,clt,ButlDa99,tackles_loss,0,,,,,
player,201312220kan,clt,ButlDa99,qb_hits,0,,,,,
player,201312220kan,clt,ButlDa99,fumbles_rec,0,,,,,
player,201312220kan,clt,ButlDa99,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,ButlDa99,fumbles_rec_td,0,,,,,
player,201312220kan,clt,ButlDa99,fumbles_forced,0,,,,,
player,201312220kan,clt,BethAn20,def_int,0,,,,,
player,201312220kan,clt,BethAn20,def_int_yds,0,,,,,
player,201312220kan,clt,BethAn20,def_int_td,0,,,,,
player,201312220kan,clt,BethAn20,def_int_long,0,,,,,
player,201312220kan,clt,BethAn20,pass_defended,0,,,,,
player,201312220kan,clt,BethAn20,sacks,0.0,,,,,
player,201312220kan,clt,BethAn20,tackles_combined,4,,,,,
player,201312220kan,clt,BethAn20,tackles_solo,4,,,,,
player,201312220kan,clt,BethAn20,tackles_assists,0,,,,,
player,201312220kan,clt,BethAn20,tackles_loss,0,,,,,
player,201312220kan,clt,BethAn20,qb_hits,0,,,,,
player,201312220kan,clt,BethAn20,fumbles_rec,0,,,,,
player,201312220kan,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201312220kan,clt,BethAn20,fumbles_forced,0,,,,,
player,201312220kan,clt,GordJo01,def_int,0,,,,,
player,201312220kan,clt,GordJo01,def_int_yds,0,,,,,
player,201312220kan,clt,GordJo01,def_int_td,0,,,,,
player,201312220kan,clt,GordJo01,def_int_long,0,,,,,
player,201312220kan,clt,GordJo01,pass_defended,0,,,,,
player,201312220kan,clt,GordJo01,sacks,0.0,,,,,
player,201312220kan,clt,GordJo01,tackles_combined,4,,,,,
player,201312220kan,clt,GordJo01,tackles_solo,3,,,,,
player,201312220kan,clt,GordJo01,tackles_assists,1,,,,,
player,201312220kan,clt,GordJo01,tackles_loss,0,,,,,
player,201312220kan,clt,GordJo01,qb_hits,0,,,,,
player,201312220kan,clt,GordJo01,fumbles_rec,0,,,,,
player,201312220kan,clt,GordJo01,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,GordJo01,fumbles_rec_td,0,,,,,
player,201312220kan,clt,GordJo01,fumbles_forced,0,,,,,
player,201312220kan,clt,LandLa99,def_int,0,,,,,
player,201312220kan,clt,LandLa99,def_int_yds,0,,,,,
player,201312220kan,clt,LandLa99,def_int_td,0,,,,,
player,201312220kan,clt,LandLa99,def_int_long,0,,,,,
player,201312220kan,clt,LandLa99,pass_defended,0,,,,,
player,201312220kan,clt,LandLa99,sacks,0.0,,,,,
player,201312220kan,clt,LandLa99,tackles_combined,4,,,,,
player,201312220kan,clt,LandLa99,tackles_solo,4,,,,,
player,201312220kan,clt,LandLa99,tackles_assists,0,,,,,
player,201312220kan,clt,LandLa99,tackles_loss,0,,,,,
player,201312220kan,clt,LandLa99,qb_hits,0,,,,,
player,201312220kan,clt,LandLa99,fumbles_rec,0,,,,,
player,201312220kan,clt,LandLa99,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,LandLa99,fumbles_rec_td,0,,,,,
player,201312220kan,clt,LandLa99,fumbles_forced,0,,,,,
player,201312220kan,clt,DaviVo99,def_int,0,,,,,
player,201312220kan,clt,DaviVo99,def_int_yds,0,,,,,
player,201312220kan,clt,DaviVo99,def_int_td,0,,,,,
player,201312220kan,clt,DaviVo99,def_int_long,0,,,,,
player,201312220kan,clt,DaviVo99,pass_defended,2,,,,,
player,201312220kan,clt,DaviVo99,sacks,0.0,,,,,
player,201312220kan,clt,DaviVo99,tackles_combined,3,,,,,
player,201312220kan,clt,DaviVo99,tackles_solo,3,,,,,
player,201312220kan,clt,DaviVo99,tackles_assists,0,,,,,
player,201312220kan,clt,DaviVo99,tackles_loss,0,,,,,
player,201312220kan,clt,DaviVo99,qb_hits,0,,,,,
player,201312220kan,clt,DaviVo99,fumbles_rec,0,,,,,
player,201312220kan,clt,DaviVo99,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,DaviVo99,fumbles_rec_td,0,,,,,
player,201312220kan,clt,DaviVo99,fumbles_forced,0,,,,,
player,201312220kan,clt,McNaJo00,def_int,0,,,,,
player,201312220kan,clt,McNaJo00,def_int_yds,0,,,,,
player,201312220kan,clt,McNaJo00,def_int_td,0,,,,,
player,201312220kan,clt,McNaJo00,def_int_long,0,,,,,
player,201312220kan,clt,McNaJo00,pass_defended,0,,,,,
player,201312220kan,clt,McNaJo00,sacks,0.0,,,,,
player,201312220kan,clt,McNaJo00,tackles_combined,3,,,,,
player,201312220kan,clt,McNaJo00,tackles_solo,3,,,,,
player,201312220kan,clt,McNaJo00,tackles_assists,0,,,,,
player,201312220kan,clt,McNaJo00,tackles_loss,0,,,,,
player,201312220kan,clt,McNaJo00,qb_hits,0,,,,,
player,201312220kan,clt,McNaJo00,fumbles_rec,0,,,,,
player,201312220kan,clt,McNaJo00,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,McNaJo00,fumbles_rec_td,0,,,,,
player,201312220kan,clt,McNaJo00,fumbles_forced,0,,,,,
player,201312220kan,clt,FranAu20,def_int,0,,,,,
player,201312220kan,clt,FranAu20,def_int_yds,0,,,,,
player,201312220kan,clt,FranAu20,def_int_td,0,,,,,
player,201312220kan,clt,FranAu20,def_int_long,0,,,,,
player,201312220kan,clt,FranAu20,pass_defended,0,,,,,
player,201312220kan,clt,FranAu20,sacks,0.0,,,,,
player,201312220kan,clt,FranAu20,tackles_combined,2,,,,,
player,201312220kan,clt,FranAu20,tackles_solo,2,,,,,
player,201312220kan,clt,FranAu20,tackles_assists,0,,,,,
player,201312220kan,clt,FranAu20,tackles_loss,1,,,,,
player,201312220kan,clt,FranAu20,qb_hits,0,,,,,
player,201312220kan,clt,FranAu20,fumbles_rec,0,,,,,
player,201312220kan,clt,FranAu20,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,FranAu20,fumbles_rec_td,0,,,,,
player,201312220kan,clt,FranAu20,fumbles_forced,0,,,,,
player,201312220kan,clt,ShepKe00,def_int,0,,,,,
player,201312220kan,clt,ShepKe00,def_int_yds,0,,,,,
player,201312220kan,clt,ShepKe00,def_int_td,0,,,,,
player,201312220kan,clt,ShepKe00,def_int_long,0,,,,,
player,201312220kan,clt,ShepKe00,pass_defended,0,,,,,
player,201312220kan,clt,ShepKe00,sacks,0.0,,,,,
player,201312220kan,clt,ShepKe00,tackles_combined,2,,,,,
player,201312220kan,clt,ShepKe00,tackles_solo,1,,,,,
player,201312220kan,clt,ShepKe00,tackles_assists,1,,,,,
player,201312220kan,clt,ShepKe00,tackles_loss,0,,,,,
player,201312220kan,clt,ShepKe00,qb_hits,0,,,,,
player,201312220kan,clt,ShepKe00,fumbles_rec,0,,,,,
player,201312220kan,clt,ShepKe00,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,ShepKe00,fumbles_rec_td,0,,,,,
player,201312220kan,clt,ShepKe00,fumbles_forced,0,,,,,
player,201312220kan,clt,StudAn99,def_int,0,,,,,
player,201312220kan,clt,StudAn99,def_int_yds,0,,,,,
player,201312220kan,clt,StudAn99,def_int_td,0,,,,,
player,201312220kan,clt,StudAn99,def_int_long,0,,,,,
player,201312220kan,clt,StudAn99,pass_defended,0,,,,,
player,201312220kan,clt,StudAn99,sacks,0.0,,,,,
player,201312220kan,clt,StudAn99,tackles_combined,2,,,,,
player,201312220kan,clt,StudAn99,tackles_solo,1,,,,,
player,201312220kan,clt,StudAn99,tackles_assists,1,,,,,
player,201312220kan,clt,StudAn99,tackles_loss,0,,,,,
player,201312220kan,clt,StudAn99,qb_hits,0,,,,,
player,201312220kan,clt,StudAn99,fumbles_rec,0,,,,,
player,201312220kan,clt,StudAn99,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,StudAn99,fumbles_rec_td,0,,,,,
player,201312220kan,clt,StudAn99,fumbles_forced,0,,,,,
player,201312220kan,clt,VaugCa00,def_int,0,,,,,
player,201312220kan,clt,VaugCa00,def_int_yds,0,,,,,
player,201312220kan,clt,VaugCa00,def_int_td,0,,,,,
player,201312220kan,clt,VaugCa00,def_int_long,0,,,,,
player,201312220kan,clt,VaugCa00,pass_defended,0,,,,,
player,201312220kan,clt,VaugCa00,sacks,0.0,,,,,
player,201312220kan,clt,VaugCa00,tackles_combined,2,,,,,
player,201312220kan,clt,VaugCa00,tackles_solo,2,,,,,
player,201312220kan,clt,VaugCa00,tackles_assists,0,,,,,
player,201312220kan,clt,VaugCa00,tackles_loss,0,,,,,
player,201312220kan,clt,VaugCa00,qb_hits,0,,,,,
player,201312220kan,clt,VaugCa00,fumbles_rec,0,,,,,
player,201312220kan,clt,VaugCa00,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,VaugCa00,fumbles_rec_td,0,,,,,
player,201312220kan,clt,VaugCa00,fumbles_forced,1,,,,,
player,201312220kan,clt,BrazLa00,def_int,0,,,,,
player,201312220kan,clt,BrazLa00,def_int_yds,0,,,,,
player,201312220kan,clt,BrazLa00,def_int_td,0,,,,,
player,201312220kan,clt,BrazLa00,def_int_long,0,,,,,
player,201312220kan,clt,BrazLa00,pass_defended,0,,,,,
player,201312220kan,clt,BrazLa00,sacks,0.0,,,,,
player,201312220kan,clt,BrazLa00,tackles_combined,1,,,,,
player,201312220kan,clt,BrazLa00,tackles_solo,1,,,,,
player,201312220kan,clt,BrazLa00,tackles_assists,0,,,,,
player,201312220kan,clt,BrazLa00,tackles_loss,0,,,,,
player,201312220kan,clt,BrazLa00,qb_hits,0,,,,,
player,201312220kan,clt,BrazLa00,fumbles_rec,0,,,,,
player,201312220kan,clt,BrazLa00,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,BrazLa00,fumbles_rec_td,0,,,,,
player,201312220kan,clt,BrazLa00,fumbles_forced,0,,,,,
player,201312220kan,clt,ConnKa99,def_int,0,,,,,
player,201312220kan,clt,ConnKa99,def_int_yds,0,,,,,
player,201312220kan,clt,ConnKa99,def_int_td,0,,,,,
player,201312220kan,clt,ConnKa99,def_int_long,0,,,,,
player,201312220kan,clt,ConnKa99,pass_defended,0,,,,,
player,201312220kan,clt,ConnKa99,sacks,0.0,,,,,
player,201312220kan,clt,ConnKa99,tackles_combined,1,,,,,
player,201312220kan,clt,ConnKa99,tackles_solo,1,,,,,
player,201312220kan,clt,ConnKa99,tackles_assists,0,,,,,
player,201312220kan,clt,ConnKa99,tackles_loss,0,,,,,
player,201312220kan,clt,ConnKa99,qb_hits,0,,,,,
player,201312220kan,clt,ConnKa99,fumbles_rec,0,,,,,
player,201312220kan,clt,ConnKa99,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,ConnKa99,fumbles_rec_td,0,,,,,
player,201312220kan,clt,ConnKa99,fumbles_forced,0,,,,,
player,201312220kan,clt,HeywDa00,def_int,0,,,,,
player,201312220kan,clt,HeywDa00,def_int_yds,0,,,,,
player,201312220kan,clt,HeywDa00,def_int_td,0,,,,,
player,201312220kan,clt,HeywDa00,def_int_long,0,,,,,
player,201312220kan,clt,HeywDa00,pass_defended,0,,,,,
player,201312220kan,clt,HeywDa00,sacks,0.0,,,,,
player,201312220kan,clt,HeywDa00,tackles_combined,1,,,,,
player,201312220kan,clt,HeywDa00,tackles_solo,1,,,,,
player,201312220kan,clt,HeywDa00,tackles_assists,0,,,,,
player,201312220kan,clt,HeywDa00,tackles_loss,0,,,,,
player,201312220kan,clt,HeywDa00,qb_hits,0,,,,,
player,201312220kan,clt,HeywDa00,fumbles_rec,0,,,,,
player,201312220kan,clt,HeywDa00,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,HeywDa00,fumbles_rec_td,0,,,,,
player,201312220kan,clt,HeywDa00,fumbles_forced,0,,,,,
player,201312220kan,clt,JohnCa01,def_int,0,,,,,
player,201312220kan,clt,JohnCa01,def_int_yds,0,,,,,
player,201312220kan,clt,JohnCa01,def_int_td,0,,,,,
player,201312220kan,clt,JohnCa01,def_int_long,0,,,,,
player,201312220kan,clt,JohnCa01,pass_defended,0,,,,,
player,201312220kan,clt,JohnCa01,sacks,0.0,,,,,
player,201312220kan,clt,JohnCa01,tackles_combined,1,,,,,
player,201312220kan,clt,JohnCa01,tackles_solo,1,,,,,
player,201312220kan,clt,JohnCa01,tackles_assists,0,,,,,
player,201312220kan,clt,JohnCa01,tackles_loss,0,,,,,
player,201312220kan,clt,JohnCa01,qb_hits,0,,,,,
player,201312220kan,clt,JohnCa01,fumbles_rec,0,,,,,
player,201312220kan,clt,JohnCa01,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,JohnCa01,fumbles_rec_td,0,,,,,
player,201312220kan,clt,JohnCa01,fumbles_forced,0,,,,,
player,201312220kan,clt,LyncCo99,def_int,0,,,,,
player,201312220kan,clt,LyncCo99,def_int_yds,0,,,,,
player,201312220kan,clt,LyncCo99,def_int_td,0,,,,,
player,201312220kan,clt,LyncCo99,def_int_long,0,,,,,
player,201312220kan,clt,LyncCo99,pass_defended,0,,,,,
player,201312220kan,clt,LyncCo99,sacks,0.0,,,,,
player,201312220kan,clt,LyncCo99,tackles_combined,1,,,,,
player,201312220kan,clt,LyncCo99,tackles_solo,1,,,,,
player,201312220kan,clt,LyncCo99,tackles_assists,0,,,,,
player,201312220kan,clt,LyncCo99,tackles_loss,0,,,,,
player,201312220kan,clt,LyncCo99,qb_hits,0,,,,,
player,201312220kan,clt,LyncCo99,fumbles_rec,0,,,,,
player,201312220kan,clt,LyncCo99,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,LyncCo99,fumbles_rec_td,0,,,,,
player,201312220kan,clt,LyncCo99,fumbles_forced,0,,,,,
player,201312220kan,clt,McAfPa44,def_int,0,,,,,
player,201312220kan,clt,McAfPa44,def_int_yds,0,,,,,
player,201312220kan,clt,McAfPa44,def_int_td,0,,,,,
player,201312220kan,clt,McAfPa44,def_int_long,0,,,,,
player,201312220kan,clt,McAfPa44,pass_defended,0,,,,,
player,201312220kan,clt,McAfPa44,sacks,0.0,,,,,
player,201312220kan,clt,McAfPa44,tackles_combined,1,,,,,
player,201312220kan,clt,McAfPa44,tackles_solo,1,,,,,
player,201312220kan,clt,McAfPa44,tackles_assists,0,,,,,
player,201312220kan,clt,McAfPa44,tackles_loss,0,,,,,
player,201312220kan,clt,McAfPa44,qb_hits,0,,,,,
player,201312220kan,clt,McAfPa44,fumbles_rec,0,,,,,
player,201312220kan,clt,McAfPa44,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,McAfPa44,fumbles_rec_td,0,,,,,
player,201312220kan,clt,McAfPa44,fumbles_forced,0,,,,,
player,201312220kan,clt,WaldEr99,def_int,0,,,,,
player,201312220kan,clt,WaldEr99,def_int_yds,0,,,,,
player,201312220kan,clt,WaldEr99,def_int_td,0,,,,,
player,201312220kan,clt,WaldEr99,def_int_long,0,,,,,
player,201312220kan,clt,WaldEr99,pass_defended,0,,,,,
player,201312220kan,clt,WaldEr99,sacks,0.0,,,,,
player,201312220kan,clt,WaldEr99,tackles_combined,1,,,,,
player,201312220kan,clt,WaldEr99,tackles_solo,1,,,,,
player,201312220kan,clt,WaldEr99,tackles_assists,0,,,,,
player,201312220kan,clt,WaldEr99,tackles_loss,0,,,,,
player,201312220kan,clt,WaldEr99,qb_hits,1,,,,,
player,201312220kan,clt,WaldEr99,fumbles_rec,0,,,,,
player,201312220kan,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201312220kan,clt,WaldEr99,fumbles_rec_td,0,,,,,
player,201312220kan,clt,WaldEr99,fumbles_forced,0,,,,,
player,201312220kan,clt,ChapJo00,def_int,,,,,,
player,201312220kan,clt,ChapJo00,def_int_yds,,,,,,
player,201312220kan,clt,ChapJo00,def_int_td,,,,,,
player,201312220kan,clt,ChapJo00,def_int_long,,,,,,
player,201312220kan,clt,ChapJo00,pass_defended,,,,,,
player,201312220kan,clt,ChapJo00,sacks,0.0,,,,,
player,201312220kan,clt,ChapJo00,tackles_combined,,,,,,
player,201312220kan,clt,ChapJo00,tackles_solo,,,,,,
player,201312220kan,clt,ChapJo00,tackles_assists,,,,,,
player,201312220kan,clt,ChapJo00,tackles_loss,0,,,,,
player,201312220kan,clt,ChapJo00,qb_hits,1,,,,,
player,201312220kan,clt,ChapJo00,fumbles_rec,,,,,,
player,201312220kan,clt,ChapJo00,fumbles_rec_yds,,,,,,
player,201312220kan,clt,ChapJo00,fumbles_rec_td,,,,,,
player,201312220kan,clt,ChapJo00,fumbles_forced,,,,,,
player,201312220kan,kan,JohnDe25,def_int,0,,,,,
player,201312220kan,kan,JohnDe25,def_int_yds,0,,,,,
player,201312220kan,kan,JohnDe25,def_int_td,0,,,,,
player,201312220kan,kan,JohnDe25,def_int_long,0,,,,,
player,201312220kan,kan,JohnDe25,pass_defended,0,,,,,
player,201312220kan,kan,JohnDe25,sacks,1.0,,,,,
player,201312220kan,kan,JohnDe25,tackles_combined,5,,,,,
player,201312220kan,kan,JohnDe25,tackles_solo,5,,,,,
player,201312220kan,kan,JohnDe25,tackles_assists,0,,,,,
player,201312220kan,kan,JohnDe25,tackles_loss,2,,,,,
player,201312220kan,kan,JohnDe25,qb_hits,2,,,,,
player,201312220kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201312220kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201312220kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201312220kan,kan,JordAk99,def_int,0,,,,,
player,201312220kan,kan,JordAk99,def_int_yds,0,,,,,
player,201312220kan,kan,JordAk99,def_int_td,0,,,,,
player,201312220kan,kan,JordAk99,def_int_long,0,,,,,
player,201312220kan,kan,JordAk99,pass_defended,0,,,,,
player,201312220kan,kan,JordAk99,sacks,0.0,,,,,
player,201312220kan,kan,JordAk99,tackles_combined,8,,,,,
player,201312220kan,kan,JordAk99,tackles_solo,8,,,,,
player,201312220kan,kan,JordAk99,tackles_assists,0,,,,,
player,201312220kan,kan,JordAk99,tackles_loss,0,,,,,
player,201312220kan,kan,JordAk99,qb_hits,0,,,,,
player,201312220kan,kan,JordAk99,fumbles_rec,0,,,,,
player,201312220kan,kan,JordAk99,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,JordAk99,fumbles_rec_td,0,,,,,
player,201312220kan,kan,JordAk99,fumbles_forced,0,,,,,
player,201312220kan,kan,BerrEr99,def_int,0,,,,,
player,201312220kan,kan,BerrEr99,def_int_yds,0,,,,,
player,201312220kan,kan,BerrEr99,def_int_td,0,,,,,
player,201312220kan,kan,BerrEr99,def_int_long,0,,,,,
player,201312220kan,kan,BerrEr99,pass_defended,0,,,,,
player,201312220kan,kan,BerrEr99,sacks,0.0,,,,,
player,201312220kan,kan,BerrEr99,tackles_combined,7,,,,,
player,201312220kan,kan,BerrEr99,tackles_solo,7,,,,,
player,201312220kan,kan,BerrEr99,tackles_assists,0,,,,,
player,201312220kan,kan,BerrEr99,tackles_loss,1,,,,,
player,201312220kan,kan,BerrEr99,qb_hits,0,,,,,
player,201312220kan,kan,BerrEr99,fumbles_rec,0,,,,,
player,201312220kan,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201312220kan,kan,BerrEr99,fumbles_forced,1,,,,,
player,201312220kan,kan,FlowBr99,def_int,0,,,,,
player,201312220kan,kan,FlowBr99,def_int_yds,0,,,,,
player,201312220kan,kan,FlowBr99,def_int_td,0,,,,,
player,201312220kan,kan,FlowBr99,def_int_long,0,,,,,
player,201312220kan,kan,FlowBr99,pass_defended,1,,,,,
player,201312220kan,kan,FlowBr99,sacks,0.0,,,,,
player,201312220kan,kan,FlowBr99,tackles_combined,6,,,,,
player,201312220kan,kan,FlowBr99,tackles_solo,6,,,,,
player,201312220kan,kan,FlowBr99,tackles_assists,0,,,,,
player,201312220kan,kan,FlowBr99,tackles_loss,0,,,,,
player,201312220kan,kan,FlowBr99,qb_hits,0,,,,,
player,201312220kan,kan,FlowBr99,fumbles_rec,0,,,,,
player,201312220kan,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201312220kan,kan,FlowBr99,fumbles_forced,0,,,,,
player,201312220kan,kan,BailAl00,def_int,0,,,,,
player,201312220kan,kan,BailAl00,def_int_yds,0,,,,,
player,201312220kan,kan,BailAl00,def_int_td,0,,,,,
player,201312220kan,kan,BailAl00,def_int_long,0,,,,,
player,201312220kan,kan,BailAl00,pass_defended,0,,,,,
player,201312220kan,kan,BailAl00,sacks,0.0,,,,,
player,201312220kan,kan,BailAl00,tackles_combined,4,,,,,
player,201312220kan,kan,BailAl00,tackles_solo,3,,,,,
player,201312220kan,kan,BailAl00,tackles_assists,1,,,,,
player,201312220kan,kan,BailAl00,tackles_loss,0,,,,,
player,201312220kan,kan,BailAl00,qb_hits,0,,,,,
player,201312220kan,kan,BailAl00,fumbles_rec,0,,,,,
player,201312220kan,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201312220kan,kan,BailAl00,fumbles_forced,0,,,,,
player,201312220kan,kan,LewiKe00,def_int,0,,,,,
player,201312220kan,kan,LewiKe00,def_int_yds,0,,,,,
player,201312220kan,kan,LewiKe00,def_int_td,0,,,,,
player,201312220kan,kan,LewiKe00,def_int_long,0,,,,,
player,201312220kan,kan,LewiKe00,pass_defended,0,,,,,
player,201312220kan,kan,LewiKe00,sacks,0.0,,,,,
player,201312220kan,kan,LewiKe00,tackles_combined,4,,,,,
player,201312220kan,kan,LewiKe00,tackles_solo,3,,,,,
player,201312220kan,kan,LewiKe00,tackles_assists,1,,,,,
player,201312220kan,kan,LewiKe00,tackles_loss,0,,,,,
player,201312220kan,kan,LewiKe00,qb_hits,0,,,,,
player,201312220kan,kan,LewiKe00,fumbles_rec,0,,,,,
player,201312220kan,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201312220kan,kan,LewiKe00,fumbles_forced,0,,,,,
player,201312220kan,kan,MartJo02,def_int,0,,,,,
player,201312220kan,kan,MartJo02,def_int_yds,0,,,,,
player,201312220kan,kan,MartJo02,def_int_td,0,,,,,
player,201312220kan,kan,MartJo02,def_int_long,0,,,,,
player,201312220kan,kan,MartJo02,pass_defended,0,,,,,
player,201312220kan,kan,MartJo02,sacks,0.0,,,,,
player,201312220kan,kan,MartJo02,tackles_combined,4,,,,,
player,201312220kan,kan,MartJo02,tackles_solo,4,,,,,
player,201312220kan,kan,MartJo02,tackles_assists,0,,,,,
player,201312220kan,kan,MartJo02,tackles_loss,0,,,,,
player,201312220kan,kan,MartJo02,qb_hits,0,,,,,
player,201312220kan,kan,MartJo02,fumbles_rec,0,,,,,
player,201312220kan,kan,MartJo02,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,MartJo02,fumbles_rec_td,0,,,,,
player,201312220kan,kan,MartJo02,fumbles_forced,0,,,,,
player,201312220kan,kan,PoexDo00,def_int,0,,,,,
player,201312220kan,kan,PoexDo00,def_int_yds,0,,,,,
player,201312220kan,kan,PoexDo00,def_int_td,0,,,,,
player,201312220kan,kan,PoexDo00,def_int_long,0,,,,,
player,201312220kan,kan,PoexDo00,pass_defended,0,,,,,
player,201312220kan,kan,PoexDo00,sacks,0.0,,,,,
player,201312220kan,kan,PoexDo00,tackles_combined,4,,,,,
