game,2013,1,20130905,201309050den,rav,"Baltimore Ravens",27,den,"Denver Broncos",49
player,201309050den,rav,BrowMa00,rush_td,0,,,,,
player,201309050den,rav,BrowMa00,rush_long,0,,,,,
player,201309050den,rav,BrowMa00,targets,6,,,,,
player,201309050den,rav,BrowMa00,rec,4,,,,,
player,201309050den,rav,BrowMa00,rec_yds,65,,,,,
player,201309050den,rav,BrowMa00,rec_td,1,,,,,
player,201309050den,rav,BrowMa00,rec_long,23,,,,,
player,201309050den,rav,BrowMa00,fumbles,0,,,,,
player,201309050den,rav,BrowMa00,fumbles_lost,0,,,,,
player,201309050den,rav,StokBr00,pass_cmp,0,,,,,
player,201309050den,rav,StokBr00,pass_att,0,,,,,
player,201309050den,rav,StokBr00,pass_yds,0,,,,,
player,201309050den,rav,StokBr00,pass_td,0,,,,,
player,201309050den,rav,StokBr00,pass_int,0,,,,,
player,201309050den,rav,StokBr00,pass_sacked,0,,,,,
player,201309050den,rav,StokBr00,pass_sacked_yds,0,,,,,
player,201309050den,rav,StokBr00,pass_long,0,,,,,
player,201309050den,rav,StokBr00,pass_rating,,,,,,
player,201309050den,rav,StokBr00,rush_att,0,,,,,
player,201309050den,rav,StokBr00,rush_yds,0,,,,,
player,201309050den,rav,StokBr00,rush_td,0,,,,,
player,201309050den,rav,StokBr00,rush_long,0,,,,,
player,201309050den,rav,StokBr00,targets,10,,,,,
player,201309050den,rav,StokBr00,rec,4,,,,,
player,201309050den,rav,StokBr00,rec_yds,34,,,,,
player,201309050den,rav,StokBr00,rec_td,0,,,,,
player,201309050den,rav,StokBr00,rec_long,12,,,,,
player,201309050den,rav,StokBr00,fumbles,0,,,,,
player,201309050den,rav,StokBr00,fumbles_lost,0,,,,,
player,201309050den,rav,JoneJa03,pass_cmp,0,,,,,
player,201309050den,rav,JoneJa03,pass_att,0,,,,,
player,201309050den,rav,JoneJa03,pass_yds,0,,,,,
player,201309050den,rav,JoneJa03,pass_td,0,,,,,
player,201309050den,rav,JoneJa03,pass_int,0,,,,,
player,201309050den,rav,JoneJa03,pass_sacked,0,,,,,
player,201309050den,rav,JoneJa03,pass_sacked_yds,0,,,,,
player,201309050den,rav,JoneJa03,pass_long,0,,,,,
player,201309050den,rav,JoneJa03,pass_rating,,,,,,
player,201309050den,rav,JoneJa03,rush_att,0,,,,,
player,201309050den,rav,JoneJa03,rush_yds,0,,,,,
player,201309050den,rav,JoneJa03,rush_td,0,,,,,
player,201309050den,rav,JoneJa03,rush_long,0,,,,,
player,201309050den,rav,JoneJa03,targets,4,,,,,
player,201309050den,rav,JoneJa03,rec,3,,,,,
player,201309050den,rav,JoneJa03,rec_yds,24,,,,,
player,201309050den,rav,JoneJa03,rec_td,0,,,,,
player,201309050den,rav,JoneJa03,rec_long,13,,,,,
player,201309050den,rav,JoneJa03,fumbles,0,,,,,
player,201309050den,rav,JoneJa03,fumbles_lost,0,,,,,
player,201309050den,rav,DickEd00,pass_cmp,0,,,,,
player,201309050den,rav,DickEd00,pass_att,0,,,,,
player,201309050den,rav,DickEd00,pass_yds,0,,,,,
player,201309050den,rav,DickEd00,pass_td,0,,,,,
player,201309050den,rav,DickEd00,pass_int,0,,,,,
player,201309050den,rav,DickEd00,pass_sacked,0,,,,,
player,201309050den,rav,DickEd00,pass_sacked_yds,0,,,,,
player,201309050den,rav,DickEd00,pass_long,0,,,,,
player,201309050den,rav,DickEd00,pass_rating,,,,,,
player,201309050den,rav,DickEd00,rush_att,0,,,,,
player,201309050den,rav,DickEd00,rush_yds,0,,,,,
player,201309050den,rav,DickEd00,rush_td,0,,,,,
player,201309050den,rav,DickEd00,rush_long,0,,,,,
player,201309050den,rav,DickEd00,targets,5,,,,,
player,201309050den,rav,DickEd00,rec,1,,,,,
player,201309050den,rav,DickEd00,rec_yds,13,,,,,
player,201309050den,rav,DickEd00,rec_td,0,,,,,
player,201309050den,rav,DickEd00,rec_long,13,,,,,
player,201309050den,rav,DickEd00,fumbles,0,,,,,
player,201309050den,rav,DickEd00,fumbles_lost,0,,,,,
player,201309050den,rav,LeacVo00,pass_cmp,0,,,,,
player,201309050den,rav,LeacVo00,pass_att,0,,,,,
player,201309050den,rav,LeacVo00,pass_yds,0,,,,,
player,201309050den,rav,LeacVo00,pass_td,0,,,,,
player,201309050den,rav,LeacVo00,pass_int,0,,,,,
player,201309050den,rav,LeacVo00,pass_sacked,0,,,,,
player,201309050den,rav,LeacVo00,pass_sacked_yds,0,,,,,
player,201309050den,rav,LeacVo00,pass_long,0,,,,,
player,201309050den,rav,LeacVo00,pass_rating,,,,,,
player,201309050den,rav,LeacVo00,rush_att,0,,,,,
player,201309050den,rav,LeacVo00,rush_yds,0,,,,,
player,201309050den,rav,LeacVo00,rush_td,0,,,,,
player,201309050den,rav,LeacVo00,rush_long,0,,,,,
player,201309050den,rav,LeacVo00,targets,4,,,,,
player,201309050den,rav,LeacVo00,rec,3,,,,,
player,201309050den,rav,LeacVo00,rec_yds,12,,,,,
player,201309050den,rav,LeacVo00,rec_td,1,,,,,
player,201309050den,rav,LeacVo00,rec_long,6,,,,,
player,201309050den,rav,LeacVo00,fumbles,0,,,,,
player,201309050den,rav,LeacVo00,fumbles_lost,0,,,,,
player,201309050den,den,MannPe00,pass_cmp,27,,,,,
player,201309050den,den,MannPe00,pass_att,42,,,,,
player,201309050den,den,MannPe00,pass_yds,462,,,,,
player,201309050den,den,MannPe00,pass_td,7,,,,,
player,201309050den,den,MannPe00,pass_int,0,,,,,
player,201309050den,den,MannPe00,pass_sacked,3,,,,,
player,201309050den,den,MannPe00,pass_sacked_yds,17,,,,,
player,201309050den,den,MannPe00,pass_long,78,,,,,
player,201309050den,den,MannPe00,pass_rating,141.1,,,,,
player,201309050den,den,MannPe00,rush_att,2,,,,,
player,201309050den,den,MannPe00,rush_yds,-2,,,,,
player,201309050den,den,MannPe00,rush_td,0,,,,,
player,201309050den,den,MannPe00,rush_long,-1,,,,,
player,201309050den,den,MannPe00,targets,0,,,,,
player,201309050den,den,MannPe00,rec,0,,,,,
player,201309050den,den,MannPe00,rec_yds,0,,,,,
player,201309050den,den,MannPe00,rec_td,0,,,,,
player,201309050den,den,MannPe00,rec_long,0,,,,,
player,201309050den,den,MannPe00,fumbles,0,,,,,
player,201309050den,den,MannPe00,fumbles_lost,0,,,,,
player,201309050den,den,MoreKn00,pass_cmp,0,,,,,
player,201309050den,den,MoreKn00,pass_att,0,,,,,
player,201309050den,den,MoreKn00,pass_yds,0,,,,,
player,201309050den,den,MoreKn00,pass_td,0,,,,,
player,201309050den,den,MoreKn00,pass_int,0,,,,,
player,201309050den,den,MoreKn00,pass_sacked,0,,,,,
player,201309050den,den,MoreKn00,pass_sacked_yds,0,,,,,
player,201309050den,den,MoreKn00,pass_long,0,,,,,
player,201309050den,den,MoreKn00,pass_rating,,,,,,
player,201309050den,den,MoreKn00,rush_att,9,,,,,
player,201309050den,den,MoreKn00,rush_yds,28,,,,,
player,201309050den,den,MoreKn00,rush_td,0,,,,,
player,201309050den,den,MoreKn00,rush_long,7,,,,,
player,201309050den,den,MoreKn00,targets,3,,,,,
player,201309050den,den,MoreKn00,rec,3,,,,,
player,201309050den,den,MoreKn00,rec_yds,37,,,,,
player,201309050den,den,MoreKn00,rec_td,0,,,,,
player,201309050den,den,MoreKn00,rec_long,23,,,,,
player,201309050den,den,MoreKn00,fumbles,0,,,,,
player,201309050den,den,MoreKn00,fumbles_lost,0,,,,,
player,201309050den,den,BallMo00,pass_cmp,0,,,,,
player,201309050den,den,BallMo00,pass_att,0,,,,,
player,201309050den,den,BallMo00,pass_yds,0,,,,,
player,201309050den,den,BallMo00,pass_td,0,,,,,
player,201309050den,den,BallMo00,pass_int,0,,,,,
player,201309050den,den,BallMo00,pass_sacked,0,,,,,
player,201309050den,den,BallMo00,pass_sacked_yds,0,,,,,
player,201309050den,den,BallMo00,pass_long,0,,,,,
player,201309050den,den,BallMo00,pass_rating,,,,,,
player,201309050den,den,BallMo00,rush_att,8,,,,,
player,201309050den,den,BallMo00,rush_yds,24,,,,,
player,201309050den,den,BallMo00,rush_td,0,,,,,
player,201309050den,den,BallMo00,rush_long,9,,,,,
player,201309050den,den,BallMo00,targets,0,,,,,
player,201309050den,den,BallMo00,rec,0,,,,,
player,201309050den,den,BallMo00,rec_yds,0,,,,,
player,201309050den,den,BallMo00,rec_td,0,,,,,
player,201309050den,den,BallMo00,rec_long,0,,,,,
player,201309050den,den,BallMo00,fumbles,0,,,,,
player,201309050den,den,BallMo00,fumbles_lost,0,,,,,
player,201309050den,den,HillRo00,pass_cmp,0,,,,,
player,201309050den,den,HillRo00,pass_att,0,,,,,
player,201309050den,den,HillRo00,pass_yds,0,,,,,
player,201309050den,den,HillRo00,pass_td,0,,,,,
player,201309050den,den,HillRo00,pass_int,0,,,,,
player,201309050den,den,HillRo00,pass_sacked,0,,,,,
player,201309050den,den,HillRo00,pass_sacked_yds,0,,,,,
player,201309050den,den,HillRo00,pass_long,0,,,,,
player,201309050den,den,HillRo00,pass_rating,,,,,,
player,201309050den,den,HillRo00,rush_att,4,,,,,
player,201309050den,den,HillRo00,rush_yds,15,,,,,
player,201309050den,den,HillRo00,rush_td,0,,,,,
player,201309050den,den,HillRo00,rush_long,7,,,,,
player,201309050den,den,HillRo00,targets,2,,,,,
player,201309050den,den,HillRo00,rec,2,,,,,
player,201309050den,den,HillRo00,rec_yds,27,,,,,
player,201309050den,den,HillRo00,rec_td,0,,,,,
player,201309050den,den,HillRo00,rec_long,17,,,,,
player,201309050den,den,HillRo00,fumbles,0,,,,,
player,201309050den,den,HillRo00,fumbles_lost,0,,,,,
player,201309050den,den,ThomDe03,pass_cmp,0,,,,,
player,201309050den,den,ThomDe03,pass_att,0,,,,,
player,201309050den,den,ThomDe03,pass_yds,0,,,,,
player,201309050den,den,ThomDe03,pass_td,0,,,,,
player,201309050den,den,ThomDe03,pass_int,0,,,,,
player,201309050den,den,ThomDe03,pass_sacked,0,,,,,
player,201309050den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201309050den,den,ThomDe03,pass_long,0,,,,,
player,201309050den,den,ThomDe03,pass_rating,,,,,,
player,201309050den,den,ThomDe03,rush_att,0,,,,,
player,201309050den,den,ThomDe03,rush_yds,0,,,,,
player,201309050den,den,ThomDe03,rush_td,0,,,,,
player,201309050den,den,ThomDe03,rush_long,0,,,,,
player,201309050den,den,ThomDe03,targets,11,,,,,
player,201309050den,den,ThomDe03,rec,5,,,,,
player,201309050den,den,ThomDe03,rec_yds,161,,,,,
player,201309050den,den,ThomDe03,rec_td,2,,,,,
player,201309050den,den,ThomDe03,rec_long,78,,,,,
player,201309050den,den,ThomDe03,fumbles,0,,,,,
player,201309050den,den,ThomDe03,fumbles_lost,0,,,,,
player,201309050den,den,ThomJu00,pass_cmp,0,,,,,
player,201309050den,den,ThomJu00,pass_att,0,,,,,
player,201309050den,den,ThomJu00,pass_yds,0,,,,,
player,201309050den,den,ThomJu00,pass_td,0,,,,,
player,201309050den,den,ThomJu00,pass_int,0,,,,,
player,201309050den,den,ThomJu00,pass_sacked,0,,,,,
player,201309050den,den,ThomJu00,pass_sacked_yds,0,,,,,
player,201309050den,den,ThomJu00,pass_long,0,,,,,
player,201309050den,den,ThomJu00,pass_rating,,,,,,
player,201309050den,den,ThomJu00,rush_att,0,,,,,
player,201309050den,den,ThomJu00,rush_yds,0,,,,,
player,201309050den,den,ThomJu00,rush_td,0,,,,,
player,201309050den,den,ThomJu00,rush_long,0,,,,,
player,201309050den,den,ThomJu00,targets,7,,,,,
player,201309050den,den,ThomJu00,rec,5,,,,,
player,201309050den,den,ThomJu00,rec_yds,110,,,,,
player,201309050den,den,ThomJu00,rec_td,2,,,,,
player,201309050den,den,ThomJu00,rec_long,44,,,,,
player,201309050den,den,ThomJu00,fumbles,0,,,,,
player,201309050den,den,ThomJu00,fumbles_lost,0,,,,,
player,201309050den,den,WelkWe00,pass_cmp,0,,,,,
player,201309050den,den,WelkWe00,pass_att,0,,,,,
player,201309050den,den,WelkWe00,pass_yds,0,,,,,
player,201309050den,den,WelkWe00,pass_td,0,,,,,
player,201309050den,den,WelkWe00,pass_int,0,,,,,
player,201309050den,den,WelkWe00,pass_sacked,0,,,,,
player,201309050den,den,WelkWe00,pass_sacked_yds,0,,,,,
player,201309050den,den,WelkWe00,pass_long,0,,,,,
player,201309050den,den,WelkWe00,pass_rating,,,,,,
player,201309050den,den,WelkWe00,rush_att,0,,,,,
player,201309050den,den,WelkWe00,rush_yds,0,,,,,
player,201309050den,den,WelkWe00,rush_td,0,,,,,
player,201309050den,den,WelkWe00,rush_long,0,,,,,
player,201309050den,den,WelkWe00,targets,11,,,,,
player,201309050den,den,WelkWe00,rec,9,,,,,
player,201309050den,den,WelkWe00,rec_yds,67,,,,,
player,201309050den,den,WelkWe00,rec_td,2,,,,,
player,201309050den,den,WelkWe00,rec_long,15,,,,,
player,201309050den,den,WelkWe00,fumbles,1,,,,,
player,201309050den,den,WelkWe00,fumbles_lost,1,,,,,
player,201309050den,den,DeckEr00,pass_cmp,0,,,,,
player,201309050den,den,DeckEr00,pass_att,0,,,,,
player,201309050den,den,DeckEr00,pass_yds,0,,,,,
player,201309050den,den,DeckEr00,pass_td,0,,,,,
player,201309050den,den,DeckEr00,pass_int,0,,,,,
player,201309050den,den,DeckEr00,pass_sacked,0,,,,,
player,201309050den,den,DeckEr00,pass_sacked_yds,0,,,,,
player,201309050den,den,DeckEr00,pass_long,0,,,,,
player,201309050den,den,DeckEr00,pass_rating,,,,,,
player,201309050den,den,DeckEr00,rush_att,0,,,,,
player,201309050den,den,DeckEr00,rush_yds,0,,,,,
player,201309050den,den,DeckEr00,rush_td,0,,,,,
player,201309050den,den,DeckEr00,rush_long,0,,,,,
player,201309050den,den,DeckEr00,targets,7,,,,,
player,201309050den,den,DeckEr00,rec,2,,,,,
player,201309050den,den,DeckEr00,rec_yds,32,,,,,
player,201309050den,den,DeckEr00,rec_td,0,,,,,
player,201309050den,den,DeckEr00,rec_long,27,,,,,
player,201309050den,den,DeckEr00,fumbles,1,,,,,
player,201309050den,den,DeckEr00,fumbles_lost,0,,,,,
player,201309050den,den,CaldAn00,pass_cmp,0,,,,,
player,201309050den,den,CaldAn00,pass_att,0,,,,,
player,201309050den,den,CaldAn00,pass_yds,0,,,,,
player,201309050den,den,CaldAn00,pass_td,0,,,,,
player,201309050den,den,CaldAn00,pass_int,0,,,,,
player,201309050den,den,CaldAn00,pass_sacked,0,,,,,
player,201309050den,den,CaldAn00,pass_sacked_yds,0,,,,,
player,201309050den,den,CaldAn00,pass_long,0,,,,,
player,201309050den,den,CaldAn00,pass_rating,,,,,,
player,201309050den,den,CaldAn00,rush_att,0,,,,,
player,201309050den,den,CaldAn00,rush_yds,0,,,,,
player,201309050den,den,CaldAn00,rush_td,0,,,,,
player,201309050den,den,CaldAn00,rush_long,0,,,,,
player,201309050den,den,CaldAn00,targets,1,,,,,
player,201309050den,den,CaldAn00,rec,1,,,,,
player,201309050den,den,CaldAn00,rec_yds,28,,,,,
player,201309050den,den,CaldAn00,rec_td,1,,,,,
player,201309050den,den,CaldAn00,rec_long,28,,,,,
player,201309050den,den,CaldAn00,fumbles,0,,,,,
player,201309050den,den,CaldAn00,fumbles_lost,0,,,,,
player,201309050den,rav,SuggTe99,def_int,0,,,,,
player,201309050den,rav,SuggTe99,def_int_yds,0,,,,,
player,201309050den,rav,SuggTe99,def_int_td,0,,,,,
player,201309050den,rav,SuggTe99,def_int_long,0,,,,,
player,201309050den,rav,SuggTe99,pass_defended,0,,,,,
player,201309050den,rav,SuggTe99,sacks,1.0,,,,,
player,201309050den,rav,SuggTe99,tackles_combined,6,,,,,
player,201309050den,rav,SuggTe99,tackles_solo,4,,,,,
player,201309050den,rav,SuggTe99,tackles_assists,2,,,,,
player,201309050den,rav,SuggTe99,tackles_loss,1,,,,,
player,201309050den,rav,SuggTe99,qb_hits,3,,,,,
player,201309050den,rav,SuggTe99,fumbles_rec,0,,,,,
player,201309050den,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201309050den,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201309050den,rav,SuggTe99,fumbles_forced,0,,,,,
player,201309050den,rav,CantCh21,def_int,0,,,,,
player,201309050den,rav,CantCh21,def_int_yds,0,,,,,
player,201309050den,rav,CantCh21,def_int_td,0,,,,,
player,201309050den,rav,CantCh21,def_int_long,0,,,,,
player,201309050den,rav,CantCh21,pass_defended,0,,,,,
player,201309050den,rav,CantCh21,sacks,1.0,,,,,
player,201309050den,rav,CantCh21,tackles_combined,2,,,,,
player,201309050den,rav,CantCh21,tackles_solo,2,,,,,
player,201309050den,rav,CantCh21,tackles_assists,0,,,,,
player,201309050den,rav,CantCh21,tackles_loss,1,,,,,
player,201309050den,rav,CantCh21,qb_hits,3,,,,,
player,201309050den,rav,CantCh21,fumbles_rec,0,,,,,
player,201309050den,rav,CantCh21,fumbles_rec_yds,0,,,,,
player,201309050den,rav,CantCh21,fumbles_rec_td,0,,,,,
player,201309050den,rav,CantCh21,fumbles_forced,0,,,,,
player,201309050den,rav,DumeEl20,def_int,0,,,,,
player,201309050den,rav,DumeEl20,def_int_yds,0,,,,,
player,201309050den,rav,DumeEl20,def_int_td,0,,,,,
player,201309050den,rav,DumeEl20,def_int_long,0,,,,,
player,201309050den,rav,DumeEl20,pass_defended,0,,,,,
player,201309050den,rav,DumeEl20,sacks,1.0,,,,,
player,201309050den,rav,DumeEl20,tackles_combined,2,,,,,
player,201309050den,rav,DumeEl20,tackles_solo,1,,,,,
player,201309050den,rav,DumeEl20,tackles_assists,1,,,,,
player,201309050den,rav,DumeEl20,tackles_loss,1,,,,,
player,201309050den,rav,DumeEl20,qb_hits,1,,,,,
player,201309050den,rav,DumeEl20,fumbles_rec,0,,,,,
player,201309050den,rav,DumeEl20,fumbles_rec_yds,0,,,,,
player,201309050den,rav,DumeEl20,fumbles_rec_td,0,,,,,
player,201309050den,rav,DumeEl20,fumbles_forced,0,,,,,
player,201309050den,rav,ByneJo00,def_int,0,,,,,
player,201309050den,rav,ByneJo00,def_int_yds,0,,,,,
player,201309050den,rav,ByneJo00,def_int_td,0,,,,,
player,201309050den,rav,ByneJo00,def_int_long,0,,,,,
player,201309050den,rav,ByneJo00,pass_defended,0,,,,,
player,201309050den,rav,ByneJo00,sacks,0.0,,,,,
player,201309050den,rav,ByneJo00,tackles_combined,8,,,,,
player,201309050den,rav,ByneJo00,tackles_solo,6,,,,,
player,201309050den,rav,ByneJo00,tackles_assists,2,,,,,
player,201309050den,rav,ByneJo00,tackles_loss,0,,,,,
player,201309050den,rav,ByneJo00,qb_hits,0,,,,,
player,201309050den,rav,ByneJo00,fumbles_rec,0,,,,,
player,201309050den,rav,ByneJo00,fumbles_rec_yds,0,,,,,
player,201309050den,rav,ByneJo00,fumbles_rec_td,0,,,,,
player,201309050den,rav,ByneJo00,fumbles_forced,0,,,,,
player,201309050den,rav,GrahCo99,def_int,0,,,,,
player,201309050den,rav,GrahCo99,def_int_yds,0,,,,,
player,201309050den,rav,GrahCo99,def_int_td,0,,,,,
player,201309050den,rav,GrahCo99,def_int_long,0,,,,,
player,201309050den,rav,GrahCo99,pass_defended,0,,,,,
player,201309050den,rav,GrahCo99,sacks,0.0,,,,,
player,201309050den,rav,GrahCo99,tackles_combined,7,,,,,
player,201309050den,rav,GrahCo99,tackles_solo,5,,,,,
player,201309050den,rav,GrahCo99,tackles_assists,2,,,,,
player,201309050den,rav,GrahCo99,tackles_loss,0,,,,,
player,201309050den,rav,GrahCo99,qb_hits,0,,,,,
player,201309050den,rav,GrahCo99,fumbles_rec,0,,,,,
player,201309050den,rav,GrahCo99,fumbles_rec_yds,0,,,,,
player,201309050den,rav,GrahCo99,fumbles_rec_td,0,,,,,
