game,2013,17,20131229,201312290nor,tam,"Tampa Bay Buccaneers",17,nor,"New Orleans Saints",42
player,201312290nor,tam,HillMi00,fumbles_lost,0,,,,,
player,201312290nor,tam,WrigTi01,pass_cmp,0,,,,,
player,201312290nor,tam,WrigTi01,pass_att,0,,,,,
player,201312290nor,tam,WrigTi01,pass_yds,0,,,,,
player,201312290nor,tam,WrigTi01,pass_td,0,,,,,
player,201312290nor,tam,WrigTi01,pass_int,0,,,,,
player,201312290nor,tam,WrigTi01,pass_sacked,0,,,,,
player,201312290nor,tam,WrigTi01,pass_sacked_yds,0,,,,,
player,201312290nor,tam,WrigTi01,pass_long,0,,,,,
player,201312290nor,tam,WrigTi01,pass_rating,,,,,,
player,201312290nor,tam,WrigTi01,rush_att,1,,,,,
player,201312290nor,tam,WrigTi01,rush_yds,2,,,,,
player,201312290nor,tam,WrigTi01,rush_td,0,,,,,
player,201312290nor,tam,WrigTi01,rush_long,2,,,,,
player,201312290nor,tam,WrigTi01,targets,10,,,,,
player,201312290nor,tam,WrigTi01,rec,5,,,,,
player,201312290nor,tam,WrigTi01,rec_yds,58,,,,,
player,201312290nor,tam,WrigTi01,rec_td,1,,,,,
player,201312290nor,tam,WrigTi01,rec_long,24,,,,,
player,201312290nor,tam,WrigTi01,fumbles,0,,,,,
player,201312290nor,tam,WrigTi01,fumbles_lost,0,,,,,
player,201312290nor,tam,UndeTi00,pass_cmp,0,,,,,
player,201312290nor,tam,UndeTi00,pass_att,0,,,,,
player,201312290nor,tam,UndeTi00,pass_yds,0,,,,,
player,201312290nor,tam,UndeTi00,pass_td,0,,,,,
player,201312290nor,tam,UndeTi00,pass_int,0,,,,,
player,201312290nor,tam,UndeTi00,pass_sacked,0,,,,,
player,201312290nor,tam,UndeTi00,pass_sacked_yds,0,,,,,
player,201312290nor,tam,UndeTi00,pass_long,0,,,,,
player,201312290nor,tam,UndeTi00,pass_rating,,,,,,
player,201312290nor,tam,UndeTi00,rush_att,0,,,,,
player,201312290nor,tam,UndeTi00,rush_yds,0,,,,,
player,201312290nor,tam,UndeTi00,rush_td,0,,,,,
player,201312290nor,tam,UndeTi00,rush_long,0,,,,,
player,201312290nor,tam,UndeTi00,targets,7,,,,,
player,201312290nor,tam,UndeTi00,rec,5,,,,,
player,201312290nor,tam,UndeTi00,rec_yds,93,,,,,
player,201312290nor,tam,UndeTi00,rec_td,1,,,,,
player,201312290nor,tam,UndeTi00,rec_long,48,,,,,
player,201312290nor,tam,UndeTi00,fumbles,0,,,,,
player,201312290nor,tam,UndeTi00,fumbles_lost,0,,,,,
player,201312290nor,tam,JackVi00,pass_cmp,0,,,,,
player,201312290nor,tam,JackVi00,pass_att,0,,,,,
player,201312290nor,tam,JackVi00,pass_yds,0,,,,,
player,201312290nor,tam,JackVi00,pass_td,0,,,,,
player,201312290nor,tam,JackVi00,pass_int,0,,,,,
player,201312290nor,tam,JackVi00,pass_sacked,0,,,,,
player,201312290nor,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201312290nor,tam,JackVi00,pass_long,0,,,,,
player,201312290nor,tam,JackVi00,pass_rating,,,,,,
player,201312290nor,tam,JackVi00,rush_att,0,,,,,
player,201312290nor,tam,JackVi00,rush_yds,0,,,,,
player,201312290nor,tam,JackVi00,rush_td,0,,,,,
player,201312290nor,tam,JackVi00,rush_long,0,,,,,
player,201312290nor,tam,JackVi00,targets,12,,,,,
player,201312290nor,tam,JackVi00,rec,4,,,,,
player,201312290nor,tam,JackVi00,rec_yds,35,,,,,
player,201312290nor,tam,JackVi00,rec_td,0,,,,,
player,201312290nor,tam,JackVi00,rec_long,12,,,,,
player,201312290nor,tam,JackVi00,fumbles,0,,,,,
player,201312290nor,tam,JackVi00,fumbles_lost,0,,,,,
player,201312290nor,tam,OwusCh00,pass_cmp,0,,,,,
player,201312290nor,tam,OwusCh00,pass_att,0,,,,,
player,201312290nor,tam,OwusCh00,pass_yds,0,,,,,
player,201312290nor,tam,OwusCh00,pass_td,0,,,,,
player,201312290nor,tam,OwusCh00,pass_int,0,,,,,
player,201312290nor,tam,OwusCh00,pass_sacked,0,,,,,
player,201312290nor,tam,OwusCh00,pass_sacked_yds,0,,,,,
player,201312290nor,tam,OwusCh00,pass_long,0,,,,,
player,201312290nor,tam,OwusCh00,pass_rating,,,,,,
player,201312290nor,tam,OwusCh00,rush_att,0,,,,,
player,201312290nor,tam,OwusCh00,rush_yds,0,,,,,
player,201312290nor,tam,OwusCh00,rush_td,0,,,,,
player,201312290nor,tam,OwusCh00,rush_long,0,,,,,
player,201312290nor,tam,OwusCh00,targets,2,,,,,
player,201312290nor,tam,OwusCh00,rec,1,,,,,
player,201312290nor,tam,OwusCh00,rec_yds,5,,,,,
player,201312290nor,tam,OwusCh00,rec_td,0,,,,,
player,201312290nor,tam,OwusCh00,rec_long,5,,,,,
player,201312290nor,tam,OwusCh00,fumbles,0,,,,,
player,201312290nor,tam,OwusCh00,fumbles_lost,0,,,,,
player,201312290nor,tam,LoriEr99,pass_cmp,0,,,,,
player,201312290nor,tam,LoriEr99,pass_att,0,,,,,
player,201312290nor,tam,LoriEr99,pass_yds,0,,,,,
player,201312290nor,tam,LoriEr99,pass_td,0,,,,,
player,201312290nor,tam,LoriEr99,pass_int,0,,,,,
player,201312290nor,tam,LoriEr99,pass_sacked,0,,,,,
player,201312290nor,tam,LoriEr99,pass_sacked_yds,0,,,,,
player,201312290nor,tam,LoriEr99,pass_long,0,,,,,
player,201312290nor,tam,LoriEr99,pass_rating,,,,,,
player,201312290nor,tam,LoriEr99,rush_att,0,,,,,
player,201312290nor,tam,LoriEr99,rush_yds,0,,,,,
player,201312290nor,tam,LoriEr99,rush_td,0,,,,,
player,201312290nor,tam,LoriEr99,rush_long,0,,,,,
player,201312290nor,tam,LoriEr99,targets,1,,,,,
player,201312290nor,tam,LoriEr99,rec,1,,,,,
player,201312290nor,tam,LoriEr99,rec_yds,3,,,,,
player,201312290nor,tam,LoriEr99,rec_td,0,,,,,
player,201312290nor,tam,LoriEr99,rec_long,3,,,,,
player,201312290nor,tam,LoriEr99,fumbles,0,,,,,
player,201312290nor,tam,LoriEr99,fumbles_lost,0,,,,,
player,201312290nor,nor,BreeDr00,pass_cmp,24,,,,,
player,201312290nor,nor,BreeDr00,pass_att,31,,,,,
player,201312290nor,nor,BreeDr00,pass_yds,381,,,,,
player,201312290nor,nor,BreeDr00,pass_td,4,,,,,
player,201312290nor,nor,BreeDr00,pass_int,0,,,,,
player,201312290nor,nor,BreeDr00,pass_sacked,1,,,,,
player,201312290nor,nor,BreeDr00,pass_sacked_yds,11,,,,,
player,201312290nor,nor,BreeDr00,pass_long,76,,,,,
player,201312290nor,nor,BreeDr00,pass_rating,157.4,,,,,
player,201312290nor,nor,BreeDr00,rush_att,2,,,,,
player,201312290nor,nor,BreeDr00,rush_yds,8,,,,,
player,201312290nor,nor,BreeDr00,rush_td,1,,,,,
player,201312290nor,nor,BreeDr00,rush_long,9,,,,,
player,201312290nor,nor,BreeDr00,targets,0,,,,,
player,201312290nor,nor,BreeDr00,rec,0,,,,,
player,201312290nor,nor,BreeDr00,rec_yds,0,,,,,
player,201312290nor,nor,BreeDr00,rec_td,0,,,,,
player,201312290nor,nor,BreeDr00,rec_long,0,,,,,
player,201312290nor,nor,BreeDr00,fumbles,0,,,,,
player,201312290nor,nor,BreeDr00,fumbles_lost,0,,,,,
player,201312290nor,nor,RobiKh00,pass_cmp,0,,,,,
player,201312290nor,nor,RobiKh00,pass_att,0,,,,,
player,201312290nor,nor,RobiKh00,pass_yds,0,,,,,
player,201312290nor,nor,RobiKh00,pass_td,0,,,,,
player,201312290nor,nor,RobiKh00,pass_int,0,,,,,
player,201312290nor,nor,RobiKh00,pass_sacked,0,,,,,
player,201312290nor,nor,RobiKh00,pass_sacked_yds,0,,,,,
player,201312290nor,nor,RobiKh00,pass_long,0,,,,,
player,201312290nor,nor,RobiKh00,pass_rating,,,,,,
player,201312290nor,nor,RobiKh00,rush_att,12,,,,,
player,201312290nor,nor,RobiKh00,rush_yds,50,,,,,
player,201312290nor,nor,RobiKh00,rush_td,0,,,,,
player,201312290nor,nor,RobiKh00,rush_long,25,,,,,
player,201312290nor,nor,RobiKh00,targets,0,,,,,
player,201312290nor,nor,RobiKh00,rec,0,,,,,
player,201312290nor,nor,RobiKh00,rec_yds,0,,,,,
player,201312290nor,nor,RobiKh00,rec_td,0,,,,,
player,201312290nor,nor,RobiKh00,rec_long,0,,,,,
player,201312290nor,nor,RobiKh00,fumbles,0,,,,,
player,201312290nor,nor,RobiKh00,fumbles_lost,0,,,,,
player,201312290nor,nor,ThomPi00,pass_cmp,0,,,,,
player,201312290nor,nor,ThomPi00,pass_att,0,,,,,
player,201312290nor,nor,ThomPi00,pass_yds,0,,,,,
player,201312290nor,nor,ThomPi00,pass_td,0,,,,,
player,201312290nor,nor,ThomPi00,pass_int,0,,,,,
player,201312290nor,nor,ThomPi00,pass_sacked,0,,,,,
player,201312290nor,nor,ThomPi00,pass_sacked_yds,0,,,,,
player,201312290nor,nor,ThomPi00,pass_long,0,,,,,
player,201312290nor,nor,ThomPi00,pass_rating,,,,,,
player,201312290nor,nor,ThomPi00,rush_att,7,,,,,
player,201312290nor,nor,ThomPi00,rush_yds,20,,,,,
player,201312290nor,nor,ThomPi00,rush_td,1,,,,,
player,201312290nor,nor,ThomPi00,rush_long,8,,,,,
player,201312290nor,nor,ThomPi00,targets,1,,,,,
player,201312290nor,nor,ThomPi00,rec,1,,,,,
player,201312290nor,nor,ThomPi00,rec_yds,3,,,,,
player,201312290nor,nor,ThomPi00,rec_td,0,,,,,
player,201312290nor,nor,ThomPi00,rec_long,3,,,,,
player,201312290nor,nor,ThomPi00,fumbles,0,,,,,
player,201312290nor,nor,ThomPi00,fumbles_lost,0,,,,,
player,201312290nor,nor,IngrMa01,pass_cmp,0,,,,,
player,201312290nor,nor,IngrMa01,pass_att,0,,,,,
player,201312290nor,nor,IngrMa01,pass_yds,0,,,,,
player,201312290nor,nor,IngrMa01,pass_td,0,,,,,
player,201312290nor,nor,IngrMa01,pass_int,0,,,,,
player,201312290nor,nor,IngrMa01,pass_sacked,0,,,,,
player,201312290nor,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201312290nor,nor,IngrMa01,pass_long,0,,,,,
player,201312290nor,nor,IngrMa01,pass_rating,,,,,,
player,201312290nor,nor,IngrMa01,rush_att,3,,,,,
player,201312290nor,nor,IngrMa01,rush_yds,20,,,,,
player,201312290nor,nor,IngrMa01,rush_td,0,,,,,
player,201312290nor,nor,IngrMa01,rush_long,15,,,,,
player,201312290nor,nor,IngrMa01,targets,1,,,,,
player,201312290nor,nor,IngrMa01,rec,1,,,,,
player,201312290nor,nor,IngrMa01,rec_yds,3,,,,,
player,201312290nor,nor,IngrMa01,rec_td,0,,,,,
player,201312290nor,nor,IngrMa01,rec_long,3,,,,,
player,201312290nor,nor,IngrMa01,fumbles,0,,,,,
player,201312290nor,nor,IngrMa01,fumbles_lost,0,,,,,
player,201312290nor,nor,CollJe01,pass_cmp,0,,,,,
player,201312290nor,nor,CollJe01,pass_att,0,,,,,
player,201312290nor,nor,CollJe01,pass_yds,0,,,,,
player,201312290nor,nor,CollJe01,pass_td,0,,,,,
player,201312290nor,nor,CollJe01,pass_int,0,,,,,
player,201312290nor,nor,CollJe01,pass_sacked,0,,,,,
player,201312290nor,nor,CollJe01,pass_sacked_yds,0,,,,,
player,201312290nor,nor,CollJe01,pass_long,0,,,,,
player,201312290nor,nor,CollJe01,pass_rating,,,,,,
player,201312290nor,nor,CollJe01,rush_att,2,,,,,
player,201312290nor,nor,CollJe01,rush_yds,3,,,,,
player,201312290nor,nor,CollJe01,rush_td,0,,,,,
player,201312290nor,nor,CollJe01,rush_long,2,,,,,
player,201312290nor,nor,CollJe01,targets,1,,,,,
player,201312290nor,nor,CollJe01,rec,1,,,,,
player,201312290nor,nor,CollJe01,rec_yds,2,,,,,
player,201312290nor,nor,CollJe01,rec_td,0,,,,,
player,201312290nor,nor,CollJe01,rec_long,2,,,,,
player,201312290nor,nor,CollJe01,fumbles,0,,,,,
player,201312290nor,nor,CollJe01,fumbles_lost,0,,,,,
player,201312290nor,nor,StilKe00,pass_cmp,0,,,,,
player,201312290nor,nor,StilKe00,pass_att,0,,,,,
player,201312290nor,nor,StilKe00,pass_yds,0,,,,,
player,201312290nor,nor,StilKe00,pass_td,0,,,,,
player,201312290nor,nor,StilKe00,pass_int,0,,,,,
player,201312290nor,nor,StilKe00,pass_sacked,0,,,,,
player,201312290nor,nor,StilKe00,pass_sacked_yds,0,,,,,
player,201312290nor,nor,StilKe00,pass_long,0,,,,,
player,201312290nor,nor,StilKe00,pass_rating,,,,,,
player,201312290nor,nor,StilKe00,rush_att,0,,,,,
player,201312290nor,nor,StilKe00,rush_yds,0,,,,,
player,201312290nor,nor,StilKe00,rush_td,0,,,,,
player,201312290nor,nor,StilKe00,rush_long,0,,,,,
player,201312290nor,nor,StilKe00,targets,1,,,,,
player,201312290nor,nor,StilKe00,rec,1,,,,,
player,201312290nor,nor,StilKe00,rec_yds,76,,,,,
player,201312290nor,nor,StilKe00,rec_td,1,,,,,
player,201312290nor,nor,StilKe00,rec_long,76,,,,,
player,201312290nor,nor,StilKe00,fumbles,0,,,,,
player,201312290nor,nor,StilKe00,fumbles_lost,0,,,,,
player,201312290nor,nor,MoorLa00,pass_cmp,0,,,,,
player,201312290nor,nor,MoorLa00,pass_att,0,,,,,
player,201312290nor,nor,MoorLa00,pass_yds,0,,,,,
player,201312290nor,nor,MoorLa00,pass_td,0,,,,,
player,201312290nor,nor,MoorLa00,pass_int,0,,,,,
player,201312290nor,nor,MoorLa00,pass_sacked,0,,,,,
player,201312290nor,nor,MoorLa00,pass_sacked_yds,0,,,,,
player,201312290nor,nor,MoorLa00,pass_long,0,,,,,
player,201312290nor,nor,MoorLa00,pass_rating,,,,,,
player,201312290nor,nor,MoorLa00,rush_att,0,,,,,
player,201312290nor,nor,MoorLa00,rush_yds,0,,,,,
player,201312290nor,nor,MoorLa00,rush_td,0,,,,,
player,201312290nor,nor,MoorLa00,rush_long,0,,,,,
player,201312290nor,nor,MoorLa00,targets,5,,,,,
player,201312290nor,nor,MoorLa00,rec,4,,,,,
player,201312290nor,nor,MoorLa00,rec_yds,73,,,,,
player,201312290nor,nor,MoorLa00,rec_td,1,,,,,
player,201312290nor,nor,MoorLa00,rec_long,44,,,,,
player,201312290nor,nor,MoorLa00,fumbles,0,,,,,
player,201312290nor,nor,MoorLa00,fumbles_lost,0,,,,,
player,201312290nor,nor,GrahJi00,pass_cmp,0,,,,,
player,201312290nor,nor,GrahJi00,pass_att,0,,,,,
player,201312290nor,nor,GrahJi00,pass_yds,0,,,,,
player,201312290nor,nor,GrahJi00,pass_td,0,,,,,
player,201312290nor,nor,GrahJi00,pass_int,0,,,,,
player,201312290nor,nor,GrahJi00,pass_sacked,0,,,,,
player,201312290nor,nor,GrahJi00,pass_sacked_yds,0,,,,,
player,201312290nor,nor,GrahJi00,pass_long,0,,,,,
player,201312290nor,nor,GrahJi00,pass_rating,,,,,,
player,201312290nor,nor,GrahJi00,rush_att,0,,,,,
player,201312290nor,nor,GrahJi00,rush_yds,0,,,,,
player,201312290nor,nor,GrahJi00,rush_td,0,,,,,
player,201312290nor,nor,GrahJi00,rush_long,0,,,,,
player,201312290nor,nor,GrahJi00,targets,8,,,,,
player,201312290nor,nor,GrahJi00,rec,5,,,,,
player,201312290nor,nor,GrahJi00,rec_yds,71,,,,,
player,201312290nor,nor,GrahJi00,rec_td,1,,,,,
player,201312290nor,nor,GrahJi00,rec_long,33,,,,,
player,201312290nor,nor,GrahJi00,fumbles,0,,,,,
player,201312290nor,nor,GrahJi00,fumbles_lost,0,,,,,
player,201312290nor,nor,ColsMa00,pass_cmp,0,,,,,
player,201312290nor,nor,ColsMa00,pass_att,0,,,,,
player,201312290nor,nor,ColsMa00,pass_yds,0,,,,,
player,201312290nor,nor,ColsMa00,pass_td,0,,,,,
player,201312290nor,nor,ColsMa00,pass_int,0,,,,,
player,201312290nor,nor,ColsMa00,pass_sacked,0,,,,,
player,201312290nor,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201312290nor,nor,ColsMa00,pass_long,0,,,,,
player,201312290nor,nor,ColsMa00,pass_rating,,,,,,
player,201312290nor,nor,ColsMa00,rush_att,0,,,,,
player,201312290nor,nor,ColsMa00,rush_yds,0,,,,,
player,201312290nor,nor,ColsMa00,rush_td,0,,,,,
player,201312290nor,nor,ColsMa00,rush_long,0,,,,,
player,201312290nor,nor,ColsMa00,targets,6,,,,,
player,201312290nor,nor,ColsMa00,rec,6,,,,,
player,201312290nor,nor,ColsMa00,rec_yds,67,,,,,
player,201312290nor,nor,ColsMa00,rec_td,0,,,,,
player,201312290nor,nor,ColsMa00,rec_long,24,,,,,
player,201312290nor,nor,ColsMa00,fumbles,0,,,,,
player,201312290nor,nor,ColsMa00,fumbles_lost,0,,,,,
player,201312290nor,nor,MeacRo00,pass_cmp,0,,,,,
player,201312290nor,nor,MeacRo00,pass_att,0,,,,,
player,201312290nor,nor,MeacRo00,pass_yds,0,,,,,
player,201312290nor,nor,MeacRo00,pass_td,0,,,,,
player,201312290nor,nor,MeacRo00,pass_int,0,,,,,
player,201312290nor,nor,MeacRo00,pass_sacked,0,,,,,
player,201312290nor,nor,MeacRo00,pass_sacked_yds,0,,,,,
player,201312290nor,nor,MeacRo00,pass_long,0,,,,,
player,201312290nor,nor,MeacRo00,pass_rating,,,,,,
player,201312290nor,nor,MeacRo00,rush_att,0,,,,,
player,201312290nor,nor,MeacRo00,rush_yds,0,,,,,
player,201312290nor,nor,MeacRo00,rush_td,0,,,,,
player,201312290nor,nor,MeacRo00,rush_long,0,,,,,
player,201312290nor,nor,MeacRo00,targets,1,,,,,
player,201312290nor,nor,MeacRo00,rec,1,,,,,
player,201312290nor,nor,MeacRo00,rec_yds,41,,,,,
player,201312290nor,nor,MeacRo00,rec_td,1,,,,,
player,201312290nor,nor,MeacRo00,rec_long,41,,,,,
player,201312290nor,nor,MeacRo00,fumbles,0,,,,,
player,201312290nor,nor,MeacRo00,fumbles_lost,0,,,,,
player,201312290nor,nor,HillJo02,pass_cmp,0,,,,,
player,201312290nor,nor,HillJo02,pass_att,0,,,,,
player,201312290nor,nor,HillJo02,pass_yds,0,,,,,
player,201312290nor,nor,HillJo02,pass_td,0,,,,,
player,201312290nor,nor,HillJo02,pass_int,0,,,,,
player,201312290nor,nor,HillJo02,pass_sacked,0,,,,,
player,201312290nor,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201312290nor,nor,HillJo02,pass_long,0,,,,,
player,201312290nor,nor,HillJo02,pass_rating,,,,,,
player,201312290nor,nor,HillJo02,rush_att,0,,,,,
player,201312290nor,nor,HillJo02,rush_yds,0,,,,,
player,201312290nor,nor,HillJo02,rush_td,0,,,,,
player,201312290nor,nor,HillJo02,rush_long,0,,,,,
player,201312290nor,nor,HillJo02,targets,1,,,,,
player,201312290nor,nor,HillJo02,rec,1,,,,,
player,201312290nor,nor,HillJo02,rec_yds,8,,,,,
player,201312290nor,nor,HillJo02,rec_td,0,,,,,
player,201312290nor,nor,HillJo02,rec_long,8,,,,,
player,201312290nor,nor,HillJo02,fumbles,0,,,,,
player,201312290nor,nor,HillJo02,fumbles_lost,0,,,,,
player,201312290nor,nor,WatsBe00,pass_cmp,0,,,,,
player,201312290nor,nor,WatsBe00,pass_att,0,,,,,
player,201312290nor,nor,WatsBe00,pass_yds,0,,,,,
player,201312290nor,nor,WatsBe00,pass_td,0,,,,,
player,201312290nor,nor,WatsBe00,pass_int,0,,,,,
player,201312290nor,nor,WatsBe00,pass_sacked,0,,,,,
player,201312290nor,nor,WatsBe00,pass_sacked_yds,0,,,,,
player,201312290nor,nor,WatsBe00,pass_long,0,,,,,
player,201312290nor,nor,WatsBe00,pass_rating,,,,,,
player,201312290nor,nor,WatsBe00,rush_att,0,,,,,
player,201312290nor,nor,WatsBe00,rush_yds,0,,,,,
player,201312290nor,nor,WatsBe00,rush_td,0,,,,,
player,201312290nor,nor,WatsBe00,rush_long,0,,,,,
player,201312290nor,nor,WatsBe00,targets,2,,,,,
player,201312290nor,nor,WatsBe00,rec,1,,,,,
