game,2013,10,20131110,201311100crd,htx,"Houston Texans",24,crd,"Arizona Cardinals",27
player,201311100crd,htx,PoseDe00,rec_yds,34,,,,,
player,201311100crd,htx,PoseDe00,rec_td,0,,,,,
player,201311100crd,htx,PoseDe00,rec_long,12,,,,,
player,201311100crd,htx,PoseDe00,fumbles,0,,,,,
player,201311100crd,htx,PoseDe00,fumbles_lost,0,,,,,
player,201311100crd,htx,JoneGr01,pass_cmp,0,,,,,
player,201311100crd,htx,JoneGr01,pass_att,0,,,,,
player,201311100crd,htx,JoneGr01,pass_yds,0,,,,,
player,201311100crd,htx,JoneGr01,pass_td,0,,,,,
player,201311100crd,htx,JoneGr01,pass_int,0,,,,,
player,201311100crd,htx,JoneGr01,pass_sacked,0,,,,,
player,201311100crd,htx,JoneGr01,pass_sacked_yds,0,,,,,
player,201311100crd,htx,JoneGr01,pass_long,0,,,,,
player,201311100crd,htx,JoneGr01,pass_rating,,,,,,
player,201311100crd,htx,JoneGr01,rush_att,0,,,,,
player,201311100crd,htx,JoneGr01,rush_yds,0,,,,,
player,201311100crd,htx,JoneGr01,rush_td,0,,,,,
player,201311100crd,htx,JoneGr01,rush_long,0,,,,,
player,201311100crd,htx,JoneGr01,targets,1,,,,,
player,201311100crd,htx,JoneGr01,rec,1,,,,,
player,201311100crd,htx,JoneGr01,rec_yds,19,,,,,
player,201311100crd,htx,JoneGr01,rec_td,0,,,,,
player,201311100crd,htx,JoneGr01,rec_long,19,,,,,
player,201311100crd,htx,JoneGr01,fumbles,0,,,,,
player,201311100crd,htx,JoneGr01,fumbles_lost,0,,,,,
player,201311100crd,htx,GrahGa00,pass_cmp,0,,,,,
player,201311100crd,htx,GrahGa00,pass_att,0,,,,,
player,201311100crd,htx,GrahGa00,pass_yds,0,,,,,
player,201311100crd,htx,GrahGa00,pass_td,0,,,,,
player,201311100crd,htx,GrahGa00,pass_int,0,,,,,
player,201311100crd,htx,GrahGa00,pass_sacked,0,,,,,
player,201311100crd,htx,GrahGa00,pass_sacked_yds,0,,,,,
player,201311100crd,htx,GrahGa00,pass_long,0,,,,,
player,201311100crd,htx,GrahGa00,pass_rating,,,,,,
player,201311100crd,htx,GrahGa00,rush_att,0,,,,,
player,201311100crd,htx,GrahGa00,rush_yds,0,,,,,
player,201311100crd,htx,GrahGa00,rush_td,0,,,,,
player,201311100crd,htx,GrahGa00,rush_long,0,,,,,
player,201311100crd,htx,GrahGa00,targets,3,,,,,
player,201311100crd,htx,GrahGa00,rec,2,,,,,
player,201311100crd,htx,GrahGa00,rec_yds,18,,,,,
player,201311100crd,htx,GrahGa00,rec_td,0,,,,,
player,201311100crd,htx,GrahGa00,rec_long,12,,,,,
player,201311100crd,htx,GrahGa00,fumbles,0,,,,,
player,201311100crd,htx,GrahGa00,fumbles_lost,0,,,,,
player,201311100crd,htx,GrifRy00,pass_cmp,0,,,,,
player,201311100crd,htx,GrifRy00,pass_att,0,,,,,
player,201311100crd,htx,GrifRy00,pass_yds,0,,,,,
player,201311100crd,htx,GrifRy00,pass_td,0,,,,,
player,201311100crd,htx,GrifRy00,pass_int,0,,,,,
player,201311100crd,htx,GrifRy00,pass_sacked,0,,,,,
player,201311100crd,htx,GrifRy00,pass_sacked_yds,0,,,,,
player,201311100crd,htx,GrifRy00,pass_long,0,,,,,
player,201311100crd,htx,GrifRy00,pass_rating,,,,,,
player,201311100crd,htx,GrifRy00,rush_att,0,,,,,
player,201311100crd,htx,GrifRy00,rush_yds,0,,,,,
player,201311100crd,htx,GrifRy00,rush_td,0,,,,,
player,201311100crd,htx,GrifRy00,rush_long,0,,,,,
player,201311100crd,htx,GrifRy00,targets,1,,,,,
player,201311100crd,htx,GrifRy00,rec,1,,,,,
player,201311100crd,htx,GrifRy00,rec_yds,2,,,,,
player,201311100crd,htx,GrifRy00,rec_td,1,,,,,
player,201311100crd,htx,GrifRy00,rec_long,2,,,,,
player,201311100crd,htx,GrifRy00,fumbles,0,,,,,
player,201311100crd,htx,GrifRy00,fumbles_lost,0,,,,,
player,201311100crd,htx,JeanLe01,pass_cmp,0,,,,,
player,201311100crd,htx,JeanLe01,pass_att,0,,,,,
player,201311100crd,htx,JeanLe01,pass_yds,0,,,,,
player,201311100crd,htx,JeanLe01,pass_td,0,,,,,
player,201311100crd,htx,JeanLe01,pass_int,0,,,,,
player,201311100crd,htx,JeanLe01,pass_sacked,0,,,,,
player,201311100crd,htx,JeanLe01,pass_sacked_yds,0,,,,,
player,201311100crd,htx,JeanLe01,pass_long,0,,,,,
player,201311100crd,htx,JeanLe01,pass_rating,,,,,,
player,201311100crd,htx,JeanLe01,rush_att,0,,,,,
player,201311100crd,htx,JeanLe01,rush_yds,0,,,,,
player,201311100crd,htx,JeanLe01,rush_td,0,,,,,
player,201311100crd,htx,JeanLe01,rush_long,0,,,,,
player,201311100crd,htx,JeanLe01,targets,1,,,,,
player,201311100crd,htx,JeanLe01,rec,0,,,,,
player,201311100crd,htx,JeanLe01,rec_yds,0,,,,,
player,201311100crd,htx,JeanLe01,rec_td,0,,,,,
player,201311100crd,htx,JeanLe01,rec_long,0,,,,,
player,201311100crd,htx,JeanLe01,fumbles,0,,,,,
player,201311100crd,htx,JeanLe01,fumbles_lost,0,,,,,
player,201311100crd,crd,PalmCa00,pass_cmp,20,,,,,
player,201311100crd,crd,PalmCa00,pass_att,32,,,,,
player,201311100crd,crd,PalmCa00,pass_yds,241,,,,,
player,201311100crd,crd,PalmCa00,pass_td,2,,,,,
player,201311100crd,crd,PalmCa00,pass_int,1,,,,,
player,201311100crd,crd,PalmCa00,pass_sacked,1,,,,,
player,201311100crd,crd,PalmCa00,pass_sacked_yds,6,,,,,
player,201311100crd,crd,PalmCa00,pass_long,26,,,,,
player,201311100crd,crd,PalmCa00,pass_rating,93.4,,,,,
player,201311100crd,crd,PalmCa00,rush_att,2,,,,,
player,201311100crd,crd,PalmCa00,rush_yds,-2,,,,,
player,201311100crd,crd,PalmCa00,rush_td,0,,,,,
player,201311100crd,crd,PalmCa00,rush_long,-1,,,,,
player,201311100crd,crd,PalmCa00,targets,0,,,,,
player,201311100crd,crd,PalmCa00,rec,0,,,,,
player,201311100crd,crd,PalmCa00,rec_yds,0,,,,,
player,201311100crd,crd,PalmCa00,rec_td,0,,,,,
player,201311100crd,crd,PalmCa00,rec_long,0,,,,,
player,201311100crd,crd,PalmCa00,fumbles,1,,,,,
player,201311100crd,crd,PalmCa00,fumbles_lost,1,,,,,
player,201311100crd,crd,ElliAn00,pass_cmp,0,,,,,
player,201311100crd,crd,ElliAn00,pass_att,0,,,,,
player,201311100crd,crd,ElliAn00,pass_yds,0,,,,,
player,201311100crd,crd,ElliAn00,pass_td,0,,,,,
player,201311100crd,crd,ElliAn00,pass_int,0,,,,,
player,201311100crd,crd,ElliAn00,pass_sacked,0,,,,,
player,201311100crd,crd,ElliAn00,pass_sacked_yds,0,,,,,
player,201311100crd,crd,ElliAn00,pass_long,0,,,,,
player,201311100crd,crd,ElliAn00,pass_rating,,,,,,
player,201311100crd,crd,ElliAn00,rush_att,11,,,,,
player,201311100crd,crd,ElliAn00,rush_yds,55,,,,,
player,201311100crd,crd,ElliAn00,rush_td,0,,,,,
player,201311100crd,crd,ElliAn00,rush_long,23,,,,,
player,201311100crd,crd,ElliAn00,targets,4,,,,,
player,201311100crd,crd,ElliAn00,rec,2,,,,,
player,201311100crd,crd,ElliAn00,rec_yds,18,,,,,
player,201311100crd,crd,ElliAn00,rec_td,0,,,,,
player,201311100crd,crd,ElliAn00,rec_long,12,,,,,
player,201311100crd,crd,ElliAn00,fumbles,0,,,,,
player,201311100crd,crd,ElliAn00,fumbles_lost,0,,,,,
player,201311100crd,crd,MendRa00,pass_cmp,0,,,,,
player,201311100crd,crd,MendRa00,pass_att,0,,,,,
player,201311100crd,crd,MendRa00,pass_yds,0,,,,,
player,201311100crd,crd,MendRa00,pass_td,0,,,,,
player,201311100crd,crd,MendRa00,pass_int,0,,,,,
player,201311100crd,crd,MendRa00,pass_sacked,0,,,,,
player,201311100crd,crd,MendRa00,pass_sacked_yds,0,,,,,
player,201311100crd,crd,MendRa00,pass_long,0,,,,,
player,201311100crd,crd,MendRa00,pass_rating,,,,,,
player,201311100crd,crd,MendRa00,rush_att,13,,,,,
player,201311100crd,crd,MendRa00,rush_yds,42,,,,,
player,201311100crd,crd,MendRa00,rush_td,0,,,,,
player,201311100crd,crd,MendRa00,rush_long,12,,,,,
player,201311100crd,crd,MendRa00,targets,1,,,,,
player,201311100crd,crd,MendRa00,rec,1,,,,,
player,201311100crd,crd,MendRa00,rec_yds,9,,,,,
player,201311100crd,crd,MendRa00,rec_td,0,,,,,
player,201311100crd,crd,MendRa00,rec_long,9,,,,,
player,201311100crd,crd,MendRa00,fumbles,1,,,,,
player,201311100crd,crd,MendRa00,fumbles_lost,1,,,,,
player,201311100crd,crd,TaylSt00,pass_cmp,0,,,,,
player,201311100crd,crd,TaylSt00,pass_att,0,,,,,
player,201311100crd,crd,TaylSt00,pass_yds,0,,,,,
player,201311100crd,crd,TaylSt00,pass_td,0,,,,,
player,201311100crd,crd,TaylSt00,pass_int,0,,,,,
player,201311100crd,crd,TaylSt00,pass_sacked,0,,,,,
player,201311100crd,crd,TaylSt00,pass_sacked_yds,0,,,,,
player,201311100crd,crd,TaylSt00,pass_long,0,,,,,
player,201311100crd,crd,TaylSt00,pass_rating,,,,,,
player,201311100crd,crd,TaylSt00,rush_att,2,,,,,
player,201311100crd,crd,TaylSt00,rush_yds,6,,,,,
player,201311100crd,crd,TaylSt00,rush_td,0,,,,,
player,201311100crd,crd,TaylSt00,rush_long,4,,,,,
player,201311100crd,crd,TaylSt00,targets,0,,,,,
player,201311100crd,crd,TaylSt00,rec,0,,,,,
player,201311100crd,crd,TaylSt00,rec_yds,0,,,,,
player,201311100crd,crd,TaylSt00,rec_td,0,,,,,
player,201311100crd,crd,TaylSt00,rec_long,0,,,,,
player,201311100crd,crd,TaylSt00,fumbles,0,,,,,
player,201311100crd,crd,TaylSt00,fumbles_lost,0,,,,,
player,201311100crd,crd,RobeAn00,pass_cmp,0,,,,,
player,201311100crd,crd,RobeAn00,pass_att,0,,,,,
player,201311100crd,crd,RobeAn00,pass_yds,0,,,,,
player,201311100crd,crd,RobeAn00,pass_td,0,,,,,
player,201311100crd,crd,RobeAn00,pass_int,0,,,,,
player,201311100crd,crd,RobeAn00,pass_sacked,0,,,,,
player,201311100crd,crd,RobeAn00,pass_sacked_yds,0,,,,,
player,201311100crd,crd,RobeAn00,pass_long,0,,,,,
player,201311100crd,crd,RobeAn00,pass_rating,,,,,,
player,201311100crd,crd,RobeAn00,rush_att,0,,,,,
player,201311100crd,crd,RobeAn00,rush_yds,0,,,,,
player,201311100crd,crd,RobeAn00,rush_td,0,,,,,
player,201311100crd,crd,RobeAn00,rush_long,0,,,,,
player,201311100crd,crd,RobeAn00,targets,8,,,,,
player,201311100crd,crd,RobeAn00,rec,5,,,,,
player,201311100crd,crd,RobeAn00,rec_yds,72,,,,,
player,201311100crd,crd,RobeAn00,rec_td,1,,,,,
player,201311100crd,crd,RobeAn00,rec_long,19,,,,,
player,201311100crd,crd,RobeAn00,fumbles,0,,,,,
player,201311100crd,crd,RobeAn00,fumbles_lost,0,,,,,
player,201311100crd,crd,HousRo01,pass_cmp,0,,,,,
player,201311100crd,crd,HousRo01,pass_att,0,,,,,
player,201311100crd,crd,HousRo01,pass_yds,0,,,,,
player,201311100crd,crd,HousRo01,pass_td,0,,,,,
player,201311100crd,crd,HousRo01,pass_int,0,,,,,
player,201311100crd,crd,HousRo01,pass_sacked,0,,,,,
player,201311100crd,crd,HousRo01,pass_sacked_yds,0,,,,,
player,201311100crd,crd,HousRo01,pass_long,0,,,,,
player,201311100crd,crd,HousRo01,pass_rating,,,,,,
player,201311100crd,crd,HousRo01,rush_att,0,,,,,
player,201311100crd,crd,HousRo01,rush_yds,0,,,,,
player,201311100crd,crd,HousRo01,rush_td,0,,,,,
player,201311100crd,crd,HousRo01,rush_long,0,,,,,
player,201311100crd,crd,HousRo01,targets,5,,,,,
player,201311100crd,crd,HousRo01,rec,4,,,,,
player,201311100crd,crd,HousRo01,rec_yds,57,,,,,
player,201311100crd,crd,HousRo01,rec_td,1,,,,,
player,201311100crd,crd,HousRo01,rec_long,26,,,,,
player,201311100crd,crd,HousRo01,fumbles,0,,,,,
player,201311100crd,crd,HousRo01,fumbles_lost,0,,,,,
player,201311100crd,crd,FloyMi00,pass_cmp,0,,,,,
player,201311100crd,crd,FloyMi00,pass_att,0,,,,,
player,201311100crd,crd,FloyMi00,pass_yds,0,,,,,
player,201311100crd,crd,FloyMi00,pass_td,0,,,,,
player,201311100crd,crd,FloyMi00,pass_int,0,,,,,
player,201311100crd,crd,FloyMi00,pass_sacked,0,,,,,
player,201311100crd,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201311100crd,crd,FloyMi00,pass_long,0,,,,,
player,201311100crd,crd,FloyMi00,pass_rating,,,,,,
player,201311100crd,crd,FloyMi00,rush_att,0,,,,,
player,201311100crd,crd,FloyMi00,rush_yds,0,,,,,
player,201311100crd,crd,FloyMi00,rush_td,0,,,,,
player,201311100crd,crd,FloyMi00,rush_long,0,,,,,
player,201311100crd,crd,FloyMi00,targets,2,,,,,
player,201311100crd,crd,FloyMi00,rec,2,,,,,
player,201311100crd,crd,FloyMi00,rec_yds,31,,,,,
player,201311100crd,crd,FloyMi00,rec_td,0,,,,,
player,201311100crd,crd,FloyMi00,rec_long,20,,,,,
player,201311100crd,crd,FloyMi00,fumbles,0,,,,,
player,201311100crd,crd,FloyMi00,fumbles_lost,0,,,,,
player,201311100crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201311100crd,crd,FitzLa00,pass_att,0,,,,,
player,201311100crd,crd,FitzLa00,pass_yds,0,,,,,
player,201311100crd,crd,FitzLa00,pass_td,0,,,,,
player,201311100crd,crd,FitzLa00,pass_int,0,,,,,
player,201311100crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201311100crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201311100crd,crd,FitzLa00,pass_long,0,,,,,
player,201311100crd,crd,FitzLa00,pass_rating,,,,,,
player,201311100crd,crd,FitzLa00,rush_att,0,,,,,
player,201311100crd,crd,FitzLa00,rush_yds,0,,,,,
player,201311100crd,crd,FitzLa00,rush_td,0,,,,,
player,201311100crd,crd,FitzLa00,rush_long,0,,,,,
player,201311100crd,crd,FitzLa00,targets,6,,,,,
player,201311100crd,crd,FitzLa00,rec,3,,,,,
player,201311100crd,crd,FitzLa00,rec_yds,23,,,,,
player,201311100crd,crd,FitzLa00,rec_td,0,,,,,
player,201311100crd,crd,FitzLa00,rec_long,11,,,,,
player,201311100crd,crd,FitzLa00,fumbles,0,,,,,
player,201311100crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201311100crd,crd,BallJa21,pass_cmp,0,,,,,
player,201311100crd,crd,BallJa21,pass_att,0,,,,,
player,201311100crd,crd,BallJa21,pass_yds,0,,,,,
player,201311100crd,crd,BallJa21,pass_td,0,,,,,
player,201311100crd,crd,BallJa21,pass_int,0,,,,,
player,201311100crd,crd,BallJa21,pass_sacked,0,,,,,
player,201311100crd,crd,BallJa21,pass_sacked_yds,0,,,,,
player,201311100crd,crd,BallJa21,pass_long,0,,,,,
player,201311100crd,crd,BallJa21,pass_rating,,,,,,
player,201311100crd,crd,BallJa21,rush_att,0,,,,,
player,201311100crd,crd,BallJa21,rush_yds,0,,,,,
player,201311100crd,crd,BallJa21,rush_td,0,,,,,
player,201311100crd,crd,BallJa21,rush_long,0,,,,,
player,201311100crd,crd,BallJa21,targets,1,,,,,
player,201311100crd,crd,BallJa21,rec,1,,,,,
player,201311100crd,crd,BallJa21,rec_yds,15,,,,,
player,201311100crd,crd,BallJa21,rec_td,0,,,,,
player,201311100crd,crd,BallJa21,rec_long,15,,,,,
player,201311100crd,crd,BallJa21,fumbles,0,,,,,
player,201311100crd,crd,BallJa21,fumbles_lost,0,,,,,
player,201311100crd,crd,DrayJi00,pass_cmp,0,,,,,
player,201311100crd,crd,DrayJi00,pass_att,0,,,,,
player,201311100crd,crd,DrayJi00,pass_yds,0,,,,,
player,201311100crd,crd,DrayJi00,pass_td,0,,,,,
player,201311100crd,crd,DrayJi00,pass_int,0,,,,,
player,201311100crd,crd,DrayJi00,pass_sacked,0,,,,,
player,201311100crd,crd,DrayJi00,pass_sacked_yds,0,,,,,
player,201311100crd,crd,DrayJi00,pass_long,0,,,,,
player,201311100crd,crd,DrayJi00,pass_rating,,,,,,
player,201311100crd,crd,DrayJi00,rush_att,0,,,,,
player,201311100crd,crd,DrayJi00,rush_yds,0,,,,,
player,201311100crd,crd,DrayJi00,rush_td,0,,,,,
player,201311100crd,crd,DrayJi00,rush_long,0,,,,,
player,201311100crd,crd,DrayJi00,targets,2,,,,,
player,201311100crd,crd,DrayJi00,rec,1,,,,,
player,201311100crd,crd,DrayJi00,rec_yds,9,,,,,
player,201311100crd,crd,DrayJi00,rec_td,0,,,,,
player,201311100crd,crd,DrayJi00,rec_long,9,,,,,
player,201311100crd,crd,DrayJi00,fumbles,0,,,,,
player,201311100crd,crd,DrayJi00,fumbles_lost,0,,,,,
player,201311100crd,crd,BrowJa03,pass_cmp,0,,,,,
player,201311100crd,crd,BrowJa03,pass_att,0,,,,,
player,201311100crd,crd,BrowJa03,pass_yds,0,,,,,
player,201311100crd,crd,BrowJa03,pass_td,0,,,,,
player,201311100crd,crd,BrowJa03,pass_int,0,,,,,
player,201311100crd,crd,BrowJa03,pass_sacked,0,,,,,
player,201311100crd,crd,BrowJa03,pass_sacked_yds,0,,,,,
player,201311100crd,crd,BrowJa03,pass_long,0,,,,,
player,201311100crd,crd,BrowJa03,pass_rating,,,,,,
player,201311100crd,crd,BrowJa03,rush_att,0,,,,,
player,201311100crd,crd,BrowJa03,rush_yds,0,,,,,
player,201311100crd,crd,BrowJa03,rush_td,0,,,,,
player,201311100crd,crd,BrowJa03,rush_long,0,,,,,
player,201311100crd,crd,BrowJa03,targets,2,,,,,
player,201311100crd,crd,BrowJa03,rec,1,,,,,
player,201311100crd,crd,BrowJa03,rec_yds,7,,,,,
player,201311100crd,crd,BrowJa03,rec_td,0,,,,,
player,201311100crd,crd,BrowJa03,rec_long,7,,,,,
player,201311100crd,crd,BrowJa03,fumbles,0,,,,,
player,201311100crd,crd,BrowJa03,fumbles_lost,0,,,,,
player,201311100crd,crd,PetePa00,pass_cmp,0,,,,,
player,201311100crd,crd,PetePa00,pass_att,0,,,,,
player,201311100crd,crd,PetePa00,pass_yds,0,,,,,
player,201311100crd,crd,PetePa00,pass_td,0,,,,,
player,201311100crd,crd,PetePa00,pass_int,0,,,,,
player,201311100crd,crd,PetePa00,pass_sacked,0,,,,,
player,201311100crd,crd,PetePa00,pass_sacked_yds,0,,,,,
player,201311100crd,crd,PetePa00,pass_long,0,,,,,
player,201311100crd,crd,PetePa00,pass_rating,,,,,,
player,201311100crd,crd,PetePa00,rush_att,1,,,,,
player,201311100crd,crd,PetePa00,rush_yds,-4,,,,,
player,201311100crd,crd,PetePa00,rush_td,0,,,,,
player,201311100crd,crd,PetePa00,rush_long,-4,,,,,
player,201311100crd,crd,PetePa00,targets,0,,,,,
