game,2013,11,20131117,201311170tam,atl,"Atlanta Falcons",28,tam,"Tampa Bay Buccaneers",41
player,201311170tam,atl,SmitAn01,fumbles,0,,,,,
player,201311170tam,atl,SmitAn01,fumbles_lost,0,,,,,
player,201311170tam,atl,JackSt00,pass_cmp,0,,,,,
player,201311170tam,atl,JackSt00,pass_att,0,,,,,
player,201311170tam,atl,JackSt00,pass_yds,0,,,,,
player,201311170tam,atl,JackSt00,pass_td,0,,,,,
player,201311170tam,atl,JackSt00,pass_int,0,,,,,
player,201311170tam,atl,JackSt00,pass_sacked,0,,,,,
player,201311170tam,atl,JackSt00,pass_sacked_yds,0,,,,,
player,201311170tam,atl,JackSt00,pass_long,0,,,,,
player,201311170tam,atl,JackSt00,pass_rating,,,,,,
player,201311170tam,atl,JackSt00,rush_att,11,,,,,
player,201311170tam,atl,JackSt00,rush_yds,41,,,,,
player,201311170tam,atl,JackSt00,rush_td,0,,,,,
player,201311170tam,atl,JackSt00,rush_long,15,,,,,
player,201311170tam,atl,JackSt00,targets,2,,,,,
player,201311170tam,atl,JackSt00,rec,2,,,,,
player,201311170tam,atl,JackSt00,rec_yds,24,,,,,
player,201311170tam,atl,JackSt00,rec_td,0,,,,,
player,201311170tam,atl,JackSt00,rec_long,12,,,,,
player,201311170tam,atl,JackSt00,fumbles,0,,,,,
player,201311170tam,atl,JackSt00,fumbles_lost,0,,,,,
player,201311170tam,atl,RodgJa00,pass_cmp,0,,,,,
player,201311170tam,atl,RodgJa00,pass_att,0,,,,,
player,201311170tam,atl,RodgJa00,pass_yds,0,,,,,
player,201311170tam,atl,RodgJa00,pass_td,0,,,,,
player,201311170tam,atl,RodgJa00,pass_int,0,,,,,
player,201311170tam,atl,RodgJa00,pass_sacked,0,,,,,
player,201311170tam,atl,RodgJa00,pass_sacked_yds,0,,,,,
player,201311170tam,atl,RodgJa00,pass_long,0,,,,,
player,201311170tam,atl,RodgJa00,pass_rating,,,,,,
player,201311170tam,atl,RodgJa00,rush_att,6,,,,,
player,201311170tam,atl,RodgJa00,rush_yds,22,,,,,
player,201311170tam,atl,RodgJa00,rush_td,0,,,,,
player,201311170tam,atl,RodgJa00,rush_long,14,,,,,
player,201311170tam,atl,RodgJa00,targets,2,,,,,
player,201311170tam,atl,RodgJa00,rec,1,,,,,
player,201311170tam,atl,RodgJa00,rec_yds,8,,,,,
player,201311170tam,atl,RodgJa00,rec_td,0,,,,,
player,201311170tam,atl,RodgJa00,rec_long,8,,,,,
player,201311170tam,atl,RodgJa00,fumbles,0,,,,,
player,201311170tam,atl,RodgJa00,fumbles_lost,0,,,,,
player,201311170tam,atl,VaugJo01,pass_cmp,0,,,,,
player,201311170tam,atl,VaugJo01,pass_att,0,,,,,
player,201311170tam,atl,VaugJo01,pass_yds,0,,,,,
player,201311170tam,atl,VaugJo01,pass_td,0,,,,,
player,201311170tam,atl,VaugJo01,pass_int,0,,,,,
player,201311170tam,atl,VaugJo01,pass_sacked,0,,,,,
player,201311170tam,atl,VaugJo01,pass_sacked_yds,0,,,,,
player,201311170tam,atl,VaugJo01,pass_long,0,,,,,
player,201311170tam,atl,VaugJo01,pass_rating,,,,,,
player,201311170tam,atl,VaugJo01,rush_att,1,,,,,
player,201311170tam,atl,VaugJo01,rush_yds,1,,,,,
player,201311170tam,atl,VaugJo01,rush_td,0,,,,,
player,201311170tam,atl,VaugJo01,rush_long,1,,,,,
player,201311170tam,atl,VaugJo01,targets,1,,,,,
player,201311170tam,atl,VaugJo01,rec,1,,,,,
player,201311170tam,atl,VaugJo01,rec_yds,-5,,,,,
player,201311170tam,atl,VaugJo01,rec_td,0,,,,,
player,201311170tam,atl,VaugJo01,rec_long,-5,,,,,
player,201311170tam,atl,VaugJo01,fumbles,0,,,,,
player,201311170tam,atl,VaugJo01,fumbles_lost,0,,,,,
player,201311170tam,atl,DougHa00,pass_cmp,0,,,,,
player,201311170tam,atl,DougHa00,pass_att,0,,,,,
player,201311170tam,atl,DougHa00,pass_yds,0,,,,,
player,201311170tam,atl,DougHa00,pass_td,0,,,,,
player,201311170tam,atl,DougHa00,pass_int,0,,,,,
player,201311170tam,atl,DougHa00,pass_sacked,0,,,,,
player,201311170tam,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201311170tam,atl,DougHa00,pass_long,0,,,,,
player,201311170tam,atl,DougHa00,pass_rating,,,,,,
player,201311170tam,atl,DougHa00,rush_att,0,,,,,
player,201311170tam,atl,DougHa00,rush_yds,0,,,,,
player,201311170tam,atl,DougHa00,rush_td,0,,,,,
player,201311170tam,atl,DougHa00,rush_long,0,,,,,
player,201311170tam,atl,DougHa00,targets,9,,,,,
player,201311170tam,atl,DougHa00,rec,6,,,,,
player,201311170tam,atl,DougHa00,rec_yds,134,,,,,
player,201311170tam,atl,DougHa00,rec_td,1,,,,,
player,201311170tam,atl,DougHa00,rec_long,80,,,,,
player,201311170tam,atl,DougHa00,fumbles,0,,,,,
player,201311170tam,atl,DougHa00,fumbles_lost,0,,,,,
player,201311170tam,atl,GonzTo00,pass_cmp,0,,,,,
player,201311170tam,atl,GonzTo00,pass_att,0,,,,,
player,201311170tam,atl,GonzTo00,pass_yds,0,,,,,
player,201311170tam,atl,GonzTo00,pass_td,0,,,,,
player,201311170tam,atl,GonzTo00,pass_int,0,,,,,
player,201311170tam,atl,GonzTo00,pass_sacked,0,,,,,
player,201311170tam,atl,GonzTo00,pass_sacked_yds,0,,,,,
player,201311170tam,atl,GonzTo00,pass_long,0,,,,,
player,201311170tam,atl,GonzTo00,pass_rating,,,,,,
player,201311170tam,atl,GonzTo00,rush_att,0,,,,,
player,201311170tam,atl,GonzTo00,rush_yds,0,,,,,
player,201311170tam,atl,GonzTo00,rush_td,0,,,,,
player,201311170tam,atl,GonzTo00,rush_long,0,,,,,
player,201311170tam,atl,GonzTo00,targets,9,,,,,
player,201311170tam,atl,GonzTo00,rec,7,,,,,
player,201311170tam,atl,GonzTo00,rec_yds,63,,,,,
player,201311170tam,atl,GonzTo00,rec_td,0,,,,,
player,201311170tam,atl,GonzTo00,rec_long,18,,,,,
player,201311170tam,atl,GonzTo00,fumbles,0,,,,,
player,201311170tam,atl,GonzTo00,fumbles_lost,0,,,,,
player,201311170tam,atl,WhitRo00,pass_cmp,0,,,,,
player,201311170tam,atl,WhitRo00,pass_att,0,,,,,
player,201311170tam,atl,WhitRo00,pass_yds,0,,,,,
player,201311170tam,atl,WhitRo00,pass_td,0,,,,,
player,201311170tam,atl,WhitRo00,pass_int,0,,,,,
player,201311170tam,atl,WhitRo00,pass_sacked,0,,,,,
player,201311170tam,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201311170tam,atl,WhitRo00,pass_long,0,,,,,
player,201311170tam,atl,WhitRo00,pass_rating,,,,,,
player,201311170tam,atl,WhitRo00,rush_att,0,,,,,
player,201311170tam,atl,WhitRo00,rush_yds,0,,,,,
player,201311170tam,atl,WhitRo00,rush_td,0,,,,,
player,201311170tam,atl,WhitRo00,rush_long,0,,,,,
player,201311170tam,atl,WhitRo00,targets,9,,,,,
player,201311170tam,atl,WhitRo00,rec,3,,,,,
player,201311170tam,atl,WhitRo00,rec_yds,36,,,,,
player,201311170tam,atl,WhitRo00,rec_td,1,,,,,
player,201311170tam,atl,WhitRo00,rec_long,16,,,,,
player,201311170tam,atl,WhitRo00,fumbles,1,,,,,
player,201311170tam,atl,WhitRo00,fumbles_lost,1,,,,,
player,201311170tam,atl,JohnDa06,pass_cmp,0,,,,,
player,201311170tam,atl,JohnDa06,pass_att,0,,,,,
player,201311170tam,atl,JohnDa06,pass_yds,0,,,,,
player,201311170tam,atl,JohnDa06,pass_td,0,,,,,
player,201311170tam,atl,JohnDa06,pass_int,0,,,,,
player,201311170tam,atl,JohnDa06,pass_sacked,0,,,,,
player,201311170tam,atl,JohnDa06,pass_sacked_yds,0,,,,,
player,201311170tam,atl,JohnDa06,pass_long,0,,,,,
player,201311170tam,atl,JohnDa06,pass_rating,,,,,,
player,201311170tam,atl,JohnDa06,rush_att,0,,,,,
player,201311170tam,atl,JohnDa06,rush_yds,0,,,,,
player,201311170tam,atl,JohnDa06,rush_td,0,,,,,
player,201311170tam,atl,JohnDa06,rush_long,0,,,,,
player,201311170tam,atl,JohnDa06,targets,7,,,,,
player,201311170tam,atl,JohnDa06,rec,2,,,,,
player,201311170tam,atl,JohnDa06,rec_yds,18,,,,,
player,201311170tam,atl,JohnDa06,rec_td,0,,,,,
player,201311170tam,atl,JohnDa06,rec_long,10,,,,,
player,201311170tam,atl,JohnDa06,fumbles,0,,,,,
player,201311170tam,atl,JohnDa06,fumbles_lost,0,,,,,
player,201311170tam,atl,ToilLe00,pass_cmp,0,,,,,
player,201311170tam,atl,ToilLe00,pass_att,0,,,,,
player,201311170tam,atl,ToilLe00,pass_yds,0,,,,,
player,201311170tam,atl,ToilLe00,pass_td,0,,,,,
player,201311170tam,atl,ToilLe00,pass_int,0,,,,,
player,201311170tam,atl,ToilLe00,pass_sacked,0,,,,,
player,201311170tam,atl,ToilLe00,pass_sacked_yds,0,,,,,
player,201311170tam,atl,ToilLe00,pass_long,0,,,,,
player,201311170tam,atl,ToilLe00,pass_rating,,,,,,
player,201311170tam,atl,ToilLe00,rush_att,0,,,,,
player,201311170tam,atl,ToilLe00,rush_yds,0,,,,,
player,201311170tam,atl,ToilLe00,rush_td,0,,,,,
player,201311170tam,atl,ToilLe00,rush_long,0,,,,,
player,201311170tam,atl,ToilLe00,targets,2,,,,,
player,201311170tam,atl,ToilLe00,rec,1,,,,,
player,201311170tam,atl,ToilLe00,rec_yds,6,,,,,
player,201311170tam,atl,ToilLe00,rec_td,0,,,,,
player,201311170tam,atl,ToilLe00,rec_long,6,,,,,
player,201311170tam,atl,ToilLe00,fumbles,0,,,,,
player,201311170tam,atl,ToilLe00,fumbles_lost,0,,,,,
player,201311170tam,atl,DiMaPa00,pass_cmp,0,,,,,
player,201311170tam,atl,DiMaPa00,pass_att,0,,,,,
player,201311170tam,atl,DiMaPa00,pass_yds,0,,,,,
player,201311170tam,atl,DiMaPa00,pass_td,0,,,,,
player,201311170tam,atl,DiMaPa00,pass_int,0,,,,,
player,201311170tam,atl,DiMaPa00,pass_sacked,0,,,,,
player,201311170tam,atl,DiMaPa00,pass_sacked_yds,0,,,,,
player,201311170tam,atl,DiMaPa00,pass_long,0,,,,,
player,201311170tam,atl,DiMaPa00,pass_rating,,,,,,
player,201311170tam,atl,DiMaPa00,rush_att,0,,,,,
player,201311170tam,atl,DiMaPa00,rush_yds,0,,,,,
player,201311170tam,atl,DiMaPa00,rush_td,0,,,,,
player,201311170tam,atl,DiMaPa00,rush_long,0,,,,,
player,201311170tam,atl,DiMaPa00,targets,1,,,,,
player,201311170tam,atl,DiMaPa00,rec,0,,,,,
player,201311170tam,atl,DiMaPa00,rec_yds,0,,,,,
player,201311170tam,atl,DiMaPa00,rec_td,0,,,,,
player,201311170tam,atl,DiMaPa00,rec_long,0,,,,,
player,201311170tam,atl,DiMaPa00,fumbles,0,,,,,
player,201311170tam,atl,DiMaPa00,fumbles_lost,0,,,,,
player,201311170tam,tam,GlenMi00,pass_cmp,20,,,,,
player,201311170tam,tam,GlenMi00,pass_att,23,,,,,
player,201311170tam,tam,GlenMi00,pass_yds,231,,,,,
player,201311170tam,tam,GlenMi00,pass_td,2,,,,,
player,201311170tam,tam,GlenMi00,pass_int,0,,,,,
player,201311170tam,tam,GlenMi00,pass_sacked,2,,,,,
player,201311170tam,tam,GlenMi00,pass_sacked_yds,7,,,,,
player,201311170tam,tam,GlenMi00,pass_long,53,,,,,
player,201311170tam,tam,GlenMi00,pass_rating,137.5,,,,,
player,201311170tam,tam,GlenMi00,rush_att,1,,,,,
player,201311170tam,tam,GlenMi00,rush_yds,4,,,,,
player,201311170tam,tam,GlenMi00,rush_td,0,,,,,
player,201311170tam,tam,GlenMi00,rush_long,4,,,,,
player,201311170tam,tam,GlenMi00,targets,0,,,,,
player,201311170tam,tam,GlenMi00,rec,0,,,,,
player,201311170tam,tam,GlenMi00,rec_yds,0,,,,,
player,201311170tam,tam,GlenMi00,rec_td,0,,,,,
player,201311170tam,tam,GlenMi00,rec_long,0,,,,,
player,201311170tam,tam,GlenMi00,fumbles,0,,,,,
player,201311170tam,tam,GlenMi00,fumbles_lost,0,,,,,
player,201311170tam,tam,RainBo00,pass_cmp,0,,,,,
player,201311170tam,tam,RainBo00,pass_att,1,,,,,
player,201311170tam,tam,RainBo00,pass_yds,0,,,,,
player,201311170tam,tam,RainBo00,pass_td,0,,,,,
player,201311170tam,tam,RainBo00,pass_int,0,,,,,
player,201311170tam,tam,RainBo00,pass_sacked,0,,,,,
player,201311170tam,tam,RainBo00,pass_sacked_yds,0,,,,,
player,201311170tam,tam,RainBo00,pass_long,0,,,,,
player,201311170tam,tam,RainBo00,pass_rating,39.6,,,,,
player,201311170tam,tam,RainBo00,rush_att,30,,,,,
player,201311170tam,tam,RainBo00,rush_yds,163,,,,,
player,201311170tam,tam,RainBo00,rush_td,2,,,,,
player,201311170tam,tam,RainBo00,rush_long,43,,,,,
player,201311170tam,tam,RainBo00,targets,2,,,,,
player,201311170tam,tam,RainBo00,rec,2,,,,,
player,201311170tam,tam,RainBo00,rec_yds,4,,,,,
player,201311170tam,tam,RainBo00,rec_td,1,,,,,
player,201311170tam,tam,RainBo00,rec_long,4,,,,,
player,201311170tam,tam,RainBo00,fumbles,0,,,,,
player,201311170tam,tam,RainBo00,fumbles_lost,0,,,,,
player,201311170tam,tam,koenemic01,pass_cmp,0,,,,,
player,201311170tam,tam,koenemic01,pass_att,1,,,,,
player,201311170tam,tam,koenemic01,pass_yds,0,,,,,
player,201311170tam,tam,koenemic01,pass_td,0,,,,,
player,201311170tam,tam,koenemic01,pass_int,0,,,,,
player,201311170tam,tam,koenemic01,pass_sacked,0,,,,,
player,201311170tam,tam,koenemic01,pass_sacked_yds,0,,,,,
player,201311170tam,tam,koenemic01,pass_long,0,,,,,
player,201311170tam,tam,koenemic01,pass_rating,39.6,,,,,
player,201311170tam,tam,koenemic01,rush_att,0,,,,,
player,201311170tam,tam,koenemic01,rush_yds,0,,,,,
player,201311170tam,tam,koenemic01,rush_td,0,,,,,
player,201311170tam,tam,koenemic01,rush_long,0,,,,,
player,201311170tam,tam,koenemic01,targets,0,,,,,
player,201311170tam,tam,koenemic01,rec,0,,,,,
player,201311170tam,tam,koenemic01,rec_yds,0,,,,,
player,201311170tam,tam,koenemic01,rec_td,0,,,,,
player,201311170tam,tam,koenemic01,rec_long,0,,,,,
player,201311170tam,tam,koenemic01,fumbles,0,,,,,
player,201311170tam,tam,koenemic01,fumbles_lost,0,,,,,
player,201311170tam,tam,LeonBr00,pass_cmp,0,,,,,
player,201311170tam,tam,LeonBr00,pass_att,0,,,,,
player,201311170tam,tam,LeonBr00,pass_yds,0,,,,,
player,201311170tam,tam,LeonBr00,pass_td,0,,,,,
player,201311170tam,tam,LeonBr00,pass_int,0,,,,,
player,201311170tam,tam,LeonBr00,pass_sacked,0,,,,,
player,201311170tam,tam,LeonBr00,pass_sacked_yds,0,,,,,
player,201311170tam,tam,LeonBr00,pass_long,0,,,,,
player,201311170tam,tam,LeonBr00,pass_rating,,,,,,
player,201311170tam,tam,LeonBr00,rush_att,4,,,,,
player,201311170tam,tam,LeonBr00,rush_yds,16,,,,,
player,201311170tam,tam,LeonBr00,rush_td,0,,,,,
player,201311170tam,tam,LeonBr00,rush_long,6,,,,,
player,201311170tam,tam,LeonBr00,targets,5,,,,,
player,201311170tam,tam,LeonBr00,rec,4,,,,,
player,201311170tam,tam,LeonBr00,rec_yds,21,,,,,
player,201311170tam,tam,LeonBr00,rec_td,0,,,,,
player,201311170tam,tam,LeonBr00,rec_long,7,,,,,
player,201311170tam,tam,LeonBr00,fumbles,0,,,,,
player,201311170tam,tam,LeonBr00,fumbles_lost,0,,,,,
player,201311170tam,tam,HillMi00,pass_cmp,0,,,,,
player,201311170tam,tam,HillMi00,pass_att,0,,,,,
player,201311170tam,tam,HillMi00,pass_yds,0,,,,,
player,201311170tam,tam,HillMi00,pass_td,0,,,,,
player,201311170tam,tam,HillMi00,pass_int,0,,,,,
player,201311170tam,tam,HillMi00,pass_sacked,0,,,,,
player,201311170tam,tam,HillMi00,pass_sacked_yds,0,,,,,
player,201311170tam,tam,HillMi00,pass_long,0,,,,,
player,201311170tam,tam,HillMi00,pass_rating,,,,,,
player,201311170tam,tam,HillMi00,rush_att,3,,,,,
player,201311170tam,tam,HillMi00,rush_yds,3,,,,,
player,201311170tam,tam,HillMi00,rush_td,0,,,,,
player,201311170tam,tam,HillMi00,rush_long,3,,,,,
player,201311170tam,tam,HillMi00,targets,0,,,,,
player,201311170tam,tam,HillMi00,rec,0,,,,,
player,201311170tam,tam,HillMi00,rec_yds,0,,,,,
player,201311170tam,tam,HillMi00,rec_td,0,,,,,
player,201311170tam,tam,HillMi00,rec_long,0,,,,,
player,201311170tam,tam,HillMi00,fumbles,0,,,,,
player,201311170tam,tam,HillMi00,fumbles_lost,0,,,,,
player,201311170tam,tam,JackVi00,pass_cmp,0,,,,,
player,201311170tam,tam,JackVi00,pass_att,0,,,,,
player,201311170tam,tam,JackVi00,pass_yds,0,,,,,
player,201311170tam,tam,JackVi00,pass_td,0,,,,,
player,201311170tam,tam,JackVi00,pass_int,0,,,,,
player,201311170tam,tam,JackVi00,pass_sacked,0,,,,,
player,201311170tam,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201311170tam,tam,JackVi00,pass_long,0,,,,,
player,201311170tam,tam,JackVi00,pass_rating,,,,,,
player,201311170tam,tam,JackVi00,rush_att,0,,,,,
player,201311170tam,tam,JackVi00,rush_yds,0,,,,,
player,201311170tam,tam,JackVi00,rush_td,0,,,,,
player,201311170tam,tam,JackVi00,rush_long,0,,,,,
player,201311170tam,tam,JackVi00,targets,12,,,,,
player,201311170tam,tam,JackVi00,rec,10,,,,,
player,201311170tam,tam,JackVi00,rec_yds,165,,,,,
player,201311170tam,tam,JackVi00,rec_td,1,,,,,
player,201311170tam,tam,JackVi00,rec_long,53,,,,,
player,201311170tam,tam,JackVi00,fumbles,0,,,,,
player,201311170tam,tam,JackVi00,fumbles_lost,0,,,,,
player,201311170tam,tam,UndeTi00,pass_cmp,0,,,,,
player,201311170tam,tam,UndeTi00,pass_att,0,,,,,
player,201311170tam,tam,UndeTi00,pass_yds,0,,,,,
player,201311170tam,tam,UndeTi00,pass_td,0,,,,,
player,201311170tam,tam,UndeTi00,pass_int,0,,,,,
player,201311170tam,tam,UndeTi00,pass_sacked,0,,,,,
player,201311170tam,tam,UndeTi00,pass_sacked_yds,0,,,,,
player,201311170tam,tam,UndeTi00,pass_long,0,,,,,
player,201311170tam,tam,UndeTi00,pass_rating,,,,,,
player,201311170tam,tam,UndeTi00,rush_att,0,,,,,
player,201311170tam,tam,UndeTi00,rush_yds,0,,,,,
player,201311170tam,tam,UndeTi00,rush_td,0,,,,,
player,201311170tam,tam,UndeTi00,rush_long,0,,,,,
player,201311170tam,tam,UndeTi00,targets,1,,,,,
player,201311170tam,tam,UndeTi00,rec,1,,,,,
player,201311170tam,tam,UndeTi00,rec_yds,20,,,,,
player,201311170tam,tam,UndeTi00,rec_td,0,,,,,
player,201311170tam,tam,UndeTi00,rec_long,20,,,,,
player,201311170tam,tam,UndeTi00,fumbles,0,,,,,
player,201311170tam,tam,UndeTi00,fumbles_lost,0,,,,,
player,201311170tam,tam,WrigTi01,pass_cmp,0,,,,,
player,201311170tam,tam,WrigTi01,pass_att,0,,,,,
player,201311170tam,tam,WrigTi01,pass_yds,0,,,,,
player,201311170tam,tam,WrigTi01,pass_td,0,,,,,
player,201311170tam,tam,WrigTi01,pass_int,0,,,,,
player,201311170tam,tam,WrigTi01,pass_sacked,0,,,,,
player,201311170tam,tam,WrigTi01,pass_sacked_yds,0,,,,,
player,201311170tam,tam,WrigTi01,pass_long,0,,,,,
player,201311170tam,tam,WrigTi01,pass_rating,,,,,,
player,201311170tam,tam,WrigTi01,rush_att,0,,,,,
player,201311170tam,tam,WrigTi01,rush_yds,0,,,,,
player,201311170tam,tam,WrigTi01,rush_td,0,,,,,
player,201311170tam,tam,WrigTi01,rush_long,0,,,,,
player,201311170tam,tam,WrigTi01,targets,2,,,,,
player,201311170tam,tam,WrigTi01,rec,1,,,,,
player,201311170tam,tam,WrigTi01,rec_yds,13,,,,,
player,201311170tam,tam,WrigTi01,rec_td,0,,,,,
player,201311170tam,tam,WrigTi01,rec_long,13,,,,,
player,201311170tam,tam,WrigTi01,fumbles,0,,,,,
player,201311170tam,tam,WrigTi01,fumbles_lost,0,,,,,
player,201311170tam,tam,CrabTo00,pass_cmp,0,,,,,
player,201311170tam,tam,CrabTo00,pass_att,0,,,,,
player,201311170tam,tam,CrabTo00,pass_yds,0,,,,,
player,201311170tam,tam,CrabTo00,pass_td,0,,,,,
player,201311170tam,tam,CrabTo00,pass_int,0,,,,,
player,201311170tam,tam,CrabTo00,pass_sacked,0,,,,,
player,201311170tam,tam,CrabTo00,pass_sacked_yds,0,,,,,
player,201311170tam,tam,CrabTo00,pass_long,0,,,,,
player,201311170tam,tam,CrabTo00,pass_rating,,,,,,
player,201311170tam,tam,CrabTo00,rush_att,0,,,,,
player,201311170tam,tam,CrabTo00,rush_yds,0,,,,,
player,201311170tam,tam,CrabTo00,rush_td,0,,,,,
player,201311170tam,tam,CrabTo00,rush_long,0,,,,,
player,201311170tam,tam,CrabTo00,targets,1,,,,,
player,201311170tam,tam,CrabTo00,rec,1,,,,,
player,201311170tam,tam,CrabTo00,rec_yds,5,,,,,
player,201311170tam,tam,CrabTo00,rec_td,0,,,,,
player,201311170tam,tam,CrabTo00,rec_long,5,,,,,
player,201311170tam,tam,CrabTo00,fumbles,0,,,,,
player,201311170tam,tam,CrabTo00,fumbles_lost,0,,,,,
player,201311170tam,tam,LoriEr99,pass_cmp,0,,,,,
player,201311170tam,tam,LoriEr99,pass_att,0,,,,,
player,201311170tam,tam,LoriEr99,pass_yds,0,,,,,
player,201311170tam,tam,LoriEr99,pass_td,0,,,,,
player,201311170tam,tam,LoriEr99,pass_int,0,,,,,
player,201311170tam,tam,LoriEr99,pass_sacked,0,,,,,
player,201311170tam,tam,LoriEr99,pass_sacked_yds,0,,,,,
player,201311170tam,tam,LoriEr99,pass_long,0,,,,,
player,201311170tam,tam,LoriEr99,pass_rating,,,,,,
player,201311170tam,tam,LoriEr99,rush_att,0,,,,,
player,201311170tam,tam,LoriEr99,rush_yds,0,,,,,
player,201311170tam,tam,LoriEr99,rush_td,0,,,,,
player,201311170tam,tam,LoriEr99,rush_long,0,,,,,
