game,2013,14,20131208,201312080was,kan,"Kansas City Chiefs",45,was,"Washington Redskins",10
player,201312080was,kan,BoweDw00,pass_td,0,,,,,
player,201312080was,kan,BoweDw00,pass_int,0,,,,,
player,201312080was,kan,BoweDw00,pass_sacked,0,,,,,
player,201312080was,kan,BoweDw00,pass_sacked_yds,0,,,,,
player,201312080was,kan,BoweDw00,pass_long,0,,,,,
player,201312080was,kan,BoweDw00,pass_rating,,,,,,
player,201312080was,kan,BoweDw00,rush_att,0,,,,,
player,201312080was,kan,BoweDw00,rush_yds,0,,,,,
player,201312080was,kan,BoweDw00,rush_td,0,,,,,
player,201312080was,kan,BoweDw00,rush_long,0,,,,,
player,201312080was,kan,BoweDw00,targets,5,,,,,
player,201312080was,kan,BoweDw00,rec,4,,,,,
player,201312080was,kan,BoweDw00,rec_yds,70,,,,,
player,201312080was,kan,BoweDw00,rec_td,1,,,,,
player,201312080was,kan,BoweDw00,rec_long,22,,,,,
player,201312080was,kan,BoweDw00,fumbles,0,,,,,
player,201312080was,kan,BoweDw00,fumbles_lost,0,,,,,
player,201312080was,kan,McClDe00,pass_cmp,0,,,,,
player,201312080was,kan,McClDe00,pass_att,0,,,,,
player,201312080was,kan,McClDe00,pass_yds,0,,,,,
player,201312080was,kan,McClDe00,pass_td,0,,,,,
player,201312080was,kan,McClDe00,pass_int,0,,,,,
player,201312080was,kan,McClDe00,pass_sacked,0,,,,,
player,201312080was,kan,McClDe00,pass_sacked_yds,0,,,,,
player,201312080was,kan,McClDe00,pass_long,0,,,,,
player,201312080was,kan,McClDe00,pass_rating,,,,,,
player,201312080was,kan,McClDe00,rush_att,0,,,,,
player,201312080was,kan,McClDe00,rush_yds,0,,,,,
player,201312080was,kan,McClDe00,rush_td,0,,,,,
player,201312080was,kan,McClDe00,rush_long,0,,,,,
player,201312080was,kan,McClDe00,targets,5,,,,,
player,201312080was,kan,McClDe00,rec,4,,,,,
player,201312080was,kan,McClDe00,rec_yds,21,,,,,
player,201312080was,kan,McClDe00,rec_td,0,,,,,
player,201312080was,kan,McClDe00,rec_long,10,,,,,
player,201312080was,kan,McClDe00,fumbles,0,,,,,
player,201312080was,kan,McClDe00,fumbles_lost,0,,,,,
player,201312080was,kan,McGrSe00,pass_cmp,0,,,,,
player,201312080was,kan,McGrSe00,pass_att,0,,,,,
player,201312080was,kan,McGrSe00,pass_yds,0,,,,,
player,201312080was,kan,McGrSe00,pass_td,0,,,,,
player,201312080was,kan,McGrSe00,pass_int,0,,,,,
player,201312080was,kan,McGrSe00,pass_sacked,0,,,,,
player,201312080was,kan,McGrSe00,pass_sacked_yds,0,,,,,
player,201312080was,kan,McGrSe00,pass_long,0,,,,,
player,201312080was,kan,McGrSe00,pass_rating,,,,,,
player,201312080was,kan,McGrSe00,rush_att,0,,,,,
player,201312080was,kan,McGrSe00,rush_yds,0,,,,,
player,201312080was,kan,McGrSe00,rush_td,0,,,,,
player,201312080was,kan,McGrSe00,rush_long,0,,,,,
player,201312080was,kan,McGrSe00,targets,3,,,,,
player,201312080was,kan,McGrSe00,rec,2,,,,,
player,201312080was,kan,McGrSe00,rec_yds,20,,,,,
player,201312080was,kan,McGrSe00,rec_td,0,,,,,
player,201312080was,kan,McGrSe00,rec_long,11,,,,,
player,201312080was,kan,McGrSe00,fumbles,0,,,,,
player,201312080was,kan,McGrSe00,fumbles_lost,0,,,,,
player,201312080was,kan,HemiJu00,pass_cmp,0,,,,,
player,201312080was,kan,HemiJu00,pass_att,0,,,,,
player,201312080was,kan,HemiJu00,pass_yds,0,,,,,
player,201312080was,kan,HemiJu00,pass_td,0,,,,,
player,201312080was,kan,HemiJu00,pass_int,0,,,,,
player,201312080was,kan,HemiJu00,pass_sacked,0,,,,,
player,201312080was,kan,HemiJu00,pass_sacked_yds,0,,,,,
player,201312080was,kan,HemiJu00,pass_long,0,,,,,
player,201312080was,kan,HemiJu00,pass_rating,,,,,,
player,201312080was,kan,HemiJu00,rush_att,0,,,,,
player,201312080was,kan,HemiJu00,rush_yds,0,,,,,
player,201312080was,kan,HemiJu00,rush_td,0,,,,,
player,201312080was,kan,HemiJu00,rush_long,0,,,,,
player,201312080was,kan,HemiJu00,targets,2,,,,,
player,201312080was,kan,HemiJu00,rec,1,,,,,
player,201312080was,kan,HemiJu00,rec_yds,11,,,,,
player,201312080was,kan,HemiJu00,rec_td,0,,,,,
player,201312080was,kan,HemiJu00,rec_long,11,,,,,
player,201312080was,kan,HemiJu00,fumbles,0,,,,,
player,201312080was,kan,HemiJu00,fumbles_lost,0,,,,,
player,201312080was,kan,AverDo00,pass_cmp,0,,,,,
player,201312080was,kan,AverDo00,pass_att,0,,,,,
player,201312080was,kan,AverDo00,pass_yds,0,,,,,
player,201312080was,kan,AverDo00,pass_td,0,,,,,
player,201312080was,kan,AverDo00,pass_int,0,,,,,
player,201312080was,kan,AverDo00,pass_sacked,0,,,,,
player,201312080was,kan,AverDo00,pass_sacked_yds,0,,,,,
player,201312080was,kan,AverDo00,pass_long,0,,,,,
player,201312080was,kan,AverDo00,pass_rating,,,,,,
player,201312080was,kan,AverDo00,rush_att,0,,,,,
player,201312080was,kan,AverDo00,rush_yds,0,,,,,
player,201312080was,kan,AverDo00,rush_td,0,,,,,
player,201312080was,kan,AverDo00,rush_long,0,,,,,
player,201312080was,kan,AverDo00,targets,2,,,,,
player,201312080was,kan,AverDo00,rec,1,,,,,
player,201312080was,kan,AverDo00,rec_yds,7,,,,,
player,201312080was,kan,AverDo00,rec_td,0,,,,,
player,201312080was,kan,AverDo00,rec_long,7,,,,,
player,201312080was,kan,AverDo00,fumbles,0,,,,,
player,201312080was,kan,AverDo00,fumbles_lost,0,,,,,
player,201312080was,was,GrifRo01,pass_cmp,12,,,,,
player,201312080was,was,GrifRo01,pass_att,26,,,,,
player,201312080was,was,GrifRo01,pass_yds,164,,,,,
player,201312080was,was,GrifRo01,pass_td,1,,,,,
player,201312080was,was,GrifRo01,pass_int,1,,,,,
player,201312080was,was,GrifRo01,pass_sacked,5,,,,,
player,201312080was,was,GrifRo01,pass_sacked_yds,16,,,,,
player,201312080was,was,GrifRo01,pass_long,30,,,,,
player,201312080was,was,GrifRo01,pass_rating,63.6,,,,,
player,201312080was,was,GrifRo01,rush_att,4,,,,,
player,201312080was,was,GrifRo01,rush_yds,29,,,,,
player,201312080was,was,GrifRo01,rush_td,0,,,,,
player,201312080was,was,GrifRo01,rush_long,18,,,,,
player,201312080was,was,GrifRo01,targets,0,,,,,
player,201312080was,was,GrifRo01,rec,0,,,,,
player,201312080was,was,GrifRo01,rec_yds,0,,,,,
player,201312080was,was,GrifRo01,rec_td,0,,,,,
player,201312080was,was,GrifRo01,rec_long,0,,,,,
player,201312080was,was,GrifRo01,fumbles,0,,,,,
player,201312080was,was,GrifRo01,fumbles_lost,0,,,,,
player,201312080was,was,CousKi00,pass_cmp,7,,,,,
player,201312080was,was,CousKi00,pass_att,16,,,,,
player,201312080was,was,CousKi00,pass_yds,59,,,,,
player,201312080was,was,CousKi00,pass_td,0,,,,,
player,201312080was,was,CousKi00,pass_int,0,,,,,
player,201312080was,was,CousKi00,pass_sacked,1,,,,,
player,201312080was,was,CousKi00,pass_sacked_yds,15,,,,,
player,201312080was,was,CousKi00,pass_long,15,,,,,
player,201312080was,was,CousKi00,pass_rating,53.9,,,,,
player,201312080was,was,CousKi00,rush_att,0,,,,,
player,201312080was,was,CousKi00,rush_yds,0,,,,,
player,201312080was,was,CousKi00,rush_td,0,,,,,
player,201312080was,was,CousKi00,rush_long,0,,,,,
player,201312080was,was,CousKi00,targets,0,,,,,
player,201312080was,was,CousKi00,rec,0,,,,,
player,201312080was,was,CousKi00,rec_yds,0,,,,,
player,201312080was,was,CousKi00,rec_td,0,,,,,
player,201312080was,was,CousKi00,rec_long,0,,,,,
player,201312080was,was,CousKi00,fumbles,1,,,,,
player,201312080was,was,CousKi00,fumbles_lost,0,,,,,
player,201312080was,was,MorrAl00,pass_cmp,0,,,,,
player,201312080was,was,MorrAl00,pass_att,0,,,,,
player,201312080was,was,MorrAl00,pass_yds,0,,,,,
player,201312080was,was,MorrAl00,pass_td,0,,,,,
player,201312080was,was,MorrAl00,pass_int,0,,,,,
player,201312080was,was,MorrAl00,pass_sacked,0,,,,,
player,201312080was,was,MorrAl00,pass_sacked_yds,0,,,,,
player,201312080was,was,MorrAl00,pass_long,0,,,,,
player,201312080was,was,MorrAl00,pass_rating,,,,,,
player,201312080was,was,MorrAl00,rush_att,12,,,,,
player,201312080was,was,MorrAl00,rush_yds,31,,,,,
player,201312080was,was,MorrAl00,rush_td,0,,,,,
player,201312080was,was,MorrAl00,rush_long,11,,,,,
player,201312080was,was,MorrAl00,targets,0,,,,,
player,201312080was,was,MorrAl00,rec,0,,,,,
player,201312080was,was,MorrAl00,rec_yds,0,,,,,
player,201312080was,was,MorrAl00,rec_td,0,,,,,
player,201312080was,was,MorrAl00,rec_long,0,,,,,
player,201312080was,was,MorrAl00,fumbles,0,,,,,
player,201312080was,was,MorrAl00,fumbles_lost,0,,,,,
player,201312080was,was,HeluRo00,pass_cmp,0,,,,,
player,201312080was,was,HeluRo00,pass_att,0,,,,,
player,201312080was,was,HeluRo00,pass_yds,0,,,,,
player,201312080was,was,HeluRo00,pass_td,0,,,,,
player,201312080was,was,HeluRo00,pass_int,0,,,,,
player,201312080was,was,HeluRo00,pass_sacked,0,,,,,
player,201312080was,was,HeluRo00,pass_sacked_yds,0,,,,,
player,201312080was,was,HeluRo00,pass_long,0,,,,,
player,201312080was,was,HeluRo00,pass_rating,,,,,,
player,201312080was,was,HeluRo00,rush_att,1,,,,,
player,201312080was,was,HeluRo00,rush_yds,5,,,,,
player,201312080was,was,HeluRo00,rush_td,0,,,,,
player,201312080was,was,HeluRo00,rush_long,5,,,,,
player,201312080was,was,HeluRo00,targets,4,,,,,
player,201312080was,was,HeluRo00,rec,1,,,,,
player,201312080was,was,HeluRo00,rec_yds,2,,,,,
player,201312080was,was,HeluRo00,rec_td,0,,,,,
player,201312080was,was,HeluRo00,rec_long,2,,,,,
player,201312080was,was,HeluRo00,fumbles,0,,,,,
player,201312080was,was,HeluRo00,fumbles_lost,0,,,,,
player,201312080was,was,RobiAl00,pass_cmp,0,,,,,
player,201312080was,was,RobiAl00,pass_att,0,,,,,
player,201312080was,was,RobiAl00,pass_yds,0,,,,,
player,201312080was,was,RobiAl00,pass_td,0,,,,,
player,201312080was,was,RobiAl00,pass_int,0,,,,,
player,201312080was,was,RobiAl00,pass_sacked,0,,,,,
player,201312080was,was,RobiAl00,pass_sacked_yds,0,,,,,
player,201312080was,was,RobiAl00,pass_long,0,,,,,
player,201312080was,was,RobiAl00,pass_rating,,,,,,
player,201312080was,was,RobiAl00,rush_att,0,,,,,
player,201312080was,was,RobiAl00,rush_yds,0,,,,,
player,201312080was,was,RobiAl00,rush_td,0,,,,,
player,201312080was,was,RobiAl00,rush_long,0,,,,,
player,201312080was,was,RobiAl00,targets,6,,,,,
player,201312080was,was,RobiAl00,rec,4,,,,,
player,201312080was,was,RobiAl00,rec_yds,67,,,,,
player,201312080was,was,RobiAl00,rec_td,0,,,,,
player,201312080was,was,RobiAl00,rec_long,30,,,,,
player,201312080was,was,RobiAl00,fumbles,0,,,,,
player,201312080was,was,RobiAl00,fumbles_lost,0,,,,,
player,201312080was,was,PaulLo00,pass_cmp,0,,,,,
player,201312080was,was,PaulLo00,pass_att,0,,,,,
player,201312080was,was,PaulLo00,pass_yds,0,,,,,
player,201312080was,was,PaulLo00,pass_td,0,,,,,
player,201312080was,was,PaulLo00,pass_int,0,,,,,
player,201312080was,was,PaulLo00,pass_sacked,0,,,,,
player,201312080was,was,PaulLo00,pass_sacked_yds,0,,,,,
player,201312080was,was,PaulLo00,pass_long,0,,,,,
player,201312080was,was,PaulLo00,pass_rating,,,,,,
player,201312080was,was,PaulLo00,rush_att,0,,,,,
player,201312080was,was,PaulLo00,rush_yds,0,,,,,
player,201312080was,was,PaulLo00,rush_td,0,,,,,
player,201312080was,was,PaulLo00,rush_long,0,,,,,
player,201312080was,was,PaulLo00,targets,5,,,,,
player,201312080was,was,PaulLo00,rec,3,,,,,
player,201312080was,was,PaulLo00,rec_yds,44,,,,,
player,201312080was,was,PaulLo00,rec_td,1,,,,,
player,201312080was,was,PaulLo00,rec_long,27,,,,,
player,201312080was,was,PaulLo00,fumbles,1,,,,,
player,201312080was,was,PaulLo00,fumbles_lost,1,,,,,
player,201312080was,was,GarcPi00,pass_cmp,0,,,,,
player,201312080was,was,GarcPi00,pass_att,0,,,,,
player,201312080was,was,GarcPi00,pass_yds,0,,,,,
player,201312080was,was,GarcPi00,pass_td,0,,,,,
player,201312080was,was,GarcPi00,pass_int,0,,,,,
player,201312080was,was,GarcPi00,pass_sacked,0,,,,,
player,201312080was,was,GarcPi00,pass_sacked_yds,0,,,,,
player,201312080was,was,GarcPi00,pass_long,0,,,,,
player,201312080was,was,GarcPi00,pass_rating,,,,,,
player,201312080was,was,GarcPi00,rush_att,0,,,,,
player,201312080was,was,GarcPi00,rush_yds,0,,,,,
player,201312080was,was,GarcPi00,rush_td,0,,,,,
player,201312080was,was,GarcPi00,rush_long,0,,,,,
player,201312080was,was,GarcPi00,targets,12,,,,,
player,201312080was,was,GarcPi00,rec,5,,,,,
player,201312080was,was,GarcPi00,rec_yds,37,,,,,
player,201312080was,was,GarcPi00,rec_td,0,,,,,
player,201312080was,was,GarcPi00,rec_long,12,,,,,
player,201312080was,was,GarcPi00,fumbles,0,,,,,
player,201312080was,was,GarcPi00,fumbles_lost,0,,,,,
player,201312080was,was,MossSa00,pass_cmp,0,,,,,
player,201312080was,was,MossSa00,pass_att,0,,,,,
player,201312080was,was,MossSa00,pass_yds,0,,,,,
player,201312080was,was,MossSa00,pass_td,0,,,,,
player,201312080was,was,MossSa00,pass_int,0,,,,,
player,201312080was,was,MossSa00,pass_sacked,0,,,,,
player,201312080was,was,MossSa00,pass_sacked_yds,0,,,,,
player,201312080was,was,MossSa00,pass_long,0,,,,,
player,201312080was,was,MossSa00,pass_rating,,,,,,
player,201312080was,was,MossSa00,rush_att,0,,,,,
player,201312080was,was,MossSa00,rush_yds,0,,,,,
player,201312080was,was,MossSa00,rush_td,0,,,,,
player,201312080was,was,MossSa00,rush_long,0,,,,,
player,201312080was,was,MossSa00,targets,6,,,,,
player,201312080was,was,MossSa00,rec,3,,,,,
player,201312080was,was,MossSa00,rec_yds,30,,,,,
player,201312080was,was,MossSa00,rec_td,0,,,,,
player,201312080was,was,MossSa00,rec_long,12,,,,,
player,201312080was,was,MossSa00,fumbles,0,,,,,
player,201312080was,was,MossSa00,fumbles_lost,0,,,,,
player,201312080was,was,PaulNi00,pass_cmp,0,,,,,
player,201312080was,was,PaulNi00,pass_att,0,,,,,
player,201312080was,was,PaulNi00,pass_yds,0,,,,,
player,201312080was,was,PaulNi00,pass_td,0,,,,,
player,201312080was,was,PaulNi00,pass_int,0,,,,,
player,201312080was,was,PaulNi00,pass_sacked,0,,,,,
player,201312080was,was,PaulNi00,pass_sacked_yds,0,,,,,
player,201312080was,was,PaulNi00,pass_long,0,,,,,
player,201312080was,was,PaulNi00,pass_rating,,,,,,
player,201312080was,was,PaulNi00,rush_att,0,,,,,
player,201312080was,was,PaulNi00,rush_yds,0,,,,,
player,201312080was,was,PaulNi00,rush_td,0,,,,,
player,201312080was,was,PaulNi00,rush_long,0,,,,,
player,201312080was,was,PaulNi00,targets,1,,,,,
player,201312080was,was,PaulNi00,rec,1,,,,,
player,201312080was,was,PaulNi00,rec_yds,25,,,,,
player,201312080was,was,PaulNi00,rec_td,0,,,,,
player,201312080was,was,PaulNi00,rec_long,25,,,,,
player,201312080was,was,PaulNi00,fumbles,0,,,,,
player,201312080was,was,PaulNi00,fumbles_lost,0,,,,,
player,201312080was,was,MorgJo00,pass_cmp,0,,,,,
player,201312080was,was,MorgJo00,pass_att,0,,,,,
player,201312080was,was,MorgJo00,pass_yds,0,,,,,
player,201312080was,was,MorgJo00,pass_td,0,,,,,
player,201312080was,was,MorgJo00,pass_int,0,,,,,
player,201312080was,was,MorgJo00,pass_sacked,0,,,,,
player,201312080was,was,MorgJo00,pass_sacked_yds,0,,,,,
player,201312080was,was,MorgJo00,pass_long,0,,,,,
player,201312080was,was,MorgJo00,pass_rating,,,,,,
player,201312080was,was,MorgJo00,rush_att,0,,,,,
player,201312080was,was,MorgJo00,rush_yds,0,,,,,
player,201312080was,was,MorgJo00,rush_td,0,,,,,
player,201312080was,was,MorgJo00,rush_long,0,,,,,
player,201312080was,was,MorgJo00,targets,3,,,,,
player,201312080was,was,MorgJo00,rec,1,,,,,
player,201312080was,was,MorgJo00,rec_yds,15,,,,,
player,201312080was,was,MorgJo00,rec_td,0,,,,,
player,201312080was,was,MorgJo00,rec_long,15,,,,,
player,201312080was,was,MorgJo00,fumbles,0,,,,,
player,201312080was,was,MorgJo00,fumbles_lost,0,,,,,
player,201312080was,was,RoysEv00,pass_cmp,0,,,,,
player,201312080was,was,RoysEv00,pass_att,0,,,,,
player,201312080was,was,RoysEv00,pass_yds,0,,,,,
player,201312080was,was,RoysEv00,pass_td,0,,,,,
player,201312080was,was,RoysEv00,pass_int,0,,,,,
player,201312080was,was,RoysEv00,pass_sacked,0,,,,,
player,201312080was,was,RoysEv00,pass_sacked_yds,0,,,,,
player,201312080was,was,RoysEv00,pass_long,0,,,,,
player,201312080was,was,RoysEv00,pass_rating,,,,,,
player,201312080was,was,RoysEv00,rush_att,0,,,,,
player,201312080was,was,RoysEv00,rush_yds,0,,,,,
player,201312080was,was,RoysEv00,rush_td,0,,,,,
player,201312080was,was,RoysEv00,rush_long,0,,,,,
player,201312080was,was,RoysEv00,targets,1,,,,,
player,201312080was,was,RoysEv00,rec,1,,,,,
player,201312080was,was,RoysEv00,rec_yds,3,,,,,
player,201312080was,was,RoysEv00,rec_td,0,,,,,
player,201312080was,was,RoysEv00,rec_long,3,,,,,
player,201312080was,was,RoysEv00,fumbles,0,,,,,
player,201312080was,was,RoysEv00,fumbles_lost,0,,,,,
player,201312080was,was,DaviFr01,pass_cmp,0,,,,,
player,201312080was,was,DaviFr01,pass_att,0,,,,,
player,201312080was,was,DaviFr01,pass_yds,0,,,,,
player,201312080was,was,DaviFr01,pass_td,0,,,,,
player,201312080was,was,DaviFr01,pass_int,0,,,,,
player,201312080was,was,DaviFr01,pass_sacked,0,,,,,
player,201312080was,was,DaviFr01,pass_sacked_yds,0,,,,,
player,201312080was,was,DaviFr01,pass_long,0,,,,,
player,201312080was,was,DaviFr01,pass_rating,,,,,,
player,201312080was,was,DaviFr01,rush_att,0,,,,,
player,201312080was,was,DaviFr01,rush_yds,0,,,,,
player,201312080was,was,DaviFr01,rush_td,0,,,,,
player,201312080was,was,DaviFr01,rush_long,0,,,,,
player,201312080was,was,DaviFr01,targets,3,,,,,
player,201312080was,was,DaviFr01,rec,0,,,,,
player,201312080was,was,DaviFr01,rec_yds,0,,,,,
player,201312080was,was,DaviFr01,rec_td,0,,,,,
player,201312080was,was,DaviFr01,rec_long,0,,,,,
player,201312080was,was,DaviFr01,fumbles,0,,,,,
player,201312080was,was,DaviFr01,fumbles_lost,0,,,,,
player,201312080was,kan,JohnDe25,def_int,1,,,,,
player,201312080was,kan,JohnDe25,def_int_yds,41,,,,,
player,201312080was,kan,JohnDe25,def_int_td,0,,,,,
player,201312080was,kan,JohnDe25,def_int_long,41,,,,,
player,201312080was,kan,JohnDe25,pass_defended,2,,,,,
player,201312080was,kan,JohnDe25,sacks,0.0,,,,,
player,201312080was,kan,JohnDe25,tackles_combined,4,,,,,
player,201312080was,kan,JohnDe25,tackles_solo,3,,,,,
player,201312080was,kan,JohnDe25,tackles_assists,1,,,,,
player,201312080was,kan,JohnDe25,tackles_loss,0,,,,,
player,201312080was,kan,JohnDe25,qb_hits,0,,,,,
player,201312080was,kan,JohnDe25,fumbles_rec,0,,,,,
player,201312080was,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201312080was,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201312080was,kan,JohnDe25,fumbles_forced,0,,,,,
player,201312080was,kan,HaliTa20,def_int,0,,,,,
player,201312080was,kan,HaliTa20,def_int_yds,0,,,,,
