game,2013,13,20131202,201312020sea,nor,"New Orleans Saints",7,sea,"Seattle Seahawks",34
player,201312020sea,nor,CollJe01,fumbles,0,,,,,
player,201312020sea,nor,CollJe01,fumbles_lost,0,,,,,
player,201312020sea,nor,SproDa00,pass_cmp,0,,,,,
player,201312020sea,nor,SproDa00,pass_att,0,,,,,
player,201312020sea,nor,SproDa00,pass_yds,0,,,,,
player,201312020sea,nor,SproDa00,pass_td,0,,,,,
player,201312020sea,nor,SproDa00,pass_int,0,,,,,
player,201312020sea,nor,SproDa00,pass_sacked,0,,,,,
player,201312020sea,nor,SproDa00,pass_sacked_yds,0,,,,,
player,201312020sea,nor,SproDa00,pass_long,0,,,,,
player,201312020sea,nor,SproDa00,pass_rating,,,,,,
player,201312020sea,nor,SproDa00,rush_att,3,,,,,
player,201312020sea,nor,SproDa00,rush_yds,11,,,,,
player,201312020sea,nor,SproDa00,rush_td,0,,,,,
player,201312020sea,nor,SproDa00,rush_long,7,,,,,
player,201312020sea,nor,SproDa00,targets,8,,,,,
player,201312020sea,nor,SproDa00,rec,7,,,,,
player,201312020sea,nor,SproDa00,rec_yds,32,,,,,
player,201312020sea,nor,SproDa00,rec_td,0,,,,,
player,201312020sea,nor,SproDa00,rec_long,10,,,,,
player,201312020sea,nor,SproDa00,fumbles,0,,,,,
player,201312020sea,nor,SproDa00,fumbles_lost,0,,,,,
player,201312020sea,nor,GrahJi00,pass_cmp,0,,,,,
player,201312020sea,nor,GrahJi00,pass_att,0,,,,,
player,201312020sea,nor,GrahJi00,pass_yds,0,,,,,
player,201312020sea,nor,GrahJi00,pass_td,0,,,,,
player,201312020sea,nor,GrahJi00,pass_int,0,,,,,
player,201312020sea,nor,GrahJi00,pass_sacked,0,,,,,
player,201312020sea,nor,GrahJi00,pass_sacked_yds,0,,,,,
player,201312020sea,nor,GrahJi00,pass_long,0,,,,,
player,201312020sea,nor,GrahJi00,pass_rating,,,,,,
player,201312020sea,nor,GrahJi00,rush_att,0,,,,,
player,201312020sea,nor,GrahJi00,rush_yds,0,,,,,
player,201312020sea,nor,GrahJi00,rush_td,0,,,,,
player,201312020sea,nor,GrahJi00,rush_long,0,,,,,
player,201312020sea,nor,GrahJi00,targets,9,,,,,
player,201312020sea,nor,GrahJi00,rec,3,,,,,
player,201312020sea,nor,GrahJi00,rec_yds,42,,,,,
player,201312020sea,nor,GrahJi00,rec_td,1,,,,,
player,201312020sea,nor,GrahJi00,rec_long,20,,,,,
player,201312020sea,nor,GrahJi00,fumbles,0,,,,,
player,201312020sea,nor,GrahJi00,fumbles_lost,0,,,,,
player,201312020sea,nor,ColsMa00,pass_cmp,0,,,,,
player,201312020sea,nor,ColsMa00,pass_att,0,,,,,
player,201312020sea,nor,ColsMa00,pass_yds,0,,,,,
player,201312020sea,nor,ColsMa00,pass_td,0,,,,,
player,201312020sea,nor,ColsMa00,pass_int,0,,,,,
player,201312020sea,nor,ColsMa00,pass_sacked,0,,,,,
player,201312020sea,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201312020sea,nor,ColsMa00,pass_long,0,,,,,
player,201312020sea,nor,ColsMa00,pass_rating,,,,,,
player,201312020sea,nor,ColsMa00,rush_att,0,,,,,
player,201312020sea,nor,ColsMa00,rush_yds,0,,,,,
player,201312020sea,nor,ColsMa00,rush_td,0,,,,,
player,201312020sea,nor,ColsMa00,rush_long,0,,,,,
player,201312020sea,nor,ColsMa00,targets,7,,,,,
player,201312020sea,nor,ColsMa00,rec,4,,,,,
player,201312020sea,nor,ColsMa00,rec_yds,27,,,,,
player,201312020sea,nor,ColsMa00,rec_td,0,,,,,
player,201312020sea,nor,ColsMa00,rec_long,14,,,,,
player,201312020sea,nor,ColsMa00,fumbles,0,,,,,
player,201312020sea,nor,ColsMa00,fumbles_lost,0,,,,,
player,201312020sea,nor,ThomPi00,pass_cmp,0,,,,,
player,201312020sea,nor,ThomPi00,pass_att,0,,,,,
player,201312020sea,nor,ThomPi00,pass_yds,0,,,,,
player,201312020sea,nor,ThomPi00,pass_td,0,,,,,
player,201312020sea,nor,ThomPi00,pass_int,0,,,,,
player,201312020sea,nor,ThomPi00,pass_sacked,0,,,,,
player,201312020sea,nor,ThomPi00,pass_sacked_yds,0,,,,,
player,201312020sea,nor,ThomPi00,pass_long,0,,,,,
player,201312020sea,nor,ThomPi00,pass_rating,,,,,,
player,201312020sea,nor,ThomPi00,rush_att,4,,,,,
player,201312020sea,nor,ThomPi00,rush_yds,0,,,,,
player,201312020sea,nor,ThomPi00,rush_td,0,,,,,
player,201312020sea,nor,ThomPi00,rush_long,4,,,,,
player,201312020sea,nor,ThomPi00,targets,4,,,,,
player,201312020sea,nor,ThomPi00,rec,4,,,,,
player,201312020sea,nor,ThomPi00,rec_yds,21,,,,,
player,201312020sea,nor,ThomPi00,rec_td,0,,,,,
player,201312020sea,nor,ThomPi00,rec_long,9,,,,,
player,201312020sea,nor,ThomPi00,fumbles,0,,,,,
player,201312020sea,nor,ThomPi00,fumbles_lost,0,,,,,
player,201312020sea,nor,MoorLa00,pass_cmp,0,,,,,
player,201312020sea,nor,MoorLa00,pass_att,0,,,,,
player,201312020sea,nor,MoorLa00,pass_yds,0,,,,,
player,201312020sea,nor,MoorLa00,pass_td,0,,,,,
player,201312020sea,nor,MoorLa00,pass_int,0,,,,,
player,201312020sea,nor,MoorLa00,pass_sacked,0,,,,,
player,201312020sea,nor,MoorLa00,pass_sacked_yds,0,,,,,
player,201312020sea,nor,MoorLa00,pass_long,0,,,,,
player,201312020sea,nor,MoorLa00,pass_rating,,,,,,
player,201312020sea,nor,MoorLa00,rush_att,0,,,,,
player,201312020sea,nor,MoorLa00,rush_yds,0,,,,,
player,201312020sea,nor,MoorLa00,rush_td,0,,,,,
player,201312020sea,nor,MoorLa00,rush_long,0,,,,,
player,201312020sea,nor,MoorLa00,targets,2,,,,,
player,201312020sea,nor,MoorLa00,rec,2,,,,,
player,201312020sea,nor,MoorLa00,rec_yds,12,,,,,
player,201312020sea,nor,MoorLa00,rec_td,0,,,,,
player,201312020sea,nor,MoorLa00,rec_long,7,,,,,
player,201312020sea,nor,MoorLa00,fumbles,0,,,,,
player,201312020sea,nor,MoorLa00,fumbles_lost,0,,,,,
player,201312020sea,nor,MeacRo00,pass_cmp,0,,,,,
player,201312020sea,nor,MeacRo00,pass_att,0,,,,,
player,201312020sea,nor,MeacRo00,pass_yds,0,,,,,
player,201312020sea,nor,MeacRo00,pass_td,0,,,,,
player,201312020sea,nor,MeacRo00,pass_int,0,,,,,
player,201312020sea,nor,MeacRo00,pass_sacked,0,,,,,
player,201312020sea,nor,MeacRo00,pass_sacked_yds,0,,,,,
player,201312020sea,nor,MeacRo00,pass_long,0,,,,,
player,201312020sea,nor,MeacRo00,pass_rating,,,,,,
player,201312020sea,nor,MeacRo00,rush_att,0,,,,,
player,201312020sea,nor,MeacRo00,rush_yds,0,,,,,
player,201312020sea,nor,MeacRo00,rush_td,0,,,,,
player,201312020sea,nor,MeacRo00,rush_long,0,,,,,
player,201312020sea,nor,MeacRo00,targets,3,,,,,
player,201312020sea,nor,MeacRo00,rec,1,,,,,
player,201312020sea,nor,MeacRo00,rec_yds,7,,,,,
player,201312020sea,nor,MeacRo00,rec_td,0,,,,,
player,201312020sea,nor,MeacRo00,rec_long,7,,,,,
player,201312020sea,nor,MeacRo00,fumbles,0,,,,,
player,201312020sea,nor,MeacRo00,fumbles_lost,0,,,,,
player,201312020sea,nor,StilKe00,pass_cmp,0,,,,,
player,201312020sea,nor,StilKe00,pass_att,0,,,,,
player,201312020sea,nor,StilKe00,pass_yds,0,,,,,
player,201312020sea,nor,StilKe00,pass_td,0,,,,,
player,201312020sea,nor,StilKe00,pass_int,0,,,,,
player,201312020sea,nor,StilKe00,pass_sacked,0,,,,,
player,201312020sea,nor,StilKe00,pass_sacked_yds,0,,,,,
player,201312020sea,nor,StilKe00,pass_long,0,,,,,
player,201312020sea,nor,StilKe00,pass_rating,,,,,,
player,201312020sea,nor,StilKe00,rush_att,0,,,,,
player,201312020sea,nor,StilKe00,rush_yds,0,,,,,
player,201312020sea,nor,StilKe00,rush_td,0,,,,,
player,201312020sea,nor,StilKe00,rush_long,0,,,,,
player,201312020sea,nor,StilKe00,targets,2,,,,,
player,201312020sea,nor,StilKe00,rec,1,,,,,
player,201312020sea,nor,StilKe00,rec_yds,3,,,,,
player,201312020sea,nor,StilKe00,rec_td,0,,,,,
player,201312020sea,nor,StilKe00,rec_long,3,,,,,
player,201312020sea,nor,StilKe00,fumbles,0,,,,,
player,201312020sea,nor,StilKe00,fumbles_lost,0,,,,,
player,201312020sea,nor,WatsBe00,pass_cmp,0,,,,,
player,201312020sea,nor,WatsBe00,pass_att,0,,,,,
player,201312020sea,nor,WatsBe00,pass_yds,0,,,,,
player,201312020sea,nor,WatsBe00,pass_td,0,,,,,
player,201312020sea,nor,WatsBe00,pass_int,0,,,,,
player,201312020sea,nor,WatsBe00,pass_sacked,0,,,,,
player,201312020sea,nor,WatsBe00,pass_sacked_yds,0,,,,,
player,201312020sea,nor,WatsBe00,pass_long,0,,,,,
player,201312020sea,nor,WatsBe00,pass_rating,,,,,,
player,201312020sea,nor,WatsBe00,rush_att,0,,,,,
player,201312020sea,nor,WatsBe00,rush_yds,0,,,,,
player,201312020sea,nor,WatsBe00,rush_td,0,,,,,
player,201312020sea,nor,WatsBe00,rush_long,0,,,,,
player,201312020sea,nor,WatsBe00,targets,1,,,,,
player,201312020sea,nor,WatsBe00,rec,0,,,,,
player,201312020sea,nor,WatsBe00,rec_yds,0,,,,,
player,201312020sea,nor,WatsBe00,rec_td,0,,,,,
player,201312020sea,nor,WatsBe00,rec_long,0,,,,,
player,201312020sea,nor,WatsBe00,fumbles,0,,,,,
player,201312020sea,nor,WatsBe00,fumbles_lost,0,,,,,
player,201312020sea,nor,HillJo02,pass_cmp,0,,,,,
player,201312020sea,nor,HillJo02,pass_att,0,,,,,
player,201312020sea,nor,HillJo02,pass_yds,0,,,,,
player,201312020sea,nor,HillJo02,pass_td,0,,,,,
player,201312020sea,nor,HillJo02,pass_int,0,,,,,
player,201312020sea,nor,HillJo02,pass_sacked,0,,,,,
player,201312020sea,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201312020sea,nor,HillJo02,pass_long,0,,,,,
player,201312020sea,nor,HillJo02,pass_rating,,,,,,
player,201312020sea,nor,HillJo02,rush_att,0,,,,,
player,201312020sea,nor,HillJo02,rush_yds,0,,,,,
player,201312020sea,nor,HillJo02,rush_td,0,,,,,
player,201312020sea,nor,HillJo02,rush_long,0,,,,,
player,201312020sea,nor,HillJo02,targets,1,,,,,
player,201312020sea,nor,HillJo02,rec,0,,,,,
player,201312020sea,nor,HillJo02,rec_yds,0,,,,,
player,201312020sea,nor,HillJo02,rec_td,0,,,,,
player,201312020sea,nor,HillJo02,rec_long,0,,,,,
player,201312020sea,nor,HillJo02,fumbles,0,,,,,
player,201312020sea,nor,HillJo02,fumbles_lost,0,,,,,
player,201312020sea,sea,WilsRu00,pass_cmp,22,,,,,
player,201312020sea,sea,WilsRu00,pass_att,30,,,,,
player,201312020sea,sea,WilsRu00,pass_yds,310,,,,,
player,201312020sea,sea,WilsRu00,pass_td,3,,,,,
player,201312020sea,sea,WilsRu00,pass_int,0,,,,,
player,201312020sea,sea,WilsRu00,pass_sacked,1,,,,,
player,201312020sea,sea,WilsRu00,pass_sacked_yds,8,,,,,
player,201312020sea,sea,WilsRu00,pass_long,60,,,,,
player,201312020sea,sea,WilsRu00,pass_rating,139.6,,,,,
player,201312020sea,sea,WilsRu00,rush_att,8,,,,,
player,201312020sea,sea,WilsRu00,rush_yds,47,,,,,
player,201312020sea,sea,WilsRu00,rush_td,0,,,,,
player,201312020sea,sea,WilsRu00,rush_long,15,,,,,
player,201312020sea,sea,WilsRu00,targets,0,,,,,
player,201312020sea,sea,WilsRu00,rec,0,,,,,
player,201312020sea,sea,WilsRu00,rec_yds,0,,,,,
player,201312020sea,sea,WilsRu00,rec_td,0,,,,,
player,201312020sea,sea,WilsRu00,rec_long,0,,,,,
player,201312020sea,sea,WilsRu00,fumbles,0,,,,,
player,201312020sea,sea,WilsRu00,fumbles_lost,0,,,,,
player,201312020sea,sea,LyncMa00,pass_cmp,0,,,,,
player,201312020sea,sea,LyncMa00,pass_att,0,,,,,
player,201312020sea,sea,LyncMa00,pass_yds,0,,,,,
player,201312020sea,sea,LyncMa00,pass_td,0,,,,,
player,201312020sea,sea,LyncMa00,pass_int,0,,,,,
player,201312020sea,sea,LyncMa00,pass_sacked,0,,,,,
player,201312020sea,sea,LyncMa00,pass_sacked_yds,0,,,,,
player,201312020sea,sea,LyncMa00,pass_long,0,,,,,
player,201312020sea,sea,LyncMa00,pass_rating,,,,,,
player,201312020sea,sea,LyncMa00,rush_att,16,,,,,
player,201312020sea,sea,LyncMa00,rush_yds,45,,,,,
player,201312020sea,sea,LyncMa00,rush_td,0,,,,,
player,201312020sea,sea,LyncMa00,rush_long,14,,,,,
player,201312020sea,sea,LyncMa00,targets,4,,,,,
player,201312020sea,sea,LyncMa00,rec,3,,,,,
player,201312020sea,sea,LyncMa00,rec_yds,12,,,,,
player,201312020sea,sea,LyncMa00,rec_td,0,,,,,
player,201312020sea,sea,LyncMa00,rec_long,9,,,,,
player,201312020sea,sea,LyncMa00,fumbles,1,,,,,
player,201312020sea,sea,LyncMa00,fumbles_lost,0,,,,,
player,201312020sea,sea,TurbRo00,pass_cmp,0,,,,,
player,201312020sea,sea,TurbRo00,pass_att,0,,,,,
player,201312020sea,sea,TurbRo00,pass_yds,0,,,,,
player,201312020sea,sea,TurbRo00,pass_td,0,,,,,
player,201312020sea,sea,TurbRo00,pass_int,0,,,,,
player,201312020sea,sea,TurbRo00,pass_sacked,0,,,,,
player,201312020sea,sea,TurbRo00,pass_sacked_yds,0,,,,,
player,201312020sea,sea,TurbRo00,pass_long,0,,,,,
player,201312020sea,sea,TurbRo00,pass_rating,,,,,,
player,201312020sea,sea,TurbRo00,rush_att,11,,,,,
player,201312020sea,sea,TurbRo00,rush_yds,34,,,,,
player,201312020sea,sea,TurbRo00,rush_td,0,,,,,
player,201312020sea,sea,TurbRo00,rush_long,12,,,,,
player,201312020sea,sea,TurbRo00,targets,0,,,,,
player,201312020sea,sea,TurbRo00,rec,0,,,,,
player,201312020sea,sea,TurbRo00,rec_yds,0,,,,,
player,201312020sea,sea,TurbRo00,rec_td,0,,,,,
player,201312020sea,sea,TurbRo00,rec_long,0,,,,,
player,201312020sea,sea,TurbRo00,fumbles,0,,,,,
player,201312020sea,sea,TurbRo00,fumbles_lost,0,,,,,
player,201312020sea,sea,ColeDe00,pass_cmp,0,,,,,
player,201312020sea,sea,ColeDe00,pass_att,0,,,,,
player,201312020sea,sea,ColeDe00,pass_yds,0,,,,,
player,201312020sea,sea,ColeDe00,pass_td,0,,,,,
player,201312020sea,sea,ColeDe00,pass_int,0,,,,,
player,201312020sea,sea,ColeDe00,pass_sacked,0,,,,,
player,201312020sea,sea,ColeDe00,pass_sacked_yds,0,,,,,
player,201312020sea,sea,ColeDe00,pass_long,0,,,,,
player,201312020sea,sea,ColeDe00,pass_rating,,,,,,
player,201312020sea,sea,ColeDe00,rush_att,2,,,,,
player,201312020sea,sea,ColeDe00,rush_yds,3,,,,,
player,201312020sea,sea,ColeDe00,rush_td,0,,,,,
player,201312020sea,sea,ColeDe00,rush_long,4,,,,,
player,201312020sea,sea,ColeDe00,targets,1,,,,,
player,201312020sea,sea,ColeDe00,rec,1,,,,,
player,201312020sea,sea,ColeDe00,rec_yds,8,,,,,
player,201312020sea,sea,ColeDe00,rec_td,1,,,,,
player,201312020sea,sea,ColeDe00,rec_long,8,,,,,
player,201312020sea,sea,ColeDe00,fumbles,0,,,,,
player,201312020sea,sea,ColeDe00,fumbles_lost,0,,,,,
player,201312020sea,sea,MillZa01,pass_cmp,0,,,,,
player,201312020sea,sea,MillZa01,pass_att,0,,,,,
player,201312020sea,sea,MillZa01,pass_yds,0,,,,,
player,201312020sea,sea,MillZa01,pass_td,0,,,,,
player,201312020sea,sea,MillZa01,pass_int,0,,,,,
player,201312020sea,sea,MillZa01,pass_sacked,0,,,,,
player,201312020sea,sea,MillZa01,pass_sacked_yds,0,,,,,
player,201312020sea,sea,MillZa01,pass_long,0,,,,,
player,201312020sea,sea,MillZa01,pass_rating,,,,,,
player,201312020sea,sea,MillZa01,rush_att,0,,,,,
player,201312020sea,sea,MillZa01,rush_yds,0,,,,,
player,201312020sea,sea,MillZa01,rush_td,0,,,,,
player,201312020sea,sea,MillZa01,rush_long,0,,,,,
player,201312020sea,sea,MillZa01,targets,8,,,,,
player,201312020sea,sea,MillZa01,rec,5,,,,,
player,201312020sea,sea,MillZa01,rec_yds,86,,,,,
player,201312020sea,sea,MillZa01,rec_td,1,,,,,
player,201312020sea,sea,MillZa01,rec_long,60,,,,,
player,201312020sea,sea,MillZa01,fumbles,0,,,,,
player,201312020sea,sea,MillZa01,fumbles_lost,0,,,,,
player,201312020sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201312020sea,sea,BaldDo00,pass_att,0,,,,,
player,201312020sea,sea,BaldDo00,pass_yds,0,,,,,
player,201312020sea,sea,BaldDo00,pass_td,0,,,,,
player,201312020sea,sea,BaldDo00,pass_int,0,,,,,
player,201312020sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201312020sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201312020sea,sea,BaldDo00,pass_long,0,,,,,
player,201312020sea,sea,BaldDo00,pass_rating,,,,,,
player,201312020sea,sea,BaldDo00,rush_att,0,,,,,
player,201312020sea,sea,BaldDo00,rush_yds,0,,,,,
player,201312020sea,sea,BaldDo00,rush_td,0,,,,,
player,201312020sea,sea,BaldDo00,rush_long,0,,,,,
player,201312020sea,sea,BaldDo00,targets,5,,,,,
player,201312020sea,sea,BaldDo00,rec,4,,,,,
player,201312020sea,sea,BaldDo00,rec_yds,77,,,,,
player,201312020sea,sea,BaldDo00,rec_td,1,,,,,
player,201312020sea,sea,BaldDo00,rec_long,52,,,,,
player,201312020sea,sea,BaldDo00,fumbles,0,,,,,
player,201312020sea,sea,BaldDo00,fumbles_lost,0,,,,,
player,201312020sea,sea,TateGo00,pass_cmp,0,,,,,
player,201312020sea,sea,TateGo00,pass_att,0,,,,,
player,201312020sea,sea,TateGo00,pass_yds,0,,,,,
player,201312020sea,sea,TateGo00,pass_td,0,,,,,
player,201312020sea,sea,TateGo00,pass_int,0,,,,,
player,201312020sea,sea,TateGo00,pass_sacked,0,,,,,
player,201312020sea,sea,TateGo00,pass_sacked_yds,0,,,,,
player,201312020sea,sea,TateGo00,pass_long,0,,,,,
player,201312020sea,sea,TateGo00,pass_rating,,,,,,
player,201312020sea,sea,TateGo00,rush_att,0,,,,,
player,201312020sea,sea,TateGo00,rush_yds,0,,,,,
player,201312020sea,sea,TateGo00,rush_td,0,,,,,
player,201312020sea,sea,TateGo00,rush_long,0,,,,,
player,201312020sea,sea,TateGo00,targets,5,,,,,
player,201312020sea,sea,TateGo00,rec,4,,,,,
player,201312020sea,sea,TateGo00,rec_yds,45,,,,,
player,201312020sea,sea,TateGo00,rec_td,0,,,,,
player,201312020sea,sea,TateGo00,rec_long,17,,,,,
player,201312020sea,sea,TateGo00,fumbles,0,,,,,
player,201312020sea,sea,TateGo00,fumbles_lost,0,,,,,
player,201312020sea,sea,KearJe01,pass_cmp,0,,,,,
player,201312020sea,sea,KearJe01,pass_att,0,,,,,
player,201312020sea,sea,KearJe01,pass_yds,0,,,,,
player,201312020sea,sea,KearJe01,pass_td,0,,,,,
player,201312020sea,sea,KearJe01,pass_int,0,,,,,
player,201312020sea,sea,KearJe01,pass_sacked,0,,,,,
player,201312020sea,sea,KearJe01,pass_sacked_yds,0,,,,,
player,201312020sea,sea,KearJe01,pass_long,0,,,,,
player,201312020sea,sea,KearJe01,pass_rating,,,,,,
player,201312020sea,sea,KearJe01,rush_att,0,,,,,
player,201312020sea,sea,KearJe01,rush_yds,0,,,,,
player,201312020sea,sea,KearJe01,rush_td,0,,,,,
player,201312020sea,sea,KearJe01,rush_long,0,,,,,
player,201312020sea,sea,KearJe01,targets,3,,,,,
player,201312020sea,sea,KearJe01,rec,2,,,,,
player,201312020sea,sea,KearJe01,rec_yds,26,,,,,
player,201312020sea,sea,KearJe01,rec_td,0,,,,,
player,201312020sea,sea,KearJe01,rec_long,19,,,,,
player,201312020sea,sea,KearJe01,fumbles,0,,,,,
player,201312020sea,sea,KearJe01,fumbles_lost,0,,,,,
player,201312020sea,sea,RobiMi00,pass_cmp,0,,,,,
player,201312020sea,sea,RobiMi00,pass_att,0,,,,,
player,201312020sea,sea,RobiMi00,pass_yds,0,,,,,
player,201312020sea,sea,RobiMi00,pass_td,0,,,,,
player,201312020sea,sea,RobiMi00,pass_int,0,,,,,
player,201312020sea,sea,RobiMi00,pass_sacked,0,,,,,
player,201312020sea,sea,RobiMi00,pass_sacked_yds,0,,,,,
player,201312020sea,sea,RobiMi00,pass_long,0,,,,,
player,201312020sea,sea,RobiMi00,pass_rating,,,,,,
player,201312020sea,sea,RobiMi00,rush_att,0,,,,,
player,201312020sea,sea,RobiMi00,rush_yds,0,,,,,
player,201312020sea,sea,RobiMi00,rush_td,0,,,,,
player,201312020sea,sea,RobiMi00,rush_long,0,,,,,
player,201312020sea,sea,RobiMi00,targets,1,,,,,
player,201312020sea,sea,RobiMi00,rec,1,,,,,
player,201312020sea,sea,RobiMi00,rec_yds,21,,,,,
player,201312020sea,sea,RobiMi00,rec_td,0,,,,,
player,201312020sea,sea,RobiMi00,rec_long,21,,,,,
player,201312020sea,sea,RobiMi00,fumbles,0,,,,,
player,201312020sea,sea,RobiMi00,fumbles_lost,0,,,,,
player,201312020sea,sea,WillLu00,pass_cmp,0,,,,,
player,201312020sea,sea,WillLu00,pass_att,0,,,,,
player,201312020sea,sea,WillLu00,pass_yds,0,,,,,
player,201312020sea,sea,WillLu00,pass_td,0,,,,,
player,201312020sea,sea,WillLu00,pass_int,0,,,,,
player,201312020sea,sea,WillLu00,pass_sacked,0,,,,,
player,201312020sea,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201312020sea,sea,WillLu00,pass_long,0,,,,,
player,201312020sea,sea,WillLu00,pass_rating,,,,,,
player,201312020sea,sea,WillLu00,rush_att,0,,,,,
player,201312020sea,sea,WillLu00,rush_yds,0,,,,,
player,201312020sea,sea,WillLu00,rush_td,0,,,,,
player,201312020sea,sea,WillLu00,rush_long,0,,,,,
player,201312020sea,sea,WillLu00,targets,1,,,,,
player,201312020sea,sea,WillLu00,rec,1,,,,,
player,201312020sea,sea,WillLu00,rec_yds,2,,,,,
