game,2013,5,20131006,201310060rai,sdg,"San Diego Chargers",17,rai,"Oakland Raiders",27
team,201310060rai,sdg,First Downs,27,,,,,,
team,201310060rai,rai,First Downs,17,,,,,,
team,201310060rai,sdg,Rush-Yds-TDs,19-36-0,,,,,,
team,201310060rai,rai,Rush-Yds-TDs,28-104-0,,,,,,
team,201310060rai,sdg,Cmp-Att-Yd-TD-INT,35-48-411-2-3,,,,,,
team,201310060rai,rai,Cmp-Att-Yd-TD-INT,18-23-221-2-0,,,,,,
team,201310060rai,sdg,Sacked-Yards,2-20,,,,,,
team,201310060rai,rai,Sacked-Yards,4-26,,,,,,
team,201310060rai,sdg,Net Pass Yards,391,,,,,,
team,201310060rai,rai,Net Pass Yards,195,,,,,,
team,201310060rai,sdg,Total Yards,427,,,,,,
team,201310060rai,rai,Total Yards,299,,,,,,
team,201310060rai,sdg,Fumbles-Lost,2-2,,,,,,
team,201310060rai,rai,Fumbles-Lost,2-0,,,,,,
team,201310060rai,sdg,Turnovers,5,,,,,,
team,201310060rai,rai,Turnovers,0,,,,,,
team,201310060rai,sdg,Penalties-Yards,5-30,,,,,,
team,201310060rai,rai,Penalties-Yards,8-85,,,,,,
team,201310060rai,sdg,Third Down Conv.,4-11,,,,,,
team,201310060rai,rai,Third Down Conv.,4-12,,,,,,
team,201310060rai,sdg,Fourth Down Conv.,0-1,,,,,,
team,201310060rai,rai,Fourth Down Conv.,0-0,,,,,,
team,201310060rai,sdg,Time of Possession,30:55,,,,,,
team,201310060rai,rai,Time of Possession,29:05,,,,,,
player,201310060rai,sdg,RivePh00,pass_cmp,35,,,,,
player,201310060rai,sdg,RivePh00,pass_att,48,,,,,
player,201310060rai,sdg,RivePh00,pass_yds,411,,,,,
player,201310060rai,sdg,RivePh00,pass_td,2,,,,,
player,201310060rai,sdg,RivePh00,pass_int,3,,,,,
player,201310060rai,sdg,RivePh00,pass_sacked,2,,,,,
player,201310060rai,sdg,RivePh00,pass_sacked_yds,20,,,,,
player,201310060rai,sdg,RivePh00,pass_long,51,,,,,
player,201310060rai,sdg,RivePh00,pass_rating,86.4,,,,,
player,201310060rai,sdg,RivePh00,rush_att,0,,,,,
player,201310060rai,sdg,RivePh00,rush_yds,0,,,,,
player,201310060rai,sdg,RivePh00,rush_td,0,,,,,
player,201310060rai,sdg,RivePh00,rush_long,0,,,,,
player,201310060rai,sdg,RivePh00,targets,0,,,,,
player,201310060rai,sdg,RivePh00,rec,0,,,,,
player,201310060rai,sdg,RivePh00,rec_yds,0,,,,,
player,201310060rai,sdg,RivePh00,rec_td,0,,,,,
player,201310060rai,sdg,RivePh00,rec_long,0,,,,,
player,201310060rai,sdg,RivePh00,fumbles,0,,,,,
player,201310060rai,sdg,RivePh00,fumbles_lost,0,,,,,
player,201310060rai,sdg,WoodDa02,pass_cmp,0,,,,,
player,201310060rai,sdg,WoodDa02,pass_att,0,,,,,
player,201310060rai,sdg,WoodDa02,pass_yds,0,,,,,
player,201310060rai,sdg,WoodDa02,pass_td,0,,,,,
player,201310060rai,sdg,WoodDa02,pass_int,0,,,,,
player,201310060rai,sdg,WoodDa02,pass_sacked,0,,,,,
player,201310060rai,sdg,WoodDa02,pass_sacked_yds,0,,,,,
player,201310060rai,sdg,WoodDa02,pass_long,0,,,,,
player,201310060rai,sdg,WoodDa02,pass_rating,,,,,,
player,201310060rai,sdg,WoodDa02,rush_att,9,,,,,
player,201310060rai,sdg,WoodDa02,rush_yds,17,,,,,
player,201310060rai,sdg,WoodDa02,rush_td,0,,,,,
player,201310060rai,sdg,WoodDa02,rush_long,5,,,,,
player,201310060rai,sdg,WoodDa02,targets,9,,,,,
player,201310060rai,sdg,WoodDa02,rec,9,,,,,
player,201310060rai,sdg,WoodDa02,rec_yds,58,,,,,
player,201310060rai,sdg,WoodDa02,rec_td,1,,,,,
player,201310060rai,sdg,WoodDa02,rec_long,17,,,,,
player,201310060rai,sdg,WoodDa02,fumbles,1,,,,,
player,201310060rai,sdg,WoodDa02,fumbles_lost,1,,,,,
player,201310060rai,sdg,BrowRo05,pass_cmp,0,,,,,
player,201310060rai,sdg,BrowRo05,pass_att,0,,,,,
player,201310060rai,sdg,BrowRo05,pass_yds,0,,,,,
player,201310060rai,sdg,BrowRo05,pass_td,0,,,,,
player,201310060rai,sdg,BrowRo05,pass_int,0,,,,,
player,201310060rai,sdg,BrowRo05,pass_sacked,0,,,,,
player,201310060rai,sdg,BrowRo05,pass_sacked_yds,0,,,,,
player,201310060rai,sdg,BrowRo05,pass_long,0,,,,,
player,201310060rai,sdg,BrowRo05,pass_rating,,,,,,
player,201310060rai,sdg,BrowRo05,rush_att,7,,,,,
player,201310060rai,sdg,BrowRo05,rush_yds,11,,,,,
player,201310060rai,sdg,BrowRo05,rush_td,0,,,,,
player,201310060rai,sdg,BrowRo05,rush_long,3,,,,,
player,201310060rai,sdg,BrowRo05,targets,3,,,,,
player,201310060rai,sdg,BrowRo05,rec,3,,,,,
player,201310060rai,sdg,BrowRo05,rec_yds,21,,,,,
player,201310060rai,sdg,BrowRo05,rec_td,0,,,,,
player,201310060rai,sdg,BrowRo05,rec_long,14,,,,,
player,201310060rai,sdg,BrowRo05,fumbles,0,,,,,
player,201310060rai,sdg,BrowRo05,fumbles_lost,0,,,,,
player,201310060rai,sdg,MathRy00,pass_cmp,0,,,,,
player,201310060rai,sdg,MathRy00,pass_att,0,,,,,
player,201310060rai,sdg,MathRy00,pass_yds,0,,,,,
player,201310060rai,sdg,MathRy00,pass_td,0,,,,,
player,201310060rai,sdg,MathRy00,pass_int,0,,,,,
player,201310060rai,sdg,MathRy00,pass_sacked,0,,,,,
player,201310060rai,sdg,MathRy00,pass_sacked_yds,0,,,,,
player,201310060rai,sdg,MathRy00,pass_long,0,,,,,
player,201310060rai,sdg,MathRy00,pass_rating,,,,,,
player,201310060rai,sdg,MathRy00,rush_att,3,,,,,
player,201310060rai,sdg,MathRy00,rush_yds,8,,,,,
player,201310060rai,sdg,MathRy00,rush_td,0,,,,,
player,201310060rai,sdg,MathRy00,rush_long,5,,,,,
player,201310060rai,sdg,MathRy00,targets,0,,,,,
player,201310060rai,sdg,MathRy00,rec,0,,,,,
player,201310060rai,sdg,MathRy00,rec_yds,0,,,,,
player,201310060rai,sdg,MathRy00,rec_td,0,,,,,
player,201310060rai,sdg,MathRy00,rec_long,0,,,,,
player,201310060rai,sdg,MathRy00,fumbles,0,,,,,
player,201310060rai,sdg,MathRy00,fumbles_lost,0,,,,,
player,201310060rai,sdg,BrowVi00,pass_cmp,0,,,,,
player,201310060rai,sdg,BrowVi00,pass_att,0,,,,,
player,201310060rai,sdg,BrowVi00,pass_yds,0,,,,,
player,201310060rai,sdg,BrowVi00,pass_td,0,,,,,
player,201310060rai,sdg,BrowVi00,pass_int,0,,,,,
player,201310060rai,sdg,BrowVi00,pass_sacked,0,,,,,
player,201310060rai,sdg,BrowVi00,pass_sacked_yds,0,,,,,
player,201310060rai,sdg,BrowVi00,pass_long,0,,,,,
player,201310060rai,sdg,BrowVi00,pass_rating,,,,,,
player,201310060rai,sdg,BrowVi00,rush_att,0,,,,,
player,201310060rai,sdg,BrowVi00,rush_yds,0,,,,,
player,201310060rai,sdg,BrowVi00,rush_td,0,,,,,
player,201310060rai,sdg,BrowVi00,rush_long,0,,,,,
player,201310060rai,sdg,BrowVi00,targets,9,,,,,
player,201310060rai,sdg,BrowVi00,rec,7,,,,,
player,201310060rai,sdg,BrowVi00,rec_yds,117,,,,,
player,201310060rai,sdg,BrowVi00,rec_td,0,,,,,
player,201310060rai,sdg,BrowVi00,rec_long,51,,,,,
player,201310060rai,sdg,BrowVi00,fumbles,0,,,,,
player,201310060rai,sdg,BrowVi00,fumbles_lost,0,,,,,
player,201310060rai,sdg,AlleKe00,pass_cmp,0,,,,,
player,201310060rai,sdg,AlleKe00,pass_att,0,,,,,
player,201310060rai,sdg,AlleKe00,pass_yds,0,,,,,
player,201310060rai,sdg,AlleKe00,pass_td,0,,,,,
player,201310060rai,sdg,AlleKe00,pass_int,0,,,,,
player,201310060rai,sdg,AlleKe00,pass_sacked,0,,,,,
player,201310060rai,sdg,AlleKe00,pass_sacked_yds,0,,,,,
player,201310060rai,sdg,AlleKe00,pass_long,0,,,,,
player,201310060rai,sdg,AlleKe00,pass_rating,,,,,,
player,201310060rai,sdg,AlleKe00,rush_att,0,,,,,
player,201310060rai,sdg,AlleKe00,rush_yds,0,,,,,
player,201310060rai,sdg,AlleKe00,rush_td,0,,,,,
player,201310060rai,sdg,AlleKe00,rush_long,0,,,,,
player,201310060rai,sdg,AlleKe00,targets,9,,,,,
player,201310060rai,sdg,AlleKe00,rec,6,,,,,
player,201310060rai,sdg,AlleKe00,rec_yds,115,,,,,
player,201310060rai,sdg,AlleKe00,rec_td,1,,,,,
player,201310060rai,sdg,AlleKe00,rec_long,30,,,,,
player,201310060rai,sdg,AlleKe00,fumbles,0,,,,,
player,201310060rai,sdg,AlleKe00,fumbles_lost,0,,,,,
player,201310060rai,sdg,GateAn00,pass_cmp,0,,,,,
player,201310060rai,sdg,GateAn00,pass_att,0,,,,,
player,201310060rai,sdg,GateAn00,pass_yds,0,,,,,
player,201310060rai,sdg,GateAn00,pass_td,0,,,,,
player,201310060rai,sdg,GateAn00,pass_int,0,,,,,
player,201310060rai,sdg,GateAn00,pass_sacked,0,,,,,
player,201310060rai,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201310060rai,sdg,GateAn00,pass_long,0,,,,,
player,201310060rai,sdg,GateAn00,pass_rating,,,,,,
player,201310060rai,sdg,GateAn00,rush_att,0,,,,,
player,201310060rai,sdg,GateAn00,rush_yds,0,,,,,
player,201310060rai,sdg,GateAn00,rush_td,0,,,,,
player,201310060rai,sdg,GateAn00,rush_long,0,,,,,
player,201310060rai,sdg,GateAn00,targets,10,,,,,
player,201310060rai,sdg,GateAn00,rec,7,,,,,
player,201310060rai,sdg,GateAn00,rec_yds,74,,,,,
player,201310060rai,sdg,GateAn00,rec_td,0,,,,,
player,201310060rai,sdg,GateAn00,rec_long,20,,,,,
player,201310060rai,sdg,GateAn00,fumbles,0,,,,,
player,201310060rai,sdg,GateAn00,fumbles_lost,0,,,,,
player,201310060rai,sdg,RoyaEd00,pass_cmp,0,,,,,
player,201310060rai,sdg,RoyaEd00,pass_att,0,,,,,
player,201310060rai,sdg,RoyaEd00,pass_yds,0,,,,,
player,201310060rai,sdg,RoyaEd00,pass_td,0,,,,,
player,201310060rai,sdg,RoyaEd00,pass_int,0,,,,,
player,201310060rai,sdg,RoyaEd00,pass_sacked,0,,,,,
player,201310060rai,sdg,RoyaEd00,pass_sacked_yds,0,,,,,
player,201310060rai,sdg,RoyaEd00,pass_long,0,,,,,
player,201310060rai,sdg,RoyaEd00,pass_rating,,,,,,
player,201310060rai,sdg,RoyaEd00,rush_att,0,,,,,
player,201310060rai,sdg,RoyaEd00,rush_yds,0,,,,,
player,201310060rai,sdg,RoyaEd00,rush_td,0,,,,,
player,201310060rai,sdg,RoyaEd00,rush_long,0,,,,,
player,201310060rai,sdg,RoyaEd00,targets,8,,,,,
