game,2013,1,20130908,201309080det,min,"Minnesota Vikings",24,det,"Detroit Lions",34
player,201309080det,min,CarlJo00,rush_yds,0,,,,,
player,201309080det,min,CarlJo00,rush_td,0,,,,,
player,201309080det,min,CarlJo00,rush_long,0,,,,,
player,201309080det,min,CarlJo00,targets,1,,,,,
player,201309080det,min,CarlJo00,rec,0,,,,,
player,201309080det,min,CarlJo00,rec_yds,0,,,,,
player,201309080det,min,CarlJo00,rec_td,0,,,,,
player,201309080det,min,CarlJo00,rec_long,0,,,,,
player,201309080det,min,CarlJo00,fumbles,0,,,,,
player,201309080det,min,CarlJo00,fumbles_lost,0,,,,,
player,201309080det,min,WrigJa02,pass_cmp,0,,,,,
player,201309080det,min,WrigJa02,pass_att,0,,,,,
player,201309080det,min,WrigJa02,pass_yds,0,,,,,
player,201309080det,min,WrigJa02,pass_td,0,,,,,
player,201309080det,min,WrigJa02,pass_int,0,,,,,
player,201309080det,min,WrigJa02,pass_sacked,0,,,,,
player,201309080det,min,WrigJa02,pass_sacked_yds,0,,,,,
player,201309080det,min,WrigJa02,pass_long,0,,,,,
player,201309080det,min,WrigJa02,pass_rating,,,,,,
player,201309080det,min,WrigJa02,rush_att,0,,,,,
player,201309080det,min,WrigJa02,rush_yds,0,,,,,
player,201309080det,min,WrigJa02,rush_td,0,,,,,
player,201309080det,min,WrigJa02,rush_long,0,,,,,
player,201309080det,min,WrigJa02,targets,2,,,,,
player,201309080det,min,WrigJa02,rec,0,,,,,
player,201309080det,min,WrigJa02,rec_yds,0,,,,,
player,201309080det,min,WrigJa02,rec_td,0,,,,,
player,201309080det,min,WrigJa02,rec_long,0,,,,,
player,201309080det,min,WrigJa02,fumbles,0,,,,,
player,201309080det,min,WrigJa02,fumbles_lost,0,,,,,
player,201309080det,det,StafMa00,pass_cmp,28,,,,,
player,201309080det,det,StafMa00,pass_att,43,,,,,
player,201309080det,det,StafMa00,pass_yds,357,,,,,
player,201309080det,det,StafMa00,pass_td,2,,,,,
player,201309080det,det,StafMa00,pass_int,1,,,,,
player,201309080det,det,StafMa00,pass_sacked,0,,,,,
player,201309080det,det,StafMa00,pass_sacked_yds,0,,,,,
player,201309080det,det,StafMa00,pass_long,77,,,,,
player,201309080det,det,StafMa00,pass_rating,96.8,,,,,
player,201309080det,det,StafMa00,rush_att,6,,,,,
player,201309080det,det,StafMa00,rush_yds,-3,,,,,
player,201309080det,det,StafMa00,rush_td,0,,,,,
player,201309080det,det,StafMa00,rush_long,5,,,,,
player,201309080det,det,StafMa00,targets,0,,,,,
player,201309080det,det,StafMa00,rec,0,,,,,
player,201309080det,det,StafMa00,rec_yds,0,,,,,
player,201309080det,det,StafMa00,rec_td,0,,,,,
player,201309080det,det,StafMa00,rec_long,0,,,,,
player,201309080det,det,StafMa00,fumbles,1,,,,,
player,201309080det,det,StafMa00,fumbles_lost,0,,,,,
player,201309080det,det,BushRe00,pass_cmp,0,,,,,
player,201309080det,det,BushRe00,pass_att,0,,,,,
player,201309080det,det,BushRe00,pass_yds,0,,,,,
player,201309080det,det,BushRe00,pass_td,0,,,,,
player,201309080det,det,BushRe00,pass_int,0,,,,,
player,201309080det,det,BushRe00,pass_sacked,0,,,,,
player,201309080det,det,BushRe00,pass_sacked_yds,0,,,,,
player,201309080det,det,BushRe00,pass_long,0,,,,,
player,201309080det,det,BushRe00,pass_rating,,,,,,
player,201309080det,det,BushRe00,rush_att,21,,,,,
player,201309080det,det,BushRe00,rush_yds,90,,,,,
player,201309080det,det,BushRe00,rush_td,0,,,,,
player,201309080det,det,BushRe00,rush_long,12,,,,,
player,201309080det,det,BushRe00,targets,8,,,,,
player,201309080det,det,BushRe00,rec,4,,,,,
player,201309080det,det,BushRe00,rec_yds,101,,,,,
player,201309080det,det,BushRe00,rec_td,1,,,,,
player,201309080det,det,BushRe00,rec_long,77,,,,,
player,201309080det,det,BushRe00,fumbles,0,,,,,
player,201309080det,det,BushRe00,fumbles_lost,0,,,,,
player,201309080det,det,BellJo01,pass_cmp,0,,,,,
player,201309080det,det,BellJo01,pass_att,0,,,,,
player,201309080det,det,BellJo01,pass_yds,0,,,,,
player,201309080det,det,BellJo01,pass_td,0,,,,,
player,201309080det,det,BellJo01,pass_int,0,,,,,
player,201309080det,det,BellJo01,pass_sacked,0,,,,,
player,201309080det,det,BellJo01,pass_sacked_yds,0,,,,,
player,201309080det,det,BellJo01,pass_long,0,,,,,
player,201309080det,det,BellJo01,pass_rating,,,,,,
player,201309080det,det,BellJo01,rush_att,6,,,,,
player,201309080det,det,BellJo01,rush_yds,25,,,,,
player,201309080det,det,BellJo01,rush_td,2,,,,,
player,201309080det,det,BellJo01,rush_long,10,,,,,
player,201309080det,det,BellJo01,targets,6,,,,,
player,201309080det,det,BellJo01,rec,5,,,,,
player,201309080det,det,BellJo01,rec_yds,67,,,,,
player,201309080det,det,BellJo01,rec_td,0,,,,,
player,201309080det,det,BellJo01,rec_long,29,,,,,
player,201309080det,det,BellJo01,fumbles,0,,,,,
player,201309080det,det,BellJo01,fumbles_lost,0,,,,,
player,201309080det,det,BurlNa00,pass_cmp,0,,,,,
player,201309080det,det,BurlNa00,pass_att,0,,,,,
player,201309080det,det,BurlNa00,pass_yds,0,,,,,
player,201309080det,det,BurlNa00,pass_td,0,,,,,
player,201309080det,det,BurlNa00,pass_int,0,,,,,
player,201309080det,det,BurlNa00,pass_sacked,0,,,,,
player,201309080det,det,BurlNa00,pass_sacked_yds,0,,,,,
player,201309080det,det,BurlNa00,pass_long,0,,,,,
player,201309080det,det,BurlNa00,pass_rating,,,,,,
player,201309080det,det,BurlNa00,rush_att,0,,,,,
player,201309080det,det,BurlNa00,rush_yds,0,,,,,
player,201309080det,det,BurlNa00,rush_td,0,,,,,
player,201309080det,det,BurlNa00,rush_long,0,,,,,
player,201309080det,det,BurlNa00,targets,6,,,,,
player,201309080det,det,BurlNa00,rec,6,,,,,
player,201309080det,det,BurlNa00,rec_yds,78,,,,,
player,201309080det,det,BurlNa00,rec_td,0,,,,,
player,201309080det,det,BurlNa00,rec_long,27,,,,,
player,201309080det,det,BurlNa00,fumbles,0,,,,,
player,201309080det,det,BurlNa00,fumbles_lost,0,,,,,
player,201309080det,det,JohnCa00,pass_cmp,0,,,,,
player,201309080det,det,JohnCa00,pass_att,0,,,,,
player,201309080det,det,JohnCa00,pass_yds,0,,,,,
player,201309080det,det,JohnCa00,pass_td,0,,,,,
player,201309080det,det,JohnCa00,pass_int,0,,,,,
player,201309080det,det,JohnCa00,pass_sacked,0,,,,,
player,201309080det,det,JohnCa00,pass_sacked_yds,0,,,,,
player,201309080det,det,JohnCa00,pass_long,0,,,,,
player,201309080det,det,JohnCa00,pass_rating,,,,,,
player,201309080det,det,JohnCa00,rush_att,0,,,,,
player,201309080det,det,JohnCa00,rush_yds,0,,,,,
player,201309080det,det,JohnCa00,rush_td,0,,,,,
player,201309080det,det,JohnCa00,rush_long,0,,,,,
player,201309080det,det,JohnCa00,targets,9,,,,,
player,201309080det,det,JohnCa00,rec,4,,,,,
player,201309080det,det,JohnCa00,rec_yds,37,,,,,
player,201309080det,det,JohnCa00,rec_td,0,,,,,
player,201309080det,det,JohnCa00,rec_long,13,,,,,
player,201309080det,det,JohnCa00,fumbles,0,,,,,
player,201309080det,det,JohnCa00,fumbles_lost,0,,,,,
player,201309080det,det,EdwaPa00,pass_cmp,0,,,,,
player,201309080det,det,EdwaPa00,pass_att,0,,,,,
player,201309080det,det,EdwaPa00,pass_yds,0,,,,,
player,201309080det,det,EdwaPa00,pass_td,0,,,,,
player,201309080det,det,EdwaPa00,pass_int,0,,,,,
player,201309080det,det,EdwaPa00,pass_sacked,0,,,,,
player,201309080det,det,EdwaPa00,pass_sacked_yds,0,,,,,
player,201309080det,det,EdwaPa00,pass_long,0,,,,,
player,201309080det,det,EdwaPa00,pass_rating,,,,,,
player,201309080det,det,EdwaPa00,rush_att,0,,,,,
player,201309080det,det,EdwaPa00,rush_yds,0,,,,,
player,201309080det,det,EdwaPa00,rush_td,0,,,,,
player,201309080det,det,EdwaPa00,rush_long,0,,,,,
player,201309080det,det,EdwaPa00,targets,3,,,,,
player,201309080det,det,EdwaPa00,rec,3,,,,,
player,201309080det,det,EdwaPa00,rec_yds,30,,,,,
player,201309080det,det,EdwaPa00,rec_td,0,,,,,
player,201309080det,det,EdwaPa00,rec_long,11,,,,,
player,201309080det,det,EdwaPa00,fumbles,0,,,,,
player,201309080det,det,EdwaPa00,fumbles_lost,0,,,,,
player,201309080det,det,FaurJo00,pass_cmp,0,,,,,
player,201309080det,det,FaurJo00,pass_att,0,,,,,
player,201309080det,det,FaurJo00,pass_yds,0,,,,,
player,201309080det,det,FaurJo00,pass_td,0,,,,,
player,201309080det,det,FaurJo00,pass_int,0,,,,,
player,201309080det,det,FaurJo00,pass_sacked,0,,,,,
player,201309080det,det,FaurJo00,pass_sacked_yds,0,,,,,
player,201309080det,det,FaurJo00,pass_long,0,,,,,
player,201309080det,det,FaurJo00,pass_rating,,,,,,
player,201309080det,det,FaurJo00,rush_att,0,,,,,
player,201309080det,det,FaurJo00,rush_yds,0,,,,,
player,201309080det,det,FaurJo00,rush_td,0,,,,,
player,201309080det,det,FaurJo00,rush_long,0,,,,,
player,201309080det,det,FaurJo00,targets,3,,,,,
player,201309080det,det,FaurJo00,rec,3,,,,,
player,201309080det,det,FaurJo00,rec_yds,27,,,,,
player,201309080det,det,FaurJo00,rec_td,1,,,,,
player,201309080det,det,FaurJo00,rec_long,22,,,,,
player,201309080det,det,FaurJo00,fumbles,0,,,,,
player,201309080det,det,FaurJo00,fumbles_lost,0,,,,,
player,201309080det,det,DurhKr00,pass_cmp,0,,,,,
player,201309080det,det,DurhKr00,pass_att,0,,,,,
player,201309080det,det,DurhKr00,pass_yds,0,,,,,
player,201309080det,det,DurhKr00,pass_td,0,,,,,
player,201309080det,det,DurhKr00,pass_int,0,,,,,
player,201309080det,det,DurhKr00,pass_sacked,0,,,,,
player,201309080det,det,DurhKr00,pass_sacked_yds,0,,,,,
player,201309080det,det,DurhKr00,pass_long,0,,,,,
player,201309080det,det,DurhKr00,pass_rating,,,,,,
player,201309080det,det,DurhKr00,rush_att,0,,,,,
player,201309080det,det,DurhKr00,rush_yds,0,,,,,
player,201309080det,det,DurhKr00,rush_td,0,,,,,
player,201309080det,det,DurhKr00,rush_long,0,,,,,
player,201309080det,det,DurhKr00,targets,2,,,,,
player,201309080det,det,DurhKr00,rec,1,,,,,
player,201309080det,det,DurhKr00,rec_yds,11,,,,,
player,201309080det,det,DurhKr00,rec_td,0,,,,,
player,201309080det,det,DurhKr00,rec_long,11,,,,,
player,201309080det,det,DurhKr00,fumbles,0,,,,,
player,201309080det,det,DurhKr00,fumbles_lost,0,,,,,
player,201309080det,det,PettBr00,pass_cmp,0,,,,,
player,201309080det,det,PettBr00,pass_att,0,,,,,
player,201309080det,det,PettBr00,pass_yds,0,,,,,
player,201309080det,det,PettBr00,pass_td,0,,,,,
player,201309080det,det,PettBr00,pass_int,0,,,,,
player,201309080det,det,PettBr00,pass_sacked,0,,,,,
player,201309080det,det,PettBr00,pass_sacked_yds,0,,,,,
player,201309080det,det,PettBr00,pass_long,0,,,,,
player,201309080det,det,PettBr00,pass_rating,,,,,,
player,201309080det,det,PettBr00,rush_att,0,,,,,
player,201309080det,det,PettBr00,rush_yds,0,,,,,
player,201309080det,det,PettBr00,rush_td,0,,,,,
player,201309080det,det,PettBr00,rush_long,0,,,,,
player,201309080det,det,PettBr00,targets,4,,,,,
player,201309080det,det,PettBr00,rec,2,,,,,
player,201309080det,det,PettBr00,rec_yds,6,,,,,
player,201309080det,det,PettBr00,rec_td,0,,,,,
player,201309080det,det,PettBr00,rec_long,5,,,,,
player,201309080det,det,PettBr00,fumbles,1,,,,,
player,201309080det,det,PettBr00,fumbles_lost,1,,,,,
player,201309080det,det,ScheTo00,pass_cmp,0,,,,,
player,201309080det,det,ScheTo00,pass_att,0,,,,,
player,201309080det,det,ScheTo00,pass_yds,0,,,,,
player,201309080det,det,ScheTo00,pass_td,0,,,,,
player,201309080det,det,ScheTo00,pass_int,0,,,,,
player,201309080det,det,ScheTo00,pass_sacked,0,,,,,
player,201309080det,det,ScheTo00,pass_sacked_yds,0,,,,,
player,201309080det,det,ScheTo00,pass_long,0,,,,,
player,201309080det,det,ScheTo00,pass_rating,,,,,,
player,201309080det,det,ScheTo00,rush_att,0,,,,,
player,201309080det,det,ScheTo00,rush_yds,0,,,,,
player,201309080det,det,ScheTo00,rush_td,0,,,,,
player,201309080det,det,ScheTo00,rush_long,0,,,,,
player,201309080det,det,ScheTo00,targets,1,,,,,
player,201309080det,det,ScheTo00,rec,0,,,,,
player,201309080det,det,ScheTo00,rec_yds,0,,,,,
player,201309080det,det,ScheTo00,rec_td,0,,,,,
player,201309080det,det,ScheTo00,rec_long,0,,,,,
player,201309080det,det,ScheTo00,fumbles,0,,,,,
player,201309080det,det,ScheTo00,fumbles_lost,0,,,,,
player,201309080det,det,MartSa01,pass_cmp,0,,,,,
player,201309080det,det,MartSa01,pass_att,0,,,,,
player,201309080det,det,MartSa01,pass_yds,0,,,,,
player,201309080det,det,MartSa01,pass_td,0,,,,,
player,201309080det,det,MartSa01,pass_int,0,,,,,
player,201309080det,det,MartSa01,pass_sacked,0,,,,,
player,201309080det,det,MartSa01,pass_sacked_yds,0,,,,,
player,201309080det,det,MartSa01,pass_long,0,,,,,
player,201309080det,det,MartSa01,pass_rating,,,,,,
player,201309080det,det,MartSa01,rush_att,1,,,,,
player,201309080det,det,MartSa01,rush_yds,0,,,,,
player,201309080det,det,MartSa01,rush_td,0,,,,,
player,201309080det,det,MartSa01,rush_long,0,,,,,
player,201309080det,det,MartSa01,targets,0,,,,,
player,201309080det,det,MartSa01,rec,0,,,,,
player,201309080det,det,MartSa01,rec_yds,0,,,,,
player,201309080det,det,MartSa01,rec_td,0,,,,,
player,201309080det,det,MartSa01,rec_long,0,,,,,
player,201309080det,det,MartSa01,fumbles,1,,,,,
player,201309080det,det,MartSa01,fumbles_lost,0,,,,,
player,201309080det,min,HendEr99,def_int,1,,,,,
player,201309080det,min,HendEr99,def_int_yds,10,,,,,
player,201309080det,min,HendEr99,def_int_td,0,,,,,
player,201309080det,min,HendEr99,def_int_long,10,,,,,
player,201309080det,min,HendEr99,pass_defended,1,,,,,
player,201309080det,min,HendEr99,sacks,0.0,,,,,
player,201309080det,min,HendEr99,tackles_combined,11,,,,,
player,201309080det,min,HendEr99,tackles_solo,7,,,,,
player,201309080det,min,HendEr99,tackles_assists,4,,,,,
player,201309080det,min,HendEr99,tackles_loss,0,,,,,
player,201309080det,min,HendEr99,qb_hits,0,,,,,
player,201309080det,min,HendEr99,fumbles_rec,0,,,,,
player,201309080det,min,HendEr99,fumbles_rec_yds,0,,,,,
player,201309080det,min,HendEr99,fumbles_rec_td,0,,,,,
player,201309080det,min,HendEr99,fumbles_forced,0,,,,,
player,201309080det,min,SmitHa00,def_int,0,,,,,
player,201309080det,min,SmitHa00,def_int_yds,0,,,,,
player,201309080det,min,SmitHa00,def_int_td,0,,,,,
player,201309080det,min,SmitHa00,def_int_long,0,,,,,
player,201309080det,min,SmitHa00,pass_defended,1,,,,,
player,201309080det,min,SmitHa00,sacks,0.0,,,,,
player,201309080det,min,SmitHa00,tackles_combined,10,,,,,
player,201309080det,min,SmitHa00,tackles_solo,7,,,,,
player,201309080det,min,SmitHa00,tackles_assists,3,,,,,
player,201309080det,min,SmitHa00,tackles_loss,0,,,,,
player,201309080det,min,SmitHa00,qb_hits,0,,,,,
player,201309080det,min,SmitHa00,fumbles_rec,1,,,,,
player,201309080det,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201309080det,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201309080det,min,SmitHa00,fumbles_forced,0,,,,,
player,201309080det,min,SanfJa99,def_int,0,,,,,
player,201309080det,min,SanfJa99,def_int_yds,0,,,,,
player,201309080det,min,SanfJa99,def_int_td,0,,,,,
player,201309080det,min,SanfJa99,def_int_long,0,,,,,
player,201309080det,min,SanfJa99,pass_defended,0,,,,,
player,201309080det,min,SanfJa99,sacks,0.0,,,,,
player,201309080det,min,SanfJa99,tackles_combined,9,,,,,
player,201309080det,min,SanfJa99,tackles_solo,7,,,,,
player,201309080det,min,SanfJa99,tackles_assists,2,,,,,
player,201309080det,min,SanfJa99,tackles_loss,0,,,,,
player,201309080det,min,SanfJa99,qb_hits,0,,,,,
player,201309080det,min,SanfJa99,fumbles_rec,0,,,,,
player,201309080det,min,SanfJa99,fumbles_rec_yds,0,,,,,
player,201309080det,min,SanfJa99,fumbles_rec_td,0,,,,,
player,201309080det,min,SanfJa99,fumbles_forced,0,,,,,
player,201309080det,min,GreeCh99,def_int,0,,,,,
player,201309080det,min,GreeCh99,def_int_yds,0,,,,,
player,201309080det,min,GreeCh99,def_int_td,0,,,,,
player,201309080det,min,GreeCh99,def_int_long,0,,,,,
player,201309080det,min,GreeCh99,pass_defended,0,,,,,
player,201309080det,min,GreeCh99,sacks,0.0,,,,,
player,201309080det,min,GreeCh99,tackles_combined,8,,,,,
player,201309080det,min,GreeCh99,tackles_solo,5,,,,,
player,201309080det,min,GreeCh99,tackles_assists,3,,,,,
player,201309080det,min,GreeCh99,tackles_loss,0,,,,,
player,201309080det,min,GreeCh99,qb_hits,0,,,,,
player,201309080det,min,GreeCh99,fumbles_rec,0,,,,,
player,201309080det,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201309080det,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201309080det,min,GreeCh99,fumbles_forced,0,,,,,
player,201309080det,min,EvanFr21,def_int,0,,,,,
player,201309080det,min,EvanFr21,def_int_yds,0,,,,,
player,201309080det,min,EvanFr21,def_int_td,0,,,,,
player,201309080det,min,EvanFr21,def_int_long,0,,,,,
player,201309080det,min,EvanFr21,pass_defended,1,,,,,
player,201309080det,min,EvanFr21,sacks,0.0,,,,,
