game,2013,9,20131104,201311040gnb,chi,"Chicago Bears",27,gnb,"Green Bay Packers",20
player,201311040gnb,chi,BennMa00,rush_td,0,,,,,
player,201311040gnb,chi,BennMa00,rush_long,0,,,,,
player,201311040gnb,chi,BennMa00,targets,8,,,,,
player,201311040gnb,chi,BennMa00,rec,4,,,,,
player,201311040gnb,chi,BennMa00,rec_yds,36,,,,,
player,201311040gnb,chi,BennMa00,rec_td,0,,,,,
player,201311040gnb,chi,BennMa00,rec_long,27,,,,,
player,201311040gnb,chi,BennMa00,fumbles,0,,,,,
player,201311040gnb,chi,BennMa00,fumbles_lost,0,,,,,
player,201311040gnb,chi,WilsMa02,pass_cmp,0,,,,,
player,201311040gnb,chi,WilsMa02,pass_att,0,,,,,
player,201311040gnb,chi,WilsMa02,pass_yds,0,,,,,
player,201311040gnb,chi,WilsMa02,pass_td,0,,,,,
player,201311040gnb,chi,WilsMa02,pass_int,0,,,,,
player,201311040gnb,chi,WilsMa02,pass_sacked,0,,,,,
player,201311040gnb,chi,WilsMa02,pass_sacked_yds,0,,,,,
player,201311040gnb,chi,WilsMa02,pass_long,0,,,,,
player,201311040gnb,chi,WilsMa02,pass_rating,,,,,,
player,201311040gnb,chi,WilsMa02,rush_att,0,,,,,
player,201311040gnb,chi,WilsMa02,rush_yds,0,,,,,
player,201311040gnb,chi,WilsMa02,rush_td,0,,,,,
player,201311040gnb,chi,WilsMa02,rush_long,0,,,,,
player,201311040gnb,chi,WilsMa02,targets,1,,,,,
player,201311040gnb,chi,WilsMa02,rec,0,,,,,
player,201311040gnb,chi,WilsMa02,rec_yds,0,,,,,
player,201311040gnb,chi,WilsMa02,rec_td,0,,,,,
player,201311040gnb,chi,WilsMa02,rec_long,0,,,,,
player,201311040gnb,chi,WilsMa02,fumbles,0,,,,,
player,201311040gnb,chi,WilsMa02,fumbles_lost,0,,,,,
player,201311040gnb,gnb,WallSe00,pass_cmp,11,,,,,
player,201311040gnb,gnb,WallSe00,pass_att,19,,,,,
player,201311040gnb,gnb,WallSe00,pass_yds,114,,,,,
player,201311040gnb,gnb,WallSe00,pass_td,0,,,,,
player,201311040gnb,gnb,WallSe00,pass_int,1,,,,,
player,201311040gnb,gnb,WallSe00,pass_sacked,4,,,,,
player,201311040gnb,gnb,WallSe00,pass_sacked_yds,25,,,,,
player,201311040gnb,gnb,WallSe00,pass_long,17,,,,,
player,201311040gnb,gnb,WallSe00,pass_rating,53.4,,,,,
player,201311040gnb,gnb,WallSe00,rush_att,0,,,,,
player,201311040gnb,gnb,WallSe00,rush_yds,0,,,,,
player,201311040gnb,gnb,WallSe00,rush_td,0,,,,,
player,201311040gnb,gnb,WallSe00,rush_long,0,,,,,
player,201311040gnb,gnb,WallSe00,targets,0,,,,,
player,201311040gnb,gnb,WallSe00,rec,0,,,,,
player,201311040gnb,gnb,WallSe00,rec_yds,0,,,,,
player,201311040gnb,gnb,WallSe00,rec_td,0,,,,,
player,201311040gnb,gnb,WallSe00,rec_long,0,,,,,
player,201311040gnb,gnb,WallSe00,fumbles,0,,,,,
player,201311040gnb,gnb,WallSe00,fumbles_lost,0,,,,,
player,201311040gnb,gnb,RodgAa00,pass_cmp,1,,,,,
player,201311040gnb,gnb,RodgAa00,pass_att,2,,,,,
player,201311040gnb,gnb,RodgAa00,pass_yds,27,,,,,
player,201311040gnb,gnb,RodgAa00,pass_td,0,,,,,
player,201311040gnb,gnb,RodgAa00,pass_int,0,,,,,
player,201311040gnb,gnb,RodgAa00,pass_sacked,1,,,,,
player,201311040gnb,gnb,RodgAa00,pass_sacked_yds,3,,,,,
player,201311040gnb,gnb,RodgAa00,pass_long,27,,,,,
player,201311040gnb,gnb,RodgAa00,pass_rating,95.8,,,,,
player,201311040gnb,gnb,RodgAa00,rush_att,1,,,,,
player,201311040gnb,gnb,RodgAa00,rush_yds,9,,,,,
player,201311040gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201311040gnb,gnb,RodgAa00,rush_long,9,,,,,
player,201311040gnb,gnb,RodgAa00,targets,0,,,,,
player,201311040gnb,gnb,RodgAa00,rec,0,,,,,
player,201311040gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201311040gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201311040gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201311040gnb,gnb,RodgAa00,fumbles,0,,,,,
player,201311040gnb,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201311040gnb,gnb,LacyEd00,pass_cmp,0,,,,,
player,201311040gnb,gnb,LacyEd00,pass_att,0,,,,,
player,201311040gnb,gnb,LacyEd00,pass_yds,0,,,,,
player,201311040gnb,gnb,LacyEd00,pass_td,0,,,,,
player,201311040gnb,gnb,LacyEd00,pass_int,0,,,,,
player,201311040gnb,gnb,LacyEd00,pass_sacked,0,,,,,
player,201311040gnb,gnb,LacyEd00,pass_sacked_yds,0,,,,,
player,201311040gnb,gnb,LacyEd00,pass_long,0,,,,,
player,201311040gnb,gnb,LacyEd00,pass_rating,,,,,,
player,201311040gnb,gnb,LacyEd00,rush_att,22,,,,,
player,201311040gnb,gnb,LacyEd00,rush_yds,150,,,,,
player,201311040gnb,gnb,LacyEd00,rush_td,1,,,,,
player,201311040gnb,gnb,LacyEd00,rush_long,56,,,,,
player,201311040gnb,gnb,LacyEd00,targets,0,,,,,
player,201311040gnb,gnb,LacyEd00,rec,0,,,,,
player,201311040gnb,gnb,LacyEd00,rec_yds,0,,,,,
player,201311040gnb,gnb,LacyEd00,rec_td,0,,,,,
player,201311040gnb,gnb,LacyEd00,rec_long,0,,,,,
player,201311040gnb,gnb,LacyEd00,fumbles,0,,,,,
player,201311040gnb,gnb,LacyEd00,fumbles_lost,0,,,,,
player,201311040gnb,gnb,StarJa00,pass_cmp,0,,,,,
player,201311040gnb,gnb,StarJa00,pass_att,0,,,,,
player,201311040gnb,gnb,StarJa00,pass_yds,0,,,,,
player,201311040gnb,gnb,StarJa00,pass_td,0,,,,,
player,201311040gnb,gnb,StarJa00,pass_int,0,,,,,
player,201311040gnb,gnb,StarJa00,pass_sacked,0,,,,,
player,201311040gnb,gnb,StarJa00,pass_sacked_yds,0,,,,,
player,201311040gnb,gnb,StarJa00,pass_long,0,,,,,
player,201311040gnb,gnb,StarJa00,pass_rating,,,,,,
player,201311040gnb,gnb,StarJa00,rush_att,6,,,,,
player,201311040gnb,gnb,StarJa00,rush_yds,40,,,,,
player,201311040gnb,gnb,StarJa00,rush_td,1,,,,,
player,201311040gnb,gnb,StarJa00,rush_long,32,,,,,
player,201311040gnb,gnb,StarJa00,targets,0,,,,,
player,201311040gnb,gnb,StarJa00,rec,0,,,,,
player,201311040gnb,gnb,StarJa00,rec_yds,0,,,,,
player,201311040gnb,gnb,StarJa00,rec_td,0,,,,,
player,201311040gnb,gnb,StarJa00,rec_long,0,,,,,
player,201311040gnb,gnb,StarJa00,fumbles,1,,,,,
player,201311040gnb,gnb,StarJa00,fumbles_lost,0,,,,,
player,201311040gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201311040gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201311040gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201311040gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201311040gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201311040gnb,gnb,NelsJo00,pass_sacked,0,,,,,
player,201311040gnb,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201311040gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201311040gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201311040gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201311040gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201311040gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201311040gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201311040gnb,gnb,NelsJo00,targets,9,,,,,
player,201311040gnb,gnb,NelsJo00,rec,4,,,,,
player,201311040gnb,gnb,NelsJo00,rec_yds,67,,,,,
player,201311040gnb,gnb,NelsJo00,rec_td,0,,,,,
player,201311040gnb,gnb,NelsJo00,rec_long,27,,,,,
player,201311040gnb,gnb,NelsJo00,fumbles,0,,,,,
player,201311040gnb,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201311040gnb,gnb,QuarAn00,pass_cmp,0,,,,,
player,201311040gnb,gnb,QuarAn00,pass_att,0,,,,,
player,201311040gnb,gnb,QuarAn00,pass_yds,0,,,,,
player,201311040gnb,gnb,QuarAn00,pass_td,0,,,,,
player,201311040gnb,gnb,QuarAn00,pass_int,0,,,,,
player,201311040gnb,gnb,QuarAn00,pass_sacked,0,,,,,
player,201311040gnb,gnb,QuarAn00,pass_sacked_yds,0,,,,,
player,201311040gnb,gnb,QuarAn00,pass_long,0,,,,,
player,201311040gnb,gnb,QuarAn00,pass_rating,,,,,,
player,201311040gnb,gnb,QuarAn00,rush_att,0,,,,,
player,201311040gnb,gnb,QuarAn00,rush_yds,0,,,,,
player,201311040gnb,gnb,QuarAn00,rush_td,0,,,,,
player,201311040gnb,gnb,QuarAn00,rush_long,0,,,,,
player,201311040gnb,gnb,QuarAn00,targets,7,,,,,
player,201311040gnb,gnb,QuarAn00,rec,5,,,,,
player,201311040gnb,gnb,QuarAn00,rec_yds,34,,,,,
player,201311040gnb,gnb,QuarAn00,rec_td,0,,,,,
player,201311040gnb,gnb,QuarAn00,rec_long,12,,,,,
player,201311040gnb,gnb,QuarAn00,fumbles,0,,,,,
player,201311040gnb,gnb,QuarAn00,fumbles_lost,0,,,,,
player,201311040gnb,gnb,JoneJa04,pass_cmp,0,,,,,
player,201311040gnb,gnb,JoneJa04,pass_att,0,,,,,
player,201311040gnb,gnb,JoneJa04,pass_yds,0,,,,,
player,201311040gnb,gnb,JoneJa04,pass_td,0,,,,,
player,201311040gnb,gnb,JoneJa04,pass_int,0,,,,,
player,201311040gnb,gnb,JoneJa04,pass_sacked,0,,,,,
player,201311040gnb,gnb,JoneJa04,pass_sacked_yds,0,,,,,
player,201311040gnb,gnb,JoneJa04,pass_long,0,,,,,
player,201311040gnb,gnb,JoneJa04,pass_rating,,,,,,
player,201311040gnb,gnb,JoneJa04,rush_att,0,,,,,
player,201311040gnb,gnb,JoneJa04,rush_yds,0,,,,,
player,201311040gnb,gnb,JoneJa04,rush_td,0,,,,,
player,201311040gnb,gnb,JoneJa04,rush_long,0,,,,,
player,201311040gnb,gnb,JoneJa04,targets,3,,,,,
player,201311040gnb,gnb,JoneJa04,rec,1,,,,,
player,201311040gnb,gnb,JoneJa04,rec_yds,17,,,,,
player,201311040gnb,gnb,JoneJa04,rec_td,0,,,,,
player,201311040gnb,gnb,JoneJa04,rec_long,17,,,,,
player,201311040gnb,gnb,JoneJa04,fumbles,1,,,,,
player,201311040gnb,gnb,JoneJa04,fumbles_lost,0,,,,,
player,201311040gnb,gnb,BoykJa00,pass_cmp,0,,,,,
player,201311040gnb,gnb,BoykJa00,pass_att,0,,,,,
player,201311040gnb,gnb,BoykJa00,pass_yds,0,,,,,
player,201311040gnb,gnb,BoykJa00,pass_td,0,,,,,
player,201311040gnb,gnb,BoykJa00,pass_int,0,,,,,
player,201311040gnb,gnb,BoykJa00,pass_sacked,0,,,,,
player,201311040gnb,gnb,BoykJa00,pass_sacked_yds,0,,,,,
player,201311040gnb,gnb,BoykJa00,pass_long,0,,,,,
player,201311040gnb,gnb,BoykJa00,pass_rating,,,,,,
player,201311040gnb,gnb,BoykJa00,rush_att,0,,,,,
player,201311040gnb,gnb,BoykJa00,rush_yds,0,,,,,
player,201311040gnb,gnb,BoykJa00,rush_td,0,,,,,
player,201311040gnb,gnb,BoykJa00,rush_long,0,,,,,
player,201311040gnb,gnb,BoykJa00,targets,1,,,,,
player,201311040gnb,gnb,BoykJa00,rec,1,,,,,
player,201311040gnb,gnb,BoykJa00,rec_yds,15,,,,,
player,201311040gnb,gnb,BoykJa00,rec_td,0,,,,,
player,201311040gnb,gnb,BoykJa00,rec_long,15,,,,,
player,201311040gnb,gnb,BoykJa00,fumbles,0,,,,,
player,201311040gnb,gnb,BoykJa00,fumbles_lost,0,,,,,
player,201311040gnb,gnb,WhitMy00,pass_cmp,0,,,,,
player,201311040gnb,gnb,WhitMy00,pass_att,0,,,,,
player,201311040gnb,gnb,WhitMy00,pass_yds,0,,,,,
player,201311040gnb,gnb,WhitMy00,pass_td,0,,,,,
player,201311040gnb,gnb,WhitMy00,pass_int,0,,,,,
player,201311040gnb,gnb,WhitMy00,pass_sacked,0,,,,,
player,201311040gnb,gnb,WhitMy00,pass_sacked_yds,0,,,,,
player,201311040gnb,gnb,WhitMy00,pass_long,0,,,,,
player,201311040gnb,gnb,WhitMy00,pass_rating,,,,,,
player,201311040gnb,gnb,WhitMy00,rush_att,0,,,,,
player,201311040gnb,gnb,WhitMy00,rush_yds,0,,,,,
player,201311040gnb,gnb,WhitMy00,rush_td,0,,,,,
player,201311040gnb,gnb,WhitMy00,rush_long,0,,,,,
player,201311040gnb,gnb,WhitMy00,targets,1,,,,,
player,201311040gnb,gnb,WhitMy00,rec,1,,,,,
player,201311040gnb,gnb,WhitMy00,rec_yds,8,,,,,
player,201311040gnb,gnb,WhitMy00,rec_td,0,,,,,
player,201311040gnb,gnb,WhitMy00,rec_long,8,,,,,
player,201311040gnb,gnb,WhitMy00,fumbles,0,,,,,
player,201311040gnb,gnb,WhitMy00,fumbles_lost,0,,,,,
player,201311040gnb,chi,PeppJu99,def_int,1,,,,,
player,201311040gnb,chi,PeppJu99,def_int_yds,14,,,,,
player,201311040gnb,chi,PeppJu99,def_int_td,0,,,,,
player,201311040gnb,chi,PeppJu99,def_int_long,14,,,,,
player,201311040gnb,chi,PeppJu99,pass_defended,2,,,,,
player,201311040gnb,chi,PeppJu99,sacks,1.0,,,,,
player,201311040gnb,chi,PeppJu99,tackles_combined,2,,,,,
player,201311040gnb,chi,PeppJu99,tackles_solo,1,,,,,
player,201311040gnb,chi,PeppJu99,tackles_assists,1,,,,,
player,201311040gnb,chi,PeppJu99,tackles_loss,1,,,,,
player,201311040gnb,chi,PeppJu99,qb_hits,0,,,,,
player,201311040gnb,chi,PeppJu99,fumbles_rec,0,,,,,
player,201311040gnb,chi,PeppJu99,fumbles_rec_yds,0,,,,,
player,201311040gnb,chi,PeppJu99,fumbles_rec_td,0,,,,,
player,201311040gnb,chi,PeppJu99,fumbles_forced,0,,,,,
player,201311040gnb,chi,McClSh00,def_int,0,,,,,
player,201311040gnb,chi,McClSh00,def_int_yds,0,,,,,
player,201311040gnb,chi,McClSh00,def_int_td,0,,,,,
player,201311040gnb,chi,McClSh00,def_int_long,0,,,,,
player,201311040gnb,chi,McClSh00,pass_defended,0,,,,,
player,201311040gnb,chi,McClSh00,sacks,3.0,,,,,
player,201311040gnb,chi,McClSh00,tackles_combined,5,,,,,
player,201311040gnb,chi,McClSh00,tackles_solo,3,,,,,
player,201311040gnb,chi,McClSh00,tackles_assists,2,,,,,
player,201311040gnb,chi,McClSh00,tackles_loss,2,,,,,
player,201311040gnb,chi,McClSh00,qb_hits,3,,,,,
player,201311040gnb,chi,McClSh00,fumbles_rec,0,,,,,
player,201311040gnb,chi,McClSh00,fumbles_rec_yds,0,,,,,
player,201311040gnb,chi,McClSh00,fumbles_rec_td,0,,,,,
player,201311040gnb,chi,McClSh00,fumbles_forced,0,,,,,
player,201311040gnb,chi,WootCo99,def_int,0,,,,,
player,201311040gnb,chi,WootCo99,def_int_yds,0,,,,,
player,201311040gnb,chi,WootCo99,def_int_td,0,,,,,
player,201311040gnb,chi,WootCo99,def_int_long,0,,,,,
player,201311040gnb,chi,WootCo99,pass_defended,0,,,,,
player,201311040gnb,chi,WootCo99,sacks,1.0,,,,,
player,201311040gnb,chi,WootCo99,tackles_combined,4,,,,,
player,201311040gnb,chi,WootCo99,tackles_solo,3,,,,,
player,201311040gnb,chi,WootCo99,tackles_assists,1,,,,,
player,201311040gnb,chi,WootCo99,tackles_loss,2,,,,,
player,201311040gnb,chi,WootCo99,qb_hits,1,,,,,
player,201311040gnb,chi,WootCo99,fumbles_rec,0,,,,,
player,201311040gnb,chi,WootCo99,fumbles_rec_yds,0,,,,,
player,201311040gnb,chi,WootCo99,fumbles_rec_td,0,,,,,
player,201311040gnb,chi,WootCo99,fumbles_forced,0,,,,,
player,201311040gnb,chi,WrigMa99,def_int,0,,,,,
player,201311040gnb,chi,WrigMa99,def_int_yds,0,,,,,
player,201311040gnb,chi,WrigMa99,def_int_td,0,,,,,
player,201311040gnb,chi,WrigMa99,def_int_long,0,,,,,
player,201311040gnb,chi,WrigMa99,pass_defended,0,,,,,
player,201311040gnb,chi,WrigMa99,sacks,0.0,,,,,
player,201311040gnb,chi,WrigMa99,tackles_combined,8,,,,,
player,201311040gnb,chi,WrigMa99,tackles_solo,6,,,,,
player,201311040gnb,chi,WrigMa99,tackles_assists,2,,,,,
player,201311040gnb,chi,WrigMa99,tackles_loss,0,,,,,
player,201311040gnb,chi,WrigMa99,qb_hits,0,,,,,
player,201311040gnb,chi,WrigMa99,fumbles_rec,0,,,,,
player,201311040gnb,chi,WrigMa99,fumbles_rec_yds,0,,,,,
player,201311040gnb,chi,WrigMa99,fumbles_rec_td,0,,,,,
player,201311040gnb,chi,WrigMa99,fumbles_forced,0,,,,,
player,201311040gnb,chi,AndeJa21,def_int,0,,,,,
player,201311040gnb,chi,AndeJa21,def_int_yds,0,,,,,
player,201311040gnb,chi,AndeJa21,def_int_td,0,,,,,
player,201311040gnb,chi,AndeJa21,def_int_long,0,,,,,
player,201311040gnb,chi,AndeJa21,pass_defended,0,,,,,
player,201311040gnb,chi,AndeJa21,sacks,0.0,,,,,
player,201311040gnb,chi,AndeJa21,tackles_combined,6,,,,,
player,201311040gnb,chi,AndeJa21,tackles_solo,6,,,,,
player,201311040gnb,chi,AndeJa21,tackles_assists,0,,,,,
player,201311040gnb,chi,AndeJa21,tackles_loss,0,,,,,
player,201311040gnb,chi,AndeJa21,qb_hits,0,,,,,
player,201311040gnb,chi,AndeJa21,fumbles_rec,0,,,,,
player,201311040gnb,chi,AndeJa21,fumbles_rec_yds,0,,,,,
player,201311040gnb,chi,AndeJa21,fumbles_rec_td,0,,,,,
player,201311040gnb,chi,AndeJa21,fumbles_forced,0,,,,,
player,201311040gnb,chi,JennTi20,def_int,0,,,,,
player,201311040gnb,chi,JennTi20,def_int_yds,0,,,,,
player,201311040gnb,chi,JennTi20,def_int_td,0,,,,,
player,201311040gnb,chi,JennTi20,def_int_long,0,,,,,
player,201311040gnb,chi,JennTi20,pass_defended,0,,,,,
player,201311040gnb,chi,JennTi20,sacks,0.0,,,,,
player,201311040gnb,chi,JennTi20,tackles_combined,6,,,,,
player,201311040gnb,chi,JennTi20,tackles_solo,5,,,,,
player,201311040gnb,chi,JennTi20,tackles_assists,1,,,,,
player,201311040gnb,chi,JennTi20,tackles_loss,0,,,,,
player,201311040gnb,chi,JennTi20,qb_hits,0,,,,,
player,201311040gnb,chi,JennTi20,fumbles_rec,0,,,,,
player,201311040gnb,chi,JennTi20,fumbles_rec_yds,0,,,,,
player,201311040gnb,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201311040gnb,chi,JennTi20,fumbles_forced,0,,,,,
