game,2013,15,20131215,201312150tam,sfo,"San Francisco 49ers",33,tam,"Tampa Bay Buccaneers",14
player,201312150tam,sfo,SmitAl04,qb_hits,3,,,,,
player,201312150tam,sfo,SmitAl04,fumbles_rec,0,,,,,
player,201312150tam,sfo,SmitAl04,fumbles_rec_yds,0,,,,,
player,201312150tam,sfo,SmitAl04,fumbles_rec_td,0,,,,,
player,201312150tam,sfo,SmitAl04,fumbles_forced,0,,,,,
player,201312150tam,sfo,WillPa98,def_int,0,,,,,
player,201312150tam,sfo,WillPa98,def_int_yds,0,,,,,
player,201312150tam,sfo,WillPa98,def_int_td,0,,,,,
player,201312150tam,sfo,WillPa98,def_int_long,0,,,,,
player,201312150tam,sfo,WillPa98,pass_defended,0,,,,,
player,201312150tam,sfo,WillPa98,sacks,1.0,,,,,
player,201312150tam,sfo,WillPa98,tackles_combined,6,,,,,
player,201312150tam,sfo,WillPa98,tackles_solo,6,,,,,
player,201312150tam,sfo,WillPa98,tackles_assists,0,,,,,
player,201312150tam,sfo,WillPa98,tackles_loss,1,,,,,
player,201312150tam,sfo,WillPa98,qb_hits,1,,,,,
player,201312150tam,sfo,WillPa98,fumbles_rec,0,,,,,
player,201312150tam,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201312150tam,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201312150tam,sfo,WillPa98,fumbles_forced,0,,,,,
player,201312150tam,sfo,SmitJu20,def_int,0,,,,,
player,201312150tam,sfo,SmitJu20,def_int_yds,0,,,,,
player,201312150tam,sfo,SmitJu20,def_int_td,0,,,,,
player,201312150tam,sfo,SmitJu20,def_int_long,0,,,,,
player,201312150tam,sfo,SmitJu20,pass_defended,0,,,,,
player,201312150tam,sfo,SmitJu20,sacks,1.0,,,,,
player,201312150tam,sfo,SmitJu20,tackles_combined,2,,,,,
player,201312150tam,sfo,SmitJu20,tackles_solo,2,,,,,
player,201312150tam,sfo,SmitJu20,tackles_assists,0,,,,,
player,201312150tam,sfo,SmitJu20,tackles_loss,1,,,,,
player,201312150tam,sfo,SmitJu20,qb_hits,1,,,,,
player,201312150tam,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201312150tam,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201312150tam,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201312150tam,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201312150tam,sfo,BrocTr00,def_int,0,,,,,
player,201312150tam,sfo,BrocTr00,def_int_yds,0,,,,,
player,201312150tam,sfo,BrocTr00,def_int_td,0,,,,,
player,201312150tam,sfo,BrocTr00,def_int_long,0,,,,,
player,201312150tam,sfo,BrocTr00,pass_defended,1,,,,,
player,201312150tam,sfo,BrocTr00,sacks,0.0,,,,,
player,201312150tam,sfo,BrocTr00,tackles_combined,5,,,,,
player,201312150tam,sfo,BrocTr00,tackles_solo,5,,,,,
player,201312150tam,sfo,BrocTr00,tackles_assists,0,,,,,
player,201312150tam,sfo,BrocTr00,tackles_loss,0,,,,,
player,201312150tam,sfo,BrocTr00,qb_hits,0,,,,,
player,201312150tam,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201312150tam,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201312150tam,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201312150tam,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201312150tam,sfo,BowmNa99,def_int,0,,,,,
player,201312150tam,sfo,BowmNa99,def_int_yds,0,,,,,
player,201312150tam,sfo,BowmNa99,def_int_td,0,,,,,
player,201312150tam,sfo,BowmNa99,def_int_long,0,,,,,
player,201312150tam,sfo,BowmNa99,pass_defended,1,,,,,
player,201312150tam,sfo,BowmNa99,sacks,0.0,,,,,
player,201312150tam,sfo,BowmNa99,tackles_combined,4,,,,,
player,201312150tam,sfo,BowmNa99,tackles_solo,4,,,,,
player,201312150tam,sfo,BowmNa99,tackles_assists,0,,,,,
player,201312150tam,sfo,BowmNa99,tackles_loss,1,,,,,
player,201312150tam,sfo,BowmNa99,qb_hits,0,,,,,
player,201312150tam,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201312150tam,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201312150tam,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201312150tam,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201312150tam,sfo,BrooAh21,def_int,0,,,,,
player,201312150tam,sfo,BrooAh21,def_int_yds,0,,,,,
player,201312150tam,sfo,BrooAh21,def_int_td,0,,,,,
player,201312150tam,sfo,BrooAh21,def_int_long,0,,,,,
player,201312150tam,sfo,BrooAh21,pass_defended,0,,,,,
player,201312150tam,sfo,BrooAh21,sacks,0.0,,,,,
player,201312150tam,sfo,BrooAh21,tackles_combined,2,,,,,
player,201312150tam,sfo,BrooAh21,tackles_solo,2,,,,,
player,201312150tam,sfo,BrooAh21,tackles_assists,0,,,,,
player,201312150tam,sfo,BrooAh21,tackles_loss,0,,,,,
player,201312150tam,sfo,BrooAh21,qb_hits,0,,,,,
player,201312150tam,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201312150tam,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201312150tam,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201312150tam,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201312150tam,sfo,JeroTo00,def_int,0,,,,,
player,201312150tam,sfo,JeroTo00,def_int_yds,0,,,,,
player,201312150tam,sfo,JeroTo00,def_int_td,0,,,,,
player,201312150tam,sfo,JeroTo00,def_int_long,0,,,,,
player,201312150tam,sfo,JeroTo00,pass_defended,0,,,,,
player,201312150tam,sfo,JeroTo00,sacks,0.0,,,,,
player,201312150tam,sfo,JeroTo00,tackles_combined,2,,,,,
player,201312150tam,sfo,JeroTo00,tackles_solo,1,,,,,
player,201312150tam,sfo,JeroTo00,tackles_assists,1,,,,,
player,201312150tam,sfo,JeroTo00,tackles_loss,0,,,,,
player,201312150tam,sfo,JeroTo00,qb_hits,0,,,,,
player,201312150tam,sfo,JeroTo00,fumbles_rec,0,,,,,
player,201312150tam,sfo,JeroTo00,fumbles_rec_yds,0,,,,,
player,201312150tam,sfo,JeroTo00,fumbles_rec_td,0,,,,,
player,201312150tam,sfo,JeroTo00,fumbles_forced,0,,,,,
player,201312150tam,sfo,RogeCa20,def_int,0,,,,,
player,201312150tam,sfo,RogeCa20,def_int_yds,0,,,,,
player,201312150tam,sfo,RogeCa20,def_int_td,0,,,,,
player,201312150tam,sfo,RogeCa20,def_int_long,0,,,,,
player,201312150tam,sfo,RogeCa20,pass_defended,1,,,,,
player,201312150tam,sfo,RogeCa20,sacks,0.0,,,,,
player,201312150tam,sfo,RogeCa20,tackles_combined,2,,,,,
player,201312150tam,sfo,RogeCa20,tackles_solo,2,,,,,
player,201312150tam,sfo,RogeCa20,tackles_assists,0,,,,,
player,201312150tam,sfo,RogeCa20,tackles_loss,0,,,,,
player,201312150tam,sfo,RogeCa20,qb_hits,0,,,,,
player,201312150tam,sfo,RogeCa20,fumbles_rec,0,,,,,
player,201312150tam,sfo,RogeCa20,fumbles_rec_yds,0,,,,,
player,201312150tam,sfo,RogeCa20,fumbles_rec_td,0,,,,,
player,201312150tam,sfo,RogeCa20,fumbles_forced,0,,,,,
player,201312150tam,sfo,DixoAn00,def_int,0,,,,,
player,201312150tam,sfo,DixoAn00,def_int_yds,0,,,,,
player,201312150tam,sfo,DixoAn00,def_int_td,0,,,,,
player,201312150tam,sfo,DixoAn00,def_int_long,0,,,,,
player,201312150tam,sfo,DixoAn00,pass_defended,0,,,,,
player,201312150tam,sfo,DixoAn00,sacks,0.0,,,,,
player,201312150tam,sfo,DixoAn00,tackles_combined,1,,,,,
player,201312150tam,sfo,DixoAn00,tackles_solo,1,,,,,
player,201312150tam,sfo,DixoAn00,tackles_assists,0,,,,,
player,201312150tam,sfo,DixoAn00,tackles_loss,0,,,,,
player,201312150tam,sfo,DixoAn00,qb_hits,0,,,,,
player,201312150tam,sfo,DixoAn00,fumbles_rec,0,,,,,
player,201312150tam,sfo,DixoAn00,fumbles_rec_yds,0,,,,,
player,201312150tam,sfo,DixoAn00,fumbles_rec_td,0,,,,,
player,201312150tam,sfo,DixoAn00,fumbles_forced,0,,,,,
player,201312150tam,sfo,DobbDe00,def_int,0,,,,,
player,201312150tam,sfo,DobbDe00,def_int_yds,0,,,,,
player,201312150tam,sfo,DobbDe00,def_int_td,0,,,,,
player,201312150tam,sfo,DobbDe00,def_int_long,0,,,,,
player,201312150tam,sfo,DobbDe00,pass_defended,0,,,,,
player,201312150tam,sfo,DobbDe00,sacks,0.0,,,,,
player,201312150tam,sfo,DobbDe00,tackles_combined,1,,,,,
player,201312150tam,sfo,DobbDe00,tackles_solo,0,,,,,
player,201312150tam,sfo,DobbDe00,tackles_assists,1,,,,,
player,201312150tam,sfo,DobbDe00,tackles_loss,0,,,,,
player,201312150tam,sfo,DobbDe00,qb_hits,0,,,,,
player,201312150tam,sfo,DobbDe00,fumbles_rec,0,,,,,
player,201312150tam,sfo,DobbDe00,fumbles_rec_yds,0,,,,,
player,201312150tam,sfo,DobbDe00,fumbles_rec_td,0,,,,,
player,201312150tam,sfo,DobbDe00,fumbles_forced,0,,,,,
player,201312150tam,sfo,HuntKe00,def_int,0,,,,,
player,201312150tam,sfo,HuntKe00,def_int_yds,0,,,,,
player,201312150tam,sfo,HuntKe00,def_int_td,0,,,,,
player,201312150tam,sfo,HuntKe00,def_int_long,0,,,,,
player,201312150tam,sfo,HuntKe00,pass_defended,0,,,,,
player,201312150tam,sfo,HuntKe00,sacks,0.0,,,,,
player,201312150tam,sfo,HuntKe00,tackles_combined,1,,,,,
player,201312150tam,sfo,HuntKe00,tackles_solo,1,,,,,
player,201312150tam,sfo,HuntKe00,tackles_assists,0,,,,,
player,201312150tam,sfo,HuntKe00,tackles_loss,0,,,,,
player,201312150tam,sfo,HuntKe00,qb_hits,0,,,,,
player,201312150tam,sfo,HuntKe00,fumbles_rec,1,,,,,
player,201312150tam,sfo,HuntKe00,fumbles_rec_yds,2,,,,,
player,201312150tam,sfo,HuntKe00,fumbles_rec_td,1,,,,,
player,201312150tam,sfo,HuntKe00,fumbles_forced,0,,,,,
player,201312150tam,sfo,LemoCo00,def_int,0,,,,,
player,201312150tam,sfo,LemoCo00,def_int_yds,0,,,,,
player,201312150tam,sfo,LemoCo00,def_int_td,0,,,,,
player,201312150tam,sfo,LemoCo00,def_int_long,0,,,,,
player,201312150tam,sfo,LemoCo00,pass_defended,0,,,,,
player,201312150tam,sfo,LemoCo00,sacks,0.0,,,,,
player,201312150tam,sfo,LemoCo00,tackles_combined,1,,,,,
player,201312150tam,sfo,LemoCo00,tackles_solo,1,,,,,
player,201312150tam,sfo,LemoCo00,tackles_assists,0,,,,,
player,201312150tam,sfo,LemoCo00,tackles_loss,0,,,,,
player,201312150tam,sfo,LemoCo00,qb_hits,0,,,,,
player,201312150tam,sfo,LemoCo00,fumbles_rec,0,,,,,
player,201312150tam,sfo,LemoCo00,fumbles_rec_yds,0,,,,,
player,201312150tam,sfo,LemoCo00,fumbles_rec_td,0,,,,,
player,201312150tam,sfo,LemoCo00,fumbles_forced,0,,,,,
player,201312150tam,sfo,McDoRa99,def_int,0,,,,,
player,201312150tam,sfo,McDoRa99,def_int_yds,0,,,,,
player,201312150tam,sfo,McDoRa99,def_int_td,0,,,,,
player,201312150tam,sfo,McDoRa99,def_int_long,0,,,,,
player,201312150tam,sfo,McDoRa99,pass_defended,1,,,,,
player,201312150tam,sfo,McDoRa99,sacks,0.0,,,,,
player,201312150tam,sfo,McDoRa99,tackles_combined,1,,,,,
player,201312150tam,sfo,McDoRa99,tackles_solo,0,,,,,
player,201312150tam,sfo,McDoRa99,tackles_assists,1,,,,,
player,201312150tam,sfo,McDoRa99,tackles_loss,0,,,,,
player,201312150tam,sfo,McDoRa99,qb_hits,0,,,,,
player,201312150tam,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201312150tam,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201312150tam,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201312150tam,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201312150tam,sfo,SpilCJ99,def_int,0,,,,,
player,201312150tam,sfo,SpilCJ99,def_int_yds,0,,,,,
player,201312150tam,sfo,SpilCJ99,def_int_td,0,,,,,
player,201312150tam,sfo,SpilCJ99,def_int_long,0,,,,,
player,201312150tam,sfo,SpilCJ99,pass_defended,0,,,,,
player,201312150tam,sfo,SpilCJ99,sacks,0.0,,,,,
player,201312150tam,sfo,SpilCJ99,tackles_combined,1,,,,,
player,201312150tam,sfo,SpilCJ99,tackles_solo,1,,,,,
player,201312150tam,sfo,SpilCJ99,tackles_assists,0,,,,,
player,201312150tam,sfo,SpilCJ99,tackles_loss,0,,,,,
player,201312150tam,sfo,SpilCJ99,qb_hits,0,,,,,
player,201312150tam,sfo,SpilCJ99,fumbles_rec,0,,,,,
player,201312150tam,sfo,SpilCJ99,fumbles_rec_yds,0,,,,,
player,201312150tam,sfo,SpilCJ99,fumbles_rec_td,0,,,,,
player,201312150tam,sfo,SpilCJ99,fumbles_forced,0,,,,,
player,201312150tam,sfo,VentRa20,def_int,0,,,,,
player,201312150tam,sfo,VentRa20,def_int_yds,0,,,,,
player,201312150tam,sfo,VentRa20,def_int_td,0,,,,,
player,201312150tam,sfo,VentRa20,def_int_long,0,,,,,
player,201312150tam,sfo,VentRa20,pass_defended,0,,,,,
player,201312150tam,sfo,VentRa20,sacks,0.0,,,,,
player,201312150tam,sfo,VentRa20,tackles_combined,1,,,,,
player,201312150tam,sfo,VentRa20,tackles_solo,1,,,,,
player,201312150tam,sfo,VentRa20,tackles_assists,0,,,,,
player,201312150tam,sfo,VentRa20,tackles_loss,0,,,,,
player,201312150tam,sfo,VentRa20,qb_hits,0,,,,,
player,201312150tam,sfo,VentRa20,fumbles_rec,0,,,,,
player,201312150tam,sfo,VentRa20,fumbles_rec_yds,0,,,,,
player,201312150tam,sfo,VentRa20,fumbles_rec_td,0,,,,,
player,201312150tam,sfo,VentRa20,fumbles_forced,0,,,,,
player,201312150tam,sfo,WhitDo20,def_int,0,,,,,
player,201312150tam,sfo,WhitDo20,def_int_yds,0,,,,,
player,201312150tam,sfo,WhitDo20,def_int_td,0,,,,,
player,201312150tam,sfo,WhitDo20,def_int_long,0,,,,,
player,201312150tam,sfo,WhitDo20,pass_defended,2,,,,,
player,201312150tam,sfo,WhitDo20,sacks,0.0,,,,,
player,201312150tam,sfo,WhitDo20,tackles_combined,1,,,,,
player,201312150tam,sfo,WhitDo20,tackles_solo,0,,,,,
player,201312150tam,sfo,WhitDo20,tackles_assists,1,,,,,
player,201312150tam,sfo,WhitDo20,tackles_loss,0,,,,,
player,201312150tam,sfo,WhitDo20,qb_hits,0,,,,,
player,201312150tam,sfo,WhitDo20,fumbles_rec,0,,,,,
player,201312150tam,sfo,WhitDo20,fumbles_rec_yds,0,,,,,
player,201312150tam,sfo,WhitDo20,fumbles_rec_td,0,,,,,
player,201312150tam,sfo,WhitDo20,fumbles_forced,0,,,,,
player,201312150tam,sfo,WilhMi00,def_int,0,,,,,
player,201312150tam,sfo,WilhMi00,def_int_yds,0,,,,,
player,201312150tam,sfo,WilhMi00,def_int_td,0,,,,,
player,201312150tam,sfo,WilhMi00,def_int_long,0,,,,,
player,201312150tam,sfo,WilhMi00,pass_defended,0,,,,,
player,201312150tam,sfo,WilhMi00,sacks,0.0,,,,,
player,201312150tam,sfo,WilhMi00,tackles_combined,1,,,,,
player,201312150tam,sfo,WilhMi00,tackles_solo,1,,,,,
player,201312150tam,sfo,WilhMi00,tackles_assists,0,,,,,
player,201312150tam,sfo,WilhMi00,tackles_loss,0,,,,,
player,201312150tam,sfo,WilhMi00,qb_hits,0,,,,,
player,201312150tam,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201312150tam,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201312150tam,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201312150tam,sfo,WilhMi00,fumbles_forced,0,,,,,
player,201312150tam,tam,McCoGe99,def_int,0,,,,,
player,201312150tam,tam,McCoGe99,def_int_yds,0,,,,,
player,201312150tam,tam,McCoGe99,def_int_td,0,,,,,
player,201312150tam,tam,McCoGe99,def_int_long,0,,,,,
player,201312150tam,tam,McCoGe99,pass_defended,0,,,,,
player,201312150tam,tam,McCoGe99,sacks,1.0,,,,,
player,201312150tam,tam,McCoGe99,tackles_combined,3,,,,,
player,201312150tam,tam,McCoGe99,tackles_solo,2,,,,,
player,201312150tam,tam,McCoGe99,tackles_assists,1,,,,,
player,201312150tam,tam,McCoGe99,tackles_loss,2,,,,,
player,201312150tam,tam,McCoGe99,qb_hits,1,,,,,
player,201312150tam,tam,McCoGe99,fumbles_rec,0,,,,,
player,201312150tam,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201312150tam,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201312150tam,tam,McCoGe99,fumbles_forced,0,,,,,
player,201312150tam,tam,ClayAd00,def_int,0,,,,,
player,201312150tam,tam,ClayAd00,def_int_yds,0,,,,,
player,201312150tam,tam,ClayAd00,def_int_td,0,,,,,
player,201312150tam,tam,ClayAd00,def_int_long,0,,,,,
player,201312150tam,tam,ClayAd00,pass_defended,0,,,,,
player,201312150tam,tam,ClayAd00,sacks,1.0,,,,,
player,201312150tam,tam,ClayAd00,tackles_combined,2,,,,,
player,201312150tam,tam,ClayAd00,tackles_solo,1,,,,,
player,201312150tam,tam,ClayAd00,tackles_assists,1,,,,,
player,201312150tam,tam,ClayAd00,tackles_loss,1,,,,,
player,201312150tam,tam,ClayAd00,qb_hits,2,,,,,
player,201312150tam,tam,ClayAd00,fumbles_rec,0,,,,,
player,201312150tam,tam,ClayAd00,fumbles_rec_yds,0,,,,,
player,201312150tam,tam,ClayAd00,fumbles_rec_td,0,,,,,
player,201312150tam,tam,ClayAd00,fumbles_forced,0,,,,,
player,201312150tam,tam,WatsDe99,def_int,0,,,,,
player,201312150tam,tam,WatsDe99,def_int_yds,0,,,,,
player,201312150tam,tam,WatsDe99,def_int_td,0,,,,,
player,201312150tam,tam,WatsDe99,def_int_long,0,,,,,
player,201312150tam,tam,WatsDe99,pass_defended,0,,,,,
player,201312150tam,tam,WatsDe99,sacks,0.0,,,,,
player,201312150tam,tam,WatsDe99,tackles_combined,12,,,,,
player,201312150tam,tam,WatsDe99,tackles_solo,10,,,,,
player,201312150tam,tam,WatsDe99,tackles_assists,2,,,,,
player,201312150tam,tam,WatsDe99,tackles_loss,0,,,,,
player,201312150tam,tam,WatsDe99,qb_hits,0,,,,,
player,201312150tam,tam,WatsDe99,fumbles_rec,0,,,,,
player,201312150tam,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201312150tam,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201312150tam,tam,WatsDe99,fumbles_forced,0,,,,,
player,201312150tam,tam,DaviLa00,def_int,0,,,,,
player,201312150tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201312150tam,tam,DaviLa00,def_int_td,0,,,,,
player,201312150tam,tam,DaviLa00,def_int_long,0,,,,,
player,201312150tam,tam,DaviLa00,pass_defended,0,,,,,
player,201312150tam,tam,DaviLa00,sacks,0.0,,,,,
player,201312150tam,tam,DaviLa00,tackles_combined,10,,,,,
player,201312150tam,tam,DaviLa00,tackles_solo,9,,,,,
player,201312150tam,tam,DaviLa00,tackles_assists,1,,,,,
player,201312150tam,tam,DaviLa00,tackles_loss,0,,,,,
player,201312150tam,tam,DaviLa00,qb_hits,0,,,,,
player,201312150tam,tam,DaviLa00,fumbles_rec,0,,,,,
player,201312150tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201312150tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201312150tam,tam,DaviLa00,fumbles_forced,1,,,,,
player,201312150tam,tam,GholWi00,def_int,0,,,,,
player,201312150tam,tam,GholWi00,def_int_yds,0,,,,,
player,201312150tam,tam,GholWi00,def_int_td,0,,,,,
player,201312150tam,tam,GholWi00,def_int_long,0,,,,,
player,201312150tam,tam,GholWi00,pass_defended,2,,,,,
player,201312150tam,tam,GholWi00,sacks,0.0,,,,,
player,201312150tam,tam,GholWi00,tackles_combined,8,,,,,
player,201312150tam,tam,GholWi00,tackles_solo,5,,,,,
player,201312150tam,tam,GholWi00,tackles_assists,3,,,,,
player,201312150tam,tam,GholWi00,tackles_loss,1,,,,,
player,201312150tam,tam,GholWi00,qb_hits,0,,,,,
player,201312150tam,tam,GholWi00,fumbles_rec,0,,,,,
player,201312150tam,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201312150tam,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201312150tam,tam,GholWi00,fumbles_forced,0,,,,,
player,201312150tam,tam,FostMa00,def_int,0,,,,,
player,201312150tam,tam,FostMa00,def_int_yds,0,,,,,
player,201312150tam,tam,FostMa00,def_int_td,0,,,,,
player,201312150tam,tam,FostMa00,def_int_long,0,,,,,
player,201312150tam,tam,FostMa00,pass_defended,0,,,,,
player,201312150tam,tam,FostMa00,sacks,0.0,,,,,
player,201312150tam,tam,FostMa00,tackles_combined,7,,,,,
player,201312150tam,tam,FostMa00,tackles_solo,3,,,,,
player,201312150tam,tam,FostMa00,tackles_assists,4,,,,,
player,201312150tam,tam,FostMa00,tackles_loss,0,,,,,
player,201312150tam,tam,FostMa00,qb_hits,0,,,,,
player,201312150tam,tam,FostMa00,fumbles_rec,0,,,,,
player,201312150tam,tam,FostMa00,fumbles_rec_yds,0,,,,,
player,201312150tam,tam,FostMa00,fumbles_rec_td,0,,,,,
player,201312150tam,tam,FostMa00,fumbles_forced,0,,,,,
player,201312150tam,tam,GoldDa99,def_int,0,,,,,
player,201312150tam,tam,GoldDa99,def_int_yds,0,,,,,
player,201312150tam,tam,GoldDa99,def_int_td,0,,,,,
player,201312150tam,tam,GoldDa99,def_int_long,0,,,,,
player,201312150tam,tam,GoldDa99,pass_defended,1,,,,,
player,201312150tam,tam,GoldDa99,sacks,0.0,,,,,
player,201312150tam,tam,GoldDa99,tackles_combined,5,,,,,
player,201312150tam,tam,GoldDa99,tackles_solo,4,,,,,
player,201312150tam,tam,GoldDa99,tackles_assists,1,,,,,
player,201312150tam,tam,GoldDa99,tackles_loss,0,,,,,
player,201312150tam,tam,GoldDa99,qb_hits,0,,,,,
player,201312150tam,tam,GoldDa99,fumbles_rec,0,,,,,
player,201312150tam,tam,GoldDa99,fumbles_rec_yds,0,,,,,
player,201312150tam,tam,GoldDa99,fumbles_rec_td,0,,,,,
player,201312150tam,tam,GoldDa99,fumbles_forced,0,,,,,
player,201312150tam,tam,ReviDa99,def_int,0,,,,,
player,201312150tam,tam,ReviDa99,def_int_yds,0,,,,,
player,201312150tam,tam,ReviDa99,def_int_td,0,,,,,
player,201312150tam,tam,ReviDa99,def_int_long,0,,,,,
player,201312150tam,tam,ReviDa99,pass_defended,1,,,,,
player,201312150tam,tam,ReviDa99,sacks,0.0,,,,,
player,201312150tam,tam,ReviDa99,tackles_combined,5,,,,,
player,201312150tam,tam,ReviDa99,tackles_solo,4,,,,,
player,201312150tam,tam,ReviDa99,tackles_assists,1,,,,,
player,201312150tam,tam,ReviDa99,tackles_loss,1,,,,,
player,201312150tam,tam,ReviDa99,qb_hits,0,,,,,
player,201312150tam,tam,ReviDa99,fumbles_rec,0,,,,,
player,201312150tam,tam,ReviDa99,fumbles_rec_yds,0,,,,,
player,201312150tam,tam,ReviDa99,fumbles_rec_td,0,,,,,
player,201312150tam,tam,ReviDa99,fumbles_forced,0,,,,,
player,201312150tam,tam,TandKe00,def_int,0,,,,,
player,201312150tam,tam,TandKe00,def_int_yds,0,,,,,
player,201312150tam,tam,TandKe00,def_int_td,0,,,,,
player,201312150tam,tam,TandKe00,def_int_long,0,,,,,
player,201312150tam,tam,TandKe00,pass_defended,0,,,,,
player,201312150tam,tam,TandKe00,sacks,0.0,,,,,
player,201312150tam,tam,TandKe00,tackles_combined,5,,,,,
player,201312150tam,tam,TandKe00,tackles_solo,5,,,,,
player,201312150tam,tam,TandKe00,tackles_assists,0,,,,,
player,201312150tam,tam,TandKe00,tackles_loss,0,,,,,
player,201312150tam,tam,TandKe00,qb_hits,0,,,,,
player,201312150tam,tam,TandKe00,fumbles_rec,0,,,,,
player,201312150tam,tam,TandKe00,fumbles_rec_yds,0,,,,,
player,201312150tam,tam,TandKe00,fumbles_rec_td,0,,,,,
player,201312150tam,tam,TandKe00,fumbles_forced,1,,,,,
player,201312150tam,tam,BankJo00,def_int,0,,,,,
player,201312150tam,tam,BankJo00,def_int_yds,0,,,,,
player,201312150tam,tam,BankJo00,def_int_td,0,,,,,
player,201312150tam,tam,BankJo00,def_int_long,0,,,,,
player,201312150tam,tam,BankJo00,pass_defended,0,,,,,
player,201312150tam,tam,BankJo00,sacks,0.0,,,,,
player,201312150tam,tam,BankJo00,tackles_combined,3,,,,,
player,201312150tam,tam,BankJo00,tackles_solo,3,,,,,
player,201312150tam,tam,BankJo00,tackles_assists,0,,,,,
player,201312150tam,tam,BankJo00,tackles_loss,0,,,,,
player,201312150tam,tam,BankJo00,qb_hits,0,,,,,
player,201312150tam,tam,BankJo00,fumbles_rec,0,,,,,
player,201312150tam,tam,BankJo00,fumbles_rec_yds,0,,,,,
player,201312150tam,tam,BankJo00,fumbles_rec_td,0,,,,,
player,201312150tam,tam,BankJo00,fumbles_forced,0,,,,,
player,201312150tam,tam,HaywAd98,def_int,0,,,,,
player,201312150tam,tam,HaywAd98,def_int_yds,0,,,,,
player,201312150tam,tam,HaywAd98,def_int_td,0,,,,,
player,201312150tam,tam,HaywAd98,def_int_long,0,,,,,
player,201312150tam,tam,HaywAd98,pass_defended,0,,,,,
player,201312150tam,tam,HaywAd98,sacks,0.0,,,,,
player,201312150tam,tam,HaywAd98,tackles_combined,3,,,,,
player,201312150tam,tam,HaywAd98,tackles_solo,2,,,,,
player,201312150tam,tam,HaywAd98,tackles_assists,1,,,,,
player,201312150tam,tam,HaywAd98,tackles_loss,0,,,,,
player,201312150tam,tam,HaywAd98,qb_hits,0,,,,,
player,201312150tam,tam,HaywAd98,fumbles_rec,0,,,,,
player,201312150tam,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201312150tam,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201312150tam,tam,HaywAd98,fumbles_forced,0,,,,,
player,201312150tam,tam,SpenAk00,def_int,0,,,,,
player,201312150tam,tam,SpenAk00,def_int_yds,0,,,,,
player,201312150tam,tam,SpenAk00,def_int_td,0,,,,,
player,201312150tam,tam,SpenAk00,def_int_long,0,,,,,
player,201312150tam,tam,SpenAk00,pass_defended,0,,,,,
player,201312150tam,tam,SpenAk00,sacks,0.0,,,,,
player,201312150tam,tam,SpenAk00,tackles_combined,3,,,,,
player,201312150tam,tam,SpenAk00,tackles_solo,3,,,,,
player,201312150tam,tam,SpenAk00,tackles_assists,0,,,,,
player,201312150tam,tam,SpenAk00,tackles_loss,0,,,,,
player,201312150tam,tam,SpenAk00,qb_hits,0,,,,,
player,201312150tam,tam,SpenAk00,fumbles_rec,0,,,,,
player,201312150tam,tam,SpenAk00,fumbles_rec_yds,0,,,,,
player,201312150tam,tam,SpenAk00,fumbles_rec_td,0,,,,,
player,201312150tam,tam,SpenAk00,fumbles_forced,0,,,,,
player,201312150tam,tam,BarrMa00,def_int,0,,,,,
player,201312150tam,tam,BarrMa00,def_int_yds,0,,,,,
player,201312150tam,tam,BarrMa00,def_int_td,0,,,,,
player,201312150tam,tam,BarrMa00,def_int_long,0,,,,,
