game,2013,8,20131027,201310270kan,cle,"Cleveland Browns",17,kan,"Kansas City Chiefs",23
player,201310270kan,cle,RobeCr00,def_int_yds,0,,,,,
player,201310270kan,cle,RobeCr00,def_int_td,0,,,,,
player,201310270kan,cle,RobeCr00,def_int_long,0,,,,,
player,201310270kan,cle,RobeCr00,pass_defended,0,,,,,
player,201310270kan,cle,RobeCr00,sacks,1.0,,,,,
player,201310270kan,cle,RobeCr00,tackles_combined,11,,,,,
player,201310270kan,cle,RobeCr00,tackles_solo,11,,,,,
player,201310270kan,cle,RobeCr00,tackles_assists,0,,,,,
player,201310270kan,cle,RobeCr00,tackles_loss,0,,,,,
player,201310270kan,cle,RobeCr00,qb_hits,1,,,,,
player,201310270kan,cle,RobeCr00,fumbles_rec,0,,,,,
player,201310270kan,cle,RobeCr00,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,RobeCr00,fumbles_rec_td,0,,,,,
player,201310270kan,cle,RobeCr00,fumbles_forced,0,,,,,
player,201310270kan,cle,TaylPh00,def_int,0,,,,,
player,201310270kan,cle,TaylPh00,def_int_yds,0,,,,,
player,201310270kan,cle,TaylPh00,def_int_td,0,,,,,
player,201310270kan,cle,TaylPh00,def_int_long,0,,,,,
player,201310270kan,cle,TaylPh00,pass_defended,0,,,,,
player,201310270kan,cle,TaylPh00,sacks,1.0,,,,,
player,201310270kan,cle,TaylPh00,tackles_combined,3,,,,,
player,201310270kan,cle,TaylPh00,tackles_solo,3,,,,,
player,201310270kan,cle,TaylPh00,tackles_assists,0,,,,,
player,201310270kan,cle,TaylPh00,tackles_loss,1,,,,,
player,201310270kan,cle,TaylPh00,qb_hits,1,,,,,
player,201310270kan,cle,TaylPh00,fumbles_rec,0,,,,,
player,201310270kan,cle,TaylPh00,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,TaylPh00,fumbles_rec_td,0,,,,,
player,201310270kan,cle,TaylPh00,fumbles_forced,0,,,,,
player,201310270kan,cle,KrugPa99,def_int,0,,,,,
player,201310270kan,cle,KrugPa99,def_int_yds,0,,,,,
player,201310270kan,cle,KrugPa99,def_int_td,0,,,,,
player,201310270kan,cle,KrugPa99,def_int_long,0,,,,,
player,201310270kan,cle,KrugPa99,pass_defended,0,,,,,
player,201310270kan,cle,KrugPa99,sacks,1.0,,,,,
player,201310270kan,cle,KrugPa99,tackles_combined,2,,,,,
player,201310270kan,cle,KrugPa99,tackles_solo,2,,,,,
player,201310270kan,cle,KrugPa99,tackles_assists,0,,,,,
player,201310270kan,cle,KrugPa99,tackles_loss,1,,,,,
player,201310270kan,cle,KrugPa99,qb_hits,1,,,,,
player,201310270kan,cle,KrugPa99,fumbles_rec,0,,,,,
player,201310270kan,cle,KrugPa99,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,KrugPa99,fumbles_rec_td,0,,,,,
player,201310270kan,cle,KrugPa99,fumbles_forced,0,,,,,
player,201310270kan,cle,MingBa00,def_int,0,,,,,
player,201310270kan,cle,MingBa00,def_int_yds,0,,,,,
player,201310270kan,cle,MingBa00,def_int_td,0,,,,,
player,201310270kan,cle,MingBa00,def_int_long,0,,,,,
player,201310270kan,cle,MingBa00,pass_defended,0,,,,,
player,201310270kan,cle,MingBa00,sacks,1.0,,,,,
player,201310270kan,cle,MingBa00,tackles_combined,1,,,,,
player,201310270kan,cle,MingBa00,tackles_solo,1,,,,,
player,201310270kan,cle,MingBa00,tackles_assists,0,,,,,
player,201310270kan,cle,MingBa00,tackles_loss,1,,,,,
player,201310270kan,cle,MingBa00,qb_hits,1,,,,,
player,201310270kan,cle,MingBa00,fumbles_rec,0,,,,,
player,201310270kan,cle,MingBa00,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,MingBa00,fumbles_rec_td,0,,,,,
player,201310270kan,cle,MingBa00,fumbles_forced,0,,,,,
player,201310270kan,cle,WardT.99,def_int,0,,,,,
player,201310270kan,cle,WardT.99,def_int_yds,0,,,,,
player,201310270kan,cle,WardT.99,def_int_td,0,,,,,
player,201310270kan,cle,WardT.99,def_int_long,0,,,,,
player,201310270kan,cle,WardT.99,pass_defended,0,,,,,
player,201310270kan,cle,WardT.99,sacks,0.5,,,,,
player,201310270kan,cle,WardT.99,tackles_combined,10,,,,,
player,201310270kan,cle,WardT.99,tackles_solo,9,,,,,
player,201310270kan,cle,WardT.99,tackles_assists,1,,,,,
player,201310270kan,cle,WardT.99,tackles_loss,0,,,,,
player,201310270kan,cle,WardT.99,qb_hits,1,,,,,
player,201310270kan,cle,WardT.99,fumbles_rec,0,,,,,
player,201310270kan,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201310270kan,cle,WardT.99,fumbles_forced,0,,,,,
player,201310270kan,cle,GipsTa00,def_int,0,,,,,
player,201310270kan,cle,GipsTa00,def_int_yds,0,,,,,
player,201310270kan,cle,GipsTa00,def_int_td,0,,,,,
player,201310270kan,cle,GipsTa00,def_int_long,0,,,,,
player,201310270kan,cle,GipsTa00,pass_defended,0,,,,,
player,201310270kan,cle,GipsTa00,sacks,0.0,,,,,
player,201310270kan,cle,GipsTa00,tackles_combined,9,,,,,
player,201310270kan,cle,GipsTa00,tackles_solo,9,,,,,
player,201310270kan,cle,GipsTa00,tackles_assists,0,,,,,
player,201310270kan,cle,GipsTa00,tackles_loss,0,,,,,
player,201310270kan,cle,GipsTa00,qb_hits,0,,,,,
player,201310270kan,cle,GipsTa00,fumbles_rec,0,,,,,
player,201310270kan,cle,GipsTa00,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,GipsTa00,fumbles_rec_td,0,,,,,
player,201310270kan,cle,GipsTa00,fumbles_forced,0,,,,,
player,201310270kan,cle,OwenCh99,def_int,0,,,,,
player,201310270kan,cle,OwenCh99,def_int_yds,0,,,,,
player,201310270kan,cle,OwenCh99,def_int_td,0,,,,,
player,201310270kan,cle,OwenCh99,def_int_long,0,,,,,
player,201310270kan,cle,OwenCh99,pass_defended,0,,,,,
player,201310270kan,cle,OwenCh99,sacks,0.0,,,,,
player,201310270kan,cle,OwenCh99,tackles_combined,5,,,,,
player,201310270kan,cle,OwenCh99,tackles_solo,5,,,,,
player,201310270kan,cle,OwenCh99,tackles_assists,0,,,,,
player,201310270kan,cle,OwenCh99,tackles_loss,0,,,,,
player,201310270kan,cle,OwenCh99,qb_hits,0,,,,,
player,201310270kan,cle,OwenCh99,fumbles_rec,0,,,,,
player,201310270kan,cle,OwenCh99,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,OwenCh99,fumbles_rec_td,0,,,,,
player,201310270kan,cle,OwenCh99,fumbles_forced,0,,,,,
player,201310270kan,cle,HadeJo99,def_int,0,,,,,
player,201310270kan,cle,HadeJo99,def_int_yds,0,,,,,
player,201310270kan,cle,HadeJo99,def_int_td,0,,,,,
player,201310270kan,cle,HadeJo99,def_int_long,0,,,,,
player,201310270kan,cle,HadeJo99,pass_defended,2,,,,,
player,201310270kan,cle,HadeJo99,sacks,0.0,,,,,
player,201310270kan,cle,HadeJo99,tackles_combined,3,,,,,
player,201310270kan,cle,HadeJo99,tackles_solo,3,,,,,
player,201310270kan,cle,HadeJo99,tackles_assists,0,,,,,
player,201310270kan,cle,HadeJo99,tackles_loss,0,,,,,
player,201310270kan,cle,HadeJo99,qb_hits,0,,,,,
player,201310270kan,cle,HadeJo99,fumbles_rec,0,,,,,
player,201310270kan,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201310270kan,cle,HadeJo99,fumbles_forced,0,,,,,
player,201310270kan,cle,SkriBu00,def_int,0,,,,,
player,201310270kan,cle,SkriBu00,def_int_yds,0,,,,,
player,201310270kan,cle,SkriBu00,def_int_td,0,,,,,
player,201310270kan,cle,SkriBu00,def_int_long,0,,,,,
player,201310270kan,cle,SkriBu00,pass_defended,2,,,,,
player,201310270kan,cle,SkriBu00,sacks,0.0,,,,,
player,201310270kan,cle,SkriBu00,tackles_combined,3,,,,,
player,201310270kan,cle,SkriBu00,tackles_solo,3,,,,,
player,201310270kan,cle,SkriBu00,tackles_assists,0,,,,,
player,201310270kan,cle,SkriBu00,tackles_loss,0,,,,,
player,201310270kan,cle,SkriBu00,qb_hits,0,,,,,
player,201310270kan,cle,SkriBu00,fumbles_rec,0,,,,,
player,201310270kan,cle,SkriBu00,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,SkriBu00,fumbles_rec_td,0,,,,,
player,201310270kan,cle,SkriBu00,fumbles_forced,0,,,,,
player,201310270kan,cle,BadeJo00,def_int,0,,,,,
player,201310270kan,cle,BadeJo00,def_int_yds,0,,,,,
player,201310270kan,cle,BadeJo00,def_int_td,0,,,,,
player,201310270kan,cle,BadeJo00,def_int_long,0,,,,,
player,201310270kan,cle,BadeJo00,pass_defended,0,,,,,
player,201310270kan,cle,BadeJo00,sacks,0.0,,,,,
player,201310270kan,cle,BadeJo00,tackles_combined,2,,,,,
player,201310270kan,cle,BadeJo00,tackles_solo,2,,,,,
player,201310270kan,cle,BadeJo00,tackles_assists,0,,,,,
player,201310270kan,cle,BadeJo00,tackles_loss,0,,,,,
player,201310270kan,cle,BadeJo00,qb_hits,0,,,,,
player,201310270kan,cle,BadeJo00,fumbles_rec,0,,,,,
player,201310270kan,cle,BadeJo00,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,BadeJo00,fumbles_rec_td,0,,,,,
player,201310270kan,cle,BadeJo00,fumbles_forced,0,,,,,
player,201310270kan,cle,RubiAh99,def_int,0,,,,,
player,201310270kan,cle,RubiAh99,def_int_yds,0,,,,,
player,201310270kan,cle,RubiAh99,def_int_td,0,,,,,
player,201310270kan,cle,RubiAh99,def_int_long,0,,,,,
player,201310270kan,cle,RubiAh99,pass_defended,0,,,,,
player,201310270kan,cle,RubiAh99,sacks,0.0,,,,,
player,201310270kan,cle,RubiAh99,tackles_combined,2,,,,,
player,201310270kan,cle,RubiAh99,tackles_solo,2,,,,,
player,201310270kan,cle,RubiAh99,tackles_assists,0,,,,,
player,201310270kan,cle,RubiAh99,tackles_loss,1,,,,,
player,201310270kan,cle,RubiAh99,qb_hits,0,,,,,
player,201310270kan,cle,RubiAh99,fumbles_rec,0,,,,,
player,201310270kan,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201310270kan,cle,RubiAh99,fumbles_forced,0,,,,,
player,201310270kan,cle,BarnGa01,def_int,0,,,,,
player,201310270kan,cle,BarnGa01,def_int_yds,0,,,,,
player,201310270kan,cle,BarnGa01,def_int_td,0,,,,,
player,201310270kan,cle,BarnGa01,def_int_long,0,,,,,
player,201310270kan,cle,BarnGa01,pass_defended,0,,,,,
player,201310270kan,cle,BarnGa01,sacks,0.0,,,,,
player,201310270kan,cle,BarnGa01,tackles_combined,1,,,,,
player,201310270kan,cle,BarnGa01,tackles_solo,1,,,,,
player,201310270kan,cle,BarnGa01,tackles_assists,0,,,,,
player,201310270kan,cle,BarnGa01,tackles_loss,0,,,,,
player,201310270kan,cle,BarnGa01,qb_hits,0,,,,,
player,201310270kan,cle,BarnGa01,fumbles_rec,0,,,,,
player,201310270kan,cle,BarnGa01,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,BarnGa01,fumbles_rec_td,0,,,,,
player,201310270kan,cle,BarnGa01,fumbles_forced,0,,,,,
player,201310270kan,cle,CardTa00,def_int,0,,,,,
player,201310270kan,cle,CardTa00,def_int_yds,0,,,,,
player,201310270kan,cle,CardTa00,def_int_td,0,,,,,
player,201310270kan,cle,CardTa00,def_int_long,0,,,,,
player,201310270kan,cle,CardTa00,pass_defended,0,,,,,
player,201310270kan,cle,CardTa00,sacks,0.0,,,,,
player,201310270kan,cle,CardTa00,tackles_combined,1,,,,,
player,201310270kan,cle,CardTa00,tackles_solo,1,,,,,
player,201310270kan,cle,CardTa00,tackles_assists,0,,,,,
player,201310270kan,cle,CardTa00,tackles_loss,0,,,,,
player,201310270kan,cle,CardTa00,qb_hits,0,,,,,
player,201310270kan,cle,CardTa00,fumbles_rec,0,,,,,
player,201310270kan,cle,CardTa00,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,CardTa00,fumbles_rec_td,0,,,,,
player,201310270kan,cle,CardTa00,fumbles_forced,0,,,,,
player,201310270kan,cle,GrayMa00,def_int,0,,,,,
player,201310270kan,cle,GrayMa00,def_int_yds,0,,,,,
player,201310270kan,cle,GrayMa00,def_int_td,0,,,,,
player,201310270kan,cle,GrayMa00,def_int_long,0,,,,,
player,201310270kan,cle,GrayMa00,pass_defended,0,,,,,
player,201310270kan,cle,GrayMa00,sacks,0.0,,,,,
player,201310270kan,cle,GrayMa00,tackles_combined,1,,,,,
player,201310270kan,cle,GrayMa00,tackles_solo,1,,,,,
player,201310270kan,cle,GrayMa00,tackles_assists,0,,,,,
player,201310270kan,cle,GrayMa00,tackles_loss,0,,,,,
player,201310270kan,cle,GrayMa00,qb_hits,0,,,,,
player,201310270kan,cle,GrayMa00,fumbles_rec,0,,,,,
player,201310270kan,cle,GrayMa00,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,GrayMa00,fumbles_rec_td,0,,,,,
player,201310270kan,cle,GrayMa00,fumbles_forced,0,,,,,
player,201310270kan,cle,MartEr02,def_int,0,,,,,
player,201310270kan,cle,MartEr02,def_int_yds,0,,,,,
player,201310270kan,cle,MartEr02,def_int_td,0,,,,,
player,201310270kan,cle,MartEr02,def_int_long,0,,,,,
player,201310270kan,cle,MartEr02,pass_defended,0,,,,,
player,201310270kan,cle,MartEr02,sacks,0.0,,,,,
player,201310270kan,cle,MartEr02,tackles_combined,1,,,,,
player,201310270kan,cle,MartEr02,tackles_solo,1,,,,,
player,201310270kan,cle,MartEr02,tackles_assists,0,,,,,
player,201310270kan,cle,MartEr02,tackles_loss,0,,,,,
player,201310270kan,cle,MartEr02,qb_hits,0,,,,,
player,201310270kan,cle,MartEr02,fumbles_rec,0,,,,,
player,201310270kan,cle,MartEr02,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,MartEr02,fumbles_rec_td,0,,,,,
player,201310270kan,cle,MartEr02,fumbles_forced,0,,,,,
player,201310270kan,cle,SheaJa00,def_int,0,,,,,
player,201310270kan,cle,SheaJa00,def_int_yds,0,,,,,
player,201310270kan,cle,SheaJa00,def_int_td,0,,,,,
player,201310270kan,cle,SheaJa00,def_int_long,0,,,,,
player,201310270kan,cle,SheaJa00,pass_defended,1,,,,,
player,201310270kan,cle,SheaJa00,sacks,0.0,,,,,
player,201310270kan,cle,SheaJa00,tackles_combined,1,,,,,
player,201310270kan,cle,SheaJa00,tackles_solo,0,,,,,
player,201310270kan,cle,SheaJa00,tackles_assists,1,,,,,
player,201310270kan,cle,SheaJa00,tackles_loss,0,,,,,
player,201310270kan,cle,SheaJa00,qb_hits,0,,,,,
player,201310270kan,cle,SheaJa00,fumbles_rec,0,,,,,
player,201310270kan,cle,SheaJa00,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,SheaJa00,fumbles_rec_td,0,,,,,
player,201310270kan,cle,SheaJa00,fumbles_forced,0,,,,,
player,201310270kan,cle,BryaDe00,def_int,0,,,,,
player,201310270kan,cle,BryaDe00,def_int_yds,0,,,,,
player,201310270kan,cle,BryaDe00,def_int_td,0,,,,,
player,201310270kan,cle,BryaDe00,def_int_long,0,,,,,
player,201310270kan,cle,BryaDe00,pass_defended,0,,,,,
player,201310270kan,cle,BryaDe00,sacks,0.0,,,,,
player,201310270kan,cle,BryaDe00,tackles_combined,0,,,,,
player,201310270kan,cle,BryaDe00,tackles_solo,0,,,,,
player,201310270kan,cle,BryaDe00,tackles_assists,0,,,,,
player,201310270kan,cle,BryaDe00,tackles_loss,0,,,,,
player,201310270kan,cle,BryaDe00,qb_hits,3,,,,,
player,201310270kan,cle,BryaDe00,fumbles_rec,0,,,,,
player,201310270kan,cle,BryaDe00,fumbles_rec_yds,0,,,,,
player,201310270kan,cle,BryaDe00,fumbles_rec_td,0,,,,,
player,201310270kan,cle,BryaDe00,fumbles_forced,0,,,,,
player,201310270kan,cle,KitcIs00,def_int,,,,,,
player,201310270kan,cle,KitcIs00,def_int_yds,,,,,,
player,201310270kan,cle,KitcIs00,def_int_td,,,,,,
player,201310270kan,cle,KitcIs00,def_int_long,,,,,,
player,201310270kan,cle,KitcIs00,pass_defended,,,,,,
player,201310270kan,cle,KitcIs00,sacks,0.0,,,,,
player,201310270kan,cle,KitcIs00,tackles_combined,,,,,,
player,201310270kan,cle,KitcIs00,tackles_solo,,,,,,
player,201310270kan,cle,KitcIs00,tackles_assists,,,,,,
player,201310270kan,cle,KitcIs00,tackles_loss,1,,,,,
player,201310270kan,cle,KitcIs00,qb_hits,1,,,,,
player,201310270kan,cle,KitcIs00,fumbles_rec,,,,,,
player,201310270kan,cle,KitcIs00,fumbles_rec_yds,,,,,,
player,201310270kan,cle,KitcIs00,fumbles_rec_td,,,,,,
player,201310270kan,cle,KitcIs00,fumbles_forced,,,,,,
player,201310270kan,kan,HousJu00,def_int,0,,,,,
player,201310270kan,kan,HousJu00,def_int_yds,0,,,,,
player,201310270kan,kan,HousJu00,def_int_td,0,,,,,
player,201310270kan,kan,HousJu00,def_int_long,0,,,,,
player,201310270kan,kan,HousJu00,pass_defended,0,,,,,
player,201310270kan,kan,HousJu00,sacks,1.0,,,,,
player,201310270kan,kan,HousJu00,tackles_combined,1,,,,,
player,201310270kan,kan,HousJu00,tackles_solo,1,,,,,
player,201310270kan,kan,HousJu00,tackles_assists,0,,,,,
player,201310270kan,kan,HousJu00,tackles_loss,1,,,,,
player,201310270kan,kan,HousJu00,qb_hits,2,,,,,
player,201310270kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201310270kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201310270kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201310270kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201310270kan,kan,JohnDe25,def_int,0,,,,,
player,201310270kan,kan,JohnDe25,def_int_yds,0,,,,,
player,201310270kan,kan,JohnDe25,def_int_td,0,,,,,
player,201310270kan,kan,JohnDe25,def_int_long,0,,,,,
player,201310270kan,kan,JohnDe25,pass_defended,1,,,,,
player,201310270kan,kan,JohnDe25,sacks,0.0,,,,,
player,201310270kan,kan,JohnDe25,tackles_combined,12,,,,,
player,201310270kan,kan,JohnDe25,tackles_solo,12,,,,,
player,201310270kan,kan,JohnDe25,tackles_assists,0,,,,,
player,201310270kan,kan,JohnDe25,tackles_loss,2,,,,,
player,201310270kan,kan,JohnDe25,qb_hits,1,,,,,
player,201310270kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201310270kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201310270kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201310270kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201310270kan,kan,FlowBr99,def_int,0,,,,,
player,201310270kan,kan,FlowBr99,def_int_yds,0,,,,,
player,201310270kan,kan,FlowBr99,def_int_td,0,,,,,
player,201310270kan,kan,FlowBr99,def_int_long,0,,,,,
player,201310270kan,kan,FlowBr99,pass_defended,0,,,,,
player,201310270kan,kan,FlowBr99,sacks,0.0,,,,,
player,201310270kan,kan,FlowBr99,tackles_combined,6,,,,,
player,201310270kan,kan,FlowBr99,tackles_solo,6,,,,,
player,201310270kan,kan,FlowBr99,tackles_assists,0,,,,,
player,201310270kan,kan,FlowBr99,tackles_loss,0,,,,,
player,201310270kan,kan,FlowBr99,qb_hits,0,,,,,
player,201310270kan,kan,FlowBr99,fumbles_rec,0,,,,,
player,201310270kan,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201310270kan,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201310270kan,kan,FlowBr99,fumbles_forced,0,,,,,
player,201310270kan,kan,BerrEr99,def_int,0,,,,,
player,201310270kan,kan,BerrEr99,def_int_yds,0,,,,,
player,201310270kan,kan,BerrEr99,def_int_td,0,,,,,
player,201310270kan,kan,BerrEr99,def_int_long,0,,,,,
player,201310270kan,kan,BerrEr99,pass_defended,0,,,,,
player,201310270kan,kan,BerrEr99,sacks,0.0,,,,,
player,201310270kan,kan,BerrEr99,tackles_combined,4,,,,,
player,201310270kan,kan,BerrEr99,tackles_solo,4,,,,,
player,201310270kan,kan,BerrEr99,tackles_assists,0,,,,,
player,201310270kan,kan,BerrEr99,tackles_loss,1,,,,,
player,201310270kan,kan,BerrEr99,qb_hits,0,,,,,
player,201310270kan,kan,BerrEr99,fumbles_rec,0,,,,,
player,201310270kan,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201310270kan,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201310270kan,kan,BerrEr99,fumbles_forced,0,,,,,
player,201310270kan,kan,AbduHu99,def_int,0,,,,,
player,201310270kan,kan,AbduHu99,def_int_yds,0,,,,,
player,201310270kan,kan,AbduHu99,def_int_td,0,,,,,
player,201310270kan,kan,AbduHu99,def_int_long,0,,,,,
player,201310270kan,kan,AbduHu99,pass_defended,0,,,,,
player,201310270kan,kan,AbduHu99,sacks,0.0,,,,,
player,201310270kan,kan,AbduHu99,tackles_combined,2,,,,,
player,201310270kan,kan,AbduHu99,tackles_solo,2,,,,,
player,201310270kan,kan,AbduHu99,tackles_assists,0,,,,,
player,201310270kan,kan,AbduHu99,tackles_loss,0,,,,,
player,201310270kan,kan,AbduHu99,qb_hits,0,,,,,
player,201310270kan,kan,AbduHu99,fumbles_rec,0,,,,,
player,201310270kan,kan,AbduHu99,fumbles_rec_yds,0,,,,,
player,201310270kan,kan,AbduHu99,fumbles_rec_td,0,,,,,
player,201310270kan,kan,AbduHu99,fumbles_forced,0,,,,,
player,201310270kan,kan,CoopMa00,def_int,0,,,,,
player,201310270kan,kan,CoopMa00,def_int_yds,0,,,,,
player,201310270kan,kan,CoopMa00,def_int_td,0,,,,,
player,201310270kan,kan,CoopMa00,def_int_long,0,,,,,
player,201310270kan,kan,CoopMa00,pass_defended,0,,,,,
player,201310270kan,kan,CoopMa00,sacks,0.0,,,,,
player,201310270kan,kan,CoopMa00,tackles_combined,2,,,,,
player,201310270kan,kan,CoopMa00,tackles_solo,2,,,,,
player,201310270kan,kan,CoopMa00,tackles_assists,0,,,,,
player,201310270kan,kan,CoopMa00,tackles_loss,0,,,,,
player,201310270kan,kan,CoopMa00,qb_hits,0,,,,,
player,201310270kan,kan,CoopMa00,fumbles_rec,0,,,,,
player,201310270kan,kan,CoopMa00,fumbles_rec_yds,0,,,,,
player,201310270kan,kan,CoopMa00,fumbles_rec_td,0,,,,,
player,201310270kan,kan,CoopMa00,fumbles_forced,0,,,,,
player,201310270kan,kan,HaliTa20,def_int,0,,,,,
player,201310270kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201310270kan,kan,HaliTa20,def_int_td,0,,,,,
player,201310270kan,kan,HaliTa20,def_int_long,0,,,,,
player,201310270kan,kan,HaliTa20,pass_defended,0,,,,,
player,201310270kan,kan,HaliTa20,sacks,0.0,,,,,
player,201310270kan,kan,HaliTa20,tackles_combined,2,,,,,
player,201310270kan,kan,HaliTa20,tackles_solo,2,,,,,
player,201310270kan,kan,HaliTa20,tackles_assists,0,,,,,
player,201310270kan,kan,HaliTa20,tackles_loss,0,,,,,
player,201310270kan,kan,HaliTa20,qb_hits,1,,,,,
player,201310270kan,kan,HaliTa20,fumbles_rec,0,,,,,
player,201310270kan,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201310270kan,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201310270kan,kan,HaliTa20,fumbles_forced,0,,,,,
player,201310270kan,kan,JohnJa04,def_int,0,,,,,
player,201310270kan,kan,JohnJa04,def_int_yds,0,,,,,
player,201310270kan,kan,JohnJa04,def_int_td,0,,,,,
player,201310270kan,kan,JohnJa04,def_int_long,0,,,,,
player,201310270kan,kan,JohnJa04,pass_defended,0,,,,,
player,201310270kan,kan,JohnJa04,sacks,0.0,,,,,
player,201310270kan,kan,JohnJa04,tackles_combined,2,,,,,
player,201310270kan,kan,JohnJa04,tackles_solo,2,,,,,
player,201310270kan,kan,JohnJa04,tackles_assists,0,,,,,
player,201310270kan,kan,JohnJa04,tackles_loss,0,,,,,
player,201310270kan,kan,JohnJa04,qb_hits,0,,,,,
player,201310270kan,kan,JohnJa04,fumbles_rec,0,,,,,
player,201310270kan,kan,JohnJa04,fumbles_rec_yds,0,,,,,
player,201310270kan,kan,JohnJa04,fumbles_rec_td,0,,,,,
player,201310270kan,kan,JohnJa04,fumbles_forced,0,,,,,
player,201310270kan,kan,LewiKe00,def_int,0,,,,,
player,201310270kan,kan,LewiKe00,def_int_yds,0,,,,,
player,201310270kan,kan,LewiKe00,def_int_td,0,,,,,
player,201310270kan,kan,LewiKe00,def_int_long,0,,,,,
player,201310270kan,kan,LewiKe00,pass_defended,0,,,,,
player,201310270kan,kan,LewiKe00,sacks,0.0,,,,,
player,201310270kan,kan,LewiKe00,tackles_combined,2,,,,,
player,201310270kan,kan,LewiKe00,tackles_solo,2,,,,,
player,201310270kan,kan,LewiKe00,tackles_assists,0,,,,,
player,201310270kan,kan,LewiKe00,tackles_loss,0,,,,,
player,201310270kan,kan,LewiKe00,qb_hits,0,,,,,
player,201310270kan,kan,LewiKe00,fumbles_rec,0,,,,,
player,201310270kan,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201310270kan,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201310270kan,kan,LewiKe00,fumbles_forced,0,,,,,
player,201310270kan,kan,PoexDo00,def_int,0,,,,,
player,201310270kan,kan,PoexDo00,def_int_yds,0,,,,,
player,201310270kan,kan,PoexDo00,def_int_td,0,,,,,
player,201310270kan,kan,PoexDo00,def_int_long,0,,,,,
player,201310270kan,kan,PoexDo00,pass_defended,0,,,,,
player,201310270kan,kan,PoexDo00,sacks,0.0,,,,,
player,201310270kan,kan,PoexDo00,tackles_combined,2,,,,,
player,201310270kan,kan,PoexDo00,tackles_solo,2,,,,,
player,201310270kan,kan,PoexDo00,tackles_assists,0,,,,,
player,201310270kan,kan,PoexDo00,tackles_loss,0,,,,,
player,201310270kan,kan,PoexDo00,qb_hits,0,,,,,
player,201310270kan,kan,PoexDo00,fumbles_rec,0,,,,,
player,201310270kan,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201310270kan,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201310270kan,kan,PoexDo00,fumbles_forced,0,,,,,
player,201310270kan,kan,SmitSe99,def_int,0,,,,,
player,201310270kan,kan,SmitSe99,def_int_yds,0,,,,,
player,201310270kan,kan,SmitSe99,def_int_td,0,,,,,
player,201310270kan,kan,SmitSe99,def_int_long,0,,,,,
player,201310270kan,kan,SmitSe99,pass_defended,2,,,,,
player,201310270kan,kan,SmitSe99,sacks,0.0,,,,,
player,201310270kan,kan,SmitSe99,tackles_combined,2,,,,,
player,201310270kan,kan,SmitSe99,tackles_solo,2,,,,,
player,201310270kan,kan,SmitSe99,tackles_assists,0,,,,,
player,201310270kan,kan,SmitSe99,tackles_loss,0,,,,,
player,201310270kan,kan,SmitSe99,qb_hits,0,,,,,
player,201310270kan,kan,SmitSe99,fumbles_rec,0,,,,,
player,201310270kan,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201310270kan,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201310270kan,kan,SmitSe99,fumbles_forced,0,,,,,
player,201310270kan,kan,GaffTh20,def_int,0,,,,,
player,201310270kan,kan,GaffTh20,def_int_yds,0,,,,,
player,201310270kan,kan,GaffTh20,def_int_td,0,,,,,
