game,2013,13,20131128,201311280rav,pit,"Pittsburgh Steelers",20,rav,"Baltimore Ravens",22
player,201311280rav,rav,TuckJu00,punt_yds,0,,,,,
player,201311280rav,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201311280rav,rav,TuckJu00,punt_long,0,,,,,
player,201311280rav,rav,KochSa20,xpm,,,,,,
player,201311280rav,rav,KochSa20,xpa,,,,,,
player,201311280rav,rav,KochSa20,fgm,,,,,,
player,201311280rav,rav,KochSa20,fga,,,,,,
player,201311280rav,rav,KochSa20,punt,1,,,,,
player,201311280rav,rav,KochSa20,punt_yds,26,,,,,
player,201311280rav,rav,KochSa20,punt_yds_per_punt,26.0,,,,,
player,201311280rav,rav,KochSa20,punt_long,26,,,,,
player,201311280rav,rav,ShipA.20,pos,C,,,,,
player,201311280rav,rav,ShipA.20,offense,63,,,,,
player,201311280rav,rav,ShipA.20,off_pct,100%,,,,,
player,201311280rav,rav,ShipA.20,defense,0,,,,,
player,201311280rav,rav,ShipA.20,def_pct,0%,,,,,
player,201311280rav,rav,ShipA.20,special_teams,6,,,,,
player,201311280rav,rav,ShipA.20,st_pct,24%,,,,,
player,201311280rav,rav,OherMi20,pos,T,,,,,
player,201311280rav,rav,OherMi20,offense,63,,,,,
player,201311280rav,rav,OherMi20,off_pct,100%,,,,,
player,201311280rav,rav,OherMi20,defense,0,,,,,
player,201311280rav,rav,OherMi20,def_pct,0%,,,,,
player,201311280rav,rav,OherMi20,special_teams,6,,,,,
player,201311280rav,rav,OherMi20,st_pct,24%,,,,,
player,201311280rav,rav,YandMa20,pos,G,,,,,
player,201311280rav,rav,YandMa20,offense,63,,,,,
player,201311280rav,rav,YandMa20,off_pct,100%,,,,,
player,201311280rav,rav,YandMa20,defense,0,,,,,
player,201311280rav,rav,YandMa20,def_pct,0%,,,,,
player,201311280rav,rav,YandMa20,special_teams,6,,,,,
player,201311280rav,rav,YandMa20,st_pct,24%,,,,,
player,201311280rav,rav,MonrEu20,pos,T,,,,,
player,201311280rav,rav,MonrEu20,offense,63,,,,,
player,201311280rav,rav,MonrEu20,off_pct,100%,,,,,
player,201311280rav,rav,MonrEu20,defense,0,,,,,
player,201311280rav,rav,MonrEu20,def_pct,0%,,,,,
player,201311280rav,rav,MonrEu20,special_teams,6,,,,,
player,201311280rav,rav,MonrEu20,st_pct,24%,,,,,
player,201311280rav,rav,FlacJo00,pos,QB,,,,,
player,201311280rav,rav,FlacJo00,offense,63,,,,,
player,201311280rav,rav,FlacJo00,off_pct,100%,,,,,
player,201311280rav,rav,FlacJo00,defense,0,,,,,
player,201311280rav,rav,FlacJo00,def_pct,0%,,,,,
player,201311280rav,rav,FlacJo00,special_teams,0,,,,,
player,201311280rav,rav,FlacJo00,st_pct,0%,,,,,
player,201311280rav,rav,GradGi00,pos,C,,,,,
player,201311280rav,rav,GradGi00,offense,63,,,,,
player,201311280rav,rav,GradGi00,off_pct,100%,,,,,
player,201311280rav,rav,GradGi00,defense,0,,,,,
player,201311280rav,rav,GradGi00,def_pct,0%,,,,,
player,201311280rav,rav,GradGi00,special_teams,0,,,,,
player,201311280rav,rav,GradGi00,st_pct,0%,,,,,
player,201311280rav,rav,SmitTo02,pos,WR,,,,,
player,201311280rav,rav,SmitTo02,offense,59,,,,,
player,201311280rav,rav,SmitTo02,off_pct,94%,,,,,
player,201311280rav,rav,SmitTo02,defense,0,,,,,
player,201311280rav,rav,SmitTo02,def_pct,0%,,,,,
player,201311280rav,rav,SmitTo02,special_teams,0,,,,,
player,201311280rav,rav,SmitTo02,st_pct,0%,,,,,
player,201311280rav,rav,BrowMa00,pos,WR,,,,,
player,201311280rav,rav,BrowMa00,offense,52,,,,,
player,201311280rav,rav,BrowMa00,off_pct,83%,,,,,
player,201311280rav,rav,BrowMa00,defense,0,,,,,
player,201311280rav,rav,BrowMa00,def_pct,0%,,,,,
player,201311280rav,rav,BrowMa00,special_teams,1,,,,,
player,201311280rav,rav,BrowMa00,st_pct,4%,,,,,
player,201311280rav,rav,JoneJa03,pos,WR,,,,,
player,201311280rav,rav,JoneJa03,offense,45,,,,,
player,201311280rav,rav,JoneJa03,off_pct,71%,,,,,
player,201311280rav,rav,JoneJa03,defense,0,,,,,
player,201311280rav,rav,JoneJa03,def_pct,0%,,,,,
player,201311280rav,rav,JoneJa03,special_teams,7,,,,,
player,201311280rav,rav,JoneJa03,st_pct,28%,,,,,
player,201311280rav,rav,RiceRa00,pos,RB,,,,,
player,201311280rav,rav,RiceRa00,offense,42,,,,,
player,201311280rav,rav,RiceRa00,off_pct,67%,,,,,
player,201311280rav,rav,RiceRa00,defense,0,,,,,
player,201311280rav,rav,RiceRa00,def_pct,0%,,,,,
player,201311280rav,rav,RiceRa00,special_teams,0,,,,,
player,201311280rav,rav,RiceRa00,st_pct,0%,,,,,
player,201311280rav,rav,DickEd00,pos,TE,,,,,
player,201311280rav,rav,DickEd00,offense,41,,,,,
player,201311280rav,rav,DickEd00,off_pct,65%,,,,,
player,201311280rav,rav,DickEd00,defense,0,,,,,
player,201311280rav,rav,DickEd00,def_pct,0%,,,,,
player,201311280rav,rav,DickEd00,special_teams,11,,,,,
player,201311280rav,rav,DickEd00,st_pct,44%,,,,,
player,201311280rav,rav,ClarDa00,pos,TE,,,,,
player,201311280rav,rav,ClarDa00,offense,23,,,,,
player,201311280rav,rav,ClarDa00,off_pct,37%,,,,,
player,201311280rav,rav,ClarDa00,defense,0,,,,,
player,201311280rav,rav,ClarDa00,def_pct,0%,,,,,
player,201311280rav,rav,ClarDa00,special_teams,1,,,,,
player,201311280rav,rav,ClarDa00,st_pct,4%,,,,,
player,201311280rav,rav,PierBe00,pos,RB,,,,,
player,201311280rav,rav,PierBe00,offense,21,,,,,
player,201311280rav,rav,PierBe00,off_pct,33%,,,,,
player,201311280rav,rav,PierBe00,defense,0,,,,,
player,201311280rav,rav,PierBe00,def_pct,0%,,,,,
player,201311280rav,rav,PierBe00,special_teams,0,,,,,
player,201311280rav,rav,PierBe00,st_pct,0%,,,,,
player,201311280rav,rav,DossTa00,pos,WR,,,,,
player,201311280rav,rav,DossTa00,offense,13,,,,,
player,201311280rav,rav,DossTa00,off_pct,21%,,,,,
player,201311280rav,rav,DossTa00,defense,0,,,,,
player,201311280rav,rav,DossTa00,def_pct,0%,,,,,
player,201311280rav,rav,DossTa00,special_teams,0,,,,,
player,201311280rav,rav,DossTa00,st_pct,0%,,,,,
player,201311280rav,rav,LeacVo00,pos,FB,,,,,
player,201311280rav,rav,LeacVo00,offense,8,,,,,
player,201311280rav,rav,LeacVo00,off_pct,13%,,,,,
player,201311280rav,rav,LeacVo00,defense,0,,,,,
player,201311280rav,rav,LeacVo00,def_pct,0%,,,,,
player,201311280rav,rav,LeacVo00,special_teams,3,,,,,
player,201311280rav,rav,LeacVo00,st_pct,12%,,,,,
player,201311280rav,rav,StokBr00,pos,WR,,,,,
player,201311280rav,rav,StokBr00,offense,5,,,,,
player,201311280rav,rav,StokBr00,off_pct,8%,,,,,
player,201311280rav,rav,StokBr00,defense,0,,,,,
player,201311280rav,rav,StokBr00,def_pct,0%,,,,,
player,201311280rav,rav,StokBr00,special_teams,0,,,,,
player,201311280rav,rav,StokBr00,st_pct,0%,,,,,
player,201311280rav,rav,WagnRi00,pos,T,,,,,
player,201311280rav,rav,WagnRi00,offense,4,,,,,
player,201311280rav,rav,WagnRi00,off_pct,6%,,,,,
player,201311280rav,rav,WagnRi00,defense,0,,,,,
player,201311280rav,rav,WagnRi00,def_pct,0%,,,,,
player,201311280rav,rav,WagnRi00,special_teams,6,,,,,
player,201311280rav,rav,WagnRi00,st_pct,24%,,,,,
player,201311280rav,rav,ReidJa00,pos,G,,,,,
player,201311280rav,rav,ReidJa00,offense,2,,,,,
player,201311280rav,rav,ReidJa00,off_pct,3%,,,,,
player,201311280rav,rav,ReidJa00,defense,0,,,,,
player,201311280rav,rav,ReidJa00,def_pct,0%,,,,,
player,201311280rav,rav,ReidJa00,special_teams,6,,,,,
player,201311280rav,rav,ReidJa00,st_pct,24%,,,,,
player,201311280rav,rav,ElamMa00,pos,SS,,,,,
player,201311280rav,rav,ElamMa00,offense,0,,,,,
player,201311280rav,rav,ElamMa00,off_pct,0%,,,,,
player,201311280rav,rav,ElamMa00,defense,66,,,,,
player,201311280rav,rav,ElamMa00,def_pct,100%,,,,,
player,201311280rav,rav,ElamMa00,special_teams,11,,,,,
player,201311280rav,rav,ElamMa00,st_pct,44%,,,,,
player,201311280rav,rav,IhedJa00,pos,SS,,,,,
player,201311280rav,rav,IhedJa00,offense,0,,,,,
player,201311280rav,rav,IhedJa00,off_pct,0%,,,,,
player,201311280rav,rav,IhedJa00,defense,66,,,,,
player,201311280rav,rav,IhedJa00,def_pct,100%,,,,,
player,201311280rav,rav,IhedJa00,special_teams,2,,,,,
player,201311280rav,rav,IhedJa00,st_pct,8%,,,,,
player,201311280rav,rav,SmitDa24,pos,LB,,,,,
player,201311280rav,rav,SmitDa24,offense,0,,,,,
player,201311280rav,rav,SmitDa24,off_pct,0%,,,,,
player,201311280rav,rav,SmitDa24,defense,66,,,,,
player,201311280rav,rav,SmitDa24,def_pct,100%,,,,,
player,201311280rav,rav,SmitDa24,special_teams,0,,,,,
player,201311280rav,rav,SmitDa24,st_pct,0%,,,,,
player,201311280rav,rav,WebbLa99,pos,CB,,,,,
player,201311280rav,rav,WebbLa99,offense,0,,,,,
player,201311280rav,rav,WebbLa99,off_pct,0%,,,,,
player,201311280rav,rav,WebbLa99,defense,65,,,,,
player,201311280rav,rav,WebbLa99,def_pct,98%,,,,,
player,201311280rav,rav,WebbLa99,special_teams,1,,,,,
player,201311280rav,rav,WebbLa99,st_pct,4%,,,,,
player,201311280rav,rav,SmitJi03,pos,CB,,,,,
player,201311280rav,rav,SmitJi03,offense,0,,,,,
player,201311280rav,rav,SmitJi03,off_pct,0%,,,,,
player,201311280rav,rav,SmitJi03,defense,63,,,,,
player,201311280rav,rav,SmitJi03,def_pct,95%,,,,,
player,201311280rav,rav,SmitJi03,special_teams,0,,,,,
player,201311280rav,rav,SmitJi03,st_pct,0%,,,,,
player,201311280rav,rav,SuggTe99,pos,LB,,,,,
player,201311280rav,rav,SuggTe99,offense,0,,,,,
player,201311280rav,rav,SuggTe99,off_pct,0%,,,,,
player,201311280rav,rav,SuggTe99,defense,60,,,,,
player,201311280rav,rav,SuggTe99,def_pct,91%,,,,,
player,201311280rav,rav,SuggTe99,special_teams,0,,,,,
player,201311280rav,rav,SuggTe99,st_pct,0%,,,,,
player,201311280rav,rav,GrahCo99,pos,CB,,,,,
player,201311280rav,rav,GrahCo99,offense,0,,,,,
player,201311280rav,rav,GrahCo99,off_pct,0%,,,,,
player,201311280rav,rav,GrahCo99,defense,56,,,,,
player,201311280rav,rav,GrahCo99,def_pct,85%,,,,,
player,201311280rav,rav,GrahCo99,special_teams,12,,,,,
player,201311280rav,rav,GrahCo99,st_pct,48%,,,,,
player,201311280rav,rav,NgatHa20,pos,NT,,,,,
player,201311280rav,rav,NgatHa20,offense,0,,,,,
player,201311280rav,rav,NgatHa20,off_pct,0%,,,,,
player,201311280rav,rav,NgatHa20,defense,41,,,,,
player,201311280rav,rav,NgatHa20,def_pct,62%,,,,,
player,201311280rav,rav,NgatHa20,special_teams,0,,,,,
player,201311280rav,rav,NgatHa20,st_pct,0%,,,,,
player,201311280rav,rav,ByneJo00,pos,LB,,,,,
player,201311280rav,rav,ByneJo00,offense,0,,,,,
player,201311280rav,rav,ByneJo00,off_pct,0%,,,,,
player,201311280rav,rav,ByneJo00,defense,39,,,,,
player,201311280rav,rav,ByneJo00,def_pct,59%,,,,,
player,201311280rav,rav,ByneJo00,special_teams,17,,,,,
player,201311280rav,rav,ByneJo00,st_pct,68%,,,,,
player,201311280rav,rav,UpshCo00,pos,LB,,,,,
player,201311280rav,rav,UpshCo00,offense,0,,,,,
player,201311280rav,rav,UpshCo00,off_pct,0%,,,,,
player,201311280rav,rav,UpshCo00,defense,35,,,,,
player,201311280rav,rav,UpshCo00,def_pct,53%,,,,,
player,201311280rav,rav,UpshCo00,special_teams,6,,,,,
player,201311280rav,rav,UpshCo00,st_pct,24%,,,,,
player,201311280rav,rav,DumeEl20,pos,LB,,,,,
player,201311280rav,rav,DumeEl20,offense,0,,,,,
player,201311280rav,rav,DumeEl20,off_pct,0%,,,,,
player,201311280rav,rav,DumeEl20,defense,34,,,,,
player,201311280rav,rav,DumeEl20,def_pct,52%,,,,,
player,201311280rav,rav,DumeEl20,special_teams,0,,,,,
player,201311280rav,rav,DumeEl20,st_pct,0%,,,,,
player,201311280rav,rav,JoneAr22,pos,DT,,,,,
player,201311280rav,rav,JoneAr22,offense,0,,,,,
player,201311280rav,rav,JoneAr22,off_pct,0%,,,,,
player,201311280rav,rav,JoneAr22,defense,33,,,,,
player,201311280rav,rav,JoneAr22,def_pct,50%,,,,,
player,201311280rav,rav,JoneAr22,special_teams,2,,,,,
player,201311280rav,rav,JoneAr22,st_pct,8%,,,,,
player,201311280rav,rav,CantCh21,pos,DE,,,,,
player,201311280rav,rav,CantCh21,offense,0,,,,,
player,201311280rav,rav,CantCh21,off_pct,0%,,,,,
player,201311280rav,rav,CantCh21,defense,30,,,,,
player,201311280rav,rav,CantCh21,def_pct,45%,,,,,
player,201311280rav,rav,CantCh21,special_teams,3,,,,,
player,201311280rav,rav,CantCh21,st_pct,12%,,,,,
player,201311280rav,rav,McClJa01,pos,LB,,,,,
player,201311280rav,rav,McClJa01,offense,0,,,,,
player,201311280rav,rav,McClJa01,off_pct,0%,,,,,
player,201311280rav,rav,McClJa01,defense,19,,,,,
player,201311280rav,rav,McClJa01,def_pct,29%,,,,,
player,201311280rav,rav,McClJa01,special_teams,2,,,,,
player,201311280rav,rav,McClJa01,st_pct,8%,,,,,
player,201311280rav,rav,CodyTe99,pos,NT,,,,,
player,201311280rav,rav,CodyTe99,offense,0,,,,,
player,201311280rav,rav,CodyTe99,off_pct,0%,,,,,
player,201311280rav,rav,CodyTe99,defense,16,,,,,
player,201311280rav,rav,CodyTe99,def_pct,24%,,,,,
player,201311280rav,rav,CodyTe99,special_teams,3,,,,,
player,201311280rav,rav,CodyTe99,st_pct,12%,,,,,
player,201311280rav,rav,McPhPe00,pos,LB,,,,,
player,201311280rav,rav,McPhPe00,offense,0,,,,,
player,201311280rav,rav,McPhPe00,off_pct,0%,,,,,
player,201311280rav,rav,McPhPe00,defense,15,,,,,
player,201311280rav,rav,McPhPe00,def_pct,23%,,,,,
player,201311280rav,rav,McPhPe00,special_teams,5,,,,,
player,201311280rav,rav,McPhPe00,st_pct,20%,,,,,
player,201311280rav,rav,TysoDe00,pos,DE,,,,,
player,201311280rav,rav,TysoDe00,offense,0,,,,,
player,201311280rav,rav,TysoDe00,off_pct,0%,,,,,
player,201311280rav,rav,TysoDe00,defense,11,,,,,
player,201311280rav,rav,TysoDe00,def_pct,17%,,,,,
player,201311280rav,rav,TysoDe00,special_teams,5,,,,,
player,201311280rav,rav,TysoDe00,st_pct,20%,,,,,
player,201311280rav,rav,BrowAr00,pos,LB,,,,,
player,201311280rav,rav,BrowAr00,offense,0,,,,,
player,201311280rav,rav,BrowAr00,off_pct,0%,,,,,
player,201311280rav,rav,BrowAr00,defense,8,,,,,
player,201311280rav,rav,BrowAr00,def_pct,12%,,,,,
player,201311280rav,rav,BrowAr00,special_teams,14,,,,,
player,201311280rav,rav,BrowAr00,st_pct,56%,,,,,
player,201311280rav,rav,BrowCh05,pos,CB,,,,,
player,201311280rav,rav,BrowCh05,offense,0,,,,,
player,201311280rav,rav,BrowCh05,off_pct,0%,,,,,
player,201311280rav,rav,BrowCh05,defense,3,,,,,
player,201311280rav,rav,BrowCh05,def_pct,5%,,,,,
player,201311280rav,rav,BrowCh05,special_teams,15,,,,,
player,201311280rav,rav,BrowCh05,st_pct,60%,,,,,
player,201311280rav,rav,JuszKy00,pos,FB,,,,,
player,201311280rav,rav,JuszKy00,offense,0,,,,,
player,201311280rav,rav,JuszKy00,off_pct,0%,,,,,
player,201311280rav,rav,JuszKy00,defense,0,,,,,
player,201311280rav,rav,JuszKy00,def_pct,0%,,,,,
player,201311280rav,rav,JuszKy00,special_teams,22,,,,,
player,201311280rav,rav,JuszKy00,st_pct,88%,,,,,
player,201311280rav,rav,MileJe00,pos,FS,,,,,
player,201311280rav,rav,MileJe00,offense,0,,,,,
player,201311280rav,rav,MileJe00,off_pct,0%,,,,,
player,201311280rav,rav,MileJe00,defense,0,,,,,
player,201311280rav,rav,MileJe00,def_pct,0%,,,,,
player,201311280rav,rav,MileJe00,special_teams,19,,,,,
player,201311280rav,rav,MileJe00,st_pct,76%,,,,,
player,201311280rav,rav,LeviAn00,pos,SS,,,,,
player,201311280rav,rav,LeviAn00,offense,0,,,,,
player,201311280rav,rav,LeviAn00,off_pct,0%,,,,,
player,201311280rav,rav,LeviAn00,defense,0,,,,,
player,201311280rav,rav,LeviAn00,def_pct,0%,,,,,
player,201311280rav,rav,LeviAn00,special_teams,19,,,,,
player,201311280rav,rav,LeviAn00,st_pct,76%,,,,,
player,201311280rav,rav,McClAl00,pos,LB,,,,,
player,201311280rav,rav,McClAl00,offense,0,,,,,
player,201311280rav,rav,McClAl00,off_pct,0%,,,,,
player,201311280rav,rav,McClAl00,defense,0,,,,,
player,201311280rav,rav,McClAl00,def_pct,0%,,,,,
player,201311280rav,rav,McClAl00,special_teams,17,,,,,
player,201311280rav,rav,McClAl00,st_pct,68%,,,,,
player,201311280rav,rav,TuckJu00,pos,K,,,,,
player,201311280rav,rav,TuckJu00,offense,0,,,,,
player,201311280rav,rav,TuckJu00,off_pct,0%,,,,,
player,201311280rav,rav,TuckJu00,defense,0,,,,,
player,201311280rav,rav,TuckJu00,def_pct,0%,,,,,
player,201311280rav,rav,TuckJu00,special_teams,13,,,,,
player,201311280rav,rav,TuckJu00,st_pct,52%,,,,,
player,201311280rav,rav,JackAs00,pos,CB,,,,,
player,201311280rav,rav,JackAs00,offense,0,,,,,
player,201311280rav,rav,JackAs00,off_pct,0%,,,,,
player,201311280rav,rav,JackAs00,defense,0,,,,,
player,201311280rav,rav,JackAs00,def_pct,0%,,,,,
player,201311280rav,rav,JackAs00,special_teams,12,,,,,
player,201311280rav,rav,JackAs00,st_pct,48%,,,,,
player,201311280rav,rav,CoxxMo00,pos,LS,,,,,
player,201311280rav,rav,CoxxMo00,offense,0,,,,,
player,201311280rav,rav,CoxxMo00,off_pct,0%,,,,,
player,201311280rav,rav,CoxxMo00,defense,0,,,,,
player,201311280rav,rav,CoxxMo00,def_pct,0%,,,,,
player,201311280rav,rav,CoxxMo00,special_teams,7,,,,,
player,201311280rav,rav,CoxxMo00,st_pct,28%,,,,,
player,201311280rav,rav,KochSa20,pos,P,,,,,
player,201311280rav,rav,KochSa20,offense,0,,,,,
player,201311280rav,rav,KochSa20,off_pct,0%,,,,,
player,201311280rav,rav,KochSa20,defense,0,,,,,
player,201311280rav,rav,KochSa20,def_pct,0%,,,,,
player,201311280rav,rav,KochSa20,special_teams,7,,,,,
player,201311280rav,rav,KochSa20,st_pct,28%,,,,,
player,201311280rav,pit,DeCaDa00,pos,G,,,,,
player,201311280rav,pit,DeCaDa00,offense,66,,,,,
player,201311280rav,pit,DeCaDa00,off_pct,100%,,,,,
player,201311280rav,pit,DeCaDa00,defense,0,,,,,
player,201311280rav,pit,DeCaDa00,def_pct,0%,,,,,
player,201311280rav,pit,DeCaDa00,special_teams,3,,,,,
player,201311280rav,pit,DeCaDa00,st_pct,12%,,,,,
player,201311280rav,pit,GilbMa00,pos,T,,,,,
player,201311280rav,pit,GilbMa00,offense,66,,,,,
player,201311280rav,pit,GilbMa00,off_pct,100%,,,,,
player,201311280rav,pit,GilbMa00,defense,0,,,,,
player,201311280rav,pit,GilbMa00,def_pct,0%,,,,,
player,201311280rav,pit,GilbMa00,special_teams,3,,,,,
player,201311280rav,pit,GilbMa00,st_pct,12%,,,,,
player,201311280rav,pit,FostRa21,pos,G,,,,,
player,201311280rav,pit,FostRa21,offense,66,,,,,
player,201311280rav,pit,FostRa21,off_pct,100%,,,,,
player,201311280rav,pit,FostRa21,defense,0,,,,,
player,201311280rav,pit,FostRa21,def_pct,0%,,,,,
player,201311280rav,pit,FostRa21,special_teams,3,,,,,
player,201311280rav,pit,FostRa21,st_pct,12%,,,,,
player,201311280rav,pit,MillHe00,pos,TE,,,,,
player,201311280rav,pit,MillHe00,offense,66,,,,,
player,201311280rav,pit,MillHe00,off_pct,100%,,,,,
player,201311280rav,pit,MillHe00,defense,0,,,,,
player,201311280rav,pit,MillHe00,def_pct,0%,,,,,
player,201311280rav,pit,MillHe00,special_teams,0,,,,,
player,201311280rav,pit,MillHe00,st_pct,0%,,,,,
player,201311280rav,pit,RoetBe00,pos,QB,,,,,
player,201311280rav,pit,RoetBe00,offense,66,,,,,
player,201311280rav,pit,RoetBe00,off_pct,100%,,,,,
player,201311280rav,pit,RoetBe00,defense,0,,,,,
player,201311280rav,pit,RoetBe00,def_pct,0%,,,,,
player,201311280rav,pit,RoetBe00,special_teams,0,,,,,
player,201311280rav,pit,RoetBe00,st_pct,0%,,,,,
player,201311280rav,pit,VelaFe20,pos,C,,,,,
player,201311280rav,pit,VelaFe20,offense,64,,,,,
player,201311280rav,pit,VelaFe20,off_pct,97%,,,,,
player,201311280rav,pit,VelaFe20,defense,0,,,,,
player,201311280rav,pit,VelaFe20,def_pct,0%,,,,,
player,201311280rav,pit,VelaFe20,special_teams,0,,,,,
player,201311280rav,pit,VelaFe20,st_pct,0%,,,,,
player,201311280rav,pit,BrowAn04,pos,WR,,,,,
player,201311280rav,pit,BrowAn04,offense,62,,,,,
player,201311280rav,pit,BrowAn04,off_pct,94%,,,,,
player,201311280rav,pit,BrowAn04,defense,0,,,,,
player,201311280rav,pit,BrowAn04,def_pct,0%,,,,,
player,201311280rav,pit,BrowAn04,special_teams,1,,,,,
player,201311280rav,pit,BrowAn04,st_pct,4%,,,,,
player,201311280rav,pit,SandEm00,pos,WR,,,,,
player,201311280rav,pit,SandEm00,offense,60,,,,,
player,201311280rav,pit,SandEm00,off_pct,91%,,,,,
player,201311280rav,pit,SandEm00,defense,0,,,,,
player,201311280rav,pit,SandEm00,def_pct,0%,,,,,
player,201311280rav,pit,SandEm00,special_teams,5,,,,,
player,201311280rav,pit,SandEm00,st_pct,20%,,,,,
player,201311280rav,pit,BellLe00,pos,RB,,,,,
player,201311280rav,pit,BellLe00,offense,60,,,,,
player,201311280rav,pit,BellLe00,off_pct,91%,,,,,
player,201311280rav,pit,BellLe00,defense,0,,,,,
player,201311280rav,pit,BellLe00,def_pct,0%,,,,,
player,201311280rav,pit,BellLe00,special_teams,0,,,,,
player,201311280rav,pit,BellLe00,st_pct,0%,,,,,
player,201311280rav,pit,CotcJe00,pos,WR,,,,,
player,201311280rav,pit,CotcJe00,offense,59,,,,,
player,201311280rav,pit,CotcJe00,off_pct,89%,,,,,
player,201311280rav,pit,CotcJe00,defense,0,,,,,
player,201311280rav,pit,CotcJe00,def_pct,0%,,,,,
player,201311280rav,pit,CotcJe00,special_teams,1,,,,,
player,201311280rav,pit,CotcJe00,st_pct,4%,,,,,
player,201311280rav,pit,BeacKe00,pos,T,,,,,
player,201311280rav,pit,BeacKe00,offense,52,,,,,
player,201311280rav,pit,BeacKe00,off_pct,79%,,,,,
player,201311280rav,pit,BeacKe00,defense,0,,,,,
player,201311280rav,pit,BeacKe00,def_pct,0%,,,,,
player,201311280rav,pit,BeacKe00,special_teams,2,,,,,
player,201311280rav,pit,BeacKe00,st_pct,8%,,,,,
player,201311280rav,pit,AdamMi02,pos,T,,,,,
player,201311280rav,pit,AdamMi02,offense,14,,,,,
player,201311280rav,pit,AdamMi02,off_pct,21%,,,,,
player,201311280rav,pit,AdamMi02,defense,0,,,,,
player,201311280rav,pit,AdamMi02,def_pct,0%,,,,,
player,201311280rav,pit,AdamMi02,special_teams,3,,,,,
player,201311280rav,pit,AdamMi02,st_pct,12%,,,,,
player,201311280rav,pit,JohnWi00,pos,FB,,,,,
player,201311280rav,pit,JohnWi00,offense,7,,,,,
player,201311280rav,pit,JohnWi00,off_pct,11%,,,,,
player,201311280rav,pit,JohnWi00,defense,0,,,,,
player,201311280rav,pit,JohnWi00,def_pct,0%,,,,,
player,201311280rav,pit,JohnWi00,special_teams,13,,,,,
player,201311280rav,pit,JohnWi00,st_pct,52%,,,,,
player,201311280rav,pit,WhimGu20,pos,G,,,,,
player,201311280rav,pit,WhimGu20,offense,5,,,,,
player,201311280rav,pit,WhimGu20,off_pct,8%,,,,,
player,201311280rav,pit,WhimGu20,defense,0,,,,,
player,201311280rav,pit,WhimGu20,def_pct,0%,,,,,
player,201311280rav,pit,WhimGu20,special_teams,1,,,,,
player,201311280rav,pit,WhimGu20,st_pct,4%,,,,,
player,201311280rav,pit,DwyeJo00,pos,RB,,,,,
player,201311280rav,pit,DwyeJo00,offense,4,,,,,
player,201311280rav,pit,DwyeJo00,off_pct,6%,,,,,
player,201311280rav,pit,DwyeJo00,defense,0,,,,,
player,201311280rav,pit,DwyeJo00,def_pct,0%,,,,,
player,201311280rav,pit,DwyeJo00,special_teams,8,,,,,
player,201311280rav,pit,DwyeJo00,st_pct,32%,,,,,
player,201311280rav,pit,WheaMa00,pos,WR,,,,,
player,201311280rav,pit,WheaMa00,offense,3,,,,,
player,201311280rav,pit,WheaMa00,off_pct,5%,,,,,
player,201311280rav,pit,WheaMa00,defense,0,,,,,
player,201311280rav,pit,WheaMa00,def_pct,0%,,,,,
player,201311280rav,pit,WheaMa00,special_teams,9,,,,,
player,201311280rav,pit,WheaMa00,st_pct,36%,,,,,
player,201311280rav,pit,PalmMi00,pos,TE,,,,,
player,201311280rav,pit,PalmMi00,offense,2,,,,,
player,201311280rav,pit,PalmMi00,off_pct,3%,,,,,
player,201311280rav,pit,PalmMi00,defense,0,,,,,
player,201311280rav,pit,PalmMi00,def_pct,0%,,,,,
player,201311280rav,pit,PalmMi00,special_teams,14,,,,,
player,201311280rav,pit,PalmMi00,st_pct,56%,,,,,
player,201311280rav,pit,JoneFe00,pos,RB,,,,,
player,201311280rav,pit,JoneFe00,offense,2,,,,,
player,201311280rav,pit,JoneFe00,off_pct,3%,,,,,
player,201311280rav,pit,JoneFe00,defense,0,,,,,
player,201311280rav,pit,JoneFe00,def_pct,0%,,,,,
player,201311280rav,pit,JoneFe00,special_teams,3,,,,,
player,201311280rav,pit,JoneFe00,st_pct,12%,,,,,
player,201311280rav,pit,WallCo20,pos,C,,,,,
player,201311280rav,pit,WallCo20,offense,2,,,,,
player,201311280rav,pit,WallCo20,off_pct,3%,,,,,
player,201311280rav,pit,WallCo20,defense,0,,,,,
player,201311280rav,pit,WallCo20,def_pct,0%,,,,,
player,201311280rav,pit,WallCo20,special_teams,0,,,,,
player,201311280rav,pit,WallCo20,st_pct,0%,,,,,
player,201311280rav,pit,WoriJa99,pos,LB,,,,,
player,201311280rav,pit,WoriJa99,offense,0,,,,,
player,201311280rav,pit,WoriJa99,off_pct,0%,,,,,
player,201311280rav,pit,WoriJa99,defense,63,,,,,
player,201311280rav,pit,WoriJa99,def_pct,100%,,,,,
player,201311280rav,pit,WoriJa99,special_teams,10,,,,,
player,201311280rav,pit,WoriJa99,st_pct,40%,,,,,
player,201311280rav,pit,PolaTr99,pos,SS,,,,,
player,201311280rav,pit,PolaTr99,offense,0,,,,,
player,201311280rav,pit,PolaTr99,off_pct,0%,,,,,
player,201311280rav,pit,PolaTr99,defense,63,,,,,
player,201311280rav,pit,PolaTr99,def_pct,100%,,,,,
player,201311280rav,pit,PolaTr99,special_teams,6,,,,,
player,201311280rav,pit,PolaTr99,st_pct,24%,,,,,
