game,2013,14,20131208,201312080sfo,sea,"Seattle Seahawks",17,sfo,"San Francisco 49ers",19
player,201312080sfo,sfo,HuntKe00,rec_long,0,,,,,
player,201312080sfo,sfo,HuntKe00,fumbles,0,,,,,
player,201312080sfo,sfo,HuntKe00,fumbles_lost,0,,,,,
player,201312080sfo,sfo,MillBr02,pass_cmp,0,,,,,
player,201312080sfo,sfo,MillBr02,pass_att,0,,,,,
player,201312080sfo,sfo,MillBr02,pass_yds,0,,,,,
player,201312080sfo,sfo,MillBr02,pass_td,0,,,,,
player,201312080sfo,sfo,MillBr02,pass_int,0,,,,,
player,201312080sfo,sfo,MillBr02,pass_sacked,0,,,,,
player,201312080sfo,sfo,MillBr02,pass_sacked_yds,0,,,,,
player,201312080sfo,sfo,MillBr02,pass_long,0,,,,,
player,201312080sfo,sfo,MillBr02,pass_rating,,,,,,
player,201312080sfo,sfo,MillBr02,rush_att,3,,,,,
player,201312080sfo,sfo,MillBr02,rush_yds,6,,,,,
player,201312080sfo,sfo,MillBr02,rush_td,0,,,,,
player,201312080sfo,sfo,MillBr02,rush_long,4,,,,,
player,201312080sfo,sfo,MillBr02,targets,5,,,,,
player,201312080sfo,sfo,MillBr02,rec,3,,,,,
player,201312080sfo,sfo,MillBr02,rec_yds,21,,,,,
player,201312080sfo,sfo,MillBr02,rec_td,0,,,,,
player,201312080sfo,sfo,MillBr02,rec_long,11,,,,,
player,201312080sfo,sfo,MillBr02,fumbles,0,,,,,
player,201312080sfo,sfo,MillBr02,fumbles_lost,0,,,,,
player,201312080sfo,sfo,BoldAn00,pass_cmp,0,,,,,
player,201312080sfo,sfo,BoldAn00,pass_att,0,,,,,
player,201312080sfo,sfo,BoldAn00,pass_yds,0,,,,,
player,201312080sfo,sfo,BoldAn00,pass_td,0,,,,,
player,201312080sfo,sfo,BoldAn00,pass_int,0,,,,,
player,201312080sfo,sfo,BoldAn00,pass_sacked,0,,,,,
player,201312080sfo,sfo,BoldAn00,pass_sacked_yds,0,,,,,
player,201312080sfo,sfo,BoldAn00,pass_long,0,,,,,
player,201312080sfo,sfo,BoldAn00,pass_rating,,,,,,
player,201312080sfo,sfo,BoldAn00,rush_att,0,,,,,
player,201312080sfo,sfo,BoldAn00,rush_yds,0,,,,,
player,201312080sfo,sfo,BoldAn00,rush_td,0,,,,,
player,201312080sfo,sfo,BoldAn00,rush_long,0,,,,,
player,201312080sfo,sfo,BoldAn00,targets,8,,,,,
player,201312080sfo,sfo,BoldAn00,rec,6,,,,,
player,201312080sfo,sfo,BoldAn00,rec_yds,93,,,,,
player,201312080sfo,sfo,BoldAn00,rec_td,0,,,,,
player,201312080sfo,sfo,BoldAn00,rec_long,27,,,,,
player,201312080sfo,sfo,BoldAn00,fumbles,0,,,,,
player,201312080sfo,sfo,BoldAn00,fumbles_lost,0,,,,,
player,201312080sfo,sfo,CrabMi00,pass_cmp,0,,,,,
player,201312080sfo,sfo,CrabMi00,pass_att,0,,,,,
player,201312080sfo,sfo,CrabMi00,pass_yds,0,,,,,
player,201312080sfo,sfo,CrabMi00,pass_td,0,,,,,
player,201312080sfo,sfo,CrabMi00,pass_int,0,,,,,
player,201312080sfo,sfo,CrabMi00,pass_sacked,0,,,,,
player,201312080sfo,sfo,CrabMi00,pass_sacked_yds,0,,,,,
player,201312080sfo,sfo,CrabMi00,pass_long,0,,,,,
player,201312080sfo,sfo,CrabMi00,pass_rating,,,,,,
player,201312080sfo,sfo,CrabMi00,rush_att,0,,,,,
player,201312080sfo,sfo,CrabMi00,rush_yds,0,,,,,
player,201312080sfo,sfo,CrabMi00,rush_td,0,,,,,
player,201312080sfo,sfo,CrabMi00,rush_long,0,,,,,
player,201312080sfo,sfo,CrabMi00,targets,8,,,,,
player,201312080sfo,sfo,CrabMi00,rec,4,,,,,
player,201312080sfo,sfo,CrabMi00,rec_yds,40,,,,,
player,201312080sfo,sfo,CrabMi00,rec_td,0,,,,,
player,201312080sfo,sfo,CrabMi00,rec_long,17,,,,,
player,201312080sfo,sfo,CrabMi00,fumbles,0,,,,,
player,201312080sfo,sfo,CrabMi00,fumbles_lost,0,,,,,
player,201312080sfo,sfo,DaviVe00,pass_cmp,0,,,,,
player,201312080sfo,sfo,DaviVe00,pass_att,0,,,,,
player,201312080sfo,sfo,DaviVe00,pass_yds,0,,,,,
player,201312080sfo,sfo,DaviVe00,pass_td,0,,,,,
player,201312080sfo,sfo,DaviVe00,pass_int,0,,,,,
player,201312080sfo,sfo,DaviVe00,pass_sacked,0,,,,,
player,201312080sfo,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201312080sfo,sfo,DaviVe00,pass_long,0,,,,,
player,201312080sfo,sfo,DaviVe00,pass_rating,,,,,,
player,201312080sfo,sfo,DaviVe00,rush_att,0,,,,,
player,201312080sfo,sfo,DaviVe00,rush_yds,0,,,,,
player,201312080sfo,sfo,DaviVe00,rush_td,0,,,,,
player,201312080sfo,sfo,DaviVe00,rush_long,0,,,,,
player,201312080sfo,sfo,DaviVe00,targets,3,,,,,
player,201312080sfo,sfo,DaviVe00,rec,2,,,,,
player,201312080sfo,sfo,DaviVe00,rec_yds,21,,,,,
player,201312080sfo,sfo,DaviVe00,rec_td,1,,,,,
player,201312080sfo,sfo,DaviVe00,rec_long,13,,,,,
player,201312080sfo,sfo,DaviVe00,fumbles,0,,,,,
player,201312080sfo,sfo,DaviVe00,fumbles_lost,0,,,,,
player,201312080sfo,sfo,MannMa01,pass_cmp,0,,,,,
player,201312080sfo,sfo,MannMa01,pass_att,0,,,,,
player,201312080sfo,sfo,MannMa01,pass_yds,0,,,,,
player,201312080sfo,sfo,MannMa01,pass_td,0,,,,,
player,201312080sfo,sfo,MannMa01,pass_int,0,,,,,
player,201312080sfo,sfo,MannMa01,pass_sacked,0,,,,,
player,201312080sfo,sfo,MannMa01,pass_sacked_yds,0,,,,,
player,201312080sfo,sfo,MannMa01,pass_long,0,,,,,
player,201312080sfo,sfo,MannMa01,pass_rating,,,,,,
player,201312080sfo,sfo,MannMa01,rush_att,0,,,,,
player,201312080sfo,sfo,MannMa01,rush_yds,0,,,,,
player,201312080sfo,sfo,MannMa01,rush_td,0,,,,,
player,201312080sfo,sfo,MannMa01,rush_long,0,,,,,
player,201312080sfo,sfo,MannMa01,targets,4,,,,,
player,201312080sfo,sfo,MannMa01,rec,0,,,,,
player,201312080sfo,sfo,MannMa01,rec_yds,0,,,,,
player,201312080sfo,sfo,MannMa01,rec_td,0,,,,,
player,201312080sfo,sfo,MannMa01,rec_long,0,,,,,
player,201312080sfo,sfo,MannMa01,fumbles,0,,,,,
player,201312080sfo,sfo,MannMa01,fumbles_lost,0,,,,,
player,201312080sfo,sea,MaxwBy00,def_int,1,,,,,
player,201312080sfo,sea,MaxwBy00,def_int_yds,2,,,,,
player,201312080sfo,sea,MaxwBy00,def_int_td,0,,,,,
player,201312080sfo,sea,MaxwBy00,def_int_long,2,,,,,
player,201312080sfo,sea,MaxwBy00,pass_defended,3,,,,,
player,201312080sfo,sea,MaxwBy00,sacks,0.0,,,,,
player,201312080sfo,sea,MaxwBy00,tackles_combined,5,,,,,
player,201312080sfo,sea,MaxwBy00,tackles_solo,5,,,,,
player,201312080sfo,sea,MaxwBy00,tackles_assists,0,,,,,
player,201312080sfo,sea,MaxwBy00,tackles_loss,0,,,,,
player,201312080sfo,sea,MaxwBy00,qb_hits,0,,,,,
player,201312080sfo,sea,MaxwBy00,fumbles_rec,0,,,,,
player,201312080sfo,sea,MaxwBy00,fumbles_rec_yds,0,,,,,
player,201312080sfo,sea,MaxwBy00,fumbles_rec_td,0,,,,,
player,201312080sfo,sea,MaxwBy00,fumbles_forced,0,,,,,
player,201312080sfo,sea,ClemCh23,def_int,0,,,,,
player,201312080sfo,sea,ClemCh23,def_int_yds,0,,,,,
player,201312080sfo,sea,ClemCh23,def_int_td,0,,,,,
player,201312080sfo,sea,ClemCh23,def_int_long,0,,,,,
player,201312080sfo,sea,ClemCh23,pass_defended,0,,,,,
player,201312080sfo,sea,ClemCh23,sacks,1.0,,,,,
player,201312080sfo,sea,ClemCh23,tackles_combined,3,,,,,
player,201312080sfo,sea,ClemCh23,tackles_solo,2,,,,,
player,201312080sfo,sea,ClemCh23,tackles_assists,1,,,,,
player,201312080sfo,sea,ClemCh23,tackles_loss,1,,,,,
player,201312080sfo,sea,ClemCh23,qb_hits,1,,,,,
player,201312080sfo,sea,ClemCh23,fumbles_rec,0,,,,,
player,201312080sfo,sea,ClemCh23,fumbles_rec_yds,0,,,,,
player,201312080sfo,sea,ClemCh23,fumbles_rec_td,0,,,,,
player,201312080sfo,sea,ClemCh23,fumbles_forced,0,,,,,
player,201312080sfo,sea,McDoCl99,def_int,0,,,,,
player,201312080sfo,sea,McDoCl99,def_int_yds,0,,,,,
player,201312080sfo,sea,McDoCl99,def_int_td,0,,,,,
player,201312080sfo,sea,McDoCl99,def_int_long,0,,,,,
player,201312080sfo,sea,McDoCl99,pass_defended,0,,,,,
player,201312080sfo,sea,McDoCl99,sacks,1.0,,,,,
player,201312080sfo,sea,McDoCl99,tackles_combined,3,,,,,
player,201312080sfo,sea,McDoCl99,tackles_solo,3,,,,,
player,201312080sfo,sea,McDoCl99,tackles_assists,0,,,,,
player,201312080sfo,sea,McDoCl99,tackles_loss,1,,,,,
player,201312080sfo,sea,McDoCl99,qb_hits,1,,,,,
player,201312080sfo,sea,McDoCl99,fumbles_rec,0,,,,,
player,201312080sfo,sea,McDoCl99,fumbles_rec_yds,0,,,,,
player,201312080sfo,sea,McDoCl99,fumbles_rec_td,0,,,,,
player,201312080sfo,sea,McDoCl99,fumbles_forced,0,,,,,
player,201312080sfo,sea,WagnBo00,def_int,0,,,,,
player,201312080sfo,sea,WagnBo00,def_int_yds,0,,,,,
player,201312080sfo,sea,WagnBo00,def_int_td,0,,,,,
player,201312080sfo,sea,WagnBo00,def_int_long,0,,,,,
player,201312080sfo,sea,WagnBo00,pass_defended,0,,,,,
player,201312080sfo,sea,WagnBo00,sacks,0.0,,,,,
player,201312080sfo,sea,WagnBo00,tackles_combined,9,,,,,
player,201312080sfo,sea,WagnBo00,tackles_solo,7,,,,,
player,201312080sfo,sea,WagnBo00,tackles_assists,2,,,,,
player,201312080sfo,sea,WagnBo00,tackles_loss,0,,,,,
player,201312080sfo,sea,WagnBo00,qb_hits,0,,,,,
player,201312080sfo,sea,WagnBo00,fumbles_rec,0,,,,,
player,201312080sfo,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201312080sfo,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201312080sfo,sea,WagnBo00,fumbles_forced,0,,,,,
player,201312080sfo,sea,ChanKa99,def_int,0,,,,,
player,201312080sfo,sea,ChanKa99,def_int_yds,0,,,,,
player,201312080sfo,sea,ChanKa99,def_int_td,0,,,,,
player,201312080sfo,sea,ChanKa99,def_int_long,0,,,,,
player,201312080sfo,sea,ChanKa99,pass_defended,0,,,,,
player,201312080sfo,sea,ChanKa99,sacks,0.0,,,,,
player,201312080sfo,sea,ChanKa99,tackles_combined,6,,,,,
player,201312080sfo,sea,ChanKa99,tackles_solo,6,,,,,
player,201312080sfo,sea,ChanKa99,tackles_assists,0,,,,,
player,201312080sfo,sea,ChanKa99,tackles_loss,1,,,,,
player,201312080sfo,sea,ChanKa99,qb_hits,0,,,,,
player,201312080sfo,sea,ChanKa99,fumbles_rec,0,,,,,
player,201312080sfo,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201312080sfo,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201312080sfo,sea,ChanKa99,fumbles_forced,0,,,,,
player,201312080sfo,sea,IrviBr00,def_int,0,,,,,
player,201312080sfo,sea,IrviBr00,def_int_yds,0,,,,,
player,201312080sfo,sea,IrviBr00,def_int_td,0,,,,,
player,201312080sfo,sea,IrviBr00,def_int_long,0,,,,,
player,201312080sfo,sea,IrviBr00,pass_defended,0,,,,,
player,201312080sfo,sea,IrviBr00,sacks,0.0,,,,,
player,201312080sfo,sea,IrviBr00,tackles_combined,6,,,,,
player,201312080sfo,sea,IrviBr00,tackles_solo,5,,,,,
player,201312080sfo,sea,IrviBr00,tackles_assists,1,,,,,
player,201312080sfo,sea,IrviBr00,tackles_loss,0,,,,,
player,201312080sfo,sea,IrviBr00,qb_hits,0,,,,,
player,201312080sfo,sea,IrviBr00,fumbles_rec,0,,,,,
player,201312080sfo,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201312080sfo,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201312080sfo,sea,IrviBr00,fumbles_forced,0,,,,,
