game,2013,16,20131222,201312220was,dal,"Dallas Cowboys",24,was,"Washington Redskins",23
player,201312220was,dal,BryaDe01,pass_rating,,,,,,
player,201312220was,dal,BryaDe01,rush_att,0,,,,,
player,201312220was,dal,BryaDe01,rush_yds,0,,,,,
player,201312220was,dal,BryaDe01,rush_td,0,,,,,
player,201312220was,dal,BryaDe01,rush_long,0,,,,,
player,201312220was,dal,BryaDe01,targets,11,,,,,
player,201312220was,dal,BryaDe01,rec,4,,,,,
player,201312220was,dal,BryaDe01,rec_yds,73,,,,,
player,201312220was,dal,BryaDe01,rec_td,1,,,,,
player,201312220was,dal,BryaDe01,rec_long,31,,,,,
player,201312220was,dal,BryaDe01,fumbles,0,,,,,
player,201312220was,dal,BryaDe01,fumbles_lost,0,,,,,
player,201312220was,dal,BeasCo00,pass_cmp,0,,,,,
player,201312220was,dal,BeasCo00,pass_att,0,,,,,
player,201312220was,dal,BeasCo00,pass_yds,0,,,,,
player,201312220was,dal,BeasCo00,pass_td,0,,,,,
player,201312220was,dal,BeasCo00,pass_int,0,,,,,
player,201312220was,dal,BeasCo00,pass_sacked,0,,,,,
player,201312220was,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201312220was,dal,BeasCo00,pass_long,0,,,,,
player,201312220was,dal,BeasCo00,pass_rating,,,,,,
player,201312220was,dal,BeasCo00,rush_att,0,,,,,
player,201312220was,dal,BeasCo00,rush_yds,0,,,,,
player,201312220was,dal,BeasCo00,rush_td,0,,,,,
player,201312220was,dal,BeasCo00,rush_long,0,,,,,
player,201312220was,dal,BeasCo00,targets,2,,,,,
player,201312220was,dal,BeasCo00,rec,2,,,,,
player,201312220was,dal,BeasCo00,rec_yds,29,,,,,
player,201312220was,dal,BeasCo00,rec_td,0,,,,,
player,201312220was,dal,BeasCo00,rec_long,20,,,,,
player,201312220was,dal,BeasCo00,fumbles,0,,,,,
player,201312220was,dal,BeasCo00,fumbles_lost,0,,,,,
player,201312220was,dal,WittJa00,pass_cmp,0,,,,,
player,201312220was,dal,WittJa00,pass_att,0,,,,,
player,201312220was,dal,WittJa00,pass_yds,0,,,,,
player,201312220was,dal,WittJa00,pass_td,0,,,,,
player,201312220was,dal,WittJa00,pass_int,0,,,,,
player,201312220was,dal,WittJa00,pass_sacked,0,,,,,
player,201312220was,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201312220was,dal,WittJa00,pass_long,0,,,,,
player,201312220was,dal,WittJa00,pass_rating,,,,,,
player,201312220was,dal,WittJa00,rush_att,0,,,,,
player,201312220was,dal,WittJa00,rush_yds,0,,,,,
player,201312220was,dal,WittJa00,rush_td,0,,,,,
player,201312220was,dal,WittJa00,rush_long,0,,,,,
player,201312220was,dal,WittJa00,targets,2,,,,,
player,201312220was,dal,WittJa00,rec,2,,,,,
player,201312220was,dal,WittJa00,rec_yds,13,,,,,
player,201312220was,dal,WittJa00,rec_td,0,,,,,
player,201312220was,dal,WittJa00,rec_long,8,,,,,
player,201312220was,dal,WittJa00,fumbles,0,,,,,
player,201312220was,dal,WittJa00,fumbles_lost,0,,,,,
player,201312220was,dal,AustMi00,pass_cmp,0,,,,,
player,201312220was,dal,AustMi00,pass_att,0,,,,,
player,201312220was,dal,AustMi00,pass_yds,0,,,,,
player,201312220was,dal,AustMi00,pass_td,0,,,,,
player,201312220was,dal,AustMi00,pass_int,0,,,,,
player,201312220was,dal,AustMi00,pass_sacked,0,,,,,
player,201312220was,dal,AustMi00,pass_sacked_yds,0,,,,,
player,201312220was,dal,AustMi00,pass_long,0,,,,,
player,201312220was,dal,AustMi00,pass_rating,,,,,,
player,201312220was,dal,AustMi00,rush_att,0,,,,,
player,201312220was,dal,AustMi00,rush_yds,0,,,,,
player,201312220was,dal,AustMi00,rush_td,0,,,,,
player,201312220was,dal,AustMi00,rush_long,0,,,,,
player,201312220was,dal,AustMi00,targets,2,,,,,
player,201312220was,dal,AustMi00,rec,1,,,,,
player,201312220was,dal,AustMi00,rec_yds,8,,,,,
player,201312220was,dal,AustMi00,rec_td,0,,,,,
player,201312220was,dal,AustMi00,rec_long,8,,,,,
player,201312220was,dal,AustMi00,fumbles,0,,,,,
player,201312220was,dal,AustMi00,fumbles_lost,0,,,,,
player,201312220was,dal,ClutTy00,pass_cmp,0,,,,,
player,201312220was,dal,ClutTy00,pass_att,0,,,,,
player,201312220was,dal,ClutTy00,pass_yds,0,,,,,
player,201312220was,dal,ClutTy00,pass_td,0,,,,,
player,201312220was,dal,ClutTy00,pass_int,0,,,,,
player,201312220was,dal,ClutTy00,pass_sacked,0,,,,,
player,201312220was,dal,ClutTy00,pass_sacked_yds,0,,,,,
player,201312220was,dal,ClutTy00,pass_long,0,,,,,
player,201312220was,dal,ClutTy00,pass_rating,,,,,,
player,201312220was,dal,ClutTy00,rush_att,0,,,,,
player,201312220was,dal,ClutTy00,rush_yds,0,,,,,
player,201312220was,dal,ClutTy00,rush_td,0,,,,,
player,201312220was,dal,ClutTy00,rush_long,0,,,,,
player,201312220was,dal,ClutTy00,targets,1,,,,,
player,201312220was,dal,ClutTy00,rec,1,,,,,
player,201312220was,dal,ClutTy00,rec_yds,4,,,,,
player,201312220was,dal,ClutTy00,rec_td,0,,,,,
player,201312220was,dal,ClutTy00,rec_long,4,,,,,
player,201312220was,dal,ClutTy00,fumbles,1,,,,,
player,201312220was,dal,ClutTy00,fumbles_lost,1,,,,,
player,201312220was,was,CousKi00,pass_cmp,21,,,,,
player,201312220was,was,CousKi00,pass_att,36,,,,,
player,201312220was,was,CousKi00,pass_yds,197,,,,,
player,201312220was,was,CousKi00,pass_td,1,,,,,
player,201312220was,was,CousKi00,pass_int,1,,,,,
player,201312220was,was,CousKi00,pass_sacked,0,,,,,
player,201312220was,was,CousKi00,pass_sacked_yds,0,,,,,
player,201312220was,was,CousKi00,pass_long,28,,,,,
player,201312220was,was,CousKi00,pass_rating,71.2,,,,,
player,201312220was,was,CousKi00,rush_att,2,,,,,
player,201312220was,was,CousKi00,rush_yds,10,,,,,
player,201312220was,was,CousKi00,rush_td,0,,,,,
player,201312220was,was,CousKi00,rush_long,6,,,,,
player,201312220was,was,CousKi00,targets,0,,,,,
player,201312220was,was,CousKi00,rec,0,,,,,
player,201312220was,was,CousKi00,rec_yds,0,,,,,
player,201312220was,was,CousKi00,rec_td,0,,,,,
player,201312220was,was,CousKi00,rec_long,0,,,,,
player,201312220was,was,CousKi00,fumbles,0,,,,,
player,201312220was,was,CousKi00,fumbles_lost,0,,,,,
player,201312220was,was,MorrAl00,pass_cmp,0,,,,,
player,201312220was,was,MorrAl00,pass_att,0,,,,,
player,201312220was,was,MorrAl00,pass_yds,0,,,,,
player,201312220was,was,MorrAl00,pass_td,0,,,,,
player,201312220was,was,MorrAl00,pass_int,0,,,,,
player,201312220was,was,MorrAl00,pass_sacked,0,,,,,
player,201312220was,was,MorrAl00,pass_sacked_yds,0,,,,,
player,201312220was,was,MorrAl00,pass_long,0,,,,,
player,201312220was,was,MorrAl00,pass_rating,,,,,,
player,201312220was,was,MorrAl00,rush_att,24,,,,,
player,201312220was,was,MorrAl00,rush_yds,88,,,,,
player,201312220was,was,MorrAl00,rush_td,1,,,,,
player,201312220was,was,MorrAl00,rush_long,18,,,,,
player,201312220was,was,MorrAl00,targets,1,,,,,
player,201312220was,was,MorrAl00,rec,0,,,,,
player,201312220was,was,MorrAl00,rec_yds,0,,,,,
player,201312220was,was,MorrAl00,rec_td,0,,,,,
player,201312220was,was,MorrAl00,rec_long,0,,,,,
player,201312220was,was,MorrAl00,fumbles,0,,,,,
player,201312220was,was,MorrAl00,fumbles_lost,0,,,,,
player,201312220was,was,MorgJo00,pass_cmp,0,,,,,
player,201312220was,was,MorgJo00,pass_att,0,,,,,
player,201312220was,was,MorgJo00,pass_yds,0,,,,,
player,201312220was,was,MorgJo00,pass_td,0,,,,,
player,201312220was,was,MorgJo00,pass_int,0,,,,,
player,201312220was,was,MorgJo00,pass_sacked,0,,,,,
player,201312220was,was,MorgJo00,pass_sacked_yds,0,,,,,
player,201312220was,was,MorgJo00,pass_long,0,,,,,
player,201312220was,was,MorgJo00,pass_rating,,,,,,
player,201312220was,was,MorgJo00,rush_att,1,,,,,
player,201312220was,was,MorgJo00,rush_yds,4,,,,,
player,201312220was,was,MorgJo00,rush_td,0,,,,,
player,201312220was,was,MorgJo00,rush_long,4,,,,,
player,201312220was,was,MorgJo00,targets,1,,,,,
player,201312220was,was,MorgJo00,rec,0,,,,,
player,201312220was,was,MorgJo00,rec_yds,0,,,,,
player,201312220was,was,MorgJo00,rec_td,0,,,,,
player,201312220was,was,MorgJo00,rec_long,0,,,,,
player,201312220was,was,MorgJo00,fumbles,0,,,,,
player,201312220was,was,MorgJo00,fumbles_lost,0,,,,,
player,201312220was,was,GarcPi00,pass_cmp,0,,,,,
player,201312220was,was,GarcPi00,pass_att,0,,,,,
player,201312220was,was,GarcPi00,pass_yds,0,,,,,
player,201312220was,was,GarcPi00,pass_td,0,,,,,
player,201312220was,was,GarcPi00,pass_int,0,,,,,
player,201312220was,was,GarcPi00,pass_sacked,0,,,,,
player,201312220was,was,GarcPi00,pass_sacked_yds,0,,,,,
player,201312220was,was,GarcPi00,pass_long,0,,,,,
player,201312220was,was,GarcPi00,pass_rating,,,,,,
player,201312220was,was,GarcPi00,rush_att,0,,,,,
player,201312220was,was,GarcPi00,rush_yds,0,,,,,
player,201312220was,was,GarcPi00,rush_td,0,,,,,
player,201312220was,was,GarcPi00,rush_long,0,,,,,
player,201312220was,was,GarcPi00,targets,18,,,,,
player,201312220was,was,GarcPi00,rec,11,,,,,
player,201312220was,was,GarcPi00,rec_yds,144,,,,,
player,201312220was,was,GarcPi00,rec_td,1,,,,,
player,201312220was,was,GarcPi00,rec_long,28,,,,,
player,201312220was,was,GarcPi00,fumbles,0,,,,,
player,201312220was,was,GarcPi00,fumbles_lost,0,,,,,
player,201312220was,was,RobiAl00,pass_cmp,0,,,,,
player,201312220was,was,RobiAl00,pass_att,0,,,,,
player,201312220was,was,RobiAl00,pass_yds,0,,,,,
player,201312220was,was,RobiAl00,pass_td,0,,,,,
player,201312220was,was,RobiAl00,pass_int,0,,,,,
player,201312220was,was,RobiAl00,pass_sacked,0,,,,,
player,201312220was,was,RobiAl00,pass_sacked_yds,0,,,,,
player,201312220was,was,RobiAl00,pass_long,0,,,,,
player,201312220was,was,RobiAl00,pass_rating,,,,,,
player,201312220was,was,RobiAl00,rush_att,0,,,,,
player,201312220was,was,RobiAl00,rush_yds,0,,,,,
player,201312220was,was,RobiAl00,rush_td,0,,,,,
player,201312220was,was,RobiAl00,rush_long,0,,,,,
player,201312220was,was,RobiAl00,targets,3,,,,,
player,201312220was,was,RobiAl00,rec,1,,,,,
player,201312220was,was,RobiAl00,rec_yds,14,,,,,
player,201312220was,was,RobiAl00,rec_td,0,,,,,
player,201312220was,was,RobiAl00,rec_long,14,,,,,
player,201312220was,was,RobiAl00,fumbles,0,,,,,
player,201312220was,was,RobiAl00,fumbles_lost,0,,,,,
player,201312220was,was,MossSa00,pass_cmp,0,,,,,
player,201312220was,was,MossSa00,pass_att,0,,,,,
player,201312220was,was,MossSa00,pass_yds,0,,,,,
player,201312220was,was,MossSa00,pass_td,0,,,,,
player,201312220was,was,MossSa00,pass_int,0,,,,,
player,201312220was,was,MossSa00,pass_sacked,0,,,,,
player,201312220was,was,MossSa00,pass_sacked_yds,0,,,,,
player,201312220was,was,MossSa00,pass_long,0,,,,,
player,201312220was,was,MossSa00,pass_rating,,,,,,
player,201312220was,was,MossSa00,rush_att,0,,,,,
player,201312220was,was,MossSa00,rush_yds,0,,,,,
player,201312220was,was,MossSa00,rush_td,0,,,,,
player,201312220was,was,MossSa00,rush_long,0,,,,,
player,201312220was,was,MossSa00,targets,4,,,,,
player,201312220was,was,MossSa00,rec,2,,,,,
player,201312220was,was,MossSa00,rec_yds,13,,,,,
player,201312220was,was,MossSa00,rec_td,0,,,,,
player,201312220was,was,MossSa00,rec_long,8,,,,,
player,201312220was,was,MossSa00,fumbles,0,,,,,
player,201312220was,was,MossSa00,fumbles_lost,0,,,,,
player,201312220was,was,DaviFr01,pass_cmp,0,,,,,
player,201312220was,was,DaviFr01,pass_att,0,,,,,
player,201312220was,was,DaviFr01,pass_yds,0,,,,,
player,201312220was,was,DaviFr01,pass_td,0,,,,,
player,201312220was,was,DaviFr01,pass_int,0,,,,,
player,201312220was,was,DaviFr01,pass_sacked,0,,,,,
player,201312220was,was,DaviFr01,pass_sacked_yds,0,,,,,
player,201312220was,was,DaviFr01,pass_long,0,,,,,
player,201312220was,was,DaviFr01,pass_rating,,,,,,
player,201312220was,was,DaviFr01,rush_att,0,,,,,
player,201312220was,was,DaviFr01,rush_yds,0,,,,,
player,201312220was,was,DaviFr01,rush_td,0,,,,,
player,201312220was,was,DaviFr01,rush_long,0,,,,,
player,201312220was,was,DaviFr01,targets,1,,,,,
player,201312220was,was,DaviFr01,rec,1,,,,,
player,201312220was,was,DaviFr01,rec_yds,9,,,,,
player,201312220was,was,DaviFr01,rec_td,0,,,,,
player,201312220was,was,DaviFr01,rec_long,9,,,,,
player,201312220was,was,DaviFr01,fumbles,0,,,,,
player,201312220was,was,DaviFr01,fumbles_lost,0,,,,,
player,201312220was,was,PaulLo00,pass_cmp,0,,,,,
player,201312220was,was,PaulLo00,pass_att,0,,,,,
player,201312220was,was,PaulLo00,pass_yds,0,,,,,
player,201312220was,was,PaulLo00,pass_td,0,,,,,
player,201312220was,was,PaulLo00,pass_int,0,,,,,
player,201312220was,was,PaulLo00,pass_sacked,0,,,,,
player,201312220was,was,PaulLo00,pass_sacked_yds,0,,,,,
player,201312220was,was,PaulLo00,pass_long,0,,,,,
player,201312220was,was,PaulLo00,pass_rating,,,,,,
player,201312220was,was,PaulLo00,rush_att,0,,,,,
player,201312220was,was,PaulLo00,rush_yds,0,,,,,
player,201312220was,was,PaulLo00,rush_td,0,,,,,
player,201312220was,was,PaulLo00,rush_long,0,,,,,
player,201312220was,was,PaulLo00,targets,2,,,,,
player,201312220was,was,PaulLo00,rec,2,,,,,
player,201312220was,was,PaulLo00,rec_yds,7,,,,,
player,201312220was,was,PaulLo00,rec_td,0,,,,,
player,201312220was,was,PaulLo00,rec_long,5,,,,,
player,201312220was,was,PaulLo00,fumbles,0,,,,,
player,201312220was,was,PaulLo00,fumbles_lost,0,,,,,
player,201312220was,was,YounDa01,pass_cmp,0,,,,,
player,201312220was,was,YounDa01,pass_att,0,,,,,
player,201312220was,was,YounDa01,pass_yds,0,,,,,
player,201312220was,was,YounDa01,pass_td,0,,,,,
player,201312220was,was,YounDa01,pass_int,0,,,,,
player,201312220was,was,YounDa01,pass_sacked,0,,,,,
player,201312220was,was,YounDa01,pass_sacked_yds,0,,,,,
player,201312220was,was,YounDa01,pass_long,0,,,,,
player,201312220was,was,YounDa01,pass_rating,,,,,,
player,201312220was,was,YounDa01,rush_att,0,,,,,
player,201312220was,was,YounDa01,rush_yds,0,,,,,
player,201312220was,was,YounDa01,rush_td,0,,,,,
player,201312220was,was,YounDa01,rush_long,0,,,,,
player,201312220was,was,YounDa01,targets,3,,,,,
player,201312220was,was,YounDa01,rec,2,,,,,
player,201312220was,was,YounDa01,rec_yds,5,,,,,
player,201312220was,was,YounDa01,rec_td,0,,,,,
player,201312220was,was,YounDa01,rec_long,5,,,,,
player,201312220was,was,YounDa01,fumbles,0,,,,,
player,201312220was,was,YounDa01,fumbles_lost,0,,,,,
player,201312220was,was,HeluRo00,pass_cmp,0,,,,,
player,201312220was,was,HeluRo00,pass_att,0,,,,,
player,201312220was,was,HeluRo00,pass_yds,0,,,,,
player,201312220was,was,HeluRo00,pass_td,0,,,,,
player,201312220was,was,HeluRo00,pass_int,0,,,,,
player,201312220was,was,HeluRo00,pass_sacked,0,,,,,
player,201312220was,was,HeluRo00,pass_sacked_yds,0,,,,,
player,201312220was,was,HeluRo00,pass_long,0,,,,,
player,201312220was,was,HeluRo00,pass_rating,,,,,,
player,201312220was,was,HeluRo00,rush_att,1,,,,,
player,201312220was,was,HeluRo00,rush_yds,-2,,,,,
player,201312220was,was,HeluRo00,rush_td,0,,,,,
player,201312220was,was,HeluRo00,rush_long,-2,,,,,
player,201312220was,was,HeluRo00,targets,2,,,,,
player,201312220was,was,HeluRo00,rec,2,,,,,
player,201312220was,was,HeluRo00,rec_yds,5,,,,,
player,201312220was,was,HeluRo00,rec_td,0,,,,,
player,201312220was,was,HeluRo00,rec_long,4,,,,,
player,201312220was,was,HeluRo00,fumbles,0,,,,,
player,201312220was,was,HeluRo00,fumbles_lost,0,,,,,
player,201312220was,dal,HeatJe00,def_int,1,,,,,
player,201312220was,dal,HeatJe00,def_int_yds,0,,,,,
player,201312220was,dal,HeatJe00,def_int_td,0,,,,,
player,201312220was,dal,HeatJe00,def_int_long,0,,,,,
player,201312220was,dal,HeatJe00,pass_defended,1,,,,,
player,201312220was,dal,HeatJe00,sacks,0.0,,,,,
player,201312220was,dal,HeatJe00,tackles_combined,5,,,,,
player,201312220was,dal,HeatJe00,tackles_solo,4,,,,,
player,201312220was,dal,HeatJe00,tackles_assists,1,,,,,
player,201312220was,dal,HeatJe00,tackles_loss,0,,,,,
player,201312220was,dal,HeatJe00,qb_hits,1,,,,,
player,201312220was,dal,HeatJe00,fumbles_rec,0,,,,,
player,201312220was,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201312220was,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201312220was,dal,HeatJe00,fumbles_forced,0,,,,,
player,201312220was,dal,CartBr00,def_int,0,,,,,
player,201312220was,dal,CartBr00,def_int_yds,0,,,,,
player,201312220was,dal,CartBr00,def_int_td,0,,,,,
player,201312220was,dal,CartBr00,def_int_long,0,,,,,
player,201312220was,dal,CartBr00,pass_defended,0,,,,,
player,201312220was,dal,CartBr00,sacks,0.0,,,,,
player,201312220was,dal,CartBr00,tackles_combined,11,,,,,
player,201312220was,dal,CartBr00,tackles_solo,7,,,,,
player,201312220was,dal,CartBr00,tackles_assists,4,,,,,
player,201312220was,dal,CartBr00,tackles_loss,0,,,,,
player,201312220was,dal,CartBr00,qb_hits,0,,,,,
player,201312220was,dal,CartBr00,fumbles_rec,0,,,,,
player,201312220was,dal,CartBr00,fumbles_rec_yds,0,,,,,
player,201312220was,dal,CartBr00,fumbles_rec_td,0,,,,,
player,201312220was,dal,CartBr00,fumbles_forced,0,,,,,
player,201312220was,dal,ChurBa99,def_int,0,,,,,
player,201312220was,dal,ChurBa99,def_int_yds,0,,,,,
player,201312220was,dal,ChurBa99,def_int_td,0,,,,,
player,201312220was,dal,ChurBa99,def_int_long,0,,,,,
player,201312220was,dal,ChurBa99,pass_defended,0,,,,,
player,201312220was,dal,ChurBa99,sacks,0.0,,,,,
player,201312220was,dal,ChurBa99,tackles_combined,7,,,,,
player,201312220was,dal,ChurBa99,tackles_solo,4,,,,,
player,201312220was,dal,ChurBa99,tackles_assists,3,,,,,
player,201312220was,dal,ChurBa99,tackles_loss,0,,,,,
player,201312220was,dal,ChurBa99,qb_hits,0,,,,,
player,201312220was,dal,ChurBa99,fumbles_rec,0,,,,,
player,201312220was,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201312220was,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201312220was,dal,ChurBa99,fumbles_forced,0,,,,,
player,201312220was,dal,CarrBr99,def_int,0,,,,,
player,201312220was,dal,CarrBr99,def_int_yds,0,,,,,
player,201312220was,dal,CarrBr99,def_int_td,0,,,,,
player,201312220was,dal,CarrBr99,def_int_long,0,,,,,
player,201312220was,dal,CarrBr99,pass_defended,1,,,,,
player,201312220was,dal,CarrBr99,sacks,0.0,,,,,
player,201312220was,dal,CarrBr99,tackles_combined,6,,,,,
player,201312220was,dal,CarrBr99,tackles_solo,4,,,,,
player,201312220was,dal,CarrBr99,tackles_assists,2,,,,,
player,201312220was,dal,CarrBr99,tackles_loss,0,,,,,
player,201312220was,dal,CarrBr99,qb_hits,0,,,,,
player,201312220was,dal,CarrBr99,fumbles_rec,0,,,,,
player,201312220was,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201312220was,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201312220was,dal,CarrBr99,fumbles_forced,0,,,,,
player,201312220was,dal,HollDe01,def_int,0,,,,,
player,201312220was,dal,HollDe01,def_int_yds,0,,,,,
player,201312220was,dal,HollDe01,def_int_td,0,,,,,
player,201312220was,dal,HollDe01,def_int_long,0,,,,,
player,201312220was,dal,HollDe01,pass_defended,0,,,,,
player,201312220was,dal,HollDe01,sacks,0.0,,,,,
player,201312220was,dal,HollDe01,tackles_combined,6,,,,,
player,201312220was,dal,HollDe01,tackles_solo,1,,,,,
player,201312220was,dal,HollDe01,tackles_assists,5,,,,,
player,201312220was,dal,HollDe01,tackles_loss,0,,,,,
player,201312220was,dal,HollDe01,qb_hits,0,,,,,
player,201312220was,dal,HollDe01,fumbles_rec,0,,,,,
player,201312220was,dal,HollDe01,fumbles_rec_yds,0,,,,,
player,201312220was,dal,HollDe01,fumbles_rec_td,0,,,,,
player,201312220was,dal,HollDe01,fumbles_forced,0,,,,,
player,201312220was,dal,HaydNi99,def_int,0,,,,,
player,201312220was,dal,HaydNi99,def_int_yds,0,,,,,
player,201312220was,dal,HaydNi99,def_int_td,0,,,,,
player,201312220was,dal,HaydNi99,def_int_long,0,,,,,
player,201312220was,dal,HaydNi99,pass_defended,0,,,,,
player,201312220was,dal,HaydNi99,sacks,0.0,,,,,
player,201312220was,dal,HaydNi99,tackles_combined,5,,,,,
player,201312220was,dal,HaydNi99,tackles_solo,0,,,,,
player,201312220was,dal,HaydNi99,tackles_assists,5,,,,,
player,201312220was,dal,HaydNi99,tackles_loss,0,,,,,
player,201312220was,dal,HaydNi99,qb_hits,0,,,,,
player,201312220was,dal,HaydNi99,fumbles_rec,0,,,,,
player,201312220was,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201312220was,dal,HaydNi99,fumbles_rec_td,0,,,,,
player,201312220was,dal,HaydNi99,fumbles_forced,0,,,,,
player,201312220was,dal,ScanOr99,def_int,0,,,,,
player,201312220was,dal,ScanOr99,def_int_yds,0,,,,,
player,201312220was,dal,ScanOr99,def_int_td,0,,,,,
player,201312220was,dal,ScanOr99,def_int_long,0,,,,,
