game,2013,5,20131006,201310060nyg,phi,"Philadelphia Eagles",36,nyg,"New York Giants",21
player,201310060nyg,phi,FoleNi00,rush_yds,1,,,,,
player,201310060nyg,phi,FoleNi00,rush_td,0,,,,,
player,201310060nyg,phi,FoleNi00,rush_long,3,,,,,
player,201310060nyg,phi,FoleNi00,targets,0,,,,,
player,201310060nyg,phi,FoleNi00,rec,0,,,,,
player,201310060nyg,phi,FoleNi00,rec_yds,0,,,,,
player,201310060nyg,phi,FoleNi00,rec_td,0,,,,,
player,201310060nyg,phi,FoleNi00,rec_long,0,,,,,
player,201310060nyg,phi,FoleNi00,fumbles,0,,,,,
player,201310060nyg,phi,FoleNi00,fumbles_lost,0,,,,,
player,201310060nyg,phi,VickMi00,pass_cmp,6,,,,,
player,201310060nyg,phi,VickMi00,pass_att,14,,,,,
player,201310060nyg,phi,VickMi00,pass_yds,105,,,,,
player,201310060nyg,phi,VickMi00,pass_td,0,,,,,
player,201310060nyg,phi,VickMi00,pass_int,0,,,,,
player,201310060nyg,phi,VickMi00,pass_sacked,0,,,,,
player,201310060nyg,phi,VickMi00,pass_sacked_yds,0,,,,,
player,201310060nyg,phi,VickMi00,pass_long,56,,,,,
player,201310060nyg,phi,VickMi00,pass_rating,69.0,,,,,
player,201310060nyg,phi,VickMi00,rush_att,7,,,,,
player,201310060nyg,phi,VickMi00,rush_yds,79,,,,,
player,201310060nyg,phi,VickMi00,rush_td,0,,,,,
player,201310060nyg,phi,VickMi00,rush_long,34,,,,,
player,201310060nyg,phi,VickMi00,targets,0,,,,,
player,201310060nyg,phi,VickMi00,rec,0,,,,,
player,201310060nyg,phi,VickMi00,rec_yds,0,,,,,
player,201310060nyg,phi,VickMi00,rec_td,0,,,,,
player,201310060nyg,phi,VickMi00,rec_long,0,,,,,
player,201310060nyg,phi,VickMi00,fumbles,0,,,,,
player,201310060nyg,phi,VickMi00,fumbles_lost,0,,,,,
player,201310060nyg,phi,McCoLe01,pass_cmp,0,,,,,
player,201310060nyg,phi,McCoLe01,pass_att,0,,,,,
player,201310060nyg,phi,McCoLe01,pass_yds,0,,,,,
player,201310060nyg,phi,McCoLe01,pass_td,0,,,,,
player,201310060nyg,phi,McCoLe01,pass_int,0,,,,,
player,201310060nyg,phi,McCoLe01,pass_sacked,0,,,,,
player,201310060nyg,phi,McCoLe01,pass_sacked_yds,0,,,,,
player,201310060nyg,phi,McCoLe01,pass_long,0,,,,,
player,201310060nyg,phi,McCoLe01,pass_rating,,,,,,
player,201310060nyg,phi,McCoLe01,rush_att,20,,,,,
player,201310060nyg,phi,McCoLe01,rush_yds,46,,,,,
player,201310060nyg,phi,McCoLe01,rush_td,1,,,,,
player,201310060nyg,phi,McCoLe01,rush_long,17,,,,,
player,201310060nyg,phi,McCoLe01,targets,8,,,,,
player,201310060nyg,phi,McCoLe01,rec,6,,,,,
player,201310060nyg,phi,McCoLe01,rec_yds,46,,,,,
player,201310060nyg,phi,McCoLe01,rec_td,0,,,,,
player,201310060nyg,phi,McCoLe01,rec_long,12,,,,,
player,201310060nyg,phi,McCoLe01,fumbles,0,,,,,
player,201310060nyg,phi,McCoLe01,fumbles_lost,0,,,,,
player,201310060nyg,phi,BrowBr02,pass_cmp,0,,,,,
player,201310060nyg,phi,BrowBr02,pass_att,0,,,,,
player,201310060nyg,phi,BrowBr02,pass_yds,0,,,,,
player,201310060nyg,phi,BrowBr02,pass_td,0,,,,,
player,201310060nyg,phi,BrowBr02,pass_int,0,,,,,
player,201310060nyg,phi,BrowBr02,pass_sacked,0,,,,,
player,201310060nyg,phi,BrowBr02,pass_sacked_yds,0,,,,,
player,201310060nyg,phi,BrowBr02,pass_long,0,,,,,
player,201310060nyg,phi,BrowBr02,pass_rating,,,,,,
player,201310060nyg,phi,BrowBr02,rush_att,5,,,,,
player,201310060nyg,phi,BrowBr02,rush_yds,11,,,,,
player,201310060nyg,phi,BrowBr02,rush_td,0,,,,,
player,201310060nyg,phi,BrowBr02,rush_long,7,,,,,
player,201310060nyg,phi,BrowBr02,targets,2,,,,,
player,201310060nyg,phi,BrowBr02,rec,1,,,,,
player,201310060nyg,phi,BrowBr02,rec_yds,6,,,,,
player,201310060nyg,phi,BrowBr02,rec_td,0,,,,,
player,201310060nyg,phi,BrowBr02,rec_long,6,,,,,
player,201310060nyg,phi,BrowBr02,fumbles,0,,,,,
player,201310060nyg,phi,BrowBr02,fumbles_lost,0,,,,,
player,201310060nyg,phi,PolkCh00,pass_cmp,0,,,,,
player,201310060nyg,phi,PolkCh00,pass_att,0,,,,,
player,201310060nyg,phi,PolkCh00,pass_yds,0,,,,,
player,201310060nyg,phi,PolkCh00,pass_td,0,,,,,
player,201310060nyg,phi,PolkCh00,pass_int,0,,,,,
player,201310060nyg,phi,PolkCh00,pass_sacked,0,,,,,
player,201310060nyg,phi,PolkCh00,pass_sacked_yds,0,,,,,
player,201310060nyg,phi,PolkCh00,pass_long,0,,,,,
player,201310060nyg,phi,PolkCh00,pass_rating,,,,,,
player,201310060nyg,phi,PolkCh00,rush_att,2,,,,,
player,201310060nyg,phi,PolkCh00,rush_yds,3,,,,,
player,201310060nyg,phi,PolkCh00,rush_td,0,,,,,
player,201310060nyg,phi,PolkCh00,rush_long,3,,,,,
player,201310060nyg,phi,PolkCh00,targets,0,,,,,
player,201310060nyg,phi,PolkCh00,rec,0,,,,,
player,201310060nyg,phi,PolkCh00,rec_yds,0,,,,,
player,201310060nyg,phi,PolkCh00,rec_td,0,,,,,
player,201310060nyg,phi,PolkCh00,rec_long,0,,,,,
player,201310060nyg,phi,PolkCh00,fumbles,0,,,,,
player,201310060nyg,phi,PolkCh00,fumbles_lost,0,,,,,
player,201310060nyg,phi,JackDe00,pass_cmp,0,,,,,
player,201310060nyg,phi,JackDe00,pass_att,0,,,,,
player,201310060nyg,phi,JackDe00,pass_yds,0,,,,,
player,201310060nyg,phi,JackDe00,pass_td,0,,,,,
player,201310060nyg,phi,JackDe00,pass_int,0,,,,,
player,201310060nyg,phi,JackDe00,pass_sacked,0,,,,,
player,201310060nyg,phi,JackDe00,pass_sacked_yds,0,,,,,
player,201310060nyg,phi,JackDe00,pass_long,0,,,,,
player,201310060nyg,phi,JackDe00,pass_rating,,,,,,
player,201310060nyg,phi,JackDe00,rush_att,0,,,,,
player,201310060nyg,phi,JackDe00,rush_yds,0,,,,,
player,201310060nyg,phi,JackDe00,rush_td,0,,,,,
player,201310060nyg,phi,JackDe00,rush_long,0,,,,,
player,201310060nyg,phi,JackDe00,targets,12,,,,,
player,201310060nyg,phi,JackDe00,rec,7,,,,,
player,201310060nyg,phi,JackDe00,rec_yds,132,,,,,
player,201310060nyg,phi,JackDe00,rec_td,1,,,,,
player,201310060nyg,phi,JackDe00,rec_long,56,,,,,
player,201310060nyg,phi,JackDe00,fumbles,0,,,,,
player,201310060nyg,phi,JackDe00,fumbles_lost,0,,,,,
player,201310060nyg,phi,CeleBr00,pass_cmp,0,,,,,
player,201310060nyg,phi,CeleBr00,pass_att,0,,,,,
player,201310060nyg,phi,CeleBr00,pass_yds,0,,,,,
player,201310060nyg,phi,CeleBr00,pass_td,0,,,,,
player,201310060nyg,phi,CeleBr00,pass_int,0,,,,,
player,201310060nyg,phi,CeleBr00,pass_sacked,0,,,,,
player,201310060nyg,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201310060nyg,phi,CeleBr00,pass_long,0,,,,,
player,201310060nyg,phi,CeleBr00,pass_rating,,,,,,
player,201310060nyg,phi,CeleBr00,rush_att,0,,,,,
player,201310060nyg,phi,CeleBr00,rush_yds,0,,,,,
player,201310060nyg,phi,CeleBr00,rush_td,0,,,,,
player,201310060nyg,phi,CeleBr00,rush_long,0,,,,,
player,201310060nyg,phi,CeleBr00,targets,3,,,,,
player,201310060nyg,phi,CeleBr00,rec,3,,,,,
player,201310060nyg,phi,CeleBr00,rec_yds,47,,,,,
player,201310060nyg,phi,CeleBr00,rec_td,1,,,,,
player,201310060nyg,phi,CeleBr00,rec_long,25,,,,,
player,201310060nyg,phi,CeleBr00,fumbles,0,,,,,
player,201310060nyg,phi,CeleBr00,fumbles_lost,0,,,,,
player,201310060nyg,phi,ErtzZa00,pass_cmp,0,,,,,
player,201310060nyg,phi,ErtzZa00,pass_att,0,,,,,
player,201310060nyg,phi,ErtzZa00,pass_yds,0,,,,,
player,201310060nyg,phi,ErtzZa00,pass_td,0,,,,,
player,201310060nyg,phi,ErtzZa00,pass_int,0,,,,,
player,201310060nyg,phi,ErtzZa00,pass_sacked,0,,,,,
player,201310060nyg,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201310060nyg,phi,ErtzZa00,pass_long,0,,,,,
player,201310060nyg,phi,ErtzZa00,pass_rating,,,,,,
player,201310060nyg,phi,ErtzZa00,rush_att,0,,,,,
player,201310060nyg,phi,ErtzZa00,rush_yds,0,,,,,
player,201310060nyg,phi,ErtzZa00,rush_td,0,,,,,
player,201310060nyg,phi,ErtzZa00,rush_long,0,,,,,
player,201310060nyg,phi,ErtzZa00,targets,3,,,,,
player,201310060nyg,phi,ErtzZa00,rec,2,,,,,
player,201310060nyg,phi,ErtzZa00,rec_yds,38,,,,,
player,201310060nyg,phi,ErtzZa00,rec_td,0,,,,,
player,201310060nyg,phi,ErtzZa00,rec_long,24,,,,,
player,201310060nyg,phi,ErtzZa00,fumbles,0,,,,,
player,201310060nyg,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201310060nyg,phi,AvanJa00,pass_cmp,0,,,,,
player,201310060nyg,phi,AvanJa00,pass_att,0,,,,,
player,201310060nyg,phi,AvanJa00,pass_yds,0,,,,,
player,201310060nyg,phi,AvanJa00,pass_td,0,,,,,
player,201310060nyg,phi,AvanJa00,pass_int,0,,,,,
player,201310060nyg,phi,AvanJa00,pass_sacked,0,,,,,
player,201310060nyg,phi,AvanJa00,pass_sacked_yds,0,,,,,
player,201310060nyg,phi,AvanJa00,pass_long,0,,,,,
player,201310060nyg,phi,AvanJa00,pass_rating,,,,,,
player,201310060nyg,phi,AvanJa00,rush_att,0,,,,,
player,201310060nyg,phi,AvanJa00,rush_yds,0,,,,,
player,201310060nyg,phi,AvanJa00,rush_td,0,,,,,
player,201310060nyg,phi,AvanJa00,rush_long,0,,,,,
player,201310060nyg,phi,AvanJa00,targets,7,,,,,
player,201310060nyg,phi,AvanJa00,rec,3,,,,,
player,201310060nyg,phi,AvanJa00,rec_yds,33,,,,,
player,201310060nyg,phi,AvanJa00,rec_td,0,,,,,
player,201310060nyg,phi,AvanJa00,rec_long,22,,,,,
player,201310060nyg,phi,AvanJa00,fumbles,0,,,,,
player,201310060nyg,phi,AvanJa00,fumbles_lost,0,,,,,
player,201310060nyg,phi,CoopRi00,pass_cmp,0,,,,,
player,201310060nyg,phi,CoopRi00,pass_att,0,,,,,
player,201310060nyg,phi,CoopRi00,pass_yds,0,,,,,
player,201310060nyg,phi,CoopRi00,pass_td,0,,,,,
player,201310060nyg,phi,CoopRi00,pass_int,0,,,,,
player,201310060nyg,phi,CoopRi00,pass_sacked,0,,,,,
player,201310060nyg,phi,CoopRi00,pass_sacked_yds,0,,,,,
player,201310060nyg,phi,CoopRi00,pass_long,0,,,,,
player,201310060nyg,phi,CoopRi00,pass_rating,,,,,,
player,201310060nyg,phi,CoopRi00,rush_att,0,,,,,
player,201310060nyg,phi,CoopRi00,rush_yds,0,,,,,
player,201310060nyg,phi,CoopRi00,rush_td,0,,,,,
player,201310060nyg,phi,CoopRi00,rush_long,0,,,,,
player,201310060nyg,phi,CoopRi00,targets,1,,,,,
player,201310060nyg,phi,CoopRi00,rec,0,,,,,
player,201310060nyg,phi,CoopRi00,rec_yds,0,,,,,
player,201310060nyg,phi,CoopRi00,rec_td,0,,,,,
player,201310060nyg,phi,CoopRi00,rec_long,0,,,,,
player,201310060nyg,phi,CoopRi00,fumbles,0,,,,,
player,201310060nyg,phi,CoopRi00,fumbles_lost,0,,,,,
player,201310060nyg,nyg,MannEl00,pass_cmp,24,,,,,
player,201310060nyg,nyg,MannEl00,pass_att,52,,,,,
player,201310060nyg,nyg,MannEl00,pass_yds,334,,,,,
player,201310060nyg,nyg,MannEl00,pass_td,2,,,,,
player,201310060nyg,nyg,MannEl00,pass_int,3,,,,,
player,201310060nyg,nyg,MannEl00,pass_sacked,1,,,,,
player,201310060nyg,nyg,MannEl00,pass_sacked_yds,4,,,,,
player,201310060nyg,nyg,MannEl00,pass_long,49,,,,,
player,201310060nyg,nyg,MannEl00,pass_rating,56.1,,,,,
player,201310060nyg,nyg,MannEl00,rush_att,0,,,,,
player,201310060nyg,nyg,MannEl00,rush_yds,0,,,,,
player,201310060nyg,nyg,MannEl00,rush_td,0,,,,,
player,201310060nyg,nyg,MannEl00,rush_long,0,,,,,
player,201310060nyg,nyg,MannEl00,targets,0,,,,,
player,201310060nyg,nyg,MannEl00,rec,0,,,,,
player,201310060nyg,nyg,MannEl00,rec_yds,0,,,,,
player,201310060nyg,nyg,MannEl00,rec_td,0,,,,,
player,201310060nyg,nyg,MannEl00,rec_long,0,,,,,
player,201310060nyg,nyg,MannEl00,fumbles,0,,,,,
player,201310060nyg,nyg,MannEl00,fumbles_lost,0,,,,,
player,201310060nyg,nyg,JacoBr00,pass_cmp,0,,,,,
player,201310060nyg,nyg,JacoBr00,pass_att,0,,,,,
player,201310060nyg,nyg,JacoBr00,pass_yds,0,,,,,
player,201310060nyg,nyg,JacoBr00,pass_td,0,,,,,
player,201310060nyg,nyg,JacoBr00,pass_int,0,,,,,
player,201310060nyg,nyg,JacoBr00,pass_sacked,0,,,,,
player,201310060nyg,nyg,JacoBr00,pass_sacked_yds,0,,,,,
player,201310060nyg,nyg,JacoBr00,pass_long,0,,,,,
player,201310060nyg,nyg,JacoBr00,pass_rating,,,,,,
player,201310060nyg,nyg,JacoBr00,rush_att,11,,,,,
player,201310060nyg,nyg,JacoBr00,rush_yds,37,,,,,
player,201310060nyg,nyg,JacoBr00,rush_td,0,,,,,
player,201310060nyg,nyg,JacoBr00,rush_long,7,,,,,
player,201310060nyg,nyg,JacoBr00,targets,3,,,,,
player,201310060nyg,nyg,JacoBr00,rec,0,,,,,
player,201310060nyg,nyg,JacoBr00,rec_yds,0,,,,,
player,201310060nyg,nyg,JacoBr00,rec_td,0,,,,,
player,201310060nyg,nyg,JacoBr00,rec_long,0,,,,,
player,201310060nyg,nyg,JacoBr00,fumbles,1,,,,,
player,201310060nyg,nyg,JacoBr00,fumbles_lost,1,,,,,
player,201310060nyg,nyg,WilsDa01,pass_cmp,0,,,,,
player,201310060nyg,nyg,WilsDa01,pass_att,0,,,,,
player,201310060nyg,nyg,WilsDa01,pass_yds,0,,,,,
player,201310060nyg,nyg,WilsDa01,pass_td,0,,,,,
player,201310060nyg,nyg,WilsDa01,pass_int,0,,,,,
player,201310060nyg,nyg,WilsDa01,pass_sacked,0,,,,,
player,201310060nyg,nyg,WilsDa01,pass_sacked_yds,0,,,,,
player,201310060nyg,nyg,WilsDa01,pass_long,0,,,,,
player,201310060nyg,nyg,WilsDa01,pass_rating,,,,,,
player,201310060nyg,nyg,WilsDa01,rush_att,6,,,,,
player,201310060nyg,nyg,WilsDa01,rush_yds,16,,,,,
player,201310060nyg,nyg,WilsDa01,rush_td,1,,,,,
player,201310060nyg,nyg,WilsDa01,rush_long,5,,,,,
player,201310060nyg,nyg,WilsDa01,targets,1,,,,,
player,201310060nyg,nyg,WilsDa01,rec,0,,,,,
player,201310060nyg,nyg,WilsDa01,rec_yds,0,,,,,
player,201310060nyg,nyg,WilsDa01,rec_td,0,,,,,
player,201310060nyg,nyg,WilsDa01,rec_long,0,,,,,
player,201310060nyg,nyg,WilsDa01,fumbles,0,,,,,
player,201310060nyg,nyg,WilsDa01,fumbles_lost,0,,,,,
player,201310060nyg,nyg,NickHa01,pass_cmp,0,,,,,
player,201310060nyg,nyg,NickHa01,pass_att,0,,,,,
player,201310060nyg,nyg,NickHa01,pass_yds,0,,,,,
player,201310060nyg,nyg,NickHa01,pass_td,0,,,,,
player,201310060nyg,nyg,NickHa01,pass_int,0,,,,,
player,201310060nyg,nyg,NickHa01,pass_sacked,0,,,,,
player,201310060nyg,nyg,NickHa01,pass_sacked_yds,0,,,,,
player,201310060nyg,nyg,NickHa01,pass_long,0,,,,,
player,201310060nyg,nyg,NickHa01,pass_rating,,,,,,
player,201310060nyg,nyg,NickHa01,rush_att,0,,,,,
player,201310060nyg,nyg,NickHa01,rush_yds,0,,,,,
player,201310060nyg,nyg,NickHa01,rush_td,0,,,,,
player,201310060nyg,nyg,NickHa01,rush_long,0,,,,,
player,201310060nyg,nyg,NickHa01,targets,12,,,,,
player,201310060nyg,nyg,NickHa01,rec,9,,,,,
player,201310060nyg,nyg,NickHa01,rec_yds,142,,,,,
player,201310060nyg,nyg,NickHa01,rec_td,0,,,,,
player,201310060nyg,nyg,NickHa01,rec_long,49,,,,,
player,201310060nyg,nyg,NickHa01,fumbles,0,,,,,
player,201310060nyg,nyg,NickHa01,fumbles_lost,0,,,,,
player,201310060nyg,nyg,RandRu00,pass_cmp,0,,,,,
player,201310060nyg,nyg,RandRu00,pass_att,0,,,,,
player,201310060nyg,nyg,RandRu00,pass_yds,0,,,,,
player,201310060nyg,nyg,RandRu00,pass_td,0,,,,,
player,201310060nyg,nyg,RandRu00,pass_int,0,,,,,
player,201310060nyg,nyg,RandRu00,pass_sacked,0,,,,,
player,201310060nyg,nyg,RandRu00,pass_sacked_yds,0,,,,,
player,201310060nyg,nyg,RandRu00,pass_long,0,,,,,
player,201310060nyg,nyg,RandRu00,pass_rating,,,,,,
player,201310060nyg,nyg,RandRu00,rush_att,0,,,,,
player,201310060nyg,nyg,RandRu00,rush_yds,0,,,,,
player,201310060nyg,nyg,RandRu00,rush_td,0,,,,,
player,201310060nyg,nyg,RandRu00,rush_long,0,,,,,
player,201310060nyg,nyg,RandRu00,targets,13,,,,,
player,201310060nyg,nyg,RandRu00,rec,6,,,,,
player,201310060nyg,nyg,RandRu00,rec_yds,96,,,,,
player,201310060nyg,nyg,RandRu00,rec_td,2,,,,,
player,201310060nyg,nyg,RandRu00,rec_long,26,,,,,
player,201310060nyg,nyg,RandRu00,fumbles,0,,,,,
player,201310060nyg,nyg,RandRu00,fumbles_lost,0,,,,,
player,201310060nyg,nyg,CruzVi00,pass_cmp,0,,,,,
player,201310060nyg,nyg,CruzVi00,pass_att,0,,,,,
player,201310060nyg,nyg,CruzVi00,pass_yds,0,,,,,
player,201310060nyg,nyg,CruzVi00,pass_td,0,,,,,
player,201310060nyg,nyg,CruzVi00,pass_int,0,,,,,
player,201310060nyg,nyg,CruzVi00,pass_sacked,0,,,,,
player,201310060nyg,nyg,CruzVi00,pass_sacked_yds,0,,,,,
player,201310060nyg,nyg,CruzVi00,pass_long,0,,,,,
player,201310060nyg,nyg,CruzVi00,pass_rating,,,,,,
player,201310060nyg,nyg,CruzVi00,rush_att,0,,,,,
player,201310060nyg,nyg,CruzVi00,rush_yds,0,,,,,
player,201310060nyg,nyg,CruzVi00,rush_td,0,,,,,
player,201310060nyg,nyg,CruzVi00,rush_long,0,,,,,
player,201310060nyg,nyg,CruzVi00,targets,12,,,,,
player,201310060nyg,nyg,CruzVi00,rec,5,,,,,
player,201310060nyg,nyg,CruzVi00,rec_yds,48,,,,,
player,201310060nyg,nyg,CruzVi00,rec_td,0,,,,,
player,201310060nyg,nyg,CruzVi00,rec_long,14,,,,,
player,201310060nyg,nyg,CruzVi00,fumbles,0,,,,,
player,201310060nyg,nyg,CruzVi00,fumbles_lost,0,,,,,
player,201310060nyg,nyg,MyerBr00,pass_cmp,0,,,,,
player,201310060nyg,nyg,MyerBr00,pass_att,0,,,,,
player,201310060nyg,nyg,MyerBr00,pass_yds,0,,,,,
player,201310060nyg,nyg,MyerBr00,pass_td,0,,,,,
player,201310060nyg,nyg,MyerBr00,pass_int,0,,,,,
player,201310060nyg,nyg,MyerBr00,pass_sacked,0,,,,,
player,201310060nyg,nyg,MyerBr00,pass_sacked_yds,0,,,,,
player,201310060nyg,nyg,MyerBr00,pass_long,0,,,,,
player,201310060nyg,nyg,MyerBr00,pass_rating,,,,,,
player,201310060nyg,nyg,MyerBr00,rush_att,0,,,,,
player,201310060nyg,nyg,MyerBr00,rush_yds,0,,,,,
player,201310060nyg,nyg,MyerBr00,rush_td,0,,,,,
player,201310060nyg,nyg,MyerBr00,rush_long,0,,,,,
player,201310060nyg,nyg,MyerBr00,targets,5,,,,,
player,201310060nyg,nyg,MyerBr00,rec,2,,,,,
player,201310060nyg,nyg,MyerBr00,rec_yds,35,,,,,
player,201310060nyg,nyg,MyerBr00,rec_td,0,,,,,
player,201310060nyg,nyg,MyerBr00,rec_long,24,,,,,
player,201310060nyg,nyg,MyerBr00,fumbles,0,,,,,
player,201310060nyg,nyg,MyerBr00,fumbles_lost,0,,,,,
player,201310060nyg,nyg,JernJe00,pass_cmp,0,,,,,
player,201310060nyg,nyg,JernJe00,pass_att,0,,,,,
player,201310060nyg,nyg,JernJe00,pass_yds,0,,,,,
player,201310060nyg,nyg,JernJe00,pass_td,0,,,,,
player,201310060nyg,nyg,JernJe00,pass_int,0,,,,,
player,201310060nyg,nyg,JernJe00,pass_sacked,0,,,,,
player,201310060nyg,nyg,JernJe00,pass_sacked_yds,0,,,,,
player,201310060nyg,nyg,JernJe00,pass_long,0,,,,,
player,201310060nyg,nyg,JernJe00,pass_rating,,,,,,
player,201310060nyg,nyg,JernJe00,rush_att,0,,,,,
player,201310060nyg,nyg,JernJe00,rush_yds,0,,,,,
player,201310060nyg,nyg,JernJe00,rush_td,0,,,,,
player,201310060nyg,nyg,JernJe00,rush_long,0,,,,,
player,201310060nyg,nyg,JernJe00,targets,3,,,,,
player,201310060nyg,nyg,JernJe00,rec,2,,,,,
player,201310060nyg,nyg,JernJe00,rec_yds,13,,,,,
player,201310060nyg,nyg,JernJe00,rec_td,0,,,,,
player,201310060nyg,nyg,JernJe00,rec_long,7,,,,,
player,201310060nyg,nyg,JernJe00,fumbles,0,,,,,
player,201310060nyg,nyg,JernJe00,fumbles_lost,0,,,,,
player,201310060nyg,phi,WillCa99,def_int,1,,,,,
player,201310060nyg,phi,WillCa99,def_int_yds,0,,,,,
player,201310060nyg,phi,WillCa99,def_int_td,0,,,,,
player,201310060nyg,phi,WillCa99,def_int_long,0,,,,,
player,201310060nyg,phi,WillCa99,pass_defended,1,,,,,
player,201310060nyg,phi,WillCa99,sacks,0.0,,,,,
player,201310060nyg,phi,WillCa99,tackles_combined,11,,,,,
player,201310060nyg,phi,WillCa99,tackles_solo,9,,,,,
player,201310060nyg,phi,WillCa99,tackles_assists,2,,,,,
player,201310060nyg,phi,WillCa99,tackles_loss,0,,,,,
player,201310060nyg,phi,WillCa99,qb_hits,0,,,,,
player,201310060nyg,phi,WillCa99,fumbles_rec,0,,,,,
player,201310060nyg,phi,WillCa99,fumbles_rec_yds,0,,,,,
player,201310060nyg,phi,WillCa99,fumbles_rec_td,0,,,,,
player,201310060nyg,phi,WillCa99,fumbles_forced,0,,,,,
player,201310060nyg,phi,KendMy00,def_int,1,,,,,
player,201310060nyg,phi,KendMy00,def_int_yds,18,,,,,
player,201310060nyg,phi,KendMy00,def_int_td,0,,,,,
player,201310060nyg,phi,KendMy00,def_int_long,18,,,,,
player,201310060nyg,phi,KendMy00,pass_defended,1,,,,,
player,201310060nyg,phi,KendMy00,sacks,0.0,,,,,
player,201310060nyg,phi,KendMy00,tackles_combined,4,,,,,
player,201310060nyg,phi,KendMy00,tackles_solo,3,,,,,
player,201310060nyg,phi,KendMy00,tackles_assists,1,,,,,
player,201310060nyg,phi,KendMy00,tackles_loss,0,,,,,
player,201310060nyg,phi,KendMy00,qb_hits,0,,,,,
player,201310060nyg,phi,KendMy00,fumbles_rec,1,,,,,
player,201310060nyg,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201310060nyg,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201310060nyg,phi,KendMy00,fumbles_forced,0,,,,,
player,201310060nyg,phi,BoykBr00,def_int,1,,,,,
player,201310060nyg,phi,BoykBr00,def_int_yds,0,,,,,
player,201310060nyg,phi,BoykBr00,def_int_td,0,,,,,
player,201310060nyg,phi,BoykBr00,def_int_long,0,,,,,
player,201310060nyg,phi,BoykBr00,pass_defended,1,,,,,
player,201310060nyg,phi,BoykBr00,sacks,0.0,,,,,
player,201310060nyg,phi,BoykBr00,tackles_combined,1,,,,,
player,201310060nyg,phi,BoykBr00,tackles_solo,1,,,,,
player,201310060nyg,phi,BoykBr00,tackles_assists,0,,,,,
player,201310060nyg,phi,BoykBr00,tackles_loss,0,,,,,
player,201310060nyg,phi,BoykBr00,qb_hits,0,,,,,
player,201310060nyg,phi,BoykBr00,fumbles_rec,0,,,,,
player,201310060nyg,phi,BoykBr00,fumbles_rec_yds,0,,,,,
player,201310060nyg,phi,BoykBr00,fumbles_rec_td,0,,,,,
player,201310060nyg,phi,BoykBr00,fumbles_forced,0,,,,,
player,201310060nyg,phi,LogaBe00,def_int,0,,,,,
player,201310060nyg,phi,LogaBe00,def_int_yds,0,,,,,
player,201310060nyg,phi,LogaBe00,def_int_td,0,,,,,
player,201310060nyg,phi,LogaBe00,def_int_long,0,,,,,
player,201310060nyg,phi,LogaBe00,pass_defended,0,,,,,
player,201310060nyg,phi,LogaBe00,sacks,1.0,,,,,
player,201310060nyg,phi,LogaBe00,tackles_combined,2,,,,,
player,201310060nyg,phi,LogaBe00,tackles_solo,1,,,,,
