game,2015,2,20150920,201509200cle,oti,"Tennessee Titans",14,cle,"Cleveland Browns",28
player,201509200cle,oti,FasaAn00,pass_int,0,,,,,
player,201509200cle,oti,FasaAn00,pass_sacked,0,,,,,
player,201509200cle,oti,FasaAn00,pass_sacked_yds,0,,,,,
player,201509200cle,oti,FasaAn00,pass_long,0,,,,,
player,201509200cle,oti,FasaAn00,pass_rating,,,,,,
player,201509200cle,oti,FasaAn00,rush_att,0,,,,,
player,201509200cle,oti,FasaAn00,rush_yds,0,,,,,
player,201509200cle,oti,FasaAn00,rush_td,0,,,,,
player,201509200cle,oti,FasaAn00,rush_long,0,,,,,
player,201509200cle,oti,FasaAn00,targets,7,,,,,
player,201509200cle,oti,FasaAn00,rec,5,,,,,
player,201509200cle,oti,FasaAn00,rec_yds,84,,,,,
player,201509200cle,oti,FasaAn00,rec_td,1,,,,,
player,201509200cle,oti,FasaAn00,rec_long,33,,,,,
player,201509200cle,oti,FasaAn00,fumbles,0,,,,,
player,201509200cle,oti,FasaAn00,fumbles_lost,0,,,,,
player,201509200cle,oti,CoffCh00,pass_cmp,0,,,,,
player,201509200cle,oti,CoffCh00,pass_att,0,,,,,
player,201509200cle,oti,CoffCh00,pass_yds,0,,,,,
player,201509200cle,oti,CoffCh00,pass_td,0,,,,,
player,201509200cle,oti,CoffCh00,pass_int,0,,,,,
player,201509200cle,oti,CoffCh00,pass_sacked,0,,,,,
player,201509200cle,oti,CoffCh00,pass_sacked_yds,0,,,,,
player,201509200cle,oti,CoffCh00,pass_long,0,,,,,
player,201509200cle,oti,CoffCh00,pass_rating,,,,,,
player,201509200cle,oti,CoffCh00,rush_att,0,,,,,
player,201509200cle,oti,CoffCh00,rush_yds,0,,,,,
player,201509200cle,oti,CoffCh00,rush_td,0,,,,,
player,201509200cle,oti,CoffCh00,rush_long,0,,,,,
player,201509200cle,oti,CoffCh00,targets,6,,,,,
player,201509200cle,oti,CoffCh00,rec,4,,,,,
player,201509200cle,oti,CoffCh00,rec_yds,42,,,,,
player,201509200cle,oti,CoffCh00,rec_td,0,,,,,
player,201509200cle,oti,CoffCh00,rec_long,16,,,,,
player,201509200cle,oti,CoffCh00,fumbles,0,,,,,
player,201509200cle,oti,CoffCh00,fumbles_lost,0,,,,,
player,201509200cle,oti,HuntJu00,pass_cmp,0,,,,,
player,201509200cle,oti,HuntJu00,pass_att,0,,,,,
player,201509200cle,oti,HuntJu00,pass_yds,0,,,,,
player,201509200cle,oti,HuntJu00,pass_td,0,,,,,
player,201509200cle,oti,HuntJu00,pass_int,0,,,,,
player,201509200cle,oti,HuntJu00,pass_sacked,0,,,,,
player,201509200cle,oti,HuntJu00,pass_sacked_yds,0,,,,,
player,201509200cle,oti,HuntJu00,pass_long,0,,,,,
player,201509200cle,oti,HuntJu00,pass_rating,,,,,,
player,201509200cle,oti,HuntJu00,rush_att,0,,,,,
player,201509200cle,oti,HuntJu00,rush_yds,0,,,,,
player,201509200cle,oti,HuntJu00,rush_td,0,,,,,
player,201509200cle,oti,HuntJu00,rush_long,0,,,,,
player,201509200cle,oti,HuntJu00,targets,2,,,,,
player,201509200cle,oti,HuntJu00,rec,2,,,,,
player,201509200cle,oti,HuntJu00,rec_yds,34,,,,,
player,201509200cle,oti,HuntJu00,rec_td,0,,,,,
player,201509200cle,oti,HuntJu00,rec_long,20,,,,,
player,201509200cle,oti,HuntJu00,fumbles,0,,,,,
player,201509200cle,oti,HuntJu00,fumbles_lost,0,,,,,
player,201509200cle,oti,WrigKe01,pass_cmp,0,,,,,
player,201509200cle,oti,WrigKe01,pass_att,0,,,,,
player,201509200cle,oti,WrigKe01,pass_yds,0,,,,,
player,201509200cle,oti,WrigKe01,pass_td,0,,,,,
player,201509200cle,oti,WrigKe01,pass_int,0,,,,,
player,201509200cle,oti,WrigKe01,pass_sacked,0,,,,,
player,201509200cle,oti,WrigKe01,pass_sacked_yds,0,,,,,
player,201509200cle,oti,WrigKe01,pass_long,0,,,,,
player,201509200cle,oti,WrigKe01,pass_rating,,,,,,
player,201509200cle,oti,WrigKe01,rush_att,0,,,,,
player,201509200cle,oti,WrigKe01,rush_yds,0,,,,,
player,201509200cle,oti,WrigKe01,rush_td,0,,,,,
player,201509200cle,oti,WrigKe01,rush_long,0,,,,,
player,201509200cle,oti,WrigKe01,targets,4,,,,,
player,201509200cle,oti,WrigKe01,rec,2,,,,,
player,201509200cle,oti,WrigKe01,rec_yds,17,,,,,
player,201509200cle,oti,WrigKe01,rec_td,0,,,,,
player,201509200cle,oti,WrigKe01,rec_long,10,,,,,
player,201509200cle,oti,WrigKe01,fumbles,0,,,,,
player,201509200cle,oti,WrigKe01,fumbles_lost,0,,,,,
player,201509200cle,oti,GreeDo00,pass_cmp,0,,,,,
player,201509200cle,oti,GreeDo00,pass_att,0,,,,,
player,201509200cle,oti,GreeDo00,pass_yds,0,,,,,
player,201509200cle,oti,GreeDo00,pass_td,0,,,,,
player,201509200cle,oti,GreeDo00,pass_int,0,,,,,
player,201509200cle,oti,GreeDo00,pass_sacked,0,,,,,
player,201509200cle,oti,GreeDo00,pass_sacked_yds,0,,,,,
player,201509200cle,oti,GreeDo00,pass_long,0,,,,,
player,201509200cle,oti,GreeDo00,pass_rating,,,,,,
player,201509200cle,oti,GreeDo00,rush_att,0,,,,,
player,201509200cle,oti,GreeDo00,rush_yds,0,,,,,
player,201509200cle,oti,GreeDo00,rush_td,0,,,,,
player,201509200cle,oti,GreeDo00,rush_long,0,,,,,
player,201509200cle,oti,GreeDo00,targets,2,,,,,
player,201509200cle,oti,GreeDo00,rec,1,,,,,
player,201509200cle,oti,GreeDo00,rec_yds,13,,,,,
player,201509200cle,oti,GreeDo00,rec_td,1,,,,,
player,201509200cle,oti,GreeDo00,rec_long,13,,,,,
player,201509200cle,oti,GreeDo00,fumbles,0,,,,,
player,201509200cle,oti,GreeDo00,fumbles_lost,0,,,,,
player,201509200cle,oti,StevCr00,pass_cmp,0,,,,,
player,201509200cle,oti,StevCr00,pass_att,0,,,,,
player,201509200cle,oti,StevCr00,pass_yds,0,,,,,
player,201509200cle,oti,StevCr00,pass_td,0,,,,,
player,201509200cle,oti,StevCr00,pass_int,0,,,,,
player,201509200cle,oti,StevCr00,pass_sacked,0,,,,,
player,201509200cle,oti,StevCr00,pass_sacked_yds,0,,,,,
player,201509200cle,oti,StevCr00,pass_long,0,,,,,
player,201509200cle,oti,StevCr00,pass_rating,,,,,,
player,201509200cle,oti,StevCr00,rush_att,0,,,,,
player,201509200cle,oti,StevCr00,rush_yds,0,,,,,
player,201509200cle,oti,StevCr00,rush_td,0,,,,,
player,201509200cle,oti,StevCr00,rush_long,0,,,,,
player,201509200cle,oti,StevCr00,targets,1,,,,,
player,201509200cle,oti,StevCr00,rec,1,,,,,
player,201509200cle,oti,StevCr00,rec_yds,13,,,,,
player,201509200cle,oti,StevCr00,rec_td,0,,,,,
player,201509200cle,oti,StevCr00,rec_long,13,,,,,
player,201509200cle,oti,StevCr00,fumbles,0,,,,,
player,201509200cle,oti,StevCr00,fumbles_lost,0,,,,,
player,201509200cle,oti,DougHa00,pass_cmp,0,,,,,
player,201509200cle,oti,DougHa00,pass_att,0,,,,,
player,201509200cle,oti,DougHa00,pass_yds,0,,,,,
player,201509200cle,oti,DougHa00,pass_td,0,,,,,
player,201509200cle,oti,DougHa00,pass_int,0,,,,,
player,201509200cle,oti,DougHa00,pass_sacked,0,,,,,
player,201509200cle,oti,DougHa00,pass_sacked_yds,0,,,,,
player,201509200cle,oti,DougHa00,pass_long,0,,,,,
player,201509200cle,oti,DougHa00,pass_rating,,,,,,
player,201509200cle,oti,DougHa00,rush_att,1,,,,,
player,201509200cle,oti,DougHa00,rush_yds,-6,,,,,
player,201509200cle,oti,DougHa00,rush_td,0,,,,,
player,201509200cle,oti,DougHa00,rush_long,-6,,,,,
player,201509200cle,oti,DougHa00,targets,8,,,,,
player,201509200cle,oti,DougHa00,rec,1,,,,,
player,201509200cle,oti,DougHa00,rec_yds,9,,,,,
player,201509200cle,oti,DougHa00,rec_td,0,,,,,
player,201509200cle,oti,DougHa00,rec_long,9,,,,,
player,201509200cle,oti,DougHa00,fumbles,0,,,,,
player,201509200cle,oti,DougHa00,fumbles_lost,0,,,,,
player,201509200cle,cle,ManzJo00,pass_cmp,8,,,,,
player,201509200cle,cle,ManzJo00,pass_att,15,,,,,
player,201509200cle,cle,ManzJo00,pass_yds,172,,,,,
player,201509200cle,cle,ManzJo00,pass_td,2,,,,,
player,201509200cle,cle,ManzJo00,pass_int,0,,,,,
player,201509200cle,cle,ManzJo00,pass_sacked,2,,,,,
player,201509200cle,cle,ManzJo00,pass_sacked_yds,14,,,,,
player,201509200cle,cle,ManzJo00,pass_long,60,,,,,
player,201509200cle,cle,ManzJo00,pass_rating,133.9,,,,,
player,201509200cle,cle,ManzJo00,rush_att,3,,,,,
player,201509200cle,cle,ManzJo00,rush_yds,1,,,,,
player,201509200cle,cle,ManzJo00,rush_td,0,,,,,
player,201509200cle,cle,ManzJo00,rush_long,2,,,,,
player,201509200cle,cle,ManzJo00,targets,0,,,,,
player,201509200cle,cle,ManzJo00,rec,0,,,,,
player,201509200cle,cle,ManzJo00,rec_yds,0,,,,,
player,201509200cle,cle,ManzJo00,rec_td,0,,,,,
player,201509200cle,cle,ManzJo00,rec_long,0,,,,,
player,201509200cle,cle,ManzJo00,fumbles,2,,,,,
player,201509200cle,cle,ManzJo00,fumbles_lost,0,,,,,
player,201509200cle,cle,CrowIs00,pass_cmp,0,,,,,
player,201509200cle,cle,CrowIs00,pass_att,0,,,,,
player,201509200cle,cle,CrowIs00,pass_yds,0,,,,,
player,201509200cle,cle,CrowIs00,pass_td,0,,,,,
player,201509200cle,cle,CrowIs00,pass_int,0,,,,,
player,201509200cle,cle,CrowIs00,pass_sacked,0,,,,,
player,201509200cle,cle,CrowIs00,pass_sacked_yds,0,,,,,
player,201509200cle,cle,CrowIs00,pass_long,0,,,,,
player,201509200cle,cle,CrowIs00,pass_rating,,,,,,
player,201509200cle,cle,CrowIs00,rush_att,15,,,,,
player,201509200cle,cle,CrowIs00,rush_yds,72,,,,,
player,201509200cle,cle,CrowIs00,rush_td,1,,,,,
player,201509200cle,cle,CrowIs00,rush_long,15,,,,,
player,201509200cle,cle,CrowIs00,targets,0,,,,,
player,201509200cle,cle,CrowIs00,rec,0,,,,,
player,201509200cle,cle,CrowIs00,rec_yds,0,,,,,
player,201509200cle,cle,CrowIs00,rec_td,0,,,,,
player,201509200cle,cle,CrowIs00,rec_long,0,,,,,
player,201509200cle,cle,CrowIs00,fumbles,0,,,,,
player,201509200cle,cle,CrowIs00,fumbles_lost,0,,,,,
player,201509200cle,cle,JohnDu00,pass_cmp,0,,,,,
player,201509200cle,cle,JohnDu00,pass_att,0,,,,,
player,201509200cle,cle,JohnDu00,pass_yds,0,,,,,
player,201509200cle,cle,JohnDu00,pass_td,0,,,,,
player,201509200cle,cle,JohnDu00,pass_int,0,,,,,
player,201509200cle,cle,JohnDu00,pass_sacked,0,,,,,
player,201509200cle,cle,JohnDu00,pass_sacked_yds,0,,,,,
player,201509200cle,cle,JohnDu00,pass_long,0,,,,,
player,201509200cle,cle,JohnDu00,pass_rating,,,,,,
player,201509200cle,cle,JohnDu00,rush_att,12,,,,,
player,201509200cle,cle,JohnDu00,rush_yds,43,,,,,
player,201509200cle,cle,JohnDu00,rush_td,0,,,,,
player,201509200cle,cle,JohnDu00,rush_long,20,,,,,
player,201509200cle,cle,JohnDu00,targets,0,,,,,
player,201509200cle,cle,JohnDu00,rec,0,,,,,
player,201509200cle,cle,JohnDu00,rec_yds,0,,,,,
player,201509200cle,cle,JohnDu00,rec_td,0,,,,,
player,201509200cle,cle,JohnDu00,rec_long,0,,,,,
player,201509200cle,cle,JohnDu00,fumbles,0,,,,,
player,201509200cle,cle,JohnDu00,fumbles_lost,0,,,,,
player,201509200cle,cle,BenjTr00,pass_cmp,0,,,,,
player,201509200cle,cle,BenjTr00,pass_att,0,,,,,
player,201509200cle,cle,BenjTr00,pass_yds,0,,,,,
player,201509200cle,cle,BenjTr00,pass_td,0,,,,,
player,201509200cle,cle,BenjTr00,pass_int,0,,,,,
player,201509200cle,cle,BenjTr00,pass_sacked,0,,,,,
player,201509200cle,cle,BenjTr00,pass_sacked_yds,0,,,,,
player,201509200cle,cle,BenjTr00,pass_long,0,,,,,
player,201509200cle,cle,BenjTr00,pass_rating,,,,,,
player,201509200cle,cle,BenjTr00,rush_att,0,,,,,
player,201509200cle,cle,BenjTr00,rush_yds,0,,,,,
player,201509200cle,cle,BenjTr00,rush_td,0,,,,,
player,201509200cle,cle,BenjTr00,rush_long,0,,,,,
player,201509200cle,cle,BenjTr00,targets,4,,,,,
player,201509200cle,cle,BenjTr00,rec,3,,,,,
player,201509200cle,cle,BenjTr00,rec_yds,115,,,,,
player,201509200cle,cle,BenjTr00,rec_td,2,,,,,
player,201509200cle,cle,BenjTr00,rec_long,60,,,,,
player,201509200cle,cle,BenjTr00,fumbles,0,,,,,
player,201509200cle,cle,BenjTr00,fumbles_lost,0,,,,,
player,201509200cle,cle,HawkAn00,pass_cmp,0,,,,,
player,201509200cle,cle,HawkAn00,pass_att,0,,,,,
player,201509200cle,cle,HawkAn00,pass_yds,0,,,,,
player,201509200cle,cle,HawkAn00,pass_td,0,,,,,
player,201509200cle,cle,HawkAn00,pass_int,0,,,,,
player,201509200cle,cle,HawkAn00,pass_sacked,0,,,,,
player,201509200cle,cle,HawkAn00,pass_sacked_yds,0,,,,,
player,201509200cle,cle,HawkAn00,pass_long,0,,,,,
player,201509200cle,cle,HawkAn00,pass_rating,,,,,,
player,201509200cle,cle,HawkAn00,rush_att,0,,,,,
player,201509200cle,cle,HawkAn00,rush_yds,0,,,,,
player,201509200cle,cle,HawkAn00,rush_td,0,,,,,
player,201509200cle,cle,HawkAn00,rush_long,0,,,,,
player,201509200cle,cle,HawkAn00,targets,4,,,,,
player,201509200cle,cle,HawkAn00,rec,3,,,,,
player,201509200cle,cle,HawkAn00,rec_yds,43,,,,,
player,201509200cle,cle,HawkAn00,rec_td,0,,,,,
player,201509200cle,cle,HawkAn00,rec_long,18,,,,,
player,201509200cle,cle,HawkAn00,fumbles,0,,,,,
player,201509200cle,cle,HawkAn00,fumbles_lost,0,,,,,
player,201509200cle,cle,BarnGa01,pass_cmp,0,,,,,
player,201509200cle,cle,BarnGa01,pass_att,0,,,,,
player,201509200cle,cle,BarnGa01,pass_yds,0,,,,,
player,201509200cle,cle,BarnGa01,pass_td,0,,,,,
player,201509200cle,cle,BarnGa01,pass_int,0,,,,,
player,201509200cle,cle,BarnGa01,pass_sacked,0,,,,,
player,201509200cle,cle,BarnGa01,pass_sacked_yds,0,,,,,
player,201509200cle,cle,BarnGa01,pass_long,0,,,,,
player,201509200cle,cle,BarnGa01,pass_rating,,,,,,
player,201509200cle,cle,BarnGa01,rush_att,0,,,,,
player,201509200cle,cle,BarnGa01,rush_yds,0,,,,,
player,201509200cle,cle,BarnGa01,rush_td,0,,,,,
player,201509200cle,cle,BarnGa01,rush_long,0,,,,,
player,201509200cle,cle,BarnGa01,targets,1,,,,,
player,201509200cle,cle,BarnGa01,rec,1,,,,,
player,201509200cle,cle,BarnGa01,rec_yds,17,,,,,
player,201509200cle,cle,BarnGa01,rec_td,0,,,,,
player,201509200cle,cle,BarnGa01,rec_long,17,,,,,
player,201509200cle,cle,BarnGa01,fumbles,0,,,,,
player,201509200cle,cle,BarnGa01,fumbles_lost,0,,,,,
player,201509200cle,cle,JohnMa06,pass_cmp,0,,,,,
player,201509200cle,cle,JohnMa06,pass_att,0,,,,,
player,201509200cle,cle,JohnMa06,pass_yds,0,,,,,
player,201509200cle,cle,JohnMa06,pass_td,0,,,,,
player,201509200cle,cle,JohnMa06,pass_int,0,,,,,
player,201509200cle,cle,JohnMa06,pass_sacked,0,,,,,
player,201509200cle,cle,JohnMa06,pass_sacked_yds,0,,,,,
player,201509200cle,cle,JohnMa06,pass_long,0,,,,,
player,201509200cle,cle,JohnMa06,pass_rating,,,,,,
player,201509200cle,cle,JohnMa06,rush_att,0,,,,,
player,201509200cle,cle,JohnMa06,rush_yds,0,,,,,
player,201509200cle,cle,JohnMa06,rush_td,0,,,,,
player,201509200cle,cle,JohnMa06,rush_long,0,,,,,
player,201509200cle,cle,JohnMa06,targets,1,,,,,
player,201509200cle,cle,JohnMa06,rec,0,,,,,
player,201509200cle,cle,JohnMa06,rec_yds,0,,,,,
player,201509200cle,cle,JohnMa06,rec_td,0,,,,,
player,201509200cle,cle,JohnMa06,rec_long,0,,,,,
player,201509200cle,cle,JohnMa06,fumbles,0,,,,,
player,201509200cle,cle,JohnMa06,fumbles_lost,0,,,,,
player,201509200cle,cle,HartBr00,pass_cmp,0,,,,,
player,201509200cle,cle,HartBr00,pass_att,0,,,,,
player,201509200cle,cle,HartBr00,pass_yds,0,,,,,
player,201509200cle,cle,HartBr00,pass_td,0,,,,,
player,201509200cle,cle,HartBr00,pass_int,0,,,,,
player,201509200cle,cle,HartBr00,pass_sacked,0,,,,,
player,201509200cle,cle,HartBr00,pass_sacked_yds,0,,,,,
player,201509200cle,cle,HartBr00,pass_long,0,,,,,
player,201509200cle,cle,HartBr00,pass_rating,,,,,,
player,201509200cle,cle,HartBr00,rush_att,0,,,,,
player,201509200cle,cle,HartBr00,rush_yds,0,,,,,
player,201509200cle,cle,HartBr00,rush_td,0,,,,,
player,201509200cle,cle,HartBr00,rush_long,0,,,,,
player,201509200cle,cle,HartBr00,targets,3,,,,,
player,201509200cle,cle,HartBr00,rec,0,,,,,
player,201509200cle,cle,HartBr00,rec_yds,0,,,,,
player,201509200cle,cle,HartBr00,rec_td,0,,,,,
player,201509200cle,cle,HartBr00,rec_long,0,,,,,
player,201509200cle,cle,HartBr00,fumbles,0,,,,,
player,201509200cle,cle,HartBr00,fumbles_lost,0,,,,,
player,201509200cle,cle,BoweDw00,pass_cmp,0,,,,,
player,201509200cle,cle,BoweDw00,pass_att,0,,,,,
player,201509200cle,cle,BoweDw00,pass_yds,0,,,,,
player,201509200cle,cle,BoweDw00,pass_td,0,,,,,
player,201509200cle,cle,BoweDw00,pass_int,0,,,,,
player,201509200cle,cle,BoweDw00,pass_sacked,0,,,,,
player,201509200cle,cle,BoweDw00,pass_sacked_yds,0,,,,,
player,201509200cle,cle,BoweDw00,pass_long,0,,,,,
player,201509200cle,cle,BoweDw00,pass_rating,,,,,,
player,201509200cle,cle,BoweDw00,rush_att,0,,,,,
player,201509200cle,cle,BoweDw00,rush_yds,0,,,,,
player,201509200cle,cle,BoweDw00,rush_td,0,,,,,
player,201509200cle,cle,BoweDw00,rush_long,0,,,,,
player,201509200cle,cle,BoweDw00,targets,1,,,,,
player,201509200cle,cle,BoweDw00,rec,0,,,,,
player,201509200cle,cle,BoweDw00,rec_yds,0,,,,,
player,201509200cle,cle,BoweDw00,rec_td,0,,,,,
player,201509200cle,cle,BoweDw00,rec_long,0,,,,,
player,201509200cle,cle,BoweDw00,fumbles,0,,,,,
player,201509200cle,cle,BoweDw00,fumbles_lost,0,,,,,
player,201509200cle,cle,GabrTa00,pass_cmp,0,,,,,
player,201509200cle,cle,GabrTa00,pass_att,0,,,,,
player,201509200cle,cle,GabrTa00,pass_yds,0,,,,,
player,201509200cle,cle,GabrTa00,pass_td,0,,,,,
player,201509200cle,cle,GabrTa00,pass_int,0,,,,,
player,201509200cle,cle,GabrTa00,pass_sacked,0,,,,,
player,201509200cle,cle,GabrTa00,pass_sacked_yds,0,,,,,
player,201509200cle,cle,GabrTa00,pass_long,0,,,,,
player,201509200cle,cle,GabrTa00,pass_rating,,,,,,
player,201509200cle,cle,GabrTa00,rush_att,0,,,,,
player,201509200cle,cle,GabrTa00,rush_yds,0,,,,,
player,201509200cle,cle,GabrTa00,rush_td,0,,,,,
player,201509200cle,cle,GabrTa00,rush_long,0,,,,,
player,201509200cle,cle,GabrTa00,targets,1,,,,,
player,201509200cle,cle,GabrTa00,rec,1,,,,,
