game,2015,10,20151115,201511150oti,car,"Carolina Panthers",27,oti,"Tennessee Titans",10
player,201511150oti,car,FuncDe00,rush_yds,0,,,,,
player,201511150oti,car,FuncDe00,rush_td,0,,,,,
player,201511150oti,car,FuncDe00,rush_long,0,,,,,
player,201511150oti,car,FuncDe00,targets,2,,,,,
player,201511150oti,car,FuncDe00,rec,2,,,,,
player,201511150oti,car,FuncDe00,rec_yds,41,,,,,
player,201511150oti,car,FuncDe00,rec_td,0,,,,,
player,201511150oti,car,FuncDe00,rec_long,27,,,,,
player,201511150oti,car,FuncDe00,fumbles,0,,,,,
player,201511150oti,car,FuncDe00,fumbles_lost,0,,,,,
player,201511150oti,car,DickEd00,pass_cmp,0,,,,,
player,201511150oti,car,DickEd00,pass_att,0,,,,,
player,201511150oti,car,DickEd00,pass_yds,0,,,,,
player,201511150oti,car,DickEd00,pass_td,0,,,,,
player,201511150oti,car,DickEd00,pass_int,0,,,,,
player,201511150oti,car,DickEd00,pass_sacked,0,,,,,
player,201511150oti,car,DickEd00,pass_sacked_yds,0,,,,,
player,201511150oti,car,DickEd00,pass_long,0,,,,,
player,201511150oti,car,DickEd00,pass_rating,,,,,,
player,201511150oti,car,DickEd00,rush_att,0,,,,,
player,201511150oti,car,DickEd00,rush_yds,0,,,,,
player,201511150oti,car,DickEd00,rush_td,0,,,,,
player,201511150oti,car,DickEd00,rush_long,0,,,,,
player,201511150oti,car,DickEd00,targets,3,,,,,
player,201511150oti,car,DickEd00,rec,3,,,,,
player,201511150oti,car,DickEd00,rec_yds,21,,,,,
player,201511150oti,car,DickEd00,rec_td,1,,,,,
player,201511150oti,car,DickEd00,rec_long,17,,,,,
player,201511150oti,car,DickEd00,fumbles,0,,,,,
player,201511150oti,car,DickEd00,fumbles_lost,0,,,,,
player,201511150oti,car,BrowPh00,pass_cmp,0,,,,,
player,201511150oti,car,BrowPh00,pass_att,0,,,,,
player,201511150oti,car,BrowPh00,pass_yds,0,,,,,
player,201511150oti,car,BrowPh00,pass_td,0,,,,,
player,201511150oti,car,BrowPh00,pass_int,0,,,,,
player,201511150oti,car,BrowPh00,pass_sacked,0,,,,,
player,201511150oti,car,BrowPh00,pass_sacked_yds,0,,,,,
player,201511150oti,car,BrowPh00,pass_long,0,,,,,
player,201511150oti,car,BrowPh00,pass_rating,,,,,,
player,201511150oti,car,BrowPh00,rush_att,0,,,,,
player,201511150oti,car,BrowPh00,rush_yds,0,,,,,
player,201511150oti,car,BrowPh00,rush_td,0,,,,,
player,201511150oti,car,BrowPh00,rush_long,0,,,,,
player,201511150oti,car,BrowPh00,targets,1,,,,,
player,201511150oti,car,BrowPh00,rec,1,,,,,
player,201511150oti,car,BrowPh00,rec_yds,8,,,,,
player,201511150oti,car,BrowPh00,rec_td,0,,,,,
player,201511150oti,car,BrowPh00,rec_long,8,,,,,
player,201511150oti,car,BrowPh00,fumbles,0,,,,,
player,201511150oti,car,BrowPh00,fumbles_lost,0,,,,,
player,201511150oti,car,CotcJe00,pass_cmp,0,,,,,
player,201511150oti,car,CotcJe00,pass_att,0,,,,,
player,201511150oti,car,CotcJe00,pass_yds,0,,,,,
player,201511150oti,car,CotcJe00,pass_td,0,,,,,
player,201511150oti,car,CotcJe00,pass_int,0,,,,,
player,201511150oti,car,CotcJe00,pass_sacked,0,,,,,
player,201511150oti,car,CotcJe00,pass_sacked_yds,0,,,,,
player,201511150oti,car,CotcJe00,pass_long,0,,,,,
player,201511150oti,car,CotcJe00,pass_rating,,,,,,
player,201511150oti,car,CotcJe00,rush_att,0,,,,,
player,201511150oti,car,CotcJe00,rush_yds,0,,,,,
player,201511150oti,car,CotcJe00,rush_td,0,,,,,
player,201511150oti,car,CotcJe00,rush_long,0,,,,,
player,201511150oti,car,CotcJe00,targets,3,,,,,
player,201511150oti,car,CotcJe00,rec,2,,,,,
player,201511150oti,car,CotcJe00,rec_yds,6,,,,,
player,201511150oti,car,CotcJe00,rec_td,0,,,,,
player,201511150oti,car,CotcJe00,rec_long,8,,,,,
player,201511150oti,car,CotcJe00,fumbles,0,,,,,
player,201511150oti,car,CotcJe00,fumbles_lost,0,,,,,
player,201511150oti,oti,MariMa01,pass_cmp,16,,,,,
player,201511150oti,oti,MariMa01,pass_att,24,,,,,
player,201511150oti,oti,MariMa01,pass_yds,185,,,,,
player,201511150oti,oti,MariMa01,pass_td,0,,,,,
player,201511150oti,oti,MariMa01,pass_int,1,,,,,
player,201511150oti,oti,MariMa01,pass_sacked,1,,,,,
player,201511150oti,oti,MariMa01,pass_sacked_yds,7,,,,,
player,201511150oti,oti,MariMa01,pass_long,24,,,,,
player,201511150oti,oti,MariMa01,pass_rating,72.4,,,,,
player,201511150oti,oti,MariMa01,rush_att,5,,,,,
player,201511150oti,oti,MariMa01,rush_yds,24,,,,,
player,201511150oti,oti,MariMa01,rush_td,0,,,,,
player,201511150oti,oti,MariMa01,rush_long,10,,,,,
player,201511150oti,oti,MariMa01,targets,0,,,,,
player,201511150oti,oti,MariMa01,rec,0,,,,,
player,201511150oti,oti,MariMa01,rec_yds,0,,,,,
player,201511150oti,oti,MariMa01,rec_td,0,,,,,
player,201511150oti,oti,MariMa01,rec_long,0,,,,,
player,201511150oti,oti,MariMa01,fumbles,2,,,,,
player,201511150oti,oti,MariMa01,fumbles_lost,0,,,,,
player,201511150oti,oti,McClDe00,pass_cmp,0,,,,,
player,201511150oti,oti,McClDe00,pass_att,0,,,,,
player,201511150oti,oti,McClDe00,pass_yds,0,,,,,
player,201511150oti,oti,McClDe00,pass_td,0,,,,,
player,201511150oti,oti,McClDe00,pass_int,0,,,,,
player,201511150oti,oti,McClDe00,pass_sacked,0,,,,,
player,201511150oti,oti,McClDe00,pass_sacked_yds,0,,,,,
player,201511150oti,oti,McClDe00,pass_long,0,,,,,
player,201511150oti,oti,McClDe00,pass_rating,,,,,,
player,201511150oti,oti,McClDe00,rush_att,3,,,,,
player,201511150oti,oti,McClDe00,rush_yds,25,,,,,
player,201511150oti,oti,McClDe00,rush_td,1,,,,,
player,201511150oti,oti,McClDe00,rush_long,25,,,,,
player,201511150oti,oti,McClDe00,targets,5,,,,,
player,201511150oti,oti,McClDe00,rec,4,,,,,
player,201511150oti,oti,McClDe00,rec_yds,27,,,,,
player,201511150oti,oti,McClDe00,rec_td,0,,,,,
player,201511150oti,oti,McClDe00,rec_long,14,,,,,
player,201511150oti,oti,McClDe00,fumbles,1,,,,,
player,201511150oti,oti,McClDe00,fumbles_lost,1,,,,,
player,201511150oti,oti,AndrAn00,pass_cmp,0,,,,,
player,201511150oti,oti,AndrAn00,pass_att,0,,,,,
player,201511150oti,oti,AndrAn00,pass_yds,0,,,,,
player,201511150oti,oti,AndrAn00,pass_td,0,,,,,
player,201511150oti,oti,AndrAn00,pass_int,0,,,,,
player,201511150oti,oti,AndrAn00,pass_sacked,0,,,,,
player,201511150oti,oti,AndrAn00,pass_sacked_yds,0,,,,,
player,201511150oti,oti,AndrAn00,pass_long,0,,,,,
player,201511150oti,oti,AndrAn00,pass_rating,,,,,,
player,201511150oti,oti,AndrAn00,rush_att,11,,,,,
player,201511150oti,oti,AndrAn00,rush_yds,8,,,,,
player,201511150oti,oti,AndrAn00,rush_td,0,,,,,
player,201511150oti,oti,AndrAn00,rush_long,6,,,,,
player,201511150oti,oti,AndrAn00,targets,0,,,,,
player,201511150oti,oti,AndrAn00,rec,0,,,,,
player,201511150oti,oti,AndrAn00,rec_yds,0,,,,,
player,201511150oti,oti,AndrAn00,rec_td,0,,,,,
player,201511150oti,oti,AndrAn00,rec_long,0,,,,,
player,201511150oti,oti,AndrAn00,fumbles,0,,,,,
player,201511150oti,oti,AndrAn00,fumbles_lost,0,,,,,
player,201511150oti,oti,SankBi00,pass_cmp,0,,,,,
player,201511150oti,oti,SankBi00,pass_att,0,,,,,
player,201511150oti,oti,SankBi00,pass_yds,0,,,,,
player,201511150oti,oti,SankBi00,pass_td,0,,,,,
player,201511150oti,oti,SankBi00,pass_int,0,,,,,
player,201511150oti,oti,SankBi00,pass_sacked,0,,,,,
player,201511150oti,oti,SankBi00,pass_sacked_yds,0,,,,,
player,201511150oti,oti,SankBi00,pass_long,0,,,,,
player,201511150oti,oti,SankBi00,pass_rating,,,,,,
player,201511150oti,oti,SankBi00,rush_att,2,,,,,
player,201511150oti,oti,SankBi00,rush_yds,7,,,,,
player,201511150oti,oti,SankBi00,rush_td,0,,,,,
player,201511150oti,oti,SankBi00,rush_long,5,,,,,
player,201511150oti,oti,SankBi00,targets,0,,,,,
player,201511150oti,oti,SankBi00,rec,0,,,,,
player,201511150oti,oti,SankBi00,rec_yds,0,,,,,
player,201511150oti,oti,SankBi00,rec_td,0,,,,,
player,201511150oti,oti,SankBi00,rec_long,0,,,,,
player,201511150oti,oti,SankBi00,fumbles,0,,,,,
player,201511150oti,oti,SankBi00,fumbles_lost,0,,,,,
player,201511150oti,oti,WalkHu00,pass_cmp,0,,,,,
player,201511150oti,oti,WalkHu00,pass_att,0,,,,,
player,201511150oti,oti,WalkHu00,pass_yds,0,,,,,
player,201511150oti,oti,WalkHu00,pass_td,0,,,,,
player,201511150oti,oti,WalkHu00,pass_int,0,,,,,
player,201511150oti,oti,WalkHu00,pass_sacked,0,,,,,
player,201511150oti,oti,WalkHu00,pass_sacked_yds,0,,,,,
player,201511150oti,oti,WalkHu00,pass_long,0,,,,,
player,201511150oti,oti,WalkHu00,pass_rating,,,,,,
player,201511150oti,oti,WalkHu00,rush_att,0,,,,,
player,201511150oti,oti,WalkHu00,rush_yds,0,,,,,
player,201511150oti,oti,WalkHu00,rush_td,0,,,,,
player,201511150oti,oti,WalkHu00,rush_long,0,,,,,
player,201511150oti,oti,WalkHu00,targets,4,,,,,
player,201511150oti,oti,WalkHu00,rec,3,,,,,
player,201511150oti,oti,WalkHu00,rec_yds,52,,,,,
player,201511150oti,oti,WalkHu00,rec_td,0,,,,,
player,201511150oti,oti,WalkHu00,rec_long,21,,,,,
player,201511150oti,oti,WalkHu00,fumbles,0,,,,,
player,201511150oti,oti,WalkHu00,fumbles_lost,0,,,,,
player,201511150oti,oti,HuntJu00,pass_cmp,0,,,,,
player,201511150oti,oti,HuntJu00,pass_att,0,,,,,
player,201511150oti,oti,HuntJu00,pass_yds,0,,,,,
player,201511150oti,oti,HuntJu00,pass_td,0,,,,,
player,201511150oti,oti,HuntJu00,pass_int,0,,,,,
player,201511150oti,oti,HuntJu00,pass_sacked,0,,,,,
player,201511150oti,oti,HuntJu00,pass_sacked_yds,0,,,,,
player,201511150oti,oti,HuntJu00,pass_long,0,,,,,
player,201511150oti,oti,HuntJu00,pass_rating,,,,,,
player,201511150oti,oti,HuntJu00,rush_att,0,,,,,
player,201511150oti,oti,HuntJu00,rush_yds,0,,,,,
player,201511150oti,oti,HuntJu00,rush_td,0,,,,,
player,201511150oti,oti,HuntJu00,rush_long,0,,,,,
player,201511150oti,oti,HuntJu00,targets,4,,,,,
player,201511150oti,oti,HuntJu00,rec,4,,,,,
player,201511150oti,oti,HuntJu00,rec_yds,47,,,,,
player,201511150oti,oti,HuntJu00,rec_td,0,,,,,
player,201511150oti,oti,HuntJu00,rec_long,24,,,,,
player,201511150oti,oti,HuntJu00,fumbles,0,,,,,
player,201511150oti,oti,HuntJu00,fumbles_lost,0,,,,,
player,201511150oti,oti,DougHa00,pass_cmp,0,,,,,
player,201511150oti,oti,DougHa00,pass_att,0,,,,,
player,201511150oti,oti,DougHa00,pass_yds,0,,,,,
player,201511150oti,oti,DougHa00,pass_td,0,,,,,
player,201511150oti,oti,DougHa00,pass_int,0,,,,,
player,201511150oti,oti,DougHa00,pass_sacked,0,,,,,
player,201511150oti,oti,DougHa00,pass_sacked_yds,0,,,,,
player,201511150oti,oti,DougHa00,pass_long,0,,,,,
player,201511150oti,oti,DougHa00,pass_rating,,,,,,
player,201511150oti,oti,DougHa00,rush_att,0,,,,,
player,201511150oti,oti,DougHa00,rush_yds,0,,,,,
player,201511150oti,oti,DougHa00,rush_td,0,,,,,
player,201511150oti,oti,DougHa00,rush_long,0,,,,,
player,201511150oti,oti,DougHa00,targets,3,,,,,
player,201511150oti,oti,DougHa00,rec,3,,,,,
player,201511150oti,oti,DougHa00,rec_yds,26,,,,,
player,201511150oti,oti,DougHa00,rec_td,0,,,,,
player,201511150oti,oti,DougHa00,rec_long,19,,,,,
player,201511150oti,oti,DougHa00,fumbles,0,,,,,
player,201511150oti,oti,DougHa00,fumbles_lost,0,,,,,
player,201511150oti,oti,FasaAn00,pass_cmp,0,,,,,
player,201511150oti,oti,FasaAn00,pass_att,0,,,,,
player,201511150oti,oti,FasaAn00,pass_yds,0,,,,,
player,201511150oti,oti,FasaAn00,pass_td,0,,,,,
player,201511150oti,oti,FasaAn00,pass_int,0,,,,,
player,201511150oti,oti,FasaAn00,pass_sacked,0,,,,,
player,201511150oti,oti,FasaAn00,pass_sacked_yds,0,,,,,
player,201511150oti,oti,FasaAn00,pass_long,0,,,,,
player,201511150oti,oti,FasaAn00,pass_rating,,,,,,
player,201511150oti,oti,FasaAn00,rush_att,0,,,,,
player,201511150oti,oti,FasaAn00,rush_yds,0,,,,,
player,201511150oti,oti,FasaAn00,rush_td,0,,,,,
player,201511150oti,oti,FasaAn00,rush_long,0,,,,,
player,201511150oti,oti,FasaAn00,targets,4,,,,,
player,201511150oti,oti,FasaAn00,rec,1,,,,,
player,201511150oti,oti,FasaAn00,rec_yds,19,,,,,
player,201511150oti,oti,FasaAn00,rec_td,0,,,,,
player,201511150oti,oti,FasaAn00,rec_long,19,,,,,
player,201511150oti,oti,FasaAn00,fumbles,0,,,,,
player,201511150oti,oti,FasaAn00,fumbles_lost,0,,,,,
player,201511150oti,oti,FowlJa00,pass_cmp,0,,,,,
player,201511150oti,oti,FowlJa00,pass_att,0,,,,,
player,201511150oti,oti,FowlJa00,pass_yds,0,,,,,
player,201511150oti,oti,FowlJa00,pass_td,0,,,,,
player,201511150oti,oti,FowlJa00,pass_int,0,,,,,
player,201511150oti,oti,FowlJa00,pass_sacked,0,,,,,
player,201511150oti,oti,FowlJa00,pass_sacked_yds,0,,,,,
player,201511150oti,oti,FowlJa00,pass_long,0,,,,,
player,201511150oti,oti,FowlJa00,pass_rating,,,,,,
player,201511150oti,oti,FowlJa00,rush_att,0,,,,,
player,201511150oti,oti,FowlJa00,rush_yds,0,,,,,
player,201511150oti,oti,FowlJa00,rush_td,0,,,,,
player,201511150oti,oti,FowlJa00,rush_long,0,,,,,
player,201511150oti,oti,FowlJa00,targets,1,,,,,
player,201511150oti,oti,FowlJa00,rec,1,,,,,
player,201511150oti,oti,FowlJa00,rec_yds,14,,,,,
player,201511150oti,oti,FowlJa00,rec_td,0,,,,,
player,201511150oti,oti,FowlJa00,rec_long,14,,,,,
player,201511150oti,oti,FowlJa00,fumbles,0,,,,,
player,201511150oti,oti,FowlJa00,fumbles_lost,0,,,,,
player,201511150oti,oti,GreeDo00,pass_cmp,0,,,,,
player,201511150oti,oti,GreeDo00,pass_att,0,,,,,
player,201511150oti,oti,GreeDo00,pass_yds,0,,,,,
player,201511150oti,oti,GreeDo00,pass_td,0,,,,,
player,201511150oti,oti,GreeDo00,pass_int,0,,,,,
player,201511150oti,oti,GreeDo00,pass_sacked,0,,,,,
player,201511150oti,oti,GreeDo00,pass_sacked_yds,0,,,,,
player,201511150oti,oti,GreeDo00,pass_long,0,,,,,
player,201511150oti,oti,GreeDo00,pass_rating,,,,,,
player,201511150oti,oti,GreeDo00,rush_att,0,,,,,
player,201511150oti,oti,GreeDo00,rush_yds,0,,,,,
player,201511150oti,oti,GreeDo00,rush_td,0,,,,,
player,201511150oti,oti,GreeDo00,rush_long,0,,,,,
player,201511150oti,oti,GreeDo00,targets,2,,,,,
player,201511150oti,oti,GreeDo00,rec,0,,,,,
player,201511150oti,oti,GreeDo00,rec_yds,0,,,,,
player,201511150oti,oti,GreeDo00,rec_td,0,,,,,
player,201511150oti,oti,GreeDo00,rec_long,0,,,,,
player,201511150oti,oti,GreeDo00,fumbles,0,,,,,
player,201511150oti,oti,GreeDo00,fumbles_lost,0,,,,,
player,201511150oti,oti,RichRi00,pass_cmp,0,,,,,
player,201511150oti,oti,RichRi00,pass_att,0,,,,,
player,201511150oti,oti,RichRi00,pass_yds,0,,,,,
player,201511150oti,oti,RichRi00,pass_td,0,,,,,
player,201511150oti,oti,RichRi00,pass_int,0,,,,,
player,201511150oti,oti,RichRi00,pass_sacked,0,,,,,
player,201511150oti,oti,RichRi00,pass_sacked_yds,0,,,,,
player,201511150oti,oti,RichRi00,pass_long,0,,,,,
player,201511150oti,oti,RichRi00,pass_rating,,,,,,
player,201511150oti,oti,RichRi00,rush_att,0,,,,,
player,201511150oti,oti,RichRi00,rush_yds,0,,,,,
player,201511150oti,oti,RichRi00,rush_td,0,,,,,
player,201511150oti,oti,RichRi00,rush_long,0,,,,,
player,201511150oti,oti,RichRi00,targets,1,,,,,
player,201511150oti,oti,RichRi00,rec,0,,,,,
player,201511150oti,oti,RichRi00,rec_yds,0,,,,,
player,201511150oti,oti,RichRi00,rec_td,0,,,,,
player,201511150oti,oti,RichRi00,rec_long,0,,,,,
player,201511150oti,oti,RichRi00,fumbles,0,,,,,
player,201511150oti,oti,RichRi00,fumbles_lost,0,,,,,
player,201511150oti,car,ColeKu99,def_int,1,,,,,
player,201511150oti,car,ColeKu99,def_int_yds,0,,,,,
player,201511150oti,car,ColeKu99,def_int_td,0,,,,,
player,201511150oti,car,ColeKu99,def_int_long,0,,,,,
player,201511150oti,car,ColeKu99,pass_defended,1,,,,,
player,201511150oti,car,ColeKu99,sacks,0.0,,,,,
player,201511150oti,car,ColeKu99,tackles_combined,5,,,,,
player,201511150oti,car,ColeKu99,tackles_solo,2,,,,,
player,201511150oti,car,ColeKu99,tackles_assists,3,,,,,
player,201511150oti,car,ColeKu99,tackles_loss,0,,,,,
player,201511150oti,car,ColeKu99,qb_hits,0,,,,,
player,201511150oti,car,ColeKu99,fumbles_rec,0,,,,,
player,201511150oti,car,ColeKu99,fumbles_rec_yds,0,,,,,
player,201511150oti,car,ColeKu99,fumbles_rec_td,0,,,,,
player,201511150oti,car,ColeKu99,fumbles_forced,0,,,,,
player,201511150oti,car,EalyKo00,def_int,0,,,,,
player,201511150oti,car,EalyKo00,def_int_yds,0,,,,,
player,201511150oti,car,EalyKo00,def_int_td,0,,,,,
player,201511150oti,car,EalyKo00,def_int_long,0,,,,,
player,201511150oti,car,EalyKo00,pass_defended,0,,,,,
player,201511150oti,car,EalyKo00,sacks,1.0,,,,,
player,201511150oti,car,EalyKo00,tackles_combined,1,,,,,
player,201511150oti,car,EalyKo00,tackles_solo,1,,,,,
player,201511150oti,car,EalyKo00,tackles_assists,0,,,,,
player,201511150oti,car,EalyKo00,tackles_loss,1,,,,,
player,201511150oti,car,EalyKo00,qb_hits,1,,,,,
player,201511150oti,car,EalyKo00,fumbles_rec,0,,,,,
player,201511150oti,car,EalyKo00,fumbles_rec_yds,0,,,,,
player,201511150oti,car,EalyKo00,fumbles_rec_td,0,,,,,
player,201511150oti,car,EalyKo00,fumbles_forced,0,,,,,
player,201511150oti,car,KuecLu00,def_int,0,,,,,
player,201511150oti,car,KuecLu00,def_int_yds,0,,,,,
player,201511150oti,car,KuecLu00,def_int_td,0,,,,,
player,201511150oti,car,KuecLu00,def_int_long,0,,,,,
player,201511150oti,car,KuecLu00,pass_defended,0,,,,,
player,201511150oti,car,KuecLu00,sacks,0.0,,,,,
player,201511150oti,car,KuecLu00,tackles_combined,8,,,,,
player,201511150oti,car,KuecLu00,tackles_solo,6,,,,,
player,201511150oti,car,KuecLu00,tackles_assists,2,,,,,
player,201511150oti,car,KuecLu00,tackles_loss,2,,,,,
player,201511150oti,car,KuecLu00,qb_hits,0,,,,,
