game,2015,5,20151011,201510110kan,chi,"Chicago Bears",18,kan,"Kansas City Chiefs",17
player,201510110kan,chi,AchoSa00,pass_defended,1,,,,,
player,201510110kan,chi,AchoSa00,sacks,0.0,,,,,
player,201510110kan,chi,AchoSa00,tackles_combined,6,,,,,
player,201510110kan,chi,AchoSa00,tackles_solo,6,,,,,
player,201510110kan,chi,AchoSa00,tackles_assists,0,,,,,
player,201510110kan,chi,AchoSa00,tackles_loss,0,,,,,
player,201510110kan,chi,AchoSa00,qb_hits,0,,,,,
player,201510110kan,chi,AchoSa00,fumbles_rec,0,,,,,
player,201510110kan,chi,AchoSa00,fumbles_rec_yds,0,,,,,
player,201510110kan,chi,AchoSa00,fumbles_rec_td,0,,,,,
player,201510110kan,chi,AchoSa00,fumbles_forced,0,,,,,
player,201510110kan,chi,JoneCh05,def_int,0,,,,,
player,201510110kan,chi,JoneCh05,def_int_yds,0,,,,,
player,201510110kan,chi,JoneCh05,def_int_td,0,,,,,
player,201510110kan,chi,JoneCh05,def_int_long,0,,,,,
player,201510110kan,chi,JoneCh05,pass_defended,1,,,,,
player,201510110kan,chi,JoneCh05,sacks,0.0,,,,,
player,201510110kan,chi,JoneCh05,tackles_combined,6,,,,,
player,201510110kan,chi,JoneCh05,tackles_solo,4,,,,,
player,201510110kan,chi,JoneCh05,tackles_assists,2,,,,,
player,201510110kan,chi,JoneCh05,tackles_loss,0,,,,,
player,201510110kan,chi,JoneCh05,qb_hits,0,,,,,
player,201510110kan,chi,JoneCh05,fumbles_rec,0,,,,,
player,201510110kan,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201510110kan,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201510110kan,chi,JoneCh05,fumbles_forced,0,,,,,
player,201510110kan,chi,McClSh00,def_int,0,,,,,
player,201510110kan,chi,McClSh00,def_int_yds,0,,,,,
player,201510110kan,chi,McClSh00,def_int_td,0,,,,,
player,201510110kan,chi,McClSh00,def_int_long,0,,,,,
player,201510110kan,chi,McClSh00,pass_defended,0,,,,,
player,201510110kan,chi,McClSh00,sacks,0.0,,,,,
player,201510110kan,chi,McClSh00,tackles_combined,5,,,,,
player,201510110kan,chi,McClSh00,tackles_solo,4,,,,,
player,201510110kan,chi,McClSh00,tackles_assists,1,,,,,
player,201510110kan,chi,McClSh00,tackles_loss,0,,,,,
player,201510110kan,chi,McClSh00,qb_hits,0,,,,,
player,201510110kan,chi,McClSh00,fumbles_rec,0,,,,,
player,201510110kan,chi,McClSh00,fumbles_rec_yds,0,,,,,
player,201510110kan,chi,McClSh00,fumbles_rec_td,0,,,,,
player,201510110kan,chi,McClSh00,fumbles_forced,0,,,,,
player,201510110kan,chi,RatlJa20,def_int,0,,,,,
player,201510110kan,chi,RatlJa20,def_int_yds,0,,,,,
player,201510110kan,chi,RatlJa20,def_int_td,0,,,,,
player,201510110kan,chi,RatlJa20,def_int_long,0,,,,,
player,201510110kan,chi,RatlJa20,pass_defended,0,,,,,
player,201510110kan,chi,RatlJa20,sacks,0.0,,,,,
player,201510110kan,chi,RatlJa20,tackles_combined,5,,,,,
player,201510110kan,chi,RatlJa20,tackles_solo,4,,,,,
player,201510110kan,chi,RatlJa20,tackles_assists,1,,,,,
player,201510110kan,chi,RatlJa20,tackles_loss,0,,,,,
player,201510110kan,chi,RatlJa20,qb_hits,1,,,,,
player,201510110kan,chi,RatlJa20,fumbles_rec,0,,,,,
player,201510110kan,chi,RatlJa20,fumbles_rec_yds,0,,,,,
player,201510110kan,chi,RatlJa20,fumbles_rec_td,0,,,,,
player,201510110kan,chi,RatlJa20,fumbles_forced,0,,,,,
player,201510110kan,chi,JoneHa02,def_int,0,,,,,
player,201510110kan,chi,JoneHa02,def_int_yds,0,,,,,
player,201510110kan,chi,JoneHa02,def_int_td,0,,,,,
player,201510110kan,chi,JoneHa02,def_int_long,0,,,,,
player,201510110kan,chi,JoneHa02,pass_defended,0,,,,,
player,201510110kan,chi,JoneHa02,sacks,0.0,,,,,
player,201510110kan,chi,JoneHa02,tackles_combined,4,,,,,
player,201510110kan,chi,JoneHa02,tackles_solo,4,,,,,
player,201510110kan,chi,JoneHa02,tackles_assists,0,,,,,
player,201510110kan,chi,JoneHa02,tackles_loss,0,,,,,
player,201510110kan,chi,JoneHa02,qb_hits,0,,,,,
player,201510110kan,chi,JoneHa02,fumbles_rec,0,,,,,
player,201510110kan,chi,JoneHa02,fumbles_rec_yds,0,,,,,
player,201510110kan,chi,JoneHa02,fumbles_rec_td,0,,,,,
player,201510110kan,chi,JoneHa02,fumbles_forced,0,,,,,
player,201510110kan,chi,ReynLa00,def_int,0,,,,,
player,201510110kan,chi,ReynLa00,def_int_yds,0,,,,,
player,201510110kan,chi,ReynLa00,def_int_td,0,,,,,
player,201510110kan,chi,ReynLa00,def_int_long,0,,,,,
player,201510110kan,chi,ReynLa00,pass_defended,0,,,,,
player,201510110kan,chi,ReynLa00,sacks,0.0,,,,,
player,201510110kan,chi,ReynLa00,tackles_combined,3,,,,,
player,201510110kan,chi,ReynLa00,tackles_solo,3,,,,,
player,201510110kan,chi,ReynLa00,tackles_assists,0,,,,,
player,201510110kan,chi,ReynLa00,tackles_loss,1,,,,,
player,201510110kan,chi,ReynLa00,qb_hits,0,,,,,
player,201510110kan,chi,ReynLa00,fumbles_rec,0,,,,,
player,201510110kan,chi,ReynLa00,fumbles_rec_yds,0,,,,,
player,201510110kan,chi,ReynLa00,fumbles_rec_td,0,,,,,
player,201510110kan,chi,ReynLa00,fumbles_forced,0,,,,,
player,201510110kan,chi,AmosAd00,def_int,0,,,,,
player,201510110kan,chi,AmosAd00,def_int_yds,0,,,,,
player,201510110kan,chi,AmosAd00,def_int_td,0,,,,,
player,201510110kan,chi,AmosAd00,def_int_long,0,,,,,
player,201510110kan,chi,AmosAd00,pass_defended,0,,,,,
player,201510110kan,chi,AmosAd00,sacks,0.0,,,,,
player,201510110kan,chi,AmosAd00,tackles_combined,2,,,,,
player,201510110kan,chi,AmosAd00,tackles_solo,2,,,,,
player,201510110kan,chi,AmosAd00,tackles_assists,0,,,,,
player,201510110kan,chi,AmosAd00,tackles_loss,0,,,,,
player,201510110kan,chi,AmosAd00,qb_hits,0,,,,,
player,201510110kan,chi,AmosAd00,fumbles_rec,0,,,,,
player,201510110kan,chi,AmosAd00,fumbles_rec_yds,0,,,,,
player,201510110kan,chi,AmosAd00,fumbles_rec_td,0,,,,,
player,201510110kan,chi,AmosAd00,fumbles_forced,0,,,,,
player,201510110kan,chi,GoldEd00,def_int,0,,,,,
player,201510110kan,chi,GoldEd00,def_int_yds,0,,,,,
player,201510110kan,chi,GoldEd00,def_int_td,0,,,,,
player,201510110kan,chi,GoldEd00,def_int_long,0,,,,,
player,201510110kan,chi,GoldEd00,pass_defended,0,,,,,
player,201510110kan,chi,GoldEd00,sacks,0.0,,,,,
player,201510110kan,chi,GoldEd00,tackles_combined,2,,,,,
player,201510110kan,chi,GoldEd00,tackles_solo,2,,,,,
player,201510110kan,chi,GoldEd00,tackles_assists,0,,,,,
player,201510110kan,chi,GoldEd00,tackles_loss,0,,,,,
player,201510110kan,chi,GoldEd00,qb_hits,0,,,,,
player,201510110kan,chi,GoldEd00,fumbles_rec,0,,,,,
player,201510110kan,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201510110kan,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201510110kan,chi,GoldEd00,fumbles_forced,0,,,,,
player,201510110kan,chi,PortTr99,def_int,0,,,,,
player,201510110kan,chi,PortTr99,def_int_yds,0,,,,,
player,201510110kan,chi,PortTr99,def_int_td,0,,,,,
player,201510110kan,chi,PortTr99,def_int_long,0,,,,,
player,201510110kan,chi,PortTr99,pass_defended,1,,,,,
player,201510110kan,chi,PortTr99,sacks,0.0,,,,,
player,201510110kan,chi,PortTr99,tackles_combined,2,,,,,
player,201510110kan,chi,PortTr99,tackles_solo,2,,,,,
player,201510110kan,chi,PortTr99,tackles_assists,0,,,,,
player,201510110kan,chi,PortTr99,tackles_loss,0,,,,,
player,201510110kan,chi,PortTr99,qb_hits,0,,,,,
player,201510110kan,chi,PortTr99,fumbles_rec,0,,,,,
player,201510110kan,chi,PortTr99,fumbles_rec_yds,0,,,,,
player,201510110kan,chi,PortTr99,fumbles_rec_td,0,,,,,
player,201510110kan,chi,PortTr99,fumbles_forced,0,,,,,
player,201510110kan,chi,UnreMi00,def_int,0,,,,,
player,201510110kan,chi,UnreMi00,def_int_yds,0,,,,,
player,201510110kan,chi,UnreMi00,def_int_td,0,,,,,
player,201510110kan,chi,UnreMi00,def_int_long,0,,,,,
player,201510110kan,chi,UnreMi00,pass_defended,0,,,,,
player,201510110kan,chi,UnreMi00,sacks,0.0,,,,,
player,201510110kan,chi,UnreMi00,tackles_combined,2,,,,,
player,201510110kan,chi,UnreMi00,tackles_solo,2,,,,,
player,201510110kan,chi,UnreMi00,tackles_assists,0,,,,,
player,201510110kan,chi,UnreMi00,tackles_loss,0,,,,,
player,201510110kan,chi,UnreMi00,qb_hits,0,,,,,
player,201510110kan,chi,UnreMi00,fumbles_rec,0,,,,,
player,201510110kan,chi,UnreMi00,fumbles_rec_yds,0,,,,,
player,201510110kan,chi,UnreMi00,fumbles_rec_td,0,,,,,
player,201510110kan,chi,UnreMi00,fumbles_forced,0,,,,,
player,201510110kan,chi,BarrLa00,def_int,0,,,,,
player,201510110kan,chi,BarrLa00,def_int_yds,0,,,,,
player,201510110kan,chi,BarrLa00,def_int_td,0,,,,,
player,201510110kan,chi,BarrLa00,def_int_long,0,,,,,
player,201510110kan,chi,BarrLa00,pass_defended,0,,,,,
player,201510110kan,chi,BarrLa00,sacks,0.0,,,,,
player,201510110kan,chi,BarrLa00,tackles_combined,1,,,,,
player,201510110kan,chi,BarrLa00,tackles_solo,1,,,,,
player,201510110kan,chi,BarrLa00,tackles_assists,0,,,,,
player,201510110kan,chi,BarrLa00,tackles_loss,0,,,,,
player,201510110kan,chi,BarrLa00,qb_hits,0,,,,,
player,201510110kan,chi,BarrLa00,fumbles_rec,0,,,,,
player,201510110kan,chi,BarrLa00,fumbles_rec_yds,0,,,,,
player,201510110kan,chi,BarrLa00,fumbles_rec_td,0,,,,,
player,201510110kan,chi,BarrLa00,fumbles_forced,0,,,,,
player,201510110kan,chi,FergEg00,def_int,0,,,,,
player,201510110kan,chi,FergEg00,def_int_yds,0,,,,,
player,201510110kan,chi,FergEg00,def_int_td,0,,,,,
player,201510110kan,chi,FergEg00,def_int_long,0,,,,,
player,201510110kan,chi,FergEg00,pass_defended,0,,,,,
player,201510110kan,chi,FergEg00,sacks,0.0,,,,,
player,201510110kan,chi,FergEg00,tackles_combined,1,,,,,
player,201510110kan,chi,FergEg00,tackles_solo,0,,,,,
player,201510110kan,chi,FergEg00,tackles_assists,1,,,,,
player,201510110kan,chi,FergEg00,tackles_loss,0,,,,,
player,201510110kan,chi,FergEg00,qb_hits,0,,,,,
player,201510110kan,chi,FergEg00,fumbles_rec,0,,,,,
player,201510110kan,chi,FergEg00,fumbles_rec_yds,0,,,,,
player,201510110kan,chi,FergEg00,fumbles_rec_td,0,,,,,
player,201510110kan,chi,FergEg00,fumbles_forced,0,,,,,
player,201510110kan,chi,GaffTh20,def_int,0,,,,,
player,201510110kan,chi,GaffTh20,def_int_yds,0,,,,,
player,201510110kan,chi,GaffTh20,def_int_td,0,,,,,
player,201510110kan,chi,GaffTh20,def_int_long,0,,,,,
player,201510110kan,chi,GaffTh20,pass_defended,0,,,,,
player,201510110kan,chi,GaffTh20,sacks,0.0,,,,,
player,201510110kan,chi,GaffTh20,tackles_combined,1,,,,,
player,201510110kan,chi,GaffTh20,tackles_solo,1,,,,,
player,201510110kan,chi,GaffTh20,tackles_assists,0,,,,,
player,201510110kan,chi,GaffTh20,tackles_loss,0,,,,,
player,201510110kan,chi,GaffTh20,qb_hits,0,,,,,
player,201510110kan,chi,GaffTh20,fumbles_rec,0,,,,,
player,201510110kan,chi,GaffTh20,fumbles_rec_yds,0,,,,,
player,201510110kan,chi,GaffTh20,fumbles_rec_td,0,,,,,
player,201510110kan,chi,GaffTh20,fumbles_forced,0,,,,,
player,201510110kan,kan,BailAl00,def_int,0,,,,,
player,201510110kan,kan,BailAl00,def_int_yds,0,,,,,
player,201510110kan,kan,BailAl00,def_int_td,0,,,,,
player,201510110kan,kan,BailAl00,def_int_long,0,,,,,
player,201510110kan,kan,BailAl00,pass_defended,0,,,,,
player,201510110kan,kan,BailAl00,sacks,1.5,,,,,
player,201510110kan,kan,BailAl00,tackles_combined,7,,,,,
player,201510110kan,kan,BailAl00,tackles_solo,5,,,,,
player,201510110kan,kan,BailAl00,tackles_assists,2,,,,,
player,201510110kan,kan,BailAl00,tackles_loss,1,,,,,
player,201510110kan,kan,BailAl00,qb_hits,2,,,,,
player,201510110kan,kan,BailAl00,fumbles_rec,0,,,,,
player,201510110kan,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201510110kan,kan,BailAl00,fumbles_forced,1,,,,,
player,201510110kan,kan,HowaJa00,def_int,0,,,,,
player,201510110kan,kan,HowaJa00,def_int_yds,0,,,,,
player,201510110kan,kan,HowaJa00,def_int_td,0,,,,,
player,201510110kan,kan,HowaJa00,def_int_long,0,,,,,
player,201510110kan,kan,HowaJa00,pass_defended,0,,,,,
player,201510110kan,kan,HowaJa00,sacks,0.5,,,,,
player,201510110kan,kan,HowaJa00,tackles_combined,6,,,,,
player,201510110kan,kan,HowaJa00,tackles_solo,3,,,,,
player,201510110kan,kan,HowaJa00,tackles_assists,3,,,,,
player,201510110kan,kan,HowaJa00,tackles_loss,1,,,,,
player,201510110kan,kan,HowaJa00,qb_hits,1,,,,,
player,201510110kan,kan,HowaJa00,fumbles_rec,0,,,,,
player,201510110kan,kan,HowaJa00,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,HowaJa00,fumbles_rec_td,0,,,,,
player,201510110kan,kan,HowaJa00,fumbles_forced,0,,,,,
player,201510110kan,kan,PeteMa00,def_int,0,,,,,
player,201510110kan,kan,PeteMa00,def_int_yds,0,,,,,
player,201510110kan,kan,PeteMa00,def_int_td,0,,,,,
player,201510110kan,kan,PeteMa00,def_int_long,0,,,,,
player,201510110kan,kan,PeteMa00,pass_defended,1,,,,,
player,201510110kan,kan,PeteMa00,sacks,0.0,,,,,
player,201510110kan,kan,PeteMa00,tackles_combined,7,,,,,
player,201510110kan,kan,PeteMa00,tackles_solo,7,,,,,
player,201510110kan,kan,PeteMa00,tackles_assists,0,,,,,
player,201510110kan,kan,PeteMa00,tackles_loss,1,,,,,
player,201510110kan,kan,PeteMa00,qb_hits,0,,,,,
player,201510110kan,kan,PeteMa00,fumbles_rec,0,,,,,
player,201510110kan,kan,PeteMa00,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,PeteMa00,fumbles_rec_td,0,,,,,
player,201510110kan,kan,PeteMa00,fumbles_forced,0,,,,,
player,201510110kan,kan,JohnDe25,def_int,0,,,,,
player,201510110kan,kan,JohnDe25,def_int_yds,0,,,,,
player,201510110kan,kan,JohnDe25,def_int_td,0,,,,,
player,201510110kan,kan,JohnDe25,def_int_long,0,,,,,
player,201510110kan,kan,JohnDe25,pass_defended,0,,,,,
player,201510110kan,kan,JohnDe25,sacks,0.0,,,,,
player,201510110kan,kan,JohnDe25,tackles_combined,5,,,,,
player,201510110kan,kan,JohnDe25,tackles_solo,5,,,,,
player,201510110kan,kan,JohnDe25,tackles_assists,0,,,,,
player,201510110kan,kan,JohnDe25,tackles_loss,0,,,,,
player,201510110kan,kan,JohnDe25,qb_hits,1,,,,,
player,201510110kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201510110kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201510110kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201510110kan,kan,AbduHu99,def_int,0,,,,,
player,201510110kan,kan,AbduHu99,def_int_yds,0,,,,,
player,201510110kan,kan,AbduHu99,def_int_td,0,,,,,
player,201510110kan,kan,AbduHu99,def_int_long,0,,,,,
player,201510110kan,kan,AbduHu99,pass_defended,0,,,,,
player,201510110kan,kan,AbduHu99,sacks,0.0,,,,,
player,201510110kan,kan,AbduHu99,tackles_combined,4,,,,,
player,201510110kan,kan,AbduHu99,tackles_solo,3,,,,,
player,201510110kan,kan,AbduHu99,tackles_assists,1,,,,,
player,201510110kan,kan,AbduHu99,tackles_loss,0,,,,,
player,201510110kan,kan,AbduHu99,qb_hits,0,,,,,
player,201510110kan,kan,AbduHu99,fumbles_rec,0,,,,,
player,201510110kan,kan,AbduHu99,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,AbduHu99,fumbles_rec_td,0,,,,,
player,201510110kan,kan,AbduHu99,fumbles_forced,0,,,,,
player,201510110kan,kan,PoexDo00,def_int,0,,,,,
player,201510110kan,kan,PoexDo00,def_int_yds,0,,,,,
player,201510110kan,kan,PoexDo00,def_int_td,0,,,,,
player,201510110kan,kan,PoexDo00,def_int_long,0,,,,,
player,201510110kan,kan,PoexDo00,pass_defended,0,,,,,
player,201510110kan,kan,PoexDo00,sacks,0.0,,,,,
player,201510110kan,kan,PoexDo00,tackles_combined,4,,,,,
player,201510110kan,kan,PoexDo00,tackles_solo,2,,,,,
player,201510110kan,kan,PoexDo00,tackles_assists,2,,,,,
player,201510110kan,kan,PoexDo00,tackles_loss,0,,,,,
player,201510110kan,kan,PoexDo00,qb_hits,0,,,,,
player,201510110kan,kan,PoexDo00,fumbles_rec,0,,,,,
player,201510110kan,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201510110kan,kan,PoexDo00,fumbles_forced,0,,,,,
player,201510110kan,kan,SmitSe99,def_int,0,,,,,
player,201510110kan,kan,SmitSe99,def_int_yds,0,,,,,
player,201510110kan,kan,SmitSe99,def_int_td,0,,,,,
player,201510110kan,kan,SmitSe99,def_int_long,0,,,,,
player,201510110kan,kan,SmitSe99,pass_defended,0,,,,,
player,201510110kan,kan,SmitSe99,sacks,0.0,,,,,
player,201510110kan,kan,SmitSe99,tackles_combined,4,,,,,
player,201510110kan,kan,SmitSe99,tackles_solo,4,,,,,
player,201510110kan,kan,SmitSe99,tackles_assists,0,,,,,
player,201510110kan,kan,SmitSe99,tackles_loss,0,,,,,
player,201510110kan,kan,SmitSe99,qb_hits,0,,,,,
player,201510110kan,kan,SmitSe99,fumbles_rec,0,,,,,
player,201510110kan,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201510110kan,kan,SmitSe99,fumbles_forced,0,,,,,
player,201510110kan,kan,WilsRa00,def_int,0,,,,,
player,201510110kan,kan,WilsRa00,def_int_yds,0,,,,,
player,201510110kan,kan,WilsRa00,def_int_td,0,,,,,
player,201510110kan,kan,WilsRa00,def_int_long,0,,,,,
player,201510110kan,kan,WilsRa00,pass_defended,0,,,,,
player,201510110kan,kan,WilsRa00,sacks,0.0,,,,,
player,201510110kan,kan,WilsRa00,tackles_combined,4,,,,,
player,201510110kan,kan,WilsRa00,tackles_solo,2,,,,,
player,201510110kan,kan,WilsRa00,tackles_assists,2,,,,,
player,201510110kan,kan,WilsRa00,tackles_loss,0,,,,,
player,201510110kan,kan,WilsRa00,qb_hits,0,,,,,
player,201510110kan,kan,WilsRa00,fumbles_rec,1,,,,,
player,201510110kan,kan,WilsRa00,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,WilsRa00,fumbles_rec_td,1,,,,,
player,201510110kan,kan,WilsRa00,fumbles_forced,0,,,,,
player,201510110kan,kan,BerrEr99,def_int,0,,,,,
player,201510110kan,kan,BerrEr99,def_int_yds,0,,,,,
player,201510110kan,kan,BerrEr99,def_int_td,0,,,,,
player,201510110kan,kan,BerrEr99,def_int_long,0,,,,,
player,201510110kan,kan,BerrEr99,pass_defended,2,,,,,
player,201510110kan,kan,BerrEr99,sacks,0.0,,,,,
player,201510110kan,kan,BerrEr99,tackles_combined,3,,,,,
player,201510110kan,kan,BerrEr99,tackles_solo,3,,,,,
player,201510110kan,kan,BerrEr99,tackles_assists,0,,,,,
player,201510110kan,kan,BerrEr99,tackles_loss,0,,,,,
player,201510110kan,kan,BerrEr99,qb_hits,0,,,,,
player,201510110kan,kan,BerrEr99,fumbles_rec,0,,,,,
player,201510110kan,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201510110kan,kan,BerrEr99,fumbles_forced,0,,,,,
player,201510110kan,kan,BranTy99,def_int,0,,,,,
player,201510110kan,kan,BranTy99,def_int_yds,0,,,,,
player,201510110kan,kan,BranTy99,def_int_td,0,,,,,
player,201510110kan,kan,BranTy99,def_int_long,0,,,,,
player,201510110kan,kan,BranTy99,pass_defended,2,,,,,
player,201510110kan,kan,BranTy99,sacks,0.0,,,,,
player,201510110kan,kan,BranTy99,tackles_combined,3,,,,,
player,201510110kan,kan,BranTy99,tackles_solo,2,,,,,
player,201510110kan,kan,BranTy99,tackles_assists,1,,,,,
player,201510110kan,kan,BranTy99,tackles_loss,0,,,,,
player,201510110kan,kan,BranTy99,qb_hits,0,,,,,
player,201510110kan,kan,BranTy99,fumbles_rec,0,,,,,
player,201510110kan,kan,BranTy99,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,BranTy99,fumbles_rec_td,0,,,,,
player,201510110kan,kan,BranTy99,fumbles_forced,0,,,,,
player,201510110kan,kan,FlemJa00,def_int,0,,,,,
player,201510110kan,kan,FlemJa00,def_int_yds,0,,,,,
player,201510110kan,kan,FlemJa00,def_int_td,0,,,,,
player,201510110kan,kan,FlemJa00,def_int_long,0,,,,,
player,201510110kan,kan,FlemJa00,pass_defended,0,,,,,
player,201510110kan,kan,FlemJa00,sacks,0.0,,,,,
player,201510110kan,kan,FlemJa00,tackles_combined,2,,,,,
player,201510110kan,kan,FlemJa00,tackles_solo,2,,,,,
player,201510110kan,kan,FlemJa00,tackles_assists,0,,,,,
player,201510110kan,kan,FlemJa00,tackles_loss,0,,,,,
player,201510110kan,kan,FlemJa00,qb_hits,0,,,,,
player,201510110kan,kan,FlemJa00,fumbles_rec,0,,,,,
player,201510110kan,kan,FlemJa00,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,FlemJa00,fumbles_rec_td,0,,,,,
player,201510110kan,kan,FlemJa00,fumbles_forced,0,,,,,
player,201510110kan,kan,FordDe00,def_int,0,,,,,
player,201510110kan,kan,FordDe00,def_int_yds,0,,,,,
player,201510110kan,kan,FordDe00,def_int_td,0,,,,,
player,201510110kan,kan,FordDe00,def_int_long,0,,,,,
player,201510110kan,kan,FordDe00,pass_defended,0,,,,,
player,201510110kan,kan,FordDe00,sacks,0.0,,,,,
player,201510110kan,kan,FordDe00,tackles_combined,2,,,,,
player,201510110kan,kan,FordDe00,tackles_solo,1,,,,,
player,201510110kan,kan,FordDe00,tackles_assists,1,,,,,
player,201510110kan,kan,FordDe00,tackles_loss,0,,,,,
player,201510110kan,kan,FordDe00,qb_hits,0,,,,,
player,201510110kan,kan,FordDe00,fumbles_rec,0,,,,,
player,201510110kan,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201510110kan,kan,FordDe00,fumbles_forced,0,,,,,
player,201510110kan,kan,HaliTa20,def_int,0,,,,,
player,201510110kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201510110kan,kan,HaliTa20,def_int_td,0,,,,,
player,201510110kan,kan,HaliTa20,def_int_long,0,,,,,
player,201510110kan,kan,HaliTa20,pass_defended,0,,,,,
player,201510110kan,kan,HaliTa20,sacks,0.0,,,,,
player,201510110kan,kan,HaliTa20,tackles_combined,2,,,,,
player,201510110kan,kan,HaliTa20,tackles_solo,2,,,,,
player,201510110kan,kan,HaliTa20,tackles_assists,0,,,,,
player,201510110kan,kan,HaliTa20,tackles_loss,0,,,,,
player,201510110kan,kan,HaliTa20,qb_hits,0,,,,,
player,201510110kan,kan,HaliTa20,fumbles_rec,0,,,,,
player,201510110kan,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201510110kan,kan,HaliTa20,fumbles_forced,0,,,,,
player,201510110kan,kan,HousJu00,def_int,0,,,,,
player,201510110kan,kan,HousJu00,def_int_yds,0,,,,,
player,201510110kan,kan,HousJu00,def_int_td,0,,,,,
player,201510110kan,kan,HousJu00,def_int_long,0,,,,,
player,201510110kan,kan,HousJu00,pass_defended,0,,,,,
player,201510110kan,kan,HousJu00,sacks,0.0,,,,,
player,201510110kan,kan,HousJu00,tackles_combined,2,,,,,
player,201510110kan,kan,HousJu00,tackles_solo,2,,,,,
player,201510110kan,kan,HousJu00,tackles_assists,0,,,,,
player,201510110kan,kan,HousJu00,tackles_loss,0,,,,,
player,201510110kan,kan,HousJu00,qb_hits,1,,,,,
player,201510110kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201510110kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201510110kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201510110kan,kan,ParkRo01,def_int,0,,,,,
player,201510110kan,kan,ParkRo01,def_int_yds,0,,,,,
player,201510110kan,kan,ParkRo01,def_int_td,0,,,,,
player,201510110kan,kan,ParkRo01,def_int_long,0,,,,,
player,201510110kan,kan,ParkRo01,pass_defended,2,,,,,
player,201510110kan,kan,ParkRo01,sacks,0.0,,,,,
player,201510110kan,kan,ParkRo01,tackles_combined,2,,,,,
player,201510110kan,kan,ParkRo01,tackles_solo,2,,,,,
player,201510110kan,kan,ParkRo01,tackles_assists,0,,,,,
player,201510110kan,kan,ParkRo01,tackles_loss,0,,,,,
player,201510110kan,kan,ParkRo01,qb_hits,0,,,,,
player,201510110kan,kan,ParkRo01,fumbles_rec,0,,,,,
player,201510110kan,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201510110kan,kan,ParkRo01,fumbles_forced,0,,,,,
player,201510110kan,kan,DeViMi99,def_int,0,,,,,
player,201510110kan,kan,DeViMi99,def_int_yds,0,,,,,
player,201510110kan,kan,DeViMi99,def_int_td,0,,,,,
player,201510110kan,kan,DeViMi99,def_int_long,0,,,,,
player,201510110kan,kan,DeViMi99,pass_defended,0,,,,,
player,201510110kan,kan,DeViMi99,sacks,0.0,,,,,
player,201510110kan,kan,DeViMi99,tackles_combined,1,,,,,
player,201510110kan,kan,DeViMi99,tackles_solo,0,,,,,
player,201510110kan,kan,DeViMi99,tackles_assists,1,,,,,
player,201510110kan,kan,DeViMi99,tackles_loss,0,,,,,
player,201510110kan,kan,DeViMi99,qb_hits,0,,,,,
player,201510110kan,kan,DeViMi99,fumbles_rec,0,,,,,
player,201510110kan,kan,DeViMi99,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,DeViMi99,fumbles_rec_td,0,,,,,
player,201510110kan,kan,DeViMi99,fumbles_forced,0,,,,,
player,201510110kan,kan,HammFr00,def_int,0,,,,,
player,201510110kan,kan,HammFr00,def_int_yds,0,,,,,
player,201510110kan,kan,HammFr00,def_int_td,0,,,,,
player,201510110kan,kan,HammFr00,def_int_long,0,,,,,
player,201510110kan,kan,HammFr00,pass_defended,0,,,,,
player,201510110kan,kan,HammFr00,sacks,0.0,,,,,
player,201510110kan,kan,HammFr00,tackles_combined,1,,,,,
