game,2015,8,20151101,201511010rav,sdg,"San Diego Chargers",26,rav,"Baltimore Ravens",29
player,201511010rav,sdg,RivePh00,rec_td,0,,,,,
player,201511010rav,sdg,RivePh00,rec_long,0,,,,,
player,201511010rav,sdg,RivePh00,fumbles,1,,,,,
player,201511010rav,sdg,RivePh00,fumbles_lost,0,,,,,
player,201511010rav,sdg,GordMe00,pass_cmp,0,,,,,
player,201511010rav,sdg,GordMe00,pass_att,0,,,,,
player,201511010rav,sdg,GordMe00,pass_yds,0,,,,,
player,201511010rav,sdg,GordMe00,pass_td,0,,,,,
player,201511010rav,sdg,GordMe00,pass_int,0,,,,,
player,201511010rav,sdg,GordMe00,pass_sacked,0,,,,,
player,201511010rav,sdg,GordMe00,pass_sacked_yds,0,,,,,
player,201511010rav,sdg,GordMe00,pass_long,0,,,,,
player,201511010rav,sdg,GordMe00,pass_rating,,,,,,
player,201511010rav,sdg,GordMe00,rush_att,18,,,,,
player,201511010rav,sdg,GordMe00,rush_yds,54,,,,,
player,201511010rav,sdg,GordMe00,rush_td,0,,,,,
player,201511010rav,sdg,GordMe00,rush_long,6,,,,,
player,201511010rav,sdg,GordMe00,targets,6,,,,,
player,201511010rav,sdg,GordMe00,rec,5,,,,,
player,201511010rav,sdg,GordMe00,rec_yds,7,,,,,
player,201511010rav,sdg,GordMe00,rec_td,0,,,,,
player,201511010rav,sdg,GordMe00,rec_long,4,,,,,
player,201511010rav,sdg,GordMe00,fumbles,0,,,,,
player,201511010rav,sdg,GordMe00,fumbles_lost,0,,,,,
player,201511010rav,sdg,OlivBr01,pass_cmp,0,,,,,
player,201511010rav,sdg,OlivBr01,pass_att,0,,,,,
player,201511010rav,sdg,OlivBr01,pass_yds,0,,,,,
player,201511010rav,sdg,OlivBr01,pass_td,0,,,,,
player,201511010rav,sdg,OlivBr01,pass_int,0,,,,,
player,201511010rav,sdg,OlivBr01,pass_sacked,0,,,,,
player,201511010rav,sdg,OlivBr01,pass_sacked_yds,0,,,,,
player,201511010rav,sdg,OlivBr01,pass_long,0,,,,,
player,201511010rav,sdg,OlivBr01,pass_rating,,,,,,
player,201511010rav,sdg,OlivBr01,rush_att,4,,,,,
player,201511010rav,sdg,OlivBr01,rush_yds,18,,,,,
player,201511010rav,sdg,OlivBr01,rush_td,0,,,,,
player,201511010rav,sdg,OlivBr01,rush_long,6,,,,,
player,201511010rav,sdg,OlivBr01,targets,2,,,,,
player,201511010rav,sdg,OlivBr01,rec,2,,,,,
player,201511010rav,sdg,OlivBr01,rec_yds,16,,,,,
player,201511010rav,sdg,OlivBr01,rec_td,0,,,,,
player,201511010rav,sdg,OlivBr01,rec_long,10,,,,,
player,201511010rav,sdg,OlivBr01,fumbles,0,,,,,
player,201511010rav,sdg,OlivBr01,fumbles_lost,0,,,,,
player,201511010rav,sdg,WoodDa02,pass_cmp,0,,,,,
player,201511010rav,sdg,WoodDa02,pass_att,0,,,,,
player,201511010rav,sdg,WoodDa02,pass_yds,0,,,,,
player,201511010rav,sdg,WoodDa02,pass_td,0,,,,,
player,201511010rav,sdg,WoodDa02,pass_int,0,,,,,
player,201511010rav,sdg,WoodDa02,pass_sacked,0,,,,,
player,201511010rav,sdg,WoodDa02,pass_sacked_yds,0,,,,,
player,201511010rav,sdg,WoodDa02,pass_long,0,,,,,
player,201511010rav,sdg,WoodDa02,pass_rating,,,,,,
player,201511010rav,sdg,WoodDa02,rush_att,3,,,,,
player,201511010rav,sdg,WoodDa02,rush_yds,9,,,,,
player,201511010rav,sdg,WoodDa02,rush_td,0,,,,,
player,201511010rav,sdg,WoodDa02,rush_long,5,,,,,
player,201511010rav,sdg,WoodDa02,targets,3,,,,,
player,201511010rav,sdg,WoodDa02,rec,2,,,,,
player,201511010rav,sdg,WoodDa02,rec_yds,36,,,,,
player,201511010rav,sdg,WoodDa02,rec_td,0,,,,,
player,201511010rav,sdg,WoodDa02,rec_long,26,,,,,
player,201511010rav,sdg,WoodDa02,fumbles,0,,,,,
player,201511010rav,sdg,WoodDa02,fumbles_lost,0,,,,,
player,201511010rav,sdg,FloyMa00,pass_cmp,0,,,,,
player,201511010rav,sdg,FloyMa00,pass_att,0,,,,,
player,201511010rav,sdg,FloyMa00,pass_yds,0,,,,,
player,201511010rav,sdg,FloyMa00,pass_td,0,,,,,
player,201511010rav,sdg,FloyMa00,pass_int,0,,,,,
player,201511010rav,sdg,FloyMa00,pass_sacked,0,,,,,
player,201511010rav,sdg,FloyMa00,pass_sacked_yds,0,,,,,
player,201511010rav,sdg,FloyMa00,pass_long,0,,,,,
player,201511010rav,sdg,FloyMa00,pass_rating,,,,,,
player,201511010rav,sdg,FloyMa00,rush_att,0,,,,,
player,201511010rav,sdg,FloyMa00,rush_yds,0,,,,,
player,201511010rav,sdg,FloyMa00,rush_td,0,,,,,
player,201511010rav,sdg,FloyMa00,rush_long,0,,,,,
player,201511010rav,sdg,FloyMa00,targets,6,,,,,
player,201511010rav,sdg,FloyMa00,rec,4,,,,,
player,201511010rav,sdg,FloyMa00,rec_yds,92,,,,,
player,201511010rav,sdg,FloyMa00,rec_td,2,,,,,
player,201511010rav,sdg,FloyMa00,rec_long,70,,,,,
player,201511010rav,sdg,FloyMa00,fumbles,0,,,,,
player,201511010rav,sdg,FloyMa00,fumbles_lost,0,,,,,
player,201511010rav,sdg,GateAn00,pass_cmp,0,,,,,
player,201511010rav,sdg,GateAn00,pass_att,0,,,,,
player,201511010rav,sdg,GateAn00,pass_yds,0,,,,,
player,201511010rav,sdg,GateAn00,pass_td,0,,,,,
player,201511010rav,sdg,GateAn00,pass_int,0,,,,,
player,201511010rav,sdg,GateAn00,pass_sacked,0,,,,,
player,201511010rav,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201511010rav,sdg,GateAn00,pass_long,0,,,,,
player,201511010rav,sdg,GateAn00,pass_rating,,,,,,
player,201511010rav,sdg,GateAn00,rush_att,0,,,,,
player,201511010rav,sdg,GateAn00,rush_yds,0,,,,,
player,201511010rav,sdg,GateAn00,rush_td,0,,,,,
player,201511010rav,sdg,GateAn00,rush_long,0,,,,,
player,201511010rav,sdg,GateAn00,targets,5,,,,,
player,201511010rav,sdg,GateAn00,rec,4,,,,,
player,201511010rav,sdg,GateAn00,rec_yds,56,,,,,
player,201511010rav,sdg,GateAn00,rec_td,0,,,,,
player,201511010rav,sdg,GateAn00,rec_long,30,,,,,
player,201511010rav,sdg,GateAn00,fumbles,0,,,,,
player,201511010rav,sdg,GateAn00,fumbles_lost,0,,,,,
player,201511010rav,sdg,AlleKe00,pass_cmp,0,,,,,
player,201511010rav,sdg,AlleKe00,pass_att,0,,,,,
player,201511010rav,sdg,AlleKe00,pass_yds,0,,,,,
player,201511010rav,sdg,AlleKe00,pass_td,0,,,,,
player,201511010rav,sdg,AlleKe00,pass_int,0,,,,,
player,201511010rav,sdg,AlleKe00,pass_sacked,0,,,,,
player,201511010rav,sdg,AlleKe00,pass_sacked_yds,0,,,,,
player,201511010rav,sdg,AlleKe00,pass_long,0,,,,,
player,201511010rav,sdg,AlleKe00,pass_rating,,,,,,
player,201511010rav,sdg,AlleKe00,rush_att,0,,,,,
player,201511010rav,sdg,AlleKe00,rush_yds,0,,,,,
player,201511010rav,sdg,AlleKe00,rush_td,0,,,,,
player,201511010rav,sdg,AlleKe00,rush_long,0,,,,,
player,201511010rav,sdg,AlleKe00,targets,5,,,,,
player,201511010rav,sdg,AlleKe00,rec,5,,,,,
player,201511010rav,sdg,AlleKe00,rec_yds,35,,,,,
player,201511010rav,sdg,AlleKe00,rec_td,1,,,,,
player,201511010rav,sdg,AlleKe00,rec_long,13,,,,,
player,201511010rav,sdg,AlleKe00,fumbles,0,,,,,
player,201511010rav,sdg,AlleKe00,fumbles_lost,0,,,,,
player,201511010rav,sdg,JohnSt00,pass_cmp,0,,,,,
player,201511010rav,sdg,JohnSt00,pass_att,0,,,,,
player,201511010rav,sdg,JohnSt00,pass_yds,0,,,,,
player,201511010rav,sdg,JohnSt00,pass_td,0,,,,,
player,201511010rav,sdg,JohnSt00,pass_int,0,,,,,
player,201511010rav,sdg,JohnSt00,pass_sacked,0,,,,,
player,201511010rav,sdg,JohnSt00,pass_sacked_yds,0,,,,,
player,201511010rav,sdg,JohnSt00,pass_long,0,,,,,
player,201511010rav,sdg,JohnSt00,pass_rating,,,,,,
player,201511010rav,sdg,JohnSt00,rush_att,0,,,,,
player,201511010rav,sdg,JohnSt00,rush_yds,0,,,,,
player,201511010rav,sdg,JohnSt00,rush_td,0,,,,,
player,201511010rav,sdg,JohnSt00,rush_long,0,,,,,
player,201511010rav,sdg,JohnSt00,targets,4,,,,,
player,201511010rav,sdg,JohnSt00,rec,2,,,,,
player,201511010rav,sdg,JohnSt00,rec_yds,28,,,,,
player,201511010rav,sdg,JohnSt00,rec_td,0,,,,,
player,201511010rav,sdg,JohnSt00,rec_long,23,,,,,
player,201511010rav,sdg,JohnSt00,fumbles,0,,,,,
player,201511010rav,sdg,JohnSt00,fumbles_lost,0,,,,,
player,201511010rav,sdg,PhilJo00,pass_cmp,0,,,,,
player,201511010rav,sdg,PhilJo00,pass_att,0,,,,,
player,201511010rav,sdg,PhilJo00,pass_yds,0,,,,,
player,201511010rav,sdg,PhilJo00,pass_td,0,,,,,
player,201511010rav,sdg,PhilJo00,pass_int,0,,,,,
player,201511010rav,sdg,PhilJo00,pass_sacked,0,,,,,
player,201511010rav,sdg,PhilJo00,pass_sacked_yds,0,,,,,
player,201511010rav,sdg,PhilJo00,pass_long,0,,,,,
player,201511010rav,sdg,PhilJo00,pass_rating,,,,,,
player,201511010rav,sdg,PhilJo00,rush_att,0,,,,,
player,201511010rav,sdg,PhilJo00,rush_yds,0,,,,,
player,201511010rav,sdg,PhilJo00,rush_td,0,,,,,
player,201511010rav,sdg,PhilJo00,rush_long,0,,,,,
player,201511010rav,sdg,PhilJo00,targets,2,,,,,
player,201511010rav,sdg,PhilJo00,rec,2,,,,,
player,201511010rav,sdg,PhilJo00,rec_yds,11,,,,,
player,201511010rav,sdg,PhilJo00,rec_td,0,,,,,
player,201511010rav,sdg,PhilJo00,rec_long,7,,,,,
player,201511010rav,sdg,PhilJo00,fumbles,0,,,,,
player,201511010rav,sdg,PhilJo00,fumbles_lost,0,,,,,
player,201511010rav,sdg,GreeLa00,pass_cmp,0,,,,,
player,201511010rav,sdg,GreeLa00,pass_att,0,,,,,
player,201511010rav,sdg,GreeLa00,pass_yds,0,,,,,
player,201511010rav,sdg,GreeLa00,pass_td,0,,,,,
player,201511010rav,sdg,GreeLa00,pass_int,0,,,,,
player,201511010rav,sdg,GreeLa00,pass_sacked,0,,,,,
player,201511010rav,sdg,GreeLa00,pass_sacked_yds,0,,,,,
player,201511010rav,sdg,GreeLa00,pass_long,0,,,,,
player,201511010rav,sdg,GreeLa00,pass_rating,,,,,,
player,201511010rav,sdg,GreeLa00,rush_att,0,,,,,
player,201511010rav,sdg,GreeLa00,rush_yds,0,,,,,
player,201511010rav,sdg,GreeLa00,rush_td,0,,,,,
player,201511010rav,sdg,GreeLa00,rush_long,0,,,,,
player,201511010rav,sdg,GreeLa00,targets,1,,,,,
player,201511010rav,sdg,GreeLa00,rec,1,,,,,
player,201511010rav,sdg,GreeLa00,rec_yds,10,,,,,
player,201511010rav,sdg,GreeLa00,rec_td,0,,,,,
player,201511010rav,sdg,GreeLa00,rec_long,10,,,,,
player,201511010rav,sdg,GreeLa00,fumbles,0,,,,,
player,201511010rav,sdg,GreeLa00,fumbles_lost,0,,,,,
player,201511010rav,sdg,InmaDo00,pass_cmp,0,,,,,
player,201511010rav,sdg,InmaDo00,pass_att,0,,,,,
player,201511010rav,sdg,InmaDo00,pass_yds,0,,,,,
player,201511010rav,sdg,InmaDo00,pass_td,0,,,,,
player,201511010rav,sdg,InmaDo00,pass_int,0,,,,,
player,201511010rav,sdg,InmaDo00,pass_sacked,0,,,,,
player,201511010rav,sdg,InmaDo00,pass_sacked_yds,0,,,,,
player,201511010rav,sdg,InmaDo00,pass_long,0,,,,,
player,201511010rav,sdg,InmaDo00,pass_rating,,,,,,
player,201511010rav,sdg,InmaDo00,rush_att,0,,,,,
player,201511010rav,sdg,InmaDo00,rush_yds,0,,,,,
player,201511010rav,sdg,InmaDo00,rush_td,0,,,,,
player,201511010rav,sdg,InmaDo00,rush_long,0,,,,,
player,201511010rav,sdg,InmaDo00,targets,2,,,,,
player,201511010rav,sdg,InmaDo00,rec,1,,,,,
player,201511010rav,sdg,InmaDo00,rec_yds,10,,,,,
player,201511010rav,sdg,InmaDo00,rec_td,0,,,,,
player,201511010rav,sdg,InmaDo00,rec_long,10,,,,,
player,201511010rav,sdg,InmaDo00,fumbles,0,,,,,
player,201511010rav,sdg,InmaDo00,fumbles_lost,0,,,,,
player,201511010rav,rav,FlacJo00,pass_cmp,25,,,,,
player,201511010rav,rav,FlacJo00,pass_att,37,,,,,
player,201511010rav,rav,FlacJo00,pass_yds,319,,,,,
player,201511010rav,rav,FlacJo00,pass_td,1,,,,,
player,201511010rav,rav,FlacJo00,pass_int,0,,,,,
player,201511010rav,rav,FlacJo00,pass_sacked,3,,,,,
player,201511010rav,rav,FlacJo00,pass_sacked_yds,26,,,,,
player,201511010rav,rav,FlacJo00,pass_long,46,,,,,
player,201511010rav,rav,FlacJo00,pass_rating,103.3,,,,,
player,201511010rav,rav,FlacJo00,rush_att,4,,,,,
player,201511010rav,rav,FlacJo00,rush_yds,2,,,,,
player,201511010rav,rav,FlacJo00,rush_td,1,,,,,
player,201511010rav,rav,FlacJo00,rush_long,2,,,,,
player,201511010rav,rav,FlacJo00,targets,0,,,,,
player,201511010rav,rav,FlacJo00,rec,0,,,,,
player,201511010rav,rav,FlacJo00,rec_yds,0,,,,,
player,201511010rav,rav,FlacJo00,rec_td,0,,,,,
player,201511010rav,rav,FlacJo00,rec_long,0,,,,,
player,201511010rav,rav,FlacJo00,fumbles,1,,,,,
player,201511010rav,rav,FlacJo00,fumbles_lost,0,,,,,
player,201511010rav,rav,ForsJu00,pass_cmp,0,,,,,
player,201511010rav,rav,ForsJu00,pass_att,0,,,,,
player,201511010rav,rav,ForsJu00,pass_yds,0,,,,,
player,201511010rav,rav,ForsJu00,pass_td,0,,,,,
player,201511010rav,rav,ForsJu00,pass_int,0,,,,,
player,201511010rav,rav,ForsJu00,pass_sacked,0,,,,,
player,201511010rav,rav,ForsJu00,pass_sacked_yds,0,,,,,
player,201511010rav,rav,ForsJu00,pass_long,0,,,,,
player,201511010rav,rav,ForsJu00,pass_rating,,,,,,
player,201511010rav,rav,ForsJu00,rush_att,17,,,,,
player,201511010rav,rav,ForsJu00,rush_yds,69,,,,,
player,201511010rav,rav,ForsJu00,rush_td,0,,,,,
player,201511010rav,rav,ForsJu00,rush_long,11,,,,,
player,201511010rav,rav,ForsJu00,targets,1,,,,,
player,201511010rav,rav,ForsJu00,rec,1,,,,,
player,201511010rav,rav,ForsJu00,rec_yds,5,,,,,
player,201511010rav,rav,ForsJu00,rec_td,0,,,,,
player,201511010rav,rav,ForsJu00,rec_long,5,,,,,
player,201511010rav,rav,ForsJu00,fumbles,0,,,,,
player,201511010rav,rav,ForsJu00,fumbles_lost,0,,,,,
player,201511010rav,rav,AlleJa01,pass_cmp,0,,,,,
player,201511010rav,rav,AlleJa01,pass_att,0,,,,,
player,201511010rav,rav,AlleJa01,pass_yds,0,,,,,
player,201511010rav,rav,AlleJa01,pass_td,0,,,,,
player,201511010rav,rav,AlleJa01,pass_int,0,,,,,
player,201511010rav,rav,AlleJa01,pass_sacked,0,,,,,
player,201511010rav,rav,AlleJa01,pass_sacked_yds,0,,,,,
player,201511010rav,rav,AlleJa01,pass_long,0,,,,,
player,201511010rav,rav,AlleJa01,pass_rating,,,,,,
player,201511010rav,rav,AlleJa01,rush_att,4,,,,,
player,201511010rav,rav,AlleJa01,rush_yds,1,,,,,
player,201511010rav,rav,AlleJa01,rush_td,0,,,,,
player,201511010rav,rav,AlleJa01,rush_long,4,,,,,
player,201511010rav,rav,AlleJa01,targets,4,,,,,
player,201511010rav,rav,AlleJa01,rec,3,,,,,
player,201511010rav,rav,AlleJa01,rec_yds,30,,,,,
player,201511010rav,rav,AlleJa01,rec_td,0,,,,,
player,201511010rav,rav,AlleJa01,rec_long,19,,,,,
player,201511010rav,rav,AlleJa01,fumbles,0,,,,,
player,201511010rav,rav,AlleJa01,fumbles_lost,0,,,,,
player,201511010rav,rav,SmitSt01,pass_cmp,0,,,,,
player,201511010rav,rav,SmitSt01,pass_att,0,,,,,
player,201511010rav,rav,SmitSt01,pass_yds,0,,,,,
player,201511010rav,rav,SmitSt01,pass_td,0,,,,,
player,201511010rav,rav,SmitSt01,pass_int,0,,,,,
player,201511010rav,rav,SmitSt01,pass_sacked,0,,,,,
player,201511010rav,rav,SmitSt01,pass_sacked_yds,0,,,,,
player,201511010rav,rav,SmitSt01,pass_long,0,,,,,
player,201511010rav,rav,SmitSt01,pass_rating,,,,,,
player,201511010rav,rav,SmitSt01,rush_att,0,,,,,
player,201511010rav,rav,SmitSt01,rush_yds,0,,,,,
player,201511010rav,rav,SmitSt01,rush_td,0,,,,,
player,201511010rav,rav,SmitSt01,rush_long,0,,,,,
player,201511010rav,rav,SmitSt01,targets,7,,,,,
player,201511010rav,rav,SmitSt01,rec,5,,,,,
player,201511010rav,rav,SmitSt01,rec_yds,82,,,,,
player,201511010rav,rav,SmitSt01,rec_td,0,,,,,
player,201511010rav,rav,SmitSt01,rec_long,46,,,,,
player,201511010rav,rav,SmitSt01,fumbles,0,,,,,
player,201511010rav,rav,SmitSt01,fumbles_lost,0,,,,,
player,201511010rav,rav,AikeKa00,pass_cmp,0,,,,,
player,201511010rav,rav,AikeKa00,pass_att,0,,,,,
player,201511010rav,rav,AikeKa00,pass_yds,0,,,,,
player,201511010rav,rav,AikeKa00,pass_td,0,,,,,
player,201511010rav,rav,AikeKa00,pass_int,0,,,,,
player,201511010rav,rav,AikeKa00,pass_sacked,0,,,,,
player,201511010rav,rav,AikeKa00,pass_sacked_yds,0,,,,,
player,201511010rav,rav,AikeKa00,pass_long,0,,,,,
player,201511010rav,rav,AikeKa00,pass_rating,,,,,,
player,201511010rav,rav,AikeKa00,rush_att,0,,,,,
player,201511010rav,rav,AikeKa00,rush_yds,0,,,,,
player,201511010rav,rav,AikeKa00,rush_td,0,,,,,
player,201511010rav,rav,AikeKa00,rush_long,0,,,,,
player,201511010rav,rav,AikeKa00,targets,6,,,,,
player,201511010rav,rav,AikeKa00,rec,6,,,,,
player,201511010rav,rav,AikeKa00,rec_yds,62,,,,,
player,201511010rav,rav,AikeKa00,rec_td,0,,,,,
player,201511010rav,rav,AikeKa00,rec_long,18,,,,,
player,201511010rav,rav,AikeKa00,fumbles,0,,,,,
player,201511010rav,rav,AikeKa00,fumbles_lost,0,,,,,
player,201511010rav,rav,GiveCh00,pass_cmp,0,,,,,
player,201511010rav,rav,GiveCh00,pass_att,0,,,,,
player,201511010rav,rav,GiveCh00,pass_yds,0,,,,,
player,201511010rav,rav,GiveCh00,pass_td,0,,,,,
player,201511010rav,rav,GiveCh00,pass_int,0,,,,,
player,201511010rav,rav,GiveCh00,pass_sacked,0,,,,,
player,201511010rav,rav,GiveCh00,pass_sacked_yds,0,,,,,
player,201511010rav,rav,GiveCh00,pass_long,0,,,,,
player,201511010rav,rav,GiveCh00,pass_rating,,,,,,
player,201511010rav,rav,GiveCh00,rush_att,0,,,,,
player,201511010rav,rav,GiveCh00,rush_yds,0,,,,,
player,201511010rav,rav,GiveCh00,rush_td,0,,,,,
player,201511010rav,rav,GiveCh00,rush_long,0,,,,,
player,201511010rav,rav,GiveCh00,targets,4,,,,,
player,201511010rav,rav,GiveCh00,rec,3,,,,,
player,201511010rav,rav,GiveCh00,rec_yds,57,,,,,
player,201511010rav,rav,GiveCh00,rec_td,0,,,,,
player,201511010rav,rav,GiveCh00,rec_long,39,,,,,
player,201511010rav,rav,GiveCh00,fumbles,0,,,,,
player,201511010rav,rav,GiveCh00,fumbles_lost,0,,,,,
player,201511010rav,rav,JuszKy00,pass_cmp,0,,,,,
player,201511010rav,rav,JuszKy00,pass_att,0,,,,,
player,201511010rav,rav,JuszKy00,pass_yds,0,,,,,
player,201511010rav,rav,JuszKy00,pass_td,0,,,,,
player,201511010rav,rav,JuszKy00,pass_int,0,,,,,
player,201511010rav,rav,JuszKy00,pass_sacked,0,,,,,
player,201511010rav,rav,JuszKy00,pass_sacked_yds,0,,,,,
player,201511010rav,rav,JuszKy00,pass_long,0,,,,,
player,201511010rav,rav,JuszKy00,pass_rating,,,,,,
player,201511010rav,rav,JuszKy00,rush_att,0,,,,,
player,201511010rav,rav,JuszKy00,rush_yds,0,,,,,
player,201511010rav,rav,JuszKy00,rush_td,0,,,,,
player,201511010rav,rav,JuszKy00,rush_long,0,,,,,
player,201511010rav,rav,JuszKy00,targets,2,,,,,
player,201511010rav,rav,JuszKy00,rec,1,,,,,
player,201511010rav,rav,JuszKy00,rec_yds,39,,,,,
player,201511010rav,rav,JuszKy00,rec_td,0,,,,,
player,201511010rav,rav,JuszKy00,rec_long,39,,,,,
player,201511010rav,rav,JuszKy00,fumbles,0,,,,,
player,201511010rav,rav,JuszKy00,fumbles_lost,0,,,,,
player,201511010rav,rav,RossJe01,pass_cmp,0,,,,,
player,201511010rav,rav,RossJe01,pass_att,0,,,,,
player,201511010rav,rav,RossJe01,pass_yds,0,,,,,
player,201511010rav,rav,RossJe01,pass_td,0,,,,,
player,201511010rav,rav,RossJe01,pass_int,0,,,,,
player,201511010rav,rav,RossJe01,pass_sacked,0,,,,,
player,201511010rav,rav,RossJe01,pass_sacked_yds,0,,,,,
player,201511010rav,rav,RossJe01,pass_long,0,,,,,
player,201511010rav,rav,RossJe01,pass_rating,,,,,,
player,201511010rav,rav,RossJe01,rush_att,0,,,,,
player,201511010rav,rav,RossJe01,rush_yds,0,,,,,
player,201511010rav,rav,RossJe01,rush_td,0,,,,,
player,201511010rav,rav,RossJe01,rush_long,0,,,,,
player,201511010rav,rav,RossJe01,targets,6,,,,,
player,201511010rav,rav,RossJe01,rec,3,,,,,
player,201511010rav,rav,RossJe01,rec_yds,21,,,,,
player,201511010rav,rav,RossJe01,rec_td,0,,,,,
player,201511010rav,rav,RossJe01,rec_long,12,,,,,
player,201511010rav,rav,RossJe01,fumbles,0,,,,,
player,201511010rav,rav,RossJe01,fumbles_lost,0,,,,,
player,201511010rav,rav,BoylNi00,pass_cmp,0,,,,,
player,201511010rav,rav,BoylNi00,pass_att,0,,,,,
player,201511010rav,rav,BoylNi00,pass_yds,0,,,,,
player,201511010rav,rav,BoylNi00,pass_td,0,,,,,
player,201511010rav,rav,BoylNi00,pass_int,0,,,,,
player,201511010rav,rav,BoylNi00,pass_sacked,0,,,,,
player,201511010rav,rav,BoylNi00,pass_sacked_yds,0,,,,,
player,201511010rav,rav,BoylNi00,pass_long,0,,,,,
player,201511010rav,rav,BoylNi00,pass_rating,,,,,,
player,201511010rav,rav,BoylNi00,rush_att,0,,,,,
player,201511010rav,rav,BoylNi00,rush_yds,0,,,,,
player,201511010rav,rav,BoylNi00,rush_td,0,,,,,
player,201511010rav,rav,BoylNi00,rush_long,0,,,,,
player,201511010rav,rav,BoylNi00,targets,2,,,,,
player,201511010rav,rav,BoylNi00,rec,1,,,,,
player,201511010rav,rav,BoylNi00,rec_yds,15,,,,,
player,201511010rav,rav,BoylNi00,rec_td,0,,,,,
player,201511010rav,rav,BoylNi00,rec_long,15,,,,,
player,201511010rav,rav,BoylNi00,fumbles,0,,,,,
player,201511010rav,rav,BoylNi00,fumbles_lost,0,,,,,
player,201511010rav,rav,GillCr00,pass_cmp,0,,,,,
player,201511010rav,rav,GillCr00,pass_att,0,,,,,
player,201511010rav,rav,GillCr00,pass_yds,0,,,,,
player,201511010rav,rav,GillCr00,pass_td,0,,,,,
player,201511010rav,rav,GillCr00,pass_int,0,,,,,
player,201511010rav,rav,GillCr00,pass_sacked,0,,,,,
player,201511010rav,rav,GillCr00,pass_sacked_yds,0,,,,,
player,201511010rav,rav,GillCr00,pass_long,0,,,,,
player,201511010rav,rav,GillCr00,pass_rating,,,,,,
player,201511010rav,rav,GillCr00,rush_att,0,,,,,
player,201511010rav,rav,GillCr00,rush_yds,0,,,,,
player,201511010rav,rav,GillCr00,rush_td,0,,,,,
player,201511010rav,rav,GillCr00,rush_long,0,,,,,
player,201511010rav,rav,GillCr00,targets,4,,,,,
player,201511010rav,rav,GillCr00,rec,2,,,,,
player,201511010rav,rav,GillCr00,rec_yds,8,,,,,
player,201511010rav,rav,GillCr00,rec_td,1,,,,,
player,201511010rav,rav,GillCr00,rec_long,5,,,,,
player,201511010rav,rav,GillCr00,fumbles,0,,,,,
player,201511010rav,rav,GillCr00,fumbles_lost,0,,,,,
player,201511010rav,rav,BrowMa00,pass_cmp,0,,,,,
player,201511010rav,rav,BrowMa00,pass_att,0,,,,,
player,201511010rav,rav,BrowMa00,pass_yds,0,,,,,
player,201511010rav,rav,BrowMa00,pass_td,0,,,,,
player,201511010rav,rav,BrowMa00,pass_int,0,,,,,
player,201511010rav,rav,BrowMa00,pass_sacked,0,,,,,
