game,2015,17,20160103,201601030den,sdg,"San Diego Chargers",20,den,"Denver Broncos",27
player,201601030den,sdg,RivePh00,rush_long,5,,,,,
player,201601030den,sdg,RivePh00,targets,0,,,,,
player,201601030den,sdg,RivePh00,rec,0,,,,,
player,201601030den,sdg,RivePh00,rec_yds,0,,,,,
player,201601030den,sdg,RivePh00,rec_td,0,,,,,
player,201601030den,sdg,RivePh00,rec_long,0,,,,,
player,201601030den,sdg,RivePh00,fumbles,1,,,,,
player,201601030den,sdg,RivePh00,fumbles_lost,0,,,,,
player,201601030den,sdg,BrowDo00,pass_cmp,0,,,,,
player,201601030den,sdg,BrowDo00,pass_att,0,,,,,
player,201601030den,sdg,BrowDo00,pass_yds,0,,,,,
player,201601030den,sdg,BrowDo00,pass_td,0,,,,,
player,201601030den,sdg,BrowDo00,pass_int,0,,,,,
player,201601030den,sdg,BrowDo00,pass_sacked,0,,,,,
player,201601030den,sdg,BrowDo00,pass_sacked_yds,0,,,,,
player,201601030den,sdg,BrowDo00,pass_long,0,,,,,
player,201601030den,sdg,BrowDo00,pass_rating,,,,,,
player,201601030den,sdg,BrowDo00,rush_att,21,,,,,
player,201601030den,sdg,BrowDo00,rush_yds,81,,,,,
player,201601030den,sdg,BrowDo00,rush_td,0,,,,,
player,201601030den,sdg,BrowDo00,rush_long,20,,,,,
player,201601030den,sdg,BrowDo00,targets,3,,,,,
player,201601030den,sdg,BrowDo00,rec,2,,,,,
player,201601030den,sdg,BrowDo00,rec_yds,10,,,,,
player,201601030den,sdg,BrowDo00,rec_td,0,,,,,
player,201601030den,sdg,BrowDo00,rec_long,6,,,,,
player,201601030den,sdg,BrowDo00,fumbles,0,,,,,
player,201601030den,sdg,BrowDo00,fumbles_lost,0,,,,,
player,201601030den,sdg,HernJa00,pass_cmp,0,,,,,
player,201601030den,sdg,HernJa00,pass_att,0,,,,,
player,201601030den,sdg,HernJa00,pass_yds,0,,,,,
player,201601030den,sdg,HernJa00,pass_td,0,,,,,
player,201601030den,sdg,HernJa00,pass_int,0,,,,,
player,201601030den,sdg,HernJa00,pass_sacked,0,,,,,
player,201601030den,sdg,HernJa00,pass_sacked_yds,0,,,,,
player,201601030den,sdg,HernJa00,pass_long,0,,,,,
player,201601030den,sdg,HernJa00,pass_rating,,,,,,
player,201601030den,sdg,HernJa00,rush_att,1,,,,,
player,201601030den,sdg,HernJa00,rush_yds,13,,,,,
player,201601030den,sdg,HernJa00,rush_td,0,,,,,
player,201601030den,sdg,HernJa00,rush_long,13,,,,,
player,201601030den,sdg,HernJa00,targets,4,,,,,
player,201601030den,sdg,HernJa00,rec,3,,,,,
player,201601030den,sdg,HernJa00,rec_yds,18,,,,,
player,201601030den,sdg,HernJa00,rec_td,0,,,,,
player,201601030den,sdg,HernJa00,rec_long,10,,,,,
player,201601030den,sdg,HernJa00,fumbles,1,,,,,
player,201601030den,sdg,HernJa00,fumbles_lost,0,,,,,
player,201601030den,sdg,WoodDa02,pass_cmp,0,,,,,
player,201601030den,sdg,WoodDa02,pass_att,0,,,,,
player,201601030den,sdg,WoodDa02,pass_yds,0,,,,,
player,201601030den,sdg,WoodDa02,pass_td,0,,,,,
player,201601030den,sdg,WoodDa02,pass_int,0,,,,,
player,201601030den,sdg,WoodDa02,pass_sacked,0,,,,,
player,201601030den,sdg,WoodDa02,pass_sacked_yds,0,,,,,
player,201601030den,sdg,WoodDa02,pass_long,0,,,,,
player,201601030den,sdg,WoodDa02,pass_rating,,,,,,
player,201601030den,sdg,WoodDa02,rush_att,5,,,,,
player,201601030den,sdg,WoodDa02,rush_yds,11,,,,,
player,201601030den,sdg,WoodDa02,rush_td,0,,,,,
player,201601030den,sdg,WoodDa02,rush_long,4,,,,,
player,201601030den,sdg,WoodDa02,targets,10,,,,,
player,201601030den,sdg,WoodDa02,rec,8,,,,,
player,201601030den,sdg,WoodDa02,rec_yds,51,,,,,
player,201601030den,sdg,WoodDa02,rec_td,0,,,,,
player,201601030den,sdg,WoodDa02,rec_long,16,,,,,
player,201601030den,sdg,WoodDa02,fumbles,0,,,,,
player,201601030den,sdg,WoodDa02,fumbles_lost,0,,,,,
player,201601030den,sdg,WillTy00,pass_cmp,0,,,,,
player,201601030den,sdg,WillTy00,pass_att,0,,,,,
player,201601030den,sdg,WillTy00,pass_yds,0,,,,,
player,201601030den,sdg,WillTy00,pass_td,0,,,,,
player,201601030den,sdg,WillTy00,pass_int,0,,,,,
player,201601030den,sdg,WillTy00,pass_sacked,0,,,,,
player,201601030den,sdg,WillTy00,pass_sacked_yds,0,,,,,
player,201601030den,sdg,WillTy00,pass_long,0,,,,,
player,201601030den,sdg,WillTy00,pass_rating,,,,,,
player,201601030den,sdg,WillTy00,rush_att,0,,,,,
player,201601030den,sdg,WillTy00,rush_yds,0,,,,,
player,201601030den,sdg,WillTy00,rush_td,0,,,,,
player,201601030den,sdg,WillTy00,rush_long,0,,,,,
player,201601030den,sdg,WillTy00,targets,5,,,,,
player,201601030den,sdg,WillTy00,rec,2,,,,,
player,201601030den,sdg,WillTy00,rec_yds,90,,,,,
player,201601030den,sdg,WillTy00,rec_td,1,,,,,
player,201601030den,sdg,WillTy00,rec_long,80,,,,,
player,201601030den,sdg,WillTy00,fumbles,0,,,,,
player,201601030den,sdg,WillTy00,fumbles_lost,0,,,,,
player,201601030den,sdg,GateAn00,pass_cmp,0,,,,,
player,201601030den,sdg,GateAn00,pass_att,0,,,,,
player,201601030den,sdg,GateAn00,pass_yds,0,,,,,
player,201601030den,sdg,GateAn00,pass_td,0,,,,,
player,201601030den,sdg,GateAn00,pass_int,0,,,,,
player,201601030den,sdg,GateAn00,pass_sacked,0,,,,,
player,201601030den,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201601030den,sdg,GateAn00,pass_long,0,,,,,
player,201601030den,sdg,GateAn00,pass_rating,,,,,,
player,201601030den,sdg,GateAn00,rush_att,0,,,,,
player,201601030den,sdg,GateAn00,rush_yds,0,,,,,
player,201601030den,sdg,GateAn00,rush_td,0,,,,,
player,201601030den,sdg,GateAn00,rush_long,0,,,,,
player,201601030den,sdg,GateAn00,targets,5,,,,,
player,201601030den,sdg,GateAn00,rec,3,,,,,
player,201601030den,sdg,GateAn00,rec_yds,34,,,,,
player,201601030den,sdg,GateAn00,rec_td,1,,,,,
player,201601030den,sdg,GateAn00,rec_long,13,,,,,
player,201601030den,sdg,GateAn00,fumbles,0,,,,,
player,201601030den,sdg,GateAn00,fumbles_lost,0,,,,,
player,201601030den,sdg,InmaDo00,pass_cmp,0,,,,,
player,201601030den,sdg,InmaDo00,pass_att,0,,,,,
player,201601030den,sdg,InmaDo00,pass_yds,0,,,,,
player,201601030den,sdg,InmaDo00,pass_td,0,,,,,
player,201601030den,sdg,InmaDo00,pass_int,0,,,,,
player,201601030den,sdg,InmaDo00,pass_sacked,0,,,,,
player,201601030den,sdg,InmaDo00,pass_sacked_yds,0,,,,,
player,201601030den,sdg,InmaDo00,pass_long,0,,,,,
player,201601030den,sdg,InmaDo00,pass_rating,,,,,,
player,201601030den,sdg,InmaDo00,rush_att,0,,,,,
player,201601030den,sdg,InmaDo00,rush_yds,0,,,,,
player,201601030den,sdg,InmaDo00,rush_td,0,,,,,
player,201601030den,sdg,InmaDo00,rush_long,0,,,,,
player,201601030den,sdg,InmaDo00,targets,6,,,,,
player,201601030den,sdg,InmaDo00,rec,3,,,,,
player,201601030den,sdg,InmaDo00,rec_yds,25,,,,,
player,201601030den,sdg,InmaDo00,rec_td,0,,,,,
player,201601030den,sdg,InmaDo00,rec_long,9,,,,,
player,201601030den,sdg,InmaDo00,fumbles,1,,,,,
player,201601030den,sdg,InmaDo00,fumbles_lost,0,,,,,
player,201601030den,sdg,FloyMa00,pass_cmp,0,,,,,
player,201601030den,sdg,FloyMa00,pass_att,0,,,,,
player,201601030den,sdg,FloyMa00,pass_yds,0,,,,,
player,201601030den,sdg,FloyMa00,pass_td,0,,,,,
player,201601030den,sdg,FloyMa00,pass_int,0,,,,,
player,201601030den,sdg,FloyMa00,pass_sacked,0,,,,,
player,201601030den,sdg,FloyMa00,pass_sacked_yds,0,,,,,
player,201601030den,sdg,FloyMa00,pass_long,0,,,,,
player,201601030den,sdg,FloyMa00,pass_rating,,,,,,
player,201601030den,sdg,FloyMa00,rush_att,0,,,,,
player,201601030den,sdg,FloyMa00,rush_yds,0,,,,,
player,201601030den,sdg,FloyMa00,rush_td,0,,,,,
player,201601030den,sdg,FloyMa00,rush_long,0,,,,,
player,201601030den,sdg,FloyMa00,targets,2,,,,,
player,201601030den,sdg,FloyMa00,rec,0,,,,,
player,201601030den,sdg,FloyMa00,rec_yds,0,,,,,
player,201601030den,sdg,FloyMa00,rec_td,0,,,,,
player,201601030den,sdg,FloyMa00,rec_long,0,,,,,
player,201601030den,sdg,FloyMa00,fumbles,0,,,,,
player,201601030den,sdg,FloyMa00,fumbles_lost,0,,,,,
player,201601030den,den,OsweBr00,pass_cmp,14,,,,,
player,201601030den,den,OsweBr00,pass_att,22,,,,,
player,201601030den,den,OsweBr00,pass_yds,232,,,,,
player,201601030den,den,OsweBr00,pass_td,1,,,,,
player,201601030den,den,OsweBr00,pass_int,2,,,,,
player,201601030den,den,OsweBr00,pass_sacked,1,,,,,
player,201601030den,den,OsweBr00,pass_sacked_yds,8,,,,,
player,201601030den,den,OsweBr00,pass_long,72,,,,,
player,201601030den,den,OsweBr00,pass_rating,76.3,,,,,
player,201601030den,den,OsweBr00,rush_att,0,,,,,
player,201601030den,den,OsweBr00,rush_yds,0,,,,,
player,201601030den,den,OsweBr00,rush_td,0,,,,,
player,201601030den,den,OsweBr00,rush_long,0,,,,,
player,201601030den,den,OsweBr00,targets,0,,,,,
player,201601030den,den,OsweBr00,rec,0,,,,,
player,201601030den,den,OsweBr00,rec_yds,0,,,,,
player,201601030den,den,OsweBr00,rec_td,0,,,,,
player,201601030den,den,OsweBr00,rec_long,0,,,,,
player,201601030den,den,OsweBr00,fumbles,1,,,,,
player,201601030den,den,OsweBr00,fumbles_lost,1,,,,,
player,201601030den,den,MannPe00,pass_cmp,5,,,,,
player,201601030den,den,MannPe00,pass_att,9,,,,,
player,201601030den,den,MannPe00,pass_yds,69,,,,,
player,201601030den,den,MannPe00,pass_td,0,,,,,
player,201601030den,den,MannPe00,pass_int,0,,,,,
player,201601030den,den,MannPe00,pass_sacked,1,,,,,
player,201601030den,den,MannPe00,pass_sacked_yds,0,,,,,
player,201601030den,den,MannPe00,pass_long,18,,,,,
player,201601030den,den,MannPe00,pass_rating,80.3,,,,,
player,201601030den,den,MannPe00,rush_att,2,,,,,
player,201601030den,den,MannPe00,rush_yds,-2,,,,,
player,201601030den,den,MannPe00,rush_td,0,,,,,
player,201601030den,den,MannPe00,rush_long,-1,,,,,
player,201601030den,den,MannPe00,targets,0,,,,,
player,201601030den,den,MannPe00,rec,0,,,,,
player,201601030den,den,MannPe00,rec_yds,0,,,,,
player,201601030den,den,MannPe00,rec_td,0,,,,,
player,201601030den,den,MannPe00,rec_long,0,,,,,
player,201601030den,den,MannPe00,fumbles,0,,,,,
player,201601030den,den,MannPe00,fumbles_lost,0,,,,,
player,201601030den,den,HillRo00,pass_cmp,0,,,,,
player,201601030den,den,HillRo00,pass_att,0,,,,,
player,201601030den,den,HillRo00,pass_yds,0,,,,,
player,201601030den,den,HillRo00,pass_td,0,,,,,
player,201601030den,den,HillRo00,pass_int,0,,,,,
player,201601030den,den,HillRo00,pass_sacked,0,,,,,
player,201601030den,den,HillRo00,pass_sacked_yds,0,,,,,
player,201601030den,den,HillRo00,pass_long,0,,,,,
player,201601030den,den,HillRo00,pass_rating,,,,,,
player,201601030den,den,HillRo00,rush_att,15,,,,,
player,201601030den,den,HillRo00,rush_yds,117,,,,,
player,201601030den,den,HillRo00,rush_td,1,,,,,
player,201601030den,den,HillRo00,rush_long,23,,,,,
player,201601030den,den,HillRo00,targets,3,,,,,
player,201601030den,den,HillRo00,rec,2,,,,,
player,201601030den,den,HillRo00,rec_yds,10,,,,,
player,201601030den,den,HillRo00,rec_td,0,,,,,
player,201601030den,den,HillRo00,rec_long,8,,,,,
player,201601030den,den,HillRo00,fumbles,0,,,,,
player,201601030den,den,HillRo00,fumbles_lost,0,,,,,
player,201601030den,den,AndeC.00,pass_cmp,0,,,,,
player,201601030den,den,AndeC.00,pass_att,0,,,,,
player,201601030den,den,AndeC.00,pass_yds,0,,,,,
player,201601030den,den,AndeC.00,pass_td,0,,,,,
player,201601030den,den,AndeC.00,pass_int,0,,,,,
player,201601030den,den,AndeC.00,pass_sacked,0,,,,,
player,201601030den,den,AndeC.00,pass_sacked_yds,0,,,,,
player,201601030den,den,AndeC.00,pass_long,0,,,,,
player,201601030den,den,AndeC.00,pass_rating,,,,,,
player,201601030den,den,AndeC.00,rush_att,15,,,,,
player,201601030den,den,AndeC.00,rush_yds,95,,,,,
player,201601030den,den,AndeC.00,rush_td,1,,,,,
player,201601030den,den,AndeC.00,rush_long,27,,,,,
player,201601030den,den,AndeC.00,targets,3,,,,,
player,201601030den,den,AndeC.00,rec,1,,,,,
player,201601030den,den,AndeC.00,rec_yds,-5,,,,,
player,201601030den,den,AndeC.00,rec_td,0,,,,,
player,201601030den,den,AndeC.00,rec_long,-5,,,,,
player,201601030den,den,AndeC.00,fumbles,1,,,,,
player,201601030den,den,AndeC.00,fumbles_lost,1,,,,,
player,201601030den,den,ThomDe03,pass_cmp,0,,,,,
player,201601030den,den,ThomDe03,pass_att,0,,,,,
player,201601030den,den,ThomDe03,pass_yds,0,,,,,
player,201601030den,den,ThomDe03,pass_td,0,,,,,
player,201601030den,den,ThomDe03,pass_int,0,,,,,
player,201601030den,den,ThomDe03,pass_sacked,0,,,,,
player,201601030den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201601030den,den,ThomDe03,pass_long,0,,,,,
player,201601030den,den,ThomDe03,pass_rating,,,,,,
player,201601030den,den,ThomDe03,rush_att,0,,,,,
player,201601030den,den,ThomDe03,rush_yds,0,,,,,
player,201601030den,den,ThomDe03,rush_td,0,,,,,
player,201601030den,den,ThomDe03,rush_long,0,,,,,
player,201601030den,den,ThomDe03,targets,9,,,,,
player,201601030den,den,ThomDe03,rec,5,,,,,
player,201601030den,den,ThomDe03,rec_yds,117,,,,,
player,201601030den,den,ThomDe03,rec_td,1,,,,,
player,201601030den,den,ThomDe03,rec_long,72,,,,,
player,201601030den,den,ThomDe03,fumbles,0,,,,,
player,201601030den,den,ThomDe03,fumbles_lost,0,,,,,
player,201601030den,den,SandEm00,pass_cmp,0,,,,,
player,201601030den,den,SandEm00,pass_att,0,,,,,
player,201601030den,den,SandEm00,pass_yds,0,,,,,
player,201601030den,den,SandEm00,pass_td,0,,,,,
player,201601030den,den,SandEm00,pass_int,0,,,,,
player,201601030den,den,SandEm00,pass_sacked,0,,,,,
player,201601030den,den,SandEm00,pass_sacked_yds,0,,,,,
player,201601030den,den,SandEm00,pass_long,0,,,,,
player,201601030den,den,SandEm00,pass_rating,,,,,,
player,201601030den,den,SandEm00,rush_att,0,,,,,
player,201601030den,den,SandEm00,rush_yds,0,,,,,
player,201601030den,den,SandEm00,rush_td,0,,,,,
player,201601030den,den,SandEm00,rush_long,0,,,,,
player,201601030den,den,SandEm00,targets,8,,,,,
player,201601030den,den,SandEm00,rec,5,,,,,
player,201601030den,den,SandEm00,rec_yds,99,,,,,
player,201601030den,den,SandEm00,rec_td,0,,,,,
player,201601030den,den,SandEm00,rec_long,46,,,,,
player,201601030den,den,SandEm00,fumbles,1,,,,,
player,201601030den,den,SandEm00,fumbles_lost,1,,,,,
player,201601030den,den,NorwJo00,pass_cmp,0,,,,,
player,201601030den,den,NorwJo00,pass_att,0,,,,,
player,201601030den,den,NorwJo00,pass_yds,0,,,,,
player,201601030den,den,NorwJo00,pass_td,0,,,,,
player,201601030den,den,NorwJo00,pass_int,0,,,,,
player,201601030den,den,NorwJo00,pass_sacked,0,,,,,
player,201601030den,den,NorwJo00,pass_sacked_yds,0,,,,,
player,201601030den,den,NorwJo00,pass_long,0,,,,,
player,201601030den,den,NorwJo00,pass_rating,,,,,,
player,201601030den,den,NorwJo00,rush_att,0,,,,,
player,201601030den,den,NorwJo00,rush_yds,0,,,,,
player,201601030den,den,NorwJo00,rush_td,0,,,,,
player,201601030den,den,NorwJo00,rush_long,0,,,,,
player,201601030den,den,NorwJo00,targets,4,,,,,
player,201601030den,den,NorwJo00,rec,3,,,,,
player,201601030den,den,NorwJo00,rec_yds,48,,,,,
player,201601030den,den,NorwJo00,rec_td,0,,,,,
player,201601030den,den,NorwJo00,rec_long,34,,,,,
player,201601030den,den,NorwJo00,fumbles,0,,,,,
player,201601030den,den,NorwJo00,fumbles_lost,0,,,,,
player,201601030den,den,DaniOw00,pass_cmp,0,,,,,
player,201601030den,den,DaniOw00,pass_att,0,,,,,
player,201601030den,den,DaniOw00,pass_yds,0,,,,,
player,201601030den,den,DaniOw00,pass_td,0,,,,,
player,201601030den,den,DaniOw00,pass_int,0,,,,,
player,201601030den,den,DaniOw00,pass_sacked,0,,,,,
player,201601030den,den,DaniOw00,pass_sacked_yds,0,,,,,
player,201601030den,den,DaniOw00,pass_long,0,,,,,
player,201601030den,den,DaniOw00,pass_rating,,,,,,
player,201601030den,den,DaniOw00,rush_att,0,,,,,
player,201601030den,den,DaniOw00,rush_yds,0,,,,,
player,201601030den,den,DaniOw00,rush_td,0,,,,,
player,201601030den,den,DaniOw00,rush_long,0,,,,,
player,201601030den,den,DaniOw00,targets,1,,,,,
player,201601030den,den,DaniOw00,rec,1,,,,,
player,201601030den,den,DaniOw00,rec_yds,15,,,,,
player,201601030den,den,DaniOw00,rec_td,0,,,,,
player,201601030den,den,DaniOw00,rec_long,15,,,,,
player,201601030den,den,DaniOw00,fumbles,0,,,,,
player,201601030den,den,DaniOw00,fumbles_lost,0,,,,,
player,201601030den,den,GreeVi00,pass_cmp,0,,,,,
player,201601030den,den,GreeVi00,pass_att,0,,,,,
player,201601030den,den,GreeVi00,pass_yds,0,,,,,
player,201601030den,den,GreeVi00,pass_td,0,,,,,
player,201601030den,den,GreeVi00,pass_int,0,,,,,
player,201601030den,den,GreeVi00,pass_sacked,0,,,,,
player,201601030den,den,GreeVi00,pass_sacked_yds,0,,,,,
player,201601030den,den,GreeVi00,pass_long,0,,,,,
player,201601030den,den,GreeVi00,pass_rating,,,,,,
player,201601030den,den,GreeVi00,rush_att,0,,,,,
player,201601030den,den,GreeVi00,rush_yds,0,,,,,
player,201601030den,den,GreeVi00,rush_td,0,,,,,
player,201601030den,den,GreeVi00,rush_long,0,,,,,
player,201601030den,den,GreeVi00,targets,1,,,,,
player,201601030den,den,GreeVi00,rec,1,,,,,
player,201601030den,den,GreeVi00,rec_yds,14,,,,,
player,201601030den,den,GreeVi00,rec_td,0,,,,,
player,201601030den,den,GreeVi00,rec_long,14,,,,,
player,201601030den,den,GreeVi00,fumbles,0,,,,,
player,201601030den,den,GreeVi00,fumbles_lost,0,,,,,
player,201601030den,den,FowlBe00,pass_cmp,0,,,,,
player,201601030den,den,FowlBe00,pass_att,0,,,,,
player,201601030den,den,FowlBe00,pass_yds,0,,,,,
player,201601030den,den,FowlBe00,pass_td,0,,,,,
player,201601030den,den,FowlBe00,pass_int,0,,,,,
player,201601030den,den,FowlBe00,pass_sacked,0,,,,,
player,201601030den,den,FowlBe00,pass_sacked_yds,0,,,,,
player,201601030den,den,FowlBe00,pass_long,0,,,,,
player,201601030den,den,FowlBe00,pass_rating,,,,,,
player,201601030den,den,FowlBe00,rush_att,0,,,,,
player,201601030den,den,FowlBe00,rush_yds,0,,,,,
player,201601030den,den,FowlBe00,rush_td,0,,,,,
player,201601030den,den,FowlBe00,rush_long,0,,,,,
player,201601030den,den,FowlBe00,targets,1,,,,,
player,201601030den,den,FowlBe00,rec,1,,,,,
player,201601030den,den,FowlBe00,rec_yds,3,,,,,
player,201601030den,den,FowlBe00,rec_td,0,,,,,
player,201601030den,den,FowlBe00,rec_long,3,,,,,
player,201601030den,den,FowlBe00,fumbles,0,,,,,
player,201601030den,den,FowlBe00,fumbles_lost,0,,,,,
player,201601030den,den,LatiCo00,pass_cmp,0,,,,,
player,201601030den,den,LatiCo00,pass_att,0,,,,,
player,201601030den,den,LatiCo00,pass_yds,0,,,,,
player,201601030den,den,LatiCo00,pass_td,0,,,,,
player,201601030den,den,LatiCo00,pass_int,0,,,,,
player,201601030den,den,LatiCo00,pass_sacked,0,,,,,
player,201601030den,den,LatiCo00,pass_sacked_yds,0,,,,,
player,201601030den,den,LatiCo00,pass_long,0,,,,,
player,201601030den,den,LatiCo00,pass_rating,,,,,,
player,201601030den,den,LatiCo00,rush_att,0,,,,,
player,201601030den,den,LatiCo00,rush_yds,0,,,,,
player,201601030den,den,LatiCo00,rush_td,0,,,,,
player,201601030den,den,LatiCo00,rush_long,0,,,,,
player,201601030den,den,LatiCo00,targets,1,,,,,
player,201601030den,den,LatiCo00,rec,0,,,,,
player,201601030den,den,LatiCo00,rec_yds,0,,,,,
player,201601030den,den,LatiCo00,rec_td,0,,,,,
player,201601030den,den,LatiCo00,rec_long,0,,,,,
player,201601030den,den,LatiCo00,fumbles,0,,,,,
player,201601030den,den,LatiCo00,fumbles_lost,0,,,,,
player,201601030den,sdg,WillSt02,def_int,1,,,,,
player,201601030den,sdg,WillSt02,def_int_yds,6,,,,,
player,201601030den,sdg,WillSt02,def_int_td,0,,,,,
player,201601030den,sdg,WillSt02,def_int_long,6,,,,,
player,201601030den,sdg,WillSt02,pass_defended,1,,,,,
player,201601030den,sdg,WillSt02,sacks,1.0,,,,,
player,201601030den,sdg,WillSt02,tackles_combined,6,,,,,
player,201601030den,sdg,WillSt02,tackles_solo,5,,,,,
player,201601030den,sdg,WillSt02,tackles_assists,1,,,,,
player,201601030den,sdg,WillSt02,tackles_loss,0,,,,,
player,201601030den,sdg,WillSt02,qb_hits,1,,,,,
player,201601030den,sdg,WillSt02,fumbles_rec,1,,,,,
player,201601030den,sdg,WillSt02,fumbles_rec_yds,0,,,,,
player,201601030den,sdg,WillSt02,fumbles_rec_td,0,,,,,
player,201601030den,sdg,WillSt02,fumbles_forced,2,,,,,
player,201601030den,sdg,PhilAd00,def_int,1,,,,,
player,201601030den,sdg,PhilAd00,def_int_yds,39,,,,,
player,201601030den,sdg,PhilAd00,def_int_td,0,,,,,
player,201601030den,sdg,PhilAd00,def_int_long,39,,,,,
player,201601030den,sdg,PhilAd00,pass_defended,1,,,,,
player,201601030den,sdg,PhilAd00,sacks,0.0,,,,,
player,201601030den,sdg,PhilAd00,tackles_combined,3,,,,,
player,201601030den,sdg,PhilAd00,tackles_solo,2,,,,,
player,201601030den,sdg,PhilAd00,tackles_assists,1,,,,,
player,201601030den,sdg,PhilAd00,tackles_loss,0,,,,,
player,201601030den,sdg,PhilAd00,qb_hits,0,,,,,
player,201601030den,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201601030den,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201601030den,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201601030den,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201601030den,sdg,IngrMe00,def_int,0,,,,,
player,201601030den,sdg,IngrMe00,def_int_yds,0,,,,,
player,201601030den,sdg,IngrMe00,def_int_td,0,,,,,
player,201601030den,sdg,IngrMe00,def_int_long,0,,,,,
player,201601030den,sdg,IngrMe00,pass_defended,2,,,,,
player,201601030den,sdg,IngrMe00,sacks,1.0,,,,,
player,201601030den,sdg,IngrMe00,tackles_combined,3,,,,,
player,201601030den,sdg,IngrMe00,tackles_solo,3,,,,,
player,201601030den,sdg,IngrMe00,tackles_assists,0,,,,,
player,201601030den,sdg,IngrMe00,tackles_loss,0,,,,,
player,201601030den,sdg,IngrMe00,qb_hits,2,,,,,
player,201601030den,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201601030den,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201601030den,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201601030den,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201601030den,sdg,TeoxMa00,def_int,0,,,,,
player,201601030den,sdg,TeoxMa00,def_int_yds,0,,,,,
player,201601030den,sdg,TeoxMa00,def_int_td,0,,,,,
player,201601030den,sdg,TeoxMa00,def_int_long,0,,,,,
player,201601030den,sdg,TeoxMa00,pass_defended,0,,,,,
player,201601030den,sdg,TeoxMa00,sacks,0.0,,,,,
player,201601030den,sdg,TeoxMa00,tackles_combined,9,,,,,
player,201601030den,sdg,TeoxMa00,tackles_solo,7,,,,,
player,201601030den,sdg,TeoxMa00,tackles_assists,2,,,,,
player,201601030den,sdg,TeoxMa00,tackles_loss,0,,,,,
player,201601030den,sdg,TeoxMa00,qb_hits,0,,,,,
player,201601030den,sdg,TeoxMa00,fumbles_rec,0,,,,,
player,201601030den,sdg,TeoxMa00,fumbles_rec_yds,0,,,,,
player,201601030den,sdg,TeoxMa00,fumbles_rec_td,0,,,,,
player,201601030den,sdg,TeoxMa00,fumbles_forced,1,,,,,
player,201601030den,sdg,AddaJa00,def_int,0,,,,,
player,201601030den,sdg,AddaJa00,def_int_yds,0,,,,,
player,201601030den,sdg,AddaJa00,def_int_td,0,,,,,
player,201601030den,sdg,AddaJa00,def_int_long,0,,,,,
player,201601030den,sdg,AddaJa00,pass_defended,0,,,,,
player,201601030den,sdg,AddaJa00,sacks,0.0,,,,,
player,201601030den,sdg,AddaJa00,tackles_combined,7,,,,,
