game,2015,13,20151206,201512060tam,atl,"Atlanta Falcons",19,tam,"Tampa Bay Buccaneers",23
player,201512060tam,atl,ColeTe01,pass_sacked_yds,0,,,,,
player,201512060tam,atl,ColeTe01,pass_long,0,,,,,
player,201512060tam,atl,ColeTe01,pass_rating,,,,,,
player,201512060tam,atl,ColeTe01,rush_att,3,,,,,
player,201512060tam,atl,ColeTe01,rush_yds,13,,,,,
player,201512060tam,atl,ColeTe01,rush_td,0,,,,,
player,201512060tam,atl,ColeTe01,rush_long,10,,,,,
player,201512060tam,atl,ColeTe01,targets,1,,,,,
player,201512060tam,atl,ColeTe01,rec,1,,,,,
player,201512060tam,atl,ColeTe01,rec_yds,4,,,,,
player,201512060tam,atl,ColeTe01,rec_td,0,,,,,
player,201512060tam,atl,ColeTe01,rec_long,4,,,,,
player,201512060tam,atl,ColeTe01,fumbles,0,,,,,
player,201512060tam,atl,ColeTe01,fumbles_lost,0,,,,,
player,201512060tam,atl,JoneJu02,pass_cmp,0,,,,,
player,201512060tam,atl,JoneJu02,pass_att,0,,,,,
player,201512060tam,atl,JoneJu02,pass_yds,0,,,,,
player,201512060tam,atl,JoneJu02,pass_td,0,,,,,
player,201512060tam,atl,JoneJu02,pass_int,0,,,,,
player,201512060tam,atl,JoneJu02,pass_sacked,0,,,,,
player,201512060tam,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201512060tam,atl,JoneJu02,pass_long,0,,,,,
player,201512060tam,atl,JoneJu02,pass_rating,,,,,,
player,201512060tam,atl,JoneJu02,rush_att,0,,,,,
player,201512060tam,atl,JoneJu02,rush_yds,0,,,,,
player,201512060tam,atl,JoneJu02,rush_td,0,,,,,
player,201512060tam,atl,JoneJu02,rush_long,0,,,,,
player,201512060tam,atl,JoneJu02,targets,17,,,,,
player,201512060tam,atl,JoneJu02,rec,8,,,,,
player,201512060tam,atl,JoneJu02,rec_yds,93,,,,,
player,201512060tam,atl,JoneJu02,rec_td,0,,,,,
player,201512060tam,atl,JoneJu02,rec_long,25,,,,,
player,201512060tam,atl,JoneJu02,fumbles,0,,,,,
player,201512060tam,atl,JoneJu02,fumbles_lost,0,,,,,
player,201512060tam,atl,HardJu00,pass_cmp,0,,,,,
player,201512060tam,atl,HardJu00,pass_att,0,,,,,
player,201512060tam,atl,HardJu00,pass_yds,0,,,,,
player,201512060tam,atl,HardJu00,pass_td,0,,,,,
player,201512060tam,atl,HardJu00,pass_int,0,,,,,
player,201512060tam,atl,HardJu00,pass_sacked,0,,,,,
player,201512060tam,atl,HardJu00,pass_sacked_yds,0,,,,,
player,201512060tam,atl,HardJu00,pass_long,0,,,,,
player,201512060tam,atl,HardJu00,pass_rating,,,,,,
player,201512060tam,atl,HardJu00,rush_att,0,,,,,
player,201512060tam,atl,HardJu00,rush_yds,0,,,,,
player,201512060tam,atl,HardJu00,rush_td,0,,,,,
player,201512060tam,atl,HardJu00,rush_long,0,,,,,
player,201512060tam,atl,HardJu00,targets,3,,,,,
player,201512060tam,atl,HardJu00,rec,2,,,,,
player,201512060tam,atl,HardJu00,rec_yds,34,,,,,
player,201512060tam,atl,HardJu00,rec_td,0,,,,,
player,201512060tam,atl,HardJu00,rec_long,23,,,,,
player,201512060tam,atl,HardJu00,fumbles,0,,,,,
player,201512060tam,atl,HardJu00,fumbles_lost,0,,,,,
player,201512060tam,atl,WhitRo00,pass_cmp,0,,,,,
player,201512060tam,atl,WhitRo00,pass_att,0,,,,,
player,201512060tam,atl,WhitRo00,pass_yds,0,,,,,
player,201512060tam,atl,WhitRo00,pass_td,0,,,,,
player,201512060tam,atl,WhitRo00,pass_int,0,,,,,
player,201512060tam,atl,WhitRo00,pass_sacked,0,,,,,
player,201512060tam,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201512060tam,atl,WhitRo00,pass_long,0,,,,,
player,201512060tam,atl,WhitRo00,pass_rating,,,,,,
player,201512060tam,atl,WhitRo00,rush_att,0,,,,,
player,201512060tam,atl,WhitRo00,rush_yds,0,,,,,
player,201512060tam,atl,WhitRo00,rush_td,0,,,,,
player,201512060tam,atl,WhitRo00,rush_long,0,,,,,
player,201512060tam,atl,WhitRo00,targets,4,,,,,
player,201512060tam,atl,WhitRo00,rec,3,,,,,
player,201512060tam,atl,WhitRo00,rec_yds,33,,,,,
player,201512060tam,atl,WhitRo00,rec_td,0,,,,,
player,201512060tam,atl,WhitRo00,rec_long,21,,,,,
player,201512060tam,atl,WhitRo00,fumbles,0,,,,,
player,201512060tam,atl,WhitRo00,fumbles_lost,0,,,,,
player,201512060tam,atl,TammJa00,pass_cmp,0,,,,,
player,201512060tam,atl,TammJa00,pass_att,0,,,,,
player,201512060tam,atl,TammJa00,pass_yds,0,,,,,
player,201512060tam,atl,TammJa00,pass_td,0,,,,,
player,201512060tam,atl,TammJa00,pass_int,0,,,,,
player,201512060tam,atl,TammJa00,pass_sacked,0,,,,,
player,201512060tam,atl,TammJa00,pass_sacked_yds,0,,,,,
player,201512060tam,atl,TammJa00,pass_long,0,,,,,
player,201512060tam,atl,TammJa00,pass_rating,,,,,,
player,201512060tam,atl,TammJa00,rush_att,0,,,,,
player,201512060tam,atl,TammJa00,rush_yds,0,,,,,
player,201512060tam,atl,TammJa00,rush_td,0,,,,,
player,201512060tam,atl,TammJa00,rush_long,0,,,,,
player,201512060tam,atl,TammJa00,targets,4,,,,,
player,201512060tam,atl,TammJa00,rec,3,,,,,
player,201512060tam,atl,TammJa00,rec_yds,26,,,,,
player,201512060tam,atl,TammJa00,rec_td,0,,,,,
player,201512060tam,atl,TammJa00,rec_long,10,,,,,
player,201512060tam,atl,TammJa00,fumbles,0,,,,,
player,201512060tam,atl,TammJa00,fumbles_lost,0,,,,,
player,201512060tam,atl,DiMaPa00,pass_cmp,0,,,,,
player,201512060tam,atl,DiMaPa00,pass_att,0,,,,,
player,201512060tam,atl,DiMaPa00,pass_yds,0,,,,,
player,201512060tam,atl,DiMaPa00,pass_td,0,,,,,
player,201512060tam,atl,DiMaPa00,pass_int,0,,,,,
player,201512060tam,atl,DiMaPa00,pass_sacked,0,,,,,
player,201512060tam,atl,DiMaPa00,pass_sacked_yds,0,,,,,
player,201512060tam,atl,DiMaPa00,pass_long,0,,,,,
player,201512060tam,atl,DiMaPa00,pass_rating,,,,,,
player,201512060tam,atl,DiMaPa00,rush_att,0,,,,,
player,201512060tam,atl,DiMaPa00,rush_yds,0,,,,,
player,201512060tam,atl,DiMaPa00,rush_td,0,,,,,
player,201512060tam,atl,DiMaPa00,rush_long,0,,,,,
player,201512060tam,atl,DiMaPa00,targets,2,,,,,
player,201512060tam,atl,DiMaPa00,rec,2,,,,,
player,201512060tam,atl,DiMaPa00,rec_yds,18,,,,,
player,201512060tam,atl,DiMaPa00,rec_td,0,,,,,
player,201512060tam,atl,DiMaPa00,rec_long,9,,,,,
player,201512060tam,atl,DiMaPa00,fumbles,0,,,,,
player,201512060tam,atl,DiMaPa00,fumbles_lost,0,,,,,
player,201512060tam,atl,WillNi02,pass_cmp,0,,,,,
player,201512060tam,atl,WillNi02,pass_att,0,,,,,
player,201512060tam,atl,WillNi02,pass_yds,0,,,,,
player,201512060tam,atl,WillNi02,pass_td,0,,,,,
player,201512060tam,atl,WillNi02,pass_int,0,,,,,
player,201512060tam,atl,WillNi02,pass_sacked,0,,,,,
player,201512060tam,atl,WillNi02,pass_sacked_yds,0,,,,,
player,201512060tam,atl,WillNi02,pass_long,0,,,,,
player,201512060tam,atl,WillNi02,pass_rating,,,,,,
player,201512060tam,atl,WillNi02,rush_att,0,,,,,
player,201512060tam,atl,WillNi02,rush_yds,0,,,,,
player,201512060tam,atl,WillNi02,rush_td,0,,,,,
player,201512060tam,atl,WillNi02,rush_long,0,,,,,
player,201512060tam,atl,WillNi02,targets,2,,,,,
player,201512060tam,atl,WillNi02,rec,1,,,,,
player,201512060tam,atl,WillNi02,rec_yds,5,,,,,
player,201512060tam,atl,WillNi02,rec_td,1,,,,,
player,201512060tam,atl,WillNi02,rec_long,5,,,,,
player,201512060tam,atl,WillNi02,fumbles,0,,,,,
player,201512060tam,atl,WillNi02,fumbles_lost,0,,,,,
player,201512060tam,tam,WinsJa00,pass_cmp,18,,,,,
player,201512060tam,tam,WinsJa00,pass_att,27,,,,,
player,201512060tam,tam,WinsJa00,pass_yds,227,,,,,
player,201512060tam,tam,WinsJa00,pass_td,1,,,,,
player,201512060tam,tam,WinsJa00,pass_int,1,,,,,
player,201512060tam,tam,WinsJa00,pass_sacked,1,,,,,
player,201512060tam,tam,WinsJa00,pass_sacked_yds,5,,,,,
player,201512060tam,tam,WinsJa00,pass_long,36,,,,,
player,201512060tam,tam,WinsJa00,pass_rating,89.6,,,,,
player,201512060tam,tam,WinsJa00,rush_att,5,,,,,
player,201512060tam,tam,WinsJa00,rush_yds,15,,,,,
player,201512060tam,tam,WinsJa00,rush_td,1,,,,,
player,201512060tam,tam,WinsJa00,rush_long,20,,,,,
player,201512060tam,tam,WinsJa00,targets,0,,,,,
player,201512060tam,tam,WinsJa00,rec,0,,,,,
player,201512060tam,tam,WinsJa00,rec_yds,0,,,,,
player,201512060tam,tam,WinsJa00,rec_td,0,,,,,
player,201512060tam,tam,WinsJa00,rec_long,0,,,,,
player,201512060tam,tam,WinsJa00,fumbles,0,,,,,
player,201512060tam,tam,WinsJa00,fumbles_lost,0,,,,,
player,201512060tam,tam,MartDo00,pass_cmp,0,,,,,
player,201512060tam,tam,MartDo00,pass_att,0,,,,,
player,201512060tam,tam,MartDo00,pass_yds,0,,,,,
player,201512060tam,tam,MartDo00,pass_td,0,,,,,
player,201512060tam,tam,MartDo00,pass_int,0,,,,,
player,201512060tam,tam,MartDo00,pass_sacked,0,,,,,
player,201512060tam,tam,MartDo00,pass_sacked_yds,0,,,,,
player,201512060tam,tam,MartDo00,pass_long,0,,,,,
player,201512060tam,tam,MartDo00,pass_rating,,,,,,
player,201512060tam,tam,MartDo00,rush_att,25,,,,,
player,201512060tam,tam,MartDo00,rush_yds,95,,,,,
player,201512060tam,tam,MartDo00,rush_td,1,,,,,
player,201512060tam,tam,MartDo00,rush_long,14,,,,,
player,201512060tam,tam,MartDo00,targets,2,,,,,
player,201512060tam,tam,MartDo00,rec,1,,,,,
player,201512060tam,tam,MartDo00,rec_yds,5,,,,,
player,201512060tam,tam,MartDo00,rec_td,0,,,,,
player,201512060tam,tam,MartDo00,rec_long,5,,,,,
player,201512060tam,tam,MartDo00,fumbles,1,,,,,
player,201512060tam,tam,MartDo00,fumbles_lost,1,,,,,
player,201512060tam,tam,SimsCh00,pass_cmp,0,,,,,
player,201512060tam,tam,SimsCh00,pass_att,0,,,,,
player,201512060tam,tam,SimsCh00,pass_yds,0,,,,,
player,201512060tam,tam,SimsCh00,pass_td,0,,,,,
player,201512060tam,tam,SimsCh00,pass_int,0,,,,,
player,201512060tam,tam,SimsCh00,pass_sacked,0,,,,,
player,201512060tam,tam,SimsCh00,pass_sacked_yds,0,,,,,
player,201512060tam,tam,SimsCh00,pass_long,0,,,,,
player,201512060tam,tam,SimsCh00,pass_rating,,,,,,
player,201512060tam,tam,SimsCh00,rush_att,7,,,,,
player,201512060tam,tam,SimsCh00,rush_yds,56,,,,,
player,201512060tam,tam,SimsCh00,rush_td,0,,,,,
player,201512060tam,tam,SimsCh00,rush_long,25,,,,,
player,201512060tam,tam,SimsCh00,targets,3,,,,,
player,201512060tam,tam,SimsCh00,rec,2,,,,,
player,201512060tam,tam,SimsCh00,rec_yds,21,,,,,
player,201512060tam,tam,SimsCh00,rec_td,0,,,,,
player,201512060tam,tam,SimsCh00,rec_long,18,,,,,
player,201512060tam,tam,SimsCh00,fumbles,0,,,,,
player,201512060tam,tam,SimsCh00,fumbles_lost,0,,,,,
player,201512060tam,tam,JackVi00,pass_cmp,0,,,,,
player,201512060tam,tam,JackVi00,pass_att,0,,,,,
player,201512060tam,tam,JackVi00,pass_yds,0,,,,,
player,201512060tam,tam,JackVi00,pass_td,0,,,,,
player,201512060tam,tam,JackVi00,pass_int,0,,,,,
player,201512060tam,tam,JackVi00,pass_sacked,0,,,,,
player,201512060tam,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201512060tam,tam,JackVi00,pass_long,0,,,,,
player,201512060tam,tam,JackVi00,pass_rating,,,,,,
player,201512060tam,tam,JackVi00,rush_att,0,,,,,
player,201512060tam,tam,JackVi00,rush_yds,0,,,,,
player,201512060tam,tam,JackVi00,rush_td,0,,,,,
player,201512060tam,tam,JackVi00,rush_long,0,,,,,
player,201512060tam,tam,JackVi00,targets,5,,,,,
player,201512060tam,tam,JackVi00,rec,3,,,,,
player,201512060tam,tam,JackVi00,rec_yds,87,,,,,
player,201512060tam,tam,JackVi00,rec_td,0,,,,,
player,201512060tam,tam,JackVi00,rec_long,36,,,,,
player,201512060tam,tam,JackVi00,fumbles,0,,,,,
player,201512060tam,tam,JackVi00,fumbles_lost,0,,,,,
player,201512060tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201512060tam,tam,EvanMi00,pass_att,0,,,,,
player,201512060tam,tam,EvanMi00,pass_yds,0,,,,,
player,201512060tam,tam,EvanMi00,pass_td,0,,,,,
player,201512060tam,tam,EvanMi00,pass_int,0,,,,,
player,201512060tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201512060tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201512060tam,tam,EvanMi00,pass_long,0,,,,,
player,201512060tam,tam,EvanMi00,pass_rating,,,,,,
player,201512060tam,tam,EvanMi00,rush_att,0,,,,,
player,201512060tam,tam,EvanMi00,rush_yds,0,,,,,
player,201512060tam,tam,EvanMi00,rush_td,0,,,,,
player,201512060tam,tam,EvanMi00,rush_long,0,,,,,
player,201512060tam,tam,EvanMi00,targets,7,,,,,
player,201512060tam,tam,EvanMi00,rec,5,,,,,
player,201512060tam,tam,EvanMi00,rec_yds,61,,,,,
player,201512060tam,tam,EvanMi00,rec_td,1,,,,,
player,201512060tam,tam,EvanMi00,rec_long,16,,,,,
player,201512060tam,tam,EvanMi00,fumbles,0,,,,,
player,201512060tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201512060tam,tam,SefeAu00,pass_cmp,0,,,,,
player,201512060tam,tam,SefeAu00,pass_att,0,,,,,
player,201512060tam,tam,SefeAu00,pass_yds,0,,,,,
player,201512060tam,tam,SefeAu00,pass_td,0,,,,,
player,201512060tam,tam,SefeAu00,pass_int,0,,,,,
player,201512060tam,tam,SefeAu00,pass_sacked,0,,,,,
player,201512060tam,tam,SefeAu00,pass_sacked_yds,0,,,,,
player,201512060tam,tam,SefeAu00,pass_long,0,,,,,
player,201512060tam,tam,SefeAu00,pass_rating,,,,,,
player,201512060tam,tam,SefeAu00,rush_att,0,,,,,
player,201512060tam,tam,SefeAu00,rush_yds,0,,,,,
player,201512060tam,tam,SefeAu00,rush_td,0,,,,,
player,201512060tam,tam,SefeAu00,rush_long,0,,,,,
player,201512060tam,tam,SefeAu00,targets,6,,,,,
player,201512060tam,tam,SefeAu00,rec,3,,,,,
player,201512060tam,tam,SefeAu00,rec_yds,31,,,,,
player,201512060tam,tam,SefeAu00,rec_td,0,,,,,
player,201512060tam,tam,SefeAu00,rec_long,15,,,,,
player,201512060tam,tam,SefeAu00,fumbles,0,,,,,
player,201512060tam,tam,SefeAu00,fumbles_lost,0,,,,,
player,201512060tam,tam,BratCa00,pass_cmp,0,,,,,
player,201512060tam,tam,BratCa00,pass_att,0,,,,,
player,201512060tam,tam,BratCa00,pass_yds,0,,,,,
player,201512060tam,tam,BratCa00,pass_td,0,,,,,
player,201512060tam,tam,BratCa00,pass_int,0,,,,,
player,201512060tam,tam,BratCa00,pass_sacked,0,,,,,
player,201512060tam,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201512060tam,tam,BratCa00,pass_long,0,,,,,
player,201512060tam,tam,BratCa00,pass_rating,,,,,,
player,201512060tam,tam,BratCa00,rush_att,0,,,,,
player,201512060tam,tam,BratCa00,rush_yds,0,,,,,
player,201512060tam,tam,BratCa00,rush_td,0,,,,,
player,201512060tam,tam,BratCa00,rush_long,0,,,,,
player,201512060tam,tam,BratCa00,targets,2,,,,,
player,201512060tam,tam,BratCa00,rec,2,,,,,
player,201512060tam,tam,BratCa00,rec_yds,12,,,,,
player,201512060tam,tam,BratCa00,rec_td,0,,,,,
player,201512060tam,tam,BratCa00,rec_long,7,,,,,
player,201512060tam,tam,BratCa00,fumbles,0,,,,,
player,201512060tam,tam,BratCa00,fumbles_lost,0,,,,,
player,201512060tam,tam,HumpAd00,pass_cmp,0,,,,,
player,201512060tam,tam,HumpAd00,pass_att,0,,,,,
player,201512060tam,tam,HumpAd00,pass_yds,0,,,,,
player,201512060tam,tam,HumpAd00,pass_td,0,,,,,
player,201512060tam,tam,HumpAd00,pass_int,0,,,,,
player,201512060tam,tam,HumpAd00,pass_sacked,0,,,,,
player,201512060tam,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201512060tam,tam,HumpAd00,pass_long,0,,,,,
player,201512060tam,tam,HumpAd00,pass_rating,,,,,,
player,201512060tam,tam,HumpAd00,rush_att,0,,,,,
player,201512060tam,tam,HumpAd00,rush_yds,0,,,,,
player,201512060tam,tam,HumpAd00,rush_td,0,,,,,
player,201512060tam,tam,HumpAd00,rush_long,0,,,,,
player,201512060tam,tam,HumpAd00,targets,1,,,,,
player,201512060tam,tam,HumpAd00,rec,1,,,,,
player,201512060tam,tam,HumpAd00,rec_yds,6,,,,,
player,201512060tam,tam,HumpAd00,rec_td,0,,,,,
player,201512060tam,tam,HumpAd00,rec_long,6,,,,,
player,201512060tam,tam,HumpAd00,fumbles,0,,,,,
player,201512060tam,tam,HumpAd00,fumbles_lost,0,,,,,
player,201512060tam,tam,StocLu00,pass_cmp,0,,,,,
player,201512060tam,tam,StocLu00,pass_att,0,,,,,
player,201512060tam,tam,StocLu00,pass_yds,0,,,,,
player,201512060tam,tam,StocLu00,pass_td,0,,,,,
player,201512060tam,tam,StocLu00,pass_int,0,,,,,
player,201512060tam,tam,StocLu00,pass_sacked,0,,,,,
player,201512060tam,tam,StocLu00,pass_sacked_yds,0,,,,,
player,201512060tam,tam,StocLu00,pass_long,0,,,,,
player,201512060tam,tam,StocLu00,pass_rating,,,,,,
player,201512060tam,tam,StocLu00,rush_att,0,,,,,
player,201512060tam,tam,StocLu00,rush_yds,0,,,,,
player,201512060tam,tam,StocLu00,rush_td,0,,,,,
player,201512060tam,tam,StocLu00,rush_long,0,,,,,
player,201512060tam,tam,StocLu00,targets,1,,,,,
player,201512060tam,tam,StocLu00,rec,1,,,,,
player,201512060tam,tam,StocLu00,rec_yds,4,,,,,
player,201512060tam,tam,StocLu00,rec_td,0,,,,,
player,201512060tam,tam,StocLu00,rec_long,4,,,,,
player,201512060tam,tam,StocLu00,fumbles,0,,,,,
player,201512060tam,tam,StocLu00,fumbles_lost,0,,,,,
player,201512060tam,atl,TrufDe00,def_int,1,,,,,
player,201512060tam,atl,TrufDe00,def_int_yds,0,,,,,
player,201512060tam,atl,TrufDe00,def_int_td,0,,,,,
player,201512060tam,atl,TrufDe00,def_int_long,0,,,,,
player,201512060tam,atl,TrufDe00,pass_defended,1,,,,,
player,201512060tam,atl,TrufDe00,sacks,0.0,,,,,
player,201512060tam,atl,TrufDe00,tackles_combined,4,,,,,
player,201512060tam,atl,TrufDe00,tackles_solo,2,,,,,
player,201512060tam,atl,TrufDe00,tackles_assists,2,,,,,
player,201512060tam,atl,TrufDe00,tackles_loss,0,,,,,
player,201512060tam,atl,TrufDe00,qb_hits,0,,,,,
player,201512060tam,atl,TrufDe00,fumbles_rec,0,,,,,
player,201512060tam,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201512060tam,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201512060tam,atl,TrufDe00,fumbles_forced,0,,,,,
player,201512060tam,atl,JarrGr00,def_int,0,,,,,
player,201512060tam,atl,JarrGr00,def_int_yds,0,,,,,
player,201512060tam,atl,JarrGr00,def_int_td,0,,,,,
player,201512060tam,atl,JarrGr00,def_int_long,0,,,,,
player,201512060tam,atl,JarrGr00,pass_defended,0,,,,,
player,201512060tam,atl,JarrGr00,sacks,1.0,,,,,
player,201512060tam,atl,JarrGr00,tackles_combined,4,,,,,
player,201512060tam,atl,JarrGr00,tackles_solo,4,,,,,
player,201512060tam,atl,JarrGr00,tackles_assists,0,,,,,
player,201512060tam,atl,JarrGr00,tackles_loss,1,,,,,
player,201512060tam,atl,JarrGr00,qb_hits,1,,,,,
player,201512060tam,atl,JarrGr00,fumbles_rec,0,,,,,
player,201512060tam,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201512060tam,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201512060tam,atl,JarrGr00,fumbles_forced,0,,,,,
player,201512060tam,atl,WorrPa00,def_int,0,,,,,
player,201512060tam,atl,WorrPa00,def_int_yds,0,,,,,
player,201512060tam,atl,WorrPa00,def_int_td,0,,,,,
player,201512060tam,atl,WorrPa00,def_int_long,0,,,,,
player,201512060tam,atl,WorrPa00,pass_defended,0,,,,,
player,201512060tam,atl,WorrPa00,sacks,0.0,,,,,
player,201512060tam,atl,WorrPa00,tackles_combined,9,,,,,
player,201512060tam,atl,WorrPa00,tackles_solo,6,,,,,
player,201512060tam,atl,WorrPa00,tackles_assists,3,,,,,
player,201512060tam,atl,WorrPa00,tackles_loss,1,,,,,
player,201512060tam,atl,WorrPa00,qb_hits,0,,,,,
player,201512060tam,atl,WorrPa00,fumbles_rec,0,,,,,
player,201512060tam,atl,WorrPa00,fumbles_rec_yds,0,,,,,
player,201512060tam,atl,WorrPa00,fumbles_rec_td,0,,,,,
player,201512060tam,atl,WorrPa00,fumbles_forced,1,,,,,
player,201512060tam,atl,AlleRi00,def_int,0,,,,,
player,201512060tam,atl,AlleRi00,def_int_yds,0,,,,,
player,201512060tam,atl,AlleRi00,def_int_td,0,,,,,
player,201512060tam,atl,AlleRi00,def_int_long,0,,,,,
player,201512060tam,atl,AlleRi00,pass_defended,0,,,,,
player,201512060tam,atl,AlleRi00,sacks,0.0,,,,,
player,201512060tam,atl,AlleRi00,tackles_combined,8,,,,,
player,201512060tam,atl,AlleRi00,tackles_solo,8,,,,,
player,201512060tam,atl,AlleRi00,tackles_assists,0,,,,,
player,201512060tam,atl,AlleRi00,tackles_loss,0,,,,,
player,201512060tam,atl,AlleRi00,qb_hits,0,,,,,
player,201512060tam,atl,AlleRi00,fumbles_rec,1,,,,,
player,201512060tam,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201512060tam,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201512060tam,atl,AlleRi00,fumbles_forced,0,,,,,
player,201512060tam,atl,DuraJu99,def_int,0,,,,,
player,201512060tam,atl,DuraJu99,def_int_yds,0,,,,,
player,201512060tam,atl,DuraJu99,def_int_td,0,,,,,
player,201512060tam,atl,DuraJu99,def_int_long,0,,,,,
player,201512060tam,atl,DuraJu99,pass_defended,1,,,,,
player,201512060tam,atl,DuraJu99,sacks,0.0,,,,,
player,201512060tam,atl,DuraJu99,tackles_combined,5,,,,,
player,201512060tam,atl,DuraJu99,tackles_solo,5,,,,,
player,201512060tam,atl,DuraJu99,tackles_assists,0,,,,,
player,201512060tam,atl,DuraJu99,tackles_loss,0,,,,,
player,201512060tam,atl,DuraJu99,qb_hits,0,,,,,
